Time (s),Volume (m^3),H(5),O(6),OH(7),H2(8),Ar(9),He(10),HO2(11),H2O2(12),CO(13),CO2(14),HCO(15),C(T)(16),CH(17),CH2(T)(18),CH3(19),CH2O(20),HCCO(21),C2H(22),C2H2(23),H2CC(24),CH2(S)(25),CH3OH(26),CH3O(27),CH2CO(28),C2H3(29),C2H4(30),C2H6(31),C2H5(32),CH2OH(33),CH3CO(34),CH2CHO(35),CH3CHO(36),N2,Ne,CH3CF3(1),O2(2),H2O(3),CH4(4),CH2CF2(57),HF(38),O2(161),S(164)
5.165063100145031e-10,0.5617327996104814,0.0,2.4664759680219565e-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.76,0.0,0.5015556091793385,0.999889730730346,0.0,0.0,4.615419618042885e-08,4.6154196180562537e-08,0.00011026926965415988,1.3371870174807485e-19
5.255975841869956e-10,0.5617327996972126,0.0,2.5098877226363143e-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.76,0.0,0.5015556083669565,0.9998888598630049,0.0,0.0,4.6966578186037894e-08,4.696657818617763e-08,0.00011114013699494152,1.3974939631246916e-19
5.346888583594882e-10,0.5617327997839441,0.0,2.553299439908826e-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.76,0.0,0.5015556075545744,0.9998880104027269,0.0,0.0,4.7778960190330964e-08,4.777896019047688e-08,0.00011198959727315836,1.459298376343299e-19
5.437801325319807e-10,0.5617327998706753,0.0,2.5967111207564516e-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.76,0.0,0.5015556067421924,0.9998871818238448,0.0,0.0,4.859134219330806e-08,4.859134219346029e-08,0.00011281817615510593,1.5226043613650637e-19
5.528714067044733e-10,0.5617327999574067,0.0,2.640122766073916e-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.76,0.0,0.5015556059298103,0.9998863736134371,0.0,0.0,4.9403724194969145e-08,4.9403724195127885e-08,0.00011362638656299272,1.5874157478263074e-19
5.619626808769659e-10,0.561732800044138,0.0,2.683534376734114e-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.76,0.0,0.5015556051174282,0.9998855852710954,0.0,0.0,5.021610619531427e-08,5.0216106195479625e-08,0.0001144147289045121,1.6537360994508333e-19
5.80145229221951e-10,0.5617328002176006,0.0,2.7703574974712566e-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.76,0.0,0.5015556034926643,0.9998840662480533,0.0,0.0,5.1840870192056534e-08,5.184087019223561e-08,0.00011593375194685364,1.7909167620603523e-19
5.965095227324376e-10,0.5617328003737169,0.0,2.8484981959398e-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.76,0.0,0.5015556020303766,0.9998827622990427,0.0,0.0,5.3303157784623895e-08,5.3303157784815834e-08,0.00011723770095721834,1.9195708038953684e-19
6.128738162429242e-10,0.5617328005298333,0.0,2.9266387947527817e-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.76,0.0,0.501555600568089,0.9998815154798524,0.0,0.0,5.476544537292746e-08,5.4765445373132764e-08,0.00011848452014771427,2.0531582612341739e-19
6.292381097534108e-10,0.5617328006859497,0.0,3.0047792982750715e-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.76,0.0,0.5015555991058014,0.9998803232882205,0.0,0.0,5.622773295696722e-08,5.622773295718638e-08,0.00011967671177956592,2.1916914741907983e-19
6.456024032638974e-10,0.5617328008420659,0.0,3.082919710682608e-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.76,0.0,0.5015555976435138,0.9998791833301955,0.0,0.0,5.769002053674319e-08,5.7690020536976685e-08,0.00012081666980460606,2.3351807518550884e-19
6.61966696774384e-10,0.5617328009981823,0.0,3.16106003596945e-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.76,0.0,0.5015555961812261,0.9998780933160925,0.0,0.0,5.9152308112255336e-08,5.9152308112503695e-08,0.00012190668390751398,2.4836345156409283e-19
6.783309902848706e-10,0.5617328011542987,0.0,3.23920027795328e-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.76,0.0,0.5015555947189385,0.9998770510573386,0.0,0.0,6.06145956835037e-08,6.06145956837674e-08,0.00012294894266155182,2.6370593923612086e-19
6.946952837953572e-10,0.5617328013104149,0.0,3.3173404402835464e-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.76,0.0,0.5015555932566509,0.9998760544618036,0.0,0.0,6.207688325048826e-08,6.207688325076779e-08,0.00012394553819653135,2.7954603494875135e-19
7.110595773058438e-10,0.5617328014665315,0.0,3.3954805264494106e-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.76,0.0,0.5015555917943635,0.999875101529246,0.0,0.0,6.353917081320901e-08,6.353917081350489e-08,0.00012489847075409808,2.9588408365981605e-19
7.43788164326817e-10,0.5617328017787642,0.0,3.551760483486809e-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.76,0.0,0.5015555888697883,0.9998733190865088,0.0,0.0,6.64637459258591e-08,6.646374592618914e-08,0.00012668091349127505,3.3005474344007107e-19
7.765167513477902e-10,0.5617328020909967,0.0,3.7080401740435447e-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.76,0.0,0.5015555859452132,0.9998716894098798,0.0,0.0,6.938832102145397e-08,6.938832102182018e-08,0.0001283105901202353,3.662181287898843e-19
8.092453383687634e-10,0.5617328024032295,0.0,3.864319620960419e-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.76,0.0,0.5015555830206381,0.9998701994053487,0.0,0.0,7.231289609999363e-08,7.2312896100398e-08,0.00012980059465138335,4.0437276104469907e-19
8.419739253897366e-10,0.5617328027154622,0.0,4.020598845120258e-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.76,0.0,0.5015555800960632,0.9998688371013608,0.0,0.0,7.523747116147805e-08,7.523747116192257e-08,0.00013116289863922156,4.445157515947659e-19
8.747025124107098e-10,0.561732803027695,0.0,4.176877865614166e-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.76,0.0,0.5015555771714881,0.999867591553505,0.0,0.0,7.81620462059073e-08,7.816204620639393e-08,0.00013240844649504597,4.866430492775393e-19
9.074310994316831e-10,0.5617328033399276,0.0,4.3331566998964287e-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.76,0.0,0.5015555742469131,0.9998664527557158,0.0,0.0,8.108662123328132e-08,8.108662123381207e-08,0.0001335472442842427,5.307496631245306e-19
9.401596864526563e-10,0.5617328036521603,0.0,4.4894353639261405e-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.76,0.0,0.5015555713223381,0.9998654115590774,0.0,0.0,8.401119624360017e-08,8.401119624417699e-08,0.0001345884409226508,5.768298567635074e-19
9.728882734736295e-10,0.5617328039643928,0.0,4.645713872295238e-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.76,0.0,0.501555568397763,0.9998644595984314,0.0,0.0,8.693577123686381e-08,8.693577123748868e-08,0.00013554040156851137,6.248773132072698e-19
9.999999999999999e-10,0.5617328042766256,0.0,4.775171848374654e-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.76,0.0,0.5015555659751019,0.9998637331099102,0.0,0.0,8.935843240918075e-08,8.935843240984691e-08,0.00013626689008966223,6.661638826583406e-19
1.0056168604946027e-09,0.5617328042766256,0.0,4.801992238344919e-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.76,0.0,0.501555565473188,0.9998635892256313,0.0,0.0,8.986034621307227e-08,8.986034621374716e-08,0.0001364107743685748,6.748852748846076e-19
1.0383454475155759e-09,0.5617328045888583,0.0,4.958270474272604e-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.76,0.0,0.501555562548613,0.999862793448229,0.0,0.0,9.278492117222557e-08,9.278492117295241e-08,0.00013720655177086932,7.268466647386069e-19
1.071074034536549e-09,0.561732804901091,0.0,5.114548591230239e-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.76,0.0,0.5015555596240382,0.9998620658731158,0.0,0.0,9.570949611432369e-08,9.570949611510444e-08,0.00013793412688406292,7.807541911254646e-19
1.1038026215575223e-09,0.5617328052133237,0.0,5.270826599414154e-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.76,0.0,0.5015555566994633,0.9998614006550169,0.0,0.0,9.863407103936666e-08,9.863407104020326e-08,0.0001385993449830035,8.366004371874198e-19
1.1365312085784955e-09,0.5617328055255564,0.0,5.427104508146894e-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.76,0.0,0.5015555537748884,0.999860792449565,0.0,0.0,1.0155864594735446e-07,1.0155864594824884e-07,0.00013920755043478518,8.943779358525225e-19
1.1692597955994687e-09,0.5617328058377891,0.0,5.583382325951999e-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.76,0.0,0.5015555508503134,0.9998602363704533,0.0,0.0,1.0448322083828712e-07,1.0448322083924121e-07,0.00013976362954670247,9.540792326034408e-19
1.201988382620442e-09,0.5617328061500217,0.0,5.739660060622412e-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.76,0.0,0.5015555479257385,0.9998597279501965,0.0,0.0,1.0740779571216466e-07,1.0740779571318036e-07,0.00014027204980368975,1.0156969380670665e-18
1.2347169696414151e-09,0.5617328064622543,0.0,5.895937719283173e-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.76,0.0,0.5015555450011636,0.9998592631042025,0.0,0.0,1.1033237056898704e-07,1.1033237057006625e-07,0.00014073689579748692,1.0792237717274378e-18
1.2674455566623883e-09,0.5617328067744871,0.0,6.052215308448702e-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.76,0.0,0.5015555420765889,0.9998588380979326,0.0,0.0,1.132569454087543e-07,1.1325694540989894e-07,0.00014116190206725572,1.1446525976429815e-18
1.3001741436833616e-09,0.5617328070867198,0.0,6.208492834075119e-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.76,0.0,0.5015555391520141,0.9998584495169064,0.0,0.0,1.1618152023146645e-07,1.1618152023267841e-07,0.00014155048309364514,1.2119764531138392e-18
1.3329027307043348e-09,0.5617328073989525,0.0,6.364770301608063e-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.76,0.0,0.5015555362274393,0.9998580942392863,0.0,0.0,1.191060950371235e-07,1.1910609503840465e-07,0.0001419057607137474,1.2811885713398789e-18
1.365631317725308e-09,0.5617328077111852,0.0,6.52104771602644e-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.76,0.0,0.5015555333028645,0.9998577694108006,0.0,0.0,1.2203066982572542e-07,1.220306698270777e-07,0.00014223058919940094,1.3522823989775394e-18
1.3983599047462812e-09,0.5617328080234179,0.0,6.677325081882438e-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.76,0.0,0.5015555303782897,0.9998574724218042,0.0,0.0,1.2495524459727224e-07,1.249552445986975e-07,0.0001425275781958746,1.425251609285675e-18
1.4310884917672544e-09,0.5617328083356503,0.0,6.833602403338108e-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.76,0.0,0.5015555274537149,0.999857200886308,0.0,0.0,1.27879819351764e-07,1.2787981935326405e-07,0.00014279911369193923,1.500090111434057e-18
1.4638170787882276e-09,0.5617328086478831,0.0,6.989879684198788e-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.76,0.0,0.5015555245291401,0.9998569526228134,0.0,0.0,1.3080439408920063e-07,1.3080439409077743e-07,0.00014304737718658995,1.5767920565260356e-18
1.4965456658092008e-09,0.5617328089601157,0.0,7.146156927943682e-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.76,0.0,0.5015555216045655,0.9998567256367881,0.0,0.0,1.337289688095822e-07,1.3372896881123758e-07,0.00014327436321191897,1.6553518408555034e-18
1.529274252830174e-09,0.5617328092723485,0.0,7.302434137753805e-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.76,0.0,0.5015555186799908,0.9998565181046432,0.0,0.0,1.3665354351290871e-07,1.3665354351464452e-07,0.0001434818953568507,1.7357641068423602e-18
1.5620028398511472e-09,0.5617328095845812,0.0,7.458711316537544e-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.76,0.0,0.5015555157554161,0.9998563283590807,0.0,0.0,1.3957811819918015e-07,1.395781182009982e-07,0.00014367164091926127,1.818023742011881e-18
1.5947314268721204e-09,0.5617328098968138,0.0,7.614988466954018e-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.76,0.0,0.5015555128308414,0.9998561548756985,0.0,0.0,1.4250269286839653e-07,1.425026928702987e-07,0.00014384512430166732,1.9021258763353955e-18
1.6274600138930936e-09,0.5617328102090464,0.0,7.77126559143445e-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.76,0.0,0.5015555099062667,0.9998559962607423,0.0,0.0,1.4542726752055785e-07,1.4542726752254594e-07,0.0001440037392576816,1.9880658782213826e-18
1.6601886009140668e-09,0.5617328105212791,0.0,7.927542692201694e-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.76,0.0,0.501555506981692,0.9998558512399112,0.0,0.0,1.483518421556641e-07,1.4835184215774e-07,0.00014414876008875054,2.0758393494142187e-18
1.69291718793504e-09,0.5617328108335117,0.0,8.083819771288091e-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.76,0.0,0.5015555040571176,0.9998557186481181,0.0,0.0,1.512764167737153e-07,1.512764167758808e-07,0.00014428135188181222,2.1654421190192384e-18
1.7256457749560133e-09,0.5617328111457445,0.0,8.2400968305518075e-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.76,0.0,0.501555501132543,0.99985559742013,0.0,0.0,1.5420099137471148e-07,1.542009913769684e-07,0.00014440257986982557,2.2568702368385227e-18
1.7583743619769865e-09,0.561732811457977,0.0,8.396373871691743e-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.76,0.0,0.5015554982079684,0.99985548658201,0.0,0.0,1.571255659586526e-07,1.5712556596100275e-07,0.00014451341798989685,2.3501199661772684e-18
1.7911029489979597e-09,0.5617328117702096,0.0,8.552650896261206e-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.76,0.0,0.5015554952833938,0.9998553852432921,0.0,0.0,1.600501405255387e-07,1.6005014052798392e-07,0.0001446147567077151,2.4451877762611904e-18
1.8238315360189329e-09,0.5617328120824422,0.0,8.70892790568037e-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.76,0.0,0.5015554923588192,0.9998552925898284,0.0,0.0,1.6297471507536975e-07,1.6297471507791188e-07,0.0001447074101713843,2.5420703343859837e-18
1.856560123039906e-09,0.5617328123946749,0.0,8.865204901247692e-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.76,0.0,0.5015554894342447,0.9998552078772477,0.0,0.0,1.6589928960814577e-07,1.6589928961078658e-07,0.0001447921227522425,2.6407644979006465e-18
1.8892887100608793e-09,0.5617328127069074,0.0,9.021481884150348e-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.76,0.0,0.5015554865096701,0.9998551304249748,0.0,0.0,1.6882386412386675e-07,1.688238641266081e-07,0.00014486957502514794,2.7412673061100095e-18
1.9220172970818527e-09,0.5617328130191401,0.0,9.177758855473772e-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.76,0.0,0.5015554835850957,0.9998550596107636,0.0,0.0,1.717484386225327e-07,1.7174843862537635e-07,0.00014494038923618775,2.8435759721687987e-18
1.954745884102826e-09,0.5617328133313727,0.0,9.33403581621035e-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.76,0.0,0.5015554806605212,0.9998549948656981,0.0,0.0,1.7467301310414367e-07,1.7467301310709142e-07,0.00014500513430173678,2.9476878750284503e-18
1.9874744711237995e-09,0.5617328136436055,0.0,9.490312767267445e-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.76,0.0,0.5015554777359468,0.9998549356696207,0.0,0.0,1.7759758756869957e-07,1.7759758757175323e-07,0.00014506433037907182,3.0536005514875132e-18
2.052931645165746e-09,0.5617328142680706,0.0,9.802866643588783e-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.76,0.0,0.5015554718867978,0.9998548320638024,0.0,0.0,1.8344673644664639e-07,1.8344673644991726e-07,0.00014516793619741113,3.2708191146711734e-18
2.111843101803498e-09,0.5617328148300894,0.0,1.00841651067795e-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.76,0.0,0.5015554666225641,0.9998547534361533,0.0,0.0,1.8871097037847033e-07,1.8871097038194288e-07,0.00014524656384647854,3.472452714732129e-18
2.17075455844125e-09,0.5617328153921081,0.0,1.0365463549539908e-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.76,0.0,0.5015554613583301,0.9998546865206441,0.0,0.0,1.9397520425503608e-07,1.9397520425871604e-07,0.00014531347935553725,3.6798889213126585e-18
