Time (s),Volume (m^3),H(5),O(6),OH(7),H2(8),Ar(9),He(10),HO2(11),H2O2(12),CO(13),CO2(14),HCO(15),C(T)(16),CH(17),CH2(T)(18),CH3(19),CH2O(20),HCCO(21),C2H(22),C2H2(23),H2CC(24),CH2(S)(25),CH3OH(26),CH3O(27),CH2CO(28),C2H3(29),C2H4(30),C2H6(31),C2H5(32),CH2OH(33),CH3CO(34),CH2CHO(35),CH3CHO(36),N2,Ne,CH3CF3(1),O2(2),H2O(3),CH4(4),CH2CF2(57),HF(38),O2(161),S(164),CF2O(49),S(125),C2HF(58),S(463),C2HF(468),C2H2F3(68),S(165),S(464),S(130),C2H2F2(59),C2H3F2(65),C2H2F3(67),CF2(43),CHFCF2(55),CF2CH(73),C2HF2(72),S(179),C2H3F2(64),CHF2(82),CHF3(42),S(1244)
3.870993074293807e-10,0.5332163549042789,6.205061506367265e-17,1.784276630302665e-20,4.9775390110871496e-21,5.891167324760309e-21,0.0,0.0,1.3344997243760922e-12,1.5939672455254235e-20,1.3777381925161435e-21,1.6029303322193686e-21,1.4901802883552584e-26,2.7941514392280335e-45,8.877048125007846e-31,2.7152718547229457e-18,6.038123752981302e-26,1.438731310992099e-17,1.7218077319052638e-43,1.2072471265265658e-40,2.2405681051248815e-39,1.2022279677543525e-38,1.0863496865020924e-16,7.74021870313823e-42,7.36470659042521e-33,4.1155740472771914e-44,2.75565136841983e-54,2.1960757183454393e-41,3.696444212349681e-54,6.484797964759656e-50,2.584550204032514e-31,2.4229649679037136e-52,1.6345305712811486e-50,1.3320232686519092e-55,3.76,0.0,0.5361021663835501,0.9999439751540161,2.288329632181161e-22,3.203315379611911e-31,7.853706142057746e-09,7.853706156599796e-09,5.602484464921252e-05,4.521138802821543e-21,1.4386616200153008e-17,1.3345330397432842e-12,3.4574980543860174e-20,1.827077833558681e-17,1.7339776135790472e-31,9.451240614645596e-18,1.1212067845982543e-21,3.3800877059161743e-25,1.828139330674641e-22,8.603033147210006e-21,7.124898012005986e-20,1.1254693924255676e-18,7.097895109188029e-24,8.901862417324933e-22,4.834419654244318e-22,5.9602810855368666e-27,5.432396128807077e-25,1.20939751006274e-22,1.0305230106901264e-31,1.113539110606142e-16,1.8106128571034093e-29
3.958318021317793e-10,0.5332163549221164,6.345254250580216e-17,1.8397447051623372e-20,5.231451457717761e-21,6.178681929291701e-21,0.0,0.0,1.3646037231477952e-12,1.666693663757169e-20,1.4726489371952153e-21,1.7133542883921216e-21,1.596829815119313e-26,2.985948787159136e-45,9.277922624883056e-31,2.838010159488788e-18,6.456002321120549e-26,1.5080362418573934e-17,1.9235891493935346e-43,1.3198666026669579e-40,2.5033112010122794e-39,1.3431315912722994e-38,1.110239874172696e-16,8.647657915330067e-42,7.906691637835715e-33,4.70211695616144e-44,3.156252802906862e-54,2.4600647707218054e-41,4.3063068022300595e-54,7.410875837327003e-50,2.7694020325985287e-31,2.7748910540673527e-52,1.8718349688325172e-50,1.5603805332059004e-55,3.76,0.0,0.5361021662063499,0.9999432758464666,2.4460802707902193e-22,3.502275421442916e-31,8.030876303062828e-09,8.030876318305005e-09,5.6724152168541596e-05,4.754471204908024e-21,1.5079617499567305e-17,1.3646371332386748e-12,3.6152515659568994e-20,1.91007480392253e-17,1.8539902891681612e-31,9.882132239775146e-18,1.1779836386395228e-21,3.54013050025659e-25,1.9101825119456568e-22,8.995695642279413e-21,7.4499055700496e-20,1.1768264692415375e-18,7.423187640760403e-24,9.517768982390662e-22,5.054867687160205e-22,6.345856241515021e-27,5.806502918650181e-25,1.2645674310315525e-22,1.1089955561007996e-31,1.138659211563327e-16,1.9790245167681407e-29
4.045642968341779e-10,0.533216354939954,6.485456750399394e-17,1.8959721884881497e-20,5.492804106129469e-21,6.473851098910539e-21,0.0,0.0,1.3947077009962927e-12,1.7410423632964196e-20,1.571800876341519e-21,1.8287126639584757e-21,1.708556589765312e-26,3.1862550082468257e-45,9.687464168951805e-31,2.963410157131829e-18,6.892727145955756e-26,1.5790679518434274e-17,2.143796086193569e-43,1.4401847916724213e-40,2.7900694867858388e-39,1.4969034157894024e-38,1.1341033316961626e-16,9.6380075593992e-42,8.475807425698457e-33,5.356598241464505e-44,3.604444808255372e-54,2.7489864211850637e-41,5.0004287840556495e-54,8.444525468194491e-50,2.9630430138521056e-31,3.1685807705638832e-52,2.1372851555451718e-50,1.8216247926484746e-55,3.76,0.0,0.5361021660291496,0.9999425931523614,2.610890116013089e-22,3.8216878819652913e-31,8.208046463991962e-09,8.208046479951691e-09,5.7406846243656e-05,4.993293000504188e-21,1.578988444484521e-17,1.3947411770068981e-12,3.776524114325226e-20,1.9948988408184677e-17,1.9794164036753406e-31,1.0322613469756324e-17,1.2363043690892425e-21,3.704132904643464e-25,1.993965829147762e-22,9.397126295898791e-21,7.782158010964373e-20,1.2293295745997302e-18,7.755832984785787e-24,1.0161438379863336e-21,5.2802246854206455e-22,6.747630062325356e-27,6.197336775762309e-25,1.3209673255127034e-22,1.191690998299977e-31,1.1637793124405885e-16,2.158898158565903e-29
4.132967915365765e-10,0.5332163549577917,6.62566902579134e-17,1.9529642487115864e-20,5.761672965775866e-21,6.776727976102482e-21,0.0,0.0,1.424811658416202e-12,1.8170133429408217e-20,1.6752849388195644e-21,1.949111250112797e-21,1.8254855124415755e-26,3.395248463899416e-45,1.010566096697261e-30,3.0914685797038158e-18,7.348713712950646e-26,1.6518299636615907e-17,2.3836544153138824e-43,1.5685445009161597e-40,3.1024432952634165e-39,1.6643997613177787e-38,1.1579400893248157e-16,1.071678918716169e-41,9.072808558152529e-33,6.085152922576831e-44,4.104672751652879e-54,3.0645800772809474e-41,5.788292350020247e-54,9.595502469924128e-50,3.1656886002852087e-31,3.607929188482694e-52,2.4335042851047027e-50,2.1196303160753167e-55,3.76,0.0,0.5361021658519494,0.9999419266766973,2.78291117082465e-22,4.162464838038107e-31,8.38521662484511e-09,8.385216641539846e-09,5.80733218774859e-05,5.2375312997337184e-21,1.6517452217105834e-17,1.4248451715539369e-12,3.941315699489653e-20,2.081548892596918e-17,2.1103753607452407e-31,1.077268333300934e-17,1.2961743643800003e-21,3.8721119182727553e-25,2.0794854863938074e-22,9.807325486046934e-21,8.121655111368077e-20,1.2829787261700064e-18,8.095835354612073e-24,1.0833481726570082e-21,5.510490277496872e-22,7.165933657925461e-27,6.605258960825151e-25,1.3785971624456133e-22,1.2787517207866391e-31,1.1888994132379264e-16,2.3507403054847868e-29
4.2202928623897507e-10,0.5332163549756292,6.765891096699953e-17,2.0107260174095804e-20,6.038133950757975e-21,7.087365639118835e-21,0.0,0.0,1.454915595889416e-12,1.8946066015165412e-20,1.7831919415568033e-21,2.0746557078153942e-21,1.947741785424425e-26,3.613107120475314e-45,1.0532501243026033e-30,3.2221821630354194e-18,7.824377495298275e-26,1.7263255967537224e-17,2.644440023962043e-43,1.7052959817648047e-40,3.442098472417882e-39,1.8465119010429978e-38,1.1817501772761745e-16,1.1889750098357006e-41,9.698455223831095e-33,6.894308791773388e-44,4.6616776542365816e-54,3.408661942741812e-41,6.680198499945476e-54,1.0874191656066092e-49,3.3775547311104143e-31,4.097092553699068e-52,2.763291170408682e-50,2.4586239237564043e-55,3.76,0.0,0.5361021656747491,0.9999412760346339,2.9622952797844863e-22,4.525538254572915e-31,8.56238678562224e-09,8.56238680306948e-09,5.8723963910766506e-05,5.487110244067853e-21,1.7262353964829385e-17,1.4549491173730414e-12,4.1096263214488397e-20,2.1700239083125687e-17,2.2469865630360024e-31,1.1232340858224416e-17,1.35759870051449e-21,4.0440845403448084e-25,2.1667376961119037e-22,1.0226293589874638e-20,8.468396647885504e-20,1.3377739416398614e-18,8.443198963715595e-24,1.1534510081134804e-21,5.745664092064247e-22,7.601098108448647e-27,7.03063051558209e-25,1.4374569107709275e-22,1.3703225089182681e-31,1.2140195139553397e-16,2.5550683132761835e-29
4.3076178094137366e-10,0.533216354993467,6.906122983046538e-17,2.0692625907971817e-20,6.322262879955476e-21,7.405817102068825e-21,0.0,0.0,1.4850195138854477e-12,1.9738221378774907e-20,1.895612589704335e-21,2.205451567979517e-21,2.0754508982022364e-26,3.8400085500277086e-45,1.0967973235494585e-30,3.3555476467288343e-18,8.320133953919097e-26,1.8025579769413056e-17,2.9274800636328383e-43,1.8507969276415634e-40,3.8107680284537e-39,2.0441669349177067e-38,1.2055336257330282e-16,1.3162869009484644e-41,1.0353513127977888e-32,7.791003944440547e-44,5.280511868839573e-54,3.7831271288598275e-41,7.687319005678048e-54,1.2291635454399511e-49,3.5988578062546515e-31,4.640500664581765e-52,3.129628623129506e-50,2.8432085998302255e-55,3.76,0.0,0.5361021654975489,0.9999406408512183,3.149194129262899e-22,4.911859983957202e-31,8.739556946323316e-09,8.739556964540589e-09,5.9359147296460983e-05,5.741951262166737e-21,1.802462090034908e-17,1.4850530149450754e-12,4.281455980201439e-20,2.2603228377198284e-17,2.389369412219008e-31,1.1701585074357156e-17,1.420582155914586e-21,4.220067770064029e-25,2.255718679023749e-22,1.0654030983706837e-20,8.822382397148445e-20,1.3937152387138845e-18,8.797928025689184e-24,1.2265134444028143e-21,5.985745757993874e-22,8.05345446421782e-27,7.473812271931356e-25,1.4975465394305139e-22,1.4665505730293358e-31,1.2391396145928293e-16,2.7724103630997055e-29
4.3949427564377225e-10,0.5332163550113047,7.046364704729933e-17,2.1285790423703056e-20,6.614135477718818e-21,7.732135315421641e-21,0.0,0.0,1.515123412864487e-12,2.0546599508984843e-20,2.0126374775106647e-21,2.3416042324882513e-21,2.2087384347125243e-26,4.076129934085277e-45,1.1412065196959353e-30,3.491561774111642e-18,8.836398537433827e-26,1.8805301181629825e-17,3.2341597749282735e-43,2.005412465246402e-40,4.210261072859519e-39,2.2583325580608577e-38,1.2292904648438732e-16,1.454238683849093e-41,1.1038752622604391e-32,8.782633523968227e-44,5.966578289776386e-54,4.18995941851352e-41,8.821803069967547e-54,1.385960898076038e-49,3.8298143499652234e-31,5.242888835897401e-52,3.5357050260648873e-50,3.278411152059995e-55,3.76,0.0,0.5361021653203486,0.9999400207589436,3.3437592486849737e-22,5.32240176576157e-31,8.916727106948313e-09,8.916727125953168e-09,5.997923954099043e-05,6.001976709799927e-21,1.8804283117225804e-17,1.5151568647415728e-12,4.456804675746104e-20,2.352444631235267e-17,2.537643308972968e-31,1.2180415010587642e-17,1.4851293374326726e-21,4.400078606634906e-25,2.346424664032203e-22,1.1090538043053811e-20,9.183612135795523e-20,1.45080263510892e-18,9.160026754087683e-24,1.3025965758076033e-21,6.230734904281219e-22,8.523333745894293e-27,7.935164929238084e-25,1.5588660173674457e-22,1.5675856844255571e-31,1.264259715150395e-16,3.003305379793473e-29
4.4822677034617084e-10,0.5332163550291423,7.186616281626431e-17,2.18868041256285e-20,6.91382737340049e-21,8.06637316566075e-21,0.0,0.0,1.5452272932749117e-12,2.1371200394808096e-20,2.134357087720314e-21,2.4832189734945524e-21,2.3477302418575335e-26,4.3216480611570406e-45,1.1864765394268782e-30,3.630221292270651e-18,9.373586682188444e-26,1.960244855594873e-17,3.5659177600494734e-43,2.169515159927322e-40,4.64245665554834e-39,2.4900137592689717e-38,1.2530207247225895e-16,1.603478544764627e-41,1.1754949465869027e-32,9.877037704023793e-44,6.72562022501673e-54,4.631225235909215e-41,1.009678205206373e-53,1.5590601427910858e-49,4.070641304930378e-31,5.909290634727802e-52,3.9849093592020604e-50,3.769685542684804e-55,3.76,0.0,0.5361021651431483,0.9999394153997371,3.5461420096682656e-22,5.758155225861642e-31,9.093897267497204e-09,9.09389728730722e-09,6.058459871724498e-05,6.267106635171298e-21,1.9601368921451652e-17,1.5452606672222463e-12,4.635672408081492e-20,2.446388239967992e-17,2.6919276529897264e-31,1.2668829696353741e-17,1.5512445772066477e-21,4.584134049265356e-25,2.438851888296411e-22,1.1535815142603708e-20,9.552085640472355e-20,1.5090361485580056e-18,9.529499362563077e-24,1.381761490801445e-21,6.480631160104573e-22,9.011066944352892e-27,8.415048991012471e-25,1.6214153135260195e-22,1.673580078806608e-31,1.2893798156280366e-16,3.248303101402548e-29
4.5695926504856944e-10,0.5332163550469801,7.326877733589954e-17,2.2495717247150268e-20,7.221414102252616e-21,8.408583475933929e-21,0.0,0.0,1.5753311555572003e-12,2.2212024025434645e-20,2.260861792705105e-21,2.6304009347378518e-21,2.4925521812068087e-26,4.576739331606897e-45,1.2326062108405296e-30,3.771522951992827e-18,9.932113812218047e-26,2.0417049488788926e-17,3.924254813607638e-43,2.3434850044163676e-40,5.109315327695227e-39,2.7402589904702445e-38,1.2767244354490008e-16,1.764682747175399e-41,1.250288370167929e-32,1.1082560416260489e-43,7.563772311374953e-54,5.109086068043358e-41,1.152650493081828e-53,1.7497910414979758e-49,4.321555598991231e-31,6.645078404702678e-52,4.480858585064448e-50,4.322973951721133e-55,3.76,0.0,0.5361021649659481,0.9999388244218365,3.7564936276346104e-22,6.220131876245059e-31,9.271067427969957e-09,9.271067448602751e-09,6.117557658811567e-05,6.5372633777677585e-21,2.041590586373248e-17,1.5753644228389046e-12,4.818059177206253e-20,2.5421526156720198e-17,2.852341842966342e-31,1.3166828161298722e-17,1.6189320918030302e-21,4.772251097161422e-25,2.5329965970868372e-22,1.1989862656236966e-20,9.927802687831318e-20,1.5684157968041836e-18,9.906350064665478e-24,1.4640692721164867e-21,6.735434154734884e-22,9.516985020872515e-27,8.913824862580325e-25,1.6851943968517268e-22,1.7846886296035189e-31,1.3144999160257541e-16,3.507963973986698e-29
4.65691759750968e-10,0.5332163550648176,7.46714908045188e-17,2.3112579671616887e-20,7.536971104557186e-21,8.75881900541583e-21,0.0,0.0,1.6054350001396392e-12,2.3069070390327694e-20,2.3922418533550893e-21,2.7832551302532323e-21,2.6433304128725857e-26,4.841579753003299e-45,1.2795943634613171e-30,3.915463507826121e-18,1.0512395339289905e-25,2.1249129663022894e-17,4.310725207373772e-43,2.5277094290728524e-40,5.612867770882381e-39,3.010154080688386e-38,1.3004016270682975e-16,1.938551709784964e-41,1.3283340939456152e-32,1.240801773936257e-43,8.487531505695209e-54,5.625787072672198e-41,1.3126312401925197e-53,1.9595592206963554e-49,4.582774640575613e-31,7.455942823569904e-52,5.027383713260786e-50,4.944696852250236e-55,3.76,0.0,0.5361021647887478,0.999938247483214,3.9749651602226777e-22,6.709363113933435e-31,9.448237588366554e-09,9.448237609839754e-09,6.175251518033456e-05,6.812366175679004e-21,2.1247919581283887e-17,1.605468132031156e-12,5.0039649831190434e-20,2.6397367107989964e-17,3.019005276614931e-31,1.367440943532869e-17,1.68819580362527e-21,4.964446749532945e-25,2.628855043924687e-22,1.2452680957012445e-20,1.0310763054531821e-19,1.62894159760729e-18,1.0290583074070702e-23,1.5495809966656593e-21,6.995143517636971e-22,1.0041418906924377e-26,9.43185274144673e-25,1.75020323629129e-22,1.9010686734570302e-31,1.3396200163435485e-16,3.7828592696913704e-29
4.744242544533666e-10,0.5332163550826553,7.607430342021085e-17,2.3737440962504436e-20,7.860573725848345e-21,9.117132449466203e-21,0.0,0.0,1.635538827439191e-12,2.3942339479204307e-20,2.528587419354018e-21,2.941886444692014e-21,2.8001913432660936e-26,5.116344941355539e-45,1.3274398282364894e-30,4.062039718066205e-18,1.1114846662897615e-25,2.2098713042830962e-17,4.726938800174251e-43,2.7225832988450254e-40,6.155217573184737e-39,3.3008237123204537e-38,1.3240523295911617e-16,2.1258109615764105e-41,1.4097112118086335e-32,1.386272269434485e-43,9.503775880817723e-54,6.18366039754689e-41,1.4912715563694136e-53,2.189850200651008e-49,4.854516227527798e-31,8.347910634073203e-52,5.628541696996947e-50,5.641789347209597e-55,3.76,0.0,0.5361021646115476,0.9999376842508889,4.201707507677723e-22,7.226900220452741e-31,9.625407748686959e-09,9.625407771018236e-09,6.231574747539492e-05,7.092332078153888e-21,2.209743399268557e-17,1.6355717952272782e-12,5.193389825818514e-20,2.7391394784886717e-17,3.1920373506615476e-31,1.4191572548600962e-17,1.7590393709605485e-21,5.160738005592084e-25,2.7264234905454825e-22,1.2924270417171041e-20,1.0700966517240262e-19,1.6906135687425856e-18,1.0682202604538449e-23,1.6383577355547186e-21,7.259758878452513e-22,1.0584699504214792e-26,9.96949263572972e-25,1.8164418007926535e-22,2.022880050668275e-31,1.3647401165814184e-16,4.073571064015151e-29
4.831567491557652e-10,0.533216355100493,7.747721538083985e-17,2.437035037705303e-20,8.192297217047229e-21,9.48357643972421e-21,0.0,0.0,1.6656426378618062e-12,2.483183128202834e-20,2.669988529343626e-21,3.1063996335129175e-21,2.9632616120640795e-26,5.401210121877725e-45,1.3761414375340588e-30,4.211248344749129e-18,1.1739883170259016e-25,2.296582196181931e-17,5.174562306092441e-43,2.928508911278312e-40,6.738542907470396e-39,3.6134323074323965e-38,1.3476765729938347e-16,2.3272117175741373e-41,1.4944993446478718e-32,1.5456505003923298e-43,1.0619782629441403e-53,6.785127324691972e-41,1.6903462365316237e-53,2.4422326142947884e-49,5.13699852439628e-31,9.327358846682155e-52,6.2886250018649e-50,6.421731936293685e-55,3.76,0.0,0.5361021644343473,0.9999371344006733,4.436871413082437e-22,7.773814361258097e-31,9.80257790893116e-09,9.802577932138188e-09,6.286559766090333e-05,7.377076156111604e-21,2.296447138599925e-17,1.6656754128445304e-12,5.3863337053033154e-20,2.840359872564707e-17,3.3715574608459e-31,1.4718316531519864e-17,1.8314662015366323e-21,5.361141864552995e-25,2.8256982068769095e-22,1.3404631408137911e-20,1.1098412852630033e-19,1.753431728000259e-18,1.1081212869901847e-23,1.73046055408701e-21,7.529279866992373e-22,1.1147157684697482e-26,1.0527104372462983e-24,1.8839100593049864e-22,2.1502851284026656e-31,1.3898602167393646e-16,4.38069222915109e-29
4.918892438581638e-10,0.5332163551183307,7.888022688404681e-17,2.5011357005614138e-20,8.532216735271216e-21,9.8582035446933e-21,0.0,0.0,1.6957464318059618e-12,2.573754578893117e-20,2.816535111941512e-21,3.276899324166681e-21,3.1326678667013426e-26,5.696350133379695e-45,1.4256980251307873e-30,4.363086153598791e-18,1.2387920236284033e-25,2.385047802362032e-17,5.655327210450439e-43,3.145895986346002e-40,7.365106897989756e-39,3.949189559410159e-38,1.3712743872186172e-16,2.5435344500039794e-41,1.5827785386024128e-32,1.7199766719870911e-43,1.1843274760797385e-53,7.432709424483113e-41,1.9117676905576593e-53,2.7183671670642286e-49,5.4304396688998035e-31,1.0401053579616517e-51,7.012187812544528e-50,7.292614083272637e-55,3.76,0.0,0.5361021642571471,0.9999365976143493,4.680607463806893e-22,8.351196585497285e-31,9.979748069099128e-09,9.979748093199614e-09,6.340238395483247e-05,7.666515625973943e-21,2.3849053319368504e-17,1.6957789852926914e-12,5.582796621572101e-20,2.9433968474926894e-17,3.557685001914329e-31,1.5254640414689428e-17,1.9054795913810895e-21,5.565675325626639e-25,2.926675470908273e-22,1.3893764300535446e-20,1.150310183738129e-19,1.8173960931798292e-18,1.1487618083886756e-23,1.8259505118237485e-21,7.803706113157924e-22,1.1729124290747163e-26,1.1105047682832902e-24,1.952607980778657e-22,2.2834489549469655e-31,1.4149803168173868e-16,4.704826338475523e-29
5.006217385605624e-10,0.5332163551361683,8.028333812724867e-17,2.5660509652862337e-20,8.880407343247235e-21,1.024106626931139e-20,0.0,0.0,1.7258502096596226e-12,2.6659482990279807e-20,2.9683169849933908e-21,3.453490015225758e-21,3.308536968301609e-26,6.001939425161101e-45,1.4761084262207468e-30,4.517549914067577e-18,1.3059373223604719e-25,2.47527013340641e-17,6.171023914168925e-43,3.3751616731915225e-40,8.037249988014723e-39,4.309346342567758e-38,1.3948458021734806e-16,2.7755862546036467e-41,1.6746293578653735e-32,1.9103465281482013e-43,1.3182407368167357e-53,8.129021123815853e-41,2.157586066249953e-53,3.0200040006500725e-49,5.735058131349216e-31,1.157613914762558e-51,7.804038588679112e-50,8.263136052318847e-55,3.76,0.0,0.5361021640799468,0.9999360735820939,4.933066090436604e-22,8.960157825075851e-31,1.0156918229190853e-08,1.0156918254202515e-08,6.392641617995925e-05,7.960566047761053e-21,2.475119985319067e-17,1.7258825129710213e-12,5.78277857462352e-20,3.048249358415647e-17,3.7505393676267285e-31,1.5800543228953982e-17,1.9810826063896e-21,5.774355388025471e-25,3.029351568783929e-22,1.4391669464174e-20,1.1915033248181177e-19,1.8825066820949553e-18,1.190142246027683e-23,1.9248886625289647e-21,8.0830372470081935e-22,1.2330930135006125e-26,1.1703682129433728e-24,2.0225355341652577e-22,2.4225391443169454e-31,1.4401004168154852e-16,5.046587751665287e-29
