Time (s),Volume (m^3),H(5),O(6),OH(7),H2(8),Ar(9),He(10),HO2(11),H2O2(12),CO(13),CO2(14),HCO(15),C(T)(16),CH(17),CH2(T)(18),CH3(19),CH2O(20),HCCO(21),C2H(22),C2H2(23),H2CC(24),CH2(S)(25),CH3OH(26),CH3O(27),CH2CO(28),C2H3(29),C2H4(30),C2H6(31),C2H5(32),CH2OH(33),CH3CO(34),CH2CHO(35),CH3CHO(36),N2,Ne,CH3CF3(1),O2(2),H2O(3),CH4(4),CH2CF2(57),HF(38),O2(161),S(164),CF2O(49),S(125),C2HF(58),S(463),C2HF(468),C2H2F3(68),S(165),S(464),S(130),C2H2F2(59),C2H3F2(65),C2H2F3(67),CF2(43),CHFCF2(55),CF2CH(73),C2HF2(72),S(179),C2H3F2(64),CHF2(82),CHF3(42),S(1244),S(1385),CF2O2(181),CF2O2(276),CH2F2(41),S(203),S(1542),CHO2(322),C2F(467),S(174),S(413),S(1894),C2H3F2(66),C2HF4(54),CHFO(47),S(2753),S(512),CF2CF2(61),C2HF3(169),C2HF4(69),C2HFO(577),S(3833),S(2867),F(37),S(344),CFO(51),C1OO1(180),CH2O2(318),C2H2O(623),S(3850),S(970),S(2764),CHF2O(206),CF3(45),S(1375),C3HF3(994),CH2F(46),S(2131)
8.37047880604028e-11,0.4698031688782524,8.873708985342469e-20,3.329163520750691e-24,5.4375113746565275e-24,8.209732615449782e-25,0.0,0.0,1.2716091383916196e-14,8.030098204851233e-24,3.358783067615682e-26,7.53432336993506e-26,6.216400807743051e-32,8.021007785424956e-45,2.683911225680301e-32,2.8713165560794275e-22,1.2774513444541705e-16,2.9868022364694542e-21,1.8921541695547875e-52,2.2083076329052853e-49,3.172633549654836e-48,1.6107896309630806e-47,4.792318766441964e-20,2.3618584613566798e-39,1.319414898442533e-25,5.958785395227051e-50,4.688161360878004e-51,6.618395371256476e-39,1.1674083616224882e-35,9.584489216025317e-38,1.5001728796016585e-31,5.9841836205714415e-50,1.6262755424478011e-54,7.378945013699233e-52,3.76,0.0,0.5799680508442693,0.9999954299499225,5.933536586874013e-27,1.1973238838646814e-22,3.3295450862467576e-11,3.3295450865452244e-11,4.5700500649195565e-06,4.974700539565489e-25,2.9819112622867727e-21,1.2716105032062501e-14,1.8199379482355467e-25,7.311613353313821e-20,2.5050851173670634e-39,1.9951814729389847e-21,2.758535997527927e-26,2.4869551739798593e-29,8.683542540544943e-28,4.502193449025377e-26,6.162183292664851e-23,1.2756598678073524e-22,4.134838519873877e-24,4.0352737469856994e-26,1.4338653499665018e-26,4.205474373776524e-33,4.345409086697911e-30,2.1770269427018506e-27,6.303256636109812e-38,4.822693723731766e-20,4.1780947662221555e-35,1.3871820450254805e-39,1.3929847142238775e-34,9.470956254106914e-34,3.236864079035547e-38,6.481161403134252e-27,1.3889294598771806e-39,9.08462852866679e-25,1.9037788765821738e-44,3.131696703065037e-33,7.458036996314073e-42,9.239121442966604e-45,3.5468272799701594e-31,6.035549620560101e-39,3.0878334496838923e-29,6.591947495720572e-44,1.0536538305553435e-25,5.644337388071348e-47,4.25588336570199e-40,6.29467010934712e-40,1.1311007352451143e-39,1.0215059868605985e-47,2.0918450182860348e-45,5.982304887308306e-23,1.0118938511651368e-41,4.298530972500001e-42,2.958875311951241e-31,6.663999598342547e-30,2.028765867414752e-61,7.44146284812228e-67,1.9147143209566416e-27,1.3083758740650151e-44,6.886704306300825e-40,1.277452436001455e-16,1.4080783034430685e-45,2.2968623500269263e-56,4.134748181054993e-24,3.91869199007132e-61
9.317776214482695e-11,0.469803168878584,9.878130846199706e-20,3.798420807862095e-24,6.741755570514374e-24,1.0200370268286031e-24,0.0,0.0,1.4155183634504068e-14,9.950496027286884e-24,4.6300648182464363e-26,1.0933065168047909e-25,8.604554378662462e-32,1.1056976542175595e-44,3.3240215715031646e-32,3.554927451001835e-22,1.4220219312324476e-16,3.7175121386995846e-21,3.2305487937336097e-52,3.0655849712957335e-49,5.4122658986391014e-48,2.74771115887867e-47,5.331057341390019e-20,3.6263785621896004e-39,1.6349198726113665e-25,1.0174735840793085e-49,7.195481671197331e-51,9.1498206223319e-39,1.6103068919420034e-35,1.3220701519086974e-37,2.0691573884120702e-31,1.0215741452751195e-49,2.7791677908132555e-54,1.2642654470044186e-51,3.76,0.0,0.5799680508404997,0.9999949763167648,8.17996108396126e-27,1.483664013399689e-22,3.706353809397508e-11,3.706353809768995e-11,5.023683221041163e-06,6.279828819453444e-25,3.7114491187340624e-21,1.415518937558493e-14,2.255176461208654e-25,9.059548535340327e-20,3.45547863752095e-39,2.472286187707114e-21,3.4553589045058126e-26,3.089177025876376e-29,1.0755539090419867e-27,5.578940555037251e-26,6.882315312816439e-23,1.580732078369818e-22,5.1236896429739585e-24,5.566131195438958e-26,1.7767130091496658e-26,5.791513383382115e-33,5.9932744587377274e-30,2.6976470640933647e-27,9.50477538048128e-38,5.368680239103813e-20,6.414765396501426e-35,2.1279417572550674e-39,2.038485861187824e-34,1.2940204097865555e-33,4.46863559472322e-38,8.048936049344429e-27,2.116099384906418e-39,1.2468408722450823e-24,2.6260417151405033e-44,4.270833278771892e-33,9.510874230360758e-42,1.275152492031717e-44,4.41044475880857e-31,9.267376439644553e-39,4.259313370022928e-29,1.1260268957564075e-43,1.4533509044600874e-25,9.641364892898637e-47,6.367285350661731e-40,9.665260370170566e-40,1.675461435227915e-39,1.6679147279853153e-47,3.437048385270151e-45,6.659424315989089e-23,1.5537505109630578e-41,5.972613498053804e-42,4.28469375354206e-31,9.164779036652354e-30,3.840283115466557e-61,1.403909592766796e-66,2.640982721654104e-27,2.235021346828238e-44,9.531968095918506e-40,1.4220232838233444e-16,2.1620868445163388e-45,3.923778234302088e-56,5.123573374186365e-24,6.694383894678828e-61
9.999999999999999e-11,0.46980316887891543,1.0601518402267776e-19,4.148383167642354e-24,7.768325223473468e-24,1.1771345999879593e-24,0.0,0.0,1.5191587381453957e-14,1.146093700834945e-23,5.72068501172824e-26,1.3992293607486968e-25,1.066244290440353e-31,1.366152019841847e-44,3.827145011859531e-32,4.0920098164765695e-22,1.5261386250585492e-16,4.295205875973429e-21,4.596437693335071e-52,3.806789284355581e-49,7.695973500513544e-48,3.9069343919085e-47,5.718592605526509e-20,4.810651317478237e-39,1.8830660001673061e-25,1.4477748690984666e-49,9.542757176489873e-51,1.1328565210948149e-38,1.9905439572148184e-35,1.6342458371775423e-37,2.5575988301475506e-31,1.4533668039678683e-49,3.956825988984194e-54,1.803315787895895e-51,3.76,0.0,0.579968050837785,0.9999946569079471,1.0107310620686917e-26,1.70887772261198e-22,3.9777235727120933e-11,3.977723573141311e-11,5.343092037788139e-06,7.325621727017558e-25,4.288220553329818e-21,1.5191586238488853e-14,2.5975025240042e-25,1.0434219349623056e-19,4.2714098254916506e-39,2.8475326410946287e-21,4.0101474483779214e-26,3.564293843109195e-29,1.2384308368600946e-27,6.425838366906021e-26,7.403803918350303e-23,1.8206786576258028e-22,5.90144670684993e-24,6.88038407729525e-26,2.0463593647522065e-26,7.151975513662848e-33,7.407811532717525e-30,3.1071247410733138e-27,1.2470381235068706e-37,5.761913036752415e-20,8.50941403538275e-35,2.8210287537342886e-39,2.6226205675654973e-34,1.5886900919046677e-33,5.527141075969918e-38,9.285497192773202e-27,2.7916005254687053e-39,1.5356972587181404e-24,3.246117337052804e-44,5.236225033978605e-33,1.121096602284604e-41,1.5767922938759133e-44,5.092699454579842e-31,1.2294266756942324e-38,5.26505153123775e-29,1.6026960442597056e-43,1.7964867486148917e-25,1.3722641402423387e-46,8.313020681992166e-40,1.2822115737314167e-39,2.1720377022940294e-39,2.305372066129162e-47,4.77210753607461e-45,7.14708347858523e-23,2.061254098223103e-41,7.421214754585904e-42,5.476607560008994e-31,1.1304479097043595e-29,5.849975210585617e-61,2.133336640899835e-66,3.26445885585773e-27,3.1812230692823613e-44,1.181130171626439e-39,1.526140182966803e-16,2.868292134305149e-45,5.585085631871311e-56,5.901309201028597e-24,9.528751384123194e-61
1.026507362292511e-10,0.46980316887891543,1.088259144011852e-19,4.287087486431296e-24,8.186928560920271e-24,1.2412920197929163e-24,0.0,0.0,1.559427524021078e-14,1.207658776818615e-23,6.186651888000758e-26,1.5334671140316577e-25,1.1543909694188264e-31,1.4774313918408504e-44,4.032136246689417e-32,4.310782273892694e-22,1.566592486057554e-16,4.531362729759584e-21,5.237337233402449e-52,4.124893893184593e-49,8.767018804981028e-48,4.450584038307306e-47,5.869064690618913e-20,5.3412683696815543e-39,1.984208020994391e-25,1.649691952656438e-49,1.0594222374857171e-50,1.226117981024714e-38,2.1530690499865187e-35,1.767679323591237e-37,2.766363202112886e-31,1.6559568294130008e-49,4.5096890213269335e-54,2.0567386676475077e-51,3.76,0.0,0.5799680508367302,0.9999945344214041,1.0930810227849948e-26,1.80067409344653e-22,4.0831625325375e-11,4.0831625329903174e-11,5.465578580310481e-06,7.756273461030106e-25,4.524001371073721e-21,1.5594271153844623e-14,2.7370335145475477e-25,1.0994501318467197e-19,4.620164007687214e-39,3.000479881659196e-21,4.237839278232259e-26,3.758293847267077e-29,1.3047974739149712e-27,6.771033305957377e-26,7.607071933625753e-23,1.918480007745191e-22,6.218458130474456e-24,7.442131942483565e-26,2.1562635119318923e-26,7.733221456905925e-33,8.01238240018348e-30,3.274025760763309e-27,1.3791707337754862e-37,5.91470667237722e-20,9.447907217692324e-35,3.1313980485032715e-39,2.8796252932472595e-34,1.713865217258179e-33,5.979828086266837e-38,9.790335432408684e-27,3.092852687965004e-39,1.6587577519053035e-24,3.5111565637059255e-44,5.645784328451923e-33,1.192641710880936e-41,1.7057429470903238e-44,5.37149326482576e-31,1.3650514975595376e-38,5.694935083437835e-29,1.8264232137093644e-43,1.9431506795679278e-25,1.563822153963095e-46,9.177628054963376e-40,1.4236597028840331e-39,2.3914207985572456e-39,2.5990693916689316e-47,5.3894393970080054e-45,7.336562969933427e-23,2.288651271581441e-41,8.043191748827015e-42,5.999304854566387e-31,1.2217259393560001e-29,6.83547901382722e-61,2.490351293344191e-66,3.530942075473184e-27,3.6253357463804944e-44,1.2787594353950077e-39,1.566594127652489e-16,3.1847215955916114e-45,6.364857473369463e-56,6.218311769249303e-24,1.0859125256451948e-60
1.215966843980994e-10,0.46980316887957846,1.2891632834945882e-19,5.323301658007685e-24,1.1501004464647103e-23,1.751042527054384e-24,0.0,0.0,1.847245658323783e-14,1.694585264008636e-23,1.0270066428678632e-25,2.7842181325082843e-25,1.9315238965440372e-31,2.452615785689745e-44,5.651948717288921e-32,6.038472153036644e-22,1.8557334998482874e-16,6.411676298861004e-21,1.2195262337700916e-51,6.942873911298765e-49,2.0380129817915235e-47,1.0344709810246385e-46,6.942889706619644e-20,1.0515459261418124e-38,2.7841255976715923e-25,3.8421476935900094e-49,2.0841489460441875e-50,2.0471091583285718e-38,3.57879488332072e-35,2.938202217755104e-37,4.5974899549367665e-31,3.854946657875392e-49,1.0519917321051674e-53,4.8219326669894674e-51,3.76,0.0,0.5799680508291911,0.9999936846371086,1.814825933587092e-26,2.526704077959751e-22,4.836779978784893e-11,4.8367799794256174e-11,6.315362872839561e-06,1.1239445313700652e-24,6.401338805299558e-21,1.8472427082417096e-14,3.8406032423175943e-25,1.542530169309954e-19,7.679553845509551e-39,4.2101234810952565e-21,6.066984775162676e-26,5.299064397600024e-29,1.829301274397644e-27,9.501267230446714e-26,9.070457634622404e-23,2.6920025139921247e-22,8.725748145686447e-24,1.236988132739778e-25,3.025457828423433e-26,1.2827503475753856e-32,1.3314918728161316e-29,4.594054839031315e-27,2.652596787845154e-37,7.006879292623686e-20,1.8598919686887144e-34,6.153724071940464e-39,5.286927796757175e-34,2.795769469588826e-33,9.95625297617871e-38,1.3798421723998308e-26,5.996498442461404e-39,2.7297372955496577e-24,5.836165390225326e-44,9.174308240023164e-33,1.8075412647942824e-41,2.8373145111575355e-44,7.589700457851553e-31,2.68766633247112e-38,9.466019499845726e-29,4.2572028761866214e-43,3.2296742068166267e-25,3.645142192345733e-46,1.746295075797978e-39,2.8030632646490503e-39,4.463940060157602e-39,5.653337112018725e-47,1.1869539563358708e-44,8.690897941006612e-23,4.5062745759638377e-41,1.3558442603271842e-41,1.0864329186183776e-30,2.0186523438302453e-29,1.8751989149370672e-60,6.783940923717098e-66,5.868416231677145e-27,8.450814185996298e-44,2.139436412503443e-39,1.8557358033325434e-16,6.270605809881253e-45,1.4837828524623737e-55,8.725528039214057e-24,2.5314916928970797e-60
1.405426325669477e-10,0.4698031688802415,1.4900841279463517e-19,6.439100457248707e-24,1.5381620070060978e-23,2.351554349213928e-24,0.0,0.0,2.1350635541268433e-14,2.2637892113108122e-23,1.583693181495726e-25,4.656400620010903e-25,3.001385892014948e-31,3.782090359383498e-44,7.54249042291254e-32,8.052886764822507e-22,2.144874385826435e-16,8.633803736613709e-21,2.511945215695089e-51,1.0853683403136637e-48,4.1908169429346864e-47,2.126945918101747e-46,8.0138017900264e-20,1.8763739989400798e-38,3.7191511545104827e-25,7.915584047543473e-49,3.716170171822903e-50,3.1747932199045316e-38,5.525807063067951e-35,4.536698753303749e-37,7.0976151735436864e-31,7.938256178230792e-49,2.170707879818668e-53,9.998349482849366e-51,3.76,0.0,0.579968050821652,0.999992878260403,2.798967549054677e-26,3.3754137831724138e-22,5.5903974249883303e-11,5.590397425851122e-11,7.121739575685146e-06,1.5452707674797898e-24,8.619983204284058e-21,2.135057294921781e-14,5.1306471315353485e-25,2.0603698648261464e-19,1.1857541329943882e-38,5.624090827092127e-21,8.259673465885586e-26,7.112970807121539e-29,2.4416359129457986e-27,1.2692918160880825e-25,1.05523377107507e-22,3.596226372666305e-22,1.1656710471520932e-23,1.9099140938046173e-25,4.041417874811953e-26,1.9775999348058747e-32,2.0554055588870228e-29,6.137106096094576e-27,4.6518870101694005e-37,8.099211584462308e-20,3.3185514163125252e-34,1.0960913678282751e-38,8.912654013214803e-34,4.237436459115544e-33,1.5398644624086506e-37,1.8514245600654855e-26,1.0539244108880879e-38,4.1730846304180176e-24,9.011250410503648e-44,1.3850433801438466e-32,2.646659292436932e-41,4.3833203258777015e-44,1.0209082499240191e-30,4.796334506643102e-38,1.4615917596398292e-28,8.777859141188504e-43,4.986444926368495e-25,7.516113662616657e-46,3.037271275084418e-39,5.0022689555043045e-39,7.619875829175242e-39,1.0989987847934583e-46,2.336135545076398e-44,1.0045309775336609e-22,8.041980820021877e-41,2.1223107624094759e-41,1.8139288798142845e-30,3.0983791485765367e-29,4.444092978629689e-60,1.5963155005996098e-65,9.060064790360902e-27,1.7425683054835431e-43,3.32417874852425e-39,2.1448774630416176e-16,1.1190638921831999e-44,3.059781914393345e-55,1.1656396751030995e-23,5.220314058784071e-60
1.5948858073579602e-10,0.4698031688809045,1.6910225028521052e-19,7.635761505611828e-24,1.9830646637395588e-23,3.044150497957377e-24,0.0,0.0,2.4228812236023577e-14,2.9152705515520784e-23,2.311396638858197e-25,7.318715226987984e-25,4.413146311449074e-31,5.520010216608374e-44,9.702905576542575e-32,1.0352532541385041e-21,2.4340151439920585e-16,1.120331856033711e-20,4.721313464214335e-51,1.6056596398867523e-48,7.863637328397703e-47,3.990503562070629e-46,9.081808894362105e-20,3.111368392422937e-38,4.789268235158804e-25,1.4880746574023757e-48,6.157482985531541e-50,4.6599490002153364e-38,8.075326683253586e-35,6.629849592245358e-37,1.0370736306226156e-30,1.4916422158272294e-48,4.0870344742410453e-53,1.891449923445523e-50,3.76,0.0,0.579968050814113,0.9999921130739752,4.085699575813863e-26,4.346803154852597e-22,6.344014871147256e-11,6.344014872266833e-11,7.886926000472597e-06,2.041833071566207e-24,1.1185506937772291e-20,2.4228708879132004e-14,6.607165182190299e-25,2.652937660682198e-19,1.7328412525321336e-38,7.242360487784576e-21,1.0828503801047823e-25,9.203717032377249e-29,3.141572246378975e-27,1.6346008975816502e-25,1.205270947756517e-22,4.631150576083525e-22,1.5011347032504673e-23,2.791050273299869e-25,5.204113249784351e-26,2.886632651311577e-32,3.0030602042823524e-29,7.9031714511852e-27,7.611053659499363e-37,9.191703547884233e-20,5.502393356824587e-34,1.8142543136666563e-38,1.408719815878362e-33,6.080039224004497e-33,2.2541033696862554e-37,2.39466302915554e-26,1.721583280958372e-38,6.038336745615953e-24,1.3168854865734135e-43,1.9793374418656268e-32,3.7842223420831984e-41,6.408476584226983e-44,1.323727213526205e-30,7.95398486531091e-38,2.13594597888688e-28,1.6515328574423782e-42,7.2866653944126615e-25,1.4142078644457334e-45,4.936812768160818e-39,8.295491537369186e-39,1.2159614364003047e-38,1.9632262239293486e-46,4.2248501269838006e-44,1.1399798447765035e-22,1.333672854877369e-40,3.143107625936559e-41,2.8482619566390126e-30,4.501096263118745e-29,9.439880870306118e-60,3.366632645110106e-65,1.3238756308167842e-26,3.278801656910958e-43,4.8873558649340493e-39,2.434019106779713e-16,1.8558426954173123e-44,5.757627884143377e-55,1.501091768330014e-23,9.82312680362474e-60
1.7843452890464432e-10,0.4698031688815676,1.891979247479951e-19,8.91454641709646e-24,2.4849945741868658e-23,3.830147463684688e-24,0.0,0.0,2.710698678300738e-14,3.649029220949013e-23,3.2326706385711164e-25,1.0957096312694363e-24,6.216729908838209e-31,7.720250221317702e-44,1.2132340809687817e-31,1.293592175402051e-21,2.7231557743452224e-16,1.4125340837353595e-20,8.265782716060207e-51,2.275872070278812e-48,1.3744101139295205e-46,6.973761518431429e-46,1.0146918951162919e-19,4.874103644461414e-38,5.994460399787792e-25,2.6057582689505993e-48,9.638781463054938e-50,6.554147886750244e-38,1.1308574729940798e-34,9.28433490891865e-37,1.4520786258954767e-30,2.6107898907534165e-48,7.167506272728497e-53,3.332402873009418e-50,3.76,0.0,0.5799680508065739,0.9999913869737654,5.715030988334099e-26,5.440872138768417e-22,7.097632317261158e-11,7.097632318672749e-11,8.613026207434999e-06,2.615299011361989e-24,1.4103028931438484e-20,2.7106834990825626e-14,8.270157394271826e-25,3.3202020235689853e-19,2.4266452860029996e-38,9.064911043142307e-21,1.378504828417e-25,1.1575007004323842e-28,3.928881729331471e-27,2.0460562494135458e-25,1.3571570251079996e-22,5.796774122467777e-22,1.8789659770744337e-23,3.908453166096576e-25,6.513513574153015e-26,4.0386040974966225e-32,4.204515012228138e-29,9.892242824176698e-27,1.1796847114874616e-36,1.0284355182880611e-19,8.619208100764073e-34,2.8370226802355755e-38,2.1171071188449672e-33,8.361562145618273e-33,3.1618978101252942e-37,3.0104396929184916e-26,2.6572008044957136e-38,8.372961014343719e-24,1.8441420208830558e-43,2.7109432127768244e-32,5.315058786900207e-41,8.977525336702421e-44,1.6681901218357803e-30,1.246153568554599e-37,2.991147606073107e-28,2.894371250826984e-42,1.0203520229935055e-24,2.478598181877433e-45,7.611073416103956e-39,1.299656427369933e-38,1.8409689617026437e-38,3.2831531020881115e-46,7.152227690156198e-44,1.2754363933165156e-22,2.089521777033847e-40,4.4590875741454747e-41,4.262401039320331e-30,6.266003731223738e-29,1.8418311494017588e-59,6.52196830924088e-65,1.853729995507052e-26,5.7465699284987026e-43,6.884154587784096e-39,2.723160734546832e-16,2.907627394045597e-44,1.0091701284059769e-54,1.8789090632203803e-23,1.7217517908375286e-59
1.9738047707349262e-10,0.4698031688822306,2.0929552141706407e-19,1.0276701540125135e-23,3.044136931254915e-23,4.710855247984021e-24,0.0,0.0,2.9985159291822924e-14,4.465065158935645e-23,4.369951059116385e-25,1.5773987732909714e-24,8.462754689377254e-31,1.0436406048141506e-43,1.4829945163547863e-31,1.5801572491699044e-21,3.0122962768859873e-16,1.7404568772915982e-20,1.3674102888647366e-50,3.1174993379519504e-48,2.269877469555252e-46,1.1515948210444706e-45,1.1209139870049783e-19,7.296962292026413e-38,7.334711224076169e-25,4.311579774331035e-48,1.4419331064554294e-49,8.909747723427693e-38,1.5306772081225163e-34,1.2566834389966545e-36,1.9651633439886715e-30,4.317895386976403e-48,1.1876991753264712e-52,5.546824648442842e-50,3.76,0.0,0.5799680507990348,0.9999906979632109,7.726786744454754e-26,6.657620680688031e-22,7.851249763329565e-11,7.851249765068874e-11,9.302036758998398e-06,3.2668341794497746e-24,1.7377246254793726e-20,2.998495139706119e-14,1.01196237677692e-24,4.062131443852115e-19,3.2845947126506757e-38,1.1091721084538679e-20,1.7139924983180472e-25,1.4230544628352934e-28,4.803336412695113e-27,2.5036601475199408e-25,1.51089173477699e-22,7.0930960156768855e-22,2.299165064503946e-23,5.290176572489078e-25,7.969588489743921e-26,5.462263734501853e-32,5.68980855051389e-29,1.2104312135582186e-26,1.750876569184496e-36,1.1377166489442583e-19,1.2902932967714773e-33,4.2396843075867425e-38,3.0552584188467895e-33,1.1117046250255347e-32,4.286956540078055e-37,3.699636454645766e-26,3.9200500100982394e-38,1.1222428978376041e-23,2.4961386127813693e-43,3.589296710325971e-32,7.357131583259928e-41,1.2155237644965809e-43,2.0550600707279326e-30,1.8657890422788245e-37,4.048679600967358e-28,4.793079916360845e-42,1.3810176134344127e-24,4.104834793227683e-45,1.1246236898457743e-38,1.9458934053577522e-38,2.671999547518352e-38,5.207420941785417e-46,1.1482922163188456e-43,1.4109006206440715e-22,3.1285890120235458e-40,6.112527329663654e-41,6.136259891376021e-30,8.431331528810354e-29,3.3579773222632975e-59,1.1806412507383506e-64,2.508844556984961e-26,9.51690052134338e-43,9.370509852160055e-39,3.0123023463429727e-16,4.353518215376191e-44,1.671391430958694e-54,2.2990915410619235e-23,2.8515719039125414e-59
2.1632642524234093e-10,0.46980316888289364,2.293951267649529e-19,1.1723458657030842e-23,3.6606759671212246e-23,5.6875773957923086e-24,0.0,0.0,3.2863329866473735e-14,5.363378307999058e-23,5.745556498211318e-25,2.1987641112664998e-24,1.120247370944214e-30,1.3721795230285215e-43,1.7794870080322278e-31,1.8948008639684543e-21,3.3014366516144167e-16,2.1045308435082578e-20,2.1598351055283857e-50,4.152817627404153e-48,3.579272672721069e-46,1.81567707019894e-45,1.226847953879921e-19,1.0527125731414817e-37,8.810004298253985e-25,6.811532318010135e-48,2.0786843185566484e-49,1.1779886727893314e-37,2.0151139507525773e-34,1.6544027234550976e-36,2.5867081803284085e-30,6.818336584039482e-48,1.879044639926702e-52,8.813971608096897e-50,3.76,0.0,0.5799680507914957,0.999990044147755,1.016060849926796e-25,7.997048726379623e-22,8.604867209352044e-11,8.604867211455203e-11,9.955852212021289e-06,3.9971553598313706e-24,2.1012463846040964e-20,3.2863058204999355e-14,1.2155564302671585e-24,4.878694434883187e-19,4.3241179481863085e-38,1.3322769214338972e-20,2.0902864822129773e-25,1.717403378432082e-28,5.764708942063335e-27,3.007414861900496e-25,1.6664748084571023e-22,8.520115264940578e-22,2.7617321630035675e-23,6.964271604234363e-25,9.572307658350309e-26,7.186354888350348e-32,7.488959755906134e-29,1.453937130655281e-26,2.507906626154886e-36,1.2470137467561302e-19,1.861363422623997e-33,6.105576766200751e-38,4.2645694100366454e-33,1.4378817322044784e-32,5.65314152174131e-37,4.463135007401707e-26,5.573729900861273e-38,1.4630287880949594e-23,3.2861190567720747e-43,4.6227308083997835e-32,1.0054080155379284e-40,1.6006416746120176e-43,2.4851000667253936e-30,2.6919933674607907e-37,5.33002488913439e-28,7.578471303091962e-42,1.8179781910054122e-24,6.490739144539208e-45,1.604851414832534e-38,2.8075656740847213e-38,3.7461190974373793e-38,7.908581555521817e-46,1.7651392468696494e-43,1.5463725242524843e-22,4.514092940485713e-40,8.147090297929625e-41,8.556519648805887e-30,1.1034359054087044e-28,5.792266286572079e-59,2.022161324999136e-64,3.302488371357352e-26,1.504834620510003e-42,1.2403039811756402e-38,3.3014439421681384e-16,6.281485286304185e-44,2.643006293981466e-54,2.761639184727164e-23,4.509250398826366e-59
