Time (s),Volume (m^3),H(5),O(6),OH(7),H2(8),Ar(9),He(10),HO2(11),H2O2(12),CO(13),CO2(14),HCO(15),C(T)(16),CH(17),CH2(T)(18),CH3(19),CH2O(20),HCCO(21),C2H(22),C2H2(23),H2CC(24),CH2(S)(25),CH3OH(26),CH3O(27),CH2CO(28),C2H3(29),C2H4(30),C2H6(31),C2H5(32),CH2OH(33),CH3CO(34),CH2CHO(35),CH3CHO(36),N2,Ne,CH3CF3(1),O2(2),H2O(3),CH4(4),CH2CF2(57),HF(38),O2(161),S(164),CF2O(49),S(125),C2HF(58),S(463),C2HF(468),C2H2F3(68),S(165),S(464),S(130),C2H2F2(59),C2H3F2(65),C2H2F3(67),CF2(43),CHFCF2(55),CF2CH(73),C2HF2(72),S(179),C2H3F2(64),CHF2(82),CHF3(42),S(1244),S(1385),CF2O2(181),CF2O2(276),CH2F2(41),S(203),S(1542),CHO2(322),C2F(467),S(174),S(413),S(1894),C2H3F2(66),C2HF4(54),CHFO(47),S(2753),S(512),CF2CF2(61),C2HF3(169),C2HF4(69),C2HFO(577),S(3833),S(2867),F(37),S(344),CFO(51),C1OO1(180),CH2O2(318)
8.321161296465915e-20,0.8205057939881729,2.6464681338027977e-22,3.0679729067674437e-23,3.5429373986809554e-35,4.643055239788763e-35,0.0,0.0,5.431981847732628e-19,9.106309425259068e-35,2.477462197302827e-44,2.874529790877304e-44,2.0547842799802111e-47,1.4010570557649602e-55,1.57228431946374e-37,1.7694203202770442e-31,2.2186515546314394e-34,1.3574499937435481e-31,1.7543864195061746e-71,9.07295961352341e-52,1.4064441598343139e-74,8.671239379243118e-74,3.6854786241588e-20,6.580880352025507e-65,4.967340009739855e-50,1.0660245774013526e-79,5.4644430497091324e-83,7.095724908222294e-66,2.764564373152679e-81,6.08868721918257e-81,3.114177331004112e-50,2.353327589193452e-94,3.066801847423966e-94,2.685456550449043e-95,3.76,0.0,0.5890809212707115,0.9999999999995637,4.0868960375770515e-45,8.862255018827871e-48,1.3580184290837905e-14,1.3580184290837913e-14,4.3635135056131876e-13,1.8868818879516383e-36,1.3574499937434233e-31,5.434628315866377e-19,3.696179835441255e-30,3.287674263578433e-34,1.365226687779817e-46,1.3445997928828878e-31,1.1321277223229125e-33,1.5392595287082223e-37,2.5363439783391386e-32,4.078302138554805e-31,8.543854571916937e-22,5.52965531295043e-32,1.7819426124966383e-33,4.114109830196242e-40,4.942041089296102e-34,3.842612911561972e-38,5.88801935556153e-46,8.5325093781819e-34,9.491405140078991e-41,3.685478624176338e-20,3.2799245559048574e-60,2.8114801105371206e-64,4.670971475511567e-47,1.2610588668306197e-49,1.0497954505445854e-50,4.148655352894094e-36,1.454008784870031e-64,6.87214445922368e-43,6.576079350004588e-52,7.436037508084016e-46,3.118267410130948e-43,6.053368655274758e-54,2.6306943132326244e-35,9.427747367318779e-56,6.254588606295189e-65,1.1169331817351392e-70,5.2035060490458366e-42,6.216461156921321e-70,8.994172173362114e-49,3.895412808152125e-57,1.3729222871331493e-49,8.339943627070405e-66,7.033737616142122e-64,8.54385457007949e-22,4.010549965017489e-63,2.8320239828468444e-51,2.751444029596149e-44,3.575115036003312e-48
1.6649552098836665e-19,0.8205057939881748,5.295235545104195e-22,6.138611298480828e-23,1.4180982764959903e-34,1.8584321116788443e-34,0.0,0.0,1.0868683054147954e-18,3.6448969428287984e-34,1.9834761611172262e-43,2.301371674606137e-43,1.64508140422111e-46,1.1216975472718938e-54,6.2932347690061844e-37,7.0822925234822e-31,8.880388192979466e-34,5.433337592433664e-31,2.8093190863658973e-70,7.263884439492116e-51,4.507678145502654e-73,2.7791473959883734e-72,7.374159227972912e-20,1.0537982822770325e-63,3.9768923638149415e-49,3.4166274270095266e-78,1.7512866041220723e-81,1.1366372156787854e-64,8.860474035563766e-80,1.9514347873765553e-79,2.4932354182273568e-49,1.5087832284865918e-92,1.9662069157849394e-92,1.7217225641116237e-93,3.76,0.0,0.589080921270698,0.9999999999991269,3.272001837802516e-44,7.0951926467322655e-47,2.7172167177931538e-14,2.717216717793157e-14,8.730818073027825e-13,7.552446028945338e-36,5.433337592432664e-31,1.0873978289692844e-18,1.4794351864411928e-29,1.3159264980329657e-33,1.0930114664951813e-45,5.381903299654738e-31,4.531461300454256e-33,6.161049540974484e-37,1.0151985816138702e-31,1.632383691636502e-30,1.7095132131487514e-21,2.2133031949421366e-31,7.132414326621097e-33,1.6497411133148365e-39,1.9781043687951446e-33,1.538046583532951e-37,4.7150386340215777e-45,3.415227387319241e-33,3.7990355974357966e-40,7.374159228043109e-20,5.25339773465086e-59,4.503098468109952e-63,1.8699425839338006e-46,1.0096138711868404e-48,8.406877739246211e-50,1.6605433122139068e-35,2.328860412967651e-63,5.5018941248901245e-42,5.2648620178232713e-51,5.954860893355506e-45,1.2481196081920003e-42,4.846375334833089e-53,1.052963304251027e-34,7.549038609082074e-55,1.0015516402707111e-63,1.7888024854190056e-69,2.083035548617114e-41,9.970956874518123e-69,3.6003092434893834e-48,3.12404658381669e-56,1.099175999300213e-48,1.3354819871443549e-64,1.1263181514775253e-62,1.7095132124132948e-21,6.424347622988742e-62,2.2673411784000446e-50,1.101301957166763e-43,2.8622658516906457e-47
3.3306333703578164e-19,0.820505793988179,1.059277036840343e-21,1.2279888082601237e-22,5.674240271654968e-34,7.436149171816338e-34,0.0,0.0,2.174208546696832e-18,1.4584335469434295e-33,1.587383747850394e-42,1.841796781090309e-42,1.3165669306566682e-45,8.97698944584663e-54,2.518113639360357e-36,2.8338395206650725e-30,3.5533120026279045e-33,2.174042762512689e-30,4.4967659896640766e-69,5.813315195657591e-50,1.443587035876236e-71,8.900238708527923e-71,1.475152043549449e-19,1.6867635349460549e-62,3.182722550854852e-48,1.0941772910009832e-76,5.6083843428105504e-80,1.819677222801208e-63,2.8375724184192716e-78,6.249483176491642e-78,1.9953460801825022e-48,9.664712534100859e-91,1.2594787180305956e-90,1.1028731251067709e-91,3.76,0.0,0.5890809212706708,0.9999999999982535,2.618595898372867e-43,5.678310493227292e-46,5.435613295211753e-14,5.4356132952117655e-14,1.7465427204279146e-12,3.021963060340331e-35,2.174042762511888e-30,2.1752678237335857e-18,5.919667799334502e-29,5.265420065462949e-33,8.747413616922347e-45,2.1534623451769526e-30,1.8131747712853645e-32,2.4652223302875448e-36,4.062116683534224e-31,6.531661044799156e-30,3.4197687261625875e-21,8.856095740669922e-31,2.853894770768025e-32,6.62532132807427e-39,7.914994075431461e-33,6.154189773254829e-37,3.7738810590337253e-44,1.3665358088379954e-32,1.52010909414982e-39,1.4751520435775372e-19,8.409853616484141e-58,7.208743911595355e-62,7.484900553448575e-46,8.079979391268383e-48,6.728909510103679e-49,6.644336208833013e-35,3.728134847441013e-62,4.403187437020525e-41,4.213489713382491e-50,4.76630224741108e-44,4.994104185440978e-42,3.878572705401812e-52,4.213224767095688e-34,6.043299053828188e-54,1.6031369222282409e-62,2.864062499613783e-68,8.337072645245123e-41,1.601290869090583e-67,1.4408298771277408e-47,2.5087463946062958e-55,8.796762113180123e-48,2.137644421914233e-63,1.802845517498016e-61,3.419768723219803e-21,1.0284934256433987e-60,1.814562034471048e-49,4.406700746472683e-43,2.2906825822051516e-46
6.661989691306117e-19,0.8205057939881873,2.1187840017787658e-21,2.4562441653616607e-22,2.270065598701031e-33,2.9749438858218497e-33,0.0,0.0,4.348889029256786e-18,5.834683862659624e-33,1.2701481773645467e-41,1.473717270316005e-41,1.0534543108206457e-44,7.182955474975989e-53,1.007409425431902e-35,1.1337203367742729e-29,1.4215561798795725e-32,8.697586706033013e-30,7.196354731576994e-68,4.6515354044270925e-49,4.621287310601015e-70,2.8491915750518785e-69,2.950624285011107e-19,2.699370820358393e-61,2.546661609161259e-47,3.502738323828841e-75,1.7953660230146364e-78,2.912329977675204e-62,9.083786382820694e-77,2.0006176390713788e-76,1.5965800277134606e-47,6.188137335137953e-89,8.064205688370821e-89,7.061495739357797e-90,3.76,0.0,0.5890809212706164,0.9999999999965066,2.0952745749299553e-42,4.543511131600021e-45,1.087240645004844e-13,1.0872406450048492e-13,3.4934645452469977e-12,1.2089827203584072e-34,8.697586706026607e-30,4.351007813258217e-18,2.3682525853517095e-28,2.106510889501755e-32,6.999259931473534e-44,8.61525163074809e-30,7.253879761132906e-32,9.862494577781002e-36,1.625111182318557e-30,2.613089734168132e-29,6.840279756589138e-21,3.543014970577327e-30,1.1417437428790972e-31,2.669929489066463e-38,3.1665130236279203e-32,2.462076678617485e-36,3.019845085472634e-43,5.467033069571341e-32,6.08142627519245e-39,2.950624285123479e-19,1.3459300568889437e-56,1.153702019580819e-60,2.9966035635380824e-45,6.465211142963801e-47,5.38449086902775e-48,2.6581671384438914e-34,5.9665827420420945e-61,3.523218946401822e-40,3.37143194723371e-49,3.814007445241283e-43,1.997966871988915e-41,3.103446695194047e-51,1.685564257057819e-33,4.838396145908688e-53,2.5655426455025802e-61,4.5860364145898685e-67,3.3371459614883312e-40,2.5795130934560554e-66,5.766155776579654e-47,2.0210763486990002e-54,7.0387516309555205e-47,3.420929845358022e-62,2.8851421575467486e-60,6.840279744816079e-21,1.6460678826109676e-59,1.4519253237612187e-48,1.7630139777765186e-42,1.8328941002634827e-45
1.3324702333202718e-18,0.8205057939882041,4.237797932769915e-21,4.912754880674558e-22,9.081001461726756e-33,1.1900744071294687e-32,0.0,0.0,8.698249994360228e-18,2.3340634935634054e-32,1.0162150237818637e-40,1.1790857809319003e-40,8.428437644060045e-44,5.7469100052676564e-52,4.029965664306661e-35,4.5352504301599187e-29,5.686687516409496e-32,3.4793178363852244e-29,1.151553317880793e-66,3.7215816629298545e-48,1.47910140653682e-68,9.119197710180806e-68,5.901568767763795e-19,4.319432701771225e-60,2.0375227373563765e-46,1.1210956690797407e-73,5.74626435648011e-77,4.6604052178394644e-61,2.907380508848762e-75,6.40322954847745e-75,1.2773853014335705e-46,3.961278934960534e-87,5.16222533075338e-87,4.5203520035542174e-88,3.76,0.0,0.5890809212705077,0.9999999999930127,1.676378819389351e-41,3.6351540407007906e-44,2.174599275971976e-13,2.1745992759719972e-13,6.987308189160438e-12,4.83633020943913e-34,3.4793178363800985e-29,8.702487792291607e-18,9.473781327546032e-28,8.426729331991086e-32,5.5999396171085374e-43,3.446381122024109e-29,2.901788060960255e-31,3.945318905454812e-35,6.500973783268184e-30,1.0453209629890846e-28,1.3681301835037753e-20,1.4173213312987834e-29,4.567346667757749e-31,1.0835556107913683e-37,1.266708295479082e-31,9.849108505474224e-36,2.416172197764505e-42,2.1869912070704903e-31,2.4327685416978354e-38,5.90156876821332e-19,2.153770911826863e-55,1.8461656586816102e-59,1.2004638841982527e-44,5.172660017102085e-46,4.308138067090488e-47,1.0633533935541938e-33,9.547786139298483e-60,2.818842782819675e-39,2.6974016559016177e-48,3.051592259751318e-42,7.992517937567082e-41,2.482991881598876e-50,6.742805776740934e-33,3.8756268213142944e-52,4.1052871440871275e-60,7.346738254932531e-66,1.3363863617619482e-39,4.1818107106006385e-65,2.3081686048413792e-46,1.6389335901071995e-53,5.631538147222862e-46,5.4740468441237213e-61,4.616698981626077e-59,1.3681301787941685e-20,2.634091396483755e-58,1.1616505501859318e-47,7.053003748398815e-42,1.4664545085531704e-44
2.665012761699592e-18,0.8205057939882373,8.475825799209429e-21,9.825776315739645e-22,3.6325484307114475e-32,4.760491360894234e-32,0.0,0.0,1.7396971924501237e-17,9.336633884744448e-32,8.130106137628946e-40,9.433134362779851e-40,6.743071405584108e-43,4.597746265476885e-51,1.612051860452709e-34,1.814173991115194e-28,2.274767574260037e-31,1.3917837694542003e-28,1.842640048871054e-65,2.9774066776212154e-47,4.7335876955101866e-67,2.9184288434758416e-66,1.1803457732586648e-18,6.911443865317329e-59,1.630095577183732e-45,3.5878572338209993e-72,1.8389795093100854e-75,7.457190213961999e-60,9.304527944164619e-74,2.0492339778294684e-73,1.021956756851818e-45,2.535497290993677e-85,3.304187041852424e-85,2.8933436442933603e-86,3.76,0.0,0.5890809212702902,0.999999999986025,1.3411667226112526e-40,2.9082613000953447e-43,4.34931653790542e-13,4.349316537905504e-13,1.3974995454088422e-11,1.9346153982057162e-33,1.3917837694500996e-28,1.740544775029489e-17,3.789666733736121e-27,3.3708288912887843e-31,4.480164373754437e-42,1.3786085445469385e-28,1.1607624609607118e-30,1.5781917794582022e-34,2.6004953266805657e-29,4.181453996770969e-28,2.736334606231704e-20,5.669516019481395e-29,1.8270130095008243e-30,4.458379019547615e-37,5.067039361279646e-31,3.9398039223336436e-35,1.9330562145176906e-41,8.7483207972296e-31,9.731470546559315e-38,1.1803457734384827e-18,3.4462597264162336e-54,2.9540590038716782e-58,4.815850728904859e-44,4.138324462530248e-45,3.4467286171923698e-46,4.253586664988386e-33,1.527746085264517e-58,2.2551812796850442e-38,2.1580237696727114e-47,2.441428334611898e-41,3.1971372757145125e-40,1.986485861154549e-49,2.6972320715008313e-32,3.107916793502319e-51,6.56879459018808e-59,1.17820476910893e-64,5.357118119180996e-39,6.864589917154747e-64,9.245199354646753e-46,1.3462811625961566e-52,4.505445280362921e-45,8.75892226929756e-60,7.387095640237788e-58,2.736334587392511e-20,4.214852488017933e-57,9.29364560450494e-47,2.8216154213433965e-41,1.173219300625669e-43
5.330097818458232e-18,0.820505793988304,1.6951881549917323e-20,1.965181920362699e-21,1.4530489639137606e-31,1.9042353074250428e-31,0.0,0.0,3.479441578451975e-17,3.7347295373205845e-31,6.504239291895555e-39,7.546687113443582e-39,5.3945856602700025e-42,3.678284318403505e-50,6.448338632636206e-34,7.256843603674105e-28,9.099255475907093e-31,5.567248366347927e-28,2.9484934270691073e-64,2.3819818888747477e-46,1.5148221770242673e-65,9.339429241188754e-65,2.360723565950229e-18,1.105859145676328e-57,1.3041074225406256e-44,1.148170497493567e-70,5.885014334917395e-74,1.1931937910666524e-58,2.9775946228991003e-72,6.557869613395719e-72,8.175848145356979e-45,1.6228074854907997e-83,2.114795825181623e-83,1.8518418257250225e-84,3.76,0.0,0.5890809212698552,0.9999999999720496,1.07295884548296e-39,2.326664278153385e-42,8.698751061769028e-13,8.698751061769364e-13,2.7950369892348797e-11,7.738655792694505e-33,5.567248366315118e-28,3.4811367666047436e-17,1.515897534586602e-26,1.3483589877518917e-30,3.5842165732011835e-41,5.514546370019774e-28,4.643144347425746e-30,6.3128955556425196e-34,1.0402192927691988e-28,1.672615628367474e-27,5.472743479840387e-20,2.267852547420528e-28,7.308200729465755e-30,1.8825740756243638e-36,2.026856981091786e-30,1.5759537985211835e-34,1.5464923514210322e-40,3.499399512180259e-30,3.892667737929182e-37,2.3607235666695153e-18,5.514196566418188e-53,4.7266495539003596e-57,1.9374195452376828e-43,3.310738147284304e-44,2.757470164155554e-45,1.7014692913705777e-32,2.444473968056093e-57,1.8041878421549047e-37,1.7264599951876148e-46,1.9532044738285866e-40,1.2788809357932857e-39,1.5892232973472293e-48,1.0789147869078528e-31,2.49802175778241e-50,1.0510339511433855e-57,1.8937097355818848e-63,2.1519751509136085e-38,1.1538365141790447e-62,3.707874782028637e-45,1.1331670994075091e-51,3.6044421541924337e-44,1.4014633553085233e-58,1.181965492130511e-56,5.47274340448208e-20,6.744008997361112e-56,7.435092993118135e-46,1.1289084336939943e-40,9.385977177632746e-43
1.0660267931975512e-17,0.8205057939884377,3.390399312264855e-20,3.930390505043035e-21,5.812255214629719e-31,7.617018883743636e-31,0.0,0.0,6.958930350350274e-17,1.493907011725633e-30,5.203453185010216e-38,6.037422136689813e-38,4.315719969191815e-41,2.9426623762946454e-49,2.5793616906769203e-33,2.902766968361166e-27,3.6397392586088485e-30,2.226922017818644e-27,4.718270737181294e-63,1.9056081402841683e-45,4.847549549416194e-64,2.988690467538549e-63,4.7214791502413275e-18,1.7693971446553467e-56,1.0432983305914376e-43,3.6742355180678006e-69,1.883249390075408e-72,1.9091447705206437e-57,9.52853603375758e-71,2.098569639606051e-70,6.540756189603726e-44,1.038625350055428e-81,1.3535064942521218e-81,1.185211389697109e-82,3.76,0.0,0.5890809212689853,0.9999999999440988,8.583772632783228e-39,1.861353533390109e-41,1.7397620109483126e-12,1.7397620109484463e-12,5.590111840248717e-11,3.095523211898683e-32,2.2269220177923964e-27,6.962320749653648e-17,6.063651821076328e-26,5.393490806365069e-30,2.8674072885324365e-40,2.205840985262145e-27,1.8572766628534375e-29,2.5251839108241534e-33,4.160919488011967e-28,6.690530574116734e-27,1.0945561339669047e-19,9.071502469354054e-28,2.9233100335595375e-29,8.323870453378352e-36,8.107510398046388e-30,6.303880653736122e-34,1.2372128267150779e-39,1.3997740422416913e-29,1.557083192727338e-36,4.7214791531185035e-18,8.822859260270619e-52,7.5627633498327855e-56,7.838078413036695e-43,2.648621942146723e-43,2.206011043746433e-44,6.805946469686205e-32,3.9112224918989634e-56,1.4433673947419338e-36,1.381184388748075e-45,1.5625882915409915e-39,5.115575833905295e-39,1.2713887455793025e-47,4.315703110684088e-31,2.017048234645814e-49,1.6816757854694395e-56,3.057283772993319e-62,8.680663354995091e-38,2.0236815782196543e-61,1.4909412583617203e-44,9.963320712720967e-51,2.883588131885223e-43,2.2423700206614342e-57,1.891168962513114e-55,1.0945561038232754e-19,1.0790610424489929e-54,5.948145036994045e-45,4.51759410831574e-40,7.50887083882013e-42
2.1320608159010073e-17,0.8205057939887043,6.780821655337285e-20,7.860807702815181e-21,2.3249140978514828e-30,3.0468231861503837e-30,0.0,0.0,1.3917907893725265e-16,5.9756584404531704e-30,4.162787245494264e-37,4.829967641021793e-37,3.452596593428436e-40,2.3541438676725295e-48,1.0317499231976618e-32,1.1611126917778756e-26,1.455903142840144e-29,8.907733521008032e-27,7.5512686593525975e-62,1.5244955802355624e-44,1.5512348272369341e-62,9.563926459714606e-62,9.44299031445541e-18,2.8310534710627203e-55,8.346436344516507e-43,1.1757697742945215e-67,6.026469842210804e-71,3.0546594566093167e-56,3.049168942704116e-69,6.715505160287742e-69,5.232636078921131e-43,6.647293737824869e-80,8.662560587540804e-80,7.585457467176997e-81,3.76,0.0,0.5890809212672454,0.9999999998881972,6.867058850840147e-38,1.4890916956646214e-40,3.4795358204858847e-12,3.4795358204864195e-12,1.1180261395723447e-10,1.2382391074036057e-31,8.90773352079805e-27,1.392468871534504e-16,2.4254730650286795e-25,2.157407287583475e-29,2.293939442646341e-39,8.823408805261585e-27,7.429144683335307e-29,1.0100787026872031e-32,1.6643762525210745e-27,2.6762258424149355e-26,2.189119750977155e-19,3.628619443433844e-27,1.169329964377771e-28,3.964366382211343e-35,3.243020653856042e-29,2.5215661534059198e-33,9.897778290522423e-39,5.599124632513965e-29,6.228366514590417e-36,9.442990325964176e-18,1.4116690454679555e-50,1.210052042986324e-54,3.2059048030355006e-42,2.11891011232191e-42,1.7648228060383549e-43,2.722392491046642e-31,6.258007162934372e-55,1.1547007537289791e-35,1.1049540690403821e-44,1.2500805017318174e-38,2.0462407831580626e-38,1.0171090622728661e-46,1.7262900737607414e-30,1.643419717356421e-48,2.690698459587936e-55,4.9790766298728066e-61,3.5304234472142824e-37,3.805977699097862e-60,6.026011159109892e-44,9.407314516931522e-50,2.3068843267896454e-42,3.5878150123924466e-56,3.025889753769975e-54,2.189119630402025e-19,1.7265133540473634e-53,4.7585443471857e-44,1.8085783923429928e-39,6.007132288336707e-41
4.264128861307919e-17,0.8205057939892382,1.3561666455586886e-19,1.5721642212005375e-20,9.299681536673997e-30,1.218732482417849e-29,0.0,0.0,2.7835862978788817e-16,2.3902694547613778e-29,3.330239670180708e-36,3.863987610491018e-36,2.7620855884756055e-39,1.8833206774751103e-47,4.1270101817001935e-32,4.6444625682351664e-26,5.82362765590231e-29,3.563102583948357e-26,1.2089924605993497e-60,1.2196001174423598e-43,5.750890525290134e-61,3.5456330026980395e-60,1.888601262541112e-17,4.529700082137036e-54,6.67716916234313e-42,4.3589297792728885e-66,2.1973990667885861e-69,4.887477590611827e-55,1.130252225315328e-67,2.489579965546903e-67,4.186121406399377e-42,5.6213019272888925e-78,7.308690482362668e-78,6.414677201697164e-79,3.76,0.0,0.5890809212637658,0.9999999997763941,5.493663373409884e-37,1.1912769433990428e-39,6.9590834395400364e-12,6.959083439542175e-12,2.2360559920461154e-10,4.953157224128724e-31,3.563102583780373e-26,2.784942464510216e-16,9.70191693334399e-25,8.629651031794514e-29,1.8351569984488832e-38,3.5293724865710533e-26,2.9716656269249333e-28,4.0403250924567375e-32,6.657521875887168e-27,1.0704930599883144e-25,4.378247165175727e-19,1.4514514682607504e-26,4.67733178002818e-28,2.0935928877922732e-34,1.297211560339836e-28,1.008629879689661e-32,7.91825273352088e-38,2.239655536672722e-28,2.491354593329544e-35,1.888601267144629e-17,2.258679670737773e-49,1.9360911363063613e-53,1.3388913412153272e-41,1.695133095384735e-41,1.4118638428138853e-42,1.0889598108750549e-30,1.0012851956911249e-53,9.237633213384806e-35,8.839658799921601e-44,1.00006832229186e-37,8.184984283096028e-38,8.136769127062469e-46,6.905178248756199e-30,1.3623743027177213e-47,4.3051313993946973e-54,8.246201593186332e-60,1.4586854431973633e-36,7.907402529783346e-59,2.46019201292079e-43,9.824457791071163e-49,1.845513082405873e-41,5.740522587114327e-55,4.8414393723387085e-53,4.378246682873982e-19,2.7624339271889932e-52,3.806846901465875e-43,7.246584461807519e-39,4.805720043000484e-40
8.528264952121743e-17,0.8205057939903057,2.712335651250515e-19,3.1443311684969474e-20,3.719878540701475e-29,4.874936996955394e-29,0.0,0.0,5.567177314217021e-16,9.561089975070908e-29,2.664195677277891e-35,3.0911979274174463e-35,2.2096719026396844e-38,1.5066587699805891e-46,1.6508061664902463e-31,1.8577873813058777e-25,2.3294542438450208e-28,1.425242937153012e-25,1.9366804817105666e-59,9.75681596919532e-43,1.8481588976867512e-59,1.1394571235584056e-58,3.7772057177432694e-17,7.247532063596676e-53,5.341743695379362e-41,1.400825789716365e-64,7.058587817814607e-68,7.819982732824412e-54,3.6322685492445173e-66,8.000738371179952e-66,3.348902290153978e-41,3.6113140101754286e-76,4.6954726853934045e-76,4.121005094746508e-77,3.76,0.0,0.5890809212568063,0.9999999995527878,4.394937207574594e-36,9.530230523077876e-39,1.3918178677564371e-11,1.3918178677572928e-11,4.472115462508982e-10,1.9814159678876947e-30,1.4252429370186243e-25,5.569889649811371e-16,3.8807717079713964e-24,3.451864750084317e-28,1.4681277758322302e-37,1.4117507808067776e-25,1.1886679192415475e-27,1.6161320973025488e-31,2.663012084425304e-26,4.2819776897050685e-25,8.756502714285155e-19,5.805813252750081e-26,1.8709351129835093e-27,1.2437125750529791e-33,5.188852837862172e-28,4.0345314749332547e-32,6.334613955709491e-37,8.958633441598011e-28,9.965444258264682e-35,3.7772057361573617e-17,3.613894661631432e-48,3.0977519261519085e-52,5.807782374112602e-41,1.356108449831802e-40,1.129493328721313e-41,4.355845142945601e-30,1.6020594105123708e-52,7.390117174898978e-34,7.0717375635435045e-43,8.000561837858008e-37,3.27399814431626e-37,6.509220946259038e-45,2.7620751260089867e-29,1.1661165763070907e-46,6.888221655835155e-53,1.4088836624202827e-58,6.206849437330042e-36,1.8468893683662415e-57,1.0239170968699476e-42,1.1537317474885488e-47,1.476412862227105e-40,9.184851581232744e-54,7.746316361602536e-52,8.75650078507573e-19,4.419904369692028e-51,3.045482245296638e-42,2.908439479052511e-38,3.844581663936416e-39
1.7056537133749392e-16,0.8205057939924405,5.424673845201875e-19,6.288665244923343e-20,1.4879533190658909e-28,1.9499767333290347e-28,0.0,0.0,1.1134359344195017e-15,3.8244384203161167e-28,2.1313581048571355e-34,2.4729653814607657e-34,1.767739065033378e-37,1.2053278986445165e-45,6.603228821791054e-31,7.431154183525361e-25,9.317824654931188e-28,5.700976103462271e-25,3.105995066438065e-58,7.805459453810296e-42,5.9149030554344365e-58,3.6467526780785543e-57,7.554414600191652e-17,1.159606183760344e-51,4.2733988317875245e-40,4.4832457954545855e-63,2.2590204320732777e-66,1.2511989236632674e-52,1.1624824060221706e-64,2.5605808571553775e-64,2.6791241344924905e-40,2.311381420928054e-74,3.005291090592953e-74,2.6376037835648403e-75,3.76,0.0,0.5890809212428876,0.9999999991055755,3.5159523563856466e-35,7.62419141424931e-38,2.7836369153277174e-11,2.7836369153311398e-11,8.94423346549621e-10,7.9268733822245e-30,5.70097610238717e-25,1.1139784017812612e-15,1.5523096701018325e-23,1.3807467363631243e-27,1.174503090434585e-36,5.6470066418504295e-25,4.754675955924657e-27,6.464532541660053e-31,1.0652054693094643e-25,1.712792168793852e-24,1.751301669535311e-18,2.32232677538182e-25,7.483745385610529e-27,8.225050318439251e-33,2.0755424535666886e-27,1.613819076820232e-31,5.06769543761538e-36,3.583455577670045e-27,3.986190808254909e-34,7.554414673848064e-17,5.782236665516793e-47,4.956407373178693e-51,2.6848833825726697e-40,1.0848875033713625e-39,9.035955892022571e-41,1.7423394534890614e-29,2.5632970793946306e-51,5.912097550801989e-33,5.65739429955967e-42,6.400454895489555e-36,1.3096003047269204e-36,5.207054229774929e-44,1.1048310043132437e-28,1.054838869110385e-45,1.1021164824512417e-51,2.5405816517914094e-57,2.7804217202872277e-35,4.816476234790786e-56,4.414605186281491e-42,1.511424842384543e-46,1.1811314849578322e-39,1.469577676503745e-52,1.2394119280193104e-50,1.7513008978510554e-18,7.07185518076499e-50,2.436387933295508e-41,1.1712181437168015e-37,3.075667494315952e-38
3.411308149700469e-16,0.8205057939967104,1.0849350963376063e-18,1.257733412511112e-19,5.9518228224618795e-28,7.799914971125932e-28,0.0,0.0,2.2268723393357872e-15,1.529775853449188e-27,1.705087087628182e-33,1.9783813672422625e-33,1.4141921414784169e-36,9.642626583143389e-45,2.6412923344485857e-30,2.9724625652912606e-24,3.727132451146692e-27,2.2803917505156538e-24,4.992964121080932e-57,6.24437130096943e-41,1.8927780277224203e-56,1.1669664324691773e-55,1.5108832253264685e-16,1.8553710537159827e-50,3.418721462471221e-39,1.4346461594644297e-61,7.2289000319698e-65,2.0019202651187117e-51,3.719964351583027e-63,8.193902083581037e-63,2.1433006067080544e-39,1.4792871632947548e-72,1.9233900502557082e-72,1.6880702261655388e-73,3.76,0.0,0.58908092121505,0.999999998211151,2.812762900095531e-34,6.099357538400075e-37,5.5672750103359304e-11,5.5672750103496216e-11,1.788846571971821e-09,3.1717139376703073e-29,2.2803917496555725e-24,2.227957274341082e-15,6.209240654122148e-23,5.5229883689566574e-27,9.396028185574534e-36,2.2588033174767236e-24,1.9018719917722866e-26,2.585813872600511e-30,4.260822898115983e-25,6.851170884686516e-24,3.502605618888509e-18,9.289310036808075e-25,2.993499246363269e-26,5.890179401262141e-32,8.302172444075292e-27,6.455322045866597e-31,4.0541573640903764e-35,1.4333826249128338e-26,1.5944852866614556e-33,1.510883254789042e-16,9.251581090000787e-46,7.930253325775658e-50,1.3633698575686254e-39,8.679102266526433e-39,7.228768809501302e-40,6.969362337947347e-29,4.1012754879627626e-50,4.729678875719971e-32,4.5259172019845865e-41,5.120365000695125e-35,5.238404599184263e-36,4.165122800158456e-43,4.419327433936233e-28,1.0389833399887674e-44,1.7633875192881855e-50,4.981303693055239e-56,1.3503133810929497e-34,1.3663010077810872e-54,2.0213447435917524e-41,2.1506426555284427e-45,9.44906044683814e-39,2.351326023314652e-51,1.9830609038191413e-49,3.502602532150553e-18,1.13149752255804e-48,1.94911159731124e-40,4.747606993836611e-37,2.4605347188806934e-37
