Time (s),Volume (m^3),H(5),O(6),OH(7),H2(8),Ar(9),He(10),HO2(11),H2O2(12),CO(13),CO2(14),HCO(15),C(T)(16),CH(17),CH2(T)(18),CH3(19),CH2O(20),HCCO(21),C2H(22),C2H2(23),H2CC(24),CH2(S)(25),CH3OH(26),CH3O(27),CH2CO(28),C2H3(29),C2H4(30),C2H6(31),C2H5(32),CH2OH(33),CH3CO(34),CH2CHO(35),CH3CHO(36),N2,Ne,CH3CF3(1),O2(2),H2O(3),CH4(4),CH2CF2(57),HF(38),O2(161),S(164),CF2O(49),S(125),C2HF(58)
4.421566616260147e-10,0.46285630378559117,1.3029219339544624e-19,4.583281508461002e-24,3.1282904014221752e-24,5.91194574202855e-24,0.0,0.0,2.8561726526008197e-14,7.178260368861106e-23,1.586931517142813e-32,3.136325013522579e-46,9.332144365498184e-31,1.804198544454159e-73,8.141701963995506e-53,4.4249751761210785e-55,8.6316126655801e-55,1.9130978855005887e-20,4.722712312149299e-76,5.529754561925917e-50,1.966830752517823e-71,1.5909126216198656e-81,1.1442534979057723e-57,3.273788201060546e-54,1.8453455817381097e-38,5.074270194221922e-73,1.7124270028390362e-72,1.7535141076659417e-81,1.5048500655560506e-111,3.738269194445198e-94,1.5032656255745008e-36,1.6413033300187317e-89,1.6325735318333183e-71,2.166750513164902e-87,3.76,0.0,0.7165522045155986,0.9999899428504071,1.3298565265969796e-27,1.0990676359421528e-71,5.791378735535059e-11,5.791378737448583e-11,1.0057149564268946e-05,3.61173878515829e-24,1.9130978855954976e-20,2.856185697672163e-14,3.1300874340727915e-25
4.5859392109949943e-10,0.462856303785773,1.3513765310262253e-19,4.874358960658327e-24,3.365181274209734e-24,6.359728657870454e-24,0.0,0.0,2.962350985665146e-14,7.721886186480985e-23,1.7791368950886218e-32,3.644744927344583e-46,1.0442235821345193e-30,2.251737730174161e-73,9.44932652773142e-53,5.135836778272902e-55,1.0020045533343738e-54,2.0644703190507348e-20,6.09693025421348e-76,6.398377616515062e-50,2.448258346148193e-71,2.0652880467880649e-81,1.3352433011762443e-57,3.939735639350356e-54,2.064885770939443e-38,6.587987801369088e-73,2.144080931157171e-72,2.277491402272436e-81,2.102612561083352e-111,4.856076832060222e-94,1.681980574379312e-36,2.2105665043815e-89,2.1194344518685447e-71,2.9184497780076656e-87,3.76,0.0,0.7165522045134446,0.999989756513727,1.4837441166630645e-27,1.372260001101304e-71,6.006674360835954e-11,6.006674362900882e-11,1.0243486243192474e-05,3.888306881970898e-24,2.064470319156937e-20,2.962364516482989e-14,3.3671364116059418e-25
4.750311805729842e-10,0.46285630378595505,1.3998324341442266e-19,5.1740904846215365e-24,3.610715518196192e-24,6.823860477452866e-24,0.0,0.0,3.0685292993520027e-14,8.285352526744481e-23,1.9867777338395046e-32,4.2135872507121325e-46,1.163846885881591e-30,2.788496357953865e-73,1.0909778726766537e-52,5.9298139568561346e-55,1.157115921518759e-54,2.2218602074420356e-20,7.800513717259695e-76,7.365473863336456e-50,3.0241117698954617e-71,2.656731389196274e-81,1.5499358621736268e-57,4.710465533089392e-54,2.3014664854622237e-38,8.475466475955379e-73,2.6634895708541186e-72,2.931048837909816e-81,2.903597453690554e-111,6.250565303138502e-94,1.8745478316478936e-36,2.9463840934185596e-89,2.7264625447540607e-71,3.890152141058575e-87,3.76,0.0,0.7165522045112905,0.9999895784662677,1.6490671483844225e-27,1.700071417548662e-71,6.221969986130183e-11,6.221969988352534e-11,1.0421533701468946e-05,4.173671476164614e-24,2.2218602075604075e-20,3.0685433159732224e-14,3.61283691959546e-25
4.91468440046469e-10,0.462856303786137,1.4482896432871028e-19,5.4824763028854614e-24,3.864892967227792e-24,7.304341641440256e-24,0.0,0.0,3.1747075945218084e-14,8.868659386044237e-23,2.210513114325416e-32,4.847617766186632e-46,1.2924198843250569e-30,3.428230797913312e-73,1.253469300568862e-52,6.813239347263948e-55,1.329739939548571e-54,2.3852795873777084e-20,9.896765874077885e-76,8.43820935659199e-50,3.708657280469168e-71,3.38855878267149e-81,1.7903407009857384e-57,5.597983419458001e-54,2.5557519820457394e-38,1.0811196501414027e-72,3.284518978753862e-72,3.740042520615469e-81,3.966142438571848e-111,7.977010555030886e-94,2.081505222706348e-36,3.889124896254288e-89,3.477595425681947e-71,5.135204069005645e-87,3.76,0.0,0.7165522045091365,0.9999894083392815,1.826235384054869e-27,2.0909594002360822e-71,6.437265611417736e-11,6.437265613803539e-11,1.0591660686567137e-05,4.467607429611718e-24,2.3852795875091612e-20,3.1747220970032814e-14,3.8671889580410807e-25
5.079056995199537e-10,0.46285630378631887,1.4967481584335009e-19,5.799516638076848e-24,4.127713455270562e-24,7.801172590489897e-24,0.0,0.0,3.280885871996705e-14,9.471806760930068e-23,2.4510075986745529e-32,5.551802333995883e-46,1.4302787062879445e-30,4.186239548369614e-73,1.4336143038056347e-52,7.792685245609063e-55,1.5211688344665553e-54,2.5547392236846864e-20,1.245836740189391e-75,9.624000582243023e-50,4.517719489206885e-71,4.287697244175614e-81,2.0585655260970826e-57,6.615191377054445e-54,2.8284077269640845e-38,1.3681213980912484e-72,4.0226397432532475e-72,4.73433749947773e-81,5.362469410410396e-111,1.0099274480148272e-93,2.303391392091572e-36,5.0870598652652454e-89,4.400478612132782e-71,6.717400787298833e-87,3.76,0.0,0.7165522045069824,0.9999892457804248,2.0156585780940397e-27,2.55433627298635e-71,6.652561236698597e-11,6.652561239253896e-11,1.0754219542156116e-05,4.7698874922882674e-24,2.5547392238301654e-20,3.2809008603953105e-14,4.1301925269425394e-25
5.243429589934385e-10,0.46285630378650094,1.5452079795620745e-19,6.125211712907112e-24,4.3991768164022e-24,8.314353765251871e-24,0.0,0.0,3.3870641325622644e-14,1.009479464810198e-22,2.7089311271061855e-32,6.331308533316071e-46,1.5777600042395033e-30,5.079475241164812e-73,1.6326641761156363e-52,8.874963672538877e-55,1.7327425460568795e-54,2.730248698636556e-20,1.5568381124025682e-75,1.0930514329584102e-49,5.46879083958426e-71,5.385094203639192e-81,2.3568178784886194e-57,7.77592125993541e-54,3.120100260396113e-38,1.7184411851122265e-72,4.895048694009903e-72,5.948262188963933e-81,7.181354707590733e-111,1.2690781032843092e-93,2.540745692597273e-36,6.597565230197185e-89,5.526886161955053e-71,8.712578541413848e-87,3.76,0.0,0.7165522045048284,0.9999890904530281,2.217746477052878e-27,3.1006394870274418e-71,6.867856861972762e-11,6.867856864703608e-11,1.0909546937836475e-05,5.080283109683952e-24,2.730248698797042e-20,3.3870796069348807e-14,4.401847626299574e-25
5.407802184669232e-10,0.46285630378668274,1.5936691066514858e-19,6.459561750165552e-24,4.679282884804455e-24,8.843885606369066e-24,0.0,0.0,3.4932423769691113e-14,1.0737623044403471e-22,2.984958921745971e-32,7.191507273434891e-46,1.7352008905014865e-30,6.126660573101935e-73,1.8519141330665856e-52,1.0067126393570743e-54,1.9658487725457995e-54,2.9118164958460685e-20,1.93213258388661e-75,1.2365667562885632e-49,6.581144789217131e-71,6.716157446656907e-81,2.6874067626651113e-57,9.094967936964195e-54,3.431497070373484e-38,2.1433948442177934e-72,5.920795174922835e-72,7.421096362211005e-81,9.531198872298052e-111,1.5835564878078527e-93,2.7941080821723753e-36,8.488459694205262e-89,6.893172558464728e-71,1.121038455288501e-86,3.76,0.0,0.7165522045026743,0.9999889420353985,2.432908819618757e-27,3.7414045083588365e-71,7.083152487240222e-11,7.083152490152672e-11,1.1057964566403503e-05,5.398565156148125e-24,2.911816496022574e-20,3.493258337372616e-14,4.682154256111919e-25
5.736547374138927e-10,0.4628563037870468,1.6905952786275164e-19,7.154227603476945e-24,5.265422480626771e-24,9.952003050204713e-24,0.0,0.0,3.7055988201435107e-14,1.2082801352449424e-22,3.594054091479921e-32,9.176492068528857e-46,2.081311836328364e-30,8.76735446578205e-73,2.3564146763282056e-52,1.2810510252655467e-54,2.5024485569625434e-54,3.293155952534543e-20,2.9198498451685734e-75,1.5654810449796837e-49,9.376414103846429e-71,1.024616083628298e-80,3.455347129282116e-57,1.227220565360913e-53,4.116077539158838e-38,3.270542948371806e-72,8.518562091675623e-72,1.1328633852742854e-80,1.637828587568697e-110,2.4181176865111885e-93,3.351019436449414e-36,1.3744329921835994e-88,1.0516727143985263e-70,1.815400594745907e-86,3.76,0.0,0.7165522044983663,0.9999886647136625,2.904095751030611e-27,5.3584139434495145e-71,7.513743737754989e-11,7.513743741048858e-11,1.1335286300334547e-05,6.0578729288980804e-24,3.293155952746268e-20,3.705615752779422e-14,5.26872210710148e-25
6.032418044661653e-10,0.46285630378737425,1.7778332995781198e-19,7.809029079362584e-24,5.82250451413081e-24,1.1005232448973902e-23,0.0,0.0,3.896719570605871e-14,1.3361316341966627e-22,4.2110352695377527e-32,1.1297046305230953e-45,2.4302628041149195e-30,1.1898880103864098e-72,2.8934417724520817e-52,1.573101051418702e-54,3.0739299742331357e-54,3.657146215606089e-20,4.151173435353284e-75,1.913952672306275e-49,1.2677776638857094e-70,1.4686256736302483e-80,4.282382706274086e-57,1.5842477491398951e-53,4.806300278518605e-38,4.688530689805289e-72,1.1614727881662018e-71,1.6245629083167453e-80,2.5981592963212386e-110,3.4686243625872534e-93,3.912413334281807e-36,2.0725645664663695e-88,1.5074695214260577e-70,2.737843126557419e-86,3.76,0.0,0.7165522044944891,0.999988435812019,3.376988924108202e-27,7.277713282373316e-71,7.901275863195281e-11,7.901275866853214e-11,1.156418794180141e-05,6.675933317953961e-24,3.657146215853327e-20,3.896737378445471e-14,5.826221407146587e-25
6.328288715184379e-10,0.46285630378770176,1.8650755515103663e-19,8.491876101263937e-24,6.407586344430927e-24,1.211144485928365e-23,0.0,0.0,4.087840278947627e-14,1.4704114537887324e-22,4.897407885202389e-32,1.3772030787726783e-45,2.8167408023841432e-30,1.591437314775025e-72,3.518065922105213e-52,1.912815713277937e-54,3.738944397324927e-54,4.040854989667812e-20,5.803087260107494e-75,2.317558039821156e-49,1.6895597319946673e-70,2.0691418463094175e-80,5.254905654300928e-57,2.02033143079218e-53,5.570777460908113e-38,6.606638437392212e-72,1.5602956401843619e-71,2.289792779731233e-80,4.031635582991273e-110,4.890324161451342e-93,4.534089115483938e-36,3.064544847441875e-88,2.123952219770883e-70,4.048723198331047e-86,3.76,0.0,0.7165522044906119,0.9999882249122266,3.8986151915986724e-27,9.74091024821058e-71,8.288807988613753e-11,8.28880799265547e-11,1.1775087732485556e-05,7.316019971541992e-24,4.0408549899543835e-20,4.0878589621751975e-14,6.411751665862772e-25
6.624159385707105e-10,0.46285630378802933,1.9523220343000946e-19,9.202769970554399e-24,7.020667007390404e-24,1.3270642850703452e-23,0.0,0.0,4.2789609484723435e-14,1.6111195926213375e-22,5.657290334988541e-32,1.6640323743094916e-45,3.2427216209871935e-30,2.1003733064832066e-72,4.239426098595107e-52,2.305173514610975e-54,4.5073153778042685e-54,4.444301347483848e-20,7.989020308388225e-75,2.7818172243374052e-49,2.2222949181734274e-70,2.869949508415467e-80,6.390261595830403e-57,2.548019923509432e-53,6.413422560415798e-38,9.16488478454071e-72,2.0679629872016678e-71,3.1771278362496348e-80,6.131629879506528e-110,6.787295645041443e-93,5.2192065869860534e-36,4.451094874428113e-88,2.946082567781097e-70,5.8812626189889156e-86,3.76,0.0,0.7165522044867346,0.9999880305984854,4.4713638657482864e-27,1.2865528544049866e-70,8.676340114010388e-11,8.676340118455631e-11,1.1969401471612113e-05,7.976849789405852e-24,4.444301347813777e-20,4.278980507272167e-14,7.025312883248483e-25
6.92003005622983e-10,0.4628563037883568,2.0395727478232202e-19,9.94171198901462e-24,7.66174553949973e-24,1.4482828992727445e-23,0.0,0.0,4.4700815822236897e-14,1.7582560494013858e-22,6.494850774837187e-32,1.9943058001956118e-45,3.710182172557297e-30,2.7386043469378093e-72,5.067120021191528e-52,2.755403727583677e-54,5.389369383728895e-54,4.867497947571523e-20,1.0845661286054094e-74,3.3125119045518343e-49,2.8881919759883764e-70,3.924209244738371e-80,7.706987549693537e-57,3.181137280858996e-53,7.338151680467345e-38,1.253329926200209e-71,2.7072227374044684e-71,4.345537111828711e-80,9.156083753369418e-110,9.285943733141382e-93,5.970925925390432e-36,6.360402446576844e-88,4.028451817342642e-70,8.405042970612048e-86,3.76,0.0,0.7165522044828574,0.9999878515663796,5.097624176555875e-27,1.678732773414561e-70,9.063872239385176e-11,9.063872244253696e-11,1.2148433575549337e-05,8.657171711865249e-24,4.867497947949037e-20,4.4701020167800485e-14,7.6669050593021695e-25
7.215900726752556e-10,0.4628563037886843,2.1268276919557295e-19,1.0708703458761876e-23,8.330820977795502e-24,1.5748005854774442e-23,0.0,0.0,4.661202183005924e-14,1.911820822934097e-22,7.414306169302047e-32,2.3723647829491652e-45,4.221099889910753e-30,3.531241724410246e-72,6.011203289064926e-52,3.268986006853616e-54,6.395935835951465e-54,5.310451927250044e-20,1.453635540243922e-74,3.9156851196110556e-49,3.712637606659251e-70,5.29589821683309e-80,9.224841030841069e-57,3.934845805041931e-53,8.348882362768081e-38,1.6916540917423107e-71,3.504247337000123e-71,5.8659763206459905e-80,1.3444611957099503e-109,1.253843429896793e-92,6.792406704839163e-36,8.953837986801233e-88,5.436760921854542e-70,1.1833581405663548e-85,3.76,0.0,0.7165522044789802,0.9999876866140965,5.779785271823058e-27,2.1662115345751625e-70,9.451404364738107e-11,9.451404370049664e-11,1.231338585691055e-05,9.355771831234822e-24,5.3104519276795686e-20,4.6612234935030985e-14,8.336528194022279e-25
7.511771397275282e-10,0.46285630378901194,2.2140868665736764e-19,1.1503745682187835e-23,9.027892359788543e-24,1.7066176006187973e-23,0.0,0.0,4.852322753402751e-14,2.0718139121152597e-22,8.419921464930358e-32,2.802781526891106e-45,4.77745220900042e-30,4.506897275167126e-72,7.082188446408405e-52,3.851649966080377e-54,7.538347070121863e-54,5.773165693779677e-20,1.925482088711462e-74,4.5976410279031165e-49,4.724485699588843e-70,7.061394821349327e-80,1.0964828880846537e-56,4.825708438260837e-53,9.44953256524944e-38,2.2558978854657677e-71,4.488963925062045e-71,7.823138053211325e-80,1.9439110978493006e-109,1.672647168639628e-92,7.686807063370383e-36,1.2432537360147707e-87,7.249448459313102e-70,1.6433057902513892e-85,3.76,0.0,0.7165522044751029,0.9999875346343462,6.520236217197885e-27,2.7667647482276544e-70,9.83893649006918e-11,9.838936495843536e-11,1.2465365605052641e-05,1.0071477349515212e-23,5.773165694265843e-20,4.852344940025022e-14,9.034182287407257e-25
7.807642067798008e-10,0.46285630378933945,2.3013502715531807e-19,1.232683996190369e-23,9.752958723400162e-24,1.8437342016236312e-23,0.0,0.0,5.0434432957946894e-14,2.2382353159240934e-22,9.516008872784713e-32,3.290361606608637e-45,5.381216126794631e-30,5.69799373726361e-72,8.291043998652768e-52,4.509374727657448e-54,8.828438245302011e-54,6.255637626364972e-20,2.522919346751033e-74,5.3649446660698536e-49,5.956359026517408e-70,9.311211211068992e-80,1.2949235853774958e-56,5.871751031704629e-53,1.0644019788028249e-37,2.9750248049643495e-71,5.695399361101121e-71,1.0317363919649818e-79,2.770835349984473e-109,2.2065428786455902e-92,8.657282990549526e-36,1.7044922280414638e-87,9.559470479867402e-70,2.253228815812818e-85,3.76,0.0,0.7165522044712257,0.9999873946069153,7.321365996212694e-27,3.5005615906939194e-70,1.0226468615378395e-10,1.0226468621635309e-10,1.2605393034325162e-05,1.0803159558901206e-23,6.25563762691261e-20,5.043466358726339e-14,9.75986733945555e-25
8.103512738320734e-10,0.4628563037896669,2.388617906770423e-19,1.3177987600692161e-23,1.050601910690598e-23,1.98615064541125e-23,0.0,0.0,5.2345638123750644e-14,2.4110850334166933e-22,1.0706927252166222e-31,3.8401465213911585e-45,6.0343678284076086e-30,7.141088065891255e-72,9.64919339286514e-52,5.248388452763894e-54,1.0278547212862955e-53,6.757862694451074e-20,3.2726417753349022e-74,6.224421708244993e-49,7.444963670473095e-70,1.2151882375941887e-79,1.520165296626487e-56,7.092524482935142e-53,1.1936260336173338e-37,3.883130857068438e-71,7.162040406343486e-71,1.346672814453425e-79,3.8977142819662395e-109,2.8808850726344518e-92,9.706987727183297e-36,2.3095252959598066e-87,1.2476241217492713e-69,3.053406837987773e-85,3.76,0.0,0.7165522044673485,0.9999872655918188,8.18556351031665e-27,4.3903723562196776e-70,1.0614000740665758e-10,1.0614000747424987e-10,1.273440812878272e-05,1.1549735937304549e-23,6.757862695065217e-20,5.2345877518003724e-14,1.0513583350165605e-24
8.39938340884346e-10,0.4628563037899945,2.475889772101647e-19,1.4057189901465473e-23,1.1287072548886411e-23,2.1338671888934404e-23,0.0,0.0,5.4256843051646977e-14,2.5903630637199845e-22,1.1997081580887513e-31,4.45741621832595e-45,6.738882373135329e-30,8.877207423596152e-72,1.1168513979144629e-51,6.075167860865917e-54,1.1901514363324198e-53,7.279833003260018e-20,4.205699589533623e-74,7.183158225514607e-49,9.231415986840465e-70,1.5708016750706095e-79,1.7747005632464004e-56,8.509166737332785e-53,1.3330168698843816e-37,5.020102435704298e-71,8.932208740741874e-71,1.740929789085581e-79,5.416061991090546e-109,3.7253344140529685e-92,1.0839071260357774e-35,3.09532962502621e-87,1.6127739768125808e-69,4.092800316637235e-85,3.76,0.0,0.7165522044634712,0.9999871467229986,9.115217578903776e-27,5.461784711245287e-70,1.1001532865931279e-10,1.1001532873212569e-10,1.2853276947042434e-05,1.2310171519198597e-23,7.2798330039459e-20,5.425709121267944e-14,1.1295330319535869e-24
8.695254079366186e-10,0.46285630379032205,2.56316586742315e-19,1.4964448167228607e-23,1.2096118088182977e-23,2.2868840889744733e-23,0.0,0.0,5.6168047760254796e-14,2.77606940602616e-22,1.3390922501150241e-31,5.147691588988908e-45,7.496733431676122e-30,1.0952197757346006e-71,1.2861335966945898e-51,6.996437746230706e-54,1.3710682465753088e-53,7.821538274813415e-20,5.3580107348319574e-74,8.24850044559944e-49,1.136158207894918e-69,2.0124514774727033e-79,2.0611581598846943e-56,1.014446464842298e-52,1.482965702954966e-37,6.432328242445832e-71,1.1054450731816027e-70,2.2305577284617768e-79,7.440438183894338e-109,4.77438676872107e-92,1.2056679901295772e-35,4.106520296907827e-87,2.066278933765244e-69,5.430494164516864e-85,3.76,0.0,0.716552204459594,0.99998703720251,1.0112716939337013e-26,6.743428640443714e-70,1.1389064991174963e-10,1.1389064998998054e-10,1.296279743372869e-05,1.30834796618602e-23,7.821538275576479e-20,5.6168304689909435e-14,1.2105108247564795e-24
8.991124749888911e-10,0.46285630379064957,2.650446192611283e-19,1.5899763701047198e-23,1.2933154763859827e-23,2.4452016025511048e-23,0.0,0.0,5.80792522667287e-14,2.9682040595875386e-22,1.48929459318909e-31,5.916736943745382e-45,8.309893068118977e-30,1.3417084850799859e-71,1.4740441386153218e-51,8.019170496790662e-54,1.571989651006331e-53,8.382966271648958e-20,6.770911295823546e-74,9.428054512758256e-49,1.3886429745956808e-69,2.5568961550816828e-79,2.38230586910717e-56,1.2022915695421295e-52,1.6438634714859272e-37,8.173467247393276e-71,1.3582941843963166e-70,2.834114176849314e-79,1.0113112329464002e-108,6.067943876454301e-92,1.3362955935640726e-35,5.396569037375533e-87,2.6253515374274325e-69,7.137315013696357e-85,3.76,0.0,0.7165522044557168,0.9999869362951636,1.1180450246968851e-26,8.26721005676106e-70,1.177659711639683e-10,1.177659712478144e-10,1.3063704778381787e-05,1.3868722305403834e-23,8.38296627249484e-20,5.807951796684833e-14,1.2942917134250821e-24
9.286995420411637e-10,0.4628563037909771,2.7377307475424518e-19,1.6863137806019668e-23,1.379818161516998e-23,2.608819986512582e-23,0.0,0.0,5.999045658687424e-14,3.1667670237118397e-22,1.650769274078458e-31,6.770562466618334e-45,9.180331561924315e-30,1.6328447825575168e-71,1.681906306008968e-51,9.150585619264732e-54,1.7943503559783245e-53,8.964103168759048e-20,8.491745788265313e-74,1.0729686247912673e-48,1.6862392938783532e-69,3.223420027179882e-79,2.7410532381446384e-56,1.4170789556942233e-52,1.8161008022121657e-37,1.0305274857601864e-70,1.657790567887562e-70,3.5729470031344173e-79,1.3609457160266155e-108,7.651927274668217e-92,1.4761037338433635e-35,7.029163149843255e-87,3.309798943650978e-69,9.29763573367773e-85,3.76,0.0,0.7165522044518395,0.999986843323587,1.2320806075158898e-26,1.0068553103115465e-69,1.2164129241596884e-10,1.216412925056273e-10,1.3156676353022445e-05,1.466500979936739e-23,8.964103169693584e-20,5.999073105930161e-14,1.3808756979592406e-24
