Time (s),Volume (m^3),H(5),O(6),OH(7),H2(8),Ar(9),He(10),HO2(11),H2O2(12),CO(13),CO2(14),HCO(15),C(T)(16),CH(17),CH2(T)(18),CH3(19),CH2O(20),HCCO(21),C2H(22),C2H2(23),H2CC(24),CH2(S)(25),CH3OH(26),CH3O(27),CH2CO(28),C2H3(29),C2H4(30),C2H6(31),C2H5(32),CH2OH(33),CH3CO(34),CH2CHO(35),CH3CHO(36),N2,Ne,CH3CF3(1),O2(2),H2O(3),CH4(4),CH2CF2(57),HF(38),O2(161),S(164),CF2O(49),S(125)
3.443049997748504e-10,0.8779843927630175,4.1441078128732464e-12,7.248384340185083e-13,2.2290025328777714e-15,3.0040955490556744e-15,0.0,0.0,5.3225505723945525e-09,4.652612168992965e-15,2.3692342112330825e-17,1.607800751947917e-26,5.714525166524094e-18,8.155936003196577e-45,2.8707081316998744e-31,7.011973912773655e-31,7.642297804450368e-32,8.254333485624757e-12,3.0451903963853346e-53,1.4260198423259397e-54,5.580731222544899e-46,3.2658189562144866e-48,2.7866707051835492e-33,3.0882234342753965e-33,1.739537361327051e-21,9.255643586826165e-44,1.2669786902844705e-42,1.3111568950862704e-47,7.161150488488195e-67,1.2508662865745278e-54,1.3963733013397263e-20,1.644401652306768e-53,1.946377157513424e-42,3.284742007379933e-53,3.76,0.0,0.6384853421187592,0.9983063383395119,4.820801359367505e-18,1.5370198243937796e-43,0.0001468764578930988,0.00014687646617882666,0.0016936563292837825,3.136495688895195e-14,8.254362908195318e-12,5.326712179183488e-09
3.6593877096953817e-10,0.8779858934125658,4.420687291101669e-12,7.704734059587345e-13,2.5219494484014893e-15,3.4038111450399986e-15,0.0,0.0,5.656664330715838e-09,5.2552880514280455e-15,2.872093614151012e-17,2.069361652646332e-26,6.926625308023474e-18,1.1927427321434294e-44,3.7102920296165087e-31,9.031290655589353e-31,9.867940938688424e-32,9.425244853726728e-12,5.064261314401152e-53,2.2246597335370755e-54,8.704607325547869e-46,5.093606227968719e-48,3.6158898364623074e-33,4.2243740145495084e-33,2.106833822966828e-21,1.400763077150962e-43,1.8615301448766215e-42,2.0471693779678735e-47,1.2645807103678948e-66,1.957421911669504e-54,1.6922569179942102e-20,2.7291246300272498e-53,3.035264088909599e-42,5.456480979421681e-53,3.76,0.0,0.6384761141998836,0.9982394972578956,5.794730235865412e-18,2.2396042391971544e-43,0.00015610404120010312,0.00015610405066180698,0.0017604970755868317,3.6423412697158257e-14,9.4252805203176e-12,5.66110480539477e-09
3.875725421642259e-10,0.8779873940404257,4.699178470601884e-12,8.161208272263515e-13,2.8334818973707295e-15,3.829790821745058e-15,0.0,0.0,5.990748889548792e-09,5.894615892941907e-15,3.444059478376002e-17,2.6256663825955374e-26,8.305113837514156e-18,1.7075214253621465e-44,4.7268548979421515e-31,1.146693801389918e-30,1.2560084000429636e-31,1.0681881193407252e-11,8.18442858465661e-53,3.3845392747852495e-54,1.324066787263817e-45,7.747423670636237e-48,4.624589795885266e-33,5.6765974403813694e-33,2.5241120499666747e-21,2.0727979120057967e-43,2.6763168534340085e-42,3.1168935713387444e-47,2.162692588641288e-66,2.9867959769451584e-54,2.0286755422829517e-20,4.401764825577312e-53,4.6159803681421597e-42,8.808700027763026e-53,3.76,0.0,0.6384668864144,0.998176023116845,6.892635320343339e-18,3.194588984902371e-43,0.00016533149105630614,0.00016533150178009513,0.0018239708812672869,4.1865058011652664e-14,1.0681923961926768e-11,5.9954702869364965e-09
4.092063133589137e-10,0.8779888946465975,4.979580918579216e-12,8.617809353765901e-13,3.163685269590444e-15,4.282258977843334e-15,0.0,0.0,6.324805348212364e-09,6.570589445419906e-15,4.0900405409533975e-17,3.289332570041532e-26,9.861778778147545e-18,2.3984288869546967e-44,5.944989914011685e-31,1.4374740008634374e-30,1.5783028678727552e-31,1.202514123278257e-11,1.2893184186326783e-52,5.035003011279761e-54,1.9694200602904936e-45,1.15226976904682e-47,5.8388858002914564e-33,7.507884745949957e-33,2.994830254263853e-21,3.006130134049449e-43,3.773790175211432e-42,4.640104920184751e-47,3.5942975270467496e-66,4.455987651897628e-54,2.4084845593028737e-20,6.920641519842375e-53,6.864290808529885e-42,1.3862029238055823e-52,3.76,0.0,0.638457658762305,0.9981157463150466,8.122154775963776e-18,4.471023718703159e-43,0.00017455880746274506,0.0001745588195356189,0.0018842473476365187,4.768186730285354e-14,1.2025192022046466e-11,6.329809723121855e-09
4.3084008455360144e-10,0.8779903952310815,5.2618942085193604e-12,9.074539605054362e-13,3.51264499297687e-15,4.761440451284415e-15,0.0,0.0,6.65883475064258e-09,7.283202578919796e-15,4.814994521510876e-17,4.073847023538695e-26,1.160852267124538e-17,3.3118499903266184e-44,7.391139717055663e-31,1.7814417380743717e-30,1.96058482387886e-31,1.345584006820289e-11,1.9849841795524307e-52,7.340936828495176e-54,2.8709200202913054e-45,1.6795900345362087e-47,7.287069120583345e-33,9.789363815180402e-33,3.5224697553405145e-21,4.2814006513469364e-43,5.229289700611297e-42,6.769564032949445e-47,5.821889890958021e-66,6.514637979953875e-54,2.8345648508469576e-20,1.0634241711993677e-52,1.0004122530166565e-41,2.131975445126591e-52,3.76,0.0,0.6384484312435958,0.9980585057941935,9.490961433866747e-18,6.151628858043715e-43,0.00018378599042054154,0.00018378600393030597,0.0019414875329995347,5.3864680830336984e-14,1.3455899858538935e-11,6.664124157887528e-09
4.524738557482892e-10,0.877991895793878,5.546117919875351e-12,9.531401256229863e-13,3.880446528014314e-15,5.2675604740475726e-15,0.0,0.0,6.992838088181534e-09,8.032449275733967e-15,5.623923543063222e-17,4.993573929953793e-26,1.3557351573222064e-17,4.503148832189377e-44,9.0936286441106e-31,2.1849628191786103e-30,2.4102467313480507e-31,1.4974715237494077e-11,2.9932335362597767e-52,1.0509891376165806e-53,4.109612487298127e-45,2.404075242074198e-47,8.999670311891758e-33,1.2600834796058757e-32,4.110531485360517e-21,5.998389480256518e-43,7.132804981066747e-42,9.697638449291837e-47,9.213435762813407e-66,9.35170649942156e-54,3.309820054365696e-20,1.6005460879930766e-52,1.431717526104482e-41,3.2117283098709728e-52,3.76,0.0,0.6384392038582695,0.9980041486089064,1.1006762805411494e-17,8.33458359462301e-43,0.00019301303993089574,0.0001930130549660841,0.001995844382734273,6.040340383311174e-14,1.4974785071289867e-11,6.998414582582347e-09
4.741076269429769e-10,0.8779933963349875,5.832251637770183e-12,9.98839647008166e-13,4.267175362540496e-15,5.800844630190742e-15,0.0,0.0,7.326816302226701e-09,8.818323624749101e-15,6.521869885049755e-17,6.063762284873343e-26,1.5720364852447298e-17,6.037850041694434e-44,1.108269349254889e-30,2.6548004957664296e-30,2.9351738073560295e-31,1.6582432399461862e-11,4.429340795860877e-52,1.4800153353998137e-53,5.786333534732465e-45,3.384657284676429e-47,1.1009521446622215e-32,1.603130837522391e-32,4.76253275477731e-21,8.279334970153617e-43,9.590863935450062e-42,1.3663805517026409e-46,1.4276271269704538e-65,1.320306422010659e-53,3.8371740218615486e-20,2.3640616602722587e-52,2.0153799858050914e-41,4.748146211198052e-52,3.76,0.0,0.6384299766063235,0.997952529518183,1.2677301092193249e-17,1.1135440072506666e-42,0.0002022399559950805,0.00020223997264488098,0.0020474631378408765,6.728718431725101e-14,1.6582513381659903e-11,7.332681938616315e-09
4.957413981376647e-10,0.8779948968544105,6.1202949527142764e-12,1.0445527345457983e-12,4.67291700684112e-15,6.361518816968488e-15,0.0,0.0,7.660770286748048e-09,9.64081981608737e-15,7.513912045721249e-17,7.300552614504775e-26,1.810974573056399e-17,7.992910298401574e-44,1.3390512939367635e-30,3.1981188593888715e-30,3.543751309709284e-31,1.827959064508724e-11,6.4427463129399056e-52,2.0529830835309172e-53,8.025247184847904e-45,4.693892257825779e-47,1.335181743811358e-32,2.01795463970976e-32,5.4820042603353865e-21,1.1272635960352454e-42,1.2728548476768874e-41,1.8963097519094495e-46,2.1699447112960194e-65,1.8360071254774672e-53,4.4195684649172417e-20,3.43238615627357e-52,2.794523162756453e-41,6.900106868218815e-52,3.76,0.0,0.6384207494877544,0.9979035105972314,1.451035319398635e-17,1.4689165513368934e-42,0.00021146673861443572,0.00021146675696862423,0.0020964817231101337,7.450457147996009e-14,1.827968394363119e-11,7.66692711997743e-09
5.173751693323525e-10,0.8779963973521463,6.4102474603371285e-12,1.0902795920467512e-12,5.097756989038841e-15,6.949809208844031e-15,0.0,0.0,7.994700890678423e-09,1.0499932136017533e-14,8.605161096283696e-17,8.720983035437364e-26,2.0737752525658243e-17,1.0458082531010022e-43,1.6051235718374503e-30,3.822485939152509e-30,4.244871518669182e-31,2.006672746018624e-11,9.22494472503757e-52,2.8087019361068627e-53,1.0977802575073103e-44,6.420269209313958e-47,1.6064176516137265e-32,2.515460431083885e-32,6.272487321538614e-21,1.5156960334857016e-42,1.6691637763579368e-41,2.595555064202209e-46,3.240607100028007e-65,2.5179208464673574e-53,5.0599607752440655e-20,4.905766661681832e-52,3.82172655015964e-41,9.870989275721154e-52,3.76,0.0,0.6384115225025601,0.9978569608688388,1.6513730714745216e-17,1.91523140601469e-42,0.00022069338779036337,0.0002206934079392413,0.0021430311157534785,8.204365635211118e-14,2.0066834306421913e-11,8.001150975621796e-09
5.390089405270402e-10,0.8779978978281966,6.702108761132566e-12,1.1360204175519233e-12,5.54178085076158e-15,7.565942224221554e-15,0.0,0.0,8.328608920182857e-09,1.1395654962123833e-14,9.800757309323085e-17,1.0342994697428402e-25,2.361671055501176e-17,1.3537375305183792e-43,1.9101007653585465e-30,4.535876523669339e-30,5.047940437706976e-31,2.1944323359108506e-11,1.301872294535346e-51,3.7941115948107443e-53,1.482713639038537e-44,8.670778236567421e-47,1.918669991689594e-32,3.107637500277853e-32,7.13753133177269e-21,2.014578370403368e-42,2.164887936276549e-41,3.507671978831834e-46,4.7617392120295665e-65,3.409283350908393e-53,5.761322010211083e-20,6.911008927142626e-52,5.160546040098147e-41,1.3918392998510134e-51,3.76,0.0,0.6384022956507373,0.997812755953406,1.8695279966773835e-17,2.470533013810892e-42,0.00022991990352432272,0.00022991992555865994,0.002187235695368935,8.989219617266425e-14,2.194444504814301e-11,8.33535431174266e-09
5.60642711721728e-10,0.8779993982825609,6.995878460216845e-12,1.1817754036209157e-12,6.00507414307381e-15,8.210144494712058e-15,0.0,0.0,8.662495140813231e-09,1.2327982758719046e-14,1.1105867042722006e-16,1.218543665670335e-25,2.6759004652022404e-17,1.7350609893850604e-43,2.257799765196197e-30,5.3466747296404765e-30,5.9628842388318015e-31,2.3912806210408e-11,1.8128904468501482e-51,5.065534827560174e-53,1.9792946402701887e-44,1.157375292046459e-46,2.2762030858512026e-32,3.807613364911944e-32,8.08069140925955e-21,2.6492382093231708e-42,2.7794388432099445e-41,4.6849321375562835e-46,6.893057668223405e-65,4.562113245837225e-53,6.526635032029578e-20,9.606958752497148e-52,6.887195999463197e-41,1.9365430437052886e-51,3.76,0.0,0.6383930689322834,0.9977707777366569,2.1062881973168765e-17,3.1554985072620426e-42,0.00023914628581782566,0.0002391463098288075,0.0022292135762312757,9.80377240560722e-14,2.3912944101430242e-11,8.669537893924857e-09
5.822764829164157e-10,0.8780008987152393,7.291556167098907e-12,1.227544737606232e-12,6.487722422654937e-15,8.882642836752543e-15,0.0,0.0,8.996360279554566e-09,1.3296910072488304e-14,1.2525679860934353e-16,1.426807022535666e-25,3.0177072253496265e-17,2.2035077476855783e-43,2.6522422753495764e-30,6.263676338395522e-30,7.000155476842553e-31,2.597255527471167e-11,2.493476654104063e-51,6.690058629965831e-53,2.6136861941272135e-44,1.5282002057259677e-46,2.683541287013699e-32,4.629708326265988e-32,9.105526233544541e-21,3.449530261575529e-42,3.5350174841811844e-41,6.189606622016934e-46,9.841234140197308e-65,6.038533871714966e-53,7.358892789663332e-20,1.3190818370130153e-51,9.092401675790651e-41,2.661376412985308e-51,3.76,0.0,0.6383838423471961,0.9977309140540579,2.3624452468641083e-17,3.993694859000615e-42,0.0002483725346724331,0.00024837256075161144,0.002269076922872809,1.0646764542188072e-13,2.597271079127713e-11,9.003702449190828e-09
6.039102541111035e-10,0.8780023991262329,7.589141495462183e-12,1.2733286019137336e-12,6.9898112482106864e-15,9.583664225419441e-15,0.0,0.0,9.330205026768417e-09,1.430243152835201e-14,1.4065405877615324e-16,1.6611572837196655e-25,3.388339701870222e-17,2.7747298887303577e-43,3.097657232420801e-30,7.296090919227077e-30,8.170739093812741e-31,2.812390497275484e-11,3.390430688479979e-51,8.74705035367698e-53,3.4168337075104507e-44,1.997624562413022e-46,3.145474753226408e-32,5.589490062474706e-32,1.0215596054892693e-20,4.450433622260351e-42,4.456879801280519e-41,8.095374455158354e-46,1.3871084326218644e-64,7.912229158497229e-53,8.261096733818901e-20,1.7905382782821275e-51,1.1883430593471247e-40,3.615857142620475e-51,3.76,0.0,0.6383746158954724,0.997693058391098,2.6387941898819655e-17,5.011849674605647e-42,0.00025759865008975036,0.00025759867832899925,0.0023069322498036286,1.1516932245831174e-13,2.812407960303736e-11,9.337848667943825e-09
6.255440253057912e-10,0.8780038995155414,7.888634062957351e-12,1.3191271742500172e-12,7.511426177104817e-15,1.031343577029395e-14,0.0,0.0,9.664030038038371e-09,1.534454182553724e-14,1.5730273305273392e-16,1.9237541466123567e-25,3.7890502945643734e-17,3.4664889320902516e-43,3.598483146798433e-30,8.453543756357097e-30,9.486158232742884e-31,3.036714839979834e-11,4.5610546947015494e-51,1.1329815523719933e-52,4.4251092236986096e-44,2.5868869885381224e-46,3.667065167829298e-32,6.703828231653908e-32,1.1414460865286818e-20,5.6927016756380575e-42,5.573614915262731e-41,1.048886251929732e-45,1.9318846901405036e-64,1.0270040740956759e-52,9.236255356376578e-20,2.404728553574207e-51,1.538631156950465e-40,4.86056292699897e-51,3.76,0.0,0.63836538957711,0.9976571095986658,2.9361335418129724e-17,6.240135779562052e-42,0.00026682463207142464,0.0002668246625628984,0.0023428807061344733,1.2413014773343246e-13,3.036734369681154e-11,9.671977205813169e-09
6.47177796500479e-10,0.8780053998831654,8.190033491005575e-12,1.3649406278573488e-12,8.05265276219881e-15,1.1072184693243282e-14,0.0,0.0,9.997835935922416e-09,1.6423235733847417e-14,1.7525526198269877e-16,2.216849563119373e-25,4.2210948951609775e-17,4.298853043054828e-43,4.1593703728908355e-30,9.746077595443525e-30,1.0958479878277975e-30,3.270254060195033e-11,6.075006906086491e-51,1.454740405764279e-52,5.681012995305129e-44,3.32080165011269e-46,4.253651410533023e-32,7.990949059648377e-32,1.2705678720246246e-20,7.223567065978804e-42,6.917436048752579e-41,1.3471323091280035e-45,2.660784265816814e-64,1.3213713689848404e-52,1.0287382846021082e-19,3.197634794324735e-51,1.974824993671561e-40,6.469072235318843e-51,3.76,0.0,0.6383561633921063,0.9976229716227812,3.255265288633332e-17,7.7124697498644e-42,0.0002760504806191405,0.0002760505134552361,0.0023770183458441617,1.3333760798956618e-13,3.2702758183741e-11,1.0006088685406445e-08
6.688115676951667e-10,0.8780069002291048,8.493339404611627e-12,1.4107691317367962e-12,8.613576548887516e-15,1.1860138307986185e-14,0.0,0.0,1.033162331161698e-08,1.7538508090120114e-14,1.945642237590322e-16,2.542788002121846e-25,4.6857323886072454e-17,5.294405222450134e-43,4.785183315259303e-30,1.1184154224885949e-29,1.2600320341642978e-30,3.513030162945509e-11,8.016399540965676e-51,1.852657158240568e-52,7.233935025429606e-44,4.228202043777263e-46,4.9108551841046766e-32,9.470489890333501e-32,1.4092804201016544e-20,9.097504178826025e-42,8.524484100691779e-41,1.7160455184673662e-45,3.6266831284292935e-64,1.6861798269624475e-52,1.1417497852080416e-19,4.2126130336644576e-51,2.5140247510849356e-40,8.530158850283553e-51,3.76,0.0,0.6383469373404587,0.9975905532479512,3.596994886381365e-17,9.46682453240647e-42,0.00028527619573461726,0.00028527623100793977,0.0024094363844251983,1.4277933910040985e-13,3.5130543179270785e-11,1.0340183697973324e-08
6.904453388898545e-10,0.8780084005533607,8.798551432186417e-12,1.4566128508601566e-12,9.194283072319348e-15,1.2677524001318455e-14,0.0,0.0,1.066539272653713e-08,1.86903537948633e-14,2.1528231513081527e-16,2.904006676968418e-25,5.184224194586057e-17,6.478462717690097e-43,5.481002576989274e-30,1.2778655906181833e-29,1.442485060572809e-30,3.765061938116194e-11,1.048616272965847e-50,2.3413902524371126e-52,9.140979123881817e-44,5.3424211408735105e-46,5.644586601005334e-32,1.116355367892523e-31,1.557938700728815e-20,1.1377051586454576e-41,1.0435143816401637e-40,2.1692375873008453e-45,4.895141184853874e-64,2.135171518231815e-52,1.262962234904398e-19,5.501578844909178e-51,3.1759935781541137e-40,1.1150262585687997e-50,3.76,0.0,0.6383377114221643,0.9975597678534452,3.9621312605681497e-17,1.1545556297021642e-41,0.00029450177741960684,0.0002945018152229366,0.002440221442607572,1.5244317309014735e-13,3.765088664759491e-11,1.0674262804985602e-08
7.120791100845423e-10,0.8780099008559327,9.105669205378445e-12,1.50247194637125e-12,9.79485785479042e-15,1.3524569215884202e-14,0.0,0.0,1.0999144713817238e-08,1.987876780906102e-14,2.3746233387071144e-16,3.3030357408236963e-25,5.717833846492617e-17,7.879307895502276e-43,6.252127056034119e-30,1.4540886666366509e-29,1.6445801544790355e-30,4.026365225332293e-11,1.3604697393858655e-50,2.9378101625550875e-52,1.1467852013342992e-43,6.701809349937232e-46,6.461049733882124e-32,1.3092763410737819e-31,1.7168970671378758e-20,1.413369692031062e-41,1.2694372492134975e-40,2.7223747751265897e-45,6.546884310380716e-64,2.6841991805536658e-52,1.3926780594824493e-19,7.126334261311456e-51,3.983463074867481e-40,1.4456259717250403e-50,3.76,0.0,0.6383284856372216,0.9975305331818413,4.351486805477825e-17,1.3995745658758842e-41,0.00030372722567588976,0.00030372726610215393,0.002469455777812046,1.623171780204749e-13,4.026394705043238e-11,1.1008326539637683e-08
7.3371288127923e-10,0.8780114011368215,9.414692358913733e-12,1.5483465757771043e-12,1.0415386403302718e-14,1.4401501434386805e-14,0.0,0.0,1.1332879779735988e-08,2.1103745151140118e-14,2.611571626965054e-16,3.742498452477147e-25,6.287826605305904e-17,9.528430817122076e-43,7.104075994767574e-30,1.6482573464523892e-29,1.8677469032015706e-30,4.2969531604973994e-11,1.7514841082938326e-50,3.6612460514897164e-52,1.428982000759459e-43,8.350291755076533e-46,7.366748133470732e-32,1.5282316429697558e-31,1.8865091385480188e-20,1.7448826642428318e-41,1.535204114901624e-40,3.393406867684605e-45,8.680669118653981e-64,3.351467698208373e-52,1.5311998176335765e-19,9.160047201584496e-51,4.962461776434665e-40,1.8598557749689918e-50,3.76,0.0,0.6383192599856271,0.9975027711192337,4.765877383364476e-17,1.6869553407112998e-41,0.0003129525405052734,0.00031295258364751885,0.002497217503944173,1.7238969147226202e-13,4.296985581238819e-11,1.1342375408271411e-08
7.553466524739178e-10,0.8780129013960273,9.72562053044383e-12,1.5942368931295357e-12,1.1055954207276867e-14,1.5308548165139816e-14,0.0,0.0,1.1666598405069577e-08,2.236528089408984e-14,2.8641975454620887e-16,4.225111315048723e-25,6.895469105940884e-17,1.146078375736896e-42,8.042590987607346e-30,1.861586724355581e-29,2.1134718947269348e-30,4.5768364051488e-11,2.238517186464816e-50,4.533750593641684e-52,1.7692735770603355e-43,1.0337966079171835e-45,8.368490317233627e-32,1.775803866281137e-31,2.0671276934063164e-20,2.1414743196744096e-41,1.84632881081999e-40,4.2028129914894655e-45,1.14165745193997e-63,4.157794196827555e-52,1.6788301136334071e-19,1.1688895083346717e-50,6.1426674675903626e-40,2.375454024086199e-50,3.76,0.0,0.6383100344673792,0.9974764074865123,5.206122323552139e-17,2.0224590877576682e-41,0.0003221777219095897,0.00032217776786095867,0.0025235808001132553,1.8264934828860735e-13,4.576871961448831e-11,1.1676409891729143e-08
7.769804236686055e-10,0.8780144016335502,1.0038453360401453e-11,1.6401430491976102e-12,1.1716646736410474e-14,1.6245936928863533e-14,0.0,0.0,1.2000301046376721e-08,2.3663370162726688e-14,3.133031191118201e-16,4.7536841898774e-25,7.542029033802018e-17,1.371504790950408e-42,9.073637951225088e-30,2.095334387767524e-29,2.3832992096519644e-30,4.866023359727725e-11,2.8413676470390896e-50,5.580383620707169e-52,2.1774137651294927e-43,1.2721742811905396e-45,9.473395231845483e-32,2.0547438728585277e-31,2.2591045723975783e-20,2.613575202979558e-41,2.2088884896660837e-40,5.173864879497862e-45,1.4899767547202594e-63,5.126887519629716e-52,1.8358715175807055e-19,1.4813884764664196e-50,7.557784149849736e-40,3.013238851018534e-50,3.76,0.0,0.6383008090824753,0.9974513718411597,5.673044421444064e-17,2.4124305099360055e-41,0.0003314027698906929,0.0003314028187444004,0.0025486161088363437,1.9308510319276854e-13,4.866062252686537e-11,1.2010430446638575e-08
7.986141948632933e-10,0.8780159018493908,1.0353190491863375e-11,1.6860651916314496e-12,1.2397549438673566e-14,1.7213895246638917e-14,0.0,0.0,1.233398813721891e-08,2.4998008131097076e-14,3.4186031054281464e-16,5.331120387721282e-25,8.228774829403263e-17,1.6333912518219246e-42,1.0203409061486808e-29,2.350800502533019e-29,2.678830905352194e-30,5.16452036179585e-11,3.5831810007687877e-50,6.829515244786087e-52,2.6644424074396524e-43,1.5566028933539055e-45,1.0688897692389756e-31,2.3679761918973667e-31,2.462790590524535e-20,3.172932097880978e-41,2.629561441135126e-40,6.332908196726854e-45,1.9304794526538817e-63,6.285647855356658e-52,2.0026264926555601e-19,1.8652861412318404e-50,9.245944477773159e-40,3.797530817368388e-50,3.76,0.0,0.6382915838309129,0.9974275972890293,6.167469937447046e-17,2.8638378851600664e-41,0.0003406276844504571,0.0003406277362997712,0.0025723903242594656,2.0368624883964023e-13,5.1645627990908426e-11,1.2344437506632883e-08
8.20247966057981e-10,0.8780174020435493,1.0669831570420246e-11,1.7320034651178118e-12,1.3098747738433094e-14,1.8212650628936726e-14,0.0,0.0,1.2667660089319198e-08,2.6369190020010883e-14,3.7214441623652015e-16,5.960416739239803e-25,8.956975419066364e-17,1.9364366683777237e-42,1.143832466090343e-29,2.629327889650967e-29,3.0017274933459345e-30,5.4723318701628446e-11,4.490897567494729e-50,8.31314911014852e-52,3.242810545300902e-43,1.8943456656183827e-45,1.2022753800880082e-31,2.7186044045821686e-31,2.6785354576073504e-20,3.832731453390093e-41,3.11566612685652e-40,7.709662532795312e-45,2.4840452368989233e-63,7.664487293042286e-52,2.1793973288980496e-19,2.33427193544681e-50,1.1250138473472556e-39,4.756618957205987e-50,3.76,0.0,0.6382823587126897,0.9974050203056043,6.690228595816297e-17,3.3843145759273473e-41,0.0003498524655907753,0.0003498525205289982,0.002594966970898808,2.1444242980583245e-13,5.472378066052455e-11,1.2678431483509365e-08
8.418817372526688e-10,0.8780189022160262,1.0988376244052929e-11,1.7779580115278583e-12,1.3820327034699028e-14,1.9242430565644934e-14,0.0,0.0,1.3001317293662606e-08,2.7776911094699322e-14,4.0420854663804455e-16,6.644663646584971e-25,9.727899969842116e-17,2.2858004081256563e-42,1.2785035140050658e-29,2.9323020942701786e-29,3.353708410744929e-30,5.7894606358298e-11,5.595745404628735e-50,1.0067266421952476e-51,3.926513607377286e-43,2.2935658595034033e-45,1.3483046346504834e-31,3.1099165144011496e-31,2.9066877065950723e-20,4.607730549002849e-41,3.675201426512345e-40,9.337540666616715e-45,3.1755298679498656e-63,9.297672083713496e-52,2.3664860830418453e-19,2.9041828435075374e-50,1.3618669321720793e-39,5.92327322914544e-50,3.76,0.0,0.6382731337278034,0.9973835805662609,7.24215358342602e-17,3.982202055937985e-41,0.00035907711331355664,0.00035907717143400834,0.0026164063733781105,2.2534365297587754e-13,5.7895108111560494e-11,1.3012412768329706e-08
8.635155084473565e-10,0.8780204023668216,1.1308824163015083e-11,1.8239289700575087e-12,1.456237269948485e-14,2.030346251702265e-14,0.0,0.0,1.3334960121541046e-08,2.922116666259091e-14,4.381058259772939e-16,7.38704511780137e-25,1.0542817666916553e-16,2.6871340839911655e-42,1.425042279613586e-29,3.261151447717093e-29,3.7365524866131266e-30,6.115907860600164e-11,6.93378126368623e-50,1.2132191397135445e-51,4.731232839072757e-43,2.76340907727243e-45,1.507819018980943e-31,3.545390302468541e-31,3.1475946291201396e-20,5.514396651346118e-41,4.316888087826764e-40,1.1253987706800762e-44,4.0343863381063486e-63,1.1223687394196243e-51,2.5641945239665625e-19,3.5932689847789784e-50,1.6405637041141527e-39,7.335306511887768e-50,3.76,0.0,0.6382639088762516,0.9973632207850806,7.82408154847051e-17,4.666594466760497e-41,0.00036830162762072614,0.0003683016890167288,0.0026367658176152937,2.3638029474090246e-13,6.115962242790043e-11,1.3346381732464813e-08
8.851492796420443e-10,0.8780219024959358,1.1631174979721631e-11,1.8699164773607405e-12,1.5324970076275686e-14,2.1395973905513073e-14,0.0,0.0,1.3668588925545631e-08,3.0701952071199423e-14,4.738893838751681e-16,8.190838785616444e-25,1.1402997511873326e-16,3.146614682874337e-42,1.5841603671624902e-29,3.617347123265904e-29,4.152098403990082e-30,6.451673344159515e-11,8.546482761183144e-50,1.455297877965435e-51,5.6744852149290736e-43,3.314090485071847e-45,1.6816937632857115e-31,4.028698667299389e-31,3.4016022177630314e-20,6.571054415678356e-41,5.05021137318448e-40,1.3500840709700572e-44,5.095362875297705e-63,1.3485625343351344e-51,2.7728240833601284e-19,4.422483588792611e-50,1.9671450820124335e-39,9.036189392569853e-50,3.76,0.0,0.6382546841580323,0.997343886561784,8.436852599100332e-17,5.447384717532081e-41,0.0003775260085142216,0.00037752607327908624,0.0026560997038895147,2.475431053884525e-13,6.451732167225342e-11,1.3680338728586983e-08
9.284168220314198e-10,0.8780249026891221,1.2281583926217608e-11,1.961941672931048e-12,1.6912161188954164e-14,2.3676344452801472e-14,0.0,0.0,1.4335805784276972e-08,3.377309398937873e-14,5.513278379117064e-16,9.996241347741742e-25,1.3264217703043242e-16,4.2675634172152934e-42,1.9430988838432595e-29,4.4178766260206425e-29,5.088952502524374e-30,7.151152054780552e-11,1.2792981803929198e-49,2.066855723155542e-51,8.05682037106404e-43,4.7047486621253656e-45,2.076197183285158e-31,5.154518194772778e-31,3.9502965797709085e-20,9.217897279734163e-41,6.833798746646792e-40,1.9177434226290884e-44,7.994161899032821e-63,1.9215233796202874e-51,3.224050347194165e-19,6.600618032494166e-50,2.791615803428635e-39,1.3510910802901664e-49,3.76,0.0,0.6382362351215817,0.9973080907700548,9.758301680751352e-17,7.342015804549994e-41,0.0003959743700680037,0.00039597444185042046,0.0026918948213343376,2.702121073203127e-13,7.151220487972947e-11,1.4348218139471345e-08
9.673576101818577e-10,0.878027602788844,1.287345644199928e-11,2.0448222689551114e-12,1.8411775578730905e-14,2.5838618102567228e-14,0.0,0.0,1.4936256182066788e-08,3.666200784928353e-14,6.280063737696953e-16,1.1865931377877147e-24,1.5106833223029034e-16,5.549255449684159e-42,2.3167886288837768e-29,5.24751523966005e-29,6.063648772967355e-30,7.812525214913749e-11,1.8105488643393648e-49,2.7953511443915984e-51,1.0893837389762263e-42,6.360567112596404e-45,2.4898528141805655e-31,6.372379332508435e-31,4.4923684862726647e-20,1.234060285794779e-40,8.86481061801004e-40,2.593994668292328e-44,1.1781146621855346e-62,2.6062504714852477e-51,3.670519791489502e-19,9.317527201657972e-50,3.772909900455212e-39,1.910306657329036e-49,3.76,0.0,0.6382196314447499,0.9972788903249813,1.1061587960836906e-16,9.494185178498425e-41,0.000412577439211319,0.00041257751762831105,0.0027210946592777763,2.9096059028895393e-13,7.812603163582037e-11,1.494927186609892e-08
