Time (s),Volume (m^3),H(5),O(6),OH(7),H2(8),Ar(9),He(10),HO2(11),H2O2(12),CO(13),CO2(14),HCO(15),C(T)(16),CH(17),CH2(T)(18),CH3(19),CH2O(20),HCCO(21),C2H(22),C2H2(23),H2CC(24),CH2(S)(25),CH3OH(26),CH3O(27),CH2CO(28),C2H3(29),C2H4(30),C2H6(31),C2H5(32),CH2OH(33),CH3CO(34),CH2CHO(35),CH3CHO(36),N2,Ne,CH3CF3(1),O2(2),H2O(3),CH4(4),CH2CF2(57),HF(38),O2(161),S(164),CF2O(49),S(125),C2HF(58),S(463),C2HF(468),C2H2F3(68),S(165),S(464),S(130),C2H2F2(59),C2H3F2(65),C2H2F3(67),CF2(43),CHFCF2(55),CF2CH(73),C2HF2(72),S(179),C2H3F2(64),CHF2(82),CHF3(42),S(1244),S(1385),CF2O2(181),CF2O2(276),CH2F2(41),S(203),S(1542),CHO2(322),C2F(467),S(174),S(413),S(1894),C2H3F2(66),C2HF4(54),CHFO(47),S(2753),S(512),CF2CF2(61),C2HF3(169),C2HF4(69),C2HFO(577),S(3833),S(2867),F(37),S(344),CFO(51),C1OO1(180),CH2O2(318),C2H2O(623),S(3850),S(970),S(2764),CHF2O(206),CF3(45),S(1375),C3HF3(994),CH2F(46),S(2131),CF3O2(511)
2.5509058975182816e-05,0.8844734576060256,0.00060984763396298,0.00020189553495543957,0.0001932210853806152,0.007822816361915957,0.0,0.0,0.0036855803294274098,0.00019610162904014559,0.017544357665230378,0.0007459283808548237,0.00036984547075582375,6.930671001189379e-12,5.484023264123863e-09,8.078220125437738e-07,0.00020917197273603822,0.006630846243303583,3.600279070504315e-06,2.8364505848319294e-09,6.8808522914161886e-09,7.086376796710566e-12,5.871323671094538e-08,4.871835258899202e-07,9.288074100958362e-08,1.7640756047086424e-06,6.776461655821556e-11,1.7367000827476181e-07,2.7549734716398506e-07,1.3836645469762201e-09,4.902441961017421e-07,9.898673396155374e-11,1.0229602265402336e-10,6.258041009984971e-08,3.76,0.0,0.14566029149071097,0.9732343072893065,0.010828910179649336,0.0005920140205460541,0.6316099805072067,0.675171647349228,0.0011990879091514687,1.184903917174081e-10,0.00501102424995087,0.00044729108398339874,0.007671166514789913,1.3279892944144852e-08,7.342078415234903e-08,6.769775708641446e-06,0.00013637073397222506,0.00012443735818393908,1.240317507450236e-08,0.0017602043868820264,7.182983503192655e-05,1.4414375985244787e-05,0.01680001957633321,0.004374457770534431,0.0005879357293818429,6.631252926872021e-05,0.0005019227543066085,1.9200835576480812e-05,0.003666391546056201,0.0007662249687268431,3.672221692766134e-07,8.628255596181694e-12,2.040000700574407e-06,3.586124055850138e-08,0.0019000880141796068,3.049557506783668e-08,1.3782322733419463e-12,6.61007517576295e-08,1.15307026065978e-05,8.666933860637929e-09,3.264746436756348e-07,9.56361883739734e-11,5.3721626745941884e-06,1.0173164615199561e-06,0.0003978831868055791,5.722064905186805e-11,2.2502830169610278e-09,5.088683690803387e-05,8.757506762366258e-09,1.283610834301341e-06,2.6845155298972698e-05,1.3058879792623078e-11,1.0022950396268915e-05,1.0202207598439345e-06,0.00014696336724852947,2.0926497616217854e-06,1.7096229509076084e-12,6.878114285686744e-13,5.731097981184625e-12,4.457792433405243e-14,7.203056547988512e-10,1.831757679664104e-10,5.6849181022253645e-09,8.016173790935143e-05,1.4186771837372359e-05,3.3050578901745977e-07,0.0013138158074753707,7.644974222766892e-10,4.164774147519088e-08
2.5642749508836424e-05,0.8847492239000689,0.0006191676075003676,0.00020542279944617929,0.00019765822584401436,0.007987080061392106,0.0,0.0,0.003734189740377513,0.00020236565132158678,0.0180051906026425,0.0007647880316332396,0.0003771048013961694,7.301456351670206e-12,5.685928236052386e-09,8.236414605038325e-07,0.00021295632887097674,0.0067509354646667,3.7288894393023606e-06,2.87925806882964e-09,7.199367075131362e-09,7.407080386892787e-12,6.011831875186677e-08,5.099283650757599e-07,9.572262331452141e-08,1.825710471933399e-06,7.202635099607e-11,1.8156533254346376e-07,2.8714563240661167e-07,1.439032420742716e-09,5.034430599054601e-07,1.0276585254629716e-10,1.0687938585847219e-10,6.53815161718095e-08,3.76,0.0,0.14424286810242964,0.9726491542122495,0.011112902185305034,0.0006049459122794848,0.6321591324396282,0.6765531640876953,0.0011983669929030011,1.1848518549835538e-10,0.005131131357275309,0.00044984281731210314,0.007763872572754078,1.3343510366846996e-08,7.430702766849239e-08,6.813932624704869e-06,0.00013860170709443877,0.00012761646496688936,1.2534534154654936e-08,0.0017863231019286802,7.295791793761397e-05,1.4524298708146451e-05,0.01717927615377581,0.004435680488880896,0.0005999540753627574,6.766276092628886e-05,0.0005117674062811,1.9505565299603003e-05,0.0037282132418573004,0.0007921564657930952,3.740871200759498e-07,8.789517673099179e-12,2.084578646411093e-06,3.6643605231661966e-08,0.0019571538441318574,3.094485830672614e-08,1.4039874952236537e-12,6.733514353991836e-08,1.1714403513798138e-05,8.792015510265063e-09,3.316934779846778e-07,9.814550482703672e-11,5.462976995798504e-06,1.0560076871616124e-06,0.0004082805442309626,5.934294440256446e-11,2.2632967516247817e-09,5.3277097297933536e-05,8.880145493573289e-09,1.335307945728218e-06,2.7461629691502903e-05,1.3346578163538732e-11,1.0278891532900021e-05,1.0400328559367213e-06,0.00015088457591835438,2.1683334679544715e-06,1.7415875460408804e-12,7.006503315915823e-13,5.9733373543722115e-12,4.685552622286077e-14,7.251510616480229e-10,1.9038151543507787e-10,5.909326408471854e-09,8.243873741546987e-05,1.4699860945052735e-05,3.4238184363500063e-07,0.001322903184416107,7.931702585011233e-10,4.2792591080606855e-08
2.577644004249003e-05,0.8850248016583636,0.0006285136639717546,0.0002089708539344694,0.000202151233351172,0.008154075352528267,0.0,0.0,0.003782415061386765,0.00020874079644720336,0.018475489355719958,0.0007840109901619321,0.0003844195813991724,7.688010138233168e-12,5.893173431180256e-09,8.395905357907203e-07,0.00021676637899882835,0.0068723245418584105,3.861367965065196e-06,2.92269690165077e-09,7.53250058201692e-09,7.740008653503849e-12,6.154674847005466e-08,5.335784077815367e-07,9.860734632177951e-08,1.8892937256633279e-06,7.652151220201568e-11,1.897645758178552e-07,2.99187319453674e-07,1.4961022170907932e-09,5.168493693201437e-07,1.0664493347606698e-10,1.1162967573145704e-10,6.828515027427056e-08,3.76,0.0,0.1428367381982045,0.9720537233026977,0.01140307935412418,0.0006180698048778726,0.6326831769982045,0.6779236176190705,0.0011976334145039093,1.184739298427243e-10,0.005254197630604567,0.00045232088513139654,0.007857937328907669,1.3404675670373023e-08,7.520623242760279e-08,6.85714971855693e-06,0.00014082805760333152,0.0001308470357786314,1.2667085913821278e-08,0.0018127155714301433,7.408686444965175e-05,1.4632742252774658e-05,0.01756450455723493,0.004497358430021444,0.0006120710581390445,6.902395585640044e-05,0.0005216749837395303,1.981066045855269e-05,0.0037901827944357576,0.0008187111592684317,3.8098132323273077e-07,8.951465459000502e-12,2.1297981203357214e-06,3.7437180326514754e-08,0.002015599670238919,3.1393172651836677e-08,1.42985207736441e-12,6.857617743071513e-08,1.189872133583956e-05,8.91625671871679e-09,3.3691279737898493e-07,1.0069603008352765e-10,5.554134450096196e-06,1.0957929288299001e-06,0.00041894691218542584,6.152210859559387e-11,2.275959133543148e-09,5.5761784067506745e-05,9.003698001250191e-09,1.388593183788001e-06,2.8087610906450356e-05,1.3638212388212385e-11,1.0539991952398565e-05,1.0600277787115799e-06,0.0001548857987043824,2.246552330808372e-06,1.7737508257573782e-12,7.135682579503841e-13,6.22476289747902e-12,4.9231336394698515e-14,7.29905845485302e-10,1.9779827424316528e-10,6.140504371031181e-09,8.476474010018451e-05,1.522979450560961e-05,3.5464439861765576e-07,0.0013318166949634464,8.228220265871177e-10,4.396035215265401e-08
2.591013057614364e-05,0.8853002144043018,0.0006378827761346124,0.0002125383881980453,0.0002066987030721685,0.008323818598554262,0.0,0.0,0.0038302239152312057,0.00021522436186567745,0.01895534009221786,0.000803599757792797,0.0003917871547915861,8.0907414318949e-12,6.1057986164392515e-09,8.556638990461292e-07,0.00022060109838039567,0.006994990404332324,3.997792493130849e-06,2.966776537008044e-09,7.880900055911517e-09,8.085498977112219e-12,6.299849066528964e-08,5.581588671153693e-07,1.015335143524216e-07,1.9548767757311714e-06,8.126019985948137e-11,1.982762427426359e-07,3.116302767098676e-07,1.5549010023881796e-09,5.304591827018778e-07,1.1062437859486767e-10,1.1655078702484307e-10,7.129373791664349e-08,3.76,0.0,0.14144182052127627,0.9714479598474385,0.011699507026196172,0.0006313852565668055,0.6331821383159193,0.6792831400189508,0.0011968871065279618,1.1845663060595057e-10,0.00538027617794068,0.00045472381918305237,0.007953386081370981,1.3463348227222836e-08,7.611864323325216e-08,6.8994055881704644e-06,0.0001430482497816227,0.00013412858438371897,1.2800822027679195e-08,0.0018393800668420623,7.521618476283469e-05,1.4739664221677306e-05,0.01795570185178928,0.004559485010748955,0.0006242820074593232,7.0395591855385e-05,0.0005316408987511076,2.0115992274050053e-05,0.0038522719928303223,0.0008458905800571946,3.8790106305710417e-07,9.114011645899345e-12,2.1756557536851934e-06,3.824190506335745e-08,0.0020754400626948797,3.184028843687403e-08,1.455812073206727e-12,6.982328461188223e-08,1.2083639400390855e-05,9.039569542794426e-09,3.421298758196731e-07,1.032872031815369e-10,5.645602365436901e-06,1.1366818797642404e-06,0.00042988670971576585,6.375844552676906e-11,2.2882631798946377e-09,5.834350099720038e-05,9.128151133141134e-09,1.4434889145825192e-06,2.8723061837836317e-05,1.3933741730847879e-11,1.0806299886226164e-05,1.080200327388871e-06,0.00015896775232584543,2.3273693692436843e-06,1.8060996548974007e-12,7.265599195151388e-13,6.4856446255519884e-12,5.170842091340662e-14,7.345678774131067e-10,2.0542837065781625e-10,6.3785327733080425e-09,8.713963516698152e-05,1.577705972675476e-05,3.6730439827450853e-07,0.001340551471862358,8.534825152011589e-10,4.515086102048461e-08
2.6043821109797246e-05,0.8855754849348608,0.0006472719276850307,0.0002161240671691414,0.00021129915034588477,0.00849632524767504,0.0,0.0,0.003877584321397364,0.00022181340453251297,0.019444825614057505,0.0008235566883675279,0.0003992047952445803,8.510055973420107e-12,6.323839796267104e-09,8.718560636938478e-07,0.00022445945327550146,0.007118908563721757,4.138240521667699e-06,3.01150628193153e-09,8.245237881201541e-09,8.443892166387353e-12,6.447349609241206e-08,5.836950261263442e-07,1.0449965318004973e-07,2.0225118639782024e-06,8.625276806547794e-11,2.0710891922397653e-07,3.2448228148874137e-07,1.6154552781457222e-09,5.442682323012467e-07,1.1470449000574999e-10,1.2164660111834996e-10,7.440969515947581e-08,3.76,0.0,0.14005803549709067,0.9708318132148177,0.012002248031414612,0.0006448917192663148,0.6336560451886185,0.6806318628003531,0.00119612800657723,1.1843329536393504e-10,0.005509419662020575,0.0004570502336889394,0.008050243798703196,1.3519490191048026e-08,7.704450193061927e-08,6.940679945598241e-06,0.00014526073731061016,0.00013746056851870006,1.2935733381371514e-08,0.0018663146927777664,7.634539031860873e-05,1.4845024177473355e-05,0.018352861684757204,0.004622053410369364,0.0006365821137763784,7.177713150146694e-05,0.0005416604446995545,2.042143216667943e-05,0.003914452457067746,0.0008736955780692941,3.948425468510811e-07,9.277067119400323e-12,2.2221477079228727e-06,3.905771043947392e-08,0.002136688808510275,3.228597743105279e-08,1.4818532479643304e-12,7.107588427035853e-08,1.2269142270197902e-05,9.161866772217928e-09,3.4734198014025317e-07,1.0591840484074573e-10,5.73734796216082e-06,1.1786833073816088e-06,0.0004411042208900514,6.605220118401345e-11,2.300202315587424e-09,6.1024858682802804e-05,9.253491260051646e-09,1.5000165975954195e-06,2.9367938233245712e-05,1.4233121770184929e-11,1.1077861721231537e-05,1.1005451250632744e-06,0.0001631311248796484,2.4108474030835657e-06,1.838620608577412e-12,7.396199130740661e-13,6.756255744294111e-12,5.4289875350194426e-14,7.391351402108944e-10,2.1327397549126407e-10,6.623487159034504e-09,8.956325545850818e-05,1.63421547163511e-05,3.803730108487542e-07,0.0013491027941992676,8.851822493790457e-10,4.636392337709677e-08
2.6177511643450853e-05,0.8858506353074176,0.0006566781186212537,0.00021972653317287033,0.00021595101276725148,0.008671609814080447,0.0,0.0,0.0039244647637104915,0.00022850474304142798,0.019944025237466294,0.0008438839845092158,0.0004066697102218927,8.946355516389246e-12,6.547329156841361e-09,8.881614050069465e-07,0.00022834040287298177,0.007244053125721684,4.282789098505893e-06,3.0568952772125185e-09,8.626212242185722e-09,8.815532299140648e-12,6.597170162573588e-08,6.10212203399227e-07,1.075042130566119e-07,2.092252053260228e-06,9.150982102896216e-11,2.16271266822181e-07,3.37751009775159e-07,1.677790951557018e-09,5.582719280719146e-07,1.188854685652015e-10,1.269209815659531e-10,7.763542536980762e-08,3.76,0.0,0.13868530520500974,0.9702052369305473,0.012311362575389617,0.0006585885390823181,0.6341049312238877,0.6819699168929076,0.0011953560573755059,1.184039334518032e-10,0.005641680231953073,0.00045929882762567044,0.008148535073031786,1.3573066561197616e-08,7.798404695567746e-08,6.980953650345048e-06,0.00014746396625673667,0.0001408423899820499,1.307181007682807e-08,0.001893517388323368,7.747399468076182e-05,1.4948783707384165e-05,0.01875597426935049,0.004685056574219143,0.0006489664360183751,7.31680230287891e-05,0.0005517288039699214,2.0726851983935873e-05,0.003976695694746134,0.000902126305017889,4.018019114387042e-07,9.440541112194577e-12,2.269269674348432e-06,3.9884519227728545e-08,0.0021993588752108246,3.273001325731007e-08,1.5079611031474198e-12,7.233338457030137e-08,1.2455215657627591e-05,9.283062116081532e-09,3.525463755290048e-07,1.0858895774790072e-10,5.829338411340463e-06,1.2218050237113887e-06,0.0004526035826239989,6.840356220606114e-11,2.3117703842958477e-09,6.380847079101805e-05,9.379704282843725e-09,1.5581967414452112e-06,3.0022188661974194e-05,1.4536304408426549e-11,1.1354721916287634e-05,1.121056625307366e-06,0.0001673765746777683,2.4970489184629456e-06,1.871299994641229e-12,7.527427293940945e-13,7.036872442589943e-12,5.697882156764967e-14,7.436057315556895e-10,2.2133709815667142e-10,6.875437628162091e-09,9.203537654331498e-05,1.692558853468973e-05,3.9386162761811857e-07,0.0013574660960208882,9.179524987875593e-10,4.7599313961005974e-08
2.631120217710446e-05,0.8861256868275124,0.0006660983704920672,0.00022334440823181543,0.00022065265253765117,0.008849685860281854,0.0,0.0,0.003970834256582032,0.00023529496066554442,0.020453014678109244,0.0008645836941583687,0.0004141790453040632,9.400037183219764e-12,6.776295021370365e-09,9.045741695883892e-07,0.00023224290121098061,0.007370396805086854,4.431514715559711e-06,3.1029524777271105e-09,9.024547778648827e-09,9.20076656354112e-12,6.749303046099491e-08,6.37735717847968e-07,1.1054557203200765e-07,2.164151215279085e-06,9.704220816058123e-11,2.2577201701628146e-07,3.514440261820611e-07,1.7419333073987158e-09,5.724653625613158e-07,1.231674126749776e-10,1.3237776967152242e-10,8.097331595986716e-08,3.76,0.0,0.13732355334821927,0.9695681887472736,0.012626908129253295,0.0006724749570082369,0.634528834981171,0.6832974326208331,0.0011945712068540356,1.1836855599948058e-10,0.005777109454766094,0.00046146838675870035,0.008248284073274032,1.3624045239212503e-08,7.893751288448895e-08,7.020208739420561e-06,0.0001496563781129201,0.00014427339486087587,1.3209041441531088e-08,0.0019209859286576994,7.860151439714854e-05,1.5050906481665872e-05,0.019165026374800557,0.004748487217433119,0.0006614299097748641,7.456770124626825e-05,0.0005618410560264993,2.1032124223900946e-05,0.004038973158149828,0.000931182198850155,4.0877522997062177e-07,9.604341363991251e-12,2.317016874744316e-06,4.072224599157322e-08,0.002263462375868463,3.317217180243342e-08,1.5341209021147507e-12,7.359518366268547e-08,1.2641846332113625e-05,9.403070386828569e-09,3.5774033103880995e-07,1.1129812702711341e-10,5.921540892646521e-06,1.2660538582731185e-06,0.0004643887725744923,7.081265460004494e-11,2.3229616582966494e-09,6.669695019485849e-05,9.506775639934447e-09,1.6180488619235466e-06,3.068575449736362e-05,1.484323788806715e-11,1.163692292035617e-05,1.141729119177597e-06,0.0001717047291116178,2.58603592850573e-06,1.9041238769735875e-12,7.65922762622802e-13,7.327773674761882e-12,5.97784043634722e-14,7.479778669011975e-10,2.2961958111974123e-10,7.134448650139233e-09,9.455571593315241e-05,1.752788123376005e-05,4.07781861586026e-07,0.0013656369746072024,9.518252854316712e-10,4.885677631476338e-08
2.6444892710758068e-05,0.8864006600375969,0.0006755297315101042,0.0002269762964278118,0.00022540235907021487,0.009030565980816536,0.0,0.0,0.004016662409584959,0.00024218040930969268,0.02097186594155752,0.0008856577073643643,0.0004217298886722805,9.871492836625339e-12,7.0107618164936704e-09,9.21088485228119e-07,0.0002361658990794892,0.007497910943734277,4.584493201054302e-06,3.1496866327109746e-09,9.440996236312341e-09,9.59994510011663e-12,6.903739235358838e-08,6.662908528198287e-07,1.136220395508068e-07,2.2382640172316585e-06,1.0286101856091929e-10,2.3561996535608822e-07,3.6556877413570633e-07,1.8079069813468916e-09,5.868433168739573e-07,1.275503173763758e-10,1.3802078010825622e-10,8.44257351191967e-08,3.76,0.0,0.1359727052218756,0.9689206307077343,0.01294893932375022,0.0006865501098340367,0.6349278001027047,0.684614539679772,0.0011937734082293524,1.1832717596397237e-10,0.005915758247071355,0.00046355778542999065,0.008349514498623766,1.3672397077105701e-08,7.99051299842609e-08,7.058428453983038e-06,0.00015183641288277832,0.00014775287389476126,1.3347416038691412e-08,0.0019487179269709676,7.972746984409285e-05,1.5151358305769137e-05,0.01958000132300583,0.004812337828958372,0.0006739673558657904,7.597558849768955e-05,0.0005719921858516051,2.1337122254687218e-05,0.004101256301652782,0.0009608619699054584,4.157585189771178e-07,9.768374287274819e-12,2.3653840629637895e-06,4.157079711653869e-08,0.0023290105356112453,3.361223161749715e-08,1.5603176965550174e-12,7.486067072848274e-08,1.2829022021460993e-05,9.52180768093276e-09,3.62921125100854e-07,1.140451208951402e-10,6.013922651511011e-06,1.3114356335320305e-06,0.0004764635971511684,7.327954262509341e-11,2.333770847075225e-09,6.969290499839484e-05,9.634690315289748e-09,1.6795914425036524e-06,3.135856991350101e-05,1.5153866816652645e-11,1.1924505092190772e-05,1.162556742602093e-06,0.00017611618354627232,2.6778698295580756e-06,1.937078099585674e-12,7.791543199951537e-13,7.629240932907114e-12,6.269178798015515e-14,7.522498820070593e-10,2.3812309477224857e-10,7.400578895732529e-09,9.712393243633633e-05,1.814956388280026e-05,4.221455457468691e-07,0.0013736111983684491,9.868333907675572e-10,5.013602262285359e-08
2.6578583244411676e-05,0.8866755747068156,0.0006849692815112099,0.000230620786311595,0.00023019835184018037,0.009214261787355613,0.0,0.0,0.00406191949007537,0.0002491572143692858,0.02150064721942003,0.0009071077533423757,0.00042931927573461087,1.0361108469263919e-11,7.25075004977576e-09,9.37698371097657e-07,0.00024010834589729648,0.007626565531925304,4.74179960978916e-06,3.197106266058818e-09,9.87633711080597e-09,1.0013420845131845e-11,7.060468389167089e-08,6.959028196268669e-07,1.1673186030750397e-07,2.3146459072711747e-06,1.0897757491748432e-10,2.458239655175042e-07,3.801325663222586e-07,1.8757359347564435e-09,6.014002676913085e-07,1.3203407375010496e-10,1.4385379659614963e-10,8.799502855034797e-08,3.76,0.0,0.13463268767954462,0.9682625292013523,0.01327750784798954,0.0007008130312590317,0.6353018754348578,0.6859213671125645,0.0011929626200730256,1.1827980815824337e-10,0.006057676807055641,0.0004655659880946952,0.00845224953247737,1.3718095917309663e-08,8.088712376783476e-08,7.0955972625026665e-06,0.00015400251219552924,0.0001512800629764734,1.3486921678797596e-08,0.0019767108366748553,8.085138605025314e-05,1.5250107166088108e-05,0.02000087899172246,0.004876600675809751,0.0006865734892594982,7.739109565920921e-05,0.0005821770927127923,2.1641720528825604e-05,0.004163516639164553,0.0009911635888877365,4.2274774564205116e-07,9.932545138240509e-12,2.4143655274616356e-06,4.243007085821376e-08,0.0023960136597534877,3.404997430707173e-08,1.5865363537940494e-12,7.612922705135023e-08,1.3016731307993802e-05,9.6391915554917e-09,3.680860510184587e-07,1.1682909150068136e-10,6.106451055367845e-06,1.3579551430535407e-06,0.0004888316796975489,7.580422784816378e-11,2.3441931046789286e-09,7.279893446113399e-05,9.763432846904488e-09,1.7428418974899106e-06,3.204056189639764e-05,1.546813219947011e-11,1.2217506621887637e-05,1.1835334841278114e-06,0.00018061150024739156,2.7726112534502624e-06,1.9701483113776454e-12,7.924316318067462e-13,7.941558009710139e-12,6.57221524875218e-14,7.564202351117528e-10,2.468491327512891e-10,7.673881088433644e-09,9.973962565219069e-05,1.8791178579431882e-05,4.3696473090967116e-07,0.0013813847143376414,1.0230103621819768e-09,5.14367336311862e-08
2.6712273778065283e-05,0.8869504498218485,0.0006944141367421821,0.00023427645335075215,0.00023503878346898624,0.009400783895246054,0.0,0.0,0.004106576483590542,0.00025622128048531775,0.022039422791442925,0.0009289353978047933,0.0004369441938767354,1.0869263614684395e-11,7.496276298205908e-09,9.543977482413201e-07,0.0002440691915558021,0.007756329232489275,4.903508111689585e-06,3.2452196567237665e-09,1.0331378283784045e-08,1.0441549375912505e-11,7.21947888024185e-08,7.265967206257484e-07,1.198732183400146e-07,2.3933530987784925e-06,1.1540342682374188e-10,2.5639292327710354e-07,3.9514257542706925e-07,1.9454434309421455e-09,6.161303953257955e-07,1.3661846862304211e-10,1.498805676512944e-10,9.168351621827295e-08,3.76,0.0,0.13330342909799295,0.9675938550141314,0.013612662353217512,0.000715262653203929,0.6356511151395189,0.687218043284053,0.001192138806373156,1.1822646927660797e-10,0.006202914547008351,0.00046749205060365285,0.008556511796973306,1.3761118624215892e-08,8.188371455328491e-08,7.131700880392089e-06,0.00015615312243907794,0.00015485414378862495,1.3627545432494583e-08,0.0020049619538956816,8.19727934968923e-05,1.534712326919559e-05,0.02042763582429363,0.004941267807562429,0.0006992429283037432,7.881362317022346e-05,0.000592390599224039,2.194579479181045e-05,0.004225725801371987,0.001022084276730652,4.2973883526874316e-07,1.0096758192227155e-11,2.4639550947646687e-06,4.329995740664712e-08,0.0024644811036812174,3.4485184905752064e-08,1.6127615848190598e-12,7.740022711558551e-08,1.3204963520547027e-05,9.755141199963319e-09,3.7323242241733764e-07,1.196491359456221e-10,6.19909364875939e-06,1.405616132463107e-06,0.0005014964488934054,7.838664837738884e-11,2.354224035801108e-09,7.601762483298304e-05,9.892987335759692e-09,1.8078165379645302e-06,3.2731650269704506e-05,1.5785971480130765e-11,1.2515963454489518e-05,1.2046531930028187e-06,0.00018519120734358574,2.8703199163024883e-06,2.0033199914795324e-12,8.057488616137794e-13,8.265010752169425e-12,6.887269004568614e-14,7.604875087445926e-10,2.5579900772553055e-10,7.95440187636494e-09,0.0001024023356110362,1.945327844570256e-05,4.522516830655032e-07,0.0013889536552320312,1.0603905187990683e-09,5.27585586500606e-08
2.684596431171889e-05,0.887225303578849,0.000703861454460487,0.00023794186240623418,0.00023992174302934607,0.009590141911512057,0.0,0.0,0.004150605151767475,0.00026336829817914483,0.02258825293385915,0.0009511420405750804,0.0004446015873188156,1.1396330781899067e-11,7.747353207545402e-09,9.711804503215612e-07,0.00024804738822247716,0.007887169408037924,5.0696918789157454e-06,3.2940348192929128e-09,1.0806956649796165e-08,1.0884688758651553e-11,7.380757828959673e-08,7.583975119702695e-07,1.2304424133957776e-07,2.4744425534441604e-06,1.2215034353646076e-10,2.6733579042207645e-07,4.1060582519629723e-07,2.0170520129918774e-09,6.310275927800496e-07,1.4130318458130895e-10,1.56104802420248e-10,9.549348912346121e-08,3.76,0.0,0.1319848593403989,0.9669145833717552,0.013954448361949357,0.0007298978073167417,0.6359755787951994,0.6885046958550035,0.001191301936587502,1.1816717791655588e-10,0.006351520026594494,0.0004693351212298233,0.008662323308318093,1.3801445107276179e-08,8.289511703029799e-08,7.166726286070542e-06,0.0001582866978986155,0.0001584742445747441,1.3769273644743718e-08,0.0020334684202411744,8.309122889167582e-05,1.544237907449706e-05,0.02086024484588577,0.005006331061076606,0.0007119702042320288,8.024256209338377e-05,0.000602627460664716,2.224922228406235e-05,0.004287855592530523,0.0010536204964251839,4.3672767890766136e-07,1.0260916922938804e-11,2.514146133875334e-06,4.418033896703875e-08,0.002534421244620811,3.491765224064051e-08,1.6389779729067108e-12,7.86730397249658e-08,1.3393708623307833e-05,9.869577602306364e-09,3.78357578628786e-07,1.2250429748503047e-10,6.291818207107439e-06,1.4544212833022097e-06,0.0005144611274298891,8.102667827721991e-11,2.363859700586259e-09,7.935154511139303e-05,1.0023337455247327e-08,1.8745305406711102e-06,3.343174773496067e-05,1.6107318588976723e-11,1.2819909215844546e-05,1.2259095875678339e-06,0.00018985579782688301,2.97105446443007e-06,2.0365784750686953e-12,8.191001166187051e-13,8.599886806719683e-12,7.214660105664517e-14,7.644504111742276e-10,2.649738476671071e-10,8.242181725458757e-09,0.0001051115425636161,2.0136427608386656e-05,4.6801888028522325e-07,0.0013963143460589645,1.0990089565762908e-09,5.410111564213083e-08
2.6979654845372498e-05,0.8875001533765057,0.0007133084373309317,0.00024161557022758708,0.0002448452595572076,0.009782344424335556,0.0,0.0,0.0041939780875416026,0.00027059375134488276,0.02314719383424583,0.0009737289134908925,0.00045228836205971697,1.1942674915651053e-11,8.003989502301872e-09,9.88040234574787e-07,0.0002520418920971412,0.008019052151106914,5.240422971816421e-06,3.3435594848158783e-09,1.1303938732510911e-08,1.1343199399196598e-11,7.544291140037837e-08,7.913299661636095e-07,1.262430051538937e-07,2.55797196316516e-06,1.2923030619053287e-10,2.786615586116434e-07,4.26529181848608e-07,2.0905834831345974e-09,6.460854757764009e-07,1.4608780028727177e-10,1.6253016661209224e-10,9.942720610873958e-08,3.76,0.0,0.13067690971806,0.9662246939757962,0.014302908182777298,0.0007447172266663928,0.6362753314875591,0.6897814517552452,0.001190451985688112,1.1810195459694586e-10,0.006503540887080304,0.0004710944414381498,0.0087697054330693,1.3839058335678766e-08,8.3921539834985e-08,7.2006617334472e-06,0.00016040170388795648,0.00016213944104258242,1.3912091950211318e-08,0.0020622272258304323,8.420623591331648e-05,1.55358493202725e-05,0.021298675686173583,0.005071782065449322,0.0007247497709061549,8.16772951993906e-05,0.0006128823745186245,2.255188193561827e-05,0.004349878046561518,0.0010857679468698467,4.4371014111474033e-07,1.0424924184722797e-11,2.5649315615977633e-06,4.5071089856520106e-08,0.0026058414554106244,3.534716927851883e-08,1.6651700027380325e-12,7.994702913797887e-08,1.3582957102506819e-05,9.982423708821682e-09,3.834588899826761e-07,1.253935669016348e-10,6.384592788958e-06,1.5043721998549254e-06,0.0005277287210084183,8.372412716861851e-11,2.3730966181535028e-09,8.280324273285541e-05,1.0154466461052528e-08,1.9429979199575865e-06,3.41407599263104e-05,1.6432103999208154e-11,1.3129375140916497e-05,1.24729626392964e-06,0.0001946057285938506,3.074872317940479e-06,2.0699089795595005e-12,8.324794581995828e-13,8.94647535627364e-12,7.554709021334324e-14,7.683077774930069e-10,2.7437459262497623e-10,8.53725483454038e-09,0.00010786666692324401,2.0841201162922585e-05,4.842790091354407e-07,0.0014034633102437569,1.1389015526521794e-09,5.5463991396529355e-08
