Time (s),Volume (m^3),H(5),O(6),OH(7),H2(8),Ar(9),He(10),HO2(11),H2O2(12),CO(13),CO2(14),HCO(15),C(T)(16),CH(17),CH2(T)(18),CH3(19),CH2O(20),HCCO(21),C2H(22),C2H2(23),H2CC(24),CH2(S)(25),CH3OH(26),CH3O(27),CH2CO(28),C2H3(29),C2H4(30),C2H6(31),C2H5(32),CH2OH(33),CH3CO(34),CH2CHO(35),CH3CHO(36),N2,Ne,CH3CF3(1),O2(2),H2O(3),CH4(4),CH2CF2(57),HF(38),O2(161),S(164),CF2O(49),S(125),C2HF(58),S(463),C2HF(468),C2H2F3(68),S(165),S(464),C2H2F2(59),S(162),S(130),C2H3F2(65),C2H2F3(67),CF2(43),CHFCF2(55),CF2CH(73),C2HF2(72),S(179),C2H3F2(64),CHF2(82),S(1228),CHF3(42),S(1335),CF2O2(181),CF2O2(276),CH2F2(41),S(203),S(1568),CHO2(322),S(174),CF2CF2(61),C2F(467),S(512)
2.1384234837549023e-06,0.6972893533303175,4.44706639430584e-08,2.116075578686047e-08,4.181753033250091e-09,6.944435626419382e-08,0.0,0.0,6.470801019161189e-07,4.3576380252795797e-10,1.8369714632914977e-09,1.000902626582011e-09,2.3300274939970275e-10,6.3893224970295806e-24,7.151219652310447e-17,1.3360398213919068e-10,1.0678850738882037e-09,6.48976615263187e-07,5.085713087666838e-22,4.6560473608606426e-17,4.433308083688797e-19,3.6320028077460076e-20,1.3742296452699855e-11,4.101741436337764e-16,1.4758727515932107e-14,1.5740046280670374e-20,2.178388692410628e-24,1.5492766066104186e-17,2.6026344622121097e-18,6.023137975426484e-20,4.3756365017231845e-14,4.2314421609898455e-22,3.6730973813444177e-22,6.327125930399872e-20,3.76,0.0,0.8705712812430187,0.9995189522032476,3.664097235084765e-08,2.4566089603616636e-10,0.009691076196020932,0.00969210945761059,0.0004797183173737021,3.7578016284611984e-13,6.476106701641613e-07,7.16467900773467e-07,1.7086497323488054e-07,7.958904370311672e-11,2.0617837859099186e-13,6.995326028853441e-09,6.390877473118565e-10,2.932658154043581e-11,3.3974619362674506e-08,1.1470107000601169e-15,2.0822324108539444e-12,4.98195556778051e-09,1.601227033870547e-08,2.7064846415711563e-09,8.5130906684913e-08,1.4993452266122133e-10,1.1289964236509575e-11,4.3466513997792174e-10,1.302649916818505e-10,8.764085340679753e-10,1.4780443167396331e-12,2.2848744094672884e-09,1.6400260607163702e-17,2.0451056252915448e-13,1.365691047750595e-15,2.982566657103908e-11,1.1186739460945275e-11,2.0448175084186677e-18,2.678687767784829e-14,7.161596569065355e-16,1.1289775657742587e-18,9.545133587894394e-15,1.1731161417789845e-11
2.187531542214776e-06,0.6973166685992834,4.584820433020085e-08,2.2116795467085175e-08,4.3345879461737625e-09,7.336983722656215e-08,0.0,0.0,6.622551729774045e-07,4.552916851428666e-10,1.9570043372850092e-09,1.0284076916828988e-09,2.50080342022592e-10,6.822661153458961e-24,7.404407203901684e-17,1.3412289060905784e-10,1.1158661687472235e-09,6.790904906446952e-07,5.433135937701187e-22,4.991741172984626e-17,4.55539237681553e-19,3.6591881433198935e-20,1.375216144110448e-11,4.464382612995021e-16,1.543243563027464e-14,1.7086739482141893e-20,2.429170149960037e-24,1.6627123699252974e-17,2.910859353971218e-18,6.602440336077752e-20,4.643063713087154e-14,4.745960941253431e-22,4.146969031472667e-22,7.278852319241764e-20,3.76,0.0,0.8703499428683904,0.9995189051369718,3.893858031843993e-08,2.628779365484642e-10,0.009912349712462798,0.009913430899561043,0.0004797182929667173,3.843463024084713e-13,6.776248172826859e-07,7.362616529973735e-07,1.7879077538940117e-07,8.178828182936922e-11,2.1646529338808856e-13,7.1902928460524675e-09,6.661804810420046e-10,3.1597458625392176e-11,3.554975143040611e-08,1.1986641596692102e-15,2.1303084740604876e-12,5.1137181965141805e-09,1.6482257306941312e-08,2.8978738540353874e-09,8.947277609643038e-08,1.582193155537095e-10,1.1941307392913136e-11,4.670775445012579e-10,1.3724127699289205e-10,9.61059462096969e-10,1.589086558395214e-12,2.335722295109548e-09,1.7628692302812286e-17,2.2062496292547735e-13,1.4705797027904055e-15,3.2997422298366283e-11,1.1483764801929664e-11,2.197707770105204e-18,2.878056443613872e-14,7.5427293563855e-16,1.3251227020519565e-18,1.0621777453944552e-14,1.2058345377718185e-11
2.2366396006746494e-06,0.6973439769686581,4.7233949343236363e-08,2.3085664809476854e-08,4.488877119218609e-09,7.74143940765417e-08,0.0,0.0,6.774493658090869e-07,4.752186646076178e-10,2.0840976310266427e-09,1.0562154294524695e-09,2.6789789536112044e-10,7.275573104142813e-24,7.661958719699734e-17,1.3466512206485626e-10,1.1647862669225541e-09,7.098869614288299e-07,5.802610331333331e-22,5.343159633749863e-17,4.678440307237274e-19,3.687752931859633e-20,1.3762571755999978e-11,4.849259973395388e-16,1.6119787726619372e-14,1.853462595722221e-20,2.7021333125975348e-24,1.7818184176022473e-17,3.2470289451255503e-18,7.221119040085038e-20,4.9197010384441444e-14,5.307369493365229e-22,4.667200021489e-22,8.344568138925775e-20,3.76,0.0,0.8701286604593955,0.9995188573182675,4.1318616174521905e-08,2.8085673018709395e-10,0.010133566050693214,0.01013469625274828,0.00047971826819922316,3.929095563548428e-13,7.083156606549789e-07,7.562290985169804e-07,1.8689570738833835e-07,8.400668257628065e-11,2.2700353992789282e-13,7.386973612162257e-09,6.937407404858202e-10,3.399416031949345e-11,3.71604249490112e-08,1.2517682945922127e-15,2.1783940452490537e-12,5.2461989462429085e-09,1.695642731507042e-08,3.0991266436102713e-09,9.393711269770535e-08,1.6677183912950292e-10,1.2614737935071264e-11,5.010833856375438e-10,1.4441945200787259e-10,1.0513947011679044e-09,1.7056313401901887e-12,2.3864991587160668e-09,1.8917792986690214e-17,2.3767275021737085e-13,1.5813913261060867e-15,3.641839740136292e-11,1.1782414611784695e-11,2.358133736573764e-18,3.087026276609414e-14,7.935166846438904e-16,1.5504224736434527e-18,1.1786751620351697e-14,1.2388385665328838e-11
2.285747659134523e-06,0.6973712784403194,4.862790332891724e-08,2.4066844288337853e-08,4.644589384227742e-09,8.157869844612591e-08,0.0,0.0,6.926630268242834e-07,4.955431558780579e-10,2.2185463557945905e-09,1.0843399085567072e-09,2.8646298648371813e-10,7.748694142099062e-24,7.924016569089255e-17,1.352308377554417e-10,1.2146399322410427e-09,7.413660437058424e-07,6.195363243094143e-22,5.71065879473638e-17,4.80250006044924e-19,3.717721985206319e-20,1.3773531167120124e-11,5.257156868094057e-16,1.6820720510783083e-14,2.009035043038619e-20,2.9986357245083092e-24,1.906772245583954e-17,3.6129299008665566e-18,7.880772592031775e-20,5.205625726358827e-14,5.918512132613516e-22,5.236863938065577e-22,9.534491807239388e-20,3.76,0.0,0.8699074340001167,0.9995188087465997,4.378183306091996e-08,2.996118435511129e-10,0.01035472522460642,0.010355905531361507,0.0004797182430709574,4.014699257968297e-13,7.396830014308699e-07,7.763708168676247e-07,1.9517973299682587e-07,8.624430863809909e-11,2.3779306748079817e-13,7.585374240771693e-09,7.217641835429157e-10,3.6521220212112626e-11,3.880663016302098e-08,1.3063300765698131e-15,2.22648912140432e-12,5.3794036496591075e-09,1.7434797872701313e-08,3.3105604677866847e-09,9.852499567892983e-08,1.7559438666739147e-10,1.3310458247012912e-11,5.36716875331277e-10,1.5180102159972173e-10,1.1476246996886886e-09,1.827797964149606e-12,2.437205162952957e-09,2.0268871419440642e-17,2.556894016007951e-13,1.698343856691624e-15,4.0101382891107313e-11,1.208270186818753e-11,2.526257478322417e-18,3.305785797230022e-14,8.338951944890128e-16,1.8084972240318143e-18,1.30445195324871e-14,1.2721291970682856e-11
2.3348557175943965e-06,0.6973985730161459,5.003007465430556e-08,2.5059828696826046e-08,4.80169482459194e-09,8.586342215200767e-08,0.0,0.0,7.07896504969589e-07,5.162635977375304e-10,2.3606483225707037e-09,1.1127954119847797e-09,3.057827497830474e-10,8.24268386311745e-24,8.190725512209491e-17,1.3582018361221497e-10,1.2654218986605991e-09,7.735277547688167e-07,6.612655796187842e-22,6.094594436006832e-17,4.927620752403614e-19,3.7491200492434613e-20,1.378504308681975e-11,5.688864500697101e-16,1.753517307717543e-14,2.1760901213599396e-20,3.32007859247918e-24,2.0377556349497008e-17,4.010416914840907e-18,8.583021718262944e-20,5.5009134764269424e-14,6.582315549698987e-22,5.859135884277039e-22,1.0859449644301335e-19,3.76,0.0,0.8696862634746745,0.9995187594214295,4.63289673744515e-08,3.1915775334139383e-10,0.01057582724808938,0.010577058749585892,0.0004797182175816645,4.1002741184532804e-13,7.717266414499133e-07,7.966873519739841e-07,2.0364281598236018e-07,8.850121871891329e-11,2.488338252973527e-13,7.785500284664156e-09,7.502465763959717e-10,3.918326509787435e-11,4.0488357321554733e-08,1.3623556755984308e-15,2.2745936995122276e-12,5.513338195969683e-09,1.79173854486672e-08,3.5324951051447036e-09,1.0323750815861627e-07,1.8468920217868316e-10,1.402866616003807e-11,5.740115885800784e-10,1.5938750365577973e-10,1.2499604242997453e-09,1.955703501372339e-12,2.487840475622283e-09,2.1683211804619987e-17,2.7471088137645635e-13,1.8216579692765243e-15,4.405947378815853e-11,1.2384639677216171e-11,2.7022380186058577e-18,3.534519350193989e-14,8.754124078020521e-16,2.10332880645258e-18,1.4399612044338228e-14,1.305707337234631e-11
2.4330718345141436e-06,0.697453141487809,5.285911862612516e-08,2.707926269687853e-08,5.1199714133931324e-09,9.479681741845299e-08,0.0,0.0,7.384243204796733e-07,5.588862071940997e-10,2.669016232625476e-09,1.170757654015107e-09,3.467127206233888e-10,9.296029040284404e-24,8.738686552911845e-17,1.370702773462942e-10,1.3697505088079955e-09,8.398991376638581e-07,7.526072274067669e-22,6.913196923072102e-17,5.18124610101018e-19,3.816302100794769e-20,1.3809736416735932e-11,6.626915374749545e-16,1.9004405726383355e-14,2.5476226592327452e-20,4.0436084007897495e-24,2.3185604082567383e-17,4.907913370344301e-18,1.0121899720674305e-19,6.11987363061162e-14,8.080018711315472e-22,7.274707013157862e-22,1.3960914402117562e-19,3.76,0.0,0.8692440901619558,0.9995186585084055,5.16778539917466e-08,3.606794356635859e-10,0.01101785989927789,0.011019197061588685,0.0004797181655189534,4.271337382020833e-13,8.378420299774809e-07,8.37846879370204e-07,2.211060091664111e-07,9.30731068463676e-11,2.7166882865654414e-13,8.190949120633019e-09,8.085718040417048e-10,4.4931288515452985e-11,4.3958338491667663e-08,1.4788193463860832e-15,2.370831349536485e-12,5.783420631005082e-09,1.8895272627847005e-08,4.009156639264408e-09,1.1304077233658738e-07,2.0370437882191063e-10,1.5533314482540942e-11,6.53715780676835e-10,1.7518133559035633e-10,1.4737947728847664e-09,2.2291883661860533e-12,2.5888997243725537e-09,2.4706691635567446e-17,3.1591448268440997e-13,2.088266520250785e-15,5.2854857241440084e-11,1.299351996053999e-11,3.0783902527290087e-18,4.022625118513909e-14,9.618771355434685e-16,2.82116457187931e-18,1.742020864575142e-14,1.3737294883572262e-11
2.5312879514338908e-06,0.6975076823986769,5.572120181940606e-08,2.9140209089026235e-08,5.443490007937178e-09,1.0421996846395943e-07,0.0,0.0,7.690356506324114e-07,6.030744778790119e-10,3.0116335869719812e-09,1.230220444625898e-09,3.9073668373759506e-10,1.0441375089159297e-23,9.30704073199003e-17,1.384162919961958e-10,1.4777332924892793e-09,9.090012676306239e-07,8.553614184520502e-22,7.80180791125515e-17,5.439728099831584e-19,3.8894972233017695e-20,1.3836672541488739e-11,7.669894966017345e-16,2.0527045242853377e-14,2.9743848379574405e-20,4.884802917907716e-24,2.6257774983332553e-17,5.955750229131359e-18,1.1851157217940309e-19,6.777158639412963e-14,9.8255112962958e-22,8.94131384986371e-22,1.7748374969435796e-19,3.76,0.0,0.8688021403948865,0.9995185545748018,5.7370856564241963e-08,4.0553589493287765e-10,0.01145966411522047,0.011461111302157639,0.0004797181120089761,4.442285442981718e-13,9.066602544524841e-07,8.797113783329726e-07,2.392849971279783e-07,9.77227433640797e-11,2.9550814381247905e-13,8.603357926493474e-09,8.686846326787017e-10,5.127714359069817e-11,4.757029054442297e-08,1.6011944798258237e-15,2.467106971237348e-12,6.056494326653682e-09,1.9890201683669312e-08,4.531710222384884e-09,1.233556399618213e-07,2.238344108553546e-10,1.7130181631558254e-11,7.404516989779839e-10,1.9181330858453667e-10,1.7245912043858834e-09,2.5269774003749555e-12,2.6896783578757653e-09,2.7998009922179734e-17,3.615801508304576e-13,2.3830320545010747e-15,6.291529503800221e-11,1.3609162496222767e-11,3.487801076108503e-18,4.5527353752523864e-14,1.052936298508807e-15,3.7440792841695984e-18,2.0885993338183343e-14,1.4429111619821115e-11
2.629504068353638e-06,0.6975621957637792,5.8616469486431666e-08,3.1239133187791193e-08,5.772049792044003e-09,1.1413828122090046e-07,0.0,0.0,7.997333675851274e-07,6.488167725337365e-10,3.3909672497287318e-09,1.291305071106267e-09,4.378975140541307e-10,1.1684891563067998e-23,9.897014567479785e-17,1.3985891627681063e-10,1.589334032307516e-09,9.808343135813588e-07,9.706554303842601e-22,8.763263882413996e-17,5.703493813489662e-19,3.968904858126235e-20,1.3865867590085541e-11,8.824404300990614e-16,2.2102687775365897e-14,3.463331591476272e-20,5.85643634269276e-24,2.961028221471897e-17,7.171304599434533e-18,1.3784545233480927e-19,7.473324949202383e-14,1.1845095998913556e-21,1.0887927959875018e-21,2.2332045379272136e-19,3.76,0.0,0.8683604140476198,0.9995184476161628,6.341332665047319e-08,4.5383998058536586e-10,0.011901240006780918,0.011902801584629705,0.0004797180570495922,4.613118389958014e-13,9.781797536299466e-07,9.222840696108316e-07,2.5817949009279474e-07,1.0245047128476212e-10,3.2035136451583256e-13,9.022759688549147e-09,9.305548628996223e-10,5.826129219011348e-11,5.132413563892118e-08,1.7295060816782295e-15,2.563420540554911e-12,6.332607983258258e-09,2.0902271784236328e-08,5.10278277981418e-09,1.3419089442193165e-07,2.450956731587703e-10,1.882070495244158e-11,8.344647615887791e-10,2.0929592106862617e-10,2.004044023877717e-09,2.8499258486697197e-12,2.7901779244271147e-09,3.1566545854774826e-17,4.120108549672921e-13,2.707805117157772e-15,7.43562406556299e-11,1.4231675741312877e-11,3.931631741357285e-18,5.126176578146356e-14,1.1486109861443009e-15,4.919875423108946e-18,2.4835260478364675e-14,1.513257683999404e-11
2.727720185273385e-06,0.6976166815981458,6.154507945056533e-08,3.337271759642225e-08,6.105464560391064e-09,1.2455718190553716e-07,0.0,0.0,8.305203740573666e-07,6.961018297531585e-10,3.809514254748751e-09,1.3541356185815912e-09,4.882325895374844e-10,1.3033162915329766e-23,1.0509858526700984e-16,1.4139865915128715e-10,1.7045190292955313e-09,1.0553984524944834e-06,1.099667230272525e-21,9.800396988652776e-17,5.972985957773349e-19,4.0547267148337777e-20,1.389733349751576e-11,1.0097160030415713e-15,2.3730965204672896e-14,4.022091341157038e-20,6.971974832354854e-24,3.326014272978804e-17,8.573126926664389e-18,1.5936159620248645e-19,8.208910307858469e-14,1.4166322686192556e-21,1.3145063792620303e-21,2.7833463062552686e-19,3.76,0.0,0.8679189109947836,0.9995183376279717,6.981040346694561e-08,5.057033554150199e-10,0.0123425876847329,0.012344268022278069,0.00047971800063863294,4.78383631146503e-13,1.0523989765637478e-06,9.655677354431883e-07,2.7778919832507e-07,1.0725658454242277e-10,3.4619808450501087e-13,9.44918296456187e-09,9.941538214986482e-10,6.592577275569851e-11,5.521979600862277e-08,1.8637700729837464e-15,2.6597720334557044e-12,6.6118108123322314e-09,2.1931569629995795e-08,5.725025177005548e-09,1.4555536157798222e-07,2.675039284376109e-10,2.0606265373584178e-11,9.35990126530954e-10,2.2764178357897522e-10,2.3138452475945596e-09,3.1988529106591797e-12,2.8904000745034463e-09,3.542128248191801e-17,4.675152740771754e-13,3.0644678865950064e-15,8.729777321795753e-11,1.486116931307574e-11,4.410994391356936e-18,5.744211215104681e-14,1.2489184458653491e-15,6.4050701355641195e-18,2.9307037273997185e-14,1.5847736307185787e-11
2.825936302193132e-06,0.6976711399168045,6.450719343809987e-08,3.5537855308832905e-08,6.4435615086079695e-09,1.3548211816051388e-07,0.0,0.0,8.613996001450048e-07,7.449187618086571e-10,4.269797731050521e-09,1.418838780269728e-09,5.417742701215714e-10,1.4493198897190275e-23,1.1146844066018724e-16,1.4303586881999913e-10,1.823257033267069e-09,1.1326938664608435e-06,1.2436245095112826e-21,1.0916035056456538e-16,6.248663302114458e-19,4.1471676200655054e-20,1.3931078447824219e-11,1.1494991707841725e-15,2.5411544279784804e-14,4.6590112250024034e-20,8.245574939700257e-24,3.722521438848826e-17,1.0180969140405727e-17,1.8320440406551368e-19,8.984435582569748e-14,1.6817966500431864e-21,1.5744750421132003e-21,3.4386000351476614e-19,3.76,0.0,0.8674776311114494,0.9995182246056542,7.656702905906486e-08,5.612365749417777e-10,0.012783707259766974,0.012785510728312376,0.00047971794277390067,4.954439295914516e-13,1.1293163823711193e-06,1.0095647538820459e-06,2.981138321277277e-07,1.121413318488963e-10,3.7304789753274643e-13,9.882652232952763e-09,1.059454299815076e-09,7.431422733552893e-11,5.9257193961693856e-08,2.003994335755196e-15,2.756161425934402e-12,6.894152430726685e-09,2.2978170498225385e-08,6.40110858805238e-09,1.5745790410186053e-07,2.9107437863368894e-10,2.2488192041055463e-11,1.045252819311414e-09,2.46863590222285e-10,2.655681834597138e-09,3.5745421617098614e-12,2.99034656767682e-09,3.957081149295382e-17,5.284071724876144e-13,3.4549305772515047e-15,1.0186451660167706e-10,1.5497753753944765e-11,4.926952663775285e-18,6.40803946773102e-14,1.353872565186241e-15,8.266048119649521e-18,3.434098085937248e-14,1.6574628882271636e-11
2.924152419112879e-06,0.6977255707347815,6.750297064935023e-08,3.773164212818824e-08,6.786180184656479e-09,1.469185591047309e-07,0.0,0.0,8.923740002901828e-07,7.952570523008869e-10,4.774363181270233e-09,1.4855436779594483e-09,5.98550350564582e-10,1.6072446055570189e-23,1.1809261266168028e-16,1.4477075041628186e-10,1.9455191730198167e-09,1.2127207400568868e-06,1.40380389119765e-21,1.211300159080418e-16,6.531001129835614e-19,4.24643626234896e-20,1.3967107286930151e-11,1.3024839353765686e-15,2.7144125750146847e-14,5.3832043138658866e-20,9.69208275768075e-24,4.152423207949192e-17,1.201581291934376e-17,2.0952172355261277e-19,9.800406532851125e-14,1.9830006979699222e-21,1.8720503946439e-21,4.213536654894443e-19,3.76,0.0,0.867036574273103,0.9995181085445831,8.368796234497147e-08,6.205491645356599e-10,0.013224598842496793,0.013226529815878957,0.00047971788345317287,5.12492743161721e-13,1.2089304400035726e-06,1.0542771300970522e-06,3.191531018426442e-07,1.1710492021101311e-10,4.009003973871581e-13,1.0323188210600427e-08,1.1264304951692056e-09,8.347192796145409e-11,6.343625188136222e-08,2.1501796286509664e-15,2.8525886940153694e-12,7.179682769446204e-09,2.4042139178132722e-08,7.133721198332532e-09,1.699074162440867e-07,3.1582171405836333e-10,2.446776671608437e-11,1.1624679144149657e-09,2.669740974566092e-10,3.031233237966955e-09,3.977742167102727e-12,3.0900192796317675e-09,4.4023340100402716e-17,5.950048139673015e-13,3.881128078378046e-15,1.181855586733494e-10,1.6141540320715274e-11,5.48052255409546e-18,7.118801094412865e-14,1.463484293600895e-15,1.058030404751352e-17,3.997728209083733e-14,1.7313287063983164e-11
3.0223685360326263e-06,0.6977799740670992,7.053256315002639e-08,3.995136858364881e-08,7.133171573644433e-09,1.5887199454256076e-07,0.0,0.0,9.234465504185541e-07,8.471065536554313e-10,5.325775094441065e-09,1.5543816926441968e-09,6.585844877921012e-10,1.777879905892029e-23,1.2498416938286058e-16,1.4660338241303875e-10,2.0712788866370907e-09,1.2954792580227643e-06,1.5815303055783022e-21,1.3394115779083127e-16,6.82049175068948e-19,4.352745834428399e-20,1.4005421905418206e-11,1.4693751292775802e-15,2.8928443494581607e-14,6.204598830900263e-20,1.132703389250377e-23,4.617684292023141e-17,1.4099898160835862e-17,2.384648671576722e-19,1.0657315466292258e-13,2.32336088665557e-21,2.2107300942414615e-21,5.124010118195789e-19,3.76,0.0,0.8665957403556216,0.99951798944008,9.117779214849725e-08,6.837496943000463e-10,0.013665262543464677,0.013667325398061021,0.0004797178226742024,5.295300806784885e-13,1.2912396280247452e-06,1.0997065250246504e-06,3.4090671785089113e-07,1.2214751814776673e-10,4.2975517790419177e-13,1.0770808143095064e-08,1.1950579552294013e-09,9.344580239865078e-11,6.775689222628367e-08,2.30232047884389e-15,2.9490538137540656e-12,7.468451990839371e-09,2.512353081308453e-08,7.925565222692358e-09,1.8291281899751943e-07,3.4176015971783526e-10,2.6546227932534482e-11,1.287840763319853e-09,2.8798610391906403e-10,3.442169253401428e-09,4.409167262768614e-12,3.1894202092786785e-09,4.8786699735481456e-17,6.676304145292487e-13,4.34501682713745e-15,1.363943709668905e-10,1.6792640797846565e-11,6.0726735021732085e-18,7.877577496771711e-14,1.577762053033907e-15,1.3437776230443526e-17,4.625657625801469e-14,1.8063737481898806e-11
3.1205846529523734e-06,0.6978343499287775,7.359611287547522e-08,4.219451144553708e-08,7.484397303739088e-09,1.7134793345389656e-07,0.0,0.0,9.54620245250567e-07,9.0045748446939e-10,5.9266138853548e-09,1.6254863054172488e-09,7.218966019381575e-10,1.962061186105102e-23,1.3215633146157366e-16,1.4853373174848324e-10,2.2005118520561444e-09,1.3809696032338774e-06,1.778176532549205e-21,1.4762192494860368e-16,7.117645062557631e-19,4.466314582429363e-20,1.4046021591454717e-11,1.6508882259525521e-15,3.07642636499024e-14,7.133989436270786e-20,1.3166654410587919e-23,5.1203640584633115e-17,1.645675172889494e-17,2.7018864127602455e-19,1.155564279480929e-13,2.706110491148586e-21,2.5941553304948955e-21,6.187205890780824e-19,3.76,0.0,0.8661551292352493,0.9995178672874208,9.904094926568317e-08,7.509458516661945e-10,0.014105698473146465,0.01410789758787886,0.00047971776043472013,5.465559509532336e-13,1.3762424343956074e-06,1.1458542815107716e-06,3.6337439057297787e-07,1.2726925862518796e-10,4.596118329708572e-13,1.1225526069059195e-08,1.2653135252545557e-09,1.0428445926824031e-10,7.221903753091801e-08,2.460405975491382e-15,3.0455567612383153e-12,7.760510415754575e-09,2.6222391656753147e-08,8.779354230354977e-09,1.964830556437149e-07,3.689035187908943e-10,2.8724774893001195e-11,1.4215672642700993e-09,3.09912432438573e-10,3.890148153590754e-09,4.869498485750013e-12,3.288551485959988e-09,5.386835637012263e-17,7.466096344414552e-13,4.8485719173783354e-15,1.5662872901388018e-10,1.7451167332266255e-11,6.704329678952941e-18,8.685393943105838e-14,1.6967121029386192e-15,1.6942275235935685e-17,5.3219860899557685e-14,1.8826001345207275e-11
3.2188007698721205e-06,0.6978886983348317,7.669374985549293e-08,4.4458725005095846e-08,7.839728948221844e-09,1.8435190199295528e-07,0.0,0.0,9.858980957981237e-07,9.553004267200438e-10,6.5794731444396026e-09,1.698992948540022e-09,7.885032509539998e-10,2.160670944519414e-23,1.3962246067243304e-16,1.505616677403351e-10,2.333195918153249e-09,1.4691919549462492e-06,1.9951629071681954e-21,1.6220042301619222e-16,7.422989157544907e-19,4.587366275399522e-20,1.4088903355419206e-11,1.8477491766088758e-15,3.2651383743613146e-14,8.183090610607232e-20,1.5227862868255046e-23,5.662619882854265e-17,1.9111216558070454e-17,3.048513855228389e-19,1.2495858524581062e-13,3.1345980328720892e-21,3.026108485190805e-21,7.421688673621218e-19,3.76,0.0,0.8657147407885767,0.9995177420818382,1.0728171766750517e-07,8.222445116887444e-10,0.0145459067419558,0.014548246498290023,0.00047971769673243623,5.635703627879326e-13,1.4639373562674344e-06,1.1927214482680863e-06,3.865558304690957e-07,1.3247024174516923e-10,4.904699565252195e-13,1.168735306194143e-08,1.3371752980844516e-09,1.1603821255256757e-10,7.682261040591375e-08,2.62442050581615e-15,3.1420975125894525e-12,8.055908462912313e-09,2.7338759755389313e-08,9.697810759962339e-09,2.106270876530508e-07,3.972652137042017e-10,3.1004571126399206e-11,1.5638341670921652e-09,3.327659158653168e-10,4.3768150887318925e-09,5.359384630528947e-12,3.387415376744007e-09,5.927542220548071e-17,8.32271109543392e-13,5.393784442539411e-15,1.79030633572742e-10,1.8117232294241827e-11,7.376371441387104e-18,9.543221914505828e-14,1.8203388786161223e-15,2.1213009792279277e-17,6.090842075023836e-14,1.9600094853086476e-11
3.3170168867918676e-06,0.697943019300272,7.982559120876775e-08,4.6741832305298794e-08,8.199047393891076e-09,1.978894412579815e-07,0.0,0.0,1.017283127054768e-06,1.011626322851437e-09,7.286957173100699e-09,1.7750388663663732e-09,8.584179801651852e-10,2.3746399657068222e-23,1.4739605105545747e-16,1.5268697488642653e-10,2.469311036640629e-09,1.5601464872885412e-06,2.233957179812489e-21,1.7770471456417853e-16,7.737070966580011e-19,4.716130607034157e-20,1.4134062228568185e-11,2.0606942716806804e-15,3.458963183433112e-14,9.364592128640985e-20,1.7528273510366334e-23,6.246710431023104e-17,2.2089481191950166e-17,3.42615021095968e-19,1.3478423651034176e-13,3.612285951540846e-21,3.510511000425771e-21,8.847449451981644e-19,3.76,0.0,0.8652745748925217,0.9995176138185269,1.1590424497197264e-07,8.977518050842812e-10,0.014985887460247782,0.014988372242189489,0.0004797176315650425,5.805733249751844e-13,1.5543228997828474e-06,1.240308802052093e-06,4.104507480393596e-07,1.3775053723360693e-10,5.223291425579288e-13,1.2156297453560684e-08,1.410622566675068e-09,1.287591055110626e-10,8.156753353850046e-08,2.7943444303354177e-15,3.238676043963345e-12,8.354696597242531e-09,2.847266557201428e-08,1.0683664200553852e-08,2.2535389089820527e-07,4.2685832498111784e-10,3.338674794971294e-11,1.714819405050974e-09,3.565593845503726e-10,4.90380072607416e-09,5.879443402604053e-12,3.48601429379873e-09,6.50146684151689e-17,9.249460210158966e-13,5.982659065369401e-15,2.0374623303168995e-10,1.8790948160616818e-11,8.089636917050605e-18,1.0451981535614266e-13,1.948645301421105e-15,2.638621044647449e-17,6.936375968345674e-14,2.0386029573971853e-11
3.4152330037116147e-06,0.6979973128401046,8.299174062931179e-08,4.904181644199564e-08,8.562242257892155e-09,2.11966104986612e-07,0.0,0.0,1.0487783758775118e-06,1.0694264727553644e-09,8.051678780634089e-09,1.8537629857597559e-09,9.31651648092855e-10,2.6049485058567773e-23,1.5549072204342595e-16,1.5490936461066806e-10,2.608839194985695e-09,1.6538333679754056e-06,2.4960745213786266e-21,1.9416281913465715e-16,8.06045693767573e-19,4.8528435372744527e-20,1.4181491537097315e-11,2.2904700254165855e-15,3.657886566322011e-14,1.0692216609516765e-19,2.008620071124804e-23,6.874998880494559e-17,2.54191098268534e-17,3.83645107523531e-19,1.450379144602667e-13,4.1427494989088694e-21,4.051421479020465e-21,1.048595197450497e-18,3.76,0.0,0.8648346314243104,0.9995174824926455,1.2491255227482825e-07,9.775731840665602e-10,0.01542564073832217,0.015428274932409834,0.00047971756493021367,5.975648462983647e-13,1.6473975798850733e-06,1.2886168683222118e-06,4.350588538240507e-07,1.4311018675810085e-10,5.551889851147661e-13,1.263236504222007e-08,1.4856357789910314e-09,1.4250093403661997e-10,8.645372969288745e-08,2.9701546968224106e-15,3.33529233155131e-12,8.65692528418331e-09,2.962413256359696e-08,1.1739648915355895e-08,2.4067245214932804e-07,4.576956277482435e-10,3.587240774648602e-11,1.8746924469565137e-09,3.8130565503508774e-10,5.472720103334186e-09,6.430262645239293e-12,3.5843508018383963e-09,7.109253867979313e-17,1.024967702079167e-12,6.617211803887241e-15,2.3092574720277273e-10,1.947242741128871e-11,8.844923685899077e-18,1.1412544058193706e-13,2.081633060592772e-15,3.2616851179460724e-17,7.862753942604086e-14,2.1183812798559024e-11
