Time (s),Volume (m^3),H(5),O(6),OH(7),H2(8),Ar(9),He(10),HO2(11),H2O2(12),CO(13),CO2(14),HCO(15),C(T)(16),CH(17),CH2(T)(18),CH3(19),CH2O(20),HCCO(21),C2H(22),C2H2(23),H2CC(24),CH2(S)(25),CH3OH(26),CH3O(27),CH2CO(28),C2H3(29),C2H4(30),C2H6(31),C2H5(32),CH2OH(33),CH3CO(34),CH2CHO(35),CH3CHO(36),N2,Ne,CH3CF3(1),O2(2),H2O(3),CH4(4),CH2CF2(57),HF(38),O2(161),S(164),CF2O(49),S(125),C2HF(58),S(463),C2HF(468),C2H2F3(68),S(165),S(464),S(130),C2H2F2(59),C2H3F2(65),C2H2F3(67),CF2(43),CHFCF2(55),CF2CH(73),C2HF2(72),S(179),C2H3F2(64),CHF2(82),CHF3(42),S(1244),S(1385),CF2O2(181),CF2O2(276),CH2F2(41),S(203),S(1542),CHO2(322),C2F(467),S(174),S(413),S(1894),C2H3F2(66),C2HF4(54),CHFO(47),S(2753),S(512),CF2CF2(61),C2HF3(169),C2HF4(69),C2HFO(577),S(3833),S(2867),F(37),S(344),CFO(51),C1OO1(180),CH2O2(318),C2H2O(623),S(3850),S(970)
1.1412907092161171e-17,0.45765157784473043,2.4873723053962796e-27,3.4980542646613624e-32,2.061612994280623e-39,3.598375930355468e-39,0.0,0.0,6.656332883031806e-22,5.294591663651857e-38,2.6978093484384346e-47,3.138773617333482e-47,2.831600006070777e-53,1.2496140726682584e-66,3.755829175677749e-47,9.819034730326065e-37,6.307418698786134e-46,1.2937148334460303e-35,5.481859108398095e-87,4.768723110724e-72,9.195880238790523e-84,4.5825496635832435e-83,8.80783109275207e-28,1.4731757345298827e-73,5.62440272438233e-61,6.69705852460983e-91,8.041002432544631e-102,1.3265081180908688e-82,1.3234210323641041e-100,2.799679260727398e-95,4.132185216611218e-59,1.2895268085327086e-104,1.1890590284406628e-102,5.253609202098322e-109,3.76,0.0,0.6616097584592247,0.999999999999556,4.4712738897223357e-48,7.593109304178135e-59,1.3243693736280811e-18,1.3243693736280811e-18,4.4399367167586026e-13,2.042845524821177e-39,1.2937148334446658e-35,6.656357756746355e-22,2.3391456418771844e-40,8.414186651996761e-34,1.7096980067271105e-61,8.615912684069382e-36,5.786920479888035e-41,8.573476677049278e-44,1.07191558547313e-42,5.612389450392456e-41,8.217829067204419e-31,4.45020787283082e-37,2.158036808076433e-44,5.662629094767274e-46,3.1868442215132555e-41,5.073637476083968e-50,2.3830579325673682e-51,4.6228177571498304e-42,3.1486040552821905e-57,8.807831102571103e-28,7.029671586172664e-63,2.1350451446545896e-67,7.666241319274578e-59,7.075937302372914e-61,8.206413354552777e-63,2.0046258868829055e-41,2.293976184798355e-67,7.619165177403268e-46,1.3266387697973928e-66,6.203457289653324e-55,3.752384170820424e-57,1.1740694473466004e-67,3.3391881671002757e-46,4.3957301475578705e-65,9.008018008818425e-74,2.2229531989631288e-76,1.4834880718447796e-46,2.6298612371457222e-80,2.2455992440328284e-59,8.715255906276859e-67,3.596261641983867e-62,9.825413682294914e-77,2.0098296271217937e-74,8.217829024476189e-31,4.90606338464758e-76,4.0819182039934984e-64,1.3284750752390557e-52,5.603481346339926e-51,7.000835998227954e-107,8.052822461374394e-115,2.0012428145548276e-48
2.283572982905923e-17,0.45765157784473043,4.976905664136397e-27,6.999148097161904e-32,8.251824785865069e-39,1.4402881422630895e-38,0.0,0.0,1.3318448852839012e-21,2.119216475869266e-37,2.159887858678915e-46,2.5129280851734932e-46,2.267001755828697e-52,1.00045107531569e-65,1.5033104659468138e-46,3.930172799315448e-36,2.5246112515676698e-45,5.178230893630318e-35,9.497177530575714e-86,3.8178781165526916e-71,2.9472957006441027e-82,1.4687151819909627e-81,1.762331449520848e-27,2.359000599300874e-72,4.5029420892827064e-60,2.146525332181564e-89,2.5771907458608023e-100,2.1283354866464535e-81,4.240795351615764e-99,8.973021046702816e-94,3.308260743171124e-58,8.267496437469159e-103,7.62337100847217e-101,3.3682274228487065e-107,3.76,0.0,0.6616097584592247,0.9999999999991116,3.579737832013804e-47,6.079104404264812e-58,2.64988937225497e-18,2.64988937225497e-18,8.883730706451638e-13,8.176706131905217e-39,5.178230893619392e-35,1.3318498621861618e-21,9.362678556982553e-40,3.3678674607900606e-33,1.368797974962391e-60,3.448610445162403e-35,2.316276356906173e-40,3.4316249971715556e-43,4.290455831405319e-42,2.246418411090681e-40,1.644279795011446e-30,1.7812429067640018e-36,8.6377712396897e-44,2.447630009151611e-45,1.2755682040818937e-40,2.0308200669163276e-49,1.9078976749251854e-50,1.8503318438995997e-41,1.2607525298215475e-56,1.7623314534510207e-27,1.1256648241587033e-61,3.41885845098585e-66,3.070139300982179e-58,5.665052160299376e-60,6.571786749528949e-62,8.023727789113535e-41,3.6733554349175616e-66,6.099964841539521e-45,1.0621176689988168e-65,4.9677969313130836e-54,1.5019315745413832e-56,9.399336519018008e-67,1.3365454943698661e-45,3.5779777522217075e-64,1.4424565667404575e-72,3.6171654233047583e-75,1.1126061262873353e-45,4.517493786995891e-79,8.997456277739188e-59,7.500642000809088e-66,2.8792842416643688e-61,1.5733978224273243e-75,3.2184513945409956e-73,1.6442797779090186e-30,7.858836549023513e-75,3.268016571269154e-63,1.0609240915824758e-51,4.486192194784681e-50,2.432241881576469e-105,5.162271328575091e-113,1.6022110927920636e-47
4.568137530285536e-17,0.45765157784473043,9.955972381860077e-27,1.4001337035482654e-31,3.301804836500574e-38,5.763028681567904e-38,0.0,0.0,2.6642680792441576e-21,8.479626310763692e-37,1.7285667151129023e-45,2.0111072908177282e-45,1.81429041986966e-51,8.006649150818946e-65,6.015200003098993e-46,1.5725810427451866e-35,1.0101733555149073e-44,2.07196688662218e-34,1.7502983105201837e-84,3.055462888637884e-70,9.438734756739925e-81,4.703570472027351e-80,3.5254281241130316e-27,3.775937304692791e-71,3.6037222588891535e-59,6.874943389924535e-88,8.253706066734181e-99,3.4183717758522015e-80,1.3579909427450831e-97,2.8736161938585735e-92,2.6476140815179314e-57,5.2958503304629784e-101,4.883247573538103e-99,2.157561074548777e-105,3.76,0.0,0.6616097584592247,0.9999999999982229,2.8648782118814116e-46,4.865131127995999e-57,5.300929369508749e-18,5.300929369508749e-18,1.7771318123727822e-12,3.2717476969454325e-38,2.071966886613436e-34,2.6642780352029205e-21,3.746290968150747e-39,1.347585669099945e-32,1.0954543856166013e-59,1.3798933802873927e-34,9.268122917023407e-40,1.3730969998054672e-42,1.7167411878145672e-41,8.988599740096807e-40,3.289273597358757e-30,7.127291803300616e-36,3.4562336186052162e-43,1.1243001244769143e-44,5.103934320084802e-40,8.126268432112436e-49,1.5268989195756312e-49,7.403737544142305e-41,5.048576498084343e-56,3.525428139838842e-27,1.801797981021252e-60,5.472403587424318e-65,1.2297719693917342e-57,4.533763206098903e-59,5.260093573691232e-61,3.2105362831979114e-40,5.879764496300917e-65,4.881825650638198e-44,8.500169344324958e-65,3.9762508181589977e-53,6.009682708063291e-56,7.521753063840166e-66,5.347922988462805e-45,2.957068014764548e-63,2.308869949532669e-71,5.973188993897162e-74,8.603819794211226e-45,8.211456932251793e-78,3.607522585052233e-58,6.840132043073028e-65,2.3043409447516495e-60,2.5185056390090986e-74,5.151709421739159e-72,3.289273528926769e-30,1.2581451378320283e-73,2.615406517273134e-62,8.479963455764952e-51,3.59031713905977e-49,9.00321567161178e-104,3.306808573083207e-111,1.2822558186407256e-46
9.137266625044761e-17,0.45765157784473043,1.991410581828121e-26,2.8005720005403066e-31,1.3209369929897024e-37,2.3055867787905817e-37,0.0,0.0,5.329114467159932e-21,3.3924026844074866e-36,1.3831159924590668e-44,1.6091931385520286e-44,1.4517080333895265e-50,6.406535767772146e-64,2.4064716769395424e-45,6.291348128692772e-35,4.041351279808268e-44,8.28921699723224e-34,3.537568175569098e-83,2.444834645444857e-69,3.021577746528578e-79,1.5057318826334781e-78,7.051621449701003e-27,6.042729199896808e-70,2.883525420834296e-58,2.2012794481875664e-86,2.64237184439544e-97,5.506369616404568e-79,4.347069959194236e-96,9.199172509251356e-91,2.1184935927815775e-56,3.3908338356650985e-99,3.126652020421318e-97,1.3814459984779603e-103,3.76,0.0,0.6616097584592247,0.9999999999964454,2.2923378300513248e-45,3.8928441509738506e-56,1.0603009364016304e-17,1.0603009364016306e-17,3.5546490709840933e-12,1.3089122653273854e-37,8.289216997162275e-34,5.329134381211264e-21,1.49876033107814e-38,5.391220169346739e-32,8.76529946313012e-59,5.5204720530369185e-34,3.707852990563251e-39,5.493282194958331e-42,6.868082605985688e-41,3.59602519870333e-39,6.579261305114587e-30,2.8513808226221176e-35,1.382718504597588e-42,5.657555770140494e-44,2.0419060756609342e-39,3.251310887374546e-48,1.2217514965910297e-48,2.9619771198573428e-40,2.0228992444047246e-55,7.051621512614483e-27,2.883464324688881e-59,8.757630164287502e-64,4.930421158500877e-57,3.6276990065235654e-58,4.209141503391967e-60,1.2844235937378062e-39,9.409539586373198e-64,3.9062020381740295e-43,6.801426948235655e-64,3.1818059200612926e-52,2.40426445300969e-55,6.017628814329085e-65,2.139517495112485e-44,2.5157333600721914e-62,3.6949437439905006e-70,1.0145268671064601e-72,6.764185750167405e-44,1.6279322564856946e-76,1.449139416336189e-57,6.813141488748647e-64,1.8438433488369578e-59,4.0304750149902756e-73,8.244507312618607e-71,6.579261031342073e-30,2.0136174449915064e-72,2.0927226548154548e-61,6.781003050189929e-50,2.8727991064761637e-48,3.660490144266819e-102,2.1176155979650012e-109,1.0259994739992601e-45
1.8275524814563212e-16,0.45765157784473043,3.983037269501858e-26,5.601450631836157e-31,5.284178466039997e-37,9.223098022612973e-37,0.0,0.0,1.0658807242972522e-20,1.3570715136460452e-35,1.1065978421133902e-43,1.2874795447184653e-43,1.1614767695081048e-49,5.125715193644733e-63,9.626670051328184e-45,2.516744030260523e-34,1.6166721362669418e-43,3.3159568684439805e-33,8.017752470136403e-82,1.9560535935020945e-68,9.670941202148938e-78,4.819285055344222e-77,1.4104008006491364e-26,9.669350866009462e-69,2.3070395043492418e-57,7.0482649213095e-85,8.458218353397274e-96,8.924719451116004e-78,1.3913023083112381e-94,2.944311473147199e-89,1.694955897358794e-55,2.1706105167720448e-97,2.0014970109631575e-95,8.843197525365555e-102,3.76,0.0,0.6616097584592247,0.9999999999928904,1.834044369312788e-44,3.11457112988097e-55,2.1207169353031415e-17,2.120716935303142e-17,7.109682688831238e-12,5.236076323692965e-37,3.315956868388003e-33,1.065884707312726e-20,5.995529246694538e-38,2.156663577540774e-31,7.01290539288005e-58,2.2083685399580715e-33,1.4832621615030158e-38,2.1974917830739402e-41,2.7474566172601433e-40,1.43852714847093e-38,1.315923713287108e-29,1.1406451558783746e-34,5.5313241691860365e-42,3.1909805325268755e-43,8.168289041534639e-39,1.3008497104131788e-47,9.774941505951513e-48,1.1848872751083318e-39,8.117377631521307e-55,1.4104008258165766e-26,4.6140130175606144e-58,1.4013635745157223e-62,1.9807557060872227e-56,2.9024341366200605e-57,3.367741055865598e-59,5.1381127030128945e-39,1.5056794318679365e-62,3.12525802644886e-42,5.441658202716397e-63,2.5457664969263368e-51,9.61784086387675e-55,4.8130943401264725e-64,8.55876701294186e-44,2.252145513819029e-61,5.912511791185686e-69,1.8109639221608527e-71,5.363788882755881e-43,3.609320537837756e-75,5.844197614893226e-57,7.595228861029886e-63,1.4752310810622429e-58,6.449486431552588e-72,1.3192700201208788e-69,1.3159236037691901e-29,3.222256170740485e-71,1.674337200412012e-60,5.423624277614925e-49,2.2984573471905877e-47,1.6700067687278188e-100,1.3560762205814199e-107,8.208775146741999e-45
3.6552041193600113e-16,0.45765157784473043,7.966290646407374e-26,1.1203216043676537e-30,2.113757765637392e-36,3.689389589218486e-36,0.0,0.0,2.131819279452188e-20,5.428506942198373e-35,8.853202772345132e-43,1.0300370094719334e-42,9.292256383116811e-49,4.100766714835419e-62,3.8508246439283133e-44,1.006738547443879e-33,6.46695215052183e-43,1.3264368913576127e-32,2.041952387839688e-80,1.5649174272181727e-67,3.585680308123402e-76,1.7868390573508318e-75,2.8208780742529765e-26,1.547175007536014e-67,1.8457194333027978e-56,2.6159268717318963e-83,3.135979957725083e-94,1.4757918662991866e-76,4.76245314533097e-93,1.0916580519775274e-87,1.3560292504444956e-54,1.835810417266552e-95,1.6927813928541644e-93,7.479202818570934e-100,3.76,0.0,0.6616097584592247,0.9999999999857803,1.4673051132027037e-43,2.491775358795754e-54,4.241548933106163e-17,4.241548933106165e-17,1.4219746327025442e-11,2.0945166721395386e-36,1.326436891312829e-32,2.131827245655647e-20,2.3983092866288412e-37,8.627005331978127e-31,5.610590657434113e-57,8.833833606657418e-33,5.93329212060982e-38,8.790325380876589e-41,1.0990273538677732e-39,5.754342741158777e-38,2.63191904373634e-29,4.562766283452568e-34,2.2126197045820535e-41,2.018693588058894e-42,3.267448566164772e-38,5.205366720281848e-47,7.820325022108936e-47,4.739741960498597e-39,3.267183018364899e-54,2.8208781749268316e-26,7.382796915190818e-57,2.2422958496249912e-61,7.99076255920199e-56,2.322056528235185e-56,2.6943658256897782e-58,2.0553288596889255e-38,2.409208833172667e-61,2.500324597298617e-41,4.3535332305868535e-62,2.0367412942726253e-50,3.847293166721429e-54,3.848314921572763e-63,3.423646523384043e-43,2.1847835053542827e-60,9.460501187884785e-68,3.497855383880163e-70,4.272004879849024e-42,8.989334694534302e-74,2.375511125249898e-56,9.507351433180886e-62,1.1802604670501211e-57,1.031986673661239e-70,2.1109736899924704e-68,2.6319186056468426e-29,5.1559845188561284e-70,1.3395335274370495e-59,4.338442940167643e-48,1.838852916190101e-46,8.605998396081841e-99,1.0044428103273493e-105,6.567331868179088e-44
7.310507395167391e-16,0.45765157784473043,1.5932797406450582e-25,2.2406779464364863e-30,8.455206042796753e-36,1.4757860669269873e-35,0.0,0.0,4.263696389731728e-20,2.171446955175352e-34,7.082729949191994e-42,8.240563296307631e-42,7.433983333715154e-48,3.2806910663184425e-61,1.5403611420918574e-43,4.027035886908946e-33,2.5868338601545318e-42,5.305856880495759e-32,5.689089931984791e-79,1.2519640796792038e-66,1.1523727936409312e-74,5.7425774881602695e-74,5.641832470443737e-26,2.4755435328049793e-66,1.4766109324209649e-55,8.422279194202252e-82,1.0083057729101322e-92,2.496865247630394e-75,1.527145717783553e-91,3.508392208012993e-86,1.0848494058515536e-53,1.1794362348798264e-93,1.0875457114464112e-91,4.8050956891020446e-98,3.76,0.0,0.6616097584592247,0.9999999999715601,1.173871893484935e-42,1.993467870148669e-53,8.483212928712204e-17,8.48321292871221e-17,2.8439859213428072e-11,8.378244474113117e-36,5.305856880137481e-32,4.2637123221803794e-20,9.59343232589204e-37,3.4508723301739e-30,4.4885790659717525e-56,3.5336053305399937e-32,2.3733667723787544e-37,3.5162021438718023e-40,4.396198754177102e-39,2.3017839275194534e-37,5.263910364226533e-29,1.825143645765534e-33,8.850658923692282e-41,1.4013054930983945e-41,1.3070060144806034e-37,2.0835939927208155e-46,6.256408723291072e-46,1.895935355993278e-38,1.322982148171648e-53,5.64183287314734e-26,1.1812775895971619e-55,3.587764425583158e-60,3.250306181705322e-55,1.857687696129192e-55,2.1555647819568557e-57,8.22148387785063e-38,3.8548291493789996e-60,2.0003063278611407e-40,3.48290925360203e-61,1.6294432909043485e-49,1.5389487956714688e-53,3.0749821868218223e-62,1.369486798890126e-42,2.360643337536952e-59,1.5137190494559412e-66,7.517255417852957e-69,3.4099929413566434e-41,2.4668772758183953e-72,9.804153587712919e-56,1.309559979063097e-60,9.442594762906143e-57,1.6512680861583325e-69,3.377743458944881e-67,5.263908611832897e-29,8.249874984546146e-69,1.0716525424114056e-58,3.4705955134928894e-47,1.4711168436141826e-45,4.821360188441329e-97,6.480958213935782e-104,5.253990185764513e-43
1.4621113946782151e-15,0.45765157784473043,3.1865810951465765e-25,4.4814036693874645e-30,3.382119188467666e-35,5.903205968084788e-35,0.0,0.0,8.527450610169486e-20,8.6858761779734e-34,5.666250593020138e-41,6.592643479015015e-41,5.947260089501039e-47,2.6245837206952604e-60,6.1615068122322194e-43,1.610830554332574e-32,1.0347443664791165e-41,2.1223654355485705e-31,1.6852067483476715e-77,1.001583824895177e-65,3.688160327300954e-73,1.8379075144421762e-72,1.1283740658757646e-25,3.960921825407966e-65,1.1813033050961397e-54,2.705253265191128e-80,3.2300470099880047e-91,4.42698124389177e-74,4.887276270081227e-90,1.1228586872150116e-84,8.678902338730538e-53,7.549009877844415e-92,6.960862616899013e-90,3.075514339671707e-96,3.76,0.0,0.6616097584592245,0.99999999994312,9.391085642302654e-42,1.594793649443905e-52,1.6966540919924277e-16,1.69665409199243e-16,5.6880027426406705e-11,3.3513377447945405e-35,2.1223654352619446e-31,8.527482474585404e-20,3.8374119665796125e-36,1.380362965086897e-29,3.590905869240071e-55,1.4134565077051232e-31,9.493576765467993e-37,1.4064955284054856e-39,1.7584973081203313e-38,9.207229379161391e-37,1.0527895643573828e-28,7.300648846377372e-33,3.5402996135448322e-40,1.0355820339063416e-40,5.2280772154742175e-37,8.345700405814275e-46,5.0051864211724926e-45,7.583818561000267e-38,5.420676979921968e-53,1.128374226958834e-25,1.8900681950988056e-54,5.740495163863215e-59,1.3432869034282898e-54,1.4861652022217143e-54,1.724485357626183e-56,3.2886279425767395e-37,6.16779503567471e-59,1.6002627278303347e-39,2.7863604702713156e-60,1.303573159587837e-48,6.155859554867487e-53,2.4540474428581994e-61,5.4780055383218186e-42,2.8689847922857334e-58,2.421982438918259e-65,1.8173554234987654e-67,2.724949867150425e-40,7.238446541976544e-71,4.163258770822615e-55,1.9259969357875908e-59,7.554613999458695e-56,2.6422103243604127e-68,5.404769101609695e-66,1.0527888633928004e-28,1.320003986549947e-67,8.573326629523088e-58,2.7764509021470603e-46,1.176906790310435e-44,2.865784028088336e-95,4.1636715688923875e-102,4.203242005889172e-42
2.924232705001167e-15,0.4576515778447305,6.373183814121163e-25,8.962907270624948e-30,1.3528564496815788e-34,2.361295717252886e-34,0.0,0.0,1.7054959050559708e-19,3.4743681426372234e-33,4.533026392450235e-40,5.274329444158577e-40,4.757840849902765e-46,2.0996789868070045e-59,2.4646149131343465e-42,6.443353496586101e-32,4.139000889520359e-41,8.489513670218355e-31,5.176165758089932e-76,8.012728937385608e-65,1.1802280890562218e-71,5.881387520543931e-71,2.2567554619115526e-25,6.337520997004095e-64,9.450491152325987e-54,8.719077770919402e-79,1.0355321617939469e-89,8.465233821266127e-73,1.5639483844399104e-88,3.593201713915107e-83,6.943169617699698e-52,4.831428029264664e-90,4.455009276378103e-88,1.9683560224094292e-94,3.76,0.0,0.6616097584592243,0.9999999998862399,7.512911561899734e-41,1.2758431726595492e-51,3.393319690234839e-16,3.393319690234847e-16,1.1376013361398938e-10,1.3405466071310874e-34,8.489513667925335e-31,1.7055022776817695e-19,1.5349725939111495e-35,5.521479873833817e-29,2.8727417419051393e-54,5.653854764212624e-31,3.7974605028880736e-36,5.6260136348642525e-39,7.034024353932124e-38,3.6829104904750554e-36,2.1055876755735894e-28,2.920274389588241e-32,1.4161270724032147e-39,7.942801591305697e-40,2.0912415025866122e-36,3.3472889092479484e-45,4.004172849317744e-44,3.033542846076441e-37,2.271293077493646e-52,2.2567561062470283e-25,3.0241283051741208e-53,9.184847461282912e-58,5.718416164891044e-54,1.1889350690366037e-53,1.3796091919517e-55,1.3154586180035447e-36,9.868502398726263e-58,1.2802156569818149e-38,2.2291016021334843e-59,1.0428634174578639e-47,2.462357747569877e-52,1.9537684946345555e-60,2.1912154544844045e-41,3.863925488189155e-57,3.87520026002015e-64,4.874451030298164e-66,2.178742068716457e-39,2.2114111685018186e-69,1.8585947151186417e-54,2.9461534538740864e-58,6.044440516209043e-55,4.2280331743774446e-67,8.648673803985616e-65,2.1055848717010196e-28,2.1120255960753622e-66,6.858709271204521e-57,2.2212113650851547e-45,9.41529976002937e-44,1.7642657395006079e-93,2.6837692320442563e-100,3.3626135159524263e-41
4.3863540153241185e-15,0.4576515778447305,9.559786543067346e-25,1.3444463027282542e-29,2.8748270369948622e-34,5.017762844063641e-34,0.0,0.0,2.558246749046464e-19,7.383043347682857e-33,1.2961640483656001e-39,1.5081609928466912e-39,1.3604480340445143e-45,6.003778014952705e-59,5.23731401488842e-42,1.3692144469753517e-31,8.795393531016649e-41,1.804025829838069e-30,2.3972486010426e-75,2.2911452328459933e-64,5.217676039319116e-71,2.600105408681543e-70,3.3851366163204e-25,2.3326330280384386e-63,2.702255516913048e-53,3.861352805292451e-78,4.581969843223068e-89,3.395537515516239e-72,7.124700472885794e-88,1.5885205776453246e-82,1.9853168004931364e-51,2.3975959819984305e-89,2.2107982484771377e-87,9.767966917420881e-94,3.76,0.0,0.6616097584592241,0.9999999998293602,2.148226171808884e-40,3.648120752376828e-51,5.089985288477245e-16,5.089985288477264e-16,1.7064000956412944e-10,2.8486742736956273e-34,1.8040258291824074e-30,2.5582563076472223e-19,3.261821641619442e-35,1.1733162181040503e-28,8.214258436600081e-54,1.201445931242554e-30,8.069633328584062e-36,1.195530176258848e-38,1.4947323149994059e-37,7.826196509561108e-36,3.15838684213653e-28,6.205592357886505e-32,3.009274566137756e-39,2.2460397276866732e-39,4.443894811182081e-36,7.126206241225168e-45,1.1451557743321083e-43,6.446288181408832e-37,5.000379610353909e-52,3.385137985535217e-25,1.1132309099079322e-52,3.3810914779254405e-57,1.265876802456149e-53,3.399609580938069e-53,4.095740857105876e-55,2.7953548468588746e-36,3.6327508335846264e-57,3.660618737405917e-38,6.373847105041131e-59,3.0960020534705477e-47,5.232520099950164e-52,5.571075957300825e-60,4.656342882137081e-41,1.365465377780932e-56,1.426335396594185e-63,2.1457950103650743e-65,6.228946242756368e-39,1.0003686968435737e-68,4.2334472639404824e-54,1.0732563660437478e-57,1.7362199866321418e-54,1.5613763714208106e-66,3.1938858548592866e-64,3.1583808838984364e-28,8.052114670177629e-66,1.9611665139094648e-56,6.351387120374825e-45,2.6921896644492846e-43,9.781900383982398e-93,1.4384769632514132e-99,9.614987605972918e-41
7.310596635970023e-15,0.4576515778447305,1.5932992040846452e-24,2.2407783162936397e-29,7.94808237748141e-34,1.387267205237315e-33,0.0,0.0,4.2637484368333365e-19,2.0411972478000854e-32,5.956696559912741e-39,6.93137792058952e-39,6.252135976178678e-45,2.759117107485084e-58,1.447964987365861e-41,3.7854790699555125e-31,2.4316735738558045e-40,4.9876179055730285e-30,3.4539332042917664e-74,1.0529300549263993e-63,8.414468530726894e-70,4.1931511158872445e-69,5.641897958630745e-25,1.7947539400724345e-62,1.2418605482646112e-52,6.322755006235401e-77,7.410227586157195e-88,3.7580351801736844e-71,1.0907395285188515e-86,2.561787846436627e-81,9.12381068890928e-51,7.583097404104975e-88,6.992295814830771e-86,3.089410919591522e-92,3.76,0.0,0.6616097584592238,0.9999999997156013,9.872463085470695e-40,1.6765452410377867e-50,8.483316484962045e-16,8.483316484962096e-16,2.843988405220946e-10,7.875813568533976e-34,4.987617902559847e-30,4.2637643665470265e-19,9.01799033885644e-35,3.2438788020578985e-28,3.774974580049683e-53,3.321649345167432e-30,2.2310314006328196e-35,3.305297335890875e-38,4.132500430186837e-37,2.1637162448214638e-35,5.263989396649231e-28,1.7156662136031064e-31,8.319771211327689e-39,1.018895692044276e-38,1.2286079432472733e-35,1.9796041774900771e-44,5.26322646015401e-43,1.782211619291317e-36,1.5000045193839454e-51,5.641901744111575e-25,8.566398874254341e-52,2.6017748183040336e-56,3.861355324158952e-53,1.5623275233405853e-52,1.9185626564598084e-54,7.728352863597567e-36,2.795414462993377e-56,1.6822824642387776e-37,2.9291884300670187e-58,1.4502270265520678e-46,1.4466414408746456e-51,2.5390133839404448e-59,1.2873458839320584e-40,9.860341906605741e-56,1.0974409750590389e-62,2.6096452271595218e-64,2.862118379919834e-38,1.2817005987658212e-67,1.3729025523135744e-53,8.137726079635139e-57,7.9994576457859e-54,1.2053037139055706e-65,2.46553196577799e-63,5.263972923850062e-28,6.621564558301055e-65,9.01282663073704e-56,2.9190346974519613e-44,1.2372301263070107e-42,2.4257952460127621e-91,3.975778086214947e-98,4.418698692089728e-40
9.923993432940901e-15,0.45765157784473054,2.162872836915447e-24,3.0418472047116606e-29,1.4097766620141732e-33,2.4606375682253805e-33,0.0,0.0,5.787955975623058e-19,3.620530589162411e-32,1.3325022829138948e-38,1.550588243242197e-38,1.3985933164912003e-44,6.172095247892563e-58,2.5682969498085173e-41,6.714411883232692e-31,4.313132628643962e-40,8.846694763263089e-30,1.2192947543312431e-73,2.3553904856711082e-63,3.0879168323427966e-69,1.5387901992049082e-68,7.658765701282007e-25,4.899271955074215e-62,2.7780230162331174e-52,2.3370677232308882e-76,2.7218700426086666e-87,1.2400751808151098e-70,3.931044707524199e-86,9.401181077223474e-81,2.0409825595942236e-50,3.4343871219131888e-87,3.1668129984281263e-85,1.3991964028793603e-91,3.76,0.0,0.6616097584592234,0.9999999996139358,2.208452221865646e-39,3.7504041577527176e-50,1.151593792934682e-15,1.1515937929346907e-15,3.860644199098661e-10,1.3969631888141601e-33,8.846694756522654e-30,5.787977598536521e-19,1.5995470261894754e-34,5.753761557749349e-28,8.444551822309837e-53,5.891705475977289e-30,3.957260066433593e-35,5.862705673342784e-38,7.3299347257955e-37,3.8378460855052074e-35,7.14577060084345e-28,3.043126776928766e-31,1.4757019097550408e-38,2.269946442154257e-38,2.1792174153203524e-35,3.522228575526114e-44,1.1775258071845747e-42,3.1611602823230064e-36,2.809735496558896e-51,7.658772415697865e-25,2.338656678042425e-51,7.102933874307554e-56,7.269474632902901e-53,3.494887648317438e-52,4.4001171396183274e-54,1.3708012109703354e-35,7.631559440836567e-56,3.763230397995921e-37,6.552543058674425e-58,3.325974962150561e-46,2.56595146763145e-51,5.653932144408306e-59,2.28340517352912e-40,2.645702495402438e-55,2.995771790038773e-62,8.300715924447032e-64,6.402173532563478e-38,4.126188025243897e-67,2.6706482726536956e-53,2.2126412928979706e-56,1.7952612541476462e-53,3.2982135936729505e-65,6.746739986559971e-63,7.145741382563439e-28,1.9148950622243804e-64,2.0161558864255938e-55,6.530043895871614e-44,2.7676591470095377e-42,9.770252845918505e-91,1.668750092777006e-97,9.884551235155622e-40
