Time (s),Volume (m^3),H(5),O(6),OH(7),H2(8),Ar(9),He(10),HO2(11),H2O2(12),CO(13),CO2(14),HCO(15),C(T)(16),CH(17),CH2(T)(18),CH3(19),CH2O(20),HCCO(21),C2H(22),C2H2(23),H2CC(24),CH2(S)(25),CH3OH(26),CH3O(27),CH2CO(28),C2H3(29),C2H4(30),C2H6(31),C2H5(32),CH2OH(33),CH3CO(34),CH2CHO(35),CH3CHO(36),N2,Ne,CH3CF3(1),O2(2),H2O(3),CH4(4),CH2CF2(57),HF(38),O2(161)
7.673605199981288e-11,0.513311821921464,0.0,3.1378710403205167e-22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.76,0.0,0.5561081909479053,0.9999890638405882,0.0,0.0,4.987933570819057e-10,4.987933570819057e-10,1.0936159411395175e-05
9.23870351442355e-11,0.5133118219312871,0.0,3.7778630380572106e-22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.76,0.0,0.5561081908461721,0.9999871038762448,0.0,0.0,6.005265869859258e-10,6.005265869859258e-10,1.2896123754703134e-05
9.999999999999999e-11,0.5133118219411104,0.0,4.0891680560549323e-22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.76,0.0,0.556108190796687,0.999986180690433,0.0,0.0,6.500117532959675e-10,6.500117532959675e-10,1.3819309566519114e-05
1.0803801828865812e-10,0.5133118219411104,0.0,4.417853808128324e-22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.76,0.0,0.556108190744439,0.999985226789408,0.0,0.0,7.02259816871335e-10,7.02259816871335e-10,1.4773210591550467e-05
1.2368900143308075e-10,0.5133118219509334,0.0,5.057843402446415e-22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.76,0.0,0.5561081906427058,0.9999834290755535,0.0,0.0,8.039930467381334e-10,8.039930467381334e-10,1.6570924445994563e-05
1.3933998457750338e-10,0.5133118219607565,0.0,5.697831870728842e-22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.76,0.0,0.5561081905409726,0.9999817073783518,0.0,0.0,9.05726276586321e-10,9.05726276586321e-10,1.82926216478852e-05
1.54990967721926e-10,0.5133118219705797,0.0,6.337819260590296e-22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.76,0.0,0.5561081904392394,0.9999800584834195,0.0,0.0,1.0074595064158976e-09,1.0074595064158976e-09,1.9941516579920534e-05
1.7064195086634864e-10,0.5133118219804028,0.0,6.977805617631888e-22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.76,0.0,0.5561081903375062,0.9999784793123083,0.0,0.0,1.1091927362268634e-09,1.1091927362268634e-09,2.152068769131726e-05
1.8629293401077127e-10,0.5133118219902261,0.0,7.617790985526537e-22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.76,0.0,0.5561081902357731,0.9999769669167369,0.0,0.0,1.2109259660192182e-09,1.2109259660192182e-09,2.3033083262637197e-05
2.019439171551939e-10,0.5133118220000491,0.0,8.257775406100544e-22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.76,0.0,0.5561081901340399,0.9999755184730869,0.0,0.0,1.3126591957929626e-09,1.3126591957929626e-09,2.448152691276359e-05
2.1759490029961653e-10,0.5133118220098724,0.0,8.897758919411583e-22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.76,0.0,0.5561081900323067,0.999974131277136,0.0,0.0,1.4143924255480957e-09,1.4143924255480957e-09,2.5868722863622286e-05
2.3324588344403916e-10,0.5133118220196954,0.0,9.537741563823432e-22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.76,0.0,0.5561081899305735,0.9999728027390143,0.0,0.0,1.5161256552846184e-09,1.5161256552846184e-09,2.7197260985074264e-05
2.488968665884618e-10,0.5133118220295185,0.0,1.0177723376077622e-21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.76,0.0,0.5561081898288404,0.9999715303783674,0.0,0.0,1.6178588850025299e-09,1.6178588850025299e-09,2.8469621632207062e-05
2.6454784973288443e-10,0.5133118220393417,0.0,1.0817704391362081e-21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.76,0.0,0.5561081897271072,0.9999703118197205,0.0,0.0,1.7195921147018308e-09,1.7195921147018308e-09,2.96881802789609e-05
2.8019883287730706e-10,0.5133118220491648,0.0,1.1457684643376828e-21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.76,0.0,0.556108189625374,0.9999691447880462,0.0,0.0,1.8213253443825206e-09,1.8213253443825206e-09,3.0855211953247923e-05
2.958498160217297e-10,0.513311822058988,0.0,1.2097664164396866e-21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.76,0.0,0.5561081895236408,0.9999680271045164,0.0,0.0,1.9230585740446e-09,1.9230585740446e-09,3.197289548300213e-05
3.115007991661523e-10,0.5133118220688112,0.0,1.2737642985332439e-21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.76,0.0,0.5561081894219077,0.9999669566824362,0.0,0.0,2.0247918036880676e-09,2.0247918036880676e-09,3.304331756335365e-05
3.2715178231057495e-10,0.5133118220786342,0.0,1.3377621135786741e-21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.76,0.0,0.5561081893201745,0.9999659315233468,0.0,0.0,2.126525033312925e-09,2.126525033312925e-09,3.406847665287986e-05
3.428027654549976e-10,0.5133118220884575,0.0,1.4017598644111187e-21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.76,0.0,0.5561081892184413,0.9999649497132943,0.0,0.0,2.2282582629191717e-09,2.2282582629191717e-09,3.5050286705204924e-05
3.584537485994202e-10,0.5133118220982804,0.0,1.465757553745836e-21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.76,0.0,0.5561081891167081,0.9999640094192572,0.0,0.0,2.3299914925068076e-09,2.3299914925068076e-09,3.5990580742312745e-05
3.7410473174384284e-10,0.5133118221081037,0.0,1.5297551841832684e-21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.76,0.0,0.5561081890149749,0.9999631088857229,0.0,0.0,2.431724722075832e-09,2.431724722075832e-09,3.689111427650371e-05
3.8975571488826547e-10,0.5133118221179268,0.0,1.593752758213899e-21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.76,0.0,0.5561081889132418,0.9999622464314117,0.0,0.0,2.533457951626246e-09,2.533457951626246e-09,3.775356858779716e-05
4.054066980326881e-10,0.51331182212775,0.0,1.657750278222898e-21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.76,0.0,0.5561081888115086,0.9999614204461367,0.0,0.0,2.6351911811580493e-09,2.6351911811580493e-09,3.857955386294004e-05
4.2105768117711073e-10,0.5133118221375732,0.0,1.721747746494581e-21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.76,0.0,0.5561081887097754,0.9999606293877976,0.0,0.0,2.736924410671242e-09,2.736924410671242e-09,3.9370612201688355e-05
4.3670866432153336e-10,0.5133118221473962,0.0,1.78574516521667e-21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.76,0.0,0.5561081886080422,0.9999598717795036,0.0,0.0,2.838657640165823e-09,2.838657640165823e-09,4.012822049587328e-05
4.52359647465956e-10,0.5133118221572194,0.0,1.8497425364843777e-21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.76,0.0,0.556108188506309,0.9999591462068128,0.0,0.0,2.9403908696417935e-09,2.9403908696417935e-09,4.085379318668221e-05
4.680106306103786e-10,0.5133118221670425,0.0,1.913739862304321e-21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.76,0.0,0.5561081884045759,0.9999584513150941,0.0,0.0,3.0421240990991535e-09,3.0421240990991535e-09,4.1548684905378136e-05
4.993125968992238e-10,0.5133118221866888,0.0,2.0417343852063116e-21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.76,0.0,0.5561081882011094,0.9999571484403073,0.0,0.0,3.2455905579580403e-09,3.2455905579580403e-09,4.2851559692122753e-05
5.274843665591845e-10,0.5133118222043704,0.0,2.1569293188321357e-21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.76,0.0,0.5561081880179896,0.9999560683297735,0.0,0.0,3.4287103708673895e-09,3.4287103708673895e-09,4.393167022614746e-05
5.556561362191452e-10,0.5133118222220522,0.0,2.272124132744315e-21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.76,0.0,0.5561081878348697,0.9999550690357797,0.0,0.0,3.6118301837164397e-09,3.6118301837164397e-09,4.49309642196794e-05
5.838279058791059e-10,0.5133118222397338,0.0,2.387318835900401e-21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.76,0.0,0.5561081876517499,0.999954144511242,0.0,0.0,3.79494999650519e-09,3.79494999650519e-09,4.585548875739465e-05
6.119996755390665e-10,0.5133118222574155,0.0,2.502513436587521e-21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.76,0.0,0.55610818746863,0.9999532891616699,0.0,0.0,3.978069809233642e-09,3.978069809233642e-09,4.671083832950422e-05
6.401714451990272e-10,0.5133118222750972,0.0,2.6177079424726384e-21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.76,0.0,0.5561081872855101,0.9999524978112335,0.0,0.0,4.161189621901795e-09,4.161189621901795e-09,4.750218876621638e-05
6.683432148589879e-10,0.5133118222927787,0.0,2.7329023606490157e-21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.76,0.0,0.5561081871023903,0.999951765671397,0.0,0.0,4.344309434509647e-09,4.344309434509647e-09,4.823432860255896e-05
6.965149845189485e-10,0.5133118223104605,0.0,2.84809669767922e-21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.76,0.0,0.5561081869192704,0.9999510883118907,0.0,0.0,4.527429247057201e-09,4.527429247057201e-09,4.8911688108926806e-05
7.246867541789092e-10,0.513311822328142,0.0,2.9632909596348073e-21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.76,0.0,0.5561081867361506,0.9999504616339138,0.0,0.0,4.710549059544456e-09,4.710549059544456e-09,4.953836608577595e-05
7.528585238388699e-10,0.5133118223458237,0.0,3.0784851521330444e-21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.76,0.0,0.5561081865530307,0.9999498818453516,0.0,0.0,4.893668871971412e-09,4.893668871971412e-09,5.0118154648057195e-05
7.810302934988306e-10,0.5133118223635054,0.0,3.1936792803708802e-21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.76,0.0,0.5561081863699109,0.9999493454378359,0.0,0.0,5.076788684338067e-09,5.076788684338067e-09,5.0654562163637106e-05
8.092020631587912e-10,0.5133118223811869,0.0,3.308873349156411e-21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.76,0.0,0.556108186186791,0.9999488491655082,0.0,0.0,5.259908496644425e-09,5.259908496644425e-09,5.115083449146712e-05
8.373738328187519e-10,0.5133118223988686,0.0,3.424067362937983e-21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.76,0.0,0.5561081860036712,0.9999483900253686,0.0,0.0,5.443028308890483e-09,5.443028308890483e-09,5.160997463105049e-05
8.655456024787126e-10,0.5133118224165502,0.0,3.539261325831114e-21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.76,0.0,0.5561081858205513,0.999947965239104,0.0,0.0,5.626148121076242e-09,5.626148121076242e-09,5.20347608954268e-05
8.937173721386733e-10,0.5133118224342319,0.0,3.654455241643393e-21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.76,0.0,0.5561081856374315,0.9999475722362802,0.0,0.0,5.809267933201701e-09,5.809267933201701e-09,5.2427763719343705e-05
9.218891417986339e-10,0.5133118224519135,0.0,3.769649113897515e-21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.76,0.0,0.5561081854543116,0.9999472086387889,0.0,0.0,5.992387745266861e-09,5.992387745266861e-09,5.279136121040834e-05
9.500609114585947e-10,0.5133118224695952,0.0,3.884842945852594e-21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.76,0.0,0.5561081852711918,0.9999468722464601,0.0,0.0,6.175507557271723e-09,6.175507557271723e-09,5.312775353942422e-05
9.782326811185554e-10,0.5133118224872768,0.0,4.000036740523894e-21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.76,0.0,0.5561081850880719,0.9999465610237439,0.0,0.0,6.358627369216285e-09,6.358627369216285e-09,5.343897625546594e-05
9.999999999999999e-10,0.5133118225049584,0.0,4.089042842117009e-21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.76,0.0,0.5561081849465818,0.9999463365930396,0.0,0.0,6.500117498769957e-09,6.500117498769957e-09,5.366340696009102e-05
1.006404450778516e-09,0.5133118225049584,0.0,4.115230500701067e-21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.76,0.0,0.5561081849049521,0.9999462730873954,0.0,0.0,6.541747181100547e-09,6.541747181100547e-09,5.3726912604096446e-05
1.0345762204384767e-09,0.5133118225226401,0.0,4.23042422896504e-21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.76,0.0,0.5561081847218322,0.9999460066950765,0.0,0.0,6.724866992924511e-09,6.724866992924511e-09,5.399330492282228e-05
1.0627479900984374e-09,0.5133118225403217,0.0,4.345617927703631e-21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.76,0.0,0.5561081845387124,0.9999457602348159,0.0,0.0,6.907986804688176e-09,6.907986804688176e-09,5.4239765183558246e-05
1.090919759758398e-09,0.5133118225580034,0.0,4.4608115991259905e-21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.76,0.0,0.5561081843555925,0.9999455322152528,0.0,0.0,7.091106616391541e-09,7.091106616391541e-09,5.446778474663299e-05
1.1190915294183588e-09,0.5133118225756851,0.0,4.576005245275982e-21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.76,0.0,0.5561081841724727,0.999945321256614,0.0,0.0,7.2742264280346065e-09,7.2742264280346065e-09,5.467874338537288e-05
1.1472632990783194e-09,0.5133118225933667,0.0,4.6911988680445385e-21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.76,0.0,0.5561081839893528,0.9999451260823637,0.0,0.0,7.457346239617373e-09,7.457346239617373e-09,5.487391763550482e-05
1.17543506873828e-09,0.5133118226110482,0.0,4.806392469181109e-21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.76,0.0,0.556108183806233,0.9999449455114797,0.0,0.0,7.640466051139841e-09,7.640466051139841e-09,5.505448851966875e-05
1.2036068383982408e-09,0.51331182262873,0.0,4.9215860503042475e-21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.76,0.0,0.5561081836231131,0.9999447784513056,0.0,0.0,7.82358586260201e-09,7.82358586260201e-09,5.522154869383304e-05
1.2317786080582014e-09,0.5133118226464116,0.0,5.0367796129114026e-21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.76,0.0,0.5561081834399932,0.9999446238909404,0.0,0.0,8.006705674003878e-09,8.006705674003878e-09,5.537610905900743e-05
1.2599503777181621e-09,0.5133118226640933,0.0,5.15197315838798e-21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.76,0.0,0.5561081832568734,0.999944480895121,0.0,0.0,8.18982548534545e-09,8.18982548534545e-09,5.5519104878326165e-05
1.2881221473781228e-09,0.5133118226817749,0.0,5.267166688015731e-21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.76,0.0,0.5561081830737535,0.999944348598563,0.0,0.0,8.37294529662672e-09,8.37294529662672e-09,5.5651401436477396e-05
1.3162939170380835e-09,0.5133118226994566,0.0,5.3823602029804925e-21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.76,0.0,0.5561081828906337,0.9999442262007237,0.0,0.0,8.55606510784769e-09,8.55606510784769e-09,5.5773799275668074e-05
1.3444656866980441e-09,0.5133118227171382,0.0,5.4975537043793874e-21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.76,0.0,0.5561081827075138,0.9999441129609596,0.0,0.0,8.739184919008365e-09,8.739184919008365e-09,5.588703903979362e-05
1.3726374563580048e-09,0.5133118227348199,0.0,5.612747193227442e-21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.76,0.0,0.556108182524394,0.9999440081940434,0.0,0.0,8.922304730108737e-09,8.922304730108737e-09,5.599180595614568e-05
1.4008092260179655e-09,0.5133118227525014,0.0,5.727940670463739e-21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.76,0.0,0.5561081823412741,0.9999439112660174,0.0,0.0,9.105424541148812e-09,9.105424541148812e-09,5.6088733981797415e-05
