Time (s),Volume (m^3),H(5),O(6),OH(7),H2(8),Ar(9),He(10),HO2(11),H2O2(12),CO(13),CO2(14),HCO(15),C(T)(16),CH(17),CH2(T)(18),CH3(19),CH2O(20),HCCO(21),C2H(22),C2H2(23),H2CC(24),CH2(S)(25),CH3OH(26),CH3O(27),CH2CO(28),C2H3(29),C2H4(30),C2H6(31),C2H5(32),CH2OH(33),CH3CO(34),CH2CHO(35),CH3CHO(36),N2,Ne,CH3CF3(1),O2(2),H2O(3),CH4(4),CH2CF2(57),HF(38),O2(161),S(164),CF2O(49),S(125),C2HF(58),S(463),C2HF(468),C2H2F3(68),S(165),S(464),S(130),C2H2F2(59),C2H3F2(65),C2H2F3(67),CF2(43),CHFCF2(55),CF2CH(73),C2HF2(72),S(179),C2H3F2(64),CHF2(82),CHF3(42),S(1244),S(1385),CF2O2(181),CF2O2(276),CH2F2(41),S(203),S(1542),CHO2(322),C2F(467),S(174),S(413),S(1894),C2H3F2(66),C2HF4(54),CHFO(47),S(2753),S(512),CF2CF2(61)
4.104786394304792e-06,1.1228607055929027,0.0018048920292681471,0.000570546487061831,0.00045181443970934926,0.00918996931775454,0.0,0.0,0.0040007952184029074,0.00010519156449055565,0.016913567705916174,0.0004906514606521544,0.0014520076960983313,8.04054967129822e-10,2.334280189591784e-07,1.951581111676962e-05,0.0003176513984184869,0.004628918087763451,7.789994513490535e-09,1.1019469998077384e-06,7.285797069264446e-07,2.104102799742186e-09,1.0860699676480533e-06,1.6537480803499009e-07,7.096711685558989e-08,6.539967202277488e-08,4.02165687136503e-10,4.448824266727109e-07,3.6120293791843535e-08,1.2599594251044728e-09,2.179062281349897e-06,4.187958180326701e-10,2.444353637176204e-10,2.5302433239793955e-08,3.76,0.0,0.016111717715579055,0.9732272413707124,0.010374726659685779,0.000526364899539322,0.7707409245899337,1.0072516197545371,0.0034344730157309235,1.0028934540300118e-09,0.0022081685754739445,8.744217946821018e-05,0.09951966166520151,6.596536677501396e-10,8.107598075880462e-06,1.868562089738886e-06,6.0213225416568984e-05,2.1154984593502257e-05,4.4709941486655136e-07,0.005207538761756684,3.1519499201733554e-05,4.3322987170235445e-06,0.017058642650347993,0.004683922810316802,0.004613566419829064,0.0007360774990124114,0.0005632691148315425,1.0165249221864888e-05,0.0038922934393804723,0.00027122878123418264,7.87645110284257e-08,3.630857098350169e-12,2.2036198397869377e-06,1.2759830223792524e-07,0.0010210730044588683,2.5317846812035047e-09,8.161699412668208e-13,1.6493375563721682e-07,0.0010466977283959782,7.345829108660012e-08,5.145272289234693e-08,1.1976727428135712e-10,2.8075953078288595e-06,3.15442824491918e-07,0.00025213434520105995,3.917667914994529e-12,1.1644266160342988e-10,6.582286150503649e-06
4.121324951021647e-06,1.1230438488068881,0.0018227065538036697,0.0005761348747720144,0.000457594310210576,0.009281767812634095,0.0,0.0,0.00403711788702156,0.00010711896912516503,0.017146679157073616,0.0004972601558289728,0.0014652183664568223,8.287209911578122e-10,2.3813928648101348e-07,1.9715078353734586e-05,0.0003212638564417627,0.0046739964628540265,7.988509395720553e-09,1.1089672803637977e-06,7.432162865790735e-07,2.1491909686032626e-09,1.0974744133240544e-06,1.692968330280619e-07,7.231866562449762e-08,6.746673558538762e-08,4.157437371672513e-10,4.555729535666108e-07,3.698724974653717e-08,1.2890649748886042e-09,2.2064816718918364e-06,4.273635812618301e-10,2.4984393803425063e-10,2.589837042322929e-08,3.76,0.0,0.015843397398861307,0.9729415121932311,0.010520672197276213,0.0005324807264430844,0.7700558436427908,1.0080178360445569,0.003433464977412865,1.001544693573547e-09,0.0022317402332513304,8.691393879151813e-05,0.10004831958450991,6.553705533591583e-10,8.15093669685246e-06,1.8605373982970199e-06,6.0754784459552826e-05,2.1310180310344642e-05,4.477296575490224e-07,0.005223713499103221,3.1794976500284504e-05,4.319189514070078e-06,0.01728713593717943,0.0047153745260064646,0.004657567228792102,0.0007430871873160168,0.000568472312760558,1.025488604267164e-05,0.003928484597947633,0.0002766143386939147,7.945639466514647e-08,3.662741842433178e-12,2.2327320115386905e-06,1.292785482576194e-07,0.001037554070325981,2.5526292339032145e-09,8.2333601853607e-13,1.6636176314197324e-07,0.0010549272906818317,7.405101602212286e-08,5.1916803016653e-08,1.2204356069467392e-10,2.834551735416791e-06,3.2101620815426117e-07,0.00025775689257680884,3.985075286530997e-12,1.1600881173383086e-10,6.747681125852641e-06
4.137863507738502e-06,1.1232267666117577,0.001840619219450176,0.0005817482360533719,0.0004634269585839061,0.009374247553569734,0.0,0.0,0.004073456008206634,0.00010906906619444284,0.017382079875105465,0.0005039321473544913,0.0014784572112623584,8.540358033638066e-10,2.429242098801408e-07,1.991542957378147e-05,0.00032490590940774334,0.004719306874727461,8.191514790252326e-09,1.1160014557659775e-06,7.580926199713688e-07,2.195060332296769e-09,1.1089501135308043e-06,1.733074489818982e-07,7.368923570342468e-08,6.959280910042283e-08,4.297393900906848e-10,4.664927818987283e-07,3.7872860801963025e-08,1.3187546785842607e-09,2.234120217820853e-06,4.3606435505136316e-10,2.553509301162399e-10,2.6506224136245072e-08,3.76,0.0,0.015579443241422743,0.9726533449756215,0.01066830123872708,0.0005386426624534974,0.7693626993696019,1.0087798151510186,0.0034324483490600754,1.000184193608586e-09,0.002255579685533533,8.638687717521092e-05,0.10057757445419091,6.510985240384753e-10,8.194323612361146e-06,1.8525738656144362e-06,6.129631242153864e-05,2.1465156048726806e-05,4.483538053297403e-07,0.005239805080385866,3.20711633911496e-05,4.306281290436675e-06,0.017517738182831612,0.004747139697870956,0.004701689686155758,0.0007501159398436112,0.0005736862181449927,1.0344759612258404e-05,0.003964736799736991,0.00028207390955498285,8.014894858917123e-08,3.694657304318848e-12,2.262099758183444e-06,1.3097345750351438e-07,0.0010542436509731088,2.5734863964343057e-09,8.305083525097736e-13,1.677912345709194e-07,0.001063113606792307,7.464211359220227e-08,5.238138692810045e-08,1.2435287413342553e-10,2.8616124711068696e-06,3.2667521234577225e-07,0.0002634796659783276,4.0534739757068666e-12,1.1557987025947374e-10,6.916442871156507e-06
4.1544020644553576e-06,1.1234094717464795,0.001858628666015981,0.000587386007189091,0.0004693123702470595,0.009467410116391869,0.0,0.0,0.004109803995844178,0.00011104177061653617,0.017619778285064655,0.0005106676507627087,0.0014917226250029526,8.800115845556558e-10,2.477832091339113e-07,2.011684900584172e-05,0.0003285775035693613,0.004764846814375753,8.39909524123205e-09,1.1230495437933922e-06,7.732117926859361e-07,2.241718222719254e-09,1.1204963526665535e-06,1.774083383076714e-07,7.507887980284172e-08,7.17793056117868e-08,4.441635847912372e-10,4.776458958388768e-07,3.877745328876601e-08,1.3490369011590585e-09,2.2619767702290774e-06,4.4489890340706197e-10,2.6095746322549805e-10,2.7126170160614e-08,3.76,0.0,0.015319785546836636,0.9723627356824264,0.010817625619458851,0.0005448506972400808,0.7686615534942551,1.009537626652628,0.003431423100804511,9.988122366735747e-10,0.0022796900983842617,8.586105240993481e-05,0.1011074321643819,6.468380160433805e-10,8.2377593086378e-06,1.8446731164414596e-06,6.183771964518655e-05,2.161989098736324e-05,4.4897187430341874e-07,0.005255813522960479,3.234802328618613e-05,4.2935784468514695e-06,0.01775045377547259,0.004779222923954166,0.00474592901809265,0.0007571629928391015,0.0005789101713412734,1.0434858271143075e-05,0.004001045599207944,0.00028760759148103695,8.084207270874628e-08,3.72659885658827e-12,2.291723260034336e-06,1.3268303880361576e-07,0.00107114295243886,2.5943528102742817e-09,8.376867687485664e-13,1.6922196281884202e-07,0.0010712554261861698,7.523146787536034e-08,5.284641322261501e-08,1.2669527998528934e-10,2.8887744671046314e-06,3.324201534001713e-07,0.00026930372128165407,4.122865933693224e-12,1.1515593813415452e-10,7.088617042295084e-06
4.169286765500527e-06,1.123573734872723,0.0018749187717648729,0.0005924803977548034,0.000474654332560943,0.00955184147304656,0.0,0.0,0.0041425209618243045,0.00011283645425697777,0.01783567814760019,0.0005167840791261573,0.0015036828748580795,9.039650187028918e-10,2.522199756368381e-07,2.0299026486723137e-05,0.0003319071462199079,0.004806026862877427,8.589900051470211e-09,1.129404730960178e-06,7.870292472929008e-07,2.2843904848022048e-09,1.130947670364479e-06,1.8117772831714052e-07,7.634590603753354e-08,7.380000020159858e-08,4.5752097027822863e-10,4.878864799114986e-07,3.960808772027612e-08,1.3768044267118902e-09,2.287233055348973e-06,4.529649792318738e-10,2.660893743609398e-10,2.7694606334182636e-08,3.76,0.0,0.01508971038709482,0.9720990962427863,0.010953476782817424,0.0005504773279648095,0.7680237313251504,1.0102161503569254,0.003430492992878996,9.975672012185973e-10,0.0023016237671422,8.538891612493053e-05,0.10158482437442355,6.430137780168624e-10,8.276893543137842e-06,1.8376174821988036e-06,6.232480803669624e-05,2.175892936014849e-05,4.4952295206268857e-07,0.00527015004980411,3.2597742094231456e-05,4.282325166156528e-06,0.01796170811651867,0.004808373554884661,0.004785840361704939,0.0007635203503287568,0.0005836197698720181,1.0516129801169811e-05,0.004033768198460551,0.00029265132879601727,8.146628862618194e-08,3.755364731000322e-12,2.3186031971639277e-06,1.3423421178482108e-07,0.0010865326041263053,2.6131376835169382e-09,8.441516745458646e-13,1.7051052755430415e-07,0.001078544009836693,7.576030006078904e-08,5.326526390923888e-08,1.2883178900428718e-10,2.9133042878397494e-06,3.37664321137059e-07,0.0002746328320858976,4.186169216892919e-12,1.1477877009820638e-10,7.246529122551429e-06
4.184171466545697e-06,1.123737844817508,0.0018912851233070407,0.0005975936710252542,0.0004800389865655565,0.009636828160776018,0.0,0.0,0.004175237209293729,0.00011464929319168514,0.018053451563503114,0.0005229522686094746,0.0015156621422278843,9.28472676524894e-10,2.567173489451674e-07,2.048204414245521e-05,0.0003352606196748264,0.004847388775538449,8.78454312455066e-09,1.1357712090508366e-06,8.010482090975026e-07,2.3277124879352254e-09,1.1414549771023477e-06,1.8502287116873694e-07,7.762844864601493e-08,7.587186212270521e-08,4.712427673746471e-10,4.983222374861465e-07,4.045460577947854e-08,1.4050647858933321e-09,2.3126639976520426e-06,4.6114051399303115e-10,2.7130362939319966e-10,2.8273109262367045e-08,3.76,0.0,0.014863010547924025,0.9718334731528666,0.01109071917267425,0.0005561412648528018,0.7673795214197271,1.0108914030484666,0.003429555889295371,9.963128671938483e-10,0.002323781811229107,8.491787262030342e-05,0.10206271387486249,6.391995628696953e-10,8.316068033711693e-06,1.8306152497208283e-06,6.281165853166308e-05,2.189774070826642e-05,4.5006913009996945e-07,0.005284419254856954,3.2847948981804304e-05,4.271245128872037e-06,0.01817468038428739,0.004837788859561984,0.004825838925697486,0.0007698913399033513,0.00058833647831879,1.0597565475979027e-05,0.004066529699505949,0.00029775518520343725,8.20908107866171e-08,3.784144573643615e-12,2.3456904791056755e-06,1.3579727668206481e-07,0.0011020939087039556,2.631924819588049e-09,8.506195274664779e-13,1.7179980240341886e-07,0.0010857946944408127,7.628754086112192e-08,5.3684377188841056e-08,1.3099535581885527e-10,2.937911347560607e-06,3.429785384337571e-07,0.00028004558466831597,4.250279418428467e-12,1.1440581749553239e-10,7.407275428494016e-06
4.1990561675908666e-06,1.1239018103795304,0.0019077266803065411,0.0006027253961527643,0.00048546629892803417,0.009722371158386362,0.0,0.0,0.004207948563196116,0.00011648020113036223,0.01827310416092226,0.0005291723619763534,0.0015276592274312277,9.535435164242636e-10,2.612755963796514e-07,2.066588973263829e-05,0.0003386378708657817,0.004888930543602954,8.983088294338855e-09,1.1421489856695029e-06,8.152709823246525e-07,2.371689337800531e-09,1.1520177084418852e-06,1.8894503256804675e-07,7.892653211405314e-08,7.799596823993415e-08,4.853373804014605e-10,5.089561475296135e-07,4.131725131090174e-08,1.4338240909596843e-09,2.3382686095270337e-06,4.694259939903045e-10,2.766010343712462e-10,2.8861808380743694e-08,3.76,0.0,0.01463963749035984,0.9715658640937098,0.011229361212303255,0.0005618424834677943,0.7667289674663718,1.0115634332843875,0.003428611778473241,9.950492670933577e-10,0.0023461665608673354,8.444796583801563e-05,0.10254110488183897,6.353957026290231e-10,8.355283129859674e-06,1.823667645649492e-06,6.329820383194547e-05,2.2036309935566954e-05,4.506104195379024e-07,0.0052986211449643755,3.309861660683224e-05,4.260341646400256e-06,0.018389373176517877,0.0048674721626872815,0.004865921138416017,0.0007762753904256121,0.0005930598034805633,1.0679156575151477e-05,0.004099326769907704,0.00030291917400000165,8.271556481707816e-08,3.8129349537867444e-12,2.372985148044377e-06,1.3737223461403827e-07,0.0011178276718225879,2.65071173007816e-09,8.570897255305068e-13,1.7308963734921385e-07,0.0010930066328812544,7.681310499098946e-08,5.410370717613679e-08,1.3318603896384394e-10,2.96259334232749e-06,3.4836299230369745e-07,0.0002855427277856268,4.315197390552549e-12,1.140371551011159e-10,7.570889119076099e-06
4.213940868636036e-06,1.12406564020585,0.0019242423882282892,0.0006078751364165449,0.0004909362290652152,0.009808471389554648,0.0,0.0,0.004240650819228891,0.00011832908395685729,0.01849464140112813,0.000535444497339522,0.0015396729226168607,9.791865138902873e-10,2.6589497256709077e-07,2.085055079289164e-05,0.0003420388423593758,0.004930650101697282,9.185600086750314e-09,1.148538066681569e-06,8.296998884419058e-07,2.4163260591442646e-09,1.1626352869191745e-06,1.929454903395026e-07,8.02401763645436e-08,8.017341008038153e-08,4.99813350442048e-10,5.197912116630621e-07,4.2196269953722444e-08,1.4630884546204045e-09,2.364045855638392e-06,4.778218824998672e-10,2.819823907328342e-10,2.9460833464053936e-08,3.76,0.0,0.014419543370529947,0.9712962669451519,0.011369411255325647,0.0005675809539438012,0.766072112770508,1.0122322889569304,0.0034276606517002757,9.937763828410112e-10,0.00236878035234916,8.397924024215194e-05,0.10302000158010689,6.316025335611027e-10,8.394539178948443e-06,1.8167759089398004e-06,6.378437606964443e-05,2.2174621990837648e-05,4.5114683131215547e-07,0.005312755725094806,3.334971744371295e-05,4.249618060196485e-06,0.018605788897356083,0.004897426778061986,0.004906083402309947,0.0007826719267085036,0.0005977892486839289,1.0760894321699748e-05,0.0041321560508141624,0.0003081432896309877,8.334047596987626e-08,3.8417324279152864e-12,2.400487217451316e-06,1.3895908503463998e-07,0.0011337346745996445,2.669495909305383e-09,8.635615180411509e-13,1.743798830050527e-07,0.00110017899931,7.733690699570915e-08,5.4523207659617704e-08,1.3540392660136974e-10,2.9873479443688486e-06,3.538178556391252e-07,0.0002911250028183505,4.380923749566441e-12,1.1367286004209437e-10,7.737403288039864e-06
4.228825569681206e-06,1.124229342793047,0.0019408311789417716,0.0006130424494130808,0.0004964487291194376,0.00989512972216048,0.0,0.0,0.00427333974543462,0.00012019583966020546,0.01871806857639997,0.0005417688081097257,0.00155170201228823,1.0054106577191586e-09,2.705757192533877e-07,2.1036014640401572e-05,0.0003454634723717074,0.004972545327944775,9.392143717901001e-09,1.1549384561950474e-06,8.443372661178179e-07,2.4616275933009702e-09,1.1733071222988974e-06,1.9702553428472206e-07,8.156939668541517e-08,8.240529376863059e-08,5.1467935573614e-10,5.308304537186212e-07,4.3091909099005896e-08,1.4928639880662866e-09,2.389994652823195e-06,4.863286189423152e-10,2.874484950363366e-10,3.00703145925963e-08,3.76,0.0,0.014202681029556862,0.9710246797863209,0.011510877583332175,0.0005733566409453167,0.7654090002685271,1.0128980173022688,0.0034267025032998304,9.92494311334919e-10,0.002391625527580116,8.351174079821323e-05,0.10349940811980347,6.278203957156247e-10,8.433836525942964e-06,1.8099412903257192e-06,6.42701068284184e-05,2.2312661876859976e-05,4.5167837617323985e-07,0.005326822998323539,3.360122379741165e-05,4.239077740631077e-06,0.01882392975570557,0.004927656007488796,0.004946322095402918,0.0007890803697519114,0.0006025243139887824,1.0842769879389884e-05,0.004165014158214473,0.0003134275074373467,8.396546914885494e-08,3.870533534810595e-12,2.428196671940933e-06,1.4055782564179348e-07,0.001149815673004658,2.6882748450891596e-09,8.700340886445251e-13,1.7567038965744711e-07,0.0011073109895503035,7.785886128875932e-08,5.4942832129914026e-08,1.3764910048829201e-10,3.0121728036204515e-06,3.593432870585934e-07,0.0002967931434117725,4.447458969195968e-12,1.1331300830318239e-10,7.906850951255263e-06
4.2437102707263755e-06,1.1243929264883408,0.001957491971331692,0.0006182268872610745,0.0005020037439326444,0.009982346967632361,0.0,0.0,0.004306011083827461,0.00012208035827113896,0.018943390807981957,0.0005481454229465141,0.0015637452738338326,1.0322249462014112e-09,2.75318065128897e-07,2.12222683795345e-05,0.00034891169478591476,0.005014614044113413,9.602785092013757e-09,1.161350156544391e-06,8.591854711764917e-07,2.5075987957862852e-09,1.1840326118370365e-06,2.0118646603298138e-07,8.291420366109157e-08,8.469273995238889e-08,5.299442120209592e-10,5.420769192804879e-07,4.4004417845394506e-08,1.5231567989945185e-09,2.4161138700501886e-06,4.949466186392105e-10,2.93000138695933e-10,3.0690382118068195e-08,3.76,0.0,0.013989003983621325,0.9707511008999609,0.011653768403509668,0.000579169503629865,0.7647396725414033,1.013560664909162,0.0034257373268718524,9.912031123839224e-10,0.00241470443361521,8.30455129512227e-05,0.10397932861325436,6.240496320857392e-10,8.473175513140266e-06,1.8031650517590706e-06,6.47553271655024e-05,2.2450414659519164e-05,4.5220506468969413e-07,0.0053408229658192,3.385310781708692e-05,4.22872408590688e-06,0.019043797763659425,0.004958163139669336,0.004986633572784198,0.0007955001369821889,0.0006072644963964729,1.0924774358940086e-05,0.004197897684222794,0.0003187717834140089,8.459046894363868e-08,3.8993347983542325e-12,2.4561134669585296e-06,1.4216845249184848e-07,0.0011660713972507235,2.707046020047304e-09,8.765066719307594e-13,1.7696100652444637e-07,0.001114401821469322,7.837888219052877e-08,5.53625337926606e-08,1.3992163571335646e-10,3.03706554888828e-06,3.649394307644534e-07,0.0003025478751172784,4.514803327818567e-12,1.1295767630350329e-10,8.079265033913337e-06
4.258594971771545e-06,1.1245563994907273,0.001974223671919286,0.0006234279968177283,0.0005076012110217139,0.010070123880308784,0.0,0.0,0.004338660552049453,0.00012398252180399497,0.019170613044106104,0.0005545744657095356,0.001575801478063069,1.0596383832957625e-09,2.8012222566554954e-07,2.140929890760362e-05,0.00035238343917248484,0.005056854015793564,9.81759079909818e-09,1.1677731682766676e-06,8.742468765486311e-07,2.5542444339545906e-09,1.1948111405501334e-06,2.054295988843941e-07,8.427460310590108e-08,8.70368837190517e-08,5.456168728212157e-10,5.535336752120318e-07,4.4934046953389136e-08,1.5539729896347394e-09,2.4424023283950677e-06,5.036762724948269e-10,2.9863810772171306e-10,3.132116662894165e-08,3.76,0.0,0.013778466414170826,0.9704755287712824,0.011798091846272013,0.0005850194956127924,0.7640641718280207,1.0142202777274603,0.003424765116908459,9.899028406089672e-10,0.0024380194221878663,8.258060260160021e-05,0.10445976713181625,6.202905887762162e-10,8.512556479905768e-06,1.7964484659380767e-06,6.523996763433803e-05,2.258786547697056e-05,4.527269072509235e-07,0.005354755626832767,3.410534151006648e-05,4.2185605208549015e-06,0.019265394735010783,0.004988951449100526,0.005027014168115302,0.0008019306424942121,0.0006120092900600772,1.1006898824402691e-05,0.004230803198387526,0.0003241760539794824,8.521539966377275e-08,3.928132730281039e-12,2.4842375286184036e-06,1.4379095995759992e-07,0.0011825025511927652,2.725806908655436e-09,8.829784854156782e-13,1.7825158245452184e-07,0.0011214507353220157,7.889688396672925e-08,5.5782265583951685e-08,1.422216006387469e-10,3.062023788956448e-06,3.706064164100389e-07,0.0003083899150346528,4.582956895787023e-12,1.1260694149066164e-10,8.254678357600902e-06
4.273479672816715e-06,1.1247197698521358,0.001991025175497567,0.0006286453198969654,0.0005132410605605991,0.01015846115681541,0.0,0.0,0.004371283845053788,0.00012590220420415435,0.01939974005808286,0.0005610560554125324,0.001587869389747796,1.087659974788727e-09,2.8498840296520494e-07,2.159709292088511e-05,0.0003558786308122646,0.005099262952606388,1.0036628112411989e-08,1.1742074901400048e-06,8.895238722191423e-07,2.6015691847206683e-09,1.2056420814951897e-06,2.097562576458818e-07,8.565059600000774e-08,8.943887450324873e-08,5.617064296877163e-10,5.652038091694927e-07,4.5881048798275925e-08,1.5853186547638043e-09,2.4688588010179306e-06,5.125179465054624e-10,3.043631824639252e-10,3.1962798915417254e-08,3.76,0.0,0.013571023158264453,0.9701979620882331,0.011943855962898117,0.0005909065649343199,0.763382540038224,1.0148769010764742,0.0034237858689015444,9.885935614342143e-10,0.0024615728492323337,8.211705608046442e-05,0.10494072770275395,6.165436149055673e-10,8.551979762412506e-06,1.7897928157843943e-06,6.572395830778135e-05,2.2724999548832986e-05,4.532439140697643e-07,0.005368620978688967,3.4357896756277095e-05,4.208590495630474e-06,0.019488722283842474,0.005020024194970947,0.005067460195148413,0.000808371297295607,0.0006167581864970771,1.1089134296394946e-05,0.004263727249024794,0.0003296402357571236,8.584018536997809e-08,3.956923830726482e-12,2.512568753544695e-06,1.454253406965955e-07,0.001199109811733403,2.74455497999022e-09,8.894487379961346e-13,1.7954196590615777e-07,0.0011284569940729226,7.941278086677398e-08,5.620198019171602e-08,1.4454905675338866e-10,3.0870451138406937e-06,3.7634435897704263e-07,0.00031431997145574367,4.6519195568070554e-12,1.1226088144610964e-10,8.433123627273458e-06
4.303249074907055e-06,1.1250462341309784,0.0020248331160571367,0.0006391267499811597,0.0005246475909252247,0.010336819295692197,0.0,0.0,0.0044364345821376544,0.0001297935807833725,0.019863726627463035,0.0005741773272082057,0.001612035367678613,1.1455636300760305e-09,2.949075486070005e-07,2.1974917220965023e-05,0.0003629390356915609,0.005184578281825604,1.0487670049620595e-08,1.1871100502087715e-06,9.207342793168708e-07,2.6982742665064616e-09,1.2274586343107188e-06,2.186655086050441e-07,8.8449341531569e-08,9.442106595418479e-08,5.951732889057057e-10,5.891966627025516e-07,4.782818797804115e-08,1.6496227383523345e-09,2.5222706423402616e-06,5.3053869233636e-10,3.160777406965866e-10,3.327913077032583e-08,3.76,0.0,0.013165242156783268,0.9696368408279247,0.01223973801311616,0.0006027916997035736,0.7620010492990297,1.0161813575400036,0.0034218062435977556,9.859482250792796e-10,0.002509404460551814,8.119424185889993e-05,0.10590423087195025,6.090872848780667e-10,8.630954601841388e-06,1.7766695019363037e-06,6.668970830194665e-05,2.2998258796777115e-05,4.5426346046638126e-07,0.005396149734569228,3.486385887776376e-05,4.18924498433085e-06,0.01994057456406425,0.005083035949626653,0.00514853370901293,0.0008212806848441834,0.0006262662418826049,1.1253902153492532e-05,0.004329617055052216,0.0003407478992718534,8.708901693949915e-08,4.014471489690557e-12,2.5698521312056484e-06,1.4872968409843383e-07,0.0012328552219745693,2.782002532664017e-09,9.023814083322123e-13,1.8212154709080904e-07,0.001142338713407495,8.043791719105491e-08,5.7041167479153004e-08,1.4928665344167822e-10,3.137267291730659e-06,3.880335008104015e-07,0.00032644692081448443,4.79227071557477e-12,1.1158309746783172e-10,8.799240162144349e-06
4.333018476997395e-06,1.1253723808410003,0.0020589067415247224,0.0006496674195881129,0.0005362226292562739,0.010517425780492815,0.0,0.0,0.004501428466613371,0.00013375331657366988,0.02033538513628686,0.0005875100919122993,0.0016362332259182107,1.2060078479828874e-09,3.050768464662736e-07,2.2355631069429293e-05,0.0003700922269325688,0.005270540599328377,1.0956462643700207e-08,1.200057790460224e-06,9.528361512088721e-07,2.7977495657950325e-09,1.2494770269495739e-06,2.2792504078782154e-07,9.131034919861187e-08,9.96487926062954e-08,6.304202882697924e-10,6.140805776300681e-07,4.9847884804486793e-08,1.7161175829674536e-09,2.5763386224418674e-06,5.490112726957768e-10,3.2814993352220965e-10,3.464042668062545e-08,3.76,0.0,0.01277131242997557,0.9690677306920815,0.012541477292668175,0.0006148243796587458,0.7605955294986083,1.0174743845520777,0.0034197984280797465,9.832675971767208e-10,0.0025582181805111214,8.027744863520797e-05,0.10686986934079402,6.016834845114311e-10,8.710102647232036e-06,1.7638055572083005e-06,6.765200903918681e-05,2.3270076139058263e-05,4.5526378216157447e-07,0.005423409173366025,3.53707672214007e-05,4.170715611642802e-06,0.020399363474572916,0.005147224129101035,0.005229824284691006,0.0008342235353409144,0.0006357845502082221,1.1419005406254476e-05,0.004395539116381745,0.00035209370353203676,8.83363524273086e-08,4.071949606232016e-12,2.627962176868269e-06,1.5208138967792439e-07,0.00126731248211941,2.8193683833301706e-09,9.152983539591833e-13,1.846985308532933e-07,0.0011560415482000069,8.145360632792203e-08,5.787971290300282e-08,1.5413477578712769e-10,3.187712474522264e-06,4.000074787220189e-07,0.00033893419994059684,4.935851954240673e-12,1.1092495074350144e-10,9.177873444373659e-06
4.362787879087735e-06,1.1256982692162862,0.0020932368549516772,0.0006602635045608845,0.000547965352021842,0.010700284047159473,0.0,0.0,0.004566230419024781,0.00013778010865842015,0.020814747295882598,0.0006010551229740287,0.0016604529215005772,1.2690643458813973e-09,3.154974193671862e-07,2.2739121452150268e-05,0.0003773374553448228,0.0053571295957605515,1.1443568366906237e-08,1.2130506354562923e-06,9.858492155506615e-07,2.900029026959057e-09,1.271691844469313e-06,2.3754584844943214e-07,9.423344706488729e-08,1.0513175483300952e-07,6.675251410939339e-10,6.398809510323237e-07,5.194221129292333e-08,1.7848514744397185e-09,2.6310512076589766e-06,5.67937684116287e-10,3.405857748351006e-10,3.604773656255711e-08,3.76,0.0,0.012388895323515711,0.9684906285098911,0.012849135124704947,0.0006270039856082867,0.759166305333355,1.0187563227881482,0.0034177624108987985,9.805521670493192e-10,0.0026080329576690224,7.936706009886707e-05,0.1078376734302595,5.943350893786727e-10,8.789426447096751e-06,1.7512115573262275e-06,6.861028630334596e-05,2.3540337203126666e-05,4.562449548003435e-07,0.005450399204023711,3.587839371726349e-05,4.153030761147119e-06,0.020865094613899467,0.005212614143528519,0.005311301873024094,0.0008471950510152067,0.0006453089709126775,1.1584371139861175e-05,0.0044614651965052465,0.0003636762494874455,8.958157876828478e-08,4.129329927992076e-12,2.686896986079687e-06,1.5548033673352488e-07,0.0013024859785045445,2.8566322364720974e-09,9.281932253068755e-13,1.872716951368365e-07,0.0011695604473375022,8.245916571176635e-08,5.871723095192898e-08,1.5909365648257296e-10,3.2383608343494576e-06,4.1226667438655066e-07,0.0003517871221628927,5.082655247543275e-12,1.1028707194692656e-10,9.569279564904547e-06
4.392557281178076e-06,1.1260239562426948,0.0021278141358089904,0.0006709111221352551,0.0005598748182119934,0.010885396554705988,0.0,0.0,0.004630805167089348,0.00014187252203658738,0.021301841860847,0.0006148131126224414,0.001684684368146579,1.3348044994094042e-09,3.26170165957194e-07,2.3125272771202177e-05,0.00038467390626499874,0.005444324097118994,1.1949560302756505e-08,1.226088480649427e-06,1.0197934666032539e-06,3.0051449554065072e-09,1.29409751104061e-06,2.4753909166689253e-07,9.721838086796989e-08,1.1087987044115975e-07,7.065677733984803e-10,6.666234614321564e-07,5.411326030840256e-08,1.8558723873511675e-09,2.686396107638547e-06,5.87319493648076e-10,3.53391164954865e-10,3.750211006354032e-08,3.76,0.0,0.012017661793278582,0.9679055343612404,0.013162771343820547,0.000639329806824871,0.7577136973866117,1.0200275035896582,0.0034156981921943663,9.778024294273416e-10,0.0026588677598686004,7.846346448556261e-05,0.10880767246979453,5.870450018296048e-10,8.868928474860845e-06,1.7388981891621216e-06,6.956396061353511e-05,2.3808929801084325e-05,4.572070514880314e-07,0.005477119704681363,3.6386509658130335e-05,4.136219098603763e-06,0.021337770278780182,0.0052792310528338125,0.005392936255720575,0.0008601904086894531,0.0006548353423346875,1.174992619920428e-05,0.004527366854797529,0.0003754938047789581,9.08240821343315e-08,4.186584168244522e-12,2.746654169584315e-06,1.589263766778568e-07,0.00133837961230776,2.893773838298852e-09,9.410596646521105e-13,1.8983981724655306e-07,0.0011828907459330315,8.345391632825575e-08,5.9553333995324455e-08,1.6416340755810932e-10,3.2891923649013405e-06,4.248112267443253e-07,0.00036501082638725087,5.232669413148374e-12,1.0967009360628555e-10,9.973711468663866e-06
