Time (s),Volume (m^3),H(5),O(6),OH(7),H2(8),Ar(9),He(10),HO2(11),H2O2(12),CO(13),CO2(14),HCO(15),C(T)(16),CH(17),CH2(T)(18),CH3(19),CH2O(20),HCCO(21),C2H(22),C2H2(23),H2CC(24),CH2(S)(25),CH3OH(26),CH3O(27),CH2CO(28),C2H3(29),C2H4(30),C2H6(31),C2H5(32),CH2OH(33),CH3CO(34),CH2CHO(35),CH3CHO(36),N2,Ne,CH3CF3(1),O2(2),H2O(3),CH4(4),CH2CF2(57),HF(38),O2(161),S(164),CF2O(49),S(125),C2HF(58),S(463),C2HF(468),C2H2F3(68),S(165),S(464),S(130),C2H2F2(59),C2H3F2(65)
6.471586365169896e-10,0.77201892207025,7.328554528492986e-13,2.02359796484546e-14,3.3334394352376144e-16,6.283900329027115e-16,0.0,0.0,1.3987346896431365e-09,8.177702247313597e-16,6.401405780608884e-19,3.1855548146034645e-26,2.8391406766438794e-19,5.739622950172297e-44,2.1477516506121332e-33,5.905948799959877e-23,2.383913679464534e-34,1.3904010458360336e-12,1.5311359334072937e-43,1.9107539524850736e-25,1.182007834875962e-40,2.646683641141803e-47,1.5559937314444927e-24,2.9992043538621375e-35,2.2072307052443265e-23,2.110590209495905e-46,7.036688615035581e-46,2.2278295934984387e-40,1.1726054551029144e-68,6.320158023166372e-56,2.722251362871648e-22,3.9785504713192045e-57,2.960759818871157e-45,1.7058466315052044e-57,3.76,0.0,0.741160971273921,0.9990259366586468,9.980549455770446e-19,5.239417083894021e-46,3.0055445633262347e-05,3.005545926491066e-05,0.0009740619412047716,2.7002857964240366e-15,1.3904019702456235e-12,1.399261057343041e-09,5.3787539553591196e-12,6.2753049069292295e-15,1.6465761532982961e-19,8.739934833005792e-13,6.327433432593102e-15,6.572311881686243e-19,3.134849401867578e-14,7.728063074749704e-13,6.705562530581163e-13
6.738816772425173e-10,0.7720190962341975,7.649059391432932e-13,2.1425528311465658e-14,3.619478789459591e-16,6.823530588266664e-16,0.0,0.0,1.4564688582829165e-09,8.866827596785407e-16,7.273392025852514e-19,3.785279585380861e-26,3.2255793388902806e-19,7.079137981701491e-44,2.546058594698175e-33,6.756195277804966e-23,2.8317677238465593e-34,1.5169846448341423e-12,2.0342763939217905e-43,2.2462575716303827e-25,1.5300590593746633e-40,3.587398212299528e-47,1.780227465659037e-24,3.693700661459861e-35,2.5062022342702468e-23,2.844980402539391e-46,9.08298419771885e-46,2.890951989722002e-40,1.785116758662004e-68,8.883579035810984e-56,3.0922616707991274e-22,5.583215010145355e-57,3.9783812645649535e-45,2.3961180821388765e-57,3.76,0.0,0.7411597301661997,0.9990107222197623,1.1279637101266283e-18,6.7558918058637905e-46,3.129649482739374e-05,3.129650961709762e-05,0.0009892763222266033,2.930380324966463e-15,1.516985695134946e-12,1.4570102503388204e-09,5.8321310566640674e-12,6.779556543456026e-15,1.8588983386020626e-19,9.468993553039699e-13,6.928590842755723e-15,7.140705197580663e-19,3.3803220235809753e-14,8.381282674038772e-13,7.266659582079449e-13
7.006047179680451e-10,0.7720192703978559,7.971310491464231e-13,2.2645479844356566e-14,3.9177894238406656e-16,7.38635817931786e-16,0.0,0.0,1.514201983983743e-09,9.583814830430362e-16,8.223105184525051e-19,4.469617185531628e-26,3.646414887773306e-19,8.661162462076833e-44,2.998629814359098e-33,7.691938936104654e-23,3.3418842490222033e-34,1.6493737800910291e-12,2.6732301761363604e-43,2.624100080367277e-25,1.9617086850447067e-40,4.808665576866461e-47,2.027045853650212e-24,4.512352612797643e-35,2.831532710858579e-23,3.792018277029096e-46,1.1608173602696157e-45,3.715028251447853e-40,2.674609372639599e-68,1.2327314712398557e-55,3.495114306327144e-22,7.733633698415386e-57,5.2847418529483986e-45,3.3221296241979115e-57,3.76,0.0,0.7411584890605551,0.9989965119535368,1.2687932371713182e-18,8.628632966350198e-46,3.253754191418599e-05,3.2537557909432334e-05,0.0010034865305849064,3.1663298022670055e-15,1.649374967499853e-12,1.5147579310439755e-09,6.3038503723894736e-12,7.301367818059603e-15,2.0887140973268521e-19,1.0226635350677968e-12,7.5589875584876e-15,7.733845127836498e-19,3.6336218295717945e-14,9.061133345171663e-13,7.849961184950184e-13
7.273277586935728e-10,0.7720194445612253,8.295344850922827e-13,2.3895885521657533e-14,4.2284381880971375e-16,7.972513458990811e-16,0.0,0.0,1.5719341229131148e-09,1.0328662911888205e-15,9.254036131716342e-19,5.246918359212163e-26,4.1031862827798034e-19,1.0517942113263652e-43,3.510406762474988e-33,8.718489677882389e-23,3.920150146104798e-34,1.7875751708414145e-12,3.477363238018425e-43,3.047698635782588e-25,2.492902075292702e-40,6.3795828854626e-47,2.2978559578072907e-24,5.471298434608637e-35,3.1843692029879554e-23,5.001908677903056e-46,1.4699168519466456e-45,4.731040502639266e-40,3.9486198558545155e-68,1.690368396499011e-55,3.9322665050788943e-22,1.0583790723256554e-56,6.945807032929195e-45,4.550757322917664e-57,3.76,0.0,0.7411572479569872,0.9989832395821007,1.4210034181181944e-18,1.0923668934155268e-45,3.3778586893640146e-05,3.3778604141918276e-05,0.0010167588441488448,3.407680903859301e-15,1.7875765070782598e-12,1.5725041626630044e-09,6.793911877523377e-12,7.840540327478245e-15,2.3367133878309363e-19,1.1012791188306695e-12,8.218668869921684e-15,8.351868248010864e-19,3.894610060976025e-14,9.76762849373224e-13,8.45542933930054e-13
7.540507994191006e-10,0.7720196187243055,8.62119942509726e-13,2.5176781913719003e-14,4.551493241358032e-16,8.582129447860436e-16,0.0,0.0,1.6296653275344626e-09,1.110137083103959e-15,1.0369679496455911e-18,6.12604361421408e-26,4.597433658521564e-19,1.2684583239120357e-43,4.086576717358255e-33,9.841309166642389e-23,4.572774530835087e-34,1.9315934690553856e-12,4.480946414730747e-43,3.5206025177442076e-25,3.141906991556658e-40,8.383009156438546e-47,2.59410543532073e-24,6.588039672064082e-35,3.565856830435754e-23,6.5342479495401486e-46,1.8454391857036314e-45,5.974508620210752e-40,5.750133178291798e-68,2.2924200423805586e-55,4.405175510026544e-22,1.4322922323714944e-56,9.039232801486003e-45,6.164301659474474e-57,3.76,0.0,0.7411560068554962,0.998970843203255,1.5850566649996472e-18,1.371629363784487e-45,3.501962976575931e-05,3.501964831455889e-05,0.0010291551651173425,3.653998649850562e-15,1.9315949663439437e-12,1.6302490046748105e-09,7.302315547054057e-12,8.396877953585705e-15,2.603585882933467e-19,1.1827392225213945e-12,8.907665267841994e-15,8.994911167926234e-19,4.163150418892818e-14,1.0500781286715302e-12,9.083026110057433e-13
7.807738401446283e-10,0.7720197928870967,8.948911102294892e-13,2.6488192662209555e-14,4.887024044182026e-16,9.21534182424374e-16,0.0,0.0,1.687395646853262e-09,1.190193760226523e-15,1.1573532480811733e-18,7.116377536218233e-26,5.130697800969727e-19,1.5199190129616997e-43,4.732576115035427e-33,1.1066010424560783e-22,5.306295976073487e-34,2.081431503901976e-12,5.723751028372958e-43,4.046493072840758e-25,3.929555226228768e-40,1.0917707469509272e-46,2.9172824547488526e-24,7.881497412065165e-35,3.977138356520202e-23,8.459351469283316e-46,2.2984764027959024e-45,7.485960634401644e-40,8.267374201382733e-68,3.0770635535404806e-55,4.915298066065827e-22,1.918183781972182e-56,1.1655870637927128e-44,8.263282932982974e-57,3.76,0.0,0.7411547657560816,0.9989592649997326,1.7614179592774915e-18,1.709198736868439e-45,3.6260670530548364e-05,3.626069042735765e-05,0.0010407333107574459,3.904867423641869e-15,2.0814331749699515e-12,1.6879925130790803e-09,7.829061355970051e-12,8.970186833000027e-15,2.8900209700323604e-19,1.267036981522598e-12,9.62599421679771e-15,9.663110530610685e-19,4.4391090207132685e-14,1.1260604656762261e-12,9.732713626856794e-13
8.074968808701561e-10,0.7720199670495987,9.27851670391174e-13,2.783013005373082e-14,5.235101351273985e-16,9.872288918350473e-16,0.0,0.0,1.7451251266438298e-09,1.2730362262841697e-15,1.2869093846969917e-18,8.227843064634173e-26,5.704519698101237e-19,1.8103004420862527e-43,5.45409393137615e-33,1.2398357403023544e-22,6.127589938887421e-34,2.2370904987196112e-12,7.251696321375978e-43,4.629183658354008e-25,4.879501854206665e-40,1.4100752396408867e-46,3.2689156053856616e-24,9.372068309257935e-35,4.419353840076917e-23,1.0859721801161855e-45,2.8414735623959986e-45,9.311436712802842e-40,1.1745798995739358e-67,4.090764996131465e-55,5.464089987141051e-22,2.5440119207313482e-56,1.490140736928499e-44,1.0969632107713555e-56,3.76,0.0,0.741153524658744,0.9989484509712837,1.950554900306104e-18,2.1147401914040454e-45,3.750170918801382e-05,3.7501730480317964e-05,0.001051547281319409,4.159891564948109e-15,2.2370923567989002e-12,1.7457347406233173e-09,8.374149279260188e-12,9.560275327562581e-15,3.1967077512219395e-19,1.3541655504498073e-12,1.0373661726560489e-14,1.0356603011311614e-18,4.722354357339559e-14,1.2047111306310428e-12,1.0404454083933222e-12
8.342199215956838e-10,0.7720201412118122,9.610052984504594e-13,2.920259647229727e-14,5.595797204610788e-16,1.0553111706534892e-15,0.0,0.0,1.8028538096640741e-09,1.3586643871422414e-15,1.4259863000486231e-18,9.470915724087466e-26,6.32044013333272e-19,2.144054591633946e-43,6.257075088508164e-33,1.3844264524661817e-22,7.043876320904855e-34,2.3985702714309512e-12,9.117543813957516e-43,5.272619586245064e-25,6.018499781527297e-40,1.8070197217585937e-46,3.650573799138005e-24,1.1081680500916486e-34,4.8936403218205653e-23,1.3831651205446347e-45,3.4883354379775696e-45,1.1503021690907095e-39,1.650271464741203e-67,5.3897181482453085e-55,6.053005764859676e-22,3.343422677807709e-56,1.8898127762601954e-44,1.4430290021998142e-56,3.76,0.0,0.7411522835634827,0.9989383506809822,2.1529377535837307e-18,2.5991401641704224e-45,3.874274573816354e-05,3.8742768473443316e-05,0.0010616475137286844,4.418695766702997e-15,2.3985723302576865e-12,1.803475737017834e-09,8.93757929191359e-12,1.0166953995387136e-14,3.5243350434107023e-19,1.4441181029401727e-12,1.1150663802584569e-14,1.1075525316555957e-18,5.0127572510523936e-14,1.286031371167946e-12,1.1098209740009815e-12
8.609429623212116e-10,0.772020315373736,9.943556631866226e-13,3.060558568596864e-14,5.969184927143651e-16,1.1257953805691881e-15,0.0,0.0,1.860581735853495e-09,1.4470781506637132e-15,1.5749339212166239e-18,1.0856637814535482e-25,6.979999340351497e-19,2.525975537515768e-43,7.147723923305918e-33,1.5409796216316788e-22,8.062727234679815e-34,2.5658694123370764e-12,1.1381647174784977e-42,5.980878067171304e-25,7.376692720517928e-40,2.2988046434635535e-46,4.063866170035734e-24,1.3033849304879573e-34,5.401131560355521e-23,1.7486980038786655e-45,4.254537702809512e-45,1.4119412414859545e-39,2.294496362210735e-67,7.041472501996578e-55,6.683498236957694e-22,4.356664112608128e-56,2.378682027147677e-44,1.8821275385119745e-56,3.76,0.0,0.7411510424702981,0.9989289170213284,2.3690394987100023e-18,3.17461721063112e-45,3.998378018100663e-05,3.998380440673715e-05,0.0010710811154853515,4.6809251584315585e-15,2.5658716861515595e-12,1.8612155491339693e-09,9.519351368919711e-12,1.079003556267524e-14,3.8735913784388917e-19,1.536887831454609e-12,1.1956987730813901e-14,1.1820014183275572e-18,5.310190814223439e-14,1.3700224127075806e-12,1.1813942918188307e-12
8.876660030467393e-10,0.7720204895353712,1.0279064267102724e-12,3.2039084024407485e-14,6.35533911685687e-16,1.198696146774116e-15,0.0,0.0,1.9183089425201422e-09,1.5382774265769532e-15,1.7341020922685148e-18,1.239663255414777e-25,7.684736694769023e-19,2.9612138860640615e-43,8.13250768854399e-33,1.7101166421926486e-22,9.19207491744978e-34,2.7389854469773573e-12,1.411275415391749e-42,6.758168154519075e-25,8.987924819796623e-40,2.9043534826798813e-46,4.510441968436718e-24,1.525373279557982e-34,5.942957797725434e-23,2.195500812114765e-45,5.157241626552385e-45,1.7226515968959702e-39,3.159020088143081e-67,9.126773351219128e-55,7.357018291442244e-22,5.6316089368935745e-56,2.972881721274606e-44,2.4352244014002364e-56,3.76,0.0,0.7411498013791897,0.9989201059933893,2.5993358771503995e-18,3.854838999250909e-45,4.12248125165532e-05,4.1224838280202927e-05,0.001079892085521729,4.946245240092812e-15,2.7389879505238923e-12,1.918954221191258e-09,1.0119465485268328e-11,1.142933489607234e-14,4.245165003196159e-19,1.6324679470887894e-12,1.2792613253539071e-14,1.2590206377975525e-18,5.614530408677609e-14,1.4566854588534146e-12,1.2551616005839447e-12
9.143890437722671e-10,0.7720206636967173,1.0616612444713365e-12,3.350307142441101e-14,6.754335641283886e-16,1.2740283574227421e-15,0.0,0.0,1.9760354645133747e-09,1.632262126353519e-15,1.903840515714485e-18,1.4103118178546435e-25,8.436190454447709e-19,3.4552914066456114e-43,9.218160125705442e-33,1.89247381217711e-22,1.0440219859004994e-33,2.917914980940882e-12,1.7388867809809e-42,7.608830688465867e-25,1.0890069510860433e-39,3.6456755916087526e-46,4.991990456872967e-24,1.7768187150552758e-34,6.520245564267102e-23,2.738457803958813e-45,6.215413100404444e-45,2.0898083872989752e-39,4.309234717988959e-67,1.1741627950326647e-54,8.075014618171631e-22,7.22489838780602e-56,3.6908186071938994e-44,3.1271599278354943e-56,3.76,0.0,0.741148560290158,0.9989118765027145,2.844305439753734e-18,4.655046382925063e-45,4.246584274481433e-05,4.2465870093844096e-05,0.0010881215182889296,5.2143416083513375e-15,2.9179177294675234e-12,1.9766917949303923e-09,1.073792161594956e-11,1.2084668975689095e-14,4.639743879739056e-19,1.730851679395523e-12,1.3657513613391575e-14,1.3386238695958924e-18,5.925653605851336e-14,1.5460216917781625e-12,1.3311191454493586e-12
9.411120844977948e-10,0.7720208378577742,1.0956237652672349e-12,3.4997522381650704e-14,7.166251632317108e-16,1.3518071630993224e-15,0.0,0.0,2.0337613343868483e-09,1.729032163092877e-15,2.0844987006688793e-18,1.5988921990979046e-25,9.23589752968458e-19,4.014115828661488e-43,1.0411685078874621e-32,2.0887022841119118e-22,1.1815839089401493e-33,3.102653831805729e-12,2.1298164752585542e-42,8.537338240059896e-25,1.312537624228328e-39,4.5482647013505246e-46,5.510240803053578e-24,2.0605821865998147e-34,7.134117507353619e-23,3.394633022149655e-45,7.4499452015912e-45,2.5216379227314393e-39,5.8271865069523114e-67,1.499962416005946e-54,8.838933489330292e-22,9.203213993957896e-56,4.55340659611361e-44,3.987218503453232e-56,3.76,0.0,0.7411473192032026,0.9989041901667939,3.104429594099123e-18,5.5921841080960466e-45,4.370687086580177e-05,4.370689984766409e-05,0.0010958077962969041,5.4849195847468104e-15,3.1026568410639523e-12,2.0344283097763995e-09,1.1374719735953883e-11,1.2755856868621633e-14,5.058015685408585e-19,1.832032276214981e-12,1.4551656503654127e-14,1.4208247960590164e-18,6.243440147590029e-14,1.638032272604006e-12,1.40926317797315e-12
9.678351252233226e-10,0.7720210120185421,1.129797631251276e-12,3.6522406797618076e-14,7.59116548138093e-16,1.432047976294545e-15,0.0,0.0,2.0914865825494226e-09,1.8285874514156547e-15,2.2764259197414672e-18,1.8067494369227842e-25,1.0085393292035802e-18,4.643995839060892e-43,1.1720360185915112e-32,2.2994680174950196e-22,1.3327994684732705e-33,3.2931971467211442e-12,2.593997670334118e-42,9.548295055328022e-25,1.574083726565426e-39,5.641537230389628e-46,6.0669619770323754e-24,2.3797054739157045e-34,7.785692251285394e-23,4.1835147030719514e-45,8.883784947276855e-45,3.027288104283168e-39,7.815161762277446e-67,1.9034516882063626e-54,9.650218577548369e-22,1.1644690239053021e-55,5.584316329458297e-44,5.049762228378614e-56,3.76,0.0,0.7411460781183236,0.9988970111367876,3.380192651632097e-18,6.68503895677074e-45,4.4947896879528e-05,4.494792754166639e-05,0.0011029867683849082,5.757703711530512e-15,3.293200432965461e-12,2.092163802989731e-09,1.2029859820272123e-11,1.3442719703054312e-14,5.5006678129476e-19,1.93600300351462e-12,1.5475004913914286e-14,1.505637102260744e-18,6.567771907697974e-14,1.7327183417755217e-12,1.489589956107546e-12
9.945581659488503e-10,0.7720211861790208,1.1641864779412062e-12,3.807769074477021e-14,8.029156834852054e-16,1.5147664708883284e-15,0.0,0.0,2.1492112374072876e-09,1.930927907363112e-15,2.4799711714829605e-18,2.035292272420893e-25,1.0986211407883095e-18,5.35165625361282e-43,1.3151740617418428e-32,2.525451730892841e-22,1.4986142442923738e-33,3.4895395087450146e-12,3.142583413539768e-42,1.0646436999402288e-24,1.8788573538396346e-39,6.959311674988277e-46,6.66396264731486e-24,2.7374166715401224e-34,8.476084276928447e-23,5.1272788189098326e-45,1.0542063618587456e-44,3.6169023551778034e-39,1.0399909845237234e-66,2.40031118883474e-54,1.051031079793896e-21,1.4640476561954682e-55,6.810240308859746e-44,6.354932946352587e-56,3.76,0.0,0.7411448370355209,0.9988903059296268,3.672081874645463e-18,7.954385042146183e-45,4.6188920786006015e-05,4.618895317585443e-05,0.0011096919176223807,6.032437180499824e-15,3.489543088732525e-12,2.1498983098085663e-09,1.2703341843895484e-11,1.4145080642828906e-14,5.968387370618245e-19,2.0427571452361736e-12,1.6427517894013837e-14,1.5930744759470108e-18,6.89853285411792e-14,1.8300810194264966e-12,1.5720957441880411e-12
9.999999999999999e-10,0.772021360339211,1.171216036949283e-12,3.839812837011723e-14,8.11995859364824e-16,1.5319162009670361e-15,0.0,0.0,2.160966116548467e-09,1.952109666133452e-15,2.522876001670763e-18,2.084498926747779e-25,1.1176080120544314e-18,5.505931567366353e-43,1.3458962789360473e-32,2.573398021414418e-22,1.5342576786229971e-33,3.5302325001083904e-12,3.2657392339673254e-42,1.0881181385516285e-24,1.9467272542252923e-39,7.25856803228471e-46,6.7906369014425e-24,2.8152938056061876e-34,8.621531734328243e-23,5.34065401130436e-45,1.0909686368204137e-44,3.7482500838013976e-39,1.1012874378354812e-66,2.5145308079701544e-54,1.0691569485351014e-21,1.5327714213235715e-55,7.086422869759667e-44,6.654527842837776e-56,3.76,0.0,0.741144584303808,0.9988889957083343,3.733542090121999e-18,8.236524774710386e-45,4.644164050157736e-05,4.644167324906598e-05,0.0011110021271188203,6.088600516960796e-15,3.530236142012108e-12,2.1616551476252553e-09,1.284273642987372e-11,1.4289991788577878e-14,6.066766909806975e-19,2.0648368886865318e-12,1.6625056287402915e-14,1.6112030156959633e-18,6.966666066489926e-14,1.8502359145465455e-12,1.5891637902473387e-12
1.021281206674378e-09,0.772021360339211,1.1987939342279524e-12,3.9663337147382924e-14,8.480306589772914e-16,1.5999785816403115e-15,0.0,0.0,2.2069353254956818e-09,2.0360534483039725e-15,2.695483149874313e-18,2.2859945417354767e-25,1.193988370317345e-18,6.144253393281772e-43,1.4713662895652534e-32,2.7673488561523696e-22,1.680014077906973e-33,3.69167503160995e-12,3.7880577570671135e-42,1.1836631500673885e-24,2.2326241589095608e-39,8.540333158542481e-46,7.30309108244524e-24,3.1371356504705643e-34,9.206403826429737e-23,6.251073348542324e-45,1.2452231170061945e-44,4.301697404565963e-39,1.3737599893251113e-66,3.0088464247071e-54,1.1420648180487988e-21,1.829646210164193e-55,8.261174785534269e-44,7.949428996039549e-56,3.76,0.0,0.7411435959547945,0.9988840432724114,3.9805875230757016e-18,9.423136936155368e-45,4.742994258524922e-05,4.7429976750231656e-05,0.0011159545169091719,6.308881179391076e-15,3.6916789225998576e-12,2.2076318635806913e-09,1.3395165781815521e-11,1.4862764862532935e-14,6.461861182319287e-19,2.1522880031510015e-12,1.7409151233822774e-14,1.6831506074749443e-18,7.235609011827213e-14,1.9301214057397956e-12,1.6567768129225513e-12
1.0480042473999058e-09,0.7720215344991117,1.233623622384506e-12,4.127930639160903e-14,8.944696889770726e-16,1.6877005036854965e-15,0.0,0.0,2.264658871602767e-09,2.1439639928467978e-15,2.9233102183426445e-18,2.560396563140393e-25,1.2947940048333017e-18,7.029390643730343e-43,1.6414248767234979e-32,3.0258694928348914e-22,1.8780259799702354e-33,3.8995974447406736e-12,4.5443536092203173e-42,1.3123877494966721e-24,2.6417460705190858e-39,1.042884491319985e-45,7.986235053086907e-24,3.5824795060722507e-34,9.977756823986143e-23,7.583323702939408e-45,1.4644194232082123e-44,5.094044765774407e-39,1.8019607207538264e-66,3.750342379252482e-54,1.238266576192117e-21,2.2735173285431243e-55,9.970718223664785e-44,9.887361486241204e-56,3.76,0.0,0.7411423548761444,0.9988781939560701,4.306202901157676e-18,1.1116510470608264e-44,4.867096227727144e-05,4.867099826480153e-05,0.0011218037753166097,6.5868141973012535e-15,3.899601664493761e-12,2.2653644958875412e-09,1.4105331609024172e-11,1.5595599523023497e-14,6.981775787703438e-19,2.2645888967217753e-12,1.8419858072302742e-14,1.7758791897550906e-18,7.578888426351761e-14,2.0328405813012373e-12,1.743629439380571e-12
