Time (s),Volume (m^3),H(5),O(6),OH(7),H2(8),Ar(9),He(10),HO2(11),H2O2(12),CO(13),CO2(14),HCO(15),C(T)(16),CH(17),CH2(T)(18),CH3(19),CH2O(20),HCCO(21),C2H(22),C2H2(23),H2CC(24),CH2(S)(25),CH3OH(26),CH3O(27),CH2CO(28),C2H3(29),C2H4(30),C2H6(31),C2H5(32),CH2OH(33),CH3CO(34),CH2CHO(35),CH3CHO(36),N2,Ne,CH3CF3(1),O2(2),H2O(3),CH4(4),CH2CF2(57),HF(38),O2(161),S(164),CF2O(49),S(125),C2HF(58),S(463),C2HF(468),C2H2F3(68),S(165),S(464),S(130),C2H2F2(59),C2H3F2(65),C2H2F3(67),CF2(43),CHFCF2(55),CF2CH(73),C2HF2(72),S(179),C2H3F2(64),CHF2(82),CHF3(42),S(1244),S(1385),CF2O2(181),CF2O2(276),CH2F2(41),S(203),S(1542),CHO2(322),C2F(467),S(174),S(413),S(1894),C2H3F2(66),C2HF4(54),CHFO(47),S(2753),S(512),CF2CF2(61),C2HF3(169),C2HF4(69),C2HFO(577),S(3833),S(2867),F(37),S(344),CFO(51),C1OO1(180),CH2O2(318),C2H2O(623),S(3850),S(970),S(2764)
1.6736205250372294e-19,0.7624653782707775,9.837151523510211e-23,1.6379058075806046e-24,1.4331381396879144e-35,2.860412511509074e-35,0.0,0.0,2.715443278651069e-19,4.831901588014669e-35,1.4155983226556776e-44,1.646090514569117e-44,3.8381987692466666e-48,4.6656349197958714e-57,9.278493284077188e-39,4.8343006394629026e-32,9.116846729546335e-36,5.398030758935736e-32,1.8365924789665375e-73,1.7881238917635174e-54,1.5965141869373925e-75,9.54577031788955e-75,4.691617595397948e-21,8.670392160845335e-66,1.909619556984321e-51,5.505185331073111e-81,2.639961186085863e-85,8.162973680662242e-68,1.812485239664445e-83,1.1040712992157398e-82,3.249731124704943e-51,7.332081774965906e-96,3.6133915694730964e-95,8.38985063126963e-97,3.76,0.0,0.7960240080854308,0.9999999999995537,2.3450847655217623e-45,4.960222755744226e-49,5.5766331549259105e-15,5.5766331549259105e-15,4.4630468584878165e-13,1.2642153539862788e-36,5.39803075893502e-32,2.7164269938030616e-19,1.9277712691187471e-31,4.988664022125133e-34,1.663272526557187e-48,5.002441201361462e-32,1.4670872413002506e-34,2.9897492379430913e-38,1.281085912339483e-33,2.92050985467693e-32,6.71543460717395e-23,1.633584797670218e-32,8.491763721129286e-35,7.142256142354464e-41,7.66911493483154e-35,1.5932777587134495e-39,8.8929857766516e-47,1.0931976857295366e-34,7.216639716694944e-43,4.6916175954462145e-21,1.2932290775066472e-60,9.634373399191057e-65,1.7748998586167747e-48,5.861328978467605e-51,2.71054503361507e-52,1.2044492634756046e-36,6.132585104237461e-65,3.9257786104643064e-43,8.475213989883658e-54,5.531083619323271e-47,4.7785128837000785e-45,9.53953050898697e-56,1.3647027200261582e-36,6.043201869047421e-57,4.779647873114346e-66,2.4576652261658135e-71,9.942572972899337e-43,1.8611613298181743e-71,3.722183371611284e-50,2.561076954871628e-58,3.1350239586234616e-51,3.511100493522497e-67,3.4962215201546242e-65,6.715434604088151e-23,2.0726838029353927e-64,6.830803145992911e-53,1.1769916506547919e-45,2.1933794816142987e-48,4.1458071330088865e-91,1.121028730475799e-100,5.571579673617279e-47,2.274939877518559e-72
3.3486951078720585e-19,0.7624653782707782,1.9682849660296829e-22,3.2772346439854393e-24,5.736287429362313e-35,1.1449104499623545e-34,0.0,0.0,5.433245760844037e-19,1.9340198651006688e-34,1.133339402493562e-43,1.3178733107429772e-43,3.0728945409193563e-47,3.735344841538806e-56,3.7138153587196767e-38,1.934980110856238e-31,3.649114612077993e-35,2.160619071485449e-31,2.940981987709242e-72,1.4315863696942058e-53,5.116855908577737e-74,3.0594360922371275e-73,9.387311313718541e-21,1.3883924152802655e-64,1.528856776546988e-50,1.764421532609483e-79,8.460984594826503e-84,1.3075957423142904e-66,5.809041988842062e-82,3.5385677891030637e-81,2.6017608759607966e-50,4.7007920823677436e-94,2.316641572577919e-93,5.378957989530356e-95,3.76,0.0,0.7960240080854253,0.999999999999107,1.8774937243305598e-44,3.9711942338368586e-48,1.115811134300114e-14,1.1158111343001142e-14,8.929971252945101e-13,5.0601565637861314e-36,2.1606190714848763e-31,5.435214045808637e-19,7.716108993393215e-31,1.9967656921399462e-33,1.331629362146328e-47,2.0022801543220747e-31,5.8721723077810054e-34,1.1966788463366014e-37,5.1276822552856354e-33,1.1689650487075836e-31,1.343670365542712e-22,6.53859643552732e-32,3.3989185060889444e-34,2.8651005738273984e-40,3.0696446029623636e-34,6.377263301433228e-39,7.121004474593872e-46,4.375639698245855e-34,2.888536632699518e-42,9.387311313911734e-21,2.0712280851464893e-59,1.5430355776122776e-63,7.105627025249779e-48,4.692627121017634e-50,2.170634368255022e-51,4.820935941042356e-36,9.821912235071718e-64,3.143009929216981e-42,6.785324484864748e-53,4.429352797579065e-46,1.912650470580752e-44,7.637423585212837e-55,5.462367400690254e-36,4.839454875620277e-56,7.653668393746173e-65,3.9364342550949026e-70,3.9830832195723236e-42,2.9862511688543564e-70,1.490023223346755e-49,2.0546614324749976e-57,2.5099363205025227e-50,5.622361635103443e-66,5.598535781878049e-64,1.343670364307588e-22,3.3201534400497565e-63,5.468795938907387e-52,4.711386296536258e-45,1.7560372538025074e-47,1.3277971075468588e-89,7.186014742460909e-99,4.4606514976662844e-46,3.650162809233039e-71
6.698844273541717e-19,0.7624653782707798,3.9374245934802614e-22,6.5558923177575784e-24,2.29526216164906e-34,4.581133117529041e-34,0.0,0.0,1.0868850725224961e-18,7.738598637932388e-34,9.070159669469379e-43,1.0546991861358792e-42,2.459250243402943e-46,2.9894111206743275e-55,1.4860098903031529e-37,7.742440871456002e-31,1.460121165167172e-34,8.645290626579249e-31,4.7075851854506426e-71,1.1457041847286434e-52,1.6386766347130347e-72,9.797865191607081e-72,1.877869875006916e-20,2.222332051696752e-63,1.2235500728498956e-49,5.650572135897127e-78,2.709614209953155e-82,2.093369949023126e-65,1.86034891899665e-80,1.133228768826167e-79,2.0821994298923954e-49,3.011152677708089e-92,1.4839546104890958e-91,3.4455612682455388e-93,3.76,0.0,0.7960240080854141,0.9999999999982137,1.5025655881035819e-43,3.1781623163965244e-47,2.232106771915144e-14,2.2321067719151448e-14,1.786382003414747e-12,2.0247221475977603e-35,8.645290626574667e-31,1.0872788149812711e-18,3.087448667097225e-30,7.989663675719658e-33,1.0657081990624591e-46,8.011728707776478e-31,2.349633811286841e-33,4.7882741318998726e-37,2.051740813408117e-32,4.677382842342541e-31,2.6879241770381964e-22,2.616290265836713e-31,1.3600101321881239e-33,1.1514845101155228e-39,1.228257680908195e-33,2.551736049528559e-38,5.699451169072635e-45,1.7508258327128453e-33,1.1557909307561456e-41,1.877869875084219e-20,3.315615092917247e-58,2.4700862672219047e-62,2.844298380789841e-47,3.755527880868598e-49,1.7373872611339341e-50,1.9290023338201387e-35,1.5722884729283918e-62,2.515363167269701e-41,5.4303217865570764e-52,3.545277474279382e-45,7.653093230559672e-44,6.112258012471672e-54,2.1856584687042475e-35,3.874866903296421e-55,1.2250857359905258e-63,6.303749672514445e-69,1.5965233475616525e-41,4.799052433190801e-69,5.963472974310422e-49,1.6511443771423426e-56,2.008716248656568e-49,8.999461140199213e-65,8.961324173285997e-63,2.68792417209609e-22,5.315335012580745e-62,4.3766988320453597e-51,1.8854501890252557e-44,1.4053634984297823e-46,4.2508512605537744e-88,4.602710449537544e-97,3.569876880877238e-45,5.865991076945144e-70
1.3399142604881034e-18,0.762465378270783,7.875703848754439e-22,1.3113207669151741e-23,9.182543262485275e-34,1.832751554691941e-33,0.0,0.0,2.174006065396675e-18,3.0959433624504605e-33,7.257505809461839e-42,8.439196088952059e-42,1.9677741202061622e-45,2.3919830924330387e-54,5.945007192446775e-37,3.0974805058297443e-30,5.8414354436447105e-34,3.4586792013247405e-30,7.533958523949926e-70,9.1673742134684e-52,5.245818471286636e-71,3.1365445208539194e-70,3.756147362160813e-20,3.556454815065136e-62,9.790259596386886e-49,1.8088910972839747e-76,8.67412549428705e-81,3.350365651274476e-64,5.95544628960444e-79,3.627751974053042e-78,1.666075904215659e-48,1.92798477390668e-90,9.501484396536937e-90,2.206128705579688e-91,3.76,0.0,0.7960240080853918,0.9999999999964269,1.2022807626787066e-42,2.5430127308194027e-46,4.464698047145141e-14,4.4646980471451435e-14,3.5731517565703406e-12,8.100210260149065e-35,3.458679201321072e-30,2.1747936357792573e-18,1.2351805094224966e-29,3.1963857254632433e-32,8.527284775822151e-46,3.20521317540157e-30,9.400065253288273e-33,1.915621446584678e-36,8.208299265015227e-32,1.871257709836075e-30,5.376431807408568e-22,1.0466864689250938e-30,5.4409261150858524e-33,4.647263118283483e-39,4.9138305169840676e-33,1.0208606204451614e-37,4.560620218481056e-44,7.004443399766492e-33,4.623916555768206e-41,3.7561473624700746e-20,5.306304634522902e-57,3.953121769826943e-61,1.1388023239763415e-46,3.0049928988843196e-48,1.3902618018536376e-49,7.71726543750377e-35,2.51628773791266e-61,2.0126727038505992e-40,4.34508248504265e-51,2.836940246797295e-44,3.0617356362302037e-43,4.890731835636502e-53,8.74405710714526e-35,3.1033668478773616e-54,1.9605363127830454e-62,1.0097140277415334e-67,6.409306505980521e-41,7.74119725501515e-68,2.3869290861915224e-48,1.3320336760120206e-55,1.6072799445412475e-48,1.4402084597070305e-63,1.4341052974203237e-61,5.376431787636927e-22,8.507008437810631e-61,3.5020240427180723e-50,7.545284726201443e-44,1.1245043223034552e-45,1.3606261201514876e-86,2.9469067186801367e-95,2.856443893321357e-44,9.462241692261245e-69
2.6799739267559667e-18,0.762465378270789,1.575226236079488e-21,2.622783838733961e-23,3.6733162680190066e-33,7.331602889858283e-33,0.0,0.0,4.348248051137008e-18,1.2384781336108836e-32,5.806555935413467e-41,6.75199815126936e-41,1.5743688844028788e-44,1.9137681715022854e-53,2.3781964168307642e-36,1.2390930408272763e-29,2.336764353099488e-33,1.3835842805922869e-29,1.2056465614735922e-68,7.334595751906029e-51,1.678990496989387e-69,1.0038907126845648e-68,7.512702336003698e-20,5.6909066091132414e-61,7.832951377867346e-48,5.789584590650936e-75,2.776257882045844e-79,5.361364171390398e-63,1.906115657415043e-77,1.1611078673129689e-76,1.3329872827016362e-47,1.2341813838129345e-88,6.082286316612211e-88,1.4122326907844868e-89,3.76,0.0,0.7960240080853471,0.9999999999928533,9.619159367145663e-42,2.034603360844315e-45,8.929880597604879e-14,8.929880597604893e-14,7.1466912505420065e-12,3.240350407031399e-34,1.3835842805893525e-29,4.349823277363915e-18,4.941124151492726e-29,1.278658348343032e-31,6.822475563131797e-45,1.282189615958178e-29,3.760332135829562e-32,7.663109419226706e-36,3.283586926111516e-31,7.485640028641095e-30,1.0753447097666927e-21,4.187086625143263e-30,2.1765475764663708e-32,1.8915194020955306e-38,1.9656921768443525e-32,4.083775156120774e-37,3.648919934109487e-43,2.8020053896879445e-32,1.8497173357302355e-40,7.512702337240847e-20,8.491143939753313e-56,6.325781924378579e-60,4.5627627150985955e-46,2.404222579004151e-47,1.1123502564630704e-48,3.087157420141129e-34,4.0265613837115143e-60,1.6102910455343426e-39,3.476396045676254e-50,2.2698395354556623e-43,1.2247939330936329e-42,3.912951789683393e-52,3.4979075197997236e-34,2.487526023607027e-53,3.13717745247391e-61,1.61860217048978e-66,2.5816715192528383e-40,1.2582878532375584e-66,9.557706825824616e-48,1.0831174670334935e-54,1.285946751705368e-47,2.304569312122006e-62,2.2948032570640452e-60,1.0753447018573925e-21,1.36131917619705e-59,2.8018852576302817e-49,3.0201646655545938e-43,8.996888760406105e-45,4.354886758236096e-85,1.886395436324738e-93,2.2853720926903793e-43,1.5380338971265374e-67
5.360093259291693e-18,0.7624653782708013,3.15053793908441e-21,5.245709988531351e-23,1.4693863167885006e-32,2.932760505002776e-32,0.0,0.0,8.696732022585581e-18,4.954114118864466e-32,4.6454652742847825e-40,5.401855321446334e-40,1.259554949308155e-43,1.5310872197682388e-52,9.513172759391281e-36,4.956573846400142e-29,9.347437821255499e-33,5.534562345755536e-29,1.9294207555800655e-67,5.867955188835122e-50,5.373295380787224e-68,3.2127646574894285e-67,1.5025812281829834e-19,9.105913749787035e-60,6.266658623894089e-47,1.8528483949652593e-73,8.884885730308244e-78,8.578806078291782e-62,6.100166766631693e-76,3.7159088050902053e-75,1.0664404552994525e-46,7.899628600937181e-87,3.893090921203619e-86,9.039282419145457e-88,3.76,0.0,0.7960240080852579,0.9999999999857062,7.695692818513662e-41,1.627759970434505e-44,1.7860245698523343e-13,1.7860245698523396e-13,1.429377018912725e-11,1.2961949854777294e-33,5.534562345732061e-29,8.699882560487974e-18,1.9765300862211207e-28,5.114841514796802e-31,5.45823956125555e-44,5.128967162127323e-29,1.5041940722887787e-31,3.0653684993717343e-35,1.3134882154080747e-30,2.994377853747315e-29,2.1507477796254095e-21,1.6749028023695448e-29,8.706544583755151e-32,7.826098957533711e-38,7.863088658779245e-32,1.633576799207575e-36,2.9193054546916915e-42,1.1208477632630504e-31,7.39917186972216e-40,1.502581228677863e-19,1.3586675550753967e-54,1.0121880766106654e-58,1.830925732461106e-45,1.9234693685781462e-46,8.899365355777412e-48,1.2349132243165076e-33,6.4428990091385155e-59,1.2882939896485374e-38,2.7812488667541927e-49,1.8159865641695573e-42,4.8993751182929907e-42,3.13050174614145e-51,1.3992199534988224e-33,1.9974629446641054e-52,5.019739434449893e-60,2.5991502723595816e-65,1.046903415702081e-39,2.0759910709815266e-65,3.830609390898674e-47,8.943593796324274e-54,1.0288065298915217e-46,3.6874995493913744e-61,3.671873073857824e-59,2.1507477479869223e-21,2.1782689568618064e-58,2.2416146278998353e-48,1.2095591938505032e-42,7.197852693754227e-44,1.3939080611298776e-83,1.207413143652363e-91,1.828384469052592e-42,2.5375311597813307e-66
1.0720331924363147e-17,0.7624653782708257,6.3011613474815864e-21,1.0491562312765399e-22,5.8776650072214e-32,1.173128080711838e-31,0.0,0.0,1.7393699965354357e-17,1.981685965133394e-31,3.716460430626382e-39,4.321587419575671e-39,1.0076679020698683e-42,1.2248988490769958e-51,3.8053465224136827e-35,1.9826698750317877e-28,3.739051246853495e-32,2.213869995975912e-28,3.0880724346008157e-66,4.694475620936057e-49,1.7195386514565166e-66,1.0281349924918563e-65,3.0052032166043566e-19,1.4569832622854509e-58,5.013445951586875e-46,5.929405093173267e-72,2.8433011610340413e-76,1.372658862747346e-60,1.9521488680456168e-74,1.1891490110264041e-73,8.531726207598384e-46,5.056040032938439e-85,2.4917150662377846e-84,5.7854586597722384e-86,3.76,0.0,0.7960240080850792,0.9999999999714121,6.156700387030702e-40,1.3022389013270695e-43,3.572097590035622e-13,3.5720975900356426e-13,2.858792786886541e-11,5.184902070662078e-33,2.2138699959571324e-28,1.7400001126555064e-17,7.906281198995459e-28,2.0459782291038113e-30,4.366695295946964e-43,2.0516286046679286e-28,6.016898798247092e-31,1.2261723470589295e-34,5.254059745777588e-30,1.1977755104655738e-28,4.301553966571025e-21,6.699747516505962e-29,3.482688693870759e-31,3.338278277015514e-37,3.145299454858036e-31,6.534442268911868e-36,2.3355121585971797e-41,4.48348226791372e-31,2.959730125709527e-39,3.0052032185839184e-19,2.1739357004185086e-53,1.6195512895652975e-57,7.369823910289467e-45,1.5388120124508342e-45,7.1197176287595e-47,4.939753455119355e-33,1.0308958950384585e-57,1.0306596488176215e-37,2.2250519070665885e-48,1.452835216791902e-41,1.9597899425044826e-41,2.504447569128775e-50,5.596993772487871e-33,1.6097617709527292e-51,8.031787551318622e-59,4.188354711315883e-64,4.301243465303833e-39,3.522085210745822e-64,1.5381720201796634e-46,7.600243759375433e-53,8.230648877967072e-46,5.900150257921626e-60,5.875147295666641e-58,4.301553840014501e-21,3.485356959537852e-57,1.793334282942639e-47,4.8498887994631665e-42,5.7584188238467215e-43,4.462355786044771e-82,7.727828447420097e-90,1.4627422926114002e-41,4.305124952002306e-65
2.1440809254506053e-17,0.7624653782708748,1.2602408173825278e-20,2.0983267059790555e-22,2.351090046136344e-31,4.692560148485229e-31,0.0,0.0,3.478763585037838e-17,7.926824496311951e-31,2.973203626989791e-38,3.45731190438716e-38,8.061439072644239e-42,9.799307078569702e-51,1.5221540919269518e-34,7.930760166872104e-28,1.4956357507275165e-31,8.85557019760953e-28,4.9439239727592864e-65,3.755625136440457e-48,5.502658287715657e-65,3.290112456207918e-64,6.010447190471689e-19,2.3312028928499188e-57,4.0108044479398054e-45,1.8974561270525267e-70,9.098784334340235e-75,2.1962941441200314e-59,6.247029389051562e-73,3.80537000879634e-72,6.825462062429339e-45,3.235954538975209e-83,1.5947414584110407e-82,3.7027953646542887e-84,3.76,0.0,0.796024008084722,0.9999999999428237,4.925418760730698e-39,1.041803509539229e-42,7.144243630400576e-13,7.144243630400657e-13,5.717624243861241e-11,2.0739952394365375e-32,8.85557019745929e-28,3.4800238257965094e-17,3.1625446507062163e-27,8.183996148799458e-30,3.493397695887691e-42,8.206597894368788e-28,2.406784078134208e-30,4.904739287539648e-34,2.1016452691827035e-29,4.7911507808266275e-28,8.603166529374984e-21,2.6799262682319814e-28,1.3930896525716815e-30,1.5015465880620346e-36,1.2581325802678248e-30,2.6138051991748004e-35,1.8684368290274324e-40,1.793411149069703e-30,1.183905023065923e-38,6.010447198390016e-19,3.478351180076866e-52,2.5913223265065944e-56,2.984737517063827e-44,1.2310642083319237e-44,5.695864267049034e-46,1.9759215286325897e-32,1.6494590397064241e-56,8.245374942756278e-37,1.7800626516688617e-47,1.162286543466326e-40,7.839239699452567e-41,2.0035605965858124e-49,2.238820353142421e-32,1.3066292852239828e-50,1.2851023782208849e-57,6.796194423353406e-63,1.8113514944503476e-38,6.276744223570014e-63,6.199929403589933e-46,6.792593847123432e-52,6.58459795009989e-45,9.44036137105936e-59,9.400356241750618e-57,8.603166023143735e-21,5.576672451116646e-56,1.4346844760591191e-46,1.9492182186253667e-41,4.6067897129794515e-42,1.429081280036374e-80,4.9459333244009106e-88,1.1702077187936018e-40,7.672207370472385e-64
4.288176391479187e-17,0.7624653782709728,2.520490186471001e-20,4.1966676948069184e-22,9.4044090314252e-31,1.8770336787973804e-30,0.0,0.0,6.957550761837241e-17,3.170745925660565e-30,2.3785770107425563e-37,2.7658674362480537e-37,6.449189735706146e-41,7.839492163709981e-50,6.088647326506343e-34,3.1723201946363546e-27,5.9825737324612095e-31,3.542246199910488e-27,7.919752646189709e-64,3.0045180469869526e-47,1.760872183846415e-63,1.052848859661468e-62,1.2020935126304697e-18,3.7299484405018e-56,3.2086627372208784e-44,6.071934382948825e-69,2.9116464462460385e-73,3.514102764237341e-58,1.9990740165385435e-71,1.2177333502358043e-70,5.46040219940082e-44,2.071039412962142e-81,1.0206485728092173e-80,2.3698217291278832e-82,3.76,0.0,0.7960240080840075,0.999999999885647,3.94035838508353e-38,8.334477923685605e-42,1.4288535711123993e-12,1.428853571112432e-12,1.143528684191893e-10,8.296129662136398e-32,3.5422461997902965e-27,6.960071251788862e-17,1.2650242945323137e-26,3.273615094289135e-29,2.794734740152205e-41,3.282655849217239e-27,9.627185884817891e-30,1.9619056983125406e-33,8.406623769482954e-29,1.9164700606446712e-27,1.72063924106338e-20,1.071975959628085e-27,5.5723869830476155e-30,7.335997211407164e-36,5.03255591736583e-30,1.045528759581254e-34,1.4947602782614093e-39,7.17368107040583e-30,4.735651614821861e-38,1.2020935157978163e-18,5.565405035663776e-51,4.146147833787974e-55,1.2233236165143941e-43,9.848571918784312e-44,4.5567275195486366e-45,7.90372668656113e-32,2.6391548357189024e-55,6.596338931374229e-36,1.424058572226915e-46,9.298365565537673e-40,3.1357119764191357e-40,1.6028240100887695e-48,8.955327519035253e-32,1.0753966590170926e-49,2.0561769436926424e-56,1.1177150066257912e-61,7.972139370747769e-38,1.2095143584167312e-61,2.5177300145268786e-45,6.573836771491712e-51,5.267710205204176e-44,1.5104675515978975e-57,1.5040667289891679e-55,1.720639038569851e-20,8.922757010293227e-55,1.1477544283404677e-45,7.870856626517768e-41,3.6854536091060106e-41,4.580185132509889e-79,3.1654368920494727e-86,9.361717250678782e-40,1.4784169310878522e-62
8.576367323536349e-17,0.7624653782711689,5.0409889399268914e-20,8.393349830154004e-22,3.7617739901044285e-30,7.508154387904381e-30,0.0,0.0,1.391512511461443e-16,1.268301595625228e-29,1.9028672459708205e-36,2.212702914336511e-36,5.159367395493729e-40,6.2716123092312615e-49,2.43546511656623e-33,1.2689312990125956e-26,2.3930358192630405e-30,1.4169021665817943e-26,1.2707486363594252e-62,2.4036217436894756e-46,6.528078746959773e-62,3.9032249594254535e-61,2.404191095036408e-18,5.9679367886788396e-55,2.5669380278678213e-43,2.2510474577636122e-67,1.0728742748818536e-71,5.622590695558371e-57,7.408583204576108e-70,4.5144787030221653e-69,4.368334956468097e-43,1.7513813579057205e-79,8.629685078677107e-79,2.004050870087795e-80,3.76,0.0,0.7960240080825786,0.9999999997712937,3.1522960521383127e-37,6.667602746973337e-41,2.8577119872544876e-12,2.8577119872546193e-12,2.2870610774467603e-10,3.318545511221927e-31,1.41690216648564e-26,1.3920166102614957e-16,5.0601100466542235e-26,1.3094493552516595e-28,2.2357944250075986e-40,1.3130656749930728e-26,3.850884631919026e-29,7.847642787019812e-33,3.36265800701745e-28,7.665899743072286e-27,3.441284719575504e-20,4.28791474308805e-27,2.228960485854234e-29,3.998233296430418e-35,2.013027485841743e-29,4.182136570696585e-34,1.1958125072002846e-38,2.8694797151289353e-29,1.8942714119612864e-37,2.404191107705827e-18,8.904682254100396e-50,6.633861904996569e-54,5.12868805878958e-43,7.87888060916309e-43,3.6453965220861407e-44,3.1614990119942263e-31,4.2226636698396286e-54,5.27708653765419e-35,1.1392502388362283e-45,7.438721319048574e-39,1.2542880984465382e-39,1.2822086501355735e-47,3.5821405633021357e-31,9.084590728534666e-49,3.2898937565544e-55,1.8853639215280277e-60,3.770222559310447e-37,2.591963682813203e-60,1.0372950915537954e-44,7.082657540845903e-50,4.214181391572231e-43,2.4167560459123743e-56,2.4065148218253886e-54,3.441283909599329e-20,1.4276476199576666e-53,9.182063257838565e-45,3.2075060896959062e-40,2.9483715860279884e-40,1.4711880212081357e-77,2.3420235366816546e-84,7.489395938575097e-39,3.168216176974206e-61
1.7152749187650673e-16,0.762465378271561,1.0081986507954473e-19,1.6786714731613897e-21,1.5047121580604424e-29,3.0032660368016084e-29,0.0,0.0,2.783027381688234e-16,5.073212832643434e-29,1.5222960416473604e-35,1.7701687979616473e-35,4.127500504522827e-39,5.0172972432779084e-48,9.741872791727717e-33,5.0757316029606343e-26,9.572157372461101e-30,5.667616539060235e-26,2.0438175574463153e-61,1.9229005269039454e-45,2.097923210038376e-60,1.254376140273703e-59,4.8083862408056335e-18,9.548715038611595e-54,2.053553823964716e-42,7.234175236614106e-66,3.4473219537982475e-70,8.996167835143484e-56,2.380868880466404e-68,1.4508143612038772e-67,3.4946735273560197e-42,1.1251465383194145e-77,5.5440149590806296e-77,1.2874700958440547e-78,3.76,0.0,0.7960240080797207,0.9999999995425871,2.5218405688505762e-36,5.334091111217996e-40,5.715428819528285e-12,5.7154288195288095e-12,4.574125358529927e-10,1.327488058113849e-30,5.667616538291005e-26,2.7840355799632697e-16,2.0240465923668902e-25,5.237803980683859e-28,1.7886381923438365e-39,5.252269346630486e-26,1.5403561991791868e-28,3.139061135271797e-32,1.3450648711775872e-27,3.0663638003897155e-26,6.882576885641188e-20,1.7151680780574748e-26,8.9158534732631e-29,2.450357987193996e-34,8.052120178170094e-29,1.6728654727754885e-33,9.566516532949062e-38,1.147793337146488e-28,7.577142872015107e-37,4.808386291483374e-18,1.4247517936592938e-48,1.0614198326301204e-52,2.239783393918752e-42,6.303113354130064e-42,2.91632312270438e-43,1.2646014506300138e-30,6.756273449500756e-53,4.221675069771558e-34,9.11401544591811e-45,5.950987928922196e-38,5.017159717904376e-39,1.0256814726029337e-46,1.4328584039602034e-30,8.037910812966449e-48,5.263838962296968e-54,3.3270327250688277e-59,1.973178478244738e-36,6.248702391799073e-59,4.3908531282644725e-44,8.583854775629975e-49,3.371351187136898e-42,3.866816612293216e-55,3.850431027015918e-53,6.882573645732381e-20,2.284241426425721e-52,7.345662444416777e-44,1.3303284831747601e-39,2.3587006894855067e-39,4.740311307657162e-76,1.5083835077209624e-82,5.991525506609191e-38,7.637930941772608e-60
3.4305512915879323e-16,0.7624653782723454,2.0163981888473035e-19,3.3573447057598816e-21,6.018857648358524e-29,1.2013075487231487e-28,0.0,0.0,5.566057120827231e-16,2.029286422617269e-28,1.2178377151328844e-34,1.4161422335301238e-34,3.3020035914249266e-38,4.0138406963022383e-47,3.8967515446023257e-32,2.0302938942365927e-25,3.8288669223381983e-29,2.26704858976319e-25,3.3039982396698676e-60,1.538322009517277e-44,6.714256114586045e-59,4.0145428584038e-58,9.616776456173478e-18,1.5277959401874023e-52,1.642844846127231e-41,2.315248890199873e-64,1.1032863075728608e-68,1.439389221532956e-54,7.619807954716618e-67,4.6432315955938076e-66,2.7957415001892096e-41,7.201376488551057e-76,3.5483857768767896e-75,8.240312615981243e-77,3.76,0.0,0.796024008074005,0.9999999990851742,2.0174739291458234e-35,4.267277655098638e-39,1.1430862484034353e-11,1.1430862484036456e-11,9.148251898990877e-10,5.310500934077913e-30,2.2670485891478044e-25,5.568073517513034e-16,8.096191516859577e-25,2.095122843887972e-27,1.4309116134974498e-38,2.1009090488153053e-25,6.161431816029143e-28,1.255625275566337e-31,5.380262569644287e-27,1.2265463032346744e-25,1.376516605393826e-19,6.86067667311433e-26,3.5663438109262673e-28,1.6609943483632883e-33,3.220850115830525e-28,6.69153588425916e-33,7.65321875562506e-37,4.591176200377155e-28,3.0308971473366656e-36,9.616776658884564e-18,2.279604647409431e-47,1.6982729485590167e-51,1.0465591182377743e-41,5.042493649434758e-41,2.333061024092948e-42,5.0584109210390496e-30,1.0810043042469137e-51,3.377341883864108e-33,7.29121778840941e-44,4.760793615837665e-37,2.0068659186688642e-38,8.204066701789547e-46,5.731440113119223e-30,7.662697921965526e-47,8.422150891454419e-53,6.316683114669964e-58,1.1613421342811597e-35,1.6722909516075934e-57,1.9497772515243145e-43,1.1535444842377978e-47,2.697084631913633e-41,6.186913948776294e-54,6.160698269638258e-52,1.3765153094294865e-19,3.6547905845417956e-51,5.876535819885931e-43,5.699913039787801e-39,1.8869618257108355e-38,1.5376145848445915e-74,9.655886494067828e-81,4.793223748424307e-37,2.0440791529938504e-58
