Time (s),Volume (m^3),H(5),O(6),OH(7),H2(8),Ar(9),He(10),HO2(11),H2O2(12),CO(13),CO2(14),HCO(15),C(T)(16),CH(17),CH2(T)(18),CH3(19),CH2O(20),HCCO(21),C2H(22),C2H2(23),H2CC(24),CH2(S)(25),CH3OH(26),CH3O(27),CH2CO(28),C2H3(29),C2H4(30),C2H6(31),C2H5(32),CH2OH(33),CH3CO(34),CH2CHO(35),CH3CHO(36),N2,Ne,CH3CF3(1),O2(2),H2O(3),CH4(4),CH2CF2(57),HF(38),O2(161),S(164),CF2O(49),S(125),C2HF(58),S(463),C2HF(468),C2H2F3(68),S(165),S(464),C2H2F2(59),S(162),S(130),C2H3F2(65),C2H2F3(67),CF2(43),CHFCF2(55),CF2CH(73),C2HF2(72),S(179),C2H3F2(64),CHF2(82),S(1228),CHF3(42),S(1335),CF2O2(181),CF2O2(276),CH2F2(41),S(203),S(1568),CHO2(322),S(174),CF2CF2(61),C2F(467),S(512),C2H3F2(66),S(413),S(1931),S(1325),C2HF3(169),F(37),C2HF4(69),C2HFO(577),S(4228),S(4234),CHFO(47),C2HF4(54),S(5148),C1OO1(180),CH2O2(318),CFO(51),C2H2O(623),S(1319),S(2245),S(344)
2.304716381012274e-05,0.8220845531270183,6.153071193203661e-05,1.41121952356093e-05,7.792713288344497e-06,0.0010224414189258769,0.0,0.0,0.00038416299059598617,3.516522750265785e-06,0.000663444874786479,3.5590560160446555e-05,1.363909787719636e-05,2.402231919131205e-15,1.9461071453926742e-11,2.9103370127431794e-08,1.5072077212848939e-05,0.0008440359859970308,1.282783147772852e-08,4.721576690507045e-11,1.0256964710244439e-11,7.993283470057568e-15,1.6471190938758785e-09,3.0239577687678845e-09,1.1840139519669562e-09,1.3250403041344681e-08,2.0630936541752923e-14,6.930014675727681e-10,2.276718453593409e-09,8.514937000218497e-12,7.56077426676659e-09,2.9196349571613026e-13,2.696294325359108e-13,2.764314815251065e-10,3.76,0.0,0.58853216329303,0.9972877706178424,0.0006871171622230236,4.171505498847463e-05,0.41274388854833266,0.4159806388869546,0.0008280714656927937,3.899631988785211e-11,0.000654619072722318,0.00032414197922009787,0.0007182592218462585,1.6444803958105148e-08,3.064870496859903e-09,4.2010075633305475e-06,4.863983774192522e-06,4.154952422728144e-05,0.00018468952663845383,2.1346919119655638e-11,9.88677569119487e-10,1.027152731750731e-05,9.785225016354139e-06,0.0006692443643763581,0.0012108599559608245,1.5293031786138182e-05,1.5230230018435838e-06,2.9105382272400336e-05,2.5553150860370918e-06,0.0002052479491679235,4.024402107880175e-08,2.7084054546257143e-05,6.981262825336359e-13,7.864610157753009e-08,8.869993387295634e-10,5.3113824516946456e-05,8.589748818743854e-09,9.99116453880431e-14,2.856253680650863e-09,3.584926778108012e-11,1.669735534301832e-07,1.0716498062098247e-07,2.693509917197212e-09,6.880572297025385e-07,3.699563389394273e-08,3.292991657561133e-12,7.783175555944028e-08,9.877249058428557e-10,3.837884415316169e-08,1.16510333024813e-08,8.007897456685863e-08,1.6334110645242988e-13,2.3346228095226828e-07,2.02525110590472e-06,5.010195094267852e-08,5.075642606600724e-12,1.1508770841319133e-13,3.388032999291097e-14,1.9725840732951796e-08,9.616876218538175e-15,1.0955403027093655e-10,2.2628844005392273e-11,4.831994536117785e-06
2.321476674883261e-05,0.8223945046171305,6.252190537359152e-05,1.4329697666965272e-05,7.950823695459113e-06,0.0010438795554075723,0.0,0.0,0.00039269100448952325,3.647215657263396e-06,0.0006824591143254571,3.658866612959504e-05,1.3948315089928915e-05,2.5319186055184447e-15,2.018535470397437e-11,2.9709115032156737e-08,1.542181215734754e-05,0.0008593590039617761,1.3278376049012632e-08,4.8141645879472296e-11,1.075887953624015e-11,8.394763975733269e-15,1.680045623282284e-09,3.1598245214777328e-09,1.2320597119886683e-09,1.375063379364616e-08,2.2009728196790725e-14,7.296208197793305e-10,2.3979381693576963e-09,8.916588837572444e-12,7.779557867734065e-09,3.0547129293461257e-13,2.824830269059928e-13,2.908966195117952e-10,3.76,0.0,0.5862222846805721,0.9972465156541388,0.0007036916549071818,4.292169312006061e-05,0.4149717739203611,0.41826814080052377,0.0008280371819293289,3.9190416176996873e-11,0.0006653523011767951,0.00032816580793028864,0.0007280766798383542,1.6642012330853837e-08,3.106938723001575e-09,4.253418958089933e-06,4.999163699675932e-06,4.289801291459399e-05,0.00018816382759566296,2.182967002393159e-11,9.990946742913256e-10,1.0487840875665349e-05,9.908397593538182e-06,0.000688223050864326,0.0012350273543877228,1.5662088062177122e-05,1.5598081981699347e-06,2.9794350849266618e-05,2.6096788535389273e-06,0.00020993331820094198,4.117971172465748e-08,2.818981688366452e-05,7.143561139356247e-13,8.086320391101874e-08,9.119645253748218e-10,5.463471397737338e-05,8.768195086875261e-09,1.0223419023844493e-13,2.9190070803950053e-09,3.678079385900654e-11,1.76306148753831e-07,1.1008301812416837e-07,2.7260051432119597e-09,7.028084007830102e-07,3.782461233557864e-08,3.371676726257081e-12,8.10555554160107e-08,1.0074522868288428e-09,3.905863952479112e-08,1.2104539891437639e-08,8.183068102524577e-08,1.6684421915883229e-13,2.397133084712668e-07,2.1101630560759636e-06,5.165883471343372e-08,5.231174517272306e-12,1.1743611343228403e-13,3.457126376261751e-14,2.021105076956412e-08,9.97936801982276e-15,1.1338503537113391e-10,2.3579769675963764e-11,5.0212495171481395e-06
2.338236968754248e-05,0.8227033786775927,6.352346195065406e-05,1.454976708651421e-05,8.111599189011658e-06,0.0010656295906705086,0.0,0.0,0.00040134478233714465,3.7821929321872076e-06,0.0007019015532326512,3.760865513463676e-05,1.426286312781814e-05,2.6678675587479375e-15,2.0932623416689976e-11,3.032436673148178e-08,1.5777288688794852e-05,0.0008748888350528634,1.3742303396666881e-08,4.907823694925443e-11,1.1281776763421674e-11,8.814060063332466e-15,1.7135279322306198e-09,3.3012039957813906e-09,1.2818063949565636e-09,1.4266454557067276e-08,2.3473302501434107e-14,7.679294861995939e-10,2.524753576951788e-09,9.334460092118259e-12,8.003793831012764e-09,3.195187503624005e-13,2.958754642283119e-13,3.060235929047406e-10,3.76,0.0,0.5839209085237331,0.9972045548421862,0.0007205822574521032,4.415486775803675e-05,0.41718997123404045,0.420546781712367,0.000828002312259768,3.938345792817599e-11,0.0006762143510566231,0.00033220694100842546,0.0007379534878964562,1.6839942927312684e-08,3.149262246776125e-09,4.306065172753274e-06,5.137045896948676e-06,4.4279657418278535e-05,0.00019168717524660142,2.2320539470824795e-11,1.009598016939886e-09,1.0707308543182493e-05,1.0032154657045327e-05,0.0007076198951514715,0.0012594911708153507,1.6037931295306127e-05,1.5972694044908394e-06,3.0495599106143085e-05,2.6648285983160924e-06,0.0002146902300069183,4.213161839459334e-08,2.9332059082006285e-05,7.308671873905911e-13,8.312848956121081e-08,9.37471443649983e-10,5.618881339025506e-05,8.949176563306539e-09,1.045969791239538e-13,2.982793621873152e-09,3.7729676252880715e-11,1.8611010077217798e-07,1.1305781994133037e-07,2.7586265203767227e-09,7.177772348541807e-07,3.8665816542232507e-08,3.451775917410193e-12,8.438979258397009e-08,1.0274218089373005e-09,3.974720448290516e-08,1.257569635611092e-08,8.361092457519643e-08,1.704026541889443e-13,2.4608994822794787e-07,2.198080901842772e-06,5.3265190784462956e-08,5.391587034339789e-12,1.1982026071439702e-13,3.527270643758487e-14,2.0705844540602096e-08,1.0353140995235036e-14,1.173235152242781e-10,2.456403232829525e-11,5.216521252422446e-06
2.3549972626252353e-05,0.8230111810228538,6.453542691900482e-05,1.4772427878609961e-05,8.27507967387363e-06,0.0010876943774897254,0.0,0.0,0.0004101249524068587,3.9215738732146325e-06,0.0007217795643596797,3.865088782414507e-05,1.4582808537301681e-05,2.810342420087514e-15,2.170348492070014e-11,3.094923746692171e-08,1.61385579659573e-05,0.0008906278155474081,1.4219951030085441e-08,5.002557715963932e-11,1.1826397214165677e-11,9.251858195383225e-15,1.7475735029036261e-09,3.448296909759474e-09,1.3333032660816339e-09,1.4798259388425112e-08,2.5026414706204082e-14,8.079942668220033e-10,2.657383207981873e-09,9.769094979965285e-12,8.233600521217649e-09,3.3412402443586383e-13,3.098264771410428e-13,3.2183847187072107e-10,3.76,0.0,0.5816279984621886,0.9971618786771587,0.0007377939225977119,4.541497718323059e-05,0.41939850375323157,0.42281659499230834,0.0008279668487916711,3.957544830125518e-11,0.0006872069600174326,0.00033626516638646654,0.000747889599382085,1.7038584143213218e-08,3.1918408560643405e-09,4.358943715573176e-06,5.277658133761119e-06,4.569500055761676e-05,0.00019526011693792142,2.2819613867985925e-11,1.0201887534698605e-09,1.0929952779117216e-05,1.0156491268474237e-05,0.0007274416209845372,0.0012842525749165536,1.6420652056088606e-05,1.6354156071505307e-06,3.120928221616519e-05,2.720769793567558e-06,0.00021951917849434232,4.309993612672787e-08,3.0511686236840895e-05,7.476628852920663e-13,8.544271182957976e-08,9.635285487053799e-10,5.777666085927786e-05,9.132709602381345e-09,1.0700049602402667e-13,3.047625420890074e-09,3.869608192214422e-11,1.964065159428386e-07,1.160899554652653e-07,2.7913723380852565e-09,7.329653983287871e-07,3.951932123403747e-08,3.5333094750376635e-12,8.783748424792236e-08,1.047634429346679e-09,4.0444627677713363e-08,1.3065143380101246e-08,8.542003825989054e-08,1.740170239397626e-13,2.525940051244674e-07,2.289092795842365e-06,5.4922612354221605e-08,5.5570354226432535e-12,1.2224053208985156e-13,3.598477386930156e-14,2.121041599056667e-08,1.0738479940592396e-14,1.21371759429849e-10,2.558257804153145e-11,5.417957650798815e-06
2.3700815271091234e-05,0.823287291535856,6.545513135790776e-05,1.497505690395825e-05,8.424558234187919e-06,0.0011078241671129247,0.0,0.0,0.0004181356741819716,4.050882476856745e-06,0.0007400483583368241,3.960821709380676e-05,1.4875430112896036e-05,2.944382910145847e-15,2.2417952393030744e-11,3.151993708201361e-08,1.646869513776484e-05,0.0009049736682529292,1.4661849660650472e-08,5.0887404493923805e-11,1.2335759145052249e-11,9.662282473060131e-15,1.7787023809291837e-09,3.585736618822434e-09,1.3811883697555347e-09,1.5290882283801214e-08,2.650489543931111e-14,8.456110267274176e-10,2.7819072145192506e-09,1.0175060607325192e-11,8.445289152551474e-09,3.477611750786605e-13,3.22876774775029e-13,3.366822626544172e-10,3.76,0.0,0.5795715879716593,0.9971228505666708,0.0007535630791429398,4.657243631442865e-05,0.4213779386486213,0.42485190679944496,0.0008279344173836618,3.974734328029307e-11,0.0006972134010804294,0.00033993200476869654,0.0007568827696014249,1.721795906958694e-08,3.2303795442282307e-09,4.406730948395806e-06,5.406566065586143e-06,4.6998073002018696e-05,0.0001985186228064448,2.327586275705424e-11,1.0297960998643098e-09,1.113306690268026e-05,1.0268885577182282e-05,0.0007456500579407214,0.0013067932282595867,1.677105654989423e-05,1.6703403500922497e-06,3.18623580124804e-05,2.77179804895265e-06,0.0002239272281133219,4.3985615788748015e-08,3.16060742356885e-05,7.630251808194604e-13,8.756798068747643e-08,9.874574017072355e-10,5.923502868986026e-05,9.300084219596959e-09,1.0919888624769535e-13,3.106877740664949e-09,3.958096373155108e-11,2.061124494176239e-07,1.1886836724549464e-07,2.820948533542773e-09,7.468236371824788e-07,4.0298053376376425e-08,3.607933046927764e-12,9.103995391360732e-08,1.0660344160037268e-09,4.107995618194581e-08,1.352182922057573e-08,8.707320211081209e-08,1.7731829067493241e-13,2.5855810364585077e-07,2.3737234410525927e-06,5.6459304895176606e-08,5.710376346744777e-12,1.2444999673264394e-13,3.663481528217217e-14,2.167305497234843e-08,1.1095413958280774e-14,1.2511094634871077e-10,2.652937986938014e-11,5.604645509534591e-06
2.383657365144623e-05,0.8235350561724649,6.629013080080772e-05,1.5159246471566616e-05,8.561014765725331e-06,0.0011261626788588838,0.0,0.0,0.00042543363400776634,4.170469114515479e-06,0.0007568016515972834,4.0485693211389064e-05,1.5142615284181465e-05,3.069906630794068e-15,2.307812670231975e-11,3.204036547698773e-08,1.676989601092686e-05,0.0009180328454300278,1.506951122838936e-08,5.167054143738691e-11,1.2810229933915438e-11,1.0045409516468221e-14,1.8071179568963345e-09,3.7136611382773144e-09,1.425562675247121e-09,1.574583788621359e-08,2.790414618130378e-14,8.807728952222766e-10,2.898301278986402e-09,1.0552770563183206e-11,8.639824197759358e-09,3.6044543394722785e-13,3.3503558997507134e-13,3.5055344430411853e-10,3.76,0.0,0.577726634876047,0.9970872173579493,0.0007679842143561277,4.763332408966881e-05,0.423152766371804,0.42667761683802846,0.0008279048075088355,3.9901324630082143e-11,0.0007063119333558612,0.0003432437146665322,0.0007650176421894726,1.737987325361717e-08,3.2652407874634455e-09,4.449897042925828e-06,5.524509353449568e-06,4.819488518170185e-05,0.00020148634025360225,2.3692272513797816e-11,1.0385047474777796e-09,1.1318098206089601e-05,1.0370435251760102e-05,0.0007623407311784646,0.001327287391982812,1.7091302387211926e-05,1.7022587942834511e-06,3.2458941083068705e-05,2.8182786108401155e-06,0.00022794499296474157,4.479434789629534e-08,3.26181125348312e-05,7.770527841660548e-13,8.951560166474696e-08,1.0093854898196975e-09,6.057164210592746e-05,9.452509198206452e-09,1.1120627615202809e-13,3.160944216849538e-09,4.038970215164848e-11,2.1521770168369052e-07,1.2140937923865513e-07,2.8476510215160667e-09,7.594500853970965e-07,4.1007525997791044e-08,3.676114434883508e-12,9.400477148836794e-08,1.082763974055215e-09,4.165800264393898e-08,1.3946379178444338e-08,8.858147994784312e-08,1.8032896927947451e-13,2.640164044165288e-07,2.4521518109370314e-06,5.787983816159433e-08,5.852079609198546e-12,1.2646403693166829e-13,3.722735548232456e-14,2.2096463068528546e-08,1.1425044174008096e-14,1.2855525744335657e-10,2.7406508021843187e-11,5.777130210602231e-06
2.3972332031801227e-05,0.8237821278007187,6.7132036735612e-05,1.5345176425964742e-05,8.69931845446965e-06,0.0011447128164324975,0.0,0.0,0.00043281557167515694,4.29316538413266e-06,0.0007738541447045518,4.137841860024761e-05,1.541346208673727e-05,3.2002201531872183e-15,2.3754900639243055e-11,3.256729402819603e-08,1.7074987382864167e-05,0.0009312334656299931,1.54867992632246e-08,5.2460796876477126e-11,1.3300344440662902e-11,1.044197077172012e-14,1.8359161302152948e-09,3.845712637988868e-09,1.4711761159219187e-09,1.621200792349775e-08,2.93714072565878e-14,9.172130297660956e-10,3.01892154339729e-09,1.0942493984845537e-11,8.838231634638088e-09,3.7352968104409064e-13,3.475980428471686e-13,3.6492518006474005e-10,3.76,0.0,0.5758871721639678,0.9970510975816795,0.0007826250337584556,4.871260091713697e-05,0.4249212935748322,0.4284975939956611,0.0008278747937403596,4.0054621626193416e-11,0.0007154993334933893,0.0003465662487645935,0.0007731913573091431,1.754223240039882e-08,3.3002690851886987e-09,4.493210982026325e-06,5.644292287088751e-06,4.9414782776348506e-05,0.0002044875818845808,2.411420876264738e-11,1.047272814439595e-09,1.1505252826280916e-05,1.0472356073813862e-05,0.0007793223378294996,0.0013479788229037335,1.7416224100014564e-05,1.7346428914554434e-06,3.306396222338908e-05,2.8652880194264177e-06,0.00023201088331274152,4.56141980414497e-08,3.3656334651032855e-05,7.912732117812825e-13,9.149669133980558e-08,1.0316898350524602e-09,6.193137808034305e-05,9.606636559713251e-09,1.1324125794948607e-13,3.2157178009466535e-09,4.121022393634228e-11,2.2468632127602014e-07,1.2398901192666847e-07,2.874432017392386e-09,7.722233621355709e-07,4.1725198496639625e-08,3.745273938926275e-12,9.704959572334099e-08,1.0996546820129055e-09,4.224202073351155e-08,1.438413297313123e-08,9.010929969408786e-08,1.8337744780439844e-13,2.695615695492076e-07,2.532773797247168e-06,5.933685349270446e-08,5.997376827858721e-12,1.2850245388170376e-13,3.782706422019551e-14,2.252664964205184e-08,1.1762788433999233e-14,1.3207576342462863e-10,2.8307880267381016e-11,5.9539309870320015e-06
2.4108090412156223e-05,0.8240285094479521,6.798087122728225e-05,1.5532859495762752e-05,8.839491454941907e-06,0.0011634761220438768,0.0,0.0,0.00044028178183658906,4.419039561625566e-06,0.0007912099391808249,4.2286593078108815e-05,1.5688006724302372e-05,3.335486728943179e-15,2.444862476628821e-11,3.3100784360496233e-08,1.7383995785668488e-05,0.0009445768081244488,1.591390760656834e-08,5.32581905934004e-11,1.3806540533285876e-11,1.0852375639699374e-14,1.865101103412687e-09,3.982010643170559e-09,1.5180567765276978e-09,1.6689617617785577e-08,3.0909694651829565e-14,9.5497129238507e-10,3.1438978038653252e-09,1.134454807784903e-11,9.040578521656703e-09,3.8702456902980986e-13,3.605758563843612e-13,3.798130365464418e-10,3.76,0.0,0.574053180762593,0.9970144859961649,0.0007974883045870313,4.98104836631756e-05,0.4266835321471233,0.43031185577072684,0.0008278443717257563,4.020723585295688e-11,0.0007247765952241176,0.0003498994868470309,0.0007814038999849062,1.7705029971361265e-08,3.335464366367757e-09,4.536671351383575e-06,5.765929072317404e-06,5.065806032600619e-05,0.00020752264572480392,2.454171499371617e-11,1.0561009292617534e-09,1.169454217642544e-05,1.0574645234533601e-05,0.0007965985752303928,0.0013688681071676637,1.774587119368042e-05,1.7674975514878007e-06,3.3677505885452875e-05,2.91282906614812e-06,0.00023612515130288684,4.64452719576155e-08,3.4721248706870685e-05,8.056882972293357e-13,9.351166284755653e-08,1.054375073915793e-09,6.331453658993772e-05,9.762474484406202e-09,1.1530409399081226e-13,3.2712050597509775e-09,4.2042613299003736e-11,2.3453116573684575e-07,1.266075582018751e-07,2.9012905563842083e-09,7.851443271081772e-07,4.245110846031681e-08,3.815422917023037e-12,1.0017615105612762e-07,1.1167070196223932e-09,4.283205878802574e-08,1.4835469399823383e-08,9.165684215396417e-08,1.8646405721110848e-13,2.7519459154362166e-07,2.615640327843078e-06,6.083128364765016e-08,6.146358716234601e-12,1.305654596780345e-13,3.843400516101716e-14,2.2963728846804575e-08,1.2108809500603112e-14,1.3567374405947214e-10,2.923404008052392e-11,6.135131427998641e-06
2.424384879251122e-05,0.8242742041395903,6.88366558767563e-05,1.5722307998694392e-05,8.981556151973071e-06,0.0011824541435648535,0.0,0.0,0.0004478325496387414,4.548161034069063e-06,0.0008088731780693218,4.32104183178274e-05,1.596628591427013e-05,3.4758747003493685e-15,2.5159656412557098e-11,3.3640893380242936e-08,1.769694758440262e-05,0.0009580641604772474,1.635103348661601e-08,5.406274240137262e-11,1.432926657290243e-11,1.127704474810749e-14,1.8946769092997838e-09,4.122677735271928e-09,1.5662331714196743e-09,1.7178895864590925e-08,3.2522145614816e-14,9.940885783371336e-10,3.273363070256532e-09,1.1759256564759452e-11,9.246932910781821e-09,4.0094096829511747e-13,3.73981046404735e-13,3.9523298625069786e-10,3.76,0.0,0.5722246416549364,0.9969773773168178,0.0008125768251982469,5.092719031967186e-05,0.42843949387172586,0.4321204196095404,0.0008278135370769358,4.035916887350406e-11,0.0007341447286522055,0.00035324330716544975,0.0007896552575431375,1.7868259355860496e-08,3.370826569756519e-09,4.580276718372362e-06,5.889433776989386e-06,5.1925013632940705e-05,0.00021059183133483915,2.4974833534338294e-11,1.064989723447968e-09,1.1885977555842334e-05,1.0677299888200398e-05,0.0008141731683238668,0.0013899558226888088,1.8080293519980683e-05,1.8008277155247007e-06,3.429965696707248e-05,2.9609045234415997e-06,0.00024028804670866177,4.7287675840704935e-08,3.5813368905352105e-05,8.202998820277886e-13,9.556093212176948e-08,1.077445874230623e-09,6.472142084974848e-05,9.920031032445397e-09,1.173950477614563e-13,3.3274124611774684e-09,4.288695314802499e-11,2.4476548689236993e-07,1.292653084404263e-07,2.928225663002893e-09,7.982138339973955e-07,4.318529298012588e-08,3.88657286891336e-12,1.033861898222486e-07,1.1339214599123737e-09,4.342816544998624e-08,1.5300776241563672e-08,9.322428909984093e-08,1.8958912983693843e-13,2.809164703376809e-07,2.7008032798830286e-06,6.236408140055134e-08,6.299117890041127e-12,1.326532736497222e-13,3.904823953741645e-14,2.340781749112699e-08,1.2463272788498353e-14,1.3935049350959553e-10,3.018554045451367e-11,6.3208162608837525e-06
2.4379607172866216e-05,0.8245192148989687,6.969941185716492e-05,1.591353398518338e-05,9.125535106894528e-06,0.0012016484344967084,0.0,0.0,0.0004554681507369792,4.680600305643257e-06,0.0008268480464943882,4.415009785399317e-05,1.6248336562242622e-05,3.621552842525212e-15,2.5888350515363027e-11,3.41876768028852e-08,1.8013868968934032e-05,0.000971696818430744,1.6798377578643054e-08,5.4874472159126896e-11,1.4868981641793058e-11,1.1716408406617842e-14,1.9246474339554713e-09,4.267839618791326e-09,1.6157342463044663e-09,1.7680075283076827e-08,3.4212022100550706e-14,1.0346068361840312e-09,3.4074536227489506e-09,1.218694973405814e-11,9.457363735487084e-09,4.1528997213967137e-13,3.8782593439926233e-13,4.1120141596830164e-10,3.76,0.0,0.5704015358798369,0.996939766215766,0.000827893425344463,5.206293998816189e-05,0.4301891904253822,0.4339233029066192,0.0008277822853698728,4.051042222989972e-11,0.0007436047604900739,0.00035659758640223336,0.000797945419650636,1.8031913866717077e-08,3.4063556440575486e-09,4.6240256316582145e-06,6.014820325023761e-06,5.321593972713628e-05,0.00021369543978430873,2.5413607184422704e-11,1.0739398314400817e-09,1.2079570174093899e-05,1.0780317151770681e-05,0.0008320498695349035,0.0014112425390531245,1.8419541253225183e-05,1.8346383605536972e-06,3.493050081495769e-05,3.0095171326483085e-06,0.00024449981685243434,4.814151635240821e-08,3.693321552763707e-05,8.351098158060136e-13,9.764491789407274e-08,1.1009069351151108e-09,6.615233735073532e-05,1.0079314179486816e-08,1.1951438391001806e-13,3.384346416046697e-09,4.374332576290333e-11,2.554029409524076e-07,1.3196255074900692e-07,2.9552363503790215e-09,8.114327339132788e-07,4.3927788650445686e-08,3.958735435402263e-12,1.0668149254356349e-07,1.1512984691152122e-09,4.403038962231097e-08,1.5780450421794423e-08,9.481182321616942e-08,1.9275299946451912e-13,2.867282133299689e-07,2.788315493499465e-06,6.39362198138815e-08,6.455748888574002e-12,1.3476609287088506e-13,3.966982487215895e-14,2.3859035103661305e-08,1.282634640095099e-14,1.431073202527572e-10,3.116294389648113e-11,6.511071358873844e-06
2.4515365553221213e-05,0.8247635447475651,7.05691598962222e-05,1.6106549663792026e-05,9.27145107766238e-06,0.0012210605539380865,0.0,0.0,0.00046318885115389076,4.8164290032012834e-06,0.0008451387719854596,4.510583707760097e-05,1.653419553740888e-05,3.77269660839483e-15,2.6635069627915774e-11,3.474119543425928e-08,1.8334785949619295e-05,0.0009854760856597027,1.7256144038914347e-08,5.5693399778812914e-11,1.5426155777211122e-11,1.2170907627689173e-14,1.95501683270811e-09,4.4176251885278154e-09,1.6665893750516106e-09,1.8193392267470537e-08,3.598271472009875e-14,1.0765690890649675e-09,3.546309068803479e-09,1.262796452822398e-11,9.671940855661726e-09,4.3008292639763433e-13,4.0212315004530385e-13,4.2773513526016707e-10,3.76,0.0,0.56858384453196,0.9969016473216311,0.0008434409663916482,5.321795286337392e-05,0.4319326333789895,0.43572052300495456,0.0008277506121444212,4.066099744327169e-11,0.0007531577342902425,0.00035996219962509035,0.0008062743783546872,1.8195986734325544e-08,3.4420515480869105e-09,4.66791662069509e-06,6.142102490851894e-06,5.453113683033028e-05,0.00021683377363074176,2.5858078505578048e-11,1.0829518905756726e-09,1.2275331098499873e-05,1.0883694103240535e-05,0.0008502324585163084,0.0014327288174189963,1.8763664850484762e-05,1.868934494106624e-06,3.557012319610291e-05,3.0586695988260774e-06,0.00024876070639094015,4.900690057945954e-08,3.8081314930013576e-05,8.501199555757799e-13,9.976404168442993e-08,1.124762986833448e-09,6.760759589359039e-05,1.0240331770878418e-08,1.216623681396099e-13,3.442013492457442e-09,4.461181237543141e-11,2.6645759887306723e-07,1.3469957034352245e-07,2.982321619326918e-09,8.248018709413506e-07,4.4678631536731265e-08,4.031922397232896e-12,1.1006386821783665e-07,1.1688385065856512e-09,4.463878046908403e-08,1.627489817238852e-08,9.641962789021713e-08,1.959560008285019e-13,2.926308353995504e-07,2.8782307850465186e-06,6.554869249356687e-08,6.616348200498804e-12,1.369041117748084e-13,4.0298822042238465e-14,2.431750399984983e-08,1.3198201166362241e-14,1.46945546929408e-10,3.216682251182314e-11,6.705983748516112e-06
2.465112393357621e-05,0.8250071967048522,7.14459201917219e-05,1.6301367464683755e-05,9.41932707167341e-06,0.001240692066534064,0.0,0.0,0.00047099490695043996,4.955719881322966e-06,0.000863749624532931,4.607784324666842e-05,1.682389983427198e-05,3.9294899650016044e-15,2.740018836802887e-11,3.5301508410909264e-08,1.865972435177092e-05,0.0009994032736368736,1.7724540544963942e-08,5.6519545226205914e-11,1.6001270209722428e-11,1.2640995407448676e-14,1.9857893314532266e-09,4.572166597945924e-09,1.71882836108613e-09,1.8719087038343516e-08,3.783774780666035e-14,1.1200194561732955e-09,3.6900724004366047e-09,1.3082644650761211e-11,9.890735152424898e-09,4.45331400712429e-13,4.1688563203708826e-13,4.448513849838359e-10,3.76,0.0,0.5667715487617458,0.9968630152195068,0.0008592223415630722,5.439245021649566e-05,0.4336698341977187,0.43751209719628403,0.0008277185129042956,4.081089601375154e-11,0.0007628047106836478,0.0003633370203019315,0.0008146421281232641,1.836047111367566e-08,3.477914250951364e-09,4.71194819571344e-06,6.27129389424111e-06,5.5870904318347364e-05,0.00022000713689566693,2.6308289134735413e-11,1.0920265410393128e-09,1.2473271244038529e-05,1.0987427781188612e-05,0.0008687247419926783,0.001454415210415644,1.9112715052170797e-05,1.9037211484175133e-06,3.6218610277117176e-05,3.1083646040537685e-06,0.00025307095722490247,4.988393600021052e-08,3.925819953884936e-05,8.653321650627437e-13,1.0191872777345404e-07,1.1490187904332557e-09,6.908750962470215e-05,1.0403091495719393e-08,1.2383926711017354e-13,3.500420286021764e-09,4.54924929812526e-11,2.779439569210384e-07,1.3747664910335849e-07,3.0094804593750574e-09,8.38322079981877e-07,4.543785713675807e-08,4.1061456789140124e-12,1.1353515460795843e-07,1.1865420247182056e-09,4.525338745173713e-08,1.6784535195352792e-08,9.804788716086084e-08,1.9919846933217425e-13,2.986253589043574e-07,2.9706039597482423e-06,6.720251384547004e-08,6.7810142866286905e-12,1.3906754906065196e-13,4.093529414497202e-14,2.4783349349549308e-08,1.3579010675662359e-14,1.5086651063348325e-10,3.3197758292276577e-11,6.90564161717656e-06
