Time (s),Volume (m^3),H(5),O(6),OH(7),H2(8),Ar(9),He(10),HO2(11),H2O2(12),CO(13),CO2(14),HCO(15),C(T)(16),CH(17),CH2(T)(18),CH3(19),CH2O(20),HCCO(21),C2H(22),C2H2(23),H2CC(24),CH2(S)(25),CH3OH(26),CH3O(27),CH2CO(28),C2H3(29),C2H4(30),C2H6(31),C2H5(32),CH2OH(33),CH3CO(34),CH2CHO(35),CH3CHO(36),N2,Ne,CH3CF3(1),O2(2),H2O(3),CH4(4),CH2CF2(57),HF(38),O2(161),S(164),CF2O(49),S(125),C2HF(58),S(463),C2HF(468),C2H2F3(68),S(165)
7.83338689775097e-05,0.6121023001367523,2.3029936647678e-09,3.706963442884943e-09,4.0599657283064e-10,8.822010182490955e-08,0.0,0.0,2.1963450063044313e-06,1.0344845996796417e-08,2.290641575278868e-08,6.480322194659965e-13,8.614346884806089e-11,2.2157552705990476e-30,4.591246546923248e-22,6.03901036124115e-15,7.177531609880796e-18,2.0172145300280843e-05,2.956401970361365e-25,1.4677333166340402e-17,2.906875696205028e-21,1.7841469572151528e-27,5.940800117847593e-16,1.463615148311311e-18,1.5340803778452894e-16,2.40045766721188e-22,4.93997424844138e-29,1.896899801360536e-20,1.0478505262580678e-32,6.219854995826774e-29,6.171220634597679e-14,2.839851944435136e-30,2.4696635614520768e-24,1.4182325482747595e-25,3.76,0.0,0.7736166929075937,0.9997922560459503,1.0249151450625813e-07,1.4909502280674274e-21,0.02182004465500726,0.02184099554141202,0.00018528499599777847,1.6892993083651729e-13,2.019513856360508e-05,2.5390567882225985e-06,3.750127864979459e-07,9.65936272523664e-10,7.417671099607633e-14,1.5244012428376326e-08,5.721932170935491e-09
8.188677306188231e-05,0.6122094485242108,2.407700340414687e-09,3.8863823863349675e-09,4.271036384231646e-10,9.663897023325458e-08,0.0,0.0,2.290727780805614e-06,1.1047573539033894e-08,2.6173239125914424e-08,7.434533767891408e-13,9.419949747548282e-11,2.6487805773498954e-30,5.249681492573956e-22,6.614908198238264e-15,8.956719750218077e-18,2.202987137936179e-05,3.6528767714656053e-25,1.6750311250665596e-17,3.789956587258661e-21,2.239527009552291e-27,6.506657681901278e-16,1.8161102752945132e-18,1.7217632746891485e-16,3.140742442212418e-22,6.239949240513416e-29,2.3729271344842696e-20,1.577681137670441e-32,8.141038017236284e-29,7.022041893072599e-14,3.900109779168752e-30,3.085880004706276e-24,2.0236074950372805e-25,3.76,0.0,0.7726403089509788,0.9997902948294287,1.1266012553357626e-07,2.057705199012439e-21,0.022794405896373247,0.02281728759047317,0.00018528462992392197,1.7644219144527825e-13,2.205613962426888e-05,2.664800876865165e-06,4.0965234541988826e-07,1.013598627155316e-09,8.106815389041804e-14,1.599938334709855e-08,6.249423925635166e-09
8.543967714625493e-05,0.6123164619210157,2.5125226325974276e-09,4.0663149219769135e-09,4.483401348301841e-10,1.0546062791225984e-07,0.0,0.0,2.3848137157778807e-06,1.1758377068517821e-08,2.973701139354891e-08,8.479094521208227e-13,1.026203737361496e-10,3.1426764801442415e-30,5.968536959734208e-22,7.217501516146662e-15,1.1070256237559143e-17,2.3968188369322102e-05,4.474275153793861e-25,1.900819556308323e-17,4.8857226097802114e-21,2.784510488321973e-27,7.09871663135178e-16,2.2328024361375055e-18,1.9237835807415807e-16,4.0623517323426784e-22,7.809148605626519e-29,2.939994781094393e-20,2.337986202779755e-32,1.0532799274911154e-28,7.946307904706127e-14,5.2848245128640334e-30,3.81887931803518e-24,2.8435525362919844e-25,3.76,0.0,0.771665156215115,0.9997882527654826,1.2333032058839875e-07,2.8018319226940305e-21,0.02376745255540344,0.02379234900112921,0.00018528424887159518,1.8394164494531926e-13,2.399802891902399e-05,2.7914730781339822e-06,4.4580827427673676e-07,1.06159726076642e-09,8.826297485362467e-14,1.6760330141288188e-08,6.799871305512616e-09
8.899258123062754e-05,0.6124233404978342,2.6174796762317197e-09,4.246788404862047e-09,4.697041790861874e-10,1.1468788219835968e-07,0.0,0.0,2.4786216023330196e-06,1.2476617827867662e-08,3.361069529202943e-08,9.618310867351818e-13,1.1140673895949698e-10,3.7030277954907514e-30,6.750585742716797e-22,7.846900596037519e-15,1.3562690152286769e-17,2.598694541442944e-05,5.436671637131847e-25,2.1458611666146384e-17,6.2332000582623415e-21,3.4318246959995e-27,7.717085310143415e-16,2.7219437859269504e-18,2.140659409885147e-16,5.199267993882936e-22,9.689875801550542e-29,3.610579367509124e-20,3.4145343238755205e-32,1.3483201981938732e-28,8.946900611438489e-14,7.073528548479064e-30,4.6844207050883906e-24,3.940037354368777e-25,3.76,0.0,0.7706912331463749,0.9997861299729961,1.3450377789318585e-07,3.768075272970471e-21,0.02473918632476105,0.024766181324749538,0.00018528385286282207,1.9142831431312544e-13,2.60206685559467e-05,2.91907396361681e-06,4.834788904302799e-07,1.1099322321188954e-09,9.576083726508317e-14,1.7526856242331563e-08,7.373237661819031e-09
9.254548531500016e-05,0.6125300844251216,2.722590540369188e-09,4.427830208489399e-09,4.911944829453814e-10,1.2432359904414907e-07,0.0,0.0,2.57217010142362e-06,1.3201737573885459e-08,3.780726027692973e-08,1.0856526092536964e-12,1.2055924299137528e-10,4.3357027080388236e-30,7.598629427548713e-22,8.503223481389527e-15,1.6482277098216894e-17,2.8085991899558206e-05,6.557481922110035e-25,2.4109152521009902e-17,7.8765271297044e-21,4.1955054329169475e-27,8.361879658022281e-16,3.292444334547461e-18,2.3729117733730675e-16,6.590068793194895e-22,1.1929225937314038e-28,4.3982538057719815e-20,4.92020150326253e-32,1.7092196336927094e-28,1.0026696702197428e-13,9.360846577157741e-30,5.699609189879204e-24,5.38922514093856e-25,3.76,0.0,0.7697185381930494,0.9997839265706783,1.4618212781827143e-07,5.010008989469763e-21,0.025709608894903473,0.025738786110747078,0.0001852834419195945,1.98902222475257e-13,2.8123920890450252e-05,3.0476041441257345e-06,5.226625122097571e-07,1.1586036150766625e-09,1.035614046976373e-13,1.8298965316165397e-08,7.969486424918596e-09
9.609838939937277e-05,0.6126366938731239,2.827874228489698e-09,4.609467722617169e-09,5.128103020461598e-10,1.3437070248643451e-07,0.0,0.0,2.665477744658373e-06,1.3933251405720926e-08,4.233968276545688e-08,1.219812178429349e-12,1.3007854459342983e-10,5.0468595685094116e-30,8.515500410667764e-22,9.186595949672975e-15,1.988111834106935e-17,3.0265177449409566e-05,7.855522853485985e-25,2.6967378585738764e-17,9.86537655122393e-21,5.0911486390703005e-27,9.033223204570173e-16,3.953895911634563e-18,2.6210648747870315e-16,8.278331911473683e-22,1.4579455115727207e-28,5.3177354503848904e-20,7.002177009311724e-32,2.1472678654828766e-28,1.1188569531312058e-13,1.225863773679395e-29,6.882951447737795e-24,7.28394839591897e-25,3.76,0.0,0.7687470698053323,0.9997816426770652,1.5836696693369317e-07,6.591338972446634e-21,0.02667872195408521,0.026710164906580725,0.0001852830160638716,2.0636339230849163e-13,3.030764852474792e-05,3.17706428259009e-06,5.633574589148314e-07,1.2076115034932046e-09,1.1166434091818572e-13,1.9076661340842578e-08,8.588581104832782e-09
9.965129348374539e-05,0.6127431690118781,2.933349678760345e-09,4.791728351659258e-09,5.34551389482061e-10,1.4483217411983987e-07,0.0,0.0,2.758562935116788e-06,1.4670741231462056e-08,4.7220946389311343e-08,1.3647519257053259e-12,1.3996531184498526e-10,5.842956272045775e-30,9.504064306783571e-22,9.897151558934212e-15,2.3815299921888444e-17,3.2524351927722494e-05,9.35107437592413e-25,3.0040817913442103e-17,1.2255394201692272e-20,6.135324248332815e-27,9.73124713006139e-16,4.716596353422496e-18,2.8856464033608403e-16,1.0313059546936285e-21,1.7698364396742153e-28,6.38493472439124e-20,9.850759044043448e-32,2.6751600561126732e-28,1.243539101874674e-13,1.5898301730337165e-29,8.254412221908801e-24,9.736492759742432e-25,3.76,0.0,0.767776826435305,0.9997792784105175,1.7105987079401734e-07,8.587340666978951e-21,0.0276465271883608,0.02768031925775768,0.00018528257531758057,2.1381184663994417e-13,3.2571714307317374e-05,3.3074551056942305e-06,6.055620508185419e-07,1.2569560156156086e-09,1.2006930988826445e-13,1.98599486765475e-08,9.230485291782463e-09
9.999999999999998e-05,0.6128495100112127,2.9437128129705705e-09,4.809651279956573e-09,5.366919646843745e-10,1.458813793986116e-07,0.0,0.0,2.7676876597731234e-06,1.4743431666018686e-08,4.7719315837851815e-08,1.3795750377456818e-12,1.409554955181979e-10,5.925920460148834e-30,9.60506133214508e-22,9.968360542866994e-15,2.4232510568559433e-17,3.2750387835973335e-05,9.509310490332513e-25,3.035434704846359e-17,1.2513868433737865e-20,6.246477615784268e-27,9.80119897980905e-16,4.797318639296137e-18,2.9125195824443457e-16,1.0533448513301011e-21,1.8032082773936035e-28,6.498273165679726e-20,1.0180336831302849e-31,2.7323349992888865e-28,1.2562448796144343e-13,1.630108571224843e-29,8.399950916949507e-24,1.0012137714242603e-24,3.76,0.0,0.7676816660155683,0.9997790420382587,1.7233307852274297e-07,8.808801282644251e-21,0.02774144385536344,0.02777547097135791,0.00018528253125807406,2.1454220495291587e-13,3.279824959092255e-05,3.320302744526009e-06,6.09785591895509e-07,1.2618171723012002e-09,1.2091049536589889e-13,1.9937127391062882e-08,9.294714027946747e-09
0.000103204197568118,0.6128495100112127,3.0390357643196675e-09,4.9746395142971576e-09,5.564179537491095e-10,1.5571105257589666e-07,0.0,0.0,2.851443948163234e-06,1.541384981370479e-08,5.246404225795363e-08,1.5209180976879137e-12,1.5022022253995415e-10,6.730759872607686e-30,1.0567222067756593e-21,1.0635031576556173e-14,2.834503176360594e-17,3.486336543647582e-05,1.1065942213545866e-24,3.333696625017974e-17,1.510865361214931e-20,7.346137613188035e-27,1.0456090147888843e-15,5.591573959402582e-18,3.1671878242671795e-16,1.274912190197904e-21,2.134970243470012e-28,7.617004230537875e-20,1.3710024010749892e-31,3.307113002946904e-28,1.3770033525946042e-13,2.0433286399938547e-29,9.835471443020755e-24,1.2881712987472395e-24,3.76,0.0,0.7668078065369252,0.999776833889222,1.8426240557430237e-07,1.1086438934806857e-20,0.028613026281587725,0.028649250707835847,0.00018528211970261654,2.2124760824721199e-13,3.491598133236668e-05,3.4387774143767023e-06,6.49274609170235e-07,1.3066372980566617e-09,1.287759757646365e-13,2.0648832128761837e-08,9.895162656727983e-09
0.00010675710165249062,0.6129557170407488,3.1449512935909653e-09,5.158228643143301e-09,5.784106203014056e-10,1.6701043300761003e-07,0.0,0.0,2.9441389322602577e-06,1.6162275349198747e-08,5.808196923227568e-08,1.688761198470244e-12,1.6084396458212696e-10,7.717353299133411e-30,1.1707911726206315e-21,1.1400384919130004e-14,3.353478676503851e-17,3.7282068315081375e-05,1.3023521050946473e-24,3.686328713250685e-17,1.849412633652494e-20,8.743651361722173e-27,1.1207898472416483e-15,6.59061226088963e-18,3.466224664305209e-16,1.564772047581101e-21,2.560359250070687e-28,9.032388348116782e-20,1.889069593548409e-31,4.058987421845199e-28,1.5195371690795009e-13,2.6041877057388926e-29,1.1649182077495114e-23,1.6880506618885148e-24,3.76,0.0,0.7658400085660141,0.9997743092311908,1.979761386489257e-07,1.4191939379107737e-20,0.029578220915429287,0.029616960798426184,0.0001852816492408416,2.2867069985851225e-13,3.7340312939301546e-05,3.5710320932830585e-06,6.944934561984774e-07,1.356655529361346e-09,1.3778400289988084e-13,2.144331700513595e-08,1.0582576951907002e-08
0.00011031000573686323,0.6130617902699015,3.2511150105697696e-09,5.342523183713806e-09,6.005303962697684e-10,1.7873346657951436e-07,0.0,0.0,3.036665909781111e-06,1.69157665380171e-08,6.408773420864297e-08,1.868736131761689e-12,1.7183723638426888e-10,8.81014665945245e-30,1.2929111054115762e-21,1.2193368214623817e-14,3.945344027463092e-17,3.978031113956813e-05,1.524886098726693e-24,4.062721198484553e-17,2.2488168145525812e-20,1.0348839985640086e-26,1.1986825919755723e-15,7.726275144371718e-18,3.7832967960160245e-16,1.9076871594421558e-21,3.0536976750065116e-28,1.0650873397453096e-19,2.5785586247225386e-31,4.948416152870498e-28,1.671428424573439e-13,3.293018121218388e-29,1.372022876719439e-23,2.1923671599505758e-24,3.76,0.0,0.7648734309802461,0.9997717045542612,2.1220264820354147e-07,1.8023920225834734e-20,0.03054211276935747,0.030583451069195064,0.00018528116395408585,2.3608114415279984e-13,3.9844572712194163e-05,3.7042201192626783e-06,7.412169151139472e-07,1.407010923203498e-09,1.470930558429659e-13,2.2243409166610008e-08,1.1292692011369962e-08
0.00011386290982123585,0.6131677298678789,3.357545595108882e-09,5.52755059315303e-09,6.227786386536143e-10,1.9088335996318632e-07,0.0,0.0,3.129042777821431e-06,1.7674118098231276e-08,7.049435241328491e-08,2.0613023429816773e-12,1.8320074726324656e-10,1.0016891215718505e-29,1.4233839836697158e-21,1.3014145748082449e-14,4.617440992720864e-17,4.235794472175751e-05,1.776873486346651e-24,4.463614021667001e-17,2.717502098431457e-20,1.2184482744573496e-26,1.2793033777044454e-15,9.011932374786786e-18,4.118948719256303e-16,2.3111910618707184e-21,3.6234079885656894e-28,1.249363839586708e-19,3.4888021119434542e-31,5.994938081524549e-28,1.832965581734763e-13,4.133533489003583e-29,1.607498741687811e-23,2.8236175106168935e-24,3.76,0.0,0.7639080722391371,0.9997690199760957,2.2694353196737183e-07,2.272129415085918e-20,0.03150470352065578,0.03154872305786655,0.0001852806638641476,2.4347896375991724e-13,4.2428624479253486e-05,3.838342568995669e-06,7.894433101123069e-07,1.4577037312561287e-09,1.5670279933982215e-13,2.3049115073301848e-08,1.202547175151328e-08
0.00011741581390560846,0.6132735360036844,3.464261663239617e-09,5.713338339292272e-09,6.451570253847692e-10,2.034633748381602e-07,0.0,0.0,3.22128730901001e-06,1.843716668418329e-08,7.731484770699351e-08,2.2669239613148223e-12,1.9493521783199168e-10,1.134568372064344e-29,1.5625161075189522e-21,1.3862889367483042e-14,5.3775795667830834e-17,4.501482010842975e-05,2.061170459052599e-24,4.889743931928987e-17,3.264733061422428e-20,1.427572529231429e-26,1.3626690732306884e-15,1.0461785559493498e-17,4.473729837893957e-16,2.783601697300561e-21,4.278690084176813e-28,1.4583306368332825e-19,4.681372859939624e-31,7.220138528991041e-28,2.0044378680704955e-13,5.152904799454026e-29,1.8741585723890908e-23,3.608186157487705e-24,3.76,0.0,0.762943930804038,0.9997662556141816,2.42200415149565e-07,2.8444049579828103e-20,0.032465994844422086,0.03251277830022477,0.0001852801489927915,2.508641812607221e-13,4.5092332312296754e-05,3.973400625832332e-06,8.391709663770549e-07,1.5087342457559877e-09,1.6661289833391983e-13,2.3860441825657897e-08,1.2780880171610282e-08
0.00012096871798998108,0.6133792088461163,3.5712817674883475e-09,5.899913899972504e-09,6.676675285162248e-10,2.1647682739824167e-07,0.0,0.0,3.3134171523185923e-06,1.9204787171653904e-08,8.456225290007978e-08,2.486069941648695e-12,2.0704138039568165e-10,1.2804978678727475e-29,1.7106183930186442e-21,1.473977855630201e-14,6.23405205446113e-17,4.775078858048149e-05,2.380819259782929e-24,5.3418444962448443e-17,3.9006679876452573e-20,1.6648824559462232e-26,1.4487973029271032e-15,1.2090894593337934e-17,4.848194734988895e-16,3.3340760618011166e-21,5.029572520432483e-28,1.6943996313376037e-19,6.232671779620065e-31,8.647796379846806e-28,2.1861354496630075e-13,6.382138309575047e-29,2.1749964674393833e-23,4.576862906853418e-24,3.76,0.0,0.7619810051381244,0.9997634115858312,2.579749576537929e-07,3.5375681354085566e-20,0.03342598841357147,0.03347561833011622,0.00018527961936175034,2.5823681918719994e-13,4.7835560526222665e-05,4.109395585918895e-06,8.903982100823594e-07,1.560102801789046e-09,1.7682301796683442e-13,2.4677397201310917e-08,1.3558881354339873e-08
0.0001245216220743537,0.6134847485637692,3.6786243971727587e-09,6.087304762254729e-09,6.90312390124471e-10,2.2992708786320997e-07,0.0,0.0,3.405449833870646e-06,1.997688927794615e-08,9.22496100775616e-08,2.7192142065409477e-12,2.1951997934504855e-10,1.4403612110356458e-29,1.8680066513512995e-21,1.5645000406971037e-14,7.195647228155035e-17,5.056570165207442e-05,2.739055509507063e-24,5.820646109079518e-17,4.636413752539837e-20,1.9332039796569988e-26,1.5377064328192098e-15,1.3915204629352052e-17,5.242903445897123e-16,3.972667065017036e-21,5.886965779344118e-28,1.9601375877231937e-19,8.236974529947512e-31,1.0304037830191997e-27,2.378349603886208e-13,7.856477283416339e-29,2.513194124011246e-23,5.7654104406468106e-24,3.76,0.0,0.7610192937063888,0.9997604880081811,2.7426886063477975e-07,4.3725821098764954e-20,0.034384685898839036,0.03443724467945196,0.0001852790749927253,2.655969000226341e-13,5.0658173678485786e-05,4.246328863673069e-06,9.431233683958701e-07,1.6118097793366228e-09,1.873328235788048e-13,2.5499989688026423e-08,1.4359439466312806e-08
0.0001280745261587263,0.6135901553250334,3.786307978723514e-09,6.275538421436853e-09,7.13094100705264e-10,2.4381757999586127e-07,0.0,0.0,3.497402757749054e-06,2.0753414488023737e-08,1.0038997093456468e-07,2.9668357882305668e-12,2.3237177154535102e-10,1.6150799582469115e-29,2.0350016193307755e-21,1.6578749484532108e-14,8.271664513495803e-17,5.3459411069775425e-05,3.1393151214190396e-24,6.326876001991421e-17,5.484082258240823e-20,2.235588391993408e-26,1.6294155570234812e-15,1.5951573612821106e-17,5.658421726143574e-16,4.710382596562798e-21,6.862718681523952e-28,2.258271464580364e-19,1.0810003393046463e-30,1.2217497019691738e-27,2.5813728871031124e-13,9.615843897331971e-29,2.8921272244579544e-23,7.215184817656652e-24,3.76,0.0,0.7600587949756341,0.9997574849981928,2.910838724547078e-07,5.3733077740195436e-20,0.03534208896878268,0.03539765887821004,0.00018527851590738356,2.729444462017085e-13,5.356003656857254e-05,4.384201996666972e-06,9.973447694815137e-07,1.6638556050914947e-09,1.9814198070929718e-13,2.632822851308403e-08,1.5182518758595507e-08
0.00013162743024309893,0.6136954292980965,3.89435087602298e-09,6.464642380087657e-09,7.360153788031628e-10,2.581517806243705e-07,0.0,0.0,3.5892932068026457e-06,2.1534333259731754e-08,1.0899639712189379e-07,3.229418970573902e-12,2.45597526729596e-10,1.8056144462332845e-29,2.21192926649588e-21,1.754122789923414e-14,9.471928286518642e-17,5.6431768811687485e-05,3.5852419636952236e-24,6.861258253213325e-17,6.456848416953509e-20,2.575257453826886e-26,1.72394452025407e-15,1.8217800415067077e-17,6.095321317949378e-16,5.559246866087617e-21,7.969677310718666e-28,2.591693816165884e-19,1.409309862279855e-30,1.4419483997668631e-27,2.795499300358617e-13,1.1705309123435761e-28,3.315371933215231e-23,8.973812181872394e-24,3.76,0.0,0.7590995074144672,0.9997544026726523,3.0842179409443957e-07,6.566809893201967e-20,0.03629819928978589,0.03635686245443766,0.00018527794212736014,2.802794801106142e-13,5.654101423747846e-05,4.523016649971673e-06,1.0530607425022692e-06,1.7162407540587801e-09,2.0925015509756273e-13,2.7162123669420215e-08,1.6028083567231468e-08
0.00013518033432747154,0.6138005706509428,4.002771390722205e-09,6.654644147211677e-09,7.590791525801658e-10,2.7293321916997307e-07,0.0,0.0,3.6811383434515385e-06,2.2319642483006267e-08,1.1808196060174074e-07,3.5074534310787915e-12,2.5919802788998577e-10,2.0129683681642036e-29,2.3991211927515826e-21,1.85326453288179e-14,1.0806802299564198e-16,5.948262708657232e-05,4.080695978167878e-24,7.424513797229126e-17,7.569009677031968e-20,2.95567024609751e-26,1.821313905174957e-15,2.073265361207255e-17,6.554180215243228e-16,6.5323641348495084e-21,9.221746057909755e-28,2.9634682781782684e-19,1.8258071899076232e-30,1.6944160473020153e-27,3.021024455233938e-13,1.4175587955188315e-28,3.7867115390396753e-23,1.109592505930227e-23,3.76,0.0,0.7581414294932914,0.9997512411481683,3.2628448406888257e-07,7.983686475061342e-20,0.03725301852606058,0.03731485693425353,0.0001852773536742588,2.8760202408725584e-13,5.960097196718681e-05,4.6627746200122205e-06,1.1102696176229184e-06,1.7689657509819315e-09,2.2065701268318368e-13,2.8001685938826457e-08,1.6896098313760326e-08
0.00013873323841184416,0.6139055795513547,4.1115877625632795e-09,6.84557123744261e-09,7.822885439335323e-10,2.8816547717992814e-07,0.0,0.0,3.772955210491224e-06,2.3109363170225176e-08,1.2765974401351377e-07,3.801434383110224e-12,2.731740716644541e-10,2.2381875341504596e-29,2.5969145311579727e-21,1.9553218838324204e-14,1.2287204132385463e-16,6.261183833296404e-05,4.629760312447589e-24,8.017360434302634e-17,8.83604708687373e-20,3.380520527715916e-26,1.9215450086177638e-15,2.35159009445698e-17,7.035582922798615e-16,7.643984794874138e-21,1.0633952163520168e-27,3.376835121689463e-19,2.3512833383335563e-30,1.9828723193450387e-27,3.2582457342114277e-13,1.7083581411097976e-28,4.310143240181035e-23,1.36439616679394e-23,3.76,0.0,0.7571845596843024,0.9997480005411747,3.4467386289160145e-07,9.65842249708135e-20,0.03820654833964979,0.03827164384185008,0.00018527675056964892,2.9491210042132074e-13,6.273977528014882e-05,4.803477837977931e-06,1.16896972601279e-06,1.8220311715974775e-09,2.3236221960662257e-13,2.8846926912472042e-08,1.7786527505734442e-08
0.00014228614249621677,0.614010456166913,4.22081816972998e-09,7.037451170170338e-09,8.056468532193075e-10,3.038521878657234e-07,0.0,0.0,3.864760731895349e-06,2.3903538357165635e-08,1.3774284104974637e-07,4.111862718066517e-12,2.8752646872703767e-10,2.482358723205179e-29,2.8056522124826013e-21,2.0603172929034378e-14,1.3924619780175023e-16,6.581925521827411e-05,5.236749443510022e-24,8.640512839977329e-17,1.0274687892411553e-19,3.8536910976533486e-26,2.024659872052774e-15,2.6588339491227565e-17,7.540120714266466e-16,8.909573840040736e-21,1.222251327508567e-27,3.8352168833675967e-19,3.0107893401497475e-30,2.3113594998988763e-27,3.5074624482949614e-13,2.049295200404625e-28,4.889885048525799e-23,1.6689031764417304e-23,3.76,0.0,0.7562288964614821,0.9997446809679291,3.63591917131722e-07,1.1629769148856507e-19,0.039158790390430506,0.03922722469949569,0.0001852761328350674,3.022097313543592e-13,6.59572899387651e-05,4.9451283728306855e-06,1.2291593998484687e-06,1.875437643721976e-09,2.4436544220977046e-13,2.9697859009008073e-08,1.8699335737232985e-08
0.00014583904658058939,0.6141152006649961,4.330480729189097e-09,7.2303114686432325e-09,8.291575447884758e-10,3.199970356465176e-07,0.0,0.0,3.956571713617123e-06,2.470223119601094e-08,1.4834435684203875e-07,4.439245147673118e-12,3.0225604417650976e-10,2.746618791614769e-29,3.0256835862236372e-21,2.1682739629434557e-14,1.573111843885002e-16,6.910473063788782e-05,5.906218408552718e-24,9.294682574583207e-17,1.1902969664061458e-19,4.379312929650301e-26,2.130681273662237e-15,2.9971826601474074e-17,8.068391889647879e-16,1.0345881943977785e-20,1.4004907269272154e-27,4.342224094716671e-19,3.834385081159791e-30,2.6842624898915798e-27,3.768975996353068e-13,2.447472617913871e-28,5.530382863220399e-23,2.0311852792586194e-23,3.76,0.0,0.7552744383005932,0.9997412825445117,3.830407030999474e-07,1.3941149845189974e-19,0.04010974633611641,0.040181601027537005,0.00018527550049202027,3.0949493908006593e-13,6.925338194486846e-05,5.087728433947732e-06,1.290836972316499e-06,1.929185848214375e-09,2.5666634703648335e-13,3.055449549047329e-08,1.9634487689373453e-08
0.000149391950664962,0.6142198132127826,4.440593497019736e-09,7.424179659107367e-09,8.528242354493584e-10,3.3660375569780305e-07,0.0,0.0,4.04840484438931e-06,2.5505523223442792e-08,1.59477408357025e-07,4.784094346572681e-12,3.17363637920799e-10,3.0321525912719595e-29,3.2573641784228955e-21,2.2792158281264692e-14,1.7719367299253766e-16,7.24681177142519e-05,6.642970080724049e-24,9.980578092693837e-17,1.3740305949723704e-19,4.9618382102721844e-26,2.2396326896353964e-15,3.3689311624946007e-17,8.621002025824779e-16,1.1971019059576723e-20,1.599994591990427e-27,4.90166108769648e-19,4.857999149790278e-30,3.1063297053504652e-27,4.0430900186827925e-13,2.910795033497451e-28,6.236317719532902e-23,2.4603760103706834e-23,3.76,0.0,0.7543211836791766,0.9997378053868263,4.030223501953829e-07,1.6641094239299813e-19,0.041059417832260615,0.04113477434440111,0.000185274853561979,3.167677457443014e-13,7.262791753920821e-05,5.231280373430299e-06,1.3540007776160621e-06,1.9832765198131804e-09,2.6926460083311717e-13,3.141685047619017e-08,2.0591948130820798e-08
0.00015294485474933462,0.6143242939772495,4.551174468767962e-09,7.619083269971559e-09,8.766506835558873e-10,3.5367613350524433e-07,0.0,0.0,4.1402766965227914e-06,2.631351278824422e-08,1.711551248023446e-07,5.146929094962791e-12,3.3285010506617486e-10,3.340185927507004e-29,3.5010557871592915e-21,2.3931675533736867e-14,1.9902646484261342e-16,7.590926979595375e-05,7.45206353362172e-24,1.0698904752542377e-16,1.5807553449242695e-19,5.605837178463343e-26,2.351538332995857e-15,3.776486846268525e-17,9.198564226013818e-16,1.380453049722449e-20,1.8227852141584567e-27,5.517531875713781e-19,6.124413167700943e-30,3.58269475518511e-27,4.3301105464188626e-13,3.4480386229815777e-28,7.012613159271568e-23,2.9667795063918124e-23,3.76,0.0,0.7533691310765449,0.9997342496105998,4.235390639465513e-07,1.9783701461824856e-19,0.042007806532258433,0.042086746166597834,0.0001852741920663815,3.2402817344510774e-13,7.608076320093578e-05,5.375786688111108e-06,1.4186491509616378e-06,2.0377104478379874e-09,2.8215987054906473e-13,3.228493895484808e-08,2.1571681918293836e-08
0.00015649775883370723,0.6144286431251732,4.6622415798094484e-09,7.815049830966967e-09,9.006407771622025e-10,3.7121800442366907e-07,0.0,0.0,4.232203726703569e-06,2.7126313624178216e-08,1.8339064804254972e-07,5.528274421358346e-12,3.4871631630161624e-10,3.672002883685899e-29,3.757127468800372e-21,2.5101545519781635e-14,2.2294864279963605e-16,7.942804045679172e-05,8.338824883789623e-24,1.1450364825458154e-16,1.812708070818561e-19,6.31626330367904e-26,2.466423156198825e-15,4.222372898867633e-17,9.801699370364373e-16,1.5867475860701614e-20,2.0710339661469552e-27,6.194046149300716e-19,7.684385480824231e-30,4.1188991266072206e-27,4.630346154632454e-13,4.068923590440531e-28,7.864442790737472e-23,3.561987524743971e-23,3.76,0.0,0.7524182789737796,0.9997306153313819,4.445931287766109e-07,2.3429133979784217e-19,0.042954914087350055,0.04303751800872191,0.00018527351602663623,3.312762442331249e-13,7.961178564709165e-05,5.521250021290538e-06,1.4847804285856457e-06,2.0924884768047013e-09,2.9535182333728376e-13,3.3158776794954543e-08,2.257365399706926e-08
0.00016005066291807985,0.6145328608231306,4.773812705692962e-09,8.012106872298216e-09,9.247985253865144e-10,3.8923325324120967e-07,0.0,0.0,4.324202276788235e-06,2.7944053555203236e-08,1.9619713302492627e-07,5.928661745768466e-12,3.6496315827927435e-10,4.028945436726678e-29,4.0259551950010125e-21,2.6302029630893468e-14,2.4910572348816967e-16,8.302428349483744e-05,9.308854686633174e-24,1.2235657505256e-16,2.0722838326312544e-19,7.098434773376788e-26,2.584312791239566e-15,4.709231738214522e-17,1.0431036358221974e-15,1.8182510745328377e-20,2.3470696931153275e-27,6.935625360909349e-19,9.597930587114848e-30,4.720915961995827e-27,4.944108109817953e-13,4.784192733178541e-28,8.797238067178781e-23,4.2590050876898887e-23,3.76,0.0,0.7514686258537269,0.9997269026645447,4.66186910514463e-07,2.764414341973704e-19,0.04390074214662338,0.04398709138345527,0.00018527282546411606,3.3851198011155307e-13,8.32208518320937e-05,5.667673164222927e-06,1.5523929477410684e-06,2.1476115069539662e-09,3.0884012655481864e-13,3.403838075378545e-08,2.359782940148294e-08
