Time (s),Volume (m^3),H(5),O(6),OH(7),H2(8),Ar(9),He(10),HO2(11),H2O2(12),CO(13),CO2(14),HCO(15),C(T)(16),CH(17),CH2(T)(18),CH3(19),CH2O(20),HCCO(21),C2H(22),C2H2(23),H2CC(24),CH2(S)(25),CH3OH(26),CH3O(27),CH2CO(28),C2H3(29),C2H4(30),C2H6(31),C2H5(32),CH2OH(33),CH3CO(34),CH2CHO(35),CH3CHO(36),N2,Ne,CH3CF3(1),O2(2),H2O(3),CH4(4),CH2CF2(57),HF(38),O2(161),S(164),CF2O(49),S(125),C2HF(58),S(463),C2HF(468),C2H2F3(68),S(165),S(464),S(130),C2H2F2(59),C2H3F2(65),C2H2F3(67),CF2(43),CHFCF2(55),CF2CH(73),C2HF2(72),S(179),C2H3F2(64),CHF2(82),CHF3(42),S(1244),S(1385),CF2O2(181),CF2O2(276),CH2F2(41),S(203),S(1542),CHO2(322),C2F(467),S(174),S(413),S(1894),C2H3F2(66),C2HF4(54),CHFO(47),S(2753),S(512),CF2CF2(61),C2HF3(169),C2HF4(69),C2HFO(577),S(3833),S(2867),F(37),S(344),CFO(51),C1OO1(180),CH2O2(318),C2H2O(623),S(3850),S(970),S(2764),CHF2O(206),CF3(45)
2.191348370102284e-19,0.7304293176141718,5.666263271729462e-23,5.436182245249881e-25,1.242127562853248e-34,1.7804913899000807e-35,0.0,0.0,1.8526159643469276e-19,3.0236964998407084e-35,1.025235416762315e-44,1.1924711197733082e-44,1.8733971694219988e-48,1.676017477604235e-57,3.98159241427106e-39,2.5934904789840933e-32,8.941937592177886e-20,3.3503230666304215e-32,2.8544528702669603e-74,1.4712449960708313e-55,5.498538663621026e-76,6.831555298541903e-69,1.8473508713296536e-21,2.5021905952043145e-63,1.844652308744258e-35,6.293603998136256e-79,1.7842438249855562e-69,4.6438074500177785e-52,3.711976900821666e-51,7.586956090412283e-52,9.529190742299291e-49,7.332108734650442e-80,7.709743388829215e-82,9.20080840297696e-81,3.76,0.0,0.7737449046907035,0.9999999999995489,1.873268833207151e-45,5.730923439117407e-33,3.4140732924269945e-15,3.4140732924269945e-15,4.510721911753013e-13,9.34820108209208e-37,3.338813929964449e-32,1.8531825906738818e-19,5.460591194199437e-32,5.2787851937322186e-34,2.707783376172576e-49,3.0328009358527374e-32,5.971460660241876e-35,1.2824032429992054e-38,3.571290914045421e-34,9.10652948205863e-33,2.2118583894746965e-23,8.990303953921898e-33,2.5792692546912265e-35,3.35796080004494e-41,3.2854435309164074e-35,3.992636217226026e-40,4.14473382705571e-47,3.841732380747563e-35,9.756969172296567e-44,1.8473508713558455e-21,8.770252059990942e-61,6.189755423654166e-65,4.423799785426109e-49,1.7762185121893216e-51,6.044376548319062e-53,6.5732519667064595e-37,4.216583297583911e-65,2.8426302923070403e-43,1.4300618791670077e-54,1.8264566019964834e-47,8.676210202345067e-46,1.7678406778845609e-56,3.7756266678300775e-37,1.7546800508630675e-57,1.5162889326811676e-66,1.1567077094068457e-71,4.8841016716067374e-43,5.706160402657329e-71,9.936782273990336e-51,7.387821166257436e-59,6.654110452541933e-52,9.490828343239502e-68,1.0021531350380477e-65,2.21185838828987e-23,5.480139884749226e-65,1.4582663468275613e-53,3.1575684481692978e-46,1.6273891898526342e-48,9.347664503908397e-88,7.144130349594024e-99,5.000205784853206e-47,1.0622899390117109e-72,4.1204201363128034e-53,8.941937592178446e-20
4.3846006049917985e-19,0.7304293176141722,1.133744944827455e-22,1.0877087500273537e-24,4.971747329602875e-34,7.12660565653921e-35,0.0,0.0,3.706841499469732e-19,1.2102665979855133e-34,8.208117204165408e-44,9.547019746386594e-44,1.499857283753079e-47,1.3418330724329364e-56,1.5936745986170686e-38,1.038072074693062e-31,1.7891644026745666e-19,1.341002346428441e-31,4.571413148580159e-73,1.1778905772268633e-54,1.7622912590308033e-74,1.0942366261830847e-67,3.6963067390203516e-21,4.006769928334005e-62,7.383416537556786e-35,2.016441841262007e-77,2.858107596822362e-68,3.718812253834292e-51,2.9725920663918897e-50,6.075718164459634e-51,7.629146749660514e-48,2.3491716202250946e-78,2.470117707588259e-80,2.9478945461523935e-79,3.76,0.0,0.7737449046907,0.9999999999990975,1.499754094191148e-44,2.2938628973982997e-32,6.831112764951646e-15,6.831112764951646e-15,9.025362779148615e-13,3.7417169755468315e-36,1.3363956923942622e-31,3.707975244413684e-19,2.1856595488150058e-31,2.112889768530343e-33,2.167873149150543e-48,1.2139107450607765e-31,2.390140473160081e-34,5.132955011437435e-38,1.4294470707865778e-33,3.644985022908391e-32,4.4256384654014334e-23,3.5984645223973534e-32,1.0323798788859907e-34,1.34709909580131e-40,1.3150336236602574e-34,1.598095023788249e-39,3.31878046282503e-46,1.537694136633275e-34,3.905330497545077e-43,3.6963067391251906e-21,1.4045975864186695e-59,9.913187749261928e-64,1.7710848474017212e-48,1.4220548263246322e-50,4.840403434471251e-52,2.6310138267185693e-36,6.753058726326212e-64,2.2758326741704497e-42,1.1449190421803888e-53,1.46264660163492e-46,3.472745168073404e-45,1.4153471248685728e-55,1.5112346247031372e-36,1.4052093704209615e-56,2.4280386192695013e-65,1.85275287247934e-70,1.958274155262816e-42,9.141545503146368e-70,3.9778670453818216e-50,5.927235692373276e-58,5.327360715985291e-51,1.5197771582144834e-66,1.6047592359827544e-64,4.42563846065904e-23,8.778427883944089e-64,1.1674997661965643e-52,1.2640926843828755e-45,1.3029008740716565e-47,2.9949458910752563e-86,4.577984232048987e-97,4.0032049668748695e-46,1.7045234477019758e-71,3.298841501739279e-52,1.7891644026747903e-19
8.771105074770829e-19,0.7304293176141732,2.2679821801810793e-22,2.175889801554733e-24,1.989346532191361e-33,2.8515705479612153e-34,0.0,0.0,7.415292569711913e-19,4.842642837186333e-34,6.56898837741629e-43,7.640517416598756e-43,1.2003418417374083e-46,1.0738742683645688e-55,6.376774251597433e-38,4.1536404500621555e-31,3.579105689587754e-19,5.365756125254365e-31,7.319003033063995e-72,9.426704474582936e-54,5.643749906156843e-73,1.7517306182761061e-66,7.394218474245904e-21,6.41344517132685e-61,2.9543283495024853e-34,6.456598521937489e-76,4.575627871447173e-67,2.976557057163468e-50,2.379278459928937e-49,4.863037051291288e-50,6.105636053008174e-47,7.521987515068924e-77,7.909179821180568e-79,9.439084204198754e-78,3.76,0.0,0.7737449046906931,0.9999999999981946,1.200259081204341e-43,9.178439484381762e-32,1.3665191710000886e-14,1.366519171000089e-14,1.8054644503595263e-12,1.4971744364699918e-35,5.347323508671196e-31,7.41756055188859e-19,8.745485148661299e-31,8.454311239800847e-33,1.7349573802227413e-47,4.857224172096332e-31,9.563675206807074e-34,2.053850603037351e-37,5.719650223347415e-33,1.4584687904572783e-31,8.853198624339193e-23,1.4398545306694108e-31,4.130864252950344e-34,5.4144763080838805e-40,5.261847405251974e-34,6.394461917348693e-39,2.656222288151954e-45,6.152779485751811e-34,1.5626409631565652e-42,7.394218474665391e-21,2.2484425336857463e-58,1.586876781782424e-62,7.089943869942539e-48,1.138076052034315e-49,3.8742845850870776e-51,1.0527482370168695e-35,1.081011715283839e-62,1.8213578104049987e-41,9.162831980178424e-53,1.1707100982111157e-45,1.389550414436618e-44,1.132707308167276e-54,6.046906979985911e-36,1.125187485775745e-55,3.886443643038959e-64,2.967128416535129e-69,7.862541370981863e-42,1.4638911549582371e-68,1.5921167352771932e-49,4.763576188621881e-57,4.2635182190694546e-50,2.432639652480635e-65,2.5686666832970794e-63,8.853198605363445e-23,1.405365322096624e-62,9.343546405563139e-52,5.059957278332735e-45,1.0427166772588575e-46,9.589741985956768e-85,2.9317483634016862e-95,3.203780628913072e-45,2.7394736544917744e-70,2.6400757880254088e-51,3.5791056895886485e-19
1.7544114014328886e-18,0.730429317614175,4.536456651066753e-22,4.352251906700088e-24,7.95868151560106e-33,1.1408139038845232e-33,0.0,0.0,1.4832194710182575e-18,1.9373724688364586e-33,5.256188760455621e-42,6.113574931502442e-42,9.604559190580494e-46,8.592625736664699e-55,2.5511249311088163e-37,1.661726648684873e-30,7.158988263412657e-19,2.1466518496341386e-30,1.1718389931713298e-70,7.542795836614677e-53,1.8067071229716326e-71,2.8035348255179626e-65,1.4790041944073627e-20,1.0263603424643416e-59,1.1819237140612867e-33,2.06674930225711e-74,7.323129861564383e-66,2.3818486951190977e-49,1.9039048083779854e-48,3.891414889484649e-49,4.8854365017348536e-46,2.4077784104514513e-75,2.5317063237413974e-77,3.02143875542342e-76,3.76,0.0,0.7737449046906795,0.9999999999963887,9.603896262271836e-43,3.671973457838426e-31,2.7333349600099127e-14,2.7333349600099136e-14,3.6113207911110344e-12,5.989674768031851e-35,2.1392776027395985e-30,1.4836731166819631e-18,3.498763531257839e-30,3.382275007052462e-32,1.388229504857777e-46,1.9432059521900075e-30,3.826092841476516e-33,8.216739800226905e-37,2.2882325299282294e-32,5.834824859736631e-31,1.770831897055185e-22,5.760355699645901e-31,1.6526146871792238e-33,2.185606458486938e-39,2.1050815930218167e-33,2.5582013149448223e-38,2.125457108042464e-44,2.4615124391217804e-33,6.251581953680865e-42,1.4790041945751852e-20,3.5983774042638664e-57,2.53961640894765e-61,2.839077675319325e-47,9.1063375434207e-49,3.100212596136267e-50,4.2116784638183985e-35,1.730036710355617e-61,1.4573629747498547e-40,7.331657738740507e-52,9.368052621434939e-45,5.559106488251175e-44,9.063370728327618e-54,2.4191565484647665e-35,9.01251887015636e-55,6.219575631244108e-63,4.753126396411144e-68,3.1670472127506526e-41,2.3442074880701385e-67,6.373118467519777e-49,3.8435687409080296e-56,3.4114665824939816e-49,3.8930206094525786e-64,4.1107084388723725e-62,1.7708318894636504e-22,2.249238218276257e-61,7.476256745210056e-51,2.0258646356932915e-44,8.343317666514875e-46,3.0696652208965415e-83,1.8769074802924685e-93,2.563511268942628e-44,4.419660420149385e-69,2.1124617524101274e-50,7.158988263416233e-19
3.509013189344501e-18,0.7304293176141786,9.073405593551795e-22,8.704976125353184e-24,3.1837317033594315e-32,4.5636270208503355e-33,0.0,0.0,2.966599899106909e-18,7.750120588170659e-33,4.2053502738379113e-41,4.891324557916953e-41,7.684377225639966e-45,6.874753294079673e-54,1.0205330243721565e-36,6.647447569604935e-30,1.4318753411056577e-18,8.587306262229339e-30,1.8769223018440209e-69,6.034809646416716e-52,5.7825944712654894e-70,4.486281297347111e-64,2.958168888123556e-20,1.642343860743735e-58,4.7280796318737265e-33,6.614618394541493e-73,1.1718708269206145e-64,1.9057202060893194e-48,1.523316686417523e-47,3.1135260590460745e-48,3.908720304446626e-45,7.706078979866087e-74,8.102690509890009e-76,9.670095203126095e-75,3.76,0.0,0.7737449046906522,0.999999999992777,7.683846532129383e-42,1.4689089244648502e-30,5.466966538029463e-14,5.466966538029467e-14,7.223033456062769e-12,2.396066598160128e-34,8.5578068739495e-30,2.9675072396606575e-18,1.3996193149730897e-29,1.353020112555648e-31,1.110689055414758e-45,7.773456419959346e-30,1.5305617029864392e-32,3.286963417284327e-36,9.153675049941402e-32,2.3341198970423166e-30,3.5418559776325734e-22,2.3043298086087955e-30,6.610996760665448e-33,8.898856958288316e-39,8.421011682700011e-33,1.023363940916581e-37,1.7005574177191802e-43,9.846851102484892e-33,2.5008367584524576e-41,2.958168888794901e-20,5.758099414462381e-56,4.063877160525408e-60,1.137834434717746e-46,7.28576174954018e-48,2.480484088697323e-49,1.684808502802581e-34,2.7683931452841465e-60,1.166001080387645e-39,5.865883112390101e-51,7.495390929607571e-44,2.2238235800584392e-43,7.25137110091992e-53,9.677413796096517e-35,7.225524592704302e-54,9.952333794124518e-62,7.620912262813817e-67,1.284138338763653e-40,3.7554736187176844e-66,2.5523469515154468e-48,3.126326271832999e-55,2.729434111094371e-48,6.229470808269086e-63,6.577807016214345e-61,3.5418559472639637e-22,3.5993041981045503e-60,5.981573316392501e-50,8.1165369928938e-44,6.675287896979353e-45,9.824451944000276e-82,1.2014091501044178e-91,2.0510037417033956e-43,7.186141832812763e-68,1.6901298704715094e-49,1.431875341107088e-18
7.018216765167724e-18,0.7304293176141858,1.814730348137666e-21,1.7410424596108922e-23,1.2735445036534535e-31,1.8255250996187905e-32,0.0,0.0,5.933360755262288e-18,3.1001743823136483e-32,3.364439932851344e-40,3.913245763449123e-40,6.147793765410923e-44,5.500063729706799e-53,4.0822982066226274e-36,2.659087225884316e-29,2.8638283706320864e-18,3.435062294496071e-29,3.008951086681326e-68,4.828076941248716e-51,1.8506113171066395e-68,7.178591598295305e-63,5.916498274558534e-20,2.6278840353828566e-57,1.8913088103809293e-32,2.116841201160934e-71,1.8751293731653976e-63,1.5246726720178467e-47,1.2187304897267114e-46,2.490978515778645e-47,3.127124692205127e-44,2.4661353810400866e-72,2.5930578272771013e-74,3.0946690865789335e-73,3.76,0.0,0.7737449046905975,0.9999999999855536,6.147369049137401e-41,5.8758747890269744e-30,1.0934229694068172e-13,1.0934229694068191e-13,1.4446458719761104e-11,9.584669969468669e-34,3.423262059020167e-29,5.935175485588e-18,5.598705072943428e-29,5.412300674869085e-31,8.885934271833797e-45,3.109509094285668e-29,6.12249599980701e-32,1.3148388686804846e-35,3.661619008127984e-31,9.33685950830429e-30,7.083904184126777e-22,9.21769430530926e-30,2.6445063117969855e-32,3.684268376386847e-38,3.3685417400571014e-32,4.093623394728913e-37,1.360522627870809e-42,3.93890071533175e-32,1.000375774047079e-40,5.916498277244023e-20,9.213515532131776e-55,6.502596186184916e-59,4.5684111364647335e-46,5.828886084416011e-47,1.9845128869029425e-48,6.739508290412476e-34,4.42969654737797e-59,9.328451440171552e-39,4.692929270475803e-50,5.99669227155376e-43,8.895656348790799e-43,5.801349966085691e-52,3.871123071064495e-34,5.804386409806538e-53,1.5924544399543302e-60,1.2242453869739022e-65,5.274498777889167e-40,6.022651100718498e-65,1.0232941046428503e-47,2.583070547118072e-54,2.183651655289878e-47,9.967663658779437e-62,1.0525030177404122e-59,7.083904062647391e-22,5.759305193085353e-59,4.7854858513450294e-49,3.2566824555737587e-43,5.340483831332462e-44,3.144072523656569e-80,7.689621353734815e-90,1.6408808872195118e-42,1.1863120740615731e-66,1.3521680913925609e-48,2.8638283706378087e-18
1.4036623916814173e-17,0.7304293176142003,3.6295099268445524e-21,3.482132167141858e-23,5.094281669404587e-31,7.302249044248608e-32,0.0,0.0,1.1866882467485353e-17,1.2400949827748357e-31,2.6916158319978708e-39,3.1306714789625596e-39,4.918351841459082e-43,4.400155422090149e-52,1.6329525045571898e-35,1.0636565297208897e-28,5.7277344296755225e-18,1.3740528857282577e-28,4.8327547500918344e-67,3.8625532787321838e-50,5.922245962134641e-67,1.1486311074476613e-61,1.1833157043438865e-19,4.204721545223316e-56,7.565389157651701e-32,6.774153156510369e-70,3.0003158407021965e-62,1.2197767436641456e-46,9.750152489571378e-46,1.992845881859808e-46,2.501759134002273e-43,7.891937401335352e-71,8.298100061031651e-73,9.90332295262688e-72,3.76,0.0,0.7737449046904882,0.9999999999711067,4.9180119700776915e-40,2.3503977346921884e-29,2.186875600614403e-13,2.1868756006144102e-13,2.889330898233725e-11,3.833956849379206e-33,1.3693326954981624e-28,1.1870511977322494e-17,2.239527592598601e-28,2.1649643135297917e-30,7.108916153174815e-44,1.2438289430708035e-28,2.449048275341607e-31,5.25946248354535e-35,1.4646773988526352e-30,3.734819788951518e-29,1.4168000778472886e-21,3.6871527376489785e-29,1.0578240476559106e-31,1.5734039602055967e-37,1.3474441098857e-31,1.6374835209007717e-36,1.088448775412684e-41,1.5755923411162223e-31,4.0015874295358896e-40,1.1833157054181033e-19,1.4742069968366661e-53,1.0404468020669773e-57,1.840912466523541e-45,4.6632195189363e-46,1.5876605631341003e-47,2.695858200891926e-33,7.087728398294953e-58,7.462938229404549e-38,3.754432531155778e-49,4.797505587769072e-42,3.558334983439095e-42,4.641154431640239e-51,1.5484807607678004e-33,4.681516499748408e-52,2.5479919486265434e-59,1.9743173401329572e-64,2.2200338028523662e-39,9.679676314742145e-64,4.11177057076621e-47,2.197533869725529e-53,1.7469631083669216e-46,1.5948670374034636e-60,1.6840479799450222e-58,1.4168000292545463e-21,9.215223112370797e-58,3.8284795916081065e-48,1.3106480855006145e-42,4.272488464796442e-43,1.006145536876732e-78,4.9215505374586075e-88,1.3127358666732647e-41,2.0148574305043887e-65,1.0817601584773868e-47,5.7277344296984126e-18
2.807343822010707e-17,0.7304293176142292,7.259069088825978e-21,6.96431163572306e-23,2.037733405565555e-30,2.9209293955756882e-31,0.0,0.0,2.37339258915807e-17,4.960430391176454e-31,2.153318217823592e-38,2.504567801844542e-38,3.934728256725586e-42,3.520166109973429e-51,6.531876458555687e-35,4.254669392990734e-28,1.1455546547724714e-17,5.49626755536072e-28,7.791098601715009e-66,3.090079367590849e-49,1.8951650650245144e-65,1.837896945144712e-60,2.3666474565241006e-19,6.727640140470229e-55,3.0261864450602953e-31,2.1677708191265577e-68,4.8005924189917685e-61,9.758368408080078e-46,7.800245422195304e-45,1.5943019334002072e-45,2.0014310583235798e-42,2.5254686361428066e-69,2.655442433781732e-71,3.1691244869771284e-70,3.76,0.0,0.7737449046902695,0.999999999942213,3.934456266235928e-39,9.401686577755611e-29,4.37378086302895e-13,4.373780863028977e-13,5.7787008448207485e-11,1.5336070280783288e-32,5.477386602317317e-28,2.374118496031071e-17,8.958201498047061e-28,8.659945325017481e-30,5.687200417397127e-43,4.975366380611988e-28,9.796293148767325e-31,2.1038063980813048e-34,5.858769166669257e-30,1.4939431130419113e-28,2.8336194692595916e-21,1.474876098310203e-28,4.231339245263596e-31,7.091020984253407e-37,5.389831267591831e-31,6.550007499843476e-36,8.70771281346649e-41,6.302433471365011e-31,1.6006535910817756e-39,2.366647460821012e-19,2.3587667814249076e-52,1.6647399907162754e-56,7.471812581309284e-45,3.730619835556369e-45,1.2701485613791268e-46,1.0783542797278768e-32,1.1340536268671985e-56,5.970421341310856e-37,3.0035816715825536e-48,3.8380651069449843e-41,1.4233485118271362e-41,3.712910485231726e-50,6.193986278363921e-33,3.80588922843135e-51,4.076839046735361e-58,3.2084640955022644e-63,9.761765443464649e-39,1.562565340359152e-62,1.6595342216030397e-46,1.9676958589666544e-52,1.3975872588923139e-45,2.551820010685755e-59,2.69451139880528e-57,2.833619274886645e-21,1.4744624856286155e-56,3.062820084085533e-47,5.3062351204734274e-42,3.4180313187074934e-42,3.219750491265503e-77,3.1498540233785324e-86,1.0502011539006967e-40,3.597289116379133e-64,8.654184117388417e-47,1.1455546547816274e-17
5.614706682669287e-17,0.7304293176142868,1.4518187431059443e-20,1.3928670786962595e-22,8.150975151342628e-30,1.1683777525976333e-30,0.0,0.0,4.7468012738368274e-17,1.9841822484742897e-30,1.7226647913730269e-37,2.003667562618866e-37,3.147801400980279e-41,2.816149591272644e-50,2.6127638682821755e-34,1.7018764080463382e-27,2.2911170783672362e-17,2.1985182855558798e-27,1.2709198594126643e-64,2.4720782781281307e-48,7.025984653138725e-64,2.9408961093284358e-59,4.733310954501122e-19,1.0764292746617986e-53,1.2104807332514495e-30,6.940459375282418e-67,7.681017521152042e-60,7.806756561980021e-45,6.240245710270934e-44,1.275451637694339e-44,1.6011543451059615e-41,8.08157748870964e-68,8.497496521710747e-70,1.0141296446927246e-68,3.76,0.0,0.773744904689832,0.9999999998844256,3.1475836847721065e-38,3.7606937589629662e-28,8.747591387855543e-13,8.747591387855651e-13,1.1557440314282002e-10,6.13452881605195e-32,2.1909658658802714e-27,4.748253092436407e-17,3.583298824829724e-27,3.4639957306249654e-29,4.5497873315176315e-42,1.9901566716877602e-27,3.918537505616813e-30,8.41526842350597e-34,2.3435195645927706e-29,5.975802848826102e-28,5.667258542256522e-21,5.899534399971676e-28,1.6925443157778136e-30,3.4742989602555835e-36,2.1559434725635734e-30,2.620021754947889e-35,6.966219160659644e-40,2.5209862070730284e-30,6.402665622632702e-39,4.733310971688855e-19,3.774055244590473e-51,2.663603998157042e-55,3.0752109867186236e-44,2.9845134915339315e-44,1.0161269081061188e-45,4.3134392963759856e-32,1.8144993705757793e-55,4.7763652578475795e-36,2.4028795964595094e-47,3.0704762245813506e-40,5.693423320644942e-41,2.970254617165777e-49,2.4776072944984924e-32,3.1417387209672696e-50,6.522984185814804e-57,5.292024668803585e-62,4.60996153692852e-38,2.5442538172352963e-61,6.756651944328937e-46,1.9096046561220394e-51,1.1180766093517744e-44,4.0829384379115005e-58,4.311246292157216e-56,5.667257764760781e-21,2.359161416388234e-55,2.450270705446534e-46,2.1733766651118217e-41,2.7344412521209225e-41,1.0303448669142882e-75,2.0169346118180005e-84,8.401659035972535e-40,6.950830717799217e-63,6.923388604804186e-46,2.2911170784038603e-17
1.1229432403986443e-16,0.7304293176144024,2.903642418860885e-20,2.7857389945750323e-22,3.2603984090023454e-29,4.673523309276985e-30,0.0,0.0,9.493618642633088e-17,7.936749177496442e-30,1.3781359138070004e-36,1.6029410963185643e-36,2.5182487703318146e-40,2.2529263451768955e-49,1.0451082016790623e-33,6.80752290184464e-27,4.582241925496473e-17,8.79409615607469e-27,2.1029741851536802e-63,1.9776686739290417e-47,2.257940754405844e-62,4.7061239082882116e-58,9.466637924921538e-19,1.722292317018526e-52,4.8419352338879165e-30,2.220992952549507e-65,1.2289683725850003e-58,6.245430066345353e-44,4.992216317174314e-43,1.0203653461321181e-43,1.280927272172237e-40,2.5861172426034397e-66,2.719211849142317e-68,3.245230723740232e-67,3.76,0.0,0.7737449046889572,0.9999999997688507,2.5180744094986303e-37,1.5042813291484195e-27,1.7495212437498735e-12,1.7495212437499163e-12,2.3114917558353587e-10,2.4538733687251415e-31,8.763886400187796e-27,9.496522284477847e-17,1.4333231750615863e-26,1.3856018014693404e-28,3.6398406634529826e-41,7.960646907539302e-27,1.567419240710342e-29,3.366115952988734e-33,9.37410192323648e-29,2.3903272201561223e-27,1.1334537848939678e-20,2.359819761425075e-27,6.770194552142892e-30,1.9000253259333564e-35,8.623795820302619e-30,1.0480157103496744e-34,5.572994677294845e-39,1.008397044212269e-29,2.5610877164326413e-38,9.466637993672647e-19,6.038510866505017e-50,4.2617821736498453e-54,1.2992644080657872e-43,2.3876177381786185e-43,8.129047734466804e-45,1.725380296952752e-31,2.9032095301102246e-54,3.8211032906271536e-35,1.9223093815602043e-46,2.4563904499493224e-39,2.2773753719817704e-40,2.37606452143138e-48,9.910455832662268e-32,2.668612994199999e-49,1.0436808602483277e-55,8.97430366353662e-61,2.4081791286692165e-37,4.212031344315385e-60,2.797463477464067e-45,2.064391652430001e-50,8.94464157687383e-44,6.532723341192483e-57,6.898017628035865e-55,1.133453473894881e-20,3.7746754467552034e-54,1.9602225376661466e-45,9.100504448006303e-41,2.1875594458579247e-40,3.2972133763401807e-74,1.290874634953751e-82,6.721347090248647e-39,1.494579750520003e-61,5.5387276815218586e-45,4.582241925642971e-17
2.2458883846620756e-16,0.7304293176146334,5.807289799603769e-20,5.571483168856197e-22,1.3041610674004521e-28,1.8694120315909576e-29,0.0,0.0,1.8987253377980628e-16,3.174703707360493e-29,1.1025103534905937e-35,1.2823584439472856e-35,2.0146022861417592e-39,1.8023437303197455e-48,4.180438094560928e-33,2.723012589010109e-26,9.164491619513774e-17,3.5176434547875425e-26,3.5863133531425693e-62,1.5821375801734001e-46,7.22639061666357e-61,7.531950297072647e-57,1.8933291763627867e-18,2.7556720758107564e-51,1.9367765460543763e-29,7.1071980350369e-64,1.9663538422613254e-57,4.996354111736795e-43,3.993780953139712e-42,8.162938906139593e-43,1.024743330888824e-39,8.275595024119381e-65,8.701498943188807e-67,1.0384764758506856e-65,3.76,0.0,0.7737449046872075,0.9999999995377012,2.0144625009845333e-36,6.0171329675892694e-27,3.4990454536745123e-12,3.4990454536746844e-12,4.6229865267095067e-10,9.815950771634219e-31,3.505559536781641e-26,1.8993060665483802e-16,5.73329999050909e-26,5.542414137027263e-28,2.911876848725723e-40,3.1842627926637054e-26,6.269686953639148e-29,1.346448111779583e-32,3.74964539744275e-28,9.561321052133088e-27,2.2669101105063165e-20,9.439291049201481e-27,2.708081321586171e-29,1.1682533787694333e-34,3.449522713292263e-29,4.192102917045515e-34,4.458403136942866e-38,4.033593280996473e-29,1.0244483526188224e-37,1.893329203863264e-18,9.661634597343119e-49,6.81886335073485e-53,5.750481737909721e-43,1.9100968016359178e-42,6.503251549019543e-44,6.901531487823044e-31,4.645142663776482e-53,3.056886762875698e-34,1.5378497881228848e-45,1.9651158514999e-38,9.109515087736745e-40,1.9006205225980216e-47,3.964188534649262e-31,2.3832369320489146e-48,1.669892260407134e-54,1.5981428350882518e-59,1.4146252942890813e-36,7.191128956521538e-59,1.1948404513504798e-44,2.510242470924867e-49,7.155727131169546e-43,1.0452377070529309e-55,1.1036850628535932e-53,2.26690886650839e-20,6.039494551879472e-53,1.5681806082895458e-44,3.965787482398895e-40,1.7500500787992353e-39,1.0551709083126646e-72,8.261623814863154e-81,5.377085519996119e-38,3.6151518592909214e-60,4.4309893015257676e-44,9.164491620099766e-17
4.491778673188938e-16,0.7304293176150951,1.1614584678021685e-19,1.1142972887514217e-21,5.216647950039556e-28,7.477655526928622e-29,0.0,0.0,3.7974522839695726e-16,1.2698822899270844e-28,8.820089160251493e-35,1.0258933793532507e-34,1.6116834729483681e-38,1.4418760224243893e-47,1.6721762786790033e-32,1.089205700728113e-25,1.8328991006583696e-16,1.4070586920528142e-25,6.446980467259921e-61,1.265711473280582e-45,2.312457540778767e-59,1.2057967874916182e-55,3.786659903250252e-18,4.409078773045014e-50,7.74711102777903e-29,2.2743061048465334e-62,3.146169674933652e-56,3.997087523956812e-42,3.1950279219583604e-41,6.53035756878333e-42,8.197952615135962e-39,2.6481935409910773e-63,2.7844832092469793e-65,3.323129635330946e-64,3.76,0.0,0.7737449046837082,0.9999999990754023,1.611571172076097e-35,2.4068547171241674e-26,6.9980938735077936e-12,6.998093873508482e-12,9.245973356698714e-10,3.926738657321122e-30,1.402225121548837e-25,3.798613741518804e-16,2.293321454253187e-25,2.2169669712043585e-27,2.3295032040242738e-39,1.2737059113841905e-25,2.507877990704673e-28,5.385796019207746e-32,1.4998590007430915e-27,3.824530863351268e-26,4.533824618833868e-20,3.775718820874182e-26,1.0832332631157405e-28,7.938956767579393e-34,1.3798099616769764e-28,1.6768700290679485e-33,3.566724916537615e-37,1.613438318329098e-28,4.097891723199491e-37,3.78666001325223e-18,1.5458626662972036e-47,1.0910188464588607e-51,2.7429311771931686e-42,1.5280782187193458e-41,5.2026071815185654e-43,2.760615569690601e-30,7.432230949189737e-52,2.4455105770546957e-33,1.230280745431158e-44,1.5720936032887843e-37,3.6438099649375283e-39,1.5201234164334103e-46,1.585677350693194e-30,2.303940522523669e-47,2.6718304729498745e-53,3.076237055205362e-58,9.269326166416417e-36,1.2951784927033217e-57,5.38646440801045e-44,3.382159182060705e-48,5.724591074930824e-42,1.672382629946284e-54,1.7658990385171712e-52,4.5338196428390193e-20,9.663202649026346e-52,1.2545458200216123e-43,1.846781214536944e-39,1.4000409829959626e-38,3.3769355208401683e-71,5.287444411250373e-79,4.30167140023148e-37,9.700475837264174e-59,3.544795003307107e-43,1.8328991008927658e-16
