Time (s),Volume (m^3),H(5),O(6),OH(7),H2(8),Ar(9),He(10),HO2(11),H2O2(12),CO(13),CO2(14),HCO(15),C(T)(16),CH(17),CH2(T)(18),CH3(19),CH2O(20),HCCO(21),C2H(22),C2H2(23),H2CC(24),CH2(S)(25),CH3OH(26),CH3O(27),CH2CO(28),C2H3(29),C2H4(30),C2H6(31),C2H5(32),CH2OH(33),CH3CO(34),CH2CHO(35),CH3CHO(36),N2,Ne,CH3CF3(1),O2(2),H2O(3),CH4(4),CH2CF2(57),HF(38),O2(161),S(164),CF2O(49),S(125),C2HF(58),S(463),C2HF(468),C2H2F3(68),S(165),S(464),S(130),C2H2F2(59),C2H3F2(65),C2H2F3(67),CF2(43),CHFCF2(55),CF2CH(73),C2HF2(72),S(179),C2H3F2(64),CHF2(82),CHF3(42),S(1244),S(1385),CF2O2(181),CF2O2(276),CH2F2(41),S(203),S(1542)
3.6248994741144717e-09,0.47536791589590605,4.519063718386259e-18,2.4241074053796803e-21,2.9771576520038334e-21,3.2307542657071545e-21,0.0,0.0,5.643234409386581e-13,1.6651531397107242e-20,2.2159308745170457e-21,2.578129915308958e-21,5.5554420132911475e-27,1.2552864730782036e-49,5.566589502811541e-34,4.2500049660056137e-19,1.1303516940197308e-27,6.736830197136645e-18,1.1744424931886205e-44,3.3623978801210975e-44,3.104895783186421e-40,1.537509456048001e-39,1.5486122163865852e-18,3.4054456347431055e-42,2.4256692716221733e-34,1.5351632351601052e-43,2.7970245646336437e-55,8.438872379070814e-42,2.21033458232519e-56,2.4338964366476127e-51,1.491693185599908e-32,1.4121054322619317e-52,1.2895550366306717e-50,1.813226534952263e-56,3.76,0.0,0.663269665047482,0.9999787611503356,3.7363139837193146e-22,2.5165999111333277e-32,1.4633528059278449e-09,1.4633528126682895e-09,2.123884909966101e-05,4.68266532639878e-22,6.735709276805528e-18,5.641868268406241e-13,2.976141397947777e-22,1.3737515304515738e-16,1.5577539837223109e-34,3.564521150038629e-18,7.604981033923478e-23,9.257826256184677e-26,1.2135975925528468e-24,7.36300008086421e-23,3.481361066263347e-21,2.2464419637164033e-19,3.4072007436913335e-26,3.1079987824369467e-21,2.3959307425693006e-23,2.8476158388306204e-28,3.0994554775983263e-25,4.13618528373196e-24,1.3282297490381606e-32,1.9795276667218995e-18,1.2808865293657277e-28,3.749018810133812e-33,2.8767811030999155e-34,5.870227259305979e-35,9.926222323127109e-35,1.0728669977594844e-23,4.547006719076361e-33
3.695803307133172e-09,0.47536791589841504,4.608001096285857e-18,2.5379152858073524e-21,3.1272405921952943e-21,3.3812215339481926e-21,0.0,0.0,5.753617078606412e-13,1.73093162355199e-20,2.3425636144889452e-21,2.725461068670725e-21,5.889340251589534e-27,1.3245163826711698e-49,5.76594577560929e-34,4.4030479597655e-19,1.1978264383086826e-27,7.004259130015863e-18,1.286172120034883e-44,3.6317751437084717e-44,3.4020075390384302e-40,1.683826513188255e-39,1.57168989436152e-18,3.730457700060017e-42,2.5763327375828926e-34,1.7156500808556297e-43,3.1351047938900988e-55,9.273662454289248e-42,2.5178046699587108e-56,2.725659133380257e-51,1.5808986036330224e-32,1.5807169996609794e-52,1.4448819479223255e-50,2.0771323539478593e-56,3.76,0.0,0.6632696650188474,0.999978760983943,3.9510428357938295e-22,2.719064121951702e-32,1.4919763093191178e-09,1.4919763163271057e-09,2.1239015481106957e-05,4.785877793118157e-22,7.003074153006113e-18,5.752196790197636e-13,3.093708040036764e-22,1.4273048017858787e-16,1.650958310591136e-34,3.705026074937992e-18,7.908126934198287e-23,9.714625497725309e-26,1.2578295631989747e-24,7.654231282086957e-23,3.6182319385743845e-21,2.335191183993728e-19,3.544132523425822e-26,3.29377461456078e-21,2.489946619145661e-23,3.0169871065755265e-28,3.2841697129565955e-25,4.299382723758961e-24,1.4439776768289176e-32,2.0182476636768455e-18,1.3837997535581752e-28,4.0407783428164724e-33,3.0602112072767304e-34,6.121208219252996e-35,1.079126978503016e-34,1.1368086238430547e-23,4.912607494609455e-33
3.766707140151872e-09,0.4753679159009239,4.6969619747038945e-18,2.6549393832710196e-21,3.2819366738846256e-21,3.535807634597831e-21,0.0,0.0,5.86399974758158e-13,1.7979842836050277e-20,2.473707844567544e-21,2.8780411254728805e-21,6.2362970415006135e-27,1.396027756111553e-49,5.968082063234342e-34,4.558267124941025e-19,1.2679279407291762e-27,7.276870076895174e-18,1.4059535956560536e-44,3.916961624306028e-44,3.7207243325234115e-40,1.840689968800714e-39,1.5945379126682874e-18,4.07901106932006e-42,2.733272831823186e-34,1.9131372363719726e-43,3.506232049412702e-55,1.0172169163930157e-41,2.8611526432275234e-56,3.045670814167884e-51,1.6735578091652757e-32,1.7655212964860385e-52,1.615312408281751e-50,2.373262676092301e-56,3.76,0.0,0.6632696649902129,0.999978760847138,4.1735153527639207e-22,2.9334938905254297e-32,1.5205998127039727e-09,1.5205998199846867e-09,2.1239152275242916e-05,4.889072401857506e-22,7.275618761088406e-18,5.862524286864898e-13,3.213552038756819e-22,1.4818545123038217e-16,1.7478079561466937e-34,3.848235050178368e-18,8.217145997551808e-23,1.018556464744428e-25,1.3027203645722471e-24,7.951123622635511e-23,3.757716357970106e-21,2.42566001067376e-19,3.683851946442917e-26,3.486802012915876e-21,2.585747262313373e-23,3.192921158499236e-28,3.4760546686299725e-25,4.465730155883673e-24,1.5674567709782538e-32,2.0569676606049316e-18,1.4927834669879174e-28,4.3488579956802116e-33,3.251371049981228e-34,6.377636508270718e-35,1.1714099760876595e-34,1.2032315460065327e-23,5.299800371786458e-33
3.8376109731705725e-09,0.47536791590343286,4.785946481064333e-18,2.7752119739742177e-21,3.441298098530834e-21,3.694549743631709e-21,0.0,0.0,5.974382416316447e-13,1.8663111198264337e-20,2.609426925804595e-21,3.035943803267744e-21,6.596559266023194e-27,1.46984284496257e-49,6.172965040701269e-34,4.715637676853354e-19,1.3407058773907872e-27,7.554663002321873e-18,1.5341829560441348e-44,4.21855786501417e-44,4.062126063004793e-40,2.0086182853987218e-39,1.6171585806450712e-18,4.4522746795624116e-42,2.8966304168516116e-34,2.1288359324032674e-43,3.9128920831116436e-55,1.1137851033976399e-41,3.24378564527166e-56,3.396031411412477e-51,1.7697341221561942e-32,1.9677033584888054e-52,1.8019731817323436e-50,2.704819287304369e-56,3.76,0.0,0.6632696649615784,0.9999787607346137,4.403845643727498e-22,3.1603501542019955e-32,1.5492233160824088e-09,1.549223323641032e-09,2.123926478837362e-05,4.99225142729766e-22,7.55334303354885e-18,5.97285075992991e-13,3.335673394107447e-22,1.53739914838616e-16,1.8483728315646063e-34,3.994147409115344e-18,8.532038080105346e-23,1.0670844716209195e-25,1.3482637009707062e-24,8.253677731074899e-23,3.89981290665087e-21,2.5178484615550606e-19,3.8263641039011196e-26,3.68721923024347e-21,2.6833313077148176e-23,3.3755409813650856e-28,3.675244952786535e-25,4.6352271541966915e-24,1.6990319091603988e-32,2.095687657506159e-18,1.6080707345541313e-28,4.673820374808103e-33,3.450425937195257e-34,6.639522395842292e-35,1.2697439609616699e-34,1.2721822368218646e-23,5.7094163864311925e-33
3.908514806189273e-09,0.4753679159059418,4.87495474159475e-18,2.898765034758291e-21,3.605376563349551e-21,3.857484694048373e-21,0.0,0.0,6.084765084814924e-13,1.9359121321728415e-20,2.7497836253523645e-21,3.199242128633704e-21,6.970373693233786e-27,1.5459833999120388e-49,6.380561692434305e-34,4.875135037823666e-19,1.4162099023938975e-27,7.837637879779058e-18,1.6712646358777142e-44,4.537173259275197e-44,4.427316476225086e-40,2.1881408620354035e-39,1.6395541885153517e-18,4.8514429076710544e-42,3.0665469748550485e-34,2.3640056332391603e-43,4.3576789098494206e-55,1.2174259100108595e-41,3.669317114128164e-56,3.7789310001833483e-51,1.8694907744437405e-32,2.188497554904269e-52,2.0060395264130619e-50,3.0752066436945595e-56,3.76,0.0,0.6632696649329438,0.9999787606418803,4.642146933006543e-22,3.4001009384173775e-32,1.5778468194544266e-09,1.577846827296142e-09,2.1239357510734305e-05,5.09541691672218e-22,7.83624691212011e-18,6.083176210912209e-13,3.4600721060881547e-22,1.593937198300102e-16,1.9527228472748977e-34,4.14276248526521e-18,8.852803057668838e-23,1.117066671062276e-25,1.3944533261686793e-24,8.561894231030416e-23,4.044520167584698e-21,2.6117565544345795e-19,3.971674084900238e-26,3.895164492578938e-21,2.7826973918494094e-23,3.5649694823554943e-28,3.881875085479157e-25,4.807873292897046e-24,1.839076437999221e-32,2.1344076543805277e-18,1.7298981728722324e-28,5.016234025207049e-33,3.6575414235989824e-34,6.906876147744976e-35,1.3744080007507394e-34,1.343707134346644e-23,6.1422993332727285e-33
3.979418639207973e-09,0.4753679159084508,4.963986880629774e-18,3.0256300687513698e-21,3.774222967744177e-21,4.024648776168844e-21,0.0,0.0,6.195147753080322e-13,2.0067873206009432e-20,2.894839770669168e-21,3.368008034859739e-21,7.357986908078992e-27,1.6244703840044244e-49,6.590839492299562e-34,5.036734957729172e-19,1.494489634631295e-27,8.125794694684493e-18,1.8176164888080403e-44,4.87343133298941e-44,4.817437507005514e-40,2.3798045593171885e-39,1.6617269962553315e-18,5.27775083698571e-42,3.243164979062229e-34,2.6199849264309008e-43,4.84336621432603e-55,1.328509395788917e-41,4.141708003240152e-56,4.196708246935519e-51,1.972890857331632e-32,2.429219277740588e-52,2.2287666414603994e-50,3.4881713347845285e-56,3.76,0.0,0.6632696649043093,0.999978760565499,4.888531044726505e-22,3.653225607495584e-32,1.6064703228200261e-09,1.6064703309500163e-09,2.1239433881095316e-05,5.19857059777442e-22,8.124330350944874e-18,6.193500641327729e-13,3.586748174698448e-22,1.6514671533273052e-16,2.0609279125141294e-34,4.294079612401313e-18,9.179440832503352e-23,1.168523163047441e-25,1.4412830722777655e-24,8.875773738306131e-23,4.1918367249674175e-21,2.7073843071066173e-19,4.119786975248074e-26,4.11077598322411e-21,2.883844152587288e-23,3.761329441379242e-28,4.096079445831629e-25,4.983668146357307e-24,1.9879773841745003e-32,2.1731276512280364e-18,1.858508078204785e-28,5.376676847979417e-33,3.8728834617382045e-34,7.179708023812894e-35,1.4856913909806996e-34,1.4178526214390533e-23,6.599313416673383e-33
4.050322472226673e-09,0.4753679159109597,5.053043021245577e-18,3.1558382641140258e-21,3.947887680735778e-21,4.196077919533169e-21,0.0,0.0,6.305530421115625e-13,2.0789366850674628e-20,3.0446565644931182e-21,3.54231272840245e-21,7.759645372985762e-27,1.7053242392466595e-49,6.803766239374636e-34,5.200413404227762e-19,1.5755946693767406e-27,8.419133438706229e-18,1.973665352757597e-44,5.227965078444533e-44,5.2336567172251574e-40,2.5841679259841013e-39,1.6836792437307127e-18,5.7324608538948524e-42,3.4266275673433655e-34,2.8981672134816255e-43,5.372851779327866e-55,1.4474157885030885e-41,4.665168776220369e-56,4.651805465805536e-51,2.0799973680830886e-32,2.6912404160229043e-52,2.471465489945331e-50,3.947706316417729e-56,3.76,0.0,0.6632696648756747,0.9999787605026099,5.143108871998972e-22,3.920211132114666e-32,1.6350938261792073e-09,1.6350938346026555e-09,2.123949675891108e-05,5.301714001664158e-22,8.417593310732127e-18,6.303824052690049e-13,3.7157015999378313e-22,1.7099875067697733e-16,2.173057935717875e-34,4.448098124469427e-18,9.511951320859747e-23,1.2214740470993006e-25,1.488746823518596e-24,9.195316863503523e-23,4.3417611638183755e-21,2.8047317373636767e-19,4.2707078585448515e-26,4.334191856807867e-21,2.986770228717962e-23,3.9647435529853196e-28,4.317992318444599e-25,5.162611289066506e-24,2.1461310663294337e-32,2.2118476480486865e-18,1.9941465557037562e-28,5.7557329419978974e-33,4.096618271064462e-34,7.458028279904093e-35,1.6038903743730287e-34,1.4946650439358408e-23,7.081336531685485e-33
4.1212263052453734e-09,0.47536791591346866,5.142123284845595e-18,3.289420390322004e-21,4.126420366383439e-21,4.3718075741243306e-21,0.0,0.0,6.415913088923497e-13,2.1523602255291624e-20,3.1992943791797434e-21,3.7222264496076216e-21,8.175595385967771e-27,1.7885647204184765e-49,7.01931016503109e-34,5.366146634487278e-19,1.6595745700925788e-27,8.71765411063114e-18,2.1398501429838387e-44,5.601420211259003e-44,5.677176214633873e-40,2.8018052083913915e-39,1.7054131440727438e-18,6.216872094703558e-42,3.6170787724790725e-34,3.2000209834868888e-43,5.9492076877712925e-55,1.5745391091000902e-41,5.2442580456136175e-56,5.146807416611437e-51,2.19087317770217e-32,2.9760099875778613e-52,2.735523675173463e-50,4.458148716969429e-56,3.76,0.0,0.6632696648470402,0.9999787604509369,5.405990070135896e-22,4.2015547285585337e-32,1.6637173295319703e-09,1.6637173382540586e-09,2.1239548420994084e-05,5.404848440891386e-22,8.716035759729714e-18,6.414146446509705e-13,3.846932381805812e-22,1.7694967546472418e-16,2.2891828242420142e-34,4.604817355647579e-18,9.850334455052227e-23,1.2759394221268237e-25,1.5368385334333716e-24,9.520524210302974e-23,4.494292070265924e-21,2.9037988629957727e-19,4.42444181541839e-26,4.565550229324164e-21,3.0914742602689745e-23,4.175334396780464e-28,4.547747860634024e-25,5.344702295670625e-24,2.3139464001173565e-32,2.2505676448424776e-18,2.137064838765635e-28,6.153994600644697e-33,4.32891243056362e-34,7.74184716655277e-35,1.729310612059296e-34,1.5741906978213448e-23,7.589265013444841e-33
4.263033971282774e-09,0.4753679159184866,5.3203566609572496e-18,3.5668280975474106e-21,4.49828592883916e-21,4.736308595718578e-21,0.0,0.0,6.63667842386685e-13,2.3030298342652593e-20,3.523271753393358e-21,4.099158670379345e-21,9.051354683255862e-27,1.9622822820189882e-49,7.458123937210198e-34,5.703683453844593e-19,1.836357113605645e-27,9.330241246977014e-18,2.504424559152789e-44,6.407721224327887e-44,6.651043458795331e-40,3.2792522504769156e-39,1.7482346654865198e-18,7.280121261608897e-42,4.01952624732924e-34,3.880893348614936e-43,7.255456954159704e-55,1.8550614862892847e-41,6.5889335209369065e-56,6.267396416702237e-51,2.4241837442257018e-32,3.61987821387634e-52,3.3335546500402525e-50,5.650473073417368e-56,3.76,0.0,0.6632696647897711,0.9999787603734268,5.9570970143115995e-22,4.809340323498407e-32,1.7209643362182422e-09,1.7209643455531589e-09,2.1239625909051938e-05,5.611095070297164e-22,9.328459013406347e-18,6.634788187553073e-13,4.116226015425588e-22,1.8914759271370823e-16,2.5336968229488043e-34,4.926355312846751e-18,1.0544718422253224e-22,1.389494038638293e-25,1.6348818780900105e-24,1.018793396000338e-22,4.807167634286238e-21,3.107092271536294e-19,4.7403692621661275e-26,5.052646801871806e-21,3.3062107540086616e-23,4.618536203285926e-28,5.031323144366857e-25,5.718326199689092e-24,2.680242256420299e-32,2.3280076383494815e-18,2.4457634231950495e-28,7.010531270495014e-33,4.819846355598403e-34,8.326021815488138e-35,2.0030708199851685e-34,1.7415667119061316e-23,8.686486984347174e-33
4.3870545299931e-09,0.4753679159228751,5.476314241541438e-18,3.820791024440208e-21,4.8399340138030714e-21,5.069522627443167e-21,0.0,0.0,6.829752894704761e-13,2.4389786395966965e-20,3.8229849331352094e-21,4.447860657747877e-21,9.866479447826259e-27,2.12221463815819e-49,7.850180720902413e-34,6.005397212023468e-19,2.000865418277192e-27,9.88298180592288e-18,2.860880996466998e-44,7.181292010034218e-44,7.604282285347138e-40,3.7460602004908264e-39,1.7849898688884256e-18,8.320363513651533e-42,4.395799744764916e-34,4.569212528567967e-43,8.583686093950673e-55,2.1313189609325566e-41,7.9968452261478515e-56,7.405277622548485e-51,2.64118828003246e-32,4.272667784237005e-52,3.9411094175169376e-50,6.907508307707845e-56,3.76,0.0,0.6632696647396854,0.9999787603265639,6.467334118599649e-22,5.392876723334771e-32,1.771030781489744e-09,1.7710307913776148e-09,2.123967275261713e-05,5.791452473843512e-22,9.881047963635131e-18,6.827751245748772e-13,4.359208998535614e-22,2.001383227964865e-16,2.7613082831555306e-34,5.216411341554766e-18,1.1171260170706285e-22,1.4939633800141717e-25,1.7226297258666694e-24,1.0790207663065172e-22,5.089331624910266e-21,3.2905251842180383e-19,5.025941812511214e-26,5.5060089021077526e-21,3.4998293032156423e-23,5.030848749671578e-28,5.481239128597313e-25,6.05540340366926e-24,3.0363755245573457e-32,2.3957342395773796e-18,2.7420901616997895e-28,7.828387180455898e-33,5.27886519168861e-34,8.855050014634951e-35,2.269237537459731e-34,1.8972868649918954e-23,9.739870329450263e-33
4.511075088703426e-09,0.4753679159272635,5.632347335007278e-18,4.0855097565861495e-21,5.197174035647381e-21,5.416393330398852e-21,0.0,0.0,7.022827364878412e-13,2.5788257631599984e-20,4.138297871087533e-21,4.814712219074609e-21,1.0728902128150823e-26,2.289713595012425e-49,8.2497973040244e-34,6.31306207466649e-19,2.1748884070315025e-27,1.0451576508518817e-17,3.255128719804988e-44,8.022560774638874e-44,8.65967163654957e-40,4.2623463286720376e-39,1.8211083213896344e-18,9.471584624518931e-42,4.795577635218329e-34,5.353992580390569e-43,1.0106250289423089e-54,2.4389178208975165e-41,9.654733692406977e-56,8.708005763798309e-51,2.8706342049140333e-32,5.018916828771251e-52,4.636973941299286e-50,8.396782858446272e-56,3.76,0.0,0.6632696646895997,0.999978760293496,7.004527847002716e-22,6.027910374790012e-32,1.82109722674161e-09,1.8210972371982906e-09,2.123970580140768e-05,5.971795896561555e-22,1.044948316644406e-17,7.020711212640371e-13,4.609159513853499e-22,2.1142942722530497e-16,3.002157673653757e-34,5.514720505961641e-18,1.1815768529098612e-22,1.6033582943064873e-25,1.8122132278484408e-24,1.1409819495419192e-22,5.379449550775125e-21,3.479219732800451e-19,5.320194632727907e-26,5.985676449076863e-21,3.698867756837074e-23,5.466895588095611e-28,5.957094636472441e-25,6.402105266336844e-24,3.428444881517989e-32,2.4634608407231024e-18,3.0645120224436685e-28,8.713874794086737e-33,5.7665036736945814e-34,9.401049938342148e-35,2.562263974589425e-34,2.0619791022375492e-23,1.0886154286321773e-32
4.635095647413752e-09,0.475367915931652,5.7884565479216815e-18,4.361138160805308e-21,5.570253599121286e-21,5.777098051548972e-21,0.0,0.0,7.215901834397449e-13,2.722571204724553e-20,4.469512242122867e-21,5.200064338622022e-21,1.1639936407665197e-26,2.464867510229038e-49,8.656814805129089e-34,6.626558448294071e-19,2.3586904669268213e-27,1.1036025443219092e-17,3.6898354520308795e-44,8.93532085584649e-44,9.82456375428063e-40,4.831596962099748e-39,1.8566011770772018e-18,1.074171326320606e-41,5.219654569586347e-34,6.245296381161042e-43,1.1844776011645344e-54,2.780349417155422e-41,1.159842959433998e-55,1.0193686330669123e-50,3.1128546233993453e-32,5.868677565343521e-52,5.43087333262221e-50,1.0152905401399765e-55,3.76,0.0,0.663269664639514,0.9999787602701693,7.5692330874351855e-22,6.717375733172975e-32,1.8711636719738395e-09,1.871163683015187e-09,2.1239729108587112e-05,6.1521285092461e-22,1.103376455768693e-17,7.213668096234487e-13,4.866077561376594e-22,2.2302010838400675e-16,3.256619071649438e-34,5.821279249153164e-18,1.2478243360421814e-22,1.7177863236410827e-25,1.9036018175878367e-24,1.2046772508829681e-22,5.67751387520994e-21,3.673176012415886e-19,5.623154832265553e-26,6.4923875316246616e-21,3.903318870080047e-23,5.927329630704733e-28,6.459604208140592e-25,6.758429515626607e-24,3.8589877411709136e-32,2.53118744178665e-18,3.4145102657669387e-28,9.67037201848427e-33,6.283662844911843e-34,9.964076301201035e-35,2.8840468997931675e-34,2.2358898442111077e-23,1.2130627951402561e-32
4.759116206124078e-09,0.4753679159360405,5.944642474706471e-18,4.647827063013439e-21,5.95941519144767e-21,6.151810655686061e-21,0.0,0.0,7.40897630327091e-13,2.870214964059934e-20,4.816923691839857e-21,5.604260985877792e-21,1.2600894695530108e-26,2.6477599614097888e-49,9.071077472886453e-34,6.945768842948053e-19,2.5525357364636642e-27,1.1636328712534764e-17,4.1677608079518536e-44,9.923463815066662e-44,1.110657785704349e-39,5.457417041954272e-39,1.8914793957799908e-18,1.213896125771783e-41,5.668832169585276e-34,7.253886978409053e-43,1.382257668273499e-54,3.1582208370144204e-41,1.3867775545113965e-55,1.1881809302769038e-50,3.3681816677442474e-32,6.832739831999946e-52,6.333277755009373e-50,1.2214509638638567e-55,3.76,0.0,0.6632696645894283,0.999978760253608,8.161995728246477e-22,7.464287308027868e-32,1.9212301171864334e-09,1.9212301288283027e-09,2.123974565074711e-05,6.332452835151597e-22,1.1633892090324253e-17,7.40662190451604e-13,5.129963141102256e-22,2.349095707642751e-16,3.5250665458784906e-34,6.136084016029757e-18,1.3158684564085065e-22,1.8373550054067505e-25,1.99676543430475e-24,1.2701069704574821e-22,5.983517070198463e-21,3.872394118175061e-19,5.934849497392727e-26,7.026879936158423e-21,4.1131754078097563e-23,6.412802893085464e-28,6.989481390817586e-25,7.124373880703357e-24,4.330647068520451e-32,2.5989140427680225e-18,3.793606124113679e-28,1.0701314531345943e-32,6.831246558730613e-34,1.0544183776724502e-34,3.23656200527393e-34,2.419265122595745e-23,1.347872445986616e-32
4.8831367648344035e-09,0.4753679159404291,6.100905697602653e-18,4.945724239172801e-21,6.3648961674440644e-21,6.540701515130776e-21,0.0,0.0,7.602050771507299e-13,3.0217570409359003e-20,5.180821818788268e-21,6.027639094874418e-21,1.3613088106183272e-26,2.838469770643486e-49,9.492432694036123e-34,7.270577878667527e-19,2.7566881014944443e-27,1.2252486430016533e-17,4.691757121739749e-44,1.0990980834645061e-43,1.251360339601211e-39,6.143531031005945e-39,1.925753742468538e-18,1.3671826822071847e-41,6.143919138064292e-34,8.39125819416978e-43,1.6064744773468728e-54,3.575258000900853e-41,1.650696344491645e-55,1.3793320719325127e-50,3.636946484121857e-32,7.922666191842372e-52,7.355440960186632e-50,1.4624602669564416e-55,3.76,0.0,0.6632696645393426,0.9999787602417896,8.783352629376811e-22,8.271740982984359e-32,1.9712965623793912e-09,1.9712965746376384e-09,2.1239757449752918e-05,6.512770811589417e-22,1.2249865731415054e-17,7.599572645448002e-13,5.400816253027839e-22,2.4709702099744313e-16,3.8078741564607547e-34,6.459131253336416e-18,1.3857092069499986e-22,1.9621718721869756e-25,2.0916745248039667e-24,1.3372714033255294e-22,6.297451616519763e-21,4.076874145166303e-19,6.255305690821693e-26,7.589891141554291e-21,4.3284301447057095e-23,6.923966479773116e-28,7.547438722732875e-25,7.499936091982918e-24,4.846174233290438e-32,2.6666406436672206e-18,4.203361442676162e-28,1.181019564221506e-32,7.410161525141294e-34,1.1141426996669424e-34,3.621866042057752e-34,2.6123505738983832e-23,1.4936023352268438e-32
5.131177882255056e-09,0.475367915949206,6.4136663022222706e-18,5.575719875635456e-21,7.225741054747388e-21,7.361682723918827e-21,0.0,0.0,7.988199706101367e-13,3.336536146389442e-20,5.9592074708800686e-21,6.933253661866788e-21,1.5796418365275097e-26,3.243634321250192e-49,1.0355825392737536e-33,7.93654048494336e-19,3.196968413800978e-27,1.3532365686427818e-17,5.889822694846249e-44,1.338059147438441e-43,1.5735568638815968e-39,7.712117721824058e-39,1.9925329440203464e-18,1.7179802864066286e-41,7.1750909145802715e-34,1.1102129173472658e-42,2.145200659804024e-54,4.538332680004566e-41,2.3096041890909556e-55,1.8378003321983574e-50,4.216109170852693e-32,1.0530423172753846e-51,9.808208277503807e-50,2.0686930670841885e-55,3.76,0.0,0.663269664439171,0.999978760226935,1.0113953289215743e-21,1.008106003651067e-31,2.0714294527063993e-09,2.0714294662449707e-09,2.1239772265806067e-05,6.8733934740384375e-22,1.3529351244623518e-17,7.985464957008115e-13,5.963425073468196e-22,2.723627220841875e-16,4.418065984547426e-34,7.12993893532972e-18,1.5307805782792076e-22,2.2279802675001033e-25,2.2866133553331123e-24,1.4768055648118055e-22,6.949084729692244e-21,4.501620343083651e-19,6.922610797169647e-26,8.804418350581068e-21,4.7751053631514717e-23,8.025964547952343e-28,8.750439007555959e-25,8.279904980998814e-24,6.020384795957701e-32,2.8020938452190907e-18,5.121298218925754e-28,1.4276020367771797e-32,8.665626164901573e-34,1.238753899100496e-34,4.4994771232564e-34,3.028632590933778e-23,1.8201269395550548e-32
5.330605162681687e-09,0.4753679159562627,6.665357499233006e-18,6.115934827971789e-21,7.967098354971434e-21,8.064248020649294e-21,0.0,0.0,8.298666906960822e-13,3.6009299115608766e-20,6.6351716436457505e-21,7.719705722249993e-21,1.771135319411609e-26,3.5926454573906776e-49,1.1069357676747691e-33,8.487296317279874e-19,3.583049482625136e-27,1.4607392929005156e-17,7.012039237099549e-44,1.556704675449141e-43,1.8758987809408363e-39,9.181203100966287e-39,2.044558601416277e-18,2.0469279069252738e-41,8.086175605766277e-34,1.3764317699250309e-42,2.679245429353218e-54,5.451056753006163e-41,2.9920705718369405e-55,2.2913599140399587e-50,4.7234818971207776e-32,1.3102703180551335e-51,1.2235917831127962e-49,2.701715007531319e-55,3.76,0.0,0.6632696643586322,0.9999787602207867,1.127103401573898e-21,1.1738568049004742e-31,2.151937193490274e-09,2.1519372081042332e-09,2.1239778382867077e-05,7.16332831743027e-22,1.4604036553506717e-17,8.295717000329644e-13,6.435979571019605e-22,2.9353443185940945e-16,4.953436074440367e-34,7.693155184015203e-18,1.6526310354588961e-22,2.457811922988367e-25,2.4481718531149326e-24,1.594026844490414e-22,7.495949043306325e-21,4.858385077640469e-19,7.484771064491226e-26,9.86977185820389e-21,5.1498357899707384e-23,8.991909199659837e-28,9.805032598418003e-25,8.934888290892183e-24,7.116533241939479e-32,2.91099943245538e-18,5.961967699348385e-28,1.6514685465748447e-32,9.773515573894106e-34,1.3439586927386227e-34,5.318753350794308e-34,3.39353285846126e-23,2.1192308883250735e-32
5.5100897150656546e-09,0.47536791596261396,6.8920559962846165e-18,6.628313151386812e-21,8.672650229021617e-21,8.729523257321678e-21,0.0,0.0,8.578087386404473e-13,3.847502667075417e-20,7.282740913949191e-21,8.473121666662937e-21,1.9561229923317565e-26,3.924706541363667e-49,1.1725764745432037e-33,8.994249159235215e-19,3.955959239136258e-27,1.5609969578740248e-17,8.155148226195905e-44,1.7753297449974013e-43,2.1843350663805322e-39,1.0677439983174023e-38,2.0901497931381635e-18,2.3823101494471717e-41,8.971772900178718e-34,1.6582760614309614e-42,3.2491086545212133e-54,6.389968847632522e-41,3.747075450367268e-55,2.7745247911817977e-50,5.21313227191841e-32,1.5835987042932293e-51,1.4823065590071546e-49,3.406470244029225e-55,3.76,0.0,0.6632696642861473,0.9999787602177234,1.2380784610877967e-21,1.3397624396272486e-31,2.224394160152351e-09,2.2243941757692127e-09,2.1239781418462158e-05,7.424265372017276e-22,1.5606285633009896e-17,8.574937137620478e-13,6.876682383132421e-22,3.132398312305559e-16,5.470782550112718e-34,8.218236469845658e-18,1.7662683904677874e-22,2.6773456559332635e-25,2.5971495317734136e-24,1.703363920402375e-22,8.005586029854096e-21,5.191107308799927e-19,8.010357052733869e-26,1.0899056100440955e-20,5.498954993622653e-23,9.924585720370117e-28,1.0823392394925751e-24,9.545613510070884e-24,8.230881601018593e-32,3.0090144607863686e-18,6.803214919281169e-28,1.8738493076312454e-32,1.08490925594104e-33,1.4424862548430391e-34,6.151640348089651e-34,3.7458724855940556e-23,2.4185951260434798e-32
