Time (s),Volume (m^3),H(5),O(6),OH(7),H2(8),Ar(9),He(10),HO2(11),H2O2(12),CO(13),CO2(14),HCO(15),C(T)(16),CH(17),CH2(T)(18),CH3(19),CH2O(20),HCCO(21),C2H(22),C2H2(23),H2CC(24),CH2(S)(25),CH3OH(26),CH3O(27),CH2CO(28),C2H3(29),C2H4(30),C2H6(31),C2H5(32),CH2OH(33),CH3CO(34),CH2CHO(35),CH3CHO(36),N2,Ne,CH3CF3(1),O2(2),H2O(3),CH4(4),CH2CF2(57),HF(38),O2(161),S(164),CF2O(49)
1e-12,0.46006772625214326,1.0822879232306138e-43,2.1785960254893464e-27,3.004920397563891e-51,9.015083693373801e-41,0.0,0.0,6.20047622903589e-39,2.28036644379702e-72,9.016430150845783e-41,3.7789793803521716e-57,6.200557528681778e-39,3.5375194070847092e-102,3.2422847036243317e-85,1.115957614114073e-70,7.335042681744934e-86,6.158920479965593e-26,2.9357347811699428e-126,4.161983644372734e-117,8.931552879042324e-97,1.5287525255100604e-100,1.882070222034034e-77,5.240001114013858e-111,6.211908169334022e-69,5.528482696780738e-92,7.334707236747345e-89,3.871083375059766e-105,2.0651607813491222e-166,1.8247242932686357e-133,6.25909053651135e-66,2.403734880801277e-131,2.7442917682016443e-95,3.253377649265958e-129,3.76,0.0,0.7226833206610556,0.9999999636495224,1.7222002735098763e-77,6.635998900317989e-119,1.0367417489138109e-13,1.0367417489144269e-13,3.635047738326202e-08,9.907620620674952e-30,6.158920479966223e-26
1.2452974922943282e-12,0.46006772625214326,2.0672780909165173e-43,2.7130001551770187e-27,6.925581996739823e-51,1.720542841459618e-40,0.0,0.0,1.1833711058971438e-38,7.744702975608065e-72,1.7208529747155015e-40,8.704429615746349e-57,1.1833855760136278e-38,9.9650253891087e-102,1.0997915107613546e-84,2.6090866870096195e-70,2.4912315093119694e-85,9.552201667891848e-26,1.5142365740964756e-125,1.673743444743352e-116,3.426927352688615e-96,6.147749073037318e-100,5.194120804407852e-77,2.844759006231662e-110,1.7652053780043926e-68,2.2225851720994964e-91,2.491050458502146e-88,1.5527601509279683e-104,1.572191218216911e-165,9.689255017740098e-133,1.7786118555640588e-65,1.4785990449772558e-130,1.0529511089290525e-94,2.0012368087553522e-128,3.76,0.0,0.7226833206610301,0.9999999547482019,4.753029080582975e-77,3.5237041585346922e-118,1.2910519000789938e-13,1.2910519000799492e-13,4.525179783431362e-08,1.5371372358416198e-29,9.55220166789305e-26
1.5173078676117655e-12,0.46006772625214565,3.7211249156468025e-43,3.3056008587717195e-27,1.4858265105200466e-50,3.0941200892049955e-40,0.0,0.0,2.128103981157991e-38,2.387855258057167e-71,3.094784997469009e-40,1.8662291915076123e-56,2.1281278942433535e-38,2.567618343393369e-101,3.3882883406869984e-84,5.6520751801730605e-70,7.681229696561158e-85,1.4182914304337673e-25,7.350878274563044e-125,6.133997791256439e-116,1.1978253392699214e-95,2.2529874734335547e-99,1.3194836791084568e-76,1.4572217286856374e-109,4.583013982327101e-68,8.143142811487847e-91,7.68042591609305e-88,5.657526303101782e-104,1.2209921014149434e-164,4.8289225944273534e-132,4.6178180515345046e-65,8.839666408901746e-130,3.6804150977118674e-94,1.19642124286399e-127,3.76,0.0,0.7226833206610019,0.999999944884594,1.2074706370095089e-76,1.756140657095799e-117,1.5730564123079645e-13,1.573056412309383e-13,5.511540570011211e-08,2.2831640713636176e-29,1.418291430433983e-25
2.06132861824664e-12,0.4600677262521503,9.31497905221731e-43,4.490802248436559e-27,5.06571871034344e-50,7.729276834546387e-40,0.0,0.0,5.316122869643324e-38,1.6397578846612183e-70,7.731539611240957e-40,6.351479824573391e-56,5.316170763905019e-38,1.2310385675968498e-100,2.3266987977109916e-83,1.9420912640715495e-69,5.275278923487295e-84,2.6184077794080915e-25,1.911218250296402e-123,6.0575823143548e-115,1.269213852606501e-94,2.2247218707624027e-98,6.330736452371101e-76,3.3285561866980568e-108,2.2137740914761834e-67,8.037741709419122e-90,5.274185811088805e-87,5.740793731372363e-103,1.6933994265798398e-162,1.212639186460905e-130,2.2305803825253635e-64,3.2266320379318683e-128,3.899762031699989e-93,4.367173757857604e-126,3.76,0.0,0.7226833206609455,0.9999999251796485,5.793994109026888e-76,4.410021070340994e-116,2.1370654367655993e-13,2.1370654367682176e-13,7.482035120118054e-08,4.21829454804528e-29,2.618407779408631e-25
2.6053493688815143e-12,0.46006772625215514,1.883400803004668e-42,5.676003614764762e-27,1.290740446434876e-49,1.559601536000623e-39,0.0,0.0,1.0726801934872315e-37,6.590237352147331e-70,1.560177129294178e-39,1.6157581673730762e-55,1.0726875156306814e-37,3.9515326130933265e-100,9.357137327138983e-83,4.958017384430297e-69,2.1203102386240522e-83,4.184090619593302e-25,1.4012288536206962e-122,3.0215497535412517e-114,6.335452284456428e-94,1.109629484286952e-97,2.034737404395089e-75,2.4947107701198896e-107,7.124621971297098e-67,4.0082876834309615e-89,2.119705718797736e-86,2.8698254111985696e-102,1.9596614876169197e-161,8.909161841675427e-130,7.17869576993268e-64,2.868567926927967e-127,1.9466188517469577e-92,3.8825500454057114e-125,3.76,0.0,0.7226833206608891,0.9999999055043595,1.862450037053094e-75,3.240006783038221e-115,2.7010744612228234e-13,2.7010744612270083e-13,9.449564048628343e-08,6.745741526120236e-29,4.184090619594391e-25
3.6933908701512635e-12,0.4600677262521646,5.3888225279207526e-42,8.046406277551312e-27,5.2899849168077425e-49,4.443391671021523e-39,0.0,0.0,3.056132414607702e-37,5.71751067125452e-69,4.4457418176051995e-39,6.598082008433344e-55,3.056139299906598e-37,2.344527599499706e-99,8.141925280471446e-82,2.029094718809023e-68,1.839870944011415e-82,8.413428935148836e-25,4.265540523888533e-121,3.8386148800102704e-113,8.529817211906975e-93,1.4094503701180094e-96,1.219952605064641e-74,7.196782883044195e-106,4.235549145710775e-66,5.090149140731151e-88,1.8389859224025005e-85,3.705251384456467e-101,2.4095275940893754e-159,2.6832012071211323e-128,4.267674705493523e-63,1.2812785746921126e-125,2.6208551385650966e-91,1.7342036321287365e-123,3.76,0.0,0.7226833206607763,0.9999998662425714,1.1170824570207688e-74,9.758034141668516e-114,3.829092510136043e-13,3.829092510144458e-13,1.3375742837418807e-07,1.3584909287725618e-28,8.413428935151938e-25
4.781432371421012e-12,0.460067726252174,1.174418114911232e-41,1.0416808847411708e-26,1.484122725292041e-48,9.644634343363696e-39,0.0,0.0,6.633523261012254e-37,2.591249604940477e-68,9.651206131077094e-39,1.845273047995505e-54,6.63350926708432e-37,8.379590650622927e-99,3.6998229295305806e-81,5.677853086823371e-68,8.339735622227833e-82,1.410885350524538e-24,3.5372426915245014e-120,2.194017873008414e-112,4.769020305378474e-92,8.054922363652608e-96,4.360020681402936e-74,6.203133098677076e-105,1.5150639964828781e-65,2.908691579489728e-87,8.334478307864434e-85,2.099542229423704e-100,3.107783677948445e-158,2.228422881636652e-127,1.5265495877436192e-62,1.3070821753844595e-124,1.465319938732945e-90,1.7691349714528862e-122,3.76,0.0,0.7226833206606635,0.999999827098874,3.9940010205702915e-74,8.104135816148809e-113,4.957110559047621e-13,4.95711055906173e-13,1.7290112562203034e-07,2.2815296065892263e-28,1.4108853505252112e-24
6.957515373960511e-12,0.46006772625219294,3.6525410861444155e-41,1.5157613709469567e-26,6.789354701916053e-48,2.9742130644700325e-38,0.0,0.0,2.0456555366879503e-36,2.633984161933295e-67,2.9771967388274767e-38,8.380203283796845e-54,2.045632388618452e-36,5.66954424848182e-98,3.7905245011296836e-80,2.5790746064863117e-67,8.480530734779175e-81,2.990807134305826e-24,1.3859581039059238e-118,3.35875626783622e-111,7.687976628272258e-91,1.2326817750112205e-94,2.97597487217942e-73,2.3052996701892453e-103,1.0263102106953479e-64,4.4507568722646034e-86,8.47180661214101e-84,3.269338630556125e-99,5.525088926990632e-156,8.686065015996105e-126,1.034080272671518e-61,7.835922708678621e-123,2.3621927127950578e-89,1.0606145301050506e-120,3.76,0.0,0.7226833206604379,0.999999749164334,2.7299797028177666e-73,3.1588734014135274e-111,7.213146656865837e-13,7.21314665689575e-13,2.508356658023703e-07,4.850738187050827e-28,2.9908071343079013e-24
8.91599007624606e-12,0.46006772625221,7.747469413962874e-41,1.9424337770308614e-26,1.826381136767576e-47,6.264080060481843e-38,0.0,0.0,4.308433175449727e-36,1.0987389084900179e-66,6.272061267270913e-38,2.24215665018216e-53,4.308351026026349e-36,1.9029153235088318e-97,1.5897258697317857e-79,6.90054211206576e-67,3.538465851474247e-80,4.916669082117943e-24,1.0289675995392302e-117,1.7310473034073692e-110,3.808321407469873e-90,6.351617740997128e-94,9.953798434046268e-73,1.7821238431543047e-102,3.447563980991506e-64,2.293227707334897e-85,3.533894223668723e-83,1.6781669668224428e-98,7.016811143494421e-155,6.572987745739592e-125,3.4736431604433624e-61,7.352367060407531e-122,1.1701373912035661e-88,9.95166966699694e-120,3.76,0.0,0.7226833206602349,0.9999996794235666,9.143106116277956e-73,2.3904076919506322e-110,9.24357914489659e-13,9.243579144945765e-13,3.205764331284729e-07,7.995227815571625e-28,4.916669082122314e-24
1e-11,0.4600677262522271,1.0978526695342153e-40,2.178595672223923e-26,2.8923425967016164e-47,8.841719705417974e-38,0.0,0.0,6.081346002635836e-36,2.173273781451627e-66,8.854318598334849e-38,3.5398409082824034e-53,6.081203810073375e-36,3.3575283212449756e-97,3.1549541674224985e-79,1.0894321548728089e-66,7.0000765802631e-80,6.188435857923106e-24,2.7640086341606297e-117,3.8569186914358116e-110,8.325530711682236e-90,1.414992540218832e-93,1.7514651244737087e-72,4.911737828948406e-102,6.086159315321124e-64,5.1086725799124874e-85,6.989901759963713e-83,3.7008381808274365e-98,2.398499001665422e-154,1.7633914905746274e-124,6.132174818070509e-61,2.218105321640061e-121,2.558086260811859e-88,3.0022953971993743e-119,3.76,0.0,0.7226833206601225,0.9999996409845263,1.6103609963268715e-72,6.41295079992809e-110,1.036741748907568e-12,1.036741748913757e-12,3.5901547358605234e-07,1.0077784248580333e-27,6.188435857929275e-24
1.0874464778531609e-11,0.4600677262522271,1.4165785351789805e-40,2.3691061534387726e-26,4.0375511710248308e-47,1.1373839796800122e-37,0.0,0.0,7.822954188300761e-36,3.4979060301655467e-66,1.139138593371196e-37,4.930289524114851e-53,7.822744923456417e-36,5.038012898173868e-97,5.087991892749612e-79,1.5173561035055898e-66,1.126773708344849e-79,7.321451022495536e-24,5.170831332893552e-117,6.625731891705273e-110,1.4167015169600438e-89,2.4306112162493055e-93,2.6231324361398697e-72,9.286363396389999e-102,9.135641039152865e-64,8.775361682683487e-85,1.1250280067299012e-82,6.320528066509741e-98,4.889758400494983e-154,3.2956676460567412e-124,9.204689168742687e-61,4.338529951503448e-121,4.3529293065583775e-88,5.872388819121287e-119,3.76,0.0,0.7226833206600318,0.9999996100599222,2.413410120885181e-72,1.19854013365567e-109,1.1274011632921984e-12,1.1274011632995206e-12,3.8994007765201687e-07,1.193663243352077e-27,7.321451022503472e-24
1.2832939480817158e-11,0.4600677262522441,2.3459996617297574e-40,2.795778500331193e-26,7.835469321116565e-47,1.8706575824760014e-37,0.0,0.0,1.2866475345538277e-35,9.231168406601021e-66,1.874044114275407e-37,9.517842498381026e-53,1.286603263922292e-35,1.1374654159457341e-96,1.3502835620479116e-78,2.9292134169981994e-66,2.9743915836582633e-79,1.0206597679764577e-23,2.096736244007374e-116,2.0421848628078588e-109,4.25690556795729e-89,7.489904943148351e-93,5.89279464803032e-72,3.8653121291470195e-101,2.0644124803433248e-63,2.704064124630905e-84,2.9689846489139233e-82,1.9378243593885983e-97,2.8989690298716226e-153,1.3513637138310396e-123,2.0800025959626967e-60,2.0943258937942062e-120,1.3079684347785343e-87,2.8347749735631966e-118,3.76,0.0,0.7226833206598288,0.9999995410713608,5.432373626358297e-72,4.914523752860119e-109,1.3304444120942001e-12,1.3304444121044078e-12,4.58928639052448e-07,1.668303150389283e-27,1.020659767977763e-23
1.4791414183102707e-11,0.4600677262522611,3.6198516832581072e-40,3.222450817867745e-26,1.3858477092129185e-46,2.8666604540016985e-37,0.0,0.0,1.9717105625379065e-35,2.1302858361612412e-65,2.8726177581109617e-37,1.6746550922852547e-52,1.9716276149864124e-35,2.2923616770591687e-96,3.1338370700739265e-78,5.153888860285052e-66,6.865844964074309e-79,1.3573541819664702e-23,7.126174880877285e-116,5.390995872632049e-109,1.1011998105194531e-88,1.9767343114674613e-92,1.1823577741382773e-71,1.3344113514848705e-100,4.164047648773016e-63,7.136461889661637e-84,6.851492780571191e-82,5.104500795727874e-97,1.4711647220276522e-152,4.642694892974648e-123,4.195467925351504e-60,8.28967217316493e-120,3.383524822389775e-87,1.1220543461295612e-117,3.76,0.0,0.7226833206596257,0.999999472455854,1.0925012874708415e-71,1.688415542591539e-108,1.5334876608956628e-12,1.5334876609092384e-12,5.27544145792529e-07,2.2242372755636296e-27,1.3573541819684706e-23
1.6749888885388256e-11,0.46006772625227815,5.2965613275435725e-40,3.649123106207175e-26,2.2862951696218254e-46,4.165945779970218e-37,0.0,0.0,2.8653794249523725e-35,4.444062614426568e-65,4.175720785984934e-37,2.7484327592077475e-52,2.865236890468217e-35,4.2417737532142424e-96,6.575130551776015e-78,8.458459550244128e-66,1.432688571867618e-78,1.742370439899795e-23,2.1047902860806407e-115,1.2665935636047377e-108,2.5473141039025394e-88,4.643165144528219e-92,2.1799159143679496e-71,3.978864401199467e-100,7.711737675635815e-63,1.676272644049975e-83,1.4293003776142011e-81,1.197903534902732e-96,6.278742209378184e-152,1.382528792591607e-122,7.769879148312741e-60,2.7913096640418405e-119,7.826826935467231e-87,3.778217746901677e-117,3.76,0.0,0.7226833206594226,0.9999994042113847,2.019599557411548e-71,5.027862537898821e-108,1.7365309096965853e-12,1.7365309097140115e-12,5.957886152365262e-07,2.8622474169389783e-27,1.7423704399027023e-23
