Time (s),Volume (m^3),H(5),O(6),OH(7),H2(8),Ar(9),He(10),HO2(11),H2O2(12),CO(13),CO2(14),HCO(15),C(T)(16),CH(17),CH2(T)(18),CH3(19),CH2O(20),HCCO(21),C2H(22),C2H2(23),H2CC(24),CH2(S)(25),CH3OH(26),CH3O(27),CH2CO(28),C2H3(29),C2H4(30),C2H6(31),C2H5(32),CH2OH(33),CH3CO(34),CH2CHO(35),CH3CHO(36),N2,Ne,CH3CF3(1),O2(2),H2O(3),CH4(4),CH2CF2(57),HF(38),O2(161),S(164),CF2O(49),S(125),C2HF(58),S(463),C2HF(468),C2H2F3(68),S(165),S(464),S(130),C2H2F2(59),C2H3F2(65),C2H2F3(67),CF2(43),CHFCF2(55),CF2CH(73),C2HF2(72)
1.8938629209182078e-07,0.7120194127135709,1.9277695780882934e-09,1.1578610211887075e-10,6.755672377977925e-11,2.2069655662786374e-10,0.0,0.0,9.038049166333834e-08,7.284429554327362e-12,2.8088784709834755e-13,2.784072796865591e-16,1.3311570525282225e-13,3.555235011489713e-29,1.158372046339655e-20,2.096993043892403e-15,2.0864069097024857e-11,1.1237595392125604e-08,1.0512147172145828e-29,2.26958477302147e-19,2.438936549252653e-28,6.895154971105465e-30,8.500921186586871e-17,3.344087306524963e-22,2.6783167655118063e-16,7.584316885212685e-28,6.657325915985308e-30,4.158895873800698e-24,6.281938457434601e-23,6.964595433140588e-24,3.239911072943952e-17,4.2871091103589376e-27,9.01769223418289e-28,5.224089049623888e-26,3.76,0.0,0.8417029019842782,0.9994033837197152,3.7353723123026536e-11,4.2192608151329346e-13,0.0015048981352598421,0.0015049218706352258,0.0005965145274164882,8.649337741445847e-14,1.1237804676218715e-08,8.917302354106808e-08,5.386497926713702e-09,7.441368606897078e-12,4.145186459624951e-15,8.961545715106742e-10,1.861854556861519e-11,4.4855110165980923e-14,6.86162108964471e-13,1.012137843745741e-09,6.666942559886187e-10,1.215261677524116e-09,2.1493474962531052e-11,1.148664451557875e-09,4.694624040253745e-12,2.000178676622765e-13
1.9516907924401557e-07,0.7120252450746988,2.0565002907925725e-09,1.26728913924961e-10,7.361416127924495e-11,2.4318874324072995e-10,0.0,0.0,9.313906237926526e-08,7.733500371903274e-12,3.087437430639732e-13,3.2668799546548666e-16,1.443669954418897e-13,4.147358593776513e-29,1.2600812620710553e-20,2.4021655027210492e-15,2.2425699584532695e-11,1.1934055031334027e-08,1.3158927953331243e-29,2.525477739173647e-19,3.013302733718475e-28,8.794002371002972e-30,9.376315374567664e-17,4.0511349461881386e-22,2.8965080972187563e-16,9.092522368786061e-28,7.96353307121546e-30,5.029023293748949e-24,7.502738764188232e-23,8.243226074980264e-24,3.484363508504273e-17,5.007861696472129e-27,1.0802189937509776e-27,6.291680132423809e-26,3.76,0.0,0.8416569897295265,0.9994033802522572,4.2086317689648465e-11,4.68564480343762e-13,0.001550806372432935,0.0015508315645294936,0.0005965145276919812,8.915702269293877e-14,1.1934280188708319e-08,9.18962861089948e-08,5.720383631870927e-09,7.673066835943556e-12,4.495952696866994e-15,9.260780869160807e-10,1.976794450672171e-11,4.9026450042797454e-14,7.073370854463374e-13,1.0748909824447726e-09,6.933011226305889e-10,1.274734230169423e-09,2.3125364177027522e-11,1.2305094726703736e-09,4.99098875533441e-12,2.162428355172826e-13
2.0095186639621036e-07,0.7120310771197393,2.189089976800659e-09,1.3833373280017452e-10,7.997630843655123e-11,2.671553773330452e-10,0.0,0.0,9.589763983976356e-08,8.195850765612821e-12,3.3844177007106205e-13,3.818944836097043e-16,1.5616649791984561e-13,4.812780567870403e-29,1.3666535715153754e-20,2.7420943171736774e-15,2.4046868438359446e-11,1.265143539252551e-08,1.6353247439560443e-29,2.8007845430371015e-19,3.69951434589533e-28,1.1156497270745695e-29,1.0339676818897235e-16,4.876917727112066e-22,3.1239117489431174e-16,1.0838705779227531e-27,9.470167765415661e-30,6.046787240572637e-24,8.909641144774024e-23,9.701276144785312e-24,3.738720081888546e-17,5.82015442000496e-27,1.2863960984734683e-27,7.532964807443952e-26,3.76,0.0,0.8416110799739507,0.9994033767682662,4.7235260993572413e-11,5.186314014974667e-13,0.0015967120723811455,0.0015967387642460578,0.0005965145228497858,9.177821117648767e-14,1.2651676797733179e-08,9.462082669998982e-08,6.064303547522607e-09,7.90487248172797e-12,4.863846444530863e-15,9.56025637002651e-10,2.0951465334208502e-11,5.344947979559478e-14,7.285127604719824e-13,1.1395301248195923e-09,7.199700318892416e-10,1.3348836243301367e-09,2.4822279648030435e-11,1.31541076146214e-09,5.2973289546274695e-12,2.332187528438634e-13
2.0673465354840515e-07,0.7120369088487117,2.3254908118525612e-09,1.5061749776733716e-10,8.664521283716121e-11,2.92639646023955e-10,0.0,0.0,9.865622847804169e-08,8.671468062039884e-12,3.7004648006980356e-13,4.448030359752674e-16,1.6852094063521214e-13,5.557445122683868e-29,1.4781226833531216e-20,3.119560316793281e-15,2.5727583696943628e-11,1.3389734886571056e-08,2.0184798521479e-29,3.0962805542946946e-19,4.515063433371174e-28,1.408285635935288e-29,1.1398042964493166e-16,5.83638227208899e-22,3.3605383491969983e-16,1.2851188006175058e-27,1.1199678732738305e-29,7.231648731631029e-24,1.0523550541466823e-22,1.1356347838049592e-23,4.003053489805428e-17,6.731978175555141e-27,1.523468855779393e-27,8.969283828407266e-26,3.76,0.0,0.8415651727173491,0.9994033732507122,5.282103947895542e-11,5.722550043271993e-13,0.0016426152352483146,0.0016426434699207927,0.0005965145298969403,9.450160553147092e-14,1.3389992855269397e-08,9.734672885196301e-08,6.418257238100506e-09,8.136783504570082e-12,5.249079633700406e-15,9.859975267875162e-10,2.2169082230625767e-11,5.813171973166603e-14,7.496891330823163e-13,1.2060551581128441e-09,7.46695131232563e-10,1.3956774368548613e-09,2.6584491377028566e-11,1.4033826604491333e-09,5.61376895880425e-12,2.5095624746465813e-13
2.1251744070059993e-07,0.7120427402616346,2.4656547923660295e-09,1.635968177387809e-10,9.362261398077042e-11,3.1968417300967644e-10,0.0,0.0,1.0141483262733548e-07,9.160339623503963e-12,4.036227683748004e-13,5.162511819723578e-16,1.8143676046352145e-13,6.38751966747847e-29,1.5945217005701926e-20,3.5374642453343154e-15,2.7467843220493043e-11,1.4148952297965938e-08,2.4754244825641404e-29,3.412743157517816e-19,5.479556039361754e-28,1.7692448920958222e-29,1.2558751466814213e-16,6.945741473936943e-22,3.606396054886103e-16,1.5160638214575989e-27,1.3176113734092504e-29,8.604930821104771e-24,1.236691628124954e-22,1.3227030066188163e-23,4.277435904888734e-17,7.75170689260923e-27,1.794839805768288e-27,1.0623785171311967e-25,3.76,0.0,0.8415192679595197,0.999403369723991,5.886425993128229e-11,6.295633916814056e-13,0.001688515861177694,0.0016885456816895592,0.0005965145244154598,9.711611611509607e-14,1.4149227081053937e-08,1.0007407474605076e-07,6.78224426805422e-09,8.36880427566252e-12,5.651855017893228e-15,1.0159938481241898e-09,2.3420769430406445e-11,6.30807096814663e-14,7.708662033984759e-13,1.2744659695765403e-09,7.734711339767807e-10,1.4570849718454754e-09,2.841226523035178e-11,1.494438968813269e-09,5.940437484897746e-12,2.694660193222213e-13
2.1830022785279472e-07,0.7120485713585273,2.6095335347242646e-09,1.77287982788102e-10,1.0090996738963548e-10,3.4833104032288505e-10,0.0,0.0,1.0417345651289116e-07,9.662452848098022e-12,4.392358679659178e-13,5.971401313593669e-16,1.9492011124794656e-13,7.309389592358792e-29,1.7158835926983483e-20,3.998825657626691e-15,2.926763206982118e-11,1.4929086127047364e-08,3.0174089253592605e-29,3.750951899204003e-19,6.614890710824064e-28,2.2126744302935097e-29,1.3829440644716828e-16,8.222524162835824e-22,3.8614901577366183e-16,1.7800182960751886e-27,1.5425155559398408e-29,1.0189927379842504e-23,1.446377938568205e-22,1.5332897611599185e-23,4.561938488158483e-17,8.888096324261617e-27,2.1041519321889075e-27,1.2521502168021418e-25,3.76,0.0,0.8414733657002615,0.9994033661790906,6.538563377133553e-11,6.906846585002013e-13,0.001734413950311826,0.0017344453996882088,0.0005965145153952638,9.970359456683656e-14,1.4929377904699955e-08,1.0280294489470387e-07,7.156264201851186e-09,8.600947651345743e-12,6.072366422166028e-15,1.0460149163754412e-09,2.4706501199400414e-11,6.830400959851228e-14,7.92043971873321e-13,1.3447624464729283e-09,8.002934500292169e-10,1.519077187434975e-09,3.0305860472577445e-11,1.5885928934935564e-09,6.27746755269144e-12,2.8875884050186137e-13
2.240830150049895e-07,0.7120544021394083,2.7570783434661794e-09,1.9170696469690603e-10,1.085084553980322e-10,3.7862178771703036e-10,0.0,0.0,1.0693210425557887e-07,1.0177795169334217e-11,4.76951342736108e-13,6.8843661022741225e-16,2.0897687219094545e-13,8.329657796163835e-29,1.842241420481934e-20,4.506782420886569e-15,3.1126923335682405e-11,1.5730134910547665e-08,3.656935516355807e-29,4.1116883652603483e-19,7.945402810971818e-28,2.7551949575325915e-29,1.5218049444801867e-16,9.685612376898319e-22,4.1258232327963914e-16,2.080549233949474e-27,1.7974150976509739e-29,1.2011986620262979e-23,1.68398098726552e-22,1.7694514022147044e-23,4.856631479770677e-17,1.0150288445425087e-26,2.455293524525415e-27,1.4689413825511781e-25,3.76,0.0,0.8414274659393732,0.9994033626091319,7.240596500809974e-11,7.557468786356973e-13,0.0017803095027925902,0.0017803426240525818,0.000596514509694145,1.0231679268081851e-13,1.5730443786166855e-08,1.0553341821848634e-07,7.540316603976318e-09,8.833223044958952e-12,6.510799002726862e-15,1.0760612158681333e-09,2.602625183093898e-11,7.380920004506008e-14,8.132224383491646e-13,1.4169444760754043e-09,8.271581433904667e-10,1.5816266426846184e-09,3.2265530668839774e-11,1.6858570783930218e-09,6.6249964088460166e-12,3.0884556750599176e-13
2.298658021571843e-07,0.7120602326042966,2.908240429916415e-09,2.0686941371799962e-10,1.164190033871319e-10,4.1059740271534863e-10,0.0,0.0,1.0969077988283199e-07,1.0706354055334124e-11,5.168350741379593e-13,7.911759819071048e-16,2.2361266404927639e-13,9.455144897877979e-29,1.973628783901623e-20,5.064590134453875e-15,3.3045681043996554e-11,1.65520971854476e-08,4.407873592324219e-29,4.495735833392772e-19,9.49811221371803e-28,3.416373765786428e-29,1.673281541625266e-16,1.1355304340881106e-21,4.399395702636412e-16,2.4214928381227776e-27,2.0852162098026984e-29,1.409865327173357e-23,1.9522372474994168e-22,2.0333441020338918e-23,5.1615845437261727e-17,1.1547814947413714e-26,2.852406665685613e-27,1.7156547935622633e-25,3.76,0.0,0.8413815686766549,0.9994033590100287,7.994612788055675e-11,8.248780559199691e-13,0.0018262025187613536,0.0018262373549185057,0.000596514511376204,1.0500473632299524e-13,1.6552423179467383e-08,1.0826557223553217e-07,7.934401038931278e-09,9.065633274471817e-12,6.967329745689416e-15,1.1061332095400355e-09,2.7379995618044946e-11,7.96038830210395e-14,8.344016025436421e-13,1.4910119456679325e-09,8.540617848357952e-10,1.6447073972515561e-09,3.4291526692716123e-11,1.7862436749541632e-09,6.983165403054555e-12,3.29737170899538e-13
2.356485893093791e-07,0.7120660627532108,3.0629711104392685e-09,2.227906559619003e-10,1.2464229702959905e-10,4.4429831183118326e-10,0.0,0.0,1.124494873389037e-07,1.1248117008032221e-11,5.589532476954976e-13,9.064654089619213e-16,2.3883286542470904e-13,1.069288993909356e-28,2.1100803513967122e-20,5.675621483573092e-15,3.502386293307681e-11,1.7394971682716687e-08,5.285577529436468e-29,4.903878930309832e-19,1.1302983664499478e-27,4.219245597280224e-29,1.8382271425171334e-16,1.3253377768272264e-21,4.682206428936023e-16,2.806969924425788e-27,2.4090017896234727e-29,1.647981559514237e-23,2.254059439780293e-22,2.3272249216794021e-23,5.476867055515259e-17,1.3090598402241097e-26,3.299895733214667e-27,1.9954086276756701e-25,3.76,0.0,0.8413356739119061,0.999403355393978,8.80270439879801e-11,8.982060775308123e-13,0.001872092998359107,0.001872129592421799,0.0005965145082243049,1.0762618497457608e-13,1.7395314726261344e-08,1.1099948317222936e-07,8.33851707123371e-09,9.298182375229597e-12,7.442127969842906e-15,1.1362312358222328e-09,2.8767706871652368e-11,8.569568278502054e-14,8.555814644358184e-13,1.5669647425445665e-09,8.810013111229863e-10,1.70829490518959e-09,3.638409960882032e-11,1.889764399787544e-09,7.352119870423485e-12,3.5144476493188287e-13
2.414313764615739e-07,0.712071892586169,3.2212218455715115e-09,2.3948569545245546e-10,1.3317879684385394e-10,4.797643826568298e-10,0.0,0.0,1.1520823048772673e-07,1.1803071562785569e-11,6.033723450357896e-13,1.0354861561607545e-15,2.546426228812095e-13,1.2050150885378965e-28,2.251632273020802e-20,6.343365411635233e-15,3.7061421126237854e-11,1.8258756830416986e-08,6.306978145037754e-29,5.336903504042765e-19,1.3393136404723055e-27,5.190769834534019e-29,2.0175243163123368e-16,1.5403135187742982e-21,4.974252918916977e-16,3.2413978156398915e-27,2.772034842941328e-29,1.9187818918617988e-23,2.592541428857149e-22,2.6534523181331356e-23,5.80254810826739e-17,1.478895207649919e-26,3.8024331579629735e-27,2.3115442262897397e-25,3.76,0.0,0.8412897816449276,0.9994033517501617,9.666966743513798e-11,9.758587039562975e-13,0.001917980941726492,0.0019180193366982684,0.0005965145110350953,1.1034921485685276e-13,1.825911675886004e-08,1.1373522591589714e-07,8.752664265416872e-09,9.530879173128264e-12,7.935355638565856e-15,1.166355599718014e-09,3.0189359927307426e-11,9.209224642533164e-14,8.767620240771137e-13,1.6448027540096157e-09,9.07973990379705e-10,1.7723659426305058e-09,3.854350143831873e-11,1.9964305457270357e-09,7.732009051332094e-12,3.739796211134562e-13
2.472141636137687e-07,0.7120777221031899,3.3829441873156986e-09,2.5696921927349733e-10,1.4202875014386797e-10,5.170349330052396e-10,0.0,0.0,1.1796701311124378e-07,1.2371205288243705e-11,6.50159139630672e-13,1.179495379513131e-15,2.7104685671706477e-13,1.3534404790532845e-28,2.3983224463423874e-20,7.071426077878361e-15,3.9158301425886526e-11,1.9143451594184093e-08,7.490661182740878e-29,5.795596645055071e-19,1.5805030836066028e-27,6.362283737627944e-29,2.2120847732366435e-16,1.7829438343406855e-21,5.275531225649331e-16,3.7295002494205086e-27,3.1777607556074075e-29,2.2257560969779583e-23,2.9709618663424445e-22,3.0144860592509846e-23,6.138696360840715e-17,1.6653579860252398e-26,4.36496339972304e-27,2.667632227674771e-25,3.76,0.0,0.8412438918755201,0.9994033480998857,1.0589497601898299e-10,1.0579635829634464e-12,0.0019638663490037494,0.00196390658788371,0.000596514498483154,1.1283140860840695e-13,1.9143828140638135e-08,1.1647287393822126e-07,9.176842186029523e-09,9.763732223789115e-12,8.447167541255054e-15,1.1965067040742355e-09,3.16449291979614e-11,9.88012442936745e-14,8.979432814197212e-13,1.7245258673778807e-09,9.34977456923627e-10,1.836898564459822e-09,4.076998453834187e-11,2.1062529748854375e-09,8.122986026727647e-12,3.97353170127029e-13
2.5299695076596353e-07,0.7120835513042918,3.5480897983669406e-09,2.752556016973917e-10,1.5119220552908896e-10,5.561487373176707e-10,0.0,0.0,1.207258389111063e-07,1.2952505785997479e-11,6.993806897776008e-13,1.3398287812981893e-15,2.880502706758356e-13,1.5153349139071762e-28,2.550190823772117e-20,7.863521461457221e-15,4.1314443412787285e-11,2.0049054156542353e-08,8.856985238980201e-29,6.280746624528778e-19,1.857874943241824e-27,7.770198134999992e-29,2.422849117523977e-16,2.055875950983932e-21,5.586035955516588e-16,4.276322215410743e-27,3.6298107881337755e-29,2.572663347986836e-23,3.392789580561639e-22,3.4128871350148346e-23,6.485380037938884e-17,1.8695577917431378e-26,4.992708988311786e-27,3.067481714961524e-25,3.76,0.0,0.8411980046034853,0.9994033444160659,1.1572395820040739e-10,1.1446482499747904e-12,0.002009749220330753,0.002009791346113908,0.0005965144976320383,1.1550989314076002e-13,2.0049446945243962e-08,1.1921249933936098e-07,9.611050397635604e-09,9.996746106016656e-12,8.977711591074415e-15,1.2266850372257988e-09,3.3134389095290244e-11,1.0583037067523175e-13,9.191252363790586e-13,1.8061339699746427e-09,9.620097051855938e-10,1.9018720440952212e-09,4.306380181050479e-11,2.2192421428885957e-09,8.52520761376146e-12,4.2157700947852314e-13
2.5820145920293884e-07,0.7120887973151876,3.6996080041174143e-09,2.9241140583680515e-10,1.5970724017116072e-10,5.929587286544311e-10,0.0,0.0,1.2320882204464895e-07,1.3486923604254488e-11,7.458174572245736e-13,1.4992577131323687e-15,3.0386935598158653e-13,1.6732109553548963e-28,2.6913347121882078e-20,8.634325179637865e-15,4.3305586361627804e-11,2.0881971621535653e-08,1.0261226580693862e-28,6.740654520619848e-19,2.1420806072487882e-27,9.274248220168572e-29,2.6271928502355523e-16,2.329749697222726e-21,5.873373437867823e-16,4.823116403852431e-27,4.079423339656512e-29,2.922364924457924e-23,3.8125783887156003e-22,3.8055995101278984e-23,6.806459348990033e-17,2.0694532047535583e-26,5.6179940313384314e-27,3.4681170815366656e-25,3.76,0.0,0.8411567081937438,0.9994033410792799,1.251035284815079e-10,1.2266854559082249e-12,0.0020510416364029633,0.00205108549715657,0.0005965144995222604,1.179586388120876e-13,2.0882378611357077e-08,1.2167991140225334e-07,1.0010413327004932e-08,1.0206600167921766e-11,9.471333945543801e-15,1.2538691793235623e-09,3.450385835215895e-11,1.1243667420061647e-13,9.381895922639545e-13,1.881192834985143e-09,9.863619017760867e-10,1.9607089535154932e-09,4.5186019192478095e-11,2.3236482938786887e-09,8.896953869480522e-12,4.4411520275672246e-13
2.6340596763991416e-07,0.7120940430702168,3.853825247540866e-09,3.102389782206687e-10,1.6847588984695338e-10,6.31320259956988e-10,0.0,0.0,1.2569184569471298e-07,1.4031987495676588e-11,7.943301637384168e-13,1.6741380573596364e-15,3.201805821287489e-13,1.8432295379698977e-28,2.836739656858085e-20,9.462959641594657e-15,4.534462971177387e-11,2.173182252792606e-08,1.1848773824351032e-28,7.223207566265518e-19,2.4625960197059812e-27,1.103821712826972e-28,2.8461701350774163e-16,2.6325968017813024e-21,6.16817387432106e-16,5.425954828911906e-27,4.5725524071203074e-29,3.3108023085333984e-23,4.273283597850377e-22,4.232738123789706e-23,7.136176964501267e-17,2.2855101708980401e-26,6.304748877669128e-27,3.910590170737656e-25,3.76,0.0,0.8411154138065693,0.9994033377294207,1.350043628993594e-10,1.312628249802359e-12,0.0020923319985701747,0.002092377629114435,0.0005965144967631448,1.2032606113804066e-13,2.173224323258838e-08,1.241490334641553e-07,1.0417900121973941e-08,1.0416593192411893e-11,9.980343176344737e-15,1.2810760246161415e-09,3.590073967463609e-11,1.1931417584322169e-13,9.572545131535635e-13,1.9577783678863945e-09,1.010734854903265e-09,2.0198734863942267e-09,4.7363172492199736e-11,2.430634841072776e-09,9.27805733621252e-12,4.673603791093713e-13
2.6861047607688947e-07,0.7120992885693931,4.010706913321149e-09,3.287481576021027e-10,1.774978265327074e-10,6.712604770547795e-10,0.0,0.0,1.281749124169027e-07,1.4587688487374812e-11,8.449682464910344e-13,1.865613447468545e-15,3.369869740768744e-13,2.0259987099619454e-28,2.986440339860007e-20,1.0352364889162681e-14,4.743152210699938e-11,2.2598605764479193e-08,1.3638504975413676e-28,7.728982137528055e-19,2.823183453210253e-27,1.310165721844112e-28,3.0805246858624105e-16,2.9666948017187342e-21,6.470431503038931e-16,6.089225137828005e-27,5.112239906963655e-29,3.741316274466195e-23,4.777843212538134e-22,4.696379417635468e-23,7.474582305313761e-17,2.518619696561871e-26,7.057373374219133e-27,4.398198260588225e-25,3.76,0.0,0.8410741214418187,0.9994033343602085,1.4544173199745043e-10,1.4025692859172383e-12,0.0021336203069338595,0.002133667742086467,0.0005965144956203218,1.2272825363587177e-13,2.2599039604400643e-08,1.266199155592545e-07,1.0833510465139144e-08,1.0626730034944478e-11,1.0504834254484188e-14,1.3083058643257217e-09,3.7325014452934253e-11,1.2646853607392604e-13,9.763199990151106e-13,2.0358904865597935e-09,1.0351275635797972e-09,2.079352777749491e-09,4.959545293021558e-11,2.540208708848636e-09,9.668639644587553e-12,4.913213918180176e-13
2.738149845138648e-07,0.7121045338127291,4.170218647204093e-09,3.479485531002809e-10,1.8677260580678354e-10,7.12806122209499e-10,0.0,0.0,1.3065802471738498e-07,1.515401762997009e-11,8.977813356681505e-13,2.0748929410371146e-15,3.542914207062972e-13,2.2221439698112383e-28,3.140473902670362e-20,1.1305562814392804e-14,4.956620998080457e-11,2.348232046889174e-08,1.5650925037324838e-28,8.258555136602148e-19,3.2279512691845048e-27,1.550995878845754e-28,3.3310209197856935e-16,3.3344544466317434e-21,6.780140019374992e-16,6.81759464241626e-27,5.701675843941341e-29,4.217485875912216e-23,5.32935172558038e-22,5.198676325546304e-23,7.821724681121654e-17,2.769699176337606e-26,7.880490680290492e-27,4.9344403408879555e-25,3.76,0.0,0.8410328310993483,0.9994033309774273,1.5643087992367787e-10,1.4966010961207852e-12,0.0021749065615953283,0.002174955836171623,0.0005965144902961312,1.2504385054744164e-13,2.3482766765971802e-08,1.290926068034837e-07,1.1257244039107406e-08,1.0837014998996188e-11,1.1044897812311144e-14,1.335559006402226e-09,3.8776664112137296e-11,1.339054349170919e-13,9.953860498117213e-13,2.1155291088945848e-09,1.0595391710199404e-09,2.1391347062440395e-09,5.1883054816568336e-11,2.6523765877812834e-09,1.0068824982680999e-11,5.160072502158458e-13
2.790194929508401e-07,0.7121097788002385,4.332326346219079e-09,3.678495741177852e-10,1.9629968961638842e-10,7.559835858853876e-10,0.0,0.0,1.3314118506046047e-07,1.5730965994536277e-11,9.528192268306247e-13,2.303245218061741e-15,3.7209669757687685e-13,2.4323062299443354e-28,3.2988798541175986e-20,1.2325646071548035e-14,5.174863807962206e-11,2.438296543996081e-08,1.7908064047966686e-28,8.812503873714343e-19,3.681337373488054e-27,1.8314360888060236e-28,3.5984411601896196e-16,3.7384073867899726e-21,7.097292700669199e-16,7.61598957466999e-27,6.344182537266522e-29,4.743111694482618e-23,5.931045524368187e-22,5.741848862136597e-23,8.17765332072476e-17,3.039691363401008e-26,8.778924107285881e-27,5.522999904094732e-25,3.76,0.0,0.8409915427790153,0.9994033275711594,1.679870193412383e-10,1.5948161012318059e-12,0.002216190762655769,0.002216241911468853,0.0005965144906945917,1.2748983276183655e-13,2.4383423412913557e-08,1.3156715552336658e-07,1.1689100526494484e-08,1.104745203031151e-11,1.160062086262033e-14,1.3628357748721244e-09,4.025567008063756e-11,1.416305700867402e-13,1.0144526655073554e-12,2.196694152786966e-09,1.0839689337603055e-09,2.1992077642738907e-09,5.4226175513950804e-11,2.767144977410947e-09,1.0478739726464915e-11,5.414271060859397e-13
2.842240013878154e-07,0.712115023531934,4.49699619924579e-09,3.884604237713714e-10,2.060784506004645e-10,8.008188941372624e-10,0.0,0.0,1.3562439586873523e-07,1.6318524673248898e-11,1.0101318835477506e-12,2.5520033402681676e-15,3.904054683744701e-13,2.6571427884654995e-28,3.4617003707568284e-20,1.3415779579224583e-14,5.3978749756955226e-11,2.5300539918658306e-08,2.0433639740872005e-28,9.391406021974903e-19,4.1881503774046196e-27,2.1572970934399467e-28,3.883586007077709e-16,4.181215148569989e-21,7.421882466839709e-16,8.489620266723727e-27,7.04322206238853e-29,5.3222381798385e-23,6.586313423365484e-22,6.328186659090239e-23,8.542417392290413e-17,3.329563616982348e-26,9.757709054847749e-27,6.167760183411807e-25,3.76,0.0,0.8409502564806771,0.9994033241504441,1.8012532190680443e-10,1.6973066008251058e-12,0.0022574729102162543,0.002257525968077098,0.0005965144877635711,1.2984947352487643e-13,2.5301008678067247e-08,1.3404360924999724e-07,1.2129079609925209e-08,1.1258045102432943e-11,1.2172086841418296e-14,1.3901364989322703e-09,4.176201381337011e-11,1.4964965824071733e-13,1.0335198460671105e-12,2.279385536140452e-09,1.1084162075486522e-09,2.259561044308852e-09,5.6625016010672505e-11,2.8845201947908884e-09,1.0898512472402533e-11,5.675902652364102e-13
2.894285098247907e-07,0.7121202680078285,4.664194646279747e-09,4.097901399557368e-10,2.1610819325100465e-10,8.473377807259667e-10,0.0,0.0,1.3810765953229487e-07,1.6916684775165004e-11,1.0697694027057749e-12,2.8225533272908815e-15,4.092203097938713e-13,2.897325119433165e-28,3.6289799620503124e-20,1.4579186649223148e-14,5.62564874507857e-11,2.623504276822026e-08,2.3252799837376427e-28,9.995839513488288e-19,4.753516480385022e-27,2.5350106899969023e-28,4.1872708221478304e-16,4.6656464728255464e-21,7.753901993916102e-16,9.443934488415901e-27,7.802371938717709e-29,5.959113694088874e-23,7.298669963597918e-22,6.960036275812814e-23,8.91606604165173e-17,3.6403115325677926e-26,1.0822055948121466e-26,6.8727703248329485e-25,3.76,0.0,0.8409089722041914,0.9994033207095677,1.9286092253200777e-10,1.804164793684517e-12,0.0022987530043777813,0.002298808006095295,0.0005965144872033188,1.3228261366617145e-13,2.623552131249431e-08,1.3652201488913298e-07,1.2577180972031595e-08,1.1468798294111748e-11,1.2759376398921524e-14,1.4174615042253213e-09,4.329567676610476e-11,1.5796843165506418e-13,1.052587591456398e-12,2.3636031768644727e-09,1.1328804172748081e-09,2.3201841032024655e-09,5.907978048181604e-11,3.004508418290514e-09,1.132827357221062e-11,5.945061599455931e-13
2.9463301826176603e-07,0.7121255122279354,4.833888387779556e-09,4.3184759691725613e-10,2.2638815725981125e-10,8.955656894935321e-10,0.0,0.0,1.4059097840957287e-07,1.752543742607401e-11,1.1317820123683034e-12,3.1163349518788046e-15,4.285437142711977e-13,3.153540096235136e-28,3.800765671036207e-20,1.5819148986097205e-14,5.858179282355761e-11,2.718647331385326e-08,2.639218810401433e-28,1.0626382514039645e-18,5.382897945482504e-27,2.971704449317514e-28,4.510325727387128e-16,5.1945793729836026e-21,8.093343745937845e-16,1.0484625249733895e-26,8.625327765065452e-29,6.658197124325142e-23,8.071757821941991e-22,7.639802021693998e-23,9.298648397482733e-17,3.972957095998389e-26,1.1977353939798963e-26,7.642249672273339e-25,3.76,0.0,0.8408676899494167,0.9994033172581355,2.0620891659798055e-10,1.9154827761579917e-12,0.0023400310452412632,0.002340088025622374,0.0005965144793958054,1.345021120000625e-13,2.7186960525141694e-08,1.3900241873219214e-07,1.3033404295452761e-08,1.1679715663116261e-11,1.3362567486565192e-14,1.4448111118474277e-09,4.4856640436743124e-11,1.665926385071061e-13,1.0716559016402456e-12,2.4493469928743675e-09,1.157361049491861e-09,2.3810669450981502e-09,6.159067647008926e-11,3.1271156939207595e-09,1.1768155094919444e-11,6.221843500748247e-13
2.9983752669874134e-07,0.7121307561922682,5.006044439524706e-09,4.5464147140041267e-10,2.3691750581575724e-10,9.455277143329948e-10,0.0,0.0,1.430743548208325e-07,1.814477377199685e-11,1.196220098843898e-12,3.4348537319096768e-15,4.48378073648946e-13,3.4264934644810695e-28,3.9771076866623546e-20,1.7139018162246695e-14,6.095460659395285e-11,2.8154830033396486e-08,2.9880291598418097e-28,1.1283613466734024e-18,6.082174187992675e-27,3.4753865164811005e-28,4.853598511874259e-16,5.771025129108862e-21,8.440199933071436e-16,1.1617687843829536e-26,9.515928396733655e-29,7.424206789629469e-23,8.909376163456106e-22,8.369957934174463e-23,9.690213576621806e-17,4.3285465471518133e-26,1.3229209222860717e-26,8.480625803706503e-25,3.76,0.0,0.8408264097162111,0.9994033137783563,2.2018434993045303e-10,2.0313525207978902e-12,0.002381307032907536,0.002381366026757259,0.0005965144821193052,1.370621718706365e-13,2.8155324672627838e-08,1.4148486632514018e-07,1.3497749262836389e-08,1.1890801121513361e-11,1.3981734829114662e-14,1.4721856450377089e-09,4.644488631227696e-11,1.755280463503866e-13,1.0907247765834658e-12,2.5366169020926794e-09,1.1818576655567076e-09,2.4422001071784067e-09,6.415791560670964e-11,3.2523479092452364e-09,1.2218291171274549e-11,6.506345504847931e-13
