Time (s),Volume (m^3),H(5),O(6),OH(7),H2(8),Ar(9),He(10),HO2(11),H2O2(12),CO(13),CO2(14),HCO(15),C(T)(16),CH(17),CH2(T)(18),CH3(19),CH2O(20),HCCO(21),C2H(22),C2H2(23),H2CC(24),CH2(S)(25),CH3OH(26),CH3O(27),CH2CO(28),C2H3(29),C2H4(30),C2H6(31),C2H5(32),CH2OH(33),CH3CO(34),CH2CHO(35),CH3CHO(36),N2,Ne,CH3CF3(1),O2(2),H2O(3),CH4(4),CH2CF2(57),HF(38),O2(161),S(164),CF2O(49),S(125),C2HF(58),S(463),C2HF(468),C2H2F3(68),S(165),S(464),S(130),C2H2F2(59),C2H3F2(65),C2H2F3(67),CF2(43)
3.7665936485947763e-06,0.8643878995635728,9.455465190364186e-06,4.41267703602715e-06,2.396903801154841e-06,4.284568687793314e-05,0.0,0.0,1.337581778503637e-05,1.552049727047445e-08,3.0913992943874332e-06,6.048459388972237e-07,6.72783216404663e-08,1.7352430705564054e-16,9.380391688621613e-12,1.1490667963540207e-07,2.8863185451887965e-06,0.00019978815858350088,2.5279533325873305e-14,1.094949316139648e-09,3.1238099603999013e-12,5.408590384805946e-14,4.420924813747555e-09,2.0474809918747204e-11,7.941917065937393e-11,2.1563028120911862e-13,4.774506459016675e-16,4.3881842020442895e-11,1.0617923025162373e-11,1.8098287391327228e-13,3.579847184531926e-11,4.3946015819285606e-16,5.782202920385069e-16,3.010776636256519e-14,3.76,0.0,0.3268356649104213,0.997931416845657,3.920413190462441e-05,8.409656877310416e-10,0.3382755413284547,0.34283806891990537,0.001839238072851836,1.5088535703501917e-10,0.0001810138351110549,0.00016157806325919801,0.0020590360817518334,3.239632649730778e-09,4.4135233185961606e-08,4.713449758666989e-06,7.164934872650912e-07,1.980769473783829e-06,1.1237108636048632e-08,0.00023851060286606107,5.321846448527979e-07,1.5126416459689993e-05,2.5513510427991948e-05
3.848245810105616e-06,0.8651524970638119,9.5417493892583e-06,4.416734882333688e-06,2.4495838768904343e-06,4.412527005066956e-05,0.0,0.0,1.3570655856167012e-05,1.567938777052168e-08,3.284141204510454e-06,6.352476286595099e-07,7.022878331396624e-08,1.799454802578069e-16,9.635869057768662e-12,1.1686494430676348e-07,2.9959344527196337e-06,0.00020757990095161233,2.758112014380805e-14,1.1560773979894325e-09,3.4696937260457656e-12,5.621340323063467e-14,4.496505556143466e-09,2.222525170894455e-11,8.242315106567112e-11,2.374957126845934e-13,5.2443560489485845e-16,4.7811015661058103e-11,1.1702282661206275e-11,1.949310038484501e-13,3.752135172515769e-11,4.75903797447451e-16,6.298034734172368e-16,3.3399198229273234e-14,3.76,0.0,0.3218098225653251,0.9979230062622563,4.0609137833126894e-05,9.186709801422379e-10,0.34319766153093006,0.3479398620677917,0.0018392223801856568,1.5294447725356576e-10,0.00018795019605426518,0.0001660567826313663,0.002140357731041268,3.326526474818368e-09,4.5900801379028644e-08,4.844700551807431e-06,7.325243734610634e-07,2.149082804486749e-06,1.146703942530901e-08,0.0002475514263851607,5.385084838666916e-07,1.5554975025043364e-05,2.6704222949267298e-05
3.929897971616457e-06,0.8659057141425758,9.623771394728556e-06,4.419104636739128e-06,2.502251048426216e-06,4.5401484274370735e-05,0.0,0.0,1.3762777518520011e-05,1.5831062736560685e-08,3.4839268280601424e-06,6.66126161118469e-07,7.32274061306028e-08,1.862361926360854e-16,9.884144807237157e-12,1.187498027720113e-07,3.1066987825572484e-06,0.00021547332428985177,3.002466663946886e-14,1.2189422122830829e-09,3.843898080430866e-12,5.832337631745211e-14,4.5692614985097e-09,2.4078736739918454e-11,8.545779037401634e-11,2.6081382822201976e-13,5.744884190436164e-16,5.196656407790585e-11,1.2867060107891714e-11,2.0954556026844666e-13,3.9282993396082675e-11,5.143049796166439e-16,6.843786226425206e-16,3.695777486498935e-14,3.76,0.0,0.31686119579402766,0.9979144944014307,4.202147823346155e-05,1.0015599577440076e-09,0.34804114277584675,0.35296567447709576,0.0018392065042107245,1.5496692640986872e-10,0.00019497977691925475,0.00017050760046015935,0.0022229010851075558,3.412751997451273e-09,4.7693322280220395e-08,4.975142184685613e-06,7.483452845573124e-07,2.3265342672205165e-06,1.1696374572490075e-08,0.00025670618572827975,5.445997209364048e-07,1.5981004528124537e-05,2.7911907608477734e-05
4.011550133127297e-06,0.8666477256656518,9.701629615551362e-06,4.41989838552103e-06,2.554913520959433e-06,4.667388834882334e-05,0.0,0.0,1.3952248957768493e-05,1.5975867822596263e-08,3.6908303745109563e-06,6.974620884875355e-07,7.627300794679148e-08,1.9238585181395754e-16,1.0125080534963257e-11,1.205628543090747e-07,3.2185602908397363e-06,0.00022346606498273856,3.261465004965972e-14,1.2835359808804095e-09,4.2479294317895915e-12,6.04144749751695e-14,4.639254156985663e-09,2.6038597010106256e-11,8.852168461996057e-11,2.856248397084057e-13,6.277001704266629e-16,5.635379291010348e-11,1.411585308359804e-11,2.248352049094146e-13,4.108309449407077e-11,5.547039735159752e-16,7.420138052965182e-16,4.0797402692570133e-14,3.76,0.0,0.3119886005085527,0.9979058834347144,4.3440564007524716e-05,1.0898421827392707e-09,0.3528071940415863,0.3579166744993171,0.0018391904489446897,1.5695338761936018e-10,0.00020210089339557148,0.00017492840680631254,0.002306648367634604,3.4982713742654245e-09,4.951240401938104e-08,5.104712384940163e-06,7.639547261878607e-07,2.5132961211479093e-06,1.1925113773722637e-08,0.00026597233639549854,5.50460726571372e-07,1.640429610620797e-05,2.9135885676146228e-05
4.093202294638138e-06,0.8673787038169759,9.775421232649568e-06,4.419219318854132e-06,2.607578855664104e-06,4.7942076864058754e-05,0.0,0.0,1.4139135238413626e-05,1.6114142689255455e-08,3.904924275823931e-06,7.292364401835351e-07,7.936441324631633e-08,1.983847461847687e-16,1.0358560653701641e-11,1.2230567254879374e-07,3.3314683318812656e-06,0.0002315558073732716,3.535552636250792e-14,1.3498501366907414e-09,4.6833274694020376e-12,6.248553821209349e-14,4.706544064836403e-09,2.810817398596212e-11,9.161344860148536e-11,3.119674848741152e-13,6.841599486653632e-16,6.097785671545839e-11,1.545228980554613e-11,2.4080785303716117e-13,4.29213510033615e-11,5.971393562694706e-16,8.027743360394849e-16,4.493224683157811e-14,3.76,0.0,0.3071908706940712,0.9978971754890018,4.48658283193865e-05,1.1837293687654392e-09,0.3574970057849908,0.3627940125303724,0.0018391742182657489,1.589045291099812e-10,0.00020931189272994463,0.0001793172119046703,0.002391582036264674,3.5830491865635847e-09,5.1357659873769016e-08,5.233352422240856e-06,7.793515925320241e-07,2.7095310575714664e-06,1.215325675115646e-08,0.00027534737461175265,5.560939959356929e-07,1.682465268823964e-05,3.0375494126796578e-05
4.174854456148978e-06,0.8680988181390199,9.845242187243684e-06,4.4171626011727075e-06,2.660254039588202e-06,4.9205678477661275e-05,0.0,0.0,1.4323500318127162e-05,1.6246220399553074e-08,4.126279211664854e-06,7.614307125359797e-07,8.250045418626012e-08,2.0422402572888182e-16,1.0584490923674985e-11,1.239798042622842e-07,3.445372882772777e-06,0.00023974028274716835,3.825172756940815e-14,1.4178753668455495e-09,5.151664202559721e-12,6.453557892674507e-14,4.771190723323019e-09,3.029081685672233e-11,9.473171648569683e-11,3.3987897905379234e-13,7.439547669787969e-16,6.584375572606338e-11,1.6880024412615366e-11,2.5747067039672464e-13,4.4797458046271555e-11,6.416479811049418e-16,8.667227199752159e-16,4.937671809354111e-14,3.76,0.0,0.302466858136808,0.9978883726475326,4.6296725515665454e-05,1.2834352316091448e-09,0.36211175022281183,0.36759882128597454,0.0018391578158391008,1.6082100259710696e-10,0.00021661115305509704,0.00018367214144144453,0.002477684780333422,3.6670523333832985e-09,5.322870821867905e-08,5.361006968736402e-06,7.945351343665641e-07,2.915392089099626e-06,1.2380803252437464e-08,0.0002848288366921148,5.615021401836658e-07,1.7241888527321217e-05,3.163008533497505e-05
4.256506617659819e-06,0.8688082355733954,9.911187172823473e-06,4.413816153435153e-06,2.7129455498202687e-06,5.046435425999734e-05,0.0,0.0,1.4505407062174362e-05,1.6372426918582336e-08,4.354964134679101e-06,7.94026858493962e-07,8.567997159185871e-08,2.0989568101076039e-16,1.0802797098761077e-11,1.2558676892400831e-07,3.560224566142139e-06,0.00024801726834297355,4.130765910224388e-14,1.4876016542752547e-09,5.6545429899218834e-12,6.656377185201363e-14,4.833252583476972e-09,3.258988084136642e-11,9.787514236334225e-11,3.693949736875109e-13,8.071694889263687e-16,7.095633297371393e-11,1.840273240113999e-11,2.748300721084795e-13,4.671111062482442e-11,6.882649497598913e-16,9.339186038485517e-16,5.414545978684466e-14,3.76,0.0,0.2978154321558205,0.9978794769504513,4.773273013285977e-05,1.3891753411782703e-09,0.3666525816089881,0.3723322160728177,0.0018391412454513937,1.6270344883840022e-10,0.00022399708273581026,0.00018799143205197984,0.0025649395185903395,3.750249930445224e-09,5.5125172477716346e-08,5.487623966042348e-06,8.095049293921111e-07,3.1310224674831455e-06,1.260775305003002e-08,0.00029441429841805264,5.666878781092943e-07,1.76558287555354e-05,3.289902677877032e-05
4.338158779170659e-06,0.8695071205004549,9.97334963008415e-06,4.4092613542823394e-06,2.7656594121824223e-06,5.1717796105067556e-05,0.0,0.0,1.4684917257923545e-05,1.6493080705082504e-08,4.591046295944854e-06,8.270072774935009e-07,8.890181590119719e-08,2.153925225339459e-16,1.101342368990516e-11,1.2712805887100088e-07,3.6759746711665226e-06,0.00025638458639029897,4.4527697458637626e-14,1.5590183177096827e-09,6.193597563791435e-12,6.856944257350958e-14,4.892787052111538e-09,3.5008725550389854e-11,1.0104240075474456e-10,4.005495214354455e-13,8.738867659501597e-16,7.632027178537984e-11,2.0024106084709913e-11,2.9289172323906214e-13,4.866200432288002e-11,7.370235891105317e-16,1.0044187369318567e-15,5.925333437250724e-14,3.76,0.0,0.29323547933860084,0.9978704903959087,4.917333598233298e-05,1.5011669749303127e-09,0.3711206365078138,0.37699529505564405,0.0018391245107814438,1.6455249535223037e-10,0.00023146811973176007,0.00019227342702026338,0.0026533293969069525,3.832613213570548e-09,5.7046681072776266e-08,5.613154498218482e-06,8.242608546690046e-07,3.356555628613665e-06,1.2834105940657416e-08,0.00030410137442442287,5.716540281871067e-07,1.806630895921692e-05,3.418170075376722e-05
4.4198109406815e-06,0.870195634778487,1.0031821744239707e-05,4.403573667503411e-06,2.8184012548256505e-06,5.296572520514353e-05,0.0,0.0,1.4862091629441128e-05,1.660849238575004e-08,4.834591270643571e-06,8.603548055463278e-07,9.216484805993499e-08,2.2070815844352352e-16,1.1216332827333696e-11,1.2860513991789242e-07,3.7925751729061597e-06,0.0002648401031753078,4.791618801640493e-14,1.6321140501602403e-09,6.770491052933052e-12,7.055205762052906e-14,4.949850514676813e-09,3.7550713404507056e-11,1.0423218706923396e-10,4.3337504778631043e-13,9.441869856574428e-16,8.194009364644838e-11,2.1747850087681693e-11,3.116605410759838e-13,5.064983596681893e-11,7.879554347352194e-16,1.0782769413729562e-15,6.471541000694559e-14,3.76,0.0,0.288725903280477,0.9978614149410956,5.06180553057051e-05,1.61962897293476e-09,0.3755170340630425,0.38158913952023826,0.001839107615223025,1.6636875294548977e-10,0.0002390227309761848,0.00019651657216610685,0.002742837785974677,3.914115446810555e-09,5.899286737377429e-08,5.7375526703369315e-06,8.38803061026934e-07,3.5921151634163785e-06,1.3059861744899681e-08,0.00031388771759703024,5.764035010553578e-07,1.8473174773184797e-05,3.547750409751644e-05
4.50146310219234e-06,0.8708739377822344,1.008669444445443e-05,4.39682320288833e-06,2.8711763570580694e-06,5.420789058716338e-05,0.0,0.0,1.5036989852169458e-05,1.6718964503414435e-08,5.085662983995601e-06,8.9405270562431e-07,9.546794036757443e-08,2.258369696933667e-16,1.141150319262087e-11,1.3001945224725418e-07,3.9099787500362454e-06,0.0002733817281337198,5.1477443037096776e-14,1.7068769559541195e-09,7.386915007463513e-12,7.251121546803664e-14,5.004498368715154e-09,4.0219208112077486e-11,1.074432180193159e-10,4.679023289479035e-13,1.0181482304133157e-15,8.782015642764537e-11,2.3577676881782463e-11,3.311406991255111e-13,5.267430424343854e-11,8.41090218986711e-16,1.1555440916800527e-15,7.054694700763397e-14,3.76,0.0,0.28428562432777704,0.9978522525026245,5.206641799385861e-05,1.744781594736558e-09,0.3798428762629747,0.3861148141324036,0.0018390905623381884,1.6815282294422667e-10,0.0002466594117707069,0.00020071941190655945,0.002833448278994257,3.994731835512943e-09,6.096336964816875e-08,5.860775492218242e-06,8.531319493297519e-07,3.837814813301877e-06,1.3285020306588142e-08,0.00032377101848056136,5.80939292280016e-07,1.887628149255104e-05,3.6785847924486695e-05
4.583115263703181e-06,0.8715421864408716,1.0138057404972359e-05,4.389075217036613e-06,2.9239896937109843e-06,5.5444067708830655e-05,0.0,0.0,1.5209670567682116e-05,1.6824791330459157e-08,5.344323737498563e-06,9.280846584049078e-07,9.880997727702668e-08,2.3077408497286334e-16,1.1598929010855923e-11,1.3137241140908454e-07,4.0281388010500995e-06,0.00028200741297067987,5.521573985782597e-14,1.7832945863660665e-09,8.044588429122591e-12,7.444663820107782e-14,5.056785062852332e-09,4.3017573206782175e-11,1.1067423199271611e-10,5.04160475808897e-13,1.095846245918712e-15,9.39646529693253e-11,2.5517302374851567e-11,3.5133563264890433e-13,5.473511028095726e-11,8.964558620952277e-16,1.2362681029873244e-15,7.676338427701338e-14,3.76,0.0,0.2799135793247155,0.9978430049575652,5.35179708633321e-05,1.876846378180132e-09,0.38409924820158614,0.3905733671929801,0.0018390733556383164,1.6990529545844525e-10,0.0002543766851957739,0.00020488058547908845,0.0029251446893586255,4.07443944282927e-09,6.295783101031778e-08,5.982782766958117e-06,8.672481484661634e-07,4.093758488810247e-06,1.3509581492281224e-08,0.00033374900469668346,5.852644754121227e-07,1.927549370084921e-05,3.8106157371393055e-05
4.664767425214021e-06,0.8722005352753804,1.0185999047437903e-05,4.380390560241173e-06,2.9768459753824346e-06,5.6674057112298316e-05,0.0,0.0,1.538019139850843e-05,1.6926258739390844e-08,5.610634235478191e-06,9.624347534101224e-07,1.0218985614830326e-07,2.355153554717309e-16,1.1778619100900769e-11,1.326654093373942e-07,4.147009459003853e-06,0.00029071515080585797,5.913531927009986e-14,1.8613539738763399e-09,8.745256809986979e-12,7.635816369618531e-14,5.106764136155357e-09,4.594917064687232e-11,1.1392398938509767e-10,5.421769237838513e-13,1.1773544196556556e-15,1.0037761001516328e-10,2.7570441560371316e-11,3.7224804560180853e-13,5.683195819592298e-11,9.540784697215193e-16,1.3204939277550103e-15,8.338032571924623e-14,3.76,0.0,0.27560872136395537,0.9978336741445731,5.497227698419964e-05,2.0160460003426276e-09,0.38828721833575675,0.3949658308889699,0.0018390559982526544,1.7162674322005907e-10,0.00026217310153523577,0.00020899882331468122,0.0030179110483309905,4.153217109805011e-09,6.497589937071096e-08,6.103536983918695e-06,8.81152494928468e-07,4.360040310056402e-06,1.373354519097835e-08,0.000343819440372095,5.89382195432555e-07,1.9670684913278036e-05,3.9437871352766235e-05
4.746419586724862e-06,0.8728491364353763,1.0230606544201672e-05,4.370826075236435e-06,3.0297496849256027e-06,5.789768313336471e-05,0.0,0.0,1.5548608963017796e-05,1.7023644123538895e-08,5.884653611928321e-06,9.970874805311117e-07,1.0560648795681984e-07,2.4005732766001347e-16,1.1950595972658606e-11,1.3389981534989586e-07,4.266545604871656e-06,0.0002995029753438714,6.324038408373486e-14,1.941041665098242e-09,9.490691182311228e-12,7.824573828263578e-14,5.154488255972255e-09,4.901735947708135e-11,1.1719127289359233e-10,5.819774283113192e-13,1.2627437689179692e-15,1.0706288748532303e-10,2.9740804235828984e-11,3.938799189774003e-13,5.896455560462129e-11,1.0139823350914676e-15,1.4082635605726922e-15,9.041352668251686e-14,3.76,0.0,0.2713700195408028,0.9978242618640824,5.642891505417533e-05,2.162604140713397e-09,0.3924078387386566,0.3992932215408281,0.0018390384935174906,1.7331773066776453e-10,0.0002700472377157519,0.00021307294355043835,0.0031117316027198362,4.231045379754855e-09,6.701722738511388e-08,6.223003215861426e-06,8.948460138827504e-07,4.636744667629875e-06,1.3956911313589132e-08,0.00035398012557631676,5.93295662462498e-07,2.0061737233979044e-05,4.0780442326169655e-05
4.828071748235702e-06,0.8734881397353631,1.0271965822446766e-05,4.360434953167468e-06,3.0827051105344903e-06,5.911479266415801e-05,0.0,0.0,1.5714978890352297e-05,1.7117216361846125e-08,6.166439457603709e-06,1.032027721914431e-06,1.0905879795729745e-07,2.4439721500310816e-16,1.2114894961304308e-11,1.3507697710894697e-07,4.386702879574277e-06,0.0003083689600688281,6.753509787360451e-14,2.022343752424256e-09,1.0282687181867738e-11,8.010940983941698e-14,5.200009255241057e-09,5.222549455405192e-11,1.2047488777382507e-10,6.235860657257661e-13,1.352082937950952e-15,1.1402417807718021e-10,3.2032090797334485e-11,4.162325204881623e-13,6.11326141008368e-11,1.0761899429143778e-15,1.499616050717929e-15,9.787888045768224e-14,3.76,0.0,0.2671964587109913,0.9978147698792297,5.788747881434394e-05,2.3167453467458463e-09,0.3964621453493432,0.40355653984597634,0.0018390208448118832,1.749788136244865e-10,0.0002779976967607406,0.0002171018486725423,0.0032065908125523783,4.3079064253260555e-09,6.908147240366117e-08,6.341149019931394e-06,9.083299016308124e-07,4.923946302650521e-06,1.4179679792416978e-08,0.00036422889576903113,5.970081456930979e-07,2.044854102640263e-05,4.213333606613629e-05
4.909723909746543e-06,0.8741176926904505,1.0310161568863922e-05,4.349267051616449e-06,3.135716375750821e-06,6.032525396737566e-05,0.0,0.0,1.5879355835392783e-05,1.7207235822378126e-08,6.456047847329413e-06,1.0672407441862171e-06,1.1254572630404947e-07,2.485328701510442e-16,1.2271563397919952e-11,1.3619822151714664e-07,4.507437694736316e-06,0.00031731121745977173,7.20235839063448e-14,2.1052459044299508e-09,1.1123064126896014e-11,8.194932124540934e-14,5.243378167777465e-09,5.5576925335919784e-11,1.2377366206398558e-10,6.670252392395937e-13,1.4454382038075699e-15,1.2126500718042686e-10,3.444798811736106e-11,4.3930641544097056e-13,6.33358497029136e-11,1.1407219790012173e-15,1.5945875220767264e-15,1.0579240486239893e-13,3.76,0.0,0.2630870392520133,0.9978051999171494,5.934757650250461e-05,2.478694901895666e-09,0.40045115821862337,0.4077567711185956,0.001839003055009099,1.766105293905355e-10,0.00028602310725665456,0.00022108452228157687,0.003302473348747954,4.383783978186844e-09,7.116829641993037e-08,6.457944342277662e-06,9.216055093458611e-07,5.221710404716376e-06,1.4401850580981142e-08,0.00037456362125677553,6.005229676391496e-07,2.083099459593648e-05,4.349603144579085e-05
4.991376071257383e-06,0.8747379405515235,1.0345277234789772e-05,4.337369179029421e-06,3.1887874666898236e-06,6.152895554019208e-05,0.0,0.0,1.6041793493744236e-05,1.7293954399606402e-08,6.753533367491554e-06,1.1027121909928499e-06,1.1606622862844718e-07,2.524627564690651e-16,1.242065981604077e-11,1.3726485552571056e-07,4.6287072422287015e-06,0.0003263278982272632,7.670992424343331e-14,2.1897333950794792e-09,1.201366411456026e-11,8.376570411829989e-14,5.284645259081483e-09,5.907499473655499e-11,1.2708644677474295e-10,7.123156897872935e-13,1.5428734906341364e-15,1.2878873309311977e-10,3.699216551199515e-11,4.631014787272919e-13,6.557398327088422e-11,1.2075973447253141e-15,1.6932112000095818e-15,1.1417022893838803e-13,3.76,0.0,0.2590407768279585,0.9977955536689691,6.080883034052713e-05,2.648678696249458e-09,0.40437588175123035,0.41189488552575093,0.0018389851272091653,1.7821340765556988e-10,0.0002941221228327112,0.0002250200259729566,0.0033993640907927156,4.458663262581529e-09,7.327736602002815e-08,6.573361426094746e-06,9.346743280144637e-07,5.530092726499469e-06,1.4623423653569835e-08,0.00038498220665879844,6.038434986531241e-07,2.120900388405346e-05,4.4868020225245664e-05
5.073028232768224e-06,0.8753490263398799,1.0377395041776412e-05,4.3247853493794544e-06,3.2419222567607915e-06,6.272580502596612e-05,0.0,0.0,1.6202344616726874e-05,1.737761558093524e-08,7.058949143671497e-06,1.1384280758336937e-06,1.196192765749323e-07,2.5618591831350144e-16,1.2562253188387465e-11,1.3827816684706284e-07,4.7504695025525876e-06,0.0003354171905706586,8.159815901720879e-14,2.2757911317714697e-09,1.2956351136614935e-11,8.555887281864146e-14,5.32386005361666e-09,6.272303804485127e-11,1.3041211604683825e-10,7.594765114558546e-13,1.6444503920083786e-15,1.3659854752519025e-10,3.9668270803619775e-11,4.876169078948285e-13,6.784674089467043e-11,1.276833172069979e-15,1.7955174447744675e-15,1.2302857978812931e-13,3.76,0.0,0.2550567021578089,0.9977858327905614,6.227087605246475e-05,2.826923099840806e-09,0.40823730494437227,0.41597183831990625,0.0018389670646979616,1.797879729286323e-10,0.0003022934216544003,0.00022890749632587312,0.0034972481244169595,4.532530931129482e-09,7.540835233171853e-08,6.687374722864141e-06,9.475379745101779e-07,5.849139713767812e-06,1.4844399004702726e-08,0.00039548259038188813,6.069731516158375e-07,2.158248217330052e-05,4.6248806845996206e-05
5.154680394279064e-06,0.8759510908813438,1.0406595987403965e-05,4.311557010445371e-06,3.2951245291419656e-06,6.391572817194197e-05,0.0,0.0,1.63610610263578e-05,1.7458454538412548e-08,7.3723468683829104e-06,1.1743747751578114e-06,1.2320385829659418e-07,2.5970195161738594e-16,1.2696422189979521e-11,1.3923942457619974e-07,4.872683252114633e-06,0.0003445773194521295,8.669228587662954e-14,2.3634036822523443e-09,1.395301021576586e-11,8.73292187053707e-14,5.361071359628984e-09,6.652438190934469e-11,1.3374956728159647e-10,8.085251712062381e-13,1.7502282008555342e-15,1.4469747637547852e-10,4.247992648446528e-11,5.128512372091604e-13,7.015385425434986e-11,1.3484448432930221e-15,1.901533791134293e-15,1.3238376957579357e-13,3.76,0.0,0.2511338607871537,0.9977760389040813,6.373336241050254e-05,3.0136548387397993e-09,0.41203640162270344,0.41998857006788287,0.0018389488701061351,1.813347296208477e-10,0.0003105357059275245,0.00023274614199478158,0.0035961107392763194,4.605375002407788e-09,7.756093097362182e-08,6.799960806633399e-06,9.601981786816763e-07,6.178888649643767e-06,1.506477664904817e-08,0.00040606274410398405,6.099153768894947e-07,2.1951349802509208e-05,4.7637908230598345e-05
5.236332555789905e-06,0.8765442728398566,1.0432959851263903e-05,4.297723248778072e-06,3.3483979972436247e-06,6.509866783121067e-05,0.0,0.0,1.6517993630307734e-05,1.7536698242040432e-08,7.693776828871046e-06,1.2105390216963656e-06,1.2681897891100367e-07,2.6301097496457066e-16,1.2823254488975688e-11,1.4014987973088952e-07,4.9953080694423255e-06,0.0003538065458882583,9.199625959894823e-14,2.452555300443454e-09,1.5005546564013678e-11,8.90772046208262e-14,5.396327290096773e-09,7.048234338832193e-11,1.370977212419295e-10,8.594775326079266e-13,1.860263946544774e-15,1.5308838076781555e-10,4.5430725985960216e-11,5.388023525985792e-13,7.249506095388643e-11,1.4224460158825385e-15,2.011284993755e-15,1.4225218271554839e-13,3.76,0.0,0.24727131286327167,0.997766173597783,6.519595080615413e-05,3.2091008739916986e-09,0.41577413066977065,0.4239460068763155,0.0018389305462749384,1.828541743716047e-10,0.0003188477014142837,0.00023653524089809193,0.003695937426638005,4.6771848020974385e-09,7.97347820045097e-08,6.911098291186594e-06,9.726567714092277e-07,6.519367811947673e-06,1.528455662107806e-08,0.0004167206722663879,6.126736575229735e-07,2.2315533891677164e-05,4.903485358693971e-05
5.317984717300745e-06,0.8771287087505651,1.0456565201171206e-05,4.283320974063133e-06,3.4017463233617318e-06,6.627458300724176e-05,0.0,0.0,1.6673192436819044e-05,1.7612565591511258e-08,8.023287934936676e-06,1.2469078980056005e-06,1.3046366091774154e-07,2.6611359996504695e-16,1.294284606574463e-11,1.4101076571673783e-07,5.118304340388437e-06,0.0003631031662600214,9.751399186309259e-14,2.5432299512262552e-09,1.6115884764099597e-11,9.080335958486292e-14,5.429675280102332e-09,7.460022906546414e-11,1.4045552212398932e-10,9.123478833193147e-13,1.974612438839685e-15,1.617739583314567e-10,4.8524230058341414e-11,5.654675074256116e-13,7.487010483074732e-11,1.4988486471041113e-15,2.1247930780009478e-15,1.5265026326881787e-13,3.76,0.0,0.24346813291354322,0.9977562384264995,6.66583148444248e-05,3.413488283475489e-09,0.4194514362559828,0.42784506061365923,0.0018389120964394637,1.8434680320547542e-10,0.00032722815696283617,0.00024027413749931498,0.0037967138770731734,4.74795090617635e-09,8.19295898727221e-08,7.020767749939775e-06,9.84915673586332e-07,6.870596642514355e-06,1.5503738974480433e-08,0.0004274544115743958,6.152515046139361e-07,2.2674968076034842e-05,5.04391842164833e-05
5.3996368788115856e-06,0.8777045330523994,1.0477489399523973e-05,4.268385085194433e-06,3.455173135710467e-06,6.744344793935988e-05,0.0,0.0,1.6826706569570543e-05,1.7686267563521715e-08,8.360927746750452e-06,1.283468830198555e-06,1.341369445789376e-07,2.690109015662437e-16,1.3055300557177384e-11,1.4182329871951193e-07,5.2416332623687224e-06,0.00037246551163595343,1.032493511809286e-13,2.635411334201532e-09,1.7285967974996396e-11,9.25082736869841e-14,5.461162102514659e-09,7.888133423098578e-11,1.4382193760720162e-10,9.671489660301958e-13,2.093326318276696e-15,1.707567447112549e-10,5.176396326452902e-11,5.928433390294389e-13,7.727873624106933e-11,1.5776630217186955e-15,2.242077395750086e-15,1.6359450257065882e-13,3.76,0.0,0.2397234096271449,0.9977462349135153,6.812013995891354e-05,3.627044146742712e-09,0.4230692480631576,0.4316866291287993,0.0018388935230099347,1.8581309019635033e-10,0.00033567584404567636,0.00024396224017636184,0.003898425978156465,4.817665085135788e-09,8.41450433657287e-08,7.128951638437511e-06,9.969768859051206e-07,7.232585927406635e-06,1.5722323782150624e-08,0.0004382620305061742,6.176524528792094e-07,2.302959224885578e-05,5.1850453325930396e-05
5.481289040322426e-06,0.8782718781201603,1.0495808609738075e-05,4.252948620170094e-06,3.5086820440094817e-06,6.86052512276155e-05,0.0,0.0,1.69785842824745e-05,1.7758007372100695e-08,8.706742502624856e-06,1.3202095818453296e-06,1.378378882635593e-07,2.717043893777873e-16,1.3160728624717131e-11,1.4258867803244523e-07,5.365256847675068e-06,0.0003818919471096742,1.0920616298265724e-13,2.7290829064638204e-09,1.851775716222543e-11,9.419259317318934e-14,5.490833881237629e-09,8.332894212816968e-11,1.4719595887931532e-10,1.0238920125780978e-12,2.2164561124998864e-15,1.8003911529334292e-10,5.515341059182729e-11,6.209258859492744e-13,7.97207123204518e-11,1.6588977855654867e-15,2.363154685846247e-15,1.751014271038691e-13,3.76,0.0,0.2360362456399834,0.9977361645502448,6.958112304603366e-05,3.849995432886356e-09,0.42662848150569355,0.4354715964663143,0.0018388748285314113,1.8725350014856472e-10,0.0003441895563084788,0.00024759901867508756,0.004001059812173673,4.8863202514986596e-09,8.638083555985682e-08,7.235634219355289e-06,1.0088424794147556e-06,7.605337986986363e-06,1.5940311135975078e-08,0.00044914162882970875,6.198800564623296e-07,2.3379352312606515e-05,5.326822584183729e-05
