Time (s),Volume (m^3),H(5),O(6),OH(7),H2(8),Ar(9),He(10),HO2(11),H2O2(12),CO(13),CO2(14),HCO(15),C(T)(16),CH(17),CH2(T)(18),CH3(19),CH2O(20),HCCO(21),C2H(22),C2H2(23),H2CC(24),CH2(S)(25),CH3OH(26),CH3O(27),CH2CO(28),C2H3(29),C2H4(30),C2H6(31),C2H5(32),CH2OH(33),CH3CO(34),CH2CHO(35),CH3CHO(36),N2,Ne,CH3CF3(1),O2(2),H2O(3),CH4(4),CH2CF2(57),HF(38),O2(161),S(164),CF2O(49),S(125),C2HF(58),S(463),C2HF(468),C2H2F3(68),S(165),S(464),S(130),C2H2F2(59),C2H3F2(65),C2H2F3(67),CF2(43),CHFCF2(55),CF2CH(73),C2HF2(72),S(179),C2H3F2(64),CHF2(82),CHF3(42),S(1244),S(1385),CF2O2(181),CF2O2(276),CH2F2(41),S(203),S(1542),CHO2(322),C2F(467),S(174),S(413),S(1894),C2H3F2(66),C2HF4(54),CHFO(47),S(2753),S(512),CF2CF2(61),C2HF3(169),C2HF4(69),C2HFO(577),S(3833),S(2867),F(37),S(344),CFO(51),C1OO1(180),CH2O2(318),C2H2O(623),S(3850),S(970),S(2764),CHF2O(206),CF3(45),S(1375),C3HF3(994),CH2F(46)
1.7866886363823633e-19,0.7717001766984931,1.050285219898317e-22,1.4176194782182507e-24,2.1913444458549024e-34,3.5183854234963857e-35,0.0,0.0,2.9162271589496374e-19,5.828655243050978e-35,1.581453424003151e-44,1.8390225040516757e-44,4.0513921776726665e-48,6.783312102593713e-57,1.378551042738867e-38,5.129880972077148e-32,1.6876153236108506e-19,5.874215400604383e-32,1.678055474871849e-73,1.4868196707738054e-54,1.8580406745261058e-75,4.0248123960989105e-68,4.7221841881996675e-21,5.148848479015703e-63,3.5902656141407614e-35,1.7645306840656405e-78,9.038345599442015e-69,1.720145895738207e-51,8.679227415924359e-51,2.3324277672887672e-51,1.6943222588485025e-48,1.8223061896098176e-79,2.920586955940237e-81,2.4125215007521305e-80,3.76,0.0,0.897454041298128,0.999999999999542,2.937456172665235e-45,1.22072252889654e-32,6.004929991648029e-15,6.004929991648029e-15,4.580134931443096e-13,1.4098102016690229e-36,5.85386275983384e-32,2.917277444169228e-19,1.889975226877028e-31,5.761733237882662e-34,1.5354124836902088e-48,5.410194894556652e-32,1.4921046363100657e-34,3.4039176408843453e-38,1.2530581740008709e-33,2.907924096493411e-32,6.57638625117191e-23,1.7405108243074814e-32,7.089785830956423e-33,7.285399761512065e-41,7.865647929156134e-35,1.5348990944744178e-39,9.37302316975937e-47,1.229725201663443e-34,6.321369357814244e-43,4.722184188251431e-21,1.451945339828264e-60,1.0728086999124657e-64,1.7051928543844223e-48,4.921357655466797e-49,2.0961952848116401e-51,1.2817228288701555e-36,6.902499870871628e-65,4.385525547634265e-43,7.721780374075138e-54,5.583700009343842e-47,4.295876683219254e-45,8.812004387424346e-56,1.334138496502842e-36,6.524393815512113e-57,2.647857585762298e-47,2.8730646155299048e-71,1.0206612829880665e-42,2.857001563264479e-68,3.5481985724978715e-50,2.760498327184215e-58,2.9300433997147433e-51,3.4252537961491524e-67,3.4419509878970593e-65,6.576386247644015e-23,1.979772525950799e-62,6.451873048484577e-53,1.1230654942730825e-45,2.4596050060994574e-48,5.2228420844095745e-87,3.3683256997550765e-98,6.433928169738838e-47,2.654898152262741e-72,1.6080933872253449e-52,1.6876153236109698e-19,1.011975099600946e-64,2.4185784846447217e-79,6.999103075665493e-33
3.5749295652376915e-19,0.771700176698494,2.101482937847951e-22,2.8364705984337912e-24,8.771088592384071e-34,1.4082710874884682e-34,0.0,0.0,5.834987964429972e-19,2.33298108861431e-34,1.2661243305698452e-43,1.4723362143214688e-43,3.2435788466819885e-47,5.430774226144183e-56,5.517796778602251e-38,2.053289274355598e-31,3.376696863836216e-19,2.351217025526955e-31,2.68735572377298e-72,1.1903597870263814e-53,5.9550528517794594e-74,6.446696341234079e-67,9.448471055869326e-21,8.244876766844025e-62,1.4370418958643137e-34,5.653479335685193e-77,1.447815317772507e-67,1.3775118163725754e-50,6.950421095906149e-50,1.8678338959827137e-50,1.3564880275311276e-47,5.838579974583029e-78,9.35722924024752e-80,7.729604087575987e-79,3.76,0.0,0.897454041298122,0.9999999999990836,2.3517510372184316e-44,4.886071410308723e-32,1.2015077124904733e-14,1.2015077124904735e-14,9.164249125861024e-13,5.6429154466133484e-36,2.343070665167148e-31,5.837089447366586e-19,7.564826325097553e-31,2.3061948460800605e-33,1.2292635834729772e-47,2.165487895276257e-31,5.972307085269961e-34,1.3624541429186528e-37,5.015498259527743e-33,1.163927465491027e-31,1.3158486137738231e-22,6.966579199342712e-32,2.837761983902075e-32,2.922834986278499e-40,3.1483090186708437e-34,6.14359650788498e-39,7.505369584473763e-46,4.922105562948785e-34,2.5301951745736092e-42,9.448471056076517e-21,2.3254198396885776e-59,1.7181987271625886e-63,6.942344145109659e-48,3.9400785197209435e-48,1.6782830889002254e-50,5.130231583790117e-36,1.1054968598567313e-63,3.5110870246545606e-42,6.182119472325154e-53,4.471488583254245e-46,1.7194702118052855e-44,7.0549603421631e-55,5.3400308543121844e-36,5.224878807379404e-56,2.1198960793827955e-46,4.601847494656475e-70,4.0893531680638555e-42,4.576527754987052e-67,1.4203809221536735e-49,2.2148713778596464e-57,2.3458268212767304e-50,5.484895177671199e-66,5.511632568854794e-64,1.315848612361746e-22,3.171322395144347e-61,5.165421455204083e-52,4.4955791709339055e-45,1.9691795498857369e-47,1.6733729363403055e-85,2.1584366817848697e-96,5.151054639327812e-46,4.260221390737241e-71,1.2874524996799113e-51,3.3766968638366924e-19,1.6210444657786106e-63,7.751131944280547e-78,2.801465249176005e-32
7.151411422948348e-19,0.7717001766984954,4.203878373844136e-22,5.6741728400660776e-24,3.509577924569214e-33,5.634918711082697e-34,0.0,0.0,1.1672509575385123e-18,9.33496320304483e-34,1.0132842654527508e-42,1.1783164551622663e-42,2.5958495418730882e-46,4.346269903929078e-55,2.2078374377116563e-37,8.215831630242282e-31,6.754859944286155e-19,9.407930708677193e-31,4.302386667996453e-71,9.526496048943507e-53,1.907109779811977e-72,1.0320318815486104e-65,1.890104479090032e-20,1.3197180873646608e-60,5.750039417096719e-34,1.8102311933918598e-75,2.3178494041225682e-66,1.102567765823575e-49,5.5631539180540986e-49,1.4950241594406181e-49,1.0856026864025821e-46,1.869498466422189e-76,2.9961308127152306e-78,2.4750000774638216e-77,3.76,0.0,0.89745404129811,0.9999999999981668,1.8821155748890522e-43,1.955065004397195e-31,2.403537139141798e-14,2.4035371391417987e-14,1.833247750622904e-12,2.257901657382418e-35,9.375334656109573e-31,1.1676713453754032e-18,3.0269158942988792e-30,9.2277833414986e-33,9.837844650740118e-47,8.66477225949548e-31,2.3897007656306266e-33,5.451591250589162e-37,2.0068526024553604e-32,4.657225947721059e-31,2.6322685931960293e-22,2.7875391186985147e-31,1.1354744291834034e-31,1.1749376382874267e-39,1.2597336937079715e-33,2.458238897678715e-38,6.007077396532608e-45,1.96948335906303e-33,1.0124076710615431e-41,1.8901044791729357e-20,3.722518594843172e-58,2.75048255867305e-62,2.8715755510806047e-47,3.153260284803039e-47,1.3431574476587542e-49,2.0527608788995126e-35,1.7696729617577751e-62,2.8099367095738635e-41,4.947574450209022e-52,3.579003180498633e-45,6.880120566843794e-44,5.646110429539671e-54,2.1367079153844068e-35,4.183590479291468e-55,1.6965611432080347e-45,7.369540335389982e-69,1.6395134776670267e-41,7.32672322311865e-66,5.68478872991994e-49,1.7802439051041536e-56,1.8773786064424727e-49,8.77942536807808e-65,8.822222713171091e-63,2.6322685875458817e-22,5.077066848319972e-60,4.133907043423762e-51,1.799129666949357e-44,1.5759421135575874e-46,5.358098024536601e-84,1.3822667702414773e-94,4.122409221752848e-45,6.847701165911741e-70,1.0303532832839897e-50,6.75485994428806e-19,2.595179578544051e-62,2.4822326679882507e-76,1.1209510074230318e-31
1.430437513836966e-18,0.771700176698499,8.408669246224174e-22,1.1349577328135464e-23,1.4040597001532328e-32,2.2543344107767596e-33,0.0,0.0,2.3347552797273346e-18,3.7345931375124045e-33,8.107813656120213e-42,9.42832208676316e-42,2.077074305105657e-45,3.477676273276641e-54,8.832787407903666e-37,3.2868676346728304e-30,1.3511186105182864e-18,3.763784894783738e-30,6.887970814823059e-70,7.622644257116655e-52,6.105140872025088e-71,1.6517008789158618e-64,3.780619225972902e-20,2.111979290909306e-59,2.300390186829964e-33,5.794528966435546e-74,3.7096353144554762e-65,8.822775924386318e-49,4.451650226197391e-48,1.1963222185688873e-48,8.686470900847394e-46,5.984240370199872e-75,9.590527571240124e-77,7.92244398305955e-76,3.76,0.0,0.8974540412980859,0.9999999999963332,1.5059784190139138e-42,7.821533079463958e-31,4.807595992444383e-14,4.807595992444385e-14,3.666893423309376e-12,9.033080527082084e-35,3.7507443512271064e-30,2.3355961466499843e-18,1.21096345864571e-29,3.6917142131902957e-32,7.871770433121425e-46,3.4664731197114986e-30,9.560359162212867e-33,2.1809914867074182e-36,8.028717191696925e-32,1.863193639449928e-30,5.26510856047621e-22,1.1151971611246915e-30,4.542637093333091e-31,4.7439061044547004e-39,5.039755064145701e-33,9.834556731996247e-38,4.806774868320497e-44,7.87921588634852e-33,4.0502901489553206e-41,3.7806192263045726e-20,5.957507635589443e-57,4.4018640667721924e-61,1.2238163039706676e-46,2.5230873162942296e-46,1.0747383952458235e-48,8.212380207403704e-35,2.832179316675024e-61,2.248376293411256e-40,3.958811269767149e-51,2.863927644310369e-44,2.752496238047314e-43,4.517742999550484e-53,8.548223021616094e-35,3.350813454664917e-54,1.357506681531831e-44,1.1804940620792896e-67,6.58504209706732e-41,1.1726231959514887e-64,2.2754177773889806e-48,1.4367457903308016e-55,1.5021898084486396e-48,1.4049955784164056e-63,1.411844556453913e-61,5.265108537871942e-22,8.125668543788884e-59,3.3077537233231625e-50,7.20018997575209e-44,1.260993131207287e-45,1.7151207176974774e-82,8.849283720168384e-93,3.2985537149025145e-44,1.1050001841719647e-68,8.244391740237737e-50,1.3511186105190483e-18,4.153494467743938e-61,7.946138466606863e-75,4.484533949196864e-31
2.8610302569212286e-18,0.7717001766985055,1.6818250992534919e-21,2.270038632349352e-23,5.616695895827752e-32,9.01807156289645e-33,0.0,0.0,4.669763924096148e-18,1.4939588349191348e-32,6.486866802978745e-41,7.543374129087681e-41,1.6618173318943138e-44,2.7824051866229707e-53,3.533402514843736e-36,1.314854057853431e-29,2.70238384269636e-18,1.5056364910952392e-29,1.1030660075939228e-68,6.09869444689262e-51,1.9540274901320357e-69,2.643085727217367e-63,7.561648719245331e-20,3.3795111891089836e-58,9.202309640094114e-33,1.854535585390671e-72,5.93627765768148e-64,7.059114370004987e-48,3.5617710727024477e-47,9.571789460412647e-48,6.949836554511945e-45,1.9152522171416557e-73,3.069434342519569e-75,2.5355731475595192e-74,3.76,0.0,0.8974540412980379,0.9999999999926659,1.2048971310018844e-41,3.128867862292257e-30,9.615713699049291e-14,9.615713699049302e-14,7.33418475513379e-12,3.613529195814026e-34,1.5004198491351715e-29,4.671445749187511e-18,4.8442480645092636e-29,1.4768058688080076e-31,6.29801429533747e-45,1.3867020990002943e-29,3.8244549189904273e-32,8.724675971345e-36,3.2117482504305984e-31,7.453381121838047e-30,1.0530788528779645e-21,4.461151697635232e-30,1.8172027232170905e-30,1.932432087463877e-38,2.016066095201774e-32,3.934143203241712e-37,3.84586512316999e-43,3.1519428625555096e-32,1.6202480965903979e-40,7.561648720572119e-20,9.533194675272865e-56,7.043856194127239e-60,5.495705266974383e-46,2.01866150644768e-45,8.59875700472389e-48,3.2852194488802106e-34,4.5320490331935124e-60,1.7988718210186468e-39,3.1673497318449114e-50,2.291432186490951e-43,1.1010881067206247e-42,3.6145324751555714e-52,3.4195675121460984e-34,2.6861727503542062e-53,1.086108463039063e-43,1.8925751661251087e-66,2.6549693824868638e-40,1.876491345404907e-63,9.11146956171545e-48,1.1691559307409487e-54,1.2018666316024618e-47,2.2482229727435523e-62,2.259182462997458e-60,1.0530788438355212e-21,1.3002959248936432e-57,2.6464542452156138e-49,2.8823103837744663e-43,1.0088902909269381e-44,5.489236067539681e-81,5.66443018793402e-91,2.639093532974567e-43,1.7974473140172997e-67,6.5961396571738e-49,2.7023838426994076e-18,6.64655702035284e-60,2.543243435277878e-73,1.7939595740026893e-30
5.722215743089754e-18,0.7717001766985186,3.3637414491359087e-21,4.540200439108674e-23,2.2467697822394714e-31,3.607375426213976e-32,0.0,0.0,9.339781212798454e-18,5.976078508140831e-32,5.1897398056429015e-40,6.034986230419196e-40,1.3295170276851262e-43,2.2260298217092282e-52,1.4134185181564795e-35,5.259630245794799e-29,5.4049143070474355e-18,6.022791057017795e-29,1.767805332202865e-67,4.879187205822338e-50,6.253499887183593e-68,4.229242641187202e-62,1.5123707703816936e-19,5.407493377951133e-57,3.681073639494321e-32,5.934972020227425e-71,9.498733231138553e-63,5.647648973670602e-47,2.8495972258640437e-46,7.657916282448029e-47,5.560133190436448e-44,6.129279615988654e-72,9.822934802352177e-74,8.114459868536611e-73,3.76,0.0,0.8974540412979417,0.9999999999853313,9.639634654490853e-41,1.2515980728304897e-29,1.9231949112258063e-13,1.9231949112258114e-13,1.4668767364588497e-11,1.4454728250391993e-33,6.001923640062337e-29,9.343144954216022e-18,1.9377780745963348e-28,5.9074638480951175e-31,5.038650628506969e-44,5.547034105441695e-29,1.5298442302361068e-31,3.490012399304626e-35,1.2847515757947072e-30,2.981473765958587e-29,2.106214860035881e-21,1.7845332922602913e-29,7.269106675428233e-30,8.007775848948228e-38,8.064592531553013e-32,1.5737215931750145e-36,3.076870193432597e-42,1.2608284482362142e-31,6.481257547180149e-40,1.51237077091243e-19,1.5254057476074313e-54,1.1270868872932692e-58,2.6784244369214742e-45,1.6150058667108067e-44,6.879345561778734e-47,1.3141412614545707e-33,7.251728143506087e-59,1.4391657713708074e-38,2.534000078421463e-49,1.8332617777561416e-42,4.404531679135344e-42,2.89175510007414e-51,1.3678826768731903e-33,2.1574598482433022e-52,8.689280197790384e-43,3.0397577855042912e-65,1.0786221762128049e-39,3.0026734057275957e-62,3.651982635975688e-47,9.668108990971296e-54,9.615392268372876e-47,3.597340814972296e-61,3.6148769093355624e-59,2.1062148238646362e-21,2.0806246585915056e-56,2.1172639150160564e-48,1.1545711260441629e-42,8.071505485074516e-44,1.7566932169979834e-79,3.6255196927372436e-89,2.1113750550123795e-42,2.9697216440452576e-66,5.2771622587101894e-48,5.4049143070596274e-18,1.063526399378932e-58,8.139145672513969e-72,7.176130295266019e-30
1.1444586715426804e-17,0.7717001766985446,6.727574151381814e-21,9.080524083378159e-23,8.98726199291231e-31,1.4429795407162681e-31,0.0,0.0,1.8679815790061775e-17,2.390480037797321e-31,4.151890390640049e-39,4.8281042830186e-39,1.0636388935649371e-42,1.7808661267666216e-51,5.653789097789982e-35,2.103894900990073e-28,1.0809975235729299e-17,2.4091654562451663e-28,2.8375512622817646e-66,3.903442457587887e-49,2.001217874477325e-66,6.767077417632216e-61,3.024782566506714e-19,8.652209789531533e-56,1.4724594126773704e-31,1.8992643527379875e-69,1.5198524372088031e-61,4.518262180205019e-46,2.2797499299658605e-45,6.12652691718233e-46,4.448212132613203e-43,1.9614450838585318e-70,3.143458332332701e-72,2.596727304059404e-71,3.76,0.0,0.8974540412977494,0.9999999999706621,7.711890769267067e-40,5.006494148954096e-29,3.846441993867144e-13,3.8464419938671643e-13,2.9337932366721446e-11,5.782027576663103e-33,2.4008183196288233e-28,1.868654336408687e-17,7.751269998777421e-28,2.3630336124590707e-30,4.031016182136815e-43,2.21885878420657e-28,6.119501525260457e-31,1.3960333630266337e-34,5.1391108483712986e-30,1.1926137703370145e-28,4.21248692834063e-21,7.138278397986998e-29,2.907701827945047e-29,3.4253663979242766e-37,3.2259026439188395e-31,6.295016658814353e-36,2.4615673836044446e-41,5.0434163994725305e-31,2.592556913904456e-39,3.024782568629704e-19,2.4407248668923634e-53,1.803394927205004e-57,1.4554417431875687e-44,1.2920353525575565e-43,5.503612440066653e-46,5.256672066045847e-33,1.1603124660788425e-57,1.151359937874666e-37,2.0272481813737187e-48,1.4666558239485455e-41,1.7618485410374178e-41,2.3134459414599943e-50,5.471642128168451e-33,1.739477095131452e-51,6.951589160338024e-42,4.9004737605575185e-64,4.4473088563225396e-39,4.804673177857547e-61,1.4666201939543023e-46,8.237750740302189e-53,7.692497588359614e-46,5.755892585038167e-60,5.783951094682042e-58,4.212486783652708e-21,3.329120401938131e-55,1.6938513515881098e-47,4.631179188447586e-42,6.457357644576343e-43,5.621649462380598e-78,2.3204235955766663e-87,1.6891401347072921e-41,5.0513940020892245e-65,4.221830044589394e-47,1.0809975235778065e-17,1.7017040625554526e-57,2.604649290332407e-70,2.870510519165702e-29
2.2889328660100904e-17,0.7717001766985974,1.3455239565797913e-20,1.8161171494920513e-22,3.594941380587398e-30,5.771976979824796e-31,0.0,0.0,3.735988494402325e-17,9.56201742099565e-31,3.321551728592903e-38,3.8625303861216564e-38,8.509212329521794e-42,1.424709808288551e-50,2.2615386432962658e-34,8.415665202338061e-28,2.1620097093011872e-17,9.636760005034192e-28,4.568909653147346e-65,3.1227910935492916e-48,6.4040538497586e-65,1.0827698589509563e-59,6.049606155599551e-19,1.3843711966267675e-54,5.889897562242061e-31,6.077763217499092e-68,2.431807995556343e-60,3.6146669548849653e-45,1.8238288041099753e-44,4.9012990908740606e-45,3.5586119367022445e-42,6.276745241184933e-69,1.0059257414258196e-70,8.309687700778131e-70,3.76,0.0,0.8974540412973647,0.9999999999413238,6.169585831774652e-39,2.0026180312827304e-28,7.692936159148151e-13,7.692936159148232e-13,5.867626150388152e-11,2.3128494709631032e-32,9.603371118832675e-28,3.737334018308391e-17,3.1005395398696512e-27,9.45223057947453e-30,3.2248512177632705e-42,8.875525416394863e-28,2.447825592644821e-30,5.584190264388382e-34,2.0556652422421122e-29,4.7705036103028085e-28,8.425031280905795e-21,2.8553404052009366e-28,1.1630925630049982e-28,1.5479150167460188e-36,1.290374183927956e-30,2.518034049038722e-35,1.9692823809292193e-40,2.017387079895601e-30,1.0370342342059488e-38,6.049606164091597e-19,3.905220287745478e-52,2.885476573935134e-56,8.894259698259743e-44,1.0336405358836567e-42,4.402944355022708e-45,2.1026902742691872e-32,1.8565286739947964e-56,9.210988695183254e-37,1.6218177930880207e-47,1.1733432023823595e-40,7.04746604991107e-41,1.8507578374543232e-49,2.1886791953322352e-32,1.413146252877681e-50,5.5613373304874e-41,7.958411169678735e-63,1.8851286153894977e-38,7.688324611457454e-60,5.912921818649261e-46,7.39521629131565e-52,6.154071713167016e-45,9.20954605753233e-59,9.254440378060333e-57,8.425030702148222e-21,5.326689404372089e-54,1.355097186858069e-46,1.8627312026858384e-41,5.1659474020627215e-42,1.798971777181632e-76,1.4851002049255734e-85,1.3513281413367808e-40,9.041444665253216e-64,3.3775041660661513e-46,2.1620097093206937e-17,2.7227759603241614e-56,8.335074015281147e-69,1.148215888116968e-28
4.5778812549449104e-17,0.7717001766987023,2.691057043432725e-20,3.632246681001876e-22,1.4379838771968698e-29,2.3088026161547186e-30,0.0,0.0,7.472002324968551e-17,3.824826422332989e-30,2.657257144778741e-37,3.0900444362966876e-37,6.807410486664571e-41,1.13977460764978e-49,9.046200573291868e-34,3.3662831945041465e-27,4.3240340807252416e-17,3.854723727955521e-27,7.430177287624277e-64,2.4982478056294285e-47,2.3741870141271266e-63,1.732527018623343e-58,1.2099253321156418e-18,2.2150080165281367e-53,2.3559710050486615e-30,1.9465460872587734e-66,3.890928066669278e-59,2.891756463316109e-44,1.4590745874102676e-43,3.9210702949155066e-44,2.8469064384267363e-41,2.0085778325791287e-67,3.2189929145318927e-69,2.6591257747699616e-68,3.76,0.0,0.8974540412965953,0.9999999998826471,4.935697947541463e-38,8.010512868661113e-28,1.5385924489703494e-12,1.538592448970382e-12,1.1735291630977848e-10,9.251564242942525e-32,3.841368105475543e-27,7.474693381809935e-17,1.2402221240472897e-26,3.780911443675321e-29,2.5798962828308626e-41,3.550228218316148e-27,9.791352827528508e-30,2.233687472395608e-33,8.222702724293502e-29,1.9082111504477815e-27,1.685012084985879e-20,1.142141971274199e-27,4.6523939171145895e-28,7.61373494611032e-36,5.161522988421934e-30,1.0072201591905834e-34,1.5754372657779017e-39,8.069589348925352e-30,4.148165390556894e-38,1.2099253355124773e-18,6.248400743306768e-51,4.616798154481268e-55,6.015682689205602e-43,8.26917314271945e-42,3.522377254905362e-44,8.410804341888402e-32,2.9704687245000046e-55,7.368834485495787e-36,1.2974619341613333e-46,9.386819508403755e-40,2.819000914265896e-40,1.480581647807162e-48,8.754761947509148e-32,1.165000256885388e-49,4.449096266242506e-40,1.3109705536811938e-61,8.390052940321079e-38,1.2303696413240935e-58,2.4022885049307157e-45,7.204115757160481e-51,4.923287038971154e-44,1.4735368333210655e-57,1.4807200124245189e-55,1.6850118534816735e-20,8.522780459161069e-53,1.0840842198328337e-45,7.532888591946784e-41,4.1327824091367657e-41,5.756826333568068e-75,9.51263572421689e-84,1.0810689218652132e-39,1.7535579690264893e-62,2.7020194408153344e-45,4.3240340808032686e-17,4.3564811063484546e-55,3.022186813025884e-67,4.592886914552107e-28
9.155778032814551e-17,0.7717001766989121,5.382123233017458e-20,7.264505940826985e-22,5.751950224702767e-29,9.235234599365476e-30,0.0,0.0,1.4944029985196738e-16,1.529934459638299e-29,2.1258120131927076e-36,2.4720457494521694e-36,5.445944879206495e-40,9.118223876943287e-49,3.618489422591777e-33,1.3465166955767963e-26,8.648082823443509e-17,1.5418935082543995e-26,1.2230204922280157e-62,1.998604344358433e-46,7.629924954960128e-62,2.772283681485364e-57,2.41985476017549e-18,3.544024100265756e-52,9.42390796288758e-30,6.229141796043966e-65,6.22551311498549e-58,2.313414354363368e-43,1.1672642875616206e-42,3.13686864347151e-43,2.277531901121906e-40,6.427480030066829e-66,1.0300826331568434e-67,8.509243986186453e-67,3.76,0.0,0.8974540412950566,0.9999999997652937,3.948570063531884e-37,3.204213296145961e-27,3.077190115078749e-12,3.0771901150788808e-12,2.3470621204788137e-10,3.700730551623951e-31,1.536551245621032e-26,1.494941210762155e-16,4.960901112413038e-26,1.5123684085536056e-28,2.0639231492476595e-40,1.4200948942974335e-26,3.916551615740408e-29,8.934772655980083e-33,3.289089400282412e-28,7.632864018427737e-27,3.370030344305544e-20,4.568579503244244e-27,1.8609623009435433e-27,4.183139321326169e-35,2.0646144458204272e-29,4.028902215532904e-34,1.2603543111846645e-38,3.227843936614681e-29,1.6592762600603574e-37,2.4198547737628665e-18,9.997479437944635e-50,7.386905183607274e-54,4.3726550239438e-42,6.615357800456658e-41,2.8179105275903467e-43,3.3643306648723784e-31,4.752767798711849e-54,5.895084763687354e-35,1.037972627925956e-45,7.509484707988984e-39,1.1276033582413376e-39,1.1844153830373144e-47,3.501914194541373e-31,9.871653852826886e-49,3.559287575033567e-39,2.2179327423318006e-60,4.0356315279249035e-37,1.969325272686355e-57,9.906080658497305e-45,7.823967998791255e-50,3.938641836589623e-43,2.357666601674405e-56,2.3691598590097866e-54,3.370029418286369e-20,1.3636510672250993e-51,8.672700089228459e-45,3.0787039807929593e-40,3.306235678756332e-40,1.8422319416621392e-73,6.088353416087264e-82,8.64857693538387e-39,3.787841172623952e-61,2.1616220849746646e-44,8.648082823755614e-17,6.970401430119159e-54,9.70654123082555e-66,1.8371594391112006e-27
1.831157158855383e-16,0.7717001766993318,1.0764255675702404e-19,1.4529025247699342e-21,2.300783085834555e-28,3.6940990556965294e-29,0.0,0.0,2.9888085302036044e-16,6.119745619248053e-29,1.7006521176452924e-35,1.9776441188208848e-35,4.3567628842890176e-39,7.294589862397091e-48,1.447397602280317e-32,5.386073578294948e-26,1.7296180308360672e-16,6.167582642171332e-26,2.0658215542631066e-61,1.598886119463222e-45,2.4419072228044202e-60,4.436392230821164e-56,4.839713596089089e-18,5.670447554656111e-51,3.769567959567693e-29,1.993331809272e-63,9.960843515947126e-57,1.8507351952415744e-42,9.338132770531833e-42,2.509499875570738e-42,1.8220282126254182e-39,2.056798562238637e-64,3.2962723550229565e-66,2.7229649534063364e-65,3.76,0.0,0.8974540412919791,0.999999999530587,3.1588607212102716e-36,1.281686948162376e-26,6.154385447284873e-12,6.154385447285399e-12,4.694127480293363e-10,1.4803704575954393e-30,6.146213564023303e-26,2.989884955447893e-16,1.9843629682103578e-25,6.049481205972479e-28,1.651140967818493e-39,5.680386764030098e-26,1.566623057897696e-28,3.573913642129888e-32,1.3156373898129398e-27,3.0531494938548136e-26,6.740068245061129e-20,1.827434124716929e-26,7.443858680526186e-27,2.5833690842702974e-34,8.258468283380277e-29,1.6115720016476086e-33,1.0082851749868397e-37,1.2911392069827546e-28,6.637160552593126e-37,4.839713650438664e-18,1.5995996490601083e-48,1.1819069610542866e-52,3.3221705073865373e-41,5.2922935452197495e-40,2.2543319359950047e-42,1.3457342748827721e-30,7.6044413497279645e-53,4.716074302666181e-34,8.303793357179646e-45,6.007598679583942e-38,4.510420167388166e-39,9.474482041895151e-47,1.4007678667515546e-30,8.779933842075406e-48,2.847434286870975e-38,3.9338923957684854e-59,2.157936789899622e-36,3.1532473015750036e-56,4.2000225109251447e-44,9.556241817713274e-49,3.150918892241811e-42,3.772273007902454e-55,3.790662677901582e-53,6.740064540979729e-20,2.1818466649941656e-50,6.938171322177153e-44,1.2839159419167531e-39,2.6449923738616506e-39,5.895403551246014e-72,3.896560858857714e-80,6.918871652818474e-38,9.203406790527802e-60,1.7293004234985725e-43,1.7296180309609096e-16,1.1152667628828756e-52,3.1064561701749276e-64,7.348647109940835e-27
