Time (s),Volume (m^3),H(5),O(6),OH(7),H2(8),Ar(9),He(10),HO2(11),H2O2(12),CO(13),CO2(14),HCO(15),C(T)(16),CH(17),CH2(T)(18),CH3(19),CH2O(20),HCCO(21),C2H(22),C2H2(23),H2CC(24),CH2(S)(25),CH3OH(26),CH3O(27),CH2CO(28),C2H3(29),C2H4(30),C2H6(31),C2H5(32),CH2OH(33),CH3CO(34),CH2CHO(35),CH3CHO(36),N2,Ne,CH3CF3(1),O2(2),H2O(3),CH4(4),CH2CF2(57),HF(38),O2(161),S(164),CF2O(49),S(125),C2HF(58),S(463),C2HF(468),C2H2F3(68),S(165),S(464),S(130),C2H2F2(59),C2H3F2(65),C2H2F3(67),CF2(43),CHFCF2(55),CF2CH(73),C2HF2(72),S(179),C2H3F2(64),CHF2(82),CHF3(42),S(1244),S(1385),CF2O2(181),CF2O2(276),CH2F2(41),S(203),S(1542),CHO2(322),C2F(467),S(174),S(413),S(1894),C2H3F2(66),C2HF4(54),CHFO(47),S(2753),S(512),CF2CF2(61),C2HF3(169)
8.917404878058764e-05,0.7424813958398825,1.4861519751726848e-05,3.4641958739725327e-06,2.4363819399499135e-06,0.000680357093767236,0.0,0.0,0.0002950405974829193,4.300916951878108e-06,0.0004507430240499542,3.54474908013852e-05,2.5995258807812546e-06,2.4150385654458046e-16,7.945098538682334e-12,4.4040895088267146e-08,5.472941963364154e-06,0.0011659056103996244,1.6999741026223014e-14,2.19808121220306e-12,1.5690606353998568e-12,4.852563293423115e-15,1.035290624526305e-09,1.960095259535199e-09,4.98679197695982e-10,3.48390222617168e-11,3.7324484342901116e-15,6.753729305381372e-10,1.8852216396401066e-09,1.8573703369353814e-12,1.8956115534793126e-09,2.643257391983451e-14,3.291550881657514e-14,1.268582753266628e-10,3.76,0.0,0.6186267675514271,0.997520595546498,0.0006145402549159399,3.525601065424748e-05,0.3268919433813061,0.3290947853527226,0.00046495704562216555,1.124159526649631e-11,0.001086417335491638,0.00021983333641470437,0.00023735655449260424,2.3719513251590034e-08,3.1237584734421524e-10,2.141366053316405e-06,1.8186804825696822e-05,8.195112201352815e-05,1.191800799252755e-10,9.875653094960019e-05,6.085852607723654e-06,5.3038827031041645e-06,0.0004935536010946644,0.0008674712567325869,2.074851096985109e-06,1.7188347823952513e-07,1.3693791306244807e-05,1.3802762624875484e-06,5.480772974873915e-05,2.6174878778278408e-05,4.654631285311098e-08,4.992101714414841e-13,5.6794864053407455e-08,3.319163459828125e-10,3.478443639439366e-05,1.388300018484356e-08,6.145472183099753e-14,6.990386470194401e-10,5.988674027163328e-09,5.719330825392675e-11,2.6218767311741652e-08,1.1451995875610108e-12,3.6758843995326133e-07,7.99017035711357e-08,9.35260923695664e-07,1.8595240329355934e-11,3.524771228161764e-09,2.3327735686521718e-07,1.9033519050853047e-10
9.013501784159847e-05,0.742835699382052,1.5208463368026578e-05,3.5424072277305513e-06,2.51304000591351e-06,0.0007012554337364296,0.0,0.0,0.0003030628167015104,4.505786199085001e-06,0.0004698094669725036,3.699144113527626e-05,2.688889903930366e-06,2.6060739262328637e-16,8.377434331768627e-12,4.538485858559688e-08,5.657790223675497e-06,0.0011944431946098615,1.830153902489012e-14,2.2630983448300983e-12,1.6854430040505205e-12,5.167086987295991e-15,1.0667801985042575e-09,2.097187340118589e-09,5.271502747780266e-10,3.7808548572946185e-11,4.113469080884565e-15,7.263789117242139e-10,2.0329232619690692e-09,1.986512888062675e-12,1.984754708144802e-09,2.8282843101646154e-14,3.53434090844401e-14,1.3674312900108586e-10,3.76,0.0,0.6157561112369085,0.9974619157358355,0.0006372080274241459,3.674640186977249e-05,0.32966921332908994,0.3319320717158544,0.00046492967500136746,1.1331029696380336e-11,0.0011125252148455455,0.00022377917017082867,0.00024223176341266686,2.4132345550973126e-08,3.1880436662193004e-10,2.1799272563536886e-06,1.887503358587611e-05,8.579074308364913e-05,1.2150566392974477e-10,0.00010189533052003236,6.2777628893003145e-06,5.40012717519542e-06,0.0005139462940831918,0.0008924432551036634,2.1508367328484425e-06,1.7818025780359281e-07,1.4184420632856781e-05,1.4239717653253701e-06,5.642634818746054e-05,2.763583314479334e-05,4.8188405316028186e-08,5.168207229229431e-13,5.911976602049241e-08,3.4549375371422476e-10,3.6118435670289527e-05,1.4314204240847776e-08,6.362258132574168e-14,7.2362518458582e-10,6.23942178006589e-09,5.917477753852405e-11,2.6978769115317556e-08,1.1814632790699138e-12,3.7928573907604546e-07,8.424378222709472e-08,9.915198326914354e-07,1.95952591882862e-11,3.586366069168897e-09,2.5369439137212326e-07,1.9581597489506838e-10
9.10959869026093e-05,0.7431885380338482,1.5560555170304182e-05,3.6220269827882455e-06,2.591702267827643e-06,0.0007226006635473406,0.0,0.0,0.00031120875154723974,4.718728671940166e-06,0.0004895209223153954,3.858872952528648e-05,2.780677993080195e-06,2.810571102233191e-16,8.829778240513975e-12,4.676020504616044e-08,5.846976813486852e-06,0.001223454909629452,1.9693405207539577e-14,2.329260193245821e-12,1.8093938455910773e-12,5.499639484047662e-15,1.0990120870778893e-09,2.242815472368529e-09,5.56971975356658e-10,4.100451350758699e-11,4.529981213574268e-15,7.807432469151769e-10,2.190606076048096e-09,2.1233170854719194e-12,2.0773478109726267e-09,3.0245644200832184e-14,3.7932241949652703e-14,1.4730356730707847e-10,3.76,0.0,0.6128977734902703,0.9974019141802565,0.0006605459476251944,3.828434283857291e-05,0.33243217318898094,0.3347562803325053,0.00046490168842542104,1.1419883410499108e-11,0.0011390783498275905,0.00022775121904485972,0.0002471520066057784,2.4547575921213842e-08,3.252923788653571e-10,2.2187513797336163e-06,1.9580541299832356e-05,8.976609598145212e-05,1.2387271697546326e-10,0.00010511159022952089,6.473796636899776e-06,5.497062615627941e-06,0.000534983902843761,0.0009178532721466928,2.2289995364269078e-06,1.846574598078655e-07,1.4688654241688552e-05,1.4686045799897112e-06,5.8076895016535194e-05,2.91619734096704e-05,4.98749727976504e-08,5.349082236114415e-13,6.151698330982091e-08,3.594931758556637e-10,3.749069081097858e-05,1.4754393615719202e-08,6.584915171632286e-14,7.488765810442271e-10,6.498055173546569e-09,6.120174295572042e-11,2.7753241012311205e-08,1.2186234615669343e-12,3.9123750860782424e-07,8.881259631139024e-08,1.0506331483019593e-06,2.064693096691276e-11,3.648331947812885e-09,2.756946676107873e-07,2.0139292398312127e-10
9.205695596362013e-05,0.7435399215999439,1.59178236395519e-05,3.703075846360263e-06,2.672414068348907e-06,0.000744398777276169,0.0,0.0,0.0003194783024443857,4.9399875543387646e-06,0.0005098946138716649,4.024077670313868e-05,2.874941774592327e-06,3.029364840168754e-16,9.30289969561435e-12,4.8167483474460366e-08,6.040552218008385e-06,0.0012529471217660336,2.118100328061632e-14,2.396572837579526e-12,1.9413474017615297e-12,5.851126925508893e-15,1.131999499145422e-09,2.3974489567479007e-09,5.881932886897452e-10,4.4442300216276026e-11,4.984983143988857e-15,8.386552895356346e-10,2.3588355146246925e-09,2.2681593876125175e-12,2.173496750371221e-09,3.232681456683179e-14,4.0691628144285814e-14,1.5857951150987461e-10,3.76,0.0,0.6100516860423529,0.9973405647724157,0.0006845702481397302,3.987084659645816e-05,0.33518085763767475,0.33756746849152347,0.0004648730737250012,1.1508158210004639e-11,0.0011660853320254966,0.00023174922996152747,0.0002521172222052392,2.4965172944329095e-08,3.31839801176343e-10,2.2578362265024313e-06,2.0303494277990846e-05,9.388039157140971e-05,1.2628205931407568e-10,0.00010840673547171759,6.6739949089956895e-06,5.594684934095424e-06,0.0005566805053710333,0.0009437037932550138,2.309387782624641e-06,1.9131908595224136e-07,1.5206777154124211e-05,1.5141843506526442e-06,5.975969488110098e-05,3.07554805920019e-05,5.16069123838971e-08,5.534822934794113e-13,6.398804146669688e-08,3.739235069822279e-10,3.890200678212908e-05,1.5203647670460762e-08,6.813561716357762e-14,7.74806262899408e-10,6.764729177912655e-09,6.32746027740614e-11,2.8542315485966674e-08,1.256699813362292e-12,4.034465472498009e-07,9.361896398339505e-08,1.1127210794904296e-06,2.175268751342676e-11,3.710664698342575e-09,2.993857541955232e-07,2.0706658375234068e-10
9.301792502463096e-05,0.7438898598887016,1.62802966533597e-05,3.785574760416893e-06,2.7552216358232247e-06,0.0007666558120966731,0.0,0.0,0.0003278713291867303,5.1698102583995156e-06,0.0005309481285282679,4.1949031823827496e-05,2.9717337480281735e-06,3.263334602783606e-16,9.797591662817623e-12,4.9607249827365926e-08,6.238566367631839e-06,0.0012829262798901401,2.2770324438224377e-14,2.465042326564035e-12,2.081760514848071e-12,6.222494830500518e-15,1.1657558172512245e-09,2.5615795637033483e-09,6.208642684927291e-10,4.8138218643467224e-11,5.481701170558702e-15,9.00313279095949e-10,2.5382024842196986e-09,2.421430849988799e-12,2.2733097927660423e-09,3.4532442384953394e-14,4.363171077136637e-14,1.7061287841487002e-10,3.76,0.0,0.6072177808270648,0.9972778408820199,0.0007092975011676224,4.1506934870836274e-05,0.3379153006519891,0.34036569320836474,0.00046484381848704105,1.1595855844799628e-11,0.0011935550242687964,0.00023577295008643369,0.0002571273536540944,2.5385105219097098e-08,3.384465576325311e-10,2.2971796076198935e-06,2.1044054056997157e-05,9.813687457485493e-05,1.2873451863077572e-10,0.00011178220489603228,6.878398230049267e-06,5.692990088110268e-06,0.0005790503198737924,0.0009699972614310641,2.3920505925735873e-06,1.9816920830594387e-07,1.5739078811184774e-05,1.5607206241486484e-06,6.147507181565924e-05,3.2418583140229545e-05,5.338513407496862e-08,5.725526909798065e-13,6.653447911214897e-08,3.887937177066326e-10,4.035320260574247e-05,1.5662044291141687e-08,7.048317887396269e-14,8.014278512910881e-10,7.039598943407211e-09,6.539374449757034e-11,2.934612436078019e-08,1.295712467887498e-12,4.1591563530780577e-07,9.867412181324908e-08,1.1779079675920413e-06,2.291505264016962e-11,3.773360166998617e-09,3.2488152113729726e-07,2.128374908752409e-10
9.397889408564179e-05,0.7442383627126646,1.6648001487026946e-05,3.869544905150417e-06,2.8401720948765174e-06,0.0007893778485149871,0.0,0.0,0.00033638765063808123,5.4084483792596054e-06,0.0005526994224194101,4.3714972879681284e-05,3.071107299165246e-06,3.5134066393170083e-16,1.0314671211605085e-11,5.1080067106667874e-08,6.4410686163924775e-06,0.0013133989144396192,2.4467705068801203e-14,2.5346746816291228e-12,2.231113757272317e-12,6.614729611673788e-15,1.2002945999420161e-09,2.735722446624954e-09,6.550360270750798e-10,5.21095547781049e-11,6.023605053094199e-15,9.659246715296007e-10,2.7293241701541166e-09,2.5835375394274955e-12,2.3768976094842155e-09,3.686887529590042e-14,4.6763181555683425e-14,1.8344766172109174e-10,3.76,0.0,0.6043959899799649,0.9972137153468186,0.0007347446245791866,4.31936378702819e-05,0.3406355355054029,0.34315101122700065,0.0004648139100505337,1.168297801340946e-11,0.0012214965672331405,0.0002398221269939882,0.0002621823498698467,2.5807341376412978e-08,3.4511257950382913e-10,2.3367793436133183e-06,2.1802377251111235e-05,0.00010253882319734231,1.3123092990018016e-10,0.0001152394501563136,7.08704657498378e-06,5.79197408722621e-06,0.0006021077022684754,0.0009967360771321687,2.4770379453435664e-06,2.0521197028038947e-07,1.6285853115221605e-05,1.6082228468536887e-06,6.322334925990759e-05,3.4153557293373995e-05,5.521056087220919e-08,5.921293139771199e-13,6.915784758829971e-08,4.041128526085519e-10,4.184511164060066e-05,1.6129659851782857e-08,7.289305521412168e-14,8.287551633899181e-10,7.322819714897121e-09,6.75595445939445e-11,3.0164798803943416e-08,1.3356820217587323e-12,4.286475340154514e-07,1.0398973549597735e-07,1.2463224016413368e-06,2.4136644351815206e-11,3.836414214277802e-09,3.5230245000314667e-07,2.187061726832024e-10
9.493986314665262e-05,0.7445854398890519,1.7020964813834907e-05,3.955007701775473e-06,2.9273134762370825e-06,0.00081257101062877,0.0,0.0,0.0003450270444750064,5.656157645400327e-06,0.0005751668271642397,4.55401071176843e-05,3.173116712521993e-06,3.7805558891716996e-16,1.0854980000817704e-11,5.258650544113157e-08,6.648107720928725e-06,0.0013443716363783196,2.627984542122357e-14,2.6054759010838372e-12,2.389912618543897e-12,7.0288600105611455e-15,1.235629583868285e-09,2.920417084376859e-09,6.907607282621741e-10,5.6374622177298055e-11,6.614424382423269e-15,1.0357064783589663e-09,2.9328448515700366e-09,2.7549009566884415e-12,2.484373302616871e-09,3.9342729019448546e-14,5.009730821686846e-14,1.9713001589690525e-10,3.76,0.0,0.6015862458368538,0.9971481604634611,0.0007609288880571739,4.49319940687633e-05,0.3433415947645513,0.34592347902183485,0.00046478333550226987,1.1769526362847973e-11,0.0012499193861400027,0.00024389650880988565,0.0002672821654139056,2.623185009182248e-08,3.518378054751095e-10,2.376633265982322e-06,2.2578615405844858e-05,0.00010708954875369294,1.3377213523821726e-10,0.00011877993565256149,7.299979353704338e-06,5.891632996626024e-06,0.0006258671435909992,0.0010239225981381263,2.5644006891839982e-06,2.1245158760981114e-07,1.6847398469640354e-05,1.656700361555934e-06,6.500485007396736e-05,3.5962727434454536e-05,5.708412885664682e-08,6.122222005890876e-13,7.185971059343437e-08,4.198900281037697e-10,4.337858186873717e-05,1.6606569177189687e-08,7.536648181445565e-14,8.568022136732046e-10,7.614546746229674e-09,6.977236823601207e-11,3.099846932618025e-08,1.3766295426124975e-12,4.416449848521229e-07,1.0957791063608594e-07,1.318097336433091e-06,2.542017708074037e-11,3.899822716774015e-09,3.8177595624763926e-07,2.2467314713727856e-10
9.590083220766345e-05,0.7449311012402505,1.739921270465061e-05,4.041984815930336e-06,3.0166947262529943e-06,0.0008362414664099857,0.0,0.0,0.00035378924697190004,5.913197864433898e-06,0.0005983690561879917,4.7425971459791686e-05,3.2778171823519325e-06,4.065808214374141e-16,1.141938482027238e-11,5.4127142136671815e-08,6.859731819907416e-06,0.0013758511361070935,2.82138292266606e-14,2.6774519643936575e-12,2.5586887525718475e-12,7.465958632247579e-15,1.2717746851578572e-09,3.1162282541397478e-09,7.280915790614366e-10,6.095281585356023e-11,7.258165932268331e-15,1.1098856148034592e-09,3.149436726012224e-09,2.935958467388957e-12,2.595852430549541e-09,4.1960896250406686e-14,5.36459627951823e-14,2.1170834261790014e-10,3.76,0.0,0.5987884809323897,0.9970811479782234,0.0007878679192850308,4.672304998458694e-05,0.3460335102856842,0.34868315279962947,0.00046475208167251594,1.1855502488477217e-11,0.001278833197549235,0.0002479958443271616,0.00027242676066588524,2.6658600095157404e-08,3.586221818752976e-10,2.4167392183461902e-06,2.3372914854098147e-05,0.00011179239529034866,1.3635898374999421e-10,0.0001224051382656078,7.517235395993831e-06,5.991962940101085e-06,0.0006503432673258544,0.0010515591394380987,2.654190552346764e-06,2.198923492607263e-07,1.7424017816485854e-05,1.7061624043720906e-06,6.681989655177677e-05,3.784846643591543e-05,5.90067872589528e-08,6.328415299358848e-13,7.46416438065644e-08,4.361344302519715e-10,4.495447618785482e-05,1.7092845506602223e-08,7.790471166126908e-14,8.855832150455154e-10,7.91493521428855e-09,7.20325690446121e-11,3.184726578137223e-08,1.4185765766703711e-12,4.549107088801281e-07,1.1545120359595706e-07,1.3933702132954812e-06,2.6768463927782393e-11,3.963581568586729e-09,4.134367241031217e-07,2.3073892280325403e-10
9.686180126867427e-05,0.7452753565943124,1.778277062793258e-05,4.130498159773517e-06,3.1083657160280943e-06,0.0008603954280101104,0.0,0.0,0.00036267395282714313,6.179832864389396e-06,0.0006223252111238007,4.9374132925970536e-05,3.3852648243680607e-06,4.3702426976484857e-16,1.200877815422123e-11,5.5702561747738784e-08,7.075988413928517e-06,0.001407844182326771,3.0277144335172277e-14,2.7506088365507875e-12,2.738001288574858e-12,7.92714356290713e-15,1.3087440012791498e-09,3.323747035276288e-09,7.670828200710805e-10,6.586466865144848e-11,7.9591320535225e-15,1.188699256999328e-09,3.3798007430640063e-09,3.1271637419300416e-12,2.711453032697357e-09,4.473055582958123e-14,5.742165142956044e-14,2.2723337982100583e-10,3.76,0.0,0.596002627998722,0.9970126490776116,0.0008155797101766682,4.856785995413805e-05,0.34871131321108423,0.3514300885014406,0.0004647201351306335,1.1940907933861467e-11,0.0013082480162413853,0.0002521198830939308,0.00027761610200287214,2.7087560177069044e-08,3.654656629129921e-10,2.4570950573132556e-06,2.4185416575033176e-05,0.00011665073920451709,1.389923313736393e-10,0.00012611654708475915,7.738852936662391e-06,6.0929601023280985e-06,0.0006755508266537732,0.0010796479731341733,2.7464601540029553e-06,2.2753861833951325e-07,1.8016018671699036e-05,1.7566181017052572e-06,6.86688104329055e-05,3.981319599680798e-05,6.09794985200018e-08,6.539976227889362e-13,7.750523450125093e-08,4.5285531250216285e-10,4.6573672709647945e-05,1.7588560457957884e-08,8.050901517659012e-14,9.151125798394878e-10,8.22414013383082e-09,7.434048884616849e-11,3.271131736513688e-08,1.4615451560201205e-12,4.6844740609177983e-07,1.2162263240294013e-07,1.4722830836260006e-06,2.8184418907008405e-11,4.027686682263676e-09,4.4742705438639026e-07,2.369039988303827e-10
9.78227703296851e-05,0.7456182157854492,1.8171663449848173e-05,4.2205698949539126e-06,3.2023772499252878e-06,0.0008850391520872383,0.0,0.0,0.00037168081503022185,6.456330430613948e-06,0.0006470547882934831,5.138618905969654e-05,3.4955166872880906e-06,4.694993817882874e-16,1.2624078733194352e-11,5.7313356136284325e-08,7.296924345956564e-06,0.0014403576208512517,3.2477704427380656e-14,2.8249524725415605e-12,2.9284382088984602e-12,8.413580002877785e-15,1.3465518126069377e-09,3.5435918447851225e-09,8.07789714645692e-10,7.113191019734095e-11,8.721940119325829e-15,1.272395208520503e-09,3.624667446462449e-09,3.3289872045435863e-12,2.8312956531220627e-09,4.7659182104324114e-14,6.143754563564027e-14,2.4375829343480476e-10,3.76,0.0,0.5932286199641551,0.9969426343788523,0.000844082623143164,5.046748590052347e-05,0.3513750339654514,0.3541643418045647,0.000464687482180648,1.2025744190615705e-11,0.0013381741621860152,0.0002562683754736449,0.00028285016198377873,2.7518699192551798e-08,3.723682109187718e-10,2.4976986530796837e-06,2.501625605590858e-05,0.00012166798885949663,1.416730407201518e-10,0.00012991566312845583,7.964869600897088e-06,6.194620730436702e-06,0.0007015047016181167,0.0011081913283586746,2.8412630147981855e-06,2.3539483300065047e-07,1.862371315773158e-05,1.80807646723061e-06,7.055191291144419e-05,4.1859386971492644e-05,6.300323834079476e-08,6.757009421054013e-13,8.045208114881041e-08,4.700619933762593e-10,4.823706506393899e-05,1.8093783992522615e-08,8.318068028389772e-14,9.454049206631776e-10,8.542316270284e-09,7.669645743186802e-11,3.359075261164407e-08,1.5055578055770325e-12,4.822577547618909e-07,1.2810568770583242e-07,1.554982735276873e-06,2.967105919207802e-11,4.092133989289457e-09,4.838972255493319e-07,2.431688649331607e-10
9.878373939069593e-05,0.7459596886545286,1.8565915434340032e-05,4.312222433634946e-06,3.298781073519152e-06,0.0009101789401551632,0.0,0.0,0.000380809444770827,6.742962238309896e-06,0.0006725776852668917,5.346376835563717e-05,3.6086307640975564e-06,5.041253882098271e-16,1.3266232067336343e-11,5.89601245387271e-08,7.522585782269839e-06,0.0014733983733713131,3.482387181112744e-14,2.9004888219123323e-12,3.1306177969929337e-12,8.926481915207755e-15,1.385212584173127e-09,3.776409504894027e-09,8.502685367973906e-10,7.677752850910576e-11,9.551543100763681e-15,1.36123227626892e-09,3.8847978240972285e-09,3.5419164917642723e-12,2.9555033634613357e-09,5.075455440932423e-14,6.570751481152422e-14,2.6133877182089507e-10,3.76,0.0,0.5904663899518436,0.9968710739202681,0.0008733953973913081,5.242299709722363e-05,0.35402470225225097,0.35688596812449364,0.0004646541088567614,1.2110012698248574e-11,0.0013686222675921437,0.00026044107267889576,0.00028812891953887415,2.7951986061581803e-08,3.793297965943253e-10,2.538547889768906e-06,2.5865563157100723e-05,0.0001268475841955088,1.4440198090927053e-10,0.0001338039990579687,8.195322389674473e-06,6.296941134929376e-06,0.0007282198962123954,0.0011371913912022783,2.9386535669282734e-06,2.434655073050631e-07,1.924741803331691e-05,1.8605463988550408e-06,7.246952464295233e-05,4.398955968956197e-05,6.507899572123167e-08,6.979620934431636e-13,8.34837930111821e-08,4.877638540924743e-10,4.9945562708550244e-05,1.860858437959783e-08,8.592101245914641e-14,9.764750510878457e-10,8.869618053750785e-09,7.910079233462226e-11,3.448569938921677e-08,1.5506375497283996e-12,4.963444107960637e-07,1.3491434377311536e-07,1.641620821781129e-06,3.123150736225766e-11,4.1569194401409215e-09,5.230058683041811e-07,2.4953400137548664e-10
9.974470845170676e-05,0.7462997850495691,1.8965550242444845e-05,4.405478441527431e-06,3.3976298811161864e-06,0.0009358211389537737,0.0,0.0,0.0003900594113883772,7.040003780760594e-06,0.0006989142074962354,5.560853068914281e-05,3.7246660023359708e-06,5.410275505309357e-16,1.3936211030548285e-11,6.064347360124208e-08,7.753018193928703e-06,0.001506973436166026,3.732448141084604e-14,2.977223833442551e-12,3.3451901591454057e-12,9.467113783522766e-15,1.4247409666819196e-09,4.022876343413498e-09,8.945765578237562e-10,8.28258343741425e-11,1.0453251342088912e-14,1.455480655890682e-09,4.160984165295785e-09,3.766456920345647e-12,3.08420178504443e-09,5.402476688146515e-14,7.024616018996427e-14,2.800331229722882e-10,3.76,0.0,0.5877158712785193,0.9967979371515513,0.0009035371552489055,5.4435469926848035e-05,0.35666034705003435,0.35959502261688153,0.00046462000091881977,1.2193714844000368e-11,0.0013996032840367424,0.0002646377267793296,0.0002934523601646046,2.8387389766956477e-08,3.863503992685383e-10,2.5796406655178144e-06,2.673346198052229e-05,0.00013219299633523006,1.4718002740135695e-10,0.00013778307888412278,8.430247665478695e-06,6.399917689973463e-06,0.0007557115353872806,0.0011666503046502007,3.038687164009419e-06,2.5175523205004195e-07,1.9887454719870757e-05,1.914036675734202e-06,7.442196574711463e-05,4.620628426665981e-05,6.720777298589697e-08,7.20791825236227e-13,8.660198972340142e-08,5.059703361279688e-10,5.170009124475984e-05,1.913302816189486e-08,8.873133476458317e-14,1.0083379861287945e-09,9.206199490503913e-09,8.155379860263764e-11,3.5396284893504046e-08,1.5968079185992723e-12,5.107100070910314e-07,1.4206306952253969e-07,1.7323539944386349e-06,3.286899364534476e-11,4.222039003923224e-09,5.649203541730959e-07,2.559998789566104e-10
9.999999999999998e-05,0.7466385148262349,1.9072625327944058e-05,4.430525357926819e-06,3.424307942761546e-06,0.0009427185338716971,0.0,0.0,0.0003925371023029659,7.120701425192689e-06,0.0007060501879480225,5.618981810171761e-05,3.755990669165566e-06,5.512302127884477e-16,1.4119002392379467e-11,6.109690066849602e-08,7.815042776680922e-06,0.0015159837281712649,3.801593215404614e-14,2.9978115694819927e-12,3.404362996430238e-12,9.615566175467843e-15,1.4353898382473768e-09,4.090736556228798e-09,9.066623449840024e-10,8.450355924898949e-11,1.07056351369695e-14,1.4814639904012843e-09,4.237159186329447e-09,3.828126524399132e-12,3.119163060985764e-09,5.492398822919988e-14,7.149900129692535e-14,2.851944197856101e-10,3.76,0.0,0.5869871274756397,0.9967782386520656,0.000911686465808137,5.497981817801876e-05,0.3573581798416405,0.3603126048895012,0.0004646108144472887,1.2215856155309377e-11,0.001407924733399077,0.00026575660831846767,0.0002948740990992002,2.8503411291565452e-08,3.8822541639707286e-10,2.5905980719039655e-06,2.6967169192426485e-05,0.00013364138205241807,1.4792641215006568e-10,0.00013885561366441007,8.493414493367202e-06,6.427384352916862e-06,0.0007631474457205872,0.0011745537838250464,3.0657136101290596e-06,2.539949019335429e-07,2.006027417084943e-05,1.928419571448203e-06,7.494654831615964e-05,4.6810062920886316e-05,6.778234732016049e-08,7.269537519743043e-13,8.744511784696069e-08,5.108931204727163e-10,5.217405806659048e-05,1.927398166927367e-08,8.948986288348716e-14,1.016937922333944e-09,9.297195471873737e-09,8.221368549598393e-11,3.564083675041372e-08,1.6092599573248803e-12,5.145736057221157e-07,1.4402126493712892e-07,1.7571670941905218e-06,3.3317382097324935e-11,4.239394362110287e-09,5.765492836048555e-07,2.577346026041786e-10
0.00010070567751271759,0.7466385148262349,1.9370590932212823e-05,4.500360837400464e-06,3.4989773225593695e-06,0.0009619721408401086,0.0,0.0,0.0003994302423620763,7.347734293293429e-06,0.0007260850750240024,5.7822167747220455e-05,3.843682315239007e-06,5.803374142939623e-16,1.4635016407902508e-11,6.236401745237279e-08,7.988266338760165e-06,0.0015410898787634813,3.99888659863962e-14,3.0551634599224007e-12,3.572838823728949e-12,1.0036792370591626e-14,1.4651517983849733e-09,4.283699327473005e-09,9.40772031668691e-10,8.930252861420447e-11,1.1432755578005428e-14,1.5554223268230747e-09,4.45405092478513e-09,4.003131965520912e-12,3.217519109824577e-09,5.747823840459578e-14,7.5068850402818e-14,2.9990237451540544e-10,3.76,0.0,0.5849769974532607,0.9967231929239402,0.0009345274085115106,5.65059876350769e-05,0.3592819966087251,0.362291560179521,0.0004645851438477334,1.2276851962676183e-11,0.0014311284896672764,0.00026885809068347984,0.0002988204761238164,2.8824879349307324e-08,3.934300071606886e-10,2.6209748923062866e-06,2.762007074163145e-05,0.00013770772718309476,1.5000806182528042e-10,0.00014185443766702845,8.669681138140747e-06,6.503546833038894e-06,0.0007839948619804736,0.0011965701685239007,3.1414200906886805e-06,2.6026867559050796e-07,2.054414932498535e-05,1.968555955273113e-06,7.640955580842011e-05,4.851218090572939e-05,6.939058579832517e-08,7.442010289471699e-13,8.980830086564793e-08,5.246909387209961e-10,5.350159273829558e-05,1.9667180121103025e-08,9.16129878674756e-14,1.0410089425847741e-09,9.552214078287696e-09,8.405576859905323e-11,3.632263563945708e-08,1.6440929539690658e-12,5.253571528948929e-07,1.495668395767998e-07,1.827344037280995e-06,3.4586858156165944e-11,4.287488667579883e-09,6.098171983180609e-07,2.625669589983083e-10
0.00010166664657372842,0.746975887848331,1.978105995799129e-05,4.596892797110425e-06,3.6028780095127912e-06,0.0009886383841991966,0.0,0.0,0.00040892142333999286,7.666436673104788e-06,0.000754111429260549,6.0106403460577823e-05,3.965740591199047e-06,6.221930655780547e-16,1.536367749482144e-11,6.412237771553697e-08,8.228374243928446e-06,0.0015757548425456734,4.282688266843926e-14,3.134313663047503e-12,3.814282421994956e-12,1.0636888573964879e-14,1.506460105557083e-09,4.559617231207144e-09,9.889141790350184e-10,9.62347723295004e-11,1.249615124286531e-14,1.6613514572037593e-09,4.764855592691406e-09,4.2524837492086755e-12,3.355586120363223e-09,6.112372286664693e-14,8.019175863830292e-14,3.21010376574431e-10,3.76,0.0,0.5822497021763031,0.9966468094803078,0.0009663860648054279,5.8635640079884444e-05,0.36188967844588543,0.3649756354543325,0.00046454952284085777,1.2359425336474305e-11,0.0014632094964737014,0.0002731019180962428,0.0003042332666514997,2.926442389948773e-08,4.0056861765090653e-10,2.6625484955482473e-06,2.8525501645211402e-05,0.00014339530901736093,1.528869718023353e-10,0.00014601962120886766,8.913657851233698e-06,6.607825063922838e-06,0.0008130852335660177,0.0012269530394256871,3.2469095716338143e-06,2.690105846139243e-07,2.1217832662229724e-05,2.024112770257134e-06,7.843261387071107e-05,5.090992018828972e-05,7.162846316114011e-08,7.682007390671635e-13,9.310436552480102e-08,5.439352163117072e-10,5.5351026045669405e-05,2.021110324470212e-08,9.456733004000433e-14,1.0745033391401453e-09,9.907814716287473e-09,8.660698178703581e-11,3.726487744992897e-08,1.6925172147483623e-12,5.402884331948912e-07,1.574411453313821e-07,1.9267580049743115e-06,3.6388553127031543e-11,4.3532644347089295e-09,6.578824770052273e-07,2.6923569333271045e-10
