Time (s),Volume (m^3),H(5),O(6),OH(7),H2(8),Ar(9),He(10),HO2(11),H2O2(12),CO(13),CO2(14),HCO(15),C(T)(16),CH(17),CH2(T)(18),CH3(19),CH2O(20),HCCO(21),C2H(22),C2H2(23),H2CC(24),CH2(S)(25),CH3OH(26),CH3O(27),CH2CO(28),C2H3(29),C2H4(30),C2H6(31),C2H5(32),CH2OH(33),CH3CO(34),CH2CHO(35),CH3CHO(36),N2,Ne,CH3CF3(1),O2(2),H2O(3),CH4(4),CH2CF2(57),HF(38),O2(161),S(164),CF2O(49),S(125),C2HF(58),S(463),C2HF(468),C2H2F3(68),S(165),S(464)
4.425476265456488e-09,0.9015111436545485,1.1884179677739766e-10,6.575510973848292e-11,7.920379380451134e-13,1.2153007627835789e-12,0.0,0.0,8.564025480479087e-08,1.151739471838645e-12,1.0530115976673567e-13,1.1070756571000647e-21,2.4112141575802402e-14,1.4829402403048951e-36,5.0292081244254056e-26,4.1742945128643027e-20,8.56531514023476e-27,2.430206480588201e-09,3.5422154007560373e-31,3.349221432576399e-17,1.3436195978491855e-28,2.6616965216595223e-35,5.671192245851549e-19,3.1478643233555904e-27,7.702244580347595e-18,1.9882349107058596e-35,2.4157122749414647e-35,2.8259339838725413e-33,1.1263906735436362e-55,1.04849071083404e-45,6.811415468672088e-17,8.292867069628611e-44,5.241021642428787e-34,1.2490612752026868e-44,3.76,0.0,0.7348887516114077,0.9968386241465517,2.3121295854121463e-14,4.441222486371496e-36,0.002437839472639083,0.0024380807831895523,0.003161287717916651,2.998125544691547e-12,2.430335969563169e-09,8.472842632444786e-08,1.1941134047167255e-07,6.531003412914395e-13,4.1547512128493686e-13,1.0353535289258722e-09,5.370510065675275e-11,7.026018828355863e-16
4.553325091444582e-09,0.9015226700517143,1.2385316978739675e-10,6.929605439092837e-11,8.47838691087243e-13,1.3017366835943805e-12,0.0,0.0,8.810713342370943e-08,1.2189478017250936e-12,1.1481343963732058e-13,1.2480442984543637e-21,2.628032675963947e-14,1.7854433427705275e-36,5.717928123268789e-26,4.772547048657451e-20,9.713946844320349e-27,2.573759853413456e-09,4.3669536763346345e-31,3.751870348966828e-17,1.6391875805384165e-28,3.3405416161040443e-35,6.307120053888183e-19,3.6291587232605896e-27,8.353778658709134e-18,2.448163690554986e-35,2.869920864170477e-35,3.519832437417987e-33,1.5078858633398487e-55,1.3326288331000626e-45,7.413515829803026e-17,1.0492763535688033e-43,6.4003764313537196e-34,1.5878365228732352e-44,3.76,0.0,0.7348184381248398,0.9968385993171981,2.541937425725433e-14,5.35275445090495e-36,0.002508143344431974,0.0025083987932207614,0.003161309933251382,3.091247556110042e-12,2.5739010294808273e-09,8.714691954222085e-08,1.264070038542402e-07,6.78419739511544e-13,4.520005116772504e-13,1.0890713621314671e-09,5.688547047787705e-11,7.651751991175441e-16
4.681173917432677e-09,0.9015341953787782,1.2895201525319677e-10,7.292811245233675e-11,9.060080209296926e-13,1.3919217098663452e-12,0.0,0.0,9.057364982763406e-08,1.2880455101896861e-12,1.2488025586868513e-13,1.4024950470408569e-21,2.8573754214233977e-14,2.1391137618366473e-36,6.47864184621837e-26,5.436699433420867e-20,1.0980400323669873e-26,2.721394878262849e-09,5.3533960025861e-31,4.1896883098250985e-17,1.9887674611665118e-28,4.166133521364907e-35,6.994105349368259e-19,4.167190476191014e-27,9.038523407229024e-18,2.9974666920434415e-35,3.3929513881160106e-35,4.357737917740907e-33,2.0044055889388668e-55,1.6844694385334633e-45,8.049210265976111e-17,1.3190059392381072e-43,7.771807080105728e-34,2.0053405163646607e-44,3.76,0.0,0.734748131365828,0.996838580310469,2.7876929210384512e-14,6.419734245666241e-36,0.0025784402858253634,0.002578710274890663,0.0031613263221473196,3.1843446086349303e-12,2.721548421562583e-09,8.95641422584491e-08,1.336015979428221e-07,7.038030356813898e-13,4.905752221331999e-13,1.143797614167749e-09,6.015621975096344e-11,8.313530046900272e-16
4.809022743420771e-09,0.9015457196358435,1.3413824049819106e-10,7.665127244572002e-11,9.665869564558564e-13,1.4859260503116103e-12,0.0,0.0,9.303980407932054e-08,1.3590312760907845e-12,1.3551723157056185e-13,1.5713322712366798e-21,3.099585526863043e-14,2.550936784220118e-36,7.316689091767431e-26,6.17193999926156e-20,1.2373363016305892e-26,2.87311094262761e-09,6.52765688801029e-31,4.664653446338789e-17,2.400333461011997e-28,5.164814563606934e-35,7.734702695905509e-19,4.766767022524416e-27,9.757062671207565e-18,3.6504060769701725e-35,3.9928651927343973e-35,5.364370623864675e-33,2.6466582609859222e-55,2.1180841864232986e-45,8.719322762508178e-17,1.6478928919610832e-43,9.386441193569727e-34,2.5170065315110365e-44,3.76,0.0,0.7346778313337285,0.9968385656182646,3.050062231403506e-14,7.663651690819192e-36,0.0026487302974795806,0.0026490152288268475,0.0031613383927050886,3.277419717472104e-12,2.873277552362063e-09,9.198011632694955e-08,1.4099510661693776e-07,7.292429593694819e-13,5.31251848283173e-13,1.1995105658471199e-09,6.351733469477067e-11,9.012357452880092e-16
4.936871569408865e-09,0.9015572428230134,1.3941175295421644e-10,8.0465523462655e-11,1.0296163763444429e-12,1.5838198347448786e-12,0.0,0.0,9.550559623846431e-08,1.4319037789437675e-12,1.4673999175263967e-13,1.7554992361616863e-21,3.355005650474544e-14,3.028640095039509e-36,8.237654028495523e-26,6.983710382129605e-20,1.3901939475512997e-26,3.0289074538056202e-09,7.919229762596913e-31,5.178796663685297e-17,2.88277554223747e-28,6.366757008024674e-35,8.531519897877437e-19,5.432951650510311e-27,1.0509966436533692e-17,4.423060491009238e-35,4.6784077247784866e-35,6.567867633763522e-33,3.472597160734172e-55,2.6500768634892198e-45,9.424671336847112e-17,2.0468184504380252e-43,1.1278919789596199e-33,3.1407783890867525e-44,3.76,0.0,0.7346075380278977,0.9968385541070638,3.32972277546558e-14,9.108330990853457e-36,0.002719013380054873,0.0027193136556568423,0.0031613472784462996,3.3704752459192406e-12,3.029087848236572e-09,9.439486313515931e-08,1.4858751375703492e-07,7.547329352439003e-13,5.740827314632122e-13,1.2561889606348786e-09,6.6968802113969e-11,9.74923827996243e-16
5.0647203953969595e-09,0.9015687649403903,1.4477246016133277e-10,8.437085504225306e-11,1.0951370096789589e-12,1.6856731142393946e-12,0.0,0.0,9.797102636239001e-08,1.50666169891899e-12,1.585641633788534e-13,1.9559791207477833e-21,3.6239779777993975e-14,3.5807506486849914e-36,9.247369749257544e-26,7.877710413135005e-20,1.5575662084252675e-26,3.188783834815386e-09,9.561316196296443e-31,5.73420153761068e-17,3.4459747510241615e-28,7.80638993295071e-35,9.38721746139987e-19,6.171069186087464e-27,1.1297791143358493e-17,5.333498475905443e-35,5.459044946187751e-35,8.0001406096339e-33,4.528901191188316e-55,3.299965876897468e-45,1.0166068083167205e-16,2.5283054751031895e-43,1.3487675204637784e-33,3.897435479281835e-44,3.76,0.0,0.7345372514476918,0.9968385449333768,3.627363184363072e-14,1.0780117291922157e-35,0.002789289534211409,0.0027896055560081155,0.0031613538228612652,3.4635130386787103e-12,3.188978751261137e-09,9.68084036145567e-08,1.5637880324448857e-07,7.802670200455005e-13,6.191199598994224e-13,1.3138119949804725e-09,7.051060927809083e-11,1.0525176213399041e-15
5.192569221385054e-09,0.9015802859880765,1.5022026976763878e-10,8.836725708302942e-11,1.1631894364823567e-12,1.7915558612588992e-12,0.0,0.0,1.004360945065451e-07,1.5833037168402698e-12,1.7100537540647902e-13,2.1737959648012612e-21,3.9068442233635995e-14,4.2166493388342e-36,1.0351922411204328e-25,8.859902540929006e-20,1.7404500947091322e-26,3.352739521419939e-09,1.149114777500328e-30,6.333004219974115e-17,4.1008757825040865e-28,9.522819436377386e-35,1.030450810555161e-18,6.986711148165119e-27,1.2121079966065706e-17,6.401947618992668e-35,6.344997460115167e-35,9.697227400296128e-33,5.8725706538122885e-55,4.09057815301556e-45,1.094431921218068e-16,3.1066965167992255e-43,1.605519758119417e-33,4.810919917912321e-44,3.76,0.0,0.7344669715924672,0.9968385374832193,3.943683259718317e-14,1.2708056742487314e-35,0.0028595587606092846,0.002859890930508074,0.0031613586399344895,3.556534519579709e-12,3.352949716252457e-09,9.922075824987637e-08,1.643689589615998e-07,8.05839849880545e-13,6.664153697866691e-13,1.3723593096483707e-09,7.414274383338181e-11,1.134117455366979e-15
5.320418047373148e-09,0.901591805966176,1.5575508952904274e-10,9.245471973499732e-11,1.2338140883926282e-12,1.9015379698206696e-12,0.0,0.0,1.0290080072506312e-07,1.6618285141831243e-12,1.8407925882921166e-13,2.4100159118232924e-21,4.2039456326185086e-14,4.9466443544568025e-36,1.1557656562834836e-25,9.936517496533973e-20,1.939887677549763e-26,3.5207739584996092e-09,1.3750424090709545e-30,6.97739331672918e-17,4.859584576685622e-28,1.1560406540952176e-34,1.1286156135089754e-18,7.88574236781652e-27,1.2980363168449424e-17,7.651024415661558e-35,7.347285451756709e-35,1.1699771957062066e-32,7.573243116355174e-55,5.048602866573176e-45,1.1760225101851098e-16,3.798399376277878e-43,1.9028391952444724e-33,5.908791603695601e-44,3.76,0.0,0.7343966984615805,0.996838531303059,4.279393919459263e-14,1.4924138934886807e-35,0.002929821059908522,0.0029301697797840627,0.003161362183198791,3.6495407943436144e-12,3.521000207141743e-09,1.0163194709076453e-07,1.725579647915947e-07,8.314465767183724e-13,7.160205466787692e-13,1.431810978689e-09,7.78651936948675e-11,1.219823621753872e-15
5.576115699349337e-09,0.9016148427140244,1.6708539107887547e-10,1.0090278843438812e-10,1.3829410551683315e-12,2.134079456093732e-12,0.0,0.0,1.0782912759683546e-07,1.82452117628828e-12,2.1218757413638663e-13,2.94214630028715e-21,4.8422165857825914e-14,6.73517347739993e-36,1.4299364398633248e-25,1.2399306411376816e-19,2.3928237325541532e-26,3.869076899191182e-09,1.94487958135441e-30,8.411946871653289e-17,6.7431639181547866e-28,1.6805932053455063e-34,1.345383658085688e-18,9.958829233622737e-27,1.480897081671014e-17,1.079469994443942e-34,9.749169075258725e-35,1.6809437271696946e-32,1.2402347871218916e-54,7.596245795069979e-45,1.3508173742564947e-16,5.599065040779897e-43,2.6403335510264053e-33,8.788598278853791e-44,3.76,0.0,0.7342561723702463,0.9968385215344296,5.0118859906134415e-14,2.0364677472433686e-35,0.0030703248798508286,0.00307070790517321,0.003161366666603889,3.835510899554993e-12,3.869337657910875e-09,1.0645090546443169e-07,1.8953246232775944e-07,8.827446588935395e-13,8.223652970123363e-13,1.55334979240923e-09,8.558099204461797e-11,1.4039559269479961e-15
5.791040867263468e-09,0.9016342028093696,1.7687740553378279e-10,1.08285430130272e-10,1.5166069624047401e-12,2.3428491289906005e-12,0.0,0.0,1.1197048459376282e-07,1.967085289942314e-12,2.3791140240089435e-13,3.456705154783508e-21,5.425803665374748e-14,8.640734240468617e-36,1.6978561987966725e-25,1.4822314637774302e-19,2.8349324703366015e-26,4.174456172040055e-09,2.57244734562722e-30,9.779341361185403e-17,8.77967140821919e-28,2.271773217479388e-34,1.550066234569749e-18,1.2016975990388313e-26,1.6461890455397345e-17,1.4248193865490435e-34,1.2242312494279104e-34,2.2510441288437222e-32,1.849804521195791e-54,1.0581931683755156e-44,1.5100972117422995e-16,7.654724947637033e-43,3.4367059141652046e-33,1.2105585261179344e-43,3.76,0.0,0.734138074785076,0.9968385149643525,5.694139083304684e-14,2.617560823847015e-35,0.0031884031177146317,0.003188816221434902,0.003161368782427129,3.991785965120098e-12,4.174748507774662e-09,1.1049801761645869e-07,2.0441539837653583e-07,9.259323862903146e-13,9.193568251645455e-13,1.6581358545465798e-09,9.234580241434665e-11,1.5723299996754002e-15
6.005966035177599e-09,0.9016535598833592,1.8691409951178088e-10,1.1592528937145969e-10,1.6580714036390303e-12,2.564125493635597e-12,0.0,0.0,1.1611081945733322e-07,2.114952829211468e-12,2.656300585887318e-13,4.039069577972801e-21,6.054116764348832e-14,1.0989693234087899e-35,2.0037835217826463e-25,1.7605186923308651e-19,3.339415754751345e-26,4.491355088464377e-09,3.368898239541398e-30,1.1306503736425613e-16,1.1321666508064347e-27,3.0372850853392063e-34,1.776785133732793e-18,1.4399225839541662e-26,1.8223080643614507e-17,1.8621155850657958e-34,1.5243804844472084e-34,2.98276955632304e-32,2.724503822870479e-54,1.4592377406818734e-44,1.6810555056954002e-16,1.0347487709565377e-42,4.42939121538009e-33,1.648602059592035e-43,3.76,0.0,0.7340199961947628,0.9968385092285267,6.44101448228519e-14,3.3355502859664147e-35,0.0033064617879252603,0.003306906105332477,0.0031613700532335687,4.148025475758353e-12,4.4916814445251066e-09,1.145420846501878e-07,2.1986008319051957e-07,9.69167676319052e-13,1.0235488880730007e-12,1.7652297850551493e-09,9.93656951422503e-11,1.7536341158797944e-15
6.220891203091731e-09,0.9016729139364816,1.9719503784274125e-10,1.2382232226532017e-10,1.807522271692313e-12,2.7982383738587697e-12,0.0,0.0,1.2025013242989676e-07,2.2681175485377196e-12,2.954178631156575e-13,4.695621060081142e-21,6.728763786453132e-14,1.386475521830895e-35,2.3515165253052488e-25,2.0785666464038332e-19,3.9126265484903596e-26,4.819771126803699e-09,4.371342134725893e-30,1.30053219590141e-16,1.4469518765105423e-27,4.019387695549417e-34,2.0269959970776306e-18,1.714181099119517e-26,2.009471948353309e-17,2.4112979997947328e-34,1.8832981765771e-34,3.9136270629947085e-32,3.96575108756288e-54,1.9931657856845362e-44,1.86405622867687e-16,1.3841301575044647e-42,5.656779993489181e-33,2.221545808000024e-43,3.76,0.0,0.7339019365962515,0.9968385039713403,7.256203085503245e-14,4.216469026926298e-35,0.003424500893616493,0.0034249775598446212,0.0031613708346367245,4.304230557370004e-12,4.820134036932615e-09,1.1858319028438508e-07,2.3586644022764657e-07,1.0124381312515425e-12,1.1351795080763525e-12,1.874548428118792e-09,1.0664061620939276e-10,1.9483436576552e-15
6.435816371005862e-09,0.9016922649692246,2.0771978620868854e-10,1.319764851661789e-10,1.965146304312761e-12,3.0455169734899426e-12,0.0,0.0,1.243884237523392e-07,2.426573207528804e-12,3.27349153253114e-13,5.433144116398943e-21,7.4513489483948e-14,1.7360527895380855e-35,2.7450854757447894e-25,2.440390560194006e-19,4.561344430950853e-26,5.159701778544396e-09,5.6233471217971355e-30,1.4888096893822617e-16,1.8338899884406734e-27,5.268526226922291e-34,2.3021926775122078e-18,2.028346193084731e-26,2.207889781002353e-17,3.0957201356735944e-34,2.3098034608001066e-34,5.088035363286755e-32,5.708915208525843e-54,2.6980817180226206e-44,2.0594589291990869e-16,1.8334382337678487e-42,7.162947497251114e-33,2.9642514753689476e-43,3.76,0.0,0.7337838959864866,0.9968384990111783,8.14348192078095e-14,5.29021859093298e-35,0.0035425204379215974,0.003543030587949532,0.0031613713082544663,4.4604018892371695e-12,5.160103866893273e-09,1.2262141527304657e-07,2.5243439295318115e-07,1.0557333887573605e-12,1.2544847734878226e-12,1.9860115893902307e-09,1.1417051198025687e-10,2.1569337056795164e-15
6.650741538919993e-09,0.901711612982077,2.18487911141855e-10,1.403877344385915e-10,2.1311290909959697e-12,3.3062898777779108e-12,0.0,0.0,1.2852569366490603e-07,2.590313570952305e-12,3.6149828314011365e-13,6.2588432099920455e-21,8.223472790910433e-14,2.1584789412326885e-35,3.188758808484355e-25,2.8502526285285784e-19,5.292792064348664e-26,5.511144540394787e-09,7.175801337479303e-30,1.6967540880117808e-16,2.3062490463175495e-27,6.844562205637124e-34,2.6039065547091346e-18,2.386547985280034e-26,2.417762263331137e-17,3.942596318713649e-34,2.8136648077433334e-34,6.558302360869216e-32,8.133124080580567e-54,3.6214186194316404e-44,2.267618785277285e-16,2.4064897684050805e-42,8.998253758503398e-33,3.919012038921272e-43,3.76,0.0,0.7336658743624141,0.9968384942392262,9.106713521831286e-14,6.591004438069252e-35,0.0036605204239733386,0.0036610651926249254,0.0031613715829031143,4.616539884572635e-12,5.511588521504079e-09,1.2665683751593149e-07,2.695638648397022e-07,1.0990447821354642e-12,1.381698854464669e-12,2.0995419266169584e-09,1.2195532896558566e-10,2.379879040360669e-15
6.8656667068341246e-09,0.9017309579755263,2.2949898002287846e-10,1.490560264267052e-10,2.3056550794526204e-12,3.5808850547249797e-12,0.0,0.0,1.3266194240751991e-07,2.7593324087311582e-12,3.979396237614767e-13,7.180359625469849e-21,9.04673218855263e-14,2.6659824862061915e-35,3.6870488801100922e-25,3.3126676864866797e-19,6.114651405203131e-26,5.874096913147073e-09,9.0878462777796e-30,1.925677635553501e-16,2.879178248786933e-27,8.81812599214135e-34,2.933705887941259e-18,2.793180512252645e-26,2.6392820296764998e-17,4.983484343710621e-34,3.405664314464652e-34,8.385690885098075e-32,1.1473567565334522e-53,4.821852961471519e-44,2.488886655186525e-16,3.13173247070348e-42,1.1219971458328429e-32,5.136828256803981e-43,3.76,0.0,0.7335478717209796,0.9968384895805861,1.0149845329803226e-13,8.157798897544166e-35,0.0037785008549039837,0.0037790813768480286,0.003161371733482487,4.772644815237743e-12,5.874585591924952e-09,1.3068953215987917e-07,2.8725477936709074e-07,1.1423650814391617e-12,1.517054018189379e-12,2.215064848895943e-09,1.2999501379134503e-10,2.6176541429160558e-15
7.080591874748256e-09,0.9017502999500607,2.4075256107900174e-10,1.5798131738653432e-10,2.4889075820562444e-12,3.869629856399787e-12,0.0,0.0,1.3679717021989575e-07,2.9336234959396505e-12,4.3674756289193567e-13,8.205788863048516e-21,9.922720358835082e-14,3.272385316583558e-35,4.244717744410919e-25,3.8324088451208555e-19,7.03508027466394e-26,6.248556399394753e-09,1.1427893067113961e-29,2.176933446818936e-16,3.569900582837313e-27,1.1272108534409178e-33,3.2931951718214633e-18,3.252908558066235e-26,2.8726339562490944e-17,6.2548101799546154e-34,4.0976642981858885e-34,1.0641583891954316e-31,1.6036679470730379e-53,6.371528334509999e-44,2.723609128034633e-16,4.042954861069097e-42,1.389295210263387e-32,6.678850849011597e-43,3.76,0.0,0.7334298880591293,0.9968384849800926,1.1276909091242406e-13,1.0034838817704198e-34,0.0038964617338452996,0.003897079143595583,0.0031613718151600567,4.9287168681773265e-12,6.249092671096157e-09,1.3471957169788544e-07,3.055070600225164e-07,1.1856882658633998e-12,1.6607806441140411e-12,2.332508417935127e-09,1.3828951313055137e-10,2.8707331964428513e-15
7.295517042662387e-09,0.901769638906168,2.522482233823354e-10,1.6716356352340165e-10,2.6810687821370017e-12,4.172851020228382e-12,0.0,0.0,1.4093137734150828e-07,3.113180612799854e-12,4.779965050463339e-13,9.343698169746724e-21,1.0853026871230394e-13,3.9932538036385806e-35,4.866782774977134e-25,4.414512883742164e-19,8.062728900372515e-26,6.634520504715889e-09,1.4274723108159868e-29,2.4519153718015187e-16,4.397916965085195e-27,1.4303295822322555e-33,3.6840145163156716e-18,3.770674225166513e-26,3.117995450329861e-17,7.798435020588316e-34,4.902675105935216e-34,1.3408753120880201e-31,2.2218862888923124e-53,8.358638225330145e-44,2.9721285727891027e-16,5.1800777731845405e-42,1.7090325916453893e-32,8.618008014656162e-43,3.76,0.0,0.7333119233738109,0.996838480406314,1.2492020270892508e-13,1.2272156565049772e-34,0.004014403063928552,0.004015058495843844,0.003161371859370216,5.084756171880103e-12,6.635107354921599e-09,1.3874702606205364e-07,3.2432063030042437e-07,1.2290093454804247e-12,1.8131072387932344e-12,2.4518032552438813e-09,1.4683877374031596e-10,3.1395900869423374e-15
7.51044221057652e-09,0.9017889748443356,2.63985536848084e-10,1.76602720952986e-10,2.882319740316347e-12,4.4908746702897764e-12,0.0,0.0,1.4506456401164097e-07,3.2979975446778126e-12,5.217608714184849e-13,1.0603144615349346e-20,1.1839237656077147e-13,4.846060087224639e-35,5.558522333431435e-25,5.064285616489587e-19,9.206756860471988e-26,7.031986736377872e-09,1.7718684654294744e-29,2.752057858287638e-16,5.385224278703308e-27,1.8024165116820445e-33,4.107839027935345e-18,4.35170350519037e-26,3.375536734163777e-17,9.662270735636685e-34,5.834925424743248e-34,1.6782743158099932e-31,3.052940238089203e-53,1.089040975333539e-43,3.2347831874181743e-16,6.590035791508144e-42,2.0894243938194192e-32,1.1040838245970141e-42,3.76,0.0,0.7331939776619709,0.9968384758455282,1.3799377459383782e-13,1.4926150541507867e-34,0.0041323248482845135,0.004133019436568583,0.003161371879836325,5.240762805076397e-12,7.032627240973606e-09,1.4277196271510963e-07,3.436954137025237e-07,1.2723242002651891e-12,1.9742604508189467e-12,2.5728824508230615e-09,1.5564274242245007e-10,3.424698404336506e-15
7.940292546404782e-09,0.9018276376688039,2.8818340113254445e-10,1.9625159371868166e-10,3.312809597650524e-12,5.172630866524618e-12,0.0,0.0,1.5332787695412892e-07,3.6833860206477135e-12,6.171336447351456e-13,1.3525437847775509e-20,1.3985697624241452e-13,7.027964747010153e-35,7.17347697798178e-25,6.589436562481056e-19,1.1883239274007257e-25,7.86141561649432e-09,2.6825344238790327e-29,3.4337644781264985e-16,7.939614693356761e-27,2.807571864097335e-33,5.061375363051024e-18,5.725914529326481e-26,3.927805231024141e-17,1.4576639891701868e-33,8.14459046071259e-34,2.5806673056502965e-31,5.632465394708275e-53,1.813433760824201e-43,3.803830152353036e-16,1.045746343924128e-41,3.0700246437705456e-32,1.7764883986733655e-42,3.76,0.0,0.7329581431465197,0.9968384667372965,1.6708036346588045e-13,2.1745387058564543e-34,0.004368109792335145,0.004368886095348153,0.003161371875185378,5.5526782470027994e-12,7.862173018642687e-09,1.5081454090814496e-07,3.8412831392237135e-07,1.3589223614405288e-12,2.323944119631321e-12,2.820138104210121e-09,1.7401459144604833e-10,4.0455622049536755e-15
8.370142882233045e-09,0.9018662884273663,3.133427300489178e-10,2.1692758243270118e-10,3.781803423453017e-12,5.917495220117027e-12,0.0,0.0,1.6158711096002177e-07,4.089739309511484e-12,7.23461584030196e-13,1.7055630202279973e-20,1.6374715267290554e-13,1.0002767588665797e-34,9.137241116427172e-25,8.4558849145875365e-19,1.5148647832391066e-25,8.736823118051743e-09,3.975395873961436e-29,4.2343356590609176e-16,1.1468130520938034e-26,4.271994244720081e-33,6.167882177958671e-18,7.423269416709625e-26,4.530667612476535e-17,2.152888240116918e-33,1.1167648730805905e-33,3.8793699116924885e-31,1.0098819482108843e-52,2.948656238486535e-43,4.4333740163612665e-16,1.6200937088272657e-41,4.417934654595407e-32,2.7900412454601344e-42,3.76,0.0,0.732722384488365,0.9968384576273239,2.0038114755697213e-13,3.1095318336880624e-34,0.004603816591033402,0.0046046791437307465,0.003161371829297341,5.864463404154353e-12,8.737710804433325e-09,1.5884779985483127e-07,4.268051488405171e-07,1.4454625028079757e-12,2.71160823882867e-12,3.0737862110825894e-09,1.9340463511047353e-10,4.737107433133905e-15
8.799993218061307e-09,0.9019049271239221,3.3946011309082127e-10,2.386303319448104e-10,4.290709923171367e-12,6.728054775185225e-12,0.0,0.0,1.6984226794128242e-07,4.517007878993194e-12,8.413406538396743e-13,2.1285733547140925e-20,1.90188479352535e-13,1.3997642387706197e-34,1.1502006729157595e-24,1.0716282217797815e-18,1.9096370462868062e-25,9.658189329584846e-09,5.778939129850345e-29,5.166694606801381e-16,1.6262012774987635e-26,6.36458313058178e-33,7.441959638738188e-18,9.496439910119542e-26,5.1852535083437134e-17,3.1194773668684484e-33,1.5069394532699653e-33,5.713798402467287e-31,1.7638612333271313e-52,4.691158818803307e-43,5.125975085631799e-16,2.4562168383621294e-41,6.239839565071196e-32,4.28731214703531e-42,3.76,0.0,0.7324867016631036,0.996838448480989,2.382613443943099e-13,4.372386101624931e-34,0.004839445269407552,0.004840398605505054,0.0031613717768106814,6.176118423017535e-12,9.659221408569254e-09,1.6687219894600286e-07,4.717253067308339e-07,1.5319314249625496e-12,3.139000603847024e-12,3.3333717861992506e-09,2.1381244854802665e-10,5.5031122475775454e-15
9.22984355388957e-09,0.9019435537623696,3.6653215307332183e-10,2.613594853139768e-10,4.840920434269753e-12,7.606886885808424e-12,0.0,0.0,1.7809334980898674e-07,4.965142278761833e-12,9.713670801142758e-13,2.6317447621758214e-20,2.193059560362221e-13,1.9289294245092948e-34,1.4324674190469657e-24,1.3428059772290936e-18,2.3829641054411453e-25,1.0625494352888611e-08,8.255281978222288e-29,6.244401062737383e-16,2.2678182399665382e-26,9.30294992537068e-33,8.89871215746919e-18,1.2003232713403566e-25,5.892601326073628e-17,4.442426047859715e-33,2.0042007706913544e-33,8.261532737578863e-31,3.0076057876114023e-52,7.315465510884311e-43,5.884131450028216e-16,3.651727363466782e-41,8.665364667381967e-32,6.459214357598781e-42,3.76,0.0,0.7322510946463401,0.9968384392801947,2.810989159628561e-13,6.0549880138090785e-34,0.005074995852477906,0.005076044504452008,0.0031613717358391627,6.4876434521445126e-12,1.0626685654201617e-08,1.7488816577116033e-07,5.188881759822234e-07,1.6183209516592537e-12,3.6078406735080732e-12,3.598471642114472e-09,2.3523760720913326e-10,6.347350159323787e-15
9.659693889717832e-09,0.9019821683466052,3.9455546607752997e-10,2.8511468374565664e-10,5.433809119989812e-12,8.556559256703806e-12,0.0,0.0,1.863403584732344e-07,5.434093140314204e-12,1.114137348303745e-12,3.2262817976946826e-20,2.5122401151631e-13,2.621174497359853e-34,1.76670269422007e-24,1.665357324994062e-18,2.94621310809959e-25,1.1638718300610873e-08,1.1606756020086412e-28,7.481647012191534e-16,3.114975620554153e-26,1.336405351463607e-32,1.0553731106347751e-17,1.5006773967045876e-25,6.65366501005655e-17,6.227497818295004e-33,2.630725331374102e-33,1.1746112694652228e-30,5.016447611790626e-52,1.119957060164937e-42,6.7102804196293e-16,5.33345529915969e-41,1.185044662892439e-31,9.558090994908272e-42,3.76,0.0,0.7320155634136875,0.9968384300340855,3.2928438785784765e-13,8.269215427393909e-34,0.005310468365256831,0.0053116168643447745,0.0031613716972549006,6.799038558372064e-12,1.1640084375001934e-08,1.8289609833382435e-07,5.682931450982351e-07,1.704626484801197e-12,4.119820018865456e-12,3.868692175039483e-09,2.576796867861221e-10,7.273590058870677e-15
9.999999999999999e-09,0.9020207708805251,4.174135474725844e-10,3.046487796633765e-10,5.934354989497796e-12,9.360331046167326e-12,0.0,0.0,1.9286650487397932e-07,5.82008558310635e-12,1.236598526097483e-12,3.769849273423434e-20,2.7856106656792055e-13,3.3110185145899596e-34,2.0725626654446496e-24,1.9615835763889694e-18,3.4640951387846995e-25,1.247342635204068e-08,1.5043893245367428e-28,8.584065011353362e-16,3.96547577319885e-26,1.7602698471409583e-32,1.2015185103822112e-17,1.7782036104454937e-25,7.294864948420015e-17,8.053527546861303e-33,3.235067712012012e-33,1.5350835693020366e-30,7.413393239161957e-52,1.5501334243105447e-42,7.414123715639432e-16,7.115759779023775e-41,1.5032285407892888e-31,1.2883285752323094e-41,3.76,0.0,0.7318291505758348,0.9968384226901001,3.7149046511469467e-13,1.0487504883135284e-33,0.005496833094455301,0.005498063853866483,0.003161371660252858,7.0454732984807166e-12,1.2474942296310663e-08,1.8923040660532992e-07,6.089960737411415e-07,1.7728922662836457e-12,4.556841122572742e-12,4.086010959958868e-09,2.7616769305011264e-10,8.067522781513952e-15
