Time (s),Volume (m^3),H(5),O(6),OH(7),H2(8),Ar(9),He(10),HO2(11),H2O2(12),CO(13),CO2(14),HCO(15),C(T)(16),CH(17),CH2(T)(18),CH3(19),CH2O(20),HCCO(21),C2H(22),C2H2(23),H2CC(24),CH2(S)(25),CH3OH(26),CH3O(27),CH2CO(28),C2H3(29),C2H4(30),C2H6(31),C2H5(32),CH2OH(33),CH3CO(34),CH2CHO(35),CH3CHO(36),N2,Ne,CH3CF3(1),O2(2),H2O(3),CH4(4),CH2CF2(57),HF(38),O2(161),S(164),CF2O(49),S(125),C2HF(58),S(463),C2HF(468)
7.556164795834611e-07,0.6216759015839749,1.664970872849551e-11,2.266399132641316e-12,8.962503916721914e-13,5.165546877124181e-12,0.0,0.0,2.9170540597415222e-08,2.662981620931812e-12,2.650279415676194e-14,1.7590793219531394e-22,9.688375227002029e-15,8.243201933663408e-39,2.5631048983610753e-28,3.476307052909979e-29,2.165010838247564e-28,2.8082783606178864e-09,1.113880301449674e-34,3.7393682914173134e-23,9.61401270943653e-33,5.103913677080556e-40,9.904770280893293e-31,1.3682581959831629e-27,1.0541860620937049e-20,2.2096224197750041e-35,4.75847550408359e-38,1.1465006162392284e-40,1.8431591114428916e-56,1.728898048650668e-49,4.0806715834460445e-19,8.073879880919028e-45,1.4933105531008102e-34,4.4231487234492116e-42,3.76,0.0,0.8472265658221281,0.999798031134478,1.7683517224190858e-12,4.171121502682714e-36,0.00029100736840360534,0.00029101030981521577,0.0002019368717478467,2.581658919791662e-15,2.8083145522057722e-09,2.919742892798041e-08,6.654723139243209e-11,9.788695451249896e-12,6.866907839069272e-18
8.230024946708088e-07,0.6216787780980636,1.8917384523286924e-11,2.791998566343637e-12,1.050919077518301e-12,6.4072893810797326e-12,0.0,0.0,3.176923138763549e-08,3.1567986080215105e-12,3.4957752340888675e-14,2.533212300213697e-22,1.180507901956148e-14,1.2879220812838128e-38,3.5004940002693926e-28,4.87862946344859e-29,3.252835649944098e-28,3.3314486891889584e-09,1.845601682600187e-34,4.901192713519999e-23,1.628707936573125e-32,8.860975427598008e-40,1.3880044472995307e-30,1.9827359116866517e-27,1.2603209496824265e-20,3.861928389649499e-35,7.176231167093615e-38,2.088065977233526e-40,4.480863108761254e-56,3.3007640176568554e-49,4.992182804738927e-19,1.4862449721618533e-44,2.4146563225942473e-34,8.812556738732219e-42,3.76,0.0,0.8472006157240691,0.9997980280113442,2.2745394624161496e-12,7.424836560922465e-36,0.000316954325305798,0.00031695781469446785,0.0002019368710401341,2.8119223787229447e-15,3.331495452531988e-09,3.1802124007335016e-08,7.894519404787605e-11,1.0671218732794759e-11,8.585023504456941e-18
8.903885097581565e-07,0.6216816545241984,2.125628189530365e-11,3.3800489029620797e-12,1.2145678191363655e-12,7.810058873406481e-12,0.0,0.0,3.4367482409865566e-08,3.692181851364776e-12,4.507673227663481e-14,3.5422594704448525e-22,1.4138718894801715e-14,1.9361352714497438e-38,4.655824698916567e-28,6.651186689229163e-29,4.732342914238351e-28,3.899271057009816e-09,2.9277260265252414e-34,6.282542162519922e-23,2.6457344708290203e-32,1.4703787086515387e-39,1.8911551733509728e-30,2.7919507020317278e-27,1.4851623616381153e-20,6.454391300406451e-35,1.043933957054956e-37,3.6235026928157736e-40,1.018924375665062e-55,5.988253484580632e-49,6.015865461812707e-19,2.6019238298495574e-44,3.7539629397937703e-34,1.6621840106878953e-41,3.76,0.0,0.8471746664205606,0.9997980248438865,2.863548375855414e-12,1.2636438424793965e-35,0.00034290044173779086,0.00034290452587400357,0.0002019368703234724,3.0421762464742433e-15,3.8993302730772175e-09,3.440702674262498e-08,9.240143816019864e-11,1.1553803589742723e-11,1.052701137670792e-17
9.577745248455041e-07,0.6216845308623813,2.3658302762464574e-11,4.031230932104815e-12,1.3866064806578985e-12,9.378568767406178e-12,0.0,0.0,3.696529510334699e-08,4.269039117230798e-12,5.701353551989394e-14,4.830426890199089e-22,1.6689498290186673e-14,2.8165179918195664e-38,6.054589384409656e-28,8.847271898872202e-29,6.697815922693747e-28,4.511743450127465e-09,4.47559724803461e-34,7.902476032859208e-23,4.1465678537052404e-32,2.3478667740791714e-39,2.5157782131502252e-30,3.836485084242471e-27,1.728782045108819e-20,1.0382365964924289e-34,1.4730843999659901e-37,6.033261568884874e-40,2.185359197625774e-55,1.0397336110384783e-48,7.156778751317303e-19,4.3645647529273064e-44,5.6444722826278146e-34,2.9910387912962666e-41,3.76,0.0,0.8471487179115672,0.9997980216321029,3.5398900592562122e-12,2.0693822281830112e-35,0.00036884571772579424,0.00036885044337811856,0.000201936869597861,3.272420523478487e-15,4.511817153893957e-09,3.7012147838726695e-08,1.0691593627715627e-10,1.2436453915481397e-11,1.2697563238482823e-17
9.999999999999997e-07,0.6216902832749012,2.5192394268478808e-11,4.47164334377322e-12,1.4984439400617164e-12,1.0447780533308305e-11,0.0,0.0,3.859291563410692e-08,4.651605482734414e-12,6.548848057327253e-14,5.801185509188052e-22,1.8398583888553636e-14,3.5103058756515515e-38,7.066612689355814e-28,1.0463776733617975e-28,8.22441119974754e-28,4.918285772244877e-09,5.743533048321676e-34,9.047655559434305e-23,5.407649429953529e-32,3.094403893299523e-39,2.9764703961568654e-30,4.6309957878369836e-27,1.8910416241757648e-20,1.3747435269540973e-34,1.8033321275225776e-37,8.152103439229144e-40,3.441973527195982e-55,1.4406566613372754e-48,7.933700711751232e-19,5.921617504620565e-44,7.180452040997304e-34,4.232970881423576e-41,3.76,0.0,0.847132458442361,0.999798019596942,4.010100643298323e-12,2.770654004374336e-35,0.0003851031376533275,0.0003851082891271034,0.00020193686913861657,3.416691476866772e-15,4.91836966012128e-09,3.864468649502139e-08,1.165503352495241e-10,1.2989575880751931e-11,1.4175931757733185e-17
1.0925465550201995e-06,0.6216902832749012,2.8623859053492402e-11,5.524404501474128e-12,1.7537564513257285e-12,1.3029031907162986e-11,0.0,0.0,4.215961060175064e-08,5.546807851909918e-12,8.695627700597689e-14,8.440619167961717e-22,2.2442829168361527e-14,5.496242380654026e-38,9.685362930657878e-28,1.4732392319848827e-28,1.2529597037208126e-27,5.8706302568622495e-09,9.545932892117736e-34,1.1934325552646864e-22,9.319483304851999e-32,5.4436251504742256e-39,4.196628139615211e-30,6.818232383278742e-27,2.2726471126624576e-20,2.4431296067039955e-34,2.7224489764206416e-37,1.5095669105529843e-39,8.762018772606497e-55,2.8109542128903296e-48,9.810530969005795e-19,1.1051463327184908e-43,1.1751805783787894e-33,8.625366849082473e-41,3.76,0.0,0.8470968232769901,0.9997980150755534,5.17117087573909e-12,5.042993797809062e-35,0.00042073374847467,0.0004207398974572649,0.0002019368681197883,3.732880306977245e-15,5.870739656971722e-09,4.222308392018692e-08,1.3911958472131013e-10,1.420196395983602e-11,1.7739317852378345e-17
1.227318585194895e-06,0.6216960353356452,3.376590555649175e-11,7.272233071290233e-12,2.148651901021293e-12,1.7386735378504345e-11,0.0,0.0,4.7352186978353864e-08,6.989371186804552e-12,1.260175154778475e-13,1.3796216891523529e-21,2.906556784679997e-14,9.836102425332168e-38,1.4599695520232444e-27,2.299450752885188e-28,2.177491920299805e-27,7.408092999453014e-09,1.846923829799174e-33,1.714918667720056e-22,1.9034419994109864e-31,1.1397540763163819e-38,6.571937548384304e-30,1.1353438071294522e-26,2.8925010966867056e-20,5.188914073158245e-34,4.6494705558416665e-37,3.380348181680152e-39,2.972936894317336e-54,6.746482268547114e-48,1.2993887041250058e-18,2.4997204283437364e-43,2.2403528846275272e-33,2.1899484110231195e-40,3.76,0.0,0.8470449318200725,0.9997980083416882,7.199061298089671e-12,1.107537174105437e-34,0.0004726184177620886,0.0004726261771262529,0.0002019368666059146,4.193301732682051e-15,7.408248083863886e-09,4.743500299886713e-08,1.7555591978174634e-10,1.5967773402249852e-11,2.3734461790120893e-17
1.3620906153695903e-06,0.621701787044634,3.9046566794627984e-11,9.27265077507178e-12,2.5682260713790985e-12,2.247377714799846e-11,0.0,0.0,5.2543031834855673e-08,8.595998818260266e-12,1.7542908083152064e-13,2.139287169970013e-21,3.6557915952069386e-14,1.6448474849563764e-37,2.100485100154389e-27,3.411633975865381e-28,3.569989320966175e-27,9.1241155693058e-09,3.310875338766054e-33,2.3699463244812558e-22,3.6045756556796847e-31,2.2024297892546293e-38,9.793642917809834e-30,1.7956072219917325e-26,3.5889291613580026e-20,1.0162464193329561e-33,7.467858667134628e-37,6.934529910591391e-39,8.839825381485795e-54,1.4733642363957424e-47,1.6747268180325419e-18,5.175072586907286e-43,3.985382021136138e-33,5.02722365856336e-40,3.76,0.0,0.8469930435405587,0.9997980014305048,9.650723853754543e-12,2.2395018908625013e-34,0.0005244997257976959,0.0005245092825794129,0.0002019368650562395,4.653684804055145e-15,9.124327558012037e-09,5.264796631043619e-08,2.1622472187190685e-10,1.7733902561082775e-11,3.0699936370716904e-17
1.4968626455442857e-06,0.6217075384018885,4.443602662975423e-11,1.1521538215752733e-11,3.0099368982523405e-12,2.8307580440532564e-11,0.0,0.0,5.773215160066737e-08,1.0365963706981781e-11,2.364228994752929e-13,3.1789616528754968e-21,4.491997576339028e-14,2.604830392269796e-37,2.910789632549581e-27,4.859995167670028e-28,5.5829572685005836e-27,1.1018681859172425e-08,5.582714046786612e-33,3.1737526861052225e-22,6.421124936589522e-31,3.989737329466852e-38,1.4023736328018193e-29,2.7236090693248196e-26,4.36251502710613e-20,1.8640142007306334e-33,1.1421123365651238e-36,1.3255363925469515e-38,2.366202911851988e-53,2.9813897347703165e-47,2.11110599390875e-18,9.97540633880434e-43,6.70507121591548e-33,1.0640888075670957e-39,3.76,0.0,0.8469411584382008,0.9997979943420027,1.2550418726834136e-11,4.2349970360359385e-34,0.0005763776727911208,0.0005763892140110593,0.00020193686347076277,5.114029524558555e-15,1.1018963204200699e-08,5.7862027356423633e-08,2.6112577141508365e-10,1.9500369904146583e-11,3.864763436205224e-17
1.6316346757189811e-06,0.6217132894074299,4.991084525072629e-11,1.401326791681222e-11,3.47166541839631e-12,3.4901870108906636e-11,0.0,0.0,6.291955177751893e-08,1.2298542031075908e-11,3.102309395241189e-13,4.560899921199829e-21,5.415180541810514e-14,3.945301441843111e-37,3.911497889996148e-27,6.696465655747466e-28,8.396661175386971e-27,1.309177576314978e-08,8.952984989116822e-33,4.1415726323780553e-22,1.0875614008368905e-30,6.853821119925783e-38,1.943365142837203e-29,3.990681425803507e-26,5.2138404479389764e-20,3.239105609808082e-33,1.678269844225757e-36,2.390845287688886e-38,5.813395530191665e-53,5.665436342391706e-47,2.612561525833761e-18,1.8132699265030528e-42,1.0774756673894295e-32,2.107162459603735e-39,3.76,0.0,0.8468892765127566,0.9997979870761854,1.591998396952394e-11,7.577354166952272e-34,0.0006282522589519763,0.0006282659716154924,0.0002019368618494852,5.5743358976536655e-15,1.3092140148557031e-08,6.307723327773064e-08,3.1025884884297845e-10,2.126719166187103e-11,4.7585841434063513e-17
1.7664067058936765e-06,0.6217190400612801,5.545262049810886e-11,1.6741132832536845e-11,3.9516333081809666e-12,4.2267449223042435e-11,0.0,0.0,6.810523713403877e-08,1.4393013146173056e-11,3.9808518069398213e-13,6.353720967462304e-21,6.425344936444653e-14,5.7578758180882924e-37,5.123109685903297e-27,8.974546359760598e-28,1.2220961579333689e-26,1.5343381176679234e-08,1.3770347881651959e-32,5.288638109047434e-22,1.7656458755359885e-30,1.12625664185918e-37,2.620406776036648e-29,5.679228403483793e-26,6.143484340189772e-20,5.379189102420142e-33,2.3855937776799394e-36,4.108003283163934e-38,1.3295123340804763e-52,1.0213029155820428e-46,3.1831258544287254e-18,3.1380981737716e-42,1.6661838508440585e-32,3.946644797827773e-39,3.76,0.0,0.84683739776399,0.9997979796330582,1.977922449557279e-11,1.294156152528233e-33,0.0006801234844898593,0.0006801395555869967,0.0002019368601924078,6.0346039268016754e-15,1.534384351855058e-08,6.829362595903093e-08,3.636237345946518e-10,2.3034381984568196e-11,5.752028748940443e-17
1.901178736068372e-06,0.6217247903634602,6.104689594443899e-11,1.9697691281382212e-11,4.448335272785368e-12,5.0412832500230855e-11,0.0,0.0,7.328921186447353e-08,1.664865955083715e-11,5.01217593377754e-13,8.632420777042575e-21,7.522495959613198e-14,8.144207426454598e-37,6.566005569645612e-27,1.1749186499531665e-27,1.729713488277702e-26,1.7773481996546165e-08,2.0445039450052525e-32,6.630177572091454e-22,2.764990848039551e-30,1.782262757407818e-37,3.4524605264611024e-29,7.883462971001342e-26,7.152021806624008e-20,8.595428476690861e-33,3.297408834983813e-36,6.773734606920197e-38,2.8606235602174374e-52,1.7603121683388043e-46,3.826828282676298e-18,5.20921663956752e-42,2.493772854855943e-32,7.05035609831749e-39,3.76,0.0,0.8467855221916692,0.9997979720126275,2.414623433127924e-11,2.124447029068801e-33,0.0007319913496143506,0.0007320099661198438,0.00020193685849953185,6.494833615463056e-15,1.7774058442993106e-08,7.351124293854835e-08,4.2122020911572043e-10,2.4801953668509914e-11,6.845495063681856e-17
2.035950766243067e-06,0.6217305403139913,6.668229596838577e-11,2.287503505748531e-11,4.960484679875782e-12,5.934474804513375e-11,0.0,0.0,7.847147971443139e-08,1.9064766856668863e-11,6.208601390138867e-13,1.1478384726285421e-20,8.706639556012521e-14,1.1215696561994333e-36,8.260453654255078e-27,1.5076702883508811e-27,2.3899682703523418e-26,2.0382062120879592e-08,2.9451999326824067e-32,8.1814163957705325e-22,4.1974864517871604e-30,2.730460189489217e-37,4.459365767106803e-29,1.0710144012081917e-25,8.240024614811101e-20,1.328647806957685e-32,4.45002836391474e-36,1.0781301814773108e-37,5.839324938376619e-52,2.919040776295787e-46,4.547694782400293e-18,8.343179774906828e-42,3.629019484614067e-32,1.2092554893752176e-38,3.76,0.0,0.8467336497955655,0.9997979642149017,2.903765782230881e-11,3.3702657643784515e-33,0.0007838558545350161,0.0007838772034082899,0.00020193685677085912,6.955024967098276e-15,2.038277005203852e-08,7.873011814018883e-08,4.830480528577964e-10,2.656991830785464e-11,8.039261981391884e-17
2.1707227964177625e-06,0.6217362899128951,7.234986558332104e-11,2.6264988419254967e-11,5.486971272889266e-12,6.906852030048331e-11,0.0,0.0,8.365204407687095e-08,2.1640623762483544e-11,7.582447809912759e-13,1.4979399190610778e-20,9.977781350238993e-14,1.5093402815788802e-36,1.0226629408786086e-26,1.9014736995493344e-27,3.233813641220983e-26,2.3169105449151808e-08,4.133367466679139e-32,9.957577194319068e-22,6.20205726290349e-30,4.067034368868567e-37,5.661838477385858e-29,1.4279311873823402e-25,9.408062207255566e-20,1.9953747900628238e-32,5.882755023404198e-36,1.6641522617460069e-37,1.1384749117901115e-51,4.6804542218578336e-46,5.3497482054748925e-18,1.2953695017843892e-41,5.153605227905771e-32,2.0019735748490926e-38,3.76,0.0,0.8466817805754536,0.99979795623989,3.446889547203987e-11,5.18984609366216e-33,0.0008357169994614063,0.0008357412676465782,0.00020193685500639134,7.41517798516708e-15,2.3169963477182734e-08,8.395028244448876e-08,5.491070462781347e-10,2.8338286392535392e-11,9.333524807762594e-17
2.305494826592458e-06,0.6217420391601933,7.804256356417556e-11,2.985925565486242e-11,6.026828555266591e-12,7.958836406213489e-11,0.0,0.0,8.883090806579958e-08,2.437552203155491e-11,9.146034876352993e-13,1.9229662500124777e-20,1.1335926371242657e-13,1.990808904165332e-36,1.2484628641127781e-26,2.3622217869031337e-27,4.2958857605792e-26,2.6134595882177934e-08,5.670253222334571e-32,1.1973879572738018e-21,8.948714430097283e-30,5.910238357948775e-37,7.081462571295935e-29,1.8725021562369823e-25,1.0656701827798952e-19,2.921794847421273e-32,7.637881838550098e-36,2.5006521712935402e-37,2.1317902657215868e-51,7.286538757224392e-46,6.237008389594839e-18,1.9571823882714246e-41,7.163415521902951e-32,3.2130605169771336e-38,3.76,0.0,0.8466299145311108,0.9997979480876019,4.0454267365274196e-11,7.785463712659251e-33,0.0008875747846030566,0.0008876021590289376,0.00020193685320613058,7.875292673128882e-15,2.6135623851263475e-08,8.917176413742133e-08,6.193969698394048e-10,3.01070675401821e-11,1.0728418264793329e-16
2.4402668567671533e-06,0.621747788055907,8.375485851236082e-11,3.364953447688305e-11,6.579207938368121e-12,9.090761877876575e-11,0.0,0.0,9.400807457499983e-08,2.7268756471007245e-11,1.091168226737499e-12,2.4329795529608112e-20,1.2781079620500912e-13,2.5800039479826057e-36,1.5054471728381045e-26,2.8959313075257165e-27,5.614683250967404e-26,2.927851732211555e-08,7.624332245414812e-32,1.4245539945880477e-21,1.2642889178934984e-29,8.403544165727026e-37,8.740679134538094e-29,2.4196073882500984e-25,1.1986508427514705e-19,4.1836895582725214e-32,9.760692888807074e-36,3.6696368952558617e-37,3.851432367361535e-51,1.1051540522209074e-45,7.213492049067316e-18,2.8868635260221985e-41,9.76986643056298e-32,5.017201492273528e-38,3.76,0.0,0.8465780516623165,0.9997979397580482,4.700714747613961e-11,1.1411809810272895e-32,0.0009394292101694873,0.0009394598777495841,0.00020193685137007895,8.335369034442912e-15,2.9279736308460127e-08,9.439458927638989e-08,6.939176040095149e-10,3.187627062106045e-11,1.2224034082777105e-16
2.5750388869418487e-06,0.6217535366000583,8.948240271125899e-11,3.7627603818752194e-11,7.143357708959216e-12,1.0302893772701533e-10,0.0,0.0,9.918354632544797e-08,3.0319624912875556e-11,1.2891709624042157e-12,3.0386851991241185e-20,1.431324640657206e-13,3.2919037462177526e-36,1.795611643185425e-26,3.508738589301478e-27,7.2327465474085e-26,3.260085367246438e-08,1.0071513617273356e-31,1.6787771693233988e-21,1.753004929327682e-29,1.1719004772282176e-36,1.0662783658895264e-28,3.085674564050191e-25,1.339804520207488e-19,5.87245918133556e-32,1.2299462712330618e-35,5.272878961303054e-37,6.739605532217876e-51,1.63770378832528e-45,8.283212757491168e-18,4.16804652761667e-41,1.3101256876282542e-31,7.64527448338079e-38,3.76,0.0,0.8465261919688521,0.9997979312512401,5.4140076038550577e-11,1.6385320899498086e-32,0.000991280276370205,0.0009913144240027197,0.00020193684949823868,8.795407072567592e-15,3.260228598429355e-08,9.961878199344869e-08,7.726687292614765e-10,3.3645903835362335e-11,1.3820434806918066e-16
2.709810917116544e-06,0.6217592847926682,9.522177520762308e-11,4.1785388933313345e-11,7.718606063798279e-12,1.1595443702943498e-10,0.0,0.0,1.0435732590267363e-07,3.352742819662288e-11,1.5098436575382353e-12,3.7514328351815654e-20,1.5932432115019686e-13,4.142445995668476e-36,2.1209478028494492e-26,4.206897286106616e-27,9.196837887649802e-26,3.610158883806591e-08,1.3095327729382452e-31,1.961578526179405e-21,2.3900599486988056e-29,1.6060827759429753e-36,1.2871925971280429e-28,3.888751929825237e-25,1.4891874243399471e-19,8.097162189061563e-32,1.5305455252851334e-35,7.435216044058392e-37,1.1460505689492263e-50,2.3768971065991097e-45,9.450181040716234e-18,5.903695936748442e-41,1.7304144516074732e-31,1.1397714987121731e-37,3.76,0.0,0.8464743354505008,0.9997979225671889,6.186485253624207e-11,2.3094516458816795e-32,0.0010431279834147,0.0010431657979825335,0.0002019368475906121,9.255406790961442e-15,3.6103258015625976e-08,1.0484436474265971e-07,8.556501260733106e-10,3.541597481016802e-11,1.5517663207579e-16
2.8445829472912395e-06,0.6217650326337586,1.0097028418040248e-10,4.6115007182804955e-11,8.304347776477386e-12,1.296858102800057e-10,0.0,0.0,1.0952941578550037e-07,3.689147015288455e-11,1.7544182764340385e-12,4.583217335210233e-20,1.7638641965770268e-13,5.148517944012847e-36,2.4834440446813554e-26,4.996776638142291e-27,1.1558121848284457e-25,3.9780706725103093e-08,1.6787096427073386e-31,2.274478807139438e-21,3.20950650061326e-29,2.1669159948295436e-36,1.5393107525466213e-28,4.848581128173249e-25,1.646855672594187e-19,1.0986685198456252e-31,1.8832924259049941e-35,1.0308198557976156e-36,1.8990953030880022e-50,3.3856751218280287e-45,1.0718404399857624e-17,8.219200368508089e-41,2.2544743031331236e-31,1.6660078958125225e-37,3.76,0.0,0.8464224821070473,0.9997979137059063,7.01926118146252e-11,3.201139517155837e-32,0.0010949723315124486,0.0010950139998832011,0.00020193684564720151,9.71536819308207e-15,3.978263754066083e-08,1.1007135849923636e-07,9.428615749279926e-10,3.718649067165948e-11,1.7315747949574068e-16
2.979354977465935e-06,0.6217707801233509,1.0672581352783624e-10,5.060879966553633e-11,8.900033749956078e-12,1.4422441752023933e-10,0.0,0.0,1.1469981836835451e-07,4.0411057588142226e-11,2.024126784065595e-12,5.546679719075319e-20,1.9431881099778098e-13,6.327948054220326e-36,2.885085773113819e-26,5.8848585344808594e-27,1.437234579090829e-25,4.3638191241100075e-08,2.124608714333347e-31,2.6189984457456323e-21,4.2509557916263066e-29,2.8824082372044122e-36,1.8252177027090116e-28,5.986669845850753e-25,1.8128652914329602e-19,1.4692041330577754e-31,2.2939114880744943e-35,1.4074102713125942e-36,3.0740539504447918e-50,4.741456721064629e-45,1.2091887276884719e-17,1.126576624188003e-40,2.901033874259692e-31,2.392102426157553e-37,3.76,0.0,0.8463706319382774,0.9997979046674044,7.913388718755963e-11,4.370393868052855e-32,0.0011468133208729135,0.0011468590298988849,0.00020193684366800942,1.0175291282387197e-14,4.364040969894259e-08,1.1529978292207739e-07,1.0343028563134152e-09,3.895745809489917e-11,1.9214707352462075e-16
3.1141270076406303e-06,0.6217765272614668,1.1248670066175398e-10,5.525935310507137e-11,9.505162594996527e-12,1.59571356114808e-10,0.0,0.0,1.1986853597903515e-07,4.408550027008264e-11,2.3202011444837635e-12,6.655108043210695e-20,2.1312154753173813e-13,7.699515277377579e-36,3.327855812077994e-26,6.87773405692592e-27,1.7700020008288188e-25,4.767402629492185e-08,2.657965226033556e-31,2.9966575729785088e-21,5.560152614430898e-29,3.784981576282415e-36,2.147582661691601e-28,7.326364325419131e-25,1.9872722355020587e-19,1.938879993010301e-31,2.7684264275284323e-35,1.8950329439261737e-36,4.870874762380737e-50,6.538501068367366e-45,1.3574631064777904e-17,1.5224127331741738e-40,3.69107247052719e-31,3.3792940086863396e-37,3.76,0.0,0.8463187849439787,0.9997978954516952,8.86986641161461e-11,5.884977207595392e-32,0.001198650951705542,0.0011987008882237348,0.0002019368416530382,1.0635176062333684e-14,4.7676559631356606e-08,1.2052965648994324e-07,1.1299737507223602e-09,4.072888335176163e-11,2.121455245183604e-16
3.2488990378153257e-06,0.6217822740481279,1.1825163870871442e-10,6.005951429197242e-11,1.0119273693146683e-11,1.7572751747116252e-10,0.0,0.0,1.2503557089293706e-07,4.7914110913507566e-11,2.6438733209966292e-12,7.922438265591083e-20,2.327946825179199e-13,9.282952836639591e-36,3.8137353126970374e-26,7.982100955525378e-27,2.160659790081104e-25,5.188819579677397e-08,3.2903355168943195e-31,3.408976020529151e-21,7.189578523975699e-29,4.911913681750178e-36,2.509158959671432e-28,8.892921778174492e-25,2.1701324135299856e-19,2.5279650707325824e-31,3.313160077465925e-35,2.5194212960513113e-36,7.56879030117886e-50,8.89051452742133e-45,1.5170634143588903e-17,2.0308584586927785e-40,4.647965049929951e-31,4.70354645969539e-37,3.76,0.0,0.8462669411239387,0.9997978860587915,9.889642644598083e-11,7.825103204618703e-32,0.001250485224219768,0.0012505395750518878,0.0002019368396022905,1.1095022536378372e-14,5.1891072480129e-08,1.2576099661678715e-07,1.229874038652476e-09,4.250077235192901e-11,2.3315289423751956e-16
3.5184430981647165e-06,0.6217937665671717,1.2978981803849268e-10,7.008137855581318e-11,1.1372773924359361e-11,2.1047027661789231e-10,0.0,0.0,1.3536460152823087e-07,5.603110159929063e-11,3.378938978546916e-12,1.0992792694620344e-19,2.7475235930989534e-13,1.3169107551627544e-35,4.922743785515302e-26,1.0552625309750122e-26,3.1444079377107392e-25,6.085147379209303e-08,4.90251403124522e-31,4.343668684848614e-21,1.1656616732162222e-28,-3.849332482902956e-35,3.3613795990950183e-28,1.281764254790009e-24,2.561435989681778e-19,4.160664831858569e-31,4.6400705101478545e-35,4.304700540245988e-36,1.7359627696983447e-49,1.5829512304901295e-44,1.8718396658703487e-17,3.490753273126961e-40,7.16867336543254e-31,8.757896774719256e-37,3.76,0.0,0.846163263005794,0.9997978667414487,1.2122655376400012e-10,1.3375236218271404e-31,0.0013541436951306726,0.001354207434994581,0.00020193683539347518,1.2014600580586946e-14,6.085512750235598e-08,1.362281414093318e-07,1.4423619170910676e-09,4.6045963585644366e-11,2.781944657021967e-16
3.761032752479168e-06,0.6218041086325516,1.4017983394787355e-10,7.954646690325543e-11,1.2527679803404822e-11,2.4451240309060775e-10,0.0,0.0,1.446549963758481e-07,6.385681266662998e-11,4.1472416672936936e-12,1.4452656284737725e-19,3.154915624297326e-13,1.7608597539120177e-35,6.088142523229385e-26,1.3316708894827355e-26,4.304188449804575e-25,6.952816641476492e-08,6.825230217224483e-31,5.318667705209536e-21,1.7458977273541555e-28,-1.1592023482855015e-33,4.291818225148438e-28,1.7420821925022332e-24,2.9430795673396386e-19,6.3071750783109595e-31,6.14399380067519e-35,6.738686060360965e-36,3.4760710008111694e-49,2.561860124557594e-44,2.2338779917465182e-17,5.489704904377993e-40,1.0296703905233276e-30,1.4725293207418256e-36,3.76,0.0,0.8460699635533241,0.9997978487499595,1.435746431348441e-10,2.0945383851127305e-31,0.001447424835602293,0.0014474976643716138,0.00020193683148321081,1.2842089848859756e-14,6.953262917056351e-08,1.4565374338063465e-07,1.64806333157982e-09,4.9238274618750564e-11,3.2218244691387545e-16
4.00362240679362e-06,0.6218144495595538,1.5057234936636758e-10,8.939733669141736e-11,1.3705892524916594e-11,2.811846648788556e-10,0.0,0.0,1.5393997323168937e-07,7.217147256641402e-11,5.0241207961542845e-12,1.8673793248468437e-19,3.590516802633575e-13,2.3084698904437752e-35,7.423981935571952e-26,1.6550850461273192e-26,5.777826925773138e-25,7.878241248181775e-08,9.287106414282324e-31,6.4295854969058595e-21,2.550066982874518e-28,2.1153264412896534e-31,5.395939204973338e-28,2.324680837462435e-24,3.3529797156734444e-19,9.309693667718324e-31,7.987434091943712e-35,1.0259002079916153e-35,6.664225051696202e-49,4.019524206397112e-44,2.6388168799516413e-17,8.390349395574114e-40,1.4453976399401706e-30,2.3959833809144754e-36,3.76,0.0,0.8459766743822006,0.9997978301845545,1.6810185992509816e-10,3.189592840713965e-31,0.0015406950983787456,0.0015407776211179708,0.0002019368274570701,1.3669455059751249e-14,7.878779568093554e-08,1.5508432803541737e-07,1.867464567597912e-09,5.243216652558412e-11,3.6943923667572805e-16
4.246212061108072e-06,0.6218247893483035,1.6096560002157027e-10,9.960186513122663e-11,1.4905659016280473e-11,3.2048887572288477e-10,0.0,0.0,1.632195444898348e-07,8.097117789386911e-11,6.0167611936490795e-12,2.3761011046669272e-19,4.0543302314724326e-13,2.974682904785278e-35,8.941796483244731e-26,2.0297708287266094e-26,7.623745442310238e-25,8.86141182060113e-08,1.238650867212809e-30,7.685274768225123e-21,3.641719361326759e-28,1.7314101646029822e-31,6.692815728457281e-28,3.0521496252610773e-24,3.7914618641764057e-19,1.3423139071071807e-30,1.021808874061104e-34,1.52404433653401e-35,1.2295280132282407e-48,6.136979551590489e-44,3.0889773626611904e-17,1.2505599506565168e-39,1.9883009711666104e-30,3.787535979612734e-36,3.76,0.0,0.845883395491217,0.9997978110453085,1.948495771111485e-10,4.73894694210401e-31,0.0016339544846809347,0.001634047306365394,0.0002019368233150672,1.449669623340609e-14,8.862054043139362e-08,1.6451996842234326e-07,2.100564345182544e-09,5.562766405822312e-11,4.199646067436812e-16
