Time (s),Volume (m^3),H(5),O(6),OH(7),H2(8),Ar(9),He(10),HO2(11),H2O2(12),CO(13),CO2(14),HCO(15),C(T)(16),CH(17),CH2(T)(18),CH3(19),CH2O(20),HCCO(21),C2H(22),C2H2(23),H2CC(24),CH2(S)(25),CH3OH(26),CH3O(27),CH2CO(28),C2H3(29),C2H4(30),C2H6(31),C2H5(32),CH2OH(33),CH3CO(34),CH2CHO(35),CH3CHO(36),N2,Ne,CH3CF3(1),O2(2),H2O(3),CH4(4),CH2CF2(57),HF(38),O2(161),S(164),CF2O(49),S(125),C2HF(58),S(463),C2HF(468),C2H2F3(68),S(165),S(464),S(130),C2H2F2(59),C2H3F2(65),C2H2F3(67),CF2(43),CHFCF2(55),CF2CH(73),C2HF2(72),S(179)
3.716583070514467e-16,0.6801904995221035,1.362759461223182e-20,1.829067441194416e-23,2.275912816727894e-30,5.431534770341327e-30,0.0,0.0,6.2173360632242e-17,8.157450419390862e-30,1.0689476730056657e-40,5.518012589454703e-52,1.3984726201960594e-40,5.472614627428386e-71,7.704363613943189e-53,7.311936363659715e-43,2.4205552453444375e-38,6.369875203984277e-27,3.2078021059612005e-86,4.936613826677791e-56,1.434270095049312e-84,1.2378008270859664e-92,3.3632193253088274e-35,2.5915185032206753e-70,1.6503470220682563e-45,1.5745939650801854e-86,3.5135506039171656e-89,3.614727607520559e-78,6.961896737760998e-85,8.159049363055815e-85,3.441518375227059e-44,3.884891640921783e-88,6.280048109576631e-90,5.791294558685347e-88,3.76,0.0,0.9527182967572068,0.9999999996375606,5.1163905671975224e-39,1.3193871449399083e-48,8.437341228201411e-13,8.437341228201509e-13,3.6243941606857505e-10,2.8216260946461686e-31,6.369875203984483e-27,6.218698822046864e-17,1.1852437592445477e-27,4.605031542798265e-28,9.246566598824097e-43,5.507367932681728e-27,3.499403596926418e-30,1.1828769214122292e-33,7.340077180373985e-30,2.4414205946793485e-28,7.670496253338148e-28,1.2120824540179794e-27,3.365644011139617e-35,8.413187871863366e-36,2.1345084914014754e-30,1.378702119233592e-34,3.406330019151703e-39
7.43316929161811e-16,0.6801904995222042,2.725520094318587e-20,3.658137586054704e-23,9.103657086508708e-30,2.1726153008630367e-29,0.0,0.0,1.2434677393921443e-16,3.2629822415683087e-29,8.551591235671761e-40,8.82882697093873e-51,1.1187793831119239e-39,8.757703297496593e-70,6.164596003564737e-52,5.849553302518568e-42,1.9364456288081853e-37,2.5479528162385868e-26,2.052998949055959e-84,7.898591061616706e-55,9.179343475038437e-83,1.5843898297823083e-90,1.3452885562522127e-34,8.292876393931869e-69,1.3202813202383877e-44,1.0079224534961936e-84,2.2505618532548017e-87,2.3134320435337493e-76,8.91124292966398e-83,5.61428991515262e-83,2.7532178503401476e-43,4.9726714480744555e-86,8.038478487738587e-88,7.412872631970112e-86,3.76,0.0,0.952718296756363,0.9999999992751213,4.093115503091236e-38,2.111021105562011e-47,1.6874689608821531e-12,1.6874689608821921e-12,7.248786567727218e-10,1.1287087925081403e-30,2.5479528162387516e-26,1.2437402911461526e-16,4.740978051209087e-27,1.8420137127319137e-27,7.397258759148954e-42,2.2029485525813835e-26,1.3997637140366236e-29,4.73151097568597e-33,2.936032463564103e-29,9.765688614760145e-28,3.0682004457437058e-27,4.848332902100854e-27,1.3472283063549558e-34,5.549456660765321e-35,8.538039379525325e-30,5.514822396098177e-34,2.7250657461631164e-38
1.1149755512721753e-15,0.6801904995223045,4.0882807398983025e-20,5.487208595775495e-23,1.9345274973007892e-29,4.616808394419161e-29,0.0,0.0,1.8652018722344318e-16,6.933838558844887e-29,2.4452217326772675e-39,3.2497165923438254e-50,3.199011252549556e-39,3.223684734684586e-69,1.762870278015314e-51,1.6726927663054765e-41,5.537025268421368e-37,5.414402628011148e-26,1.0188029072563652e-83,3.0113386330765104e-54,5.238233204221539e-82,9.039088975820927e-90,2.8587386737436785e-34,3.879594041663179e-68,3.77518470297597e-44,5.002006467547451e-84,1.1169149804306915e-86,1.148039505749547e-75,4.597871743899214e-82,2.8015629302200657e-82,7.872485841127213e-43,2.5657145855967013e-85,4.147557749756305e-87,3.8247682536656504e-85,3.76,0.0,0.9527182967555192,0.9999999989126823,1.1703754430931123e-37,7.76996088915526e-47,2.5312037989434053e-12,2.531203798943488e-12,1.0873175355208885e-09,2.3986040799831118e-30,5.414402628011619e-26,1.8656106997656462e-16,1.0074580242712434e-26,3.9142797604779586e-27,2.1151540782706189e-41,4.6812665186352167e-26,2.974500786276055e-29,1.0054463179252975e-32,6.239069747453114e-29,2.0752092226829974e-27,6.51992715714487e-27,1.0302709348721103e-26,2.864285147996418e-34,1.5000611333114408e-34,1.8143337052553524e-29,1.1719015077110564e-33,7.875734542883433e-38
1.4866341733825396e-15,0.680190499522405,5.45104139796233e-20,7.316280470358001e-23,3.3000766497219426e-29,7.875732765193179e-29,0.0,0.0,2.4869360048492813e-16,1.1828313993286368e-28,5.157682666569433e-39,8.242284820391307e-50,6.747643639867571e-39,8.176577354129321e-69,3.718750238943805e-51,3.52835608007371e-41,1.1679191129737647e-36,9.236337931058597e-26,4.309909426287661e-83,8.102230142223453e-54,2.0493410428078233e-81,4.3020798500851415e-89,4.8766722658542495e-34,1.2515859748702402e-67,7.962967615712895e-44,2.1162021320947802e-83,4.727345739597637e-86,4.856637464917659e-75,2.508299092205436e-81,1.2347792386549413e-81,1.660535854819962e-42,1.3996869438619564e-84,2.2626376613398185e-86,2.0865447133064506e-84,3.76,0.0,0.9527182967546755,0.9999999985502437,2.468661042281316e-37,1.9706305066807065e-46,3.3749386370038966e-12,3.3749386370040384e-12,1.4497560523134366e-09,4.091899089017348e-30,9.236337931059593e-26,2.4874811080631667e-16,1.7186050333753356e-26,6.677301247840381e-27,4.4614730049011906e-41,7.9856906775904e-26,5.074152788567549e-29,1.7151733778918052e-32,1.064311938906174e-28,3.540063144872876e-27,1.1122229755402693e-26,1.7575211796202936e-26,4.888371388108475e-34,3.062815137470449e-34,3.0950401500551675e-29,1.9991286995767203e-33,1.6770549912139573e-37
2.2299514176032682e-15,0.6801904995226058,8.1765627433903e-20,1.097442624930528e-22,6.832390202654169e-29,1.6305705956100262e-28,0.0,0.0,3.7304042695452e-16,2.4489024013205353e-28,1.4087238967508416e-38,2.8825687154865626e-49,1.8429917933443202e-38,2.8597514373344176e-68,1.0158634699074265e-50,9.637905481422652e-41,3.189949655384082e-36,1.9122678307761478e-25,3.8820938898273214e-82,3.277086226971315e-53,1.7163093460529495e-80,4.9067153324210953e-88,1.0096531218856506e-33,6.889324820173029e-67,2.1749377735296457e-43,1.906505657411503e-82,4.263269469403154e-85,4.3745613491064025e-74,3.483588207425658e-80,1.2200556413095011e-80,4.535440963866199e-42,1.943921162309343e-83,3.1424093417979615e-85,2.8978469277137236e-83,3.76,0.0,0.9527182967529879,0.9999999978253675,6.742679723438032e-37,6.8913910376365694e-46,5.062408313123096e-12,5.062408313123388e-12,2.1746322364119776e-09,8.472381120015246e-30,1.9122678307764191e-25,3.731221923902558e-16,3.5581537626991316e-26,1.3824504793684728e-26,1.2185667765342381e-40,1.6533359609380077e-25,1.0505404746007846e-28,3.551049258973612e-32,2.2035226706566207e-28,7.329251801175084e-27,2.3027166102124962e-26,3.638724710856176e-26,1.012848515605553e-33,8.082519749507424e-34,6.407888095851015e-29,4.138950738452009e-33,4.6654443614404375e-37
2.973268661823997e-15,0.6801904995228067,1.0902084134727551e-19,1.463257520866963e-22,1.162010686793536e-28,2.7731736695132545e-28,0.0,0.0,4.973872533404753e-16,4.164941793519779e-28,2.94752305740157e-38,7.203158487314866e-49,3.8561572004869493e-38,7.146488269474613e-68,2.1258183242304192e-50,2.0167116100043907e-40,6.67444211255806e-36,3.252268930717497e-25,1.5312860571161424e-81,8.876726518214355e-53,6.7452761203908476e-80,2.2181026622887065e-87,1.7171555676481806e-33,2.2109698147491812e-66,4.55070536180167e-43,7.520854870888064e-82,1.682600381642149e-84,1.7255397822108342e-73,1.601356411672415e-79,5.012679613305065e-80,9.489664204683412e-42,8.935933795626043e-83,1.4445216719915395e-84,1.332099746532632e-82,3.76,0.0,0.9527182967513004,0.9999999971004926,1.410794236181315e-36,1.7219710820836937e-45,6.749877989239501e-12,6.74987798924e-12,2.8995070894736175e-09,1.441035876193804e-29,3.2522689307180655e-25,4.974962738557942e-16,6.051487927575921e-26,2.35118620402336e-26,2.5496494601810787e-40,2.811891553401779e-25,1.7866968159612927e-28,6.039405541923196e-32,3.7476147646498072e-28,1.2465138348642368e-26,3.91631803113602e-26,6.188518019266754e-26,1.723841400976938e-33,1.656421429750109e-33,1.0898139869480587e-28,7.039284949141963e-33,9.897611313060598e-37
3.7165859060447254e-15,0.6801904995230079,1.3627605575253324e-19,1.8290727575632037e-22,1.77528983104959e-28,4.236782914293908e-28,0.0,0.0,6.2173407963682e-16,6.363090174904475e-28,5.365855725423452e-38,1.528300627265672e-48,7.019990263153786e-38,1.5163663256500375e-67,3.8705118813789173e-50,3.671525897900531e-40,1.2150567316563518e-35,4.968735409036279e-25,4.828051424125849e-81,1.994129279452669e-52,2.1181120439369528e-79,7.905045236148753e-87,2.6234257332480557e-33,5.77719835363922e-66,8.28439999837645e-43,2.3715346895590693e-81,5.308782642361668e-84,5.440523854784487e-73,5.912235697078753e-79,1.6565096435334888e-79,1.727557942947409e-41,3.299163390802232e-82,5.333200994672794e-84,4.918137144125251e-82,3.76,0.0,0.9527182967496128,0.9999999963756191,2.5682971206772767e-36,3.653349505803824e-45,8.437347665352911e-12,8.437347665353672e-12,3.6243805164267085e-09,2.2017428882343732e-29,4.968735409037314e-25,6.218703551944748e-16,9.245306487687248e-26,3.592081220539791e-26,4.6415396077545135e-40,4.295935028706021e-25,2.7296730730991424e-28,9.226848138979552e-32,5.7255081974444e-28,1.9043915505711007e-26,5.983249220279464e-26,9.454657519060904e-26,2.635597038375969e-33,2.9713270123697735e-33,1.66498957376877e-28,1.0754458197251187e-32,1.8193270096659184e-36
5.203220394486183e-15,0.6801904995234095,1.9078648606960248e-19,2.5607042746451753e-22,3.4138195403031894e-28,8.147183692512918e-28,0.0,0.0,8.704277319550498e-16,1.2235997187918718e-27,1.4167459728731835e-37,5.599662336657416e-48,1.8534868261688958e-37,5.5574203379099956e-67,1.022319175947605e-49,9.694490897280892e-40,3.208108283140077e-35,9.554716297545492e-25,3.97882509076454e-80,7.732976507369192e-52,1.9280333209468565e-78,1.0132074665295711e-85,5.0447545702090206e-33,3.231781096495346e-65,2.187336447546538e-42,1.955240087419169e-80,4.385028972738753e-83,4.4835599851281934e-72,7.24793638261348e-78,1.5744004934107625e-78,4.561268217787418e-41,4.0445202951149e-81,6.538094730509686e-83,6.029258336974213e-81,3.76,0.0,0.9527182967462376,0.9999999949258763,6.781062295585807e-36,1.338473852235809e-44,1.1812287017570558e-11,1.181228701757202e-11,5.074123002443767e-09,4.2345988078618e-29,9.554716297548225e-25,8.706185174832955e-16,1.7778397152378376e-25,6.907444369151202e-26,1.2255034112995053e-39,8.260930822339061e-25,5.2490820648947695e-28,1.7742905935738937e-31,1.1009947140172598e-27,3.66207757320506e-26,1.1505576425963172e-25,1.8180971807950342e-25,5.076890408799846e-33,7.679961418227783e-33,3.201716006866973e-28,2.0680536213382687e-32,4.8601203972499666e-36
8.176489371369097e-15,0.6801904995242134,2.998073526931034e-19,4.0239714580652125e-22,8.328686026223872e-28,1.987666154601141e-27,0.0,0.0,1.3678150355003923e-15,2.9852127689003875e-27,5.478347512870388e-37,3.551384164582473e-47,7.1671598542408055e-37,3.5273015748044224e-66,3.956600290853028e-49,3.7488788439779757e-39,1.2405246782161714e-34,2.331068630372617e-24,6.821906726811339e-79,4.9735931024350154e-51,3.581760596450139e-77,3.1012740295714153e-84,1.2307672073390746e-32,3.4332116927601785e-64,8.458175576064732e-42,3.355334371873985e-79,7.551478203030695e-82,7.687290731831567e-71,2.0263267417594875e-76,3.3896699732289816e-77,1.7637750116232271e-40,1.1307411397088463e-79,1.8278793435244013e-81,1.6856220742528747e-79,3.76,0.0,0.9527182967394873,0.9999999920264081,2.622129498377492e-35,8.488210976513902e-44,1.8562165721969385e-11,1.8562165721972956e-11,7.973590609872952e-09,1.0334875348421809e-28,2.3310686303736732e-24,1.3681148405162848e-15,4.337390523753106e-25,1.6852068905820242e-25,4.7388276785556445e-39,2.0154168559902524e-24,1.2806260124602208e-27,4.328733563294282e-31,2.6860923874337093e-27,8.934360423888499e-26,2.8070121959255123e-25,4.435606565340969e-25,1.2431936279372884e-32,2.9065104308314646e-32,7.81121741239465e-28,5.045473809114015e-32,1.8962189248048756e-35
1.1149758348252011e-14,0.6801904995250171,4.0882822730929267e-19,5.487244178626009e-22,1.5429172893169509e-27,3.682218889047631e-27,0.0,0.0,1.8652023375896686e-15,5.5302076425400094e-27,1.3595922688270528e-36,1.156980783854551e-46,1.7787143000602176e-36,1.149764650020551e-65,9.826163638424483e-49,9.303925797042449e-39,3.078673005893371e-34,4.318395652771862e-24,3.7034483940097296e-78,1.6413460354452035e-50,1.89593793321793e-76,2.042618633956962e-83,2.2800376549731115e-32,1.449012447039324e-63,2.099126548275475e-41,1.8223939007642904e-78,4.1102263627081197e-81,4.173248742645065e-70,1.3534746259111894e-75,2.0634115241521973e-76,4.377259367444715e-40,7.552736503706071e-79,1.2209242424839092e-80,1.1259041051438534e-78,3.76,0.0,0.9527182967327369,0.9999999891269632,6.507471895321434e-35,2.7652573436093466e-43,2.531204442631954e-11,2.5312044426326162e-11,1.0873035044715985e-08,1.9152013379516666e-28,4.318395652774485e-24,1.865611161487976e-15,8.035162685450564e-25,3.121902167441062e-25,1.176058902335516e-38,3.733627740187839e-24,2.3724181155183987e-27,8.019128448384078e-31,4.9760748030044e-27,1.6551205166782286e-25,5.2000850074545365e-25,8.217111253850346e-25,2.310876933841248e-32,7.145243854910666e-32,1.447054439890856e-27,9.346994873812923e-32,4.719968401325257e-35
1.7096296302017842e-14,0.6801904995266245,6.268700005125534e-19,8.413806226483841e-22,3.61850323147196e-27,8.635667822072071e-27,0.0,0.0,2.8599769374013977e-15,1.2969634596300017e-26,4.9380805524476265e-36,6.624309646597349e-46,6.460344438200723e-36,6.593229775066547e-65,3.5749096284828614e-48,3.379234355957518e-38,1.1181775372326388e-33,1.0127712369875372e-23,5.4401754771645205e-77,9.383573780919544e-50,2.8857388888343013e-75,5.045196933987057e-82,5.347222134790325e-32,1.3302534488048913e-62,7.624211236926394e-41,2.6818853266430218e-77,6.0941969607164125e-80,6.130288481713435e-69,3.3248670564560876e-74,4.208494974163839e-75,1.58983382439257e-39,1.855371301898869e-77,2.9992693376381544e-79,2.765847022222502e-77,3.76,0.0,0.9527182967192361,0.9999999833281429,2.363521313185035e-34,1.5832235376193073e-42,3.8811801834873915e-11,3.881180183488943e-11,1.6671854418545173e-08,4.49477384064242e-28,1.0127712369884898e-23,2.8606037972493865e-15,1.8844342008379364e-24,7.321590062864193e-25,4.271459351753827e-38,8.756232311590197e-24,5.563953271182257e-27,1.8806753452098062e-30,1.167005182359074e-26,3.8816461092576316e-25,1.2195419323571297e-24,1.927105424185733e-24,5.459230749783618e-32,2.5694023137048087e-31,3.3936821616829324e-27,2.1921322375526147e-31,1.7180572269210362e-34
2.89893722095495e-14,0.6801904995298391,1.0629536428012778e-18,1.42669967500955e-21,1.0391585835813306e-26,2.4799836020140456e-26,0.0,0.0,4.849526119558239e-15,3.7246079858675294e-26,2.467669665521249e-35,5.952673618477544e-45,3.228378977694423e-35,5.945701983906809e-64,1.7930269234303393e-47,1.6886688997895987e-37,5.5877203058799735e-33,2.90850390835336e-23,1.488444905877632e-75,8.244602611780683e-49,8.20939421598794e-74,2.598166544320935e-80,1.53560972932131e-31,2.098016260684487e-61,3.810119972403141e-40,7.364913264485234e-76,1.6970707905806602e-78,1.6772616094747227e-67,1.6119011308758758e-72,1.770012747579148e-73,7.944755109351557e-39,8.994961879085234e-76,1.4540673888373707e-77,1.3409025876312666e-75,3.76,0.0,0.9527182966922346,0.99999997173078,1.1810912881182207e-33,1.4226886239722413e-41,6.581131665139883e-11,6.581131665144342e-11,2.8269215193565225e-08,1.2927031773907839e-27,2.9085039083581207e-23,4.85058904404512e-15,5.411701197216832e-24,2.102605794169978e-24,2.1345197772040578e-37,2.514606405932869e-23,1.5978965534667686e-26,5.4009158049592195e-30,3.351388235079686e-26,1.1147277068564925e-24,3.502269403249045e-24,5.534244119799111e-24,1.5915823117109916e-31,1.2739953707990784e-30,9.745945551613369e-27,6.295601243391816e-31,8.594777063354764e-34
5.2775524024612815e-14,0.6801904995362686,1.9351213109030146e-18,2.597364352088686e-21,3.442521140148996e-26,8.215682154999643e-26,0.0,0.0,8.828624414009774e-15,1.2338867060887111e-25,1.52977496314764e-34,7.081405801895259e-44,2.0013590346031097e-34,7.124819798723896e-63,1.1199705041341143e-46,1.0468280290323058e-36,3.4638968526596397e-32,9.635528453771495e-23,6.018083333574468e-74,9.538233976745276e-48,3.4076106384366735e-72,2.0502785280213425e-78,5.0871572154919676e-31,4.617780366604737e-60,2.362163622142256e-39,3.0003747191028463e-74,7.104801529494604e-77,6.781515442052876e-66,1.2270017263224943e-70,1.2223993220714674e-71,4.925166268765256e-38,6.847232818935432e-74,1.1068823490639047e-75,1.0207377329345022e-73,3.76,0.0,0.9527182966382316,0.9999999485371663,7.321732467791793e-33,1.692451431914938e-40,1.1981034628211352e-10,1.1981034628226122e-10,5.146282492229218e-08,4.2953189032683755e-27,9.635528453801004e-23,8.830559438733092e-15,1.7927863163202672e-23,6.965491876266748e-24,1.3232152412002439e-36,8.33037503417261e-23,5.293813544001425e-26,1.7892196056480707e-29,1.1102420359825339e-25,3.6928661645059055e-24,1.160230372217996e-23,1.8333823481777962e-23,5.434138201434294e-31,7.858739312141099e-30,3.2286328870144857e-26,2.0857778393538793e-30,5.330115503949391e-33
1.0034782765473945e-13,0.6801904995491275,3.679458181218714e-18,4.9388000087740805e-21,1.2444224669941903e-25,2.9698527962711797e-25,0.0,0.0,1.6786820723489408e-14,4.4603236015785955e-25,1.0719486493178372e-33,9.75598120078031e-43,1.402398299005056e-33,9.959280522597241e-62,7.966987776606162e-46,7.335009420456076e-36,2.4271172461095737e-31,3.483285881608877e-22,3.0294458733367674e-72,1.287311717414812e-46,1.7387034057328877e-70,2.0418459637240176e-76,1.8389309195520637e-30,1.2179323259789475e-58,1.655459414684685e-38,1.5332786059762459e-72,3.822857191601622e-75,3.413761822483355e-64,1.2003830809378307e-68,1.1286493005964064e-69,3.4511754350284497e-37,6.698968113427022e-72,1.0829205621881155e-73,9.98640863939948e-72,3.76,0.0,0.9527182965302256,0.9999999021543858,5.130265704490944e-32,2.3316749769113528e-39,2.2780840553420217e-10,2.2780840553473617e-10,9.78455974984322e-08,1.5620552907520507e-26,3.483285881629554e-22,1.6790499832520625e-14,6.480665720323674e-23,2.517916347799331e-23,9.27163527563411e-36,3.011308684817198e-22,1.91386193031588e-25,6.467818222759358e-29,4.0133325167024668e-25,1.334918548808524e-23,4.1940658303894215e-23,6.627414990222967e-23,2.082057007550417e-30,5.491385741067227e-29,1.1671043554480716e-25,7.541051747704625e-30,3.735146261620499e-32
1.4792013128486608e-13,0.6801904995619864,5.423797097039384e-18,7.280377419424664e-21,2.7039231634583623e-25,6.452997290820947e-25,0.0,0.0,2.4745016660436884e-14,9.69153905873948e-25,3.2750524776749604e-33,3.98302361226922e-42,4.284652586815147e-33,4.098872677177963e-61,2.459001721368581e-45,2.240940806928094e-35,7.41516679968781e-31,7.5689278823956925e-22,2.2339248280218885e-71,5.419449646346588e-46,1.1845884400125634e-69,1.7796490422936562e-75,3.9956837072092274e-30,6.62815580166014e-58,5.058308736583867e-38,1.137385647499316e-71,2.899201005434892e-74,2.5173352875400285e-63,1.0749474388262217e-67,9.994432319422922e-69,1.0544138919982162e-36,5.999022601123866e-71,9.697724680665471e-73,8.942986823538807e-71,3.76,0.0,0.9527182964222195,0.9999998557775339,1.5673650635704562e-31,9.519415552315514e-39,3.358064647738366e-10,3.358064647749969e-10,1.4422244142011158e-07,3.411137492253232e-26,7.568927882458864e-22,2.4750439698889724e-14,1.408140565958706e-22,5.470995502630032e-23,2.832608374183271e-35,6.543066833184407e-22,4.158911208666426e-25,1.4053573379129425e-28,8.720241271116915e-25,2.900555948482733e-23,9.113004101824457e-23,1.4400268129630673e-22,4.73846641649581e-30,1.6762664560283935e-28,2.5359227610457623e-25,1.6387750687485416e-29,1.1411464336039728e-31
2.4306473854511936e-13,0.6801904995877041,8.912481065369718e-18,1.1963957633410286e-20,7.300916944245785e-25,1.742387193440438e-24,0.0,0.0,4.066140741697845e-14,2.6168301891119313e-24,1.4559804637227092e-32,2.934344247331347e-41,1.9048149196144406e-32,3.094725355365099e-60,1.122099636248125e-44,9.961609452926304e-35,3.296259252599983e-30,2.0438987012795017e-21,5.007110030626054e-70,4.0336070990882496e-45,2.733091603276368e-68,7.134806368604683e-74,1.0788780068906589e-29,8.517431914183949e-57,2.2493322677169452e-37,2.6250189184071148e-70,7.388605388830726e-73,5.642437498864153e-62,4.515614645533449e-66,4.095474648477357e-67,4.6875712511457276e-36,2.52028544981453e-69,4.074207889673428e-71,3.7571278293567245e-69,3.76,0.0,0.9527182962062075,0.9999997630416123,6.967403340638831e-31,7.013094797455086e-38,5.518025832157429e-10,5.518025832188759e-10,2.369583472045439e-07,9.313476697785925e-26,2.043898701307585e-21,4.067031784961779e-14,3.802146242467188e-22,1.47722344144947e-22,1.2591777550207298e-34,1.766702692055746e-21,1.1232020374619122e-24,3.7946814648933147e-28,2.3545315966378303e-24,7.831848100914511e-23,2.4606181574249536e-22,3.888243358149321e-22,1.4090668282716106e-29,7.445366838661587e-28,6.847289668401139e-25,4.4262784443506717e-29,5.0726067593496085e-31
