Time (s),Volume (m^3),H(5),O(6),OH(7),H2(8),Ar(9),He(10),HO2(11),H2O2(12),CO(13),CO2(14),HCO(15),C(T)(16),CH(17),CH2(T)(18),CH3(19),CH2O(20),HCCO(21),C2H(22),C2H2(23),H2CC(24),CH2(S)(25),CH3OH(26),CH3O(27),CH2CO(28),C2H3(29),C2H4(30),C2H6(31),C2H5(32),CH2OH(33),CH3CO(34),CH2CHO(35),CH3CHO(36),N2,Ne,CH3CF3(1),O2(2),H2O(3),CH4(4),CH2CF2(57),HF(38),O2(161),S(164),CF2O(49),S(125),C2HF(58),S(463),C2HF(468),C2H2F3(68),S(165),S(464),S(130),C2H2F2(59),C2H3F2(65),C2H2F3(67),CF2(43),CHFCF2(55),CF2CH(73),C2HF2(72),S(179),C2H3F2(64),CHF2(82),CHF3(42),S(1244),S(1385),CF2O2(181),CF2O2(276),CH2F2(41),S(203),S(1542),CHO2(322),C2F(467),S(174),S(413),S(1894),C2H3F2(66),C2HF4(54),CHFO(47),S(2753),S(512),CF2CF2(61),C2HF3(169),C2HF4(69),C2HFO(577),S(3833),S(2867),F(37),S(344),CFO(51),C1OO1(180),CH2O2(318),C2H2O(623),S(3850),S(970),S(2764),CHF2O(206),CF3(45),S(1375)
1.3450032010585687e-05,0.7601624317746739,1.3186500133466456e-05,4.28030153948025e-06,1.6814626420092485e-06,0.00012180203855435991,0.0,0.0,5.165360002292379e-05,1.6839431199643975e-07,5.2686138279158045e-05,3.0936311358815587e-06,1.6458115793377243e-06,1.6158682991636522e-17,6.064367789009275e-13,4.127830534365992e-09,2.4493896783593332e-06,0.00017159998125716947,5.856469135606062e-10,4.231695675373218e-12,7.142625611101892e-14,1.867978446391347e-16,2.8609402539673333e-10,1.182164808013173e-10,6.563294843692013e-11,4.0595757055468146e-10,1.6520508331835415e-16,2.046648302078004e-11,7.850243085601623e-11,2.440661841375202e-13,6.260593650762057e-10,6.13042768409763e-15,5.439036997297441e-15,4.910645352508267e-12,3.76,0.0,0.601345234476913,0.9989103519181806,8.731539612214179e-05,6.5816908594080065e-06,0.1934441705942981,0.19403122845481066,0.0007970013123122652,1.8309416232013937e-11,0.0001517632417251943,8.173679404015286e-05,0.00015853198716677956,4.696086777004531e-09,6.196362489046203e-10,1.0378160056626857e-06,8.149282338035329e-07,1.6218531885750893e-06,3.06610709804657e-10,3.109442992733597e-05,1.25179073510312e-06,2.4109518935760537e-06,5.311178103608366e-05,0.0001612088157459133,1.5078257186492354e-06,1.477727664639584e-07,3.3509150979139693e-06,2.946045664632185e-07,2.4062078407554135e-05,1.210169643510073e-06,5.297312117237878e-09,8.90478541042727e-14,6.5104965779725545e-09,7.051615925470275e-11,3.5251806806776267e-06,1.1939171488234227e-09,1.260842618047245e-14,3.879591185208621e-10,8.538859461124043e-09,2.3426851854374164e-11,4.990907549822048e-09,4.0194274574884173e-13,7.885541158978116e-08,4.07061505348744e-09,4.3586921735306525e-08,4.695435484158257e-13,7.631701984605389e-10,1.8583130453962987e-09,1.1992886581614895e-10,6.468593789751605e-10,1.2661671140866882e-07,6.027395875616441e-14,4.799026805986211e-08,7.647761003758092e-09,1.2856470147848075e-07,2.430399785426763e-09,1.860738675726036e-14,5.318276653824547e-15,2.7991154463089e-16,1.8471126346500034e-19,2.5376973070231964e-10,2.0334921732361066e-13,2.2806339323424025e-12,4.279584660337492e-06,1.3707364663744409e-09
1.3525358046406604e-05,0.7602874238289808,1.333171242254285e-05,4.318760838461915e-06,1.7017002775036521e-06,0.00012367756293977584,0.0,0.0,5.246026297121986e-05,1.7190962430411463e-07,5.375559580630079e-05,3.1544068963638776e-06,1.6707433434982186e-06,1.6738359478953796e-17,6.213375683826476e-13,4.183819456866144e-09,2.4763568150812206e-06,0.00017365861806607088,5.995964661814485e-10,4.298890693739766e-12,7.402845097398935e-14,1.9109011920140474e-16,2.8890240481264444e-10,1.2101112557945126e-10,6.670776707463526e-11,4.174181584963608e-10,1.7038358114378066e-16,2.090661545993284e-11,8.008759983327031e-11,2.4943717846732714e-13,6.371323843272412e-10,6.291603160372825e-15,5.583272925438627e-15,5.052110292907661e-12,3.76,0.0,0.6004015880850639,0.998906275172247,8.873185832032184e-05,6.657422551488604e-06,0.19437887302047638,0.19497310558723338,0.0007969980459906837,1.8394787365742914e-11,0.00015347529713838486,8.25548245771727e-05,0.0001602454061394016,4.7422968446752455e-09,6.263834373653137e-10,1.0482158560436558e-06,8.311830534612769e-07,1.6632567337764773e-06,3.0852027122161414e-10,3.147249265020206e-05,1.270332297598611e-06,2.4352350616659255e-06,5.417433501813144e-05,0.00016371885804860762,1.532759681070383e-06,1.5022528022733022e-07,3.4059105081335503e-06,2.992468774866602e-07,2.4484770063868996e-05,1.2339489302481197e-06,5.383395088557218e-09,9.049458288599615e-14,6.641895162614804e-09,7.193503313630955e-11,3.6015032065623805e-06,1.2114744929597696e-09,1.281324185110287e-14,3.9370213984404985e-10,8.71593662610326e-09,2.3845418255212792e-11,5.077758347106479e-09,4.089729464252719e-13,8.009881977158562e-08,4.135678055907997e-09,4.4915303728083716e-08,4.7696915149946e-13,7.706902483644048e-10,1.9167042144112745e-09,1.217983136433161e-10,6.579465884823675e-10,1.2880843710897976e-07,6.130696804538376e-14,4.906946702342582e-08,7.737697600011283e-09,1.3238327674265895e-07,2.479631895336454e-09,1.8857010915040684e-14,5.38954492324989e-15,2.8786557008776866e-16,1.9103537271247984e-19,2.56282982212906e-10,2.0680010994194474e-13,2.3339488293137524e-12,4.295368702307634e-06,1.416989776900833e-09
1.360068408222752e-05,0.760412227168765,1.3477884812334313e-05,4.357434764902984e-06,1.7221083528808137e-06,0.00012557212495352017,0.0,0.0,5.327642428732673e-05,1.7548993641774963e-07,5.484113484511506e-05,3.2160791539342855e-06,1.6959386813908603e-06,1.7336275556419228e-17,6.365407935552212e-13,4.2403310876570945e-09,2.503658594435004e-06,0.00017573177678018918,6.138094323538004e-10,4.3667456238278435e-12,7.67111591413192e-14,1.9548030431122022e-16,2.917385000340506e-10,1.2386433465979046e-10,6.780341307290727e-11,4.291401548576327e-10,1.7571934069915134e-16,2.1356698104514882e-11,8.170764963703703e-11,2.549344556184068e-13,6.483562423941594e-10,6.456679220343358e-15,5.7310418927781305e-15,5.197268913279484e-12,3.76,0.0,0.5994593856115026,0.9989021585710609,9.016453655618848e-05,6.733948833880952e-06,0.19531205581338948,0.19591351621804406,0.0007969947482341258,1.8479989971709397e-11,0.00015519772210292968,8.33766518947872e-05,0.00016196730590269372,4.788710484696376e-09,6.331642925373975e-10,1.0586641333953003e-06,8.477110214515212e-07,1.7054838349176232e-06,3.1043317867225847e-10,3.18533760968145e-05,1.289068462668378e-06,2.4596321055397646e-06,5.5252681251950115e-05,0.00016625397964656073,1.5579892612789964e-06,1.5270694268579866e-07,3.4615425828376308e-06,3.039386527196918e-07,2.4912487167612215e-05,1.258224091129524e-06,5.470457356782246e-09,9.19577670730643e-14,6.775250270352347e-09,7.337497747188113e-11,3.679036443047601e-06,1.2292140061422706e-09,1.3020386884445398e-14,3.995044832334989e-10,8.89572034273527e-09,2.4269810566917142e-11,5.165623729228242e-09,4.1608661983404717e-13,8.135554523161994e-08,4.201476956491523e-09,4.627707336817728e-08,4.84477223900672e-13,7.782435545733683e-10,1.976825695160646e-09,1.2368646104008975e-10,6.691950230438588e-10,1.310259895449864e-07,6.235193223938444e-14,5.016646157752793e-08,7.82829081394176e-09,1.3629317654912192e-07,2.5295773605118342e-09,1.9108916794251876e-14,5.4614641597905095e-15,2.9600326449238155e-16,1.9754558677089287e-19,2.5880742688037237e-10,2.1030055056539846e-13,2.388265251010137e-12,4.311067489669258e-06,1.4645489988114694e-09
1.3676010118048437e-05,0.7605368421286463,1.3625021547881192e-05,4.396324729159125e-06,1.742688072826255e-06,0.00012748583027995646,0.0,0.0,5.410215347397614e-05,1.7913631393761123e-07,5.5942923790168074e-05,3.2786571463118274e-06,1.7213995582225791e-06,1.7952933475728982e-17,6.520514938401965e-13,4.297368889261112e-09,2.5312977094579156e-06,0.00017781951351411988,6.282896618587534e-10,4.43526275730091e-12,7.947643198045044e-14,1.99970580298931e-16,2.946025023905971e-10,1.267772499329141e-10,6.89202665478202e-11,4.411282054708025e-10,1.8121703571485765e-16,2.181696244198332e-11,8.336339664600259e-11,2.6056077522880974e-13,6.597325875941158e-10,6.625741400936169e-15,5.882422805621855e-15,5.346209928049205e-12,3.76,0.0,0.5985186246434038,0.9988980018403024,9.161355640145204e-05,6.8112792380109926e-06,0.19624372099076437,0.19685246259785794,0.000796991418464292,1.856502422964528e-11,0.00015693054230904048,8.420227812055988e-05,0.0001636976753846737,4.8353277408652354e-09,6.399787704273959e-10,1.0691608674936774e-06,8.645156197062642e-07,1.7485463878055191e-06,3.123494595788614e-10,3.223709353774471e-05,1.3080005332581845e-06,2.484143102120225e-06,5.634698378639144e-05,0.0001688142959479531,1.5835168817082929e-06,1.552179925698199e-07,3.517816329080283e-06,3.086802085864452e-07,2.534526372297609e-05,1.283005016111072e-06,5.5585063980905646e-09,9.34375322811764e-14,6.9105819832853414e-09,7.483620813008903e-11,3.75779295691962e-06,1.2471368824733878e-09,1.3229879062673646e-14,4.0536658338546236e-10,9.078238756202693e-09,2.4700087599666027e-11,5.254510291193085e-09,4.232843516929286e-13,8.262567451954232e-08,4.268019283021267e-09,4.7672905793116705e-08,4.920685960460873e-13,7.858301264793834e-10,2.0387258859978944e-09,1.2559339413224833e-10,6.806073844871826e-10,1.332695548709377e-07,6.340893446870457e-14,5.128144382423843e-08,7.919543946137035e-09,1.4029607427182047e-07,2.5802426301094535e-09,1.936311901936998e-14,5.5340385670708985e-15,3.0432797182667115e-16,2.0424658080145707e-19,2.6134306848446023e-10,2.1385136497321596e-13,2.4435981949365334e-12,4.326681103568269e-06,1.5134440855017802e-09
1.3751336153869354e-05,0.7606612690429679,1.3773126902620634e-05,4.435432147949529e-06,1.7634406513690443e-06,0.00012941878499295225,0.0,0.0,5.493752021027317e-05,1.828498382360684e-07,5.706113228098921e-05,3.3421501772830555e-06,1.7471279526362646e-06,1.8588847237991635e-17,6.678747799064631e-13,4.354936348619056e-09,2.559276862742305e-06,0.00017992188488050395,6.430410487719658e-10,4.504444374892035e-12,8.232636221877949e-14,2.0456317203111472e-16,2.974946045552341e-10,1.2975103437529578e-10,7.005871409488021e-11,4.533870185536624e-10,1.868814742900145e-16,2.228764493004539e-11,8.505567489100779e-11,2.663189504396687e-13,6.712630850392244e-10,6.798876856890029e-15,6.037496118507902e-15,5.499023979361346e-12,3.76,0.0,0.5975793027711487,0.9988938047035615,9.307904425036739e-05,6.889423364426651e-06,0.19717387056474103,0.19778994697360608,0.0007969880564309612,1.8649890289512745e-11,0.00015867378378925127,8.503170545766656e-05,0.00016543650353613852,4.882148662405405e-09,6.468268271311358e-10,1.079706089119261e-06,8.816003546319293e-07,1.7924564008798218e-06,3.142691416480669e-10,3.2623658348170605e-05,1.3271298183759131e-06,2.5087681308550305e-06,5.7457407866504685e-05,0.0001713999224076277,1.6093449809622583e-06,1.577586701966997e-07,3.574736786660698e-06,3.134718629620312e-07,2.5783133846977566e-05,1.3083017475336076e-06,5.647549736549515e-09,9.493400493619334e-14,7.0479105255424e-09,7.631894250628553e-11,3.837785388518636e-06,1.2652443216529543e-09,1.3441736281299627e-14,4.1128887209246396e-10,9.263520193419008e-09,2.513630853174525e-11,5.344424648887707e-09,4.305667306556556e-13,8.390929460845531e-08,4.335312705274391e-09,4.9103486967925125e-08,4.997441143561761e-13,7.934499743802932e-10,2.1024544213308924e-09,1.275191990800637e-10,6.92186432759457e-10,1.3553932031886222e-07,6.447805833454352e-14,5.241460702907323e-08,8.011460323517106e-09,1.4439366515309154e-07,2.6316341851396048e-09,1.9619632328044093e-14,5.607272336887121e-15,3.128430832852205e-16,2.1114313050024517e-19,2.638899111342063e-10,2.174533967463604e-13,2.4999628463129363e-12,4.3422096248361e-06,1.563705527974026e-09
1.3826662189690271e-05,0.7607855082457954,1.39222051782088e-05,4.474758444355719e-06,1.7843673119378894e-06,0.00013137109555949258,0.0,0.0,5.578259435186354e-05,1.866316066804319e-07,5.819593121072468e-05,3.4065676171454435e-06,1.773125856769456e-06,1.924454333213498e-17,6.840158346604177e-13,4.4130369764234275e-09,2.5875987665848745e-06,0.00018203894799075546,6.580675319087626e-10,4.574292746436247e-12,8.52630845785801e-14,2.092603497424996e-16,3.0041500066776677e-10,1.3278687240629027e-10,7.121914888934762e-11,4.659213653615981e-10,1.9271760261073846e-16,2.2768987091355936e-11,8.678533639348707e-11,2.7221184878540454e-13,6.829494167869794e-10,6.976174399251761e-15,6.196343860797456e-15,5.655803673581485e-12,3.76,0.0,0.5966414175883142,0.9988895668825479,9.456112732608925e-05,6.968390882978929e-06,0.19810250654186934,0.19872597158854155,0.0007969846619915194,1.873458861479635e-11,0.0001604274729184676,8.586493618304408e-05,0.00016718377933086146,4.92917330272611e-09,6.537084188345136e-10,1.0902998300338775e-06,8.989687570936575e-07,1.8372259958719814e-06,3.1619225274145467e-10,3.301308400834336e-05,1.346457633078648e-06,2.533507273664128e-06,5.858411994110988e-05,0.00017401097452918467,1.635476013905905e-06,1.6032921748006042e-07,3.63230902831709e-06,3.183139351834252e-07,2.6226131769778922e-05,1.334124481696058e-06,5.737594944632373e-09,9.644731227057019e-14,7.187256264186314e-09,7.78233995309952e-11,3.919026452163514e-06,1.2835375287808915e-09,1.3655976550057456e-14,4.172717739504233e-10,9.451593163438544e-09,2.5578532878822134e-11,5.435373438368319e-09,4.3793434827763994e-13,8.520649289294911e-08,4.403365037869075e-09,5.0569513827394014e-08,5.075046414190585e-13,8.011031093035858e-10,2.1680621992685634e-09,1.2946396207987296e-10,7.039349870284311e-10,1.3783547420772193e-07,6.555938790829288e-14,5.356614562740294e-08,8.10404329930077e-09,1.4858766649056997e-07,2.6837585387548524e-09,1.9878471555074163e-14,5.68116970233048e-15,3.2155203782440386e-16,2.182401140454792e-19,2.6644795918768807e-10,2.2110750753935852e-13,2.557374579139444e-12,4.35765313399385e-06,1.6153643621042487e-09
1.3901988225511188e-05,0.7609095600709184,1.407226070426052e-05,4.5143050478196775e-06,1.8054692874116156e-06,0.00013334286884327724,0.0,0.0,5.663744593108459e-05,1.9048273285714272e-07,5.934749273481069e-05,3.471918903130258e-06,1.7993952763137737e-06,1.992056114308574e-17,7.004799141335231e-13,4.471674307274437e-09,2.6162661431335927e-06,0.0001841707604557238,6.733730952716393e-10,4.64481013093747e-12,8.828877641584483e-14,2.1406442985378957e-16,3.033638863525475e-10,1.3588597024805422e-10,7.240197078493487e-11,4.787360808428868e-10,1.9873050871996832e-16,2.326123560903641e-11,8.855325150683523e-11,2.7824239309211656e-13,6.947932819994176e-10,7.157724520576437e-15,6.359049663411264e-15,5.816643618114265e-12,3.76,0.0,0.5957049666916663,0.9988852880973035,9.605993368704625e-05,7.048191533004263e-06,0.19902963092310613,0.1996605386822457,0.0007969812348912665,1.8819119451658368e-11,0.00016219163641396523,8.670197264553719e-05,0.00016893949176579064,4.976401719229396e-09,6.606235018142701e-10,1.1009421229579257e-06,9.166243823994827e-07,1.8828674084654363e-06,3.1811882090872604e-10,3.3405384104053085e-05,1.3659852984880872e-06,2.55836061488696e-06,5.972728767037651e-05,0.0001766475678670445,1.661912451758368e-06,1.6292987793882977e-07,3.690538159919005e-06,3.2320674609005315e-07,2.667429183499771e-05,1.3604835704349026e-06,5.828649642891334e-09,9.797758232694092e-14,7.328639710117831e-09,7.934979968042551e-11,4.001528936579137e-06,1.302017714213308e-09,1.3872617993569023e-14,4.2331572286870435e-10,9.642486357855776e-09,2.6026820479255328e-11,5.5273633154590706e-09,4.4538779900681864e-13,8.651735718703968e-08,4.472184243130649e-09,5.207169441921787e-08,5.153510563395926e-13,8.087895429586019e-10,2.2356014095552617e-09,1.3142776936562813e-10,7.158559267901609e-10,1.4015820595253874e-07,6.665300773917905e-14,5.4736255230890216e-08,8.19729625308341e-09,1.5287981782463443e-07,2.7366222365389428e-09,2.013965163540382e-14,5.7557349280570246e-15,3.3045832271059007e-16,2.2554251398999496e-19,2.690172172533729e-10,2.248145774217177e-13,2.6158489594164236e-12,4.373011711256517e-06,1.6684521759462672e-09
1.4052640297153023e-05,0.76115710292185,1.43753209648198e-05,4.594064925462674e-06,1.8482041620767429e-06,0.0001373452330222307,0.0,0.0,5.8376762415872424e-05,1.9839759521583883e-07,6.170159855157251e-05,3.605461099748204e-06,1.8527567525623298e-06,2.1335784109287054e-17,7.343985424529624e-13,4.5905733378169945e-09,2.6746482530513025e-06,0.00018847886641433438,7.048376273419351e-10,4.787860921311245e-12,9.461599501106816e-14,2.240027989411743e-16,3.0934791611628643e-10,1.422788814719491e-10,7.483640928978437e-11,5.052262800671172e-10,2.1130773909004593e-16,2.427946483450191e-11,9.220741773401703e-11,2.907283928429231e-13,7.189604960259086e-10,7.533953030155348e-15,6.696378144799153e-15,6.150892918800308e-12,3.76,0.0,0.5938363581598776,0.9988766065051814,9.910823271319286e-05,7.210331533371321e-06,0.20087935287372438,0.20152530924596304,0.0007969742818205753,1.8987679947474534e-11,0.00016575149510492435,8.838747252550056e-05,0.0001724761826611486,5.071470131263332e-09,6.745539671688302e-10,1.1223725003673245e-06,9.528116449708367e-07,1.9768152029329748e-06,3.21982441656434e-10,3.419866247573999e-05,1.405645496425935e-06,2.6084102417112918e-06,6.20636668359364e-05,0.00018199784067533738,1.7157115094330287e-06,1.682225205408697e-07,3.8089876832070836e-06,3.3314587475945536e-07,2.7586236336138034e-05,1.414853006242785e-06,6.013818234839032e-09,1.0108952685562849e-13,7.617602491937429e-09,8.246931904164375e-11,4.1703696972599176e-06,1.3395438885095304e-09,1.4313177480459688e-14,4.3558850509368674e-10,1.003284910120949e-08,2.6941826484550664e-11,5.714493057122354e-09,4.605545923833055e-13,8.918043718388079e-08,4.612155876981651e-09,5.518740542781177e-08,5.313051507557819e-13,8.242623568829054e-10,2.3766895163806633e-09,1.3541286192777952e-10,7.402267891771173e-10,1.448841662049293e-07,6.887745877382904e-14,5.713297582049906e-08,8.38582574498433e-09,1.6176564099121644e-07,2.8445940108654153e-09,2.0669094605568415e-14,5.906886147522012e-15,3.4887707749104563e-16,2.4078402697405024e-19,2.741893831358819e-10,2.3239120889350235e-13,2.736048899794267e-12,4.403474389452578e-06,1.7790439002927079e-09
1.4203292368794859e-05,0.7614039002606706,1.4682342872749642e-05,4.674723343454281e-06,1.891655329031439e-06,0.0001414267405082634,0.0,0.0,6.0156033461185304e-05,2.066036670660209e-07,6.412485255251281e-05,3.7428536205989583e-06,1.9072287003944752e-06,2.283909497819932e-17,7.696742104072963e-13,4.711662201470311e-09,2.734445172067479e-06,0.00019284667375248316,7.374674380054774e-10,4.933614604891372e-12,1.0132631426026796e-13,2.343977665222311e-16,3.1544828789612305e-10,1.4893986789163583e-10,7.736536585524794e-11,5.328975949519509e-10,2.2465685591196414e-16,2.5344413005682128e-11,9.602551634867379e-11,3.0380147306001607e-13,7.437786689333026e-10,7.928320960784467e-15,7.050183683512583e-15,6.502570196674027e-12,3.76,0.0,0.5919734580133265,0.9988677576512611,0.00010222498274537523,7.375922677094189e-06,0.20272305231216006,0.20338427650820587,0.0007969671954007023,1.9155574245511354e-11,0.00016935358054465682,9.008822525494391e-05,0.00017604648866900588,5.167354438338212e-09,6.886178752556587e-10,1.1439975013870578e-06,9.90191073424273e-07,2.0743999740409486e-06,3.2586023219408643e-10,3.500360427809259e-05,1.4461211032986691e-06,2.6589177324137426e-06,6.446791116061297e-05,0.00018745166635904733,1.7707622545099822e-06,1.7363857861432792e-07,3.930126873193002e-06,3.432918455328469e-07,2.8519244379067627e-05,1.471496041085869e-06,6.203117451602647e-09,1.0427087924576014e-13,7.914965868773855e-09,8.567929566905113e-11,4.344411485042174e-06,1.377832635435787e-09,1.4763562057409243e-14,4.481107347880346e-10,1.0434841621104984e-08,2.7881811966473007e-11,5.905867525189626e-09,4.760719258659204e-13,9.189924561223503e-08,4.7552943707057524e-09,5.8456512173325495e-08,5.476137732481608e-13,8.398685236937413e-10,2.526163186340444e-09,1.3947516744658005e-10,7.653233054524853e-10,1.4971873866199454e-07,7.115209751058699e-14,5.960635746504115e-08,8.577076363694491e-09,1.7106550301813778e-07,2.9556025326165455e-09,2.1208082750269978e-14,6.06076066452028e-15,3.6812823324075696e-16,2.569096925638894e-19,2.7940645062521183e-10,2.401907131204505e-13,2.860691118945064e-12,4.433598295191163e-06,1.8957447309395354e-09
1.4353944440436694e-05,0.7616499547480345,1.4993362050702109e-05,4.756291965824066e-06,1.9358329959980645e-06,0.00014558826085194518,0.0,0.0,6.197582569597034e-05,2.151104644506259e-07,6.66186783171907e-05,3.884174418591056e-06,1.9628276596611763e-06,2.4435293433330934e-17,8.063516929781902e-13,4.834970047842431e-09,2.795679046158494e-06,0.0001972746616570024,7.712960725903577e-10,5.082088872623612e-12,1.0843875467552706e-13,2.4526961384730004e-16,3.2166661927057086e-10,1.5587940213079304e-10,7.999229013706939e-11,5.617910662677402e-10,2.388240769900286e-16,2.6458249458705233e-11,1.0001520619461676e-10,3.174871013792201e-13,7.692620269728569e-10,8.341615538876279e-15,7.421195808846438e-15,6.872508237213788e-12,3.76,0.0,0.5901162471399992,0.9988587392304009,0.00010541123897636883,7.5450453998284175e-06,0.20456074504411242,0.20523745825406692,0.0007969599738016084,1.9322804809488684e-11,0.0001729981190549779,9.180425202050123e-05,0.0001796503226201067,5.264055240293843e-09,7.028148796403477e-10,1.165817419877718e-06,1.0287919894853554e-06,2.175723777471847e-06,3.2975242392740707e-10,3.5820322044588865e-05,1.4874229082915539e-06,2.709883843363218e-06,6.694140631139255e-05,0.00019300997138013267,1.8270850553119327e-06,1.7918005905270175e-07,4.053997788519689e-06,3.5364727892072324e-07,2.947359482443372e-05,1.5305012525723487e-06,6.396610022159566e-09,1.075226934834509e-13,8.22089919690052e-09,8.898154998002587e-11,4.523759333124154e-06,1.4168938325108337e-09,1.5223920916838234e-14,4.608859724590216e-10,1.0848700058327874e-08,2.8847267690726383e-11,6.1015406958163684e-09,4.919446630325608e-13,9.467450032635017e-08,4.901669041030256e-09,6.188509407407594e-08,5.642845847878295e-13,8.556081613199943e-10,2.6844894050454666e-09,1.4361537729579085e-10,7.911707998421667e-10,1.5466347902413158e-07,7.347761789872685e-14,6.215800807382031e-08,8.771076095481722e-09,1.8079414032449867e-07,3.0697013643379574e-09,2.175673920786641e-14,6.217393614568525e-15,3.8824148474222777e-16,2.73963332333253e-19,2.8466846530741154e-10,2.482208289164371e-13,2.9899072812945155e-12,4.463384059634442e-06,2.0188280119266176e-09
1.450459651207853e-05,0.7618952690404162,1.530841454845245e-05,4.838782557847112e-06,1.9807475262884183e-06,0.00014983067028520814,0.0,0.0,6.383670858183171e-05,2.2392778535713782e-07,6.918452046843339e-05,4.029502560454086e-06,2.0195703929421127e-06,2.6129410299608836e-17,8.444770254289228e-13,4.960526416505673e-09,2.8583721917031018e-06,0.00020176331759546153,8.063578437717758e-10,5.2333012498221e-12,1.1597308282958988e-13,2.5663944505873426e-16,3.2800455161478824e-10,1.631083421051013e-10,8.27207485722898e-11,5.919488189200045e-10,2.5385828644270487e-16,2.762323580699906e-11,1.04184474112431e-10,3.3181172065413787e-13,7.954250862395655e-10,8.774653558742592e-15,7.810172392307447e-15,7.2615755819745116e-12,3.76,0.0,0.5882647064780502,0.9988495489079183,0.00010866807058345648,7.717781267861156e-06,0.2063924467852363,0.20708487221048041,0.0007969526151549833,1.9489374062884706e-11,0.00017668534267047242,9.353557497621118e-05,0.00018328759773599278,5.361573193084179e-09,7.171446354199143e-10,1.1878325627496483e-06,1.0686441052441926e-06,2.2808905564273193e-06,3.336592514051086e-10,3.664893004241607e-05,1.5295617989209502e-06,2.761309364458036e-06,6.948555807043768e-05,0.0001986736831912642,1.8847005509225267e-06,1.848489953239586e-07,4.180643035636653e-06,3.6421481953640814e-07,3.0449568371267443e-05,1.591959862300465e-06,6.59435947220815e-09,1.108460369442974e-13,8.535574219908655e-09,9.237792803908385e-11,4.7085195080525516e-06,1.456737443741816e-09,1.5694405146529575e-14,4.739178259664539e-10,1.127466350617001e-08,2.9838689747475766e-11,6.301566870179727e-09,5.081777167694121e-13,9.750692604273989e-08,5.0513518560977626e-09,6.547942266729025e-08,5.81325542592951e-13,8.714813974377965e-10,2.852158689774596e-09,1.478341835844439e-10,8.177956735904983e-10,1.597199613902139e-07,7.585472188908104e-14,6.47895550150327e-08,8.9678533484482e-09,1.9096666357195994e-07,3.1869446166532108e-09,2.2315188748755717e-14,6.376820597464292e-15,4.09247354641105e-16,2.9199063358504705e-19,2.8997547631770024e-10,2.5648962349318584e-13,3.1238323408509694e-12,4.492832309499966e-06,2.148576648162265e-09
1.4805900655362198e-05,0.7623836876456708,1.5950765793167484e-05,5.006577216336642e-06,2.0728294171022074e-06,0.00015856169539030392,0.0,0.0,6.768403830087832e-05,2.4253464700240394e-07,7.453813937253373e-05,4.332502799125188e-06,2.136555356509041e-06,2.983273627074221e-17,9.252618701296792e-13,5.218504839258368e-09,2.9882264363402805e-06,0.00021092462533932188,8.803219759761709e-10,5.54400962041024e-12,1.3239033464487595e-13,2.8096177138294787e-16,3.410459044811756e-10,1.7847987604235505e-10,8.849713826163758e-11,6.562312250285556e-10,2.867374288279604e-16,3.011618709281533e-11,1.1309540667909038e-10,3.624887711345348e-13,8.498498553286703e-10,9.70338061196599e-15,8.645197950823157e-15,8.100759233158304e-12,3.76,0.0,0.5845785597901201,0.9988306430694487,0.00011539780782301515,8.074424399413735e-06,0.21003793970634943,0.2107624673730885,0.0007969374791502734,1.9820538261805746e-11,0.00018418880232809242,9.704420253320611e-05,0.00019066212634511552,5.559063433842341e-09,7.462010293758345e-10,1.2324498098073213e-06,1.152222733978401e-06,2.5031783822459637e-06,3.415177676556121e-10,3.834228256019841e-05,1.6163948802229263e-06,2.865541953606774e-06,7.47915566001971e-05,0.00021032104224210683,2.0038935541710207e-06,1.9657750381174007e-07,4.442429724138676e-06,3.8599692161347313e-07,3.246751678320185e-05,1.7226157045798974e-06,7.002887146337699e-09,1.1771164879312092e-13,9.191848435520039e-09,9.946056975870953e-11,5.094708162399028e-06,1.5388121985332872e-09,1.666636365835387e-14,5.007660425046592e-10,1.2163876613086632e-08,3.190144386034288e-11,6.71489706544251e-09,5.417446774209258e-13,1.0334622384861353e-07,5.360943664867695e-09,7.319139701157037e-08,6.165512750928365e-13,9.036292211799457e-10,3.217612479456499e-09,1.5651035781398086e-10,8.734887882177515e-10,1.7017454219551414e-07,8.076652921403858e-14,7.029894599798253e-08,9.369856158577405e-09,2.1270571953859097e-07,3.431083628832181e-09,2.3461974348604932e-14,6.704201392388958e-15,4.540632952855366e-16,3.3115871786545663e-19,3.00724700446959e-10,2.737772317857211e-13,3.4063658702063068e-12,4.5507187511970904e-06,2.429250936501251e-09
