Time (s),Volume (m^3),H(5),O(6),OH(7),H2(8),Ar(9),He(10),HO2(11),H2O2(12),CO(13),CO2(14),HCO(15),C(T)(16),CH(17),CH2(T)(18),CH3(19),CH2O(20),HCCO(21),C2H(22),C2H2(23),H2CC(24),CH2(S)(25),CH3OH(26),CH3O(27),CH2CO(28),C2H3(29),C2H4(30),C2H6(31),C2H5(32),CH2OH(33),CH3CO(34),CH2CHO(35),CH3CHO(36),N2,Ne,CH3CF3(1),O2(2),H2O(3),CH4(4),CH2CF2(57),HF(38),O2(161),S(164),CF2O(49),S(125),C2HF(58),S(463)
6.041041431058697e-17,0.8528183987015202,3.485717398611011e-19,2.3310274614581788e-20,3.097922286554402e-29,5.779076347427303e-29,0.0,0.0,5.212279520468337e-16,8.304655844812386e-29,3.540642904450717e-38,4.673998047476066e-54,1.0193258741534088e-38,1.790593199772184e-82,4.951462865754844e-59,8.927227068771043e-59,1.0620568260934572e-59,9.558497301694213e-26,9.56576761866235e-88,4.325094529502775e-50,1.6661029552290844e-78,8.681982937973793e-93,2.9452072838154483e-61,2.072636323968221e-67,2.2712756054301674e-42,9.985223822418892e-86,4.218079164039127e-84,9.810601029462474e-96,1.644787435495775e-128,3.923671822869043e-103,2.1198773650651632e-41,2.7868850377225337e-108,3.1187410294740245e-90,9.38310226880212e-108,3.76,0.0,0.7914944038521299,0.9999999996805442,2.0681866644588832e-38,1.0920861503546902e-84,1.3558233248434658e-11,1.3558233248440298e-11,3.1945525962844715e-10,1.3194906959617608e-30,9.558497301698774e-26,5.215765237867879e-16,2.7726149329387723e-24,2.196432877766286e-28
1.2082087983176008e-16,0.8528183987036029,6.971437813093593e-19,4.662056903573121e-20,1.239169709224016e-28,2.3116320273788944e-28,0.0,0.0,1.042456345702389e-15,3.3218644490248694e-28,2.832516664761485e-37,7.478403430645208e-53,8.154613728159141e-38,5.733800506300366e-81,7.922350333542946e-58,1.4283576898255234e-57,1.6992928401982704e-58,3.8234016985656906e-25,1.2244432568297064e-85,6.920159100727684e-49,1.0663077491926025e-76,1.1112957720161035e-90,4.712337615583774e-60,6.632444767034849e-66,1.8170219776405233e-41,6.390934547350083e-84,2.699734580898939e-82,1.255782446774864e-93,8.421510718332446e-126,5.022402871200271e-101,1.6959032911621316e-40,7.134497983819903e-106,3.9920992925219753e-88,2.4020985454960424e-105,3.76,0.0,0.7914944038385711,0.9999999993610882,1.6545505672178333e-37,6.989362373486512e-83,2.7116477990020375e-11,2.7116477990042935e-11,6.389107268276622e-10,5.278542424620665e-30,3.8234016985693406e-25,1.0431534894840703e-15,1.1090466782790164e-23,8.78573690839509e-28
2.416418108741063e-16,0.8528183987077683,1.394287882502828e-18,9.324115801658891e-20,4.956680466656923e-28,9.24653119860325e-28,0.0,0.0,2.0849131322873105e-15,1.3287462012991728e-27,2.2660145565197266e-36,1.1965452200103699e-51,6.523694500031635e-37,1.8373103029288164e-79,1.2675770141634323e-56,2.2853736766280494e-56,2.718870460461805e-57,1.5293614432248907e-24,1.5672890112543745e-83,1.1072260836508283e-47,6.824377157158634e-75,1.4224601702302788e-88,7.539746421557804e-59,2.122383950396845e-64,1.4536183540631631e-40,4.090210357771781e-82,1.7278335362248967e-80,1.6074035415701651e-91,4.3118203253571365e-123,6.428684372662138e-99,1.3567233619894651e-39,1.8264337769551025e-103,5.1098936575255414e-86,6.149380133009704e-103,3.76,0.0,0.7914944038114535,0.9999999987221765,1.3236409581066134e-36,4.473196063811426e-81,5.423296747224556e-11,5.4232967472335804e-11,1.2778214715209545e-09,2.111878669026663e-29,1.5293614432278105e-24,2.0863074201713014e-15,4.4361881232668487e-23,3.51429572972925e-27
3.6246274191645255e-16,0.8528183987119343,2.0914320019932497e-18,1.3986174713600545e-19,1.0532947055386805e-27,1.9648880853948824e-27,0.0,0.0,3.127369918146043e-15,2.8235859407099942e-27,6.479386699717105e-36,4.404081766036098e-51,1.8653692767212705e-36,8.600474925326082e-79,4.832638458852651e-56,8.476451018447937e-56,1.0260588683691266e-56,3.249893839212508e-24,8.766963593524815e-83,4.22129999999369e-47,3.89436062695932e-74,9.475855830123892e-88,2.8745290554478395e-58,9.92898654564599e-64,4.1564408100179425e-40,2.0297649554611227e-81,8.574364486801923e-80,8.888289999826112e-91,3.1271127977455856e-122,3.580609783641655e-98,3.879381650896922e-39,9.905825322044066e-103,2.63655007291112e-85,3.3351701846565166e-102,3.76,0.0,0.791494403784336,0.9999999980832648,3.784786331040394e-36,2.535626584943255e-80,8.134945695352448e-11,8.134945695371627e-11,1.916732026509165e-09,4.488520681751023e-29,3.2498938392208576e-24,3.1294613501511997e-15,9.426900643225522e-23,7.46787890200056e-27
6.04104604001145e-16,0.8528183987202654,3.485720314161902e-18,2.3310292592907404e-19,2.9120503841925865e-27,5.43233828870213e-27,0.0,0.0,5.212283486958757e-15,7.806385347872053e-27,2.977686648552631e-35,3.3885386636928046e-50,8.572547733128059e-36,1.2599716357394137e-77,3.974055243982332e-55,6.62097116713877e-55,8.282343681834622e-56,8.985004579209092e-24,5.816159247401622e-81,3.4713278852165713e-46,1.0920042124503087e-72,4.611586012052258e-86,2.363830559938576e-57,1.4501862309056105e-62,1.9101465426687786e-39,6.4197043441728175e-80,2.711878028489437e-78,5.5183525754893414e-89,7.82415927694158e-120,2.3188735978184077e-96,1.7828204149222117e-38,1.4664214464039923e-100,1.777279309790821e-83,4.937262728535889e-100,3.76,0.0,0.7914944037301009,0.9999999968054424,1.739347402562363e-35,6.960331015383701e-79,1.3558243591229734e-10,1.3558243591282757e-10,3.1945523776657114e-09,1.2414695442282699e-28,8.98500457924746e-24,5.215769207281662e-15,2.6062609982629875e-22,2.0646488988404045e-26
8.200699927056718e-16,0.8528183987277114,4.731853863986054e-18,3.1643644833379653e-19,5.165318341113019e-27,9.635738765278097e-27,0.0,0.0,7.075657510236499e-15,1.3846760721800112e-26,6.661302866973335e-35,9.250469043706958e-50,1.9177416380123877e-35,4.4693698257131744e-77,1.1493231058470638e-54,1.8324465174679832e-54,2.3587015821450418e-55,1.593736849460784e-23,3.270805405790923e-80,1.0039308020608532e-45,4.801620127971716e-72,2.236091440845015e-85,6.836354861532908e-57,5.136245672790623e-62,4.2731375154082914e-39,2.907722560166117e-79,1.228308900574755e-77,3.0324760316005764e-88,6.015589988642023e-119,1.2934591850196632e-95,3.988299679597107e-38,1.0240792477478728e-99,1.0024971948076587e-82,3.447950550378975e-99,3.76,0.0,0.7914944036816288,0.9999999956633999,3.8910467496573215e-35,3.0270376160113764e-78,1.840527062523035e-10,1.8405270625324403e-10,4.3365930011203875e-09,2.20275252074626e-28,1.5937368494693676e-23,7.080389364115992e-15,4.622917116609598e-22,3.6622196553235306e-26
1.0360353814101987e-15,0.8528183987351572,5.977987475745351e-18,3.9976997120754064e-19,8.047774814633672e-27,1.501287067469578e-26,0.0,0.0,8.939031531056097e-15,2.1573812752860402e-26,1.2560111950454843e-34,2.078230139706175e-49,3.6159667428018636e-35,1.1789369189106e-76,2.6221171451499045e-54,4.132322686488892e-54,5.3597836614458214e-55,2.4831070577408763e-23,1.0521006841189583e-79,2.290412213615862e-45,1.465898665424889e-71,8.002220783443858e-85,1.5596766569352953e-56,1.3531597994760964e-61,8.057145296575696e-39,8.385664256317192e-79,3.542353432675585e-77,9.541550820368012e-88,2.4249616465711955e-118,4.1287682612354855e-95,7.520073972301552e-38,3.3802531111430066e-99,3.081357716033209e-82,1.1380901259919635e-98,3.76,0.0,0.7914944036331567,0.9999999945213581,7.336698981371959e-35,9.185108028082345e-78,2.3252297658910666e-10,2.32522976590572e-10,5.478632982424877e-09,3.4330432283349484e-28,2.4831070577570605e-23,8.945009518556006e-15,7.202691684455114e-22,5.705885926031356e-26
1.2520007701147255e-15,0.8528183987426035,7.224121145770211e-18,4.831034945225175e-19,1.1522141179507362e-26,2.149419192987203e-26,0.0,0.0,1.0802405549563196e-14,3.08876079239632e-26,2.0956612071734936e-34,3.9858391442350306e-49,6.033259296091004e-35,2.6675863977815723e-76,5.173549631794724e-54,7.98141368746293e-54,1.0498726566125217e-54,3.5551090402232243e-23,3.2219416138736806e-79,4.519080629471745e-45,3.819058095755169e-71,2.290675660763818e-84,3.0773090937358986e-56,3.0575521648551337e-61,1.3443388686366432e-38,2.218332837940975e-78,9.370886834956597e-77,2.88458805001043e-87,8.955916779985452e-118,1.2587963340020865e-94,1.2547282472765795e-37,1.207686875099934e-98,9.462680452922144e-82,4.066135144110782e-98,3.76,0.0,0.7914944035846846,0.9999999933793169,1.2241318272494913e-34,2.381492411235512e-77,2.809932469228965e-10,2.8099324692499446e-10,6.6206723596261034e-09,4.916647447832365e-28,3.5551090402502284e-23,1.080962967074356e-14,1.03122206272411e-21,8.169217045823105e-26
1.6839315475237793e-15,0.8528183987574953,9.71638861848997e-18,6.497705421571537e-19,1.9818646205173855e-26,3.697106145978685e-26,0.0,0.0,1.4529153581311863e-14,5.312819474463776e-26,4.462843356559914e-34,1.0272100551427078e-48,1.2848208005250144e-34,9.308464272277881e-76,1.4417527888841533e-53,2.098954695452767e-53,2.8700885643433596e-54,6.11496405305877e-23,2.0967844157819482e-78,1.259366343093139e-44,1.7552311579205707e-70,1.1527533948641674e-83,8.575773958940656e-56,1.0633480216116698e-60,2.8628547794560537e-38,1.0440858966374323e-77,4.4105129995741315e-76,1.766668784363389e-86,9.949701841995288e-117,8.026695243943317e-94,2.6720233105103926e-37,1.0545026095982974e-97,5.925357351746505e-81,3.5503824962979214e-97,3.76,0.0,0.7914944034877404,0.9999999910952357,2.606865552622829e-34,1.0754759469469538e-76,3.7793378758361496e-10,3.7793378758722364e-10,8.904749738493044e-09,8.461526373800207e-28,6.114964053116277e-23,1.453886996998986e-14,1.7737523333943743e-21,1.405145132011229e-25
2.115862324932833e-15,0.8528183987723873,1.220865630672407e-17,8.16437591423835e-19,3.0304524764502573e-26,5.653213883731334e-26,0.0,0.0,1.8255901604506998e-14,8.123787281473516e-26,8.10386072471239e-34,2.1716291428680532e-48,2.333043749424854e-34,2.425428725952973e-75,3.2224707374780665e-53,4.50501109432888e-53,6.33213573885189e-54,9.350344125282888e-23,7.679832626793162e-78,2.814816601368131e-44,5.424248823644778e-70,3.98799903987237e-83,1.9167767351817113e-55,2.763477836369181e-60,5.198519024848144e-38,3.2424814078162784e-77,1.3697133028967017e-75,6.260870950793444e-86,4.606259768285215e-116,2.9085354752226288e-93,4.851997467971579e-37,4.3738125969954343e-97,2.121636605832596e-80,1.4726097426935619e-96,3.76,0.0,0.7914944033907961,0.9999999888111569,4.733679310898068e-34,3.286762192171163e-76,4.748743282331878e-10,4.748743282387058e-10,1.1188824882888066e-08,1.2945673872025577e-27,9.350344125387311e-23,1.826811026090471e-14,2.712229679525492e-21,2.1485953567610426e-25
2.5477931023418864e-15,0.8528183987872792,1.4700924224999853e-17,9.831046424325744e-19,4.3127357772873114e-26,8.045273177149069e-26,0.0,0.0,2.1982649618572036e-14,1.156122644488811e-25,1.3392242042085845e-33,4.103572105544421e-48,3.855531032473134e-34,5.489567408412338e-75,6.35943748508792e-53,8.61748706980028e-53,1.2374947076577607e-53,1.330678585107706e-22,2.3809402004180427e-77,5.554943609082519e-44,1.4315396172076497e-69,1.1599521773605906e-82,3.782694539923432e-55,6.237437916130995e-60,8.590945285039533e-38,8.592192686538647e-77,3.629571941480854e-75,1.8874801167053425e-85,1.779992466570907e-115,8.937121906691003e-93,8.018292317012845e-37,1.5452873700393892e-96,6.45234642621305e-80,5.202795653776678e-96,3.76,0.0,0.7914944032938519,0.9999999865270802,7.822760263951374e-34,8.59608016385546e-76,5.718148688708637e-10,5.718148688787165e-10,1.3472897642192585e-08,1.8433996277061622e-27,1.3306785851249626e-22,2.199735054292652e-14,3.859862455824448e-21,3.0577358320904234e-25
3.411654657159994e-15,0.8528183988170631,1.9685460764595137e-17,1.316438749774061e-18,7.591512671832273e-26,1.4161728846560322e-25,0.0,0.0,2.9436145618799153e-14,2.0350700215057823e-25,3.0843770256243344e-33,1.2407090206145491e-47,8.879701566958174e-34,2.3796768542551624e-74,2.0247321240868108e-52,2.644996653371059e-52,3.8961242691910845e-53,2.342335370117592e-22,2.1238238513088648e-76,1.7685936322881865e-43,9.07161800540856e-69,1.0451684261480272e-81,1.2043430646779871e-54,2.679620162697688e-59,1.978586802267554e-37,5.1118237065259684e-76,2.159358678121022e-74,1.5938164597044208e-84,3.8602382259390144e-114,7.837686414307392e-92,1.8466987269739646e-36,1.893991313911166e-95,5.3178343135325605e-79,6.376839728755151e-95,3.76,0.0,0.7914944030999633,0.9999999819589346,1.801664191803471e-33,5.356749450430753e-75,7.656959501098568e-10,7.656959501236795e-10,1.804103587160212e-08,3.248960543702652e-27,2.3423353701573357e-22,2.9455831079791666e-14,6.794340051936741e-21,5.382392123561395e-25
5.1393777667962086e-15,0.8528183988766311,2.96545366476944e-17,1.9831069856904868e-18,1.6997510701349327e-25,3.1708324791884486e-25,0.0,0.0,4.434313750796985e-14,4.556551826727465e-25,1.0424257230891833e-32,6.516488930256407e-47,3.0010692995945087e-33,2.0469326762021242e-73,1.0874891683463924e-51,1.3985337766608102e-51,2.0827983333855246e-52,5.244535303484416e-22,4.630026135162141e-75,9.499142514865811e-43,1.2841682524711611e-67,2.663831321838006e-80,6.468562362447341e-54,2.26230094875654e-58,6.687021711667567e-37,6.708585230126717e-75,2.8338371178174924e-73,3.393712462669041e-83,2.3653311919371543e-112,1.6965609823646993e-90,6.241280458357633e-36,6.349936389125145e-94,1.0902394686410068e-77,2.1379470975364468e-93,3.76,0.0,0.7914944027121863,0.9999999728226724,6.0890662488866e-33,7.522179794424701e-74,1.1534581124428347e-09,1.1534581124737843e-09,2.717728325941113e-08,7.29406804769669e-27,5.24453530361874e-22,4.437279204512788e-14,1.5212627770090683e-20,1.205125079243865e-24
8.594823986068638e-15,0.852818398995767,4.959269963917368e-17,3.316443542530352e-18,4.721308757225142e-25,8.807454791147052e-25,0.0,0.0,7.415712084079683e-14,1.2656490569498082e-24,4.96161134455082e-32,5.525772753973727e-46,1.4284124732339858e-32,3.1354574421640867e-72,9.08400577156078e-51,1.1805813604280871e-50,1.7452935645773413e-51,1.4567534010499073e-21,2.0816674102786414e-73,7.934777404265761e-42,3.426590953746928e-66,1.3842875106688614e-78,5.403319623347087e-53,3.341854570667909e-57,3.182806818662672e-36,1.6858017654361195e-73,7.120990016522656e-72,1.5392090448835683e-81,3.488303378633306e-110,7.647840093200374e-89,2.970648696610369e-35,4.9541833233637634e-92,4.7705965659593703e-76,1.668014487031676e-91,3.76,0.0,0.7914944019366321,0.9999999545502641,2.8981880492852054e-32,2.0116211073166008e-72,1.92898243652826e-09,1.928982436614227e-09,4.544966165166465e-08,2.0373858875494352e-26,1.4567534011138402e-21,7.420671354185352e-14,4.2255303829966474e-20,3.347408819972915e-24
1.5505716424613498e-14,0.8528183992340383,8.946907051804875e-17,5.983116996199952e-18,1.532533120062228e-24,2.858893526791796e-24,0.0,0.0,1.3378508572461877e-13,4.108285090166883e-24,2.986251579949634e-31,6.345004148435764e-45,8.597204534763687e-32,7.080810796417776e-71,1.0155480801985842e-49,1.3449425537612922e-49,1.962312181996832e-50,4.728653271529182e-21,1.4945901185932506e-71,8.870611466060726e-41,1.3596215195525225e-64,1.089287890672754e-76,6.0406635071398065e-52,7.051243288885218e-56,1.9156394562462265e-35,6.466700644437999e-72,2.731469781418533e-70,1.1260356917397569e-79,9.018676075312877e-108,5.522329880525157e-87,1.7879480470441608e-34,6.6594903600596115e-90,3.416596020663221e-74,2.2421728908806997e-89,3.76,0.0,0.7914944003855238,0.9999999180059131,1.7443217540152806e-31,8.026802419296655e-71,3.480031082377255e-09,3.480031082656304e-09,8.199395296216788e-08,6.688333649308442e-26,4.7286532719139744e-21,1.3387455479973806e-13,1.37160326828581e-19,1.0865639799519921e-23
2.932750130170322e-14,0.8528183997105812,1.6922199186686263e-16,1.1316465263564614e-17,5.4777785295391565e-24,1.0218632211660915e-23,0.0,0.0,2.5304100836479475e-13,1.4684351941185088e-23,2.060009127100451e-30,8.584001134910992e-44,5.9306181190482565e-31,2.0640652248830744e-69,1.344867175372925e-48,1.808285374192228e-48,2.610736948131874e-49,1.690207580177003e-20,1.4089135676897627e-69,1.1746916389108192e-39,6.765700827919076e-63,1.0804827937206175e-74,7.999546614462113e-51,1.818326000378052e-54,1.3214666546953274e-34,3.165827349625849e-70,1.3370891321125723e-68,1.0778552478680697e-77,3.2218335580001282e-105,5.230381801919033e-85,1.2333818221037086e-33,1.2193676461077263e-87,3.237622886805789e-72,4.1054758096530605e-87,3.76,0.0,0.7914943972833072,0.9999998449190731,1.2032671935352404e-30,4.0130725910428337e-69,6.582128364787443e-09,6.582128365784857e-09,1.5508067365424615e-07,2.4445671105379516e-25,1.6902075804424462e-20,2.532102303731082e-13,4.9025580053915075e-19,3.883721241449031e-23
5.697107105588265e-14,0.8528184006636673,3.2872855292560474e-16,2.198316723845163e-17,2.0666024657261e-23,3.855188486136115e-23,0.0,0.0,4.915528251366296e-13,5.539958073817453e-23,1.5283197868422308e-29,1.2626721904673181e-42,4.3999217136062125e-30,7.280124383157208e-68,1.9522602265990726e-47,2.6498450834777716e-47,3.800899565204836e-48,6.37688365767084e-20,1.5403120005919857e-67,1.70515949019682e-38,3.804434219752407e-61,1.213334843779698e-72,1.1612543485401836e-49,5.213532847506244e-53,9.80394045595303e-34,1.7668660252196168e-68,7.460977191238294e-67,1.1897292523382786e-75,1.3709493472196516e-102,5.73545739207746e-83,9.1504494558302e-33,2.6313896108046605e-85,3.5575590094720156e-70,8.859627134821086e-85,3.76,0.0,0.791494391078874,0.9999996987528407,8.926734247074796e-30,2.2632687442857698e-67,1.2786322892456761e-08,1.2786322896219702e-08,3.0124666770551143e-07,9.630284402825039e-25,6.376883659640163e-20,4.918815537516041e-13,1.849585748846626e-18,1.4651996479962992e-22
1.1225821056424153e-13,0.8528184025698392,6.477445484921748e-16,4.331659294952867e-17,8.023377339162585e-23,1.4967409447746227e-22,0.0,0.0,9.68576344655883e-13,2.1508255657907e-22,1.177120263798613e-28,1.9371463956704747e-41,3.388842189598069e-29,3.02838646499166e-66,2.9732486128867996e-46,4.056832187539531e-46,5.798106999401643e-47,2.475943486374648e-19,1.8198105155660805e-65,2.5967141969051424e-37,2.280224652364689e-59,1.4534296695860404e-70,1.7685942764339894e-48,1.578534775394902e-51,7.551026490588445e-33,1.0555483627828179e-66,4.4556203473321605e-65,1.4132680915607897e-73,6.391108803849901e-100,6.7883584259749125e-81,7.047719485220206e-32,6.1803920575451414e-83,4.217281338263642e-68,2.080890533288209e-82,3.76,0.0,0.7914943786700077,0.999999406450162,6.874958504995058e-29,1.3587226625750207e-65,2.5194711799190848e-08,2.519471181380006e-08,5.935488692303435e-07,4.055495201380976e-24,2.4759434878914327e-19,9.692240894452827e-13,7.180807019256071e-18,5.688393574101777e-22
1.6754535007260042e-13,0.8528184044760109,9.667643753218286e-16,6.465004767649025e-17,1.787234191569414e-22,3.3340453805114867e-22,0.0,0.0,1.4455997121555155e-12,4.791021744782139e-22,3.6999876032685027e-28,8.128411253329567e-41,1.0651987038536476e-28,1.9415677262252372e-65,1.2964529203074448e-45,1.7212083861742742e-45,2.506995985705088e-46,5.5155834298576585e-19,1.6943174434869708e-64,1.1322153975520691e-36,1.6084715955959833e-58,1.2081523966945827e-69,7.711828504845534e-48,8.880933372870719e-51,2.373474504663604e-32,8.117587523578555e-66,3.4260133792380465e-64,1.2997672261707334e-72,7.734756325880233e-99,6.29645375319329e-80,2.2152755945947366e-31,6.540008055080695e-82,3.9090383037773275e-67,2.20197410406636e-81,3.76,0.0,0.7914943662611417,0.9999991141871954,2.1608764038637252e-28,9.535994358041382e-65,3.760310050778556e-08,3.760310054032801e-08,8.858113590003836e-07,9.61820855258215e-24,5.515583434625297e-19,1.4465664770674832e-12,1.599544282267194e-17,1.2670907335924334e-21
2.781196290893182e-13,0.8528184082883546,1.604815522759296e-15,1.0731704418425888e-16,4.924701435042459e-22,9.186949955017954e-22,0.0,0.0,2.3996459911932365e-12,1.3201511509357421e-21,1.6905879361768947e-27,6.185752204519217e-40,4.867071715284929e-28,3.9114448041951215e-64,1.0016346754653701e-44,1.3156687892386267e-44,1.9306243954127684e-45,1.5200214072888503e-18,7.672000429677468e-63,8.746115640300029e-36,3.9427313522583575e-57,5.135945860167304e-68,5.958300855074796e-47,1.1954199047481023e-49,1.0844756334807343e-31,1.932966264334793e-64,8.151337695620072e-63,5.74296445223679e-71,1.3399201786633644e-96,2.8304654145879656e-78,1.0121957668096495e-30,5.9674502148374906e-80,1.7738485696353334e-65,2.0092219135754162e-79,3.76,0.0,0.7914943414434101,0.9999985297803692,9.872235061107333e-28,2.322744472943103e-63,6.241987733055665e-08,6.241987742022663e-08,1.4702172309869333e-06,3.0139227114904857e-23,1.520021409467266e-18,2.4012508081948155e-12,4.4074959393534935e-17,3.491340622253214e-21
3.8869390810603594e-13,0.8528184121006981,2.2428819952209827e-15,1.4998415677023135e-16,9.619085670177075e-22,1.7944298971042902e-21,0.0,0.0,3.3536916623832566e-12,2.5785462062489808e-21,4.479544999331692e-27,2.1506524096580444e-39,1.289625393800203e-27,2.1173015726338976e-63,3.5567358444587226e-44,4.603072770815085e-44,6.824971229136403e-45,2.969321924651316e-18,5.62381617904338e-62,3.1053622177488007e-35,2.2543407419053794e-56,3.5253294676886195e-67,2.1157904104812407e-46,5.456906362607364e-49,2.8735195974678277e-31,1.1607890154302961e-63,4.893150665348909e-62,4.176434023384314e-70,1.3192961830279066e-95,2.070019394540863e-77,2.6820080364238546e-30,5.1617240056847933e-79,1.3081394484810985e-64,1.7379432636495867e-78,3.76,0.0,0.7914943166256794,0.9999979455323246,2.6155984008310917e-27,1.3240120392249221e-62,8.723665336076986e-08,8.723665353591552e-08,2.054464321666747e-06,6.524566527950016e-23,2.9693219304234555e-18,3.3559345472671298e-12,8.608813567773534e-17,6.819202582093831e-21
4.992681871227537e-13,0.8528184159130414,2.880963792687887e-15,1.9265138544364098e-16,1.587041268247604e-21,2.9606164733714555e-21,0.0,0.0,4.307736725871061e-12,4.254286997149877e-21,9.284856363325914e-27,5.465696429190264e-39,2.6730345041284905e-27,7.773343279040488e-63,9.207939684287938e-44,1.1763716140715222e-43,1.760102203493977e-44,4.899638495878944e-18,2.6964121742831288e-61,8.03856489226056e-35,8.610259967283966e-56,1.5394202204150342e-66,5.477607132216794e-46,1.7219833306723468e-48,5.955987305627477e-31,4.5853528345167606e-63,1.9319726996310678e-61,1.9801869708125466e-69,8.575913324183737e-95,9.892956900534482e-77,5.5590529377353385e-30,3.0929685267024653e-78,6.37078894142311e-64,1.0413997190174233e-77,3.76,0.0,0.7914942918079494,0.9999973614430198,5.420930022162756e-27,5.040152417748665e-62,1.1205342859842504e-07,1.1205342888739472e-07,2.638552672464154e-06,1.1790044738211959e-22,4.8996385078429886e-18,4.3106176944299826e-12,1.4203497150866873e-16,1.125060349007654e-20
6.098424661394714e-13,0.8528184197253851,3.519060915140353e-15,2.353187302139731e-16,2.367870895521522e-21,4.417262151828707e-21,0.0,0.0,5.261781181806117e-12,6.3473731672785985e-21,1.6669817708052326e-26,1.1605576560748545e-38,4.799101432689126e-27,2.2846270306986547e-62,1.983965653536621e-43,2.5090052043124184e-43,3.7809795330417525e-44,7.311154573865086e-18,9.96394923091809e-61,1.731825541353224e-34,2.6090762660860206e-55,5.227445822871105e-66,1.1802388435408704e-45,4.40025330265483e-48,1.069320159360562e-30,1.4163707181539513e-62,5.964522553847966e-61,7.240255293764915e-69,4.3054662341095737e-94,3.644716163286243e-76,9.980583331684068e-30,1.3988267478075448e-77,2.3775604157223648e-63,4.709850263454668e-77,3.76,0.0,0.7914942669902202,0.9999967775124123,9.731757695483056e-27,1.5226053712613046e-61,1.3687020304352198e-07,1.3687020347466427e-07,3.222482325936686e-06,1.9114602651347962e-22,7.311154595345054e-18,5.265300249832911e-12,2.1191546659209582e-16,1.678546820221403e-20
8.309910241729069e-13,0.8528184273500713,4.795301134929064e-15,3.2065376808047916e-16,4.3966307223287866e-21,8.201958286259793e-21,0.0,0.0,7.16986827157064e-12,1.1785580321891426e-20,4.126339864211497e-26,3.7539519296602526e-38,1.187937195111279e-26,1.3097298190854628e-61,6.5596314713223135e-43,8.17077907961065e-43,1.2445755248765875e-43,1.3578463408412062e-17,8.406344176932722e-60,5.724678299434208e-34,1.5646911163505736e-54,3.882327539998099e-65,3.902386438690859e-45,1.9432643074741716e-47,2.6469063910256183e-30,8.604484001557122e-62,3.619038908945353e-60,6.0023294748020715e-68,7.060602551003846e-93,3.0601771622547806e-75,2.470523483814859e-29,1.6669568618198786e-76,2.0073337797332876e-62,5.612690672837148e-76,3.76,0.0,0.7914942173547641,0.9999956101271318,2.408516625445509e-26,9.084402207970691e-61,1.8650374955604066e-07,1.865037503565744e-07,4.389865698265464e-06,4.1065060178976774e-22,1.3578463461582183e-17,7.1746635859119195e-12,3.934774332435479e-16,3.116531110386582e-20
1e-12,0.852818434974757,5.7706870622865374e-15,3.8586991386675246e-16,6.366942722979943e-21,1.1877645507543748e-20,0.0,0.0,8.62808932277093e-12,1.7067034406314596e-20,7.121846836392474e-26,7.624070395132549e-38,2.050315363242789e-26,3.6611678692687855e-61,1.3479065622326404e-42,1.6655158834504206e-42,2.551448051820366e-43,1.9667100877682723e-17,2.840858497532822e-59,1.176144815623111e-33,4.459811878165884e-54,1.2506871691930546e-64,8.019022893073967e-45,4.712849170973219e-47,4.5683957550662894e-30,2.4804355047012872e-61,1.0424764665473655e-59,2.0129664301582285e-67,3.112731927010956e-92,1.0320594443615135e-74,4.263986339429691e-29,6.601412902151458e-76,6.803371593237302e-62,2.2227233657822993e-75,3.76,0.0,0.7914941794217238,0.9999947184006625,4.156427883622631e-26,2.582867373832464e-60,2.2443533032105118e-07,2.2443533148033115e-07,5.2815907093788495e-06,6.565828319666608e-22,1.9667100969451547e-17,8.633860028959574e-12,5.69806109730349e-16,4.512986430180938e-20
1.0521395822063423e-12,0.852818434974757,6.0716026544294396e-15,4.0598927044561204e-16,7.048209233981607e-21,1.3148577725512374e-20,0.0,0.0,9.077952932872104e-12,1.8893164808032888e-20,8.27709807071441e-26,9.250254883435958e-38,2.3829010357326093e-26,4.780575157626083e-61,1.6400797492567054e-42,2.0225731960024044e-42,3.102745053504022e-43,2.1772714990056743e-17,3.8474609102047266e-59,1.4310250323303614e-33,5.845782557321204e-54,1.679825672983579e-64,9.757296701462476e-45,5.966689161367843e-47,5.309436853124732e-30,3.2595929260404735e-61,1.369723113198391e-59,2.7225226534393456e-67,4.398426500016758e-92,1.3972487356220453e-74,4.955654693841668e-29,9.182638206544356e-76,9.219684157205799e-62,3.0918347431693893e-75,3.76,0.0,0.7914941677193111,0.999994443376143,4.830466002100135e-26,3.3838420808504574e-60,2.3613729289832454e-07,2.3613729418164606e-07,5.55661477898256e-06,7.480628464637013e-22,2.1772715096711597e-17,9.084024556700002e-12,6.307740328841266e-16,4.995813010122852e-20
