Time (s),Volume (m^3),H(5),O(6),OH(7),H2(8),Ar(9),He(10),HO2(11),H2O2(12),CO(13),CO2(14),HCO(15),C(T)(16),CH(17),CH2(T)(18),CH3(19),CH2O(20),HCCO(21),C2H(22),C2H2(23),H2CC(24),CH2(S)(25),CH3OH(26),CH3O(27),CH2CO(28),C2H3(29),C2H4(30),C2H6(31),C2H5(32),CH2OH(33),CH3CO(34),CH2CHO(35),CH3CHO(36),N2,Ne,CH3CF3(1),O2(2),H2O(3),CH4(4),CH2CF2(57),HF(38),O2(161),S(164),CF2O(49),S(125),C2HF(58),S(463),C2HF(468),C2H2F3(68),S(165),S(464),C2H2F2(59),S(162),S(130),C2H3F2(65),C2H2F3(67),CF2(43),CHFCF2(55),CF2CH(73),C2HF2(72),S(179),C2H3F2(64),CHF2(82),S(1228),CHF3(42),S(1335),CF2O2(181),CF2O2(276),CH2F2(41),S(203),S(1568),CHO2(322),S(174),CF2CF2(61),C2F(467),S(512),C2H3F2(66),S(413),S(1931),S(1325),C2HF3(169),F(37),C2HF4(69),C2HFO(577),S(4228),S(4234),CHFO(47),C2HF4(54),S(5148),C1OO1(180),CH2O2(318),CFO(51),C2H2O(623),S(1319),S(2245),S(344),S(1323),CHF2O(206),S(6577),CH2F(46),S(1074),S(973),CF3(45),C2H2F(71),CHO2(457),CHF2O(207),CH2CF(70),CHFO2(635),CF3O2(511),CH2CFO(79),S(2261),C2HF5(81),CHF3O(248),C2F5(2339)
1.1437060354691828e-05,0.8357481113377327,2.777885889219629e-05,7.492932377776145e-06,3.4989972528555127e-06,0.0003228329934961707,0.0,0.0,0.00011549622674009929,5.463032331149115e-07,0.00017757729411955946,8.866285245274564e-06,5.93464544726499e-06,2.5576920460309667e-16,4.455336258246966e-12,1.474399232108149e-08,6.74963555751304e-06,0.00035235813604703805,4.513867168091953e-09,5.582928052977533e-11,5.435154971587665e-08,1.2238207862222813e-13,1.0389406652743323e-09,5.443220253553302e-10,2.335385916669007e-10,2.982643011123579e-08,7.160153364679613e-14,1.476118626977512e-10,4.1395437087002007e-10,1.4737536085209106e-12,2.952689321976844e-09,5.417612326790104e-14,5.641096844687457e-14,3.392056720939772e-11,3.76,0.0,0.6506583664400252,0.9983352106438586,0.0002110540336530343,2.2935339422747158e-05,0.3533695338279333,0.3552656023595043,0.0009976223881302364,4.7378727991976236e-11,0.0002993449511908066,0.00010929939560787788,0.0006036570308559934,4.440858592466799e-09,3.740745698354939e-09,1.4860512865122501e-06,1.0125033838355615e-06,2.9023050302952405e-06,0.00010703940742005005,9.35823423752523e-12,1.336111441044705e-09,2.986023693479729e-06,3.0963824889798898e-06,0.0003320521002680344,0.00033637925428700897,6.86535733145631e-06,7.251692295344928e-07,9.322901447882502e-06,7.199857582698061e-07,6.909894935055483e-05,9.844951994286916e-09,4.280822812882149e-06,1.97514561927456e-13,4.0113862020815484e-08,5.588094686818765e-10,1.6704985943558958e-05,1.8419630875138986e-09,2.974351194468053e-14,1.2028328479860716e-09,1.400751406675534e-11,1.9685899954053703e-08,5.7958711672390536e-08,7.180691281859205e-10,1.9180596886398372e-07,9.218853384319816e-09,1.0160367076510896e-12,9.62667013171441e-08,4.1776214267343407e-10,2.047659232047003e-08,2.4433537544351007e-09,3.90911806058145e-08,7.954593984490197e-14,5.8945456132966136e-08,1.563492837152748e-05,1.07999481576181e-08,8.549709366057683e-13,4.480046937409125e-14,1.5257453549007236e-14,1.0556233428015054e-08,3.2998934195928765e-14,2.750634818370734e-10,9.672797828937557e-12,1.3711881433247196e-06,1.0783462060699322e-10,8.455531064323824e-12,5.639506871210268e-18,0.00014687751200334923,1.2462170346527248e-11,2.9022128024585945e-10,1.2420620246812774e-05,7.075071951686295e-08,2.5955638597338494e-15,1.0481582007962787e-09,1.1363927459220419e-07,7.131041252637525e-15,9.730254610669507e-09,9.129529559881386e-07,5.078433694791724e-13,5.09020573187416e-09,7.222242194286803e-12,2.718798691738663e-10
1.151847403924357e-05,0.8360256031295551,2.8109459606587856e-05,7.571832565041834e-06,3.5492026789804906e-06,0.00032836886291836,0.0,0.0,0.00011766989165349996,5.610145590948345e-07,0.0001818762345473279,9.070599090776065e-06,6.040477242922632e-06,2.6604232539562933e-16,4.5797599583494454e-12,1.4977732086630544e-08,6.834418787088854e-06,0.0003577130822071177,4.64622869979938e-09,5.6909349804077684e-11,5.546494764028471e-08,1.249548376475981e-13,1.0512981964881285e-09,5.59272062966417e-10,2.384931108605036e-10,3.0815136626495266e-08,7.394282857146686e-14,1.5142197718244552e-10,4.2392081054076535e-10,1.510649519670487e-12,3.0150557200127635e-09,5.5824646248719764e-14,5.821159182503385e-14,3.507425899192248e-11,3.76,0.0,0.6486376996835249,0.998323432930392,0.0002151197905180071,2.3253999067034562e-05,0.35536031386694233,0.3572848446748024,0.000997610584969883,4.7629275979029844e-11,0.00030361801964787487,0.0001102901641209842,0.0006117949224241463,4.47958159932255e-09,3.791537554424428e-09,1.4995467985686638e-06,1.0362415727076305e-06,2.976477078080583e-06,0.00010861052548814652,9.522608473720061e-12,1.346630637463765e-09,3.0345262907534305e-06,3.12463692003845e-06,0.0003387532705944049,0.00034196123701031947,6.997728509280716e-06,7.391927313351465e-07,9.499311982973323e-06,7.324484340455061e-07,7.05228214392635e-05,1.0027879132149936e-08,4.3769016645151244e-06,2.0118387125799634e-13,4.0922647708468606e-08,5.700442315473279e-10,1.7161411620674242e-05,1.871546597044772e-09,3.029600422405219e-14,1.2231985584968119e-09,1.4318158591749493e-11,2.048742525074516e-08,5.937385385295973e-08,7.243441672394858e-10,1.9513387489777263e-07,9.40565652016656e-09,1.0371587558719006e-12,9.947124261635204e-08,4.2470289490083647e-10,2.0755181167105357e-08,2.498959225658341e-09,3.978994081428793e-08,8.093995491293185e-14,6.034968675730378e-08,1.5981889608794367e-05,1.0983690833081967e-08,8.692198517347197e-13,4.5496019963726565e-14,1.5494102094923452e-14,1.0821948561946927e-08,3.4093826151451514e-14,2.8228180408280974e-10,9.997735275910374e-12,1.4146273389613822e-06,1.1067605438252486e-10,8.692736821374821e-12,5.846998451911038e-18,0.0001491388232490778,1.2665464622312049e-11,2.9878834951326563e-10,1.2467858463045297e-05,7.161162669159368e-08,2.676533479659173e-15,1.0693911072398244e-09,1.1496340653694788e-07,7.335220489602506e-15,9.763994624680213e-09,9.240266155454826e-07,5.192225996593319e-13,5.253578048369779e-09,7.366966777116368e-12,2.7858261392106914e-10
1.1599887723795313e-05,0.8363022707055368,2.8442686954279827e-05,7.651391276420757e-06,3.599956325625589e-06,0.00033396259855396424,0.0,0.0,0.00011987162831884317,5.760592463389534e-07,0.00018625078857545507,9.27836197431281e-06,6.147668442693667e-06,2.766849386896465e-16,4.707139044437468e-12,1.5214186570166543e-08,6.920345400052096e-06,0.00036311593110147805,4.781694426311809e-09,5.800172511273668e-11,5.6592753916311024e-08,1.275629485394319e-13,1.0638113597521927e-09,5.7457459001425e-10,2.435638528506148e-10,3.182942430324077e-08,7.634644996622667e-14,1.5533074511003503e-10,4.341358767411171e-10,1.5485080697768463e-12,3.07845643760207e-09,5.751907102634763e-14,6.006404190798916e-14,3.626278442784786e-11,3.76,0.0,0.6466231928665144,0.9983115129223538,0.00021923987239834953,2.357637608158772e-05,0.35734465599493553,0.35929789274451474,0.0009975986397586073,4.787882914801362e-11,0.0003079241017057789,0.00011128376385750642,0.0006199807416730105,4.518396687100866e-09,3.842630955206505e-09,1.5130813195548583e-06,1.0604009141751096e-06,3.0519847526451557e-06,0.00011019433378659664,9.68916618449151e-12,1.3571707069803247e-09,3.0835870280047798e-06,3.1529739036408486e-06,0.0003455477225328875,0.00034759349561533864,7.1319608568779335e-06,7.534135065227385e-07,9.678104284681274e-06,7.450565557326798e-07,7.19663509968947e-05,1.021320408882656e-08,4.475030115974774e-06,2.0490127497204935e-13,4.1742484045518816e-08,5.814322100342467e-10,1.7627019599739426e-05,1.901464643212029e-09,3.0855737828727037e-14,1.2438122897451415e-09,1.4633901205012073e-11,2.131763133054423e-08,6.081442667059117e-08,7.306343933995376e-10,1.9850098824919317e-07,9.594962026939384e-09,1.0585852355750565e-12,1.0275890611192662e-07,4.317062236584874e-10,2.1036471806967735e-08,2.5557773810949567e-09,4.049700883226014e-08,8.234997227100138e-14,6.177661706970884e-08,1.6333637267966916e-05,1.1169495044115242e-08,8.836228125276478e-13,4.619938256762824e-14,1.5733409405256222e-14,1.1092645400460233e-08,3.521710473166081e-14,2.896397021662561e-10,1.0331315329222068e-11,1.4591121250374263e-06,1.1357270330524177e-10,8.935378283965496e-12,6.060904125930091e-18,0.00015141591893634682,1.2870521402952223e-11,3.075471884881696e-10,1.251476287753299e-05,7.247582521397293e-08,2.7597347039113762e-15,1.0909083487692314e-09,1.1629146858753196e-07,7.543871304999528e-15,9.797456669223773e-09,9.351301356696588e-07,5.308463203940696e-13,5.42088748614481e-09,7.513544518691717e-12,2.854035677443793e-10
1.1681301408347056e-05,0.8365781168302383,2.8778573286540325e-05,7.731617659805485e-06,3.651264904242247e-06,0.0003396145741091907,0.0,0.0,0.00012210165344858013,5.914437842839183e-07,0.0001907019038420276,9.48961590789157e-06,6.256234834320592e-06,2.877094535904952e-16,4.837538711823606e-12,1.545338790785302e-08,7.007427216399552e-06,0.0003685669498770446,4.920323566778306e-09,5.910644371047712e-11,5.773505154404947e-08,1.3020667138227365e-13,1.0764820679974074e-09,5.902373510215139e-10,2.487534147157425e-10,3.2869773708549816e-08,7.88137702216389e-14,1.5934074093583679e-10,4.4460601213810615e-10,1.5873532641318223e-12,3.1429067580931153e-09,5.926059508308209e-14,6.196969133827059e-14,3.7487106066932574e-11,3.76,0.0,0.644614826541802,0.9982994493699318,0.00022341481853699148,2.390251816244612e-05,0.35932257806403706,0.3613047655304183,0.0009975865512467856,4.812739131138957e-11,0.00031226332672385664,0.00011228024634417412,0.000628214370064511,4.5573059288580235e-09,3.894025153335906e-09,1.5266555616024617e-06,1.084986222111646e-06,3.1288439838086217e-06,0.00011179087807050842,9.85793211285228e-12,1.367731841492845e-09,3.133211755517785e-06,3.181394959493672e-06,0.0003524363779184588,0.0003532761678751626,7.26807656592848e-06,7.678338994292669e-07,9.859305704343687e-06,7.578115930408867e-07,7.342972018173938e-05,1.0400953680711475e-08,4.575248831415809e-06,2.0866731098812505e-13,4.257347527644845e-08,5.929748509590838e-10,1.81019363278862e-05,1.931720664109279e-09,3.1422793754820966e-14,1.2646768725997233e-09,1.4954798258911107e-11,2.217741313240093e-08,6.228076995482184e-08,7.369401485177945e-10,2.0190771118642864e-07,9.786792064983594e-09,1.0803195083533227e-12,1.0613127249946851e-07,4.3877230000575783e-10,2.1320497727126614e-08,2.6138384364139506e-09,4.1212472484646216e-08,8.377615709002844e-14,6.322647520445386e-08,1.6690194804957116e-05,1.135738942781376e-08,8.981819565279991e-13,4.691064899811679e-14,1.5975406647675748e-14,1.1368395378341637e-08,3.6369306100604724e-14,2.971390594290115e-10,1.0673713829731477e-11,1.5046601271374314e-06,1.1652531482297407e-10,9.183562812524585e-12,6.281393350120995e-18,0.00015370876556989175,1.3077345078225413e-11,3.1650082789082827e-10,1.2561341461933987e-05,7.334329622253868e-08,2.84522288588855e-15,1.1127124418921445e-09,1.1762341315189728e-07,7.757065508393639e-15,9.830647294328207e-09,9.462630042243851e-07,5.427205804129785e-13,5.592200125462376e-09,7.661988294907718e-12,2.923442944357431e-10
1.1762715092898799e-05,0.836853144262411,2.911715127706111e-05,7.812520830785444e-06,3.7031352124768368e-06,0.0003453251686835902,0.0,0.0,0.00012436018564840925,6.071747832152917e-07,0.00019523053868545785,9.704403384232444e-06,6.366192464983825e-06,2.9912867344685065e-16,4.971025168211888e-12,1.5695367468106565e-08,7.095676207679141e-06,0.0003740664097501369,5.0621763522655725e-09,6.022354264391888e-11,5.889192370092084e-08,1.328862680588391e-13,1.089312177993474e-09,6.062682641845795e-10,2.540644504170566e-10,3.393667133761762e-08,8.134618907473668e-14,1.6345460315645254e-10,4.553378179630046e-10,1.6272096937220955e-12,3.208422205990137e-09,6.105044541728655e-14,6.392994689973993e-14,3.8748211379831724e-11,3.76,0.0,0.6426125813161515,0.9982872410085176,0.00022764517469448745,2.4232473450596122e-05,0.3612940978497109,0.36330548193513457,0.0009975743181703579,4.8374966258288e-11,0.00031663582674963854,0.00011327966336137654,0.0006364956896263011,4.596311404694573e-09,3.945719404961128e-09,1.5402702405211295e-06,1.1100023415175489e-06,3.207070887365981e-06,0.00011340020487362072,1.0028931200086554e-11,1.3783142350870024e-09,3.183406404761851e-06,3.209901615955205e-06,0.0003594201693884294,0.0003590093940906378,7.406098132271241e-06,7.824562862207861e-07,1.0042943970775061e-05,7.707150357830731e-07,7.491311326957301e-05,1.0591155094567073e-08,4.677599163918063e-06,2.1248252464961e-13,4.341572687031615e-08,6.046736181463169e-10,1.8586289550440646e-05,1.962318145260492e-09,3.1997254116122375e-14,1.285795131367264e-09,1.5280906499988905e-11,2.3067690019779376e-08,6.377322776972735e-08,7.432617757151531e-10,2.0535445196648677e-07,9.981169056337911e-09,1.1023649865196272e-12,1.0958994326160296e-07,4.4590129814716783e-10,2.1607292836927215e-08,2.6731733718737143e-09,4.1936421010192914e-08,8.521867725380266e-14,6.469949169155965e-08,1.7051585586008215e-05,1.154740347724004e-08,9.128994865396227e-13,4.7629912451832716e-14,1.622012432880859e-14,1.1649271006956674e-08,3.755097315956717e-14,3.04781779227773e-10,1.1025109376638596e-11,1.5512891634810813e-06,1.1953464414645108e-10,9.437399847971065e-12,6.508639710270912e-18,0.00015601733025549067,1.3285940136696586e-11,3.256523312202541e-10,1.2607602288713672e-05,7.421402135996497e-08,2.9330546361561847e-15,1.134805932896739e-09,1.1895919320253746e-07,7.974875824763245e-15,9.863573117673739e-09,9.574247147884884e-07,5.548515798843478e-13,5.7675828694133575e-09,7.812311119767295e-12,2.994063874125475e-10
1.1844128777450541e-05,0.8371273557550479,2.945845392101532e-05,7.894109929004003e-06,3.7555741287791067e-06,0.00035109476681540104,0.0,0.0,0.00012664744546405363,6.232589767008354e-07,0.00019983766231557922,9.922767380906321e-06,6.477557595929316e-06,3.1095574566361904e-16,5.107665592784089e-12,1.5940157321365263e-08,7.185104498691563e-06,0.00037961458602572606,5.207314042106039e-09,6.135305872858696e-11,6.006345375294381e-08,1.356020022006277e-13,1.1023035567385635e-09,6.226754253866041e-10,2.594996719804509e-10,3.503060966469414e-08,8.394513424979946e-14,1.6767503583326423e-10,4.663380577983626e-10,1.6681025478721706e-12,3.27501853412209e-09,6.288987931335004e-14,6.594625088228952e-14,4.004711337839588e-11,3.76,0.0,0.6406164378500937,0.9982748865584965,0.0002319314932282383,2.4566290537854454e-05,0.3632592330507812,0.3653000608023061,0.0009975619392501506,4.8621557751514786e-11,0.0003210417365528092,0.00011428206691977804,0.000644824582958516,4.635415200905458e-09,3.997712969783942e-09,1.553926075510182e-06,1.1354541489706672e-06,3.286681768613026e-06,0.00011502236151775731,1.020218860921337e-11,1.388918084064863e-09,3.2341769864923837e-06,3.2384954093224076e-06,0.00036650004048725034,0.0003647933171015167,7.54604835349914e-06,7.972830756153829e-07,1.0229047189869847e-05,7.837683931440778e-07,7.641671665166388e-05,1.0783835887056061e-08,4.78212316725754e-06,2.1634746871462847e-13,4.426934553638441e-08,6.165299926305028e-10,1.9080208329482334e-05,1.9932606184793824e-09,3.257920214239511e-14,1.3071699374464844e-09,1.5612283094863678e-11,2.3989406382131252e-08,6.529214836246363e-08,7.495996192563949e-10,2.0884162484448647e-07,1.0178115684211712e-08,1.124725133530042e-12,1.1313654088158866e-07,4.5309339544666586e-10,2.1896891475589262e-08,2.7338139498142393e-09,4.266894504019305e-08,8.667770329633987e-14,6.619589950229747e-08,1.7417832893257313e-05,1.1739567558329305e-08,9.277776718392284e-13,4.8357261947757405e-14,1.6467593158806383e-14,1.1935345894276258e-08,3.8762655609384017e-14,3.1256978496703257e-10,1.1385683370068513e-11,1.5990172468263507e-06,1.226014544203308e-10,9.697000925941496e-12,6.742821029147212e-18,0.0001583415806960698,1.3496311173980974e-11,3.350047951016621e-10,1.265355353251903e-05,7.508798277346863e-08,3.023287886420811e-15,1.1571913976229332e-09,1.2029876227588583e-07,8.19737589768688e-15,9.896240825616049e-09,9.686147666050616e-07,5.672456738374755e-13,5.947103461306102e-09,7.964526149475822e-12,3.0659147066253885e-10
1.1925542462002284e-05,0.8374007540554113,2.9802514527866253e-05,7.9763941950708e-06,3.8085886169463603e-06,0.0003569237585239833,0.0,0.0,0.00012896365540701987,6.397032240794488e-07,0.00020452425495448798,1.0144751364654906e-05,6.590346672844131e-06,3.2320428300892373e-16,5.2475289838382404e-12,1.618779039889591e-08,7.275724369474755e-06,0.00038521175810389216,5.355798938689499e-09,6.24950285533632e-11,6.124972526612052e-08,1.3835413938469647e-13,1.11545814663978e-09,6.394671122448013e-10,2.6506185072225413e-10,3.615208719483617e-08,8.661206210885142e-14,1.7200481018594356e-10,4.776136614420413e-10,1.7100576289412027e-12,3.3427117340078327e-09,6.4780185187182e-14,6.802008189028252e-14,4.138485124780927e-11,3.76,0.0,0.6386263768577308,0.998262384725058,0.00023627433316899532,2.4904018472797918e-05,0.36521800128948556,0.36728852091677244,0.0009975494131918214,4.886716952874879e-11,0.0003254811936585961,0.00011528750924126104,0.0006532009332407425,4.674619409307161e-09,4.050005111101713e-09,1.5676237888854558e-06,1.1613465531077057e-06,3.367693125852633e-06,0.0001166573961227566,1.0377729780488147e-11,1.399543586975776e-09,3.2855295848440004e-06,3.267177883321196e-06,0.00037367694575764617,0.0003706280822968547,7.687950326786132e-06,8.12316708301928e-07,1.0417643841366205e-05,7.969731949593021e-07,7.794071881860894e-05,1.0979023980007873e-08,4.8888636079122635e-06,2.2026270326573186e-13,4.5134439237811564e-08,6.285454728370784e-10,1.9583823061933907e-05,2.0245516570348544e-09,3.3168722166179963e-14,1.3288042172462826e-09,1.594898565952361e-11,2.4943532249949988e-08,6.683788402248753e-08,7.559540244337381e-10,2.1236964938404197e-07,1.0377654889542825e-08,1.1474034641004446e-12,1.1677270905921628e-07,4.603487724407859e-10,2.2189328403644892e-08,2.7957927325441394e-09,4.3410136561639595e-08,8.81534083249815e-14,6.771593409266429e-08,1.7788959930209953e-05,1.1933912927030381e-08,9.428188494224086e-13,4.909278836965492e-14,1.671784473103555e-14,1.2226694764314922e-08,4.000491001339765e-14,3.2050502045342227e-10,1.1755620049866481e-11,1.6478625864046564e-06,1.2572651680354144e-10,9.962479738584632e-12,6.984119471306424e-18,0.00016068148518736538,1.3708462893386056e-11,3.445613495592938e-10,1.2699203471576878e-05,7.596516311569479e-08,3.115981924850183e-15,1.1798714411663929e-09,1.2164207447083777e-07,8.424640291248883e-15,9.928657174222032e-09,9.79832664528775e-07,5.799093756589828e-13,6.130830502637459e-09,8.11864668617847e-12,3.139011997121866e-10
1.2006956146554027e-05,0.8376733419050832,3.0149366713990356e-05,8.059382967496003e-06,3.862185733152425e-06,0.0003628125393509386,0.0,0.0,0.0001313090399673752,6.565145129745279e-07,0.0002092913079611202,1.0370399298151078e-05,6.704576346868748e-06,3.3588838397593362e-16,5.3906860633672505e-12,1.643829980572124e-08,7.367548256869417e-06,0.00039085820951640564,5.507694404443178e-09,6.364948851002323e-11,6.24508220178629e-08,1.4114294723554372e-13,1.1287779114904511e-09,6.566517882873403e-10,2.707538184843673e-10,3.7301608516021544e-08,8.934845820075465e-14,1.764467662068765e-10,4.891717288749242e-10,1.7531013678219595e-12,3.4115180510022456e-09,6.672268333983899e-14,7.015295537192628e-14,4.2762490988692815e-11,3.76,0.0,0.6366423791065448,0.9982497341980193,0.00024067426030106629,2.5245706766762146e-05,0.36717042011144446,0.3692708810047454,0.0009975367386856804,4.9111805302479626e-11,0.0003299543383832927,0.00011629604274302089,0.0006616246242389727,4.713926126507322e-09,4.102595095851443e-09,1.5813641058521566e-06,1.1876844951237871e-06,3.4501216539235928e-06,0.00011830535761584958,1.055558042793845e-11,1.4101909446452322e-09,3.3374703590336255e-06,3.295950588658624e-06,0.0003809518508603953,0.0003765138376241782,7.831827452916737e-06,8.275596566149498e-07,1.0608762781169548e-05,8.103309912578437e-07,7.948531037712141e-05,1.1176747662221266e-08,4.997863977243473e-06,2.2422879574685313e-13,4.6011117203975706e-08,6.407215747548449e-10,2.0097265498872982e-05,2.0561948768989486e-09,3.3765899628469533e-14,1.350700925550322e-09,1.6291072260992316e-11,2.5931063925356273e-08,6.841079108891084e-08,7.623253374434575e-10,2.159389505846374e-07,1.0579809873124429e-08,1.170403544928563e-12,1.205001129293742e-07,4.67667612850173e-10,2.24846388031937e-08,2.859143099728782e-09,4.416008892343622e-08,8.964596802901897e-14,6.92598334450733e-08,1.8164989827307637e-05,1.213047174697412e-08,9.58025425301764e-13,4.983658707362905e-14,1.6970911082598864e-14,1.252339347800943e-08,4.1278299861097244e-14,3.285894501873914e-10,1.2135106535720572e-11,1.6978435898803795e-06,1.289106105604826e-10,1.0233952180602272e-11,7.232721652240548e-18,0.0001630370126129078,1.3922400102407281e-11,3.5432515837415645e-10,1.2744560489128166e-05,7.684554554564935e-08,3.2111974091721917e-15,1.2028486981129798e-09,1.229890844459975e-07,8.656744509597377e-15,9.960828990328448e-09,9.910779189870507e-07,5.92849360464824e-13,6.318833471610655e-09,8.274686182266602e-12,3.2133726260043395e-10
1.208836983110577e-05,0.8379451220400177,3.0499044402190818e-05,8.143085639235449e-06,3.9163726261723245e-06,0.0003687615104013646,0.0,0.0,0.00013368382563501766,6.736999618404114e-07,0.00021413982397142304,1.0599755647141135e-05,6.820263501520276e-06,3.4902255630008846e-16,5.537208873441709e-12,1.669171893459295e-08,7.460588755809276e-06,0.0003965542279812914,5.6630648809037415e-09,6.481647481144651e-11,6.366682800846998e-08,1.439686954247512e-13,1.1422648148003639e-09,6.742381072794843e-10,2.7657846887840016e-10,3.847968435179144e-08,9.21558377998771e-14,1.8100381431543652e-10,5.010195343317823e-10,1.7972608387115714e-12,3.481453985325634e-09,6.871872683389483e-14,7.234642448884279e-14,4.4181126075041224e-11,3.76,0.0,0.6346644254172031,0.9982369336516375,0.0002451318472483867,2.5591405399898e-05,0.3691165069855812,0.3712471597339851,0.0009975239144064875,4.935546876002289e-11,0.00033446131387147686,0.00011730772002222567,0.0006700955403125928,4.753337453294393e-09,4.155482194653515e-09,1.5951477543079422e-06,1.2144729492561758e-06,3.533984247764166e-06,0.00011996629574073086,1.0735766512023245e-11,1.4208603602025924e-09,3.3900055462797997e-06,3.324815082549713e-06,0.00038832573271202627,0.00038245073359752496,7.977703442357617e-06,8.430144252686573e-07,1.0802433247460986e-05,8.238433519716099e-07,8.105068408610604e-05,1.1377035595763104e-08,5.1091685038775676e-06,2.282463210871008e-13,4.689948994342504e-08,6.530598321207658e-10,2.062066876583559e-05,2.0881939390130877e-09,3.4370821097101343e-14,1.372863049483809e-09,1.6638601407488315e-11,2.6953024628242783e-08,7.001123006140539e-08,7.687139052928957e-10,2.1954995921513836e-07,1.0784604100250189e-08,1.193728995698861e-12,1.2432043928339993e-07,4.750501035897772e-10,2.2782858284804936e-08,2.9238992658203565e-09,4.491889686682376e-08,9.11555607382034e-14,7.082783811041536e-08,1.854594564759986e-05,1.232927710761333e-08,9.733998758306364e-13,5.058875363452214e-14,1.7226824431812634e-14,1.282551905529404e-08,4.258339563259609e-14,3.368250595631129e-10,1.252433286840194e-11,1.7489788653370784e-06,1.3215452316905776e-10,1.0511536381437929e-11,7.48881875156092e-18,0.00016540813243834797,1.413812771398374e-11,3.642994194866091e-10,1.2789633074894391e-05,7.772911372934436e-08,3.3089964000240313e-15,1.2261258330350946e-09,1.243397474171775e-07,8.893765013972965e-15,9.992763172627106e-09,1.0023500459475212e-06,6.060724684778555e-13,6.511182742251967e-09,8.432658245265048e-12,3.2890138087118416e-10
1.2169783515657512e-05,0.8382160971905882,3.0851581826549796e-05,8.22751164471438e-06,3.971156533672176e-06,0.0003747710783858358,0.0,0.0,0.00013608824093320118,6.912668225593322e-07,0.0002190708170587008,1.0832865387083134e-05,6.937425250065997e-06,3.626217677875078e-16,5.687170982908987e-12,1.694808173546773e-08,7.554858620713365e-06,0.000402300105447618,5.821975907475021e-09,6.599602349263313e-11,6.489782747269595e-08,1.4683165572348022e-13,1.1559208561903736e-09,6.922349176470684e-10,2.8253875857458794e-10,3.9686831614726114e-08,9.503574653502951e-14,1.8567893707488688e-10,5.131645304639059e-10,1.842563773832877e-12,3.5525362880510786e-09,7.076970220125946e-14,7.460208125368183e-14,4.564187813060539e-11,3.76,0.0,0.6326924966633687,0.9982239817444065,0.0002496476735607919,2.594116482726471e-05,0.3710562793040691,0.3732173757139736,0.0009975109390132565,4.959816356365584e-11,0.0003390022661333586,0.00011832259383822712,0.0006786135664215554,4.7928554939409175e-09,4.2086656818553325e-09,1.6089754646113605e-06,1.2417169232499427e-06,3.619298005993777e-06,0.0001216402610668639,1.0918314235385942e-11,1.4315520391096686e-09,3.443141460905404e-06,3.3537729282372828e-06,0.0003957995796137387,0.00038843892330465063,8.12560231828642e-06,8.586835521996913e-07,1.0998684865239883e-05,8.375118674135287e-07,8.263703488139305e-05,1.1579916820267316e-08,5.222822166332203e-06,2.323158617869218e-13,4.779966925807421e-08,6.655617966166417e-10,2.115416738313954e-05,2.1205525484818197e-09,3.4983574279729515e-14,1.3952936201285995e-09,1.699163205095446e-11,2.8010465157333346e-08,7.163956567470586e-08,7.751200756938484e-10,2.232031117314016e-07,1.09920613035307e-08,1.2173834899028474e-12,1.2823539679313591e-07,4.824964347780361e-10,2.308402288880668e-08,2.990096298230918e-09,4.568665654092344e-08,9.268236745111711e-14,7.242019125152408e-08,1.8931850392429752e-05,1.2530363042674518e-08,9.889447490511176e-13,5.134938289607559e-14,1.7485617374500904e-14,1.3133149697306026e-08,4.392077486422193e-14,3.452138551383976e-10,1.2923492051214015e-11,1.8012872232956483e-06,1.3545905042104434e-10,1.0795352752111243e-11,7.752606629668446e-18,0.00016779481470526058,1.4355650748374895e-11,3.744873653552075e-10,1.2834429826569126e-05,7.861585184035238e-08,3.4094423996988062e-15,1.2497055408260627e-09,1.2569401915586553e-07,9.135779230888815e-15,1.0024466692768783e-08,1.0136485668803973e-06,6.195857085559362e-13,6.707949604189512e-09,8.592576642645695e-12,3.3659531060129036e-10
