Time (s),Volume (m^3),N2,Ne,C2H6(1),O2(2),H2O(3),C(4),CH(5),CH3(18),C2H5(31),CH4(30),H(6),C2H4(29),HO2(12),H2(9),C2H5O2(40),CH3O2(36),C2H3(28),H2O2(13),C2H2(22),OH(8),CH2O(19),HCO(16),CO(14),O(7),CH2CHO(34),C2H5O(43),C2H(21),HCCO(20),C2H5O(101),C3H6(221),C3H6(74),CH3O(26),CH2CO(27),C3H6(55),C3H7(218),C3H7(49),C2H2O(140),CO2(15),C#CC(416),C3H5(219),C2H4(47),C3H4(2022),C3H4(2032),S(1627),CH2(S)(24)
9.945903821704477e-14,0.3022319117309456,3.76,0.0,0.6060788695070252,0.9999999999800623,7.232484433754725e-23,4.916107426612359e-34,5.3747514843150525e-21,1.0128883114491809e-08,4.679780275037324e-11,2.7784300569165483e-15,2.68586552270902e-11,2.4609673271926615e-16,1.993754104906744e-11,6.716390554702521e-17,3.2778745035169197e-19,1.6924617385599663e-17,1.3908143145989793e-27,3.1626538022541503e-19,1.731258871608603e-33,3.319434914608249e-17,2.6061724724854967e-17,1.2046159380177157e-26,2.6756917316609323e-26,6.075135775668117e-17,3.2991556852972873e-34,3.2948310551066337e-20,2.651751096763767e-48,4.092226022170533e-49,3.970810591227188e-24,9.853258832142467e-38,2.8396626183878893e-32,5.7716313245070034e-18,6.999221602410975e-38,1.6672546346215536e-37,3.2964257722448286e-34,8.531425179489825e-33,1.5015224847182702e-44,7.494225487417235e-27,2.08734918978197e-46,1.3557537946070744e-38,1.106648170912183e-27,2.1692071649661874e-45,9.221321099844737e-55,1.029295243892671e-50,8.214839974349475e-16
1.4918855864294957e-13,0.3022319118743234,3.76,0.0,0.6060788669514031,0.9999999999700935,1.9754162721176703e-22,1.3452969834825935e-33,1.112768427301001e-20,1.5193323632466084e-08,7.019771870051193e-11,5.283831833763e-15,4.0288080270508766e-11,5.095168951871892e-16,2.9906312438615176e-11,1.390545577751618e-16,6.786442632020166e-19,3.504016317586304e-17,3.7988168555023744e-27,6.547872874498847e-19,6.0543863165484945e-33,6.872469401207637e-17,5.395754962932681e-17,3.2901793560208135e-26,7.308216167567664e-26,9.85058511309226e-17,1.1537515253539444e-33,6.820975209016394e-20,1.1628481262127172e-47,2.2153066297605778e-48,1.0844534781965688e-23,3.988404627611592e-37,1.014355361479773e-31,1.194937135368287e-17,2.4509689901979478e-37,6.743167246715916e-37,1.3317154437189597e-33,3.44854886812832e-32,6.572304026389208e-44,2.04689756711253e-26,1.0296041752462163e-45,5.484965362087714e-38,3.022372355529975e-27,1.0690259091975936e-44,5.4746189131142e-54,4.519449960515671e-50,1.2322237644033098e-15
1.9891807906885435e-13,0.3022319120177013,3.76,0.0,0.6060788643957805,0.9999999999601247,4.133232395536887e-22,2.8196627280617855e-33,1.892518573402568e-20,2.0257763367806775e-08,9.359831091548128e-11,8.533685854429583e-15,5.371757006156791e-11,8.665626626423913e-16,3.987508422897369e-11,2.3649574077622146e-16,1.1541993455768532e-18,5.959396589089657e-17,7.948529848280456e-27,1.1136216534904024e-18,1.5128454566698308e-32,1.1688272064249057e-16,9.176775440722324e-17,6.884155218371312e-26,1.529136123182763e-25,1.4118171324955978e-16,2.882953674972921e-33,1.1599795849340503e-19,3.392068567418706e-47,7.067768068003056e-48,2.2688574605821843e-23,1.081136322482587e-36,2.5696200192730633e-31,2.0322656670147823e-17,6.1311261061674334e-37,1.826456857815865e-36,3.605154057484782e-33,9.338296958750977e-32,1.9148187324890627e-43,4.282779819042588e-26,3.232572712493857e-45,1.4860178312759292e-37,6.3233926213376916e-27,3.3548676004068664e-44,1.9484389523138993e-53,1.3199103271454382e-49,1.642962036079017e-15
2.4864759949475914e-13,0.3022319121610792,3.76,0.0,0.606078861840157,0.9999999999501556,7.524392857018596e-22,5.142170798332155e-33,2.891326562637438e-20,2.5322202264611605e-08,1.1699962769728803e-10,1.2581167159434292e-14,6.714712922766679e-11,1.3239242544033581e-15,4.984385644878334e-11,3.61312614084185e-16,1.7633608036612174e-18,9.104584175643104e-17,1.4470244775827978e-26,1.7013622159765655e-18,3.2097082563819775e-32,1.7857041166135994e-16,1.4020054116776415e-16,1.253234061819499e-25,2.7837551330450435e-25,1.891304635984478e-16,6.1165921439621356e-33,1.772046520245404e-19,8.24653272667124e-47,1.8393105995448713e-47,4.130031405508666e-23,2.4307020407899898e-36,5.496354093632593e-31,3.104827985430853e-17,1.3022543215696453e-36,4.1028849976918564e-36,8.095616974867377e-33,2.0973665628527315e-31,4.648988806773979e-43,7.796609998180985e-26,8.315290628492204e-45,3.338991262985578e-37,1.1510714560268044e-26,8.625880225782034e-44,5.637788960965621e-53,3.2124522693234402e-49,2.053698706002017e-15
3.481066403465687e-13,0.302231912447835,3.76,0.0,0.6060788567289076,0.9999999999302177,1.986662300594063e-21,1.363610115461616e-32,5.559855097550374e-20,3.545107748994262e-08,1.638044804567091e-10,2.3119113122310525e-14,9.400646006012081e-11,2.545914303822633e-15,6.978140220380643e-11,6.947938377038758e-16,3.3909025887734225e-18,1.7507670814620715e-16,3.820743351614463e-26,3.271659004292495e-18,1.1759860215603164e-31,3.4338467802814224e-16,2.696013271608881e-16,3.3089058490912173e-25,7.350050637348842e-25,3.0117779474570575e-16,2.2410295142555465e-32,3.4069573462742527e-19,4.2843481504991205e-46,1.02579415746666e-46,1.0902072517017765e-22,9.454156118708167e-36,1.9716898030089472e-30,5.970408257582394e-17,4.788574838279928e-36,1.5907705132451983e-35,3.137497662972059e-32,8.130509864998372e-31,2.4048695745367478e-42,2.058515487374492e-25,4.701478741218597e-44,1.2957332213056216e-36,3.0386058431852065e-26,4.869726811770437e-43,4.719149394820131e-52,1.677668546904528e-48,2.8751671422732627e-15
4.4756568119837827e-13,0.3022319127345908,3.76,0.0,0.6060788516176546,0.9999999999102799,4.11884952245989e-21,2.838015268511526e-32,9.1180470552259e-20,4.557994930953705e-08,2.1061227602648718e-10,3.6896644446755253e-14,1.208660727001413e-10,4.1753804843075485e-15,8.971894970322476e-11,1.1394640858276108e-15,5.561107087939521e-18,2.871234110744554e-16,7.921677342755298e-26,5.365512037590779e-18,3.0537392064286143e-31,5.631501634009608e-16,4.421465336936686e-16,6.860186884881923e-25,1.523869144604627e-24,4.346410163488485e-16,5.819402840595043e-32,5.586404464440232e-19,1.3835136003997088e-45,3.389367834979428e-46,2.259817692545209e-22,2.5216664378229423e-35,5.034925510344515e-30,9.791349182512335e-17,1.2471725321926175e-35,4.2323035435814406e-35,8.346102104084178e-32,2.1630552040174676e-30,7.743146001201226e-42,4.267781515792594e-25,1.5659472426473069e-43,3.449758829746037e-36,6.298737459957648e-26,1.620344844591556e-42,1.9377510944505194e-51,5.439461680896598e-48,3.696629078088714e-15
6.464837629019974e-13,0.30223191330810256,3.76,0.0,0.6060788413951392,0.9999999998704037,1.23759592447462e-20,8.600388791787782e-32,1.8902893754098682e-19,6.583768273295838e-08,3.042366942269028e-10,7.41690915653566e-14,1.7458614341090853e-10,8.656701651880345e-15,1.2959404993505677e-10,2.3623307915273516e-15,1.1529329140529825e-17,5.952495883376224e-16,2.380455782620841e-25,1.1123665657037965e-17,1.3537045229994053e-30,1.1675118899839368e-15,9.166536064108572e-16,2.0612846586566638e-24,4.578907877492808e-24,7.658057643126862e-16,2.5797177895075352e-31,1.1577175731395793e-18,9.31858071512055e-45,2.2760649381911676e-45,6.786878176831158e-22,1.1373405212412872e-34,2.1413283377391128e-29,2.0298751752671633e-16,5.571639689334721e-35,1.8963219743032515e-34,3.7395686784616584e-31,9.692728058167735e-30,5.175334679626419e-41,1.2823190753085374e-24,1.0765092735311153e-42,1.5485014321743355e-35,1.8918428446352788e-25,1.1107484296328317e-41,2.0806511054008145e-50,3.7099969593086584e-47,5.339533467791239e-15
1e-12,0.30223191445512615,3.76,0.0,0.6060788232277022,0.999999999799535,4.705461359591653e-20,3.324135179377547e-31,4.507194212291821e-19,1.0183959339014683e-07,4.706545938296856e-10,1.723834154433346e-13,2.7005997150129085e-10,2.0643713183935606e-14,2.004598992977358e-10,5.633065212718972e-15,2.7492440881942716e-17,1.4193346942874228e-15,9.052414603551393e-25,2.6524404053319853e-17,8.593173611488304e-30,2.7839387810860653e-15,2.1857843844349237e-15,7.837167214248467e-24,1.7410298854125268e-23,1.565717154547333e-15,1.6375877095019473e-30,2.758552515020411e-18,1.0484925851837087e-43,2.4202520659206034e-44,2.5778938593878612e-21,7.204877773965517e-34,1.2791947532264558e-28,4.84002875160671e-16,3.5973246349901247e-34,1.1843546275595859e-33,2.336761083292669e-30,6.056500829454297e-29,5.7387867822478596e-40,4.875293040010717e-24,1.193583941492434e-41,9.708772498739017e-35,7.187081824206151e-25,1.2245180200163688e-40,4.213660406254873e-49,4.305170908435755e-46,8.259231059270053e-15
1.0443199263092358e-12,0.30223191445512615,3.76,0.0,0.6060788209500685,0.9999999997906501,5.3208302678463325e-20,3.763066729199621e-31,4.914537570158287e-19,1.0635310871709176e-07,4.915208377627608e-10,1.8758318223189061e-13,2.8202966734375605e-10,2.250971032873097e-14,2.0934427133404075e-10,6.142197245992009e-15,2.997731944228808e-17,1.5476115956922245e-15,1.0236399123748985e-24,2.892171105734723e-17,9.986181532831304e-30,3.0355549190061213e-15,2.3833405389662417e-15,8.862089940036145e-24,1.968724084967518e-23,1.68508430032759e-15,1.9030515577649857e-30,3.0076541274670404e-18,1.2417756439757423e-43,2.86202163587845e-44,2.9148259129872143e-21,8.371333661684658e-34,1.482599348375035e-28,5.277453211748754e-16,4.183558074963426e-34,1.3752336474990946e-33,2.7134354429383197e-30,7.032762697002967e-29,6.794151889633259e-40,5.512855713409242e-24,1.4130087343593293e-41,1.1275452945910146e-34,8.126530987504964e-25,1.4494133767562655e-40,5.0472050087399164e-49,5.102787898007686e-46,8.625264427348698e-15
1.8399922531237125e-12,0.30223191674917427,3.76,0.0,0.6060787800597682,0.9999999996311386,2.9962315287906917e-19,2.193326637004636e-30,1.5231322731687977e-18,1.873837972362056e-07,8.662303454794543e-10,5.698865610247096e-13,4.969302517294979e-10,6.978389704093192e-14,3.688447979009084e-10,1.903873070356979e-14,9.292205654340212e-17,4.796611114466836e-15,5.766627195064966e-24,8.964452314994458e-17,1.055923332039286e-28,9.408911304843049e-15,7.387470840456528e-15,4.9903009239265896e-23,1.1087277307526646e-22,4.5514115147312596e-15,2.0122786885862037e-29,9.306871945418949e-18,2.597022004863814e-42,5.569023402828411e-43,1.6377462013334143e-20,8.835722882320173e-33,1.4722130559192607e-27,1.635613866919358e-15,4.587169742549134e-33,1.408231389275223e-32,2.7829117131194795e-29,7.210633719132625e-28,1.380703379444866e-38,3.104063008476227e-23,2.8441621676330387e-40,1.1643412022448633e-33,4.567751982355568e-24,2.8829418791372693e-39,1.985609681534398e-47,1.135694944349699e-44,1.5196415936668832e-14
3.4313369067526655e-12,0.3022319213372742,3.76,0.0,0.6060786982785328,0.999999999312097,1.9896188126487434e-18,1.554796245189098e-29,5.293172303176213e-18,3.4944452048109345e-07,1.6162141893135919e-09,1.956391106671477e-12,9.26785619052639e-10,2.4265962509081754e-13,6.878461863357489e-10,6.618147429719574e-14,3.23028668665103e-16,1.667049517934591e-14,3.8324456343450904e-23,3.115967494805283e-16,1.3674064803628727e-27,3.270480594949644e-14,2.5679406223736935e-14,3.313675286896551e-22,7.363878153411992e-22,1.4395003167680966e-14,2.6059270050298296e-28,3.2241166343858727e-17,6.989687657362491e-41,1.4082853222532562e-41,1.0826598228953e-19,1.1775294495547244e-31,1.822304541203692e-26,5.684105001533942e-15,6.369008290747539e-32,1.7699100482709912e-31,3.509784698420972e-28,9.087063751125112e-27,3.517489537469326e-37,2.060818070373724e-22,7.334971510393493e-39,1.4883236173909704e-32,3.02190297681598e-23,7.263914053818926e-38,1.0131331475563627e-45,3.398507156080319e-43,2.8337484231660927e-14
5.0226815603816186e-12,0.30223192592537895,3.76,0.0,0.6060786164964503,0.9999999989930312,5.978504884855603e-18,4.904788700319689e-29,1.1337965321457174e-17,5.115043720053378e-07,2.366951067351251e-09,4.17208922303928e-12,1.3567133196490637e-09,5.200432644521362e-13,1.006848022133434e-09,1.417937024907492e-13,6.921203861545872e-16,3.57106411161411e-14,1.1522885266927805e-22,6.675574802897222e-16,5.49491580470238e-27,7.006641547369359e-14,5.5017094089393145e-14,9.956962097629141e-22,2.213098255834812e-21,2.971966054308596e-14,1.0472215090592075e-27,6.887681364216773e-17,3.703838258288029e-40,7.592452010181842e-41,3.2431524957113806e-19,5.0032740820255075e-31,7.476742568622627e-26,1.2175411041716239e-14,2.657410196812611e-31,7.288213121925494e-31,1.448051358892631e-27,3.7474850857886356e-26,1.8064365807368377e-36,6.191605986899025e-22,3.9133251833183186e-38,6.187972375362025e-32,9.057052617526689e-23,3.8291052837976925e-37,6.611063572877956e-45,1.8673347895718503e-42,4.147691525656607e-14
6.614026214010572e-12,0.30223193051348846,3.76,0.0,0.6060785347135212,0.9999999986739408,1.3247984248398147e-17,1.138005288686986e-28,1.965636069999659e-17,6.735633518140064e-07,3.1184408815659307e-09,7.216976289525368e-12,1.7867134492795205e-09,9.020346427930499e-13,1.3258503057058644e-09,2.4587996685249406e-13,1.20023762540592e-15,6.191483731174514e-14,2.554888740827847e-22,1.1575263379026521e-15,1.5089814097881115e-26,1.2149393862674363e-13,9.540172840725712e-14,2.2063747724076985e-21,4.904892659019722e-21,5.052512875367956e-14,2.875912648832948e-27,1.1910302698723758e-16,1.2690200898878322e-39,2.653923127751016e-40,7.16553908395794e-19,1.4463771821685165e-30,2.096625269765705e-25,2.1108335573977285e-14,7.550691852256951e-31,2.0462304031889185e-30,4.072908117891356e-27,1.0536151647985415e-25,5.9717050772555457e-36,1.371843491809549e-21,1.346676659043155e-37,1.7537675718350788e-31,2.0021103580566573e-22,1.2998590439860571e-36,2.658006388594382e-44,6.551184164084735e-42,5.461472162345459e-14
8.205370867639525e-12,0.30223193510160284,3.76,0.0,0.6060784529297454,0.9999999983548261,2.4812984925985226e-17,2.228061515732472e-28,3.024716974483978e-17,8.356214599122224e-07,3.870683530732928e-09,1.109104763888437e-11,2.216786106934237e-09,1.3887369662020628e-12,1.6448530374789943e-09,3.7844498255711425e-13,1.8474221455880855e-15,9.528079893238136e-14,4.788005812122093e-22,1.781502949866993e-15,3.3691102828287723e-26,1.8698758330307693e-13,1.468345440728786e-13,4.132415522391934e-21,9.188216686515954e-21,7.681114566726281e-14,6.421283883602814e-27,1.828062495175073e-16,3.438859130657772e-39,7.287540315462762e-40,1.3381699329227238e-18,3.3791782361978966e-30,4.758893392854774e-25,3.2481642598039856e-14,1.74189195694302e-30,4.644648368546655e-30,9.261748892225688e-27,2.3949152317021994e-25,1.556627359868693e-35,2.5690831490736154e-21,3.6487787200160036e-37,4.019338708752522e-31,3.740841881519968e-22,3.4701390816219586e-36,8.222848237459889e-44,1.8052044993022025e-41,6.775091637006317e-14
1e-11,0.3022319442778461,3.76,0.0,0.6060783606975799,0.9999999979949171,4.418587968491468e-17,4.1676129615012665e-28,4.4915897348917425e-17,1.0183804473863753e-06,4.719923660685916e-09,1.6454836960982704e-11,2.701885029936926e-09,2.0633617442559165e-12,2.0046069417969413e-09,5.62117936448937e-13,2.7441783027826606e-15,1.4149891606994475e-13,8.532015968349358e-22,2.6459674622820527e-15,7.111837443739438e-26,2.777240617084236e-13,2.1809434794635908e-13,7.358741067442432e-21,1.636516019251983e-20,1.1303016227111454e-13,1.3555244322756684e-26,2.706866186944902e-16,9.009991011847781e-39,1.916522255410459e-39,2.37499449568786e-18,7.493288013788467e-30,1.0199132999934294e-24,4.8234297444837266e-14,3.821678533800666e-30,9.944820004744054e-30,1.9875353527772888e-26,5.136741996389474e-25,3.860592452005799e-35,4.5742378624499126e-21,9.494473933108239e-37,8.710989844141115e-31,6.643133342066825e-22,8.840300483455271e-36,2.495832223473153e-43,4.795271269437528e-41,8.256326062700002e-14
1.138806017489743e-11,0.3022319442778461,3.76,0.0,0.6060782893596535,0.9999999977165235,6.459295963020135e-17,6.309162882939679e-28,5.824162486462103e-17,1.1597350609961154e-06,5.377426958840273e-09,2.132672604376331e-11,3.077149373270337e-09,2.6766570818356412e-12,2.282859847207221e-09,7.290287912594033e-13,3.559147650269558e-15,1.8348955151408416e-13,1.2478701394251583e-21,3.431478083859314e-15,1.159616413783092e-25,3.6017401411226565e-13,2.8284929524813874e-13,1.07572590378968e-20,2.3926804922447736e-20,1.458238584798191e-13,2.2103083040655608e-26,3.5022824424329e-16,1.6705261832126595e-38,3.5535483404306795e-39,3.4633193008504174e-18,1.2605059741364005e-29,1.67805113972389e-24,6.254482480895495e-14,6.391273811342168e-30,1.634795007993316e-29,3.2721956904954575e-26,8.453977603875528e-25,6.928830497389838e-35,6.686106589948979e-21,1.751751329295451e-36,1.4437203065588491e-30,9.691468741495954e-22,1.6108123205855327e-35,4.981561366086055e-43,8.949112097583118e-41,9.401851934137195e-14
1.4570749482155337e-11,0.30223195345410875,3.76,0.0,0.6060781257861745,0.9999999970781233,1.3345907276648308e-16,1.4063627978693035e-27,9.531180782331756e-17,1.4838451752977219e-06,6.887180540441511e-09,3.4879087352436394e-11,3.937803912291912e-09,4.384631204189925e-12,2.9208684547358476e-09,1.1935830673091457e-12,5.827631105363878e-15,3.003185879913057e-13,2.5812308196228627e-21,5.6174799565014065e-15,2.96400358653722e-25,5.896273916050379e-13,4.630712399535624e-13,2.2225752321450995e-20,4.94529053763818e-20,2.367557108382202e-13,5.649981870212663e-26,5.702497115979401e-16,5.498487543890624e-38,1.156757234774584e-38,7.115481673267137e-18,3.431065767612714e-29,4.355644643179477e-24,1.023550555677205e-13,1.7255387772074282e-29,4.2324416008982405e-29,8.50069909357174e-26,2.194492721689082e-24,2.1344328224947444e-34,1.381110249816353e-20,5.701595830550861e-36,3.8061415433458475e-30,1.9931068764465665e-21,5.112236966004038e-35,1.8976821723629297e-42,2.9931238760651148e-40,1.2027982872693096e-13
1.7753438789413243e-11,0.302231962630391,3.76,0.0,0.6060779622093084,0.9999999964396254,2.399821032497544e-16,2.7136501330795155e-27,1.414477024635216e-16,1.8079518028598348e-06,8.399943421816256e-09,5.174809256393489e-11,4.798750559214357e-09,6.5135304223835084e-12,3.558878863664138e-09,1.7721478538279861e-12,8.65322364567615e-15,4.4574864191818386e-13,4.646788679758518e-21,8.339505498995437e-15,6.35958776866472e-25,8.753494986437092e-13,6.875107779287758e-13,3.996491497385795e-20,8.895420411340542e-20,3.4960451568400516e-13,1.2123465102324555e-25,8.419464960265485e-16,1.4652188149537802e-37,3.0227531473346934e-38,1.2722451195314658e-17,7.771474045836297e-29,9.432815774892479e-24,1.519019195484103e-13,3.898079324414559e-29,9.137370559209817e-29,1.8415228395586717e-25,4.750205170666731e-24,5.350642705945521e-34,2.4828502952043078e-20,1.4996719430267778e-35,8.365828106462741e-30,3.5672348918753834e-21,1.313529909664724e-34,5.702974508288675e-42,8.08620534664126e-40,1.465349545908034e-13
2.4118817403929055e-11,0.3022319809830138,3.76,0.0,0.6060776350454151,0.9999999951623368,5.993613335257032e-16,7.796304209046654e-27,2.608777312259885e-16,2.4561545979317598e-06,1.1434493764109737e-08,9.5435883111758e-11,6.5215234245315985e-09,1.2037492699714658e-11,4.834905099738985e-09,3.271465770058336e-12,1.5977095860893487e-14,8.223369176795598e-13,1.163491498326503e-20,1.5391615727859173e-14,2.1686827531164707e-24,1.6156069349208867e-12,1.2690829693402353e-12,9.980880778465721e-20,2.2232735867735635e-19,6.410445766520414e-13,4.134862122554804e-25,1.536917406336297e-15,8.028214492142909e-37,1.5290551538333148e-37,3.137503496875797e-17,2.9758070580177555e-28,3.242922756514943e-23,2.8016509891981456e-13,1.5068342620325083e-28,3.1108917493058107e-28,6.327273282602902e-25,1.6286469506095496e-23,2.5167276127177714e-33,6.197499027597665e-20,7.909730463707042e-35,2.9825005211689907e-29,8.817140894622973e-21,6.532017647393166e-34,4.3035416982585707e-41,4.684167992798812e-39,1.9902708402607245e-13
3.048419601844487e-11,0.30223199933571493,3.76,0.0,0.6060773078679734,0.9999999938846582,1.2091317791369046e-15,1.772285803374208e-26,4.1645433838592644e-16,3.104343446542759e-06,1.4481071379646925e-08,1.5238979580831032e-10,8.245474431707614e-09,1.9255287102723056e-11,6.11093858333809e-09,5.2272950547361536e-12,2.5533467707036636e-14,1.3131053842172358e-12,2.352977188145683e-20,2.4587785144163798e-14,5.5268104377177524e-24,2.5809603590412838e-12,2.027646081752167e-12,2.0134168205076949e-19,4.48832618576893e-19,1.0201273567532466e-12,1.0538990481707388e-24,2.4283387930616234e-15,2.8540756898116233e-36,5.1238542603550726e-37,6.251689097102043e-17,8.30484701690475e-28,8.287062678141244e-23,4.4725390027689343e-13,4.253392925842168e-28,7.87581970633458e-28,1.6152290383527504e-24,4.149559596163529e-23,8.010085720386145e-33,1.2495749199065226e-19,2.7311374462519704e-34,7.868449247349839e-29,1.760825790844698e-20,2.1602802571605245e-33,1.8340361339614285e-40,1.720852011320578e-38,2.5149575996744576e-13
