Time (s),Volume (m^3),N2,Ne,C2H6(1),O2(2),H2O(3),C(4),CH(5),CH3(18),C2H5(31),CH4(30),H(6),C2H4(29),HO2(12),H2(9),C2H5O2(40),CH3O2(36),C2H3(28),H2O2(13),C2H2(22),OH(8),CH2O(19),HCO(16),CO(14),O(7),CH2CHO(34),C2H5O(43),C2H(21),HCCO(20),C2H5O(101),C3H6(221),C3H6(74),CH3O(26),CH2CO(27),C3H6(55),C3H7(218),C3H7(49),C2H2O(140),CO2(15),C#CC(416),C3H5(219),C2H4(47),C3H4(2022),C3H4(2032),S(1627),CH2(S)(24),CH2(T)(17),S(3168),CH2O2(165),CHO2(212),C2H2O(189)
1.3812922731872894e-10,0.11998669034294279,3.76,0.0,0.6341757978406449,0.9999999999862261,1.9190317647100203e-19,3.6282619892675695e-37,2.9746137675444427e-26,1.2357724768656748e-10,1.3874955597373534e-11,2.7455834673119585e-15,1.0945688894276724e-13,2.0488760549586236e-15,1.3768260044960819e-11,1.280454969172185e-16,1.7118180308633781e-15,3.868204931303107e-15,3.605832354055881e-28,1.9088172599265895e-17,1.3938575985694125e-32,7.573904586334095e-17,6.688289005514442e-17,6.727100067782695e-26,2.0024520951601784e-23,1.245348459322057e-17,1.6539392843338987e-31,1.8482604894205072e-19,4.691881122646752e-50,3.8526419442574644e-47,1.8398194396215479e-19,9.23373775010241e-37,3.4556408764009626e-31,3.029442983019897e-18,2.402798725342166e-35,4.872693541486562e-39,3.072817531730968e-32,1.7767419543923575e-30,1.678377660365738e-41,1.5913597636637838e-22,4.124694755771174e-46,7.850121824184413e-38,1.4240743419105202e-28,9.82533007159932e-44,1.344360744692156e-54,1.2471809246946713e-48,4.66930627056729e-19,2.0042666121452933e-20,2.4489807418179954e-27,1.6323815879228177e-26,4.193992897107375e-22,6.835336446106497e-45
1.8417240717507107e-10,0.1199866903434017,3.76,0.0,0.6341757978154202,0.9999999999816325,4.0144350226362928e-19,7.5103388462956155e-37,5.0101549636433567e-26,1.6476730259139386e-10,1.8499633229893298e-11,4.669296507835816e-15,1.4639518280977184e-13,3.4847543575976595e-15,1.8357932937875632e-11,2.1819781964669528e-16,2.9105528588308334e-15,6.577531451597256e-15,7.54396604476432e-28,3.2464276193772e-17,3.4826263703522396e-32,1.287751743842473e-16,1.137567940486759e-16,1.4071363454970002e-25,4.138595276511798e-23,2.120091194383829e-17,4.1325018616753486e-31,2.7527962059240414e-19,1.5648560710504842e-49,1.2293253086666505e-46,3.4712205068247035e-19,2.3267080641433874e-36,9.310044849415722e-31,5.149011708894606e-18,6.461240517675348e-35,1.2116297912501814e-38,8.323422703778916e-32,4.811877308003042e-30,4.735173516832675e-41,3.7169240305166636e-22,1.2866868591892317e-45,2.1017982554793056e-37,2.7386863301910446e-28,3.053563826455921e-43,4.6738163931811866e-54,3.8161092387729295e-48,6.12394704609062e-19,3.350090225165374e-20,5.7771288487214174e-27,3.295676789957556e-26,8.239997714473979e-22,2.0506051988925793e-44
2.302155870314132e-10,0.11998669034386057,3.76,0.0,0.634175797790195,0.9999999999770376,7.30660266149511e-19,1.35238458704388e-36,7.578980645700385e-26,2.059560432390018e-10,2.312414107751937e-11,7.133382074416321e-15,1.8357561292386214e-13,5.324154466276208e-15,2.294773597589892e-11,3.3402271026101865e-16,4.445413155302647e-15,1.0046989931214206e-14,1.373233297504103e-27,4.959852279008463e-17,7.388272197021665e-32,1.96681294937722e-16,1.7380434826968448e-16,2.5608963657626344e-25,7.440687414953605e-23,3.2423298931540575e-17,8.76707726903541e-31,3.713238831459126e-19,4.321264088525569e-49,3.2108437153001496e-46,5.724767505760573e-19,4.8540642281407645e-36,2.0837368325089934e-30,7.861403192312823e-18,1.4692174534000777e-34,2.4964947580836184e-38,1.8698376705497176e-31,1.0807767329355858e-29,1.1136063012861958e-40,7.409881896054172e-22,3.289292315121811e-45,4.664261173869066e-37,4.597040139735998e-28,7.774601274611966e-43,1.3198416718031243e-53,9.611250294307505e-48,7.526765900808404e-19,5.0281704832255396e-20,1.1650995998899347e-26,5.787227136589254e-26,1.4087133648948962e-21,5.117038117913912e-44
3.2230194674409744e-10,0.11998669034477827,3.76,0.0,0.6341757977397428,0.9999999999678439,1.928059780215468e-18,3.4673440320741034e-36,1.4248789724747162e-25,2.8832950225562276e-10,3.2372639325047716e-11,1.3716513279395119e-14,2.5867655221231287e-13,1.023921129315819e-14,3.212774150535364e-11,6.45280435370517e-16,8.542777454472729e-15,1.9311111817218726e-14,3.624635002344944e-27,9.537812386982509e-17,2.706128154967405e-31,3.779520935790051e-16,3.3425943090845585e-16,6.756117994677504e-25,1.899836104207239e-22,6.249842267221295e-17,3.211214587356357e-30,5.69285257534291e-19,3.10928987095381e-48,1.9369424141620075e-45,1.2172486017925508e-18,1.52075237939799e-35,8.037684471184522e-30,1.509438145897789e-17,6.559420129218755e-34,7.601762528822234e-38,7.251151334267006e-31,4.188353983124794e-29,5.1525245307294125e-40,2.3030032615012996e-21,1.8231622577835382e-44,1.7526747878815973e-36,1.0117455729674698e-27,4.248243978846364e-42,9.848044078307675e-53,5.233771190137889e-47,1.0184183642495295e-18,9.285294771472379e-20,3.759639746059834e-26,1.3918945122861726e-25,3.1857989338423634e-21,2.882876881236677e-43
4.143883064567817e-10,0.11998669034569591,3.76,0.0,0.6341757976892882,0.9999999999586452,3.995292361627874e-18,7.000923476865998e-36,2.286507809795411e-25,3.7069763016054667e-10,4.162045370999042e-11,2.2494159778853807e-14,3.347575094954285e-13,1.6793950606414804e-14,4.1308277499687767e-11,1.062983867807e-15,1.4001216428985128e-14,3.165599137139257e-14,7.512607566724428e-27,1.5642290495300105e-16,7.025281166107044e-31,6.194276684583428e-16,5.482448675477468e-16,1.3996944928274639e-24,3.821722141974924e-22,1.0273681030292674e-16,8.336665758906266e-30,7.726002105069027e-19,1.1910167355972755e-47,6.743396137780696e-45,2.115355081919633e-18,3.442308787724809e-35,2.133348504040856e-29,2.471842603466774e-17,1.954491386291863e-33,1.6901435476303352e-37,1.9294981873753023e-30,1.1138930999933553e-28,1.5339552922905154e-39,5.2738593055220795e-21,5.987688900208392e-44,4.542125808994938e-36,1.8071356431383265e-27,1.381312282285509e-41,3.7668889969707386e-52,1.6980459594999813e-46,1.2653855435193973e-18,1.464136740165279e-19,8.885048080732702e-26,2.6552770135916884e-25,5.767361348097806e-21,9.77112936125179e-43
5.985610258821501e-10,0.11998669034753096,3.76,0.0,0.6341757975883721,0.9999999999402329,1.199014755024353e-17,1.9794746562502178e-35,4.52996327666788e-25,5.354179170237345e-10,6.011404983588929e-11,4.663134177209439e-14,4.898479014508339e-13,3.4824288364603295e-14,5.967094677838153e-11,2.2247743981838166e-15,2.8987348333601176e-14,6.556537134180753e-14,2.2556053391604828e-26,3.2430607105990583e-16,3.111886231710388e-30,1.2823491502226015e-15,1.136861611638555e-15,4.1984272102159766e-24,1.0715929126410328e-21,2.1405903231285024e-16,3.6928603216134394e-29,1.1861702567234052e-18,1.126484762869055e-46,5.163693041604099e-44,4.6311876622783175e-18,1.1069531627383053e-34,9.537340001544572e-29,5.1084484525302355e-17,1.1583282331656313e-32,5.300481234073768e-37,8.648917677491808e-30,4.98578743829475e-28,8.449012024443936e-39,1.7817990819261308e-20,3.978547845814396e-43,1.9162110573255272e-35,4.1440420628016075e-27,8.910066056479314e-41,3.3004257309893e-51,1.0694022020272623e-45,1.7095399759326085e-18,2.7956658678357317e-19,3.2068109900771493e-25,6.660014116313663e-25,1.31404588413145e-20,7.245649277140237e-42
9.66906464732887e-10,0.11998669035120015,3.76,0.0,0.6341757973865121,0.9999999999033478,5.141135697756485e-17,7.483924413965602e-35,1.0762119772453289e-24,8.647947571186742e-10,9.709323062125542e-11,1.2122836642658807e-13,8.116712820929475e-13,9.058426943578486e-14,9.640271352250895e-11,5.899132011481936e-15,7.515097129743611e-14,1.7012569073265643e-13,9.679588161576705e-26,8.432744959581221e-16,2.291152368324737e-29,3.324133493362147e-15,2.957135985193303e-15,1.7980997802169533e-23,3.983348278065911e-21,5.623563363128538e-16,2.7189283996652466e-28,2.037150669716861e-18,2.3021164799512234e-45,7.953035116954515e-43,1.2263904806886087e-17,4.660212613331901e-34,6.916450378643301e-28,1.3194453229237684e-16,1.3519549925788413e-31,2.1810924159874265e-36,6.278277458880118e-29,3.607258521283128e-27,7.845644027697203e-38,8.058646943397024e-20,4.9183759987383245e-42,1.2339969754662424e-34,1.1813691682026324e-26,1.0280433301267704e-39,5.499117934417431e-50,1.1357383015302377e-44,2.432704011080968e-18,6.163555873075862e-19,1.6027133736442518e-24,2.021580518561321e-24,3.448722961880382e-20,1.0819050889647572e-40
9.999999999999999e-10,0.11998669035486817,3.76,0.0,0.6341757973683745,0.99999999990003,5.699694811879881e-17,8.200494103919955e-35,1.1417658241692274e-24,8.943830561796837e-10,1.0041506356525458e-10,1.29648396844625e-13,8.413405110679038e-13,9.688089482921636e-14,9.970325529187683e-11,6.3203353510568114e-15,8.03498985110421e-14,1.8190933948044967e-13,1.0732238480665385e-25,9.018612910028952e-16,2.6429671466140676e-29,3.554057033132698e-15,3.1626801041823002e-15,1.9932263358190806e-23,4.358037137891648e-21,6.019956439528634e-16,3.1364578140646716e-28,2.1150000792811044e-18,2.886209347009759e-45,9.67902426356982e-43,1.3103119044208328e-17,5.136680915473458e-34,7.989543479902676e-28,1.4102341686251447e-16,1.6166384757131744e-31,2.401596491884754e-36,7.252191047016909e-29,4.1654915033821914e-27,9.177735265222266e-38,8.919450101793038e-20,5.895570760038398e-42,1.4055576629273872e-34,1.2698600595634753e-26,1.2219645990569899e-39,6.711524093150132e-50,1.3393337149191074e-44,2.488727720295864e-18,6.495180768820521e-19,1.7866256972973746e-24,2.1748026981824436e-24,3.6702804906873e-20,1.3132979545896981e-40
1.335251903583624e-09,0.11998669035486817,3.76,0.0,0.6341757971846148,0.9999999998663824,1.3257955809114912e-16,1.752348758853776e-34,1.894734842263976e-24,1.1940868060972773e-09,1.340618859363789e-10,2.30915880913739e-13,1.1489244710175233e-12,1.726309503559373e-13,1.3314310251136384e-10,1.1433974166298127e-14,1.4279051276684156e-13,3.2349450312751854e-13,2.498079741386554e-25,1.6065496511956007e-15,7.823712954101659e-29,6.3153468556289905e-15,5.6353701455536114e-15,4.6326873629455815e-23,9.204966108679517e-21,1.0811467554380024e-15,9.285031313013288e-28,2.916607402738621e-18,1.2404167572475993e-44,3.6997099190981255e-42,2.303120388674669e-17,1.1425014919107764e-33,2.3855559467447e-27,2.498592232227686e-16,5.725995054292389e-31,5.3062231780973464e-36,2.165033121113738e-28,1.241344507083753e-26,2.9208100516125414e-37,2.0399236748675616e-19,2.1103104002392245e-41,3.867737090863309e-34,2.348349528554561e-26,4.204894662481488e-39,2.5946589722016316e-49,4.435150693682744e-44,2.9730972798376312e-18,1.0124630539403504e-18,4.2886016886320984e-24,4.0191789680551666e-24,6.191477236781825e-20,4.965260379794209e-40
1.703597342434361e-09,0.119986690358535,3.76,0.0,0.6341757969826802,0.9999999998293373,2.7003459031212882e-16,3.2662284130476797e-34,2.86449899854728e-24,1.5232943228153787e-09,1.710202321741176e-10,3.75685206485864e-13,1.501478038208542e-12,2.8099354750315136e-13,1.6989218483704375e-10,1.891154172561212e-14,2.3175032791759464e-13,5.2542216999106e-13,5.092071219042609e-25,2.614185055150911e-15,1.9600124111793581e-28,1.0248879200770397e-14,9.17232207223236e-15,9.427547623025821e-23,1.6951781834053913e-20,1.7744818740068403e-15,2.3263009821817616e-27,3.820918840956388e-18,4.503429684750129e-44,1.1632021665126462e-41,3.651110110922473e-17,2.182184368380589e-33,6.0571409245751726e-27,4.0421079994075415e-16,1.6898387490775674e-30,1.0108216561205735e-35,5.494240083719412e-28,3.144200612421742e-26,7.723466227842421e-37,3.9742683666734245e-19,6.303059003437572e-41,8.967872858696762e-34,3.915809778301566e-26,1.1904155821654092e-38,8.235547148206223e-49,1.2101841933041627e-43,3.374326290667519e-18,1.4303919833516568e-18,8.695519608872139e-24,6.502545924059344e-24,9.224105584656516e-20,1.543037319361217e-39
2.071942781285098e-09,0.1199866903622007,3.76,0.0,0.634175796780708,0.9999999997922124,4.786952859137842e-16,5.316383037382538e-34,3.9495524130115745e-24,1.852417573312498e-09,2.0796849115111938e-10,5.555274646542777e-13,1.869199367527542e-12,4.1570217527257593e-13,2.0665003346081916e-10,2.8416148359233116e-14,3.4187079808660684e-13,7.756520413720894e-13,9.03425141684243e-25,3.866236889280561e-15,4.114715009675592e-28,1.5117473857214223e-14,1.3568721099165752e-14,1.6698004887498758e-22,2.727665066955151e-20,2.646461961697791e-15,4.88415148823251e-27,4.746672232149126e-18,1.3066283550852943e-43,2.944218546248125e-41,5.232257554333464e-17,3.608640534207351e-33,1.2876068819652424e-26,5.9437088621498e-16,4.071696062615702e-30,1.6717498620230913e-35,1.1670764169014556e-27,6.666470327902702e-26,1.685284368406919e-36,6.647945789875049e-19,1.5415964078817695e-40,1.749108687155222e-33,5.884171896601162e-26,2.742203478768944e-38,2.1050480915876873e-48,2.7047230898907345e-43,3.6713796460474365e-18,1.8437201952221e-18,1.4997683038780387e-23,9.314312158674594e-24,1.2307311464518028e-19,3.862102021944804e-39
2.808633658986572e-09,0.11998669036952865,3.76,0.0,0.6341757963766513,0.9999999997177256,1.164341650747106e-15,1.1001533404460465e-33,6.373753307991852e-24,2.510412254341543e-09,2.8183555951715074e-10,1.0203981055134927e-12,2.649660011732125e-12,7.64268537555564e-13,2.801922971662324e-10,5.381522326765116e-14,6.250087248847356e-13,1.420074048782924e-12,2.201209818146984e-24,7.103801281812843e-15,1.3091874718883517e-27,2.7633457791907032e-14,2.4942288181674263e-14,4.054518930768362e-22,5.525694928386615e-20,4.9410668457268046e-15,1.5543629744017812e-26,6.651941865429445e-18,7.301465819461066e-43,1.2757160333615276e-40,8.979652661035876e-17,7.633212491147925e-33,4.187087580281348e-26,1.0798431903859309e-15,1.6315116679128855e-29,3.5532693619625936e-35,3.787929015057485e-27,2.1556414225621474e-25,5.649543843511213e-36,1.4143348643391482e-18,6.464492268852113e-40,4.8466984504493924e-33,1.1025255503292152e-25,9.97755339407832e-38,9.387330561413736e-48,9.405011218707795e-43,4.0399246981778646e-18,2.607257352968001e-18,3.326732318771897e-23,1.549214829526418e-23,1.815181135530692e-19,1.6335548143531533e-38
3.545324536688046e-09,0.11998669037685203,3.76,0.0,0.634175795972444,0.9999999996429249,2.307257005392099e-15,1.8693757014515295e-33,8.996839001662446e-24,3.1680729588048346e-09,3.5566483769676474e-10,1.6254572733781525e-12,3.4892630168909887e-12,1.2185694745857041e-12,3.537704694234901e-10,8.82951825392902e-14,9.90945694811786e-13,2.2547248811429743e-12,4.369507721779635e-24,1.1319702674608821e-14,3.1906116895136367e-27,4.380672093087462e-14,3.9761087387636144e-14,8.020849890704192e-22,9.201947439758361e-20,7.996290134928785e-15,3.789037061315645e-26,8.611514473423381e-18,2.619668127143351e-42,3.902460927960186e-40,1.331969092844487e-16,1.3171670985406709e-32,1.0373078115100133e-25,1.701414323261976e-15,4.726573421202246e-29,6.187370695901764e-35,9.365691721950611e-27,5.311718287605859e-25,1.4232071201532502e-35,2.4276131143774248e-18,1.9487968305951974e-39,1.043329070508658e-32,1.7775233051872354e-25,2.653169366170784e-37,2.9367983636990065e-47,2.4330090864907953e-42,4.238905301032126e-18,3.223967358400632e-18,5.867935112270014e-23,2.1791073129188068e-23,2.295406788113501e-19,4.893200158627395e-38
4.28201541438952e-09,0.11998669038417097,3.76,0.0,0.6341757955680849,0.9999999995678124,4.029681839756498e-15,2.8115903161029508e-33,1.1713279827255373e-23,3.825401886448548e-09,4.294581353905925e-10,2.3706311636668637e-12,4.386928144303778e-12,1.7788550949872663e-12,4.2738514793739186e-10,1.325440230462214e-13,1.438376049155537e-12,3.277481738878877e-12,7.644888087126351e-24,1.6514432560442293e-14,6.622076463234131e-27,6.35791605790534e-14,5.802975443118809e-14,1.3984578628437445e-21,1.3576215583367648e-19,1.1843716909486757e-14,7.866091943738316e-26,1.060890305274103e-17,7.47082192208419e-42,9.812799735721434e-40,1.8073940323870334e-16,2.0518208280573297e-32,2.178905769737096e-25,2.4541248011467928e-15,1.1350628655871802e-28,9.747866906120838e-35,1.9631250407703038e-26,1.1096174355483855e-24,3.0247223035034087e-35,3.654139611303223e-18,4.8804921105841e-39,1.933112320887149e-32,2.613790103643727e-25,5.863256164925866e-37,7.546566020395585e-47,5.28688819472003e-42,4.363393219896294e-18,3.681601133150939e-18,8.989612447770665e-23,2.781417657813876e-23,2.653549458193478e-19,1.2039554357580417e-37
5.018706292090994e-09,0.1199866903914855,3.76,0.0,0.6341757951635736,0.9999999994923915,6.450638100168139e-15,3.8912329207714816e-33,1.4482654558861253e-23,4.482401191141143e-09,5.03217209510461e-10,3.255847165915113e-12,5.34160773437604e-12,2.4453708784999347e-12,5.010369144527272e-10,1.8722975163574924e-13,1.9660300838798803e-12,4.486265967314392e-12,1.225973204044932e-23,2.2688487720608215e-14,1.2326973933396442e-26,8.689503617656158e-14,7.975218115402447e-14,2.2346491041262413e-21,1.8454104417492822e-19,1.6512887045719798e-14,1.4646627831843544e-25,1.2633388496008183e-17,1.8460173648896995e-41,2.1750933353841062e-39,2.312696466264066e-16,2.938796980862835e-32,4.09247173653165e-25,3.333258877183858e-15,2.410115836405667e-28,1.412523672682249e-34,3.678605393549988e-26,2.0719589117870737e-24,5.734247649566349e-35,5.034801091782582e-18,1.0866535906498771e-38,3.236286339713588e-32,3.6117022140814046e-25,1.1460050616732789e-36,1.7146584796577753e-46,1.0227707354163159e-41,4.4457542712323456e-18,4.016782864940988e-18,1.251446805055751e-22,3.3533406922608513e-23,2.916570898981828e-19,2.6060750962075688e-37
5.755397169792468e-09,0.11998669039879566,3.76,0.0,0.6341757947589095,0.9999999994166647,9.683901008379774e-15,5.0778251918535045e-33,1.729486079873395e-23,5.139072943553848e-09,5.769437339209045e-10,4.281035112925831e-12,6.352304740245579e-12,3.218353430167759e-12,5.747263247169528e-10,2.5298889912723104e-13,2.5726959557405428e-12,5.879079236928231e-12,1.8438372172257404e-23,2.98423613514761e-14,2.1173118882728665e-26,1.1370190223060008e-13,1.0493161906857688e-13,3.348552222164958e-21,2.36887477591598e-19,2.2030828321963996e-14,2.516447466635426e-25,1.4678560049729264e-17,4.0967867914433975e-41,4.3956224086590644e-39,2.840865303986346e-16,3.9949063017873217e-32,7.079191579074435e-25,4.3344206114344535e-15,4.67284945020845e-28,1.9499390484463815e-34,6.34727095666065e-26,3.561999733920561e-24,9.994041234145457e-35,6.523612329621792e-18,2.2188365509526396e-38,5.026252660228005e-32,4.771617986410157e-25,2.046921749854833e-36,3.5609856292170765e-46,1.816998120179006e-41,4.491605883445111e-18,4.270661027695026e-18,1.6297986515930995e-22,3.905394797681543e-23,3.1171141148822343e-19,5.1328479902367315e-37
6.492088047493942e-09,0.11998669040610155,3.76,0.0,0.6341757943540917,0.9999999993406342,1.3839111205412053e-14,6.352472718490164e-33,2.013998265816242e-23,5.795419149819121e-09,6.506393156436781e-10,5.4461266622358895e-12,7.418062972063497e-12,4.098032596867267e-12,6.4845391375675e-10,3.304327034949615e-13,3.257208129091451e-12,7.453985709329778e-12,2.639935452177364e-23,3.797654641144884e-14,3.417174407339353e-26,1.4395001506863775e-13,1.3357091945347925e-13,4.776267164639845e-21,2.9200277660880327e-19,2.842243654804265e-14,4.0625468576938573e-25,1.6739889429072952e-17,8.374817779860389e-41,8.28561374845188e-39,3.387041885177215e-16,5.217944876364943e-32,1.1495290548437473e-24,5.453478920782469e-15,8.44904368050542e-28,2.585712521776603e-34,1.0278887590370507e-25,5.746298708780597e-24,1.632401304854059e-34,8.095707780663746e-18,4.2424588644918297e-38,7.369660743923047e-32,6.093889378770414e-25,3.409078693502087e-36,6.911178053559266e-46,3.0236638752700476e-41,4.5090312193881834e-18,4.462237184815343e-18,2.026325456200667e-22,4.441223016474976e-23,3.269845521419937e-19,9.403926101974115e-37
7.965469802896889e-09,0.11998669042070076,3.76,0.0,0.6341757935439926,0.999999999187673,2.5357498799674596e-14,9.10112811586575e-33,2.5865621614950262e-23,7.107143034498219e-09,7.979441146650351e-10,8.195743403055665e-12,9.710919397526582e-12,6.1784116108113215e-12,7.960257835844871e-10,5.228331909658811e-13,4.855078732300093e-12,1.1142252779989295e-11,4.8556084609022667e-23,5.718787952915294e-14,7.713013628392104e-26,2.1457106205696407e-13,2.0124038554667786e-13,8.717708921197933e-21,4.0762726350919754e-19,4.392451113105183e-14,9.175448653530555e-25,2.089256159250799e-17,2.8289479706609896e-40,2.47153160557998e-38,4.513292909026342e-16,8.352639527964398e-32,2.6224666756585902e-24,8.028852681859403e-15,2.326281173487816e-27,4.268003663103522e-34,2.3318251640557133e-25,1.293540044321072e-23,3.7524629637494337e-34,1.1400436171796169e-17,1.309395105465208e-37,1.4087979107717567e-31,9.22691416805878e-25,8.067939250238954e-36,2.1836404925741906e-45,7.197723047883531e-41,4.512762293198955e-18,4.710533902448966e-18,2.847237763725988e-22,5.460653091136794e-23,3.4693051447431003e-19,2.6410037158528834e-36
