Time (s),Volume (m^3),N2,Ne,C2H6(1),O2(2),H2O(3),C(4),CH(5),CH3(18),C2H5(31),CH4(30),C2H4(29),H(6),H2(9),C2H3(28),C2H2(22),HO2(12),CH3O2(36),C2H5O2(40),OH(8),O(7),CH2O(19),H2O2(13),HCO(16),CO(14),C2H5O(43),CH2CHO(34),C2H(21),CH3O(26),HCCO(20),C3H6(255),C3H6(60),C3H6(51),C3H5(214),CH2CO(27),CH2(S)(24),CH2(T)(17),C1OO1(799),CH2O2(129),CHO2(157),CO2(15),C2H5O(91),C2H2O(94),C3H7(48),C2H4(47),C2H2O(788),C3H7(196),C#CC(211),C3H4(1113)
2.3524460824454327e-05,0.7242549077254546,3.76,0.0,0.5469613965240114,0.9535298391308673,0.05550333592167172,1.9075316426663897e-11,5.416867267081375e-09,0.009862026422597559,0.0019286572609942564,0.06490721784893254,0.318965314370634,0.001645446187896684,0.2688651152161726,0.00015127738641702913,0.0037000650919564435,0.002576677679266886,3.6377218075327477e-06,1.6007427235253555e-06,0.0002265646939459588,6.795647737009798e-05,0.008526689288756443,0.0022818595442970504,0.00017699315325433453,0.014987422132766253,1.8927798383615937e-09,7.117107172668003e-05,6.817951439205784e-08,7.655506664660262e-06,2.874947824718247e-06,4.872083448526355e-08,0.0016521867782968009,1.6953895005439645e-10,7.791103158443496e-05,0.0010564834856090887,3.832797642395297e-07,1.253138987522328e-06,9.54216761208434e-12,3.141437211230638e-12,4.689151937603409e-08,0.0012927024198019531,1.229442826332733e-07,1.9726821997586896e-10,4.12430200898845e-07,1.2239317662966418e-10,1.4743270615361802e-13,4.268968756121672e-07,1.8887919277167535e-05,1.9029336188441355e-11
2.362045521990684e-05,0.7244240300295374,3.76,0.0,0.5454346799166381,0.9532184671969631,0.05583417038664563,1.914222942819785e-11,5.436366358653673e-09,0.0098543912017884,0.001923500775723658,0.0652045530617973,0.32016367829426456,0.0016447357019600496,0.269979438019224,0.00015192037007687046,0.0037375661564836276,0.002585481553518774,3.6328830719839093e-06,1.5956121578871266e-06,0.0002269347744860924,6.80181205471738e-05,0.008584045500377745,0.002291712926866422,0.00017792245627478188,0.015150980600103227,1.898481979561666e-09,7.144794279357819e-05,6.882885756493131e-08,7.673664929828204e-06,2.9058077485758303e-06,4.8927870992705413e-08,0.0016672724580508562,1.7027970776578075e-10,7.856280181079456e-05,0.0010661718789699032,3.831200339825688e-07,1.256911227362964e-06,9.565643822175117e-12,3.1491571172915905e-12,4.7011884119310494e-08,0.001303864402405611,1.235705545437593e-07,1.9877540955329156e-10,4.143075988060705e-07,1.2283679582535337e-10,1.4895075108358415e-13,4.303891380631274e-07,1.9152444560514973e-05,1.9295521086324856e-11
2.3716449615359356e-05,0.7245927322351094,3.76,0.0,0.5439128426625711,0.9529066183424155,0.056165185326006034,1.9208747520082758e-11,5.4557811831816785e-09,0.009846680416900866,0.0019183515776509499,0.0655008983202678,0.3213570863178024,0.0016440171068874778,0.27109075895669693,0.00015256081359436922,0.0037752201365732385,0.0025942764396162544,3.628020499638582e-06,1.5904929114781256e-06,0.0002273030534767798,6.80791938124998e-05,0.008641374110122182,0.0023015404513219693,0.00017884904462012725,0.015315331057605915,1.9041687454731284e-09,7.17233208340664e-05,6.948003475503828e-08,7.691694637763678e-06,2.936796764914428e-06,4.91335933503213e-08,0.0016823778930805627,1.7101604651015586e-10,7.921475266392044e-05,0.0010758845895806517,3.829553501647936e-07,1.2606677352625224e-06,9.588971099459508e-12,3.1568280666148226e-12,4.7131505819064005e-08,0.0013150568653496142,1.2419520633579527e-07,2.0028431424889658e-10,4.1617604203649516e-07,1.232774949727473e-10,1.5047373512782215e-13,4.338790741253916e-07,1.941883890516543e-05,1.9563583285164618e-11
2.381244401081187e-05,0.7247610152045844,3.76,0.0,0.5423958747996132,0.952594296490078,0.05649637813924618,1.9274873696442937e-11,5.475112643977314e-09,0.009838896464543456,0.0019132099189561377,0.0657962550061413,0.3225455503177621,0.00164329059418026,0.2721990838774152,0.00015319872269446447,0.003813026335775435,0.0026030620725174605,3.623135031901267e-06,1.5853851810548954e-06,0.00022766954312977922,6.813970262371418e-05,0.008698673840274125,0.0023113421292511797,0.0001797729104800698,0.015480470635256585,1.9098401181529125e-09,7.199720998965207e-05,7.01330292368281e-08,7.709596456632694e-06,2.9679141558773853e-06,4.933800819917759e-08,0.0016975024907419265,1.7174798731853703e-10,7.9866861589082e-05,0.001085621336379178,3.827858409835774e-07,1.2644086483854715e-06,9.612150737698852e-12,3.1644504841519313e-12,4.72503904500316e-08,0.0013262796457696607,1.2481823139981852e-07,2.0179490807618057e-10,4.180355547348854e-07,1.2371528804539126e-10,1.5200161164840254e-13,4.3736653800542143e-07,1.9687098126541424e-05,1.9833518566208263e-11
2.3908438406264385e-05,0.724928879816744,3.76,0.0,0.5408837661763085,0.9522815055363841,0.056827746254704235,1.934061351740182e-11,5.49436186641296e-09,0.009831041688371824,0.0019080760440122215,0.06609062457877891,0.32372908233289427,0.0016425563515441478,0.27330441874770733,0.000153834103187962,0.003850984059569915,0.0026118381906299723,3.618227588280774e-06,1.5802891563752265e-06,0.00022803425542546437,6.819965235363696e-05,0.008755943430337565,0.0023211179711967937,0.00018069404636325806,0.01564639646071338,1.9154960794785327e-09,7.226961444872352e-05,7.078782434625411e-08,7.72737105086302e-06,2.9991592053976677e-06,4.954112220997345e-08,0.00171264566514313,1.7247555134152993e-10,8.05191063702573e-05,0.00109538183994162,3.8261163192538053e-07,1.2681341019741685e-06,9.635184011117116e-12,3.1720247884776047e-12,4.73685439014873e-08,0.0013375325821326492,1.254396232877702e-07,2.0330716523389623e-10,4.1988616156962683e-07,1.2415018906335925e-10,1.5353433425955275e-13,4.408513865938743e-07,1.9957217993394493e-05,2.0105322664073743e-11
2.40044328017169e-05,0.7250963269660529,3.76,0.0,0.5393765064585135,0.9519682493516254,0.057159287129024905,1.9405970964798775e-11,5.513529326809113e-09,0.009823118380171064,0.0019029501895548374,0.06638400857261569,0.32490769455821095,0.001641814562978239,0.27440676964741134,0.0001544669609727885,0.003889092615383258,0.0026206045357866936,3.6132990668398162e-06,1.57520502033597e-06,0.0002283972021224499,6.825904829363832e-05,0.008813181636807676,0.00233086798668176,0.00018161244509327378,0.015813105659557115,1.9211366109838948e-09,7.254053844393219e-05,7.144440356024503e-08,7.74501908082509e-06,3.0305311992154765e-06,4.9742942088889304e-08,0.0017278068370992561,1.7319875986877146e-10,8.117146512604556e-05,0.0011051658224802705,3.824328458161532e-07,1.271844228329584e-06,9.658072173043895e-12,3.1795513910473597e-12,4.7485971961216754e-08,0.0013488155142149026,1.2605937569706146e-07,2.0482106011342028e-10,4.2172788767704944e-07,1.2458221208194344e-10,1.5507185682371612e-13,4.443334793530663e-07,2.0229194229275806e-05,2.0378991268274167e-11
2.4100427197169413e-05,0.7252633575620814,3.76,0.0,0.5378740851357322,0.9516545317802186,0.05749099824664452,1.9470947764690622e-11,5.532615280960346e-09,0.009815128780910341,0.001897832584877149,0.0666764085947486,0.32608139933919567,0.0016410654088335832,0.27550614276602653,0.00015509730203070216,0.0039273513126065526,0.0026293608532223897,3.6083503446526977e-06,1.570132949135251e-06,0.00022875839476239296,6.831789565638317e-05,0.008870387232951762,0.0023405921842342796,0.00018252809980353336,0.015980595355532312,1.9267616938738712e-09,7.280998625053447e-05,7.210275043830945e-08,7.762541202913373e-06,3.0620294249043543e-06,4.994347458494036e-08,0.00174298543408801,1.7391763435380373e-10,8.18239163057398e-05,0.001114973007841497,3.822496028718891e-07,1.2755391570245192e-06,9.680816454544418e-12,3.187030695962183e-12,4.7602680317250906e-08,0.0013601282830800591,1.2667748246750503e-07,2.063365673077393e-10,4.2356075869221847e-07,1.2501137119927276e-10,1.5661413347228379e-13,4.478126782603752e-07,2.050302251397883e-05,2.0654520024672713e-11
2.4196421592621928e-05,0.725429972528966,3.76,0.0,0.5363764915273085,0.9513403566409676,0.05782287711928689,1.9535546951422367e-11,5.551620503753544e-09,0.009807075081778785,0.0018927234520234057,0.06696782632257597,0.3272502091661445,0.0016403090658812444,0.27660254439894544,0.00015572513242260476,0.003965759462611956,0.0026381068915502176,3.6033822782539748e-06,1.5650731124593391e-06,0.00022911784467425576,6.837619957716802e-05,0.008927559008592312,0.002350290571412957,0.0001834410039311369,0.01614886267078465,1.932371309089403e-09,7.307796218485339e-05,7.276284866796988e-08,7.779938069705864e-06,3.0936531718884865e-06,5.01427264794031e-08,0.0017581808902042665,1.7463219637808738e-10,8.24764386854037e-05,0.0011248031215035216,3.820620207536742e-07,1.2792190158482593e-06,9.703418066552866e-12,3.1944631009588403e-12,4.771867457757769e-08,0.0013714707310589348,1.272939375814706e-07,2.078536615993318e-10,4.2538480072510865e-07,1.2543768054919014e-10,1.5816111859562842e-13,4.5128884780316174e-07,2.07786984849605e-05,2.0931904536906505e-11
2.4292415988074442e-05,0.7255961728048811,3.76,0.0,0.5348837147884935,0.9510257277273221,0.0581549212854667,1.959977341254719e-11,5.5705459555553466e-09,0.009798959425207802,0.0018876230059696134,0.06725826350148624,0.3284141366686345,0.0016395457073916093,0.27769598094375825,0.00015635045828518363,0.004004316378768347,0.0026468424027377008,3.5983957040760324e-06,1.5600256736618535e-06,0.00022947556297968962,6.843396511488815e-05,0.008984695769890584,0.0023599631548318167,0.0001843511512105661,0.01631790472609386,1.937965437333667e-09,7.334447060255719e-05,7.342468202399771e-08,7.797210330008296e-06,3.125401731453775e-06,5.034070458200286e-08,0.001773392646113139,1.753424676378758e-10,8.312901136392367e-05,0.0011346558905737999,3.8187021461798613e-07,1.2828839306943355e-06,9.725878201886848e-12,3.2018489978718214e-12,4.783396027166587e-08,0.0013828427017306079,1.2790873516202176e-07,2.0937231795605384e-10,4.2720004032878367e-07,1.2586115429556456e-10,1.597127668403948e-13,4.547618549652409e-07,2.105621773873666e-05,2.1211140367759074e-11
2.4388410383526956e-05,0.7257619593415167,3.76,0.0,0.5333957439163661,0.9507106488076379,0.05848712831000184,1.9663630867739383e-11,5.589392149010223e-09,0.009790783905881376,0.0018825314547976986,0.0675477219426004,0.3295731946101276,0.0016387755032082152,0.2787864588966463,0.00015697328582819312,0.004043021376455906,0.002655567142082225,3.5933914388788185e-06,1.554990789927604e-06,0.00022983156059815086,6.84911972533126e-05,0.009041796339131979,0.0023696099401851215,0.00018525853566745784,0.016487718641101157,1.9435440590906576e-09,7.360951589688251e-05,7.408823439894722e-08,7.814358628879472e-06,3.1572743967592788e-06,5.053741573085162e-08,0.0017886201490019819,1.7604846994383882e-10,8.37816137590629e-05,0.0011445310437859122,3.816742971595463e-07,1.2865340248306825e-06,9.748198034032366e-12,3.2091887719640174e-12,4.794854283536648e-08,0.0013942440399023202,1.285218694705569e-07,2.1089251153123575e-10,4.290065044852427e-07,1.2628180663046248e-10,1.6126903311451183e-13,4.582315691920944e-07,2.1335575832250794e-05,2.149222304055385e-11
2.448440477897947e-05,0.7259273331035679,3.76,0.0,0.5319125677556008,0.9503951236254322,0.058819495783535757,1.9727121368500382e-11,5.608159405678081e-09,0.00978255057172949,0.001877448999868966,0.06783620352056993,0.33072739588271294,0.0016379986198151806,0.27987398484886594,0.0001575936213311944,0.004081873773079953,0.0026642808681861868,3.588370280172827e-06,1.5499686124317842e-06,0.00023018584825120278,6.85479009026269e-05,0.009098859554514558,0.002379230932272087,0.00018616315161213326,0.016658301534530955,1.9491071546363527e-09,7.387310249690543e-05,7.475348977732781e-08,7.83138360768756e-06,3.1892704628497556e-06,5.073286678850077e-08,0.0018038628525317002,1.7675022520749857e-10,8.443422560353954e-05,0.0011544283114962204,3.814743786583798e-07,1.290169419054707e-06,9.770378715944922e-12,3.2164828017132272e-12,4.8062427612308515e-08,0.0014056745915887322,1.291333349035041e-07,2.1241421765931376e-10,4.3080422058686643e-07,1.2669965176880554e-10,1.6282987258416892e-13,4.616978623515579e-07,2.161676828421697e-05,2.177514804048392e-11
2.4580399174431985e-05,0.7260922950786757,3.76,0.0,0.5304341750252645,0.9500791559033317,0.05915202131827284,1.9790247916433033e-11,5.626848438225877e-09,0.009774261431715378,0.00187237583725216,0.06812371016250998,0.3318767534839946,0.001637215220770607,0.28095856547001063,0.00015821147111062247,0.004120872887771348,0.0026729833424768887,3.583333009888885e-06,1.5449592877743374e-06,0.0002305384364749693,6.860408091063007e-05,0.009155884267596967,0.0023888261351439127,0.00018706499356926302,0.01682965052447436,1.9546547039403997e-09,7.413523485848578e-05,7.542043219973995e-08,7.848285898621436e-06,3.2213892261886976e-06,5.092706453903709e-08,0.0018191202158062678,1.7744775508848369e-10,8.50868268930472e-05,0.00116434742543727,3.81270567207385e-07,1.2937902324417568e-06,9.792421383604102e-12,3.22373146013756e-12,4.8175619874369184e-08,0.0014171342038141242,1.2974312594423207e-07,2.1393741171545508e-10,4.325932157387733e-07,1.271147038398611e-10,1.6439524047227548e-13,4.651606079443965e-07,2.1899790581555436e-05,2.20599108208317e-11
2.46763935698845e-05,0.7262568462281369,3.76,0.0,0.5289605542754567,0.9497627493348584,0.05948470255625402,1.9853014855447868e-11,5.645460090959132e-09,0.009765918441120349,0.0018673121546207135,0.06841024386647748,0.3330212805539389,0.0016364254661420767,0.28204020753544046,0.0001588268416095683,0.004160018042109863,0.0026816743301710548,3.578280386540408e-06,1.539962954600975e-06,0.0002308893356370212,6.865974204456228e-05,0.009212869348458,0.0023983955518538185,0.0001879640564512705,0.017001762728418936,1.960186687485197e-09,7.439591748174152e-05,7.608904596687978e-08,7.865066149769676e-06,3.253629985898374e-06,5.112001610657758e-08,0.0018343917055805362,1.7814108242376066e-10,8.573939799418157e-05,0.0011742881192676454,3.810629686178775e-07,1.2973965828535222e-06,9.8143271554337e-12,3.230935114933007e-12,4.8288124834501686e-08,0.001428622725006484,1.303512373348379e-07,2.1546206964490792e-10,4.3437351952868864e-07,1.2752697730692728e-10,1.6596509284950813e-13,4.686196836587569e-07,2.2184638169224892e-05,2.2346506793780502e-11
2.4772387965337014e-05,0.7264209875797699,3.76,0.0,0.527491693919952,0.9494459075895343,0.05981753716387863,1.9915425711478876e-11,5.663994786431567e-09,0.009757523511400858,0.001862258133816013,0.06869580668792112,0.33416099034620295,0.001635629512690427,0.28311891790566296,0.0001594397393299883,0.004199308559725258,0.0026903535997637716,3.573213151612068e-06,1.5349797468762974e-06,0.00023123855590518295,6.871488900197066e-05,0.009269813682415017,0.002407939184614879,0.00018886033541990794,0.017174635263533956,1.965703085710703e-09,7.465515489631359e-05,7.675931531155044e-08,7.881724989490889e-06,3.2859920428815357e-06,5.131172837445725e-08,0.0018496767948829897,1.7883022924903062e-10,8.639191957342054e-05,0.0011842501282499525,3.80851686080982e-07,1.3009885851686217e-06,9.836097130037061e-12,3.238094126667282e-12,4.839994759278112e-08,0.0014401400047401,1.3095766392098564e-07,2.169881672601051e-10,4.361451602947301e-07,1.2793648646102128e-10,1.6753938566721993e-13,4.720749686921703e-07,2.2471306457242045e-05,2.263493133603476e-11
2.4868382360789528e-05,0.7265847201267966,3.76,0.0,0.5260275822387389,0.949128634312312,0.06015052283229009,1.997748206382833e-11,5.682452750759809e-09,0.009749078509948885,0.0018572139505436973,0.06898040073873561,0.3352958962257169,0.0016348275138138538,0.2841947035250918,0.00016005017080302845,0.004238743766389117,0.0026990209230049744,3.5681320285783472e-06,1.5300097927863044e-06,0.0002315861072378235,6.876952641307085e-05,0.009326716170333116,0.002417457034840456,0.00018975382589398948,0.017348265246975997,1.9712038767849465e-09,7.491295166714815e-05,7.743122470982295e-08,7.898263037784152e-06,3.3184747001514137e-06,5.1502208092500604e-08,0.001864974963221757,1.7951521716248494e-10,8.704437260764157e-05,0.0011942331893013641,3.8063682041903853e-07,1.304566351136479e-06,9.857732388006043e-12,3.2452088497606267e-12,4.851109316168211e-08,0.001451685893756642,1.3156240049192666e-07,2.1851568039621724e-10,4.379081657933676e-07,1.2834324535180022e-10,1.691180747180816e-13,4.7552634362268806e-07,2.275979082226148e-05,2.292517979076454e-11
2.4964376756242042e-05,0.7267480449050201,3.76,0.0,0.5245682073933892,0.9488109331258174,0.060483657274864364,2.0039186779808045e-11,5.700834838994484e-09,0.009740585264477148,0.0018521797751604805,0.06926402818108907,0.33642601165543695,0.001634019620026051,0.2852675714122384,0.00016065814258645037,0.0042783229898471,0.002707676074714807,3.56303772472941e-06,1.525053215856857e-06,0.00023193199940336605,6.88236588386804e-05,0.00938357572715097,0.002426949103200655,0.00019064452350251403,0.0175226497960365,1.9766890398518354e-09,7.516931238116557e-05,7.810475856228012e-08,7.914680917374247e-06,3.351077262403289e-06,5.169146230306601e-08,0.0018802856959695736,1.8019606877322151e-10,8.769673835101368e-05,0.0012042370408608877,3.8041847055401135e-07,1.3081299916476321e-06,9.879233990482217e-12,3.2522796329523635e-12,4.862156649485911e-08,0.0014632602438476208,1.3216544205984768e-07,2.2004458537839646e-10,4.3966256555771635e-07,1.2874726829190443e-10,1.7070111658369277e-13,4.78973691849628e-07,2.305008661040384e-05,2.3217247471270614e-11
2.5060371151694557e-05,0.7269109629409569,3.76,0.0,0.5231135574267666,0.9484928076295503,0.060816938227879154,2.010054554083856e-11,5.7191421731964196e-09,0.009732045562014935,0.0018471557721292144,0.0695466912277582,0.3375513501965558,0.0016332059790608816,0.2863375286601253,0.00016126366130023604,0.00431804555991636,0.0027163188328032557,3.557930930407597e-06,1.5201101345182166e-06,0.00023227624201781796,6.887729076823165e-05,0.009440391282344033,0.002436415389633952,0.0001915324241212361,0.017697786028345482,1.9821585557331806e-09,7.5424241646983e-05,7.87799015268995e-08,7.930979252491413e-06,3.38379903621858e-06,5.1879498091788485e-08,0.0018956084846165732,1.8087280685588427e-10,8.834899834725716e-05,0.001214261422952146,3.8019673331606053e-07,1.3116796167857794e-06,9.900602982198173e-12,3.259306819582437e-12,4.873137247034646e-08,0.0014748629078898446,1.3276678390824695e-07,2.2157485871566944e-10,4.414083899369791e-07,1.2914856975270893e-10,1.722884683212174e-13,4.82416899874285e-07,2.3342189137733054e-05,2.3511129661138002e-11
