Time (s),Volume (m^3),N2,Ne,C2H6(1),O2(2),H2O(3),C(4),CH(5),CH3(18),C2H5(31),CH4(30),C2H4(29),H(6),H2(9),C2H3(28),C2H2(22),HO2(12),CH3O2(36),C2H5O2(40),OH(8),O(7),CH2O(19),H2O2(13),HCO(16)
3.3229765028138046e-07,0.843308222022931,3.76,0.0,0.8170065089709719,0.9990221362578074,0.001046786542362115,3.6750465932254554e-11,8.27230379604456e-10,0.02408558480546651,0.002861496560339078,0.007052680375704944,0.015701381457526732,0.004311609834852015,0.010226274319640181,1.7519498431236703e-05,1.4005780828714578e-05,0.00011012334169318007,1.132731054102389e-06,2.526049264179246e-07,0.0004505346788065031,0.0001340984832091125,9.033245378597874e-05,2.378984018700097e-06,6.200002836487236e-06
3.358294900982025e-07,0.8433969777467599,3.76,0.0,0.8163448052485299,0.9989932450022337,0.0010837925064112793,3.8208661122162465e-11,8.362110953617902e-10,0.02429556562417198,0.0029073187254830724,0.007189322529847905,0.01614072297507942,0.004392082300558306,0.010541374348174065,1.8450649463173275e-05,1.4931639875186298e-05,0.0001126057359287794,1.142806967994504e-06,2.5670147802838315e-07,0.0004606613351685619,0.0001368538439511174,9.267603108734382e-05,2.4672788000351326e-06,6.5812325642987855e-06
3.393613299150246e-07,0.8434867445612592,3.76,0.0,0.8156755754089355,0.9989638413872683,0.0011216109424218514,3.970609401852595e-11,8.452509760948531e-10,0.024505410214631172,0.0029531537994276673,0.007327043548820861,0.016586989137062805,0.004472803744162549,0.010862070733140003,1.9418256005323595e-05,1.5906605920595016e-05,0.00011511822707458324,1.1528672441379632e-06,2.6079901522553955e-07,0.0004708574515261847,0.0001396233277189855,9.506418551915329e-05,2.5581333195139554e-06,6.981264970341804e-06
3.4289316973184666e-07,0.8435775224705877,3.76,0.0,0.8149988179635769,0.9989339238881638,0.0011602466751963177,4.1243290215271606e-11,8.543521142839098e-10,0.024715144263131476,0.0029989908822073397,0.0074658394564345865,0.017040178045690805,0.004553756270242494,0.011188369512578428,2.042314902017946e-05,1.6932601267579128e-05,0.00011766058333048805,1.1629131266255464e-06,2.648965250959042e-07,0.00048112083486772945,0.00014240636225242384,9.749759090202027e-05,2.651595689123704e-06,7.400783111014422e-06
3.4642500954866873e-07,0.8436693112372242,3.76,0.0,0.8143145331440637,0.9989034910848645,0.0011997043335177377,4.282077348405724e-11,8.635165855253404e-10,0.024924793091239066,0.003044819152482438,0.007605706383509774,0.017500286081646946,0.004634922067193244,0.011520275255287189,2.1466156807722095e-05,1.8011592322307868e-05,0.00012023256079703196,1.1729458449003053e-06,2.6899300151930977e-07,0.0004914492825660289,0.00014520237557829197,9.99769268786781e-05,2.74771401235566e-06,7.840484418116874e-06
3.499568493654908e-07,0.8437621103838819,3.76,0.0,0.8136227228927736,0.9988725416613923,0.0012399883494637418,4.44390656984856e-11,8.727464471704213e-10,0.025134381637962534,0.003090627874751187,0.007746640565794138,0.017967307917241406,0.004716283419132018,0.011857791071115497,2.2548104283485555e-05,1.9145589481302134e-05,0.00012283390368070336,1.1829666128406005e-06,2.7308744585458294e-07,0.0005018405838092437,0.00014801079638750535,0.00010250287872035558,2.8465363537603372e-06,8.30108064807445e-06
3.5348868918231286e-07,0.8438559191955776,3.76,0.0,0.8129233908522585,0.9988410744051649,0.0012811029578500563,4.6098686755203025e-11,8.820437369906188e-10,0.025343934442385044,0.003136406406412477,0.00788863834179121,0.01844123653071406,0.0047978227176192195,0.012200918622242103,2.366981225796166e-05,2.0336646981033133e-05,0.00012546434450847328,1.1929766278630712e-06,2.771788676123297e-07,0.0005122925210377428,0.0001508310544104986,0.0001050761371271454,2.9481107082890725e-06,8.783297820324536e-06
3.5702052899913493e-07,0.8439507367218592,3.76,0.0,0.8122165423535244,0.9988090882062495,0.00132305219580404,4.780015449162341e-11,8.91410471871557e-10,0.02555347562679315,0.0031821442046685512,0.00803169615050372,0.018922063221659062,0.004879522473176895,0.012549658135418475,2.483209671861745e-05,2.1586862710345436e-05,0.00012812360435122724,1.2029770700450702e-06,2.812662851137718e-07,0.0005228028713849533,0.00015366258079060538,0.00010769739802247064,3.052484970464807e-06,9.287876144931378e-06
3.640842086327791e-07,0.8441433929539438,3.76,0.0,0.810780325666952,0.9987435550487755,0.0014094697191644103,5.1330690528548465e-11,9.103602323814953e-10,0.02597261744450756,0.003273455968594074,0.00832097811026899,0.01990436774398125,0.005043334059369644,0.013263966860160164,2.7281630664167003e-05,2.427337719742812e-05,0.00013352740950589378,1.2229538644393066e-06,2.894252284949688e-07,0.000543989902089705,0.0001593571724716528,0.0001130867358012116,3.269824107609479e-06,1.036714750878941e-05
3.704415203030589e-07,0.8443202190978342,3.76,0.0,0.8094621119351059,0.9986827913597618,0.0014901363686934256,5.465643826443519e-11,9.276722803569244e-10,0.02635003823554871,0.003355393759932575,0.008584923435220031,0.020811912195176203,0.005191140625317259,0.013926010994757316,2.9633044907939603e-05,2.6915492384429852e-05,0.00013848637078814867,1.240911694034885e-06,2.9674493757518737e-07,0.0005632356451195598,0.00016451517794651948,0.00011810838916273451,3.4754823406281854e-06,1.142268003352398e-05
3.7679883197333867e-07,0.8445002881946723,3.76,0.0,0.8081197034875407,0.9986203336338129,0.0015735609507274387,5.812571902055344e-11,9.452396111242525e-10,0.02672777580990896,0.0034370408668155964,0.00885225222329983,0.021741596244743942,0.00533920168059502,0.014606177297827488,3.212832189863021e-05,2.978387404250281e-05,0.00014353386955447231,1.2588559796416721e-06,3.04036874787171e-07,0.0005826359864212947,0.00016970094939510448,0.00012329660938018873,3.6909492607420937e-06,1.2562813110618773e-05
3.8315614364361844e-07,0.844683586547068,3.76,0.0,0.8067531905301121,0.9985561789879918,0.00165975985311043,6.174146609770213e-11,9.630730720235076e-10,0.02710595375779619,0.0035183402550510966,0.00912294701472726,0.02269331087358478,0.005487420956974153,0.015304417136253226,3.4771953488464646e-05,3.289229729655306e-05,0.00014866789725399333,1.2767928692030171e-06,3.112957144517326e-07,0.0006021779598736638,0.000174911268243759,0.0001286556148119052,3.916496469167531e-06,1.3792363362784051e-05
3.895134553138982e-07,0.8448700981860119,3.76,0.0,0.8053626796933515,0.99849032553599,0.0017487473996113565,6.550658320943557e-11,9.811831990894366e-10,0.02748469014816167,0.0035992364223754077,0.009396991198593078,0.02366693102913407,0.005635704264367003,0.016020668094932373,3.756832592331993e-05,3.625496786059529e-05,0.00015388634559194354,1.294728266969909e-06,3.1851627002169023e-07,0.0006218486576053931,0.00018014295912444797,0.00013418966035340068,4.152392042549475e-06,1.5116286982267378e-05
3.95870766984178e-07,0.8450598049831036,3.76,0.0,0.8039482936417722,0.9984227723641895,0.001840535863685486,6.942394219851403e-11,9.99580198780894e-10,0.027864097313436986,0.0036796754941015876,0.009674368958625643,0.024662316080750174,0.005783959660305821,0.01675485435065504,4.052170776310138e-05,3.988651243785177e-05,0.00015918701194147313,1.312667821352516e-06,3.2569350340220036e-07,0.0006416352560885823,0.00018539289606461602,0.00013990303268355408,4.398899958475019e-06,1.6539676648854723e-05
4.0222807865445777e-07,0.8452526866842532,3.76,0.0,0.8025101706541931,0.9983535195060849,0.00193513548649687,7.349638058781935e-11,1.0182739312616696e-09,0.02824428165830304,0.0037596053104965946,0.009955065217291167,0.02567931030203805,0.005932097607298405,0.01750688706971513,4.3636238304645975e-05,4.380196798204906e-05,0.00016456760492431744,1.3306169138634049e-06,3.328225335161322e-07,0.0006615250416233937,0.00019065800840368746,0.00014580004536904296,4.6562795302218615e-06,1.806775813367958e-05
4.0858539032473754e-07,0.845448721001196,3.76,0.0,0.8010484641779256,0.998282567915236,0.0020325544989904538,7.772669896916505e-11,1.0372738952783134e-09,0.028625343492643514,0.0038389755057252717,0.010239065578519564,0.026717743377051822,0.006080031117743138,0.01827666482667119,4.6915916563093944e-05,4.801676989321717e-05,0.00017002575012892274,1.3485806491731461e-06,3.3989864409290943e-07,0.0006815054351117518,0.00019593528641735836,0.00015188503384567798,4.924784853171431e-06,1.9705886612140047e-05
4.149427019950173e-07,0.8456478836761724,3.76,0.0,0.7995633423581866,0.9982099194368521,0.002132799147985328,8.211765823047668e-11,1.0565892146866082e-09,0.02900737688941435,0.003917737578104978,0.010526356269252283,0.027777430928718694,0.006227675885800076,0.019064074042906547,5.036459086599131e-05,5.2546739170814666e-05,0.00017555899594658077,1.3665638463316038e-06,3.4691729064916817e-07,0.000701564016009175,0.0002012217866221485,0.00015816235028741493,5.204664265027002e-06,2.145954269443122e-05
4.213000136652971e-07,0.8458501485628779,3.76,0.0,0.7980549875455561,0.9981355767781707,0.00223587372608037,8.667197662819637e-11,1.0762286266410063e-09,0.029390469567399134,0.003995844951637256,0.010816924080111097,0.02885817506642063,0.006374950405970712,0.019868989442411403,5.398594910884674e-05,5.740806859827179e-05,0.000181164819494877,1.3845710311729411e-06,3.5387410665483926e-07,0.000721688545349385,0.00020651463673966982,0.00016463635838220172,5.49615982213823e-06,2.3334328196859433e-05
4.2765732533557687e-07,0.8460554877038501,3.76,0.0,0.7965235957838628,0.9980595434777879,0.0023417806052074943,9.139232671259694e-11,1.096200471464163e-09,0.029774702798885243,0.004073253028767654,0.011110756305454399,0.029959764950129215,0.006521776078143208,0.02069127452258835,5.778350971618333e-05,6.261730802025344e-05,0.00018684063260188604,1.4026064299224086e-06,3.607649088792975e-07,0.0007418669877412647,0.00021181104030101248,0.00017131142803169773,5.799506794032959e-06,2.5335961673187146e-05
4.3401463700585664e-07,0.8462638714124561,3.76,0.0,0.7949693762809449,0.9979818238740864,0.0024505202736411565,9.628133211644751e-11,1.1165126842017072e-09,0.030160151342064248,0.004149919234391725,0.011407840683084092,0.031081977368461196,0.006668077299007088,0.02153078203784185,6.176061334528612e-05,6.819134878056356e-05,0.00019258378782479587,1.420673964009258e-06,3.6758570191634115e-07,0.0007620875322517911,0.00021710828087701355,0.00017819192999276866,6.114933178082025e-06,2.7470273726846917e-05
4.403719486761364e-07,0.8464752683550074,3.76,0.0,0.7933925508645393,0.997902423072903,0.0025620913762848096,1.0134156421912625e-10,1.137172787856535e-09,0.03054688339787953,0.004225803051166768,0.011708165333845593,0.032224577328259264,0.006813781539803523,0.022387354493910622,6.592041536342597e-05,7.414740738445547e-05,0.00019839158447917778,1.4387772460858651e-06,3.7433268188884125e-07,0.0007823386120989117,0.00022240372592278117,0.00018528223047775935,6.442659236003982e-06,2.9743202123381176e-05
4.467292603464162e-07,0.8466896456346451,3.76,0.0,0.7917933534256026,0.997821346914572,0.0026764907580338285,1.065755387005008e-10,1.1581878882809355e-09,0.030934960590845675,0.004300866046267025,0.012011718701363734,0.03338731865324938,0.0069588194104857545,0.023260824650852743,7.026587912297431e-05,8.050300845457925e-05,0.00020426127465525868,1.4569195772440793e-06,3.810022393420486e-07,0.000802608923088063,0.00022769483022785063,0.00019258668573122133,6.782897053761241e-06,3.216078672376407e-05
4.5308657201669597e-07,0.8469069688757566,3.76,0.0,0.79017202935141,0.9977386019404881,0.002793713510000525,1.1198571200072e-10,1.17956467069368e-09,0.03132443797320992,0.004375071889778967,0.012318489492155152,0.03456994458932116,0.007103124710454234,0.02415101603258304,7.479977005285254e-05,8.727596705314434e-05,0.00021019006919805534,1.4751039454118622e-06,3.875909613418443e-07,0.0008228874407341826,0.0002329791389658174,0.00020010963660107556,7.135850126245038e-06,3.472916425998363e-05
4.5944388368697574e-07,0.8471272023090584,3.76,0.0,0.7885288349507809,0.9976541953593294,0.002913753018373344,1.175744777037075e-10,1.2013093977799726e-09,0.03171536405167654,0.00444838636498353,0.012628466616352441,0.035772188413999206,0.007246634466125503,0.025057743440869182,7.952465057863928e-05,9.448437044591899e-05,0.00021617514362892224,1.4933330249045167e-06,3.9409563279926654e-07,0.0008431634360208111,0.0002382542903403576,0.0002078554031223893,7.50171296798104e-06,3.745456297487728e-05
4.658011953572555e-07,0.8473503088567966,3.76,0.0,0.7868640368737063,0.9975681350130757,0.003036601015677705,1.233441628634249e-10,1.2234279093237732e-09,0.03210778083580336,0.004520777370810539,0.012941639129263363,0.03699377404777527,0.007389288955671911,0.02598081347177216,8.444287587748755e-05,0.00010214655938403129,0.00022221364398745155,1.5116091770977033e-06,4.0051323704564133e-07,0.0008634264897584511,0.00024351801782759676,0.000215828279131637,7.880670750899543e-06,4.034329714804811e-05
4.721585070275353e-07,0.8475762502178401,3.76,0.0,0.7851779115275694,0.997480429342951,0.0031622476342027988,1.2929702429302746e-10,1.2459256233130258e-09,0.032501723907076244,0.004592214916789147,0.013257996173975013,0.03823441666508472,0.007531031721340127,0.026920025032607674,8.955659046788691e-05,0.00011028110897940442,0.0002283026925741554,1.5299344521832911e-06,4.068409556861912e-07,0.0008836665055152135,0.00024876815201767716,0.0002240325269288867,8.272898970022297e-06,4.3401761529387e-05
4.78515818697815e-07,0.8478049869523354,3.76,0.0,0.7834707444920627,0.9973910873554135,0.003290681461356125,1.35435244837862e-10,1.2688075384502208e-09,0.03289722250757491,0.004662671110854793,0.01357752692519986,0.03949382330281739,0.00767180956981902,0.02787516985759169,9.486772562848517e-05,0.00011890680924937849,0.0002344393935757971,1.5483105919636576e-06,4.130761677641351e-07,0.0009038737211029804,0.00025400262206089555,0.00023247237200487597,8.678563137733064e-06,4.6636425701398305e-05
4.848731303680947e-07,0.8480364785656668,3.76,0.0,0.781742829934834,0.9973001185883126,0.0034218895967048028,1.4176092965386652e-10,1.2920782379941327e-09,0.033294299647058226,0.004732120140405691,0.013900220534548422,0.04077169346434993,0.007811572561185804,0.028846033020412935,0.00010037799763470158,0.0001280426454058373,0.00024062083855657212,1.5667390336348654e-06,4.192164482709689e-07,0.0009240387186118955,0.00025921945672609644,0.00024115199784944868,9.09781850712306e-06,5.0053828391229694e-05
4.912304420383745e-07,0.8482706835914646,3.76,0.0,0.7799944700298044,0.9972075330773208,0.003555857710461629,1.482761025132805e-10,1.3157418948533966e-09,0.03369297222722811,0.004800538247026859,0.014226066077400118,0.04206771971719571,0.007950273987010438,0.02983239344206243,0.00010608890679672151,0.00013770777796340104,0.0002468441117997315,1.5852209145044108e-06,4.252595660411235e-07,0.0009441524329952493,0.0002644167850812169,0.00025007554085722115,9.530809824731212e-06,5.3660571752874684e-05
4.975877537086542e-07,0.8485075596734197,3.76,0.0,0.7782259743800032,0.9971133413227508,0.0036925701031750705,1.5498270215966888e-10,1.339802277848132e-09,0.03409325118187806,0.004867903695318718,0.01455505250152946,0.04338158828249051,0.008087870338241205,0.030834024392350962,0.00011200173727764182,0.0001479215227398078,0.00025310629548573317,1.603757077585302e-06,4.3120348107102104e-07,0.0009642061592158585,0.00026959283680795613,0.00025924708534560525,9.977671112831045e-06,5.746331563940187e-05
5.039450653789339e-07,0.8487470636456765,3.76,0.0,0.7764376594466481,0.9970175542568512,0.0038320097663855934,1.618825787341097e-10,1.3642627590521016e-09,0.03449514163159489,0.004934196736281443,0.014887168577629489,0.04471297961466612,0.008224321263528313,0.03185069398365651,0.00011811755766608092,0.00015870333081957844,0.00025940447469456233,1.6223480780051534e-06,4.370463413041553e-07,0.0009841915579737218,0.00027474594216443237,0.0002686706586994644,1.0438525481253002e-05,6.146877188429559e-05
5.103023770492136e-07,0.8489891516115969,3.76,0.0,0.774629847986083,0.9969201832116734,0.003974158444015295,1.6897749029402133e-10,1.3891263221251733e-09,0.03489864305165709,0.0049993995657166,0.015222402851858762,0.04606156896979883,0.008359589518668345,0.03288216565555724,0.00012443722227353053,0.00017007276854966234,0.00026573574222140675,1.6409941901666558e-06,4.427864789251844e-07,0.0010041006600428135,0.0002798745316113135,0.0002783502266557506,1.0913484968576411e-05,6.568369861013772e-05
5.166596887194933e-07,0.8492337790207134,3.76,0.0,0.772802868496065,0.9968212398875912,0.004118996694263399,1.7626909944553037e-10,1.4143955715442659e-09,0.03530374945176012,0.005063496278113653,0.015560743600523081,0.04742702696125412,0.008493640907871323,0.03392819864911905,0.00013096137312314688,0.0001820494976330968,0.00027209720319638084,1.6596954155940534e-06,4.4842240620687475e-07,0.0010239258692522806,0.000284977135118282,0.00028828968874049926,1.1402650412380701e-05,7.01148945819489e-05
5.230170003897731e-07,0.8494809007437016,3.76,0.0,0.7709570546727773,0.996720736322549,0.00426650395178679,1.8375897010950704e-10,1.4400727426402848e-09,0.035710449566196956,0.005126472816490383,0.015902178786987946,0.04880902010138301,0.008626444217564836,0.03498854846972053,0.00013769044259356043,0.0001946532553837719,0.00027848597950045777,1.6784514913990868e-06,4.5395281095403495e-07,0.0010436599641539923,0.0002900523811688676,0.0002984928738695388,1.1906111348111593e-05,7.476919362153845e-05
5.293743120600528e-07,0.8497304711452229,3.76,0.0,0.7690927448798098,0.9966186848621015,0.004416658589952541,1.9144856444044622e-10,1.4661597123486348e-09,0.03611872705313256,0.0051883169186534295,0.01624669602090255,0.05020721132816075,0.008757971143455077,0.036062967337412634,0.0001446246566786249,0.0002079038352021527,0.0002848992139712056,1.6972618992993228e-06,4.593765515884805e-07,0.001063296098424457,0.0002950989954826521,0.00030896353612320745,1.2423945935993888e-05,7.965345909817701e-05
5.357316237303325e-07,0.8499824441545083,3.76,0.0,0.7672102816302456,0.9965150981303136,0.004569437982958176,1.9933923991625733e-10,1.4926580105816684e-09,0.036528560701630505,0.005249018060338679,0.016594282519801468,0.05162126051579291,0.008888196211564335,0.037151204623926015,0.0001517640388218203,0.00022182106732829732,0.00029133407439333034,1.7161258751218346e-06,4.6469265191867446e-07,0.0010828278000545248,0.0003001157994746232,0.00031970535070426943,1.2956220915309255e-05,8.477457850981365e-05
5.420889354006122e-07,0.850236773333574,3.76,0.0,0.765310011082841,0.9964099890015615,0.004724818567625175,2.0743224661577583e-10,1.5195688321329494e-09,0.03693992464512078,0.005308567395681543,0.01694492507313522,0.053050824968447506,0.009017096693957363,0.03825300727555335,0.00015910841428227473,0.0002364247999247889,0.0002977877572703733,1.735042418725849e-06,4.699002956369761e-07,0.0011022489693849637,0.000305101708472006,0.0003307219100870985,1.3502991585254835e-05,9.013945816792768e-05
5.48446247070892e-07,0.8504934119429682,3.76,0.0,0.7633922825531906,0.9963033705732866,0.0048827759046815595,2.1572872469944123e-10,1.5468930490254344e-09,0.03735278858003524,0.005366957695454734,0.017298610008767243,0.05449555989640021,0.009144652519857396,0.039368120221245244,0.00016665741498807015,0.0002517348805383355,0.00030425749137519867,1.7540103042790721e-06,4.7499882058639727e-07,0.0011215538760500077,0.0003100557297092545,0.00034201672036506437,1.4064301811507518e-05,9.575501799795213e-05
5.548035587411717e-07,0.8507523130049793,3.76,0.0,0.7614574480406259,0.9961952561397386,0.005043284739360401,2.242297021071186e-10,1.5746312232184676e-09,0.03776711798838261,0.0054241832834958596,0.01765532316196104,0.055955118874005644,0.009270846182835826,0.04049628676536731,0.0001744104848316315,0.0002677711379848185,0.0003107405410781151,1.7730280908239647e-06,4.799877128374518e-07,0.0011407371548942142,0.0003149769601220484,0.00035359319780193464,1.4640184057539013e-05,0.00010162818646604421
5.611608704114514e-07,0.8510134293642383,3.76,0.0,0.7595058617715001,0.9960856591667351,0.005206319061152453,2.3293609248549776e-10,1.6027836195917395e-09,0.03818287436308685,0.005480239971729832,0.01801504984686851,0.05742915427902659,0.009395662644738786,0.041637248964669395,0.00018236688536155118,0.0002845533646985267,0.00031723420945261303,1.792094133072174e-06,4.848666006141447e-07,0.0011597938009305405,0.0003198645839611275,0.0003654546655919832,1.523065943965846e-05,0.00010776589564181171
5.675181820817311e-07,0.8512767137456764,3.76,0.0,0.7575378797593837,0.9959745932674668,0.005371852162562929,2.418486933558999e-10,1.631350219128026e-09,0.038600015434969645,0.005535124994171667,0.01837777483051831,0.05891731771296898,0.009519089236989525,0.04279074798911974,0.000190525701825142,0.000302101299582221,0.0003237358411597599,1.8112065923676205e-06,4.896352481064298e-07,0.0011787191634094717,0.0003247178702466352,0.0003776043508324023,1.5835737804701706e-05,0.000114175076405445
5.738754937520108e-07,0.8515421188098081,3.76,0.0,0.7555538593825912,0.9958620721793581,0.005539856696734464,2.509681845316841e-10,1.6603307322205586e-09,0.039018495400319056,0.0055888369402743755,0.018743482309291692,0.060419260402179424,0.009641115559877723,0.04395652446635145,0.00019888584951631902,0.0003204346113905715,0.0003302428251132723,1.8303634477613483e-06,4.942935492045656e-07,0.0011975089390703012,0.00032953617008332347,0.00039004538171054224,1.6455417829239297e-05,0.00012086265380655727
5.802328054222906e-07,0.8518095972053152,3.76,0.0,0.7535541589793634,0.9957481097420037,0.005710304733810448,2.6029512679278015e-10,1.6897246120352193e-09,0.03943826514805209,0.005641375687964631,0.01911215588786243,0.061934633579564836,0.009761733380416512,0.04513431880956029,0.00020744608038405994,0.0003395728826754347,0.0003367525969281894,1.8495625071441166e-06,4.988415211887836e-07,0.0012161591646463526,0.00033431891385652193,0.0004027807849074652,1.708968713913835e-05,0.00012783554258091254
5.865901170925703e-07,0.852079101618943,3.76,0.0,0.7515391374609175,0.9956327198761793,0.005883167815925186,2.6982996082321926e-10,1.7195310678623016e-09,0.03985927248554589,0.005692742336686,0.019483778560567735,0.06346308884689075,0.00988093652931586,0.04632387152877782,0.0002162049898576508,0.00035953559431742293,0.00034326264115687715,1.8688014183857713e-06,5.03279298405544e-07,0.0012346662086960053,0.0003390656083281988,0.000415813483218309,1.7738522448286427e-05,0.00013510064283013003
5.9294742876285e-07,0.852350584822705,3.76,0.0,0.7495091539424975,0.9955159165639319,0.0060584170107194,2.795730064158783e-10,1.7497490783972986e-09,0.04028146236228174,0.005742939140745895,0.019858332695167936,0.06500427851770374,0.009998720797586694,0.04752492352552304,0.00022516102384616304,0.0003803421106642838,0.00034977049331683335,1.8880776804336564e-06,5.076071259594701e-07,0.001253026762830995,0.0003437758336517696,0.0004291462933890042,1.8401889715267357e-05,0.0001426648358683981
5.993047404331297e-07,0.8526239997184257,3.76,0.0,0.7474645673924631,0.9953977138297428,0.006236022963291632,2.895244619470387e-10,1.780377404894961e-09,0.040704777090516654,0.005791969443238645,0.020235800018944546,0.06655785594100687,0.01011508383325528,0.048737216370910164,0.0002343124858710924,0.00040201166529278877,0.0003562737417154061,1.907388654325678e-06,5.118253534478095e-07,0.001271237832412493,0.00034844924032353985,0.00044278192416799414,1.9079744316769648e-05,0.00015053498023922103
6.056620521034095e-07,0.8528992993796495,3.76,0.0,0.7454057362993768,0.9952781257227562,0.006415955946507875,2.996844041217806e-10,1.8114146041457288e-09,0.04112915656226738,0.005839837610793064,0.020616161607078867,0.06812347580589241,0.010230025038631373,0.04996049256735749,0.00024365754429279135,0.0004245633474071357,0.0003627700290771107,1.9267315740770585e-06,5.159344287620086e-07,0.0012892967267841503,0.00035308554608783066,0.00045672297457077056,1.9772031236506715e-05,0.00015871790790425666
6.120193637736892e-07,0.8531764370909514,3.76,0.0,0.7433330183569765,0.9951571663000603,0.006598185909603195,3.1005278798971314e-10,1.8428590412284815e-09,0.0415545384619621,0.00588654896936923,0.020999397873246808,0.06970079442740505,0.010343545468537472,0.05119449579410446,0.00025319423959321245,0.0004480160888833272,0.00036925705397972445,1.9461035574032694e-06,5.19934891978731e-07,0.0013072010491095047,0.0003576845328119334,0.00047097193235424837,2.047868526843378e-05,0.00016722042060539151
6.183766754439689e-07,0.8534553663847076,3.76,0.0,0.7412467701668489,0.9950348496110042,0.006782682525020305,3.206294472290789e-10,1.8747089019983555e-09,0.041980858474184264,0.005932109741305653,0.021385488562359726,0.07128947001397089,0.01045564772987028,0.05243897113680016,0.0002629204916795177,0.0004723886519656146,0.000375732572105751,1.9655016162451165e-06,5.238273693604199e-07,0.001324948685879061,0.0003622460433460857,0.00048553117269729135,2.119963123305891e-05,0.000176049286400342
6.310912987845284e-07,0.8540184152827988,3.76,0.0,0.737035102370262,0.9947862005079992,0.0071583532823345074,3.4240632388916336e-10,1.9396168139278725e-09,0.04283604676991254,0.006019808532135711,0.022166148821170295,0.07449953581726443,0.010675615348574467,0.05495832677474227,0.00028293278660186194,0.0005239673761748361,0.00038864040212048485,2.004363540284805e-06,5.312912678177906e-07,0.0013599668000620015,0.0003712562933647996,0.0005155894328757522,2.268404978335038e-05,0.0001947129619409522
6.425344597910319e-07,0.8545308265736059,3.76,0.0,0.7332018734597178,0.9945579147524696,0.007503900552052445,3.6271368634478036e-10,1.9993990380025828e-09,0.043608245443819686,0.006094881072738232,0.022878288149662262,0.07742405419964231,0.01086879055268763,0.05725904020587915,0.00030156905668107055,0.0005737183704354822,0.00040019678434210213,2.0393966664512978e-06,5.376473077472381e-07,0.0013909314519746129,0.0003792369112521488,0.0005437245210858927,2.4067954789689838e-05,0.00021269349248423725
6.539776207975354e-07,0.8550483347097154,3.76,0.0,0.7293302747296128,0.9943254481500905,0.007856312030817339,3.836878127317129e-10,2.0604596806223496e-09,0.04438241270159804,0.006166357124865616,0.023599329895063158,0.08038016465104171,0.011057472158698215,0.05958980415439458,0.00032078239444300135,0.000626732462759149,0.0004116836866884219,2.074464031964217e-06,5.43666547740128e-07,0.0014213673675240325,0.0003870961197847504,0.000572896620777505,2.5496565830596263e-05,0.0002318347947181399
6.654207818040389e-07,0.855570681398353,3.76,0.0,0.7254223134137023,0.9940888806489647,0.008215406339678606,4.0532347598707227e-10,2.1227832029933087e-09,0.04515812635121433,0.006234297683395971,0.0243291315075467,0.08336597119174337,0.0112417189970885,0.06194920755950776,0.00034055725264990687,0.0006831115575247057,0.0004230901887845822,2.109545677419834e-06,5.493550193439442e-07,0.0014512710134150114,0.00039483479948912247,0.0006031154105339016,2.696911613270567e-05,0.0002521747277258372
6.768639428105424e-07,0.8560976135064484,3.76,0.0,0.7214799673507526,0.9938482911982865,0.008581002285864699,4.27614284932972e-10,2.1863530560518016e-09,0.045934957620127004,0.006298768726605438,0.02506754349338555,0.08637961315821685,0.011421598954858864,0.06433586732458275,0.0003608773751715539,0.0007429550216660667,0.0004344060135284138,2.1446212756658407e-06,5.547192346793985e-07,0.0014806409437547578,0.0004024542293829968,0.0006343893477106875,2.8484754760461467e-05,0.00027375057911554335
6.883071038170459e-07,0.8566288825938817,3.76,0.0,0.7175051820498736,0.9936037576052708,0.008952919432646499,4.505527295836022e-10,2.251151850080092e-09,0.046712473954860625,0.006359840343453302,0.025814409569967483,0.08941926755696976,0.011597187514149671,0.06674843030752015,0.00038172591532283697,0.0008063595590053757,0.00044562152582269636,2.1796702783442304e-06,5.597661023611077e-07,0.0015094775928768253,0.00040995603496384546,0.0006667256735644962,3.0042551976987814e-05,0.0002965990270462327
6.997502648235494e-07,0.8571642457471657,3.76,0.0,0.7134998682121225,0.9933553564174475,0.009330978607190609,4.741302327734447e-10,2.3171615091377037e-09,0.04749024156792117,0.006417585934713668,0.026569566864021787,0.09248315097590291,0.011768566402226448,0.06918557492446463,0.0004030855470084623,0.0008734191040282542,0.0004567277276098629,2.214672049924604e-06,5.645028503197465e-07,0.0015377830741015585,0.00041734213906904156,0.0007001304232457174,3.164150469224962e-05,0.0003207561070935252
7.111934258300529e-07,0.8577034654537865,3.76,0.0,0.7094658996621391,0.9931031628275847,0.009715002350343302,4.983372071725222e-10,2.3843634104629175e-09,0.04826782773861022,0.006472081487158854,0.02733284614656577,0.09556952110282244,0.011935822352840205,0.07164601240966575,0.0004249385681970784,0.0009442247334612532,0.0004677162497624854,2.2496059894177046e-06,5.689369555896606e-07,0.0015655609858957953,0.00042461471574298265,0.0007346084400417603,3.3280541946311375e-05,0.00034625718349962916
