Time (s),Volume (m^3),N2,Ne,C2H6(1),O2(2),H2O(3),C(4),CH(5),CH3(18),C2H5(31),CH4(30),H(6),C2H4(29),HO2(12),H2(9),C2H5O2(40),CH3O2(36),C2H3(28),H2O2(13),C2H2(22),OH(8),CH2O(19),HCO(16),CO(14),O(7),CH2CHO(34),C2H5O(43),C2H(21),HCCO(20),C2H5O(101),C3H6(221),C3H6(74),CH3O(26),CH2CO(27),C3H6(55),C3H7(218),C3H7(49),C2H2O(140),CO2(15),C#CC(416)
1.9597680235331807e-07,0.19692157610421296,3.76,0.0,0.5493038660312141,0.9920656552226873,0.010058852372805335,4.555123961830423e-11,2.7672402706380046e-09,0.03250461875441262,0.0055066305255785635,0.02058663021304396,0.00910768252783834,0.07629724469824135,0.0010825925766609612,0.056017508773568876,1.7479749423203417e-06,5.446679531398399e-06,0.00030368750238797136,7.391735924211219e-05,0.0007099318632917642,0.0016786572070988258,0.0007995613921083365,0.00011764940138575158,0.0003637296319259974,0.0004304888037528329,2.6891839337329864e-05,1.5101818917318405e-08,7.199348958958563e-07,8.699098155799314e-07,2.0843849222546335e-07,7.665965353192893e-07,0.00014745925505300328,4.223057094782048e-06,5.9316164057690426e-05,1.769695013118152e-09,6.753731990730797e-08,1.8331124962836932e-07,6.032070985956689e-10,4.0822548602892256e-07,7.764656722545882e-07
1.9838290062256108e-07,0.19699933475432296,3.76,0.0,0.5468330531796364,0.9918365944074938,0.010374932042749571,4.737800306730054e-11,2.8480007452566162e-09,0.032897212545102424,0.005542707718895557,0.021031394438767066,0.009204168818568947,0.0782124243367936,0.0011048694453805318,0.05751497523946824,1.7586977531152469e-06,5.510079255532577e-06,0.0003155153521146774,7.693025883568337e-05,0.000751780221214581,0.0017029999158428791,0.0008285809615745389,0.00012309213343482506,0.0003852537746221582,0.0004364422512464558,2.8016626263702434e-05,1.5265133481721915e-08,7.706675539461562e-07,9.478032913585043e-07,2.1620951948749327e-07,8.06396638168378e-07,0.0001567979200853338,4.339472911946305e-06,6.295854134468057e-05,1.8618013500629891e-09,7.199078391734636e-08,1.911431179371756e-07,6.384357156414964e-10,4.3929309648101965e-07,8.440338644295663e-07
2.007889988918041e-07,0.19707749234147845,3.76,0.0,0.5443496735331566,0.9916047894144251,0.010694956876361371,4.9270316571768503e-11,2.931617012993197e-09,0.03328911349837719,0.005577148279626978,0.021479693803032607,0.009298732303849146,0.0801369195679623,0.0011270884230654603,0.05902262533800898,1.768873363171372e-06,5.573285644904331e-06,0.0003275075542606233,8.000489916899682e-05,0.0007952509514767358,0.0017270530796124758,0.0008582657690691828,0.0001286646027165695,0.00040769373582602017,0.000442335635127461,2.915973111980736e-05,1.542587236604657e-08,8.237576756133679e-07,1.0310317030970972e-06,2.2410163152835672e-07,8.473649047303387e-07,0.0001665639178259996,4.457132394189537e-06,6.674809121424843e-05,1.956633251832146e-09,7.666511781868529e-08,1.9919153548224218e-07,6.749582970349904e-10,4.721605295420362e-07,9.162481150498223e-07
2.031950971610471e-07,0.19715602836395674,3.76,0.0,0.541854410937057,0.9913702744913052,0.011018852244008328,5.1230664914097536e-11,3.0181916461949617e-09,0.03368016258302433,0.005609978852255338,0.02193146229636648,0.00939139907356022,0.0820700901384906,0.0011492429365160743,0.06054001403536551,1.7785112173707109e-06,5.6362716224412935e-06,0.0003396574394178979,8.314039065677297e-05,0.0008403664858819302,0.0017508169992084914,0.0008886156673302606,0.00013436542467856475,0.00043106964331613297,0.0004481694505612743,3.032048697631697e-05,1.558406946283224e-08,8.79245239331902e-07,1.1198344645407093e-06,2.3211161507512985e-07,8.89495141962588e-07,0.00017676739357500292,4.57598150803834e-06,7.068686879558195e-05,2.0541781223883024e-09,8.15663802802626e-08,2.0745788435882458e-07,7.127849597260299e-10,5.068940240845077e-07,9.93333204854676e-07
2.0560119543029013e-07,0.19723492267332104,3.76,0.0,0.5393479388973,0.9911330835613347,0.011346543928361796,5.326161081869757e-11,3.1078297808174156e-09,0.034070202488090645,0.005641226654607627,0.022386632064568254,0.009482196075043504,0.08401130729090668,0.0011713268185903052,0.062066704847914066,1.7876209580039479e-06,5.699010420531676e-06,0.0003519583486609519,8.633580106538206e-05,0.0008871483376971397,0.0017742923487975872,0.0009196300258771184,0.00014019313002754948,0.00045540137703124365,0.0004539442464900607,3.149822182645164e-05,1.573975962310696e-08,9.371684144157495e-07,1.214454455518065e-06,2.4023622906248993e-07,9.327798013889755e-07,0.00018741832431864368,4.6959655949538725e-06,7.47768279632751e-05,2.1544202537976132e-09,8.670054960482735e-08,2.1594340322686859e-07,7.51924683358227e-10,5.435604620628291e-07,1.0755189558246829e-06
2.0800729369953314e-07,0.19731415548119097,3.76,0.0,0.5368309202859373,0.9908932502100267,0.011677958202853436,5.536579464858865e-11,3.2006390995817026e-09,0.03445907796502499,0.005670919367757819,0.022845133488324763,0.009571150948709856,0.08595995396139729,0.0011933342993360751,0.06360226996142762,1.7962123861816402e-06,5.761475644742389e-06,0.0003644036476977544,8.959015843210735e-05,0.0009356171016453778,0.0017974801401120701,0.0009513077393808748,0.00014614617071542473,0.0004807085560387598,0.0004596606181795559,3.2692260458044324e-05,1.589297845452135e-08,9.975635599318233e-07,1.3151377820277284e-06,2.48472210681489e-07,9.772100195508522e-07,0.00019852650532637135,4.817029500664649e-06,7.901982110039553e-05,2.2573409164597443e-09,9.207351394121843e-08,2.2464918656715942e-07,7.923853249241641e-10,5.82227326527618e-07,1.1630400670141384e-06
2.1041339196877615e-07,0.1973937073646714,3.76,0.0,0.5343040070904976,0.9906508076748394,0.012013021902313315,5.754593396659428e-11,3.296729811040616e-09,0.03484663613824707,0.005699085034966424,0.023306895266230324,0.009658291877118828,0.08791542493639146,0.001215259996447565,0.06514629031705604,1.8042954263638504e-06,5.8236413316971e-06,0.0003769867397482361,9.290245394910553e-05,0.0009857924558081673,0.0018203816884051211,0.0009836472367632078,0.00015222292571238536,0.0005070105264622838,0.00046531920026082367,3.390192619847316e-05,1.6043762136416418e-08,1.0604652286461465e-06,1.422133533715304e-06,2.568162809681304e-07,1.0227756593759307e-06,0.00021010153731972127,4.939117700720702e-06,8.341759912486824e-05,2.3629184518121756e-09,9.769106176282464e-08,2.335761841682525e-07,8.341736353851862e-10,6.229626604548659e-07,1.2561359406470329e-06
2.1281949023801917e-07,0.1974735592705849,3.76,0.0,0.5317678402041451,0.9904057888372607,0.01235166248619391,5.980482296359479e-11,3.3962146246900166e-09,0.03523272678538712,0.005725751969284816,0.023771844500669402,0.009743647447053291,0.08987712697126052,0.001237098905140107,0.06669835566697849,1.8118800938841847e-06,5.885482001320231e-06,0.00038970107719237137,9.62716448036514e-05,0.0010376931652758658,0.0018429985802095807,0.001016646490952551,0.00015842170655182454,0.0005343263503334116,0.0004709206602608473,3.512654253245018e-05,1.6192147251182258e-08,1.1259061755262713e-06,1.5356935394058661e-06,2.6526514988204444e-07,1.069465353644169e-06,0.00022215281422832187,5.062174421866757e-06,8.79718117603426e-05,2.4711283691429572e-09,1.0355887263366977e-07,2.427252008472083e-07,8.772952791835762e-10,6.658350264100784e-07,1.3550504990371187e-06
2.1522558850726218e-07,0.19755369251858923,3.76,0.0,0.5292230492534905,0.9901582262171235,0.012693808094791644,6.21453317564845e-11,3.4992087222457433e-09,0.03561720258852687,0.0057509486694228675,0.024239906786043545,0.009827246524063114,0.09184447887441002,0.0012588463875328791,0.0682580646025029,1.8189764653338832e-06,5.946972703673696e-06,0.0004025401720365789,9.969665696711531e-05,0.0010913370873885946,0.0018653326429296018,0.0010503030292286141,0.0001647407626352407,0.0005626747953306698,0.0004764656926129188,3.636543459376015e-05,1.6338170630731012e-08,1.193917370301498e-06,1.6560721213198033e-06,2.738155209403858e-07,1.1172665507806758e-06,0.0002346895115454295,5.186143758923387e-06,9.26840080327737e-05,2.5819434480672534e-09,1.0968250827729214e-07,2.5209689644682217e-07,9.217548560143693e-10,7.109134670581295e-07,1.4600319929117456e-06
2.176316867765052e-07,0.19763408880328395,3.76,0.0,0.5266702524610487,0.9899081519689221,0.013039387598881425,6.45704055584348e-11,3.6058297252043236e-09,0.035999919357834545,0.005774703743460386,0.024711006298851423,0.00990911813890973,0.09381691155989627,0.0012804981616229467,0.06982502455726845,1.825594651666809e-06,6.008089060629498e-06,0.00041549760525250634,0.00010317638792594666,0.0011467411784159393,0.0018873859162774108,0.001084613944088473,0.0001711782862886968,0.0005920743253667211,0.0004819550131349936,3.761793053302548e-05,1.6481869217611515e-08,1.2645280136051254e-06,1.7835258485635055e-06,2.8246409547472537e-07,1.166165560906456e-06,0.000247720575294421,5.3109697868919875e-06,9.755563697415494e-05,2.6953338423320908e-09,1.1606740396071215e-07,2.616917860480341e-07,9.675559236701877e-10,7.582674665211684e-07,1.571332801733836e-06
2.200377850457482e-07,0.19771473019539673,3.76,0.0,0.524110056539467,0.9896555978799307,0.013388330643179408,6.708306372403975e-11,3.716197658809758e-09,0.03638073622902782,0.005797045839970879,0.025185065889160564,0.009989291385312528,0.0957938680715369,0.0013020502899281276,0.0713988517880667,1.831744773881225e-06,6.068807302632426e-06,0.000428567035046248,0.00010670970934877683,0.0012039215015301186,0.0019091606255508377,0.0011195759045703857,0.00017773241756562032,0.0006225430919836952,0.0004873893539615554,3.888336276448664e-05,1.6623279940435736e-08,1.3377655562516657e-06,1.91831329044636e-06,2.912075764741682e-07,1.2161476025588941e-06,0.00026125471161245347,5.4365966680223404e-06,0.00010258804851520263,2.811267184357804e-09,1.2271886020689722e-07,2.715102403615525e-07,1.0147010228216415e-09,8.079669125791919e-07,1.6892092266253188e-06
2.2244388331499123e-07,0.197795599142137,3.76,0.0,0.5215430566147912,0.9894005953699213,0.013740567684045139,6.968639867199301e-11,3.830434912545272e-09,0.03675951583612227,0.005818003586117753,0.02566200717304133,0.01006779532837718,0.0977748035813059,0.0013234991678698167,0.07297917133564598,1.8374369411293003e-06,6.129104300813743e-06,0.000441742204119244,0.0001102954696845873,0.001262893235934925,0.001930659156731892,0.001155185167974626,0.00018440124879380267,0.0006540989265157775,0.0004927694589124102,4.016106909559889e-05,1.6762439602065267e-08,1.4136557212330193e-06,2.0606947701340916e-06,3.000426720418285e-07,1.2671968511201108e-06,0.00027530037695405014,5.562968753639532e-06,0.00010778249454932202,2.9297086937349334e-09,1.296420348468086e-07,2.81552486342578e-07,1.06319170365893e-09,8.600820597009631e-07,1.813921276499393e-06
2.2484998158423424e-07,0.19787667846680135,3.76,0.0,0.5189698361761956,0.9891431754923049,0.014096030021826737,7.238357468803089e-11,3.948666197260238e-09,0.037136124460930925,0.0058376055322795104,0.02614175062556504,0.010144658923074912,0.09975918536462648,0.0013448415119609253,0.07456561696771136,1.8426812311032471e-06,6.18895759472038e-06,0.00045501694598441844,0.00011393249668765691,0.0013236706870206653,0.0019518840333735423,0.0011914375919238741,0.00019118282886716983,0.0006867593329779674,0.0004980960792803067,4.145039374390533e-05,1.6899384779780964e-08,1.49222252804837e-06,2.2109321191091288e-06,3.089660985507136e-07,1.3192964872409755e-06,0.00028986576891725554,5.690030680592838e-06,0.00011314013015082031,3.050621286836589e-09,1.3684193542026866e-07,2.918186080050339e-07,1.1130285529400942e-09,9.146834928873046e-07,1.9457324480104535e-06
2.2725607985347726e-07,0.19795795136770594,3.76,0.0,0.5163909670497425,0.9888833689365225,0.014454649828242835,7.517782661091541e-11,4.071018499037562e-09,0.03751043216077323,0.0058558801027628485,0.02662421567399802,0.010219910942138042,0.10174649275500212,0.0013660743478585648,0.07615783110618465,1.8474876725479215e-06,6.248345415925508e-06,0.0004683851904018038,0.00011761959986569023,0.0013862672974233425,0.0019728378952313117,0.001228328646708943,0.00019807516728520915,0.0007205414816401609,0.0005033699700182183,4.275068824615034e-05,1.7034151737623628e-08,1.5734883190119452e-06,2.369288432872309e-06,3.1797458348986735e-07,1.3724287448144909e-06,0.00030495881769158326,5.817727462232806e-06,0.00011866201493103567,3.17396568465164e-09,1.4432341193440505e-07,3.0230854738033e-07,1.164211222028098e-09,9.718420923044062e-07,2.084909499930178e-06
2.2966217812272027e-07,0.19803940141651807,3.76,0.0,0.5138070093938949,0.988621206031528,0.014816360169183298,7.807245840423742e-11,4.197621029906348e-09,0.03788231287583134,0.005872855552170122,0.027109320790852025,0.010293579912740273,0.10373621708026065,0.0013871949983359849,0.0777554647406491,1.8518662297519946e-06,6.307246707785017e-06,0.00048184096799763884,0.00012135557284815222,0.0014506956588742842,0.001993523478587648,0.0012658534278688475,0.00020507623794490594,0.0007554622032463018,0.0005085918863063363,4.406131226497636e-05,1.7166776349318977e-08,1.6574737872118153e-06,2.536027828286163e-06,3.2706486799434134e-07,1.4265749599162276e-06,0.00032058717812318693,5.94600457385137e-06,0.0001243491145168093,3.2997005224268085e-09,1.5209114998569983e-07,3.1302210564553603e-07,1.216738456432946e-09,1.0316289986814892e-06,2.2317222225558244e-06
2.3206827639196328e-07,0.1981210125560513,3.76,0.0,0.511218511714641,0.9883567167502167,0.01518109502329747,8.107084161682295e-11,4.328605175503311e-09,0.03825164451756233,0.005888559926998715,0.02759698358647983,0.010365694061338826,0.10572786158251998,0.0014082010712233646,0.07935817732976169,1.8558267888727902e-06,6.365641141600676e-06,0.0004953784141305306,0.00012513919567241734,0.0015169675247343815,0.002013943598209729,0.0013040066689573274,0.00021218398269173906,0.0007915379838392309,0.0005137625804782354,4.538163429882779e-05,1.7297294030464305e-08,1.7441980058220466e-06,2.711415202927223e-06,3.362337091373222e-07,1.4817156197297385e-06,0.0003367582223929568,6.0748080325539114e-06,0.00013020230213653104,3.4277824607287553e-09,1.6014966425088577e-07,3.2395894442960275e-07,1.2706081253600984e-09,1.0941155794446916e-06,2.3864432027517353e-06
2.344743746612063e-07,0.1982027690975883,3.76,0.0,0.5086260108982408,0.9880899307146639,0.01554878929672393,8.417641373454401e-11,4.464104439782601e-09,0.03861830903953665,0.00590302103206279,0.02808712090093212,0.010436281266069384,0.10772094132382329,0.0014290904473623122,0.080965636692279,1.8593791459538544e-06,6.423509129444983e-06,0.0005089917720670393,0.00012896923698588306,0.0015850938231151252,0.0020341011308753006,0.0013427827544511873,0.0002193963146377371,0.0008287849601530041,0.0005188827992853655,4.6711032300881324e-05,1.7425739680666686e-08,1.8336784584993457e-06,2.895715996783409e-06,3.454778820062028e-07,1.5378304103129066e-06,0.0003534790333017321,6.204084471572297e-06,0.00013622236029982876,3.558166293358449e-09,1.6850329235278203e-07,3.351185872456779e-07,1.3258172513827598e-09,1.159373395557299e-06,2.5493475852175558e-06
2.3688047293044931e-07,0.19828465571778542,3.76,0.0,0.5060300322597497,0.9878208772020468,0.015919378834299936,8.739267642636801e-11,4.6042543868705685e-09,0.0389821924920274,0.005916266401342951,0.028579648894818618,0.010505369016102524,0.10971498307923407,0.0014498612686144707,0.08257751888920697,1.8625329964993842e-06,6.480831833895463e-06,0.0005226753955270055,0.0001328444561627001,0.0016550846704964802,0.0020539990003964623,0.001382175732758993,0.00022671112125579717,0.0008672189155358067,0.0005239532814789706,4.804889421293271e-05,1.7552147634453387e-08,1.9259310706229833e-06,3.0891959566028284e-06,3.5479418153809334e-07,1.5948982645239066e-06,0.00037075639815310844,6.333781209062471e-06,0.00014240998255783742,3.6908050546645005e-09,1.7715618910398748e-07,3.465004210481801e-07,1.3823620412605703e-09,1.227474169035443e-06,2.7207128305670587e-06
2.3928657119969233e-07,0.1983666574552128,3.76,0.0,0.5034310896056073,0.9875495851511384,0.01629280042757196,9.072319368752394e-11,4.749192580161078e-09,0.03934318506162551,0.00592832327288605,0.029074483138941624,0.010572984377391084,0.11170952521903088,0.0014705119259604768,0.08419350809845805,1.865297926475261e-06,6.537591174918105e-06,0.0005364237506568816,0.00013676360533422286,0.0017269493857592973,0.002073640164067859,0.0014221793292916788,0.00023412626726040863,0.0009068552763681443,0.0005289747556887239,4.9394618420198e-05,1.767655161895932e-08,2.0209702411626834e-06,3.2921209031728476e-06,3.641794241678318e-07,1.652897409998326e-06,0.000388596803224255,6.463846311455441e-06,0.0001487657753318601,3.8256501286107455e-09,1.8611232112934047e-07,3.5810369793998605e-07,1.4402379166180506e-09,1.2984897511080479e-06,2.900818470790392e-06
2.416926694689353e-07,0.19844875970657672,3.76,0.0,0.5008296853087209,0.9872760831692664,0.016668991819911726,9.417158988270493e-11,4.899058518746492e-09,0.03970118109710111,0.005939218567395857,0.029571538702494234,0.010639153964261202,0.11370411758150019,0.0014910410477216704,0.08581329648327703,1.867683404612442e-06,6.593769834130297e-06,0.0005502314174868888,0.0001407254313326928,0.0018006965045572925,0.002093027600463612,0.001462786959559557,0.00024163959728561963,0.000947709108942673,0.0005339479385776918,5.0747614132942716e-05,1.779898471932029e-08,2.1188088749833724e-06,3.5047565017827897e-06,3.736304493334414e-07,1.7118054156812331e-06,0.000407006428815288,6.594228651452323e-06,0.00015529025979910482,3.962651354518995e-09,1.953754618702669e-07,3.6992753699610936e-07,1.4994395440298397e-09,1.3724920909901094e-06,3.0899458626600335e-06
2.440987677381783e-07,0.19853094822266779,3.76,0.0,0.4982263103945871,0.987000399539643,0.01704789170902441,9.774154769226073e-11,5.053993571278014e-09,0.040056079122673394,0.0059489788701745745,0.03007073023963804,0.010703903916324841,0.11569832133769022,0.0015114474879334096,0.08743658405558112,1.8696987758948547e-06,6.649351256663718e-06,0.000564093090924718,0.000144728677548034,0.0018763337939606026,0.0021121642985060664,0.0015039917422631076,0.0002492489383715762,0.000989795116773805,0.0005388735332537078,5.210730170075213e-05,1.7919479351398064e-08,2.2194584154184022e-06,3.7273680361000212e-06,3.8314412081386413e-07,1.771599237745292e-06,0.0004259911448646981,6.724877960776608e-06,0.0001619838738250364,4.101757129846569e-09,2.0494918697239978e-07,3.819709261812465e-07,1.5599608658524438e-09,1.4495532052391244e-06,3.288377939626946e-06
2.465048660074213e-07,0.19861320910407415,3.76,0.0,0.4956214446371334,0.9867225622289807,0.01742943974711879,1.0143680596437597e-10,5.214140907347775e-09,0.04040778183979262,0.005957630416094924,0.030571972074296645,0.01076725988021801,0.11769170884936156,0.0015317303148955172,0.08906307853525186,1.871353256120686e-06,6.704319650837033e-06,0.0005780035813355185,0.00014877208569797433,0.0019538682673096064,0.0021310532477290234,0.0015457865123475836,0.00025695210227127393,0.0010331276383070786,0.0005437522279177886,5.3473112865108225e-05,1.8038067239235956e-08,2.3229288769641915e-06,3.960220185667294e-06,3.927173279206035e-07,1.8322552655591617e-06,0.00044555650711760583,6.8557448778177674e-06,0.00016884697393272657,4.242914514672632e-09,2.1483687005417177e-07,3.9423272438616876e-07,1.62179513097132e-09,1.5297451476656981e-06,3.496398962738388e-06
2.489109642766643e-07,0.19869552879669544,3.76,0.0,0.4930155566630592,0.9864425988953139,0.017813576538991033,1.0526115747628958e-10,5.379645426484737e-09,0.0407561961184766,0.005965199077302384,0.031075178283021695,0.01082924699569646,0.11968386352125042,0.001551888799922313,0.0906924952063127,1.8726559274327214e-06,6.758659985837349e-06,0.0005919578147550441,0.0001528543975120047,0.0020333061992239554,0.0021496974296583843,0.0015881638339940364,0.00026474688758930246,0.0010777206450001428,0.0005485846947309009,5.4844490955751035e-05,1.8154779398004406e-08,2.4292288779690036e-06,4.203576807209022e-06,4.0234698659715973e-07,1.8937493662721634e-06,0.0004657077538347933,6.986780990316864e-06,0.00017587983730039928,4.3860693336856766e-09,2.2504167885598167e-07,4.0671166357242176e-07,1.6849349244414972e-09,1.613139979770848e-06,3.7142942710928096e-06
2.5131706254590727e-07,0.1987778940870913,3.76,0.0,0.49040910406357646,0.986160536895957,0.01820024363825731,1.0921844660768086e-10,5.55065368485684e-09,0.041101232979184624,0.005971710353366968,0.03158026277580668,0.010889889885648237,0.12167437964864872,0.001571922406311861,0.09232455677083007,1.8736157347201085e-06,6.812357987598458e-06,0.0006059508327794582,0.0001569743563299578,0.002114653140717669,0.002168099810234121,0.0016311160135218507,0.0002726310817643657,0.0011235877397490935,0.0005533715888811269,5.62208910360824e-05,1.826964612313236e-08,2.5383656732066155e-06,4.457700719915543e-06,4.120300404136833e-07,1.956056928155336e-06,0.00048644980302848726,7.117938873257749e-06,0.00018308266377915593,4.5311662732385675e-09,2.3556657177004735e-07,4.194063509934633e-07,1.7493721974126578e-09,1.6998097416843314e-06,3.942350032330367e-06
2.5372316081515026e-07,0.19886029209768996,3.76,0.0,0.4878025335125461,0.9858764032955386,0.018589383541953216,1.1331256692941487e-10,5.727313819771642e-09,0.04144280756615006,0.005977189363623556,0.03208713937474183,0.010949212649610286,0.12366286226120016,0.0015918307785514397,0.09395899320128649,1.8742414828006046e-06,6.865400133052835e-06,0.0006199777921719925,0.0001611307086162241,0.002197913934376659,0.002186263333199015,0.0016746351121801925,0.0002806024629072223,0.001170742155635787,0.0005581135478340822,5.760178000262457e-05,1.838269698268035e-08,2.6503451862420427e-06,4.722853494857487e-06,4.217634614516968e-07,2.0191529038442424e-06,0.0005077872502094588,7.2491721221384936e-06,0.00019045557792361504,4.678148979443102e-09,2.464142947468671e-07,4.323152715049663e-07,1.8150982971453124e-09,1.7898264235803396e-06,4.180852993640006e-06
2.585353573536363e-07,0.1990251364187512,3.76,0.0,0.4825907714230175,0.9853020281347836,0.01937485642251817,1.2192710625216902e-10,6.0981897057343985e-09,0.04211525088416639,0.005985149134362268,0.03310592419011582,0.011063991570770225,0.12763219976899806,0.0016312712421050592,0.097233946010062,1.8745253095680148e-06,6.969466469943535e-06,0.0006481147335077737,0.00016954760337798438,0.002370192997572936,0.002221885438893127,0.0017633411619785854,0.0002967978617120017,0.0012689640293314971,0.0005674651184483377,6.0374951571766175e-05,1.8603465733802136e-08,2.8828495958877225e-06,5.287284452587561e-06,4.413694413449047e-07,2.1476079778920426e-06,0.0005522650992311242,7.511684365494338e-06,0.00020571180316851823,4.977541646095013e-09,2.6908813735241224e-07,4.587691539695278e-07,1.950379516591193e-09,1.9801880910391653e-06,4.690348918993991e-06
2.628663342382737e-07,0.19917348572477966,3.76,0.0,0.4779040441229446,0.9847782714176682,0.0200896811847716,1.3018813215718515e-10,6.452823127106304e-09,0.04270784069122717,0.005989026625069138,0.03402809583871932,0.011163008760347749,0.13119390066948827,0.0016663391349035336,0.1001869602701318,1.873723671074535e-06,7.060762574719239e-06,0.0006735078040986199,0.0001772348116178764,0.0025318241420226486,0.0022531573338391915,0.0018450312551281098,0.000311649476771933,0.0013618915088118853,0.0005757338685022063,6.288105345205678e-05,1.8796229032658998e-08,3.1018589563092167e-06,5.835582354505507e-06,4.59157315068821e-07,2.265655188350233e-06,0.0005943708722609465,7.747759436742526e-06,0.0002200238855637808,5.252861067213412e-09,2.906217840528675e-07,4.832927060889196e-07,2.0764422418878573e-09,2.163680255839442e-06,5.187504454683859e-06
2.6719731112291115e-07,0.19932175559998422,3.76,0.0,0.47322339586675227,0.9842482110892157,0.020811665823650027,1.3895502086524969e-10,6.828136320839176e-09,0.04328807721754401,0.005989932417313532,0.03495473747719314,0.011258099534925193,0.13474334399592214,0.0017010029357442606,0.10314378623703138,1.871970047803743e-06,7.149756827251932e-06,0.0006989406988342855,0.00018502072515946965,0.0026997007043186396,0.0022836995758098288,0.0019284248229320092,0.00032674876441593617,0.0014591787347000866,0.0005838660859972694,6.539395189016177e-05,1.8983535494306227e-08,3.3301133539250923e-06,6.423603343686134e-06,4.770626722996107e-07,2.385851743757989e-06,0.0006384623293475775,7.983406274868233e-06,0.00023488576262624124,5.533376284709296e-09,3.132341466063254e-07,5.084814775265513e-07,2.2065216012739752e-09,2.359130821125167e-06,5.7229688594131444e-06
2.715282880075486e-07,0.19946988241710162,3.76,0.0,0.4685510541067049,0.9837119954505082,0.021540507945604498,1.4825191237258722e-10,7.22503971290521e-09,0.04385560874826034,0.005987998857710603,0.035885352850009745,0.011349385637715223,0.1382785930614292,0.0017352657971616337,0.1061030924873995,1.8693105719412136e-06,7.236396297141084e-06,0.0007243892099427375,0.0001928983163136648,0.002873827304982627,0.0023135279517394794,0.002013468334716189,0.00034208262819198715,0.0015608894448784448,0.0005918648027173651,6.791096584181102e-05,1.91655315104591e-08,3.567603334273853e-06,7.052801633218599e-06,4.950689799167057e-07,2.5080411050646992e-06,0.0006845544877424061,8.21839399892371e-06,0.00025029570547698373,5.818733075690789e-09,3.369332856584896e-07,5.343225397597313e-07,2.3405489938034124e-09,2.566954218089404e-06,6.298403153229004e-06
2.75859264892186e-07,0.19961780568534707,3.76,0.0,0.46388914247446994,0.9831697703451757,0.022275914259926102,1.5810324493580355e-10,7.644453642972509e-09,0.04441012262314022,0.005983354213910498,0.03681945022743406,0.011436983636496794,0.14179781083421666,0.0017691320074499242,0.1090636122246469,1.8657898688434386e-06,7.320635080089399e-06,0.0007498302447644714,0.00020086068332483798,0.0030542023250452154,0.0023426577478144906,0.002100106649573825,0.00035763798206108437,0.0016670834847203632,0.0005997328516383374,7.042953521675488e-05,1.9342356313962132e-08,3.8143079124164966e-06,7.724603099467887e-06,5.131600556238799e-07,2.632065237995776e-06,0.0007326589606176644,8.452503711307797e-06,0.00026625135513814844,6.108573303776041e-09,3.6172491048306904e-07,5.60801888889265e-07,2.478451654318293e-09,2.787562219391277e-06,6.9154552410359725e-06
2.8019024177682344e-07,0.19976546792499955,3.76,0.0,0.4592396834988951,0.9826216792887703,0.02301760033937752,1.6853369837917488e-10,8.087306651424287e-09,0.04495134390029778,0.0059761227327392065,0.03775654347917706,0.011521005123551325,0.1452992568555166,0.0018026068348674664,0.11202414064642217,1.8614510772323443e-06,7.402434032713908e-06,0.0007752417957653245,0.00020890106609135165,0.003240818179608382,0.0023711037323936096,0.002188283225872671,0.0003734017694060057,0.0017778168222824442,0.0006074728718193558,7.294721839627203e-05,1.951414226051614e-08,4.070195109380724e-06,8.440402092176802e-06,5.313200780654535e-07,2.7577652465140232e-06,0.0007827839880735338,8.685528514835106e-06,0.00028274975886082097,6.402536368767765e-09,3.876123811818007e-07,5.879045007769389e-07,2.6201531131018403e-09,3.021363466969772e-06,7.575755647870253e-06
2.8452121866146087e-07,0.1999128145898793,3.76,0.0,0.45460460134044306,0.9820678635893444,0.023765290373454328,1.7956813556811736e-10,8.554533713899395e-09,0.04547903394510036,0.005966424716241858,0.03869615306150438,0.011601556940067098,0.14878128419519884,0.0018356963822880193,0.11498353239452389,1.8563358761628686e-06,7.481760493665769e-06,0.0008006029092106414,0.0002170128596329935,0.0034336615860342274,0.002398880151154199,0.002277940322527429,0.0003893609802975238,0.0018931415691453373,0.0006150873151959963,7.54616893951387e-05,1.9681015133902354e-08,4.3352224684332914e-06,9.201558415189227e-06,5.495335949190393e-07,2.8849819708779746e-06,0.0008349344803741008,8.917273432820224e-06,0.00029978740550407393,6.700260579381502e-09,4.14596721812093e-07,6.156143874133325e-07,2.7655736347621816e-09,3.2687630123235696e-06,8.2809134049308e-06
2.888521955460983e-07,0.20005979396236087,3.76,0.0,0.44998572452885893,0.9815084624590974,0.024518716918102736,1.912315424023759e-10,9.047074440800939e-09,0.04599298896815818,0.005954376609359298,0.03963780692167904,0.01167874141576429,0.1522423364523969,0.0018684074520160898,0.11794069908988056,1.8504845164651723e-06,7.5585879959112775e-06,0.0008258936532123187,0.0002251896254910407,0.0036327138265464637,0.002426000731804406,0.0023690191918586748,0.0004055026674156224,0.0020131060063701203,0.0006225784548001762,7.797073477245619e-05,1.98430944816735e-08,4.60933755427921e-06,1.0009394478705681e-05,5.677855303408752e-07,3.013556559106216e-06,0.000889112072086264,9.147555255631297e-06,0.0003173602599144665,7.001384453899297e-09,4.426766424647424e-07,6.439146538674365e-07,2.914630642031573e-09,3.530161869432115e-06,9.032512099667424e-06
