Time (s),Volume (m^3),N2,Ne,C2H6(1),O2(2),H2O(3),C(4),CH(5),CH3(18),C2H5(31),CH4(30),C2H4(29),H(6),H2(9),C2H3(28),C2H2(22),HO2(12),CH3O2(36),C2H5O2(40),OH(8),O(7)
3.803636277010758e-07,0.7670007310917735,3.76,0.0,0.972765513675942,0.9999372430429465,5.520061831573054e-05,1.6871989250572207e-14,3.816434538782488e-12,0.0034329498403588695,0.00040318013354813636,0.0006917514978200934,0.0010679897363835118,0.00033027860343592876,0.0006828425110729817,7.615785137566795e-08,2.7445257183451e-08,1.90148780606876e-05,4.418276711470251e-07,1.0745950018978462e-07,2.247408998756093e-05,8.710875338805635e-06
3.857345221497496e-07,0.767010209397084,3.76,0.0,0.9726834128602697,0.9999347343023011,5.7995521723878797e-05,1.783206447916649e-14,3.863299896111246e-12,0.003472912555524342,0.00041351505160018,0.0007102214542990471,0.0011105250637995208,0.00033984743021656864,0.000713073273687175,8.221528399543767e-08,3.005622641918126e-08,1.960010679203047e-05,4.4732373070258084e-07,1.1027742667463748e-07,2.323575303390075e-05,8.984704740236343e-06
3.911054165984234e-07,0.7670198293556826,3.76,0.0,0.9726000992186814,0.9999321576617903,6.088426449968422e-05,1.8831185701008396e-14,3.910049453785478e-12,0.0035126900169859354,0.00042396583181745167,0.0007289041629983794,0.0011541429954699204,0.000349541063188924,0.0007441703801105094,8.865739966900869e-08,3.2873608315776776e-08,2.0198127096337302e-05,4.527931844903103e-07,1.131277986814484e-07,2.400978256080861e-05,9.262533198831813e-06
3.964763110470972e-07,0.7670295925380988,3.76,0.0,0.9725155606819204,0.9999295122625964,6.386835087092732e-05,1.9870306466536422e-14,3.956689651773994e-12,0.0035522848209671534,0.00043453169827852814,0.0007477986164652914,0.0011988555509628521,0.00035935870839553353,0.0007761448668863237,9.550243233259128e-08,3.5910438457663114e-08,2.080908251807801e-05,4.582363646443808e-07,1.160104046494922e-07,2.4796124739295026e-05,9.54434062150566e-06
4.0184720549577097e-07,0.7670395005040552,3.76,0.0,0.9724297852598761,0.9999267972518205,6.694927820381815e-05,2.095038770520037e-14,4.003227037156327e-12,0.0035916995902296185,0.0004452118574848812,0.0007669038204805809,0.001244674667224196,0.00036929955442727835,0.0008090076916726907,1.0276917291923054e-07,3.9180367368909635e-08,2.143311510170148e-05,4.6365360687449757e-07,1.189250280836907e-07,2.5594724256316866e-05,9.83010642497033e-06
4.0721809994444476e-07,0.7670495548022247,3.76,0.0,0.972342761043453,0.9999240117826097,7.012853681622959e-05,2.207239766786745e-14,4.049668263932484e-12,0.0036309369739293824,0.00045600549833910555,0.0007862187941844887,0.0012916121967121242,0.00037936277238914885,0.0008427697315697266,1.1047697508702496e-07,4.2697679239296525e-08,2.207036536141019e-05,4.690452504576437e-07,1.218714475443992e-07,2.6405524311709445e-05,1.0119809532803052e-05
4.1258899439311855e-07,0.76705975696999,3.76,0.0,0.9722544762064476,0.9999211550142846,7.340760979041757e-05,2.3237311876489072e-14,4.096020092761915e-12,0.0036699996474517213,0.0004669117921332339,0.0008057425702019005,0.0013396799055296472,0.00038954751587779883,0.0008774417814449691,1.1864576068513789e-07,4.6477310844243634e-08,2.272097225096574e-05,4.7441163822705617e-07,1.2484943663996585e-07,2.7228466614914006e-05,1.0413428372860506e-05
4.1795988884179234e-07,0.7670701085331998,3.76,0.0,0.9721649190074236,0.9999182261124646,7.678797278521486e-05,2.4446113081090728e-14,4.142289390631095e-12,0.003708890312224302,0.00047792989254729485,0.0008254741947667892,0.0013888894715562527,0.0003998529209708559,0.0009130345522579618,1.272960249497946e-07,5.053487064993259e-08,2.338507313354555e-05,4.797531165583962e-07,1.278587640221122e-07,2.806349138164427e-05,1.0710940875041164e-05
4.2333078329046613e-07,0.7670806110059267,3.76,0.0,0.9720740777915913,0.9999152242491953,8.027109384770057e-05,2.5699791224138424e-14,4.1884831304491174e-12,0.003747611695508608,0.0004890589356582637,0.0008454127278457759,0.0014392524825797058,0.000410278106227962,0.0009495586693851713,1.3644884142258186e-07,5.488665809469448e-08,2.406280375167099e-05,4.850700353530847e-07,1.3089919338417984e-07,2.891053733061854e-05,1.1012324469394286e-05
4.287016777391399e-07,0.7670912658902251,3.76,0.0,0.9719819409926824,0.9999121486030762,8.38584332243629e-05,2.699934341232631e-14,4.234608390570806e-12,0.003786166550169539,0.0005002980399595369,0.0008655572432606988,0.0014907804344291436,0.0004208221727035304,0.0009870246709463748,1.461258665835009e-07,5.9549683037480065e-08,2.4754298197227548e-05,4.903627480187683e-07,1.3397048346228645e-07,2.976954168046916e-05,1.1317556084574593e-05
4.340725721878137e-07,0.7671020746758896,3.76,0.0,0.971888497134828,0.9999089983593858,8.755144317178531e-05,2.8345773895821512e-14,4.2806723542468785e-12,0.0038245576544231157,0.0005116463063910593,0.0008859068288100651,0.0015434847291105678,0.0004314842039712079,0.0010254430061336388,1.5634934419136951e-07,6.454168536397812e-08,2.545968888159733e-05,4.956316114468996e-07,1.3707238803943087e-07,3.064044014692751e-05,1.1626612146641677e-05
4.394434666364875e-07,0.7671130388402145,3.76,0.0,0.971793734834431,0.999905772710209,9.13515677668977e-05,2.974009405499238e-14,4.326682309000772e-12,0.003862787811562226,0.0005231028183802133,0.0009064605863892718,0.001597376672945882,0.00044226326616003735,0.0010648240335440246,1.671421093243222e-07,6.988115474070264e-08,2.6179106505924754e-05,5.008769859873992e-07,1.402046559525831e-07,3.1523166940371516e-05,1.1939468578203354e-05
4.448143610851613e-07,0.7671241598477521,3.76,0.0,0.9716976428020355,0.9999024708545622,9.526024271684476e-05,3.11833223946372e-14,4.372645645931796e-12,0.003900859849660394,0.0005346666418935741,0.0009272176321094763,0.0016524674747166149,0.0004531584080023164,0.0011051780195171427,1.7852759211332342e-07,7.558735050712769e-08,2.6912680031535903e-05,5.060992354203923e-07,1.4336703110279422e-07,3.241765476381212e-05,1.2256100797902188e-05
4.501852555338351e-07,0.7671354391500737,3.76,0.0,0.9716002098441924,0.9998990919985195,9.927889516853166e-05,3.267648454572042e-14,4.418569858944356e-12,0.003938776621253543,0.0005463368254996215,0.0009481770964149944,0.001708768243813491,0.0004641686608931502,0.0011465151364786913,1.9052982116178423e-07,8.168032169571446e-08,2.7660536650532368e-05,5.112987269249968e-07,1.4655925246835495e-07,3.3323834811386075e-05,1.2576483720244611e-05
4.5555614998250887e-07,0.7671468781855306,3.76,0.0,0.9715014248653164,0.9998956353553372,0.00010340894351791618,3.422061327461358e-14,4.464462543903015e-12,0.003976541002999755,0.0005581124004424834,0.0009693381241991118,0.0017662899883930103,0.0004752930389616934,0.0011888454612910956,2.0317342664455626e-07,8.81809271694451e-08,2.8422801756580343e-05,5.164758310451588e-07,1.497810541210312e-07,3.424163676741492e-05,1.2900591755771944e-05
4.6629793887985645e-07,0.7671702411417387,3.76,0.0,0.9712997549625304,0.9998884855972345,0.00011200885659326259,3.746593733509234e-14,4.556184217193968e-12,0.00405162422194448,0.0005819757632414035,0.0010122615226992513,0.001885039919477005,0.0004978801413573626,0.0012765255542884725,2.3048631096217305e-07,1.0249264737640023e-07,2.9991049839180107e-05,5.267643758988558e-07,1.5631231016910024e-07,3.61118175934772e-05,1.3559878293003637e-05
4.759655488874693e-07,0.7671918282401557,3.76,0.0,0.9711135188961707,0.9998817770417465,0.00012014379575831302,4.0571542251288275e-14,4.638704152434198e-12,0.004118707284937462,0.000603803158119586,0.0010515736498413664,0.0019961988900527423,0.0005185886010507396,0.0013589334855152542,2.5752091148899367e-07,1.1699385959483169e-07,3.145297024693951e-05,5.359512862220663e-07,1.622888376983341e-07,3.7833990948559085e-05,1.4165709057612101e-05
4.856331588950821e-07,0.7672139546139382,3.76,0.0,0.9709227343908551,0.999874804561829,0.00012866129637229467,4.385866916437981e-14,4.721244622772641e-12,0.004185342404468799,0.000625956173197021,0.001091526216290199,0.002111480200135619,0.0005396507149352613,0.0014447115853487616,2.8704437206141543e-07,1.331793677285781e-07,3.2963439037984695e-05,5.450715736634805e-07,1.6835684776911833e-07,3.959265677163421e-05,1.478318827870209e-05
4.95300768902695e-07,0.7672366281426966,3.76,0.0,0.970727340517501,0.9998675638451006,0.00013756928894306482,4.733360311481773e-14,4.803853475389298e-12,0.00425154717657607,0.0006484285460719264,0.0011321147720940064,0.0022309441494534166,0.0005610601227612354,0.001533914952826931,3.1922237343581883e-07,1.5120279056492546e-07,3.452311871908593e-05,5.541275153131842e-07,1.745146153588341e-07,4.1387350512073964e-05,1.541214864319741e-05
5.049683789103078e-07,0.7672598565485039,3.76,0.0,0.9705272775192191,0.9998600506642714,0.00014687559690685032,5.100270736187912e-14,4.8865795345863675e-12,0.0043173394157859845,0.0006712138422555034,0.0011733350275330045,0.0023546498317216498,0.0005828102927665825,0.001626597555956349,3.542270401044524e-07,1.7122788330679205e-07,3.6132650678664655e-05,5.631214198253009e-07,1.8076036632496593e-07,4.3217591940184894e-05,1.6052417679703325e-05
5.146359889179206e-07,0.7672836473921127,3.76,0.0,0.9703224868443893,0.9998522608793415,0.00015658793305817456,5.4872424793479424e-14,4.969472573362911e-12,0.0043827371450274,0.0006943054584642466,0.0012151828549369552,0.002482655102016913,0.0006048945249875256,0.0017228122027135048,3.9223693945462215e-07,1.9342892840947657e-07,3.7792654685713404e-05,5.720556262711908e-07,1.8709227824586756e-07,4.5082885258328854e-05,1.6703817819217165e-05
5.243035989255335e-07,0.7673080080685035,3.76,0.0,0.9701129111791077,0.9998441904397547,0.00016671389600578213,5.894927957240669e-14,5.052583282454779e-12,0.0044477585848285055,0.0007176966262970939,0.001257654290405846,0.0026150165448191416,0.0006273059549618124,0.001822610512691739,4.334370679725956e-07,2.1799112633741954e-07,3.950372840283922e-05,5.809325028925748e-07,1.9350848137054942e-07,4.698271924248833e-05,1.7366166467418896e-05
5.339712089331463e-07,0.767332945803055,3.76,0.0,0.9698984944789378,0.9998358353864982,0.000177260966660973,6.323987900495939e-14,5.1359632369367055e-12,0.0045124221418304045,0.0007413804162850609,0.0013007455354291124,0.0027517894427792813,0.0006500375578103421,0.001926042889445174,4.780188244535696e-07,2.451109854749462e-07,4.126644691435706e-05,5.897544457582765e-07,2.0000705967443315e-07,4.8916567414099624e-05,1.8039276088179782e-05
5.436388189407591e-07,0.7673584676475277,3.76,0.0,0.9696791819998946,0.9998271918541459,0.00018823650476534605,6.775091562850471e-14,5.219664860489874e-12,0.00457674639661842,0.0007653497423165481,0.0013444529583952333,0.002893027746291539,0.0006730821527002388,0.0020331584936026954,5.261799698221418e-07,2.749967104791074e-07,4.3081362270806875e-05,5.985238773240537e-07,2.065860520223011e-07,5.08838882432516e-05,1.87229542984555e-05
5.53306428948372e-07,0.7673845804763003,3.76,0.0,0.9694549203285905,0.9998182560728388,0.0001996477454652064,7.248916950375667e-14,5.303741387409388e-12,0.004640750090902518,0.0007895973664263909,0.0013887730959859846,0.003038784043937118,0.0006964324076764357,0.0021440052168127284,5.781245735544136e-07,3.0786858822422045e-07,4.4949003050976e-05,6.072432448990169e-07,2.1324345343541477e-07,5.288412538330452e-05,1.9417003974269113e-05
5.629740389559848e-07,0.7674112909826694,3.76,0.0,0.9692256574114766,0.9998090243701991,0.00021150179594009352,7.746151069995085e-14,5.388246822373122e-12,0.004704452114070047,0.0008141159039409465,0.0014337026544487645,0.0031891095338711707,0.0007200808448534288,0.0022586296565841654,6.340629465934499e-07,3.439593705119456e-07,4.686987394261023e-05,6.159150190210934e-07,2.1997721646087923e-07,5.4916707937132365e-05,2.0121223367627298e-05
5.726416489635976e-07,0.7674386056753068,3.76,0.0,0.9689913425831063,0.9997994931731715,0.00022380563209270347,8.267490195926826e-14,5.4732358980412665e-12,0.0047678714891380035,0.0008388978289692711,0.00147923851074113,0.0033440539962191493,0.000744019845956664,0.002377077092083406,6.942115606980438e-07,3.835146527346562e-07,4.884445534289747e-05,6.245416917445664e-07,2.2678525264074386e-07,5.69810507548282e-05,2.083540623415145e-05
5.823092589712105e-07,0.7674665308748495,3.76,0.0,0.9687519265933617,0.9997896590097903,0.00023656609530739312,8.813640152724353e-14,5.558764030591978e-12,0.004831027358129973,0.0008639354802314042,0.0015253777135416078,0.003503665766548342,0.0007682416582042352,0.0024993914609471087,7.587929541507209e-07,4.2679324769957224e-07,5.087320297980597e-05,6.331257748424398e-07,2.3366543407861713e-07,5.9076554762701795e-05,2.1559341971245207e-05
5.919768689788233e-07,0.767495072710644,3.76,0.0,0.9685073616335788,0.9997795185108642,0.000249789889284386,9.385316613420946e-14,5.644887273297944e-12,0.004893938966906831,0.0008892210672126011,0.0015721174841212499,0.0036679917104776778,0.0007927384005174712,0.0026256153371675243,8.280356238181249e-07,4.740675538110186e-07,5.295654755529884e-05,6.416697979269157e-07,2.4061559510095643e-07,6.12026073232498e-05,2.2292815766564243e-05
6.016444789864361e-07,0.7675242371176431,3.76,0.0,0.9682576013615055,0.9997690684115783,0.00026348357695678976,9.983245411153842e-14,5.731662268233297e-12,0.004956625649483164,0.0009147466766308687,0.0016194552170706528,0.003837077199487383,0.0008175020700475126,0.002755789910105828,9.021739036121712e-07,5.256239167969963e-07,5.5094894411408846e-05,6.50176306491663e-07,2.4763353400974126e-07,6.335858262568096e-05,2.303560875651377e-05
6.11312088994049e-07,0.7675540298334685,3.76,0.0,0.9680026009250409,0.9997583055530056,0.00027765357749746103,1.060816286251562e-13,5.819146196210808e-12,0.005019106811864331,0.0009405042792035938,0.0016673884808775154,0.004010966087987353,0.0008425245490033893,0.002889954964686211,9.814478294533968e-07,5.817629841646167e-07,5.728862322010183e-05,6.586478598799842e-07,2.547170149227842e-07,6.554384210642824e-05,2.37874981944537e-05
6.209796990016618e-07,0.7675844563956501,3.76,0.0,0.9677423169846933,0.9997472268835279,0.0002923061634226121,1.1260816100803204e-13,5.9073967250702564e-12,0.005081401915440495,0.0009664857366982085,0.0017159150183501447,0.004189700691700413,0.0008677976117662801,0.0030281488628209397,1.066102990874106e-06,6.428000515790052e-07,5.9538087697804623e-05,6.67087029183228e-07,2.618637696976893e-07,6.775773489895637e-05,2.454825762826576e-05
6.306473090092746e-07,0.7676155221390352,3.76,0.0,0.9674767077347053,0.9997358294601604,0.0003074474577988767,1.1941963417261252e-13,5.996471956448187e-12,0.0051435304599755805,0.0009926828092509307,0.0017650327468826737,0.004373321767413466,0.0008933129322737766,0.003170408526113565,1.1563903694374402e-06,7.09065400373563e-07,6.184361534541443e-05,6.754963950740192e-07,2.6907149993521733e-07,6.999959831206033e-05,2.5317657086910648e-05
6.403149190168875e-07,0.7676472321933911,3.76,0.0,0.9672057329227985,0.9997241104497745,0.0003230834315603469,1.2652374608341508e-13,6.086430371157615e-12,0.00520551196623056,0.0010190871629366766,0.001814739758558121,0.004561868494146467,0.0009190620916570535,0.0033167694198845787,1.2525661641920166e-06,7.809046254114984e-07,6.420550721454669e-05,6.838785455791342e-07,2.763378790575228e-07,7.22687583357547e-05,2.609546327557511e-05
6.499825290245003e-07,0.7676795914811938,3.76,0.0,0.9669293538684879,0.9997120671302234,0.00033921990094190206,1.3392831326922506e-13,6.17733077330911e-12,0.005267365958262423,0.0010456903775721744,0.00186503432008583,0.004755378455785879,0.0009450365861128002,0.0034672655385606724,1.3548916044297963e-06,8.586789525304221e-07,6.662403770071339e-05,6.92236073797116e-07,2.8366055445641845e-07,7.456453017375643e-05,2.6881439778976157e-05
6.596501390321131e-07,0.7677126047156141,3.76,0.0,0.9666475334799212,0.9996996968913558,0.0003558625250349183,1.4164127435367903e-13,6.269232233314339e-12,0.005329111945441693,0.001072483954733356,0.001915914872570215,0.004953887625225759,0.0009712278349908005,0.0036219293924655235,1.4636327500615707e-06,9.427655448166628e-07,6.909945436405838e-05,7.005715755659938e-07,2.910371497065269e-07,7.688621880146387e-05,2.7675347272358394e-05
6.69317749039726e-07,0.7677462763987067,3.76,0.0,0.9663602362692069,0.9996869972359278,0.00037301680347120265,1.4967069358249898e-13,6.362194029921234e-12,0.005390769404232773,0.0010994593259672752,0.001967380031108194,0.005157430350055991,0.0009976271890772108,0.003780791996046527,1.579060279968299e-06,1.03355779697514e-06,7.163197777820471e-05,7.088876470866935e-07,2.984652668379354e-07,7.923311954823645e-05,2.84769437396916e-05
6.789853590473388e-07,0.7677806108198022,3.76,0.0,0.9660674283661919,0.9996739657803998,0.0003906880742407133,1.5802476432524497e-13,6.456275591432605e-12,0.005452357759782391,0.0011266078611780906,0.002019428584213105,0.00536603933983329,0.0010242259390528935,0.003943882857568335,1.7014492687284281e-06,1.1314656170831848e-06,7.422180140769814e-05,7.171868825079089e-07,3.0594248866275635e-07,8.160451870268811e-05,2.9285984698551036e-05
6.886529690549516e-07,0.7678156120541136,3.76,0.0,0.9657690775306552,0.999660600255623,0.00040888151164832943,1.6671181252915525e-13,6.551536436261561e-12,0.005513896367362405,0.0011539208771660207,0.0020720594930633686,0.005579745654966595,0.0010510153241055202,0.004111229970300302,1.831078952162809e-06,1.2369156950414242e-06,7.68690915144564e-05,7.254718714783898e-07,3.13466381149787e-07,8.399969413962297e-05,3.0102223431138785e-05
6.983205790625645e-07,0.7678512839615498,3.76,0.0,0.9654651531628923,0.9996468985074122,0.0004276021244146154,1.7574030010244078e-13,6.648036112980675e-12,0.005575404493713928,0.0011813896462975879,0.0021252718905745947,0.00579857869724448,0.001077986540673586,0.004282859805221166,1.9682324821800254e-06,1.3503517570613847e-06,7.957398709355851e-05,7.337451966727404e-07,3.210344958412856e-07,8.641791596716604e-05,3.09254112208823e-05
7.079881890701773e-07,0.7678876301857515,3.76,0.0,0.9651556263126633,0.9996328584970013,0.000446854753925193,1.8511882820430635e-13,6.745834140025676e-12,0.00563690129834041,0.0012090054052849744,0.0021790650802943276,0.006022566202027932,0.0011051307512999705,0.0044587973052604285,2.1131966714449687e-06,1.4722348055582119e-06,8.233659983863119e-05,7.420094312969723e-07,3.2864437230571043e-07,8.885844719256612e-05,3.175529759402526e-05
7.176557990777901e-07,0.7679246541533423,3.76,0.0,0.9648404696864847,0.9996184783013835,0.00046664407263298307,1.9485614041899296e-13,6.844989945216347e-12,0.0056984058147977025,0.0012367593640519137,0.002233438535119063,0.006251734232127681,0.0011324390935722782,0.0046390658810918665,2.2662617284315145e-06,1.6030433438481453e-06,8.515701413701174e-05,7.502671365801563e-07,3.362935406201372e-07,9.132054440508033e-05,3.2591630565607636e-05
7.27323409085403e-07,0.7679623590734006,3.76,0.0,0.964519657653251,0.9996037561135312,0.0004869745826172133,2.0496112579127713e-13,6.9455628052574995e-12,0.005759936932029308,0.0012646427146632234,0.002288391895833671,0.0064861071733808085,0.001159902689126881,0.00482368740849069,2.427720983455947e-06,1.7432735850840688e-06,8.803528709478716e-05,7.585208592586058e-07,3.439795238759651e-07,9.380345847428588e-05,3.3434156889215587e-05
7.369910190930158e-07,0.7680007479371538,3.76,0.0,0.9641931662481695,0.9995886902425007,0.0005078506143027044,2.1544282170112433e-13,7.0476117853828845e-12,0.005821513375795012,0.0012926466402949223,0.0023439249694738114,0.006725707731937049,0.0011875126526934095,0.005012682227261682,2.5978706063214647e-06,1.8934396448982545e-06,9.097144859173106e-05,7.667731290590679e-07,3.516998407014387e-07,9.630643526210904e-05,3.428262230986899e-05
7.466586291006286e-07,0.768039823517894,3.76,0.0,0.9638609731750065,0.9995732791134151,0.0005292763253425529,2.263104165555696e-13,7.151195679304985e-12,0.005883153690240874,0.001320762324221736,0.002400037727512448,0.006970556933260728,0.0012152601011563102,0.005206069141741649,2.7770093162355613e-06,2.054073717259029e-06,9.396550136607959e-05,7.750264561874384e-07,3.5945200779446373e-07,9.88287163468133e-05,3.5136771819403626e-05
7.563262391082415e-07,0.7680795883711172,3.76,0.0,0.9635230578066384,0.9995575212673302,0.0005512556996669231,2.3757325227639107e-13,7.256372949632631e-12,0.005944876219658121,0.0013489809587988058,0.00245673030387197,0.0072206741228498725,0.001243136162610099,0.005403865422875416,2.9654380846912883e-06,2.225726233087483e-06,9.701742112900962e-05,7.832833288295073e-07,3.672335424591673e-07,0.00010136953975714525,3.5996349913696284e-05
7.659938491158543e-07,0.7681200448348826,3.76,0.0,0.9631794011839087,0.9995414153609821,0.0005737925467002444,2.4924082656273787e-13,7.363201668916415e-12,0.006006699090477919,0.0013772937544145073,0.002514002992763978,0.007476076968669556,0.0012711319853850166,0.005606086811860486,3.163459832029824e-06,2.4089660012213843e-06,0.00010012715670860387,7.915462106702223e-07,3.750419651396536e-07,0.00010392814071480438,3.686110085107657e-05
7.756614591234671e-07,0.768161195030394,3.76,0.0,0.9628299860127988,0.9995249601664146,0.0005968905007486889,2.6132279490858937e-13,7.471739461479031e-12,0.006068640193548156,0.0014056919483914525,0.0025718562463592,0.007736781465292207,0.001299238747019984,0.005812747525351507,3.3713791184254764e-06,2.6043803313560163e-06,0.00010329463022301037,7.998175384379008e-07,3.828748019444403e-07,0.00010650375238337341,3.773076891126521e-05
7.8532906913108e-07,0.7682030408627996,3.76,0.0,0.96247479665992,0.9995081545704928,0.000620553020559373,2.7382897235573887e-13,7.582043446184482e-12,0.0061307171667373634,0.0014341668138130733,0.0026302906722904746,0.008002801939733158,0.0013274476631600545,0.006023860262211649,3.589501830054828e-06,2.812575138635675e-06,0.0001065197372824278,8.080997194797448e-07,3.907295871551162e-07,0.00010909560662182714,3.8605098654179275e-05
7.949966791386928e-07,0.7682455840222091,3.76,0.0,0.9621138191463422,0.9994909975742996,0.0006447833890522914,2.867693349639176e-13,7.694170180296244e-12,0.006192947377909721,0.0014627096682535248,0.002689307030992188,0.00827415105896548,0.001355749996355924,0.0062394362117940486,3.818134861229372e-06,3.034175029614592e-06,0.00010980234721947441,8.163951293748988e-07,3.986038657128461e-07,0.00011170293474072549,3.9483835177947696e-05
8.046642891463056e-07,0.7682888259849253,3.76,0.0,0.9617470411397765,0.9994734882924167,0.0006695847132255589,3.001540209806913e-13,7.808175604569827e-12,0.00625534790831371,0.0014913118823891517,0.0027489062328799824,0.008550839839093896,0.0013841370647435572,0.006459485063732713,4.057585793285463e-06,3.269823369352172e-06,0.00011314230334742531,8.247061095911652e-07,4.064951956764625e-07,0.00011432496825919248,4.036672437548519e-05
8.143318991539185e-07,0.7683327680148857,3.76,0.0,0.9613744519451372,0.9994556259520959,0.0006949599242340923,3.1399333169487036e-13,7.924114989719902e-12,0.006317935536425439,0.0015199648884703105,0.0028090893353749542,0.00883287765616347,0.0014126002505825326,0.006684015019218422,4.308162571036578e-06,3.520182329454283e-06,0.00011653942324573385,8.330349651913255e-07,4.144011506460191e-07,0.000116960939660786,4.125351318898152e-05
8.239995091615313e-07,0.7683774111653111,3.76,0.0,0.9609960424935016,0.9994374098923179,0.0007209117776414306,3.282977319583646e-13,8.042042884396264e-12,0.006380726722285936,0.0015486601886329884,0.002869857539776993,0.009120272258574681,0.001441131008632379,0.006913032803731585,4.570173177600842e-06,3.7859329169197774e-06,0.00011999349907218487,8.413839625948373e-07,4.223193221458487e-07,0.00011961008314637535,4.214394986167314e-05
8.336671191691441e-07,0.76842275628056,3.76,0.0,0.9606118053295093,0.9994188395627429,0.000747442853843961,3.430778503626868e-13,8.162013064796579e-12,0.0064437375923698656,0.0015773893630303916,0.002931212187992262,0.009413029781072765,0.001469720874346896,0.007146543681200499,4.843925308421292e-06,4.067774983699336e-06,0.0001235042979009635,8.497553274004742e-07,4.3024732196134894e-07,0.0001222716353821616,4.3037784186278665e-05
8.43334729176757e-07,0.7684688039981764,3.76,0.0,0.9602217345972234,0.9993999145225585,0.0007745555586663805,3.5834447905764814e-13,8.284078486036925e-12,0.006506983925021097,0.0016061440777654819,0.002993154759120224,0.009711154760275282,0.001498361471867273,0.007384551469550058,5.1297260452974955e-06,4.366427216921797e-06,0.00012707156208586164,8.581512422752319e-07,4.3818278442393344e-07,0.00012494483624100308,4.393476774949381e-05
8.530023391843698e-07,0.7685155547511348,3.76,0.0,0.9598258260244983,0.999380634439221,0.0008022521241268061,3.741085732011879e-13,8.408291235393847e-12,0.006570481136488406,0.0016349160926063195,0.0030556868659059227,0.010014650151698506,0.0015270445217956874,0.007627058557602765,5.4278815312449824e-06,4.6826271097912675e-06,0.00013069500964778648,8.665738449145923e-07,4.4612336863881723e-07,0.0001276289295352419,4.4834654171961465e-05
8.626699491919826e-07,0.7685630087702695,3.76,0.0,0.9594240769058927,0.9993609990871012,0.0008305346093695303,3.903812500307413e-13,8.534702487523618e-12,0.006634244267592389,0.0016636972684670192,0.0031188102510635862,0.01032351734823962,0.0015557618487320353,0.007874065923290815,5.738696646993351e-06,5.0171309132061776e-06,0.0001343743346856807,8.750252260789558e-07,4.540667606505548e-07,0.0001303231637392681,4.5737199343151665e-05
8.723375591995955e-07,0.7686111660868883,3.76,0.0,0.9590164860841695,0.9993410083460296,0.0008594049017630089,4.071737875480429e-13,8.663362461756448e-12,0.006698287971052173,0.0016924795746381107,0.003182526783477904,0.010637756200068658,0.0015845053885574429,0.008125573153135203,6.0624746899250125e-06,5.3707135681990826e-06,0.0001381092078099134,8.835074277107703e-07,4.620106755415197e-07,0.0001330267927001067,4.664216165060941e-05
8.820051692072083e-07,0.7686600265355571,3.76,0.0,0.9586030539304325,0.999320662199753,0.0008888647181602779,4.244976228108051e-13,8.794320381554687e-12,0.006762626499498239,0.0017212550957511927,0.0032468384542895965,0.010957365035881055,0.001613267195449269,0.008381578462945028,6.399517056244489e-06,5.744168619342852e-06,0.00014189927659715446,8.920224411365775e-07,4.699528594588025e-07,0.00013573907633436682,4.7549302203053206e-05
8.916727792148211e-07,0.7687095897570556,3.76,0.0,0.9581837823229519,0.9992999607342993,0.0009189156063186138,4.4236434982627085e-13,8.927624436215414e-12,0.00682727369419494,0.0017500160384638253,0.0033117473728721813,0.011282340685458811,0.0016420394486134403,0.008642078719687786,6.750122927152741e-06,6.13830810931527e-06,0.0001457441660657016,9.005722053578834e-07,4.778910915653037e-07,0.00013845928130995302,4.845838504683254e-05
9.01340389222434e-07,0.7687598552014936,3.76,0.0,0.9577586746247206,0.9992789041362574,0.0009495589464748795,4.607857170432217e-13,9.063321744888619e-12,0.006892242974493869,0.001778754737851804,0.0033772557627070213,0.011612678503485767,0.001670814458721089,0.008907069464478988,7.114588959782758e-06,6.553962454859175e-06,0.00014964347917019176,9.091586054344298e-07,4.858231859111132e-07,0.00014118668171100529,4.93691773752822e-05
9.110079992300468e-07,0.7688108221315787,3.76,0.0,0.9573277356598091,0.9992574926909771,0.000980795953072655,4.79773624440614e-13,9.201458322973174e-12,0.006957547328036416,0.0018074636634971008,0.0034433659571639786,0.011948372394560085,0.0016995846740376851,0.009176544936637571,7.493208983631168e-06,6.991980304419582e-06,0.00015359679731459318,9.177834709630947e-07,4.937469932215971e-07,0.00014392055968460657,5.028144973053945e-05
9.206756092376596e-07,0.7688624896260329,3.76,0.0,0.9568909716885682,0.9992357267806888,0.0010126276766369044,4.993401202126017e-13,9.342079050943293e-12,0.007023199301721339,0.0018361354252609955,0.003510080395195149,0.01228941483934482,0.0017283426862340382,0.009450498098751463,7.886273703196565e-06,7.453228377781953e-06,0.00015760368088234562,9.264485746553078e-07,5.016604025989417e-07,0.00014666020606787344,5.119497619742224e-05
9.303432192452725e-07,0.7689148565831442,3.76,0.0,0.9564483903817387,0.9992136068825556,0.0010450550057916259,5.194973970512865e-13,9.485227645648974e-12,0.007089210993450332,0.0018647627787331256,0.003577401616949305,0.012635796921795676,0.0017570812358698095,0.009728920662696209,8.294070407508364e-06,7.938591288077358e-06,0.00016166366978249055,9.35155631015506e-07,5.095613431342588e-07,0.0001494049209941272,5.210953458899796e-05
