Time (s),Volume (m^3),N2,Ne,C2H6(1),O2(2),H2O(3),C(4),CH(5),CH3(18),C2H5(31),CH4(30),C2H4(29),H(6),H2(9),C2H3(28),C2H2(22),HO2(12),CH3O2(36),C2H5O2(40),OH(8),O(7),CH2O(19),H2O2(13),HCO(16),CO(14),C2H5O(43),CH2CHO(34),C2H(21),CH3O(26),HCCO(20),C3H6(255),C3H6(60),C3H6(51),C3H5(214)
2.803043839470852e-06,0.7440064441885965,3.76,0.0,0.718920760183992,0.9931809688967164,0.00986254921583212,2.1387542566126699e-13,3.036751379782073e-11,0.014627734128597478,0.00327726877232155,0.013976104561235237,0.07866283795791276,0.0035832257348821007,0.06294330216590793,8.951767466544684e-05,0.0003338087798368404,0.000862741617277029,2.3307079470038943e-06,1.1003592972928357e-06,0.0004211085682696091,0.00013681409920491367,0.0006426203601851462,0.00012937313636410218,5.6002824337309e-05,0.0004950018612639913,6.428930146799912e-09,3.0082127447402686e-05,3.826253121261054e-08,2.569832187264587e-06,2.15247137407239e-07,4.324854495061764e-08,4.877839720059391e-05,1.286805513544128e-10,7.044747540547107e-06
2.851767542472588e-06,0.744370753824939,3.76,0.0,0.7157617397511872,0.9929220732883526,0.010238437621135577,2.2698338256200513e-13,3.187280157610827e-11,0.014939693145229362,0.0033027961044591937,0.014483291519286378,0.08130970549312382,0.0036224340564488208,0.06507844678700787,9.365844202399709e-05,0.00035864750303469677,0.0008830895412671646,2.379320246642537e-06,1.108215686054665e-06,0.0004274550282901874,0.00013867528109123644,0.0006786684472527059,0.00013628843341200668,5.897850420364355e-05,0.0005333928599237898,6.4893335353993646e-09,3.1590813749824056e-05,4.1505071277990337e-08,2.679462995809862e-06,2.3789409343135213e-07,4.6275563974291865e-08,5.331542335016522e-05,1.3770330579082064e-10,7.66741192077098e-06
2.9004912454743235e-06,0.7447374935827973,3.76,0.0,0.7125806259191304,0.9926593019948008,0.010619124527140719,2.406475648605823e-13,3.343170361327837e-11,0.015249260902487613,0.0033270251757423186,0.014999105092637723,0.08397350576282665,0.0036606316416814898,0.06722781683033399,9.785982674684148e-05,0.0003846407813907224,0.0009032080482277417,2.4274753237575786e-06,1.1156138936477977e-06,0.00043371493425791824,0.00014050859848533433,0.0007158922997143037,0.00014335635427075967,6.202524371316283e-05,0.000573731674659729,6.547581770513988e-09,3.312473296250984e-05,4.4920834967154636e-08,2.790230172690682e-06,2.622382774711949e-07,4.941912494469612e-08,5.815059429646432e-05,1.4707520846044132e-10,8.326329244183273e-06
2.9492149484760593e-06,0.7451065255714636,3.76,0.0,0.7093786708957811,0.9923926922266917,0.011004504672194122,2.5488268619691726e-13,3.5045515340904195e-11,0.015556213997627735,0.0033499903884648013,0.015523355481378301,0.08665310994605577,0.0036978493422950946,0.06939059478503891,0.00010211932326862518,0.00041180639393568173,0.0009230981116828742,2.475136649722822e-06,1.1225666869853235e-06,0.00043989071095745303,0.0001423151202488605,0.0007542878792612829,0.00015057202729514194,6.514203429967976e-05,0.0006160596222429818,6.6037370503082345e-09,3.468284091173708e-05,4.851298374984624e-08,2.902025682945318e-06,2.8835244981449137e-07,5.26785119231157e-08,6.329408040107113e-05,1.56794282996718e-10,9.022284087750458e-06
2.997938651477795e-06,0.7454777158075095,3.76,0.0,0.7061570972515138,0.9921222801396161,0.011394475420714202,2.697035919440294e-13,3.671555069799016e-11,0.015860342617561862,0.003371724394603667,0.016055846382022936,0.08934741911900092,0.003734115636122729,0.07156598996244633,0.00010643444601651728,0.0004401614223240652,0.0009427617320214185,2.5222700796896457e-06,1.1290862143110664e-06,0.0004459845478243254,0.00014409582025678107,0.0007938498821169212,0.00015793054230651404,6.832782822895714e-05,0.0006604171430830391,6.657858029748051e-09,3.626410477622656e-05,5.2284525466282696e-08,3.0147450139437385e-06,3.163096501480459e-07,5.6052804213169125e-08,6.875589913323137e-05,1.668579445077937e-10,9.756015311211527e-06
3.0466623544795308e-06,0.7458509339304444,3.76,0.0,0.7029170990625836,0.9918481009843794,0.011788936567444508,2.8512523613673465e-13,3.844314015663506e-11,0.016161449963736748,0.0033922582678531884,0.016596375633578714,0.0920553629183011,0.003769456837456749,0.07375323700174101,0.00011080272860547364,0.0004697222514341563,0.0009622018346500988,2.568843751217585e-06,1.1351840642104154e-06,0.00045199842047170255,0.0001458515848752108,0.0008345717919032991,0.0001654269687192511,7.158153744557096e-05,0.0007068437837187057,6.710000147531444e-09,3.786750253117437e-05,5.623831257578296e-08,3.128287371833506e-06,3.461831080604718e-07,5.954088171089473e-08,7.454589575999505e-05,1.7726301418414562e-10,1.0528214947743252e-05
3.0953860574812665e-06,0.7462260531134939,3.76,0.0,0.6996598429321563,0.9915701892449514,0.012187790160785883,3.011626591832321e-13,4.022962880267536e-11,0.016459351696698703,0.00341162166684447,0.017144735834889374,0.09477589833793114,0.003803897299412771,0.07595159450608638,0.00011522172351811719,0.0005005045700566779,0.0009814221722545438,2.6148279857299625e-06,1.1408713215727963e-06,0.00045793411186757695,0.00014758322031344063,0.0008764459328107389,0.00017305637234607652,7.490203285785758e-05,0.0007553781789576821,6.760215937262973e-09,3.949202248407779e-05,6.037704075597688e-08,3.2425558327827393e-06,3.7804615393609173e-07,6.314143004863438e-08,8.067372474223631e-05,1.8800573557492512e-10,1.133952727842943e-05
3.1441097604830023e-06,0.7466029498894378,3.76,0.0,0.6963864688926047,0.9912885787641134,0.012590940345040994,3.178309661043591e-13,4.207637450959234e-11,0.016753875402867727,0.0034298429885551043,0.01770071493330744,0.09750800865551723,0.0038374596067624637,0.07816034380590817,0.00011968900221657097,0.0005325233717713341,0.0010004272314029965,2.6601951934048527e-06,1.1461586202267782e-06,0.0004637932328610649,0.00014929145975371995,0.0009194635229591683,0.00018081383088209898,7.82881440463806e-05,0.0008060580338594099,6.808555323628827e-09,4.113666291635346e-05,6.470324780666816e-08,3.3574574518332085e-06,4.1197213033944787e-07,6.685294668075343e-08,8.714883189011856e-05,1.9908179220748528e-10,1.219054809110817e-05
3.192833463484738e-06,0.7469815040399541,3.76,0.0,0.6930980911987478,0.9910033028572794,0.012998293220638214,3.351453055028476e-13,4.398474622271465e-11,0.017044860087731636,0.003446949509962693,0.01826409678592512,0.10025070247742478,0.0038701647568335318,0.08037878783987872,0.00012420215565599763,0.0005657929561391038,0.0010192221436374296,2.7049197822907166e-06,1.1510561916369788e-06,0.00046957724165230076,0.00015097697014317832,0.0009636147277806164,0.0001886944481226842,8.173865939296629e-05,0.0008589201058136344,6.855065897173448e-09,4.2800431854383176e-05,6.92193128956143e-08,3.4729033260141592e-06,4.480343041063442e-07,7.067374790665942e-08,9.398043731378483e-05,2.1048632664969606e-10,1.3081824114735749e-05
3.2415571664864737e-06,0.7473615984753388,3.76,0.0,0.6897957990208109,0.9907143944149468,0.013409756721339428,3.531208492342775e-13,4.5956122295019283e-11,0.017332155696977776,0.0034629675172072574,0.01883466169427626,0.10300301289324447,0.0039020323273452106,0.0826062501453779,0.0001287587951219673,0.0006003269303125204,0.0010378126011760637,2.7489780719654613e-06,1.155573909283534e-06,0.0004752874619707172,0.00015264035858580444,0.0010088887132775537,0.00019669336695171636,8.525232660221081e-05,0.0009140001869432048,6.899793164893281e-09,4.448234697592166e-05,7.392745613719296e-08,3.5888086196602324e-06,4.863057793095461e-07,7.460197544289936e-08,0.00010117751921266772,2.222139612819668e-10,1.401385262435714e-05
3.2902808694882095e-06,0.7477431191385803,3.76,0.0,0.6864806570481012,0.9904218859944275,0.013825240507003527,3.7177277259517046e-13,4.79918888863598e-11,0.01761562266548687,0.003477922422055345,0.019412186913672795,0.10576399672825593,0.0039330806307734485,0.08484207394829005,0.0001333565533311946,0.0006361382111512262,0.001056204777279439,2.7923482118317504e-06,1.1597213286048376e-06,0.00048092509985923725,0.00015428217830293936,0.0010552736990131477,0.00020480578114230052,8.88278535812676e-05,0.0009713330870606727,6.942780780001747e-09,4.6181435645596085e-05,7.882973852894432e-08,3.7050925606045583e-06,5.268594113258993e-07,7.863560374386687e-08,0.00010874879853702955,2.3425882000590735e-10,1.4987081210025398e-05
3.3390045724899452e-06,0.7481259549142026,3.76,0.0,0.6831537060135481,0.9901258099015257,0.01424465587049166,3.911162352886797e-13,5.009343847655601e-11,0.01789513149271,0.0034918388661411763,0.019996447138153982,0.10853273388344921,0.003963326855528227,0.08708562134292862,0.00013799308573301597,0.0006732390279019509,0.001074405251299697,2.835010103879938e-06,1.1635077227578497e-06,0.0004864912590536728,0.00015590293415407123,0.0011027570107135702,0.00021302694600520928,9.246390963382382e-05,0.0010309526173731388,6.984070749318466e-09,4.789673506372323e-05,8.392806223244096e-08,3.821678407515202e-06,5.697677222066449e-07,8.277244849412349e-08,0.00011670272455516854,2.466145510338957e-10,1.600190770446335e-05
3.387728275491681e-06,0.7485099975501778,3.76,0.0,0.6798159631489715,0.9898261982628199,0.014667915657325814,4.1116636331690444e-13,5.2262168445009566e-11,0.018170562342842058,0.003504740813530151,0.0205872149620241,0.11130832675298746,0.0039927871943287825,0.08933627255309878,0.00014266607196330812,0.0007116409254887268,0.0010924209383991585,2.876945329679435e-06,1.1669421143673413e-06,0.0004919869549559166,0.00015750308771732567,0.0011513251323613677,0.0002213521879263899,9.615912692904746e-05,0.001092891575105298,7.02370361659401e-09,4.9627292513800106e-05,8.922417118897358e-08,3.9384933897997695e-06,6.151028175581634e-07,8.70101743113516e-08,0.00012504746135514724,2.5927435122792875e-10,1.7058680263108906e-05
3.4364519784934167e-06,0.7488951415865454,3.76,0.0,0.6764684225801132,0.9895230830892018,0.015094934196802003,4.31938231147402e-13,5.449947966867679e-11,0.01844180466819937,0.003516651632185947,0.02118426131888395,0.11408989970984128,0.0040214769602383875,0.09159342526601408,0.00014737321740229342,0.000751354768446352,0.0011102590239038318,2.9181370813511136e-06,1.1700333033963435e-06,0.0004974131272089023,0.00015908306193618504,0.0012009637576572674,0.00022977691283805607,9.991210220811949e-05,0.0011571817291837223,7.061718627592533e-09,5.137216569523101e-05,9.47196520558718e-08,4.055468626672492e-06,6.629363051255196e-07,9.134630287504337e-08,0.00013379087530313345,2.722309908930752e-10,1.8157697589667525e-05
3.4851756814951525e-06,0.7492812842923492,3.76,0.0,0.6731120556701533,0.9892164963313133,0.01552562724327335,4.534468443175543e-13,5.680677521000513e-11,0.018708756854122616,0.003527594164956064,0.021787355899050752,0.11687659865068438,0.0040494106909164515,0.0938564940310539,0.0001521122547932598,0.0007923907455203859,0.0011279269022316154,2.95857009627737e-06,1.1727898913889538e-06,0.0005027706509104549,0.00016064324534512277,0.0012516578407350365,0.00023829661367127619,0.00010372139869320504,0.0012238538071070205,7.098153876514908e-09,5.31304231278639e-05,1.0041593545764394e-07,4.1725390293693575e-06,7.133392152700521e-07,9.577822251987587e-08,0.00014294052347502877,2.8547683905198817e-10,1.9299209299566854e-05
3.533899384496888e-06,0.7496683256084876,3.76,0.0,0.6697478113199185,0.9889064699275286,0.015959911926351097,4.757071233632034e-13,5.918545911220055e-11,0.018971325883456513,0.0035375907908419043,0.02239626754621003,0.11966759059168004,0.004076602241804337,0.09612490971581575,0.00015688094588264695,0.0008347583749443867,0.0011454321203115023,2.998230595254532e-06,1.1752203023885666e-06,0.0005080603465383364,0.00016218399589307627,0.0013033916460255107,0.0002469068768382382,0.00010758554816293591,0.0012929374831055272,7.133046430758908e-09,5.490114461290628e-05,1.0631429753765513e-07,4.2896431871706336e-06,7.663819235194331e-07,1.0030319672581179e-07,0.00015250364307692872,2.9900389017748236e-10,2.0483416413883647e-05
3.582623087498624e-06,0.7500561680962868,3.76,0.0,0.6663766162323801,0.9885930358450993,0.01639770670883875,4.98733888295901e-13,6.163693519249183e-11,0.01922942701852129,0.003546663477418652,0.023010764634086127,0.12246206330741817,0.004103064869058608,0.09839811901245982,0.00016167708304771672,0.0008784665103935996,0.001162782325388476,3.0371062237465964e-06,1.177332800787171e-06,0.0005132829886750205,0.000163705644388385,0.0013561487971720909,0.0002556033877927752,0.00011150305315974457,0.001364461367672385,7.166432441082271e-09,5.668342173420973e-05,1.1241586179110926e-07,4.406723240138657e-06,8.221340753544551e-07,1.0491837253847798e-07,0.0001624871418618109,3.128037908764685e-10,2.171047197593527e-05
3.6313467905003597e-06,0.7504447168905213,3.76,0.0,0.6629993751482444,0.9882762261150613,0.016838931351319444,5.225418426632254e-13,6.41626058495357e-11,0.019482983498549836,0.003554833825275413,0.02363061542384831,0.12525922500607514,0.004128811303076806,0.10067558398803346,0.0001664984908831784,0.00092352334760429,0.001179985217092371,3.0751859959025923e-06,1.1791355064014683e-06,0.0005184393136217165,0.00016520849759164207,0.0014099123249066842,0.00026438193571836407,0.00011547238929713241,0.0014384529985249953,7.198347238714066e-09,5.847635838501643e-05,1.1872160115705182e-07,4.523724742751965e-06,8.806645133789086e-07,1.096207908483785e-07,0.00017289758954433634,3.268678662889748e-10,2.2980481782565455e-05
3.6800704935020954e-06,0.7508338796562857,3.76,0.0,0.6596169710586733,0.9879560728614539,0.017283506882421633,5.471455587636175e-13,6.676387101210536e-11,0.01973192625075404,0.0035621231052807845,0.02425558840291374,0.12805830403464294,0.004153853813437217,0.10295678167311384,0.00017134302772458352,0.000969936431640685,0.001197048503635379,3.1124602410387204e-06,1.1806364070999846e-06,0.0005235300259908143,0.00016669284098358656,0.0014646647138048681,0.00027323841739390034,0.00011949200763893396,0.0015149388330358983,7.228825414481579e-09,6.0279071307359116e-05,1.2523234035021414e-07,4.640596520265913e-06,9.42041207003058e-07,1.1440739533238267e-07,0.00018374121021519813,3.411871479475102e-10,2.4293505222202608e-05
3.728794196503831e-06,0.7512235665489214,3.76,0.0,0.656230265400486,0.9876326083253727,0.01773135557388051,5.725594645897734e-13,6.944212714263216e-11,0.01997619361336729,0.0035685522894254545,0.024885452605762803,0.13085854860875235,0.004178204266029254,0.10524120368369026,0.00017620858709101273,0.0010177126647858501,0.0012139798619913765,3.148920552317374e-06,1.1818433692348741e-06,0.00052855580436903,0.00016815894123460332,0.001520387947847654,0.0002821688402882322,0.0001235603371259589,0.0015939442421555054,7.2579008870712566e-09,6.20906906330626e-05,1.3194875841414674e-07,4.757290518927294e-06,1.0063311847556434e-06,1.1927504063239586e-07,0.000195023875748669,3.5575240119468644e-10,2.5649556211426903e-05
3.777517899505567e-06,0.7516136901764489,3.76,0.0,0.6528400982385852,0.9873058648843431,0.01818240091959751,5.987978298935085e-13,7.219876615050513e-11,0.020215731069153555,0.003574142075964885,0.025519977917346455,0.13365922656220589,0.004201874173109235,0.10752835587172059,0.0001810930990333081,0.0010668583150282936,0.0012307869018999581,3.1845597373716903e-06,1.1827641461014132e-06,0.0005335173061443392,0.00016960704840148158,0.0015770635547244889,0.000291169324934537,0.0001276757870280099,0.0016754935058350907,7.285606963921944e-09,6.391036041660517e-05,1.388713914764217e-07,4.873761652576205e-06,1.0736004693240063e-06,1.2422050289008017e-07,0.00020675110019048723,3.7055415135571946e-10,2.7048604221583878e-05
3.826241602507302e-06,0.7520041655639726,3.76,0.0,0.6494472884397672,0.9869758750674756,0.01863656761798546,6.258747517506915e-13,7.503517438958907e-11,0.02045049098800406,0.0035789129095550286,0.026158935359628783,0.1364596251119122,0.004224874736988269,0.10981775800028849,0.00018599453137756994,0.0011173790251121482,0.0012474771335296473,3.2193717706427366e-06,1.1834063846874664e-06,0.0005384151715854459,0.00017103739787624665,0.0016346726488213061,0.0003002361066352038,0.00013183674940153475,0.0017596098099456016,7.311976387411371e-09,6.573723915125912e-05,1.4600063568510443e-07,4.989967647903308e-06,1.1439140154058477e-06,1.2924048888283656e-07,0.00021892803511527962,3.8558271152633233e-10,2.8490575387426835e-05
3.874965305509038e-06,0.7523949101196048,3.76,0.0,0.6460526338415009,0.9866426715668247,0.01909378155697269,6.538041432720583e-13,7.79527318660079e-11,0.020680432377395815,0.0035828849970225424,0.02680209736177521,0.13925905063447683,0.004247216888026204,0.11210894343976867,0.0001909108908564451,0.001169279822115639,0.0012640579386284058,3.2533517472243947e-06,1.1837776309543192e-06,0.0005432500272563715,0.00017245021211102272,0.001693195972847329,0.0003093655365472329,0.00013604160153561648,0.001846315244676077,7.337041372740407e-09,6.757050026127288e-05,1.533367503060085e-07,5.105868889347138e-06,1.2173356504399912e-06,1.3433164346722728e-07,0.00023155946593601692,4.00828209770339e-10,2.997535368966932e-05
3.923689008510774e-06,0.7527858436014964,3.76,0.0,0.6426569114187249,0.9863062872453422,0.019553969801119533,6.825997231939361e-13,8.095281134663283e-11,0.02090552063965919,0.003586078319350284,0.027449238014467064,0.14205682845124162,0.004268911317553977,0.11440145888186355,0.00019584022412345877,0.001222565127520342,0.0012805365449852515,3.2864958380406167e-06,1.1838853338303712e-06,0.0005480224888440214,0.00017384570214170968,0.001752613938062382,0.00031855408219736385,0.00014028870837151723,0.001935630804385148,7.360833643824046e-09,6.940933256431255e-05,1.60879860961309e-07,5.221428264757697e-06,1.2939280182681135e-06,1.3949055995380066e-07,0.00024464980914027013,4.1628061386841086e-10,3.150278220316514e-05
3.9724127115125095e-06,0.7531768880856385,3.76,0.0,0.6392608774512131,0.9859667551417912,0.020017060580373836,7.12275001849565e-13,8.403677730128716e-11,0.021125727335172075,0.0035885126404028842,0.028100133308801137,0.14485230261903426,0.004289968506285939,0.116694864068786,0.00020078061864886828,0.0012772387677324542,0.0012969200040240671,3.318801246205963e-06,1.183736848096182e-06,0.0005527331634722457,0.00017522406893152916,0.001812906663073988,0.0003277983274752028,0.00014457642488331255,0.0020275763888706953,7.3833844574431796e-09,7.125294069975013e-05,1.6862996299134255e-07,5.336611013447492e-06,1.3737525257652315e-06,1.4471378929671997e-07,0.00025820311043251327,4.3192975796603235e-10,3.307266440307244e-05
4.021136414514245e-06,0.7535679679341541,3.76,0.0,0.635865267693639,0.9856241084729461,0.02048298328005842,7.42843268912164e-13,8.720598515990195e-11,0.021341029950747267,0.0035902075128676405,0.028754561360216098,0.1476448357243051,0.004310398748730363,0.11898873153521908,0.00020573020349724856,0.0013333039850168082,0.0013132151713492182,3.350266164444127e-06,1.1833394363453593e-06,0.0005573826515700137,0.0001765855045534991,0.001874054011181767,0.0003370949721513855,0.00014890309840915345,0.002122170806016052,7.404724620157987e-09,7.310054551953187e-05,1.7658692492196099e-07,5.451384577696827e-06,1.4568692924633967e-06,1.4999784638175848e-07,0.0002722230437568691,4.477653688821545e-10,3.468476552142196e-05
4.069860117515981e-06,0.7539590097638461,3.76,0.0,0.6324707975500855,0.985278380633388,0.020951668431744154,7.743175875174442e-13,9.046178079692053e-11,0.02155141167260794,0.0035911822818386983,0.029412302617874714,0.1504338086786938,0.0043302121740627815,0.12128264636099946,0.00021068714998791855,0.0013907634488042676,0.0013294286900624452,3.3808897334615707e-06,1.1827002701666885e-06,0.000561971548354241,0.0001779301932291938,0.0019360356262545773,0.0003464408309663368,0.00015326707092443192,0.002219431775765744,7.424884507902922e-09,7.495138443932446e-05,1.8475049202044615e-07,5.565718458271804e-06,1.5433371031805736e-06,1.5533921983414075e-07,0.0002867129111651159,4.637770884491155e-10,3.6338813946277725e-05
4.118583820517717e-06,0.7543499424148165,3.76,0.0,0.6290781622543973,0.9849296051931723,0.021423047704715932,8.067107844638718e-13,9.3805499534156e-11,0.021756861163464092,0.003591456086426913,0.03007314005991997,0.15321862051440588,0.004349418763885751,0.12357620593275816,0.00021564967224124143,0.001449619267333437,0.001345566976671589,3.4106720011933283e-06,1.1818264306672284e-06,0.0005665004449815402,0.00017925831223982984,0.0019988309671325672,0.0003558328323334924,0.00015766668124964395,0.002319375935379354,7.443894076623144e-09,7.6804711748477e-05,1.931202899238989e-07,5.6795840747321e-06,1.6332133636552604e-06,1.6073438125469936e-07,0.00030167564350179173,4.799544980821517e-10,3.803450265654139e-05
4.1673075235194525e-06,0.7547406969189919,3.76,0.0,0.6256880370574727,0.9845778158936298,0.021897053897787764,8.400354333839115e-13,9.723846505260172e-11,0.021957372343311573,0.0035910478597350665,0.030736859375015222,0.1559986881780791,0.004368028367255231,0.12586901971301517,0.00022061602761475917,0.0015098729995882303,0.0013616362094139318,3.4396138828554485e-06,1.180724908462227e-06,0.0005709699294181878,0.00018057003272438103,0.0020624193405527403,0.00036526801669905086,0.0001621002671870968,0.0024220188459085717,7.461782865208707e-09,7.865979887809097e-05,2.0169582832501736e-07,5.792954631325029e-06,1.7265540591767322e-06,1.6617979003546135e-07,0.00031711380187623495,4.962871438610425e-10,3.977149068574535e-05
4.216031226521188e-06,0.7551312064684416,3.76,0.0,0.6223010774223059,0.9842230466415288,0.0223736209312662,8.743038484574066e-13,1.007619891873358e-10,0.022152944173674163,0.0035899763274988067,0.031403249130572235,0.15877344632208718,0.004386050713311014,0.12816070901545648,0.00022558451703310632,0.0015715256674937777,0.0013776423188201809,3.46771712175466e-06,1.179402603242594e-06,0.0005753805870728787,0.0001818655203778751,0.00212677993260294,0.00037474353459841206,0.00016656616758184455,0.0025273749998398452,7.47858000500836e-09,8.051593462715504e-05,2.1047650470093383e-07,5.905804988852833e-06,1.8234137161906872e-06,1.7167190218297721e-07,0.00033302957987912506,5.127645557374059e-10,4.1549404607788725e-05
4.264754929522924e-06,0.7555214063833849,3.76,0.0,0.6189179192273545,0.983865331501816,0.022852683838899795,9.095280869720968e-13,1.0437737164220014e-10,0.02234358044509521,0.003588260005657253,0.03207210092806777,0.16154234709245735,0.004403495421812482,0.13045090678532295,0.00023055348521715764,0.00163457776833431,0.0013935909803491572,3.494984250820464e-06,1.1778663230015777e-06,0.000579733001231582,0.00018314493606151407,0.0021918918387147453,0.0003842566444474616,0.00017106272430333967,0.002635457829843295,7.494314223395743e-09,8.237242534725032e-05,2.194616080717532e-07,6.0181115427562655e-06,1.923845366850862e-06,1.7720717972770506e-07,0.0003494248065101041,5.293762691695198e-10,4.336784003855652e-05
4.31347863252466e-06,0.7559112340798372,3.76,0.0,0.6155391789786057,0.9835047046891299,0.023334178759685995,9.457199327931956e-13,1.080858983696376e-10,0.022529289567757575,0.0035859171970836603,0.032743209545847085,0.16430485991278165,0.004420372011848964,0.1327392573840152,0.00023552132081842018,0.0016990292873581025,0.0014094876089279823,3.521418554836914e-06,1.176122782998012e-06,0.0005840277533285806,0.0001844084363350436,0.0022577340922105477,0.0003938047101047731,0.00017558828414523443,0.0027462797185674416,7.509013837747554e-09,8.42285950867636e-05,2.2865032277661635e-07,6.129852107759693e-06,2.0279005164793604e-06,1.8278209387956705e-07,0.0003663009497851369,5.461118489685523e-10,4.522636314790948e-05
4.3622023355263954e-06,0.7563006290368322,3.76,0.0,0.6121654540305292,0.9831412005582592,0.023818042929435686,9.828908734744406e-13,1.1188884059984649e-10,0.02271008436516895,0.003582965987677276,0.03341637306981187,0.1670604712636713,0.004436689908963485,0.13502541637717128,0.0002404864564636556,0.0017648797105360434,0.0014253373552379723,3.547024033360998e-06,1.1741786045327812e-06,0.0005882654230834267,0.00018565617392080576,0.002324285691424585,0.00040338519823866564,0.0001801412006415776,0.00285985200941882,7.522706758928136e-09,8.608378569590189e-05,2.3804173225613865e-07,6.2410058093005665e-06,2.1356291138915805e-06,1.8839313240536634e-07,0.00038365912097642116,5.629609049464657e-10,4.712451217589893e-05
4.410926038528131e-06,0.7566895327632059,3.76,0.0,0.6087973228159641,0.9827748535937159,0.024304214672019753,1.0210521129936802e-12,1.1578745596898504e-10,0.022885981870901063,0.003579424241991516,0.03409139301238953,0.1698086844574575,0.004452458450901686,0.1373090503256082,0.0002454473687157463,0.0018321280374419366,0.0014411451035923942,3.5718053643226004e-06,1.1720403135960465e-06,0.0005924465885300426,0.00018688829810790502,0.0023915256254219515,0.00041299567553087715,0.00018471983579832887,0.0029761850182655246,7.535420492512061e-09,8.793735689407654e-05,2.476348228307469e-07,6.351552981751699e-06,2.2470795245353162e-06,1.9403680945611983e-07,0.00040150007944779356,5.799131097622535e-10,4.9061798948093695e-05
4.459649741529867e-06,0.7570778887639291,3.76,0.0,0.6054353450848345,0.982405698398557,0.024792633390243946,1.0602145847321775e-12,1.1978298797095522e-10,0.023057003128413776,0.0035753095985495333,0.034768074420180865,0.17254901940797285,0.004467686892173481,0.13958983657863702,0.00025040257795743044,0.001900772794224328,0.001456915471258583,3.5957678683079264e-06,1.169714339430762e-06,0.0005965718259608809,0.00018810495510386454,0.0024594328983429336,0.00042263380574646304,0.00018932256173967332,0.0030952880460040346,7.547182127367039e-09,8.978868630141412e-05,2.5742848746506954e-07,6.461475073425041e-06,2.3622985063875736e-06,1.9970966703874164e-07,0.00041982423805628834,5.969582218270094e-10,5.1037710385798335e-05
4.508373444531603e-06,0.7574656425059861,3.76,0.0,0.6020800621515039,0.982033769682599,0.025283239556316173,1.100388904860446e-12,1.2387666238886212e-10,0.02322317299402662,0.0035706394649766475,0.035446225970682636,0.1752810123953551,0.0044823844075917415,0.14186746306935932,0.0002553506482028602,0.001970812046641276,0.0014726528090836081,3.618917473533877e-06,1.1672070130597035e-06,0.0006006417098056531,0.00018930628834027454,0.0025279865524029635,0.0004322973466973725,0.00019394776226914194,0.003217169391929397,7.558018335418529e-09,9.163716943630632e-05,2.674215295094515e-07,6.5707545583555e-06,2.481331188547499e-06,2.0540828040528032e-07,0.0004386316690703341,6.140860973179104e-10,5.30517100059875e-05
4.557097147533338e-06,0.7578527413838172,3.76,0.0,0.5987319971504632,0.981659102250134,0.02577597470188629,1.141585345305302e-12,1.2806968757055277e-10,0.02338451994312703,0.0035654310130602868,0.03612566005848262,0.1780042158259137,0.004496560094933572,0.1441416281116417,0.00026029018684269083,0.0020422434131311556,0.001488361203289621,3.641260681524883e-06,1.1645245658155404e-06,0.0006046568124609842,0.00019049243873824854,0.002597165689581187,0.0004419841471250296,0.00019859383434601903,0.0033418363678498243,7.567955373929412e-09,9.348221968102622e-05,2.7761266641084025e-07,6.679374854751707e-06,2.6042210524598878e-06,2.1112926862752815e-07,0.00045792211056470565,6.312867032837755e-10,5.510323940673039e-05
4.605820850535074e-06,0.7582391346843492,3.76,0.0,0.5953916552999884,0.9812817309872628,0.026270781407650573,1.183813906223033e-12,1.323632589846618e-10,0.023541075879724406,0.0035597011738307052,0.03680619287132395,0.18071819798717306,0.00451022297685332,0.14641204019853477,0.0002652198443293625,0.002115064077894303,0.0015040444783120835,3.662804533506508e-06,1.1616731279006383e-06,0.0006086177040849221,0.000191663544938835,0.0026669494920327458,0.00045169214352517553,0.00020325918947786896,0.0034692953128879953,7.577019071302962e-09,9.532326821747965e-05,2.880005333860539e-07,6.7873202499170075e-06,2.7310099157003716e-06,2.1686929456882073e-07,0.0004776949732676515,6.485501401406458e-10,5.719171973521797e-05
4.65454455353681e-06,0.7586247735516437,3.76,0.0,0.5920595241733323,0.9809016908489374,0.026767603292523496,1.2270843265633889e-12,1.3675855589470624e-10,0.023692875949469352,0.003553466632741148,0.03748764445643529,0.1834225427982741,0.004523382002159155,0.14867841780196966,0.00027013831380694837,0.0021892708039619323,0.0015197062005612905,3.6835565775321075e-06,1.1586587270016614e-06,0.0006125249523682053,0.000192819743502885,0.002737317241261611,0.00046141935693619866,0.00020794225503031194,0.003599551608912829,7.58523482406743e-09,9.715976393518059e-05,2.985836870508041e-07,6.89457583144856e-06,2.8617379182500413e-06,2.226250676259287e-07,0.0004979493478107204,6.658666504135606e-10,5.931655313420021e-05
