Time (s),Volume (m^3),N2,Ne,C2H6(1),O2(2),H2O(3),C(4),CH(5),CH3(18),C2H5(31),CH4(30),H(6),C2H4(29),HO2(12),H2(9),C2H5O2(40),CH3O2(36),C2H3(28),H2O2(13),C2H2(22),OH(8),CH2O(19),HCO(16),CO(14),O(7),CH2CHO(34),C2H5O(43),C2H(21),HCCO(20),C2H5O(101),C3H6(221),C3H6(74),CH3O(26),CH2CO(27),C3H6(55),C3H7(218),C3H7(49)
0.000246162696585894,0.10972551172095603,3.76,0.0,0.03272707574838583,0.3861216451350756,0.6671506123443246,1.9918835695038417e-15,3.498715029887685e-12,0.0011551127718793545,0.00018600037691087777,0.1168786059304644,0.00010488480730595014,0.2586411855387785,0.0023297196544732,0.3717283793212831,1.3083463670672142e-06,3.1277563537795527e-06,2.9598040371467905e-05,0.0031728541794171067,0.018278583666700352,4.602525053345607e-05,0.03229406257073514,4.6834589499946124e-05,0.5062383034323068,7.754641164262937e-06,3.408677674825466e-05,3.3224611146428803e-09,1.8633202115483427e-08,4.881245971318137e-06,3.069527024327535e-07,1.52572963134888e-09,0.005960904809229111,1.8335100053010983e-06,0.010917985220175105,7.432913269020195e-12,2.099117046720385e-06,7.742735854978911e-07
0.00024708368402737667,0.10974552430265753,3.76,0.0,0.032519290049149475,0.3848499817250515,0.6683734129533673,1.9869065692786885e-15,3.4971512272108177e-12,0.0011520743225986682,0.00018505035159056162,0.11705621230013984,0.00010467379212643357,0.2580412175958988,0.002318752390795167,0.3721435962859841,1.297178498727115e-06,3.10868694600279e-06,2.9485524796831435e-05,0.003143519479724443,0.018316453708991827,4.574629882901172e-05,0.032162893884759514,4.6552587276118636e-05,0.5077917556331618,7.722396742267731e-06,3.38558146520128e-05,3.2942931136750652e-09,1.86018105188649e-08,4.8724220521670214e-06,3.0434867900246415e-07,1.5186092915908968e-09,0.0059563645116470455,1.8198523287330966e-06,0.010897741591828653,7.403776120452154e-12,2.0929840048076117e-06,7.707337259765488e-07
0.0002480046714688593,0.10976537828264088,3.76,0.0,0.03231436224731698,0.3835880033325521,0.6695862921280447,1.972043180082295e-15,3.495487217523602e-12,0.0011490478295832452,0.00018410967539716605,0.11723240909181985,0.0001044634520939574,0.2574449425554354,0.0023078723402486585,0.37255541978339374,1.2861573527344309e-06,3.0897932992783515e-06,2.9373743425834438e-05,0.0031145498244127324,0.01835390020499772,4.5469741637282485e-05,0.032032388727856916,4.627272203869346e-05,0.5093343060925131,7.69036073572443e-06,3.3627164657484054e-05,3.266446692688943e-09,1.8570103804090226e-08,4.86352921151297e-06,3.0177439926093957e-07,1.511537552724037e-09,0.005951690637834376,1.8063323371642984e-06,0.010877375264391873,7.374796309514457e-12,2.0868290201576518e-06,7.67214948900916e-07
0.00024892565891034197,0.10978507544674243,3.76,0.0,0.03211223921646112,0.3823356027344526,0.6707893641418312,1.9887828835791552e-15,3.4937253792955005e-12,0.001146033455151946,0.0001831782384395668,0.11740721303842949,0.00010425380641886739,0.2568523378474316,0.0022970789264845372,0.3729638886938581,1.275280551903095e-06,3.0710738280753864e-06,2.926269854292051e-05,0.0030859407389254795,0.018390928235667008,4.519556751673569e-05,0.03190255046408511,4.599499239228728e-05,0.5108660568974425,7.658533261836458e-06,3.340080673819601e-05,3.2389185090877997e-09,1.8538096309154338e-08,4.854571072101354e-06,2.9922955394168023e-07,1.5045145106222845e-09,0.005946886325452147,1.7929489137704136e-06,0.010856891099789902,7.345974999799622e-12,2.0806537537866146e-06,7.637173005309363e-07
0.0002498466463518246,0.10980461756043133,3.76,0.0,0.03191286898702112,0.38109267387262286,0.6719827419901562,2.0060236267412278e-15,3.4918687154536485e-12,0.0011430313525424836,0.0001822559334734902,0.11758064064776082,0.00010404487054254305,0.25626338059016673,0.0022863715646421947,0.3733690414357146,1.2645457528683874e-06,3.052526943884634e-06,2.9152392304932136e-05,0.0030576877681665424,0.018427542829715243,4.492376538098133e-05,0.03177338212932958,4.571939685563904e-05,0.512387109504112,7.626914243593339e-06,3.317672066183106e-05,3.211705212924397e-09,1.8505801238273657e-08,4.845551155402133e-06,2.967138331001236e-07,1.497540232708241e-09,0.005941954656366803,1.7797009280816655e-06,0.010836293845382785,7.31731322990918e-12,2.0744597783278397e-06,7.602408144522605e-07
0.00025076763379330727,0.10982400636961889,3.76,0.0,0.03171620072281539,0.3798591118522921,0.6731665373941279,1.983916604724867e-15,3.4899204843208056e-12,0.0011400416669678432,0.00018134265429726532,0.11775270820432802,0.00010383665873406105,0.2556780476136728,0.0022757496617750667,0.373770915968189,1.2539506571577913e-06,3.034151056001859e-06,2.904282647610635e-05,0.003029786477886788,0.0184637489638077,4.4654323984121184e-05,0.031644886440535425,4.544593322822987e-05,0.5138975647234683,7.595503551275524e-06,3.2954886004024776e-05,3.1848034511976734e-09,1.8473231588488833e-08,4.836472835184918e-06,2.9422692650668534e-07,1.4906147630671288e-09,0.005936898657327123,1.7665872357098605e-06,0.010815588135966855,7.288811933306039e-12,2.068248609768151e-06,7.567855149672674e-07
0.0002516886212347899,0.10984324359976716,3.76,0.0,0.03152218468567258,0.3786348129387532,0.674340860804177,1.9880055298163088e-15,3.4878829282390607e-12,0.0011370645347365215,0.00018043829420916668,0.11792343177267363,0.0001036291882721849,0.2550963154950953,0.002265212617957968,0.37416954979359374,1.2434930118969784e-06,3.0159445763520795e-06,2.8934002244444154e-05,0.0030022324577336844,0.018499551562065505,4.438723020739337e-05,0.031517065814403104,4.517459759023847e-05,0.5153975226965843,7.564301078648815e-06,3.273528228393984e-05,3.158209869397303e-09,1.8440400647642335e-08,4.827339418593691e-06,2.9176852378761884e-07,1.4837381259071457e-09,0.005931721300739109,1.7536066825349188e-06,0.010794778496775763,7.260471951867358e-12,2.0620217741254264e-06,7.533514236962381e-07
0.00025260960867627257,0.10986233095666324,3.76,0.0,0.03133077221502415,0.37741967455487624,0.675505821400676,2.022090207904413e-15,3.485758795403293e-12,0.001134100083084418,0.00017954274860931563,0.11809282719937088,0.00010342247361495723,0.25451816057544174,0.0022547598268363206,0.3745649799613858,1.2331705975803659e-06,2.9979059134987888e-06,2.8825920602833497e-05,0.002975021322854284,0.01853495549553718,4.412247115802962e-05,0.03138992237701785,4.4905385838272435e-05,0.516887082880099,7.533306582399437e-06,3.251788888841466e-05,3.131921103685292e-09,1.8407320845976376e-08,4.818154135404417e-06,2.893383137060013e-07,1.4769103180057993e-09,0.0059264255050582755,1.740758102689958e-06,0.010773869345112793,7.2322940070975004e-12,2.055780728120556e-06,7.499385514852453e-07
0.0002535305961177552,0.10988127012606269,3.76,0.0,0.031141915705780197,0.3762135952782548,0.6766615271009792,1.999259840732419e-15,3.4835511070622934e-12,0.0011311484319856849,0.00017865591499555825,0.11826091011498228,0.00010321652622099253,0.2539435589779063,0.0022443906754846406,0.3749572430736,1.222981230356371e-06,2.980033478342003e-06,2.8718582360256005e-05,0.002948148714168375,0.01856996558289775,4.386003448765209e-05,0.03126345796902504,4.463829382673332e-05,0.5183663440371412,7.502519712683863e-06,3.230268504345802e-05,3.1059337940996903e-09,1.8374003946349493e-08,4.80892009820038e-06,2.8693598538430657e-07,1.470131314495202e-09,0.0059210141356548915,1.728040322157508e-06,0.010752864992212674,7.204278722579382e-12,2.0495268515907785e-06,7.465468989646514e-07
0.00025445158355923787,0.10990006277461949,3.76,0.0,0.030955568582504374,0.3750164748365659,0.6778080845640448,1.954443158492721e-15,3.4812620096445576e-12,0.0011282096937010244,0.00017777769036938043,0.11842769593649308,0.00010301136045391557,0.25337248663384226,0.0022341045455212165,0.3753463752854763,1.2129227736949454e-06,2.9623256838957167e-06,2.861198781252883e-05,0.0029216103007396093,0.018604586590094778,4.3599906141139825e-05,0.031137674160494296,4.437331577482322e-05,0.5198354042213373,7.4719401477826165e-06,3.208964995023636e-05,3.0802445939709997e-09,1.8340462092332245e-08,4.799640321933167e-06,2.8456122917315785e-07,1.4634010754992811e-09,0.005915490005382673,1.7154521579763233e-06,0.010731769645588335,7.176426649639949e-12,2.0432615270603645e-06,7.431764638836829e-07
0.0002553725710007205,0.10991871054879869,3.76,0.0,0.030771685274509755,0.3738282141026811,0.6789455991926225,2.0024608741911557e-15,3.4788939167206153e-12,0.0011252839714342498,0.00017690797243784866,0.11859319987017772,0.00010280699095410811,0.2528049193043619,0.0022239008143522896,0.3757324123088811,1.2029931280593465e-06,2.944780943985809e-06,2.8506136908506377e-05,0.00289540178199489,0.018638823229728915,4.334207108972637e-05,0.031012572264737765,4.411044493052817e-05,0.5212943607602134,7.441567493600184e-06,3.187876280132493e-05,3.054850152994461e-09,1.830670703841919e-08,4.790317759212785e-06,2.8221373508398727e-07,1.4567195391964725e-09,0.005909855875072217,1.7029924198523015e-06,0.010710587411147238,7.1487382409551196e-12,2.03698611370521e-06,7.398272381964581e-07
0.00025629355844220317,0.10993721507546732,3.76,0.0,0.0305902211905576,0.37264871509035796,0.6800741751412852,2.052441175999076e-15,3.4764498632097986e-12,0.0011223713613796671,0.00017604666197865084,0.11875743691407073,0.00010260342698870755,0.25224083259823715,0.00221377885462926,0.37611538942052486,1.1931902195878187e-06,2.9273976765707183e-06,2.8401029543925145e-05,0.0028695188878718973,0.0186726801617407,4.308651586037875e-05,0.030888153343362965,4.384967529825346e-05,0.5227433102454095,7.411401212646276e-06,3.1670002640846295e-05,3.0297471186905282e-09,1.827274944386593e-08,4.780955266658289e-06,2.798931929278182e-07,1.4500866197783592e-09,0.005904114454528943,1.690659913829992e-06,0.01068932229529982,7.121213843040262e-12,2.0307018702350386e-06,7.364992018982518e-07
0.0002572145458836858,0.10995557796299024,3.76,0.0,0.03041113269965017,0.3714778809497332,0.6811939153243299,1.977925102391082e-15,3.4739316620163365e-12,0.001119471953930685,0.0001751936601805149,0.11892042185952348,0.00010240067869368081,0.2516802019897432,0.0022037380343191827,0.3764953414631625,1.183512017721794e-06,2.910174301379495e-06,2.8296665268568104e-05,0.002843957379739017,0.01870616199373045,4.2833226420180166e-05,0.030764418214486527,4.3590999993935125e-05,0.5241823485252459,7.381440791572694e-06,3.146334845226819e-05,3.0049321638249584e-09,1.823860025268117e-08,4.77155559161544e-06,2.775992948542484e-07,1.4435022188565053e-09,0.005898268403194411,1.6784534378405037e-06,0.010667978206803073,7.093853740193631e-12,2.024410026528573e-06,7.331923297759237e-07
0.0002581355333251685,0.1099738007996062,3.76,0.0,0.03023437710124888,0.3703156159581876,0.6823049214236219,1.985870808440807e-15,3.4713418264761227e-12,0.0011165858319427304,0.00017434886778961624,0.11908216929497338,0.00010219875968105153,0.2511230028440164,0.0021937777185301365,0.37687230284872536,1.1739565348344928e-06,2.89310924834063e-06,2.8193043239259845e-05,0.0028187130527766815,0.018739273280632275,4.2582186340388594e-05,0.03064136746928653,4.3334410324726625e-05,0.5256115706900722,7.3516856703844955e-06,3.12587793430135e-05,2.980401974198515e-09,1.8204270301446273e-08,4.762121422310498e-06,2.7533173421437176e-07,1.4369662260144794e-09,0.005892320330907927,1.6663717892305794e-06,0.01064655895943901,7.06665815688098e-12,2.0181118329620816e-06,7.299065965779945e-07
0.0002590565207666511,0.10999188515503085,3.76,0.0,0.030059912608672645,0.369161825516089,0.6834072938912722,2.0170744959605977e-15,3.4686828517267663e-12,0.0011137130707326492,0.00017351218819405134,0.119242693608049,0.00010199767869424442,0.25056921042779706,0.002183897269466323,0.3772463075644142,1.1645218069390192e-06,2.876200946704454e-06,2.809016246650972e-05,0.0027937817365947188,0.01877201852463006,4.233338075529858e-05,0.030519001477592993,4.307989829843207e-05,0.5270310710638384,7.322135193573914e-06,3.1056274331719825e-05,2.9561532252159047e-09,1.8169769613594673e-08,4.752655362937562e-06,2.730902033966368e-07,1.4304785054472219e-09,0.005886272798411721,1.6544137602347636e-06,0.010625068273431338,7.039627206705219e-12,2.01180845046517e-06,7.266419655375541e-07
0.00025988540946398546,0.11000804395554199,3.76,0.0,0.0299048196457609,0.3681305825719022,0.6843921293968936,1.9902518752683665e-15,3.4662321892601058e-12,0.0011111390662686608,0.00017276603377589596,0.11938613145109829,0.00010181742958408574,0.250073689497861,0.0021750726219818715,0.3775804116055881,1.1561322050278615e-06,2.8611162033549746e-06,2.7998202538057213e-05,0.0027716077576749746,0.01880117995640339,4.211135365018309e-05,0.03040945768251986,4.285260676332381e-05,0.5283003866056555,7.295714178472982e-06,3.087576725783517e-05,2.9345672635160506e-09,1.813858125866629e-08,4.7441107259205265e-06,2.710948295509762e-07,1.4246807088916439e-09,0.0058807470581175025,1.643756228152915e-06,0.010605668576796741,7.0154401630770654e-12,2.006131899340614e-06,7.237218051829471e-07
0.0002607142981613198,0.11002409295978134,3.76,0.0,0.029751520136547003,0.3671060608968139,0.6853701235557016,1.959788116626003e-15,3.4637286316728327e-12,0.0011085759861687008,0.00017202630355865674,0.11952860026800281,0.0001016378736123303,0.2495808897841671,0.0021663116792544203,0.37791217211610784,1.1478374763169356e-06,2.846156025249245e-06,2.7906840976023368e-05,0.00274968097783977,0.018830051706331803,4.1891112302228805e-05,0.030300468639960457,4.262698421412159e-05,0.5295619709425848,7.2694578573338076e-06,3.069689981126785e-05,2.9132042145665364e-09,1.8107269807427316e-08,4.73554407965882e-06,2.6912007222517827e-07,1.4189217791804356e-09,0.005875144589258608,1.6331969645964345e-06,0.010586216538429196,6.991386523107887e-12,2.0004528682117255e-06,7.208186709937699e-07
0.00026154318685865413,0.11004003327337394,3.76,0.0,0.02959998543478796,0.36608819383416974,0.6863413470775019,2.017938551899428e-15,3.461174236869208e-12,0.0011060238723071768,0.00017129292887239526,0.11967011013897355,0.00010145901725561507,0.2490907931163113,0.0021576139718341627,0.37824161300297227,1.1396362621857934e-06,2.83131928066847e-06,2.781607657274227e-05,0.0027279984317240117,0.018858636948066904,4.1672644731207994e-05,0.03019203419369872,4.2403023488665474e-05,0.530815891217864,7.243365660933024e-06,3.051965675773724e-05,2.892061689068436e-09,1.807584203880242e-08,4.726957156139357e-06,2.6716571034699195e-07,1.4132015895374862e-09,0.00586946715946452,1.6227350860917423e-06,0.0105667146837422,6.967466235936073e-12,1.994772145145281e-06,7.179325267791358e-07
0.00026237207555598847,0.1100558659888373,3.76,0.0,0.029450187441056676,0.3650769154461914,0.6873058698875496,2.0691915254345556e-15,3.4585703214698844e-12,0.0011034827628712079,0.00017056584218586777,0.11981067101852631,0.00010128086527002592,0.24860338129859522,0.0021489790290462663,0.37856875790497674,1.1315272238559218e-06,2.8166048418899834e-06,2.7725907973665993e-05,0.002706557178420243,0.018886938821388075,4.145593958484708e-05,0.030084154062759064,4.218071758966997e-05,0.5320622140555213,7.217437007068301e-06,3.034402284687142e-05,2.871137314163456e-09,1.8044304574447663e-08,4.718351637439795e-06,2.6523152436775266e-07,1.407520004400395e-09,0.0058637165060520325,1.6123697091100755e-06,0.010547165481687258,6.943679208753288e-12,1.9890904744813295e-06,7.150633312669609e-07
0.0002632009642533228,0.11007159218749503,3.76,0.0,0.029302098593047735,0.3640721605100266,0.6882637611315195,1.963483597918525e-15,3.455917469036643e-12,0.0011009526926179227,0.00016984497627341993,0.11995029273649206,0.00010110342299508546,0.24811863611757765,0.002140406379186303,0.3788936301934483,1.1235090470647008e-06,2.8020115868582073e-06,2.7636333682525046e-05,0.002685354301986246,0.018914960432255854,4.1240985149890814e-05,0.029976827846251268,4.196005902994842e-05,0.5333010055576578,7.1916713147524744e-06,3.0169982844990888e-05,2.8504287384893563e-09,1.8012664087266068e-08,4.709729161748597e-06,2.6331729672934073e-07,1.4018768827502474e-09,0.005857894336342614,1.6020999505235122e-06,0.010527571345729242,6.920025319666002e-12,1.983408586701217e-06,7.122110411480901e-07
0.00026402985295065714,0.11008721293815207,3.76,0.0,0.029155691852767698,0.3630738645119215,0.6892150891805622,1.884405360985954e-15,3.4532176909027387e-12,0.0010984336920492389,0.00016913026400672818,0.12008898499993721,0.00010092669722486483,0.24763653935131896,0.002131895550521039,0.37921625297429096,1.115580439883451e-06,2.787538398208919e-06,2.7547352131654204e-05,0.002664386912285451,0.018942704852811177,4.102776847191688e-05,0.029870055030368225,4.1741039480472886e-05,0.5345323313003898,7.166067938725834e-06,2.9997521611116273e-05,2.8299336186305516e-09,1.7980926923401428e-08,4.7010913200123e-06,2.614228106077002e-07,1.3962720760849566e-09,0.00585200232803259,1.5919249273270844e-06,0.01050793463505497,6.896504410048337e-12,1.9777272176365915e-06,7.093756123822715e-07
0.0002648587416479915,0.11010272929800238,3.76,0.0,0.02901094069766064,0.3620819636436247,0.6901599216350847,2.0539528040952496e-15,3.4504739303373714e-12,0.0010959257878070208,0.00016842163987742205,0.12022675739443478,0.00010075069204705509,0.2471570727738422,0.0021234460711160264,0.37953664909225304,1.1077401250120827e-06,2.773184163923319e-06,2.745896163948017e-05,0.002643652144868887,0.018970175121642695,4.081627734820118e-05,0.029763834989926234,4.152365105881114e-05,0.5357562563323325,7.140626180114364e-06,2.9826624043455503e-05,2.8096496121806464e-09,1.7949098911138954e-08,4.692439642719737e-06,2.595478492706241e-07,1.3907054252700201e-09,0.005846042129579689,1.5818437587816451e-06,0.010488257655329552,6.873116272600877e-12,1.972047056000742e-06,7.065569956042164e-07
0.0002656876303453258,0.11011814231225353,3.76,0.0,0.028867819105842227,0.3610963947959998,0.6910983253334538,2.045301990025156e-15,3.44768543806913e-12,0.0010934290035919546,0.00016771903891398213,0.12036361938565032,0.00010057541087964573,0.24668021816576757,0.0021150574684871,0.37985484113367435,1.0999868480334053e-06,2.758947775297683e-06,2.7371160256593616e-05,0.0026231471612550602,0.01899737424413304,4.0606500324836456e-05,0.029658166993661736,4.130788585838198e-05,0.5369728451723415,7.115345415303138e-06,2.9657275022702607e-05,2.7895744015774476e-09,1.7917186327822712e-08,4.68377562769976e-06,2.576921982876162e-07,1.3851767650503936e-09,0.005840015360838832,1.571855564223005e-06,0.010468542660227476,6.849860668841036e-12,1.9663687556888552e-06,7.037551375174515e-07
0.00026651651904266015,0.11013345301457841,3.76,0.0,0.028726301547718193,0.36011709555428734,0.692030366357847,1.934394895983112e-15,3.4448537621280833e-12,0.0010909433599659941,0.00016702239618664007,0.12049958032046178,0.00010040085903474465,0.24620595731957307,0.002106729270262835,0.3801708514268452,1.092319376768005e-06,2.7448281326126512e-06,2.7283946074914312e-05,0.0026028691494120386,0.01902430519249527,4.039842447555121e-05,0.02955305020888856,4.1093735078308066e-05,0.5381821618084905,7.090224937717866e-06,2.9489459522812968e-05,2.7697056911094572e-09,1.7885195003615865e-08,4.675100738398955e-06,2.5585564525157545e-07,1.3796859264492545e-09,0.00583392361333566,1.5619594658642595e-06,0.01044879185226198,6.8267373383713e-12,1.960692981989855e-06,7.009699854910673e-07
0.0002673454077399945,0.11014866242705151,3.76,0.0,0.028586362975505382,0.3591440041927494,0.6929561100381094,2.0718296493562126e-15,3.4419819522500045e-12,0.0010884688736764719,0.00016633164772395144,0.12063464942875615,0.00010022704092550856,0.24573427204579634,0.0020984610046352503,0.3804847020455882,1.084736496588491e-06,2.7308241406036716e-06,2.7197317140857074e-05,0.0025828153241748515,0.019050970905882498,4.019203680251457e-05,0.029448483706053116,4.088118986097901e-05,0.5393842696954669,7.065263984142269e-06,2.932316259451188e-05,2.750041190752765e-09,1.7853130375666388e-08,4.666416377630278e-06,2.54037978280198e-07,1.3742327330462738e-09,0.00582776845061867,1.552154587684125e-06,0.01042900738375113,6.8037459847415236e-12,1.9550203753758233e-06,6.982014836176049e-07
0.0002681742964373288,0.11016377156041399,3.76,0.0,0.028447978816475608,0.35817705967135116,0.693875620957012,2.0685455303849815e-15,3.4390696283130918e-12,0.0010860055588707675,0.00016564673096236803,0.1207688358240518,0.00010005395822821619,0.24526514417641387,0.0020902521995817386,0.3807964148122943,1.0772370091548848e-06,2.7169347102356756e-06,2.711127114043244e-05,0.002562982926768136,0.019077374290740915,3.998732587411031e-05,0.02934446645873098,4.067024195692431e-05,0.5405792317553878,7.040461870971344e-06,2.9158369317983718e-05,2.7305786108950037e-09,1.7820998140683762e-08,4.657723904231748e-06,2.522389855252257e-07,1.3688169998548192e-09,0.005821551408684611,1.5424400569361407e-06,0.010409191357483959,6.7808862712702096e-12,1.9493515257339453e-06,6.95449570962658e-07
0.00026900318513466316,0.11017878141365844,3.76,0.0,0.028311124959664095,0.3572162016284241,0.6947889629591489,1.932632889697944e-15,3.4361179410079665e-12,0.0010835534267172196,0.00016496758283520097,0.1209021485054214,9.988161561490617e-05,0.244798555574243,0.0020821023838562855,0.38110601129862237,1.0698197407312253e-06,2.7031587590206615e-06,2.7025805861531947e-05,0.002543369225571102,0.019103518220953495,3.978427844748688e-05,0.029240997351107294,4.046088193960432e-05,0.5417671103764234,7.015817829674819e-06,2.8995064847551102e-05,2.711315713839524e-09,1.778880365728389e-08,4.649024657159774e-06,2.504584599530879e-07,1.3634385402660828e-09,0.005815273996427914,1.5328150022444621e-06,0.010389345828119416,6.758157847798212e-12,1.943687039251377e-06,6.927141876452663e-07
0.0002697491849622641,0.11019220621384421,3.76,0.0,0.028189245333590244,0.356356583982284,0.6956057485132544,2.0028375684626545e-15,3.4334301736655932e-12,0.0010813560752823788,0.00016436123035257482,0.12102139024012169,9.972714314050341e-05,0.2443807819440317,0.0020748175969186257,0.38138285634660457,1.063213539620294e-06,2.6908565381976564e-06,2.6949381810915108e-05,0.0025259016441429847,0.019126828273573242,3.9602947111364885e-05,0.029148342822359646,4.027380776436253e-05,0.5428301959272305,6.993772663955357e-06,2.8849351544620265e-05,2.694147980219843e-09,1.775977952388819e-08,4.641190601559647e-06,2.488716047417175e-07,1.3586296367110308e-09,0.005809573934318408,1.5242282380228465e-06,0.010371461286632902,6.737814206736338e-12,1.9385932158705856e-06,6.902664236900031e-07
0.00027049518478986504,0.1102055521098808,3.76,0.0,0.028068569140311438,0.3555018049755051,0.6964176338781485,2.235014308250644e-15,3.4307137028578845e-12,0.00107916779150157,0.00016375945576843105,0.12113993786707133,9.957327429922509e-05,0.24396503729066285,0.0020675798682248656,0.3816580198612111,1.0566721648700125e-06,2.678644582938634e-06,2.6873424551857007e-05,0.002508607063509159,0.01914993251921084,3.942294364016485e-05,0.029056130381907807,4.008800559783617e-05,0.5438876387190515,6.971854310479166e-06,2.8704821489588866e-05,2.6771385384221813e-09,1.7730712723852492e-08,4.633352996501977e-06,2.4729938862441797e-07,1.3538506234520353e-09,0.0058038272354603675,1.5157126166096661e-06,0.010353555905740922,6.7175763017723334e-12,1.9335037983078243e-06,6.878319493821737e-07
0.000271241184617466,0.11021881980714483,3.76,0.0,0.027949079725328285,0.3546518219925231,0.6972246640842955,2.1021325403888805e-15,3.4279670036433435e-12,0.0010769885777177932,0.00016316221496877928,0.12125779771429473,9.94200103379411e-05,0.24355130847522288,0.0020603888557824716,0.3819315170601021,1.0501947963256995e-06,2.666522117082969e-06,2.6797932061087027e-05,0.0024914835490481247,0.019172832986137433,3.924425930342623e-05,0.028964359042855155,3.990346877999079e-05,0.544939483120901,6.950062251453499e-06,2.856146401464236e-05,2.6602857808625574e-09,1.770160714568121e-08,4.6255127384166075e-06,2.4574166286488985e-07,1.3491013520614423e-09,0.0057980349451059185,1.5072675096663567e-06,0.010335631086868682,6.697443815553773e-12,1.9284191721030646e-06,6.85410715034995e-07
0.0002719871844450669,0.11023201000342983,3.76,0.0,0.02783076071427688,0.3538065928493635,0.6980268836925113,1.8810482292911493e-15,3.4251920642019547e-12,0.0010748184341894738,0.00016256946345766474,0.1213749760381899,9.926735488488378e-05,0.24313958239178637,0.0020532442187751305,0.3822033630020331,1.0437806298985626e-06,2.6544883699440095e-06,2.6722902649386767e-05,0.002474529184523289,0.01919553168172701,3.906688366726805e-05,0.028873027769104186,3.972018970608253e-05,0.5459857731503548,6.928395820686909e-06,2.8419268502264307e-05,2.6435881274099425e-09,1.7672466057353634e-08,4.617670698224613e-06,2.4419828127085074e-07,1.3443816743407242e-09,0.00579219809162922,1.4988922911127586e-06,0.010317688202152423,6.677416427128339e-12,1.923339739974091e-06,6.830026724096155e-07
0.00027273318427266786,0.11024512338943039,3.76,0.0,0.02771359600616146,0.35296607578932565,0.6988243367976272,2.056150835350814e-15,3.4223919592280518e-12,0.0010726573591281839,0.00016198115814865244,0.12149147902471062,9.911530869554623e-05,0.24272984596963865,0.002046145617182372,0.38247357259112924,1.0374288667678984e-06,2.6425425757513797e-06,2.6648334513941527e-05,0.0024577420718118544,0.01921803059275502,3.889080753294097e-05,0.028782135476141064,3.953816150250317e-05,0.5470265524737137,6.90685438214285e-06,2.827822438054093e-05,2.6270439698010347e-09,1.7643292659130727e-08,4.609827687878197e-06,2.426690950360728e-07,1.3396914371549226e-09,0.005786317686878086,1.490586339412132e-06,0.010299728595029596,6.657493792241575e-12,1.9182658702815038e-06,6.806077698742999e-07
0.0002734791841002688,0.1102581606488874,3.76,0.0,0.027597569768982522,0.3521302294799211,0.6996170670330042,2.122973076636238e-15,3.4195652842617045e-12,0.0010705053495051928,0.00016139725635631484,0.12160731278970938,9.89638720282662e-05,0.24232208617613504,0.002039092711575399,0.3827421605773728,1.0311387198949103e-06,2.6306839712729187e-06,2.6574225443921855e-05,0.0024411203308325473,0.019240331685577202,3.8716022324493694e-05,0.02869168103248776,3.935737741957917e-05,0.5480618644072314,6.8854374098462925e-06,2.8138321152921118e-05,2.610651726843783e-09,1.7614090618758998e-08,4.601984521068842e-06,2.4115395786540326e-07,1.3350304838318114e-09,0.005780394726425748,1.482349033927948e-06,0.010281753580765687,6.637675548774415e-12,1.9131979110448664e-06,6.782259536840222e-07
0.00027422518392786974,0.11027112245668044,3.76,0.0,0.027482666468281035,0.3512990130622056,0.7004051175181144,1.9798882850575457e-15,3.4167123051793175e-12,0.0010683624007148881,0.00016081771506220436,0.12172248337100797,9.881304749102003e-05,0.24191629002404147,0.0020320851637604972,0.3830091415373691,1.0249094191016364e-06,2.6189118001024546e-06,2.6500573497131675e-05,0.00242466210190513,0.0192624369035992,3.854251800145091e-05,0.028601663256557795,3.917782981731313e-05,0.5490917518743217,6.864144245181765e-06,2.7999548378066857e-05,2.5944098559322208e-09,1.758486307195257e-08,4.594142001433048e-06,2.396527270408122e-07,1.3303986572726053e-09,0.005774430187732863,1.4741797568590842e-06,0.010263764443488895,6.617961328199393e-12,1.908136223579289e-06,6.758571715023727e-07
0.0002749711837554707,0.110284009491248,3.76,0.0,0.027368870807609462,0.35047238606258313,0.7011885309525914,1.8840836114340385e-15,3.4138349495227897e-12,0.0010662285065531196,0.0001602424921906708,0.1218369967434445,9.86628361914423e-05,0.24151244456643553,0.002025122636677838,0.3832745299081527,1.0187402019892095e-06,2.6072253103230363e-06,2.642737671517605e-05,0.00240836554217873,0.01928434817148621,3.8370285065621045e-05,0.028512080928246513,3.899951138351405e-05,0.550116257474243,6.842974233768502e-06,2.7861895664669164e-05,2.5783167964984184e-09,1.755561303008049e-08,4.586300888359617e-06,2.3816525817398237e-07,1.325795797780186e-09,0.005768425033583911,1.466077894095732e-06,0.010245762442310931,6.598350748114246e-12,1.9030811504969302e-06,6.735013690814638e-07
0.0002757171835830716,0.11029682239993602,3.76,0.0,0.027256167708829816,0.3496503083617985,0.7019673496508667,2.024189374124681e-15,3.410934846292057e-12,0.0010641036595310828,0.00015967154620505694,0.12195085882398136,9.851323816767654e-05,0.2411105368941088,0.002018204793970185,0.38353833999884923,1.012630313103445e-06,2.5956237555985805e-06,2.6354632963457562e-05,0.0023922288243873806,0.019306067396873693,3.819931451828629e-05,0.02842293279092913,3.882241506597806e-05,0.5511354235087418,6.821926764816634e-06,2.772535267898828e-05,2.56237099857251e-09,1.7526343613826064e-08,4.578461916745023e-06,2.3669140785735437e-07,1.3212217437121862e-09,0.005762380213420388,1.4580428362587612e-06,0.0102277488134537,6.5788434152536825e-12,1.8980330150016393e-06,6.711584906419411e-07
