Time (s),Volume (m^3),N2,Ne,C2H6(1),O2(2),H2O(3),C(4),CH(5),CH3(18),C2H5(31),CH4(30),H(6),C2H4(29),HO2(12),H2(9),C2H5O2(40),CH3O2(36),C2H3(28),H2O2(13),C2H2(22),OH(8),CH2O(19),HCO(16),CO(14),O(7),CH2CHO(34)
1.029185597359972e-07,0.4458392512377582,3.76,0.0,0.7127169480330843,0.9999999989901677,3.3659602554606676e-13,2.5192411570932803e-34,7.349753181710671e-24,1.3528255696925708e-08,9.737619521386122e-10,3.813252952153892e-11,1.954344639339642e-11,2.6078773977727993e-11,9.71535713170303e-10,2.7894342414397423e-12,9.734679454309306e-12,2.729572823732747e-11,1.9119480282298827e-22,1.6838825177512758e-13,8.877652922225716e-25,7.889448539275596e-13,9.352912772299568e-13,4.958053123156774e-20,1.709704943568869e-20,1.352950900677613e-13,1.210029087640845e-23
1.1626898892436032e-07,0.44583925130925556,3.76,0.0,0.7127169470140117,0.999999998852866,4.758501297272046e-13,3.580044714789877e-34,8.343637557880056e-24,1.5273848500175933e-08,1.101382749228985e-09,4.864701683269741e-11,2.3866383665348936e-11,3.3379203305318714e-11,1.0989499677293273e-09,3.82843508568505e-12,1.2150158860325871e-11,3.440246092442636e-11,2.7543941572235853e-22,2.150808338879909e-13,1.4435806335266509e-24,9.824053080125956e-13,1.1931907125532775e-12,6.966441630859256e-20,2.708273361725113e-20,1.8173911528099095e-13,1.97347607716623e-23
1.2961941811272346e-07,0.44583925138072394,3.76,0.0,0.7127169459934076,0.9999999987142419,6.468837689589691e-13,4.8863450151469796e-34,9.336537821832389e-24,1.701741841655025e-08,1.2294044577982796e-09,6.043524086359264e-11,2.8531040795608392e-11,4.160257036672071e-11,1.2267116589263489e-09,5.082889072212827e-12,1.4773045361624915e-11,4.222706134586552e-11,3.815379882716323e-22,2.675278092489094e-13,2.2273679142852806e-24,1.192436922630687e-12,1.4823346037084046e-12,9.410458449939571e-20,4.0831534797316904e-20,2.3622227189129756e-13,3.054611503859894e-23
1.4296984730108659e-07,0.44583925145216674,3.76,0.0,0.7127169449712547,0.9999999985743294,8.522486192771625e-13,6.4559028784186125e-34,1.0328180419692241e-23,1.8758995078796988e-08,1.3578522126360306e-09,7.34957348138856e-11,3.3519625174153134e-11,5.075572369119652e-11,1.354828481146899e-09,6.568793532879912e-12,1.758918130796838e-11,5.074139512459616e-11,5.121346659760657e-22,3.257449286988395e-13,3.2945708939819763e-24,1.4181138514070862e-12,1.8026873961831857e-12,1.2317318604599077e-19,5.914291286269833e-20,2.989502937126744e-13,4.533205846784537e-23
1.563202764894497e-07,0.4458392515235872,3.76,0.0,0.7127169439475358,0.9999999984331601,1.0943474368617163e-12,8.306027562491159e-34,1.1318624950738511e-23,2.0498607001893672e-08,1.4867491326223686e-09,8.782705342748541e-11,3.88155171504127e-11,6.084539997800901e-11,1.4833077462453247e-09,8.30129294960222e-12,2.0585575487139082e-11,5.991842361503584e-11,6.699252157861521e-22,3.897482946639819e-13,4.707132863511201e-24,1.658628492195741e-12,2.1542140470378637e-12,1.5710996165726066e-19,8.288146356566611e-20,3.700605747782474e-13,6.499236572488864e-23
1.7265684946180778e-07,0.4458392516109565,3.76,0.0,0.7127169426926838,0.999999998258749,1.4438909823779207e-12,1.0977085945878412e-33,1.2529151483577192e-23,2.2624691800686835e-08,1.6451189708907637e-09,1.0709082490672451e-10,4.569145715267947e-11,7.447572871417389e-11,1.6410277382839802e-09,1.0777713678730132e-11,2.4480087145719126e-11,7.201184113641335e-11,9.040355938040006e-22,4.759639440958768e-13,7.006481389967174e-24,1.9720891405579185e-12,2.626730453312277e-12,2.055679218944537e-19,1.2067148897971656e-19,4.685923840530392e-13,9.716371899388517e-23
1.8899342243416585e-07,0.44583925169830213,3.76,0.0,0.7127169414354356,0.9999999980825528,1.855788732233527e-12,1.4122073575651818e-33,1.3738101295313934e-23,2.4747923841271038e-08,1.8042286630155358e-09,1.2825280079324624e-10,5.297795150452745e-11,8.953028376381399e-11,1.7993129465614174e-09,1.366962235665653e-11,2.860681217799266e-11,8.501316556268505e-11,1.1881516772215517e-21,5.708991640449862e-13,1.0065598138735544e-23,2.3055362754423835e-12,3.1458118819932827e-12,2.6197000858708168e-19,1.6978704660096872e-19,5.798404041312407e-13,1.4021468636065975e-22
2.0532999540652392e-07,0.4458392517856293,3.76,0.0,0.7127169401757651,0.9999999979046208,2.33379313653647e-12,1.7765329368795494e-33,1.4945411777885418e-23,2.6868349218164544e-08,1.9641105400567203e-09,1.5131045277743073e-10,6.065052838951691e-11,1.0602086119669663e-10,1.958174861977884e-09,1.700039988158598e-11,3.294765506469585e-11,9.887888487608261e-11,1.5275715524502722e-21,6.745853230764987e-13,1.4039115324106477e-23,2.6579160129192446e-12,3.711396970404143e-12,3.266133476064366e-19,2.3215004565935163e-19,7.037736818820566e-13,1.9646392349042722e-22
2.2166656837888198e-07,0.44583925187294265,3.76,0.0,0.7127169389136481,0.9999999977249981,2.8814550715843985e-12,2.1929583260205905e-33,1.615111416434171e-23,2.8986011906026296e-08,2.1247936812353255e-09,1.7626129388130894e-10,6.868667912049475e-11,1.2395908284520674e-10,2.117624358964263e-09,2.0791989498095363e-11,3.748634492333247e-11,1.1356756463892769e-10,1.927728333071739e-21,7.870544256957558e-13,1.909729206424061e-23,3.028288965536519e-12,4.3234253376988566e-12,3.997526503685489e-19,3.0979384146051544e-19,8.402815505163986e-13,2.684895770521975e-22
2.3800314135124005e-07,0.4458392519602466,3.76,0.0,0.7127169376490611,0.9999999975437277,3.502156121784474e-12,2.6636397240791837e-33,1.7355303127560095e-23,3.11009539294696e-08,2.286304369048722e-09,2.0310287524068892e-10,7.706560455335866e-11,1.433564234318167e-10,2.2776717839217796e-09,2.5065078523477124e-11,4.2208151866633374e-11,1.2903968147217984e-10,2.394193121041454e-21,9.083390568361209e-13,2.5426466228420424e-23,3.4157963536422862e-12,4.981837508505043e-12,4.816095335645531e-19,4.0485163387547576e-19,9.891963674623177e-13,3.591425272586913e-22
2.543397143235981e-07,0.4458392520475456,3.76,0.0,0.712716936381983,0.9999999973608495,4.199127103206464e-12,3.190544578949655e-33,1.855798914713595e-23,3.321321549735914e-08,2.4486664452630287e-09,2.3183278357043435e-10,8.576801191815187e-11,1.6422423088011035e-10,2.438327024833976e-09,2.98392437699069e-11,4.7099663879226135e-11,1.452574913521382e-10,2.9326734245701928e-21,1.0384723425215545e-12,3.3229887897055924e-23,3.8196417152006436e-12,5.686574852778679e-12,5.723792115887111e-19,5.195454625281324e-19,1.1503101916926327e-12,4.715654895277763e-22
2.7067628729595613e-07,0.4458392521348436,3.76,0.0,0.7127169351123924,0.9999999971764015,4.9754448452330195e-12,3.7754334472184365e-33,1.9759120738712498e-23,3.532283497491753e-08,2.611901237265542e-09,2.624486417140175e-10,9.477615727179919e-11,1.8657372195469278e-10,2.5995994966763422e-09,3.5132921091461075e-11,5.214883337848418e-11,1.6218505694170902e-10,3.549011267304898e-21,1.1774879572146559e-12,4.272749977002554e-23,4.239094028004198e-12,6.437579598861328e-12,6.722291247128963e-19,6.56187833224054e-19,1.323371339044198e-12,6.091877929115848e-22
2.870128602683142e-07,0.44583925222214443,3.76,0.0,0.7127169338402706,0.9999999969904184,5.834047662580999e-12,4.4199391604687434e-33,2.0958741630756957e-23,3.7429849007442633e-08,2.7760278594082755e-09,2.9494810632773033e-10,1.0407367174864891e-10,2.104159986043254e-10,2.761498199749853e-09,4.096352991252466e-11,5.734479157485951e-11,1.7978812624290554e-10,4.24918024940133e-21,1.325420088461868e-12,5.41565477043511e-23,4.673473846419793e-12,7.2347947785443825e-12,7.813042238515283e-19,8.171719821064156e-19,1.5080972510346436e-12,7.757394915077891e-22
3.033494332406722e-07,0.44583925230945187,3.76,0.0,0.7127169325655992,0.9999999968029332,6.777750071223315e-12,5.125616703380307e-33,2.2156920302018518e-23,3.9534292643415004e-08,2.9410635043882705e-09,3.293288655603255e-10,1.1364539282683796e-10,2.3576206363537674e-10,2.924031776009079e-09,4.734759427796334e-11,6.267766983500483e-11,1.9803401186362622e-10,5.039283139200563e-21,1.4823034026787364e-12,6.77721697508833e-23,5.122140598780118e-12,8.078164172012757e-12,8.997319666715754e-19,1.004962888803244e-18,1.704186553096586e-12,9.752651235816634e-22
3.2344422154243773e-07,0.4458392524168584,3.76,0.0,0.712716930994168,0.9999999965703028,8.059239592827066e-12,6.079625355613278e-33,2.362876786822594e-23,4.2119385800164704e-08,3.145334817760386e-09,3.741957854557996e-10,1.2577453444146153e-10,2.6901757218115466e-10,3.1248390619279244e-09,5.598248280120537e-11,6.941202769879683e-11,2.2131306957067324e-10,6.143706229415165e-21,1.6876063725299315e-12,8.792418964765745e-23,5.69272666837778e-12,9.178770236357509e-12,1.0583953539841937e-18,1.2764668774316467e-18,1.9605039389542173e-12,1.2723905374547387e-21
3.4353900984420324e-07,0.44583925252428624,3.76,0.0,0.7127169294188227,0.9999999963355,9.478342153686365e-12,7.130750638600526e-33,2.5098403571817482e-23,4.470069980752598e-08,3.351029872511892e-09,4.219015081037524e-10,1.3827348011073593e-10,3.0458496854017155e-10,3.3266342895387744e-09,6.550598650003273e-11,7.632519580480266e-11,2.454626051778873e-10,7.405486203782613e-21,1.9065721649844964e-12,1.1234627498962737e-22,6.282956111962373e-12,1.0349022823226115e-11,1.2315569669453802e-18,1.5972114468766046e-18,2.2329255526046703e-12,1.6348354494080803e-21
3.6363379814596876e-07,0.44583925263174085,3.76,0.0,0.7127169278395346,0.9999999960985739,1.1039596449602067e-11,8.281212553313439e-33,2.656593223079172e-23,4.72782907689851e-08,3.5581703723035745e-09,4.724419116041024e-10,1.5112052698418551e-10,3.424841923989618e-10,3.5294316288141893e-09,7.594399881727247e-11,8.340404313134193e-11,2.7043072461685536e-10,8.836750204931998e-21,2.1392680800023628e-12,1.416286866058432e-22,6.891836521559676e-12,1.1588821596340416e-11,1.4193688318953535e-18,1.972175736658027e-18,2.520827351472854e-12,2.0721726545941784e-21
3.8372858644773427e-07,0.4458392527392281,3.76,0.0,0.7127169262562765,0.9999999958595706,1.2747310217236115e-11,9.53309036342274e-33,2.8031469421177216e-23,4.9852211745196704e-08,3.766774858368247e-09,5.258129346291124e-10,1.642959958174387e-10,3.827350141222858e-10,3.733244663600485e-09,8.732089407145529e-11,9.06369975740362e-11,2.961685147017589e-10,1.0449891987252993e-20,2.385762367422155e-12,1.7640582035555363e-22,7.518434990090388e-12,1.2898067659302087e-11,1.6219600967371323e-18,2.4064602454667484e-18,2.8235809131518164e-12,2.5947613837146964e-21
4.038233747494998e-07,0.4458392528467528,3.76,0.0,0.7127169246690241,0.9999999956185314,1.4605578447130204e-11,1.0888302813674063e-32,2.9494878250854704e-23,5.242251298835745e-08,3.97685914530337e-09,5.82010571988019e-10,1.7778196758967685e-10,4.253570535587107e-10,3.938086473078861e-09,9.965971716636994e-11,9.801379452368972e-11,3.226298132938197e-10,1.2257564218678769e-20,2.646124175405298e-12,2.173574924522375e-22,8.161870602502022e-12,1.4276663450339862e-11,1.8394424256702534e-18,2.9052746589503255e-18,3.140564765179656e-12,3.2137760655642828e-21
4.239181630512653e-07,0.4458392529543201,3.76,0.0,0.7127169230777531,0.9999999953754961,1.6618291197990548e-11,1.2348550585891407e-32,3.0956079838160034e-23,5.498924203547328e-08,4.188436488384639e-09,6.410308729152178e-10,1.9156218241972115e-10,4.70369786292441e-10,4.143969662310917e-09,1.1298225616571671e-10,1.0552538229209135e-10,3.497711177870963e-10,1.4272669736105664e-20,2.920423530881566e-12,2.6520947887394573e-22,8.821311149664689e-12,1.572451270171436e-11,2.0719119550098124e-18,3.4739279644261895e-18,3.4711682858669333e-12,3.941212887711634e-21
4.440129513530308e-07,0.4458392530619341,3.76,0.0,0.7127169214824415,0.9999999951304992,1.8789151724423014e-11,1.3915496403068454e-32,3.2415402751641397e-23,5.755244396651442e-08,4.401518007100134e-09,7.028699361437724e-10,2.0562177881594845e-10,5.177925595931307e-10,4.350906439621611e-09,1.273092306698189e-10,1.131636876907027e-10,3.775513319930827e-10,1.650835587504465e-20,3.2087312889712087e-12,3.207350224102178e-22,9.49596940973862e-12,1.724152032278805e-11,2.3194535652274252e-18,4.117820183470553e-18,3.814799161838789e-12,4.789925479506904e-21
4.6410773965479633e-07,0.44583925316959966,3.76,0.0,0.7127169198830681,0.9999999948835744,2.112167528923451e-11,1.5590883341333817e-32,3.3872979489835857e-23,6.011216137973271e-08,4.616112638354149e-09,7.675239104737398e-10,2.1994732254048438e-10,5.676445891888182e-10,4.5589086070333185e-09,1.4266027052542165e-10,1.2092164425599449e-10,4.0593179024506655e-10,1.897800535680886e-20,3.511119138876746e-12,3.8475467574416547e-22,1.0185103214180347e-11,1.882759241356478e-11,2.5821402616628493e-18,4.842434677259989e-18,4.170882038902036e-12,5.7736113935951844e-21
4.842025279565618e-07,0.4458392532773204,3.76,0.0,0.7127169182796127,0.9999999946347513,2.3619209349923924e-11,1.7376020140722815e-32,3.5328333253251775e-23,6.266843467643458e-08,4.8322275768921765e-09,8.349889893154981e-10,2.3452653369688576e-10,6.19944974674087e-10,4.76798763966617e-09,1.590541132785996e-10,1.2879295401373708e-10,4.3487597820625965e-10,2.1695232224318312e-20,3.82765955109077e-12,4.581380627204038e-22,1.0888012119244359e-11,2.0482636135164294e-11,2.8600372119095898e-18,5.653331707906055e-18,4.53886457725274e-12,6.906854834910882e-21
5.042973162583274e-07,0.44583925338510066,3.76,0.0,0.7127169166720563,0.9999999943840585,2.6284941646913498e-11,1.9271910624487368e-32,3.6781400450735216e-23,6.522130215739118e-08,5.04986840298503e-09,9.052614088918578e-10,2.4934820714757805e-10,6.747127023834022e-10,4.978154707375404e-09,1.765086616545713e-10,1.3677202346272488e-10,4.643494383003379e-10,2.4673875451659427e-20,4.158425762024053e-12,5.418045706848539e-22,1.1604035415578842e-11,2.2206559667172053e-11,3.1532026825621256e-18,6.556142638523921e-18,4.918218018986832e-12,8.205137461557423e-21
5.243921045600929e-07,0.4458392534929437,3.76,0.0,0.712716915060381,0.9999999941315212,2.9121910260360555e-11,2.1280378281722574e-32,3.823303436565739e-23,6.777080015812956e-08,5.269039283336791e-09,9.783374456902388e-10,2.6440208778709214e-10,7.319666514445874e-10,5.1894207102189896e-09,1.9504107363819194e-10,1.4485385726830838e-10,4.943196370273801e-10,2.79279936332154e-20,4.503491750013619e-12,6.367241776103475e-22,1.2332550356530397e-11,2.3999272147184616e-11,3.4616897398439164e-18,7.55656330935342e-18,5.308439355004472e-12,9.684853664696348e-21
5.444868928618584e-07,0.44583925360085336,3.76,0.0,0.7127169134445699,0.9999999938771629,3.2133004901140265e-11,2.3403427798758105e-32,3.968320384165465e-23,7.031696304627653e-08,5.489742934208294e-09,1.0542134165846e-09,2.7967889261227993e-10,7.91725590326395e-10,5.4017962699530735e-09,2.1466774638947944e-10,1.5303408509119223e-10,5.247559674977011e-10,3.1471858125476684e-20,4.8629322393336395e-12,7.439175698384775e-22,1.3072971099851813e-11,2.586068367374361e-11,3.785545610208934e-18,8.660349602362925e-18,5.709049218344565e-12,1.1363304712730129e-20
5.645816811636239e-07,0.44583925370883276,3.76,0.0,0.7127169118246064,0.9999999936210051,3.532098390005369e-11,2.564086014567454e-32,4.113058150411633e-23,7.285982345878168e-08,5.711980964761187e-09,1.1328856742915451e-09,2.951700962440164e-10,8.540081874208625e-10,5.6152917907242014e-09,2.354044715898708e-10,1.6130878150030613e-10,5.556295168566496e-10,3.531995171751367e-20,5.23682265893046e-12,8.644576396861035e-22,1.3824746763053741e-11,2.779070519847535e-11,4.124814398475238e-18,9.873311920636612e-18,6.11959486066711e-12,1.3258733474995738e-20
5.846764694653894e-07,0.44583925381688533,3.76,0.0,0.7127169102004751,0.9999999933630672,3.868847095521202e-11,2.799256483002449e-32,4.2575595424322924e-23,7.539941223774326e-08,5.935753744110484e-09,1.214350608682445e-09,3.108680129094904e-10,9.188330045678219e-10,5.8299174335341345e-09,2.57266375973368e-10,1.6967454343884182e-10,5.869131291192043e-10,3.9486960731156056e-20,5.625239157377571e-12,9.994692429955062e-22,1.4587360675990834e-11,2.9789248557287735e-11,4.479535727143444e-18,1.1201313013232574e-17,6.539647243634133e-12,1.5390308965549073e-20
6.047712577671549e-07,0.4458392539250139,3.76,0.0,0.7127169085721612,0.9999999931033675,4.22379763247793e-11,3.04626315026467e-32,4.402000225924873e-23,7.79357587207222e-08,6.161060808492064e-09,1.2986046411932316e-09,3.267655412765662e-10,9.862185091362097e-10,6.045683187681899e-09,2.8026810638399454e-10,1.7812827975274018e-10,6.185811205731185e-10,4.3987777032259053e-20,6.0282585537901904e-12,1.1501311227139095e-21,1.5360328018317515e-11,3.1856226337655494e-11,4.849747771329814e-18,1.265026319562605e-17,6.968803672143197e-12,1.7778172795538675e-20
6.248660460689204e-07,0.44583925403322133,3.76,0.0,0.7127169069396502,0.9999999928419221,4.5971901860108375e-11,3.3054062241361375e-32,4.5463236408038173e-23,8.046889078976522e-08,6.387900887493459e-09,1.3856442239188074e-09,3.4285614653656826e-10,1.056183072608255e-09,6.262598873337178e-09,3.044238429396967e-10,1.8666720636748046e-10,6.506092316831629e-10,4.8837493701719176e-20,6.445958333584048e-12,1.3176764759283074e-21,1.6143194237784044e-11,3.399155185714427e-11,5.2354870734235575e-18,1.422611828327607e-17,7.406685857719862e-12,2.0443446600510642e-20
6.44960834370686e-07,0.44583925414151054,3.76,0.0,0.7127169053029281,0.9999999925787459,4.9892548722479663e-11,3.576220649005723e-32,4.690276177777051e-23,8.299883496693248e-08,6.616272014852924e-09,1.475465837815513e-09,3.59133790177203e-10,1.128744972449689e-09,6.480674159755035e-09,3.297473499573591e-10,1.9528879388092595e-10,6.829745334032899e-10,5.405140274355072e-20,6.878416634540744e-12,1.5033936698508994e-21,1.6935533694159548e-11,3.619513912076076e-11,5.6367891462191774e-18,1.5934876069522046e-17,7.852939458225485e-12,2.3408243915070947e-20
6.650556226724515e-07,0.4458392542498841,3.76,0.0,0.712716903661982,0.9999999923138527,5.400211334017018e-11,3.858584124555988e-32,4.834001109593367e-23,8.552561633985595e-08,6.846171373266486e-09,1.5680659941937286e-09,3.7559302573731005e-10,1.2039223851874045e-09,6.699918535914021e-09,3.5625190666268224e-10,2.0399085687259039e-10,7.156555000934938e-10,5.964498728592215e-20,7.325712263654187e-12,1.7086260602159314e-21,1.7736948713280318e-11,3.846690285642613e-11,6.053686983687722e-18,1.7782576051233637e-17,8.307231016192593e-12,2.669565714859845e-20
6.85150410974217e-07,0.44583925435834443,3.76,0.0,0.7127169020167995,0.9999999920472545,5.830270530471515e-11,4.1537138567611175e-32,4.977866820708931e-23,8.804925879948974e-08,7.077595612600913e-09,1.6634412301478402e-09,3.922287985863017e-10,1.2817333948780527e-09,6.9203413654720326e-09,3.8395045248512585e-10,2.1277139327854185e-10,7.486317764437713e-10,6.563392683444586e-20,7.787924658617374e-12,1.9347736180380394e-21,1.8547067532977433e-11,4.08067584064823e-11,6.486213217201268e-18,1.977529445697775e-17,8.769248964050858e-12,3.032979429340564e-20
7.052451992759825e-07,0.44583925446689404,3.76,0.0,0.7127169003673679,0.9999999917789623,6.279634418766338e-11,4.46144855786953e-32,5.121455532325147e-23,9.056978498675515e-08,7.310540733605625e-09,1.7615881096334245e-09,4.090365177756129e-10,1.362195988213051e-09,7.1419518650087256e-09,4.128555350887388e-10,2.2162865044354094e-10,7.818842297290002e-10,7.203408919231103e-20,8.265133899664174e-12,2.1832928783171594e-21,1.9365543412838796e-11,4.3214621753300075e-11,6.9343990975415905e-18,2.1919144850394154e-17,9.238701658521056e-12,3.433577067457476e-20
