Time (s),Volume (m^3),N2,Ne,C2H6(1),O2(2),H2O(3),C(4),CH(5),CH3(18),C2H5(31),CH4(30),H(6),C2H4(29),HO2(12),H2(9),C2H5O2(40),CH3O2(36),C2H3(28),H2O2(13),C2H2(22),OH(8),CH2O(19),HCO(16),CO(14),O(7),CH2CHO(34),C2H5O(43),C2H(21),HCCO(20),C2H5O(101),C3H6(221),C3H6(74),CH3O(26),CH2CO(27),C3H6(55),C3H7(218)
0.00031460187087454285,0.09481945460190587,3.76,0.0,0.4070215536360012,0.7883154061222745,0.27766658482324125,1.1993348372973032e-18,1.3650377251037536e-14,0.0004969774040979555,0.0004849961061938622,0.0342770320180667,3.243517922207649e-05,0.3423075480459294,0.0031543754866386916,0.14857481325621966,2.0039027670647484e-05,7.628587591453897e-06,8.556728214055206e-06,0.01968799275517759,0.0014363829118556291,2.883270112524735e-05,0.03411628890051311,1.8026960083123666e-05,0.061144452235381105,2.2433525765343456e-06,3.304148298069462e-05,5.361580931758492e-09,1.9252459853259182e-10,2.6950515508627654e-07,5.355691913563015e-07,1.2282554220771682e-10,0.0007684900967700948,1.9902963805673645e-06,0.004616844853087007,5.809155420123385e-13,2.802643508768602e-07
0.0003154446044883742,0.09484187193316089,3.76,0.0,0.4054473589780659,0.7870606650176101,0.2791751410509868,1.2169923953852222e-18,1.3814598979737718e-14,0.0004991032327455369,0.0004848648319449493,0.034512322988261,3.2470374855588504e-05,0.3432428606570623,0.0031566775207334556,0.14911698293346903,1.999747519316241e-05,7.647226478138242e-06,8.610771609628526e-06,0.019713657038147574,0.0014508790545565402,2.89053099100311e-05,0.034335916599675796,1.816504829456639e-05,0.061830619056868104,2.250522113563734e-06,3.32215470600899e-05,5.388867742701437e-09,1.9512937969678586e-10,2.728151583614453e-07,5.38302718083551e-07,1.2411192465128474e-10,0.0007776857037431981,1.999841968919686e-06,0.004655675960054467,5.870503245158647e-13,2.8375400173680394e-07
0.0003162873381022055,0.09486429361378453,3.76,0.0,0.40387682747215736,0.7858032672786152,0.2806852280894121,1.2348925321576832e-18,1.3980450681913909e-14,0.0005012250060007629,0.0004847272795038084,0.03474808751093771,3.2505517521719395e-05,0.34417182985474765,0.0031589566295812067,0.14965850661084235,1.9955632066211868e-05,7.665664443443296e-06,8.664865953702725e-06,0.01973901319429292,0.0014654564868363518,2.897763936313293e-05,0.03455537517435943,1.8303393241208782e-05,0.06252129552619903,2.2576726510432978e-06,3.340131897067285e-05,5.416068321391603e-09,1.9775775054959297e-10,2.761507621512218e-07,5.410276051098051e-07,1.2540431031410875e-10,0.0007869448684673474,2.0093650488226202e-06,0.004694612428322326,5.932143273609734e-13,2.8727044564220215e-07
0.00031713007171603686,0.09488671944276583,3.76,0.0,0.40230998259417866,0.7845432325006017,0.28219682423718845,1.2530695144389895e-18,1.414803991575905e-14,0.0005033426707646114,0.00048458351425628726,0.03498432006526741,3.25406099353165e-05,0.3450944440692744,0.0031612126357630356,0.15019938437498362,1.9913503026395207e-05,7.683900992116246e-06,8.719009558642747e-06,0.019764060833143582,0.001480115102369782,2.9049687798758356e-05,0.03477465229597505,1.844198882360845e-05,0.06321647922113698,2.2648039597553797e-06,3.358078956494907e-05,5.44318104736662e-09,2.0040977150101403e-10,2.7951199356767494e-07,5.437436899800415e-07,1.267026499019174e-10,0.0007962675244214544,2.018865095457052e-06,0.004733652664540175,5.994073193209735e-13,2.908137171840046e-07
0.0003179728053298682,0.09490914921283763,3.76,0.0,0.40074684745068,0.7832805804176091,0.28370990780717087,1.2714822008779696e-18,1.4317226702293364e-14,0.0005054561738998123,0.00048443360192530055,0.03522101513117673,3.257565476280276e-05,0.3460106922522481,0.003163445360717256,0.15073961636864913,1.9871092774194153e-05,7.701935640287532e-06,8.773200737344479e-06,0.019788799554832127,0.0014948547900828827,2.9121453521972318e-05,0.03499373566886594,1.8580828941912306e-05,0.06391616742604384,2.2719158080714607e-06,3.375994965895074e-05,5.470204298799774e-09,2.030855037092545e-10,2.82898878424546e-07,5.464508101116883e-07,1.280068932352427e-10,0.0008056536000032515,2.0283415838031366e-06,0.004772795065367351,6.056290649963564e-13,2.943838532972675e-07
0.0003188155389436995,0.09493158272278805,3.76,0.0,0.3991874448172037,0.7820153308893044,0.2852244571232706,1.2900711942188409e-18,1.4487823277591817e-14,0.0005075654627645142,0.00048427760765944525,0.035458167189493614,3.2610654625715344e-05,0.3469205638239853,0.0031656546252641755,0.15127920278290002,1.9828405936244424e-05,7.71976792722016e-06,8.82743782469546e-06,0.01981322895110492,0.0015096754345797236,2.9192934827251085e-05,0.035212613028389454,1.8719907532640053e-05,0.064620357158955,2.2790079640664694e-06,3.393879007194246e-05,5.497136468720772e-09,2.057850072584096e-10,2.863114433065734e-07,5.491488044195863e-07,1.2931699034682368e-10,0.0008151030190011679,2.0377939862171917e-06,0.004812038018545976,6.118793296073264e-13,2.9798089105745004e-07
0.00031965827255753086,0.09495401977009946,3.76,0.0,0.39763179712336166,0.7807475039067134,0.28674045052025465,1.3088716934069143e-18,1.465995521279408e-14,0.0005096704849618455,0.0004841155959856616,0.035695770722023984,3.26456121089788e-05,0.3478240486948748,0.0031678402498653844,0.15181814385868336,1.978544715389868e-05,7.737397400682242e-06,8.881719146464138e-06,0.01983734860502485,0.0015245769159329325,2.9264129978912985e-05,0.03543127214316169,1.8859218468454963e-05,0.06532904515846062,2.2860801965327136e-06,3.4117301650545693e-05,5.523975956129725e-09,2.085083386911743e-10,2.897497129014796e-07,5.518375124151195e-07,1.3063289109850482e-10,0.0008246157003872298,2.0472217760226394e-06,0.004851379902535988,6.181578772970965e-13,3.0160486424353665e-07
0.0003205010061713622,0.09497646015418243,3.76,0.0,0.39607992646347234,0.7794771195889565,0.2882578663421511,1.3279870573226734e-18,1.4833956970244516e-14,0.0005117711882417692,0.0004839476311780174,0.03593382021188955,3.2680529725845774e-05,0.34872113725048726,0.0031700020548580377,0.1523564398835725,1.974222104728999e-05,7.754823625027313e-06,8.936042988058258e-06,0.019861158091381764,0.0015395591097513222,2.9335037210167035e-05,0.0356497008152795,1.8998755517615666e-05,0.06604222789006427,2.2931322722312233e-06,3.429547525195691e-05,5.550721154701652e-09,2.1125555231931293e-10,2.932137072594082e-07,5.54516773081893e-07,1.319545428660906e-10,0.0008341915584077641,2.0566244269806827e-06,0.004890819086888413,6.244644611217555e-13,3.052558052078497e-07
0.00032134373978519353,0.09499890367567537,3.76,0.0,0.3945318546612721,0.7782041981586942,0.2897766829397216,1.3474025079839408e-18,1.500976414335143e-14,0.0005138675205212823,0.00048377377733868377,0.03617231014333542,3.271540995245987e-05,0.34961182025966053,0.003172139860369064,0.15289409118234906,1.969873216880203e-05,7.772046183332021e-06,8.990407619119775e-06,0.019884656978502557,0.0015546218880166196,2.9405654745011013e-05,0.03586788687500273,1.9138512411011275e-05,0.06675990159787526,2.3001639572094505e-06,3.4473301726324264e-05,5.5773704671742885e-09,2.140267010115649e-10,2.967034429118727e-07,5.571864263220826e-07,1.3328189127530498e-10,0.0008438305034870867,2.0660014108569077e-06,0.004930353934075504,6.307988262848619e-13,3.0893374546886496e-07
0.00032218647339902486,0.095021350133497,3.76,0.0,0.3929876031187451,0.7769287600016981,0.29129687867280313,1.3669718426874118e-18,1.518690277912478e-14,0.0005159594300524491,0.00048359409797161043,0.03641123500267366,3.2750255232079175e-05,0.3504960890896246,0.0031742534858809233,0.15343109813616557,1.965498504231597e-05,7.789064669910961e-06,9.044811354394977e-06,0.019907844824767755,0.0015697651170131343,2.9475980800539823e-05,0.03608581819746758,1.927848295455573e-05,0.06748206217800341,2.307175017516047e-06,3.4650771929606684e-05,5.603922311594148e-09,2.168218373222809e-10,3.002189383831828e-07,5.59846313574905e-07,1.3461488391867164e-10,0.0008535324400383272,2.075352199280413e-06,0.004969982795533404,6.371607261560784e-13,3.1263871697954233e-07
0.0003230292070128562,0.09504379933180786,3.76,0.0,0.39144719293509184,0.7756508256214399,0.2928184319065327,1.3866559254247389e-18,1.5365282213261297e-14,0.0005180468654966802,0.00048340865609675484,0.0366505892778216,3.278506797231337e-05,0.3513739355371481,0.0031763427504804933,0.15396746116574914,1.9610984212446514e-05,7.805878692773115e-06,9.099252543262736e-06,0.01993072118148557,0.001584988658939116,2.9546013565860588e-05,0.036303482691551245,1.941866095318965e-05,0.06820870527481024,2.3141652193368412e-06,3.482787673716484e-05,5.630375113867532e-09,2.1964101093009388e-10,3.0376021342700174e-07,5.624962770652179e-07,1.3595347033334226e-10,0.0008632972681748873,2.0846762649732027e-06,0.005009704014878445,6.435499222235849e-13,3.163707498054625e-07
0.00032387194062668753,0.09506625107106198,3.76,0.0,0.38991064483955135,0.7743704156655083,0.29434132101159627,1.4067594927313478e-18,1.5545900653086922e-14,0.0005201297755090288,0.00048321751469539116,0.03689036745894138,3.2819850499315484e-05,0.3522453519242571,0.003178407473169208,0.15450318073868063,1.9566734169232412e-05,7.822487878663364e-06,9.153729432710865e-06,0.01995328559163815,0.0016002923709163602,2.9615751183555575e-05,0.03652086830806735,1.955903997992124e-05,0.06893982622361433,2.3211343267065537e-06,3.500460702887196e-05,5.656727284292242e-09,2.2248426693455523e-10,3.0732727937191757e-07,5.651361574645098e-07,1.3729759413313563e-10,0.0008731248826912506,2.0939730796269217e-06,0.005049515926233494,6.499661499699561e-13,3.201298702042673e-07
0.00032471467424051887,0.09508870515679994,3.76,0.0,0.38837797928395995,0.7730875508887793,0.29586552436123914,1.4275324207476096e-18,1.5729490093130034e-14,0.0005222081089308828,0.00048302073653058264,0.037130564038222985,3.285460507908277e-05,0.353110330966317,0.003180447473568846,0.15503825735639915,1.9522239308442627e-05,7.83889187731867e-06,9.208240163101089e-06,0.019975537592345403,0.0016156761061622844,2.9685191793793786e-05,0.03673796303200199,1.9699613493195687e-05,0.06967542012601495,2.328082104228668e-06,3.5180953702959994e-05,5.6829772412388815e-09,2.253516492992422e-10,3.109201383283166e-07,5.67765796266802e-07,1.3864719185460749e-10,0.0008830151743459008,2.1032421130817885e-06,0.005089416856867225,6.564091140048548e-13,3.239161033557539e-07
0.0003255574078543502,0.09511116139170268,3.76,0.0,0.3868492163866715,0.7718022521785814,0.29739102033108794,1.4480879485052966e-18,1.5913170417894157e-14,0.000524281815133009,0.0004828183831663655,0.037371173510162996,3.288933401963572e-05,0.3539688658533774,0.0031824625703699362,0.1555726915605784,1.947750407997925e-05,7.85509033592336e-06,9.262783134939835e-06,0.019997476713548828,0.0016311397132418642,2.9754333572142598e-05,0.036954754888845094,1.984037540382608e-05,0.07041548179984546,2.335008318175283e-06,3.535690767170525e-05,5.709123462195897e-09,2.2824320597438734e-10,3.145388047881162e-07,5.70385040878609e-07,1.4000221436819283e-10,0.0008929680290403158,2.112482838168369e-06,0.005129405125617138,6.628785807028112e-13,3.277294785367356e-07
0.00032640014146818154,0.09513361958175508,3.76,0.0,0.3853243759080624,0.7705145405638691,0.2989177872980447,1.4686084718247908e-18,1.6097660146329972e-14,0.0005263508437033642,0.00048261051636131673,0.03761219037212399,3.292403951810852e-05,0.354820950283678,0.003184452582075652,0.1561064839343975,1.943253289796348e-05,7.87108292784333e-06,9.317356675992868e-06,0.020019102477811558,0.001646683035720953,2.9823174594395445e-05,0.03717123194969409,1.9981319246475837e-05,0.07116000575727087,2.34191272888332e-06,3.553245983337216e-05,5.735164368562574e-09,2.3115897455102238e-10,3.1818329057719385e-07,5.729937330968543e-07,1.4136260860601025e-10,0.0009029833274813062,2.121694726187189e-06,0.005169479042509565,6.693742989837766e-13,3.3157001889169663e-07
0.00032724287508201287,0.09515607953154731,3.76,0.0,0.38380347731995124,0.7692244371874948,0.3004458036390895,1.489687324151372e-18,1.6284856634490615e-14,0.0005284151441224271,0.00048239719784528407,0.037853609124099505,3.295872372524721e-05,0.35566657836544335,0.0031864173273794794,0.15663963509339512,1.938733011701935e-05,7.886869338981932e-06,9.371958956565266e-06,0.02004041440212556,0.0016623059130698805,2.9891712940254297e-05,0.0373873823235852,2.0122438424577114e-05,0.07190898626261727,2.3487950989098575e-06,3.5707601087833894e-05,5.761098396879984e-09,2.3409899291480425e-10,3.21853596972072e-07,5.755917162434306e-07,1.4272831222620737e-10,0.0009130609461460715,2.130877247597017e-06,0.005209636910586765,6.758959774173738e-13,3.354377462475298e-07
0.0003280856086958442,0.09517854104888303,3.76,0.0,0.38228653982164046,0.767931963299463,0.30197504773045714,1.5115376708440613e-18,1.6475303994423794e-14,0.0005304746663970031,0.00048217848846624623,0.03809542426854233,3.299338875373682e-05,0.3565057445943546,0.0031883566255912848,0.15717214568325444,1.9341900051525226e-05,7.902449275809174e-06,9.426588138285182e-06,0.02006141199829126,0.0016780081807670133,2.9959946699454746e-05,0.03760319415682286,2.0263726434409746e-05,0.07266241734489619,2.3556551954366285e-06,3.5882322409838254e-05,5.786924021247015e-09,2.3706329933543836e-10,3.255497203499225e-07,5.781788374083473e-07,1.440992612923618e-10,0.0009232007574379951,2.1400298737274765e-06,0.005249877026384384,6.82443317414747e-13,3.3933268198468935e-07
0.00032892834230967554,0.09520100393980184,3.76,0.0,0.38077358228260844,0.7666371402818598,0.30350549794679754,1.5334920477431231e-18,1.6666842559289745e-14,0.0005325293608214018,0.0004819544485980899,0.038337630310988975,3.3028036708147125e-05,0.35733844393502007,0.0031902702954796597,0.15770401638551854,1.929624702917247e-05,7.917822449991326e-06,9.481242545575071e-06,0.020082094771891122,0.0016937896695637846,3.0027873934808597e-05,0.03781865564101226,2.040517686931374e-05,0.07342029274654739,2.362492780802074e-06,3.6056614770245265e-05,5.812639712805588e-09,2.400519295941689e-10,3.292716627406885e-07,5.807549433848943e-07,1.4547540141463028e-10,0.0009334026289004939,2.1491520775492524e-06,0.005290197678546047,6.890160613651892e-13,3.432548473156447e-07
0.00032977107592350687,0.0952234680122081,3.76,0.0,0.3792646232550886,0.7653399896444429,0.30503713266036103,1.5549270794793867e-18,1.6857656999216755e-14,0.000534579177732675,0.00048172513868491616,0.038580221760257584,3.306266962161894e-05,0.3581646718031935,0.0031921581554177595,0.1582352479146408,1.925037533510134e-05,7.932988590497978e-06,9.535920523801044e-06,0.02010246222278944,0.001709650205684945,3.00954926664901e-05,0.03803375501212888,2.0546783171492494e-05,0.07418260593274652,2.369307609447912e-06,3.623046906272942e-05,5.838243924790654e-09,2.4306491361022786e-10,3.3301942763062777e-07,5.833198791789341e-07,1.46856679220725e-10,0.0009436664234121675,2.158243329475396e-06,0.005330597148222794,6.956139557782465e-13,3.472042623480855e-07
0.0003306138095373382,0.09524593307410245,3.76,0.0,0.37775968097149865,0.7640405330240438,0.3065699302400321,1.5764809516563657e-18,1.704987240345457e-14,0.0005366240675644965,0.00048149061890775133,0.03882319312860497,3.309728946267005e-05,0.35898442406920233,0.00319402002434312,0.1587658410176666,1.9204289197569268e-05,7.947947445515509e-06,9.590620226534676e-06,0.02012251384546251,0.001725589610684614,3.0162800907000568e-05,0.03824848055279008,2.06885386070684e-05,0.07494935008849783,2.376099443008866e-06,3.6403876208793296e-05,5.863735127568905e-09,2.4610227910881265e-10,3.3679300922714395e-07,5.858734915207753e-07,1.4824302938738539e-10,0.0009539919990891368,2.167303099139349e-06,0.005371073709195056,7.022366951884057e-13,3.5118094344284855e-07
0.00033145654315116954,0.0952683989343579,3.76,0.0,0.37625877335458147,0.7627387921811403,0.3081038690498479,1.5993822665109868e-18,1.724719324629928e-14,0.0005386639813071836,0.00048125094846586977,0.03906653893187263,3.313189816890463e-05,0.3597976970441789,0.0031958557219672265,0.1592957964717858,1.915799282667368e-05,7.962698777846588e-06,9.64533974684024e-06,0.020142249129294732,0.0017416077014316665,3.0229796672715446e-05,0.038462820592666,2.083043655382161e-05,0.07572051812474281,2.382868051977026e-06,3.6576827273536035e-05,5.889111822239357e-09,2.4916405758761474e-10,3.405923952295982e-07,5.88415630222546e-07,1.496343826758563e-10,0.0009643792093189382,2.1763308600984997e-06,0.005411625628181658,7.088839569060249e-13,3.551849061457804e-07
0.0003322992767650009,0.0952908654026697,3.76,0.0,0.374761918079705,0.7614347889769177,0.3096389274494255,1.6229937639422838e-18,1.7447366382752716e-14,0.000540698870232677,0.00048100618626276684,0.039310253688787954,3.31664976782508e-05,0.36060448739109546,0.0031976650674047104,0.15982511507781996,1.9111490440981762e-05,7.97724235793551e-06,9.700077402927052e-06,0.020161667559739842,0.0017577042911354084,3.0296477951979415e-05,0.03867676349941007,2.097247052083569e-05,0.07649610273198884,2.3896131949382e-06,3.674931330298454e-05,5.914372506189319e-09,2.522502773091631e-10,3.4441757707621937e-07,5.909461447242121e-07,1.5103068355240965e-10,0.0009748279037838421,2.185326086790211e-06,0.005452251166302158,7.155554772767328e-13,3.592161670441162e-07
0.0003331420103788322,0.09531333228768252,3.76,0.0,0.37326913243445403,0.7601285454302502,0.31117508379068015,1.6452533456177886e-18,1.764408632076677e-14,0.0005427286856123179,0.00048075639140659777,0.039554331923076246,3.3201089848126704e-05,0.3614047923243274,0.003199447879346928,0.16035379767207583,1.9064786194126954e-05,7.99157797606391e-06,9.754831564524877e-06,0.02018076861643024,0.0017738791872995551,3.0362842702127475e-05,0.0388902977011441,2.1114633799852643e-05,0.07727609625420548,2.3963346196252003e-06,3.692132520792046e-05,5.939515659380918e-09,2.5536095620810075e-10,3.482685489364578e-07,5.934648827295295e-07,1.5243187841525063e-10,0.0009853379263618518,2.1942882492532725e-06,0.005492948576050254,7.222510006869289e-13,3.6327474146262974e-07
