Time (s),Volume (m^3),N2,Ne,C2H6(1),O2(2),H2O(3),C(4),CH(5),CH3(18),C2H5(31),CH4(30),H(6),C2H4(29),HO2(12),H2(9),C2H5O2(40),CH3O2(36),C2H3(28),H2O2(13),C2H2(22),OH(8),CH2O(19),HCO(16),CO(14),O(7),CH2CHO(34),C2H5O(43),C2H(21),HCCO(20),C2H5O(101),C3H6(221),C3H6(74),CH3O(26),CH2CO(27),C3H6(55),C3H7(218),C3H7(49),C2H2O(140),CO2(15),C#CC(416),C3H5(219),C2H4(47),C3H4(2022),C3H4(2032),S(1627),CH2(S)(24),CH2(T)(17),S(3168),CH2O2(165),CHO2(212),C2H2O(189),CH3CO(33),C3H3(2030),C4H7(59),C4H7(2027),H2CC(23),C3H3(3173),C3H5(76),C4H7(77),C3H5(220),C2H3O(232),S(2376),C4H7(2028)
0.0005523402618774146,0.4399869685057539,3.76,0.0,0.014541001376374369,0.253946683918898,0.6818330418692731,8.517346619435665e-13,4.0627675335928254e-10,0.0016958784790343676,9.70115756020396e-05,0.22375988731162097,0.00026106476176899243,0.3874709329239362,0.0009433433068962983,0.9385683095723832,6.656844334386227e-08,4.616282487546778e-07,6.362838803075039e-05,0.0005268314372680474,0.08938940051681507,2.2115932717753768e-05,0.01313110887216329,4.531601937091077e-05,0.7216644506075824,6.399173646254868e-06,1.4556366569220446e-05,4.107013420297279e-10,7.086018857290097e-08,1.0698666537316007e-05,3.628897975691841e-08,5.970715930017537e-09,0.0055247284503218835,5.947998005101948e-07,0.00607173920015599,2.594842031862815e-11,6.816065571698326e-07,3.1537710660347126e-07,3.3047983656016445e-10,0.03318257484695838,0.0015301523771941619,0.00012604462826878204,1.78356906261659e-11,0.0010680981134386838,8.942343010852505e-10,2.6289984421745083e-13,1.007347725220408e-08,3.877574861650429e-07,2.224907767287162e-12,5.820118137693607e-13,4.039117113133887e-09,3.1157349810402285e-10,4.226121298532888e-09,0.0002959043961192057,1.428131162882591e-07,1.5955710179224628e-09,3.738251691052571e-07,1.8576466044156813e-10,9.300251099326253e-08,2.7603673681981878e-09,5.25407626847055e-07,1.5683716391489494e-10,2.634976720915619e-09,1.1164059016252282e-05
0.0005568402218985114,0.4401000073729232,3.76,0.0,0.014410692716627089,0.25232402964554645,0.682991154085341,8.451557929818922e-13,4.022989341890487e-10,0.0016872771839765612,9.621861911642031e-05,0.22405516049614374,0.00025997707966553957,0.386183565261098,0.0009330077271036639,0.9397097815349645,6.558656412133588e-08,4.562348074200532e-07,6.332203212675955e-05,0.0005185052711092446,0.08971194860279487,2.186059092398676e-05,0.013020827689775447,4.481133314910707e-05,0.7237024840581997,6.338120982882676e-06,1.4387411366393445e-05,4.045333369268646e-10,7.048824392212362e-08,1.0654473178943981e-05,3.574367239574001e-08,5.9207367667831565e-09,0.0054982041777288685,5.852024539594147e-07,0.006038184408338076,2.5743744198576974e-11,6.753596939449865e-07,3.12581865632764e-07,3.286134879409035e-10,0.033298264674652266,0.0015322170136725052,0.00012545144480639016,1.772680996352252e-11,0.001070483744779042,8.938441259861419e-10,2.611182078926838e-13,9.971071180948278e-09,3.856784195794098e-07,2.1982666177999006e-12,5.750428697829826e-13,3.990085401557216e-09,3.097741667205657e-10,4.208542283430739e-09,0.00029551061745764217,1.4162801041113805e-07,1.5823305778565715e-09,3.730122805437244e-07,1.855174552535587e-10,9.26184333835105e-08,2.7375161524648873e-09,5.228226872643505e-07,1.5531124440979574e-10,2.6051492547179773e-09,1.1071170972651138e-05
0.0005613401819196081,0.44021168884488343,3.76,0.0,0.014283331855539502,0.25072182905732954,0.6841329911611997,8.386668677649149e-13,3.983841650249858e-10,0.0016787718113453847,9.543841157807822e-05,0.22434699550743897,0.0002589006321174599,0.3849094543398359,0.0009228549732415919,0.9408386936786299,6.462618948082677e-08,4.5093798974765406e-07,6.301986201203767e-05,0.0005103794837705054,0.09003152813690814,2.1610247289880733e-05,0.01291230937609892,4.431574421736205e-05,0.7257154752008268,6.278017074030508e-06,1.4221628355965064e-05,3.9850592041057236e-10,7.011924946737344e-08,1.0610477981257884e-05,3.521080305813015e-08,5.871536374538251e-09,0.005471960823165382,5.758229112835731e-07,0.006005016685506809,2.5542168787842537e-11,6.692080692100169e-07,3.0982919839464326e-07,3.267688879932874e-10,0.03341269192556115,0.0015342333031417284,0.00012486404189537283,1.7619562165595147e-11,0.001072832317452555,8.934406290064349e-10,2.5935402720868326e-13,9.870506471456081e-09,3.8362421517059506e-07,2.172116428636457e-12,5.682023519739346e-13,3.941969804820835e-09,3.0799560187171556e-10,4.1911455337012086e-09,0.0002951093093933335,1.4046240711782006e-07,1.5693080266881454e-09,3.722081291034151e-07,1.8526552303447144e-10,9.223857288279411e-08,2.7150404444949694e-09,5.202631544695793e-07,1.5380951383039964e-10,2.5758328130438453e-09,1.0979816305915397e-05
0.0005658401419407048,0.4403220405664537,3.76,0.0,0.014158820954064174,0.24913967403282758,0.6852589045164568,8.322656102489795e-13,3.9453089149492166e-10,0.001670360466949894,9.467061406602797e-05,0.22463545775956037,0.00025783516783987637,0.38364838395039813,0.000912880445202407,0.9419552987432601,6.368666692809399e-08,4.4573535633231777e-07,6.272177150424954e-05,0.0005024475744850386,0.09034819212345213,2.136476140845974e-05,0.012805513859731029,4.3829016179385377e-05,0.7277039125910728,6.218839355111546e-06,1.4058930972472803e-05,3.926147639918787e-10,6.975317433662168e-08,1.0566680582115423e-05,3.468998861516337e-08,5.823096409468611e-09,0.005445995202789995,5.666546399858175e-07,0.005972231142258824,2.5343623546993017e-11,6.631496505866255e-07,3.0711816476927715e-07,3.249457466049181e-10,0.03352587856451227,0.0015362028595089833,0.00012428235537199548,1.7513905900821602e-11,0.0010751448498357461,8.930246076089082e-10,2.576070504676835e-13,9.771731959873887e-09,3.8159431644403945e-07,2.1464442490074405e-12,5.614868727037479e-13,3.89474588328492e-09,3.0623752528961036e-10,4.1739268562094866e-09,0.0002947008818982957,1.3931580276975384e-07,1.5564977376323014e-09,3.7141251750358177e-07,1.850091211661832e-10,9.186284100854037e-08,2.692930552224929e-09,5.17728688771884e-07,1.5233144933656633e-10,2.547015837181025e-09,1.0889955300428532e-05
0.0005703401019618015,0.4404310896308292,3.76,0.0,0.014037066194285703,0.2475771679860722,0.686369235048164,8.25949826008229e-13,3.9073761173827507e-10,0.001662041310279723,9.391490022145711e-05,0.22492061087409676,0.0002567804438249461,0.38240014269909084,0.0009030796922634543,0.9430598419250568,6.276736970585403e-08,4.406245488045063e-07,6.242765799695317e-05,0.000494703305695454,0.09066199217204565,2.1123997967993306e-05,0.012700402186840482,4.335092062232231e-05,0.7296682713678546,6.160566001688386e-06,1.3899235762454744e-05,3.868557065420865e-10,6.938998785888468e-08,1.0523080560242754e-05,3.418086075483453e-08,5.7753991020398905e-09,0.005420304116945528,5.576913523395069e-07,0.005939822892392591,2.5148040056684892e-11,6.571824585655653e-07,3.044478514213546e-07,3.231437749917124e-10,0.03363784600885038,0.00153812724058737,0.00012370632080448954,1.7409801298808178e-11,0.0010774223295891606,8.925968248655106e-10,2.558770307643701e-13,9.674698389037763e-09,3.7958818429221366e-07,2.121237578976467e-12,5.54893162270972e-13,3.8483900554971315e-09,3.044996602411633e-10,4.156882210114436e-09,0.00029428572828358993,1.3818771105473453e-07,1.543894277478072e-09,3.7062525536406855e-07,1.8474849657077695e-10,9.149115177390309e-08,2.6711771169596975e-09,5.152189538942325e-07,1.5087654161788152e-10,2.5186870821439508e-09,1.0801549612276262e-05
0.0005748400619828983,0.4405388622252768,3.76,0.0,0.013917977600536702,0.2460339254853076,0.687464313495492,8.197174010327373e-13,3.870028749200031e-10,0.0016538125527704622,9.317095574822464e-05,0.2252025167392079,0.0002557362254037184,0.3811645238935562,0.0008934484077848963,0.9441525611390551,6.186769548578262e-08,4.3560328620312625e-07,6.213742240861254e-05,0.00048714069169536646,0.09097297854049205,2.0887826559930162e-05,0.012596936491152705,4.288123677164986e-05,0.731609013678016,6.103175905458378e-06,1.3742462248931303e-05,3.8122474660214513e-10,6.902965971380526e-08,1.0479677460552323e-05,3.368306530164096e-08,5.728427237158189e-09,0.0053948843550781535,5.489269937246475e-07,0.005907787058281794,2.4955351947871804e-11,6.513045656052731e-07,3.0181737095739184e-07,3.2136268595378736e-10,0.03374861514435861,0.0015400079499169916,0.00012313587356921986,1.7307209901457384e-11,0.0010796657145245529,8.921580111355677e-10,2.541637264165365e-13,9.579358328500287e-09,3.776052968997346e-07,2.096484350950018e-12,5.484180640684316e-13,3.802879562265318e-09,3.02781731800452e-10,4.140007700563261e-09,0.00029386422579137764,1.3707766236249375e-07,1.5314923996131262e-09,3.6984615910953114e-07,1.8448388608222336e-10,9.112342165464358e-08,2.6497711013923075e-09,5.127336178323998e-07,1.4944429465298637e-10,2.4908356061641118e-09,1.0714562214115411e-05
0.000579340022003995,0.4406453838533561,3.76,0.0,0.013801468885381555,0.2445095719162815,0.6885444607611636,8.135663006980718e-13,3.8332527986588256e-10,0.0016456724576163673,9.243847800418147e-05,0.22548123556104527,0.0002547022860982246,0.37994132543707,0.0008839824245060997,0.9452336872505135,6.098706542583946e-08,4.3066936270116587e-07,6.18509690924685e-05,0.00047975398823415973,0.09128120017309606,2.0656121504245745e-05,0.012495079966573192,4.2419751252587186e-05,0.73352658905348,6.046648652341774e-06,1.358853283443904e-05,3.757180363156977e-10,6.867215996998038e-08,1.0436470805958285e-05,3.319626167922436e-08,5.682164140578911e-09,0.005369732699627741,5.403557343538986e-07,0.005876118775152585,2.47654948542552e-11,6.455140951486743e-07,2.9922586138019395e-07,3.196021940709889e-10,0.033858206339590094,0.0015418464383275985,0.00012257094896003735,1.7206094618398305e-11,0.001081875933332634,8.917088653064487e-10,2.5246690103656496e-13,9.485666115701067e-09,3.7564514942168856e-07,2.0721729154276863e-12,5.42058530843445e-13,3.758192439047619e-09,3.01083467040934e-10,4.123299576755715e-09,0.00029343673613491263,1.3598520326672147e-07,1.5192870382364022e-09,3.690750518026961e-07,1.8421551678539417e-10,9.075956958593507e-08,2.6287037796419153e-09,5.102723531446933e-07,1.4803422544760083e-10,2.4634507634846066e-09,1.0628957355474634e-05
0.0005838399820250917,0.4407506791697971,3.76,0.0,0.01368745722384061,0.24300374297813698,0.6896099883901955,8.07494564179429e-13,3.7970347235518694e-10,0.0016376193381452422,9.171717533179566e-05,0.22575682594130925,0.0002536784069073212,0.37873034966626545,0.0008746777077276204,0.9463034444200927,6.012492297926117e-08,4.2582064462685853e-07,6.156820560092603e-05,0.00047253767766744747,0.09158670475821407,2.042876158522567e-05,0.012394796825307164,4.1966257814395305e-05,0.7354214349775882,5.990964486406651e-06,1.3437372659135366e-05,3.7033187356920794e-10,6.831745898402435e-08,1.039346008856776e-05,3.272012221385993e-08,5.636593656851675e-09,0.005344845931533844,5.319719591530908e-07,0.005844813196969489,2.4578406334716135e-11,6.398092198243294e-07,2.966724852181695e-07,3.1786201594298373e-10,0.03396663946747425,0.0015436441063409062,0.00012201148232352274,1.710641965053461e-11,0.0010840538867242357,8.912500561478938e-10,2.507863230259464e-13,9.39357776575226e-09,3.737072527843871e-07,2.0482920211915166e-12,5.358116195270746e-13,3.714307478670139e-09,2.994045952141907e-10,4.106754225342638e-09,0.00029300360628120944,1.3490989570380965e-07,1.507273299182497e-09,3.683117626867466e-07,1.8394360650744536e-10,9.039951686659247e-08,2.6079667214254894e-09,5.078348364531413e-07,1.466458635848292e-10,2.4365221966370675e-09,1.054470050140614e-05
0.0005883399420461885,0.44085477226807157,3.76,0.0,0.01357586310324451,0.2415160843415397,0.6906611988935584,8.015003015899097e-13,3.761361433976107e-10,0.0016296515559754289,9.100676657863926e-05,0.22602934493021962,0.00025266437616795534,0.37753140323816964,0.0008655303505317974,0.9473620503374629,5.9280732749311306e-08,4.210550672157273e-07,6.128904258726613e-05,0.00046548645910882944,0.0918895387674383,2.0205629876434607e-05,0.012296052268735213,4.152055700430572e-05,0.7372939772709961,5.936104285620591e-06,1.3288909474252396e-05,3.650626951839254e-10,6.7965527487158e-08,1.035064477262312e-05,3.2254331532120175e-08,5.591700129210107e-09,0.005320220833764123,5.237702574492558e-07,0.005813865500085602,2.439402580143692e-11,6.341881601429905e-07,2.9415642864845814e-07,3.161418703427639e-10,0.03407393392010958,0.0015454023058463627,0.0001214574091310423,1.700815043899726e-11,0.0010862004482255778,8.907822236712423e-10,2.491217657133103e-13,9.303050893728295e-09,3.7179113326492083e-07,2.0248307978492186e-12,5.296744866714577e-13,3.6712041976077105e-09,2.9774484788775216e-10,4.090368163992765e-09,0.0002925651689803742,1.3385131635793975e-07,1.4954464530517374e-09,3.675561269905929e-07,1.836683641501161e-10,9.004318709604434e-08,2.587551780238509e-09,5.054207487616864e-07,1.452787508967471e-10,2.4100398265110286e-09,1.0461758284752777e-05
0.0005928399020672852,0.44095768641201816,3.76,0.0,0.013466610160944862,0.24004625127504065,0.6916983861005861,7.955816893624652e-13,3.726220263795359e-10,0.0016217675178194786,9.030698053651105e-05,0.2262988480847047,0.0002516599893298983,0.37634429700590416,0.0008565365688664813,0.9484097164753139,5.8453979354439804e-08,4.1637063112467804e-07,6.1013393702925364e-05,0.0004585952383330825,0.09218974749836134,1.9986613536192006e-05,0.012198812455406136,4.1082455756196486e-05,0.7391446305132935,5.882049527729793e-06,1.3143073512146024e-05,3.5990706987041645e-10,6.761633656665493e-08,1.0308024298637304e-05,3.179858593740276e-08,5.5474683718431785e-09,0.005295854195085829,5.157454127194357e-07,0.0057832708870740445,2.421229442000765e-11,6.286491822322654e-07,2.916769002982257e-07,3.1444147835285016e-10,0.03418010862488729,0.001547122341970476,0.00012090866501243388,1.691125359374238e-11,0.0010883164651033514,8.903059803739072e-10,2.474730069707324e-13,9.214044622124072e-09,3.6989633198511353e-07,2.001778735707049e-12,5.236443831611492e-13,3.6288627974178952e-09,2.961039590214584e-10,4.074138031286279e-09,0.0002921217433359571,1.3280905594925778e-07,1.4838019272572909e-09,3.668079855481955e-07,1.8338999004778098e-10,8.96905060306061e-08,2.5674510796567375e-09,5.030297755360424e-07,1.439324408765669e-10,2.3839938420244033e-09,1.0380098448634355e-05
0.0005973398620883819,0.4410594443430007,3.76,0.0,0.013359625059696885,0.23859390835546324,0.6927218354325618,7.897369699872673e-13,3.691598965611082e-10,0.0016139656746027302,8.961755565292183e-05,0.22656538951281516,0.0002506650484876001,0.3751688459203334,0.0008476926974722192,0.9494466482868464,5.7644166921763345e-08,4.117654011090139e-07,6.074117546674639e-05,0.00045185911945396596,0.0924873751080147,1.9771603672261533e-05,0.012103044475572906,4.065176736993855e-05,0.7409737983710557,5.828782277135057e-06,1.2999797427413957e-05,3.548616945623017e-10,6.726985760277458e-08,1.0265598090020154e-05,3.135259308470098e-08,5.5038836638772e-09,0.005271742812731966,5.078923977340109e-07,0.005753024589500751,2.40331550890755e-11,6.231905975399318e-07,2.892331309708682e-07,3.127605634949394e-10,0.03428518205713901,0.0015488054744946993,0.00012036518580887572,1.6815696868899567e-11,0.0010904027590538106,8.898219120309729e-10,2.458398291514613e-13,9.126519550872544e-09,3.680224042663665e-07,1.979125678928886e-12,5.177186524470705e-13,3.587264152205145e-09,2.9448166512015214e-10,4.05806058407403e-09,0.00029167363526795835,1.3178271885636174e-07,1.4723353018084936e-09,3.6606718466971194e-07,1.831086762581596e-10,8.934140153496836e-08,2.5476570060717354e-09,5.00661606435373e-07,1.4260649860920073e-10,2.3583746963923703e-09,1.0299689810737576e-05
0.0006018398221094786,0.4411600680680133,3.76,0.0,0.013254837338270436,0.2371587291210137,0.6937318242304371,7.839644505020036e-13,3.6574857010358663e-10,0.001606244520612262,8.893823961410839e-05,0.22682902192681467,0.00024967936214423517,0.37400486891270046,0.0008389951849511132,0.9504730454419252,5.685081800037967e-08,4.072375030276984e-07,6.047230712570188e-05,0.0004452733951484895,0.09278246465278786,1.9560495185801986e-05,0.012008716320652984,4.0228311337222206e-05,0.7427818739907642,5.77628516924886e-06,1.2859016185436026e-05,3.49923388064692e-10,6.692606242660936e-08,1.0223365559310272e-05,3.091607141868449e-08,5.460931734250821e-09,0.005247883495527745,5.00206364763324e-07,0.005723121871288494,2.385655238667118e-11,6.178107622633408e-07,2.868243730159395e-07,3.110988518944322e-10,0.034389172255237424,0.0015504529195661107,0.00011982690764448061,1.6721449125242988e-11,0.0010924601270427853,8.893305790791191e-10,2.442220196701637e-13,9.040437691156103e-09,3.66168919015288e-07,1.956861810900685e-12,5.118947267392772e-13,3.5463897800970573e-09,2.9287770541952133e-10,4.042132694496042e-09,0.00029122113806543927,1.3077192255639446e-07,1.4610423030555579e-09,3.653335760695618e-07,1.8282460690924223e-10,8.899580358236052e-08,2.5281621979370855e-09,4.983159355194541e-07,1.4130050065582464e-10,2.333173097448069e-09,1.0220502221755454e-05
0.0006063397821305754,0.4412595790612833,3.76,0.0,0.013152179281429758,0.23574039576488098,0.6947286220437215,7.782624953300297e-13,3.623869003071458e-10,0.0015986025922264241,8.826878878873964e-05,0.22708979669015986,0.0002487027455095224,0.37285218878926585,0.0008304405896945637,0.9514891020352738,5.607347233949405e-08,4.0278512058464766e-07,6.020671064440174e-05,0.00043883353787072676,0.09307505812382873,1.93531865749287e-05,0.011915796856072936,3.981191269198496e-05,0.7445692403469257,5.724541368750153e-06,1.2720666918108038e-05,3.4508908342531483e-10,6.65849233447915e-08,1.0181326106117805e-05,3.048874949863234e-08,5.41859873041554e-09,0.005224273066610175,4.926826351568407e-07,0.00569355803151158,2.368243245608085e-11,6.125080740400287e-07,2.8444989904291724e-07,3.094560723435444e-10,0.0344920968340571,0.0015520658512020338,0.00011929376699531917,1.6628480244729407e-11,0.0010944893420246507,8.888325179540333e-10,2.426193703875724e-13,8.955762364781604e-09,3.6433545880155414e-07,1.934977629647977e-12,5.061701205067207e-13,3.506221795586854e-09,2.9129182183524937e-10,4.026351343456184e-09,0.0002907645328808025,1.297762969326526e-07,1.4499187959514674e-09,3.6460701642426907e-07,1.8253795850954884e-10,8.865364417579522e-08,2.5089595324295645e-09,4.95992461903494e-07,1.4001403416322024e-10,2.3083799957944325e-09,1.014250652276578e-05
0.0006108397421516721,0.44135799814583165,3.76,0.0,0.013051585783540825,0.23433859881046643,0.6957124909353779,7.726295231921174e-13,3.5907377618636895e-10,0.0015910384655776634,8.760896786451343e-05,0.22734776386765118,0.0002477350196563863,0.371710632118728,0.0008220255758571917,0.9524950068061275,5.531168667910937e-08,3.9840649457711215e-07,5.994431056104696e-05,0.00043253519116693114,0.09336519648463058,1.914957976096883e-05,0.011824255792373076,3.9402401925498166e-05,0.7463362706101909,5.673534543417933e-06,1.2584688867644299e-05,3.4035582541641096e-10,6.624641275196342e-08,1.013947910300533e-05,3.007036577413702e-08,5.37687121026087e-09,0.005200908366227003,4.853166969945089e-07,0.005664328407177326,2.3510742977966484e-11,6.072809707803046e-07,2.821090015097313e-07,3.0783195637867127e-10,0.034593972999186956,0.0015536454029238414,0.00011876570073175007,1.6536761091325838e-11,0.0010964911537521874,8.88328241468422e-10,2.4103167625940075e-13,8.872458176016787e-09,3.62521618976445e-07,1.913463941885665e-12,5.005424289556169e-13,3.466742900422411e-09,2.8972375899795584e-10,4.010713613728805e-09,0.00029030408924348437,1.2879548386580983e-07,1.4389607794869043e-09,3.6388736694631255e-07,1.8224890027068196e-10,8.83148571843983e-08,2.4900421175478782e-09,4.936908888143193e-07,1.3874669655114374e-10,2.2839865842807397e-09,1.0065674499643094e-05
0.0006153397021727688,0.441455345627656,3.76,0.0,0.012952994233727654,0.23295303683396867,0.6966836857425516,7.670640171902222e-13,3.558081254364377e-10,0.0015835507553292954,8.695854980184824e-05,0.2276029722682884,0.00024677601078907697,0.37058002913316435,0.0008137469087665098,0.9534909433273425,5.456503413581128e-08,3.9409992087790967e-07,5.9685033750115355e-05,0.0004263741621039013,0.09365291970337872,1.8949580043526263e-05,0.011734063659180722,3.8999615450344324e-05,0.7480833284646333,5.6232488919770375e-06,1.2451023358449044e-05,3.357207675321969e-10,6.591050353747049e-08,1.0097823926772481e-05,2.9660668319890933e-08,5.33573615043685e-09,0.005177786253796051,4.781041986247868e-07,0.0056354283752670575,2.3341433203049515e-11,6.021279337414467e-07,2.798009929685103e-07,3.062262384906393e-10,0.0346948175592754,0.0015551926691894995,0.00011824264615383755,1.644626355005153e-11,0.0010984662894876701,8.878182398966222e-10,2.3945873776006157e-13,8.790491006071834e-09,3.6072700648331977e-07,1.8923118653233e-12,4.950093287355528e-13,3.4279363866721485e-09,2.8817326466698806e-10,3.995216689546708e-09,0.00028984006549756346,1.2782913700963396e-07,1.4281643841881141e-09,3.631744939162048e-07,1.8195759438210513e-10,8.7979378391252e-08,2.471403287883006e-09,4.914109232666739e-07,1.3749809641549849e-10,2.259984292823127e-09,9.989978850855159e-06
0.0006198396621938656,0.4415516412307963,3.76,0.0,0.012856344401444638,0.231583416185376,0.6976424543381617,7.615645129550179e-13,3.525889082477995e-10,0.00157613811350895,8.631731512134394e-05,0.22785546948795976,0.00024582555141383394,0.3694602136288296,0.0008056014508873454,0.9544770901936763,5.383310226869393e-08,3.898637450504648e-07,5.942880945110977e-05,0.00042034641394751384,0.09393826678516337,1.8753095901498455e-05,0.011645191779571512,3.860339459837588e-05,0.7498107684271177,5.573669091171243e-06,1.2319613602696262e-05,3.3118116068841195e-10,6.557716947362408e-08,1.0056359979391e-05,2.925941383691495e-08,5.295180892017596e-09,0.005154903609925091,4.7104093225729654e-07,0.005606853354866287,2.3174453752040347e-11,5.970474820310022e-07,2.7752520390167694e-07,3.046386561506827e-10,0.034794646938400016,0.001556708706803189,0.00011772454102243677,1.635696039515517e-11,0.00110041545472375,8.873029829103792e-10,2.379003609662263e-13,8.709827849990706e-09,3.5895124033141627e-07,1.8715127894875247e-12,4.895685675131099e-13,3.38978605861117e-09,2.8664008957704724e-10,3.979857849596432e-09,0.00028937270924426454,1.268769208405517e-07,1.4175258614914655e-09,3.624682681824309e-07,1.8166419628881517e-10,8.764714544779654e-08,2.4530365863143474e-09,4.891522777612994e-07,1.3626785206155608e-10,2.236364766975121e-09,9.915393148962647e-06
0.0006243396222149623,0.4416469041821238,3.76,0.0,0.01276157833459005,0.23022945073502454,0.6985890378663054,7.561295716109907e-13,3.4941511101091676e-10,0.0015687992275727116,8.568505119937951e-05,0.22810530194821493,0.0002448834797063333,0.3683510228752597,0.0007975861602219435,0.9554536211907235,5.3115493363317205e-08,3.8569636299501744e-07,5.9175569321963666e-05,0.00041444805963705185,0.09422127580152757,1.856003871091884e-05,0.011557612247381808,3.821358471024479e-05,0.7515189361350438,5.5247801999853304e-06,1.2190404596827065e-05,3.267343518680767e-10,6.524638379250774e-08,1.0015086586279714e-05,2.8866367529588824e-08,5.25519311248521e-09,0.005132257338307141,4.641228356833236e-07,0.005578598808942799,2.3009756512582488e-11,5.920381661608584e-07,2.752809815502411e-07,3.030689496052845e-10,0.034893477187261185,0.0015581945361720477,0.0001172113235726291,1.6268825164209526e-11,0.0011023393338206163,8.867829190534658e-10,2.363563511848917e-13,8.63043676753456e-09,3.5719395164667876e-07,1.8510583592063767e-12,4.842179596288665e-13,3.352276208232643e-09,2.8512398690030013e-10,3.9646344570730985e-09,0.00028890225775451305,1.2593851013129066e-07,1.4070415778617106e-09,3.6176856352065534e-07,1.8136885495037232e-10,8.731809756073799e-08,2.434935753683074e-09,4.869146690117792e-07,1.3505558966935238e-10,2.21311986999309e-09,9.841891799150153e-06
0.000628839582236059,0.44174115317580975,3.76,0.0,0.012668640255396478,0.22889086161616817,0.6995236709836151,7.507578170846099e-13,3.4628575910045456e-10,0.0015615328193648262,8.506155296953605e-05,0.228352514936218,0.00024394963694022664,0.3672522975201951,0.0007896980860034111,0.9564207054697408,5.241182498520393e-08,3.815962224384438e-07,5.892524704762447e-05,0.0004086753548726016,0.09450198392098925,1.837032288628488e-05,0.01147129790185415,3.7830036988364725e-05,0.7532081686409033,5.476567775695031e-06,1.2063343247447475e-05,3.223777894312859e-10,6.491811976364963e-08,9.974003022117351e-06,2.8481303576119414e-08,5.215760899881863e-09,0.005109844367217937,4.5734599610387396e-07,0.005550660245740005,2.2847294916066526e-11,5.870985804002112e-07,2.7306769272934157e-07,3.015168622606546e-10,0.034991323994719346,0.0015596511427143711,0.00011670293254767752,1.6181832384051655e-11,0.0011042385906979964,8.862584761299337e-10,2.3482651831578766e-13,8.55228703927649e-09,3.5545478139935867e-07,1.8309405180473977e-12,4.789553978414506e-13,3.3153916978684856e-09,2.836247132249011e-10,3.949543965432243e-09,0.0002884289383929032,1.2501359052885972e-07,1.3967080212641283e-09,3.610752584035699e-07,1.8107171310726558e-10,8.69921756528153e-08,2.4170947401483015e-09,4.846978157845649e-07,1.3386094678980227e-10,2.1902416930518576e-09,9.769450013899518e-06
0.0006333395422571558,0.4418344064351514,3.76,0.0,0.012577476464918842,0.2275673769877379,0.7004465820841002,7.454479704582826e-13,3.4319991386816137e-10,0.0015543376454809819,8.444662272243286e-05,0.22859715264083638,0.00024302387054041475,0.36616388150081947,0.0007819343618533279,0.9573785077107204,5.172172652028125e-08,3.775618139267881e-07,5.867777824715815e-05,0.00040302469140671355,0.09478042743659162,1.8183865885179745e-05,0.011386222303784542,3.745260823975582e-05,0.7548787946898194,5.429017923186531e-06,1.1938378218411727e-05,3.181090054022738e-10,6.459235350985103e-08,9.933108763179857e-06,2.810400356559656e-08,5.176872701873689e-09,0.0050876616506903855,4.507066228796256e-07,0.0055230332201457125,2.2687023750086803e-11,5.822273616325124e-07,2.708847217952022e-07,2.9998214105657336e-10,0.03508820269871615,0.001561079478072808,0.00011619930727912794,1.609595750801229e-11,0.0011061138694492788,8.857300653359696e-10,2.3331068639918576e-13,8.475348959703998e-09,3.537333806029691e-07,1.811151465771043e-12,4.73778841865667e-13,3.2791178631721083e-09,2.8214202904050194e-10,3.93458391822859e-09,0.00028795296900296165,1.2410185764503033e-07,1.3865217909929867e-09,3.6038823757668335e-07,1.8077290752257276e-10,8.666932262460114e-08,2.3995076879377796e-09,4.825014437374088e-07,1.326835721523112e-10,2.1677225201323143e-09,9.698043793498705e-06
0.0006378395022782525,0.4419266816949763,3.76,0.0,0.012488035250917705,0.2262587317954033,0.7013579935173876,7.401987327962959e-13,3.401566446478589e-10,0.001547212494914239,8.384006769652515e-05,0.2288392581881106,0.0002421060358354688,0.3650856219582052,0.0007742922068587876,0.9583271882772355,5.104483930396518e-08,3.735916694370386e-07,5.8433100945877757e-05,0.0003974925916541363,0.09505664179319964,1.8000587414163027e-05,0.01130235971652931,3.708115679783394e-05,0.7565311349898398,5.382116940165452e-06,1.1815459575950054e-05,3.1392560691712764e-10,6.426905990614961e-08,9.892403246576035e-06,2.773425573376468e-08,5.138517177265834e-09,0.005065706170438169,4.442010438741192e-07,0.005495713335554281,2.2528898607070623e-11,5.774231607492696e-07,2.687314646481298e-07,2.98464535510656e-10,0.03518412829674049,0.001562480461117402,0.00011570038769499713,1.6011176381364757e-11,0.0011079657949186262,8.851980797398231e-10,2.3180867232592823e-13,8.399593552290563e-09,3.520294125864589e-07,1.7916835742689946e-12,4.686862959486384e-13,3.2434403698965353e-09,2.806756964391662e-10,3.919751925883911e-09,0.00028747455827012145,1.2320301525140753e-07,1.3764795774863834e-09,3.597073861662921e-07,1.8047256920970055e-10,8.634948259271786e-08,2.382168895853941e-09,4.803252854109438e-07,1.3152311749311986e-10,2.1455548184052937e-09,9.6276498771193e-06
