Time (s),Volume (m^3),N2,Ne,C2H6(1),O2(2),H2O(3),C(4),CH(5),CH3(18),C2H5(31),CH4(30),H(6),C2H4(29),HO2(12),H2(9),C2H5O2(40),CH3O2(36),C2H3(28),H2O2(13),C2H2(22),OH(8),CH2O(19),HCO(16),CO(14),O(7),CH2CHO(34),C2H5O(43),C2H(21),HCCO(20),C2H5O(101),C3H6(221),C3H6(74),CH3O(26),CH2CO(27),C3H6(55),C3H7(218),C3H7(49),C2H2O(140),CO2(15),C#CC(416),C3H5(219),C2H4(47),C3H4(2022),C3H4(2032),S(1627),CH2(S)(24),CH2(T)(17),S(3168),CH2O2(165),CHO2(212),C2H2O(189),CH3CO(33),C3H3(2030)
2.3258539129105073e-11,0.09012718913454518,3.76,0.0,0.9519880565192923,0.9999999999877995,3.1926234845117525e-20,3.4369556567955263e-37,5.544242032424715e-26,1.4356063901736705e-10,1.2372243044832639e-11,1.717733803669839e-15,1.731394370974175e-13,6.25603659617724e-16,1.2198835139861553e-11,9.157267506502447e-17,4.0296287917315043e-16,1.3005932165566568e-15,8.124816429687998e-29,9.213347718614577e-18,1.1749275350185164e-33,2.980182285152641e-17,2.5263609355191857e-17,1.366746495631508e-26,3.052290288614391e-24,6.1209508454304325e-18,1.0230398059602771e-32,1.097865914105616e-19,3.359977061561957e-51,2.911610265296133e-48,2.6982651116930646e-20,2.72037499418834e-37,4.6436906408992386e-32,1.410726320901106e-18,1.0771379170626954e-36,1.3871032440919223e-39,4.227614001455608e-33,2.3143269047620125e-31,7.237265369135372e-43,1.0240158883720208e-23,3.8372560959696365e-47,1.183349483762603e-38,6.519753563740696e-29,5.4564223573801596e-45,1.0257798798982297e-55,4.433295101646735e-50,1.120989247138583e-18,1.1888922036800027e-20,2.178748520592668e-28,3.7911544202902024e-27,7.78459714296085e-23,4.115203678827751e-46,1.6417423780506022e-40,1.0992697448153636e-54
2.941522353171767e-11,0.09012718913484571,3.76,0.0,0.9519880564970153,0.9999999999845695,6.033606199482958e-20,6.472863567364693e-37,8.626182966694397e-26,1.8156115866611604e-10,1.5647488869925855e-11,2.6810611063591644e-15,2.1907880188292957e-13,9.76600636227534e-16,1.542799088028322e-11,1.4299643308926034e-16,6.289830592874413e-16,2.0301059523885546e-15,1.535710927797105e-28,1.4382204208727993e-17,2.6463909092435533e-33,4.651462634440362e-17,3.9437779345555815e-17,2.5830533622233542e-26,5.748696488826692e-24,9.553970819609364e-18,2.3042910585096581e-32,1.6374589277032794e-19,9.32762899607989e-51,7.781743226286339e-48,4.9104018071751205e-20,6.059659105577298e-37,1.04438954822957e-31,2.2017057160879184e-18,2.502407369141997e-36,3.071021109398195e-39,9.673267896242166e-33,5.29520054478556e-31,1.891373506282582e-42,2.15177110338315e-23,1.0358541136718885e-46,2.7036219029378974e-38,1.194185383383044e-28,1.471632421750994e-44,3.1878728058058088e-55,1.3009509458051913e-49,1.4121118362392658e-18,1.8476082037471672e-20,4.507507632921489e-28,7.09448401626083e-27,1.443838583540041e-22,1.1557632446084421e-45,4.32764402001886e-40,3.4150739604841117e-54
3.557190793433027e-11,0.09012718913514622,3.76,0.0,0.9519880564747382,0.9999999999813391,1.0083914011863033e-19,1.0783239162155565e-36,1.2327556668204184e-25,2.195613259575066e-10,1.8922826089691123e-11,3.843161522292102e-15,2.6506044560170765e-13,1.4000612995705529e-15,1.8657164563745574e-11,2.0506433433344644e-16,9.016276814604786e-16,2.9101149830727057e-15,2.5670206073747706e-28,2.0617985154438407e-17,5.086504194404751e-33,6.667329196044387e-17,5.653815447396294e-17,4.317183416049705e-26,9.577187395938753e-24,1.3695800295508493e-17,4.429009194058057e-32,2.249957820674816e-19,2.180182923180042e-50,1.7675667773063523e-47,7.92854173929016e-20,1.1704135875962963e-36,2.038611135602638e-31,3.1556792245543006e-18,4.943692873775957e-36,5.902701756543648e-39,1.912915903860593e-32,1.0470950720622131e-30,4.083340046944256e-42,3.923793361561402e-23,2.3140790484201843e-46,5.334113485119369e-38,1.9394884583620084e-28,3.2830823882823296e-44,7.93801639001541e-55,3.0730412007583e-49,1.7010759383634447e-18,2.6374361766647084e-20,8.130769977619164e-28,1.1748800647177017e-26,2.3714966120798197e-22,2.6497636242667076e-45,9.730415556814589e-40,8.588508223928278e-54
4.788527673955547e-11,0.09012718913574724,3.76,0.0,0.9519880564301834,0.9999999999748779,2.152443758773858e-19,2.2897987221403018e-36,2.1127629630294816e-25,2.955608570788224e-10,2.5473708995797977e-11,6.620655556216973e-15,3.571201164019024e-13,2.4122479879538878e-15,2.5115552866711762e-11,3.535016990013439e-16,1.5532164440877856e-15,5.0132595813649745e-15,5.481012144133217e-28,3.5522665078011955e-17,1.3154740799897122e-32,1.1484526178018116e-16,9.741248446839799e-17,9.215678160034728e-26,2.0337594101939115e-23,2.3596384853008427e-17,1.1454624603070277e-31,3.6162565786729246e-19,7.901489841628062e-50,6.11179661615923e-47,1.602463834065554e-19,3.15954402147899e-36,5.606288563910726e-31,5.4350770624240095e-18,1.3335656015197688e-35,1.5830286353115804e-38,5.350654379373429e-32,2.928652657952554e-30,1.2347919660711515e-41,9.468797746445308e-23,7.542809229080929e-46,1.4838673218235069e-37,3.9560046924651936e-28,1.066419395649473e-43,2.986132938390813e-54,1.048396460586999e-48,2.2741273388969005e-18,4.511657274319298e-20,1.9380505800994255e-27,2.4709377186780353e-26,4.92232427054991e-22,8.740315797080209e-45,3.331938968625416e-39,3.3314326644102057e-53
6.019864554478067e-11,0.0901271891363483,3.76,0.0,0.9519880563856278,0.999999999968416,3.9133723161208954e-19,4.14278584875659e-36,3.2172974336114594e-25,3.7155908598620005e-10,3.202492985843844e-11,1.0132880653254102e-14,4.4933597113801704e-13,3.692328644123825e-15,3.157400754485248e-11,5.41365248434654e-16,2.3770703013181374e-15,7.672473558618586e-15,9.967921795174102e-28,5.437117989979264e-17,2.7861127426967484e-32,1.7574407362102304e-16,1.4910447242204083e-16,1.6755954580792875e-25,3.679635064003778e-23,3.611847212987671e-17,2.4260941161540344e-31,5.183736360975555e-19,2.1375879911120208e-49,1.5850571123649749e-46,2.77039989594867e-19,6.842242574031899e-36,1.2421216779023948e-30,8.316225340746117e-18,2.9303507469992585e-35,3.406710436777368e-38,1.198090167981872e-31,6.557173178168296e-30,2.949096991920674e-41,1.901751551301035e-22,1.918094683652432e-45,3.3074578833924006e-37,6.896667635571947e-28,2.7055804964867116e-43,8.448190861427475e-54,2.7408992513003017e-48,2.839332651253835e-18,6.857640418161093e-20,3.863215999313181e-27,4.430154137250949e-26,8.717245345967345e-22,2.2385292230956301e-44,8.574545545157595e-39,9.55296523808616e-53
7.251201435000587e-11,0.0901271891369493,3.76,0.0,0.9519880563410714,0.9999999999619531,6.472450552318068e-19,6.817962852042332e-36,4.557993714255884e-25,4.4755592455234045e-10,3.857651170273478e-11,1.442965940260814e-14,5.417185244308616e-13,5.258505675433887e-15,3.8032533141620874e-11,7.713957520359771e-16,3.384809708642119e-15,1.0925288106268906e-14,1.6491120547681604e-27,7.74310701847744e-17,5.271522606544753e-32,2.5022436836749895e-16,2.1234879878608344e-16,2.771464901479906e-25,6.055852209982902e-23,5.1441064771749676e-17,4.590459949718584e-31,6.921307144219152e-19,5.063676213330208e-49,3.568513378263552e-46,4.359745204483073e-19,1.306043433658996e-35,2.435063393091159e-30,1.1839330149624248e-17,5.747212590290229e-35,6.462048276152651e-38,2.3672030506361967e-31,1.2954604245770972e-29,6.199080297087029e-41,3.435709048282957e-22,4.2627775326856516e-45,6.503901569603563e-37,1.0941869351529547e-27,5.998628900951132e-43,2.0704942067960694e-53,6.237538859274893e-48,3.3962672195729643e-18,9.696963656092875e-20,6.946738434616539e-27,7.224250905965637e-26,1.4040736254114815e-21,5.022708773159127e-44,1.918425313623327e-38,2.369677143559155e-52
9.713875196045627e-11,0.0901271891381513,3.76,0.0,0.9519880562519563,0.9999999999490247,1.4923947734573174e-18,1.552794112116509e-35,7.93873766218007e-25,5.995453535919489e-10,5.168077933318741e-11,2.54210062823051e-14,7.269926136128472e-13,9.265474019304847e-15,5.094980135264402e-11,1.3607606782228407e-15,5.9618971882145536e-15,1.9243976348943454e-14,3.805118708909726e-27,1.3642253657535574e-16,1.5981485212804512e-31,4.4063964034863857e-16,3.7415103445992303e-16,6.391155813368553e-25,1.3793023791135108e-22,9.065319431626004e-17,1.3917543500742477e-30,1.0724537654708084e-18,2.622656227173341e-48,1.540994320854248e-45,8.984591166033056e-19,3.7832096516146127e-35,7.678527014887609e-30,2.0843679026099514e-17,1.9181292045759838e-34,1.842010696249799e-37,7.554125501706247e-31,4.132766373219223e-29,2.3712353110471985e-40,9.426555870162862e-22,1.8293833449555193e-44,2.0516483138451982e-36,2.2944125952323812e-27,2.556103237467719e-42,1.1649074218399231e-52,2.8858263837417546e-47,4.485532016977717e-18,1.6818459449351915e-19,1.90356785871151e-26,1.6089427607712896e-25,3.037820699759385e-21,2.2990370399411926e-43,8.099849759539241e-38,1.3751296334749698e-51
9.999999999999999e-11,0.09012718913935328,3.76,0.0,0.9519880562416021,0.9999999999475222,1.6248440268025104e-18,1.6879530068588957e-35,8.390457757099242e-25,6.172038209125924e-10,5.3203388813881415e-11,2.6904682910285964e-14,7.485624483499301e-13,9.806414339855124e-15,5.245060791297852e-11,1.44040643017159e-15,6.309692638960997e-15,2.0366666784808905e-14,4.143184603557191e-27,1.443858138940574e-16,1.793296131339305e-31,4.663323805585222e-16,3.959938302686842e-16,6.958478443193785e-25,1.4993704937123764e-22,9.594786210444163e-17,1.5617114979717952e-30,1.1187495482176633e-18,3.128860979847365e-48,1.7967390738569993e-45,9.65191712943498e-19,4.210501776652584e-35,8.642783443186558e-30,2.205836906462172e-17,2.1788722763964e-34,2.046259215017079e-37,8.512039664947872e-31,4.656633560220591e-29,2.7302583748374414e-40,1.0456195449698726e-21,2.1320615009424515e-44,2.308177268362086e-36,2.469751717399755e-27,2.9762191954915386e-42,1.400992998308334e-52,3.3938106811805874e-47,4.610007846772508e-18,1.7766334757727285e-19,2.112559459975753e-26,1.7440848232968268e-25,3.2813538282363277e-21,2.7060546385294774e-43,9.416359093557519e-38,1.6602444766400587e-51
1.2176548957090668e-10,0.09012718913935328,3.76,0.0,0.9519880561628374,0.9999999999360926,2.8658439825447656e-18,2.947564852250702e-35,1.2228304525294843e-24,7.51529137382314e-10,6.478651492297311e-11,3.95993622818184e-14,9.129427477136935e-13,1.4435153976401306e-14,6.386735827148998e-11,2.1224006636380863e-15,9.285070950682686e-15,2.997140378903192e-14,7.311661149957062e-27,2.125229898190899e-16,3.759712696374437e-31,6.86103019394654e-16,5.828962618986218e-16,1.2274361441575233e-24,2.618369233604196e-22,1.4125955222907394e-16,3.2743259591912594e-30,1.4852882096581102e-18,8.753713315412331e-48,4.5475059748535384e-45,1.5614164536351139e-18,8.411513704286929e-35,1.8397578163113442e-29,3.244702087083753e-17,4.875616845893481e-34,4.045104055496474e-37,1.8220135525952317e-30,9.965301720037996e-29,6.521415193143116e-40,2.0562165067623226e-21,5.386331075757595e-44,4.8983382888547946e-36,4.0481608054412755e-27,7.486213887983297e-42,4.047408601920503e-52,8.928893553659985e-47,5.542718991811739e-18,2.5797818059819417e-19,4.169446383912655e-26,2.991165016056222e-25,5.499997929244764e-21,7.153417208182238e-43,2.3508708727394092e-37,4.871000303890975e-51
1.710189647918075e-10,0.0901271891417571,3.76,0.0,0.9519880559845899,0.9999999999102182,7.875754828746754e-18,7.88742667310039e-35,2.3377602956076796e-24,1.0554797676252283e-09,9.100239787768568e-11,7.752284920609199e-14,1.2868686629801365e-12,2.8266516868018205e-14,8.970334082157237e-11,4.1660861595981524e-15,1.8168059134876767e-14,5.86482430958907e-14,2.0122113732546734e-26,4.160869139930246e-16,1.476976967256761e-30,1.3418672320282601e-15,1.1413471893014248e-15,3.374061267326273e-24,7.007274316218223e-22,2.767349908715238e-16,1.2864306386808602e-29,2.355730159274815e-18,6.811823440771624e-47,2.668908529161228e-44,3.521313435304509e-18,2.7921531341167814e-34,7.275909542713426e-29,6.342634496611284e-17,2.283256053277647e-33,1.3128671702156515e-36,7.265619634785726e-30,3.9709761512412083e-28,3.369452910053795e-39,6.926108536128669e-21,3.146305157424861e-43,1.9075607302789153e-35,9.387747720785056e-27,4.31016183814962e-41,3.281778331247044e-51,5.683955001520945e-46,7.565594436924797e-18,4.887794590247386e-19,1.4358051516084692e-25,7.640957920962495e-25,1.3295577531970095e-20,4.8096051836887086e-42,1.3147812959630286e-36,4.185096206824317e-50
2.695259152336091e-10,0.09012718914656433,3.76,0.0,0.9519880556280543,0.9999999998584272,3.127817400045877e-17,2.9556357663259084e-34,5.504219721422585e-24,1.6633133382624336e-09,1.434518433179935e-10,1.916344122593875e-13,2.0427988328697934e-12,6.990771048294494e-14,1.4137879379773247e-10,1.0355879608340001e-14,4.4861030594184986e-14,1.4483297949283662e-13,8.015323082919838e-26,1.028686809436635e-15,9.826719716167178e-30,3.310109414784404e-15,2.8223385177491955e-15,1.3407507653776753e-23,2.6261022897596534e-21,6.851044665846751e-16,8.560562144491059e-29,4.177450298145663e-18,1.1939606357911407e-45,3.0779272311052753e-43,9.959077110609018e-18,1.3050863855478922e-33,4.747117820972344e-28,1.5628829008592902e-16,2.0941850543296827e-32,5.96226975382759e-36,4.773349697345673e-29,2.6044003729944015e-27,3.153322728109522e-38,3.482059862980315e-20,3.558038349655958e-42,1.1925331554625286e-34,2.777186130129064e-26,4.720072306755244e-40,5.617908560266334e-50,6.743310229678535e-45,1.1273513405676673e-17,1.1290428149769159e-18,7.662314224883775e-25,2.6031849191170172e-24,4.0961718744848007e-20,6.64145170895143e-41,1.3605540536199708e-35,8.125714089319073e-49
3.680328656754107e-10,0.09012718915137098,3.76,0.0,0.9519880552714647,0.99999999980658,7.822577820417709e-17,7.062523790979351e-34,9.809042386392795e-24,2.2710567350689747e-09,1.9592490396350135e-10,3.5676165894984384e-13,2.8094680868447294e-12,1.3020050912029987e-13,1.9305891441406607e-10,1.9376292240164153e-14,8.343076201008986e-14,2.6938374205778673e-13,2.0095034799766435e-25,1.915273459190505e-15,3.244831038790243e-29,6.150497141194338e-15,5.2557598996005785e-15,3.3546516606842544e-23,6.274413848949546e-21,1.2771768631485124e-15,2.827231820421257e-28,6.056354833062368e-18,6.17506016349394e-45,1.3142714871193259e-42,1.9660694931713615e-17,3.495121906104158e-33,1.5738700744619551e-27,2.9010818017171034e-16,8.185904502484513e-32,1.5761210851441546e-35,1.5863622528263412e-28,8.645727004786596e-27,1.1980600750295967e-37,9.6688040551351e-20,1.4970993490199437e-41,3.8040986352217426e-34,5.664677649848098e-26,1.94393436822997e-39,2.7334480536161575e-49,2.788610826709705e-44,1.456541896419914e-17,1.976112711024383e-18,2.218184051935387e-24,5.775904334909938e-24,8.437054033920579e-20,2.966181590523384e-40,5.590531832871572e-35,4.19072787807427e-48
4.665398161172123e-10,0.09012718915617705,3.76,0.0,0.9519880549148206,0.9999999997546767,1.5662060228262206e-16,1.3555985038975367e-33,1.5111493385786108e-23,2.878710070531466e-09,2.48421638105427e-10,5.728980145440514e-13,3.5868317265217314e-12,2.091634025696631e-13,2.4474372634134995e-10,3.1265247837915135e-14,1.338410030908173e-13,4.3219483853822725e-13,4.0327678169418844e-25,3.0758731870020598e-15,7.980138004410787e-29,9.858202111585996e-15,8.44201380504398e-15,6.719285780470238e-23,1.2040177285744095e-20,2.0536041374401634e-15,6.954406211995481e-28,7.965248813399503e-18,2.1824751736194582e-44,3.913723495708812e-42,3.246262785492412e-17,7.226013092005042e-33,3.90381037450784e-27,4.645440033592437e-16,2.299458894617077e-31,3.2332420006613963e-35,3.9395557394459505e-28,2.1448947829709903e-26,3.233328771856963e-37,2.0528080631671703e-19,4.4180609894153704e-41,9.074190389373675e-34,9.614640206196836e-26,5.6046519138507016e-39,8.912412072080232e-49,7.952146371144946e-44,1.7485721494021868e-17,2.9902767269791752e-18,4.8806661812632396e-24,1.036620271408403e-23,1.4215017656776126e-19,9.019241391062852e-40,1.6274332940700931e-34,1.4352511953786366e-47
5.650467665590139e-10,0.09012718916098256,3.76,0.0,0.9519880545581225,0.9999999997027178,2.745853710903189e-16,2.2813304375121108e-33,2.1282966544821013e-23,3.4862734613690653e-09,3.009421054691029e-10,8.400362544188596e-13,4.374843687830559e-12,3.0681532291404086e-13,2.964332539255249e-10,4.606175644671433e-14,1.9605432861079868e-13,6.331570000700858e-13,7.086633876751039e-25,4.5105109494292645e-15,1.655468456364083e-28,1.4428264691385066e-14,1.2381497264851503e-14,1.1784833428665983e-22,2.025473465384523e-20,3.0150465196650234e-15,1.4429595929891126e-27,9.89975041236504e-18,6.21156491907924e-44,9.491443807337849e-42,4.818382172094301e-17,1.28056840132027e-32,8.167427145227413e-27,6.792447417609992e-16,5.349207490992025e-31,5.701289636190208e-35,8.24743277417108e-28,4.4858836610809926e-26,7.1896884598159526e-37,3.722322456778011e-19,1.067840747968086e-40,1.825542609102321e-33,1.4630478458416902e-25,1.3202470064257936e-38,2.3270964527162073e-48,1.8419971955080843e-43,2.0075708993615054e-17,4.1356985098321045e-18,9.136393464343935e-24,1.6370337483708972e-23,2.1222333776023522e-19,2.2122717873264466e-39,3.881933248462859e-34,3.9128301238958147e-47
7.620606674426171e-10,0.09012718917059184,3.76,0.0,0.9519880538445633,0.9999999995986324,6.590941115276591e-16,5.061099520377377e-33,3.5839718443021114e-23,4.701130841349683e-09,4.0605445921925687e-10,1.5272909986583714e-12,5.9826429121111485e-12,5.582561144685208e-13,3.998265458377578e-10,8.4521134788338e-14,3.5575211626867534e-13,1.1491305338811168e-12,1.708915600930066e-24,8.201990244559975e-15,5.1941709506425855e-28,2.613727775582864e-14,2.252155237239744e-14,2.830923663041082e-22,4.488655930108103e-20,5.495354109667197e-15,4.5292753489265754e-27,1.3847296307624209e-17,3.385461471565054e-43,3.82075585258993e-41,8.77527556410382e-17,3.0329802120130604e-32,2.601777174731869e-26,1.2281548448346088e-15,2.042975072501926e-30,1.3444026701900985e-34,2.628157794156979e-27,1.4266504038188996e-25,2.489289009658779e-36,9.141986311106254e-19,4.3350674186934475e-40,5.37411764457736e-33,2.786123681886537e-25,5.041736048182963e-38,1.0620414486728026e-47,6.7598749067247516e-43,2.4394467245321058e-17,6.713369621967111e-18,2.3667353280419662e-23,3.230493986441223e-23,3.8094637894296925e-19,8.990140547809924e-39,1.520415877468868e-33,1.921399523376807e-46
9.590745683262203e-10,0.09012718918019888,3.76,0.0,0.9519880531307866,0.999999999494325,1.296116538733557e-15,9.227700420493192e-33,5.269779505547256e-23,5.9156298081073594e-09,5.112624379308841e-10,2.4184667192737372e-12,7.632500033188775e-12,8.84673949160067e-13,5.032389839101053e-10,1.3506437460713988e-13,5.622261638929481e-13,1.816432129203823e-12,3.3758533416038654e-24,1.2989906081738875e-14,1.2564372404797684e-27,4.123841619240612e-14,3.5678894583836855e-14,5.571171997746498e-22,8.172363238689188e-20,8.723174336948316e-15,1.0960361172719718e-26,1.789147641971968e-17,1.201758909226605e-42,1.103558235871213e-40,1.3706596150992017e-16,5.728874997749092e-32,6.36481868553319e-26,1.934072367090891e-15,5.750050446005988e-30,2.5379605193192265e-34,6.427979220237178e-27,3.482975813421515e-25,6.424523515308744e-36,1.784077492433806e-18,1.2696914693802486e-39,1.2219902166270577e-32,4.536419186215278e-25,1.3990514992114887e-37,3.3521388716871312e-47,1.8124832108751205e-42,2.778239885023112e-17,9.499321832951177e-18,4.823136953758142e-23,5.278890620521882e-23,5.738199312511572e-19,2.6062969213901617e-38,4.281908238499452e-33,6.3597997287430734e-46
9.999999999999999e-10,0.09012718918980368,3.76,0.0,0.9519880529824875,0.9999999994726295,1.4663100570243906e-15,1.02767920974085e-32,5.642982035099767e-23,6.167871169903376e-09,5.331291899743435e-10,2.629163527170252e-12,7.980463153659174e-12,9.619000549457585e-13,5.247231304786032e-10,1.471093371790656e-13,6.109555982141677e-13,1.9739480209631572e-12,3.822786846397892e-24,1.4122049309079107e-14,1.4778987336373933e-27,4.479711790169225e-14,3.879081287004833e-14,6.303704240606152e-22,9.098337977841554e-20,9.487928155736723e-15,1.2893361398654164e-26,1.8742925371531984e-17,1.5244208435164698e-42,1.3424339691007892e-40,1.484193232073368e-16,6.414024557372758e-32,7.500427182540202e-26,2.100142007556482e-15,6.969103382056386e-30,2.842394433849225e-34,7.57408482240718e-27,4.1023645143684355e-25,7.642724095869091e-36,2.0094551367362455e-18,1.550434447392945e-39,1.4180253857213365e-32,4.953660978212758e-25,1.6873414390449632e-37,4.1498276210171676e-47,2.1708631221734323e-42,2.8389704624439243e-17,1.0089193778846754e-17,5.476016566671947e-23,5.751351694262037e-23,6.155717316433101e-19,3.1710693112280275e-38,5.176158359325764e-33,7.945486651366508e-46
1.1560884692098234e-09,0.09012718918980368,3.76,0.0,0.9519880524167923,0.9999999993897963,2.2527120086516094e-15,1.4885184372396896e-32,7.122284856389902e-23,7.129771339381429e-09,6.165665340884486e-10,3.5135010986296745e-12,9.32403361449782e-12,1.286227584115711e-12,6.066707708824354e-10,1.9801521305299317e-13,8.151650159174653e-13,2.6341480639627354e-12,5.8939999417831014e-24,1.8874464506853198e-14,2.596501821413256e-27,5.969110766226933e-14,5.185648226674277e-14,9.690084110237235e-22,1.3159581530390094e-19,1.2703654440026669e-14,2.26591622711156e-26,2.2024004627710958e-17,3.407253353996678e-42,2.6333300005555555e-40,1.9490231791661112e-16,9.441748221017463e-32,1.325193077108008e-25,2.7941303951780647e-15,1.353175706766696e-29,4.193080498591495e-34,1.337621595797167e-26,7.234748257579149e-25,1.392397402438971e-35,3.0202771719300793e-18,3.0826271152111657e-39,2.3713574604629926e-32,6.714637061674644e-25,3.2155979118564524e-37,8.605850125788517e-47,4.042435468752273e-42,3.045938898768772e-17,1.2331313615039619e-17,8.46440197629108e-23,7.672630838392915e-23,7.762955705439864e-19,6.220324094499282e-38,9.931802650333123e-33,1.6944283169874224e-45
