Time (s),Volume (m^3),N2,Ne,C2H6(1),O2(2),H2O(3),C(4),CH(5),CH3(18),C2H5(31),CH4(30),H(6),C2H4(29),HO2(12),H2(9),C2H5O2(40),CH3O2(36),C2H3(28),H2O2(13),C2H2(22),OH(8),CH2O(19),HCO(16),CO(14),O(7),CH2CHO(34),C2H5O(43),C2H(21),HCCO(20)
1.3965479644729424e-05,0.12669147201917647,3.76,0.0,0.6315352228269656,0.9998812809977762,2.621441077213669e-05,1.1835128653969191e-24,6.795924484767351e-19,1.2640326949308233e-05,7.619833495329552e-06,6.71295699059893e-05,8.15356034166859e-07,0.0002528506871399674,9.021691787509356e-05,0.0001381075413326046,2.8464319366194167e-07,1.7832751188887604e-07,4.580792723570868e-11,1.4127459913403218e-05,2.4247721802008416e-10,7.216251934829332e-08,1.4928762989077484e-06,5.498887767208568e-11,1.0511637155902079e-08,3.283820267065117e-08,4.489202468672113e-10,4.120173840614142e-12,4.854853039277853e-19,5.160030046687059e-17
1.4282699630443626e-05,0.1266916221211894,3.76,0.0,0.6315251806708764,0.999877182382209,2.7306347782341746e-05,1.2055033491152822e-24,6.83255742063062e-19,1.2643867799952097e-05,7.719347454228151e-06,6.894198467583888e-05,8.260489507771072e-07,0.0002618607680303847,9.296574654947777e-05,0.00014303396933262573,2.883601236519643e-07,1.7837727425241108e-07,4.847397014990045e-11,1.4905630214201057e-05,2.6220065457542e-10,7.388203557207838e-08,1.533668826192719e-06,5.793601689036628e-11,1.130106976497226e-08,3.3269793149415225e-08,4.756416143131787e-10,4.174173601749358e-12,5.317871001816475e-19,5.656557422434679e-17
1.4599919616157828e-05,0.12669177405124576,3.76,0.0,0.6315150180477918,0.9998730348066402,2.8424278712552635e-05,1.2279867345108387e-24,6.870124123036378e-19,1.2647055204066866e-05,7.819890033388174e-06,7.075515573425963e-05,8.368496361263578e-07,0.0002709900015254875,9.572865801140886e-05,0.00014802491018552083,2.9211533631750137e-07,1.7842192219686635e-07,5.124399433536076e-11,1.5705580488021363e-05,2.8306814382717664e-10,7.563770037864751e-08,1.5745121284195827e-06,6.098750883696866e-11,1.2132297866619417e-08,3.3705747581236516e-08,5.034010110351544e-10,4.228740249287818e-12,5.815396496403671e-19,6.190364748781189e-17
1.491713960187203e-05,0.1266919278314181,3.76,0.0,0.6315047336333822,0.9998688378052629,2.9568747167276832e-05,1.2509821370787211e-24,6.90868070231442e-19,1.2649945010076126e-05,7.921497646008309e-06,7.256903787196795e-05,8.477619801283767e-07,0.0002802396675776226,9.850579433424513e-05,0.00015308102231341775,2.959102075532767e-07,1.7846225875470973e-07,5.4120895014653093e-11,1.652735942693935e-05,3.051246010802859e-10,7.742986445212448e-08,1.6154062884021663e-06,6.414615454716816e-11,1.3006816101095395e-08,3.414622532751155e-08,5.322276382020203e-10,4.283893865859463e-12,6.349463005740506e-19,6.76365943613629e-17
1.5234359587586233e-05,0.1266920834842935,3.76,0.0,0.6314943260661362,0.9998645908954896,3.0740301811916625e-05,1.2745244985273969e-24,6.948285340431882e-19,1.2652585791084245e-05,8.02420251556205e-06,7.438359335210995e-05,8.587894185694925e-07,0.000289611087503857,0.00010129730870923571,0.0001582029860724544,2.9974595439928594e-07,1.784989822661854e-07,5.7107634925808e-11,1.737101902445095e-05,3.2841621767135144e-10,7.925885328654528e-08,1.6563515822244797e-06,6.741481727316966e-11,1.3926159760692763e-08,3.459136723860004e-08,5.621514092893675e-10,4.339652327863937e-12,6.922202870223103e-19,7.378756418140338e-17
1.5551579573300435e-05,0.12669224103299642,3.76,0.0,0.6314837939513337,0.999860293580055,3.193949602600926e-05,1.2986367518735039e-24,6.988989414597258e-19,1.2655019825304579e-05,8.128033248126295e-06,7.619879093823122e-05,8.699349950019659e-07,0.00029910561941865843,0.00010410336338330614,0.0001633915012022863,3.0362365673357896e-07,1.78532700486678e-07,6.020724525463577e-11,1.823661467730605e-05,3.529904916031065e-10,8.112497138774071e-08,1.6973484580571068e-06,7.079642322767518e-11,1.4891905683547667e-08,3.504129817935669e-08,5.932029529494831e-10,4.396031521827357e-12,7.535851357133097e-19,8.038082492741847e-17
1.5868799559014637e-05,0.12669240050109354,3.76,0.0,0.6314731358644484,0.9998559453488252,3.316688761763276e-05,1.3233326267832582e-24,7.030840602701056e-19,1.2657283939419375e-05,8.23301532415682e-06,7.801460505860225e-05,8.812014139266667e-07,0.00030872465431880483,0.00010692412788646968,0.00016864728463778612,3.075442759112426e-07,1.7856394272184318e-07,6.342282655262634e-11,1.912420526763712e-05,3.788962586442935e-10,8.302850587175182e-08,1.7383975180436284e-06,7.429396236472653e-11,1.5905673160229995e-08,3.549612919882342e-08,6.254136177921833e-10,4.4530456418775365e-12,8.192750743965503e-19,8.744180811698316e-17
1.618601954472884e-05,0.12669256191256326,3.76,0.0,0.6314623503540817,0.9998515456803607,3.442303858822336e-05,1.3486492894484646e-24,7.073891893212335e-19,1.2659410238625422e-05,8.339171523653719e-06,7.983101508328576e-05,8.925910867681624e-07,0.0003184696127069729,0.00010975977749839916,0.00017397106861981922,3.115086708789916e-07,1.785931703322048e-07,6.675754970707605e-11,2.0033853228902065e-05,4.061837239141215e-10,8.496972957197196e-08,1.7794995027269332e-06,7.791048927652202e-11,1.6969124853873533e-08,3.595595940613618e-08,6.588154786339801e-10,4.510707501849486e-12,8.895354568902156e-19,9.49971552925694e-17
1.650323953044304e-05,0.12669272529174905,3.76,0.0,0.6314514359444982,0.9998470940432728,3.570851494009282e-05,1.3746130577275051e-24,7.11819029912781e-19,1.2661426740407303e-05,8.446522294689238e-06,8.164800469701818e-05,9.04106171718344e-07,0.0003283419416724876,0.00011261049191788435,0.00017936359905974838,3.155176121439768e-07,1.7862078585234216e-07,7.021465705976562e-11,2.0965624598193556e-05,4.349044939797142e-10,8.694890373606902e-08,1.8206552776356155e-06,8.164912418524477e-11,1.8083967734996857e-08,3.6420877596720705e-08,6.934413439961384e-10,4.569028616712694e-12,9.646232166805332e-19,1.0307476623557257e-16
1.6820459516157243e-05,0.12669289066332845,3.76,0.0,0.6314403911378169,0.9998425898973985,3.7023886520625316e-05,1.4012307857571688e-24,7.163777904237689e-19,1.2663357925353275e-05,8.555086073166806e-06,8.346556135466983e-05,9.157486083076648e-07,0.00033834311236542465,0.00011547645410682928,0.00018482563412219107,3.19571793893398e-07,1.7864714091645148e-07,7.379746350571762e-11,2.191958905687924e-05,4.651116094920797e-10,8.896628035499817e-08,1.861865821733181e-06,8.551305394604189e-11,1.9251954031878384e-08,3.689096366286767e-08,7.293247647013184e-10,4.628019391196673e-12,1.044807321030973e-18,1.1170384879519867e-16
1.7137679501871446e-05,0.1266930580522818,3.76,0.0,0.6314292144159003,0.99983803269482,3.83697268988741e-05,1.4285427268963654e-24,7.210705425299859e-19,1.2665225214440684e-05,8.664879559374197e-06,8.528367580991593e-05,9.275201473039291e-07,0.0003484746178188454,0.00011835784928870458,0.0001903579430008847,3.2367184447632115e-07,1.7867254312590103e-07,7.75093575787904e-11,2.289581996096213e-05,4.968595783794728e-10,9.10221041698416e-08,1.903132217519858e-06,8.950553310295084e-11,2.0474882197106967e-08,3.736628981370091e-08,7.665000434445801e-10,4.68768939803641e-12,1.1303692390237167e-18,1.2091497039979044e-16
1.7454899487585648e-05,0.12669322748386744,3.76,0.0,0.6314179042419783,0.9998334218807444,3.9746613270431354e-05,1.4565832371629877e-24,7.259018614316788e-19,1.2667047381865112e-05,8.775917956681017e-06,8.710234170809599e-05,9.394223765125845e-07,0.00035873797107570176,0.00012125486408218059,0.0001959613048635168,3.278183354517285e-07,1.7869726198920936e-07,8.135380267818542e-11,2.389439436247978e-05,5.302044096107121e-10,9.311661440854903e-08,1.9444556425848716e-06,9.362988500980781e-11,2.175459789069774e-08,3.7846921628539084e-08,8.050022451670233e-10,4.74804736310494e-12,1.2216034451100299e-18,1.3074011139283304e-16
1.777211947329985e-05,0.12669339898359933,3.76,0.0,0.6314064590620428,0.9998287568942649,4.1155126386582706e-05,1.4853499374255739e-24,7.308755645181221e-19,1.2668840912254758e-05,8.888215177596036e-06,8.892155523447055e-05,9.514567430474901e-07,0.00036913470357811295,0.00012416768575118186,0.00020163650794201505,3.320117893989375e-07,1.787215340617844e-07,8.533433830754127e-11,2.4915393023226287e-05,5.652036475500599e-10,9.525004627658781e-08,1.985837362411719e-06,9.788950297964541e-11,2.309299498039628e-08,3.833291896584635e-08,8.448672081406921e-10,4.809101261259905e-12,1.3188179250446868e-18,1.4121272023239183e-16
1.8089339459014052e-05,0.12669357257722824,3.76,0.0,0.6313948773060453,0.9998240371690177,4.2595850504100356e-05,1.5148852175079093e-24,7.3599667115050005e-19,1.267062031032879e-05,9.00178402192955e-06,9.074131480986123e-05,9.63624572587843e-07,0.0003796663637804842,0.00012709650155428797,0.0002073843487468927,3.362526866700776e-07,1.7874556740145415e-07,8.945458124176441e-11,2.5958900421958106e-05,6.019164069181457e-10,9.742263223420241e-08,2.0272787242566497e-06,1.0228785144911139e-10,2.4492016559589895e-08,3.8824336748935175e-08,8.861315556596928e-10,4.87085860364013e-12,1.422334690074059e-18,1.5236777052215803e-16
1.8406559444728254e-05,0.12669374829072624,3.76,0.0,0.6313831573889318,0.9998192621337558,4.406937335268654e-05,1.5452380800405802e-24,7.412698778138007e-19,1.2672398369563096e-05,9.116636330914585e-06,9.256162082714719e-05,9.759270860330926e-07,0.00039033451595508166,0.0001300414981795848,0.00021320563138822719,3.4054147123240333e-07,1.7876954543409244e-07,9.371822680800232e-11,2.7025004756022568e-05,6.404034083664352e-10,9.963460310556617e-08,2.0687811519543663e-06,1.068284671621247e-10,2.5953655983039867e-08,3.932122564618556e-08,9.288327082118174e-10,4.9333263546093075e-12,1.5324903335725988e-18,1.6424181994629866e-16
1.8723779430442456e-05,0.12669392615027256,3.76,0.0,0.631371297711527,0.9998144312128425,4.557628611768284e-05,1.5763938180994583e-24,7.466987022550678e-19,1.2674186405152282e-05,9.232783120417157e-06,9.438247542335504e-05,9.883654138950652e-07,0.0004011407391647708,0.00013300286125378022,0.00021910116698922673,3.448785557179259e-07,1.7879363030546328e-07,9.812905022949923e-11,2.8113797938156325e-05,6.807270146809358e-10,1.018861890326947e-07,2.1103461415326308e-06,1.1151496039823154e-10,2.7479957920739258e-08,3.982363265878359e-08,9.73008896086691e-10,4.996510934564243e-12,1.6496365942836252e-18,1.7687307120637372e-16
1.904099941615666e-05,0.1266941061822421,3.76,0.0,0.6313592966612951,0.9998095438266807,4.711718343600055e-05,1.6083932490350965e-24,7.522881998547431e-19,1.2675994455805794e-05,9.350234695913874e-06,9.62038822828296e-05,1.0009406087213597e-06,0.0004120866263812372,0.0001359807749160036,0.00022507177318034977,3.492643257810009e-07,1.7881796578469194e-07,1.0269090786400653e-10,2.9225375589089532e-05,7.229512676291822e-10,1.0417762028417914e-07,2.1519752575344628e-06,1.1635101622480105e-10,2.907301943024194e-08,4.033160162757731e-08,1.0186991723939687e-09,5.0604185528014426e-12,1.774140920321753e-18,1.903014349896463e-16
1.935821940187086e-05,0.12669428841319547,3.76,0.0,0.6313471526129897,0.9998045993920848,4.8692663403387895e-05,1.6413097967845774e-24,7.580434123301576e-19,1.267783145850507e-05,9.46900075164668e-06,9.802584646737795e-05,1.0136536558081857e-06,0.0004231737837289955,0.00013897542144759498,0.00023111827366305087,3.5369914385709386e-07,1.7884267977866493e-07,1.0740773850844421e-10,3.0359837026529073e-05,7.671419254547841e-10,1.065091279544941e-07,2.1936701299565317e-06,1.2134039572320594e-10,3.0734991047621507e-08,4.084517367073047e-08,1.0659434264000528e-09,5.1250550823674145e-12,1.906387081983704e-18,2.0456859501082295e-16
1.9675439387585063e-05,0.12669447286987026,3.76,0.0,0.6313348639292106,0.9997995973226034,5.030332759136004e-05,1.675113471995995e-24,7.639676041549475e-19,1.2679705399929859e-05,9.589090456141281e-06,9.98483742696979e-05,1.0265054824364278e-06,0.00043440382983749216,0.0001419869809500804,0.00023724149783334002,3.5818335240504367e-07,1.7886788651066353e-07,1.1228356482156141e-10,3.151728525103112e-05,8.13366501031329e-10,1.0888094456658279e-07,2.2354324517206216e-06,1.264869372524917e-10,3.24680778972018e-08,4.1364387561302906e-08,1.1147823971413545e-09,5.190425952253852e-12,2.0467757987818796e-18,2.1971807519948628e-16
1.9992659373299265e-05,0.12669465957917422,3.76,0.0,0.6313224289608786,0.9997945370287995,5.194978107236366e-05,1.7098351080359817e-24,7.700658764037889e-19,1.268162344774604e-05,9.710512525980442e-06,0.00010167147308691183,1.0394969658391982e-06,0.000445778395286075,0.00014501563106462595,0.00024344228045670912,3.6271727670294563e-07,1.7889368840927438e-07,1.1732249463608524e-10,3.2697826929197584e-05,8.616943006900285e-10,1.1129330457560208e-07,2.2772639766066848e-06,1.3179455777216995e-10,3.427454082031997e-08,4.188928005235869e-08,1.1652576873184569e-09,5.256536555792275e-12,2.195725357635318e-18,2.3579530907019515e-16
2.0309879359013467e-05,0.12669484856817897,3.76,0.0,0.6313098460476418,0.9997894179184927,5.363263245194598e-05,1.7455864598096748e-24,7.763438393575772e-19,1.2683592064439339e-05,9.83327528939134e-06,0.00010349515131153476,1.0526289400705282e-06,0.00045729912212904466,0.00014806154672734707,0.0002497214613873364,3.6730122725855825e-07,1.789201777461822e-07,1.2252872226832846e-10,3.390157237455563e-05,9.121964637237984e-10,1.1374644480100313e-07,2.3191665175885246e-06,1.372672541107656e-10,3.615669752329665e-08,4.24198861575706e-08,1.2174117774085996e-09,5.32339211418083e-12,2.3536722841408955e-18,2.5284771133454624e-16
2.062709934472767e-05,0.12669503986411493,3.76,0.0,0.6312971135182215,0.9997842393969735,5.5352493906889266e-05,1.78232115312566e-24,7.828045324526753e-19,1.268561710598143e-05,9.957386740987865e-06,0.00010531941823759997,1.065902201916021e-06,0.000468967663489893,0.00015112489995569307,0.0002560798853255381,3.719355018852833e-07,1.7894743805566494e-07,1.2790652999240863e-10,3.512863552642133e-05,9.649460025755102e-10,1.1624060480179741e-07,2.3611419455206916e-06,1.4290910423493982e-10,3.811692374465534e-08,4.2956239393249575e-08,1.2712880399553616e-09,5.390997425454875e-12,2.5210720400527514e-18,2.7092475184355113e-16
2.094431933044187e-05,0.1266952334943671,3.76,0.0,0.6312842296907065,0.999779000867186,5.710998122842518e-05,1.8200440727481446e-24,7.894530310271166e-19,1.2687703907329501e-05,1.0082854588861888e-05,0.00010714428397994818,1.0793175159756298e-06,0.00048078568321520485,0.00015420585966172929,0.00026251840160818865,3.766203874868843e-07,1.78975545364651e-07,1.334602894349188e-10,3.637913392700795e-05,1.0200178437259187e-09,1.1877602718388761e-07,2.4031921881313733e-06,1.4872426862362233e-10,4.01576544417633e-08,4.349837198591192e-08,1.3269307540663906e-09,5.459357372288005e-12,2.6983997012507345e-18,2.9007803188850193e-16
2.1578759301870276e-05,0.12669562786811356,3.76,0.0,0.6312580013619468,0.9997683413837504,6.0740315005664644e-05,1.8988658604335697e-24,8.033352464337995e-19,1.2692081934585393e-05,1.0337889096184951e-05,0.00011079585609527784,1.1065772222914243e-06,0.0005048768651443391,0.00016042125771680783,0.0002756391307337295,3.8614309313426985e-07,1.7903457345632405e-07,1.451136047633725e-10,3.895092450646129e-05,1.1374379610463805e-09,1.2397164615334005e-07,2.4875251090420914e-06,1.6089160247128988e-10,4.449067249306525e-08,4.4600098683470654e-08,1.4436972745042064e-09,5.5983601249335215e-12,3.084841552285353e-18,3.318308495750061e-16
2.221319927329868e-05,0.12669603191146422,3.76,0.0,0.6312311474019913,0.9997574346504624,6.452863429055635e-05,1.9822586132358955e-24,8.180282544711914e-19,1.2696760984094964e-05,1.0598436145420626e-05,0.00011444996259637323,1.1344136832302067e-06,0.0005295861829981301,0.0001667090243499404,0.0002890905298824003,3.958714743067834e-07,1.790977571856441e-07,1.5752548120858224e-10,4.161795554801127e-05,1.2650961075709545e-09,1.2933531238165844e-07,2.5721818171622734e-06,1.7380423985361005e-10,4.91764620730626e-08,4.572530444765929e-08,1.5680842633474287e-09,5.740436829334666e-12,3.517219164905205e-18,3.7856465625629766e-16
2.2847639244727085e-05,0.12669644584874057,3.76,0.0,0.6312036539939172,0.9997462758205664,6.84800007718679e-05,2.0705421052098943e-24,8.335726474380164e-19,1.270177141067929e-05,1.0864550559178784e-05,0.00011810670801024353,1.1628322317847464e-06,0.0005549273084892792,0.00017307038467117007,0.00030287954492676776,4.058075651495201e-07,1.7916552703164212e-07,1.7073425234975617e-10,4.43812944480217e-05,1.4036649345331354e-09,1.3486909816587817e-07,2.657179733156957e-06,1.8749857072764647e-10,5.423676029663592e-08,4.687421599604896e-08,1.700480103321389e-09,5.885623034279947e-12,4.000116838074413e-18,4.3077735084226305e-16
2.348207921615549e-05,0.12669686990660353,3.76,0.0,0.6311755071669416,0.9997348600211281,7.259953922386512e-05,2.1640649620215846e-24,8.500102747384053e-19,1.2707140322031913e-05,1.1136285285454433e-05,0.00012176620537203027,1.1918379784699179e-06,0.0005809140655006153,0.00017950650250867745,0.00031701318343887964,4.1595332799325314e-07,1.7923826656754584e-07,1.8477981878239738e-10,4.724206362369034e-05,1.5538518884281297e-09,1.405751408409604e-07,2.7425371650777488e-06,2.020124340843738e-10,5.969437248715488e-08,4.804705138395561e-08,1.8412891233945341e-09,6.033953537314905e-12,4.538508505103163e-18,4.890091327729362e-16
2.4116519187583893e-05,0.12669730431381424,3.76,0.0,0.6311466927990079,0.9997231823552871,7.68924394911837e-05,2.2631549094658536e-24,8.67384241551267e-19,1.2712892505807123e-05,1.1413691855930775e-05,0.0001254285754556946,1.2214358607296544e-06,0.0006075604269055682,0.0001860184780935181,0.0003314985123423708,4.263106707403427e-07,1.7931632579480908e-07,1.9970369596191036e-10,5.0201439524627966e-05,1.716400695694149e-09,1.4645564489161923e-07,2.828273319682882e-06,2.1738516279804622e-10,6.55732149898825e-08,4.924402203519525e-08,1.9909320944807893e-09,6.185462657419355e-12,5.137786244983999e-18,5.538455804790611e-16
2.4750959159012298e-05,0.12669774930141173,3.76,0.0,0.6311171966187078,0.999711237904126,8.136395850892565e-05,2.368200272520121e-24,8.85739223805359e-19,1.271905115388201e-05,1.1696820728105558e-05,0.0001290939462093396,1.2516306798821783e-06,0.0006348805121755699,0.0001926073461498556,0.0003463426559990602,4.368814598409438e-07,1.794000315607138e-07,2.1554906179687436e-10,5.326065160769727e-05,1.8920928949964766e-09,1.5251288311757745e-07,2.914408319115942e-06,2.3365762787346566e-10,7.189835926682626e-08,5.04653342622125e-08,2.1498467309501994e-09,6.340184444130196e-12,5.803790355759516e-18,6.259209138413816e-16
2.5385399130440702e-05,0.12669820510259566,3.76,0.0,0.6310870042066862,0.9996990217282362,8.601942234032176e-05,2.4795922700747825e-24,9.051214648070902e-19,1.2725638421459549e-05,1.1985721532664797e-05,0.0001327624523576439,1.2824271278025415e-06,0.0006628885855971887,0.00019927407431732287,0.00036155279463270427,4.476675296816148e-07,1.7948969559849882e-07,2.323608054472286e-10,5.642098127787272e-05,2.0817494179918926e-09,1.5874919710274448e-07,3.0009632221113683e-06,2.5087228395664424e-10,7.869607728879741e-08,5.171119036919743e-08,2.3184881982830644e-09,6.498152821091302e-12,6.5428414240703646e-18,7.059214593347868e-16
2.6019839101869106e-05,0.12669867195276324,3.76,0.0,0.6310561009966102,0.9996865288690181,9.086422822171589e-05,2.597751576332591e-24,9.255788625155255e-19,1.2732675838652723e-05,1.2280443236500843e-05,0.00013643423515377447,1.3138298045294542e-06,0.0006915990550111393,0.0002060195618731851,0.0003771361630421388,4.5867068877485915e-07,1.795856204452868e-07,2.501855765222905e-10,5.968376079493897e-05,2.2862322207004965e-09,1.651669970025408e-07,3.0879600493620085e-06,2.6907321522683927e-10,8.599388827507756e-08,5.298178938372484e-08,2.497329627092457e-09,6.659401687667915e-12,7.361774247448144e-18,7.94589323651282e-16
2.665427907329751e-05,0.1266991500894999,3.76,0.0,0.6310244722758439,0.9996737543497868,9.590384659781928e-05,2.7231272449478527e-24,9.471610302947995e-19,1.274018460876477e-05,1.2581034241570683e-05,0.00014010944224652355,1.3458432289762548e-06,0.0007210264709095766,0.00021284463868841106,0.0003931000495144324,4.698927235159309e-07,1.7968810373020332e-07,2.6907183460054423e-10,6.305037214791805e-05,2.5064459667755083e-09,1.7176876081390118e-07,3.175421812298318e-06,2.883061814446677e-10,9.382060680777575e-08,5.427732750719402e-08,2.6868626324940868e-09,6.8239649857314325e-12,8.267973811388752e-18,8.927262840918808e-16
2.7288719044725915e-05,0.12669963975257767,3.76,0.0,0.630992103185992,0.9996606931767645,0.0001011438231286416,2.8561949648752764e-24,9.699193530668089e-19,1.2748185833482456e-05,1.2887542442898181e-05,0.00014378822762243202,1.3784718452408469e-06,0.0007511855257041085,0.00021975006434015682,0.0004094517948353876,4.813354003917852e-07,1.7979744141062245e-07,2.890698994951913e-10,6.652224590009206e-05,2.743339763068632e-09,1.7855703330690875e-07,3.2633725443787375e-06,3.0861866476295523e-10,1.0220639232248691e-07,5.559799838586325e-08,2.88759783830789e-09,6.99187674475765e-12,9.269413410701847e-18,1.0011979093958349e-15
2.792315901615432e-05,0.1267001411839603,3.76,0.0,0.6309589787234106,0.9996473403400116,0.0001065897806565804,2.9974606753744934e-24,9.93907044794998e-19,1.275670068946644e-05,1.3200015259768656e-05,0.00014747075159835172,1.4117200260486078e-06,0.0007820910530517407,0.0002267365273359056,0.00042619879133606246,4.930004671731668e-07,1.79913930309238e-07,3.102320018726931e-10,7.010086000553748e-05,2.997908947850397e-09,1.8553442470771353e-07,3.3518373343409684e-06,3.300599169432044e-10,1.1118279997716576e-07,5.6943993264476176e-08,3.100065406052132e-09,7.1631711127694e-12,1.0374694981491123e-17,1.1209379206459355e-15
2.8557598987582724e-05,0.12670065462780797,3.76,0.0,0.6309250837397198,0.999633690814308,0.000112247421128796,3.1474615723040617e-24,1.0191792025383108e-18,1.2765750564465023e-05,1.3518499644871553e-05,0.00015115718085619129,1.4455920738446743e-06,0.0008137580272012307,0.00023380464443809067,0.0004433484819557031,5.048896532699981e-07,1.8003787006901216e-07,3.3261233422543677e-10,7.378773859596927e-05,3.2711969324093135e-09,1.9270360916849848e-07,3.440842361235087e-06,3.5268100684988873e-10,1.2078283291193706e-07,5.831550104391439e-08,3.3248155683880976e-09,7.337882375711583e-12,1.1593091763066607e-17,1.2529528012996938e-15
2.9192038959011128e-05,0.1267011803304784,3.76,0.0,0.630890402942336,0.999619739559995,0.00011812252747101964,3.306767788104975e-24,1.045792859405945e-18,1.2775357158023758e-05,1.3843042074432937e-05,0.00015484768851464425,1.4800922198559235e-06,0.0008462015623358836,0.00024095496008414411,0.0004609083593089767,5.170046693660505e-07,1.8016956459869788e-07,3.562671023004445e-10,7.75844507363998e-05,3.5642970969546664e-09,2.0006732304747918e-07,3.5304149311306715e-06,3.7653486844277865e-10,1.3104099591754627e-07,5.971270825593858e-08,3.5624191665955136e-09,7.516044966915204e-12,1.293459340350452e-17,1.3983266692042413e-15
2.9826478930439532e-05,0.12670171854052711,3.76,0.0,0.630854920895062,0.9996054815237928,0.00012422096540734939,3.475984214597946e-24,1.0738070365047701e-18,1.2785542555704635e-05,1.4173688524479211e-05,0.00015854245422889038,1.5152246216796975e-06,0.0008794369118714418,0.00024818794588895584,0.00047888596473572123,5.293472065275781e-07,1.8030932313720699e-07,3.8125457686188286e-10,8.149260914880038e-05,3.878354741604162e-09,2.0762836303330272e-07,3.6205835153017056e-06,4.016763491814941e-10,1.41993350526695e-07,6.11357989776094e-08,3.813468191793092e-09,7.697693469407966e-12,1.440995361707999e-17,1.558226423486469e-15
3.0460918901867937e-05,0.12670226950870628,3.76,0.0,0.6308186220187707,0.9995909116396124,0.0001305486852205825,3.655752242773885e-24,1.103282794080998e-18,1.2796329286041755e-05,1.4510484438543716e-05,0.0001622416643089413,1.550993359977025e-06,0.0009134794676669366,0.00025550400021612067,0.0004972888873110056,5.419189349868809e-07,1.8045746106971583e-07,4.0763514572815457e-10,8.551386890313074e-05,4.214569093028712e-09,2.153895841501272e-07,3.7113777896820677e-06,4.2816225873034836e-10,1.5367757153720162e-07,6.258495470899858e-08,4.078576329560643e-09,7.88286261394974e-12,1.6030740500694914e-17,1.7339071770314432e-15
3.109535887329634e-05,0.1267028334879628,3.76,0.0,0.6307814905922036,0.9995760248293659,0.00013711172344937274,3.8467516402244495e-24,1.1342832821419888e-18,1.28077403653702e-05,1.4853474689874774e-05,0.0001659455118513461,1.5874024346008574e-06,0.0009483447591256153,0.0002629034478127648,0.0005161247628040075,5.547215027167728e-07,1.8061430056940364e-07,4.3547136605425237e-10,8.964992607466012e-05,4.574195367275618e-09,2.2335389766386604e-07,3.802828675473995e-06,4.560514179653389e-10,1.6613300497432915e-07,6.406035422765323e-08,4.358379507442824e-09,8.071587274440896e-12,1.780938962171905e-17,1.926717985933113e-15
3.1729798844724745e-05,0.1267034107334343,3.76,0.0,0.6307435107528875,0.9995608160037801,0.0001439162045198499,4.0497024819902994e-24,1.1668737906556383e-18,1.2819799332300601e-05,1.5202703539282842e-05,0.000169654196882319,1.6244557602811132e-06,0.0009840484521787402,0.0002703865395095878,0.0005354012725829213,5.677565338392214e-07,1.807801710902714e-07,4.6482801681229734e-10,9.390251636619843e-05,4.958546889327099e-09,2.3152426889675653e-07,3.894968380867236e-06,4.854047082675617e-10,1.7940072750067739e-07,6.556217342476751e-08,4.653536444783716e-09,8.263902461314354e-12,1.9759259999894413e-17,2.138107889302894e-15
3.236423881615315e-05,0.12670400150244202,3.76,0.0,0.6307046664981774,0.9995452800632123,0.00015096834230940957,4.265367149376795e-24,1.2011217994167343e-18,1.2832530273320164e-05,1.555821458950813e-05,0.00017336792651065716,1.66215716196136e-06,0.0010206063481465702,0.000277953451988212,0.0005551261424638955,5.810256269015624e-07,1.8095540973233428e-07,4.957721514333812e-10,9.827341369401315e-05,5.368997269950184e-09,2.3990371495564967e-07,3.987830443832951e-06,5.16285121074401e-10,1.935236072823577e-07,6.709058512694624e-08,4.96472920447018e-09,8.459843313386458e-12,2.189469310820486e-17,2.369632272972516e-15
3.2998678787581554e-05,0.12670460605448172,3.76,0.0,0.6306649416864312,0.999529411898469,0.00015827444164002384,4.494552405196594e-24,1.2370970276252099e-18,1.284595784181852e-05,1.5920050737422815e-05,0.00017708691508801745,1.7005103699295997e-06,0.0010580343824672176,0.00028560428761605566,0.0005753071414999598,5.945303530700005e-07,1.8114036151227029e-07,5.283731505583652e-10,0.00010276442873650952,5.806982640330971e-09,2.484953023820914e-07,4.081449775937005e-06,5.48757807650247e-10,2.085463663187619e-07,6.864575890934794e-08,5.2926637462064084e-09,8.659445088869865e-12,2.4231075015306988e-17,2.6229595698966553e-15
3.363311875900996e-05,0.12670522465121242,3.76,0.0,0.6306243200383247,0.999513206391631,0.0001658408996984953,4.738111540425531e-24,1.2748714831991437e-18,1.2860107272643726e-05,1.6288254125333255e-05,0.0001808113843742998,1.7395190148806074e-06,0.0010963486232850612,0.00029333907434916755,0.000595952080706461,6.082722542882905e-07,1.8133537956983673e-07,5.627027748361621e-10,0.0001073774074448885,6.274003944905482e-09,2.573021447320447e-07,4.17586270711969e-06,5.828901290254083e-10,2.2451564424121458e-07,7.022786090578712e-08,5.638070480813777e-09,8.862743156224415e-12,2.678490179404667e-17,2.8998783103295995e-15
