Time (s),Volume (m^3),N2,Ne,C2H6(1),O2(2),H2O(3),C(4),CH(5),CH3(18),C2H5(31),CH4(30),H(6),C2H4(29),HO2(12),H2(9),C2H5O2(40),CH3O2(36),C2H3(28),H2O2(13),C2H2(22),OH(8),CH2O(19),HCO(16),CO(14),O(7),CH2CHO(34),C2H5O(43),C2H(21),HCCO(20),C2H5O(101),C3H6(221),C3H6(74),CH3O(26),CH2CO(27),C3H6(55),C3H7(218),C3H7(49),C2H2O(140),CO2(15),C#CC(416),C3H5(219),C2H4(47),C3H4(2022),C3H4(2032),S(1627),CH2(S)(24),CH2(T)(17),S(3168),CH2O2(165),CHO2(212),C2H2O(189),CH3CO(33),C3H3(2030),C4H7(59),C4H7(2027),H2CC(23),C3H3(3173),C3H5(76),C4H7(77)
3.375600469523202e-06,0.274544006119015,3.76,0.0,0.6919712920957756,0.9975791380117675,0.0024415632140931446,3.6120475161939656e-14,3.7778987335932504e-11,0.001455780636618183,0.0009549711547554515,0.002004338930040753,0.00046534179997107303,0.017756664972713096,0.0009450667508517692,0.014069332097006807,2.510258034948086e-06,1.6353333817610012e-06,2.3108563959425555e-06,0.00013693231848333832,7.188592927441708e-06,5.070060385208635e-05,0.00010373533289471437,1.927987929804715e-06,3.396428936044122e-05,1.89005022794085e-05,1.6807033685931935e-06,3.01480874837497e-10,4.9398635544015963e-11,1.706336743225278e-09,5.5323584906897195e-09,1.1886456066933952e-10,1.9095054445549276e-06,5.262151307814181e-07,3.7704274020076373e-06,4.0977503016735135e-13,9.295109130595781e-10,8.60351936619352e-09,6.281769895405561e-13,6.327261126979494e-06,1.2964748102312213e-09,2.9952139883453204e-08,1.9857558479477296e-12,2.501251049129294e-09,1.1807289417631414e-15,1.1608233012957904e-16,1.601914775096382e-08,3.051020297579028e-08,7.167194704803914e-13,2.2547254758189192e-13,1.612658367050604e-09,3.8925772840192713e-13,8.80033455496171e-11,3.8023891171687306e-11,2.4493056234823544e-10,2.9283315445485906e-12,1.5555726330867678e-08,3.9923603312171765e-17,2.3575824402561104e-11,5.387010079557998e-12
3.4181565164535933e-06,0.27456842453644037,3.76,0.0,0.6914002713673649,0.9975093936057773,0.0025186698333775695,3.834745177569116e-14,3.9627339435610195e-11,0.0014834876035210863,0.0009664632630336149,0.0020595110164902883,0.00047089809379815124,0.01827000479798342,0.0009653630225926475,0.01447196985559004,2.5402467688644645e-06,1.6663625413482072e-06,2.410626124469537e-06,0.00014326142795246312,7.626450459745573e-06,5.15209328727422e-05,0.00010855466511632411,2.01538906571078e-06,3.6040300525342615e-05,1.913713698974797e-05,1.7563917700034276e-06,3.067861929275271e-10,5.303467213416305e-11,1.8436653789205154e-09,5.748746685345188e-09,1.2638257380007299e-10,2.03367219752887e-06,5.47319372257242e-07,4.007231089564014e-06,4.3570176284089364e-13,9.86052652745373e-10,9.023057831290697e-09,6.678722729701345e-13,6.645065385775178e-06,1.42039586622772e-09,3.228182059099597e-08,2.0628674195425234e-12,2.7328952717854906e-09,1.2962530088477097e-15,1.251101559957549e-16,1.6549157895569565e-08,3.161701880964645e-08,7.427446126146651e-13,2.336435404389581e-13,1.671228014465557e-09,4.1408280280750597e-13,9.30966255660113e-11,4.263461717016795e-11,2.62922330674304e-10,3.1434278062537637e-12,1.610783441219758e-08,4.4768521605509596e-17,2.5451567346509535e-11,5.782679210851908e-12
3.4607125633839847e-06,0.2745931229914646,3.76,0.0,0.6908225538662914,0.9974388100252155,0.0025969933483184055,4.066826582161598e-14,4.153273139495491e-11,0.0015113891953126113,0.0009778299219230008,0.002115717808203613,0.00047639607867207756,0.01878937068191511,0.0009855729232446993,0.014879058944731073,2.5698898391969756e-06,1.6976050723610108e-06,2.5128037295788748e-06,0.0001497590636607527,8.083304822008455e-06,5.2340750325921726e-05,0.0001135433782326696,2.1052153554627088e-06,3.8208697236383e-05,1.93716982344489e-05,1.8339844773719847e-06,3.121225175026286e-10,5.686828456909447e-11,1.9893070178711175e-09,5.97069028444718e-09,1.3424562931539958e-10,2.164213781365634e-06,5.688610719191159e-07,4.254520381732167e-06,4.628198286541089e-13,1.0453416647502586e-09,9.456552427395239e-09,7.093464679259607e-13,6.9743483538129795e-06,1.5542007358161017e-09,3.47545244581767e-08,2.1418449794768296e-12,2.982309233278489e-09,1.4213232236030082e-15,1.3467530493918596e-16,1.7088487761448203e-08,3.27459049234304e-08,7.692855024643424e-13,2.4197597271654095e-13,1.7309615804641821e-09,4.400390574630923e-13,9.837986154654929e-11,4.7725503392716405e-11,2.8188833708741336e-10,3.3701708096180236e-12,1.6671388429815158e-08,5.0118404742785676e-17,2.7447070673254765e-11,6.199771398428228e-12
3.503268610314376e-06,0.2746180983210358,3.76,0.0,0.6902382083657844,0.9973673941414003,0.0026765318834928607,4.308479749155898e-14,4.3495675773407e-11,0.0015394744880332727,0.0009890726783153116,0.00217296524610518,0.00048183680851023036,0.01931469083819572,0.001005687650471833,0.0152905388271973,2.5991913862616204e-06,1.7290482557445512e-06,2.617394139099064e-06,0.0001564249684385884,8.559626997073871e-06,5.316005097578363e-05,0.00011870447692369436,2.197489661094678e-06,4.0471977122076196e-05,1.9604230766028923e-05,1.913484896840103e-06,3.1749083158789197e-10,6.090622479711865e-11,2.1435905910380926e-09,6.1982408602622005e-09,1.4246252058574032e-10,2.3013576532691605e-06,5.908325203508576e-07,4.512549755542027e-06,4.911597192122783e-13,1.1074733468336537e-09,9.904178603887724e-09,7.526429504551211e-13,7.315336891264249e-06,1.6985121823690353e-09,3.737648167736397e-08,2.2227015164323026e-12,3.2505617806250467e-09,1.5565775917330219e-15,1.4479957205826586e-16,1.763704693942202e-08,3.389677306074967e-08,7.963397257872756e-13,2.5046908067034255e-13,1.7918540714835626e-09,4.671560729724434e-13,1.0385583598002388e-10,5.333813784136332e-11,3.01861462348029e-10,3.6089536158894727e-12,1.7246435552060765e-08,5.601702772159737e-17,2.956793929396395e-11,6.6390096250845326e-12
3.5458246572447675e-06,0.27464334739870133,3.76,0.0,0.6896473031109244,0.9972951526127817,0.0027572835338878303,4.559891480341628e-14,4.5516663848944976e-11,0.001567732747102912,0.001000193043222605,0.002231258815519644,0.00048722131140770613,0.019845894191449515,0.0010256987770973906,0.015706349875008022,2.6281554626119352e-06,1.760679588809642e-06,2.724401674744486e-06,0.00016325876043703303,9.055889523723786e-06,5.397882557018857e-05,0.00012404090773106874,2.292234490145817e-06,4.283265824144883e-05,1.9834778318824216e-05,1.994895952261072e-06,3.228920915834953e-10,6.515532261405525e-11,2.30685038160524e-09,6.431448415456436e-09,1.5104199731198746e-10,2.445334681577694e-06,6.13225568334806e-07,4.781573700801721e-06,5.207517836978522e-13,1.1725448070140261e-09,1.0366105727244928e-08,7.978049848969258e-13,7.668256914164991e-06,1.8539806495825877e-09,4.01540592399826e-08,2.305449621288869e-12,3.5387665401339e-09,1.7026859790608272e-15,1.5550518301657786e-16,1.8194740035170358e-08,3.50695271879855e-08,8.239046780106015e-13,2.5912204127627965e-13,1.8539000802045003e-09,4.954635388630833e-13,1.0952727716609667e-10,5.9516942858505e-11,3.2287491584066523e-10,3.8601732144106995e-12,1.7833021221220033e-08,6.251115192080632e-17,3.181992618028703e-11,7.101124104245774e-12
3.588380704175159e-06,0.27466886713361355,3.76,0.0,0.6890499058371122,0.997222091888886,0.002839246358944811,4.821246654482969e-14,4.7596163195643586e-11,0.001596153435860548,0.001011192485572979,0.0022906035534414814,0.0004925505865633834,0.020382910358820068,0.0010455982490936756,0.016126433347696593,2.6567860157698122e-06,1.7924867961357158e-06,2.833830045503871e-06,0.00017025993578103108,9.572566364282437e-06,5.479706068461274e-05,0.0001295555568194789,2.389471971742115e-06,4.529327864058279e-05,2.006338346861437e-05,2.078220086768344e-06,3.283272238741505e-10,6.962248286721204e-11,2.4794259128784737e-09,6.6703612450462135e-09,1.5999276525306683e-10,2.5963790460988312e-06,6.360316545648578e-07,5.061846646624927e-06,5.516262273407046e-13,1.2406548425768979e-09,1.0842497073484874e-08,8.448757078975464e-13,8.033333315078179e-06,2.02128487046075e-09,4.309375871223638e-08,2.3901015050987568e-12,3.848082770959351e-09,1.860351108149266e-15,1.6681477123408387e-16,1.8761466850403177e-08,3.62640636304738e-08,8.519775693565609e-13,2.6793397383301226e-13,1.9170937888600423e-09,5.249912438791106e-13,1.1539685875275441e-10,6.630930992485274e-11,3.4496221800386473e-10,4.124230305773852e-12,1.843118907655395e-08,6.965066731500542e-17,3.420893140820227e-11,7.58685187912249e-12
3.6309367511055503e-06,0.2746946544694014,3.76,0.0,0.688446083791026,0.9971482182147866,0.0029224183764233313,5.092724825871388e-14,4.973461572149124e-11,0.0016247262220877167,0.0010220724272055979,0.002351004056153154,0.000497825601822338,0.020925669628644436,0.0010653783829340513,0.016550731368185675,2.685086874214432e-06,1.8244578380571847e-06,2.9456823400620455e-06,0.0001774278713215081,1.0110132770219711e-05,5.561473862236292e-05,0.0001352512478790527,2.4892238315837518e-06,4.7856395888242934e-05,2.0290087518272686e-05,2.1634592625534432e-06,3.3379712449333434e-10,7.431468255347326e-11,2.661661831554321e-09,6.915025979001813e-09,1.693234504683154e-10,2.7547281364795185e-06,6.592418332986589e-07,5.353622888235614e-06,5.838129904016535e-13,1.3119039166655058e-09,1.133350982337772e-08,8.938980698258037e-13,8.410789885423508e-06,2.201132466481529e-09,4.620221385195747e-08,2.4766688762274306e-12,4.179716194861982e-09,2.030309533641703e-15,1.787514143614604e-16,1.933712256461283e-08,3.748027120441189e-08,8.805554294321728e-13,2.7690394094538765e-13,1.9814289814222894e-09,5.55769071240163e-13,1.214671973215416e-10,7.376573728062577e-11,3.681571821599763e-10,4.4015290972231535e-12,1.9040980870257355e-08,7.748873767730441e-17,3.6741001024144934e-11,8.096936437647208e-12
3.6734927980359417e-06,0.27472070638293883,3.76,0.0,0.6878359037534986,0.9970735376360147,0.0030067975561650227,5.374503191799588e-14,5.193244123357454e-11,0.0016534409827237346,0.0010328342389566958,0.0024124644871185716,0.0005030472917771674,0.02147410293683038,0.001085031862367312,0.01697918689679531,2.7130617363384837e-06,1.8565809169757694e-06,3.0599610185719672e-06,0.00018476182747756797,1.0669065145650602e-05,5.6431837366064084e-05,0.00014113074016728881,2.5915113661449756e-06,5.052458658942001e-05,2.0514930407140523e-05,2.2506149591594076e-06,3.3930265711190827e-10,7.923896781258468e-11,2.853907786177339e-09,7.165487502410432e-09,1.7904260948571155e-10,2.920622448596925e-06,6.828468018384123e-07,5.65715651382728e-06,6.173417819241411e-13,1.3863941323755568e-09,1.1839295057777875e-08,9.449148426749766e-13,8.80084923925224e-06,2.394260536276879e-09,4.948618806822062e-08,2.565162988559577e-12,4.534919800994169e-09,2.213332650543022e-15,1.9133860914861122e-16,1.9921597861165052e-08,3.871803143343026e-08,9.096351103924892e-13,2.860309498208056e-13,2.046899054194478e-09,5.878269888238932e-13,1.277408498642878e-10,8.19399702490136e-11,3.9249389579238225e-10,4.6924770747993535e-12,1.966243637767903e-08,8.608194864792685e-17,3.9422325730505865e-11,8.632127304394373e-12
3.716048844966333e-06,0.27474701988303357,3.76,0.0,0.6872194320637983,0.9969980560038311,0.0030923818138327377,5.666758458258102e-14,5.4190036238926684e-11,0.0016822878069718324,0.001043479237731091,0.002474988585086295,0.0005082165563730642,0.02202814184149061,0.0011045517346694078,0.017411743703852272,2.740714162088458e-06,1.8888444817313423e-06,3.176667904074124e-06,0.00019226095116065225,1.1249840908682395e-05,5.7248330575435974e-05,0.0001471967266883878,2.696355416374758e-06,5.330044587594103e-05,2.0737950641887216e-05,2.3396881705812745e-06,3.448446499236161e-10,8.44024508178285e-11,3.056518300649735e-09,7.421788783807495e-09,1.8915873808748413e-10,3.0943054790728087e-06,7.068369277402734e-07,5.972701331295709e-06,6.522421086542273e-13,1.464229204190781e-09,1.2359997756836037e-08,9.979686155971105e-13,9.203732738461298e-06,2.601436233159081e-09,5.2952571727385464e-08,2.6555946916335914e-12,4.914994624554109e-09,2.4102277135620306e-15,2.0460023257974227e-16,2.051477906829179e-08,3.997721866156136e-08,9.392132905164008e-13,2.953139536421379e-13,2.113497015891493e-09,6.211950378631832e-13,1.3422031317046928e-10,9.088914413420344e-11,4.180067013122454e-10,4.9974847619957726e-12,2.0295593303125637e-08,9.549045852507252e-17,4.225923938666011e-11,9.193179596828806e-12
3.7586048918967245e-06,0.2747735920090613,3.76,0.0,0.6865967346448547,0.9969217789807868,0.003179169004691521,5.969660747508401e-14,5.6507769125723574e-11,0.0017112569979845843,0.0010540086844576418,0.002538579672344138,0.0005133342599633739,0.022587718496332326,0.0011239314064231912,0.017848346341320497,2.7680475670157873e-06,1.921237230252536e-06,3.29580417382927e-06,0.00019992427877310503,1.185293835061172e-05,5.80641876264417e-05,0.00015345183250745794,2.8037763411615976e-06,5.6186586873592306e-05,2.0959185246692572e-05,2.430679401448157e-06,3.504238963799902e-10,8.981230656722795e-11,3.2698526426990978e-09,7.68397093689283e-09,1.9968022600068883e-10,3.2760236180170143e-06,7.312022756646162e-07,6.3005107947039225e-06,6.885431219111414e-13,1.5455144269212349e-09,1.2895756801244487e-08,1.053101722314341e-12,9.61966041925385e-06,2.823457330827212e-09,5.6608379309830125e-08,2.7479742691764874e-12,5.321290498183198e-09,2.621838820449669e-15,2.1856058952802722e-16,2.1116548321283426e-08,4.125770011026472e-08,9.692864781016631e-13,3.0475185219139713e-13,2.1812154972731994e-09,6.559033287437292e-13,1.4090802133199188e-10,1.0067392956043287e-10,4.447301762784647e-10,5.3169654993329e-12,2.094048718256213e-08,1.0577815163930142e-16,4.525821733379662e-11,9.780853606091178e-12
3.801160938827116e-06,0.2748004198295637,3.76,0.0,0.6859678770290185,0.9968447120465107,0.0032671569174909368,6.283375047081252e-14,5.88859841898181e-11,0.0017403390733063625,0.0010644237828317867,0.002603240663073701,0.000518401230764854,0.02315276562324695,0.0011431646388727083,0.018288940113825463,2.7950652184774377e-06,1.9537481106959615e-06,3.4173703507958526e-06,0.0002077507392740989,1.2478836493018827e-05,5.887937368719148e-05,0.00015989861319744983,2.9137939908030583e-06,5.9185640145466546e-05,2.1178669730684105e-05,2.5235886625424916e-06,3.5604115445245314e-10,9.547576957917629e-11,3.4942746872528986e-09,7.952073185748476e-09,2.1061536574932844e-10,3.4660260399414535e-06,7.559326337940066e-07,6.640837930374922e-06,7.262736469056188e-13,1.6303566421474242e-09,1.3446704971533363e-08,1.1103562495956214e-12,1.0048850919632407e-05,3.061152776590368e-09,6.046074641914153e-08,2.8423114796897347e-12,5.755206775030271e-09,2.8490479280676994e-15,2.332443912078797e-16,2.172678367173148e-08,4.2559336056408416e-08,9.998510138364858e-13,3.1434349273668774e-13,2.2500467608918655e-09,6.919820312222982e-13,1.4780634246950156e-10,1.1135868010986712e-10,4.726991131501517e-10,5.651335200568678e-12,2.1597151284368207e-08,1.1701279416998587e-16,4.842587454221233e-11,1.0395914361820188e-11
3.843716985757507e-06,0.2748275004408302,3.76,0.0,0.6853329243839932,0.9967668605036619,0.0033563432685011904,6.608067848606903e-14,6.132500370886155e-11,0.0017695247642387209,0.0010747256787532369,0.0026689740717598096,0.0005234182606652287,0.023723216484494113,0.0011622455428946293,0.018733471049401772,2.8217702337378137e-06,1.9863663212697227e-06,3.541366295464648e-06,0.00021573915730631292,1.3128014942846728e-05,5.96938498261552e-05,0.00016653955341634888,3.02642768070155e-06,6.230025311150533e-05,2.1396438070671165e-05,2.6184154658917134e-06,3.616971434749358e-10,1.0140013049727289e-10,3.7301527747121664e-09,8.22613265681795e-09,2.2197237470533114e-10,3.6645645929265235e-06,7.810175397564853e-07,6.993935262542458e-06,7.654622562184628e-13,1.7188642019804723e-09,1.4012968948550411e-08,1.1697740500237373e-12,1.0491521407994417e-05,3.315383231447015e-09,6.451692664768978e-08,2.9386156567794396e-12,6.218193022438797e-09,3.092775888614755e-15,2.486766941674104e-16,2.2345359197816823e-08,4.388197995775432e-08,1.0309030732375242e-12,3.240876713537033e-13,2.3199826989438046e-09,7.294613609136767e-13,1.549175780660024e-10,1.2301158211085703e-10,5.019484986243761e-10,6.001012087890711e-12,2.2265616509241008e-08,1.2926619223859992e-16,5.1768963574568405e-11,1.1039131149295805e-11
3.886273032687898e-06,0.2748548309654796,3.76,0.0,0.6846919415386238,0.9966882294839998,0.0034467256957488018,6.94389951543096e-14,6.382512006728155e-11,0.0017988050142823924,0.0010849154603722942,0.0027357820216158115,0.0005283861053384137,0.024299004854825768,0.0011811685736258027,0.019181885870251186,2.8481655797382234e-06,2.0190813089234123e-06,3.6677911982355166e-06,0.0002238882563771241,1.3800953745588567e-05,6.0507573148358155e-05,0.0001733770656116367,3.1416961654835244e-06,6.553308944443711e-05,2.1612522707330465e-05,2.7151588196465653e-06,3.673925456257468e-10,1.0759273260983365e-10,3.977859564157239e-09,8.506184451045894e-09,2.3375933901747464e-10,3.871893686173625e-06,8.064463059986206e-07,7.360054738521185e-06,8.06137080526343e-13,1.8111469303513291e-09,1.4594669315951278e-08,1.2313966528710222e-12,1.0947887512791224e-05,3.5870415963630702e-09,6.878428830396486e-08,3.0368955059691222e-12,6.711749685240834e-09,3.353983432106578e-15,2.648829600594453e-16,2.297214515285346e-08,4.5225478467068555e-08,1.062438670254981e-12,3.33983133426816e-13,2.3910148421069643e-09,7.683715755389853e-13,1.6224396075311066e-10,1.357048064243335e-10,5.325134925054982e-10,6.366416458785644e-12,2.2945911290340253e-08,1.4261435211617178e-16,5.529437237678418e-11,1.1711277060156009e-11
3.92882907961829e-06,0.27488240855105334,3.76,0.0,0.684044993008267,0.9966088239545224,0.0035383017534912193,7.291020413639426e-14,6.638659789699367e-11,0.0018281709767980277,0.0010949941586641465,0.0028036662529912575,0.0005333054846254506,0.024880064993851394,0.001199928524782533,0.019634131963760258,2.87425407431522e-06,2.0518827670729906e-06,3.7966435724853133e-06,0.00023219666208838796,1.4498133236737224e-05,6.132049695562432e-05,0.0001804134888495675,3.259617613715829e-06,6.888682844250591e-05,2.1826954553113155e-05,2.813817222938919e-06,3.731280065583236e-10,1.1406096828985155e-10,4.237771881556509e-09,8.792261674003964e-09,2.4598421738097433e-10,4.088270175852355e-06,8.322080445627838e-07,7.73944765338589e-06,8.483258208540984e-13,1.9073160819153283e-09,1.5191920560459432e-08,1.2952652685569617e-12,1.1418163253052535e-05,3.877053524097857e-09,7.327031100371312e-08,3.137159124542023e-12,7.237428717695239e-09,3.633672178140217e-15,2.8188904414849073e-16,2.3607008070722354e-08,4.658967157096211e-08,1.0944536595941205e-12,3.4402857421886764e-13,2.46313436955015e-09,8.087429656581142e-13,1.6978765042238925e-10,1.4951466206875877e-10,5.644294062186827e-10,6.747970431857027e-12,2.3638061494598667e-08,1.571376423879989e-16,5.900912189816495e-11,1.2413128539579258e-11
3.971385126548681e-06,0.27491023036863566,3.76,0.0,0.6833921430195105,0.9965286487236382,0.0036310689069638333,7.64958364360347e-14,6.900968159600588e-11,0.0018576140120157845,0.001104962748456243,0.002872628131733556,0.0005381770831428833,0.02546633161890332,0.0012185205227041313,0.02009015735399067,2.9000383886647405e-06,2.084760632515161e-06,3.927921248460071e-06,0.00024066290540915005,1.5220033891677266e-05,6.21325709271757e-05,0.00018765108776667435,3.38020958337565e-06,7.236416437957464e-05,2.2039763010271187e-05,2.9143886608906013e-06,3.789041319330957e-10,1.2081227536173872e-10,4.510270563087189e-09,9.084395191085705e-09,2.586548816582536e-10,4.313953249306022e-06,8.582916912335521e-07,8.132364574175066e-06,8.920558843784433e-13,2.0074842983359495e-09,1.580483107144228e-08,1.3614208262128267e-12,1.1902560969858582e-05,4.186377915934506e-09,7.798258212899728e-08,3.2394141740002745e-12,7.796834183151211e-09,3.932885682555075e-15,2.99721104793509e-16,2.424981085573277e-08,4.797439275047019e-08,1.1269437384295886e-12,3.542226402508665e-13,2.5363321046320037e-09,8.506058383579586e-13,1.7755073352912702e-10,1.6452175151813066e-10,5.977316810484574e-10,7.146097660398219e-12,2.4342090326001292e-08,1.729209578944304e-16,6.292036353033771e-11,1.3145464870476081e-11
