Time (s),Volume (m^3),N2,Ne,C2H6(1),O2(2),H2O(3),C(4),CH(5),CH3(18),C2H5(31),CH4(30),H(6),C2H4(29),HO2(12),H2(9),C2H5O2(40),CH3O2(36),C2H3(28),H2O2(13),C2H2(22),OH(8),CH2O(19),HCO(16),CO(14),O(7),CH2CHO(34),C2H5O(43),C2H(21),HCCO(20),C2H5O(101),C3H6(221)
7.076362850345732e-07,0.08997004694148446,3.76,0.0,0.9778829237221859,0.9999736143342883,6.233424582804072e-06,2.498863223418788e-22,3.8006090164111235e-17,4.65264469724717e-05,2.555621369683341e-05,3.894714938422109e-05,3.1526806176369648e-06,8.056726326969084e-05,2.1404824764577e-05,5.51482912434608e-05,5.073135706271122e-07,3.671996194188068e-07,4.678633763528228e-11,6.190919178157097e-07,2.6873890212530823e-11,1.7372603169938116e-07,4.793103576123933e-07,4.598131910342487e-11,6.622790872383865e-10,8.716993778893411e-08,8.643765880974008e-11,3.023022251674674e-12,3.607444316010854e-19,1.0412934982858502e-17,4.30486010422037e-11,2.7545911406061056e-14
7.303937701573889e-07,0.08997014337088703,3.76,0.0,0.9778741735807669,0.9999717048086502,6.7328384768662855e-06,2.6417893476201604e-22,3.860586541937308e-17,4.7214206326929106e-05,2.6567121892662008e-05,4.101377978536914e-05,3.280561878344569e-06,8.689297515513108e-05,2.2953457657016886e-05,5.9561572371260395e-05,5.2782292664585e-07,3.7283825274415074e-07,5.262000970606391e-11,6.857741128654728e-07,3.134906079138346e-11,1.8087856741102581e-07,5.0515793066131e-07,5.1486064955611225e-11,7.536955255385082e-10,9.076891118155665e-08,9.980277413446019e-11,3.1430281783397586e-12,4.384167591834187e-19,1.2861519474142388e-17,4.478873015402063e-11,3.156378819065381e-14
7.531512552802046e-07,0.08997024269804889,3.76,0.0,0.9778651852257918,0.9999697259765054,7.252359078933147e-06,2.785781880059243e-22,3.918563604371016e-17,4.787335347163678e-05,2.757060602134189e-05,4.311020567728036e-05,3.4075489142478145e-06,9.346378291882649e-05,2.4556666108006098e-05,6.414968368299428e-05,5.481893347635783e-07,3.782416469772195e-07,5.891836594686038e-11,7.57331015566124e-07,3.637137726141766e-11,1.879993168872143e-07,5.31412177090584e-07,5.741144000970337e-11,8.544727787973898e-10,9.434393064542129e-08,1.1460936438039906e-10,3.2621989317165112e-12,5.289442844093972e-19,1.5758519646060358e-17,4.652037658641828e-11,3.596927963224171e-14
7.759087404030203e-07,0.08997034490098374,3.76,0.0,0.9778559611974983,0.9999676784029496,7.791890800929317e-06,2.9306523323741703e-22,3.974652856744677e-17,4.850517861220794e-05,2.8565960763091692e-05,4.523519845685954e-05,3.533547260076282e-06,0.00010027783735587644,2.6213767917640177e-05,6.891133036958221e-05,5.683977786255594e-07,3.8342040652308945e-07,6.569579088445702e-11,8.339424362261708e-07,4.1983533625508703e-11,1.9508383191214453e-07,5.580585741589071e-07,6.376934401108547e-11,9.652401791968697e-10,9.789224210018132e-08,1.3094205604921713e-10,3.3804522178332824e-12,6.338154334558353e-19,1.916281002884853e-17,4.824246561698339e-11,4.077910659517659e-14
7.98666225525836e-07,0.08997044995585309,3.76,0.0,0.9778465041240829,0.9999655626997518,8.351326246244723e-06,3.07622613746944e-22,4.0289616290141266e-17,4.9110913693968124e-05,2.9552554739338918e-05,4.73875849158856e-05,3.6584721960306115e-06,0.00010733312716042509,2.7924040054645556e-05,7.38450947361411e-05,5.884347855256154e-07,3.883846580056522e-07,7.296599208264397e-11,9.157864597892834e-07,4.8229511425996645e-11,2.0212817188352086e-07,5.850832391026483e-07,7.057102087182172e-11,1.0866448895631117e-09,1.014113717449631e-07,1.4888508751970016e-10,3.4977144261505914e-12,7.546122954896881e-19,2.3137773988676272e-17,4.995404061666397e-11,4.60093828379047e-14
8.214237106486517e-07,0.08997055783709305,3.76,0.0,0.9778368167092678,0.9999633795203344,8.930547592171825e-06,3.2223422621956565e-22,4.081592133210434e-17,4.969173487490782e-05,3.052982572450607e-05,4.9566244731790564e-05,3.78224811710733e-06,0.00011462749626866281,2.9686723280907206e-05,7.89494491564086e-05,6.082883270506064e-07,3.931440704444515e-07,8.07419990460602e-11,1.0030392678468068e-06,5.5154519951789584e-11,2.091288695668348e-07,6.12472901895307e-07,7.782706089083861e-11,1.2193512103323224e-09,1.048991079759669e-07,1.685220641303695e-10,3.6139200640096955e-12,8.93010045018718e-19,2.7751339013831023e-17,5.165425509212546e-11,5.167558605339382e-14
8.441811957714674e-07,0.08997066851764329,3.76,0.0,0.9778269017207523,0.9999611295550915,9.529427876342054e-06,3.3688527561792025e-22,4.132641664953222e-17,5.024876490926253e-05,3.149727611580044e-05,5.177010806783036e-05,3.904807936397411e-06,0.00012215866004403018,3.15010264676913e-05,8.422276816456559e-05,6.279477250577625e-07,3.97707874708081e-07,8.903616644422231e-11,1.0958749752000968e-06,6.280493643718266e-11,2.1608289877141502e-07,6.402148791160643e-07,8.554740716973489e-11,1.364039871242457e-09,1.0835348427810905e-07,1.8993573030174946e-10,3.72901122200152e-12,1.050776071025604e-18,3.3075993325942274e-17,5.33423651991133e-11,5.779253631229608e-14
8.669386808942831e-07,0.08997078196911026,3.76,0.0,0.9778167619794786,0.9999588135270158,1.014783219458411e-05,3.515622222546857e-22,4.182202802593443e-17,5.0783075445289506e-05,3.245446864390328e-05,5.3998153276588105e-05,4.02609252013679e-06,0.0001299242203914484,3.336613062612103e-05,8.966333974883087e-05,6.474035626320826e-07,4.0208488227374806e-07,9.786018110709346e-11,1.19446548017608e-06,7.12282466995209e-11,2.2298764382582873e-07,6.68297048871895e-07,9.374136541096231e-11,1.521407314223636e-09,1.1177276302617556e-07,2.1320775919607247e-10,3.842937068339881e-12,1.2297687873014083e-18,3.9188785002586593e-17,5.5017722708317904e-11,6.437438099808718e-14
8.896961660170988e-07,0.08997089816194045,3.76,0.0,0.9778064003496693,0.9999564321876167,1.078561881552303e-05,3.662527293221561e-22,4.230363600425152e-17,5.129568923938353e-05,3.340102231270778e-05,5.6249404702746375e-05,4.146050152972038e-06,0.00013792167986251974,3.5281192667992234e-05,9.526937589276979e-05,6.666475997784192e-07,4.0628350331057364e-07,1.0722507252279254e-10,1.2989803281234665e-06,8.04729865467407e-11,2.2984087076180127e-07,6.967078267368004e-07,1.024176165946094e-10,1.6921649723470254e-09,1.1515542015175681e-07,2.3841856017538146e-10,3.9556533704127834e-12,1.4319361910537718e-18,4.6171304795742347e-17,5.667976836367733e-11,7.14345857699663e-14
9.124536511399145e-07,0.08997101706557234,3.76,0.0,0.97779581972958,0.9999539863131155,1.144264021692963e-05,3.809456090006844e-22,4.277207777195488e-17,5.178758228870802e-05,3.4336608556866816e-05,5.85229305811068e-05,4.264636031959048e-06,0.00014614845481002362,3.7245348912105046e-05,0.00010103902240764127,6.856726936160602e-07,4.103117641035908e-07,1.1714122651683792e-10,1.409586587542379e-06,9.058868425413296e-11,2.3664070011497287e-07,7.254361426715092e-07,1.1158423237814212e-10,1.877038549093241e-09,1.1850013063404125e-07,2.656471041271625e-10,4.067122042296952e-12,1.6593142289741058e-18,5.4109653812052033e-17,5.832802562512019e-11,7.898593125871528e-14
9.352111362627303e-07,0.08997113864858255,3.76,0.0,0.9777850230429426,0.9999514767009031,1.21187440477248e-05,3.956307637010376e-22,4.322814902266028e-17,5.2259685883893635e-05,3.5260947608546804e-05,6.081784102678991e-05,4.381811788156756e-06,0.00015460188763712402,3.9257718347951754e-05,0.00010697036808955565,7.044727228990989e-07,4.1417732383038774e-07,1.2761840162945148e-10,1.5264487384041674e-06,1.0162580435573017e-10,2.43385581273925e-07,7.544714188960191e-07,1.212486929816086e-10,2.076767301643435e-09,1.2180575478136845e-07,2.9497076661073976e-10,4.177310717468906e-12,1.91402496590486e-18,6.309439726440354e-17,5.996209480511266e-11,8.704051498607766e-14
9.57968621385546e-07,0.08997126287881976,3.76,0.0,0.9777740132310542,0.9999489041662438,1.281377401967568e-05,4.1029912902250764e-22,4.367260575424138e-17,5.271288858363513e-05,3.6173805064277044e-05,6.313328611429731e-05,4.497545034619798e-06,0.00016327925818848286,4.131740566910838e-05,0.00011306145323654613,7.230425166752527e-07,4.178874907050549e-07,1.3866574772579632e-10,1.6497285721749182e-06,1.136356929710313e-10,2.5007426830815396e-07,7.838035486846479e-07,1.314179070891162e-10,2.292103331915261e-09,1.2507132526871383e-07,3.2646518862309923e-10,4.286192345179052e-12,2.1982745769729597e-18,7.32205056220923e-17,6.158164754042815e-11,9.560975781777857e-14
9.807261065083619e-07,0.08997138972353023,3.76,0.0,0.9777627932454774,0.999946269539217,1.352757073286543e-05,4.249426181970306e-22,4.4106166006522387e-17,5.3148038113185324e-05,3.707498864255758e-05,6.546845404200105e-05,4.61180893956458e-06,0.00017217779433113998,4.3423504088890795e-05,0.0001193102775611608,7.413777868903413e-07,4.214492375055399e-07,1.502918265027625e-10,1.7795851030239926e-06,1.2667052485405132e-10,2.567057972016317e-07,8.134228760517022e-07,1.4209823329318588e-10,2.523810888737233e-09,1.282960348962419e-07,3.6020415462558374e-10,4.3937448093840585e-12,2.5143512225681638e-18,8.458728457437804e-17,6.318642158357827e-11,1.0470441436375063e-13
9.999999999999997e-07,0.08997151914947363,3.76,0.0,0.9777531285696772,0.9999439902685163,1.4146660886507756e-05,4.373197621454507e-22,4.446534406068872e-17,5.350305916433934e-05,3.782897900681616e-05,6.746101600299976e-05,4.707416543464566e-06,0.0001798850778587429,4.52428313631741e-05,0.00012472442591912331,7.567203757502863e-07,4.2435463766917593e-07,1.6059682773581407e-10,1.8948235498950517e-06,1.3855094823354042e-10,2.622769751327516e-07,8.387259984506638e-07,1.5154775870191364e-10,2.7334295758903764e-09,1.3099467332518846e-07,3.905873755351023e-10,4.483781044427012e-12,2.808691887616023e-18,9.526117624686634e-17,6.453383628483671e-11,1.1282535483977075e-13
1.0034835916311777e-06,0.08997151914947363,3.76,0.0,0.9777513660413147,0.9999435736618781,1.4259972438982586e-05,4.395540643822635e-22,4.452951157724582e-17,5.356594318887256e-05,3.7964345122853545e-05,6.782256937855573e-05,4.7245818234712886e-06,0.0001812946817727123,4.5575097950786286e-05,0.0001257148075339715,7.594750647449955e-07,4.2486921650127127e-07,1.6250463362045291e-10,1.916174489684404e-06,1.407832523247177e-10,2.63279464417907e-07,8.433201762948492e-07,1.5329550280540085e-10,2.7726656840847116e-09,1.3147922503378614e-07,3.962594873524812e-10,4.499950569537003e-12,2.864622831795845e-18,9.729829523385365e-17,6.477621593693369e-11,1.1433458689978757e-13
1.0262410767539935e-06,0.08997165112303038,3.76,0.0,0.9777397345710199,0.9999408173856281,1.501081574615882e-05,4.541271651701715e-22,4.494328967597616e-17,5.396737527068814e-05,3.88417574572719e-05,7.01948913879346e-05,4.835846778970282e-06,0.00019062707316083716,4.777126514524814e-05,0.00013227298319071757,7.77331640624465e-07,4.2815377379717993e-07,1.7531162216269746e-10,2.059649967453764e-06,1.5602755621505795e-10,2.697948067296434e-07,8.734866373650405e-07,1.6501504326093402e-10,3.0394542258702238e-09,1.3462037471799473e-07,4.347009588439771e-10,4.604796321768792e-12,3.2515348003751867e-18,1.1146126597378833e-16,6.635088627317555e-11,1.2450974239960058e-13
1.0489985618768093e-06,0.08997178561030138,3.76,0.0,0.9777279017787195,0.9999380015687802,1.5779936268785035e-05,4.686564293002778e-22,4.534811450493371e-17,5.4353070244919764e-05,3.970714204683613e-05,7.258471242998235e-05,4.9455913124453584e-06,0.00020017209650436085,5.001107934356708e-05,0.00013898272443326902,7.9494550743518e-07,4.3130896310982916e-07,1.8871972711816536e-10,2.2101617898457148e-06,1.7245779893626831e-10,2.762515822502421e-07,9.039138420334131e-07,1.7726170338168967e-10,3.324973169526013e-09,1.3771909037128795e-07,4.755962170786695e-10,4.708272679339405e-12,3.677607637829946e-18,1.2718799725764841e-16,6.791034061311955e-11,1.3523873220471336e-13
1.0717560469996252e-06,0.08997192257719967,3.76,0.0,0.9777158705950094,0.9999351270743114,1.6567169225533762e-05,4.831371235081798e-22,4.574456882018444e-17,5.472373003879058e-05,4.056044617466843e-05,7.499135643349772e-05,5.053807006338624e-06,0.0002099268629544828,5.2293612058956674e-05,0.00014584193685289706,8.123153071894603e-07,4.3434055899132477e-07,2.0273539061388232e-10,2.3678571794113315e-06,1.901289797465276e-10,2.826497526072202e-07,9.345937508264466e-07,1.9003987820093982e-10,3.630028690365037e-09,1.4077509611368542e-07,5.190107275125459e-10,4.8103738720005406e-12,4.145434600878467e-18,1.4459426079089796e-16,6.945453530053964e-11,1.4652981387071815e-13
1.094513532122441e-06,0.08997206198953518,3.76,0.0,0.9777036439322011,0.9999321947677902,1.7372349988700407e-05,4.975652225317214e-22,4.6133205437712735e-17,5.508002416909958e-05,4.14016455885708e-05,7.741417743890243e-05,5.160489201163245e-06,0.00021988847398280608,5.461793454467955e-05,0.00015284851710340957,8.29440280683494e-07,4.3725406951691807e-07,2.1736458768382132e-10,2.5328802872505897e-06,2.0909669227710913e-10,2.8898946619916414e-07,9.65518685700899e-07,2.0335353460277467e-10,3.95543587838654e-09,1.4378822463919254e-07,5.650077287739925e-10,4.911097463029227e-12,4.657679324287906e-18,1.63799694289426e-16,7.098347122729576e-11,1.5839067480592836e-13
1.1172710172452568e-06,0.08997220381309316,3.76,0.0,0.9776912246799901,0.9999292055154659,1.8195314587856163e-05,5.119373602023346e-22,4.6514548654137053e-17,5.542259122688285e-05,4.223074222569553e-05,7.985255820760711e-05,5.2656366962557076e-06,0.00023005402799192303,5.69831195387113e-05,0.00016000035785072785,8.463202201180269e-07,4.400547484523646e-07,2.3261285237699452e-10,2.705372160737566e-06,2.2941708435612823e-10,2.95271042480549e-07,9.966813144303684e-07,2.1720623701666605e-10,4.302018156870284e-09,1.4675840862888432e-07,6.136482017280554e-10,5.0104440826929285e-12,5.217073463822473e-18,1.849276931046509e-16,7.249719026129043e-11,1.708284573724806e-13
1.1400285023680726e-06,0.08997234801370545,3.76,0.0,0.9776786157015155,0.9999261601825167,1.9035900170652617e-05,5.2625078187478235e-22,4.6889095648646074e-17,5.575204030010796e-05,4.3047762072285366e-05,8.230590889527269e-05,5.369251468338436e-06,0.00024042062639242733,5.938824286399706e-05,0.00016729535232419223,8.62955424517156e-07,4.4274760691709e-07,2.4848530401434907e-10,2.8854707189931512e-06,2.511468201531284e-10,3.0149495722054236e-07,1.0280746356759102e-06,2.3160117313210672e-10,4.670606725858865e-09,1.4968567267395533e-07,6.649908511025667e-10,5.108417177972695e-12,5.826414380314746e-18,2.0810529987560948e-16,7.399577192843682e-11,1.8384978512796038e-13
1.1627859874908884e-06,0.08997249455731655,3.76,0.0,0.9776658198297937,0.9999230596314398,1.9893945423448978e-05,5.405033023124824e-22,4.72573178428322e-17,5.606895233638706e-05,4.385275315179936e-05,8.477366578627401e-05,5.471338407008449e-06,0.0002509853791783155,6.183238489286068e-05,0.0001747313984934498,8.793466578073836e-07,4.4533742455906437e-07,2.649866734189863e-10,3.0733107356526977e-06,2.743430446517792e-10,3.076618286842726e-07,1.059691964714093e-06,2.465411794759479e-10,5.062040031429617e-09,1.525701256834882e-07,7.190920988544661e-10,5.2050227775658835e-12,6.488562882932845e-18,2.334630933027278e-16,7.547933031844607e-11,1.9746078989552376e-13
1.1855434726137042e-06,0.08997264341004388,3.76,0.0,0.9776528398644954,0.9999199047205793,2.076929095427898e-05,5.546932625005085e-22,4.761966216428475e-17,5.637388144767006e-05,4.464578363504456e-05,8.725529008677374e-05,5.571905066307416e-06,0.00026174541003098645,6.43146318836761e-05,0.0001823064028934744,8.954951094253041e-07,4.4782876025710294e-07,2.8212132897152135e-10,3.2690238284889087e-06,2.990633504429435e-10,3.137724046881043e-07,1.0915269197967145e-06,2.6202876669577785e-10,5.477163261446724e-09,1.554119537528227e-07,7.760060884451944e-10,5.300269270800265e-12,7.206441038795175e-18,2.6113507706153566e-16,7.694801114577202e-11,2.1166713938736053e-13
1.20830095773652e-06,0.0899727945382326,3.76,0.0,0.9776396785690478,0.9999166963027837,2.1661779640543627e-05,5.688194869102576e-22,4.797655228905e-17,5.666735615886233e-05,4.5426940066189885e-05,8.975026677389861e-05,5.670961431561746e-06,0.00027269786098055467,6.683407719752648e-05,0.00019001828411915984,9.114023573276471e-07,4.502259623661685e-07,2.99893302365668e-10,3.4727384554616394e-06,3.2536574681761473e-10,3.1982755048277705e-07,1.123573409116992e-06,2.7806614443024843e-10,5.91682786826021e-09,1.5821141346924008e-07,8.357846991930591e-10,5.394167200429222e-12,7.983030064124297e-18,2.9125856979723547e-16,7.840198902263553e-11,2.264740651477482e-13
1.2310584428593359e-06,0.08997294790850575,3.76,0.0,0.977626338668041,0.999913435224181,2.257125694369679e-05,5.828812502750425e-22,4.832838986060044e-17,5.694988060229475e-05,4.619632569877115e-05,9.22581034985893e-05,5.768519700712433e-06,0.0002838398966518315,6.938982240222408e-05,0.00019786497600990846,9.270703332821917e-07,4.5253317852113356e-07,3.1830631395236204e-10,3.684579916777528e-06,3.53308631128842e-10,3.258282374197492e-07,1.1558256183577274e-06,2.946552456810096e-10,6.381891118623056e-09,1.6096882563257746e-07,8.984775698788776e-10,5.486729068674929e-12,8.821368314049636e-18,3.239740970614534e-16,7.984146493860073e-11,2.418863906066844e-13
1.2538159279821517e-06,0.08997310348780974,3.76,0.0,0.9776128228449166,0.9999101223230701,2.3497571193072183e-05,5.968782414794483e-22,4.867555560438316e-17,5.722193565995145e-05,4.695405893603349e-05,9.477832953977763e-05,5.864594079386326e-06,0.0002951687081209642,7.198097827071056e-05,0.00020584443054362314,9.425012903228704e-07,4.547543650143134e-07,3.373637975719471e-10,3.904670362554933e-06,3.829507623827718e-10,3.3177553235798737e-07,1.1882779987977233e-06,3.1179775060808994e-10,6.8732156709440235e-09,1.6368456936938458e-07,9.64132130795817e-10,5.577969154997331e-12,9.724549378057651e-18,3.5942528597086656e-16,8.126666385608018e-11,2.5790855905141136e-13
1.2765734131049675e-06,0.08997326124345538,3.76,0.0,0.9775991337399196,0.9999067584289139,2.444057384088075e-05,6.108105238818964e-22,4.901841041378313e-17,5.748398005532982e-05,4.7700271870201116e-05,9.731049480762947e-05,5.959200588992826e-06,0.00030668151640735085,7.460666568049839e-05,0.00021395462045848784,9.576977722573796e-07,4.568932957618633e-07,3.570689247890525e-10,4.133128805703357e-06,4.1435123701076527e-10,3.376705877707953e-07,1.2209252559533348e-06,3.294951096697181e-10,7.391669179857932e-09,1.6635907662015753e-07,1.0327936434526022e-09,5.667903345580148e-12,1.0695720286578459e-17,3.9775876328534856e-16,8.267783247499443e-11,2.745446613456373e-13
1.2993308982277833e-06,0.08997342114315508,3.76,0.0,0.9775852739483005,0.9999033443614354,2.5400119690293217e-05,6.246785105729669e-22,4.935729643591627e-17,5.7736451396774306e-05,4.8435108915504185e-05,9.985416889367739e-05,6.052356887161509e-06,0.0003183755756241236,7.726601642046769e-05,0.00022219354161993036,9.726625851205465e-07,4.589535708738673e-07,3.7742462846056893e-10,4.370071139640609e-06,4.475694667673938e-10,3.435146325142552e-07,1.2537623387328255e-06,3.477485660396621e-10,7.938123927958345e-09,1.6899282698003606e-07,1.1045052471610335e-09,5.7565489743208075e-12,1.1738079838993524e-17,4.391240575229885e-16,8.407523719355095e-11,2.917984632530645e-13
1.3220883833505991e-06,0.08997358315505607,3.76,0.0,0.9775712460187415,0.9998998809298034,2.6376067098415812e-05,6.384829371441132e-22,4.9692538049467214e-17,5.797976717409081e-05,4.915872553001795e-05,0.00010240894016574968,6.1440820998662485e-06,0.00033024817580925225,7.995817391100591e-05,0.00023055921514923786,9.873987704713586e-07,4.609386248426833e-07,3.984336255793518e-10,4.6156101604849305e-06,4.826651586932846e-10,3.4930896322042666e-07,1.286784429082024e-06,3.6655917725529183e-10,8.513456484408549e-09,1.7158634287421837e-07,1.179308011764629e-09,5.8439246736838715e-12,1.2854877059878987e-17,4.836735056521303e-16,8.545916215562112e-11,3.0967343224364086e-13
1.344845868473415e-06,0.08997374724777017,3.76,0.0,0.9775570524520013,0.9998963689319065,2.7368278155867357e-05,6.522248230554097e-22,5.002444279967197e-17,5.821432571021341e-05,4.98712870215829e-05,0.00010497441490567918,6.234396664609986e-06,0.0003422966454581569,8.268229384317179e-05,0.00023904968932942535,1.0019095804359148e-06,4.6285173436384357e-07,4.2009843934582717e-10,4.869855593373171e-06,5.19698297077149e-10,3.550549362801515e-07,1.3199869321003701e-06,3.8592783606271295e-10,9.118547390039051e-09,1.7414018505019565e-07,1.2572409957943956e-09,5.930050235297919e-12,1.4049409785028414e-17,5.315621648264249e-16,8.68299074223568e-11,3.281727636769871e-13
1.3676033535962308e-06,0.08997391339040027,3.76,0.0,0.9775426956997563,0.9998928091537053,2.8376618844570786e-05,6.659054533832936e-22,5.0353302359386164e-17,5.844050706965733e-05,5.057296743328052e-05,0.00010755021648785316,6.3233221840717955e-06,0.00035451835377760813,8.543754474227013e-05,0.0002476630413031284,1.0161984544027862e-06,4.646960258035244e-07,4.42421420429185e-10,5.132914122570061e-06,5.587291273475865e-10,3.6075396038218933e-07,1.353365466607128e-06,4.058552904297846e-10,9.754280868452684e-09,1.7665494836969654e-07,1.3383413093689795e-09,6.0149464805575716e-12,1.532502338044441e-17,5.829477295575029e-16,8.818778733369507e-11,3.472994062731775e-13
1.3903608387190466e-06,0.08997408155256376,3.76,0.0,0.9775281781636259,0.999889202368664,2.9400959175280478e-05,6.795263627883552e-22,5.067939338578458e-17,5.8658673925453176e-05,5.126394850414152e-05,0.00011013598459674069,6.410881289644614e-06,0.00036691071267962004,8.822310846093872e-05,0.00025639737857648847,1.030268997281428e-06,4.6647448232629543e-07,4.654047673895402e-10,5.404889425047762e-06,5.998181418222454e-10,3.6640748957704184e-07,1.3869158561383687e-06,4.2634216270270926e-10,1.0421544562580774e-08,1.7913125788397758e-07,1.4226441811890454e-09,6.098635139548579e-12,1.668510959840112e-17,6.379904546516826e-16,8.953312893870729e-11,3.670560867980133e-13
1.4131183238418624e-06,0.08997425170441296,3.76,0.0,0.97751350219437,0.9998855493372479,3.0441173306279476e-05,6.930892965463282e-22,5.100297831201711e-17,5.886917238621529e-05,5.194441870096019e-05,0.0001127313744816082,6.497097514318302e-06,0.0003794711785330092,9.10381806065749e-05,0.00026525084034222985,1.0441249592383378e-06,4.6818995069652736e-07,4.890505462409893e-10,5.685882207229184e-06,6.430260672396642e-10,3.7201701683520556e-07,1.4206341203559579e-06,4.4738896789119035e-10,1.1121229296062208e-08,1.8156976517684732e-07,1.5101830290095663e-09,6.1811387379076346e-12,1.813310557090007e-17,6.968530841730354e-16,9.08662705030098e-11,3.8744533390520106e-13
1.4358758089646782e-06,0.08997442381665299,3.76,0.0,0.9774986700912441,0.999881850806489,3.1497139644597515e-05,7.065961950775066e-22,5.132430619141195e-17,5.907233278495434e-05,5.26145723172781e-05,0.00011533605624670679,6.5819951743879185e-06,0.00039219725368931337,9.388197090766491e-05,0.00027422159863439173,1.057770216829539e-06,4.6984514776650946e-07,5.133607091425345e-10,5.975990244602442e-06,6.884138539975854e-10,3.775840680710934e-07,1.4545164668503483e-06,4.689961310764918e-10,1.1854228858755372e-08,1.839711449605494e-07,1.6009895330084981e-09,6.262480492373037e-12,1.9672492939349868e-17,7.597007866355023e-16,9.21875602005191e-11,4.0846950109005985e-13
1.458633294087494e-06,0.08997459786055705,3.76,0.0,0.9774836841015011,0.9998781075096107,3.256874093102187e-05,7.200491916239047e-22,5.164361345083789e-17,5.926847043120125e-05,5.327460863578209e-05,0.00011794971417528429,6.665599259491405e-06,0.00040508648779882805,9.675370352333072e-05,0.0002833078593264834,1.071208755451719e-06,4.714426666639834e-07,5.383371122101301e-10,6.27530842392792e-06,7.360426670206396e-10,3.8311019660546314e-07,1.4885592833198647e-06,4.911640039423192e-10,1.2621439815644342e-08,1.8633609191032234e-07,1.6950937115055599e-09,6.3426842134370355e-12,2.130679712073425e-17,8.267010965714138e-16,9.349735486932999e-11,4.3013078872015164e-13
1.4813907792103098e-06,0.08997477380797962,3.76,0.0,0.9774685464200283,0.9998743201657105,3.365586431009875e-05,7.334505730726995e-22,5.1961124548768023e-17,5.945788632796539e-05,5.392473115053686e-05,0.00012057204608584373,6.747935330504104e-06,0.0004181364789316366,9.965261730016957e-05,0.00029250786298416694,1.0844446530379319e-06,4.7298498269145884e-07,5.639815324488916e-10,6.583928787772885e-06,7.859738781799203e-10,3.885969780405094e-07,1.5227591301097387e-06,5.138928804318717e-10,1.3423761338362028e-08,1.886653177241132e-07,1.7925239985200977e-09,6.421774214284338e-12,2.3039586709491597e-17,8.980238625726334e-16,9.479601879618791e-11,4.524312651187579e-13
1.5041482643331257e-06,0.08997495163136715,3.76,0.0,0.9774532591891104,0.9998704894794935,3.4758401386251874e-05,7.468027619103746e-22,5.227705270873972e-17,5.964086785500468e-05,5.4565146845641336e-05,0.0001232027627191353,6.829029424840063e-06,0.0004313448745176622,0.00010257796598023409,0.0003018198855829402,1.0974820649272716e-06,4.744744589493187e-07,5.902956838096383e-10,6.90194058112221e-06,8.382690601870819e-10,3.9404600552297034e-07,1.5571127330946564e-06,5.371830115385606e-10,1.4262095058521193e-08,1.9095954839456508e-07,1.893307322691987e-09,6.49977522722947e-12,2.4874473012111416e-17,9.738412018536575e-16,9.608392267643576e-11,4.753728866866501e-13
1.5269057494559415e-06,0.08997513130376712,3.76,0.0,0.9774378244983055,0.9998666161410561,3.587624826707798e-05,7.601083296060796e-22,5.2591600588279884e-17,5.981768941984116e-05,5.5196065527061145e-05,0.0001258415871544335,6.908907968731744e-06,0.00044470937211896493,0.00010552901836378251,0.00031124223910069057,1.1103252098412819e-06,4.759133516943669e-07,6.172812323784642e-10,7.2294302998269274e-06,8.929899818861029e-10,3.9945888537194925e-07,1.5916169768894086e-06,5.610346192427983e-10,1.513734494201847e-08,1.9321952168102528e-07,1.9974691871241023e-09,6.576712326343909e-12,2.681510971164572e-17,1.0543274613435437e-15,9.736144264723312e-11,4.989575170555727e-13
1.5496632345787573e-06,0.08997531279883504,3.76,0.0,0.9774222443844274,0.9998627008257112,3.70093055948142e-05,7.733699596575757e-22,5.290496081545735e-17,5.998861307790956e-05,5.5817699204546954e-05,0.0001284882542537127,6.987597696080744e-06,0.0004582277200467394,0.00010850505843021998,0.0003207732719944148,1.1229783569030842e-06,4.773038154451101e-07,6.44939810711958e-10,7.566481740665268e-06,9.501986048667654e-10,4.048372330494016e-07,1.6262688983728506e-06,5.854479096112287e-10,1.6050417183458084e-08,1.9544598476991998e-07,2.1050337497388108e-09,6.6526108548896164e-12,2.8865192659771954e-17,1.139659185275243e-15,9.862895930188378e-11,5.231869452737028e-13
1.5951782048243887e-06,0.08997568115466224,3.76,0.0,0.9773906557717754,0.9998547468909933,3.93206769218206e-05,7.997726035120028e-22,5.352884237011528e-17,6.031375658043556e-05,5.703396733438185e-05,0.0001338041117185896,7.141518745472091e-06,0.0004857172162511988,0.00011452931379510832,0.00034015495400664187,1.147731917194507e-06,4.799475937150098e-07,7.022824987762788e-10,8.269591793641013e-06,1.0723277561268367e-09,4.1549681828739164e-07,1.696004647177706e-06,6.35960354931727e-10,1.7993664209356066e-08,1.9980140384196365e-07,2.3304613580296e-09,6.801394540815398e-12,3.330869140318209e-17,1.3255760554617146e-15,1.0113552265324446e-10,5.735870788970112e-13
