Time (s),Volume (m^3),N2,Ne,C2H6(1),O2(2),H2O(3),C(4),CH(5),CH3(18),C2H5(31),CH4(30),C2H4(29),H(6),H2(9),C2H3(28),C2H2(22),HO2(12),CH3O2(36),C2H5O2(40),OH(8),O(7),CH2O(19),H2O2(13),HCO(16),CO(14),C2H5O(43),CH2CHO(34),C2H(21),CH3O(26),HCCO(20),C3H6(255),C3H6(60),C3H6(51),C3H5(214),CH2CO(27),CH2(S)(24),CH2(T)(17),C1OO1(799),CH2O2(129),CHO2(157),CO2(15),C2H5O(91),C2H2O(94),C3H7(48),C2H4(47),C2H2O(788),C3H7(196),C#CC(211),C3H4(1113),C3H4(430),C4H7(54),C4H7(1650),C2H2O(167),C3H3(1111),C4H7(64),H2CC(23),C4H7(1651),C4H6(61)
1.0931715758957383e-06,0.5472483688661307,3.76,0.0,0.8684761632043869,0.9999999451669177,2.272630256212859e-09,1.40459457941985e-28,7.31313375070938e-21,1.1975432209059266e-06,8.595766163838573e-08,6.171551806167932e-08,3.358436340684681e-08,8.836217024748379e-09,1.6871313682941946e-08,3.399822480317431e-17,1.0265754042926102e-16,4.587679818970633e-08,5.6679171570047994e-09,1.1394361273135216e-09,4.069190352461773e-10,2.1415148570660426e-10,1.1275724743938202e-09,1.350684096246928e-10,9.423153578520398e-16,5.893579827295273e-15,2.119521988227884e-15,1.7851501567578684e-17,9.322350888000471e-28,6.395682371682952e-12,3.61217446450313e-26,1.0708416143649116e-24,1.0982241941345752e-16,6.318960067498949e-27,6.40781514296953e-23,1.276658751185455e-18,1.7059581234693684e-16,2.479515590434382e-16,2.1154684823168245e-20,2.572303138343207e-21,1.0809612848558731e-17,9.936090762644582e-15,2.6690883433459434e-14,1.1337743152266987e-26,3.383892537683438e-17,6.3572742608391614e-21,1.5591357443960204e-32,1.4052915285928398e-18,7.944531203286883e-25,1.7088435158832824e-32,9.998470069254132e-26,1.5688849744878506e-26,1.3034759849290986e-28,1.879656008296293e-27,1.412695944257063e-31,1.7591125700557073e-28,8.99112669737113e-17,2.8195151955765915e-26,6.004629097201754e-26
1.1090015555733425e-06,0.547248369835622,3.76,0.0,0.8684761509105083,0.9999999441367595,2.3598920621535617e-09,1.4593264410659371e-28,7.414171260122994e-21,1.2139776931782789e-06,8.785599088521671e-08,6.348359568125436e-08,3.4785947467602485e-08,9.058598338184073e-09,1.754401690927114e-08,3.596947991204459e-17,1.079960413718062e-16,4.670964125934083e-08,5.766008039107356e-09,1.1668220672225397e-09,4.165123881177406e-10,2.1997465174736641e-10,1.1599922492746794e-09,1.393087683921376e-10,9.776703148871003e-16,6.213311578331571e-15,2.2300127611201703e-15,1.9140746971171515e-17,1.0043199905115345e-27,6.491588420870122e-12,3.9495174247948974e-26,1.1463629639842182e-24,1.1701517767350723e-16,6.75574509173205e-27,6.96657348891198e-23,1.3881277033628176e-18,1.7601142485019498e-16,2.557364108859914e-16,2.190202578855951e-20,2.662019824279941e-21,1.1073055253847742e-17,1.036903585261026e-14,2.722221294122373e-14,1.2206206933916435e-26,3.561165213646745e-17,6.584702208623184e-21,1.6899930156233375e-32,1.4823207588936112e-18,8.593645479427806e-25,1.848558822865193e-32,1.0984912661956936e-25,1.7134659221253463e-26,1.4235611316118944e-28,2.043457958490772e-27,1.5583510028136782e-31,1.9193244748819594e-28,9.323889614386695e-17,3.1162199402084613e-26,6.624796825502697e-26
1.1248315352509468e-06,0.5472483708070444,3.76,0.0,0.8684761385728007,0.9999999430986745,2.4491964693567405e-09,1.5153793645058833e-28,7.515071759294998e-21,1.2303877176301147e-06,8.977142979946183e-08,6.527575441647926e-08,3.6013988796281284e-08,9.283340890750442e-09,1.8233528885955482e-08,3.802645752616023e-17,1.1353387543798273e-16,4.754883733797357e-08,5.864005219502035e-09,1.194478246765371e-09,4.261932566133598e-10,2.2586492576021536e-10,1.1928562102945245e-09,1.436256916430472e-10,1.0138356339666712e-15,6.545466967795373e-15,2.235182039284211e-15,2.0503401187788748e-17,1.0808673366491712e-27,6.587405454620052e-12,4.312823550237977e-26,1.2266723027701593e-24,1.2457013937722927e-16,7.22331315994098e-27,7.565452804887226e-23,1.507587156021937e-18,1.8153060755112825e-16,2.6366294868055006e-16,2.2665249046387608e-20,2.7536149786680715e-21,1.1463844257532331e-17,1.0815367847390561e-14,2.785904930411463e-14,1.3128325709197084e-26,3.7450234488697467e-17,6.817279342096832e-21,1.8298105430459116e-32,1.5623629215464555e-18,9.285597200577313e-25,1.9975004681191374e-32,1.2053742668194533e-25,1.8692793106458397e-26,1.552969618200752e-28,2.218979471735804e-27,1.7169256507026326e-31,2.0918372718908024e-28,9.664229407899328e-17,3.4397406602334016e-26,7.29999451901666e-26
1.140661514928551e-06,0.5472483717804154,3.76,0.0,0.8684761261910942,0.9999999420525978,2.5405619867315746e-09,1.5727654808327728e-28,7.615835862187609e-21,1.246773333932102e-06,9.170391145292311e-08,6.7091958456849e-08,3.726872527879736e-08,9.5104352881488e-09,1.8940026786747757e-08,4.0171693340779944e-17,1.1927572941214205e-16,4.839444664361609e-08,5.961905268978643e-09,1.2224036199599008e-09,4.359612666710736e-10,2.3182202936815313e-10,1.2261637233956797e-09,1.480197647721356e-10,1.0508198345285117e-15,6.890342485648887e-15,2.3197500011936005e-15,2.194255503790227e-17,1.1620875454204723e-27,6.683134189970042e-12,4.703681351537507e-26,1.310995651591396e-24,1.3250023778815742e-16,7.711042469644436e-27,8.206737889044746e-23,1.6354888818135718e-18,1.8715389223167104e-16,2.7173177434119815e-16,2.3444439313141e-20,2.8470983105456163e-21,1.1777343852645001e-17,1.1275535676714757e-14,2.8426413818173475e-14,1.4106652855129818e-26,3.9356143844912833e-17,7.054812254529063e-21,1.9790764915921368e-32,1.6454895441975384e-18,1.0022565479182766e-24,2.1561380833220147e-32,1.3210638806078237e-25,2.0370420937346742e-26,1.692301788192178e-28,2.406881752474296e-27,1.8893872825801717e-31,2.277427020102372e-28,1.0012216588605883e-16,3.7921194283889955e-26,8.034341107046193e-26
1.1564914946061553e-06,0.5472483727557529,3.76,0.0,0.8684761137652199,0.9999999409984645,2.634007044769788e-09,1.6314968168468594e-28,7.716464186180729e-21,1.2631345814643968e-06,9.365336908560116e-08,6.893217204969201e-08,3.8550393875199394e-08,9.739872184586249e-09,1.9663687083399575e-08,4.240776393787894e-17,1.2522634074828075e-16,4.9246529150537206e-08,6.0597050078034155e-09,1.2505971432656134e-09,4.4581604955905933e-10,2.378456867478361e-10,1.2599141717163216e-09,1.5249157871126906e-10,1.0886314865631551e-15,7.248237430654364e-15,2.3355344972726506e-15,2.3461384307719776e-17,1.2481979354710798e-27,6.778775346379057e-12,5.1237522379757614e-26,1.400251634327972e-24,1.4081868258355184e-16,8.22930866926738e-27,8.892809650111473e-23,1.7723034711576926e-18,1.928818042380425e-16,2.799434828794796e-16,2.4239680014739303e-20,2.9424795499004158e-21,1.2167129434925554e-17,1.1749631085543962e-14,2.906463359447694e-14,1.514382488391302e-26,4.133086275424063e-17,7.297532127575772e-21,2.1382847080677842e-32,1.731772747370204e-18,1.080680828537312e-24,2.3249583137629792e-32,1.446158988214836e-25,2.2175072285234521e-26,1.842178303344633e-28,2.6078537466665848e-27,2.0767627423123975e-31,2.476908427719626e-28,1.0367921393423639e-16,4.175525366554521e-26,8.832207999691216e-26
1.1723214742837596e-06,0.547248373733074,3.76,0.0,0.8684761012950094,0.9999999399362095,2.7295499962802093e-09,1.6915852964713648e-28,7.816957352135371e-21,1.279471499304557e-06,9.561973610777176e-08,7.079635949978082e-08,3.985923061848855e-08,9.971642281255351e-09,2.0404685548665408e-08,4.473728695638589e-17,1.313904976354165e-16,5.010514458982568e-08,6.157401488591685e-09,1.2790577756080464e-09,4.5575723888254113e-10,2.439356244664093e-10,1.2941069259746854e-09,1.570417299124296e-10,1.1272792110971093e-15,7.619453902470897e-15,2.4132870238939333e-15,2.5063150933338738e-17,1.3394228900399002e-27,6.874329645778867e-12,5.574772930872734e-26,1.4939850188318414e-24,1.4953896210699788e-16,8.770829575297494e-27,9.626149261547204e-23,1.918520866845808e-18,1.987148633603889e-16,2.882986625005495e-16,2.505105351640682e-20,3.0397682313483784e-21,1.2502986600904639e-17,1.223803062436616e-14,2.964984604540832e-14,1.6242568861366115e-26,4.337588479840653e-17,7.545321946912083e-21,2.3079593846151305e-32,1.8212852386444524e-18,1.164066430017839e-24,2.504465204664686e-32,1.5812907870090512e-25,2.411464976938386e-26,2.003258973453713e-28,2.8226124733384942e-27,2.2801413284283536e-31,2.691136079688732e-28,1.0731413785919209e-16,4.592261023777947e-26,9.698231665855976e-26
1.1881514539613639e-06,0.5472483747123963,3.76,0.0,0.8684760887802949,0.9999999388657682,2.827209116944798e-09,1.7530427421504818e-28,7.917315984488404e-21,1.295784126268515e-06,9.76029461019749e-08,7.268448516904416e-08,4.1195470617375015e-08,1.0205736323949479e-08,2.1163197258240704e-08,4.71629212705669e-17,1.3777303912514824e-16,5.09703524496372e-08,6.254991980980135e-09,1.3077844784068594e-09,4.657844727073456e-10,2.5009157133891505e-10,1.3287413698155906e-09,1.6167082033775747e-10,1.1667716801692826e-15,8.004296797438042e-15,2.438876388987342e-15,2.675120426716843e-17,1.4359940165319313e-27,6.969797812622252e-12,6.058557978808277e-26,1.59293322720313e-24,1.586748458961972e-16,9.343952543442373e-27,1.0409340095288611e-22,2.074650921926563e-18,2.0465358316548757e-16,2.967978946539498e-16,2.5878641040982357e-20,3.1389738123886934e-21,1.2893934664095805e-17,1.2740872616265044e-14,3.029012730712019e-14,1.740570002309211e-26,4.5492714488148574e-17,7.798365004064692e-21,2.4886348572581324e-32,1.9141003074282584e-18,1.252655485843253e-24,2.695180630473771e-32,1.7271241584892247e-25,2.6197445390426796e-26,2.1762285983749247e-28,3.051904212281513e-27,2.500677954305568e-31,2.921006260331807e-28,1.110276345639861e-16,5.0447690764690775e-26,1.0637326835275917e-25
1.2039814336389681e-06,0.5472483756937372,3.76,0.0,0.8684760762209099,0.9999999377870759,2.927002605946546e-09,1.8158808756438463e-28,8.01754071133852e-21,1.3120725009034406e-06,9.960293282460694e-08,7.459651347622767e-08,4.2559348055871374e-08,1.0442145101745358e-08,2.1939396593467923e-08,4.9687367127784055e-17,1.443788551956212e-16,5.1842211975747584e-08,6.352473956991209e-09,1.3367762156010083e-09,4.758973913049848e-10,2.5631325829435473e-10,1.3638168776890833e-09,1.663794574425138e-10,1.2071176172090638e-15,8.403073800821298e-15,2.5102838422975995e-15,2.85289822356142e-17,1.5381502895838913e-27,7.065180573929031e-12,6.577002225860029e-26,1.6968311020619695e-24,1.6824038685198654e-16,9.943461760010055e-27,1.124507156152384e-22,2.241223942612269e-18,2.106984716347964e-16,3.054417541096647e-16,2.6722522766198868e-20,3.2401055968037148e-21,1.32509587340912e-17,1.3258494414181906e-14,3.0892652983570195e-14,1.8636126969105336e-26,4.768286714824855e-17,8.056588898247252e-21,2.680874205732314e-32,2.0102918190360607e-18,1.3466985811745597e-24,2.897644689101677e-32,1.8843590374125016e-25,2.8432153592069994e-26,2.3618118338054184e-28,3.2965049757892446e-27,2.739596354216037e-31,3.167458279006262e-28,1.1482039822366114e-16,5.535639127158565e-26,1.1654699884081256e-25
1.2198114133165724e-06,0.5472483766771136,3.76,0.0,0.8684760636166883,0.9999999367000675,3.02894858661301e-09,1.8801113188411875e-28,8.117632164525265e-21,1.3283366615211622e-06,1.0161963020718253e-07,7.653240889652298e-08,4.395109619750876e-08,1.0680859444992304e-08,2.273345724453462e-08,5.231336623379557e-17,1.512128867731534e-16,5.27207821723103e-08,6.4498450771027e-09,1.3660319536715841e-09,4.860956387259173e-10,2.626004182503879e-10,1.3993328339587788e-09,1.7116825415328528e-10,1.2483257969339606e-15,8.816095376659706e-15,2.542653315331295e-15,3.040001242401686e-17,1.6461381870803466e-27,7.1604786593273866e-12,7.132083268773475e-26,1.8062681384358783e-24,1.7824992315545102e-16,1.0575951426891776e-26,1.2136141227438723e-22,2.418791224135653e-18,2.1685003062551523e-16,3.1423080895654176e-16,2.758277780605391e-20,3.343172783607725e-21,1.3647759294392276e-17,1.3791071639823598e-14,3.153777163086371e-14,1.9936850855123642e-26,4.9947868793944185e-17,8.320137085497159e-21,2.8852540825909325e-32,2.1099342082777592e-18,1.4464549346709078e-24,3.1124161001453496e-32,2.053731797139778e-25,3.0827886837571665e-26,2.5607623384724527e-28,3.5572215597603195e-27,2.998192366655118e-31,3.4314761536858827e-28,1.1869312029220916e-16,6.067614658961606e-26,1.2755862523452213e-25
1.2356413929941766e-06,0.5472483776625428,3.76,0.0,0.8684760509674646,0.9999999356046788,3.133065107045057e-09,1.9457455945244701e-28,8.217590979694255e-21,1.3445766461950596e-06,1.0365297235741607e-07,7.849213596120853e-08,4.537094738642947e-08,1.0921870224096471e-08,2.3545552213665445e-08,5.504370184376566e-17,1.5828012574694368e-16,5.360612180264579e-08,6.547103177203577e-09,1.3955506616636294e-09,4.963788610918228e-10,2.6895278599807885e-10,1.435288616382099e-09,1.7603782884538518e-10,1.290405045610953e-15,9.243674757257902e-15,2.60953138690601e-15,3.2367913144475524e-17,1.7602118274081965e-27,7.255692801093703e-12,7.725863951412758e-26,1.9211180206043454e-24,1.887180801281694e-16,1.1237776785859699e-26,1.3085458393748389e-22,2.6079255909709466e-18,2.2310875639754733e-16,3.2316562065242843e-16,2.845948425728329e-20,3.448184443311562e-21,1.402330126142185e-17,1.433891562296516e-14,3.21558020729661e-14,2.131096928579143e-26,5.2289256008608883e-17,8.588969098879075e-21,3.1023787636049605e-32,2.213102473035197e-18,1.5521925809617575e-24,3.340072594194597e-32,2.2360166685369486e-25,3.3394189312167083e-26,2.7738746111459597e-28,3.8348921037843075e-27,3.2778373332563052e-31,3.714090048596684e-28,1.2264648951009662e-16,6.64360021920332e-26,1.3946645942007208e-25
1.251471372671781e-06,0.5472483786500416,3.76,0.0,0.8684760382730744,0.9999999345008452,3.2393701406913567e-09,2.0127951272979062e-28,8.317417796362512e-21,1.3607924927868231e-06,1.0570289356015579e-07,8.047565925731445e-08,4.6819133051240024e-08,1.1165168347900552e-08,2.4375853818134667e-08,5.788119884124454e-17,1.6558561498972195e-16,5.449828938999919e-08,6.644246256474316e-09,1.425331311207301e-09,5.067467077551015e-10,2.7537009809696324e-10,1.4716836104075058e-09,1.8098880532089956e-10,1.3333642409697006e-15,9.686127933041301e-15,2.647342257392051e-15,3.44363945059669e-17,1.8806331093839565e-27,7.350823734188345e-12,8.360494912774219e-26,2.0418706513290756e-24,1.9965977209430917e-16,1.1934259641846341e-26,1.4096046512339228e-22,2.8092219453058237e-18,2.2947513919630636e-16,3.3224674403642905e-16,2.935271920499278e-20,3.555149536554462e-21,1.4427982580233838e-17,1.4902227221375068e-14,3.280693754970513e-14,2.2761676554734084e-26,5.470857582177941e-17,8.863200440418098e-21,3.33286889702881e-32,2.319872167911247e-18,1.6641885555232496e-24,3.581211315147118e-32,2.432027199514353e-25,3.6141053011994066e-26,3.001975879534695e-28,4.13038708315758e-27,3.5799816290403872e-31,4.016377980844395e-28,1.2668119191152064e-16,7.266668862245766e-26,1.523321546125975e-25
1.2673013523493852e-06,0.5472483796396272,3.76,0.0,0.8684760255333535,0.9999999333885023,3.3478815868912787e-09,2.081271244448486e-28,8.417113257972168e-21,1.3769842389456525e-06,1.0776932827819923e-07,8.248294342731081e-08,4.82958837063399e-08,1.1410744762641013e-08,2.5224533693119777e-08,6.082872382847614e-17,1.7313444838332986e-16,5.539734321827199e-08,6.741272466130036e-09,1.455372876538139e-09,5.171988300045651e-10,2.818520927794795e-10,1.5085171967950195e-09,1.8602181278727164e-10,1.3772123124137512e-15,1.014377364274038e-14,2.7110937760227197e-15,3.660925948486014e-17,2.007671854081167e-27,7.445872196289128e-12,9.038217186860087e-26,2.1685038223737946e-24,2.11090204245559e-16,1.2662973564192219e-26,1.5171046677498497e-22,3.023297823293438e-18,2.359496636780738e-16,3.4147472738264357e-16,3.0262558750800223e-20,3.664076906390472e-21,1.4820197037550128e-17,1.54813002466682e-14,3.343905581302181e-14,2.4292266771277883e-26,5.720738558985321e-17,9.142813919137582e-21,3.5773722002927565e-32,2.4303193979922213e-18,1.782729081762825e-24,3.8364492213495984e-32,2.6426177543872673e-25,3.907893248688704e-26,3.245935655305772e-28,4.4446099573863226e-27,3.906158324988461e-31,4.339467387725273e-28,1.3079791083153804e-16,7.940069853284328e-26,1.662208570778626e-25
1.2831313320269894e-06,0.5472483806313164,3.76,0.0,0.868476012748139,0.9999999322675859,3.458617271378503e-09,2.1511851768688166e-28,8.516678011944475e-21,1.3931519221297334e-06,1.0985221115297859e-07,8.451395316881269e-08,4.9801428955370256e-08,1.1658590450644924e-08,2.6091762794451732e-08,6.388918520340951e-17,1.8093177084606436e-16,5.6303341332743305e-08,6.8381800989466e-09,1.4856743345161623e-09,5.277348819196997e-10,2.88398509863839e-10,1.5457887623172581e-09,1.9113748583607083e-10,1.42195824095143e-15,1.0616933363706553e-14,2.7531751674700426e-15,3.889040499065708e-17,2.141605947359278e-27,7.540838927820403e-12,9.761364850295359e-26,2.3014389170035136e-24,2.23024874486784e-16,1.3428290132021813e-26,1.6313720290561122e-22,3.250793958025916e-18,2.425328085833995e-16,3.508501124190441e-16,3.118907802539128e-20,3.774975285949062e-21,1.523438730281808e-17,1.6076353400013704e-14,3.409722907868188e-14,2.590613475037613e-26,5.978725287651158e-17,9.427904735129142e-21,3.8365551502844626e-32,2.5445208126383886e-18,1.9081097598351514e-24,4.106423494985538e-32,2.8686850524897877e-25,4.2218761462282873e-26,3.5066597643705877e-28,4.778498127930074e-27,4.25798698376676e-31,4.684536875447158e-28,1.3499732691314974e-16,8.667236633363394e-26,1.812013630176979e-25
1.2989613117045937e-06,0.5472483816251258,3.76,0.0,0.8684759999172686,0.9999999311380317,3.5715949516454562e-09,2.2225480671369444e-28,8.616112709438581e-21,1.4092955796196069e-06,1.1195147699316413e-07,8.656865323063753e-08,5.1335997553544183e-08,1.1908696427089566e-08,2.6977711446471466e-08,6.706553043688675e-17,1.889827749492986e-16,5.721634155667471e-08,6.934967570758039e-09,1.51623466446705e-09,5.383545192639569e-10,2.950090905742785e-10,1.5834976906561079e-09,1.963364640636995e-10,1.467611055915546e-15,1.1105931120240934e-14,2.809940746010178e-15,4.128381657480495e-17,2.2827210293197636e-27,7.635724671778563e-12,1.0532361523695298e-25,2.4407516939469364e-24,2.354795555497305e-16,1.4229037336553115e-26,1.7527444381573051e-22,3.4923732576983714e-18,2.492250475004205e-16,3.603734348380655e-16,3.213235127189963e-20,3.8878533042743884e-21,1.5645575580787237e-17,1.668766566843874e-14,3.4747002760522984e-14,2.760677412790466e-26,6.244975461582721e-17,9.71847753430246e-21,4.111109719744716e-32,2.662553562409308e-18,2.04063512499005e-24,4.391790586900247e-32,3.1111668037895846e-25,4.5571939819583605e-26,3.7850956004984713e-28,5.133021338504564e-27,4.63717171292468e-31,5.052814951303401e-28,1.3928011829377716e-16,9.451782222819174e-26,1.9734602745190255e-25
1.314791291382198e-06,0.5472483826210726,3.76,0.0,0.8684759870405804,0.9999999299997759,3.686832307118284e-09,2.295370949063158e-28,8.715418006427621e-21,1.4254152485071178e-06,1.1406706080015079e-07,8.864700842024281e-08,5.289981728335919e-08,1.2161053743978987e-08,2.788254924969565e-08,7.036075236520835e-17,1.9729270808640686e-16,5.813640145866845e-08,7.031633430789823e-09,1.5470528485663895e-09,5.490574003042103e-10,3.016835776869458e-10,1.6216433691610731e-09,2.0161939280276724e-10,1.5141798423482103e-15,1.1611093855370264e-14,2.8650069877630237e-15,4.379358270146393e-17,2.431311716776129e-27,7.730530174229268e-12,1.1353736026435963e-25,2.5867370263088887e-24,2.4847033794187256e-16,1.506759734446807e-26,1.881573124300442e-22,3.748724643355534e-18,2.5602684723228616e-16,3.700452230779184e-16,3.3092451723908226e-20,4.002719473673427e-21,1.6063896518396057e-17,1.731548191145987e-14,3.5403872555948053e-14,2.939778485711196e-26,6.51964786904617e-17,1.001459217190322e-20,4.401751002015886e-32,2.7844953747597975e-18,2.180620148107946e-24,4.6932294579916707e-32,3.371049294370088e-25,4.915041800528269e-26,4.082234372277669e-28,5.5091873358900965e-27,5.045517130558341e-31,5.445588771974804e-28,1.436469602361136e-16,1.0297533782652862e-25,2.1473144792751586e-25
1.3306212710598022e-06,0.5472483836191729,3.76,0.0,0.8684759741179133,0.9999999288527549,3.804346942645738e-09,2.369664764190282e-28,8.814594562600305e-21,1.4415109657096401e-06,1.1619889776115155e-07,9.074898360118987e-08,5.449311499436287e-08,1.2415653487762808e-08,2.8806445111424087e-08,7.377788716925776e-17,2.058668704096039e-16,5.9063578363221925e-08,7.128176346668897e-09,1.5781278717483377e-09,5.59843185298835e-10,3.0842171539255086e-10,1.6602251855280108e-09,2.0698692287848462e-10,1.5616737387940596e-15,1.2132751309514593e-14,2.9169157008436107e-15,4.642389197793578e-17,2.587681335653028e-27,7.825256184135057e-12,1.2228121493431907e-25,2.739641229464094e-24,2.620136197377922e-16,1.5945361497980116e-26,2.0182227054718928e-22,4.020562718445541e-18,2.6293866935500024e-16,3.798659989772897e-16,3.4069451660192506e-20,4.119582195822479e-21,1.6491539681484767e-17,1.7960055868040436e-14,3.6069197816991304e-14,3.1282882047214186e-26,6.80290231350078e-17,1.0316293925927083e-20,4.709219768538805e-32,2.910424520287088e-18,2.3283900579522094e-24,5.011441191740292e-32,3.6493674135418493e-25,5.296668859804819e-26,4.399112820135664e-28,5.90804137627201e-27,5.4849294174787015e-31,5.864203228449631e-28,1.480985252463646e-16,1.1208534355133009e-25,2.33438496595673e-25
