Time (s),Volume (m^3),N2,Ne,C2H6(1),O2(2),H2O(3),C(4),CH(5),CH3(18),C2H5(31),CH4(30),H(6),C2H4(29),HO2(12),H2(9),C2H5O2(40),CH3O2(36),C2H3(28),H2O2(13),C2H2(22),OH(8),CH2O(19),HCO(16),CO(14),O(7),CH2CHO(34),C2H5O(43),C2H(21),HCCO(20),C2H5O(101),C3H6(221),C3H6(74),CH3O(26),CH2CO(27),C3H6(55),C3H7(218),C3H7(49),C2H2O(140),CO2(15),C#CC(416),C3H5(219),C2H4(47),C3H4(2022),C3H4(2032),S(1627),CH2(S)(24),CH2(T)(17),S(3168),CH2O2(165),CHO2(212),C2H2O(189),CH3CO(33),C3H3(2030),C4H7(59),C4H7(2027),H2CC(23),C3H3(3173),C3H5(76),C4H7(77),C3H5(220),C2H3O(232)
0.0008196265293786797,0.053577665137955754,3.76,0.0,0.11707607875450711,0.6100113556722901,0.45756663360642214,3.3286428268169586e-17,9.413113390275551e-13,0.00035529381979921746,0.00015749907358022635,0.04228626508821045,9.145448562091052e-06,0.22202340967132916,0.002763193471655275,0.0641110003982929,1.803419463344925e-05,1.4433402014891773e-05,4.239930246112445e-06,0.024511846869927027,0.0018747708341420855,2.3344894335555654e-05,0.0593798979105954,1.5201956567712527e-05,0.1888227817626862,1.2779061560586405e-06,2.131457660989697e-05,7.738676028872423e-09,1.1209349057022464e-10,4.1449132918828156e-07,8.260013263349696e-07,4.994673845907694e-11,0.001882085115034733,2.2609851118325194e-06,0.009719656812015476,2.618806156505243e-13,6.736833677502772e-07,9.95422273442546e-07,1.6001427924160915e-11,0.004904324668324108,5.3891130441446994e-05,9.151263286479406e-06,1.0240373608751404e-13,4.01173332978715e-05,1.4949337833907018e-12,5.157129044476697e-15,1.038105281382936e-09,1.1277701012129034e-08,9.583329562647445e-12,1.0821968873045479e-12,6.718993741222881e-10,1.2651352793852003e-11,3.2899939384142872e-09,5.237260464459881e-06,3.396890210549434e-07,2.7727490454314443e-09,3.912285800131386e-10,2.6830202936210953e-13,2.660919149151743e-08,3.4340693967023536e-09,3.248085798869538e-08,1.1669727422535167e-10
0.0008213070425109178,0.05359005902143906,3.76,0.0,0.11629122430706403,0.6081850247582414,0.4594942396123944,3.383693089675339e-17,9.51285335591324e-13,0.00035602014182950286,0.00015727586223250083,0.04250532168714864,9.177428893302747e-06,0.2217981432069382,0.0027623047407388723,0.06437951123216977,1.7950941609247502e-05,1.4416283463219952e-05,4.254745466653193e-06,0.024502133897553454,0.0018877623628742552,2.3388361533732714e-05,0.05946683415338303,1.5268632947691418e-05,0.1903332962389062,1.280619681980165e-06,2.1370004961655195e-05,7.7440623209406e-09,1.1330569536769645e-10,4.18263971553282e-07,8.26575129399371e-07,5.023793688489206e-11,0.0018939950478484315,2.2644487758429273e-06,0.009762337826950398,2.633962362606878e-13,6.800679566544377e-07,9.965255587054928e-07,1.607259050422897e-11,0.004957400719760181,5.448877371530611e-05,9.222618735780146e-06,1.0284291534307633e-13,4.048007575398873e-05,1.5122314337358186e-12,5.2032214105106264e-15,1.0420539545629114e-09,1.1330359099531015e-08,9.597194248511981e-12,1.0837624715886692e-12,6.728472482363972e-10,1.2712094957494712e-11,3.321029076437586e-09,5.285606898283438e-06,3.404721614377464e-07,2.779141510103569e-09,3.933377445877394e-10,2.7077881873105644e-13,2.6835739199649387e-08,3.442005938576668e-09,3.289334202528421e-08,1.176944076310859e-10
0.0008229875556431559,0.053602452028499475,3.76,0.0,0.11551121681686076,0.6063590940586456,0.46142137089041846,3.459606273547577e-17,9.613494684812136e-13,0.0003567383163280553,0.00015705175016697393,0.04272414209171637,9.209456111261688e-06,0.22156773589373274,0.002761358512238924,0.06464833444026992,1.7867783989152173e-05,1.439867705067877e-05,4.269446989024114e-06,0.024491579613806425,0.001900766823046033,2.3431316203557952e-05,0.05955133371234496,1.5334785412667157e-05,0.19184725623034388,1.2833041953075326e-06,2.142464274741348e-05,7.749065677011468e-09,1.1452361557293536e-10,4.2204634355713975e-07,8.27108056285073e-07,5.052772716475162e-11,0.0019058787882892032,2.2678100884028017e-06,0.009804776477813788,2.6490453964367567e-13,6.864753920308856e-07,9.975810615832396e-07,1.6143347935865788e-11,0.005010830883424841,5.50891305455987e-05,9.294077595992306e-06,1.0328130319597754e-13,4.0843613548519386e-05,1.529628098932693e-12,5.249376448835022e-15,1.0459626349881844e-09,1.1382781812324902e-08,9.610591252910556e-12,1.0852752431831485e-12,6.737617954104079e-10,1.2772580949678503e-11,3.3521249622151437e-09,5.334129237642964e-06,3.412357907520831e-07,2.7853747135144464e-09,3.954505012229036e-10,2.73264620013309e-13,2.7062298526485855e-08,3.4497454735565903e-09,3.33091371002615e-08,1.1869402152330516e-10
0.000824668068775394,0.053614843767309045,3.76,0.0,0.11473605166592649,0.604533635253054,0.46334796623123314,3.5236027902154117e-17,9.71266378546092e-13,0.0003574483298070859,0.00015682675456837346,0.04294271665837099,9.241528307267239e-06,0.22133224137049395,0.002760354703521826,0.06491746300967871,1.7784726686839658e-05,1.4380587398254008e-05,4.284033343698617e-06,0.024480183460999196,0.0019137834145321886,2.347375310833166e-05,0.059633398425767814,1.5400405408873367e-05,0.19336458339305718,1.2859594981822397e-06,2.1478484163220122e-05,7.75368603205566e-09,1.1574715774414358e-10,4.258380965222466e-07,8.276001002481249e-07,5.081607331243403e-11,0.0019177353768997628,2.2710687441251003e-06,0.0098469694151861,2.6640534534455397e-13,6.929051971076823e-07,9.985889227023757e-07,1.6213694366949386e-11,0.005064614652948913,5.569216159442319e-05,9.365635562770818e-06,1.0371885172238804e-13,4.120791948808922e-05,1.5471229708367104e-12,5.29558908102738e-15,1.0498308073676892e-09,1.1434963507390281e-08,9.623520029179946e-12,1.0867351403811742e-12,6.746429789288967e-10,1.2832805949433246e-11,3.3832786805842036e-09,5.382825520427341e-06,3.419798373395455e-07,2.7914480707390637e-09,3.9756668224814683e-10,2.757593326907958e-13,2.7288842400304836e-08,3.4572872757222446e-09,3.372823760204569e-08,1.1969602701016848e-10
0.0008263485819076321,0.05362723385497158,3.76,0.0,0.11396572390102111,0.6027087199590907,0.46527396430939927,3.5555858049239985e-17,9.811955379365189e-13,0.0003581501691409419,0.00015660089206421241,0.04316103578498817,9.273643558038856e-06,0.22109171356723506,0.002759293240085778,0.0651868898542481,1.7701774642567884e-05,1.436201915598615e-05,4.2985031169655255e-06,0.024467945009173698,0.0019268113340413194,2.3515667032990055e-05,0.05971303048481387,1.5465484595945283e-05,0.19488519903719687,1.288585388445177e-06,2.1531523559120545e-05,7.75792341560094e-09,1.169762240844921e-10,4.296388669224498e-07,8.280512646322198e-07,5.110294050368931e-11,0.001929563859148044,2.2742244608095216e-06,0.009888913324908991,2.6789847858081295e-13,6.993568845708588e-07,9.995492930176934e-07,1.6283624001269502e-11,0.005118751484746636,5.6297827052239594e-05,9.437288307214082e-06,1.041555141160651e-13,4.157296619916092e-05,1.5647152218140683e-12,5.341854059884773e-15,1.0536579685249932e-09,1.148689916382121e-08,9.635980148579663e-12,1.0881421147934863e-12,6.754907703338594e-10,1.2892765132388066e-11,3.4144872893150477e-09,5.431693773353508e-06,3.427042363456915e-07,2.797361052405204e-09,3.996861348774432e-10,2.7826285567351363e-13,2.751534361583084e-08,3.4646306878632757e-09,3.415063662535886e-08,1.2070033493377654e-10
0.0008280290950398702,0.05363962190464024,3.76,0.0,0.11320022809743921,0.6008844196918118,0.4671993036458492,3.613683081223274e-17,9.913576393739954e-13,0.0003588438221768092,0.00015637417958918145,0.04337908993020149,9.305800002135109e-06,0.22084620681087494,0.002758174058121854,0.06545660778457837,1.7618932766065982e-05,1.4342977044967255e-05,4.3128550223092944e-06,0.02445486401106319,0.0019398497740094384,2.355705287286456e-05,0.05979023257916374,1.5530014763345716e-05,0.1964090240012025,1.291181663090653e-06,2.1583755327463126e-05,7.76177789182843e-09,1.1821071412598616e-10,4.3344830015176637e-07,8.284615564851412e-07,5.138829611303986e-11,0.0019413632877137118,2.277276961212796e-06,0.009930604943988423,2.6938377500987327e-13,7.058299830545325e-07,1.0004623268485605e-06,1.6353131118521154e-11,0.00517324078205393,5.6906086447987014e-05,9.509031472307286e-06,1.0459124864095017e-13,4.1938726062004814e-05,1.5824040260731672e-12,5.388166088095318e-15,1.0574436297901654e-09,1.1538585696521795e-08,9.647971166364638e-12,1.0894961161759736e-12,6.76305139993863e-10,1.2952453757780571e-11,3.4457478402467045e-09,5.480731997828507e-06,3.43408932343454e-07,2.8031132060863044e-09,4.0180874781695176e-10,2.807750865750088e-13,2.7741774992102853e-08,3.471775147856557e-09,3.4576328252478323e-08,1.217068587643598e-10
0.0008297096081721082,0.053652007526826785,3.76,0.0,0.11243955841949657,0.5990608058517208,0.4691239226428007,3.6909678634092274e-17,1.0014499135281814e-12,0.0003595292776246792,0.00015614663364171716,0.04359686960914238,9.337995659495124e-06,0.22059577575907285,0.002756997104870627,0.0657266095216294,1.7536205778629345e-05,1.4323465809584132e-05,4.3270876653272775e-06,0.024440940382458084,0.0019528979233705357,2.3597905544699167e-05,0.0598650078353876,1.5593987620820935e-05,0.1979359787344902,1.293748133033598e-06,2.1635174014735413e-05,7.765249617468143e-09,1.1945052890045688e-10,4.3726604246294097e-07,8.28830992726431e-07,5.1672105443819946e-11,0.0019531327220230206,2.2802259962068154e-06,0.009972041055916375,2.7086106077701245e-13,7.123239972800698e-07,1.0013281886815655e-06,1.6422210087596407e-11,0.00522808190082561,5.751689874215993e-05,9.580860678638214e-06,1.0502600730687834e-13,4.230517125078888e-05,1.6001885189820284e-12,5.434519972842585e-15,1.0611872985640565e-09,1.159001805067036e-08,9.659492780080132e-12,1.0907971104129097e-12,6.770860692510649e-10,1.3011867137013811e-11,3.4770573719720677e-09,5.52993817034182e-06,3.440938698917311e-07,2.8087040792306265e-09,4.039343557001986e-10,2.832959217323012e-13,2.796810921978261e-08,3.478720093435003e-09,3.500530542779397e-08,1.227155068024423e-10
0.0008312220699911225,0.053663152189134394,3.76,0.0,0.1117590769534906,0.597420199214455,0.4708554128700294,3.7385413535362635e-17,1.0105628361504824e-12,0.00036013916957459356,0.0001559411430066515,0.04379262885141138,9.367003620794992e-06,0.22036622292248437,0.002755888416243851,0.06596984766488963,1.7461853637964292e-05,1.4305508542094153e-05,4.3397939135485646e-06,0.024427688707263716,0.0019646488867761593,2.363421289905745e-05,0.059930233491902095,1.565107998724051e-05,0.19931284795527715,1.2960323152249916e-06,2.168075129165069e-05,7.768047113420553e-09,1.2057082945493255e-10,4.4070880319824656e-07,8.291285747235685e-07,5.19261830043624e-11,0.0019636987950967244,2.282791476189579e-06,0.010009112471207723,2.721836248869974e-13,7.181860674848592e-07,1.0020672753249653e-06,1.648401048928232e-11,0.005277739151203421,5.806877824830301e-05,9.645576892095975e-06,1.0541641488439815e-13,4.263553474511755e-05,1.616275641278791e-12,5.4762698459177925e-15,1.0645202908639403e-09,1.1636085231497153e-08,9.66946075167232e-12,1.0919226682983503e-12,6.777603059572228e-10,1.3065099950850203e-11,3.5052753615017077e-09,5.5743656332072864e-06,3.446933756608612e-07,2.813597606561792e-09,4.0584981897503505e-10,2.855719435385066e-13,2.8171704239358895e-08,3.484799507797714e-09,3.5394186502407725e-08,1.2362502877405105e-10
0.0008327345318101368,0.05367429428481353,3.76,0.0,0.11108249493995961,0.5957802582177203,0.47258622464447464,3.793699842669268e-17,1.0197267523623784e-12,0.00036074240496243007,0.0001557350019485237,0.043988151285885055,9.396040269209411e-06,0.22013276607811216,0.002754732871402852,0.06621330433120036,1.7387601773543907e-05,1.4287178649296293e-05,4.352401480900315e-06,0.024413754667964322,0.001976406460734202,2.3670080628524052e-05,0.059993498999466766,1.5707708502006928e-05,0.20069212921547544,1.298292060385352e-06,2.1725661905691044e-05,7.770534976625467e-09,1.2169528227204355e-10,4.4415771944063995e-07,8.29393106149122e-07,5.217895603090343e-11,0.001974239138042111,2.2852728043464238e-06,0.01004597206164583,2.7349943953270707e-13,7.240642947576218e-07,1.002768422115628e-06,1.6545455561015505e-11,0.005327680300281675,5.8622661455415616e-05,9.71035600989176e-06,1.0580595901834582e-13,4.2966410175254074e-05,1.6324389030400956e-12,5.518045380935705e-15,1.0678185254309645e-09,1.1681939371938482e-08,9.679048234191387e-12,1.0930052597099427e-12,6.784074403201717e-10,1.3118102617745416e-11,3.533528425099435e-09,5.6189259804708736e-06,3.452768012616268e-07,2.818359877740842e-09,4.0776746621452614e-10,2.878547732386754e-13,2.8375178268984006e-08,3.490716546116726e-09,3.578571526164179e-08,1.2453612854022732e-10
0.0008342469936291511,0.05368543352904114,3.76,0.0,0.11040980743768769,0.5941410346603494,0.4743163129036108,3.850689358738503e-17,1.0289196917837168e-12,0.0003613389765192718,0.00015552822193904274,0.04418343010127876,9.425104114750152e-06,0.2198954455830169,0.0027535304503812203,0.06645697406564925,1.731345351690123e-05,1.4268479648956984e-05,4.36490939104709e-06,0.02439913848489079,0.001988170048661718,2.370550509875382e-05,0.06005480737210037,1.576386733123803e-05,0.20207376392895393,1.3005272331773546e-06,2.1769902130993935e-05,7.772713460177551e-09,1.2282380986733508e-10,4.4761251914916806e-07,8.296246141524917e-07,5.2430399950004117e-11,0.0019847530774820144,2.2876698340670064e-06,0.010082617564873882,2.748083817142934e-13,7.299583005819863e-07,1.0034317632916744e-06,1.6606541332699857e-11,0.005377904797373299,5.917851752095323e-05,9.775194793382713e-06,1.061946043661562e-13,4.329777692230102e-05,1.6486776378342961e-12,5.559842661216313e-15,1.0710816546978438e-09,1.1727576984807465e-08,9.688255181377084e-12,1.0940448794623624e-12,6.790274712421843e-10,1.3170871771557662e-11,3.561814370308561e-09,5.663617703208778e-06,3.45844115697066e-07,2.82299063974922e-09,4.096871769316044e-10,2.9014433353126375e-13,2.857851119781824e-08,3.496470893571647e-09,3.6179884948461675e-08,1.2544873700107627e-10
0.0008357594554481654,0.053696569635772066,3.76,0.0,0.10974100926945073,0.5925025802426948,0.4760456325391909,3.9065644393303386e-17,1.0381424523137993e-12,0.00036192887739396686,0.00015532081426978162,0.044378458523406196,9.454193650802973e-06,0.21965430196202818,0.0027522811395165625,0.06670085136268417,1.7239412156475052e-05,1.4249415079413449e-05,4.3773166783850215e-06,0.02438384047679202,0.0019999390522793714,2.374048270548108e-05,0.0601141618766923,1.5819550704152475e-05,0.20345769331712935,1.3027376985568617e-06,2.1813468330795232e-05,7.774582861948024e-09,1.2395633318163434e-10,4.510729250729112e-07,8.298231306610928e-07,5.268049043818351e-11,0.0019952399444641946,2.289982430750959e-06,0.01011904674775416,2.7611032972429036e-13,7.358676999631085e-07,1.0040574378520537e-06,1.666726388228106e-11,0.005428412063516063,5.973631529011711e-05,9.840089989050954e-06,1.0658231550195206e-13,4.362961425587297e-05,1.6649911679695537e-12,5.601657735432489e-15,1.074309335633673e-09,1.1772994686147776e-08,9.697081591186008e-12,1.0950415273168772e-12,6.796204005206049e-10,1.3223404068513722e-11,3.5901309968751753e-09,5.7084392809076615e-06,3.463952900893688e-07,2.827489656870774e-09,4.1160883041397804e-10,2.924405465211735e-13,2.8781682868800024e-08,3.502062256778569e-09,3.65766880770582e-08,1.2636278445370437e-10
0.0008372719172671797,0.05370770231894717,3.76,0.0,0.10907609502473806,0.5908649465591355,0.4777741384037177,3.9642146407189845e-17,1.0473947187444946e-12,0.00036251210112058895,0.0001551127900654354,0.04457322981599299,9.483307356255998e-06,0.2194093759000294,0.0027509849314986527,0.06694493066693372,1.7165480932076663e-05,1.4229988497584489e-05,4.389622395986517e-06,0.02436786106087567,0.002011712871716539,2.3775009878250143e-05,0.060171566030561584,1.5874752914412983e-05,0.2048438584193732,1.3049233234414712e-06,2.1856356956648653e-05,7.776143525715585e-09,1.2509277178328964e-10,4.545386579839964e-07,8.299886925010198e-07,5.2929203467021e-11,0.002005699074553986,2.292210471635591e-06,0.010155257406687693,2.774051633602139e-13,7.417921042303708e-07,1.004645589301126e-06,1.6727619337260747e-11,0.005479201491502289,6.0296023302959544e-05,9.905038329011015e-06,1.0696905703337471e-13,4.396190133822397e-05,1.681378804243613e-12,5.643486627668967e-15,1.0775012302602876e-09,1.1818189241183066e-08,9.705527515226406e-12,1.095995209119675e-12,6.801862340737356e-10,1.327569619180155e-11,3.6184760966171912e-09,5.753389180653944e-06,3.4693029920376576e-07,2.831856723124639e-09,4.1353230680758134e-10,2.947433336779812e-13,2.898467309332584e-08,3.507490379110567e-09,3.697611678060537e-08,1.2727820058088243e-10
0.000838784379086194,0.05371883129196378,3.76,0.0,0.10841505906587984,0.5892281850910626,0.47950178531825055,4.0224066052993284e-17,1.0566743579388391e-12,0.0003630886416065964,0.00015490416029008853,0.0447677372810638,9.512443690352555e-06,0.21916070823124323,0.0027496418253401544,0.06718920637481464,1.7091663036675517e-05,1.421020347745266e-05,4.401825601829703e-06,0.024351200751545884,0.002023490905650358,2.3809083077296146e-05,0.060227023595357386,1.5929468312747003e-05,0.20623220010712937,1.3070839769732e-06,2.189856454374954e-05,7.777395840102827e-09,1.2623304411912012e-10,4.580094363966306e-07,8.301213412834998e-07,5.317651510484122e-11,0.002016129807880733,2.294353845817209e-06,0.010191247367579198,2.7869276299191016e-13,7.477311189607021e-07,1.0051963655419518e-06,1.6787603874930893e-11,0.005530272446297069,6.085760980657438e-05,9.970036531567233e-06,1.0735479311190222e-13,4.429461722940107e-05,1.6978398450809567e-12,5.6853253457384516e-15,1.080657004048707e-09,1.1863157334517996e-08,9.713593060824677e-12,1.0969059369994149e-12,6.807249817707009e-10,1.3327744850928645e-11,3.6468474538731104e-09,5.798465857711065e-06,3.474491205601462e-07,2.8360916550146133e-09,4.1545748252007685e-10,2.970526158654553e-13,2.91874616444133e-08,3.512755031742937e-09,3.737816274664503e-08,1.281949141977042e-10
0.0008402968409052083,0.053729956267744544,3.76,0.0,0.1077578955320313,0.5875923471997393,0.48122852807939154,4.080799187180312e-17,1.065981261252225e-12,0.00036365849313334464,0.00015469493574013995,0.04496197425955777,9.541601094597856e-06,0.21890833993052705,0.00274825182632429,0.06743367283567309,1.7017961616407874e-05,1.4190063609504486e-05,4.41392536386474e-06,0.024333860159920583,0.0020352725514234267,2.3842698794726463e-05,0.060280538573151785,1.5983691310205935e-05,0.2076226590956408,1.3092195298136138e-06,2.194008770939235e-05,7.778340238288678e-09,1.2737706728733605e-10,4.6148497577567415e-07,8.302211233741907e-07,5.342240160036246e-11,0.002026531489208844,2.2964124542236864e-06,0.010227014486002845,2.799730099550963e-13,7.536843443392122e-07,1.0057099188186793e-06,1.6847213722079986e-11,0.00558162426522811,6.142104276426182e-05,1.0035081301555499e-05,1.0773948764224524e-13,4.4627740891077064e-05,1.7143735772268538e-12,5.727169872507677e-15,1.083776326749358e-09,1.1907895689781331e-08,9.721278385969378e-12,1.0977737288063996e-12,6.812366571807099e-10,1.3379546780358314e-11,3.675242846004202e-09,5.8436677562421404e-06,3.4795173439557384e-07,2.8401942912244347e-09,4.1738423235889663e-10,2.993683133786935e-13,2.939002826342332e-08,3.517856013286467e-09,3.7782817141663765e-08,1.2911285338591304e-10
0.0008418093027242226,0.053741076958833435,3.76,0.0,0.10710459834097011,0.5859574841189257,0.48295432146544176,4.140148996768071e-17,1.075314628139714e-12,0.00036422165036034156,0.0001544851270439057,0.04515593413219371,9.570777993379866e-06,0.2186523121066578,0.0027468149459943104,0.06767832435244922,1.694437977016346e-05,1.416957250028401e-05,4.42592076179131e-06,0.02431583999413701,0.0020470572051424184,2.3875853555949896e-05,0.06033211520480987,1.6037416380601767e-05,0.2090151759532912,1.3113298545440439e-06,2.1980923156232155e-05,7.778977198024243e-09,1.285247571316304e-10,4.649649890686454e-07,8.302880898948785e-07,5.366683940800414e-11,0.0020369034680388833,2.2983862096577623e-06,0.010262556647580733,2.8124578667065024e-13,7.596513755645794e-07,1.0061864056664876e-06,1.6906445156063587e-11,0.005633256257938495,6.198628986156712e-05,1.0100169330655593e-05,1.0812310433341712e-13,4.496125118950889e-05,1.730979275832256e-12,5.769016171432779e-15,1.0868588725326453e-09,1.1952401070883446e-08,9.728583701046437e-12,1.0985986083092132e-12,6.817212776927929e-10,1.3431098741318672e-11,3.70366004387738e-09,5.888993309506815e-06,3.4843812391675285e-07,2.8441644946776855e-09,4.19312429692029e-10,3.016903459542213e-13,2.959235266626379e-08,3.5227931523269163e-09,3.8190070653765727e-08,1.300319455011191e-10
0.0008448342263622511,0.05376330433564402,3.76,0.0,0.10580957756292168,0.5826908866256385,0.48640287918344505,4.2605833495982526e-17,1.094056945205799e-12,0.00036532786244491,0.00015406379891545055,0.04554299628908595,9.629183884770277e-06,0.21812944294227524,0.002743800619052767,0.06816815953832435,1.6797586961981723e-05,1.4127551059849059e-05,4.449594830918125e-06,0.024277764261066394,0.002070633115435822,2.3940766483846395e-05,0.06042947157691747,1.6143350952781414e-05,0.21180614488836788,1.315474319939804e-06,2.206051814209909e-05,7.779330935363895e-09,1.3083079422643731e-10,4.7193727715322863e-07,8.303238044250421e-07,5.415127563813101e-11,0.0020575557407507437,2.302078872475855e-06,0.01033295779631292,2.8376846368646435e-13,7.716252103374328e-07,1.007028827190026e-06,1.7023758153001877e-11,0.005737357864162151,6.312209587414303e-05,1.0230461869955593e-05,1.0888695761511707e-13,4.562934670879425e-05,1.7644036147187576e-12,5.852697849481088e-15,1.0929123512840079e-09,1.2040699959826387e-08,9.742055406686333e-12,1.100119755301358e-12,6.826094427254267e-10,1.3533439940459069e-11,3.760550910963248e-09,5.980009058895321e-06,3.493621769771602e-07,2.8517071703785876e-09,4.2317264920546145e-10,3.063530924521872e-13,2.999619358480714e-08,3.5321753599178267e-09,3.901233535890195e-08,1.3187329423257642e-10
0.0008478591500002796,0.05378551111657433,3.76,0.0,0.10452994370867165,0.5794287996473116,0.489847096568735,4.383498252351067e-17,1.1128946160210219e-12,0.0003664072426684215,0.0001536402576529554,0.04592887162694901,9.687648413109339e-06,0.21759243203571033,0.002740599062839909,0.06865866545259906,1.665130846991135e-05,1.4084168301920778e-05,4.472840647587783e-06,0.024236981169919708,0.0020942137843739483,2.400379476302779e-05,0.060519131357205276,1.6247229112147703e-05,0.2146046288749198,1.3195163928397012e-06,2.2137324872011703e-05,7.778461761289987e-09,1.331504578154202e-10,4.789239551757341e-07,8.302289885133212e-07,5.462963910477625e-11,0.0020780815206715994,2.305431375404763e-06,0.01040243451471312,2.8625987306538996e-13,7.836492818354412e-07,1.0077249655190664e-06,1.713951412315738e-11,0.005842571186164696,6.426476400105081e-05,1.0360887432675277e-05,1.096460574738517e-13,4.629873292791942e-05,1.7981068304351054e-12,5.9363377245382436e-15,1.0988149210225392e-09,1.2128028329234835e-08,9.754010907938605e-12,1.1014696863607901e-12,6.833896919850835e-10,1.3634743088744265e-11,3.817502109638205e-09,6.071500354845655e-06,3.50221202177804e-07,2.8587190490014217e-09,4.270370876333677e-10,3.110402021286942e-13,3.039882177117735e-08,3.5409008564058785e-09,3.98448725289319e-08,1.3371836468506275e-10
0.0008508840736383081,0.053807694992257286,3.76,0.0,0.10326564032883792,0.5761716277205572,0.49328661181643224,4.509125477741159e-17,1.1318206808295874e-12,0.0003674597618180281,0.00015321458238019985,0.04631350871076667,9.746158358054562e-06,0.21704161240644113,0.0027372105967169557,0.06914979491701978,1.6505567408271168e-05,1.4039453582634274e-05,4.495651224470295e-06,0.0241934999036731,0.0021177943462316016,2.4064911886463565e-05,0.060601136901981545,1.6349009026010935e-05,0.21741014811616133,1.3234551247179836e-06,2.2211320138191877e-05,7.776375089695588e-09,1.354830311125001e-10,4.85922639722366e-07,8.300042209971412e-07,5.5101748322460054e-11,0.002098475784388923,2.3084434510588992e-06,0.010470971007221809,2.887191108205678e-13,7.957201683469343e-07,1.0082762202323586e-06,1.725368517471732e-11,0.0059488897002749055,6.541402634834426e-05,1.0491419112530051e-05,1.1040010483418897e-13,4.6969237661875765e-05,1.8320827084144006e-12,6.0199028778160805e-15,1.1045641357567272e-09,1.2214360820815762e-08,9.764453762655215e-12,1.1026488033340396e-12,6.840623007176275e-10,1.373498328234239e-11,3.874495619664672e-09,6.163454276190323e-06,3.5101516740016957e-07,2.865199868380675e-09,4.3090466193759113e-10,3.157510130365887e-13,3.080007446956176e-08,3.5489693024452052e-09,4.068758981022689e-08,1.3556655001263874e-10
0.0008539089972763366,0.0538298536527193,3.76,0.0,0.10201660762018788,0.5729197726409454,0.49672106343552136,4.637193551548242e-17,1.1508279265408402e-12,0.00036848539663729,0.0001527868496252094,0.046696856822088476,9.804700238638905e-06,0.21647731856313235,0.0027336356410606897,0.06964150008180504,1.6360386152776634e-05,1.3993436445814662e-05,4.518019754111744e-06,0.024147331211477916,0.0021413699251705497,2.4124091968758955e-05,0.06067553420580386,1.6448649988594048e-05,0.22022222138316228,1.3272895998617078e-06,2.2282482180136528e-05,7.77307703301222e-09,1.3782777865165395e-10,4.929309114344201e-07,8.296501552517489e-07,5.556742515184636e-11,0.0021187335934760273,2.3111150238081577e-06,0.010538551992365955,2.911452906267016e-13,8.078343698852424e-07,1.0086840527784761e-06,1.7366244286641454e-11,0.006056306438465253,6.656961120044582e-05,1.0622029825966676e-05,1.1114879727489259e-13,4.764068751293728e-05,1.866324853899421e-12,6.103360158897263e-15,1.1101576252083117e-09,1.2299672388426316e-08,9.7733883499378e-12,1.1036576008054322e-12,6.846276038081685e-10,1.3834136089473521e-11,3.931513361385455e-09,6.255857737015516e-06,3.5174408574366363e-07,2.8711497354469436e-09,4.3477425973364566e-10,3.204848547883939e-13,3.1199788952109945e-08,3.556380815167574e-09,4.1540386752271286e-08,1.3741723267895244e-10
0.0008569339209143651,0.05385198478513448,3.76,0.0,0.10078278249835086,0.5696736332296264,0.5001500904613239,4.767821683962541e-17,1.1699090479341474e-12,0.0003694841297934154,0.00015235713334116292,0.047078865984568966,9.863260319203204e-06,0.2158998862762615,0.00272987471707422,0.07013373245308993,1.6215786345683487e-05,1.3946146600356424e-05,4.539939615510903e-06,0.024098487406751697,0.0021649356386612252,2.4181309774662567e-05,0.06074237282652119,1.6546112463707533e-05,0.22304036633644408,1.3310189359884515e-06,2.2350790705598983e-05,7.768574395006638e-09,1.4018394671213444e-10,4.999463166565819e-07,8.291675184214176e-07,5.6026494954682553e-11,0.0021388500973756673,2.3134462097092922e-06,0.010605162712480194,2.9353754455611e-13,8.199883099333307e-07,1.0089499841450792e-06,1.7477165326874635e-11,0.006164813989385137,6.773124324987596e-05,1.0752692324622461e-05,1.1189182931786351e-13,4.83129079838933e-05,1.9008266949715624e-12,6.1866762144606965e-15,1.1155930972722177e-09,1.2383938334768602e-08,9.780819860130766e-12,1.1044966649663998e-12,6.85085995049802e-10,1.393217756482998e-11,3.988537210741476e-09,6.348697492220282e-06,3.524080151837674e-07,2.876569123436736e-09,4.386447400969041e-10,3.252410488411341e-13,3.159780266994277e-08,3.5631359647420217e-09,4.2403154708285935e-08,1.3926978488232423e-10
