Time (s),Volume (m^3),N2,Ne,C2H6(1),O2(2),H2O(3),C(4),CH(5),CH3(18),C2H5(31),CH4(30),H(6),C2H4(29),HO2(12),H2(9),C2H5O2(40),CH3O2(36),C2H3(28),H2O2(13),C2H2(22),OH(8),CH2O(19),HCO(16),CO(14),O(7),CH2CHO(34),C2H5O(43),C2H(21),HCCO(20),C2H5O(101),C3H6(221),C3H6(74),CH3O(26),CH2CO(27),C3H6(55),C3H7(218),C3H7(49),C2H2O(140),CO2(15),C#CC(416),C3H5(219),C2H4(47),C3H4(2022),C3H4(2032),S(1627),CH2(S)(24),CH2(T)(17),S(3168),CH2O2(165),CHO2(212)
2.9697183460233264e-14,0.6371063627084194,3.76,0.0,0.5053514313044175,0.9999999999939309,1.2799089048263692e-24,1.3083773824941517e-33,2.2409534310884662e-21,5.284772052443865e-09,1.8501595091991345e-11,1.2663232388061673e-15,1.2432327622833759e-11,2.773394744815428e-17,6.069121110531461e-12,5.1284114836126875e-18,9.432129757302556e-21,5.945430018004934e-19,1.661719641358201e-28,1.9140064324089418e-20,6.794019504858728e-35,3.614353543088119e-18,2.9527268042277074e-18,6.930760659132183e-28,2.2263581347918648e-27,4.405784593115727e-17,7.65023088266784e-36,3.218408758543726e-21,1.762556871416293e-49,1.4498236908984233e-50,4.393947619068047e-26,2.2100705570551977e-39,1.2980930373861098e-33,7.450731103852706e-19,1.8310432718862503e-39,7.443495601513434e-39,2.4517672471108706e-36,5.842512853217015e-35,1.444407007856669e-46,8.564471881875067e-28,4.460063995114628e-48,5.038639731243731e-40,6.77094079995398e-29,4.513106836594017e-47,9.295562037273057e-57,1.5188156429332087e-52,1.0754327884824005e-15,3.52918350920637e-21,1.977773209812662e-33,3.223992355067239e-32,6.4273157158098916e-27
5.939436849388e-14,0.6371063630296521,3.76,0.0,0.5053514286435281,0.9999999999878617,1.023927364320093e-23,1.0467584292043847e-32,8.9637919766136e-21,1.0569543957417996e-08,3.700352760303025e-11,2.914421347922787e-15,2.48646996093567e-11,1.1093665893287611e-16,1.2138242560840628e-11,2.0513677582122454e-17,3.772859421659381e-20,2.3781665853270674e-18,1.3293909519196795e-27,7.656025720556014e-20,1.0870551887250272e-33,1.4457417680665277e-17,1.1810917905732775e-17,5.544606201684673e-27,1.78109043997351e-26,9.093538478891343e-17,1.2240499903633677e-34,1.2873104173420756e-20,5.642146807720317e-48,4.641839824627031e-49,3.5149314253672766e-25,3.5419192902624087e-38,1.2558404850591195e-32,2.98028225351124e-18,2.934606009361879e-38,1.190906158671179e-37,3.874132131025564e-35,9.2807231741556e-34,4.622005580045509e-45,6.853601300683902e-27,1.4286794302479528e-46,8.065837989399485e-39,5.416502597183647e-28,1.4449058339240713e-45,5.954922640087045e-55,4.875899491553364e-51,2.150859546392797e-15,1.4116846968500403e-20,1.5822597885733067e-32,2.5791825655837468e-31,5.141689155996854e-26
8.909155352752673e-14,0.6371063633508844,3.76,0.0,0.5053514259826386,0.9999999999817926,2.92779294637695e-23,2.993183592551195e-32,1.904802570639842e-20,1.585431554179185e-08,5.5505712442455126e-11,4.848850541054611e-15,3.729710437534143e-11,2.3574167306304913e-16,1.820736402481935e-11,4.359161064319276e-17,8.017337187181598e-20,5.053595950500466e-18,3.801253139685804e-27,1.6269054387500442e-19,4.00110697526158e-33,3.0722017246102816e-17,2.5098215851686578e-17,1.5854105298418466e-26,5.092825722961801e-26,1.39927691316944e-16,4.505342245997884e-34,2.7354566277985747e-20,2.576399657032962e-47,2.1685799397196303e-48,1.0050134595413734e-24,1.3513288194021978e-37,4.0950880070402824e-32,6.333084732603022e-18,1.0810030560927593e-37,4.540235649114296e-37,1.4729036007966998e-34,3.532561369381125e-33,2.1102259870156492e-44,1.960034481141223e-26,6.707879883416978e-46,3.075790416540497e-38,1.5487401195579966e-27,6.782750448098148e-45,3.347688781360821e-54,2.2290746771453486e-50,3.22628173884605e-15,2.99985012825897e-20,4.5243452623762715e-32,7.374837216177797e-31,1.4701760298897812e-25
1.1878873856117346e-13,0.6371063636721171,3.76,0.0,0.5053514233217486,0.9999999999757234,6.175564453657594e-23,6.313746411470348e-32,3.2493640113419304e-20,2.1139086805565433e-08,7.400814960970671e-11,7.06961079782541e-15,4.9729541921340584e-11,4.021495573182675e-16,2.4276485502468778e-11,7.436223088742674e-17,1.367665110750208e-19,8.620827477006673e-18,8.017995990371801e-27,2.7753092228981735e-19,1.014772619716665e-32,5.2408154171340024e-17,4.281462734737257e-17,3.3440896666517884e-26,1.0742286001799495e-25,1.9103476525852187e-16,1.1426589746092825e-33,4.6662446429564326e-20,7.681226492048307e-47,6.963013875907283e-48,2.119793189302529e-24,3.6377877049657983e-37,9.770983032450105e-32,1.0803473791568968e-17,2.7436731923451836e-37,1.2215633443776495e-36,3.955560974289621e-34,9.49430495631923e-33,6.289946105656415e-44,4.134917671860783e-26,2.0920905828577314e-45,8.277396786050814e-38,3.266662823228747e-27,2.1147686767311514e-44,1.193239518693152e-53,6.652143693266401e-50,4.301699366010494e-15,5.117425627436104e-20,9.543294092816353e-32,1.5555648398705644e-30,3.1009789509928737e-25
1.7818310862846695e-13,0.6371063643145823,3.76,0.0,0.5053514179999682,0.9999999999635851,1.6867387593231897e-22,1.7246370266350662e-31,6.727377857218968e-20,3.1708628580683414e-08,1.1101361614043492e-10,1.2183132721596721e-14,7.459449394774226e-11,8.326064752447145e-16,3.6414728489855515e-11,1.539577998944747e-16,2.8315827778296505e-19,1.7848284371486753e-17,2.1899894613008074e-26,5.745925003927448e-19,3.548742685952007e-32,1.0850445028879927e-16,8.864232946590617e-17,9.133747156674246e-26,2.9340749864788913e-25,2.982121419877591e-16,3.9959801391661065e-33,9.660443300320677e-20,3.3645618171604556e-46,3.7867233049114917e-47,5.789488441173278e-24,1.4725335410871852e-36,3.3454925069728184e-31,2.2367138255522323e-17,9.606757327475422e-37,4.940699370242592e-36,1.5963012656408385e-33,3.835103240466989e-32,2.7532134225857637e-43,1.1296644898998346e-25,1.0321022704942627e-44,3.349324513914984e-37,8.921911588978635e-27,1.0423401910147296e-43,7.084774503365853e-53,2.917744713853828e-49,6.452523906529252e-15,1.0595115490515462e-19,2.6066356614856873e-31,4.248725477844685e-30,8.469524856503112e-25
2.375774786957604e-13,0.6371063649570475,3.76,0.0,0.5053514126781868,0.9999999999514466,3.5292226810661305e-22,3.60881592026306e-31,1.1441479212105753e-19,4.2278169176839926e-08,1.480200105659291e-10,1.834959591417681e-14,9.945956652254338e-11,1.416056698676054e-15,4.855297152752385e-11,2.618422912121175e-16,4.815790176424618e-19,3.035518580506271e-17,4.582239291558364e-26,9.77231308616633e-19,8.867412787698245e-32,1.8453768899906778e-16,1.5075751747418764e-16,1.9110856746912555e-25,6.139107486584462e-25,4.13166270607589e-16,9.984959738778119e-33,1.6429198432831739e-19,9.807219751212447e-46,1.2100484156725204e-46,1.2112944694424244e-23,3.991912741336022e-36,8.257505037910678e-31,3.80405110941507e-17,2.4029411681733096e-36,1.3382684571163442e-35,4.319173032733601e-33,1.0381457249155766e-31,8.021493738875821e-43,2.364175056314761e-25,3.2406984939501477e-44,9.075296711278199e-37,1.8666959490143967e-26,3.2714526646459088e-43,2.521699286778345e-52,8.514363094742827e-49,8.603331660492644e-15,1.8019749727529606e-19,5.4540795719355715e-31,8.889751728520019e-30,1.7720699074105567e-24
2.969718487630539e-13,0.637106365599513,3.76,0.0,0.5053514073564043,0.9999999999393082,6.424816584727067e-22,6.57027026093009e-31,1.747995034424282e-19,5.28477085098235e-08,1.850273991606484e-10,2.56442103294778e-14,1.2432476826003821e-10,2.1634321139599833e-15,6.069121461907306e-11,4.00036477303916e-16,7.357454090482754e-19,4.6375753617652475e-17,8.341882224913724e-26,1.4929885640409248e-18,1.8813337083549919e-31,2.8193195054903104e-16,2.3032362803864507e-16,3.479058936462926e-25,1.1176076031375989e-24,5.36452631680526e-16,2.118437758274833e-32,2.509903110291279e-19,2.382325541002686e-45,3.152414474530378e-46,2.2050038877439488e-23,8.976016147748932e-36,1.7301688623428236e-30,5.811709775289713e-17,5.1034310156692047e-36,3.0063048034379947e-35,9.695490005972658e-33,2.3310907536221924e-31,1.9475627529574435e-42,4.304888836281014e-25,8.336895683176536e-44,2.039435057670599e-36,3.398125715383913e-26,8.412289459557133e-43,7.297052936901564e-52,2.070555587492311e-48,1.0754121430011804e-14,2.753047169796299e-19,9.929179199918325e-31,1.6183451903750955e-29,3.2259160835806705e-24
4.1576058889764087e-13,0.6371063668844434,3.76,0.0,0.5053513967128357,0.9999999999150313,1.6963419325239334e-21,1.7351084757869733e-30,3.3613125439813494e-19,7.398678330692709e-08,2.590452212803615e-10,4.36887558083178e-14,1.7405556736139304e-10,4.1602810536802196e-15,8.496770096725098e-11,7.692587287502029e-16,1.4148189543650735e-18,8.917843249047722e-17,2.202566038134146e-25,2.8709637674269415e-18,6.89280323314725e-31,5.421454050107744e-16,4.4290508609672224e-16,9.185742671576785e-25,2.9508481113942784e-24,8.085454219883482e-16,7.761510215889535e-32,4.825976528388861e-19,1.2344488591698385e-44,1.7590105580804404e-45,5.821057438985617e-23,3.493071939026799e-35,5.987316466736681e-30,1.1175619080663908e-16,1.8760843335825674e-35,1.1657001292666549e-34,3.7555013986868784e-32,9.033004386030478e-31,1.0075010071373782e-41,1.1373374335516045e-24,4.715159430719767e-43,7.917781335431138e-36,8.971167869232554e-26,4.751179653957209e-42,6.110338482618991e-51,1.0778728282879326e-47,1.5055645893681665e-14,5.294171392329168e-19,2.6217660457843202e-30,4.272907449824327e-29,8.516868833941045e-24
5.345493290322278e-13,0.6371063681693739,3.76,0.0,0.5053513860692626,0.9999999998907543,3.5169430424741314e-21,3.597982958743867e-30,5.512512177760705e-19,9.512585297361684e-08,3.3306708119180435e-10,6.631531929885631e-14,2.2378689111667125e-10,6.822974342878506e-15,1.0924418753438442e-10,1.261586756314839e-15,2.3203100156013757e-18,1.462516075789118e-16,4.566588457155997e-25,4.708372734860408e-18,1.789865379706017e-30,8.891174901660818e-16,7.263646666972847e-16,1.904434576842517e-24,6.117903234717925e-24,1.1144797987440727e-15,2.0154450958254793e-31,7.913826747292197e-19,3.9792580718561396e-44,5.811222735327099e-45,1.2067004973197114e-22,9.320938609500018e-35,1.497522186646609e-29,1.8327838733301877e-16,4.88510982215591e-35,3.1015916405677848e-34,9.987354270274873e-32,2.4026510699682097e-30,3.2440452491234015e-41,2.359333788875746e-24,1.5708536490645177e-42,2.108772321198552e-35,1.8597817025699427e-25,1.5813780074302712e-41,2.5095848853822465e-50,3.4866451936560857e-47,1.9357097330003593e-14,8.682677493878094e-19,5.435894603741185e-30,8.858802894679865e-29,1.7656658933491354e-23
7.721268093014017e-13,0.6371063707392353,3.76,0.0,0.5053513647821032,0.9999999998421999,1.0567406540042301e-20,1.0815361650351256e-29,1.142828316655524e-18,1.3740397691792092e-07,4.81122912503017e-10,1.253125619529581e-13,3.2325111255029035e-10,1.4145800639480315e-14,1.5779716132580747e-10,2.6155149206393285e-15,4.8104651959536645e-18,3.032022351013917e-16,1.3722095005831523e-24,9.761297604754147e-18,7.934122226175711e-30,1.843301615980279e-15,1.5058905292749353e-15,5.722274397973037e-24,1.8382874483627723e-23,1.8278589605138276e-15,8.934073308896596e-31,1.6403382572605776e-18,2.66782247985851e-43,3.8959788830637327e-44,3.6247206475755664e-22,4.208761056984976e-34,6.190138416470376e-29,3.7996232128016327e-16,2.1810904215175963e-34,1.3899369539086338e-33,4.4734545383455325e-31,1.0763007311719325e-29,2.1684731445478996e-40,7.09866436091674e-24,1.0805749840972086e-41,9.474220740272443e-35,5.5869306393687335e-25,1.0849821674035358e-40,2.6967351077141892e-49,2.3621912192932614e-46,2.7959781206981125e-14,1.800184085634339e-18,1.6335522512347288e-29,2.6618086816053174e-28,5.304642884067225e-23
1e-12,0.6371063758789588,3.76,0.0,0.5053513443644401,0.9999999997956281,2.3833053851843827e-20,2.4405255155567114e-29,1.9123456031456722e-18,1.7795515377558332e-07,6.23146303008762e-10,1.9911777350017344e-13,4.1865450682907765e-10,2.367216660989965e-14,2.043669003389045e-10,4.3767555841986764e-15,8.049766248319679e-18,5.073622439190019e-16,3.0950385813166658e-24,1.6334237784189002e-17,2.5823383557149406e-29,3.084525187876395e-15,2.5199210592757897e-15,1.2905628883816486e-23,4.1460475328607594e-23,2.6392650373920607e-15,2.9077911362014815e-30,2.7442520219562932e-18,1.3623215594022416e-42,1.9042734922654996e-43,8.171651574979376e-22,1.3707131404606051e-33,1.8868828169912572e-28,6.358043652192253e-16,7.1834471726607525e-34,4.4721340963999e-33,1.4391622472900297e-30,3.4622009698265174e-29,1.1020987828587512e-39,1.60394533310471e-23,5.498027991876297e-41,3.0606164150094555e-34,1.259674783720802e-24,5.4963364714751395e-40,2.3190292789153757e-48,1.23158017604071e-45,3.621079838986423e-14,3.0125735511588514e-18,3.6848928416589744e-29,6.00324256659718e-28,1.1961640201483449e-22
1.2472817698397494e-12,0.6371063758789588,3.76,0.0,0.5053513222077304,0.9999999997450895,4.543277271887725e-20,4.6538680989846703e-29,2.971295392436561e-18,2.2196016325072902e-07,7.772830195141383e-10,2.982830374753017e-13,5.221858522329192e-10,3.6782353502364694e-14,2.5490311153971225e-10,6.8004910692917686e-15,1.2507549096505348e-17,7.88311583377575e-16,5.900335614294637e-24,2.5379527711585968e-17,5.852543916145453e-29,4.792625662758461e-15,3.915376641235658e-15,2.4601876128482735e-23,7.903685519602433e-23,3.660655204727816e-15,6.590138059502673e-30,4.263046492892902e-18,3.5236195541578126e-42,4.873693015982124e-43,1.5573675017033338e-21,3.105516176759424e-33,4.168669164260367e-28,9.87872347478634e-16,1.635502134972559e-33,1.0083985963418223e-32,3.244981693464156e-30,7.806081975414428e-29,2.847488012407811e-39,3.061057460092294e-23,1.4204120159118961e-40,6.9121751455967415e-34,2.400879632674912e-24,1.418548978245978e-39,6.553330500643586e-48,3.2004307446509914e-45,4.51642733421809e-14,4.681102271216114e-18,7.025284696037005e-29,1.144389973009536e-27,2.2799906785325016e-22
2.197591690916445e-12,0.6371063861584076,3.76,0.0,0.5053512370587698,0.9999999995508629,2.5583844928460185e-19,2.6251756299089724e-28,9.20921105244529e-18,3.910722896953437e-07,1.3697969999044514e-09,8.641257875488379e-13,9.2008052812816e-10,1.140285275487804e-13,4.4911502251150944e-10,2.107922100348575e-14,3.876954990614176e-17,2.443294935884805e-15,3.3234439696258113e-23,7.86652926480344e-17,6.187521875106438e-28,1.4855095785660764e-14,1.2136173318560454e-14,1.3853570909624895e-22,4.4509918457152385e-22,8.950381624749722e-15,6.967297864423345e-29,1.3201667030760755e-17,7.245997264930053e-41,9.383516931023254e-42,8.757705549579142e-21,3.293839348730137e-32,4.055216471018501e-27,3.0617381339629456e-15,1.7884324530140314e-32,1.0334537606368019e-31,3.327335225775785e-29,7.998592546334322e-28,5.78977303980316e-38,1.7344984065030095e-22,2.867428804857962e-39,7.166218382527047e-33,1.350638098817738e-23,2.8326606601487946e-38,2.587212615543843e-46,6.926728631363582e-44,7.95697580527049e-14,1.4513130677613812e-17,3.958520582457152e-28,6.444096874151596e-27,1.2831231759950713e-21
4.0982115330698366e-12,0.6371064067173157,3.76,0.0,0.5053510667599883,0.999999999162387,1.6988754987638308e-18,1.7492016859255374e-27,3.200697587763261e-17,7.29295557702796e-07,2.5555999489955704e-09,2.875414912677258e-12,1.7159707415126123e-09,3.9649063239061847e-13,8.375388867892468e-10,7.327454022902726e-14,1.3477144614812905e-16,8.491822860325035e-15,2.20808746350827e-22,2.7343368355657103e-16,8.010519498376288e-27,5.1635574052914344e-14,4.2185968723969694e-14,9.199218177697412e-22,2.9560604229056647e-21,2.602632984774456e-14,9.019942428413354e-28,4.580440486921613e-17,1.889372302356e-39,2.3263190977957903e-40,5.799289515717264e-20,4.4293201644981335e-31,4.955480209578888e-26,1.0640726075967882e-14,2.470777885945723e-31,1.3010514119157964e-30,4.195672321561614e-28,1.0069313198261171e-26,1.4766143582850058e-36,1.1662785374235693e-21,7.435989991637044e-38,9.232127089927587e-32,8.950914777263214e-23,7.192295035638929e-37,1.328944407394827e-44,1.9818584143834612e-42,1.4836675226198894e-13,5.047296364578246e-17,2.6319661282621403e-27,4.278974065662494e-26,8.510079244762223e-21
5.9988313752232275e-12,0.6371064272762368,3.76,0.0,0.5053508964600599,0.9999999987738805,5.104874996178679e-18,5.270323231872483e-27,6.85647249188362e-17,1.0675175125367611e-06,3.742436115646847e-09,6.059504829716814e-12,2.5119955356238808e-09,8.496803271922223e-13,1.2259628077190843e-09,1.5699061364839815e-13,2.8875246055882123e-16,1.819111835046795e-14,6.637539009380618e-22,5.85797484350825e-16,3.218477925579764e-26,1.106237747273916e-13,9.038122333601719e-14,2.7642144261205277e-21,8.883498580142159e-21,5.176422417476942e-14,3.624054784751423e-27,9.797959686047864e-17,9.833818804736346e-39,1.2462877115847987e-39,1.7392451616641691e-19,1.8908498057774014e-30,2.0249849982169486e-25,2.2793515469189704e-14,1.028319180935358e-30,5.362399123742466e-30,1.7309070227622038e-27,4.150197861510563e-26,7.587075503585707e-36,3.5345876252699305e-21,3.977256969965578e-37,3.8558124990275723e-31,2.6859113689916355e-22,3.8054640262875507e-36,8.694235857898423e-44,1.0704453768698078e-41,2.1714514290774213e-13,1.0818010645579839e-16,7.91561774588112e-27,1.2857322697510562e-25,2.554997398262845e-20
7.899451217376618e-12,0.6371064478351713,3.76,0.0,0.5053507261589844,0.999999998385343,1.1312097261375023e-17,1.1710017708217422e-26,1.18878839054856e-16,1.40573815419995e-06,4.930305360204842e-09,1.0416390233757901e-11,3.308155048239097e-09,1.4737391008274466e-12,1.614386785589648e-09,2.722324951961525e-13,5.007246043356527e-16,3.15402781500921e-14,1.4713836571662302e-21,1.0157561638051308e-15,8.836950212394349e-26,1.9182017744425927e-13,1.5672360413284579e-13,6.125305827155038e-21,1.968741000785317e-20,8.616400088502427e-14,9.950586406579026e-27,1.6964157267219016e-16,3.3014058551466343e-38,4.335966327019611e-39,3.847029452975502e-19,5.490207135261496e-30,5.665136993031045e-25,3.951842171669711e-14,2.9154108042044036e-30,1.506819300470504e-29,4.8682072940097474e-27,1.1662212396753361e-25,2.5093045476468545e-35,7.89554157834765e-21,1.3717855402089582e-36,1.0977336287223575e-30,5.944048513023045e-22,1.296562631804357e-35,3.503773999236038e-43,3.702202741843912e-41,2.859049719641741e-13,1.8766196184511355e-16,1.7555105996133896e-26,2.849026704207728e-25,5.657196339227776e-20
9.80007105953001e-12,0.6371064683941192,3.76,0.0,0.5053505558567619,0.9999999979967751,2.118717909132516e-17,2.1991649739001112e-26,1.829455794594028e-16,1.743957482694993e-06,6.119207538451824e-09,1.5946065795519338e-11,4.104449421789411e-09,2.268813232800945e-12,2.0028108206993365e-09,4.190054189901959e-13,7.707002891096511e-16,4.853836914175407e-14,2.756871471633218e-21,1.5633091884668142e-15,1.9727067718354415e-25,2.952252816127244e-13,2.412148360727334e-13,1.1472446618023144e-20,3.687783917953697e-20,1.2922559589948133e-13,2.22131994521557e-26,2.6070219869056956e-16,8.753326006367168e-38,1.18554869993151e-38,7.192294229321221e-19,1.2881926506205795e-29,1.2838525677112579e-24,6.081370443427411e-14,6.711858002732446e-30,3.4231583505340557e-29,1.1069657981395816e-26,2.649476533715074e-25,6.543963686306423e-35,1.4905416659553778e-20,3.72486583083134e-36,2.5274760877459536e-30,1.1118572639429578e-21,3.474293169174546e-35,1.0863879260545467e-42,1.007296148814266e-40,3.5464628281447105e-13,2.8894686507981277e-16,3.2907245174352895e-26,5.33598432298077e-25,1.058732987315303e-19
1e-11,0.6371065095120546,3.76,0.0,0.505350537942359,0.9999999979558991,2.2471930517789913e-17,2.333200291147976e-26,1.9048412826548465e-16,1.7795351849867894e-06,6.244329909361544e-09,1.6595912483734846e-11,4.188220619231559e-09,2.3623945960317277e-12,2.0436697081082933e-09,4.362777198097452e-13,8.024715386941981e-16,5.053849388213649e-14,2.9241599154833415e-21,1.6277426244838408e-15,2.1286666890646283e-25,3.0739358747292434e-13,2.511576183422602e-13,1.2168109677516464e-20,3.9114501500236885e-20,1.3425880189642357e-13,2.39693653279197e-26,2.7140530135714355e-16,9.625988126551916e-38,1.3078538097769986e-38,7.626930428927928e-19,1.3975941449766956e-29,1.3873905217278129e-24,6.331938855008886e-14,7.268080881011582e-30,3.699871878545668e-29,1.196578685196006e-26,2.8636604257125095e-25,7.179577452682285e-35,1.5822659780623858e-20,4.1075348839828164e-36,2.7361749911751696e-30,1.1791134936711157e-21,3.824073895183433e-35,1.2181637315549488e-42,1.11111367281874e-40,3.61876205583729e-13,3.0086961663794652e-16,3.4905781159062017e-26,5.659531722462626e-25,1.1228365534068398e-19
