Time (s),Volume (m^3),N2,Ne,C2H6(1),O2(2),H2O(3),C(4),CH(5),CH3(18),C2H5(31),CH4(30),H(6),C2H4(29),HO2(12),H2(9),C2H5O2(40),CH3O2(36),C2H3(28),H2O2(13),C2H2(22),OH(8),CH2O(19),HCO(16),CO(14),O(7),CH2CHO(34),C2H5O(43),C2H(21),HCCO(20),C2H5O(101),C3H6(221),C3H6(74),CH3O(26),CH2CO(27),C3H6(55),C3H7(218),C3H7(49),C2H2O(140),CO2(15),C#CC(416),C3H5(219),C2H4(47),C3H4(2022),C3H4(2032)
2.471691986464469e-06,0.2980627746167436,3.76,0.0,0.03802446652434041,0.8145585021926428,0.21399264967631362,8.841898000614643e-09,4.848698073712818e-07,0.031026034913138583,0.0005187302994219562,0.13190245842206416,0.007996097944408488,0.325108911299566,0.004053233858744402,0.5000859747413464,1.15250911861575e-07,3.407161440694773e-06,0.0014608574984982792,0.0008620145592011946,0.10968642566610705,0.0024333514996281633,0.013625774503416874,0.0012844291021016773,0.11893725399640902,0.0006216841173545045,0.0001295504875018794,1.0988358999811908e-08,7.149216074226173e-05,0.0007328819849052588,8.925393257856247e-07,5.614991352282244e-06,0.012373630982179603,1.2209996412575804e-05,0.007807461713302582,1.4714029170516138e-08,3.2812681125376446e-06,2.1603805447435296e-06,3.611280074781482e-08,0.0007336336181425096,0.0024576604106294766,0.0007839158868259006,9.667961891336566e-09,0.0037957642248744226,5.922180175287443e-08
2.478627807952204e-06,0.2980983438011874,3.76,0.0,0.03778507519197485,0.8141002493555844,0.21449182546933507,8.861103164196952e-09,4.858817239047531e-07,0.030991211810015632,0.0005160189498968413,0.13194240903949497,0.007992321248396685,0.32478273286116016,0.0040499761629062625,0.5005860819141303,1.1459573284949068e-07,3.4010003258648917e-06,0.0014592029023590585,0.0008603238484815403,0.11000723889167813,0.0024324341200248505,0.013617275476411284,0.0012826689435278178,0.1193512338620457,0.0006208891622172353,0.0001292978757672817,1.096839537100548e-08,7.158915309189797e-05,0.000734317050545594,8.91192141453068e-07,5.607687342752964e-06,0.01237067150944802,1.2185446777035945e-05,0.007823593080456659,1.4696344607489049e-08,3.278488000241735e-06,2.1579671228213393e-06,3.6182647492045876e-08,0.0007376056218219791,0.002466467188599834,0.0007835616999612891,9.65480440625217e-09,0.0038071623330621033,5.943305824060088e-08
2.492499450927674e-06,0.29816914859499205,3.76,0.0,0.03731205940224027,0.8131856123019208,0.21548828223145958,8.899476248905651e-09,4.878936041683261e-07,0.030922413556300377,0.0005106688860757831,0.13202080712214723,0.00798494479384575,0.32412821939451386,0.0040434020193287745,0.5015801663309708,1.1330324763808097e-07,3.38880039905191e-06,0.001455906891098125,0.0008569337573523346,0.11064731067073116,0.002430627750226431,0.0135999847472423,0.0012791534133521473,0.12017792559471667,0.000619308805487372,0.0001287949674246465,1.092869072968888e-08,7.178188051768642e-05,0.0007371703185538095,8.88506387800185e-07,5.593143662301925e-06,0.012364415456972618,1.2136605019224953e-05,0.00785564000445328,1.4661091780938137e-08,3.272920027376931e-06,2.1531487853518363e-06,3.632141658130045e-08,0.0007455697205356154,0.0024840143221200686,0.0007828423327104175,9.628632884088256e-09,0.0038298299915211884,5.985397879727983e-08
2.506371093903144e-06,0.29823951360398626,3.76,0.0,0.03684661228310672,0.8122734455831772,0.2164822366002727,8.93780476584806e-09,4.898898299123955e-07,0.030854730239994806,0.0005054138757872351,0.13209723103365886,0.00797780126747102,0.3234709149472535,0.004036751450016256,0.5025661687173079,1.1203413381960365e-07,3.3767611246676356e-06,0.001452628435894594,0.0008535328437703866,0.11128531962824947,0.0024288589517505866,0.013582311304207801,0.0012756445145148802,0.12100293052828132,0.0006177411298622296,0.0001282951352128066,1.0889280171467193e-08,7.19729600587283e-05,0.0007400014530772519,8.858321595342979e-07,5.578685240442118e-06,0.012357718293945195,1.2088104865772987e-05,0.007887400633460799,1.4625993672095783e-08,3.2673427675690366e-06,2.148342161805409e-06,3.645895885158255e-08,0.0007535605598248243,0.002501472595904372,0.000782108693891217,9.602650835936754e-09,0.0038523264275582792,6.027276908370211e-08
2.520242736878614e-06,0.2983094447004549,3.76,0.0,0.03638859213396077,0.8113637240922683,0.21747371706342103,8.976094689044548e-09,4.91870734711404e-07,0.03078814337200999,0.0005002518171077828,0.13217171607602823,0.007970887141445273,0.3228109185290686,0.0040300267011334845,0.5035441965924594,1.1078785392584409e-07,3.3648796529026903e-06,0.001449367508039406,0.0008501219689879422,0.11192127777696727,0.0024271273882294697,0.013564264012597322,0.0012721425318499464,0.12182625341584147,0.0006161860652420167,0.00012779836563845523,1.0850160434649545e-08,7.216242523138192e-05,0.0007428108677967012,8.831694971958018e-07,5.564311438578213e-06,0.01235058987631636,1.2039944172245529e-05,0.007918876702402206,1.4591049826593849e-08,3.261757427017738e-06,2.143547675272304e-06,3.659528113888199e-08,0.0007615780840380272,0.0025188416683788184,0.0007813612351600262,9.576856126500173e-09,0.003874651882676023,6.068942098371459e-08
2.5341143798540843e-06,0.29837894764247636,3.76,0.0,0.03593786047787223,0.8104564230429261,0.2184627517047563,9.014351845599288e-09,4.938366459477556e-07,0.030722634811716644,0.0004951806638614622,0.1322442967316659,0.007964198953526914,0.3221483265312061,0.004023229967408615,0.5045143553201958,1.0956388531062135e-07,3.3531531920464995e-06,0.001446124071984724,0.0008467019682350352,0.11255519704000008,0.0024254327247014615,0.013545851560555964,0.0012686477352678183,0.12264789913371199,0.0006146435396695397,0.00012730464451704202,1.081132828636513e-08,7.235030881489837e-05,0.000745598968100208,8.805184349202929e-07,5.550021610942485e-06,0.01234303985560705,1.1992120743099424e-05,0.007950069937414907,1.4556259751078924e-08,3.2561651603902477e-06,2.1387657238466154e-06,3.673039025583492e-08,0.0007696222395563452,0.0025361212138500723,0.0007806003947581368,9.55124663656132e-09,0.003896806615719463,6.110392675848469e-08
2.5479860228295543e-06,0.29844802806721227,3.76,0.0,0.03549428197090017,0.8095515179658466,0.21944936821099006,9.052581920249101e-09,4.957878849065986e-07,0.030658186760427298,0.0004901984239105347,0.13231500668674118,0.007957733305870286,0.32148323280742064,0.00401636339336065,0.5054767481628551,1.0836171967858566e-07,3.3415790072514283e-06,0.0014428980857765954,0.0008432736513894671,0.11318708924895127,0.0024237746277636293,0.013527082463188615,0.0012651603804236884,0.12346787267362512,0.0006131134794814754,0.00012681395702393764,1.0772780523716757e-08,7.253664286852436e-05,0.0007483661512318823,8.778790007677501e-07,5.53581510524813e-06,0.012335077683533773,1.194463233617091e-05,0.007980982055739692,1.4521622915045222e-08,3.2505670729565156e-06,2.133996681516749e-06,3.6864292990765954e-08,0.0007776929747364843,0.002553310922086488,0.0007798265979489491,9.525820262658401e-09,0.0039187909021835745,6.151627903622324e-08
2.5618576658050244e-06,0.2985166915017107,3.76,0.0,0.03505772431732129,0.8086489847049274,0.22043359387804534,9.090790459157194e-09,4.977247668631287e-07,0.030594781755116894,0.0004853031575470184,0.13238387885300743,0.007951486863892692,0.3208157287494483,0.004009429074461271,0.5064314763321549,1.0718086264077665e-07,3.3301544193319266e-06,0.0014396895014475745,0.0008398378036131051,0.11381696614228036,0.0024221527657039728,0.013507965066425398,0.0012616807093298937,0.12428617913556872,0.0006115958094447311,0.00012632628774062664,1.0734513974146317e-08,7.272145874755361e-05,0.000751112806436143,8.752512170363811e-07,5.521691263712744e-06,0.012326712616383092,1.1897476666956259e-05,0.008011614765627461,1.448713875376111e-08,3.2449642226307493e-06,2.1292408993571228e-06,3.699699610717172e-08,0.0007857902398574252,0.0025704104979259,0.0007790402574250042,9.500574918337317e-09,0.003940605033570634,6.192647080302022e-08
2.5896009517559645e-06,0.2986527889606121,3.76,0.0,0.034205157162516125,0.8068509385512974,0.22239497996025417,9.167164443173396e-09,5.015566912663112e-07,0.03047103267280931,0.00047576603975076575,0.13251623771402232,0.00793963856863436,0.3194738433014833,0.003995365345227065,0.5083183335255891,1.0488116378580966e-07,3.307743588756011e-06,0.001433324318624641,0.0008329465359127473,0.11507072046221654,0.0024190164285000063,0.013468717934004698,0.001254745321575771,0.12591781172828587,0.0006085973317898083,0.00012535993940716487,1.0658811977460168e-08,7.308665797758007e-05,0.0007565460508735062,8.70030662916881e-07,5.493688920376761e-06,0.012308809869262385,1.1804154215695983e-05,0.008072048747694714,1.4418626042135386e-08,3.2337482394818324e-06,2.11977041162296e-06,3.7258830411396996e-08,0.0008020641703562863,0.0026043381449530898,0.000777431535389633,9.45061906214094e-09,0.0039837240736480825,6.274034648672169e-08
2.6173442377069047e-06,0.29878728207511757,3.76,0.0,0.03337915856425862,0.805062097453975,0.2243471207378584,9.24351553738413e-09,5.05334824313906e-07,0.030351254339153755,0.0004665547824722874,0.13264162190508658,0.007928628614415905,0.31812335478522186,0.003981054604895066,0.5101756974207309,1.0266109549487083e-07,3.2859003353543404e-06,0.0014270280333476134,0.0008260339754988999,0.11631655199271002,0.002416021097596872,0.01342817368757565,0.0012478432570088068,0.1275428396254208,0.0006056474782686849,0.00012440546590073703,1.058419753515993e-08,7.344614387496586e-05,0.0007619016608163159,8.648568466405771e-07,5.4660092457719064e-06,0.012289401915699943,1.1712134415376017e-05,0.00813138536691404,1.4350716519803957e-08,3.2225247985695814e-06,2.1103566505735754e-06,3.751594676144562e-08,0.0008184436698162396,0.0026379020808960673,0.000775777293401605,9.401362745770199e-09,0.004026166365182184,6.354550452283906e-08
2.645087523657845e-06,0.2989202113012483,3.76,0.0,0.03257877182132556,0.8032822790531776,0.2262902211373499,9.319883502134086e-09,5.090614805593095e-07,0.030235318504715235,0.00045765560011205766,0.13276026891927728,0.007918432489081256,0.3167649128546459,0.003966511964278118,0.5120043087687678,1.0051716048443877e-07,3.264605110567689e-06,0.0014208000816113566,0.0008191055762255895,0.11755455115665633,0.0024131641914684515,0.013386393377132507,0.0012409760178173977,0.12916130686342042,0.0006027456031098644,0.00012346272670259018,1.0510646390784312e-08,7.380014355385601e-05,0.0007671824768552991,8.597297677942339e-07,5.438646874257683e-06,0.012268556195688516,1.1621397851139961e-05,0.008189637958363617,1.4283404708793199e-08,3.2113008454405694e-06,2.1010017030823903e-06,3.776839832335416e-08,0.0008349284046051338,0.0026711004495140497,0.0007740804191327469,9.3527899639069e-09,0.004067934755902491,6.434190080056954e-08
2.672830809608785e-06,0.2990516154891078,3.76,0.0,0.03180308169427141,0.8015113056360913,0.2282244804126903,9.3963062307639e-09,5.127388868528919e-07,0.030123101705111517,0.00044905540597596266,0.1328724057409493,0.007909026586856303,0.3153991342302665,0.003951751852699217,0.5138048799513746,9.844604549819816e-08,3.2438391470655845e-06,0.001414639835104023,0.0008121664537774259,0.1187848067799038,0.0024104431651793315,0.01334343568608036,0.001234144938902286,0.13077325862376604,0.0005998910465023421,0.0001225315754961503,1.0438134798098976e-08,7.4148874339595e-05,0.0007723912252727546,8.546493591792084e-07,5.411596432063439e-06,0.01224633741181445,1.1531924766842052e-05,0.008246819707558624,1.4216684816254926e-08,3.2000827347568366e-06,2.0917073807160697e-06,3.80162378244002e-08,0.0008515180672654576,0.002703931601701279,0.0007723436340534947,9.304885043330109e-09,0.004109032295197895,6.512949613338327e-08
2.700574095559725e-06,0.2991815320720679,3.76,0.0,0.031051212257231307,0.799749004016153,0.2301500923269943,9.47281985521156e-09,5.163691852061769e-07,0.030014485074462426,0.00044074177147595617,0.13297824939869587,0.007900388174287497,0.3140266045795323,0.0039367880493967064,0.515578096305482,9.644461017854235e-08,3.2235844248543998e-06,0.0014085466097838797,0.0008052214032670216,0.1200074060716359,0.0024078555125479737,0.013299357033595131,0.0012273512021340775,0.13237874107111516,0.0005970831375372374,0.00012161186115286329,1.0366639523866133e-08,7.449254421991444e-05,0.0007775305224724421,8.496154937533837e-07,5.384852556292062e-06,0.012222807647805844,1.1443695153469173e-05,0.008302943649595116,1.4150550792614605e-08,3.188876277166198e-06,2.0824752449037875e-06,3.825951754306222e-08,0.0008682123751736377,0.002736394085439078,0.0007705695036090231,9.257632654386913e-09,0.004149462218469056,6.590825602164541e-08
2.728317381510665e-06,0.29930999703594324,3.76,0.0,0.030322324867830156,0.7979952054131605,0.23206724532903822,9.549458846210113e-09,5.199544356677325e-07,0.029909354163384735,0.00043270288773311947,0.13307800748777648,0.00789249535687875,0.31264788028619467,0.003921633713630854,0.5173246173835045,9.450987659762676e-08,3.203823638599872e-06,0.001402519673654367,0.0007982749161567604,0.12122243461085273,0.0024053987679169423,0.013254211672362128,0.001220595849508094,0.13397780120494726,0.0005943211968649774,0.0001207034286225479,1.0296137848648514e-08,7.483135227399473e-05,0.0007826028793226563,8.446279910366281e-07,5.358409911343095e-06,0.012198026482230338,1.1356688827411271e-05,0.008358022668693146,1.40849963830214e-08,3.1776867824378756e-06,2.0733066299643266e-06,3.849828930063422e-08,0.0008850110692754051,0.0027684866362693785,0.0007687604467909628,9.211017819328626e-09,0.004189227932497595,6.66781504274775e-08
2.7560606674616053e-06,0.29943704504107155,3.76,0.0,0.029615616253879703,0.7962497453347805,0.23397612272420126,9.62625610925902e-09,5.234966192487776e-07,0.02980759876218494,0.00042492752974949066,0.13317187866235616,0.00788532704646237,0.3112634901103749,0.003906301413465175,0.5190450781488481,9.26390195381642e-08,3.1845401663009148e-06,0.0013965582537499974,0.0007913311964632748,0.12242997633841468,0.0024030705075657097,0.013208051781653652,0.001213879795198242,0.13557048672416627,0.0005916045390626803,0.00011980611972996522,1.0226607565984519e-08,7.516548908274623e-05,0.0007876107053927405,8.396866228960845e-07,5.332263202718709e-06,0.012172051097209726,1.1270885499615524e-05,0.008412069498111683,1.4020015172025704e-08,3.1665190990612913e-06,2.0642026640514145e-06,3.873260445432543e-08,0.0009019139128961897,0.002800208168283598,0.0007669187451025663,9.16502591790906e-09,0.004228333001816818,6.743915356167817e-08
2.7838039534125455e-06,0.2995627094652261,3.76,0.0,0.028930316718119707,0.7945124634599193,0.23587690283942894,9.70324307565619e-09,5.269976407903895e-07,0.029709112729875038,0.0004174050229865743,0.13326005309723607,0.007878862929565323,0.30987393673886465,0.0038908031531638093,0.5207400901053354,9.082935744374129e-08,3.1657180392581036e-06,0.0013906615423569081,0.0007843941762028279,0.12363011355433737,0.0024008683507784393,0.013160927555620986,0.001207203836526383,0.13715684590444902,0.0005889324747186665,0.00011891977387895245,1.0158026979874498e-08,7.549513711732208e-05,0.0007925563130646851,8.347911188049796e-07,5.306407188524981e-06,0.012144936381954867,1.1186264836740814e-05,0.008465096720417014,1.3955600622193417e-08,3.15537765059554e-06,2.055164288233082e-06,3.8962513891846876e-08,0.0009189206906270697,0.002831557765632992,0.0007650465509095557,9.119642690286077e-09,0.0042667811360877755,6.819124368289363e-08
2.8115472393634856e-06,0.2996870224663167,3.76,0.0,0.02826568845359204,0.7927832035241638,0.23776975918235718,9.780449787551633e-09,5.304593317250046e-07,0.029613793829121927,0.0004101252120337388,0.1333427129209669,0.007873083436854693,0.30847969823304794,0.003875150399244463,0.522410242364236,8.907834395311956e-08,3.1473419132991744e-06,0.001384828702571329,0.0007774675300981675,0.1248229269197374,0.002398789960609728,0.013112887287040636,0.0012005686639712113,0.13873692748727615,0.0005863043122780184,0.00011804422867535858,1.0090374900727836e-08,7.582047110836959e-05,0.000797441921513513,8.299411706003882e-07,5.280836688944057e-06,0.012116735031330306,1.110280651493354e-05,0.008517116768059087,1.3891746107344515e-08,3.1442664690550986e-06,2.046192273865192e-06,3.918806802730952e-08,0.0009360312072811194,0.0028625346745277907,0.0007631458952214407,9.074854237793548e-09,0.00430457617840704,6.893440290828526e-08
2.8392905253144257e-06,0.29981001503852217,3.76,0.0,0.027621023957750318,0.7910618132073663,0.23965486059499963,9.857904977929429e-09,5.338834527994264e-07,0.029521543566946574,0.00040307843123567317,0.1334200326233903,0.007867969713526785,0.30708122938570037,0.0038593541052919554,0.5240561026551631,8.738355998568994e-08,3.129397041255063e-06,0.0013790588732986945,0.0007705546895964615,0.12600849546267792,0.002396833044411787,0.013063977446946009,0.0011939748703588256,0.14031078057916416,0.0005837193596888225,0.00011717932048277317,1.0023630640033567e-08,7.614165839949492e-05,0.0008022696605579191,8.251364368003341e-07,5.2555465940425365e-06,0.012087497639866548,1.1020490266950458e-05,0.0085681419242011,1.3828444941328663e-08,3.133189225580329e-06,2.037287238415089e-06,3.9409316798284666e-08,0.0009532452869122823,0.002893138295672487,0.0007612186949699479,9.030647022030204e-09,0.00434172209443629,6.966861703444261e-08
2.867033811265366e-06,0.29993171706456817,3.76,0.0,0.02699564453654116,0.7893481440234814,0.24153237140224884,9.93563614697692e-09,5.372716967719631e-07,0.029432267041079086,0.00039625547720940365,0.13349217943986227,0.007863503590606601,0.30567896299501474,0.0038434247356189336,0.52567821828532,8.574270635187474e-08,3.111869246630651e-06,0.0013733511737390892,0.0007636588562306306,0.1271868965873285,0.0023949953541598907,0.013014242760461163,0.001187422959308929,0.1418784545599894,0.0005811769258621533,0.00011632488491868991,9.957774004232933e-09,7.645885928383773e-05,0.0008070415743808578,8.203765465369629e-07,5.230531870154834e-06,0.012057272791517774,1.0939295923469671e-05,0.008618184323764927,1.3765690402941199e-08,3.12214925862008e-06,2.0284496598790548e-06,3.9626309663905817e-08,0.0009705627718911206,0.002923368177098654,0.0007592667598285586,8.987007862483465e-09,0.004378222962275454,7.039387536764017e-08
2.894777097216306e-06,0.30005215736529756,3.76,0.0,0.02638889889387417,0.7876420512128088,0.24340245155524978,1.0013669634350948e-08,5.406256910199205e-07,0.02934587279202337,0.00038964758309283526,0.13355931371334903,0.007859667557265042,0.3042733110604467,0.003827372287815364,0.5272771170493109,8.415359684866955e-08,3.094744898421059e-06,0.001367704707388098,0.0007567830143356864,0.12835820608605059,0.0023932746865865232,0.01296372627899115,0.0011809133529673565,0.14343999899975762,0.0005786763219541185,0.0001154807572936134,9.892785287837264e-09,7.677222732286861e-05,0.0008117596251161684,8.156611031303366e-07,5.205787564973178e-06,0.012026107145298733,1.085920344920043e-05,0.008667255954670137,1.3703475757307774e-08,3.11114959985274e-06,2.019679889927449e-06,3.983909560391529e-08,0.000987983522034415,0.002953224007374731,0.0007572917985935503,8.943923932879056e-09,0.004414082963038501,7.111017056295207e-08
2.922520383167246e-06,0.3001713637469229,3.76,0.0,0.0258001618025819,0.7859433936367697,0.2452652567696987,1.0092030686433017e-08,5.439470000492642e-07,0.029262272660852687,0.0003832463943773854,0.1336215892354087,0.007856444734180562,0.30286466590428374,0.003811206314213054,0.5288533080914342,8.26141517972366e-08,3.0780108870595907e-06,0.0013621185656058404,0.0007499299431321902,0.12952249815407635,0.002391668883143767,0.0129124694488958,0.0011744463990742886,0.1449954635832457,0.0005762168624910716,0.00011464677299728349,9.828645265755978e-09,7.708190964971843e-05,0.0008164256962988236,8.109896873267404e-07,5.181308811506064e-06,0.011994045516916641,1.0780192974268787e-05,0.008715368659243808,1.3641794274136186e-08,3.100192998040184e-06,2.01097816589299e-06,4.004772311856701e-08,0.0010055074137858726,0.0029827056091752467,0.0007552954251470534,8.901382756505968e-09,0.004449306372094783,7.181749847182112e-08
2.9502636691181863e-06,0.30028936304585263,3.76,0.0,0.02522883285160959,0.7842520336752761,0.2471209386592173,1.0170743519600215e-08,5.472371279492204e-07,0.029181381652633804,0.00037704394624811955,0.1336791535674166,0.007853818847868925,0.3014534012239664,0.003794935942307056,0.5304072827232199,8.112239199348312e-08,3.0616546014660433e-06,0.0013565918308099203,0.0007431022282001771,0.13067984540642444,0.0023901758298277057,0.01286051217683268,0.0011680223774420259,0.14654489804182474,0.0005737978663604396,0.00011382276783939704,9.765335185031084e-09,7.738804725875775e-05,0.0008210415961805256,8.063618602356494e-07,5.157090831082788e-06,0.011961130956583164,1.0702244821368462e-05,0.00876253413577443,1.358063924327917e-08,3.0892819409644723e-06,2.0023446216939464e-06,4.0252240229300844e-08,0.0010231343394443838,0.0030118129331866647,0.0007532791640327865,8.859372200717362e-09,0.004483897550926226,7.251585799755664e-08
2.9780069550691264e-06,0.30040618117103524,3.76,0.0,0.024674335263692792,0.7825678371267111,0.24896964486400433,1.024983138062682e-08,5.504975207826256e-07,0.029103117805321,0.00037103264234480103,0.13373214834351493,0.007851774205952063,0.30003987308061153,0.0037785698941914603,0.5319395151992503,7.967643305000385e-08,3.045663907139923e-06,0.0013511235793255679,0.0007363022723721153,0.13183031889670946,0.002388793456888823,0.012807892891984163,0.001161641505904889,0.14808835209175825,0.000571418657678865,0.00011300857835104707,9.702836756199976e-09,7.769077528090338e-05,0.0008256090609138708,8.017771659982851e-07,5.133128935540933e-06,0.011927404823223393,1.0625339529137906e-05,0.008808763940185742,1.3520003987958217e-08,3.0784186755991637e-06,1.993779297784264e-06,4.045269448010952e-08,0.0010408642064361037,0.0030405460523250994,0.0007512444556766639,8.817880470732138e-09,0.004517860939547781,7.320525095817707e-08
3.0057502410200665e-06,0.3005218431439943,3.76,0.0,0.024136114778667787,0.7808906731105402,0.2508115191749374,1.0329316603434366e-08,5.537295688750217e-07,0.029027402063981474,0.00036520523482279647,0.13378070955654658,0.0078502956733944,0.2986244208283921,0.0037621165050645616,0.5334504634538314,7.827448009921649e-08,3.0300271252543414e-06,0.001345712883918101,0.0007295323060702596,0.13297398813755196,0.002387519738437713,0.012754648605353835,0.0011553039457788583,0.1496258753783897,0.0005690785665455521,0.00011220404204972714,9.641132144337214e-09,7.799022324469377e-05,0.0008301297576072701,7.972351342107383e-07,5.109418528699241e-06,0.011892906855269742,1.0549457872174053e-05,0.00885406948781192,1.3459881875913202e-08,3.067605226682984e-06,1.9852821502285974e-06,4.064913293951951e-08,0.0010586969366272203,0.003068905156244479,0.0007491926612774409,8.776896102869263e-09,0.004551201049447811,7.388568195608959e-08
3.0334935269710067e-06,0.3006363731368063,3.76,0.0,0.023613638598533975,0.779220413972564,0.2526467016532582,1.040922066171975e-08,5.569346090171115e-07,0.028954158160229768,0.0003595548056178988,0.13382496782798278,0.007849368649693204,0.2972073679885003,0.003745583740845586,0.5349405698005799,7.691482282667302e-08,3.014733012718567e-06,0.001340358816042441,0.0007227943971095355,0.1341109211223481,0.0023863526919577593,0.012700814966277776,0.0011490098068630686,0.15115751742574185,0.0005667769296936436,0.00011140899767021283,9.580203959780522e-09,7.828651532472147e-05,0.0008346052872525913,7.927352821198968e-07,5.0859551072162585e-06,0.011857675238191855,1.0474580878050264e-05,0.0088984620552582,1.3400266328733617e-08,3.056843413837449e-06,1.9768530589844114e-06,4.084160220311149e-08,0.0010766324656748209,0.003096890546117826,0.0007471250673870798,8.736407957362951e-09,0.004583922457013773,7.455715825420438e-08
3.061236812921947e-06,0.3007497945081863,3.76,0.0,0.023106394390676563,0.7775569351928215,0.2544753287459703,1.048956421876779e-08,5.601139266084373e-07,0.028883312496731314,0.0003540747488526943,0.13386504866277874,0.007848979046968648,0.2957890230710926,0.0037289792149385204,0.5364102615968672,7.559583081457204e-08,2.999770743171155e-06,0.0013350604478440352,0.0007160904599867083,0.13524118434818574,0.0023852903777437204,0.012646426316285141,0.0011427591520243295,0.15268332759108583,0.0005645130910532318,0.00011062328536542765,9.52003524864295e-09,7.857977057850132e-05,0.0008390371875287457,7.88277116613042e-07,5.0627342609322114e-06,0.01182174666890599,1.0400689841651398e-05,0.00894195278233154,1.3341150829619502e-08,3.046134867332831e-06,1.9684918354532456e-06,4.103014839652065e-08,0.001094670742413454,0.0031245026296761506,0.0007450428902002925,8.696405210862518e-09,0.004616029797410841,7.521968965812502e-08
3.088980098872887e-06,0.30086212983776056,3.76,0.0,0.022613889345595467,0.7759001152961233,0.2562975333970957,1.0570367174996869e-08,5.632687577231614e-07,0.0288147940366128,0.0003487587543134862,0.13390107269010704,0.00784911326892573,0.29436968034867056,0.003712310204181688,0.5378599518751177,7.431594917834812e-08,2.9851298888610175e-06,0.0013298168539329447,0.0007094222646785122,0.13636484283971212,0.0023843308982808274,0.012591515740450004,0.0011365520014064753,0.15420335502404423,0.0005622864022343385,0.00010984674688151354,9.460609483225608e-09,7.887010317168262e-05,0.0008434269354852072,7.838601360220958e-07,5.03975167277056e-06,0.011785156417216128,1.0327766337101378e-05,0.008984552674027249,1.3282528929770913e-08,3.035481042605141e-06,1.960198229361636e-06,4.1214817178869026e-08,0.001112811728275017,0.0031517419164893306,0.0007429472795738283,8.656877348679144e-09,0.004647527758880588,7.587328840404789e-08
3.116723384823827e-06,0.300973400958588,3.76,0.0,0.02213564928560076,0.7742498357651858,0.2581134451549497,1.0651648712185913e-08,5.664002910789269e-07,0.02874853419761005,0.0003436007919152171,0.13393315589088836,0.007849758190683936,0.2929496205842407,0.0036955836640255183,0.5392900399428975,7.307369447384375e-08,2.970800403377333e-06,0.0013246271129485655,0.000702791444972029,0.13748196017377354,0.002383472397570958,0.012536115116375878,0.001130388336296088,0.1557176486298268,0.0005600962229357437,0.00010907922570943011,9.401910552361671e-09,7.915762259185561e-05,0.0008477759501092239,7.794838317586305e-07,5.017003118259882e-06,0.01174793838443881,1.0255792227548856e-05,0.009026272602559325,1.3224394253567177e-08,3.0248832336377155e-06,1.9519719350367244e-06,4.139565374657684e-08,0.001131055396739691,0.003178609013473595,0.0007408393227949427,8.617814156851645e-09,0.004678421077428142,7.65179690520057e-08
3.144466670774767e-06,0.30108362898802743,3.76,0.0,0.021671217821277202,0.7726059809563334,0.25992319027557514,1.0733427334493211e-08,5.695096699328093e-07,0.02868446675078731,0.00033859509708690126,0.13396140981295301,0.007850901139448864,0.29152911171725565,0.003678806242978578,0.5407009119535696,7.186765085383461e-08,2.9567726051917817e-06,0.0013194903089378412,0.0006961995063493114,0.13859259850466704,0.0023827130604128703,0.012480255160940328,0.0011242681026690955,0.15722625703623955,0.0005579419212877287,0.00010832056721457363,9.343922751701582e-09,7.944243385202225e-05,0.0008520855947804084,7.751476897928411e-07,4.994484464737125e-06,0.011710125159351862,1.0184749673058162e-05,0.009067123309423886,1.3166740502696756e-08,3.0143425853074495e-06,1.9438125971335553e-06,4.157270283749771e-08,0.0011494017328158388,0.003205104620611567,0.000738720048115899,8.579205714114245e-09,0.004708714531869743,7.715374838412791e-08
3.1722099567257073e-06,0.3011928343570795,3.76,0.0,0.02122015555285042,0.7709684380177299,0.2617268918224718,1.0815720907677273e-08,5.72597993918916e-07,0.028622527723663665,0.0003337361570243484,0.13398594177458015,0.00785252987598316,0.2901084095100184,0.0036619842963565847,0.5420929414491197,7.069646645882938e-08,2.9430371619763986e-06,0.0013144055325693346,0.0006896478334467603,0.13969681858986682,0.00238205111164726,0.01242396547491412,0.0011181912144440753,0.15872922856414895,0.0005558228741373512,0.00010757061874683372,9.286630773995665e-09,7.972463768451112e-05,0.0008563571796167542,7.708511919906157e-07,4.9721916702907255e-06,0.011671748071595196,1.0114621136814942e-05,0.00910711540748582,1.3109561459391089e-08,3.003860104772572e-06,1.9357198158584505e-06,4.174600873533198e-08,0.001167850732546994,0.0032312295268725768,0.000736590428069576,8.541042383824287e-09,0.004738412939215742,7.778064530763176e-08
3.1999532426766475e-06,0.30130103683829784,3.76,0.0,0.02078203931377786,0.7693370968100941,0.26352466976275096,1.0898546696370171e-08,5.756663208054685e-07,0.028562655307581668,0.0003290186977543423,0.13400685505711238,0.007854632576848151,0.288687758157041,0.0036451238993665583,0.5434664898766641,6.955885002806463e-08,2.929585075661387e-06,0.001309371882197957,0.0006831376971092834,0.14079467981610755,0.00238148481537547,0.012367274585564112,0.0011121575564693091,0.16022661120110462,0.0005537384672821728,0.00010682922973386139,9.230019699434038e-09,8.000433072546118e-05,0.0008605919637162947,7.665938173226986e-07,4.950120782487767e-06,0.01163283724264661,1.0045389389826745e-05,0.009146259383080129,1.305285098888121e-08,2.9934366719744446e-06,1.9276931517299747e-06,4.1915615274285245e-08,0.001186402402544228,0.003256984606321793,0.0007344513825806604,8.503314805882243e-09,0.004767521150365861,7.839868076227525e-08
