Time (s),Volume (m^3),N2,Ne,C2H6(1),O2(2),H2O(3),C(4),CH(5),CH3(18),C2H5(31),CH4(30),H(6),C2H4(29),HO2(12),H2(9),C2H5O2(40),CH3O2(36),C2H3(28),H2O2(13),C2H2(22),OH(8),CH2O(19),HCO(16),CO(14),O(7),CH2CHO(34),C2H5O(43),C2H(21),HCCO(20),C2H5O(101),C3H6(221),C3H6(74),CH3O(26),CH2CO(27),C3H6(55),C3H7(218),C3H7(49),C2H2O(140),CO2(15),C#CC(416),C3H5(219),C2H4(47),C3H4(2022),C3H4(2032),S(1627),CH2(S)(24),CH2(T)(17)
1e-12,0.29639053329200526,3.76,0.0,0.7380363192625997,0.9999999999979186,3.9035005462803253e-23,5.6954604239816886e-40,3.153321331268312e-25,2.2699785447238052e-10,2.340502152664695e-12,1.0812630961021467e-16,2.589602607839117e-13,1.3989855674032767e-17,2.0814585884938243e-12,3.2307121387318606e-18,4.266642551204438e-19,9.16059030982074e-18,9.658171016040984e-31,6.435384850340746e-20,1.7623377751348358e-36,1.7833663062000933e-18,1.5424442232701729e-18,1.4540898653255527e-28,3.015345503859145e-27,4.2362599467077386e-19,3.053614138291961e-36,1.8839909792787516e-21,6.917770890584876e-54,7.277858928665577e-52,6.614494118671793e-24,5.048964063576588e-40,1.6174122973774743e-34,1.5223342544235107e-19,3.65025177404173e-40,6.321449811876485e-42,4.668439312505797e-36,1.718596012195902e-34,5.59670926567888e-47,3.442657905267833e-27,2.0529042046657207e-49,5.455142905393842e-41,1.6809990598273664e-30,3.5001405966530293e-48,2.4636870941328207e-58,2.3372848674099492e-54,3.245219536507908e-18,5.683832459596932e-22
1.4097022130940332e-12,0.29639053329200526,3.76,0.0,0.73803631921514,0.9999999999970658,7.943668260731406e-23,1.1631674239913767e-39,5.59024548178049e-25,3.1999933577549595e-10,3.299445114468573e-12,1.9051582904798777e-16,3.6506044876866736e-13,2.4802442930038957e-17,2.9342369791996094e-12,5.7276879563500686e-18,7.564226038763176e-19,1.624054679284187e-17,1.9654781547219337e-30,1.1409150683824183e-19,3.872714645020275e-36,3.1616846649751172e-18,2.7345674112464904e-18,2.959090301781101e-28,6.136149651487811e-27,7.406717950864284e-19,6.710280237924402e-36,3.337872938466079e-21,1.5855115313284228e-53,1.6658322622104868e-51,1.3455085699981926e-23,1.1093303193807504e-39,3.470784069706742e-34,2.6988905868295726e-19,8.025352505740871e-40,1.388850856283715e-41,1.0258027626108676e-35,3.776474312935472e-34,1.2809160880882333e-46,7.005715293703595e-27,4.698798653241549e-49,1.1987601543631516e-40,3.4195962228804895e-30,8.011259743875586e-48,5.7585382074010335e-58,5.372083054147901e-54,4.574495218625813e-18,1.0076364771304426e-21
2.8194056212084524e-12,0.2963905333006503,3.76,0.0,0.7380363190518402,0.9999999999941315,6.354856112309887e-22,9.752405405184804e-39,2.2354551341053815e-24,6.399985323566648e-10,6.599225461691884e-12,7.529114842783267e-16,7.301563182374176e-13,9.921416989515315e-17,5.8684784038413076e-12,2.2911710774692288e-17,3.0256630038436827e-18,6.496037778239924e-17,1.5726798114353278e-29,4.5636641425616735e-19,6.197477735989358e-35,1.264656932086682e-17,1.0938351844676889e-17,2.367251581360683e-27,4.907637446334679e-26,2.8822187335093836e-18,1.0738508202926195e-34,1.3283289638798588e-20,5.404761213166076e-52,5.338796451941407e-50,1.070500205903473e-22,1.7683523609749521e-38,4.7174436481158906e-33,1.0794889717462274e-18,1.3002137230896405e-38,2.2114384134638604e-40,1.6405541596153303e-34,6.041146985437364e-33,4.087247885022218e-45,5.603065215617031e-26,1.5043392793225947e-47,1.9183423038442123e-39,2.722149478523574e-29,2.564033640593597e-46,3.6773626779146907e-56,2.060346612357394e-52,9.146086635745942e-18,4.029384080690625e-21
4.2291090293228715e-12,0.2963905333092953,3.76,0.0,0.73803631888854,0.9999999999911972,1.817078353602083e-21,2.873865835953616e-38,4.7493967821730595e-24,9.599974210935934e-10,9.899255133004678e-12,1.5942166611837145e-15,1.0952785237987521e-12,2.108365175911454e-16,8.80272129722706e-12,4.8688781634272334e-17,6.4294920006526464e-18,1.3803811048554075e-16,4.4974195070752116e-29,9.697789545548173e-19,2.2813024601487218e-34,2.6873704340124458e-17,2.324411245979065e-17,6.768825713027856e-27,1.403067186289093e-25,6.0744192660280906e-18,3.95287678208482e-34,2.812741164842184e-20,2.5345931502098693e-51,2.4983862903164985e-49,3.0513121332936697e-22,6.730588419746216e-38,1.7280373678595685e-32,2.293814724915871e-18,4.814291706275929e-38,8.412413368827158e-40,6.253998908274097e-34,2.3030470189207276e-32,1.8639391098283759e-44,1.6018788512714438e-25,7.061937725066463e-47,7.3145637536249e-39,7.761548201996411e-29,1.2035129170678702e-45,2.0651689134852975e-55,1.0035474092869674e-51,1.3715498656455254e-17,8.560735069018874e-21
5.63881243743729e-12,0.2963905333179403,3.76,0.0,0.7380363187252398,0.9999999999882628,3.832718771335773e-21,6.260317946216559e-38,8.100427062884192e-24,1.2799960019877635e-09,1.3199534126190573e-11,2.71443109138824e-15,1.460427067518158e-12,3.596723308654846e-16,1.1736965659513255e-11,8.30595204028058e-17,1.0967890345398352e-17,2.354725305280194e-16,9.487541702245078e-29,1.6543291920477312e-18,5.7864390003768914e-34,4.5842973357709496e-17,3.965189851785866e-17,1.427735099732802e-26,2.9590734412407113e-25,1.0317271267871903e-17,1.0026412805061874e-33,4.7826446265832407e-20,7.846528089059213e-51,8.053202709188169e-49,6.417718366321241e-22,1.8081793637674952e-37,4.5225690971381736e-32,3.912821762527881e-18,1.227590740282711e-37,2.2591303291581033e-39,1.6825813840340888e-33,6.1962571192658e-32,5.550124838565397e-44,3.3783527910321724e-25,2.201811660136174e-46,1.968038280587423e-38,1.632925715056758e-28,3.7517831686380167e-45,7.353185537533404e-55,3.1605641916276726e-51,1.8282732341787286e-17,1.46009281523538e-20
8.45821925366613e-12,0.2963905333352304,3.76,0.0,0.7380363183986384,0.999999999982394,1.0468225892999536e-20,1.830685425434113e-37,1.676577383480703e-23,1.9199924412925833e-09,1.9800677248858992e-11,5.6094420606558545e-15,2.190785975408566e-12,7.446905074862606e-16,1.7605457831990056e-11,1.7197173342240396e-16,2.2707392124112485e-17,4.875012577659789e-16,2.5920110051168645e-28,3.425079566672758e-18,2.0239489044509612e-33,9.491064868934707e-17,8.209482582390143e-17,3.899561760791614e-26,8.080329255925511e-25,2.126878336786109e-17,3.507080235615057e-33,9.848440746818886e-20,3.8364081729622993e-50,4.419480206463177e-48,1.744563453340776e-21,7.294917751150678e-37,1.7675845784059172e-31,8.100459921278811e-18,4.33195732549042e-37,9.109630974608713e-39,6.805079030392213e-33,2.5060625922265213e-31,2.425180122011446e-43,9.225176419534974e-25,1.0852229919217791e-45,7.958946310037497e-38,4.440987783861214e-28,1.8483558175512366e-44,4.3564050038447e-54,1.5099116802011984e-50,2.7412090593201616e-17,3.02201205980273e-20
1e-11,0.2963905333525204,3.76,0.0,0.7380363182200373,0.9999999999791845,1.6126561672399063e-20,2.922670596128896e-37,2.2804833734611592e-23,2.2699713206330147e-09,2.3410872336984783e-11,7.626356711783888e-15,2.5902206403319375e-12,1.0131246377004607e-15,2.0814620352353588e-11,2.3396101962169473e-16,3.089163145510454e-17,6.632000989751158e-16,3.9936461308597836e-28,4.659579773172546e-18,3.4863295249212556e-33,1.2911819167567319e-16,1.1168466594854392e-16,6.007387022694131e-26,1.2446515278298146e-24,2.889165552018137e-17,6.041164380033647e-33,1.3358597103249654e-19,7.64602820987582e-50,8.990667095771474e-48,2.680690214275099e-21,1.3228547652356904e-36,3.1734369599290966e-31,1.1019701611684694e-17,7.496608305117111e-37,1.6513964946910709e-38,1.2357522660549907e-32,4.550794192807283e-31,4.61563705405115e-43,1.4209913133610507e-24,2.1738589554532207e-45,1.4452619989263034e-37,6.825764501993312e-28,3.7019375165330915e-44,9.511168979558676e-54,2.9995900548219235e-50,3.240105745579575e-17,4.1105464040290627e-20
1.1277626069894967e-11,0.2963905333525204,3.76,0.0,0.738036318072036,0.999999999976525,2.190281088572272e-20,4.059650488492563e-37,2.850588798334136e-23,2.559987748562074e-09,2.640273719856669e-11,9.530099599722932e-15,2.921241755257359e-12,1.2665795015164244e-15,2.347395540743659e-11,2.9249107833419117e-16,3.861895015941586e-17,8.290881242708543e-16,5.424617187077419e-28,5.825164830917314e-18,5.058171515422866e-33,1.614158756485413e-16,1.396227722139603e-16,8.159140351312443e-26,1.6903380927622103e-24,3.608389804582658e-17,8.764944828395821e-33,1.6663756268111549e-19,1.1949791687239208e-49,1.4168742077249989e-47,3.6348601629767876e-21,1.971693995928405e-36,4.706230039927254e-31,1.377588559694948e-17,1.0904973345490685e-36,2.4609443881301014e-38,1.843253600357103e-32,6.78795561506778e-31,7.056389994610535e-43,1.9298161977242873e-24,3.405759779171828e-45,2.155742897980313e-37,9.256884695075765e-28,5.799362843731988e-44,1.548343834407329e-53,4.682339812788873e-50,3.6533447157453824e-17,5.138155755780268e-20
1.4097032886123804e-11,0.2963905333698104,3.76,0.0,0.7380363177454323,0.9999999999706559,3.987282340531427e-20,7.81941457982318e-37,4.353757692698743e-23,3.1999818429464697e-09,3.3005779448146245e-11,1.4549662384011922e-14,3.651801340294346e-12,1.935134814711613e-15,2.93424587728246e-11,4.468793517995868e-16,5.900043982971123e-17,1.2666220242521536e-15,9.877665887910846e-28,8.899537907544284e-18,1.0733378971150474e-32,2.4660341599977404e-16,2.1331356723960494e-16,1.4853315919531091e-25,3.0765721725230906e-24,5.503857279545828e-17,1.859954349762415e-32,2.5325166806244965e-19,3.1051160149658312e-49,3.699340047811859e-47,6.588864674407056e-21,4.419201525049964e-36,1.0445861738245236e-30,2.104507163541264e-17,2.3309631952241875e-36,5.512850063263199e-38,4.1407389435931837e-32,1.524833065433001e-30,1.710947378728725e-42,3.5124176521622406e-24,8.757048970805865e-45,4.842534829384478e-37,1.67871034274699e-27,1.4907907698833907e-43,4.473913092481888e-53,1.2061496913728958e-49,4.564623756850289e-17,7.847603482111826e-20
1.973584651858148e-11,0.29639053340439064,3.76,0.0,0.7380363170922217,0.9999999999589174,1.0527307337763089e-19,2.3439639137570217e-36,8.366336472340879e-23,4.479966316940682e-09,4.621487244891143e-11,2.7954518372658148e-14,5.113238539910316e-12,3.721585984046804e-15,4.107948324420007e-11,8.594182273667252e-16,1.1345311755714386e-16,2.435502767878447e-15,2.6095639192140238e-27,1.7113505256142646e-17,3.9345685248044775e-32,4.741936820344552e-16,4.1020117666355533e-16,3.921647092694774e-25,8.118557186642894e-24,1.0562653047661774e-16,6.818475631139916e-32,4.81154138494938e-19,1.950027008918648e-48,2.068901469553995e-46,1.7196111618216472e-20,1.7002073685201432e-35,3.978035740977592e-30,4.046281871793641e-17,8.747539685958317e-36,2.116520537890533e-37,1.605691610563361e-31,5.912281605723341e-30,8.804640903360257e-42,9.26849453011766e-24,4.94472692126816e-44,1.8780453986730716e-36,4.3864078325340815e-27,8.410784875905012e-43,3.720481750080873e-52,7.612996652513466e-49,6.384562976786256e-17,1.5080241689029232e-19
2.5374660151039154e-11,0.2963905334389707,3.76,0.0,0.7380363164390066,0.9999999999471784,2.182519280603254e-19,5.3734837910311565e-36,1.3711553277664773e-22,5.759945864915111e-09,5.942795486651738e-11,4.582258393446132e-14,6.5750975557629176e-12,6.104013848325448e-15,5.2816531247378094e-11,1.4095793609862434e-15,1.8605861538667717e-16,3.9939527823826254e-15,5.4131744855074275e-27,2.80661193008448e-17,1.0221317571733843e-31,7.776509886466191e-16,6.727396127758771e-16,8.13043081033242e-25,1.6823371859256465e-23,1.7302722436833918e-16,1.7714024160184345e-31,7.799343796180313e-19,7.029208183262797e-48,6.839787325205975e-46,3.5281571935165105e-20,4.495533945786103e-35,1.0489457566510294e-29,6.634917954752934e-17,2.315798310205227e-35,5.587149343960624e-37,4.2725694860597214e-31,1.5730309832051338e-29,2.8240595789189755e-41,1.9205940444668346e-23,1.6454836123284601e-43,4.997488745401974e-36,9.009372946284751e-27,2.797322617449633e-42,1.5214908154439973e-51,2.7711056086039786e-48,8.201033692346442e-17,2.4714951400314824e-19
3.665228741595451e-11,0.296390533508131,3.76,0.0,0.7380363151325625,0.9999999999236988,6.557448721841294e-19,1.9573120035206442e-35,2.8385498892096087e-22,8.319890185370071e-09,8.586608553896796e-11,9.494637362159372e-14,9.500081539924538e-12,1.2657487611793662e-14,7.629069789086656e-11,2.9229153056475868e-15,3.8571406812127235e-16,8.278995724650714e-15,1.6284570213515004e-26,5.818615423569666e-17,4.535743769781469e-31,1.6120963519658005e-15,1.3947573203266447e-15,2.442868060327433e-24,5.048969981999482e-23,3.582590504054062e-16,7.861450373842338e-31,1.5775213415188352e-18,6.020815057448928e-47,4.587613793692443e-45,1.0347100683935708e-19,1.982454690149983e-34,4.650404280942427e-29,1.3751032853816369e-16,1.0781444577827792e-34,2.4532370795229556e-36,1.9150764709600804e-30,7.04867421916176e-29,1.866435156627312e-40,5.763778955779073e-23,1.128445290645076e-42,2.240581771647456e-35,2.6489401794339736e-26,1.9153078705194411e-41,1.6119892711096038e-50,2.453088414431384e-47,1.1823605848060343e-16,5.116462631431678e-19
5.920754194578522e-11,0.2963905336464517,3.76,0.0,0.738036312519619,0.9999999998767334,2.818885384883221e-18,1.1473256996805854e-34,7.357894130135036e-22,1.3439719727903844e-08,1.387902051613376e-10,2.467435998729059e-13,1.5355117655317036e-11,3.2924884874639644e-14,1.2323931405601862e-10,7.602946855453836e-15,1.002760326683775e-15,2.151904409791339e-14,7.018916240884505e-26,1.5128533191517626e-16,3.353523697837693e-30,4.190856509697641e-15,3.626651858009775e-15,1.0501780845686609e-23,2.1650330427167034e-22,9.304385914582278e-16,5.8135010820383435e-30,3.9003118461109855e-18,1.1299794412764389e-45,5.743761433734641e-44,4.2218684923558863e-19,1.3879837373078905e-33,3.345520407655443e-28,3.5729149614318174e-16,8.836721965857993e-34,1.701430335135978e-35,1.3900399960224692e-29,5.112664906941394e-28,2.386568696110685e-39,2.4713255120667442e-22,1.4738082441033494e-41,1.6275599745578386e-34,1.087026299506114e-25,2.4931996490654052e-40,3.7920301005083365e-49,4.90516199432363e-46,1.9027495490894352e-16,1.3262546657734238e-18
9.999999999999999e-11,0.29639053392309345,3.76,0.0,0.7380363077937752,0.999999999791773,1.4116463340092627e-17,8.659130912363388e-34,2.0837274214969835e-21,2.26990219561582e-08,2.3466850799434934e-10,7.026067189561405e-13,2.5961474800409802e-11,9.386806110343847e-14,2.0814951136678701e-10,2.1674791866914908e-14,2.8557536549927536e-15,6.126055021233677e-14,3.5327962767722375e-25,4.3093095560226592e-16,3.1002901597175324e-29,1.193406204498161e-14,1.0331743478375283e-14,5.259577948914914e-23,1.0788281045443564e-21,2.6482923499742984e-15,5.376343019057224e-29,1.0151001978987929e-17,3.1232138351858163e-44,9.54156439017391e-43,1.915532435130416e-18,1.1575091997902215e-32,2.9765584860486886e-27,1.0164308326026975e-15,9.812162235573098e-33,1.3950554523989542e-34,1.242374730462548e-28,4.563010550026677e-27,3.956506053873528e-38,1.2312328111567495e-21,2.5240493807484715e-40,1.4565408118732372e-33,4.989729436299594e-25,4.24127290151009e-39,1.1978841431273406e-47,1.3414899717009246e-44,3.191794413167669e-16,3.755899451546218e-18
1.0431805100544664e-10,0.29639053392309345,3.76,0.0,0.7380363072935109,0.999999999782778,1.5869069625968123e-17,9.890795158477852e-34,2.2664079162203813e-21,2.3679142446748373e-08,2.4482983798783816e-10,7.64530273207927e-13,2.708549765735233e-11,1.0215000560347771e-13,2.1713768057290058e-10,2.358706527449417e-14,3.1074578370347573e-15,6.665806167896548e-14,3.972364814092786e-25,4.689201461270621e-16,3.5618560264387907e-29,1.2985834733624987e-14,1.1242662422737425e-14,5.91259790683842e-23,1.2124781958155981e-21,2.881621275557089e-15,6.176821062518335e-29,1.0967176254373965e-17,3.6541829608348025e-44,1.1094673238416808e-42,2.142727208572288e-18,1.3259146051006583e-32,3.4161104485778874e-27,1.1059267759400193e-15,1.1324535733156325e-32,1.5972002150645957e-34,1.4260034919834202e-28,5.237233058380577e-27,4.6003150958622953e-38,1.3837515916024834e-21,2.9362284685054577e-40,1.671884741351574e-33,5.584951438019082e-25,4.9333717783858505e-39,1.4031590533701053e-47,1.5693709030707286e-44,3.327203454615055e-16,4.0851790643259445e-18
1.4942856006510805e-10,0.2963905341997358,3.76,0.0,0.7380363020671082,0.9999999996887895,4.5196128325256736e-17,3.588850421196088e-33,4.623596753471191e-21,3.391825004365599e-08,3.511246128213521e-10,1.5679004941726946e-12,3.8843000640042436e-11,2.0969232654847708e-13,3.110375628305926e-10,4.8417165321411136e-14,6.37253367179888e-15,1.3664862589333183e-13,1.1359489068111216e-24,9.61804965466811e-16,1.3590365299189942e-28,2.6628169261407016e-14,2.3062673692163058e-14,1.684068400502677e-22,3.440358335219583e-21,5.908526893046719e-15,2.3575569866499838e-28,2.073379963785748e-17,2.1933176916126398e-43,5.563097992783736e-42,5.673538568009236e-18,4.92393115218667e-32,1.3209198968733604e-26,2.2656725706927137e-15,4.757718764784538e-32,5.8830605536376116e-34,5.519634009768956e-28,2.025463314660177e-26,2.1904890293467184e-37,3.9257881441907455e-21,1.4550154776139703e-39,6.464722046666513e-33,1.4926495838142365e-24,2.4352835798829435e-38,8.411344479586138e-47,8.822377114268459e-44,4.730120833202062e-16,8.333976154097225e-18
2.3964957818443087e-10,0.29639053475302224,3.76,0.0,0.7380362916134191,0.9999999995007138,1.8770555493215526e-16,2.2459149097017578e-32,1.1750463685524853e-20,5.439552012060926e-08,5.644792156745142e-10,4.03134548738973e-12,6.243972178213544e-11,5.402071403090837e-13,4.988419009366965e-10,1.2472062756307177e-13,1.6380593587717952e-14,3.509808904556337e-13,4.763524006693303e-24,2.473335076461181e-15,9.309638149783607e-28,6.843542341671222e-14,5.93223596936738e-14,6.995393649918512e-22,1.4155276052449665e-20,1.518921640666148e-14,1.6161801828494094e-27,4.549188007016021e-17,4.1284411496102966e-42,6.432826852638407e-41,1.9966113175386072e-17,2.994183993429316e-31,8.995624110636373e-26,5.811081743319994e-15,4.149228503600839e-31,3.501468529341767e-33,3.7548720574578795e-27,1.374320788908538e-25,2.2684143329763505e-36,1.61469033645909e-20,1.6669386007403128e-38,4.392280564796685e-32,5.37754198592808e-24,2.750581236135021e-37,1.493081017514975e-45,1.3086984574969924e-42,7.4730388117042e-16,2.1179907056505802e-17
3.1950810806232096e-10,0.29639053524276204,3.76,0.0,0.7380362823594229,0.99999999933413,4.334369210247452e-16,6.416738839018396e-32,2.069316611030099e-20,7.251978739432163e-08,7.541793903527601e-10,7.164824049484945e-12,8.341736252525967e-11,9.615261641266424e-13,6.65080760450482e-10,2.219780180818633e-13,2.910561944786372e-14,6.232523435677175e-13,1.107345316309597e-23,4.396127829932244e-15,2.7211179366062008e-27,1.2158137600267345e-13,1.0546131516864455e-13,1.6155273690844283e-21,3.24836266396219e-20,2.6993390915935065e-14,4.7266102579952926e-27,7.181486987154094e-17,1.837656200377985e-41,2.368013380939568e-40,4.1367817354557523e-17,8.325937599380029e-31,2.6599337752540566e-25,1.03074616431711e-14,1.3562087395638998e-30,9.648988943465722e-33,1.1091444710817035e-26,4.053976083366089e-25,7.759105590088301e-36,3.7045012450413296e-20,6.015525578097087e-38,1.2936103334269141e-31,1.1334456585397406e-23,9.841209877733044e-37,6.166004052021902e-45,5.0407186738476647e-42,9.832167280827748e-16,3.729858860844029e-17
3.9936663794021105e-10,0.2963905357325036,3.76,0.0,0.7380362731045031,0.9999999991674434,8.329971051087465e-16,1.474233515209594e-31,3.2033384666677617e-20,9.064306783085936e-08,9.446780656393087e-10,1.1193163282961058e-11,1.0448102013340857e-10,1.5043341529385364e-12,8.313244477103185e-10,3.47268699623417e-13,4.545771917830608e-14,9.72809868144757e-13,2.142662444075162e-23,6.868171111265407e-15,6.365556100211233e-27,1.898614678548732e-13,1.6479733352797512e-13,3.1051793341655037e-21,6.203474877339256e-20,4.216802928808764e-14,1.1063712351300883e-26,1.0060699940586103e-16,5.996426830945862e-41,6.664743162261844e-40,7.165194408077391e-17,1.843975250779095e-30,6.275034816960722e-25,1.6070553645660512e-14,3.5322322899487314e-30,2.1198984138188398e-32,2.612792235155083e-26,9.535649435447593e-25,2.0703726886345834e-35,7.072793440074168e-20,1.694769959266581e-37,3.03635984054087e-31,1.998468953632331e-23,2.7525958494876478e-36,1.971352322568327e-44,1.4950448490410418e-41,1.2128664658821612e-15,5.77382479632274e-17
4.792251678181011e-10,0.2963905362222472,3.76,0.0,0.7380362638486598,0.9999999990006543,1.421970501028344e-15,2.9192150111182393e-31,4.570734227729738e-20,1.0876536168125378e-07,1.1359748639231728e-09,1.6116317131982232e-11,1.2563104563036623e-10,2.1691184955132216e-12,9.975729896428885e-10,5.007012671955081e-13,6.543363149755669e-14,1.3994475173435014e-12,3.6820906940526523e-23,9.889476372220795e-15,1.27794205838372e-26,2.732560315878331e-13,2.373378201786455e-13,5.3013669274728516e-21,1.0524732047598752e-19,6.071292902029414e-14,2.2224917764044906e-26,1.3096429160581949e-16,1.6263214676456635e-40,1.5670161178319776e-39,1.109590618868444e-16,3.5195869923866955e-30,1.2696177778606113e-24,2.3092918049709815e-14,7.781664786407361e-30,4.020111179641685e-32,5.278410327710204e-26,1.9236783514908762e-24,4.608273447298123e-35,1.1996611952305981e-19,3.968143352991632e-37,6.109920790901221e-31,3.150803929318123e-23,6.390805903744534e-36,5.093186764190175e-44,3.6138945112461124e-41,1.4364142263488246e-15,8.238366814933536e-17
5.590836976959912e-10,0.2963905367119928,3.76,0.0,0.7380362545918928,0.9999999988337624,2.2377252423843327e-15,5.2182332096657135e-31,6.164973840195041e-20,1.2688666920880165e-07,1.3280693888222453e-09,2.1934237193986632e-11,1.4686780731534246e-10,2.9563914194453417e-12,1.1638264145757514e-09,6.823903652350021e-13,8.902993683788841e-14,1.90294930437399e-12,5.832762906931577e-23,1.3460055751858228e-14,2.3132456773069833e-26,3.717444594580072e-13,3.2309044446151986e-13,8.3436868521111e-21,1.646207153562139e-19,8.262791187949938e-14,4.0254633673232393e-26,1.6230656694753876e-16,3.836726542194653e-40,3.248296927846179e-39,1.5914905989181241e-16,6.0627106799842466e-30,2.3121364657286975e-24,3.136677733935805e-14,1.5317368773767922e-29,6.88687815463215e-32,9.597408583492648e-26,3.492814530837088e-24,9.086534198429011e-35,1.8759582946181612e-19,8.205882927491987e-37,1.1063062044789498e-30,4.6022894943022683e-23,1.3100641300110347e-35,1.143961651727016e-43,7.631588722250722e-41,1.6540251907427546e-15,1.1111682614485278e-16
7.188007574517714e-10,0.29639053769148993,3.76,0.0,0.7380362360755869,0.999999998499672,4.682729400996688e-15,1.3444619854306274e-30,1.001158339204612e-19,1.6312632623197434e-07,1.7146502068920384e-09,3.625420325260249e-11,1.8960284985592602e-10,4.9002303631754615e-12,1.4963480146526584e-09,1.1309498964296761e-12,1.4707156953842457e-13,3.139777200950566e-12,1.2363903241462863e-22,2.2249080712011832e-14,6.097900309428247e-26,6.139297267515744e-13,5.342589608527381e-13,1.746452578110836e-20,3.4043797248382324e-19,1.3656767546674707e-13,1.0624573462215494e-25,2.2696815077695266e-16,1.604902628756131e-39,1.072057878919682e-38,2.809181324249402e-16,1.4548503970182322e-29,6.150983121086095e-24,5.1641454524106606e-14,4.67544525165099e-29,1.6389687800904713e-31,2.5448621518619484e-25,9.23624699298005e-24,2.738549093485439e-34,3.8775738402500895e-19,2.7047412086051123e-36,2.9072512766851654e-30,8.424484297171078e-23,4.2355370914749487e-35,4.309759500355689e-43,2.563550654492741e-40,2.0720044176641664e-15,1.804412179177566e-16
8.785178172075516e-10,0.2963905386709953,3.76,0.0,0.738036217555585,0.9999999981651739,8.465824506839579e-15,2.872078012549306e-30,1.4693947538287483e-19,1.9936204099374204e-07,2.1044173634640896e-09,5.415267488884114e-11,2.3268907731564706e-10,7.339940486985252e-12,1.8288894746059065e-09,1.6938716783839752e-12,2.1955545507615294e-13,4.681577199045877e-12,2.2635642537396068e-22,3.323534466469877e-14,1.3308839281282047e-25,9.162538589039717e-13,7.983625333418032e-13,3.158149837223462e-20,6.0836997254873595e-19,2.0398650470315118e-13,2.321606895934939e-25,2.9286365039933453e-16,4.956299618659986e-39,2.7758391564674454e-38,4.3393982177202253e-16,2.9071491913383027e-29,1.350002283124376e-23,7.683321587109758e-14,1.1528905604730655e-28,3.2555979287540055e-31,5.567417041920491e-25,2.0153517887576567e-23,6.606447982246106e-34,6.925832211864317e-19,7.040740879934222e-36,6.302201592670964e-30,1.350548144622155e-22,1.0837007268486915e-34,1.2381508897729735e-42,6.699808522542754e-40,2.4680525103572375e-15,2.6482101542471344e-16
9.999999999999999e-10,0.2963905396505094,3.76,0.0,0.7380362034666352,0.9999999979104794,1.2432459016809783e-14,4.702888257939685e-30,1.8784622877257975e-19,2.2692060209547973e-07,2.4030090689179706e-09,7.016220623759975e-11,2.656978755383602e-10,9.530281868392265e-12,2.0818368422818206e-09,2.1992140666431698e-12,2.843398139135376e-13,6.0573722008232456e-12,3.3561217756038994e-22,4.3062856567440225e-14,2.217515413828252e-25,1.1863656875156256e-12,1.034723549892011e-12,4.638760977379639e-20,8.855135897548745e-19,2.642908114426814e-13,3.8717503917895922e-25,3.4347424977513565e-16,1.0406380909461722e-38,5.165596906438643e-38,5.689576576526398e-16,4.5318320953888536e-29,2.2535421426300858e-23,9.924714115109424e-14,2.0911024018303683e-28,5.056394312701686e-31,9.269968981019434e-25,3.3488587777017577e-23,1.17277017583665e-33,1.007695624588808e-18,1.32013730643966e-35,1.0418561502988821e-29,1.8224967467914028e-22,2.0050316493669837e-34,2.475770832418352e-42,1.251710314156752e-39,2.7553778040606613e-15,3.3853187351123646e-16
1.0382348769633317e-09,0.2963905396505094,3.76,0.0,0.7380361990318859,0.9999999978302693,1.3900638230403605e-14,5.4241821031778414e-30,2.016278296905624e-19,2.355938156941124e-07,2.4973675370687997e-09,7.562924419169287e-11,2.7612956942090606e-10,1.02798351621804e-11,2.161451033981796e-09,2.3721392382982685e-12,3.0645307419872213e-13,6.526546517067205e-12,3.763512877187387e-22,4.641895330406549e-14,2.5711065514786527e-25,1.2785455645811924e-12,1.1154627911417858e-12,5.1868648479140335e-20,9.873657406936534e-19,2.8488410811243597e-13,4.490303886009445e-25,3.5944727963328534e-16,1.283130593022666e-38,6.172000066645197e-38,6.144852289238486e-16,5.151146755113899e-29,2.613701638191663e-23,1.068780089468994e-13,2.482752791701202e-28,5.7414672306878055e-31,1.0743336752859803e-24,3.878799847394897e-23,1.3834646136948417e-33,1.1234637915443596e-18,1.5810217977358958e-35,1.2048841302373554e-29,1.9864729177366796e-22,2.392366330262667e-34,3.015017341102985e-42,1.4968936580901873e-39,2.8434225026877e-15,3.633639609782318e-16
