Time (s),Volume (m^3),N2,Ne,C2H5F(1),O2(2),H2O(3),CH4(4),OH(5),C2H4(30),HF(38),C2H4(126),H2(8),H2CC(24),HCO(15),CO(13),HO2(11),H2O2(12),C2H4F(62),H(6),CH2CHF(55),C2H4F(61),C2H3(29),CH2O(20),C2H2(23),O(7),CH2CF(69),CH2CFO(78),S(184),CH2CO(28),S(515),S(253),C2H2F(70),S(1529),S(767),S(1557),CH2F(46),CHFO(47),CH3(19),CH2F2(41),C2H2O(452),C2H5O(160),CH3F(39),CHF2(81),C2H(22),CH3O(27),C2H3F2(63),CH2CF2(56),C2H3F2(64),S(1652),S(338),CO2(14),CF2CH(72),C2HF2(71),C2HF(57),C2HF(5345),S(1655),C2F(5344),C2H5(32),C2H3F2(65),HCCO(21),S(2309),CH3CO(34),C2H6(31),CH2(S)(25)
8.512001042234086e-06,0.36665023130477503,3.76,0.0,0.07851034938574014,0.824618523694315,0.18745116373904336,0.013917042836946523,0.0006458874920771694,0.05341476258601932,0.11401815806380294,9.015290589379549e-11,0.41646880160241667,8.399491854686014e-07,0.00013387801455652974,0.08479810910710509,0.004231641416378489,0.0009021953236998981,0.0003091605445959725,0.002103830282127971,0.4417826115564266,0.0003192857168804848,7.859645694139808e-05,0.007003153484395379,0.009373992562310009,0.00028556748361850145,0.00018922055157450702,0.002175371007332872,4.099835898722772e-07,0.03286862034804954,1.720635356473394e-08,0.00616971105938715,0.00018320533341453974,0.0010951511177986308,2.1197453462267184e-05,8.826281782778774e-07,0.010632475741793787,0.016692403857889455,0.005539579476356878,0.010732950294458228,1.1793768290794004e-08,8.471784390237693e-10,0.012466330311169652,0.0012519143978849492,9.510102895326377e-07,5.201230453200213e-06,3.0766611520963663e-06,0.0012128016266622777,3.7759970716110674e-06,4.2084080997266454e-11,8.049990426208527e-09,0.0005158736308658056,4.527508948770833e-06,3.8271172862460955e-07,0.003815101681658965,8.259771838691827e-09,2.1420525522013552e-11,1.880008251171598e-07,3.637309392622094e-05,1.2204546624362074e-06,0.00011446607921148977,3.3209341407802714e-07,1.1012704600059706e-07,0.001270441012494771,2.188164531750629e-06
8.521879904761419e-06,0.36666260349108976,3.76,0.0,0.07837796603757727,0.8244788978120778,0.1875615300040267,0.013937144422069624,0.0006444020851930757,0.053422176079854417,0.11409866584259165,8.982524403488581e-11,0.41653583381480613,8.371148727854829e-07,0.00013367049529102611,0.08492667868143766,0.004228121931069487,0.0009017052334432068,0.00030826622696425633,0.002098345566744785,0.4417748362611454,0.0003184015307154489,7.843675801538713e-05,0.007008575761026129,0.009381694178612269,0.00028499559319782633,0.00018880558576731503,0.00217045399239921,4.087135028274002e-07,0.03290145649934304,1.716394825578057e-08,0.0061666340531796125,0.00018279103321962312,0.0010912394718817415,2.1189955389978664e-05,8.792932970213627e-07,0.01062535799332414,0.016714724150640597,0.005534402050244699,0.010748469713031783,1.1802214800447228e-08,8.453887908632456e-10,0.012482884735626773,0.0012536374336136894,9.499986488992355e-07,5.192039052251972e-06,3.0811048190151333e-06,0.0012152629730190928,3.7739246005406957e-06,4.1988566962315585e-11,8.033499322510574e-09,0.0005168973124509292,4.5274176547472355e-06,3.8270765913173517e-07,0.0038181059922896055,8.266486186248081e-09,2.1339633975396356e-11,1.877475560325885e-07,3.630595507292535e-05,1.2222573858516421e-06,0.00011437510655812643,3.317657000840472e-07,1.0994745125539542e-07,0.001272669529542103,2.1803529385804535e-06
8.531758767288751e-06,0.3666749425126223,3.76,0.0,0.07824607249043791,0.8243395789842666,0.18767161431903004,0.01395720643708716,0.0006429269220640801,0.05342957765403892,0.11417906077115142,8.950064643371764e-11,0.41660257145065416,8.343082704607393e-07,0.00013346436684088205,0.08505502426574144,0.0042246145427258285,0.0009012128417319137,0.00030737844615368824,0.002092901199959877,0.44176688131253783,0.00031752377652567693,7.82781958001265e-05,0.00701397147670676,0.009389375356552435,0.0002844278109249251,0.00018839352037808022,0.002165575808573968,4.0745277626970066e-07,0.032934186677064825,1.7121874261859632e-08,0.006163541645678982,0.00018237972724061252,0.0010873590199629228,2.1182378551329956e-05,8.759852820775105e-07,0.010618221167655791,0.016736980600498236,0.005529245723878019,0.010763932481351797,1.1810646978237013e-08,8.436114613857726e-10,0.012499388619649882,0.0012553500485054303,9.489944470122104e-07,5.182889982169349e-06,3.0855408949832196e-06,0.001217727476534284,3.7718949819068955e-06,4.189374815277529e-11,8.017122774491824e-09,0.0005179198387390223,4.527374554632597e-06,3.8270782739079995e-07,0.003821100675477975,8.273178299270056e-09,2.1259394012017563e-11,1.8749604904046043e-07,3.623926917720634e-05,1.2240575564866675e-06,0.0001142846303152186,3.314391794222567e-07,1.0976906549378338e-07,0.0012748916508121533,2.172603829726497e-06
8.541637629816084e-06,0.36668724861914886,3.76,0.0,0.07811466513419973,0.8242005651628678,0.18778141864711148,0.01397722909753524,0.0006414618892003557,0.05343696729737701,0.11425934357589762,8.917922034178825e-11,0.4166690168736382,8.315289968243915e-07,0.0001332596136446125,0.08518314761355548,0.004221119200472413,0.0009007181786769306,0.00030649712799972397,0.0020874967246138627,0.44175874831404405,0.0003166523815227647,7.812075768881079e-05,0.0070193407941485896,0.00939703623953668,0.0002838640908070882,0.00018798432317559317,0.002160736032039661,4.0620130331670105e-07,0.03296681161493326,1.708012793124149e-08,0.006160434020502816,0.000181971381377563,0.0010835094833076008,2.1174723836790695e-05,8.727038861102666e-07,0.01061106584287334,0.016759173413117816,0.005524110441893661,0.010779338976016198,1.181906482558686e-08,8.418463136439422e-10,0.012515842270156015,0.0012570522933356516,9.479976066364763e-07,5.173783044803882e-06,3.089969310607102e-06,0.0012201951369649618,3.7699077451046045e-06,4.179962755984945e-11,8.00085951065357e-09,0.0005189412177613842,4.52737915000791e-06,3.827121897581375e-07,0.00382408580051251,8.279848342797079e-09,2.1179799631219857e-11,1.872462855674905e-07,3.617303151905745e-05,1.2258551404761948e-06,0.00011419464756124002,3.3111384988083543e-07,1.0959187599247111e-07,0.001277107408552353,2.164916490630822e-06
8.551516492343416e-06,0.36669952205764983,3.76,0.0,0.07798374040017586,0.8240618543223349,0.18789094492940267,0.013997212617341017,0.0006400068746746935,0.05344434499936361,0.11433951497503013,8.886079286882949e-11,0.41673517241914826,8.287766765470735e-07,0.00013305622033582765,0.08531105046002084,0.004217635853300942,0.0009002212741098211,0.0003056221993707022,0.0020821316898218603,0.4417504388490423,0.00031578727392092413,7.796443123965264e-05,0.007024683874937837,0.009404676969431891,0.0002833043874498438,0.0001875779623574121,0.002155934243430974,4.0495897859186993e-07,0.032999332038743126,1.703870565227827e-08,0.006157311359142261,0.00018156596199019983,0.001079690585016558,2.1166992126884384e-05,8.6944886358563e-07,0.010603892589019637,0.016781302793095892,0.005518996147806421,0.010794689570228519,1.182746834883794e-08,8.400932125641379e-10,0.012532245991310476,0.0012587442186530904,9.47008051319533e-07,5.1647180414206344e-06,3.094389997901445e-06,0.0012226659538624512,3.7679624248175675e-06,4.170618792404014e-11,7.984708275857036e-09,0.0005199614574629942,4.527430947317786e-06,3.827207030050171e-07,0.0038270614359262223,8.286496480026439e-09,2.1100844877192837e-11,1.8699824724295085e-07,3.6107237434744756e-05,1.2276501045735795e-06,0.0001141051553534097,3.3078970916189813e-07,1.0941587016699413e-07,0.0012793168348767246,2.157290216401558e-06
8.561395354870749e-06,0.3667117630723386,3.76,0.0,0.07785329476049678,0.823923444459277,0.18800019508542198,0.014017157208836714,0.0006385617680998544,0.05345171075017033,0.11441957567864816,8.854543544708299e-11,0.4168010403947132,8.260509405389776e-07,0.0001328541717408781,0.08543873452206936,0.004214164450079534,0.0008997221575851752,0.0003047535881525033,0.0020768056508817744,0.44174195448118114,0.00031492838292224824,7.780920417362688e-05,0.007030000879544272,0.00941229768658628,0.0002827486560488373,0.000187174406543782,0.0021511700278057494,4.037256982043159e-07,0.03303174866646443,1.6997603852858433e-08,0.006154173840990598,0.0001811634358915133,0.0010759020500350394,2.115918429231487e-05,8.662199707735091e-07,0.010596701968178822,0.016803368943982877,0.005513902784045311,0.010809984633827105,1.1835857550767312e-08,8.383520249305544e-10,0.01254860008455755,0.0012604258747800315,9.460257053717612e-07,5.155694772744591e-06,3.098802890261027e-06,0.0012251399265765324,3.766058560952928e-06,4.161342971079205e-11,7.968667831109644e-09,0.0005209805657035654,4.527529457838887e-06,3.827333243154831e-07,0.003830027649507288,8.293122872339398e-09,2.1022523837120772e-11,1.8675191589536937e-07,3.604188231608542e-05,1.2294424161427807e-06,0.00011401615072922018,3.304667548840319e-07,1.0924103558131956e-07,0.0012815199617650234,2.14972431168703e-06
8.571274217398081e-06,0.36672397190469674,3.76,0.0,0.07772332472750797,0.8237853335921533,0.18810917101337957,0.014037063082773322,0.0006371264606059228,0.05345906454063275,0.11449952638886288,8.823300907533479e-11,0.4168666230804168,8.233514258383877e-07,0.00013265345287666758,0.08556620149860948,0.00421070493956216,0.000899220858382931,0.0003038912232325909,0.002071518169185167,0.44173329675470396,0.0003140756387021096,7.765506437230851e-05,0.007035291967329625,0.00941989852984948,0.0002821968523821019,0.00018677362477182533,0.0021464429746160026,4.025013597250095e-07,0.03306406220833902,1.6956819000200846e-08,0.006151021643371167,0.00018076377034151095,0.0010721436051612696,2.1151301194090056e-05,8.630169657494653e-07,0.010589494534557986,0.01682537206829546,0.005508830291989081,0.01082522453331404,1.1844232438047573e-08,8.366226193503248e-10,0.012564904848650636,0.0012620973118126389,9.45050493862862e-07,5.146713039010111e-06,3.103207922446745e-06,0.0012276170542595507,3.7641956985868653e-06,4.152133823838576e-11,7.952736953360828e-09,0.0005219985502585811,4.527674197649211e-06,3.827500112841492e-07,0.0038329845083093844,8.29972767932663e-09,2.0944830642637908e-11,1.865072735520955e-07,3.597696160980977e-05,1.2312320431500246e-06,0.00011392763070794355,3.30144984584791e-07,1.0906735994239328e-07,0.0012837168210619021,2.142218090540868e-06
8.581153079925414e-06,0.36673614879350985,3.76,0.0,0.07759382685318249,0.8236475197609743,0.18821787459047645,0.01405693044833403,0.000635700844817837,0.053466406362237075,0.11457936779990704,8.792355822798313e-11,0.4169319227293033,8.206777754963086e-07,0.00013245404894857388,0.08569345307070927,0.004207257270397876,0.000898717405510654,0.00030303503448470123,0.002066268812129237,0.4417244671947631,0.00031322897239490676,7.750199987576431e-05,0.007040557296555774,0.00942747963659225,0.0002816489328026791,0.0001863755864899306,0.0021417526776788967,4.012858621630939e-07,0.033096273366975036,1.6916347600492033e-08,0.006147854941564678,0.00018036693304111136,0.0010684149790543746,2.1143343683643113e-05,8.598396083968845e-07,0.010582270834567671,0.016847312367528646,0.005503778612000919,0.010840409631883772,1.1852593014672096e-08,8.349048662320201e-10,0.012581160579681734,0.0012637585796213074,9.440823426236996e-07,5.13777264000864e-06,3.1076050305721203e-06,0.0012300973358704136,3.762373387915872e-06,4.142991210233172e-11,7.936914435305666e-09,0.0005230154188203145,4.527864687597828e-06,3.8277072191395755e-07,0.0038359320786617726,8.306311058813099e-09,2.0867759468832433e-11,1.8626430243884355e-07,3.591247081697588e-05,1.233018954156025e-06,0.00011383959229210575,3.2982439572312434e-07,1.0889483110116445e-07,0.0012859074444761007,2.1347708762860054e-06
8.591031942452746e-06,0.3667482939749035,3.76,0.0,0.07746479772854413,0.8235100010270067,0.18832630767319763,0.014076759513147491,0.0006342848148332617,0.05347373620710781,0.11465910059824337,8.761696968215244e-11,0.41699694156777617,8.180296384637984e-07,0.0001322559453483887,0.08582049090177805,0.004203821391139865,0.0008982118277057952,0.0003021849527541611,0.002061057153029681,0.44171546730772815,0.00031238831608009686,7.73499988804816e-05,0.007045797024392861,0.009435041142725826,0.00028110485423136887,0.00018598026155222254,0.0021370987351474,4.000791059435954e-07,0.03312838283744045,1.687618619861655e-08,0.0061446739088361225,0.00017997289212612396,0.0010647159022416286,2.1135312602952066e-05,8.566876604089246e-07,0.010575031406901766,0.01686919004216757,0.0054987476834623995,0.010855540289451633,1.186093928772841e-08,8.331986377556003e-10,0.012597367571110627,0.0012654097278510413,9.431211782453068e-07,5.128873375133868e-06,3.1119941520864185e-06,0.0012325807701785096,3.760591184208187e-06,4.1339138598143054e-11,7.921199085191418e-09,0.0005240311789988356,4.5281004532741945e-06,3.8279541461388856e-07,0.0038388704261792246,8.312873166882516e-09,2.0791304535072836e-11,1.8602298497840346e-07,3.584840549239102e-05,1.2348031183086847e-06,0.000113752032468918,3.2950498568174247e-07,1.0872343704969817e-07,0.0012880918635796745,2.127382001381647e-06
8.600910804980079e-06,0.36676040768238,3.76,0.0,0.07733623398309969,0.8233727754724857,0.18843447209760175,0.014096550483301,0.0006328782662008327,0.05348105406799498,0.11473872546267119,8.731326806936546e-11,0.41706168179599,8.154066694831631e-07,0.0001320591276522503,0.08594731663774664,0.004200397250254281,0.0008977041534379399,0.000301340909843497,0.002055882771034673,0.44170629858148724,0.00031155360276842746,7.719904973730607e-05,0.007051011306927331,0.00944258318272105,0.00028056457414950677,0.00018558762021307198,0.00213248074948054,3.9888099288605987e-07,0.0331603913073553,1.6836331377834937e-08,0.006141478716461301,0.00017958161616129424,0.0010610461071250004,2.1127208784657805e-05,8.535608852898517e-07,0.0105677767826171,0.016891005291699058,0.005493737444806727,0.010870616862682354,1.1869271262317196e-08,8.315038078489667e-10,0.01261352611379373,0.0012670508059218551,9.421669280747074e-07,5.120015043425225e-06,3.116375225756288e-06,0.00123506735576757,3.758848647754134e-06,4.124901497493405e-11,7.905589726624704e-09,0.000525045838323008,4.528381024976904e-06,3.828240481966144e-07,0.0038417996157717976,8.319414157901451e-09,2.0715460104456765e-11,1.8578330378896495e-07,3.578476124402474e-05,1.2365845053359328e-06,0.00011366494821166286,3.2918675176943315e-07,1.0855316592043286e-07,0.0012902701098072675,2.1200508072933243e-06
8.610789667507411e-06,0.3667724901468519,3.76,0.0,0.07720813228428049,0.8232358412003274,0.18854236967960558,0.014116303563353562,0.0006314810958987421,0.0534883599382621,0.11481824306443156,8.701235982516108e-11,0.417126145588237,8.128085289820859e-07,0.00013186358161857537,0.08607393190724683,0.0041969847961289405,0.0008971944109110416,0.0003005028384981851,0.002050745251040113,0.4416969624857443,0.0003107247663883419,7.704914094940482e-05,0.007056200299169923,0.009450105889627242,0.00028002805059177646,0.00018519763312165442,0.0021278983274132584,3.97691426183486e-07,0.03319229945698319,1.679677975948379e-08,0.0061382695337530374,0.000179193074134413,0.0010574053279870277,2.1119033052180847e-05,8.504590483557764e-07,0.010560507485212714,0.016912758314623026,0.005488747833551272,0.010885639705018544,1.1877588946005733e-08,8.298202521606765e-10,0.012629636496012663,0.0012686818630292006,9.412195202100498e-07,5.111197443610393e-06,3.1207481916477715e-06,0.0012375570910394583,3.7571453438160365e-06,4.115953005341295e-11,7.890085198379582e-09,0.000526059404241476,4.528705937681863e-06,3.828565818760984e-07,0.0038447197116544714,8.325934184543077e-09,2.0640220484260195e-11,1.855452416824824e-07,3.57215337324195e-05,1.2383630855385593e-06,0.00011357833648103786,3.28869691223332e-07,1.0838400598447927e-07,0.0012924422144554248,2.112776644365116e-06
8.620668530034744e-06,0.366784541596677,3.76,0.0,0.07708048933689247,0.8230991963338481,0.18865000221526526,0.014136018956348851,0.0006300932023136254,0.05349565381187393,0.11489765406731103,8.671425496577044e-11,0.41719033509332654,8.102348829696897e-07,0.0001316692931860012,0.08620033832178965,0.004193583977081829,0.0008966826280656465,0.0002996706723925579,0.002045644183606086,0.44168746047231,0.0003099017417725652,7.690026117024591e-05,0.007061364155063586,0.009457609395090803,0.00027949524213908644,0.00018481027131657103,0.0021233510799259277,3.9651031038139957e-07,0.03322410795932168,1.6757528002660417e-08,0.006135046528087012,0.00017880723545049616,0.0010537933009960323,2.111078621983658e-05,8.473819167348852e-07,0.010553224030708741,0.016934449308463558,0.005483778786329421,0.010900609166709133,1.1885892344911012e-08,8.2814784803587e-10,0.012645699003502533,0.0012703029481444196,9.402788834963136e-07,5.102420374146882e-06,3.1251129911090095e-06,0.0012400499742178956,3.7554808425782957e-06,4.107068011935997e-11,7.874684354207139e-09,0.000527071884123641,4.5290747310100495e-06,3.828929752651445e-07,0.00384763077735664,8.332433397810548e-09,2.0565580025619507e-11,1.8530878166315296e-07,3.56587186701044e-05,1.2401388297830505e-06,0.00011349219422645782,3.2855380121114587e-07,1.0821594565045348e-07,0.0012946082086819424,2.10555887169347e-06
8.630547392562076e-06,0.36679656225769125,3.76,0.0,0.076953301882576,0.8229628390164858,0.1887573714810521,0.014155696863828067,0.0006287144852197418,0.05350293568338479,0.1149769591277438,8.641887494795811e-11,0.4172542524349587,8.07685402934439e-07,0.00013147624847134048,0.08632653747594239,0.004190194741369453,0.0008961688325811008,0.0002988443461159166,0.002040579164874508,0.4416777939753872,0.00030908446464487894,7.675239920160606e-05,0.007066503027491335,0.00946509382937356,0.0002789661079115256,0.00018442550622053627,0.0021188386222135576,3.953375513571698e-07,0.0332558174801916,1.6718572803913403e-08,0.006131809864927262,0.00017842406992603493,0.0010502097642107106,2.1102469092949027e-05,8.443292593672172e-07,0.01054592692772489,0.016956078469779874,0.00547883023892177,0.010915525594837707,1.1894181467126283e-08,8.264864744906232e-10,0.012661713919479893,0.001271914110015216,9.393449475214016e-07,5.0936836332625974e-06,3.1294695667532967e-06,0.0012425460033521185,3.753854719097766e-06,4.098245517702651e-11,7.859386062647002e-09,0.0005280832852606268,4.529486949194885e-06,3.82933188372901e-07,0.003850532875731459,8.338911947060076e-09,2.0491533123764606e-11,1.8507390692592235e-07,3.559631182101432e-05,1.2419117094944876e-06,0.00011340651838731836,3.2823907883333025e-07,1.0804897346301314e-07,0.0012967681235052583,2.098396857002558e-06
8.640426255089409e-06,0.3668085523532431,3.76,0.0,0.07682656669927407,0.8228267674115278,0.188864479234125,0.014175337485842661,0.0006273448457584506,0.053510205547926695,0.11505615889491248,8.6126219091232e-11,0.4173178997120919,8.051597657438921e-07,0.00013128443376754986,0.08645253094750431,0.004186817037195001,0.000895653051877745,0.0002980237951588549,0.0020355497964878928,0.44166796441185135,0.000308272871607085,7.660554399159766e-05,0.0070716170682840265,0.009472559321370873,0.0002784406075613969,0.00018404330963513136,0.0021143605736547067,3.9417305629965814e-07,0.03328742867832545,1.6679910896928315e-08,0.006128559707851304,0.0001780435477833182,0.0010466544575841105,2.1094082467963263e-05,8.413008470040005e-07,0.010538616677558489,0.016977645994177,0.005473902126286623,0.01093038933335084,1.1902456319708861e-08,8.248360121879291e-10,0.0126776815246704,0.001273515397166158,9.38417642612119e-07,5.084987018995289e-06,3.1338178624422738e-06,0.001245045176320471,3.752266553254368e-06,4.0894850834630565e-11,7.84418920684074e-09,0.0005290936148662363,4.529942141049252e-06,3.8297718160232047e-07,0.0038534260689650486,8.345369980023592e-09,2.041807421782295e-11,1.8484060085496254e-07,3.553430899991336e-05,1.2436816966495177e-06,0.00011332130589422009,3.279255211252197e-07,1.0788307810153467e-07,0.0012989219898038773,2.0912899765212156e-06
8.650305117616741e-06,0.3668205121042249,3.76,0.0,0.07670028060070969,0.8226909797018394,0.18897132721259818,0.014194941020966946,0.0006259841864179821,0.053517463401198125,0.11513525401084729,8.583622039247768e-11,0.41738127899930383,8.026576535464409e-07,0.0001310938355417102,0.08657832029768124,0.004183450812716353,0.0008951353131190924,0.00029720895589979403,0.0020305556855092785,0.44165797318152533,0.00030746690012615547,7.64596846327215e-05,0.00707670642822807,0.00948000599862946,0.00027791870126632435,0.0001836636537356213,0.0021099165577801375,3.9301673368920685e-07,0.03331894220545459,1.664153905221434e-08,0.006125296218574935,0.00017766563964482363,0.0010431271229670172,2.108562713255629e-05,8.382964522065519e-07,0.010531293774262077,0.016999152076316314,0.0054689943825898665,0.010945200723086277,1.1910716911310286e-08,8.231963434131948e-10,0.01269360209733617,0.001275106857899192,9.374968998298858e-07,5.076330329230968e-06,3.1381578232692212e-06,0.0012475474908339311,3.7507159297018964e-06,4.080785802397281e-11,7.829092684347129e-09,0.0005301028800778951,4.530439859932191e-06,3.8302491574758025e-07,0.0038563104185855564,8.351807642831095e-09,2.034519779092444e-11,1.8460884702211842e-07,3.547270607182228e-05,1.2454487637694027e-06,0.00011323655367015513,3.2761312505911407e-07,1.0771824837872067e-07,0.0013010698383158323,2.0842376148615237e-06
8.660183980144074e-06,0.3668324417291062,3.76,0.0,0.07657444043587174,0.8225554740896003,0.1890779171358053,0.014214507666310622,0.0006246324110135034,0.053524709239452586,0.11521424511052387,8.554887040727264e-11,0.4174443923471474,8.00178753674956e-07,0.00013090444043301907,0.08670390707125873,0.004180096016053918,0.0008946156432139955,0.00029639976559171495,0.002025596444343263,0.44164782166744926,0.00030666648852156384,7.631481035993916e-05,0.007081771257073071,0.00948743398736499,0.0002774003497224316,0.0001832865110658338,0.002105506202241212,3.918684932779446e-07,0.03335035870639564,1.660345407678882e-08,0.006122019556976671,0.00017729031652767948,0.0010396275041107564,2.1077103865746582e-05,8.3531584934475e-07,0.0105239587047206,0.01702059690992575,0.005464106941234181,0.010959960101801053,1.1918963249864517e-08,8.215673520506164e-10,0.012709475913302824,0.0012766885402941842,9.365826509662629e-07,5.06771336174126e-06,3.1424893955425167e-06,0.0012500529444395758,3.7492024378190197e-06,4.072147188845649e-11,7.814095406959107e-09,0.0005311110879575864,4.530979663715284e-06,3.830763519914652e-07,0.0038591859854720852,8.358225080032664e-09,2.027289837006413e-11,1.8437862918533837e-07,3.5411498951449354e-05,1.2472128839131292e-06,0.00011315225863165636,3.2730188754631925e-07,1.0755447323925033e-07,0.0013032116996381834,2.077239164899043e-06
8.670062842671406e-06,0.36684434144173117,3.76,0.0,0.07644904308629975,0.822420248794778,0.18918425070577793,0.014234037617626085,0.0006232894245592134,0.05353194305945107,0.11529313282241704,8.526411332346475e-11,0.41750724178402004,7.977227577178594e-07,0.00013071623524749446,0.08682929279787067,0.0041767525953033575,0.0008940940688353205,0.0002955961622550631,0.0020206716903176268,0.4416375112371795,0.0003058715758860343,7.617091054157771e-05,0.007086811703604374,0.009494843412566333,0.0002768855141166913,0.00018291185451493698,0.0021011291385119248,3.907282459022019e-07,0.03338167881957025,1.65656528093815e-08,0.006118729881240623,0.00017691754981420912,0.0010361553465413034,2.1068513438574116e-05,8.323588143847493e-07,0.010516611949188195,0.01704198068787214,0.0054592397349502815,0.010974667804409338,1.192719534419264e-08,8.199489234416536e-10,0.012725303246145802,0.0012782604922271096,9.356748287135977e-07,5.059135914321765e-06,3.1468125269731117e-06,0.0012525615345325104,3.747725671878107e-06,4.063568428398e-11,7.799196300124394e-09,0.0005321182454981534,4.53156111453384e-06,3.831314518777576e-07,0.0038620528299050877,8.364622434723933e-09,2.0201170520513345e-11,1.8414993133483022e-07,3.535068360228586e-05,1.2489740306495557e-06,0.00011306841769250163,3.269918054447304e-07,1.0739174184911616e-07,0.0013053476042352101,2.07029402659182e-06
8.679941705198739e-06,0.36685621146090985,3.76,0.0,0.07632408547024525,0.8222853020575442,0.18929032960491926,0.014253531069121392,0.0006219551334877685,0.05353916485852999,0.11537191776762905,8.498192512654127e-11,0.4175698293132986,7.952893634128936e-07,0.00013052920695971965,0.0869544789898514,0.004173420498530389,0.0008935706163873635,0.00029479808490235086,0.0020157810462927356,0.4416270432408312,0.00030508210222406274,7.602797469175432e-05,0.007091827915515441,0.00950223439782904,0.0002763741561596746,0.00018253965734771327,0.002096785002417014,3.8959590391099384e-07,0.03341290317617678,1.652813213336786e-08,0.006115427347629118,0.00017654731129650337,0.001032710397829463,2.1059856612998192e-05,8.294251254704185e-07,0.010509253980393369,0.01706330360203902,0.0054543926956845765,0.010989324162567392,1.1935413203999926e-08,8.183409445979512e-10,0.012741084366880899,0.0012798227613327528,9.347733661608945e-07,5.050597784564291e-06,3.1511271659932816e-06,0.001255073258341799,3.746285230288201e-06,4.055048927598011e-11,7.784394303268664e-09,0.0005331243596126802,4.53218377917185e-06,3.8319017736181387e-07,0.0038649110114872655,8.370999848347244e-09,2.0130008862607822e-11,1.8392273753812884e-07,3.5290256035590627e-05,1.2507321781058808e-06,0.00011298502775849841,3.2668287554720775e-07,1.0723004322807425e-07,0.001307477582420206,2.0634016096486437e-06
8.689820567726072e-06,0.3668680519944837,3.76,0.0,0.0761995645408294,0.8221506321372195,0.18939615549702768,0.014272988213530652,0.0006206294455469024,0.05354637463456569,0.11545060056027047,8.470227249389524e-11,0.4176321569146157,7.928782736501186e-07,0.00013034334271452464,0.08707946714310352,0.004170099673784222,0.0008930453120181548,0.0002940054733855431,0.002010924140445264,0.4416164190120342,0.00030429800837785136,7.588599246558576e-05,0.007096820039453376,0.00950960706542699,0.0002758662380732448,0.0001821698931936972,0.002092473433935189,3.8847138083602053e-07,0.03344403240053609,1.6490888963695635e-08,0.006112112110580782,0.0001761795731572525,0.001029292407513049,2.1051134142364533e-05,8.265145624537421e-07,0.01050188526390002,0.0170845658433769,0.00544956575467903,0.011003929504835724,1.1943616838476178e-08,8.167433041560181e-10,0.01275681954408975,0.0012813753950180258,9.338781970866682e-07,5.042098770066981e-06,3.155433262316562e-06,0.0012575881129377117,3.744880716126243e-06,4.046588041933738e-11,7.769688370077844e-09,0.0005341294371391673,4.532847228960934e-06,3.8325249079131345e-07,0.0038677605891778927,8.37735746077921e-09,2.005940805458062e-11,1.8369703206763732e-07,3.5230212311457416e-05,1.2524873009260054e-06,0.00011290208573164495,3.2637509459066316e-07,1.0706936675840116e-07,0.001309601664359802,2.0565613316602113e-06
8.699699430253404e-06,0.3668798632526447,3.76,0.0,0.07607547728398899,0.8220162373111466,0.18950173002840007,0.014292409242191625,0.0006193122697059294,0.05355357238593779,0.11552918180787108,8.442511913196985e-11,0.41769422654527183,7.904891958439979e-07,0.00013015862982127934,0.08720425873801659,0.004166790069108433,0.0008925181816329234,0.00029321826833945703,0.0020061006059399443,0.44160563986891915,0.0003035192359742464,7.574495365194163e-05,0.0071017882210711375,0.009516961536389068,0.00027536172256887437,0.00018180253602869604,0.0020881940769815325,3.873545913554889e-07,0.033475067110480206,1.645392025004647e-08,0.00610878432281688,0.00017581430794744364,0.0010259011270111345,2.1042346771903604e-05,8.236269069037021e-07,0.010494506258507001,0.017105767601955212,0.005444758842538252,0.011018484156847835,1.195180625728877e-08,8.151558922107686e-10,0.01277250904405544,0.001282918440473589,9.329892561510885e-07,5.033638668468646e-06,3.1597307670067664e-06,0.001260106095241601,3.7435117371355417e-06,4.038185106410764e-11,7.755077467761027e-09,0.0005351334848449016,4.5335510395656825e-06,3.833183548858298e-07,0.0038706016213302945,8.383695410423511e-09,1.998936279858485e-11,1.834727994239e-07,3.517054853800307e-05,1.254239374246825e-06,0.00011281958851239906,3.2606845926068787e-07,1.0690970196057258e-07,0.0013117198800795733,2.049772617570653e-06
