Time (s),Volume (m^3),N2,Ne,C2H5F(1),O2(2),H2O(3),CH4(4),OH(5),C2H4(30),HF(38),C2H4(126),H2(8),H2CC(24),HCO(15),CO(13),HO2(11),H2O2(12),C2H4F(62),H(6),CH2CHF(55),C2H4F(61),C2H3(29),CH2O(20),C2H2(23),O(7),CH2CF(69),CH2CFO(78),S(184),CH2CO(28),S(515),S(253),C2H2F(70),S(1529),S(767),S(1557),CH2F(46),CHFO(47),CH3(19),CH2F2(41),C2H2O(452),C2H5O(160),CH3F(39),CHF2(81),C2H(22),CH3O(27),C2H3F2(63),CH2CF2(56),C2H3F2(64),S(1652),S(338),CO2(14),CF2CH(72),C2HF2(71),C2HF(57),C2HF(5345),S(1655),C2F(5344),C2H5(32),C2H3F2(65),HCCO(21),S(2309),CH3CO(34),C2H6(31),CH2(S)(25),C2H2F2(58),CHF(40),CF(50),CH2(T)(18),S(6270),CH2O2(383),CHO2(142),F(37),C#CC(3594),CH(17),C3H4(6344),C3H4(6729),S(264),C3H5(2345),C3H5(2725),CH3O2(159),S(1527),S(3172),S(6223)
3.227815425204323e-06,0.19339295741595236,3.76,0.0,0.7684581736825463,0.9889481488426015,0.011222778150364454,0.0002830509701406648,0.00029242514772103107,0.062371428457422065,0.06360549833647174,1.2391506444702065e-10,0.07585504176606787,6.330956559040736e-07,3.633217793445244e-05,0.0007255910224325102,0.004219969579191497,0.0001701702764060101,0.0007077083249875248,0.0023295901769927268,0.08848402952614498,0.00044940942595171304,5.986219792432922e-05,0.00042753426609063653,0.00034063920411746035,4.573242359119044e-05,2.0541282444907735e-05,0.0001494253756988593,2.1292259969970867e-06,6.554339209193947e-05,2.684748032997814e-09,0.00012095835210066219,2.4489688468529608e-05,8.067641901893806e-05,1.4097616291441774e-07,1.46514442950712e-07,0.000128252323795622,9.390039233090452e-05,0.00016121086350103102,5.318822720754575e-06,2.7845599416545792e-11,7.272083613276427e-10,3.0790438273894236e-05,1.0807890663351149e-07,1.1563090854086548e-08,1.665213179042845e-07,9.527356916203164e-09,9.31730447477259e-07,5.2749609630742605e-09,1.0535687754928442e-12,4.327687100506997e-10,2.776114930191915e-05,3.1834314159370073e-09,6.522793103375793e-10,3.935052727578877e-06,6.975901424993709e-12,2.691083592914915e-12,2.302395297924687e-10,6.48378688802716e-05,9.825774987007013e-09,1.4653993571253663e-07,3.6391178991205473e-09,4.751283309782748e-10,5.919398002194529e-05,1.8453790028213457e-08,5.15396844478351e-07,2.8443710523840043e-05,7.486951058784993e-05,1.7617830006016455e-07,3.785264978736634e-12,8.822023939879086e-13,1.0012549228368348e-08,6.08013220696863e-08,4.6797878789144504e-09,3.896370452700913e-09,1.157480956060061e-14,1.014339574380028e-09,6.736155704657068e-12,1.6888610504580385e-11,2.2325702277316141e-10,1.3321924346530363e-07,1.5549536422404628e-06,3.851059240297139e-13,1.0662209686227718e-09
3.2394288351955604e-06,0.19345101248684068,3.76,0.0,0.7665843998501453,0.9887296010942284,0.01147277106733346,0.0002887192739782424,0.00029919079698904514,0.06254686301177435,0.0638122621867397,1.2794483015349824e-10,0.0772282003948661,6.520255157111548e-07,3.717872460407543e-05,0.0007461821952595543,0.004278750202159091,0.00017503927651602784,0.0007211350450520243,0.002370774101347049,0.09010317287248497,0.00045893617031095643,6.114118724474106e-05,0.00043688733590640177,0.00034884930310364324,4.67668254282218e-05,2.1334092894726456e-05,0.0001552065573784799,2.168513737300409e-06,6.840049829338481e-05,2.787180963577032e-09,0.00012529988822121787,2.5410229572292812e-05,8.375375825270498e-05,1.468547578544496e-07,1.5202591942204553e-07,0.0001328370071086265,9.721471571076085e-05,0.00016689442784076548,5.4876922936080145e-06,2.9137229331759615e-11,7.449867799524373e-10,3.169265986882203e-05,1.123803759197063e-07,1.2047309810753727e-08,1.7466260804103122e-07,9.801572322260583e-09,9.697576670314648e-07,5.571261714758121e-09,1.0974113159758208e-12,4.5052251136916225e-10,2.8584676982127847e-05,3.3812621482634747e-09,6.9929077738107e-10,4.143982905256412e-06,7.345928671175912e-12,2.7922975271387307e-12,2.4380035390825317e-10,6.598452057629671e-05,1.0227330188814775e-08,1.5434879526003003e-07,3.835282464531371e-09,5.005436338739391e-10,6.043311976090201e-05,1.9355102848613077e-08,5.456888567687967e-07,2.7976053957241735e-05,7.572248376120562e-05,1.8199200347677075e-07,3.9079762670242695e-12,9.10825133739642e-13,1.0329277344392342e-08,6.19127009050345e-08,4.953571169480628e-09,4.084683237734101e-09,1.2264331666098083e-14,1.0759461481710607e-09,7.055739154375108e-12,1.790602597525761e-11,2.364349863016065e-10,1.3785089289623e-07,1.6216992734892952e-06,4.0294393492465394e-13,1.0736756326956138e-09
3.2510422451867976e-06,0.19350986331957215,3.76,0.0,0.7646844099383125,0.9885069579894804,0.011728224618278575,0.00029457027824377396,0.00030610351108456525,0.06272124458383091,0.0640187502820985,1.3211345372667943e-10,0.07862225271138404,6.716077988276415e-07,3.804334285822258e-05,0.0007673801263362492,0.00433789246459785,0.00018003132231431536,0.0007347811316930796,0.002412534047465728,0.09174747719161323,0.00046865368547557417,6.244262262812517e-05,0.00044641439589465664,0.00035724439885526056,4.782505151143553e-05,2.2155531269366255e-05,0.00016119848201647774,2.2084027429841416e-06,7.138345594498168e-05,2.893266655215569e-09,0.00012979574921282962,2.6362822301847565e-05,8.694149489997108e-05,1.5297473847486325e-07,1.5773079825470673e-07,0.00013758885191554558,0.00010066025258852598,0.00017276724294466517,5.6661482087108e-06,3.0489861654200144e-11,7.631539722006333e-10,3.263295264447906e-05,1.1690398775998154e-07,1.2550619368354898e-08,1.831710783891443e-07,1.0088545261473303e-08,1.0098048760038618e-06,5.886833117003592e-09,1.1430455005331321e-12,4.689841928584262e-10,2.943444538686584e-05,3.592813645710171e-09,7.498731593862098e-10,4.364021323006435e-06,7.735680307596794e-12,2.897062077004321e-12,2.581493543235874e-10,6.714362812031645e-05,1.0653650035186364e-08,1.6257637897439738e-07,4.041551447393516e-09,5.27316635284731e-10,6.169341101603064e-05,2.030133479614707e-08,5.77817244349821e-07,2.7515621359170297e-05,7.657387202205904e-05,1.8801015278226875e-07,4.034908229753016e-12,9.404323401295042e-13,1.06565778614012e-08,6.303984818264594e-08,5.2430637290100825e-09,4.281997674499156e-09,1.2994334581162043e-14,1.1413322964588377e-09,7.390091398576531e-12,1.898286425803779e-11,2.5041826029967244e-10,1.4263361100880612e-07,1.6912858323940343e-06,4.2158290690767525e-13,1.0811132763324538e-09
3.2626556551780348e-06,0.19356951741627804,3.76,0.0,0.7627579471752596,0.9882801513554454,0.0119892446946053,0.00030060983770940637,0.00031316547591328617,0.06289455616657674,0.0642249637687727,1.3642472707505387e-10,0.08003737048418011,6.918608652250892e-07,3.892630413332146e-05,0.0007892027715186221,0.004397383864543235,0.0001851485782838953,0.0007486479573120999,0.0024548704277030913,0.09341716177711473,0.0004785645873843333,6.376666312956504e-05,0.0004561176746423802,0.0003658281525432808,4.890760094261861e-05,2.3006489705078317e-05,0.00016740795925304058,2.2488949822799554e-06,7.449776941463903e-05,3.0031185243028727e-09,0.00013445106729692333,2.7348410800181534e-05,9.024315138397381e-05,1.5934572403488427e-07,1.6363500942682393e-07,0.00014251333226110644,0.00010424205999525235,0.0001788345336298592,5.854794401765374e-06,3.190637415677454e-11,7.817153869849084e-10,3.361312736325034e-05,1.2166470068824833e-07,1.3073697421093148e-08,1.9206072481229318e-07,1.0389123093942582e-08,1.0519933730389674e-06,6.2230510680834506e-09,1.1905411282288762e-12,4.881801041351842e-10,3.031133873258352e-05,3.819089660677036e-09,8.0429952958817e-10,4.595745828179537e-06,8.146191672094493e-12,3.0054860387404144e-12,2.733310667403495e-10,6.831502611823649e-05,1.11065320343916e-08,1.7124496334572454e-07,4.258399466457998e-09,5.555180681868171e-10,6.297505477101282e-05,2.1294562022531767e-08,6.118915161207967e-07,2.7062811200227372e-05,7.742355445675093e-05,1.9423996377238716e-07,4.1662055712302614e-12,9.710576932696702e-13,1.0994800201271383e-08,6.41827812897176e-08,5.549123574969335e-09,4.4887222080998e-09,1.3767095967567233e-14,1.2107271823196891e-09,7.739824926578587e-12,2.012239603879961e-11,2.652565933613045e-10,1.4757139517060146e-07,1.7638309386415702e-06,4.4105402998910016e-13,1.0885520133433805e-09
3.274269065169272e-06,0.19362998211586682,3.76,0.0,0.7608047600259139,0.9880491123782341,0.012255938175651628,0.0003068439529142339,0.00032037884011171095,0.06306678064987273,0.06443090402516143,1.4088246976336e-10,0.08147372020844208,7.128032489948371e-07,3.982787666789489e-05,0.000811668574355256,0.004457211413516598,0.00019039319710834973,0.0007627367657730956,0.002497783215200136,0.0951124396759222,0.0004886714409866276,6.51134559083437e-05,0.00046599939035517135,0.000374604271020197,5.001497771627499e-05,2.388787782710021e-05,0.00017384195691145393,2.289991985348173e-06,7.774917225998802e-05,3.1168523398819267e-09,0.00013927111531661084,2.836795504176596e-05,9.366233287555617e-05,1.6597768965914756e-07,1.6974460799710926e-07,0.00014761606062610173,0.00010796536802896486,0.0001851015999367059,6.054271013976709e-06,3.3389774533888416e-11,8.006763590231933e-10,3.463508013490277e-05,1.2667861372458985e-07,1.3617241023293189e-08,2.0134588853597725e-07,1.0704214516588892e-08,1.0964517799436833e-06,6.581392356430579e-09,1.239970394278268e-12,5.081374112139647e-10,3.12162708212278e-05,4.061168344550642e-09,8.628632909257911e-10,4.839762424394894e-06,8.578549616363331e-12,3.117680497644113e-12,2.89392398803138e-10,6.949853507224334e-05,1.1587903824773664e-08,1.803779648910795e-07,4.486319641514264e-09,5.852220927164308e-10,6.427824782511e-05,2.2336939383374428e-08,6.480273419351774e-07,2.661801730336165e-05,7.82714252460585e-05,2.006888728653449e-07,4.3020171909146935e-12,1.0027358425331556e-12,1.1344303374822016e-08,6.534150635908936e-08,5.8726515483674255e-09,4.705281121427813e-09,1.4585011797802564e-14,1.2843732841003263e-09,8.105574934783581e-12,2.132805385525334e-11,2.810027614004321e-10,1.5266828959673785e-07,1.8394566813497435e-06,4.613895254805176e-13,1.096011560653768e-09
3.285882475160509e-06,0.1936912645698781,3.76,0.0,0.7588246026258183,0.9878137716268542,0.012528412869199649,0.00031327877112536924,0.00032774570978108124,0.06323790083119374,0.06463657267267717,1.4549052304276958e-10,0.08293146275643073,7.344536330301358e-07,4.074832497075462e-05,0.0008347964751402177,0.004517361637442125,0.00019576731668307607,0.0007770486639374977,0.002541271923042249,0.09683351724334077,0.0004989767534901601,6.64831354498506e-05,0.00047606174900442576,0.00038357650588484183,5.114769035158572e-05,2.4800622303190386e-05,0.00018050760019698223,2.331694819542765e-06,8.114363537807358e-05,3.234586190009633e-09,0.00014426130841370657,2.9422430206864406e-05,9.720272716539591e-05,1.7288097702614867e-07,1.7606577283781525e-07,0.00015290278868950689,0.00011183558402183769,0.00019157381368261893,6.265256371348903e-06,3.4943205589333254e-11,8.200420928905072e-10,3.5700795975463296e-05,1.319630532172566e-07,1.4181966603695595e-08,2.110412507902272e-07,1.1034793843756673e-08,1.1433164492173154e-06,6.96344189407872e-09,1.2914079459423072e-12,5.288841100356301e-10,3.215018586667338e-05,4.32020756229923e-09,9.258795992422784e-10,5.096706435357073e-06,9.033894740833764e-12,3.233758805262196e-12,3.0638271155748075e-10,7.069396105385886e-05,1.2099831977065602e-08,1.8999999258676318e-07,4.725824005380258e-09,6.165064410396414e-10,6.560318253232555e-05,2.3430701739114303e-08,6.863468557845523e-07,2.618162830201374e-05,7.911739461678278e-05,2.0736454105957136e-07,4.442496221159224e-12,1.0355024164516193e-12,1.1705456064074877e-08,6.651601503209592e-08,6.214593105196593e-09,4.932114991402797e-09,1.5450601617086224e-14,1.3625270961499598e-09,8.48800010537269e-12,2.2603438528714443e-11,2.977127421884304e-10,1.5792838198982498e-07,1.9182897482043408e-06,4.826226743439808e-13,1.1035132911606295e-09
3.2974958851517464e-06,0.19375337173988003,3.76,0.0,0.7568172352365905,0.9875740590800915,0.012806777445521937,0.0003199205870394873,0.0003352681431037715,0.06340789942717293,0.06484197158695976,1.502527399090975e-10,0.08441075301304894,7.568308211008185e-07,4.1687909274393954e-05,0.0008586059197932803,0.004577820578517949,0.00020127305694926027,0.000791584612940906,0.0025853355819624286,0.09858059367729811,0.0005094829674607989,6.787582280521632e-05,0.0004863069424035053,0.00039274865241430493,5.230625144823181e-05,2.5745666351573497e-05,0.0001874121704051369,2.3740040638191e-06,8.468737542580704e-05,3.3564404424979146e-09,0.00014942720550727723,3.0512825976892824e-05,0.00010086810430092056,1.8006630527782804e-07,1.826048050142937e-07,0.0001583794078018524,0.00011585829668776495,0.00019825661451674988,6.488469093797661e-06,3.6569950924612284e-11,8.398176323011042e-10,3.6812352520476175e-05,1.3753666740539267e-07,1.4768610165774394e-08,2.211618257358674e-07,1.1381905380070746e-08,1.192731898215807e-06,7.370900216308697e-09,1.3449309084490418e-12,5.504490285935764e-10,3.311405933784396e-05,4.597450637845905e-09,9.936868600869745e-10,5.367243711992111e-06,9.513423727201584e-12,3.353836550846271e-12,3.2435400765717035e-10,7.190109549317999e-05,1.264453098497564e-08,2.00136902671687e-07,4.977443814242611e-09,6.494525733478519e-10,6.69500465390886e-05,2.4578165329901535e-08,7.269789753039847e-07,2.575402711319271e-05,7.996138980137816e-05,2.142748557208025e-07,4.587800078734185e-12,1.0693940317101568e-12,1.207863666007916e-08,6.770629557511569e-08,6.575940188309807e-09,5.169680924019285e-09,1.636651392624211e-14,1.4454598708535755e-09,8.88778333095597e-12,2.3952325453557227e-11,3.154459014289657e-10,1.633557997642974e-07,2.0004615557225777e-06,5.047878406511807e-13,1.1110802852780774e-09
3.3091092951429836e-06,0.19381631037360397,3.76,0.0,0.7547824247046999,0.9873299041545056,0.013091141368825852,0.0003267758433693082,0.0003429481447248105,0.06357675908565966,0.06504710290917058,1.551729815030991e-10,0.08591173951003045,7.799537079318299e-07,4.2646884957072606e-05,0.000883116868603577,0.00463857379782207,0.0002069125166952814,0.000806345419365949,0.0026299727188402325,0.10035386055047431,0.0005201924534571887,6.929162478092731e-05,0.0004967371462594415,0.0004021245484338045,5.349117718372286e-05,2.6723969151791203e-05,0.00019456310333408334,2.4169197830407537e-06,8.838686327033792e-05,3.482537690282275e-09,0.0001547745106729612,3.1640145753058604e-05,0.00010466231610352136,1.875447819006755e-07,1.8936812577825452e-07,0.00016405194932353807,0.00012003928021410957,0.00020515550579175431,6.724670254751043e-06,3.827343975697176e-11,8.600078625488394e-10,3.797192378068922e-05,1.4341952554205854e-07,1.53779274261728e-08,2.317229516945063e-07,1.1746668182383387e-08,1.2448512534731355e-06,7.805591568750664e-09,1.400618946415565e-12,5.728618351526838e-10,3.410889879796005e-05,4.894232348139814e-09,1.066648314668514e-09,5.652071851108301e-06,1.0018391701664777e-11,3.4780315206417065e-12,3.4336095681663225e-10,7.311971486969819e-05,1.3224372956049219e-08,2.1081585448522306e-07,5.241729933762575e-09,6.841458085680491e-10,6.831902252057374e-05,2.5781728865183545e-08,7.700597258730388e-07,2.5335590426293886e-05,8.080335599029252e-05,2.2142793111167749e-07,4.738090486318196e-12,1.104448293373829e-12,1.2464233226510282e-08,6.891231625764892e-08,6.957733113420857e-09,5.41845281364602e-09,1.7335531835046416e-14,1.5334583771015875e-09,9.305632748564396e-12,2.537867121425155e-11,3.342651849149857e-10,1.6895470614699337e-07,2.0861083779483305e-06,5.279205231157439e-13,1.1187373824218692e-09
3.319561364135097e-06,0.19387367144595458,3.76,0.0,0.752927444319323,0.9871063077216309,0.013352289394596581,0.00033313351005545815,0.0003499964760952117,0.0637277445999041,0.06523149430069738,1.597395027752175e-10,0.08728129498734903,8.014175427467736e-07,4.352674938766785e-05,0.0009057934269791573,0.0046934909844775306,0.00021210407558987183,0.0008198229330438503,0.002670634824557275,0.10197234537046491,0.0005300066837067835,7.058568571604528e-05,0.000506284297327878,0.00041074026592085986,5.458058124226976e-05,2.7633683010271135e-05,0.0002012158516147596,2.456062084734587e-06,9.185512654754268e-05,3.5997560421144467e-09,0.00015974702153349923,3.268714325577513e-05,0.00010819050921823087,1.9453555468681694e-07,1.9565228321066655e-07,0.00016932984812922976,0.0001239424119810817,0.00021155386148944078,6.949021451640478e-06,3.987515134541022e-11,8.785375286918819e-10,3.905846804314429e-05,1.4899631845744515e-07,1.5946339575337714e-08,2.4161756837764353e-07,1.2091035564939068e-08,1.2942043797488446e-06,8.221712169949915e-09,1.4526572704092462e-12,5.937835192106095e-10,3.503158951138971e-05,5.179223392134272e-09,1.1370420153150801e-09,5.921238998154487e-06,1.0495699600906545e-11,3.593426305002264e-12,3.6140007725474834e-10,7.422609495564466e-05,1.3778373478456792e-08,2.2091389985682612e-07,5.490888589761671e-09,7.169372338626663e-10,6.957015340878647e-05,2.6914951430032355e-08,8.110444002048353e-07,2.496713898742853e-05,8.155936068971306e-05,2.2808015224792669e-07,4.877752481166254e-12,1.137023068986101e-12,1.2822214321564069e-08,7.001115713821229e-08,7.319728281280414e-09,5.652334073792861e-09,1.8255466514109154e-14,1.617238380525879e-09,9.697750205354379e-12,2.673203140647988e-11,3.521862466471015e-10,1.7414381100942237e-07,2.166278301568969e-06,5.495974443646169e-13,1.1257277950148334e-09
3.3300134331272106e-06,0.19393171588828198,3.76,0.0,0.751049892148592,0.9868790031770097,0.01361846690036751,0.00033967430792644545,0.0003571753870062289,0.06387778075463006,0.06541567286028878,1.6443996224158313e-10,0.08866863782771375,8.235145796358292e-07,4.44227013669445e-05,0.0009290700879846532,0.004748623258751325,0.00021740712070955252,0.0008334834530237126,0.0027117579982382546,0.10361232096359138,0.0005399890309296742,7.189859993603898e-05,0.0005159846137539871,0.000419527017603954,5.5692141600298633e-05,2.857184610430392e-05,0.000208079933693319,2.495694513601168e-06,9.546009311766008e-05,3.7206046492376732e-09,0.00016487557671675016,3.376562130727091e-05,0.00011182916551345082,2.017817652887544e-07,2.0212825583045338e-07,0.00017477603686107295,0.00012798305260095666,0.00021813584789588997,7.185165386295215e-06,4.154464197248656e-11,8.974102064418132e-10,4.018747506101726e-05,1.548579521210418e-07,1.6534324620427363e-08,2.518933322551009e-07,1.2451602852272233e-08,1.34600379375998e-06,8.662998244967608e-09,1.5065777204492622e-12,6.154395601591956e-10,3.598098693981246e-05,5.4823166489311535e-09,1.2122296207133507e-09,6.203129389031976e-06,1.099568144505204e-11,3.712342054125348e-12,3.8036855699676843e-10,7.534140003699854e-05,1.4364869395033741e-08,2.3149585608129497e-07,5.75119943010415e-09,7.512841105323033e-10,7.08394643484257e-05,2.809749277323111e-08,8.5423855574183e-07,2.460667532618126e-05,8.231368010828453e-05,2.3494201225691643e-07,5.021712020895261e-12,1.1705996625521763e-12,1.3190871103469352e-08,7.112267508931395e-08,7.699998579112578e-09,5.8960596809864905e-09,1.922301519444086e-14,1.705599701588121e-09,1.0105649799860643e-11,2.815464444316288e-11,3.7109247766183844e-10,1.79478295636172e-07,2.249483856167554e-06,5.721152969960507e-13,1.132833466063321e-09
3.340465502119324e-06,0.19399044812771957,3.76,0.0,0.7491496138274865,0.9866479380257239,0.013889755026079923,0.0003464032419542876,0.00036448620352284443,0.06402685481011926,0.06559964074699043,1.6927715653110889e-10,0.09007386159305357,8.462586461800985e-07,4.5334914548677176e-05,0.0009529625046150372,0.004803959111860333,0.00022282312458488573,0.0008473272091164774,0.002753340030045202,0.10527390919312515,0.000550141042690703,7.323041243849602e-05,0.0005258396400640647,0.00042848768436933466,5.682623993476121e-05,2.9539187996295888e-05,0.0002151610816482932,2.535815942135703e-06,9.920704314063626e-05,3.845177251958195e-09,0.00017016464022459252,3.48763361875715e-05,0.00011558125942373353,2.0929236187178572e-07,2.0880096374947883e-07,0.00018039520277544544,0.00013216581264384778,0.00022490559000256933,7.433754403738182e-06,4.328473676188864e-11,9.166290425695334e-10,4.1360745607478154e-05,1.6102245487425217e-07,1.7142474950565256e-08,2.625620596065033e-07,1.2829361503018158e-08,1.4003809264372878e-06,9.131071865040671e-09,1.5624438209953235e-12,6.378533642005858e-10,3.695789564022725e-05,5.804701793149576e-09,1.292534446828084e-09,6.498322571984588e-06,1.1519383526664418e-11,3.834869005638735e-12,4.0031210955001496e-10,7.646543522679558e-05,1.4985958883868788e-08,2.425844648312627e-07,6.023106152540556e-09,7.87257267033381e-10,7.212707713107806e-05,2.9331276826052303e-08,8.99757492232562e-07,2.4254459222362128e-05,8.306631536664448e-05,2.420199083689927e-07,5.170095966892262e-12,1.2052075553622386e-12,1.3570506649947592e-08,7.224682043234327e-08,8.09941077124451e-09,6.150011145101538e-09,2.0240509633874054e-14,1.7987868829687563e-09,1.0529903857041143e-11,2.964979833797331e-11,3.9103803889616183e-10,1.8496125146332276e-07,2.3358349840297076e-06,5.955024511214696e-13,1.1400763605410865e-09
3.3509175711114376e-06,0.19404987242091565,3.76,0.0,0.7472264605392215,0.9864130594893104,0.01416623522890769,0.00035332541417877616,0.0003719302011583278,0.06417495401607544,0.06578340032351729,1.7425386991791974e-10,0.09149705471187902,8.696635398618493e-07,4.6263557832967875e-05,0.0009774866876452759,0.004859486731788709,0.0002283535371900648,0.0008613543061648164,0.002795378323285215,0.10695722567685842,0.000560464199314558,7.458115681194576e-05,0.0005358509050592515,0.0004376251714812004,5.7983258849656814e-05,3.0536446782727494e-05,0.0002224651219031811,2.576424837894981e-06,0.00010310144555130176,3.9735688660325036e-09,0.00017561877347590745,3.602005067987968e-05,0.00011944981642441324,2.1707657498314317e-07,2.156753982962564e-07,0.0001861921241201003,0.00013649543411140298,0.0002318672416998998,7.695474739760309e-06,4.509837012070964e-11,9.361970485032558e-10,4.2580153695297804e-05,1.6750908163869018e-07,1.7771396145790144e-08,2.736357520128229e-07,1.3225365261602706e-08,1.4574740965476952e-06,9.627659244257942e-09,1.6203209032519681e-12,6.610489069734571e-10,3.7963143334170314e-05,6.147645977625602e-09,1.3783006174569163e-09,6.80742212596466e-06,1.2067896787542066e-11,3.961098696153963e-12,4.2127950125375746e-10,7.759799533010516e-05,1.5643870427663682e-08,2.5420347336873656e-07,6.307066158261454e-09,8.249304313663253e-10,7.343310963139203e-05,3.061828381993932e-08,9.477220511523347e-07,2.3910745237491756e-05,8.38172817092905e-05,2.4932038978745005e-07,5.323034013892391e-12,1.2408768709233782e-12,1.3961430210756706e-08,7.338353506726422e-08,8.51886838004849e-09,6.4145814947808845e-09,2.131038484513501e-14,1.897056745735908e-09,1.0971103876875568e-11,3.122091719204444e-11,4.1207998351602916e-10,1.905957815098449e-07,2.4254451279515386e-06,6.197881304500642e-13,1.1474797211979333e-09
3.361369640103551e-06,0.1941099928371301,3.76,0.0,0.7452802893149533,0.9861743145283729,0.01444798922993302,0.00036044602345111697,0.00037950860084020834,0.06432206562059332,0.06596695416335029,1.7937286573773578e-10,0.09293830024605497,8.937430031223076e-07,4.720879496031475e-05,0.0010026590101407484,0.00491519400738681,0.00023399978381004547,0.0008755647182953602,0.002837869881542945,0.10866237948576823,0.0005709599086758527,7.595085471188595e-05,0.000546019920551028,0.00044694240762160783,5.9163581524763716e-05,3.156436849132666e-05,0.0002299979729938274,2.6175192477167097e-06,0.00010714896333817834,4.105875733223409e-09,0.0001812426356059969,3.719753334926851e-05,0.00012343791217020358,2.2514392405614567e-07,2.2275661975662323e-07,0.00019217166964394434,0.0001409767926238093,0.00023902498233236555,7.971048052001812e-06,4.698858972036071e-11,9.56117073341281e-10,4.384764902857332e-05,1.7433839247078838e-07,1.8421706983011974e-08,2.8512658726633857e-07,1.3640733781764438e-08,1.5174288240911065e-06,1.0154597024090761e-08,1.6802761404948643e-12,6.850507465178657e-10,3.8997581398120754e-05,6.512498440611077e-09,1.4698942682249397e-09,7.131056439432263e-06,1.2642358368077674e-11,4.091123924319847e-12,4.433204226167641e-10,7.873886469576711e-05,1.6340970056106712e-08,2.663776720304307e-07,6.603550733655045e-09,8.643803343612123e-10,7.475767565151724e-05,3.1960550324821266e-08,9.982588326411328e-07,2.3575782472026606e-05,8.456660904963144e-05,2.568501608432078e-07,5.480658641282273e-12,1.2776383653707627e-12,1.436395711711003e-08,7.453274838469892e-08,8.959312909728799e-09,6.690175552892536e-09,2.243518271736304e-14,2.0006789186714697e-09,1.1429861051025265e-11,3.287156539914892e-11,4.342783969993576e-10,1.9638499727408772e-07,2.518431302256355e-06,6.450024177441111e-13,1.1550680992649088e-09
3.3707765021964533e-06,0.19416469960882995,3.76,0.0,0.7435089416747276,0.9859560942434062,0.014706144636611723,0.0003670286098922735,0.0003864450361718888,0.06445361113235429,0.06613197901690922,1.8410387068586132e-10,0.09425092017676082,9.160025698343835e-07,4.8073826953492715e-05,0.0010258820872029255,0.004965473914132237,0.0002391816001731776,0.0008885106921943674,0.002876497016044364,0.11021577344990115,0.0005805546807326001,7.719979596898711e-05,0.0005553081459575877,0.000455484044134147,6.024611347900915e-05,3.251633730397121e-05,0.0002369781359126886,2.6549173641878063e-06,0.00011092748410698695,4.22837994302072e-09,0.00018645315926013202,3.8286778790180096e-05,0.00012713198553275604,2.3265472525651032e-07,2.29310757765354e-07,0.00019771350057547216,0.00014514388947408944,0.00024563807658038196,8.23153462419856e-06,4.8757881633430634e-11,9.743482755686363e-10,4.503118386780764e-05,1.8079588059998696e-07,1.9025796937326615e-08,2.9583519564006756e-07,1.4032103721280958e-08,1.5739610520294637e-06,1.0656402742971258e-08,1.7360695855158525e-12,7.073625280064464e-10,3.9954256536917445e-05,6.860782523925617e-09,1.5576324056328844e-09,7.435294528164211e-06,1.3182537951978254e-11,4.211469490631729e-12,4.641178145453164e-10,7.977256483158491e-05,1.7003937738768115e-08,2.778304991515239e-07,6.881496054942058e-09,9.014702832499077e-10,7.596572188442368e-05,3.321756588957351e-08,1.046050642667432e-06,2.3281999591345927e-05,8.523963927201986e-05,2.638286619700124e-07,5.626639569774459e-12,1.3116834765021803e-12,1.4736418075721862e-08,7.557766268377596e-08,9.374466575096343e-09,6.947979567533178e-09,2.3496649571534214e-14,2.0987487148636577e-09,1.1858275262234943e-11,3.442820845688742e-11,4.552979736829424e-10,2.0173012344136088e-07,2.605105009958186e-06,6.685148198805726e-13,1.1620771968687369e-09
