Time (s),Volume (m^3),H(5),O(6),OH(7),H2(8),Ar(9),He(10),HO2(11),H2O2(12),CO(13),CO2(14),HCO(15),C(T)(16),CH(17),CH2(T)(18),CH3(19),CH2O(20),HCCO(21),C2H(22),C2H2(23),H2CC(24),CH2(S)(25),CH3OH(26),CH3O(27),CH2CO(28),C2H3(29),C2H4(30),C2H6(31),C2H5(32),CH2OH(33),CH3CO(34),CH2CHO(35),CH3CHO(36),N2,Ne,C2H5F(1),O2(2),H2O(3),CH4(4),HF(38),C2H4F(62),CH2CHF(55),C2H4F(61),CH2CF(69),C2H2F(70),CH2CFO(78),S(1534),S(414),CH2F(46),CHFO(47),CH2F2(41),S(2175),CH2O2(154),CHO2(147),S(841),CH3F(39),C2H5O(149),C2H2O(132),C2HF(57)
9.999999999999999e-11,0.45450778343157167,1.2559982449933793e-18,1.0463079425354471e-23,3.804673134015081e-20,1.7072774568539464e-22,0.0,0.0,8.449228574192406e-14,5.527443345196307e-22,4.768667313164008e-25,1.9132025413048606e-24,8.386887953531462e-27,1.7101044429464286e-44,5.875390408798131e-32,1.7505534424136623e-21,1.6560970041439273e-15,7.808487883129297e-23,2.5771997795774915e-49,8.68522695030494e-49,3.779651552640298e-28,2.614930675831319e-24,1.6676810687893373e-19,1.8970387813964748e-30,1.5698981542488756e-24,1.8586003056774219e-34,1.1972758230644525e-25,1.0694157500490822e-10,7.455325843075877e-31,7.232120534916869e-25,2.7246891270391914e-30,1.9616277039028403e-39,1.6588606610172274e-29,9.7689876196338e-32,3.76,0.0,0.6586801829333184,0.9999999999999156,1.9150916190096082e-23,4.21530347418939e-21,1.0694157500491167e-10,5.1620783946832444e-14,3.722431122257418e-17,3.2791390096363614e-14,8.220591489945411e-34,1.0601141931550742e-32,1.157200718105769e-36,7.44531469241543e-46,8.459282430953482e-36,1.6560629638676931e-15,3.79791034457843e-20,1.5401079608344823e-28,1.105389057250692e-29,1.1617678215235455e-28,1.1946430721876957e-23,6.925099388968504e-18,1.688891272464399e-19,6.70994672128249e-34,4.0507908898811775e-41,1.394039558960866e-38
1.1880480742593513e-10,0.45450778343157167,1.6461014950654638e-18,1.4312887648207096e-23,4.989162709678159e-20,2.3586718893764443e-22,0.0,0.0,1.0038533176895184e-13,7.248541017726673e-22,6.592461529165428e-25,2.695297550466378e-24,1.1599341737710529e-26,2.3641470547635217e-44,7.70009313006333e-32,2.293341567639707e-21,1.9675223270095605e-15,1.024134390240965e-22,3.717081811408885e-49,1.235022917672494e-48,5.2274559143103605e-28,3.4287528075933845e-24,1.9791209281797364e-19,2.6238069279034666e-30,2.0586484332386026e-24,2.642962690072719e-34,1.5699832486470796e-25,1.270517322413054e-10,1.0312275398232665e-30,9.485107193883331e-25,3.7683728019815106e-30,2.7892608560455367e-39,2.2943542923060183e-29,1.3512877874615104e-31,3.76,0.0,0.6586801829131921,0.9999999999998997,2.648769609121307e-23,5.527719741750807e-21,1.2705173224130992e-10,6.132429979282346e-14,4.881269068063124e-17,3.895597980100201e-14,1.136945306859094e-33,1.466210098173227e-32,1.6455334530072603e-36,1.079995220691442e-45,1.2029153357133718e-35,1.967477688492616e-15,4.980368061872688e-20,2.019872961390326e-28,1.5589281141267716e-29,1.6029284645669594e-28,1.6464991612477274e-23,9.080820705961975e-18,2.006922812254074e-19,9.288177108608225e-34,5.75420527892226e-41,1.9823330654011586e-38
2.37609816276378e-10,0.4545077834422287,6.562936135407066e-18,1.0427046757418312e-22,1.9950559370285732e-19,1.8663729166139337e-21,0.0,0.0,2.008650892440778e-13,2.9005869898514173e-21,5.1832644513802675e-24,3.3564340160020505e-23,9.258954411486216e-26,1.85895955693797e-43,3.0452692980596274e-31,9.004117930567668e-21,3.9350367256819094e-15,4.1094301628848983e-22,1.1864750352419434e-47,1.9711694559040945e-47,4.1748614673879765e-27,1.3690000542055946e-23,3.912888857303781e-19,2.0984830519034348e-29,8.232223614996234e-24,4.225893848737479e-33,6.2753704152077135e-25,2.5410367985644057e-10,8.269948208033539e-30,3.804032224304936e-24,3.00914344402976e-29,4.4362929383749004e-38,1.834206433839473e-28,1.0846149924122656e-30,3.76,0.0,0.6586801827860378,0.9999999999997992,2.1182659087551945e-22,2.2110852827941862e-20,2.541036798564588e-10,1.2257064232101976e-13,1.9515450054255196e-16,7.787444033459837e-14,9.078504549623508e-33,1.17146084242773e-31,2.6280721032614965e-35,6.280922603873479e-44,1.9222712060997645e-34,3.9348581756920224e-15,1.9921061114552968e-19,8.099443413310903e-28,2.0194338932141705e-28,1.1787450277374055e-27,1.1707843629669686e-22,3.629412650237418e-17,4.0231822961127844e-19,7.648716339363234e-33,8.577645955212486e-40,3.167783910651261e-37
4.752198339772638e-10,0.4545077834635427,2.6182997928869184e-17,7.939798486400577e-22,7.975337904030655e-19,1.4834551033534344e-20,0.0,0.0,4.0210681372777425e-13,1.1611677631311632e-20,4.0068347615784497e-23,4.0595117889675134e-22,7.374489659564879e-25,1.4372168115887053e-42,1.191061685488748e-30,3.471406827521163e-20,7.870031731207848e-15,1.6535591954121132e-21,3.778534037681387e-46,3.1388044742234934e-46,3.3285725316182016e-26,5.456083170433556e-23,7.649638929557974e-19,1.6778834191415085e-28,3.2909885976384836e-23,6.752324406019103e-32,2.506501128576645e-24,5.082075749885773e-10,6.648093402141187e-29,1.5295873506948258e-23,2.3984632538837575e-28,7.014501938735507e-37,1.4653230133252038e-27,8.734171441454303e-30,3.76,0.0,0.6586801825317293,0.9999999999995979,1.6934186082447523e-21,8.844303351121166e-20,5.082075749886503e-10,2.4482971513532717e-13,7.79847597222224e-16,1.5559879251234386e-13,7.235633608390948e-32,9.34762148070893e-31,4.189682974043985e-34,3.819453350546693e-42,3.0679902491735766e-33,7.869317565249232e-15,7.96808036165194e-19,3.255709604591524e-27,2.5808074450495803e-27,8.064276666160817e-27,7.585148707553739e-22,1.4494341783826604e-16,8.0836986421961305e-19,6.461249117545768e-32,1.206711112456832e-38,5.0558423138809606e-36
7.128298516781496e-10,0.45450778348485676,5.556694424010536e-17,2.2388961787934423e-21,1.6940416126954448e-18,4.2329631373511865e-20,0.0,0.0,6.036302612205461e-13,2.468849615018417e-20,1.1233998575956624e-22,1.3344290364392193e-21,2.103297494217137e-24,4.029728284733667e-42,2.492188724736122e-30,7.19148323750674e-20,1.1804992945402159e-14,3.527577868996954e-21,1.7249682150926436e-45,1.1528024483193366e-45,9.499116901222293e-26,1.1565043482113337e-22,1.1260047417614886e-18,4.7962145919487895e-28,6.990559227708568e-23,2.483696156807517e-31,5.320975912767971e-24,7.623114700225803e-10,1.906751368629771e-28,3.262068234748614e-23,6.84361743308417e-28,2.5671829057036494e-36,4.1865630002355426e-27,2.5073893345735482e-29,3.76,0.0,0.6586801822774209,0.9999999999993961,4.8401677134358576e-21,1.879408438715908e-19,7.623114700227352e-10,3.6685567466369094e-13,1.6560456226704371e-15,2.332107392873177e-13,2.064499867704319e-31,2.6688915452356e-30,1.5393987137067423e-33,1.8840456645330056e-41,1.1278740716445897e-32,1.1803475393080057e-14,1.6931661146016043e-18,6.945271579627079e-27,8.68502862759606e-27,2.1120476066699444e-26,1.93030746520313e-21,3.076628681702344e-16,1.2172210221023007e-18,1.9134056627703084e-31,4.1861069466201705e-38,1.8586581391383252e-35
9.504398693790354e-10,0.4545077835061708,9.469231076740169e-17,4.6826188580067704e-21,2.888708693314205e-18,8.915983343189247e-20,0.0,0.0,8.054349461301602e-13,4.21371350388687e-20,2.327859266096613e-22,3.0845112706735492e-21,4.4262680959783366e-24,8.350437166674433e-42,4.1916036786854415e-30,1.1984732239137517e-19,1.5739920368738956e-14,6.0384589225687364e-21,5.155513606894908e-45,2.920101112721599e-45,2.0001058325979317e-25,1.9683007112338473e-22,1.4748406864392318e-18,1.0113768712709648e-27,1.192068869971309e-22,6.2955109878248584e-31,9.068592097337847e-24,1.0164153649584497e-09,4.0329889081276038e-28,5.583052377424197e-23,1.4407528077536744e-27,6.477683576970497e-36,8.82428668820536e-27,5.30867833619157e-29,3.76,0.0,0.6586801820231124,0.9999999999991941,1.0205598606478125e-20,3.206039990793042e-19,1.0164153649587142e-09,4.886490187632558e-13,2.823244994737315e-15,3.107104439093895e-13,4.346191085981519e-31,5.621934549397218e-30,3.898131668029457e-33,7.889417303606136e-41,2.8574421245032795e-32,1.5737331682297947e-14,2.8882619376614475e-18,1.1892533026906403e-26,2.0459138587908123e-26,4.1233747269026096e-26,3.680362613229831e-21,5.243003156962067e-16,1.6288714887133792e-18,4.191230561061227e-31,1.0084690394897126e-37,4.7088599629093715e-35
9.999999999999999e-10,0.45450778354879884,1.0381060274533904e-16,5.322265076019441e-21,3.167247374283989e-18,1.0145883594943339e-19,0.0,0.0,8.475545537462264e-13,4.620840001639127e-20,2.639462601820104e-22,3.566115549518491e-21,5.035615427105911e-24,9.468230223802495e-42,4.583303887394205e-30,1.3081023410339045e-19,1.6560654811221316e-14,6.6256212184274134e-21,6.324402758186444e-45,3.446678152843206e-45,2.275720350961875e-25,2.157266319682606e-22,1.5464501581075195e-18,1.1511192321933649e-27,1.3070178778684759e-22,7.429826778230244e-31,9.941965684587859e-24,1.06941574913363e-09,4.5933203742385074e-28,6.125863296488743e-23,1.6392336909205307e-27,7.636159356841441e-36,1.0042566762453376e-26,6.047838986506777e-29,3.76,0.0,0.6586801819700693,0.9999999999991519,1.1615500361900882e-20,3.5154474862175776e-19,1.0694157491339199e-09,5.14029511897421e-13,3.0953249618991734e-15,3.268641011641356e-13,4.9449182919881715e-31,6.397234103800996e-30,4.599365177009005e-33,1.1244048233340232e-40,3.371870672394231e-32,1.655781631224211e-14,3.1669858036292274e-18,1.3050719171525382e-26,2.3747323691168764e-26,4.6188222587041906e-26,4.104250856111184e-21,5.747827740018004e-16,1.7150085549039198e-18,4.8200751588904525e-31,1.176053466187163e-37,5.55659955657395e-35
1.425659904780807e-09,0.45450778354879884,1.9573599552973014e-16,1.2662873308327475e-20,5.976811763420774e-18,2.43068926426949e-19,0.0,0.0,1.2097028602646393e-12,8.731366565397668e-20,6.173929710037956e-22,9.359396490651388e-21,1.2043326992358784e-23,2.2147075158026128e-41,8.476817949418968e-30,2.386873596591776e-19,2.3609695911761494e-14,1.2570411920785879e-20,2.280723016311015e-44,1.0214378706837655e-44,5.446900685864281e-25,4.0594327638730305e-22,2.1451429966861857e-18,2.7610943764840927e-27,2.4665135862498846e-22,2.1994042388017958e-30,1.87465584636708e-23,1.5246231545998747e-09,1.1066601956292245e-27,1.162231667686407e-22,3.922614873797384e-27,2.2458709649450949e-35,2.4072897494745375e-26,1.4597540852944109e-28,3.76,0.0,0.6586801815144954,0.9999999999987893,2.785784411423573e-20,6.637664597611721e-19,1.524623154600423e-09,7.316913128711957e-13,5.839047726635156e-15,4.654469331741201e-13,1.1832845643303246e-30,1.5321089659349787e-29,1.359622501987913e-32,6.993252013873881e-40,9.974417175016661e-32,2.3604336639762626e-14,5.979501723211259e-18,2.4793173853550303e-26,6.381921084223406e-26,9.953289666793074e-26,8.581585093362223e-21,1.0836468395735137e-15,2.458741562690351e-18,1.2406193704762475e-30,3.248629682035379e-37,1.6437089329795254e-34
1.9008799401825785e-09,0.45450778359142685,3.3241615636444783e-16,2.6313982613531384e-20,1.0158695909874528e-17,5.078563525608377e-19,0.0,0.0,1.6150009642951597e-12,1.4861739799165294e-19,1.2585399885352966e-21,2.0909701762582425e-20,2.5113285326418283e-23,4.514502409497919e-41,1.4099293378665006e-29,3.912076337768719e-19,3.147934719751297e-14,2.148451294985435e-20,6.671599850143115e-44,2.5526712783030735e-44,1.1367134291100938e-24,6.878770949741463e-22,2.773921000516578e-18,5.774741028618649e-27,4.1924459598278206e-22,5.4912527913918e-30,3.183649494669742e-23,2.032830943880427e-09,2.3248672326722862e-27,1.98688224442301e-22,8.184251137777897e-27,5.57217509439166e-35,5.031492572022573e-26,3.0724921762814056e-28,3.76,0.0,0.6586801810058783,0.9999999999983833,5.825689190953673e-20,1.1288873560043205e-18,2.032830943881361e-09,9.738823169535578e-13,9.920796852973094e-15,6.197720207176916e-13,2.4688189923865397e-30,3.1993592980216784e-29,3.3899951362504957e-32,2.7420325603744984e-39,2.4885888767897337e-31,3.1470232924181575e-14,1.0169116462573195e-17,4.2456575554662866e-26,1.456274231803901e-25,1.8691998320401579e-25,1.5661105056822772e-20,1.8400102318975336e-15,3.2989039112814314e-18,2.775352099295892e-30,7.601311443130989e-37,4.101000002098777e-34
2.3760999755843503e-09,0.45450778363405486,5.071286557637689e-16,4.762988205737234e-20,1.551035421637179e-17,9.23324503423907e-19,0.0,0.0,2.0213996182344854e-12,2.272407634772139e-19,2.231377855413734e-21,3.9864426013724897e-20,4.556034859158698e-23,8.003659258134548e-41,2.1057728662087898e-29,5.755225694677451e-19,3.934886535338198e-14,3.2979675123146904e-20,1.6236183260104525e-43,5.419090005189754e-44,2.0638835149413356e-24,1.0469907153948459e-21,3.360763337344039e-18,1.0508269007461378e-26,6.401285382336418e-22,1.1640714667744793e-29,4.8566430841750776e-23,2.5410387327743304e-09,4.2491550792016896e-27,3.0514795455482034e-22,1.4856373135709574e-26,1.1737551286607042e-34,9.149731791705e-26,5.626860746549116e-28,3.76,0.0,0.6586801804972613,0.999999999997976,1.0599730373146883e-19,1.7246761008672687e-18,2.5410387327757585e-09,1.2151645278276675e-12,1.5141286931607966e-14,7.736574066007226e-13,4.4814873063798346e-30,5.812628498254597e-29,7.176551768617058e-32,8.594834689052716e-39,5.271767577936059e-31,3.933494149907724e-14,1.553540842291339e-17,6.531739878375366e-26,2.829948620926117e-25,3.0589480727304475e-25,2.49725550785229e-20,2.8064540563610672e-15,4.150092263269529e-18,5.383429818365344e-30,1.5132233825892263e-36,8.687445444305655e-34
3.3265400463878933e-09,0.4545077837193109,9.720282355422632e-16,1.2425969926800044e-19,2.978206707333221e-17,2.4301714477559413e-18,0.0,0.0,2.8375459854343473e-12,4.378071766744631e-19,5.495270557338025e-21,1.1052175812870336e-19,1.1917138031762752e-22,1.970241283568579e-40,3.8480156095572973e-29,1.0167965004144469e-18,5.508749393131943e-14,6.402829328011063e-20,8.363694888692509e-43,1.9874638690459313e-43,5.41033880212751e-24,1.9960137286941813e-21,4.4215111386889416e-18,2.7713068132831716e-26,1.2292413889087146e-21,4.2533949298519945e-29,9.306954534297257e-23,3.557454309377902e-09,1.1335391865990353e-26,5.938845295086857e-22,3.892032130645432e-26,4.2025588655987174e-34,2.408691343070977e-25,1.5088103690368377e-27,3.76,0.0,0.6586801794800272,0.9999999999971573,2.794584748407935e-19,3.316452029973283e-18,3.557454309380656e-09,1.694967711793297e-12,2.904749361661278e-14,1.0800887785623345e-12,1.1740397158687098e-29,1.5263382871129148e-28,2.6107028336353187e-31,6.962339568540287e-38,1.9218462590765336e-30,5.5060721961768964e-14,2.9870898817099606e-17,1.2757987642594937e-25,8.162584784415155e-25,6.304634429769471e-25,4.9135256759793366e-20,5.375992536624105e-15,5.886229853119821e-18,1.6248680875222305e-29,4.663283113467948e-36,3.167028534750177e-33
4.276980117191436e-09,0.45450778380456686,1.5891471909788767e-15,2.551990787256225e-19,4.877283832253381e-17,5.024787908807121e-18,0.0,0.0,3.658114033365324e-12,7.193239477582002e-19,1.0702405448251475e-20,2.3149842040785325e-19,2.4499285436774635e-22,3.834882841325107e-40,6.009169600540503e-29,1.5362535425187308e-18,7.082558183766656e-14,1.0586158682050029e-19,2.6812631336823097e-42,5.170125496780392e-43,1.11447667124008e-23,3.2461747671342838e-21,5.344690636211527e-18,5.739651887305427e-26,2.013241877420619e-21,1.102036432069047e-28,1.5212287808623684e-22,4.5738698844110865e-09,2.3715253574472478e-26,9.852399994469372e-22,8.012557755187402e-26,1.070954152259937e-33,4.980559040874362e-25,3.1710231651413656e-27,3.76,0.0,0.6586801784627931,0.9999999999963333,5.786369439551681e-19,5.438910612357805e-18,4.573869884415616e-09,2.171129142511401e-12,4.7528707620425805e-14,1.3847505673272555e-12,2.417030435029738e-29,3.148897148847298e-28,6.73987515110543e-31,2.836105203503383e-37,4.970057219719624e-30,7.078168083735532e-14,4.898318892727337e-17,2.123307279195197e-25,1.7568011133976243e-24,1.0556229543457296e-24,7.940858328351628e-20,8.783718532210812e-15,7.667128251693548e-18,3.7283868249157905e-29,1.062023037928283e-35,8.19016566874407e-33
6.1778602587985226e-09,0.4545077839750785,3.272667785546904e-15,7.521677159667867e-19,1.0080600278505121e-16,1.5007113064481613e-17,0.0,0.0,5.312357629842457e-12,1.4971376852310736e-18,2.7977965164686044e-20,6.624094068178264e-19,7.217515833189069e-22,1.00015836173186e-39,1.1271325323445953e-28,2.6938506285319637e-18,1.0230013597683384e-13,2.223996678533989e-19,1.772838844056066e-41,2.3077410719095935e-42,3.298649093933063e-23,6.611240293388072e-21,6.862821724663729e-18,1.7203915457724231e-25,4.1617741632744595e-21,4.856876050358647e-28,3.131240286887004e-22,6.606701029766955e-09,7.274739776291774e-26,2.092399345401747e-21,2.3682890996609487e-25,4.5256813602293165e-33,1.4872117297476593e-24,9.824259451908539e-27,3.76,0.0,0.6586801764283251,0.9999999999946697,1.7334602197433163e-18,1.12755579871963e-17,6.6067010297764075e-09,3.1126871818598526e-12,9.805278117174247e-14,1.9888188542684997e-12,7.144601309045265e-29,9.3526180731591e-28,2.94291506659848e-30,2.7617422237437964e-36,2.179657462689415e-29,1.0220914348261426e-13,1.0152859926945735e-16,4.537280227131953e-25,5.2288001283053986e-24,2.1017252400999418e-24,1.501147186026984e-19,1.8064928032255544e-14,1.1363117847892393e-17,1.33855869470681e-28,3.602248410719036e-35,3.5918184239256206e-32
8.078740400405609e-09,0.45450778414559007,5.5477398066496325e-15,1.6337530049600867e-18,1.7146894885777144e-16,3.293567227659904e-17,0.0,0.0,6.983919110595643e-12,2.563325868405306e-18,5.482005858422633e-20,1.3632564637680045e-18,1.5653486786468097e-21,1.9540617038057884e-39,1.7530236070890623e-28,3.928188362870065e-18,1.3377252799067005e-13,3.829771959731137e-19,6.272605043541207e-41,6.57774427825727e-42,7.183225965854176e-23,1.1091194119181456e-20,8.01223986215479e-18,3.7869971212522366e-25,7.080191536838918e-21,1.3626125701485096e-27,5.305574448810536e-22,8.639532168842159e-09,1.6327303406892717e-25,3.6490999523043626e-21,5.150971200359643e-25,1.2298971791725921e-32,3.2630849236507372e-24,2.223260810138306e-26,3.76,0.0,0.6586801743938571,0.9999999999929856,3.814172832319835e-18,1.923441510894482e-17,8.639532168858377e-09,4.040053866577536e-12,1.6649437910727815e-13,2.5859340269048753e-12,1.5541726948581896e-28,2.042632729754954e-27,8.198526239942e-30,1.2236943182483838e-35,6.092042653087331e-29,1.3361734052927388e-13,1.7316064355894555e-16,7.9548932515165555e-25,1.1013500255896867e-23,3.320478244225663e-24,2.283274262209518e-19,3.058455082423275e-14,1.5237958068426138e-17,3.345759958131997e-28,8.460675608962667e-35,1.0038878315608148e-31
9.979620542012696e-09,0.4545077843161012,8.403638240208793e-15,2.9992995086212865e-18,2.60610560048402e-16,6.102588914380217e-17,0.0,0.0,8.672571575841081e-12,3.920744430702343e-18,9.141620959546746e-20,2.3459240444529158e-18,2.8679976310225806e-21,3.2470729033153746e-39,2.4470781852477526e-28,5.1485948592306494e-18,1.6524275805017923e-13,5.876870475680396e-19,1.6805981681931588e-40,1.5020770215562694e-41,1.3211868738550817e-22,1.6632756468746704e-20,8.878219766689507e-18,7.036411898830938e-25,1.076252475111603e-20,3.0474528274206166e-27,8.033412015974219e-22,1.067236330163677e-08,3.088848809946295e-25,5.6794981913561576e-21,9.462868363383228e-25,2.672197211209787e-32,6.0443723611327e-24,4.2383068694064493e-26,3.76,0.0,0.658680172359389,0.9999999999912811,7.084372960031276e-18,2.931531707997577e-17,1.067236330166163e-08,4.953459962292497e-12,2.5261818937564764e-13,3.1761733468339045e-12,2.855850013998575e-28,3.767193576661771e-27,1.821889555792156e-29,3.9432720277493566e-35,1.3577284646360708e-28,1.6500628354669695e-13,2.6386785497153674e-16,1.2440282935585411e-24,1.925363937464828e-23,4.609886632025095e-24,3.0729084415735584e-19,4.627236546841316e-14,1.9291541521428916e-17,6.891764784868416e-28,1.63777342021586e-34,2.2373385344631845e-31
9.999999999999999e-09,0.45450778448661244,8.437344443572396e-15,3.017088720848088e-18,2.616655422561021e-16,6.139422015357967e-17,0.0,0.0,8.690767081463952e-12,3.9368910017739224e-18,9.185969490199286e-20,2.3579584821142352e-18,2.8849322429800212e-21,3.262677741145286e-39,2.4547531107209793e-28,5.161286860096083e-18,1.655801406935868e-13,5.90119984977883e-19,1.697757793776235e-40,1.5146532335788328e-41,1.3290477025313846e-22,1.6697636588761933e-20,8.886339416995766e-18,7.079108759497882e-25,1.0806109228993105e-20,3.071977158715833e-27,8.065597214285681e-22,1.069415741463453e-08,3.108237718609718e-25,5.703965094347574e-21,9.519039194222275e-25,2.692747415701533e-32,6.080832845255167e-24,4.265286099075852e-26,3.76,0.0,0.6586801723375774,0.9999999999912628,7.127333281010914e-18,2.943489149730831e-17,1.069415741465949e-08,4.963178272646693e-12,2.536360395579371e-13,3.1824645123214263e-12,2.8728121284420076e-28,3.789725598723209e-27,1.8364063835028862e-29,3.993068798445275e-35,1.3685951289710219e-28,1.6534270216430694e-13,2.649436191610788e-16,1.2494507216535951e-24,1.935518414276037e-23,4.6237064175908954e-24,3.0811738802203715e-19,4.6457336726762657e-14,1.933596809151192e-17,6.941215240327866e-28,1.6483236052407351e-34,2.255244992526054e-31
