Time (s),Volume (m^3),N2,Ne,C2H5F(1),O2(2),H2O(3),CH4(4),OH(5),C2H4(30),HF(38),C2H4(126),H2(8),H2CC(24),HCO(15),CO(13),HO2(11),H2O2(12),C2H4F(62),H(6),CH2CHF(55),C2H4F(61),C2H3(29),CH2O(20),C2H2(23),O(7),CH2CF(69),CH2CFO(78),S(184),CH2CO(28),S(515),S(253),C2H2F(70),S(1529),S(767),S(1557),CH2F(46),CHFO(47),CH3(19),CH2F2(41),C2H2O(452),C2H5O(160),CH3F(39),CHF2(81),C2H(22),CH3O(27),C2H3F2(63),CH2CF2(56),C2H3F2(64),S(1652),S(338),CO2(14),CF2CH(72),C2HF2(71),C2HF(57),C2HF(5345),S(1655),C2F(5344),C2H5(32),C2H3F2(65),HCCO(21),S(2309),CH3CO(34),C2H6(31),CH2(S)(25),C2H2F2(58),CHF(40),CF(50),CH2(T)(18),S(6270),CH2O2(383),CHO2(142),F(37),C#CC(3594),CH(17),C3H4(6344),C3H4(6729),S(264),C3H5(2345),C3H5(2725),CH3O2(159),S(1527),S(3172),S(6223),S(6172),C3H3(5584),C3H3(6828),CHO2(178),C2H3F(124),C3H5(2350),S(2293),S(2934),C2H3F(191),S(5865),S(2726),S(9381),S(2727),S(5643),S(5886),S(2074),S(5582),S(10105),S(5887)
6.161777785056665e-14,0.06110160769972534,3.76,0.0,0.8485088910139551,0.9999999999999986,1.7348659239783987e-29,2.7234452825481532e-18,5.870045692579301e-24,3.271731685643052e-13,3.271731685643598e-13,1.6489124895245695e-30,2.90174066944089e-23,4.164447199731792e-29,5.518992936159631e-34,1.265056609392515e-31,1.469454947364905e-15,8.401005432641859e-26,8.727009397091169e-16,8.432872407242528e-23,2.2910840764525733e-21,5.967481281189175e-16,5.558959832776158e-30,2.12131925212533e-27,2.881491196275254e-35,1.2210420114452351e-26,5.644614027076919e-37,3.207313249433225e-40,1.3796965652348061e-21,3.263392883557441e-36,4.0371650653953906e-48,2.392436863530236e-24,2.5828677569129038e-37,8.338044956901814e-43,1.1790037260273804e-45,1.4000622108250311e-49,7.611867094898242e-18,3.475500970755259e-24,7.611869921746469e-18,1.0154732196646325e-32,1.7672315032487704e-49,6.468349494461705e-33,2.4640671027714787e-21,1.428244942119391e-43,1.5481812422047732e-57,5.594231410247386e-29,3.697991463919858e-37,1.8556493182813167e-42,4.1178123944644344e-44,7.13662203675849e-55,1.7971435086003163e-48,1.4789115012858458e-31,1.075102196937542e-42,2.8593895993217615e-43,1.8137706700281215e-45,7.192349769985794e-62,6.9444973695714e-54,1.4710054493657243e-66,8.287845790584142e-22,3.033854604715216e-38,5.090183248446493e-53,1.6227297892302635e-44,6.096018217145605e-49,7.708529841881153e-30,2.4639422084546204e-21,1.4785502073194293e-42,2.723445129598615e-18,2.725472536644194e-31,1.1157722337258584e-25,5.983948759608971e-36,2.5090368194407314e-34,3.509668671404693e-30,8.28729956999494e-22,2.2725626724877367e-56,9.470789196799046e-36,1.8319638677264022e-57,6.468740818859371e-58,2.6384810598649554e-43,1.159779083752124e-59,1.5253162253935069e-52,5.068395229465713e-25,3.297718103441661e-48,2.32663533465269e-43,5.071096534576968e-58,1.8076225073757954e-55,1.7607640590889472e-54,5.884914343366525e-68,1.9545486776114298e-41,2.9016050590972866e-23,2.0392114964026574e-61,3.5736076714931794e-54,5.411078490530888e-50,1.8305377111124096e-35,1.345796451848904e-56,2.9768421325494288e-53,1.4812741067908787e-57,1.8475130040254733e-53,9.633934446348312e-57,3.73581808475528e-57,3.715248686729682e-57,2.4394612306184195e-54,1.4928395969470025e-55,5.384931417187467e-54
1.2328908982611206e-13,0.061101607699728895,3.76,0.0,0.8485088910136261,0.9999999999999971,1.3889422704110255e-28,5.449257027021576e-18,2.349538569416662e-23,6.546305883609039e-13,6.546305883611228e-13,6.594681590783575e-30,5.806037989613132e-23,1.6668522329739043e-28,4.4185119884173886e-33,1.0127450931528006e-30,2.940191098116078e-15,3.362595975362122e-25,1.7461545739570485e-15,2.2805851821886592e-22,9.170287346872534e-21,1.1940128812718906e-15,2.225027814641959e-29,8.49106059628357e-27,2.3069298565580628e-34,2.4555631602482048e-26,2.2622136967315465e-36,2.5678270601820444e-39,5.52236252581141e-21,2.6126922410141834e-35,6.464719872019514e-47,9.575957394262076e-24,1.0697386468697483e-36,6.89247424911387e-42,9.439181993950159e-45,2.3125132758756096e-48,1.5230340470309208e-17,1.3911055831305968e-23,1.5230351785064348e-17,4.0646983636368847e-32,2.8289485741408e-48,2.588947940241049e-32,4.930301660609536e-21,1.143747521332367e-42,2.4791283167985254e-56,2.2391475374447923e-28,2.9606321666509014e-36,1.8472196384685868e-41,3.3005538430439692e-43,1.1389278403164226e-53,1.4381569406024998e-47,1.1922775510932038e-30,8.609536696745598e-42,2.289830630979464e-42,1.495088864576477e-44,1.18472533555827e-60,1.1467654256949488e-52,2.4230433567753265e-65,1.6582891924483275e-21,2.4289236739854903e-37,8.150910322160595e-52,1.315687521592627e-43,4.8951820602604736e-48,3.085420803093157e-29,4.929801775328735e-21,1.1847878402834622e-41,5.449256414824871e-18,1.0908992937151349e-30,4.465668047247788e-25,4.845426735871135e-35,2.0080442037299342e-33,2.808842918896242e-29,1.658070574267345e-21,3.6405199767132766e-55,3.790612915253119e-35,2.9338100300806243e-56,1.0478405863660587e-56,2.1128885547367313e-42,2.387235933962619e-58,2.4433408564360852e-51,2.0286782781070105e-24,2.728326164228227e-47,1.8612366816383854e-42,1.624256060018243e-56,2.8970740430148376e-54,2.820477296985292e-53,1.8854002801188067e-66,3.1286610658281286e-40,5.805484621253974e-23,3.348184261192342e-60,5.724446385189979e-53,8.667078995952101e-49,7.326634425436609e-35,2.1557809797829257e-55,4.768478888101895e-52,2.370088081190553e-56,2.9594537228789047e-52,1.5432190297502792e-55,5.983392931550303e-56,5.952442028588903e-56,3.9077290302042705e-53,2.391028734656649e-54,8.625963779696059e-53
2.466317137772029e-13,0.06110160769973604,3.76,0.0,0.8485088910129682,0.9999999999999942,1.1115673946621012e-27,1.090088143485557e-17,9.40113878404763e-23,1.3095454279535944e-12,1.3095454279544702e-12,2.634527215953516e-29,1.1614803022602424e-22,6.669484612852711e-28,3.536091413621256e-32,8.103927982123801e-30,5.881676985287391e-15,1.3454799393720123e-24,3.493045285883462e-15,6.935761070247784e-22,3.6692936618916477e-20,2.3885368785762423e-15,8.902970877098411e-29,3.397734490948094e-26,1.8462207268225497e-33,4.9647235784181414e-26,9.074985004908832e-36,2.0550841212723738e-38,2.2096488639405356e-20,2.0909376820855385e-34,1.0347748241370514e-45,3.8316103333839775e-23,4.5677846710145955e-36,5.863350246338043e-41,7.554187673847366e-44,3.9275022163903957e-47,3.0467266261001927e-17,5.566229955121412e-23,3.046731153472262e-17,1.626536106486729e-31,4.525203722842568e-47,1.0358543407907999e-31,9.862850759651716e-21,9.154507355345558e-42,3.96828766610553e-55,8.95948336349353e-28,2.369390246516747e-35,2.0567232418239134e-40,2.6465259244720072e-42,1.8167464801769797e-52,1.1499226423097978e-46,9.673738776674377e-30,6.891118300530578e-41,1.8327924000167038e-41,1.265301760784375e-43,2.002012850666034e-59,1.946708248929521e-51,4.094590040498228e-64,3.317298353884223e-21,1.9438693711363038e-36,1.3046717078363503e-50,1.0789963494962797e-42,3.941098023609331e-47,1.2345701882917127e-28,9.860850707192872e-21,9.495086996871862e-41,1.0900878985271692e-17,4.365018140321055e-30,1.7865859150362792e-24,3.96516199207895e-34,1.6059088428229126e-32,2.2462871600486006e-28,3.316423695644609e-21,5.82882188119243e-54,1.5166021491632715e-34,4.694447651150816e-55,1.7147746969307768e-55,1.6911092687450753e-41,5.516924346599426e-57,3.911602146840091e-50,8.117350181729186e-24,2.3249189424284284e-46,1.4866179635721098e-41,5.197638241993942e-55,4.64285634820353e-53,4.515312163171497e-52,6.036668799577695e-65,5.004174111144244e-39,1.161250421316329e-22,5.621630807186482e-59,9.164506107957056e-52,1.3874692392181565e-47,2.931378506944989e-34,3.451258059690532e-54,7.633966842362589e-51,3.7857029044839314e-55,4.7378568686955144e-51,2.470572602143261e-54,9.576205173508542e-55,9.533052373476399e-55,6.2561587954178446e-52,3.826929093831234e-53,1.3809720683352675e-51
4.933169616793846e-13,0.06110160769975031,3.76,0.0,0.8485088910116525,0.9999999999999883,8.894091201067315e-27,2.1804133926070216e-17,3.7610069428810445e-22,2.6193751071369496e-12,2.619375107140451e-12,1.0506333223249004e-28,2.3233459772205337e-22,2.6681517308271474e-27,2.8293126873211367e-31,6.482596728065946e-29,1.1764703101493073e-14,5.38282429223919e-24,6.986760484903104e-15,2.3368243375643307e-21,1.4679437832674795e-19,4.777562837381894e-15,3.5617371806864716e-28,1.3594783952030607e-25,1.4772182306538974e-32,1.0163448834516496e-25,3.649134057710017e-35,1.6444468389264094e-37,8.839910535457268e-20,1.6730515714180903e-33,1.6559722305233205e-44,1.5328776700868e-22,2.0573911559545192e-35,5.247301543355536e-40,6.0444551457128e-43,7.008525689862807e-46,6.094103400210116e-17,2.226850931546446e-22,6.094121512616018e-17,6.508222201652946e-31,7.232355110087214e-46,4.143595383403729e-31,1.9728268890320178e-20,7.325287094495259e-41,6.350769192871147e-54,3.584358020185014e-27,1.8958477283662765e-34,2.571127413172966e-39,2.1253508428534625e-41,2.892238941125899e-51,9.184528953277203e-46,7.951081903617839e-29,5.514289902753388e-40,1.4666049468234733e-40,1.1224933876179603e-42,3.542109869753106e-58,3.4705665944796255e-50,7.244454844664645e-63,6.635316415455096e-21,1.5553783254124688e-35,2.087884232390929e-49,9.048864578163237e-42,3.191022510308642e-46,4.939084436078799e-28,1.97202684964259e-20,7.617169525168199e-40,2.1804124126142566e-17,1.746291491704072e-29,7.145403452433004e-24,3.3122214919545145e-33,1.2831550024297948e-31,1.7947498363542964e-27,6.631818006811848e-21,9.330752957761855e-53,6.066302078027784e-34,7.505696438124242e-54,2.863640996767445e-54,1.3531373137429704e-40,1.42553962928971e-55,6.26032903838619e-49,3.24746431687518e-23,2.0877081747201555e-45,1.1846234454108654e-40,1.6617198904654455e-53,7.44622972252243e-52,7.226356339917499e-51,1.9321617761932799e-63,7.996418840671102e-38,2.322358602063184e-22,9.833962478093844e-58,1.4667687455778233e-50,2.2205015204886567e-46,1.1725586092487481e-33,5.523626126850328e-53,1.2217780701504672e-49,6.031403937943059e-54,7.582701321420493e-50,3.954020980339525e-53,1.5317455594307911e-53,1.5268860737680844e-53,1.001326338499011e-50,6.1218551699966286e-52,2.210247758970747e-50
9.86687457483748e-13,0.06110160769977885,3.76,0.0,0.8485088910090209,0.9999999999999766,7.115729651582727e-26,4.3610653610670827e-17,1.504476626062161e-21,5.239034465495549e-12,5.239034465509551e-12,4.176317333816948e-28,4.647884071119213e-22,1.0672864300502602e-26,2.2635087466243264e-30,5.183728159844365e-28,2.3530972694854374e-14,2.1533276850538676e-23,1.3973925995165978e-14,8.472021439831167e-21,5.872152125567308e-19,9.555526613407567e-15,1.4247861050255303e-27,5.4396620013301535e-25,1.181824624593719e-31,2.14419423301773e-25,1.4746117635769385e-34,1.3157900706317987e-36,3.5361529877394556e-19,1.3385423252302257e-32,2.6498110770281476e-43,6.131882001707785e-22,1.0070112052883766e-34,5.0874394034001214e-39,4.8359547448018466e-42,1.352924568892569e-44,1.2188823412500004e-16,8.90810066373176e-22,1.2188895867776702e-16,2.604315728648505e-30,1.1542836381291826e-44,1.6571759609035558e-30,3.9460384874952163e-20,5.860694204052961e-40,1.0162957829024713e-52,1.433844910682201e-26,1.5167830499665571e-33,3.537816213791868e-38,1.712647130093129e-40,4.584083111677626e-50,7.321898867671381e-45,6.697058929540797e-28,4.411989045963264e-39,1.1734320311877932e-39,1.0741819884322077e-41,6.750360069939041e-57,6.6869700644902345e-49,1.3806095393908729e-61,1.3271351493991557e-20,1.2444007530305144e-34,3.3409057696693944e-48,7.90360378811799e-41,2.6131218362631757e-45,1.9757943899744194e-27,3.9428389638016307e-20,6.12519216345764e-39,4.3610614407793227e-17,6.985734494463399e-29,2.8567120562942e-23,2.872296442910524e-32,1.0237255940088597e-30,1.4317567697901597e-26,1.3257363067860121e-20,1.4937532956954758e-51,2.4258433834607606e-33,1.1986587011300412e-52,4.963705906665557e-53,1.0824985614302258e-39,4.0175421480185857e-54,1.0017809862962666e-47,1.299087987155144e-22,2.0377216576589756e-44,9.399581560304216e-40,5.305329129279297e-52,1.1965311614881388e-50,1.156307182767434e-49,6.182869645693252e-62,1.2757657525417656e-36,4.643392615322993e-22,1.8414257435798886e-56,2.3472439224242664e-49,3.5531192887193046e-45,4.689147260340783e-33,8.839111415534648e-52,1.9550915197576373e-48,9.5648641097203e-53,1.2133850285851592e-48,6.3272110638103344e-52,2.4482968671696768e-52,2.447066651500406e-52,1.6025145736624699e-49,9.786774206032316e-51,3.5370800899596064e-49
1e-12,0.06110160769983593,3.76,0.0,0.8485088910089499,0.9999999999999762,7.787728211206211e-26,4.419905647291574e-17,1.5653672882479769e-21,5.309720343314761e-12,5.309720343329328e-12,4.3425435413775945e-28,4.7106886992697945e-22,1.1104798232363782e-26,2.4772523210896453e-30,5.672693194898085e-28,2.3848471922025376e-14,2.240489246686263e-23,1.4162445346586818e-14,8.791282323136036e-21,6.109825238548831e-19,9.684444941033052e-15,1.4824537520912144e-27,5.659981044233165e-25,1.2934287527862937e-31,2.181101482450072e-25,1.5359002899780193e-34,1.4400832404070523e-36,3.679273300167826e-19,1.4649554752543974e-32,3.186080024481879e-43,6.380065170326051e-22,1.0676279381631032e-34,5.7598542056628905e-39,5.2926721392757496e-42,1.7266460358054145e-44,1.235327452396913e-16,9.268666129575902e-22,1.235334991195355e-16,2.709817205658189e-30,1.3866002010013569e-44,1.7242097669173075e-30,3.99928826784929e-20,6.4141582582668866e-40,1.222005976620105e-52,1.4918802769523967e-26,1.6600273302226606e-33,4.191562047937617e-38,1.8770240752780956e-40,5.493775993261563e-50,8.007772269256719e-45,7.401392957749731e-28,4.828687035630398e-39,1.2842588412190489e-39,1.2136444552300194e-41,8.583786889408069e-57,8.526887148238844e-49,1.75558950907912e-61,1.345041058263342e-20,1.3619239780416923e-34,4.017025074979856e-48,8.793319650755525e-41,2.872876815126461e-45,2.0557675577972557e-27,3.9959593351677003e-20,6.710320845639974e-39,4.419901568324647e-17,7.268492385452808e-29,2.9721603656788633e-23,3.191151197623333e-32,1.1197906481911345e-30,1.5660833216517615e-26,1.3435856638596131e-20,1.7963348614996175e-51,2.523938613323102e-33,1.440209033116441e-52,6.1326347484242885e-53,1.1847050844569551e-39,5.580195173061946e-54,1.2045210590841567e-47,1.351670112504308e-22,2.3109922243303874e-44,1.02707752646662e-39,7.513234346872277e-52,1.4408361097141858e-50,1.3902952008468238e-49,8.768114585979113e-62,1.532332807431532e-36,4.70595698867665e-22,2.32968736450102e-56,2.822330677665088e-49,4.272149771609173e-45,4.8787889822711095e-33,1.062804400352583e-51,2.3507605548058008e-48,1.1464178069071647e-52,1.4589483138139404e-48,7.607695447752063e-52,2.9425731838229623e-52,2.9439158670065588e-52,1.9269115162525827e-49,1.1763355793168206e-50,4.253020648049104e-49
1.9734284490924745e-12,0.06110160769983593,3.76,0.0,0.8485088910037579,0.999999999999953,5.692503724800962e-25,8.722375178843449e-17,6.017762672780438e-21,1.0478353182180311e-11,1.0478353182236274e-11,1.6497195383934745e-27,9.303035480646398e-22,4.2688305056003494e-26,1.8106428786911285e-29,4.142638000203639e-27,4.70643812733624e-14,8.613843071225827e-23,2.7947197557028648e-14,3.213600600097216e-20,2.3488757135152395e-18,1.9111101612128576e-14,5.69917855709597e-27,2.1769963339260235e-24,9.454051209855506e-31,4.8798020898911165e-25,6.017387964397399e-34,1.0528543039833506e-35,1.4144395465276282e-18,1.0708430673376638e-31,4.239868341553577e-42,2.4527504446031497e-21,5.4999932958145465e-34,5.492759938389549e-38,3.868837430762827e-41,2.9053590343056585e-43,2.4378129294836177e-16,3.563362847876503e-21,2.437841912578893e-16,1.0424206776029641e-29,1.8373854981151307e-43,6.625798907013627e-30,7.892973568106647e-20,4.688408766988537e-39,1.626377238514868e-51,5.735493133921143e-26,1.2134214165745557e-32,5.19942107648354e-37,1.389645572198419e-39,7.201156775164713e-49,5.815962573856347e-44,5.890310871831618e-27,3.5298124209366375e-38,9.388042898613638e-39,1.1411300732824676e-40,1.4264606862270575e-55,1.4306374448451744e-47,2.917455698946515e-60,2.6543417477430028e-20,9.955357615178684e-34,5.345564778483161e-47,7.3850368763869e-40,2.1866460190372014e-44,7.903497743654572e-27,7.880182101101559e-20,4.94956043420809e-38,8.722359497073024e-17,2.7944075202067883e-28,1.1413873781238941e-22,2.6506178284818275e-31,8.144178107647066e-30,1.1388195580895088e-25,2.6487512212459283e-20,2.3921447623777525e-50,9.696774857916891e-33,1.9102647651152055e-51,9.16060586374783e-52,8.658163822754661e-39,1.1984318503999427e-52,1.6029108802701155e-46,5.196535709450619e-22,2.2292850954383438e-43,7.397346282122561e-39,1.6895780806980304e-50,1.930469544139122e-49,1.8499768711799315e-48,1.9780420364818538e-60,2.029281150822613e-35,9.280736062451952e-22,3.8031939719706344e-55,3.75612216726698e-48,5.684848723345906e-44,1.8745610217696115e-32,1.4143685625958584e-50,3.1282536334725347e-47,1.503442033936087e-51,1.9414818697137369e-47,1.0123818912886735e-50,3.908462702181541e-51,3.9274103033922275e-51,2.564718976740767e-48,1.5629327909831525e-49,5.660341924791534e-48
3.946910432309928e-12,0.061101607699950086,3.76,0.0,0.8485088909932319,0.999999999999906,4.553550784194748e-24,1.7445018337722922e-16,2.406843116951222e-20,2.0956990615420093e-11,2.0956990615643545e-11,6.43772615597934e-27,1.866042006219516e-21,1.7071759126838938e-25,1.4481486729016722e-28,3.3069400575373515e-26,9.413467558146744e-14,3.4457527895279326e-22,5.5889503585511405e-14,1.2502864447095866e-19,9.395048342810078e-18,3.8220841500339466e-14,2.2795595746625704e-26,8.716479135764482e-24,7.561829533915313e-30,1.328981875796219e-24,2.5019369143075067e-33,8.425789875395827e-35,5.657239727940837e-18,8.566281886278562e-31,6.783817106118168e-41,9.810384177889263e-21,3.377209827468058e-33,6.67000136934703e-37,3.0949661594134465e-40,7.017958454597324e-42,4.875620450234363e-16,1.4253562081894765e-20,4.875736383416208e-16,4.1749834897624194e-29,2.909751364591695e-42,2.647837142706512e-29,1.5788891219006707e-19,3.7501379272420646e-38,2.602971153844597e-50,2.294148019473481e-25,9.706599783938091e-32,7.949512858886408e-36,1.1428520846141534e-38,1.112105340965422e-47,4.587349601611463e-43,5.54988056438659e-26,2.823935726769407e-37,7.510659894488265e-38,1.363621032158607e-39,3.390481740075816e-54,3.430166716349019e-46,6.934369454525232e-59,5.308753278805453e-20,7.9639614967955e-33,8.552620792409253e-46,7.606860835834773e-39,1.9028702014671078e-43,3.161462290158724e-26,1.5737781399232817e-19,4.038322225729284e-37,1.7444955609514694e-16,1.1177857633023024e-27,4.554917252585944e-22,2.675467684093469e-30,6.442881484390202e-29,9.006012399954173e-25,5.286431188982762e-20,3.8337880419206454e-49,3.873203907584072e-32,3.030894324251797e-50,1.9745619847698387e-50,6.922956214870884e-38,3.6948472106691644e-51,2.564572184608994e-45,2.0786344229705528e-21,2.7776702914169312e-42,5.730625862818871e-38,5.354746613079621e-49,3.1397044518551655e-48,2.95910400382224e-47,6.325626355318998e-59,3.208915601605543e-34,1.8536563069200726e-21,8.873302768811393e-54,6.011083070755463e-47,9.094381482779788e-43,7.489018199245787e-32,2.263096976102149e-49,5.004983574684695e-46,2.323412801016615e-50,3.1062312327722586e-46,1.6197244443103757e-49,6.224852200244293e-50,6.321893661502575e-50,4.1053208649866815e-47,2.491057829440339e-48,9.059178630769304e-47
7.893874398744836e-12,0.06110160770017843,3.76,0.0,0.8485088909721799,0.9999999999998118,3.641987747947542e-23,3.4890398748002977e-16,9.624983769159346e-20,4.1914265481380685e-11,4.191426548227128e-11,2.454559748374929e-26,3.7745681935720565e-21,6.825646848454107e-25,1.15789308230485e-27,2.6340403200608344e-25,1.882891694746071e-13,1.3784314835243287e-21,1.117571731746917e-13,4.929951481561203e-19,3.757541150490369e-17,7.643468167244269e-14,9.117065107906295e-26,3.493236766099421e-23,6.046991430594733e-29,5.000606236147306e-24,1.0766841184221597e-32,6.745117734632443e-34,2.262412196514927e-17,6.852041521376333e-30,1.0853777936057633e-39,3.9235399967460384e-20,2.2921874615860104e-32,8.975453386891545e-36,2.475715193708334e-39,1.8806674152123188e-40,9.751020878317103e-16,5.701339392138629e-20,9.751484603298235e-16,1.6741829728055012e-28,4.562054027299014e-41,1.057122035002499e-28,3.158891611902781e-19,2.99903053237933e-37,4.167021661041318e-49,9.175918220452113e-25,7.763769232270321e-31,1.242148178640696e-34,9.640372674606051e-38,1.6644366566046404e-46,3.5694250805905633e-42,5.735520175742114e-25,2.2591785997358687e-36,6.008603601261429e-37,1.8116940118586112e-38,8.969126570093455e-53,9.058306435891434e-45,1.8344164754896335e-57,1.0617569709044827e-19,6.370423145940273e-32,1.3682765794815736e-44,8.80277544574823e-38,1.7673919750592023e-42,1.264596881474903e-25,3.1384929880200303e-19,3.356362063987787e-36,3.4890147833815085e-16,4.4711886475867214e-27,1.813447594423618e-21,2.9992525971313756e-29,5.041316803869608e-28,7.041886026144541e-24,1.0528602577938207e-19,6.153909058167772e-48,1.5448452293289575e-31,4.7708283951426675e-49,4.596392217812125e-49,5.532390492899236e-37,1.1595508956530097e-49,4.1028220808073455e-44,8.314445065642619e-21,3.9271700900151066e-41,4.3107094099248595e-37,1.6811196289845208e-47,5.186440903322733e-47,4.731824803256318e-46,2.0215657640464013e-57,5.016009136032321e-33,3.6973083725277874e-21,2.3037871425474522e-52,9.622211670484986e-46,1.4545889358636392e-41,2.98815947257685e-31,3.62109857528526e-48,8.006852919107385e-45,3.47945934769187e-49,4.96926965292575e-45,2.591140729555738e-48,9.868648354841987e-49,1.0236118583499135e-48,6.57376770287427e-46,3.9551601094581158e-47,1.450463402751722e-45
1e-11,0.061101607700635066,3.76,0.0,0.8485088909609464,0.9999999999997615,1.0440070665866193e-22,4.4199467427854406e-16,1.7323662615610115e-19,5.309720343088093e-11,5.309720343247757e-11,4.1931192097080734e-26,4.871356899435174e-21,1.2282333842782244e-24,3.317688387328727e-27,7.504659675884884e-25,2.3854545158225396e-13,2.481997190855883e-21,1.415504558229143e-13,8.836056623523048e-19,6.764032353406752e-17,9.681981803934039e-14,1.6411800013728415e-25,6.303199724516191e-23,1.7329720047850858e-28,1.0815570295479497e-23,2.1002764398456854e-32,1.936132035917032e-33,4.072200305782118e-17,1.9644611499458764e-29,5.4287357889087874e-39,7.06260664349214e-20,6.134076244045131e-32,4.1259445655103916e-35,7.098198939988579e-39,1.5870243611742963e-39,1.2352337186045937e-15,1.0264471779714165e-19,1.2353172056933798e-15,3.023129650004688e-28,2.2065892425773554e-40,1.898962637242004e-28,4.0028651275967626e-19,8.595370405212889e-37,2.0862136660721873e-48,1.6518825155939516e-24,2.2256820990330575e-30,6.148002296502611e-34,2.976676929742941e-37,7.526376153952235e-46,9.842029870414333e-42,2.1621412668922886e-24,6.478485583324504e-36,1.7230426920782052e-36,8.269344104292473e-38,7.509661232312996e-52,7.446636512576481e-44,1.5359320734771114e-56,1.3450381615540794e-19,1.826454487080219e-31,6.842855466777529e-44,3.683672252048949e-37,6.109841848606582e-42,2.2767975027994465e-25,3.96623560119623e-19,1.0161012768161259e-35,4.419901568070042e-16,8.049996101829831e-27,3.2469141354504504e-21,1.2034159597579117e-28,1.3999279731543693e-27,1.9534709081733942e-23,1.329088451898862e-19,3.0947356958606034e-47,2.7719274575570257e-31,2.3218953576830515e-48,3.504191672851591e-48,1.5839097547097343e-36,1.0646234357979952e-48,2.0517828888337445e-43,1.4969074794861665e-20,1.9514669386531006e-40,1.1374940718529678e-36,1.5061301025517062e-46,2.7335121229065355e-46,2.3645078229817026e-45,1.869656691837591e-56,2.4133831976959558e-32,4.6731395828009796e-21,1.905355641646687e-51,4.818364944101864e-45,7.271435121755527e-41,5.364069760260912e-31,1.8113678143364987e-47,4.004014625347767e-44,1.5714456455989548e-48,2.484997734671306e-44,1.2957137728122792e-47,4.860481906200934e-48,5.223275635688547e-48,3.292552144070883e-45,1.9531254692784718e-46,7.267318091323565e-45
1.5787802331614648e-11,0.061101607700635066,3.76,0.0,0.8485088909300758,0.9999999999996234,2.912174859589596e-22,6.978153593236109e-16,3.8480250499677964e-19,8.382881521122598e-11,8.382881521476287e-11,8.970820263224481e-26,7.885420365213292e-21,2.7277748024083674e-24,9.252979376041745e-27,2.088951290935095e-24,3.766537517650984e-13,5.514684401047437e-21,2.2342478975393488e-13,1.9570347320481216e-18,1.502611168231672e-16,1.5283981025836982e-13,3.6458317501226e-25,1.4025203650959608e-22,4.833556459910309e-28,2.6795558630838377e-23,4.9131903615164817e-32,5.403165859678832e-33,9.045643405425663e-17,5.479962139172904e-29,1.7364632450185995e-38,1.5689013941472517e-19,1.6691895226763562e-31,1.2997844969381456e-34,1.980115558636679e-38,5.4314722744576566e-39,1.950096335637853e-15,2.280432612483794e-19,1.9502818166031234e-15,6.7301434761812335e-28,7.0167846380713875e-40,4.212408234971755e-28,6.322172142830575e-19,2.3974561914584737e-36,6.674165375321597e-48,3.669772325048598e-24,6.208489140907584e-30,1.9629683486361744e-33,8.507572391587969e-37,2.363545676638715e-45,2.70796516942045e-41,6.527712131090332e-24,1.8073480099728774e-35,4.806889882149953e-36,2.6015485283843176e-37,2.5682025501430943e-51,2.542129644577444e-43,5.252684405820579e-56,2.1235176286699956e-19,5.0950546793307624e-31,2.1887438007161827e-43,1.1387626097292167e-36,1.8043242918352317e-41,5.058406117533825e-25,6.240938792526738e-19,2.886073950239176e-35,6.978053228008392e-16,1.7884846462000088e-26,7.186195336677116e-21,3.6862809784419305e-28,3.8616481425692896e-27,5.386599035313491e-23,2.08818571796223e-19,9.908174337953124e-47,6.144047988919801e-31,7.391588346404085e-48,1.187086636904572e-47,4.41627564418974e-36,3.6716402552043804e-48,6.5627586168469655e-43,3.3256531839138784e-20,6.235036955495903e-40,3.0788015805144436e-36,5.183111429692205e-46,8.820147390771058e-46,7.56202178964302e-45,6.452080954815465e-56,7.667114482675895e-32,7.354802134509954e-21,6.508326784479922e-51,1.5415357797030395e-44,2.3256595692086572e-40,1.189326208125536e-30,5.794045094611403e-47,1.2807020948402385e-43,4.933721131377282e-48,7.9483759052646e-44,4.1443730152649353e-47,1.5505492773698762e-47,1.6764289043432244e-47,1.0534225747728657e-44,6.23356137932588e-46,2.3252502027702133e-44
