Time (s),Volume (m^3),N2,Ne,C2H5F(1),O2(2),H2O(3),CH4(4),OH(5),C2H4(30),HF(38),C2H4(126),H2(8),H2CC(24),HCO(15),CO(13),HO2(11),H2O2(12),C2H4F(62),H(6),CH2CHF(55),C2H4F(61),C2H3(29),CH2O(20),C2H2(23),O(7),CH2CF(69),CH2CFO(78),S(184),CH2CO(28),S(515),S(253),C2H2F(70),S(1529),S(767),S(1557),CH2F(46),CHFO(47),CH3(19),CH2F2(41),C2H2O(452),C2H5O(160),CH3F(39),CHF2(81),C2H(22),CH3O(27),C2H3F2(63),CH2CF2(56),C2H3F2(64),S(1652),S(338),CO2(14),CF2CH(72),C2HF2(71),C2HF(57),C2HF(5345),S(1655),C2F(5344),C2H5(32),C2H3F2(65),HCCO(21),S(2309),CH3CO(34),C2H6(31),CH2(S)(25),C2H2F2(58),CHF(40),CF(50),CH2(T)(18),S(6270),CH2O2(383),CHO2(142),F(37),C#CC(3594),CH(17),C3H4(6344),C3H4(6729),S(264),C3H5(2345),C3H5(2725),CH3O2(159),S(1527),S(3172),S(6223),S(6172),C3H3(5584),C3H3(6828),CHO2(178),C2H3F(124),C3H5(2350),S(2293)
6.672222116873471e-14,0.05429897449998691,3.76,0.0,0.7378404621238086,0.9999999999999986,2.2725324450190422e-29,2.534771049381828e-18,7.260736758105341e-24,3.0712214487647437e-13,3.071221448765293e-13,1.827963745115717e-30,2.759194776212792e-23,4.236209741214366e-29,6.858324269296436e-34,1.777816971710728e-31,1.5483744410160556e-15,9.356965237506707e-26,9.197115100868252e-16,8.528012116101072e-23,2.9387467613048862e-21,6.286552729459623e-16,6.316765724016541e-30,2.4056068356833234e-27,3.516882012371314e-35,1.439716394198153e-26,2.5251187443726638e-37,4.891820610176245e-40,1.8631450627628283e-21,4.477994571393951e-36,8.090531071323287e-48,3.033627828824802e-24,1.1603111729570921e-37,4.534054293104453e-43,1.7657228321464035e-45,9.499376491157358e-50,7.096178579098841e-18,4.224721277233351e-24,7.096182048687136e-18,9.981127882463179e-33,2.8601624567457445e-49,7.427697181849387e-33,2.3324681164294048e-21,1.4960695597258798e-43,2.281400974972101e-57,6.335253893235957e-29,4.993842900081961e-37,2.3137762786259056e-42,4.631264109504895e-44,1.1584791347472914e-54,2.921842672804897e-48,2.080491612060976e-31,1.1008383350435001e-42,2.9554012758861153e-43,9.865071795942327e-46,4.356786385648585e-62,4.7866357351965765e-54,9.648105745948163e-67,7.855770900188742e-22,4.093451472294091e-38,8.462835122702146e-53,2.178782285548386e-44,9.07995119910289e-49,7.726034034384075e-30,2.3323262971279792e-21,1.670478213377325e-42,2.5347708985853525e-18,3.0792785036166416e-31,1.2869013118141233e-25,9.295714912185822e-36,3.888616237979139e-34,4.930989717744826e-30,7.855222682942906e-22,2.9773402828763652e-56,1.0869856817783934e-35,2.3659222292938282e-57,8.493728186551332e-58,2.971678745941264e-43,1.677307370726248e-59,2.1559516064874528e-52,6.149917100133503e-25,1.793166945999279e-48,2.6118573435734533e-43,1.770942670412325e-58,1.8240458816923013e-59,3.124122697596676e-55,1.1841931459514096e-68,3.6020019950815986e-41,2.759044936890718e-23,2.9490053474339138e-61,5.359317999960081e-54
1.3350241125247266e-13,0.05429897449998993,3.76,0.0,0.7378404621234996,0.999999999999997,1.8193998403713827e-28,5.0717446343692776e-18,2.9061736813272695e-23,6.145111204607504e-13,6.1451112046097e-13,7.309669486137435e-30,5.520825718904993e-23,1.695573121863157e-28,5.490771984398649e-33,1.4232157512918828e-30,3.098099939726252e-15,3.7452306154684956e-25,1.8402148107616767e-15,2.3809762099001305e-22,1.1762614269590021e-20,1.257854373924141e-15,2.5283457941202714e-29,9.629055209292826e-27,2.8156215823602735e-34,2.894936206565628e-26,1.0153015755834649e-36,3.9164817587714775e-39,7.457403816323266e-21,3.585107577121857e-35,1.2955394196488988e-46,1.2142377650625826e-23,5.202553818372921e-37,4.040554090376431e-42,1.4136488499653635e-44,1.6882369471266816e-48,1.419851390415015e-17,1.6909886388970918e-23,1.419852779153768e-17,3.995240011769242e-32,4.578211462122958e-48,2.972909410672554e-32,4.666988974145033e-21,1.1980615218701346e-42,3.653230996295456e-56,2.535748701497026e-28,3.998094900068709e-36,2.447146989874544e-41,3.713098401666201e-43,1.8487223763190052e-53,2.337961489956082e-47,1.679044847703907e-30,8.815634505940348e-42,2.3667178272733564e-42,8.711362392435674e-45,7.674085716740818e-61,8.50444451252722e-53,1.699426673652231e-65,1.5718366607978723e-21,3.277242158526633e-37,1.3551525946035242e-51,1.7692854431379465e-43,7.290630720994099e-48,3.092427015413941e-29,4.666421351896951e-21,1.3389612775983897e-41,5.0717440307904466e-18,1.2325138850762544e-30,5.150497189056624e-25,7.543984411648656e-35,3.1119301005930336e-33,3.946107089302935e-29,1.571617244221082e-21,4.769551153668575e-55,4.350536460307333e-35,3.7887516732406584e-56,1.3791567411677485e-56,2.3797066537319506e-42,3.4526395506547494e-58,3.453527744892717e-51,2.461568592754651e-24,1.5996457668121553e-47,2.0889951662765147e-42,5.673944799034489e-57,5.844322286333098e-58,5.0041430281882726e-54,3.793728312342792e-67,5.7653927086350334e-40,5.520213242983325e-23,4.8430719403176757e-60,8.584921800355365e-53
2.670627914199486e-13,0.054298974499996,3.76,0.0,0.7378404621228817,0.9999999999999939,1.4560601601773182e-27,1.0145692710295811e-17,1.1628374362374185e-22,1.2292890716287884e-12,1.2292890716296671e-12,2.919273433795302e-29,1.1044281048901702e-22,6.784382936199021e-28,4.3941941752361833e-32,1.1388150040482752e-29,6.1975683892764305e-15,1.4985849065598782e-24,3.681199611820126e-15,7.462066252041278e-22,4.7065527547822416e-20,2.516245511500752e-15,1.0116622944634484e-28,3.8531632869169053e-26,2.2533170701899623e-33,5.852093957253166e-26,4.0993078993378985e-36,3.1344570691492e-38,2.98390734560896e-20,2.869158214800389e-34,2.0737078403180694e-45,4.858501046656197e-23,2.5284645665091083e-36,3.890794637726735e-41,1.1313438304775765e-43,3.2372024863301785e-47,2.8403159094110114e-17,6.766150238956786e-23,2.840321466168817e-17,1.598766618844876e-31,7.322444063050067e-47,1.1894668440273838e-31,9.33610953451101e-21,9.589228304543465e-42,5.847603102667637e-55,1.0146266796786553e-27,3.199665576329961e-35,2.9099779136831938e-40,2.978916652053095e-42,2.9478960921069714e-52,1.8690194609369125e-46,1.3651460218027317e-29,7.056080040497824e-41,1.8943332976499269e-41,8.273498946260169e-44,1.4516567055939794e-59,1.6298129299736113e-51,3.2146944973487175e-64,3.1443556935418455e-21,2.6227766870498515e-36,2.1691150005268072e-50,1.4553530095835216e-42,5.868568430361039e-47,1.2373735646917421e-28,9.333838502589234e-21,1.0736709098334017e-40,1.0145690295194734e-17,4.931660967922365e-30,2.060500252589197e-24,6.200152177466166e-34,2.488367544227872e-32,3.155394025054213e-28,3.143477846976605e-21,7.636561382886561e-54,1.7405900049117735e-34,6.06191518409284e-55,2.2674065903978193e-55,1.9046554273269658e-41,7.979438008559658e-57,5.528828468565151e-50,9.84947301449752e-24,1.5435207415911095e-46,1.6678813595587088e-41,1.8167389049494397e-55,1.871445374539474e-56,8.010419584796069e-53,1.2145638557177317e-65,9.220376643863294e-39,1.1041728490518615e-22,8.134980085399717e-59,1.374397390248696e-51
5.341835517549005e-13,0.054298974500008146,3.76,0.0,0.7378404621216459,0.9999999999999877,1.1650490875541505e-26,2.029359248595305e-17,4.652022263765341e-22,2.45884497396281e-12,2.4588449739663244e-12,1.163485039107149e-28,2.2092501365720207e-22,2.7141004261708444e-27,3.515875479338543e-31,9.109208564155997e-29,1.2396575095599066e-14,5.9953540237826896e-24,7.363082015125468e-15,2.5722944143594743e-21,1.882907487714666e-19,5.0329995294521026e-15,4.04726508173522e-28,1.5417457082049738e-25,1.8029385326554452e-32,1.1980877491105339e-25,1.6694166095054514e-35,2.508172087468573e-37,1.1937367935445854e-19,2.2957345977256738e-33,3.3186110457894547e-44,1.943691476454961e-22,1.369007683797854e-35,4.1647848181435885e-40,9.052391258468707e-43,6.892614667092994e-46,5.68123476338245e-17,2.7068951348728346e-22,5.68125699398304e-17,6.397309400765024e-31,1.1700169323935327e-45,4.757968658693031e-31,1.8674666033851334e-20,7.673134041680239e-41,9.358242532463726e-54,4.059142620225939e-27,2.560177875981205e-34,3.850947067971808e-39,2.394832097691882e-41,4.689002863334485e-51,1.4922130020565338e-45,1.1264851151912852e-28,5.646292652042676e-40,1.5158500975879813e-40,8.70319514537829e-43,3.0378136584919156e-58,3.466287296944765e-50,6.727239927113695e-63,6.289393323863607e-21,2.098598846675455e-35,3.471252789181894e-49,1.2273240452762628e-41,4.749904662478444e-46,4.9502995980766695e-28,1.866558199865431e-20,8.622897164018342e-40,2.0293582823979708e-17,1.9729855207976933e-29,8.240387312117174e-24,5.2207290514156944e-33,1.9876828683381972e-31,2.520497158515196e-27,6.285882210198481e-21,1.2224741123874856e-52,6.961963488773596e-34,9.690336070149302e-54,3.81918329309866e-54,1.523991160440718e-40,2.061910239101634e-55,8.848602717110528e-49,3.940424405499472e-23,1.6589465970271172e-45,1.3280308882509228e-40,5.815077919397821e-54,5.991165867872264e-55,1.2817626785927889e-51,3.886754391015449e-64,1.4730031446964173e-37,2.2081474504189996e-22,1.4240998822346516e-57,2.199711714703319e-50
1e-12,0.05429897450003244,3.76,0.0,0.7378404621194908,0.9999999999999768,8.276354055060605e-26,3.798994076216812e-17,1.682134104537255e-21,4.602996415520293e-12,4.602996415532996e-12,4.176745775304965e-28,4.1367159298190256e-22,9.813655722904193e-27,2.497510832564846e-30,6.467041177688033e-28,2.320690790258199e-14,2.1679751758844153e-23,1.3783399735533361e-14,8.58109049884566e-21,6.808542081326186e-19,9.421722785296008e-15,1.4634802313317252e-27,5.576624430589177e-25,1.2807471648016962e-31,2.360895248599641e-25,6.241944947058291e-35,1.7820146587101596e-36,4.316465877180155e-19,1.6308761737913488e-32,4.67269185349364e-43,7.028303420800819e-22,7.443809921889056e-35,4.4257400228241056e-39,6.430808770350966e-42,1.4481904842739863e-44,1.063531336419802e-16,9.788221668821498e-22,1.0635393750755577e-16,2.3141356345086285e-30,1.642376557474313e-44,1.7200344185803898e-30,3.496073466357457e-20,5.4509814069438505e-40,1.3177109599833091e-52,1.467787809514408e-26,1.818721689136326e-33,4.85982353638209e-38,1.7168476095430028e-40,6.528737098755329e-50,1.0555283909488568e-44,8.476917816156588e-28,4.0113117465150625e-39,1.0769095848756276e-39,9.089044716006268e-42,6.27146572979892e-57,7.266775647410822e-49,1.3888164905583881e-61,1.1773841075019386e-20,1.4908383696381767e-34,4.887501299506338e-48,9.594757468945434e-41,3.449921528992152e-45,1.7900513885685382e-27,3.4927897319665076e-20,6.169737514899386e-39,3.798990582404229e-17,7.134408632461546e-29,2.977702758632763e-23,4.069319511367226e-32,1.4073628315948537e-30,1.7846176358379786e-26,1.1761150607791123e-20,1.7220963601157593e-51,2.5164121104499067e-33,1.3612681599723735e-52,5.908216505881264e-53,1.0825276360350567e-39,5.093228791935675e-54,1.2459315536334922e-47,1.4248717355552738e-22,1.7769497333507651e-44,9.343829993489483e-40,1.6300345408456932e-52,1.6799418928240793e-53,1.8040572713666142e-50,1.0890350216912744e-62,2.0669163372646083e-36,4.132160080494607e-22,2.345995209548075e-56,3.0974886651486597e-49
1.0684250724248043e-12,0.05429897450003244,3.76,0.0,0.7378404621191743,0.9999999999999752,9.320953401583614e-26,4.058940653246537e-17,1.860892609551202e-21,4.917956778622634e-12,4.917956778636687e-12,4.619372017649819e-28,4.419846735946902e-22,1.0856529127639088e-26,2.812731466619591e-30,7.283195130207877e-28,2.4794867726758994e-14,2.3983676523639764e-23,1.4726498045316557e-14,9.463739252052655e-21,7.532082233409117e-19,1.0066394539084174e-14,1.6190035076352117e-27,6.169318977646417e-25,1.4423958095106889e-31,2.5317032732376694e-25,6.913616340029148e-35,2.0069365068010334e-36,4.775172229254648e-19,1.836717423186987e-32,5.310328543862335e-43,7.775196197675945e-22,8.336154502407262e-35,5.0146715909280034e-39,7.242475049070591e-42,1.650794455320927e-44,1.1363031735535168e-16,1.0828417399939552e-21,1.1363120664782839e-16,2.560093592662709e-30,1.8664431097686077e-44,1.9028039300020233e-30,3.735304053792144e-20,6.1389784141578314e-40,1.4975266018672482e-52,1.6237693654831664e-26,2.0482716074445207e-33,5.517128887876682e-38,1.9338617713081982e-40,7.41888336631325e-50,1.1886583578206734e-44,9.556643299900263e-28,4.517604513328018e-39,1.2128330828700685e-39,1.0296316097832057e-41,7.148075468141126e-57,8.283295256838352e-49,1.582941774239488e-61,1.2579466844561622e-20,1.6790048586897013e-34,5.554449749298133e-48,1.0823873014738776e-40,3.886917419098574e-45,1.9802806846538733e-27,3.731671400449298e-20,6.949363269574277e-39,4.058936788145527e-17,7.892584415135562e-29,3.2940604519047744e-23,4.590384421921692e-32,1.5848966425391673e-30,2.0097407960786142e-26,1.2565427996582236e-20,1.9571026176407333e-51,2.7837886614145433e-33,1.5469942185678008e-52,6.719989800700593e-53,1.2191567988405561e-39,5.811099349061107e-54,1.4159519431545653e-47,1.5762931150150994e-22,2.0136020896812852e-44,1.0521292997178941e-39,1.8609329143136034e-52,1.9179126354189012e-53,2.0502320886629022e-50,1.2432970405531282e-62,2.348894068799e-36,4.414783641889096e-22,2.6696859657062356e-56,3.520175205416514e-49
2.1369081137646115e-12,0.05429897450008102,3.76,0.0,0.7378404621142312,0.9999999999999505,7.456597905742406e-25,8.118109260613069e-17,7.443331415570616e-21,9.836180387909407e-12,9.836180387965571e-12,1.820445619490971e-27,8.84827899448249e-22,4.3421835304677176e-26,2.2499144768580106e-29,5.819061841763709e-27,4.9592569780149493e-14,9.594107891757815e-23,2.9451935150616924e-14,3.6202027633389336e-20,3.0128269364222274e-18,2.0132732473559783e-14,6.476003262928562e-27,2.469292503189738e-24,1.153824297084906e-30,5.806865395504102e-25,2.9538520526086057e-34,1.6059586660244588e-35,1.9100157690411115e-18,1.4693722711156823e-31,8.496991649439568e-42,3.110043059102179e-21,5.622093290787719e-34,6.703698979385731e-38,5.79405318586543e-41,4.39438029609054e-43,2.272646273901638e-16,4.331507713987533e-21,2.272681846734679e-16,1.0248483803738535e-29,2.9681477797550985e-43,7.607221273639246e-30,7.471483549526825e-20,4.911004614292209e-39,2.3963410756306398e-51,6.495183132099763e-26,1.6385908118986335e-32,8.311392604326348e-37,1.575591216626738e-39,1.1614523157866262e-48,9.427170204886098e-44,8.507348953630912e-27,3.614309979725548e-38,9.703270355950272e-39,1.3569887589436935e-40,1.875548794461756e-55,2.195212724253964e-47,4.1534046642891485e-60,2.5159606931928668e-20,1.3432138310460528e-33,8.887188450431916e-47,1.026608631654947e-39,3.248209365743075e-44,7.92144257106588e-27,7.456962386271505e-20,5.640117917676641e-38,8.118093799602877e-17,3.157162252219608e-28,1.3157903817146962e-22,4.327306967307998e-31,1.2594079008031327e-29,1.597000519121216e-25,2.5103503182336895e-20,3.134334139033419e-50,1.1125830958112503e-32,2.463647847616849e-51,1.2696171524803203e-51,9.750824928813411e-39,1.7334394298087717e-52,2.2655908996280267e-46,6.305389605038129e-22,2.7347863311118413e-43,8.2553485373779e-39,5.95429934689169e-51,6.1406341664649576e-52,3.2777763398756017e-49,3.9746858391182834e-61,3.7325504218986277e-35,8.82281022270713e-22,5.522054181105959e-55,5.633138878613434e-48
4.273874196444226e-12,0.05429897450017817,3.76,0.0,0.7378404621043448,0.9999999999999009,5.964589993446365e-24,1.623646966748183e-16,2.976959677607477e-20,1.967262760635145e-11,1.9672627606575682e-11,7.071759829141782e-27,1.776152355492723e-21,1.7364250645807942e-25,1.799370499379013e-28,4.642962547483772e-26,9.919244038743229e-14,3.837918740166644e-22,5.889723074539976e-14,1.4148678158623059e-19,1.2050524627180077e-17,4.0263600165694584e-14,2.5902345644911657e-26,9.889040176817354e-24,9.228460204002562e-30,1.6199650011951838e-24,1.3321386309915354e-33,1.2853303752097023e-34,7.63917190390894e-18,1.1754114566425716e-30,1.3595638005937132e-40,1.2439129733170422e-20,4.078373465034934e-33,9.668741914963343e-37,4.6350266146854485e-40,1.2639064911733822e-41,4.545267300137271e-16,1.73260993811224e-20,4.545409591856337e-16,4.105631042719738e-29,4.691594555713817e-42,3.0395125280783594e-29,1.4945860862799508e-19,3.9281476258388166e-38,3.834798971395208e-50,2.597999215840624e-25,1.3107369625409509e-31,1.2884086632953654e-35,1.3059490532254754e-38,1.7822075400281817e-47,7.413190356675392e-43,8.157673850776714e-26,2.891535651653257e-37,7.762848387560119e-38,1.938582404110248e-39,5.342103816674242e-54,6.2583536721749894e-46,1.1830097780318408e-58,5.031985933655961e-20,1.0745104588863565e-32,1.4218636917668128e-45,1.0783119590335728e-38,2.8199878940418006e-43,3.168639502484019e-26,1.4887855189191429e-19,4.64066543265906e-37,1.623640782236654e-16,1.262890610812037e-27,5.248214478832327e-22,4.48878463477617e-30,9.940641588483222e-29,1.260522059085132e-24,5.00958700420688e-20,5.02376473019801e-49,4.44261832756949e-32,3.903091447664923e-50,2.8423922280077403e-50,7.796035529665234e-38,5.34410439660975e-51,3.6247640058373404e-45,2.5221756165612385e-21,4.068153667763667e-42,6.358949281505907e-38,1.9047166957453523e-49,1.9668955919449648e-50,5.233152138265863e-48,1.268725637099617e-59,5.890777525677263e-34,1.7617930000741902e-21,1.291788188019159e-53,9.015239482293403e-47
8.547806361803455e-12,0.054298974500372466,3.76,0.0,0.7378404620845721,0.9999999999998016,4.770401368465066e-23,3.2473283248797607e-16,1.1904493341670017e-19,3.9345522042709544e-11,3.934552204360304e-11,2.673538647506726e-26,3.6032803134693955e-21,6.941904409256384e-25,1.4385481572213442e-27,3.6946933601495583e-25,1.9841004229572493e-13,1.5353410805245466e-21,1.1776551710355785e-13,5.591817951427874e-19,4.819436473998831e-17,8.051810414117633e-14,1.035928801407798e-25,3.964917090115018e-23,7.379093322659307e-29,6.362133086803964e-24,6.532192995341208e-33,1.029128433575825e-33,3.054862842473557e-17,9.401575641485409e-30,2.1753618997087058e-39,4.974666370624284e-20,3.0941040685703787e-32,1.4620119339286486e-35,3.707535403425208e-39,3.815678252598073e-40,9.090248669717865e-16,6.930283075930569e-20,9.090817822319702e-16,1.6471921564921535e-28,7.328836980816668e-41,1.213075821665902e-28,2.9902688313550136e-19,3.141325524656997e-37,6.1374929350351756e-49,1.039108753048829e-24,1.0483352125695283e-30,2.027913035598505e-34,1.117438229759829e-37,2.6372953380744746e-46,5.734948322470767e-42,8.605377917812235e-25,2.313258976904122e-36,6.210355261711627e-37,2.914859983218022e-38,1.603499134170635e-52,1.8567436900626801e-44,3.5509533051446255e-57,1.0064025343332281e-19,8.594808242393976e-32,2.274618440923897e-44,1.2737429668955714e-37,2.6092682349162308e-42,1.2674671047627092e-25,2.9671301822081446e-19,3.9180275874068956e-36,3.2473035867289658e-16,5.051613962571955e-27,2.087336086382566e-21,5.169705450684138e-29,7.743787256321991e-28,9.819235933612762e-24,9.974771091354131e-20,8.065550703663505e-48,1.7708487310093345e-31,6.126209320208167e-49,6.8348253380352666e-49,6.229145302814014e-37,1.6769877264277195e-49,5.798730950464293e-44,1.0088552780824058e-20,6.525592039302707e-41,4.7340330213037516e-37,6.090526708534808e-48,6.305801142213824e-49,8.340270759169929e-47,4.041112930567246e-58,9.172948710897748e-33,3.51248327330696e-21,3.358807930165308e-52,1.4432370135956764e-45
1e-11,0.05429897450076107,3.76,0.0,0.7378404620778538,0.9999999999997679,1.0439928061110697e-22,3.7990279284872904e-16,1.7967176914198158e-19,4.602996415328348e-11,4.6029964154627754e-11,3.854843919383709e-26,4.28409551430635e-21,1.0474754557188274e-24,3.146701018086741e-27,8.035567901725644e-25,2.321342588418845e-13,2.31807663727074e-21,1.3775259730691854e-13,8.417144668315002e-19,7.274653093944852e-17,9.419083853407796e-14,1.56367450056501e-25,5.998112153725606e-23,1.6144361672404945e-28,1.1309424638815295e-23,1.1494528396014778e-32,2.2553160287307474e-33,4.6107053067184026e-17,2.05772993152848e-29,7.719128488785493e-39,7.508709206591992e-20,6.656766066489076e-32,5.069988548940185e-35,8.115192759995152e-39,2.327684477734895e-39,1.0634362085201321e-15,1.0462148294355802e-19,1.0635221291902769e-15,2.493410693006823e-28,2.510287396269943e-40,1.8276446648369835e-28,3.499019385856654e-19,6.87376734576975e-37,2.1787010016312255e-48,1.568575875281247e-24,2.294327974242453e-30,7.147975373372438e-34,2.643654894137093e-37,8.439798651661037e-46,1.2075319671200686e-41,2.406892906804131e-24,5.0642583639785343e-36,1.359588836435372e-36,1.0084676455224366e-37,9.755762398239821e-52,1.1000140791066398e-43,2.1604172029985673e-56,1.177380064941035e-19,1.8812317878266682e-31,8.069036382271234e-44,3.905265203833435e-37,6.667547802131552e-42,1.91345794683096e-25,3.464173659060188e-19,9.135645567458427e-36,3.79899058218375e-16,7.62628231661422e-27,3.1351178479460706e-21,1.528401024501547e-28,1.642055900957909e-27,2.082011123286253e-23,1.163951635548525e-19,2.8764377428174177e-47,2.66502507020521e-31,2.1121687077539553e-48,3.6426533333674346e-48,1.3615999323799398e-36,1.041168317952783e-48,2.0570624064967514e-43,1.523006670513817e-20,2.460298011816888e-40,9.575209921139326e-37,3.8116244366237593e-47,3.964209434972748e-48,2.9417645483187226e-46,2.5121719318864424e-57,3.1260262704615773e-32,4.101721755768378e-21,1.8920213204944062e-51,5.127212376016818e-45
1.7095670692521915e-11,0.05429897450076107,3.76,0.0,0.7378404620450267,0.999999999999603,3.814222156753054e-22,6.494728147402648e-16,4.759050331648591e-19,7.869131091332172e-11,7.869131091686861e-11,9.626906939153444e-26,7.610676998027452e-21,2.7736874839496826e-24,1.1493032990896037e-26,2.924583590897826e-24,3.9691664645241337e-13,6.142658706708984e-21,2.354129474818424e-13,2.2222182408813545e-18,1.9271268528494666e-16,1.6099819684121985e-13,4.1423317760953e-25,1.59326568628998e-22,5.897298734977644e-28,3.5482751631600914e-23,3.574136224990193e-32,8.24668188630321e-33,1.2212822190685267e-16,7.518382895025982e-29,3.4806936256037536e-38,1.9890483242664184e-19,2.4064552232931364e-31,2.2699189815952553e-34,2.9651773216670516e-38,1.18367489247776e-38,1.8179168796916847e-15,2.771945603978861e-19,1.8181445258397345e-15,6.6281816430247585e-28,1.1194991004858324e-39,4.830534922944519e-28,5.984863080823308e-19,2.5111127257704906e-36,9.825327235557058e-48,4.155644323359668e-24,8.382465320083401e-30,3.216549047497124e-33,1.0101014967212012e-36,3.679183905627894e-45,4.305547684552897e-41,9.962652952362441e-24,1.850611984345139e-35,4.968288765058481e-36,4.511764676513203e-37,4.958913860860287e-51,5.567636931404328e-43,1.098153386693242e-55,2.0128060171716458e-19,6.873684706423592e-31,3.638157025186034e-43,1.676334054738657e-36,2.6497007613642537e-41,5.069881556697284e-25,5.892814536449093e-19,3.4629834504826803e-35,6.494629195471886e-16,2.0206559699890276e-26,8.254761772924426e-21,6.470426262506173e-28,5.8816774924522885e-27,7.457230129886134e-23,1.9773751260879536e-19,1.299024448976736e-46,7.034126185300433e-31,9.439219952462674e-48,1.8101676540980778e-47,4.970945284679972e-36,5.3090924366424276e-48,9.274866305969597e-43,4.035239798959141e-20,1.1293224242498745e-39,3.3230042267146465e-36,1.9459947099223634e-46,2.0252902105712691e-47,1.3240536431815309e-45,1.2812522862757673e-56,1.3918272046747153e-31,6.980843465804192e-21,9.49559459325924e-51,2.312775674113859e-44
3.419139935395883e-11,0.05429897450153829,3.76,0.0,0.737840461965936,0.9999999999992053,3.047998718297601e-21,1.2989676211315722e-15,1.9014111766741725e-18,1.573828886461301e-10,1.5738288866010542e-10,3.200528170221754e-25,1.8436780571105584e-20,1.1070147660189725e-23,9.169859682384452e-26,2.2909117893437435e-23,7.942151171499271e-13,2.458079292542328e-20,4.703518537118935e-13,8.852059252674962e-18,7.703272901476948e-16,3.2184280425402214e-13,1.655813647131082e-24,6.429569594722417e-22,4.708264194660437e-27,2.436314773965635e-22,2.1960620922470978e-31,6.61905303751104e-32,4.879795777034689e-16,6.010054762975862e-28,5.56935705376366e-37,7.949595855006773e-19,1.8954148643745207e-30,3.5722482839097125e-33,2.3707277314978924e-37,3.7233499481922465e-37,3.635283956005025e-15,1.1086357067390162e-18,3.636194414522679e-15,2.6827751497443624e-27,1.6419693992059008e-38,1.915004499026712e-27,1.1986963654800469e-18,2.0058128373526832e-35,1.5735723039489469e-46,1.6616128303113486e-23,6.699174968883753e-29,5.120010491743629e-32,9.935414859544364e-36,4.746701213199701e-44,3.078740261145988e-40,1.2204607891040085e-22,1.4804797012148467e-34,3.974591130819681e-35,7.089194467482643e-36,1.5575486213773606e-49,1.6418085166291004e-41,3.449193530463736e-54,4.0255956212075187e-19,5.495443758665898e-30,5.817052265096076e-42,2.391523922974995e-35,3.0102449909028014e-40,2.027947768829544e-24,1.1622752770918737e-18,3.295541128685297e-34,1.2989280411990723e-15,8.082645327623364e-26,3.22799965308974e-20,8.38140346586705e-27,4.261715205485141e-26,5.401059091587233e-22,3.8859941456334016e-19,2.1043230560009287e-45,2.7748869272682507e-30,1.4041646804139474e-46,5.112234080210053e-46,3.957048903694017e-35,1.6870254361659719e-46,1.4829665357079207e-41,1.6139385749523652e-19,2.1428564685809714e-38,2.1308624323657988e-35,6.208127668856488e-45,6.528175233761073e-46,2.0858256425171933e-44,4.025286328637159e-55,2.0117221564219393e-30,1.378795044591193e-20,2.8309560081878775e-49,3.717819595890727e-43
5.128712801539575e-11,0.0542989745023155,3.76,0.0,0.7378404618868453,0.9999999999988072,8.709820975561493e-21,1.948477268792539e-15,4.037254119628907e-18,2.360744663705225e-10,2.3607446639991373e-10,6.03235055583357e-25,3.346990672437342e-20,2.348799802613726e-23,2.617979023381216e-25,6.471897407339576e-23,1.1917985117566514e-12,5.224904039945946e-20,7.049354191676998e-13,1.877887383065873e-17,1.6361757717884258e-15,4.825719166384684e-13,3.516963135457245e-24,1.3743647230437975e-21,1.3446989192663727e-26,6.725639937901454e-22,5.789202856562848e-31,1.8961920406332198e-31,1.0361731678991134e-15,1.7177351429262333e-27,2.049929090712787e-36,1.6883195117797986e-18,5.395203343043374e-30,1.3094051117516782e-32,6.776438737082012e-37,1.6936505353129645e-36,5.452234178828394e-15,2.35563918155595e-18,5.454168716070832e-15,5.7541167582296236e-27,5.802994595670218e-38,4.044367979249463e-27,1.8001973342304595e-18,5.949615711458589e-35,5.796466781510077e-46,3.529977043865333e-23,1.9144288782068887e-28,1.8820816062599424e-31,3.213039307779858e-35,1.5906669876840043e-43,8.2903565780068e-40,4.1080817160472254e-22,4.395153410465966e-34,1.1799490112361748e-34,2.5976458389526707e-35,7.083050469736363e-49,7.278412675423094e-41,1.5685548539908384e-53,6.038368097883983e-19,1.5707910853591424e-29,2.140382553205257e-41,8.870980945309204e-35,1.0058915770432305e-39,4.309377667296089e-24,1.723379559802663e-18,1.0531082388883131e-33,1.9483931627542324e-15,1.7175635712758817e-25,6.753060855696427e-20,2.8638685512171536e-26,1.1521890647186049e-25,1.4597341370507572e-21,5.744778191946865e-19,8.067257969317074e-45,5.840495814306193e-30,5.188501971622155e-46,2.2165147954313205e-45,1.1715546535262135e-34,7.878698332624118e-46,5.652073670886878e-41,3.4293849344908768e-19,8.50098374520941e-38,5.658847480686357e-35,2.900844315239467e-44,3.0628244428720945e-45,7.910564433369688e-44,1.8782494148314004e-54,7.055334095211693e-30,2.0467865916953342e-20,1.3008821859037027e-48,1.4209619689106177e-42
