Time (s),Volume (m^3),N2,Ne,C2H5F(1),O2(2),H2O(3),CH4(4),OH(5),C2H4(30),HF(38),C2H4(126),H2(8),H2CC(24),HCO(15),CO(13),HO2(11),H2O2(12),C2H4F(62),H(6),CH2CHF(55),C2H4F(61),C2H3(29),CH2O(20),C2H2(23),O(7),CH2CF(69),CH2CFO(78),S(184),CH2CO(28),S(515),S(253),C2H2F(70),S(1529),S(767),S(1557),CH2F(46),CHFO(47),CH3(19),CH2F2(41),C2H2O(452),C2H5O(160),CH3F(39),CHF2(81),C2H(22),CH3O(27),C2H3F2(63),CH2CF2(56),C2H3F2(64),S(1652),S(338),CO2(14),CF2CH(72),C2HF2(71),C2HF(57),C2HF(5345),S(1655),C2F(5344),C2H5(32),C2H3F2(65),HCCO(21)
0.000742054307538787,0.24325233297343427,3.76,0.0,0.13336801776880203,0.6849883702532422,0.3455140088019531,0.014108045037090068,0.00012640719682222712,0.20157840936625895,0.30742934196290117,2.52715261980081e-12,0.1496446489037375,2.2778713127019135e-08,4.7625014845264163e-05,0.16175256131049545,0.007447873990796589,0.015943306106823367,0.00016473549425781038,9.727229423069173e-05,0.30707070259943364,0.00011977331786469657,3.305827046799301e-05,0.024361944943072315,0.008141868142169332,1.275447867157764e-05,8.964640842235693e-06,0.0004329596904800655,2.6704357879232924e-06,0.01203570807916486,1.5732053040864117e-08,0.011588292744495736,6.346861245736675e-06,0.0005099742027783724,2.0916938324530696e-05,2.992703128115565e-06,0.0003762917607078034,0.0232999067576293,0.000547710916301358,0.00139466111196809,1.385953492673359e-10,3.0780726191580137e-09,0.003278203525795708,3.54179127826498e-05,1.05380498734742e-08,3.141733182678057e-06,2.0886711460029884e-07,9.680393709945321e-05,1.2086589195581886e-07,3.2894438840224106e-13,1.5999563565587514e-10,0.0017580102173318185,7.995264607112491e-08,4.26981482066883e-09,0.00011181122158747029,1.1465555493827787e-11,1.3742587181333374e-11,1.2910790937027782e-10,6.602308946370228e-05,5.103166778100467e-08,4.307376357110704e-06
0.0007426849057998974,0.24329791170463075,3.76,0.0,0.13255856693979268,0.6837755734394564,0.346723830811556,0.014182943941101946,0.00012658417657599523,0.20136797943424178,0.3077819633488943,2.5310457543493845e-12,0.1498682005121977,2.283485985404278e-08,4.773712921138431e-05,0.16267856894527183,0.007438457580611898,0.01592816664212768,0.00016466500137347057,9.73435804683752e-05,0.30729635907744496,0.00011984511206562699,3.3113113418121594e-05,0.024400374347873805,0.008176413957335742,1.2802175038123224e-05,8.998901759725211e-06,0.00043405951207529795,2.664072836080502e-06,0.01212856087930613,1.5741144464030067e-08,0.011641514205816257,6.370081374094737e-06,0.0005110685659908757,2.107026102043416e-05,2.9932566773264262e-06,0.00037758495197448864,0.02341625723176957,0.0005502257272708982,0.0014082165115301363,1.3966069054217738e-10,3.07867640969351e-09,0.0033041523439864343,3.577001663788807e-05,1.0626308039174275e-08,3.1515674005735763e-06,2.125731919655066e-07,9.838166070851443e-05,1.2301099381805033e-07,3.306317208499334e-13,1.6068568804840856e-10,0.0017756569614538408,8.129214336297007e-08,4.3409607687865635e-09,0.00011278297966352584,1.1565413152921404e-11,1.3745124200632577e-11,1.305058837026929e-10,6.60094504331759e-05,5.19279517631005e-08,4.352384067992005e-06
0.0007433155040610078,0.24334347419664856,3.76,0.0,0.13175294312481428,0.6825626155469063,0.3479328588568157,0.01425794267474327,0.00012675768443763083,0.20115719486213915,0.3081356451650825,2.5348677960958178e-12,0.1500906883561636,2.2890600228210973e-08,4.7848124204174255e-05,0.1636069504727164,0.007428939699461395,0.015912600676862215,0.00016459060509254166,9.741346599320146e-05,0.30751731941020205,0.00011991379566228793,3.316722511161692e-05,0.02443849056514337,0.008210968743637333,1.2849554955342436e-05,9.032928522780166e-06,0.00043514334578003875,2.6576528008078893e-06,0.012221697007096289,1.574950968679015e-08,0.01169460596709933,6.393138370868993e-06,0.0005121433161504006,2.1223782866904895e-05,2.993672128962286e-06,0.0003788697590294753,0.02353235968624329,0.000552736661848041,0.0014218245246771864,1.4072916302225189e-10,3.079182615635132e-09,0.003330183695625787,3.612297261218163e-05,1.0714775371418178e-08,3.1612974022711228e-06,2.163247561869144e-07,9.998117832930681e-05,1.2518762815370498e-07,3.3231046539165473e-13,1.613699905305245e-10,0.0017934269424516264,8.264905411785095e-08,4.413026894717969e-09,0.00011375928618820916,1.1665741115926942e-11,1.3747027083973323e-11,1.3191138381993228e-10,6.599491969671656e-05,5.283518278869164e-08,4.397614353177241e-06
0.0007439461023221182,0.24338901974428015,3.76,0.0,0.13095115457485532,0.681349530907556,0.34914105960529823,0.014333038959347425,0.00012692771264784686,0.20094606504012189,0.30849038379780663,2.538618506605428e-12,0.15031211294202543,2.2945930429472002e-08,4.795799244491025e-05,0.16453768210295613,0.007419321359116302,0.015896610724376058,0.0001645123342320526,9.748195367359769e-05,0.30773359470136197,0.00011997937834046936,3.322060339981861e-05,0.024476292548472875,0.008245531356585994,1.2896614019122527e-05,9.066718319731912e-06,0.0004362111082730883,2.651176655587332e-06,0.012315111763274255,1.575715000783681e-08,0.011747564436219533,6.416030405481171e-06,0.0005131983674694994,2.137749146873555e-05,2.9939498260238634e-06,0.00038014610194159204,0.023648205036254703,0.0005552435879052638,0.0014354842432936269,1.4180071086787407e-10,3.0795914873059202e-09,0.0033562962973655752,3.64767416319911e-05,1.0803444756009574e-08,3.170922439434098e-06,2.2012188233542318e-07,0.00010160267550056967,1.2739607539259386e-07,3.339804333553748e-13,1.6204846148049005e-10,0.0018113201765313867,8.402347205632253e-08,4.4860181154135665e-09,0.00011474010906021671,1.176653610680367e-11,1.374829740766907e-11,1.3332362176695848e-10,6.597950288861489e-05,5.3753378371651554e-08,4.443064343668253e-06
0.0007445767005832286,0.24343454764543204,3.76,0.0,0.13015320911260414,0.680136353754443,0.35034839992246775,0.014408230517581352,0.00012709425392843688,0.20073459933980523,0.3088461755158821,2.542297660161233e-12,0.15053247487176682,2.300084669916563e-08,4.806672675172118e-05,0.16547073988364672,0.007409603579447411,0.015880199354938694,0.0001644302180130634,9.754904649631815e-05,0.3079451965729352,0.00012004187018236902,3.3273246244847475e-05,0.02451377928831076,0.008280100654314587,1.2943347948345769e-05,9.100268358263358e-06,0.00043726271974675764,2.644645376054307e-06,0.012408800407898747,1.576406687411746e-08,0.01180038604291665,6.4387556777419595e-06,0.0005142336383707598,2.153137436742985e-05,2.9940901400167493e-06,0.00038141390241344604,0.0237637842260279,0.0005577463744089554,0.0014491947493959182,1.4287527781074863e-10,3.0799032897863666e-09,0.0033824888550972113,3.683128436084411e-05,1.0892309168346225e-08,3.1804417870408263e-06,2.239646351163005e-07,0.00010324633677241977,1.2963661416631888e-07,3.3564144035678764e-13,1.6272102169890733e-10,0.0018293366682934189,8.541548841868073e-08,4.559939219437506e-09,0.00011572541562158182,1.1867794791635214e-11,1.3748936878618972e-11,1.3474330453865103e-10,6.59632056923863e-05,5.468255351369844e-08,4.488731131427969e-06
0.000745144239018228,0.2434755070943106,3.76,0.0,0.1294383501763577,0.6790444434319328,0.3514342433077326,0.014475982498036846,0.00012724115421896065,0.20054400076402631,0.3091672852772503,2.545547541508991e-12,0.15072989260729114,2.3049914372291935e-08,4.8163612324185245e-05,0.16631246082749399,0.007400773405697247,0.01586507097799797,0.00016435305017774724,9.760824002642693e-05,0.3081316524800243,0.00012009547888256244,3.3319994395207524e-05,0.02454724701478253,0.008311217796145774,1.2985126987770588e-05,9.13025610050054e-06,0.0004381952977084307,2.6387208908980167e-06,0.012493350415057093,1.5769674795888013e-08,0.011847805537974538,6.459064366827274e-06,0.0005151484057422069,2.167000765748883e-05,2.994099285672634e-06,0.0003825475555935581,0.023867570468888148,0.0005599952354925749,0.0014615768621702638,1.4384492253610625e-10,3.0801011493526953e-09,0.0034061294419086177,3.7151001636681415e-05,1.0972447988249153e-08,3.188918255089922e-06,2.274621679114686e-07,0.00010474473395377923,1.3168076616095389e-07,3.371285335439969e-13,1.633212075896479e-10,0.0018456568911243696,8.668342325356143e-08,4.627267120304091e-09,0.0001166159976693962,1.1959321267297e-11,1.3748974519112811e-11,1.3602661357773887e-10,6.594779021499892e-05,5.552820898574137e-08,4.5300141578751725e-06
0.0007457117774532273,0.24351645117025503,3.76,0.0,0.12872661522502857,0.6779525106215313,0.35251933920568035,0.014543808149534466,0.00012738522021187406,0.2003531445041182,0.30948924203498684,2.5487391444128e-12,0.15092645072913485,2.30986411241359e-08,4.825956873952207e-05,0.16715602873988342,0.007391864272907345,0.01584960533347696,0.00016427281391891661,9.766630876165274e-05,0.30831434194686064,0.00012014660066656885,3.33661439315466e-05,0.024580457923162588,0.008342338601741944,1.302663612412402e-05,9.160045402630857e-06,0.0004391146781602532,2.63275325921989e-06,0.012578114889528529,1.577469930391697e-08,0.011895108730903589,6.479235252744859e-06,0.0005160470348521229,2.180876282175608e-05,2.993997791353629e-06,0.0003836741726030808,0.023971127255871326,0.0005622405442182064,0.0014739986787759608,1.4481692510712462e-10,3.0802208275442903e-09,0.003429832778373658,3.747128452223525e-05,1.1052733656940512e-08,3.1973080491113295e-06,2.3099673616334857e-07,0.00010626136569863276,1.3375133717568305e-07,3.386080852244011e-13,1.6391648525685064e-10,0.0018620769337276803,8.796574730278102e-08,4.6953552899163705e-09,0.00011751016001702783,1.205121807704767e-11,1.3748504111376663e-11,1.3731556745658152e-10,6.593167053418893e-05,5.6382775567837475e-08,4.571468196621305e-06
0.0007462793158882266,0.24355737937800084,3.76,0.0,0.12801800908141764,0.6768605800541424,0.35360366388823483,0.014611705816318276,0.0001275264479603792,0.20016203734806445,0.30981204282952457,2.551872339431253e-12,0.15112214986995715,2.3147024427481355e-08,4.835459118384518e-05,0.1680014258414792,0.007382876940054664,0.015833804408776207,0.00016418953159025976,9.772325525908871e-05,0.30849327449384706,0.00012019524393630679,3.341169362652277e-05,0.024613411353932354,0.008373462244891314,1.3067872338227053e-05,9.189634355711692e-06,0.00044002080995006617,2.6267431940430123e-06,0.012663090296421053,1.5779141722992603e-08,0.011942293067133956,6.499267100099887e-06,0.000516929474947855,2.1947630658917784e-05,2.993785979338161e-06,0.00038479369975631396,0.024074448053365234,0.0005644822073263835,0.0014864595107504778,1.457912436032085e-10,3.0802625515254334e-09,0.003453597900244892,3.7792103851753186e-05,1.1133160837695186e-08,3.2056106914326058e-06,2.345683642940518e-07,0.00010779636427433813,1.358485266941161e-07,3.4007996424840877e-13,1.6450679952123078e-10,0.0018785967754226377,8.926252168040513e-08,4.764206934814463e-09,0.0001184078777360245,1.2143482674104609e-11,1.3747527134845155e-11,1.386098572172983e-10,6.591485093590088e-05,5.7246258978822974e-08,4.613091016837015e-06
0.0007468468543232259,0.24359829121042292,3.76,0.0,0.12731253629031805,0.6757686763825465,0.3546871937686065,0.014679673844535935,0.0001276648338335239,0.19997068606811552,0.31013568462622104,2.5549470021212453e-12,0.1513169907230824,2.3195061794124338e-08,4.84486749813684e-05,0.16884863425705593,0.007373812170701625,0.01581767022633518,0.00016410322567183948,9.777908213858998e-05,0.3086684599674771,0.00012024141726719228,3.345664232619865e-05,0.02464610667197618,0.008404587901606008,1.310883271530811e-05,9.219021077265812e-06,0.00044091364427176677,2.6206914128967507e-06,0.012748273077142902,1.578300350355637e-08,0.011989356008359165,6.519158700679405e-06,0.0005177956780559248,2.2086601934352895e-05,2.99346419617146e-06,0.0003859060844728155,0.024177526351968112,0.0005667201323737291,0.001498958663823751,1.4676783586317486e-10,3.08022655750874e-09,0.0034774238370378794,3.8113430326094866e-05,1.1213724315211054e-08,3.213825717247138e-06,2.3817707042623552e-07,0.00010934986116024241,1.3797253266620108e-07,3.415440430136242e-13,1.6509209706201273e-10,0.001895216387878385,9.057380577564584e-08,4.833825170547364e-09,0.00011930912555345707,1.223611247579457e-11,1.3746045182018868e-11,1.3990962581634105e-10,6.589733574786107e-05,5.811866324174431e-08,4.65488036799785e-06
0.0007474143927582252,0.24363918616818997,3.76,0.0,0.12661020111967441,0.6746768241787071,0.3557699054036693,0.014747710582482513,0.00012780037448019798,0.19977909742003944,0.310460164316041,2.5579630153532697e-12,0.15151097404178063,2.3242750749581007e-08,4.854181554375973e-05,0.16969763601826926,0.0073646707327808284,0.015801204842960256,0.00016401391906984471,9.783379212923078e-05,0.3088399085361798,0.00012028512954080978,3.3500988931696015e-05,0.024678543266644926,0.008435714750227068,1.3149514349646324e-05,9.248203682356358e-06,0.00044179313461626226,2.6145986365677887e-06,0.012833659650204573,1.5786286207794442e-08,0.012036295032891706,6.5389088509233564e-06,0.0005186455989896569,2.222566738216181e-05,2.993032809396896e-06,0.0003870112752855776,0.02428035566754169,0.0005689542276543304,0.0015114954381140293,1.4774665945746769e-10,3.080113091879164e-09,0.003501309612261115,3.84352345157449e-05,1.129441880468354e-08,3.2219526769613766e-06,2.418228667961852e-07,0.0001109219870119661,1.4012355161553707e-07,3.4300019395706204e-13,1.6567232486924004e-10,0.001911935735103333,9.189965705673765e-08,4.904213016661219e-09,0.00012021387785625192,1.2329104864184533e-11,1.3744059941937815e-11,1.412145891382334e-10,6.587912933041855e-05,5.8999990762112537e-08,4.696833970265748e-06
0.0007479819311932245,0.24368006375303852,3.76,0.0,0.12591100756054444,0.673585047930684,0.3568517754968716,0.014815814380844816,0.00012793306703721247,0.19958727814229812,0.310785478715762,2.5609202751572925e-12,0.15170410063889758,2.3290088902316975e-08,4.8634008410924317e-05,0.17054841306596163,0.007355453398443371,0.015784410349313844,0.0001639216351080123,9.788738811535357e-05,0.3090076306879717,0.00012032639002803052,3.354473242909294e-05,0.024710720551800364,0.008466841971549465,1.3189914324038048e-05,9.277180330315287e-06,0.00044265923666924755,2.6084655849098313e-06,0.012919246411686297,1.578899147159732e-08,0.012083107636139519,6.5585163691688615e-06,0.000519479195350495,2.2364817706163924e-05,2.9924922009476137e-06,0.000388109221836109,0.02438292954244505,0.0005711844022093714,0.001524069128280349,1.487276716836822e-10,3.079922412050134e-09,0.0035252542436058918,3.875748686936597e-05,1.1375238836325778e-08,3.2299911375111377e-06,2.45505758304457e-07,0.0001125128716284718,1.4230177878694794e-07,3.4444828893441775e-13,1.6624743003306204e-10,0.0019287547734299318,9.324013109268796e-08,4.975373392796095e-09,0.00012112210869394918,1.2422457186395848e-11,1.3741573168499458e-11,1.4252481901401873e-10,6.586023609439921e-05,5.989024234384545e-08,4.738949504742361e-06
0.0007485494696282238,0.24372092346931884,3.76,0.0,0.12521495932949334,0.6724933720398394,0.357932780900184,0.014883983592920886,0.00012806290911207408,0.19939523495528516,0.3111116245687548,2.5638186887763877e-12,0.1518963713860304,2.3337073960447866e-08,4.8725249292733705e-05,0.17140094725308158,0.00734616094388316,0.015767288869211808,0.00016382639725954733,9.793987308377914e-05,0.3091716372254477,0.00012036520826615042,3.3587871902524615e-05,0.024742637965673765,0.008497968748936758,1.3230029802757125e-05,9.305949253883085e-06,0.00044351190835686065,2.602292978661109e-06,0.01300502973601298,1.5791121022278665e-08,0.01212979133100907,6.57798011636137e-06,0.0005202964275184459,2.2504043581937775e-05,2.9918427702237728e-06,0.00038919987487183954,0.02448524154671092,0.0005734105659272304,0.001536679023701841,1.497108296169338e-10,3.079654785366429e-09,0.0035492567431618396,3.9080157729267085e-05,1.1456178970290428e-08,3.2379406812910427e-06,2.492257424238767e-07,0.000114122643922922,1.445074080505362e-07,3.458882027683129e-13,1.6681736128178605e-10,0.0019456734515569637,9.459528166638609e-08,5.0473091209614455e-09,0.0001220337917882919,1.2516166755307065e-11,1.3738586696436193e-11,1.4384009700451557e-10,6.584066049832526e-05,6.078941708358303e-08,4.781224623924115e-06
0.0007491170080632231,0.24376176482370243,3.76,0.0,0.1245220598704195,0.6714018208180562,0.3590128986162016,0.014952216574847957,0.00012818989858384578,0.1992029745605615,0.3114385985458589,2.5666581701623493e-12,0.15208778721289443,2.3383703666119704e-08,4.881553403234303e-05,0.1722552203474826,0.007336794149154508,0.015749842558972483,0.00016372822914235304,9.799125007199025e-05,0.30933193926116065,0.00012040159397970082,3.363040650636099e-05,0.02477429497088377,0.008529094268422915,1.3269858057568884e-05,9.334508713581353e-06,0.0004443511099203711,2.5960815397341087e-06,0.013091005976931611,1.579267668465246e-08,0.012176343648261045,6.597298979998625e-06,0.0005210972586501518,2.264333565967342e-05,2.991084935208933e-06,0.0003902831862553932,0.024587285279132922,0.0005756326295342977,0.0015493244086584148,1.5069609013310697e-10,3.0793104877554645e-09,0.003573316117632433,3.940321733867667e-05,1.153723391093784e-08,3.2458009059803556e-06,2.529828097022166e-07,0.00011575143189174281,1.467406316068484e-07,3.473198141880813e-13,1.673820693909876e-10,0.001962691710557086,9.59651606614714e-08,5.120022924704736e-09,0.00012294890053963725,1.2610230850255589e-11,1.3735102446172812e-11,1.4516045701753136e-10,6.582040703135589e-05,6.16975123439852e-08,4.823656960109808e-06
0.0007496845464982225,0.2438025873253262,3.76,0.0,0.12383231235558226,0.67031041848505,0.36009210580043705,0.01502051168583947,0.00012831403364994143,0.19901050364010775,0.31176639724605737,2.569438641318798e-12,0.15227834910675822,2.3429975785693105e-08,4.8904858573360354e-05,0.17311121403458926,0.007327353797959791,0.015732073606775542,0.00016362715471858618,9.804152221373107e-05,0.30948854821377375,0.00012043555717308078,3.3672335454034924e-05,0.02480569105449371,0.008560217718813762,1.3309396380459769e-05,9.362856970378604e-06,0.00044517680387142096,2.58983198962497e-06,0.01317717146831528,1.579366036999922e-08,0.012222762136867257,6.616471855962367e-06,0.0005218816546747576,2.2782684566254282e-05,2.9902191304647893e-06,0.0003913591089691956,0.024689054368320928,0.0005778505045278573,0.001562004562514821,1.5168340987731782e-10,3.078889804498726e-09,0.00359743136855364,3.972663584540867e-05,1.1618398288314978e-08,3.253571424869548e-06,2.5677694366623305e-07,0.00011739936258148138,1.490016399239287e-07,3.487430024182814e-13,1.6794150569238688e-10,0.0019798094838697636,9.734981792441191e-08,5.193517424192006e-09,0.0001238674080307266,1.270464671762314e-11,1.373112241372754e-11,1.4648571476930439e-10,6.579948021135931e-05,6.261452378992336e-08,4.866244117085581e-06
0.0007502520849332218,0.24384339048784723,3.76,0.0,0.12314571973018529,0.6692191891811174,0.36117037973860316,0.015088867287856357,0.00012843531302167877,0.1988178288588732,0.312095017208246,2.5721600364592128e-12,0.15246805810263336,2.3475888178351663e-08,4.899321899440769e-05,0.1739689099324914,0.007317840676706069,0.015713984227096627,0.00016352319818271137,9.809069274995858e-05,0.30964147575586765,0.00012046710814130912,3.3713658041910994e-05,0.024836825724019556,0.008591338291339408,1.3348642052554135e-05,9.39099233862106e-06,0.0004459889546429349,2.5835450472894993e-06,0.013263522527765845,1.5794074053487807e-08,0.012269044361448884,6.635497667345803e-06,0.000522649583868734,2.292208090991267e-05,2.9892458021385484e-06,0.000392427596916825,0.024790542468915593,0.0005800641031423504,0.0015747187606425241,1.5267274529130629e-10,3.0783930307452238e-09,0.00362160149328046,4.005038333040374e-05,1.1699666531188582e-08,3.261251866515375e-06,2.606081204074668e-07,0.00011906656221395265,1.5129062206914254e-07,3.501576461111581e-13,1.684956215945237e-10,0.0019970266985387163,9.8749301662109e-08,5.267795152586125e-09,0.0001247892870813205,1.2799411576457112e-11,1.3726648648177845e-11,1.4781585807251713e-10,6.577788457598412e-05,6.354044546649962e-08,4.908983666831702e-06
0.0007508196233682211,0.24388417381977093,3.76,0.0,0.12246228461425392,0.6681281569289756,0.3622476979059936,0.015157281747080503,0.00012855373580692152,0.19862495685649098,0.31242445488582066,2.5748222991830802e-12,0.15265691530364262,2.3521438776808744e-08,4.908061152722686e-05,0.1748282895656467,0.00730825557614219,0.015695576671476804,0.0001634163840815123,9.813876508153627e-05,0.3097907339212316,0.0001204962575122488,3.375437366128277e-05,0.02486769851640131,0.008622455180826041,1.3387592422163406e-05,9.418913190448768e-06,0.00044678752929713285,2.5772214384668766e-06,0.013350055450239479,1.5793919849299842e-08,0.012315187909503238,6.654375370471008e-06,0.0005234010178295402,2.306151527389844e-05,2.9881654237028206e-06,0.0003934886053694888,0.024891743274008806,0.0005822733386094152,0.001587466272839093,1.5366405257896636e-10,3.077820472814845e-09,0.0036458254833627124,4.03744297833859e-05,1.1781033115401743e-08,3.2688418747511094e-06,2.644763097285134e-07,0.00012075315579533643,1.5360776540669406e-07,3.515636262388036e-13,1.690443697911785e-10,0.0020143432724410775,1.0016365769562472e-07,5.34285851503104e-09,0.0001257145101412808,1.2894522607246335e-11,1.3721683325051177e-11,1.4915076808334556e-10,6.575562473895014e-05,6.447526960232601e-08,4.951873151289493e-06
0.0007513871618032204,0.24392493684352323,3.76,0.0,0.12178200936484615,0.667037345652936,0.36332403793471296,0.015225753433341331,0.00012866930131760749,0.19843189425119218,0.3127547066632251,2.577425381793128e-12,0.15284492186768528,2.35666255554325e-08,4.91670325395039e-05,0.1756893343848729,0.007298599289989852,0.015676853221008556,0.00016330673708216895,9.818574265462758e-05,0.30993633503318213,0.00012052301611346901,3.3794481771851575e-05,0.024898308992515432,0.00865356758514058,1.3426244976459965e-05,9.446617924213629e-06,0.0004475724971542205,2.5708618855547756e-06,0.013436766513263837,1.579319993049027e-08,0.012361190387549528,6.673103948379715e-06,0.0005241359308806437,2.320097822417472e-05,2.98697847958677e-06,0.00039454209069775774,0.02499265050925379,0.0005844781250109225,0.0016002463645757726,1.5465728780390613e-10,3.077172443756581e-09,0.0036701023258730076,4.069874512803948e-05,1.1862492750927959e-08,3.2763411096745163e-06,2.683814738531692e-07,0.00012245926730444892,1.5595325555740223e-07,3.5296082925071447e-13,1.695877057338068e-10,0.002031759115970473,1.0159292980530692e-07,5.4187098123162335e-09,0.00012664304936572384,1.2989976959673115e-11,1.3716228669366041e-11,1.5049035280115677e-10,6.573270533522454e-05,6.541898669860804e-08,4.9949100911778e-06
0.0007519547002382197,0.24396567907390745,3.76,0.0,0.12110489606191303,0.6659467791697558,0.36439937762515867,0.015294280720609779,0.00012878200928623733,0.19823864763770746,0.31308576885287503,2.579969244789161e-12,0.15303207901019178,2.3611446530171182e-08,4.9252478520439834e-05,0.17655202576627663,0.007288872615266357,0.01565781618732242,0.00016319428199759167,9.823162896467296e-05,0.31007829171739276,0.00012054739497530125,3.3833981891126775e-05,0.02492865673861109,0.008684674705474177,1.3464597233406737e-05,9.47410494710215e-06,0.0004483438297928935,2.56446710660045e-06,0.013523651976838297,1.579191653429892e-08,0.012407049422640584,6.691682399338976e-06,0.0005248543001758628,2.3340460310788645e-05,2.9856854674677896e-06,0.0003955880104665962,0.025093257935915,0.0005866783772528668,0.0016130582969240863,1.556524068251151e-10,3.0764492649008008e-09,0.0036944310033638216,4.102329922443966e-05,1.1944040035532371e-08,3.2837492476667217e-06,2.7232356693525853e-07,0.0001241850196033707,1.5832727596064154e-07,3.543491423710816e-13,1.7012558562829472e-10,0.00204927413162051,1.0303715965456412e-07,5.4953512339127094e-09,0.000127574876602674,1.3085771751545631e-11,1.371028696590944e-11,1.5183453383243492e-10,6.570913102496395e-05,6.637158564721508e-08,5.038091985343471e-06
0.000752522238673219,0.24400640003620588,3.76,0.0,0.1204309465379018,0.6648564811963663,0.3654736949319112,0.01536286198681624,0.00012889186013025113,0.1980452235886984,0.31341763770277226,2.5824538591511746e-12,0.15321838799726972,2.365589980699588e-08,4.933694610275304e-05,0.1774163450217174,0.007279076351343872,0.01563846790877474,0.00016307904393496304,9.827642764284742e-05,0.31021661686614593,0.00012056940542332277,3.387287363063528e-05,0.024958741363654155,0.008715775746161796,1.3502646619006012e-05,9.501372734410822e-06,0.0004491015009089363,2.558037822196087e-06,0.013610708085864173,1.5790072013550665e-08,0.012452762660848429,6.710109751653541e-06,0.0005255561054581026,2.3479952070948965e-05,2.9842869056787912e-06,0.0003966263233031839,0.02519355934884217,0.0005888740111677671,0.0016259013272158704,1.5664936526893215e-10,3.0756512709104296e-09,0.00371881049456968,4.134806189826086e-05,1.202566914103023e-08,3.291065980009998e-06,2.7630253632144296e-07,0.00012593053450289687,1.6073000826023802e-07,3.557284486103141e-13,1.7065796409110575e-10,0.0020668882148074602,1.044963871129644e-07,5.572784871172838e-09,0.0001285099634310266,1.3181904072631247e-11,1.3703860596598397e-11,1.5318321629347094e-10,6.568490648362196e-05,6.7333053526195e-08,5.081416304735007e-06
0.0007530897771082184,0.24404709925285942,3.76,0.0,0.11976016236340271,0.6637664753412648,0.3665469679753002,0.015431495614281471,0.00012899885460845907,0.19785162865276018,0.31375030939302634,2.5848792098227275e-12,0.1534038501483696,2.369998359746308e-08,4.942043208718735e-05,0.1782822733971322,0.0072692113001964955,0.015618810751593675,0.0001629610483048532,9.832014247057389e-05,0.3103513236518289,0.00012058905910748083,3.3911156721809786e-05,0.02498856250066136,0.008746869914978497,1.3540390647085398e-05,9.528419856763469e-06,0.00044984548637808173,2.551574754943129e-06,0.013697931069647005,1.578766880955891e-08,0.012498327768760581,6.7283850813326995e-06,0.0005262413291964574,2.3619444029144147e-05,2.98278332999048e-06,0.00039765698894551226,0.025293548579440647,0.0005910649436101314,0.0016387747089342207,1.5764811863004781e-10,3.0747788069070127e-09,0.003743239774330048,4.167300294682431e-05,1.2107374384724106e-08,3.298291012881092e-06,2.8031832322910517e-07,0.00012769593267758595,1.6316163268113414e-07,3.570986348145169e-13,1.711847976172773e-10,0.0020846012534650447,1.059706501331602e-07,5.651012713978358e-09,0.0001294482811525314,1.327837098352699e-11,1.3696952023465308e-11,1.5453630665268122e-10,6.566003642554756e-05,6.830337568171166e-08,5.124880493140148e-06
0.0007536573155432177,0.2440877762525046,3.76,0.0,0.11909254485446186,0.66267678510442,0.36761917503987934,0.015500179989854456,0.00012910299325727195,0.1976578693542372,0.3140837800382583,2.587245287546073e-12,0.15358846683478558,2.374369612617277e-08,4.9502933374945585e-05,0.17914979207633183,0.007259278266070307,0.01559884710867807,0.00016284032055726962,9.836277723945942e-05,0.31048242551699573,0.00012060636781786902,3.394883092995184e-05,0.02501811980632969,0.00877795642314173,1.3577827134649778e-05,9.555244856210854e-06,0.0004505757643478827,2.545078621921853e-06,0.013785317143483558,1.5784709398182465e-08,0.01254374243329901,6.7465074753802244e-06,0.0005269099565377973,2.3758926701576087e-05,2.9811752833448057e-06,0.0003986799682252581,0.025393219495803317,0.0005932510922453044,0.0016516776919997251,1.5864862238059287e-10,3.0738322177340436e-09,0.0037677178139103483,4.199809213402479e-05,1.2189150800521886e-08,3.3054240690281292e-06,2.843708609815473e-07,0.00012948133365512003,1.656223275027762e-07,3.5845960017120553e-13,1.7170604851571347e-10,0.002102413128150721,1.07459984277906e-07,5.730036639097066e-09,0.00013038980080252744,1.3375169516945834e-11,1.3689563737897487e-11,1.5589371796848853e-10,6.56345256089194e-05,6.928253584059262e-08,5.168481976082475e-06
