Time (s),Volume (m^3),H(5),O(6),OH(7),H2(8),Ar(9),He(10),HO2(11),H2O2(12),CO(13),CO2(14),HCO(15),C(T)(16),CH(17),CH2(T)(18),CH3(19),CH2O(20),HCCO(21),C2H(22),C2H2(23),H2CC(24),CH2(S)(25),CH3OH(26),CH3O(27),CH2CO(28),C2H3(29),C2H4(30),C2H6(31),C2H5(32),CH2OH(33),CH3CO(34),CH2CHO(35),CH3CHO(36),N2,Ne,C2H5F(1),O2(2),H2O(3),CH4(4),HF(38),C2H4F(62),CH2CHF(55),C2H4F(61),CH2CF(69),C2H2F(70),CH2CFO(78),S(1534),S(414),CH2F(46),CHFO(47),CH2F2(41),S(2175),CH2O2(154),CHO2(147),S(841),CH3F(39),C2H5O(149),C2H2O(132),C2HF(57),S(1780),C2HF(2524),CHF2(81),S(1754),C2H3F2(63),CH2CF2(56),C2H3F2(64),C2H5O(167),C2H3F2(65),CF2CH(72),C2HF2(71),C2F(2523),S(1862),S(499),F(37),C2H2F2(58),C2H4(136),O2(150),C#CC(4975),CH3O2(356),C3H4(6072),C3H4(6556),CHF(40),CF2(43),CHF3(42),CF(50),S(4414),C2H2F3(66),C2H2F3(67),S(4446),CF2O(49),S(6032),S(2070)
5.295548557635201e-09,0.9242966546001538,7.315761053873756e-07,3.2811131484764924e-09,4.550272527276209e-09,7.58218024808428e-08,0.0,0.0,7.682769154277537e-07,5.4765687732849e-11,3.39067213945721e-10,7.606849750208765e-09,6.712798584655623e-10,1.6577832180515716e-19,7.438830073042833e-13,6.579050872412305e-08,5.406607522909e-06,5.418826428598752e-10,1.5695108483946944e-18,5.034984162353251e-18,1.8964592311527247e-10,1.5601424602440555e-08,3.5342872421181413e-07,1.236986728887717e-13,6.888877617855566e-11,2.771787196949592e-13,1.6501253500194147e-09,0.0008681401050486662,1.2705174130433736e-09,1.962538929031888e-07,9.138914290534681e-14,2.7059923947716748e-17,5.981289459285113e-12,9.45037026617214e-12,3.76,0.0,0.8688755516074725,0.9968121002116254,2.734637010097748e-10,8.342329883804272e-05,0.0008681794699105027,8.171025037253632e-08,7.33375260062637e-07,1.3766800081327454e-07,8.28631476180573e-15,2.3764335109179263e-13,1.796018706216877e-16,4.816610089689863e-16,8.5424210030243445e-16,5.4519047250105095e-06,4.5432748220521607e-10,3.2988764767926544e-12,3.0748577627760568e-15,1.574521814050845e-14,2.1847440089071086e-09,3.4651093358457975e-12,4.3655878150494414e-07,6.134136384601358e-13,8.739071697701347e-17,4.0322266225753405e-17,2.705659885269854e-20,1.0129177057444633e-22,4.367961834188422e-13,8.200794465373467e-21,1.015327036410013e-13,1.489998819214336e-13,1.6859304041534738e-15,1.762488904846932e-13,1.4233773548740667e-13,3.932812921633954e-17,5.678047547986281e-16,4.022728606941556e-25,1.6879254115221473e-24,5.936696027748668e-12,1.7611419225484492e-07,3.285828717467059e-14,6.814353417411027e-11,0.003187116518308816,1.638348341450698e-18,3.158979781941602e-11,2.1835806846679377e-20,5.463870435882327e-26,8.337060166154862e-05,4.605552404649204e-13,1.4124936742344236e-19,1.7007832733235928e-10,7.365899499729747e-20,1.488044565197833e-19,1.1851206698167551e-20,4.808775198355226e-19,2.3938242697588856e-17,1.8019987894631727e-12,8.441571179879419e-12
5.4626356028275535e-09,0.924301617902682,7.646944821254808e-07,3.523243380520804e-09,4.917947405787012e-09,8.16499109733411e-08,0.0,0.0,7.924957300784109e-07,5.828106069827508e-11,3.7007334934771083e-10,8.35697616671908e-09,7.360544346680288e-10,1.8670072452784067e-19,7.924203295868829e-13,6.938759973282194e-08,5.575431896652327e-06,5.818109568692528e-10,1.8213448743617406e-18,5.801122970849434e-18,2.0794808859593607e-10,1.658669202476227e-08,3.62418665940237e-07,1.3487475975939251e-13,7.266282751389895e-11,3.098581799139553e-13,1.753997715940007e-09,0.0008955171148129144,1.3465567344172634e-09,2.0125137066298605e-07,9.94237789463363e-14,2.9506847388206655e-17,6.535938562203736e-12,1.0021636618029096e-11,3.76,0.0,0.8688453169750288,0.9968120712262674,3.037012307058113e-10,8.605569051035045e-05,0.0008955587875944364,8.30497014516351e-08,7.672810887095796e-07,1.3907222516186912e-07,9.329252964336548e-15,2.608742501683911e-13,2.040452429954729e-16,5.206448322075378e-16,9.665743261456704e-16,5.623605107311839e-06,4.834455196420282e-10,3.5660699981091156e-12,3.3622721298199836e-15,1.6836732524593826e-14,2.317836753932279e-09,3.5491042042580373e-12,4.5053972825195946e-07,6.307135449681811e-13,9.659171406926126e-17,4.583775151664302e-17,3.107438543966512e-20,1.1868523430199783e-22,4.792114844413997e-13,9.219986824098904e-21,1.0776051489609203e-13,1.6378990872738478e-13,1.8479475178216786e-15,1.8225940798177588e-13,1.5377114486234743e-13,4.44343192609499e-17,6.218638546524943e-16,4.847783826520506e-25,1.9314224321454298e-24,6.2156295914985475e-12,1.8002972352455282e-07,3.663183513723534e-14,7.046682527235815e-11,0.003187119990499059,1.8608042379610185e-18,3.340463691667822e-11,2.398345797275141e-20,6.693035588726698e-26,8.599962680197643e-05,5.055307333857414e-13,1.599162432589326e-19,1.8238940773604398e-10,8.22774031551869e-20,1.7113660252952684e-19,1.356339785510151e-20,5.46949930370293e-19,2.7093659972770445e-17,1.94678431968837e-12,8.953107714942555e-12
5.629722648019906e-09,0.9243065811301043,7.981871504232122e-07,3.774239254754746e-09,5.3025754610663125e-09,8.772371744103407e-08,0.0,0.0,8.167135218788707e-07,6.190611641015429e-11,4.027900765171035e-10,9.151695457644315e-09,8.048164538134738e-10,2.0955310157409016e-19,8.425502689176637e-13,7.30454133487173e-08,5.744149702945945e-06,6.233852491811507e-10,2.1041654438102414e-18,6.655109149804902e-18,2.2737953827786754e-10,1.760120731692236e-08,3.712952573387729e-07,1.4665257299038253e-13,7.650360660199484e-11,3.4531157231262405e-13,1.8609097125760231e-09,0.0009228932055934126,1.4244909960000857e-09,2.0618611575283914e-07,1.078647779159388e-13,3.209436909405872e-17,7.122588528939377e-12,1.0607681224920798e-11,3.76,0.0,0.8688150829655339,0.996812043342542,3.362145702493454e-10,8.868809298444733e-05,0.000922937240155561,8.43908982849993e-08,8.016275460430033e-07,1.4045341086825726e-07,1.0466186879684874e-14,2.855605557009222e-13,2.311440242981761e-16,5.613796508988392e-16,1.0895913261541427e-15,5.795285921974435e-06,5.13467721920908e-10,3.846732043031724e-12,3.6654154066189985e-15,1.795809704306058e-14,2.4536282685789698e-09,3.631980184957218e-12,4.64533281284402e-07,6.477960913681835e-13,1.0642020101493936e-16,5.190473628091439e-17,3.553061723078187e-20,1.383945780704488e-22,5.242735639280319e-13,1.0325778859700123e-20,1.1413345661658338e-13,1.794732274802754e-13,2.0192915117802574e-15,1.8820282737914556e-13,1.657014984923113e-13,5.0016000327184876e-17,6.791628407506537e-16,5.808514585601655e-25,2.2005598990248036e-24,6.498963057384145e-12,1.8386628769801428e-07,4.0698367021264323e-14,7.279003961219873e-11,0.003187122296387737,2.105533032059592e-18,3.5258384937490667e-11,2.6258596686725857e-20,8.148378068013529e-26,8.862855921058689e-05,5.53341242921467e-13,1.8037316390315143e-19,1.9522795965164477e-10,9.154379982506372e-20,1.9595512823889111e-19,1.5456566251381914e-20,6.194659927299392e-19,3.055050511882418e-17,2.0986341240214303e-12,9.477942498250989e-12
5.796809693212258e-09,0.9243115442820545,8.320500602860554e-07,4.034084781428707e-09,5.704383517976793e-09,9.404560953959088e-08,0.0,0.0,8.409302960538293e-07,6.564088512696289e-11,4.372501773637726e-10,9.991880085812216e-09,8.776789833275885e-10,2.3445219689703703e-19,8.942789128569847e-13,7.676160871721357e-08,5.9127610587898865e-06,6.666217115474606e-10,2.420703868378893e-18,7.603876080236686e-18,2.479727796410423e-10,1.8644891194988117e-08,3.800599836355464e-07,1.5904254126324262e-13,8.040902064534813e-11,3.8368759818107884e-13,1.9708501692035196e-09,0.0009502683766129163,1.5042961117101346e-09,2.1105894732831363e-07,1.1671698267274107e-13,3.4826666378532823e-17,7.741997159421749e-12,1.1208362468708632e-11,3.76,0.0,0.8687848495780096,0.9968120161726679,3.7109927981900956e-10,9.132050618888469e-05,0.0009503148260133345,8.57343208857774e-08,8.36412231278273e-07,1.4181443596990026e-07,1.1702433401129258e-14,3.1174487518099597e-13,2.6111507566613554e-16,6.038863795490658e-16,1.2239412335271215e-15,5.966947170135827e-06,5.44394070338554e-10,4.141173019540427e-12,3.984489262649092e-15,1.9108433208305293e-14,2.592019508976667e-09,3.7138473515771415e-12,4.785394383313665e-07,6.646641100288179e-13,1.1689696782878706e-16,5.855923028775308e-17,4.045657256022299e-20,1.6064384576430719e-22,5.720610618600653e-13,1.1522301584791233e-20,1.2065008146097356e-13,1.960705624009418e-13,2.200133773357666e-15,1.9408002614877758e-13,1.7813223106241937e-13,5.61008832823216e-17,7.397861099900318e-16,6.922034579502587e-25,2.4970838083461897e-24,6.786699825716602e-12,1.8762548759135855e-07,4.507015462798593e-14,7.511317675672361e-11,0.0031871238227451524,2.3740303427615954e-18,3.715021656798081e-11,2.866378525434905e-20,9.862914848546026e-26,9.12573988761489e-05,6.040731885003889e-13,2.027308574798222e-19,2.086041018410782e-10,1.0147881448678868e-19,2.2344477608940634e-19,1.7543254014439145e-20,6.9880922645293435e-19,3.43272914647881e-17,2.2576845758179976e-12,1.001593774808847e-11
5.96389673840461e-09,0.9243165073582188,8.662795709877461e-07,4.302762401711742e-09,6.123594645955323e-09,1.0061794965293675e-07,0.0,0.0,8.651460581235488e-07,6.948539708893855e-11,4.734855901457737e-10,1.087837020352863e-08,9.547545824410548e-10,2.615184161617687e-19,9.476124709685332e-13,8.053389863071622e-08,6.081266079403199e-06,7.115359570855031e-10,2.773843193054736e-18,8.654664190466065e-18,2.697602189643204e-10,1.9717664587200165e-08,3.8871430970970165e-07,1.7205477077848722e-13,8.437703945624862e-11,4.251383432522022e-13,2.083807980014337e-09,0.0009776426271050746,1.585948310885758e-09,2.1587067386580944e-07,1.2598494897043367e-13,3.7707978509583775e-17,8.39491170209602e-12,1.1823542112450036e-11,3.76,0.0,0.8687546168114698,0.9968119894597032,4.084519485446382e-10,9.395293005230755e-05,0.0009776915436197568,8.70803723102476e-08,8.716331787756849e-07,1.4315782712546244e-07,1.3043444250813157e-14,3.394696739642898e-13,2.9418682087424813e-16,6.481857934892495e-16,1.3702900652385847e-15,6.1385888529342144e-06,5.762245461737734e-10,4.449703332622552e-12,4.319678467792762e-15,2.0286866788735868e-14,2.732913663333381e-09,3.794808002119162e-12,4.925581971219873e-07,6.813204001713888e-13,1.2804279321056636e-16,6.583841340647493e-17,4.5884600306695106e-20,1.856710109480082e-22,6.226525158973012e-13,1.2813738820796854e-20,1.2730912147295378e-13,2.1360245452356854e-13,2.3906397459548276e-15,1.9989196196597541e-13,1.91066621151654e-13,6.27173595981906e-17,8.038172905198933e-16,8.206997053322039e-25,2.8227958545391696e-24,7.078844819626335e-12,1.913088940202362e-07,4.97595480978031e-14,7.743623640126668e-11,0.003187124825534044,2.6678475879601434e-18,3.9079323029115994e-11,3.1201503980271186e-20,1.187332355658415e-25,9.3886145787328e-05,6.57812968164971e-13,2.27103361435223e-19,2.2252805913657127e-10,1.1210255123183306e-19,2.537973432656412e-19,1.9836449097451788e-20,7.85372139390467e-19,3.844307391353982e-17,2.4240705893132063e-12,1.0566957146360892e-11
6.130983783596962e-09,0.9243214703583543,9.008723934021984e-07,4.5802531637917395e-09,6.560428307615256e-09,1.0744307734941237e-07,0.0,0.0,8.893608138777595e-07,7.343968251992994e-11,5.115274321301511e-10,1.1811974383181296e-08,1.0361553038996911e-09,2.9087585752676172e-19,1.002557276368762e-12,8.436004847225518e-08,6.249664878263973e-06,7.581430340261254e-10,3.1666219980168786e-18,9.81502375236351e-18,2.927741619593427e-10,2.081944863341071e-08,3.972596803825242e-07,1.856990550303956e-13,8.840569358441455e-11,4.698192317799712e-13,2.1997721052561236e-09,0.0010050159563142176,1.669424134160786e-09,2.2062209330615246e-07,1.3567295587955933e-13,4.0742607574198213e-17,9.08206897279759e-12,1.2453085268261379e-11,3.76,0.0,0.8687243846649197,0.9968119630328233,4.4837017853287995e-10,9.658536450345307e-05,0.0010050673914587212,8.842939245188877e-08,9.072888016465755e-07,1.4448580406883166e-07,1.4494805704627397e-14,3.6877727726057583e-13,3.305995162339587e-16,6.942985496741596e-16,1.529321617618328e-15,6.31021097150835e-06,6.089591306901055e-10,4.772633383202256e-12,4.671151321725013e-15,2.1492529551865945e-14,2.8762161125442017e-09,3.874957019631461e-12,5.065895553854427e-07,6.977677271622655e-13,1.398784446069641e-16,7.378063758652614e-17,5.184811434846862e-20,2.1372838052297046e-22,6.76126363766519e-13,1.420432673159298e-20,1.341094708738577e-13,2.3208928548100946e-13,2.5909691601437124e-15,2.0563965356266636e-13,2.0450780211098072e-13,6.989449342914757e-17,8.713392499024417e-16,9.68368070427234e-25,3.1795531141807084e-24,7.375404241036648e-12,1.9491804637539392e-07,5.4778972367982114e-14,7.975921832634031e-11,0.0031871254746327687,2.988592698762105e-18,4.104491174575904e-11,3.387415339343354e-20,1.4220230757400563e-25,9.651479993268616e-05,7.14646958617164e-13,2.536080226405833e-19,2.3701016225765494e-10,1.2343458817784382e-19,2.8721168519436534e-19,2.2349588190581506e-20,8.795561765447179e-19,4.291744824062637e-17,2.5979256351317338e-12,1.1130865823091712e-11
6.298070828789315e-09,0.9243264332822608,9.358255405290589e-07,4.866536876356914e-09,7.0151004900035794e-09,1.1452331149304707e-07,0.0,0.0,9.135745693526301e-07,7.750377162912715e-11,5.514060217863894e-10,1.279347033446825e-08,1.1219926956679695e-09,3.2265234353135725e-19,1.0591197868777727e-12,8.823787517878321e-08,6.417957567148634e-06,8.06457439164674e-10,3.60223818512617e-18,1.1092817555425663e-17,3.170468143816944e-10,2.195016468452415e-08,4.056975207042279e-07,1.9998488428574357e-13,9.249307250121639e-11,5.178889809888758e-13,2.318731572316173e-09,0.0010323883634951552,1.754700429396214e-09,2.2531399319559855e-07,1.4578501587796493e-13,4.3934919186256334e-17,9.804195473067456e-12,1.3096860365299585e-11,3.76,0.0,0.8686941531373535,0.9968119367767241,4.909525695726294e-10,9.921780947114874e-05,0.0010324423680453795,8.978166930603167e-08,9.433778432176905e-07,1.458003183936934e-07,1.6062238330451127e-14,3.997098721197586e-13,3.70605519367299e-16,7.422452050325667e-16,1.7017373630336248e-15,6.4818135269974275e-06,6.425978051375531e-10,5.110273566981947e-12,5.039060088337912e-15,2.2724560754663548e-14,3.0218343903311022e-09,3.9543822596306155e-12,5.206335108509617e-07,7.140088221529969e-13,1.5242467844390835e-16,8.242542884268223e-17,5.838158793811207e-20,2.450829966726844e-22,7.325609455858597e-13,1.5698353404547882e-20,1.4105017019722434e-13,2.515512989432908e-13,2.8012762549041214e-15,2.1132416569009802e-13,2.1845877189521646e-13,7.766201377674316e-17,9.424341031846471e-16,1.1374077714055219e-24,3.569267730426855e-24,7.67638536990708e-12,1.9845445319646168e-07,6.014092387576735e-14,8.208212236580862e-11,0.0031871258844294367,3.3379308401241284e-18,4.304620602237431e-11,3.6684056385859214e-20,1.6948514982163842e-25,9.914336130068124e-05,7.74661515265226e-13,2.8236549759903e-19,2.520608476166257e-10,1.3549397899427986e-19,3.238937166999156e-19,2.509655965842049e-20,9.817716788003706e-19,4.777055040952348e-17,2.7793817556293805e-12,1.1707530341066307e-11
6.465157873981667e-09,0.9243313961297869,9.711362849911889e-07,5.161592242723519e-09,7.487823821040423e-09,1.2186095206057367e-07,0.0,0.0,9.37787330810399e-07,8.167769461268859e-11,5.931509005319913e-10,1.3823605608570761e-08,1.212377802627561e-09,3.56979454065858e-19,1.1173065858051633e-12,9.216524622337243e-08,6.586144256170482e-06,8.564931310284719e-10,4.0840527493962164e-18,1.2496223472471666e-17,3.4261028262293614e-10,2.3109734301939063e-08,4.140292362365469e-07,2.149214547816548e-13,9.663732283766247e-11,5.695095559080011e-13,2.440675476751619e-09,0.0010597598479129863,1.8417543476659562e-09,2.2994715082442564e-07,1.5632488462698325e-13,4.728934305945379e-17,1.0562007507828713e-11,1.3754739117908733e-11,3.76,0.0,0.8686639222277546,0.9968119106122622,5.362987044298351e-10,0.0001018502648843108,0.001059816471925515,9.113744815440908e-08,9.79899335184264e-07,1.4710308744035084e-07,1.775159673912111e-14,4.323095094097718e-13,4.1446955694604613e-16,7.92046232548266e-16,1.888256347646964e-15,6.653396520541005e-06,6.771405507538357e-10,5.462934273233948e-12,5.423541433235543e-15,2.3982108414845805e-14,3.1696781431687243e-09,4.033164953089498e-12,5.346900612478275e-07,7.300463819968054e-13,1.6570224017554192e-16,9.181348924371795e-17,6.552054801882566e-20,2.8001703714710606e-22,7.92034506128244e-13,1.730015847206968e-20,1.4813039168455606e-13,2.7200861994581456e-13,3.0217099895305504e-15,2.1694659738822337e-13,2.32922401980734e-13,8.60503067382439e-17,1.0171832208842333e-15,1.330198387354983e-24,3.9939065984066584e-24,7.981796399124613e-12,2.0191959274283087e-07,6.585796748045412e-14,8.440494838738145e-11,0.0031871261331829783,3.717585137373135e-18,4.5082444725137677e-11,3.9633460305090673e-20,2.0107624615866498e-25,0.00010177182987966692,8.379429722715775e-13,3.1349975274000135e-19,2.676906571117435e-10,1.482992562191883e-19,3.6405641103518827e-19,2.809170649249539e-20,1.0924378503981324e-18,5.302305590264858e-17,2.968569580072372e-12,1.2296818680628323e-11
6.632244919174019e-09,0.9243363589008176,1.0068021228019885e-06,5.4653969774501e-09,7.978807672570704e-09,1.2945828169303554e-07,0.0,0.0,9.619991047215122e-07,8.596148165527193e-11,6.367908540273681e-10,1.490309828897156e-08,1.3074211682703e-09,3.939925603670968e-19,1.1771243823695573e-12,9.614007861644078e-08,6.75422505381753e-06,9.082635427599692e-10,4.61559353527293e-18,1.403373692176557e-17,3.6949657428560697e-10,2.4298079256991886e-08,4.222562133310909e-07,2.305176776437188e-13,1.0083664667592702e-10,6.248461246167261e-13,2.56559298326501e-09,0.0010871304088429165,1.93056333929705e-09,2.3452233336316003e-07,1.6729607043473079e-13,5.0810373456798466e-17,1.1356211302390622e-11,1.4426596493973941e-11,3.76,0.0,0.8686336919350921,0.9968118844854286,5.845091346827029e-10,0.0001044827306719426,0.001087189701674929,9.249693894909692e-08,1.0168525617802778e-06,1.4839562370660903e-07,1.956886934634822e-14,4.666181057839293e-13,4.624689914199019e-16,8.437220353412126e-16,2.0896150902724204e-15,6.824959953278904e-06,7.125873487651772e-10,5.830925883571976e-12,5.824716862847118e-15,2.5264330381325776e-14,3.319659090211566e-09,4.111380116627164e-12,5.487592043053826e-07,7.458830693723143e-13,1.7973186431824836e-16,1.0198669890327149e-16,7.330156949692549e-20,3.188282138592289e-22,8.546251970237085e-13,1.9014132766133934e-20,1.55349425927491e-13,2.9348127221289834e-13,3.2524142462684137e-15,2.225080730394882e-13,2.4790144543858033e-13,9.509040784008151e-17,1.0956672368887302e-15,1.5493090854571228e-24,4.455491051921571e-24,8.291646300315681e-12,2.05314913560613e-07,7.194273359185317e-14,8.672769628223812e-11,0.00318712627404691,4.129337408543205e-18,4.715288197048207e-11,4.272453900100451e-20,2.375191129569456e-25,0.00010440020565789238,9.045776426013341e-13,3.471380648080626e-19,2.8391023790510465e-10,1.6186843618271845e-19,4.079197968814568e-19,3.134982927055707e-20,1.2119827345755854e-18,5.869617906805427e-17,3.165618339652212e-12,1.2898600224630453e-11
6.799331964366371e-09,0.9243413215952715,1.0428207422262587e-06,5.777927908564291e-09,8.488258252449588e-09,1.3731756703055436e-07,0.0,0.0,9.86209897748987e-07,9.035516293148231e-11,6.823539330359366e-10,1.603263766907818e-08,1.407232836386287e-09,4.338308599911114e-19,1.2385800117786965e-12,1.0016033792537585e-07,6.922200066989576e-06,9.617815947269542e-10,5.2005589779441754e-18,1.5714173237314328e-17,3.977375987446622e-10,2.5515121530402098e-08,4.3037981940357663e-07,2.467821875376028e-13,1.0508929989194295e-10,6.840670139195804e-13,2.69347332662817e-09,0.0011145000455700868,2.0211051499625427e-09,2.390402979965957e-07,1.787018434214225e-13,5.450256953693777e-17,1.2187503118715386e-11,1.5112310683534103e-11,3.76,0.0,0.8686034622583236,0.9968118583600432,6.356853670112414e-10,0.00010711520676313293,0.0011145620558988374,9.386032234114518e-08,1.054237028839846e-06,1.496792605130239e-07,2.1520178144821047e-14,5.026774456365756e-13,5.148940868140028e-16,8.972929590170918e-16,2.3065674823157363e-15,6.996503826351164e-06,7.489381803869148e-10,6.214558770726685e-12,6.242693163230683e-15,2.657039523566149e-14,3.471690983531768e-09,4.189096958335125e-12,5.628409377530348e-07,7.615215130059487e-13,1.9453427439857555e-16,1.129881179713979e-16,8.176226949154181e-20,3.6183016983040338e-22,9.204110789032102e-13,2.084471799536122e-20,1.6270666969196915e-13,3.1598919369121544e-13,3.4935280241211346e-15,2.2800973539082763e-13,2.6339854428819457e-13,1.048139944540289e-16,1.1779660562698547e-15,1.7975080610391854e-24,4.956096551870133e-24,8.605944713032562e-12,2.0864183504453912e-07,7.84079154803012e-14,8.905036595841229e-11,0.003187126342375076,4.57502890217341e-18,4.925678681986787e-11,4.5959394828561965e-20,2.7940979053558015e-25,0.00010702848862350226,9.74651818071027e-13,3.8341102133745074e-19,3.007303421854691e-10,1.7621902523578835e-19,4.55710953521839e-19,3.488618911196305e-20,1.3408431963067779e-18,6.481167248115541e-17,3.3706558823407705e-12,1.3512745743541505e-11
6.9664190095587235e-09,0.9243462842130958,1.0791899969088463e-06,6.0991610676094806e-09,9.016378687368743e-09,1.4544105986459836e-07,0.0,0.0,1.010419716734742e-06,9.485876860724829e-11,7.298674738579841e-10,1.7212884916740767e-08,1.5119223527469936e-09,4.7663741269455055e-19,1.3016804349827505e-12,1.0422403731221074e-07,7.0900694010346195e-06,1.0170597068661683e-09,5.842821829803006e-18,1.754666995593495e-17,4.2736516769777033e-10,2.6760783311718756e-08,4.3840140320399885e-07,2.6372335106262495e-13,1.0939359054744315e-10,7.473436654658388e-13,2.8243058125549168e-09,0.0011418687573894084,2.1133578168261353e-09,2.435017920557059e-07,1.9054524439628401e-13,5.837055561181336e-17,1.3056569370926004e-11,1.5811763067684792e-11,3.76,0.0,0.8685732331963916,0.9968118322120031,6.899298498806875e-10,0.00010974769308705454,0.0011419335332312774,9.522775465079213e-08,1.0920524369595877e-06,1.5095517445080765e-07,2.3611778484869772e-14,5.405291830444177e-13,5.720482736472629e-16,9.527793025619885e-16,2.5398846887962264e-15,7.168028140897963e-06,7.861930268239753e-10,6.614143297353825e-12,6.6775628370874426e-15,2.7899483047665524e-14,3.625689568830433e-09,4.266379272114164e-12,5.769352593202608e-07,7.76964307939565e-13,2.101301828785289e-16,1.2486198862540318e-16,9.094130157673662e-20,4.0935287449574832e-22,9.894701234854136e-13,2.2796406438327365e-20,1.7020161486047768e-13,3.395522504619804e-13,3.745185624186733e-15,2.334527400233721e-13,2.794162362212273e-13,1.1525337829515477e-16,1.264158863014197e-15,2.077772191670033e-24,5.49785237670096e-24,8.924701852274664e-12,2.1190174799391806e-07,8.526626675054265e-14,9.137295733542793e-11,0.0031871263614718206,5.056561040325189e-18,5.139344298064989e-11,4.934006060759011e-20,3.274004960201036e-25,0.00010965667876453654,1.048251769397191e-12,4.2245252121317535e-19,3.1816182691380976e-10,1.913680270566459e-19,5.076640043357054e-19,3.871651062031819e-20,1.4794649113325863e-18,7.1391826321047e-17,3.583808687587437e-12,1.413912738070889e-11
7.133506054751076e-09,0.9243512467542637,1.1159078826518215e-06,6.429071769196994e-09,9.563369097721749e-09,1.538309981338729e-07,0.0,0.0,1.0346285686876115e-06,9.947232884113448e-11,7.793581183475939e-10,1.8444473725888285e-08,1.6215987667836291e-09,5.22559177181309e-19,1.3664327381188097e-12,1.0832923658897695e-07,7.257833159784536e-06,1.074109810766884e-09,6.546432872145343e-18,1.954068902964508e-17,4.584109957062705e-10,2.8034986998768482e-08,4.4632229508281277e-07,2.8134927489583865e-13,1.1374787732982207e-10,8.148505923216019e-13,2.958079818523952e-09,0.0011692365436054015,2.207299664737632e-09,2.4790755314753426e-07,2.0282909345570718e-13,6.241902132727968e-17,1.3964086740037327e-11,1.6524838187785078e-11,3.76,0.0,0.8685430047482241,0.9968118060248583,7.473459605723327e-10,0.0001123801895729626,0.0011693041323345295,9.659937197565372e-08,1.1302986581696088e-06,1.5222440503485815e-07,2.5850058863049825e-14,5.802148436923951e-13,6.342484130168534e-16,1.0102013279585967e-15,2.7903550504437034e-15,7.339532898059582e-06,8.24351869271275e-10,7.029989814889602e-12,7.129404537863205e-15,2.9250786003953915e-14,3.7815725466727e-09,4.343285817124756e-12,5.910421667366116e-07,7.922140158340649e-13,2.2654029101698166e-16,1.3765373705864408e-16,1.008783500272105e-19,4.617430173839326e-22,1.0618802156080799e-12,2.48737406499562e-20,1.7783383840952702e-13,3.6419024919220535e-13,4.0075168269519604e-15,2.388382509605608e-13,2.9595696076705883e-13,1.2644149800045014e-16,1.3543241276713563e-15,2.3932969062348685e-24,6.082941315101964e-24,9.247928430996564e-12,2.1509601516205155e-07,9.253059896485638e-14,9.369547034006367e-11,0.003187126347017406,5.575896166567666e-18,5.356214851290399e-11,5.28685015402864e-20,3.822034414295986e-25,0.00011228477606893053,1.1254637462446655e-12,4.643997753146832e-19,3.362156535514158e-10,2.0733195084765248e-19,5.640201087426959e-19,4.2856984805976465e-20,1.6283023607729932e-18,7.845946776099768e-17,3.805201880860581e-12,1.4777618637775576e-11
7.300593099943428e-09,0.924356209218769,1.152972517415617e-06,6.767634681234179e-09,1.0129426665407253e-08,1.6248960678196157e-07,0.0,0.0,1.0588364607728217e-06,1.0419587378559677e-10,8.308518335187105e-10,1.9728010955456893e-08,1.7363706332606907e-09,5.717470486666922e-19,1.4328441316591563e-12,1.1247404129048797e-07,7.425491445590082e-06,1.1329433614987955e-09,7.315624612135067e-18,2.170601897027568e-17,4.909067007279998e-10,2.9337655197104772e-08,4.541438072531738e-07,2.9966781369293083e-13,1.181505680386037e-10,8.867653360004085e-13,3.094784794552583e-09,0.0011966034035320444,2.3029093024786153e-09,2.5225830928311967e-07,2.1555599830978585e-13,6.665272177501486e-17,1.4910722287903747e-11,1.7251423714973972e-11,3.76,0.0,0.8685127769127353,0.9968117797870223,8.080379925296247e-10,0.00011501269615019328,0.0011966738518985433,9.797529355679586e-08,1.168975715707157e-06,1.5348787186631357e-07,2.8241540717877183e-14,6.21775826783049e-13,7.018250598773711e-16,1.0695792686770998e-15,3.0587839868673857e-15,7.511018098976353e-06,8.634146889140229e-10,7.462408662465022e-12,7.59828350010578e-15,3.062350892313324e-14,3.939259534251415e-09,4.419870681116096e-12,6.051616577317184e-07,8.072731653133337e-13,2.437852886845521e-16,1.5140997546616614e-16,1.1161412407531824e-19,5.193644001747655e-22,1.137719155205219e-12,2.70813131793772e-20,1.8560299334530501e-13,3.8992294825449917e-13,4.280647061914536e-15,2.441674372468306e-13,3.130230649513636e-13,1.38411911787555e-16,1.4485396149201146e-15,2.747506271251018e-24,6.713599361066232e-24,9.575635595549696e-12,2.1822597179867344e-07,1.002137794048023e-13,9.601790490378025e-11,0.0031871263098536134,6.135058298732378e-18,5.576221554211654e-11,5.654661708706591e-20,4.445948214519393e-25,0.00011491278052451498,1.206373977274534e-12,5.093933072418611e-19,3.54902887769969e-10,2.2412682028158598e-19,6.250274526935011e-19,4.7324271982494624e-20,1.7878188307746258e-18,8.603796037280038e-17,4.034959248034359e-12,1.542809436024998e-11
