Time (s),Volume (m^3),N2,Ne,C2H5F(1),O2(2),H2O(3),CH4(4),OH(5),C2H4(30),HF(38),C2H4(126),H2(8),H2CC(24),HCO(15),CO(13),HO2(11),H2O2(12),C2H4F(62),H(6),CH2CHF(55),C2H4F(61),C2H3(29),CH2O(20),C2H2(23),O(7),CH2CF(69),CH2CFO(78),S(184),CH2CO(28),S(515),S(253),C2H2F(70),S(1529),S(767),S(1557),CH2F(46),CHFO(47),CH3(19),CH2F2(41),C2H2O(452),C2H5O(160),CH3F(39),CHF2(81),C2H(22),CH3O(27),C2H3F2(63),CH2CF2(56),C2H3F2(64),S(1652),S(338),CO2(14),CF2CH(72),C2HF2(71),C2HF(57),C2HF(5345),S(1655),C2F(5344),C2H5(32),C2H3F2(65),HCCO(21),S(2309),CH3CO(34),C2H6(31),CH2(S)(25),C2H2F2(58),CHF(40),CF(50),CH2(T)(18),S(6270),CH2O2(383),CHO2(142),F(37),C#CC(3594),CH(17),C3H4(6344),C3H4(6729),S(264),C3H5(2345)
2.940543829694052e-06,0.1774842579589698,3.76,0.0,0.12975725347468048,0.8674264892256893,0.1503568718592238,0.006899141684969937,0.0021936715864556856,0.048328447632849304,0.08429366379450709,1.0957841875655683e-09,0.346130905287516,5.752572552459885e-06,0.00027488130174922997,0.04112042330728747,0.007030983858322768,0.0011712396968946992,0.0013192820448896677,0.00649657204074059,0.3953639299092813,0.0013462919641225412,0.0002269046083393329,0.0045239195692201245,0.00682241952676218,0.000778558009006498,0.0006124972431027963,0.00624134988404233,2.5883127336960216e-06,0.0183056491203132,8.651064633182071e-08,0.005551584259299715,0.0006069990520632426,0.003243774463311243,2.700296610618471e-05,4.215907771748989e-06,0.008301456604431618,0.009928073158932389,0.005280842394277538,0.00429178995163422,1.5832622811800892e-08,3.1631985628611683e-09,0.005462421692471629,0.0004821788611438199,2.3163908398998157e-06,7.203854304966491e-06,5.260645591292996e-06,0.00090473005371407,1.1139596124655504e-05,1.557156553754215e-10,3.919472366968842e-08,0.003012873738642511,1.71884800633239e-05,3.002545903468186e-06,0.002430419461553017,8.580442341758891e-09,9.69328019660175e-11,4.6358413746789417e-07,9.713881089659596e-05,8.537717632919696e-06,0.00014458316172929198,4.646454227292916e-07,1.9057669985023303e-07,0.00042886373704324385,3.0809860344327544e-06,0.00043329213516439194,7.07239496300907e-05,0.00044204768771896217,1.0770682733015088e-05,1.5707907064067934e-10,4.3702204498991535e-11,4.7348193739497137e-07,3.344515882231652e-07,5.0599720316614875e-06,4.548668862634766e-07,2.40730789875463e-11,2.206030275475111e-06,1.1732030635325983e-09,9.718141053107761e-09
2.9446943341130386e-06,0.17750408483886554,3.76,0.0,0.12917501301921946,0.8670247626855978,0.15073330512988692,0.0069315407569651615,0.0021819607259923744,0.048325093709773975,0.08444619907210378,1.0843264312437396e-09,0.34648568468735985,5.696613733734094e-06,0.0002741495057660444,0.04137037091404149,0.007023795484942038,0.0011727372978860501,0.0013103269276076256,0.006456588667523647,0.39559032831552604,0.0013378446571919419,0.00022585545969410332,0.004540906292692253,0.006845843076497357,0.00077567611829765,0.0006098792031811377,0.0062281352521005645,2.5692644611101505e-06,0.01840593424804512,8.627825227039575e-08,0.005566807418933243,0.0006042646732384171,0.0032388275811832887,2.7121580357722607e-05,4.207116621493546e-06,0.008329022956685835,0.009982346872557111,0.005285854995692575,0.004328617471888395,1.5879604830450196e-08,3.146262715384943e-09,0.00549890154281032,0.00048708285592336166,2.317813721686673e-06,7.2033372792605375e-06,5.263640077908359e-06,0.000910017872357619,1.1138156918858443e-05,1.5525495227818988e-10,3.906868662236537e-08,0.0030301799071333862,1.7205229444451166e-05,3.0011837367261372e-06,0.0024416774989976207,8.623888141093392e-09,9.673008906543896e-11,4.638442476804342e-07,9.672913353261326e-05,8.520164989162868e-06,0.00014509245131528174,4.653075777239539e-07,1.9038550637556364e-07,0.0004311891089207151,3.068447884085857e-06,0.00043474959477201794,7.099760054827311e-05,0.0004441538266402401,1.0740198699388007e-05,1.565514308947291e-10,4.35541028006201e-11,4.7189058565899304e-07,3.329171134497707e-07,5.113270272035607e-06,4.509623838457801e-07,2.428974165957644e-11,2.2284639479570656e-06,1.1791077959152181e-09,9.759735083981824e-09
2.948844838532025e-06,0.17752376636797565,3.76,0.0,0.12859829619276944,0.8666250475836353,0.15110736028714458,0.0069638485573792945,0.002170313549041402,0.048321805685427405,0.08459821600096121,1.0729954146369577e-09,0.34683682611356825,5.6412187021416465e-06,0.0002734152942278978,0.0416199203256379,0.0070165931830152425,0.0011742102877083825,0.0013014394956314416,0.006416878028926042,0.39581279845097717,0.001329450903506496,0.00022481054273614163,0.004557824111192249,0.006869145782788822,0.0007727916165158923,0.0006072641783442246,0.006214712928590235,2.550376967294414e-06,0.018505821949762993,8.604346466205665e-08,0.0055818572325739306,0.0006015349511754423,0.0032337360689292725,2.723923162123401e-05,4.198157743364873e-06,0.008356313196534845,0.01003649828369055,0.005290719054132311,0.004365425627358357,1.5926120939564678e-08,3.1294272899594203e-09,0.005535295657443025,0.0004919905247299731,2.3191271040075335e-06,7.202592751430794e-06,5.266441133431284e-06,0.0009152818342350797,1.1136040134016605e-05,1.5478962471212985e-10,3.894200979572157e-08,0.0030474337290451003,1.7220625669187837e-05,2.9996182809062463e-06,0.002452871238967947,8.667094240482045e-09,9.652353068688225e-11,4.640779319173772e-07,9.632097617167667e-05,8.502234148712662e-06,0.00014559399495476735,4.6595267770118386e-07,1.9018636054616212e-07,0.00043351539758687584,3.0558476650123354e-06,0.0004361882551381683,7.126888183540756e-05,0.00044625384447774356,1.0709460142795408e-05,1.5602084424697966e-10,4.340522908393098e-11,4.7029093321308893e-07,3.313908503276881e-07,5.166792218254128e-06,4.4708211171750804e-07,2.4507005466196635e-11,2.250977042017914e-06,1.1849728443726582e-09,9.800937519555118e-09
2.9529953429510115e-06,0.17754330408451277,3.76,0.0,0.12802703692902734,0.8662273337008175,0.1514790555522807,0.006996064997845266,0.0021587309264530356,0.0483185829746134,0.08474971511513578,1.0617906803285398e-09,0.34718437467958446,5.586387165129725e-06,0.0002726788452513289,0.04186906395196316,0.007009377452637931,0.0011756588213076358,0.0012926198483046185,0.006377441181108269,0.3960314017478638,0.001321111102108006,0.0002237699497726238,0.004574672877595015,0.006892328072569708,0.0007699051544652986,0.0006046526602312727,0.006201088806969923,2.5316500068333398e-06,0.018605310787645546,8.580636629914811e-08,0.00559673462653797,0.0005988103590838002,0.0032285027633288522,2.7355919630856995e-05,4.189034984951934e-06,0.00838332741865501,0.01009052675044685,0.005295436527693502,0.004402211915432674,1.5972178435899522e-08,3.1126932819453303e-09,0.0055716027277406465,0.0004969014762166595,2.3203327583158536e-06,7.201624363760052e-06,5.269055254446988e-06,0.000920521967256751,1.1133261896942692e-05,1.5431988221787473e-10,3.881473581637353e-08,0.0030646348612490826,1.7234691799323967e-05,2.997854138707531e-06,0.0024640009055033885,8.71006102831795e-09,9.631321524023073e-11,4.642856757994218e-07,9.591436698040799e-05,8.483939279217115e-06,0.00014608783011499488,4.665809361252908e-07,1.8997947914747077e-07,0.00043584251222529265,3.04318974354054e-06,0.00043760826207811017,7.153779442053777e-05,0.0004483476596227002,1.0678479496788e-05,1.55487494674354e-10,4.325563370747689e-11,4.686835136052787e-07,3.2987290053071735e-07,5.220535850097911e-06,4.432265872750851e-07,2.4724866484381678e-11,2.27356878014778e-06,1.1907981367221654e-09,9.841749693260967e-09
2.957145847369998e-06,0.17756269951187809,3.76,0.0,0.12746116984137523,0.865831610668727,0.15184840917029147,0.007028190008535259,0.002147213682353976,0.04831542498645001,0.08490069705661689,1.0507117267314515e-09,0.3475283749948219,5.532118593010234e-06,0.00027194033388562626,0.042117794418602895,0.007002148786379486,0.0011770830536982563,0.001283868060613618,0.006338279070059003,0.396246198749809,0.0013128256231395735,0.0002227337696719948,0.004591452458516741,0.006915390386942062,0.00076701736728856,0.0006020451257922645,0.0061872687245527885,2.513083289900984e-06,0.01870439943229816,8.556703897210182e-08,0.005611440541117527,0.0005960913555210551,0.0032231304891253356,2.7471644330152152e-05,4.179752166974999e-06,0.008410065760502123,0.010144431662589657,0.005300009368489696,0.0044389738728784645,1.6017784568707406e-08,3.096061624274209e-09,0.005607821486766945,0.0005018153238926004,2.3214324596379548e-06,7.200435738048095e-06,5.271488850150121e-06,0.0009257383073851504,1.1129838229142342e-05,1.5384593089814238e-10,3.868690641286435e-08,0.003081782979860772,1.7247451015851872e-05,2.9958958929186677e-06,0.0024750667325020154,8.752788944212504e-09,9.609923051178844e-11,4.644679636303699e-07,9.550933326387838e-05,8.465294328322546e-06,0.00014657399599317446,4.671925661669057e-07,1.8976507649559868e-07,0.00043817036295529975,3.030478394849398e-06,0.00043900976357654577,7.180433968584189e-05,0.0004504351934038598,1.0647268973022411e-05,1.5495156249452745e-10,4.310536600732615e-11,4.670688495427143e-07,3.2836336420162945e-07,5.2744991476956805e-06,4.393962987704024e-07,2.494332083135918e-11,2.2962383905347436e-06,1.196583609896826e-09,9.882173026787841e-09
2.9612963517889844e-06,0.17758195415889794,3.76,0.0,0.12690063022306639,0.8654378679765758,0.15221543940339136,0.007060223537676527,0.00213576259520261,0.04831233112476692,0.0850511625722751,1.0397580134700838e-09,0.3478688711661945,5.478412227672178e-06,0.0002711999321079304,0.04236610456462687,0.006994907669436887,0.0011784831399436519,0.0012751841838797946,0.006299392534407426,0.3964572491185865,0.0013045948086060667,0.00022170208791781712,0.004608162734028164,0.006938333180671804,0.0007641288745892814,0.0005994420374987841,0.006173258461285557,2.4946764835989107e-06,0.01880308666046807,8.532556345774765e-08,0.005625975929931818,0.0005933783846173602,0.0032176220581583343,2.7586405867242528e-05,4.17031308245524e-06,0.00843652840159348,0.010198212440757099,0.005304439522093073,0.004475709075942221,1.60629465377539e-08,3.0795331889605437e-09,0.005643950708738793,0.0005067316861568968,2.322427985700834e-06,7.199030474846607e-06,5.273748240813747e-06,0.0009309308983978656,1.1125785039343271e-05,1.5336797329320437e-10,3.855856241983764e-08,0.003098877779885372,1.72589265998249e-05,2.9937481039713498e-06,0.002486068963329875,8.795278477309769e-09,9.588166364647645e-11,4.646252783146834e-07,9.510590147464396e-05,8.446313021415005e-06,0.0001470525334600829,4.677877806100866e-07,1.895433644035306e-07,0.00044049886084188665,3.017717803941352e-06,0.00044039290965425,7.206851945564892e-05,0.00045251637004592026,1.06158405620237e-05,1.5441322437414735e-10,4.2954474303218404e-11,4.654474530343736e-07,3.268623175550795e-07,5.328680091918876e-06,4.355917061117044e-07,2.5162364658649757e-11,2.318985107158423e-06,1.2023292097470272e-09,9.92220902667344e-09
2.965446856207971e-06,0.17760106951972335,3.76,0.0,0.1263453540472821,0.8650460949787093,0.15258016452415896,0.00709216555103532,0.0021243783989189895,0.048309300788528124,0.08520111251055863,1.0289289653961042e-09,0.34820590679983543,5.425267091828688e-06,0.000270457808819238,0.04261398744017157,0.006987654579795035,0.0011798592351353453,0.0012665682465280682,0.006260782308399696,0.3966646116414652,0.0012964189731587024,0.00022067498666629513,0.004624803597344948,0.006961156921650022,0.0007612402805680527,0.0005968438435709862,0.0061590637384836494,2.476429213625249e-06,0.01890137135259204,8.50820195092318e-08,0.005640341759238082,0.0005906718763152299,0.0032119802684529436,2.7700204589594688e-05,4.16072149571689e-06,0.008462715562736568,0.010251868535633838,0.005308728926948173,0.00451241514044172,1.610767148952451e-08,3.0631087886922303e-09,0.005679989208439156,0.0005116501863322867,2.3233211158715036e-06,7.1974121526608305e-06,5.275839656062533e-06,0.0009360997916339243,1.1121118115691646e-05,1.5288620828345082e-10,3.842974378209006e-08,0.0031159189748377974,1.7269141912136922e-05,2.9914153073786657e-06,0.002497007850405292,8.837530164488053e-09,9.566060112826234e-11,4.647581020168779e-07,9.470409722209892e-05,8.427008859382975e-06,0.0001475234849993909,4.683667917734741e-07,1.893145521471261e-07,0.0004428279179057581,3.004912065737146e-06,0.0004417578522265537,7.233033598455467e-05,0.00045459111662442183,1.0584206033031275e-05,1.538726533458391e-10,4.280300590450505e-11,4.638198255073412e-07,3.2536982959017446e-07,5.3830766647989226e-06,4.3181324174389637e-07,2.5381994148455757e-11,2.3418081698875983e-06,1.208034890811819e-09,9.961859281355005e-09
2.9695973606269573e-06,0.17762004707385035,3.76,0.0,0.1257952779665948,0.8646562809018952,0.15294260280897493,0.007124016031411433,0.00211306178397787,0.04830633337223557,0.08535054781824342,1.0182239711165748e-09,0.34853952500318147,5.372681997849796e-06,0.0002697141298410397,0.04286143630399133,0.0069803899883865116,0.001181211494372936,0.001258020254861679,0.00622244902485573,0.3968683442389809,0.001288298404861093,0.00021965254480600907,0.0046413749545242,0.006983862090368333,0.0007583521741642294,0.0005942509781985879,0.006144690217647856,2.45834106598005e-06,0.018999252490385934,8.483648584548415e-08,0.005654539007261242,0.0005879722465931626,0.0032062079033480183,2.781304103887309e-05,4.1509811414573705e-06,0.008488627505262372,0.010305399427139724,0.005312879513808962,0.004549089721838058,1.6151966513789417e-08,3.0467891784067302e-09,0.005715935840629797,0.0005165704526942076,2.3241136299094297e-06,7.195584327186338e-06,5.277769233109058e-06,0.0009412450457452564,1.1115853118221416e-05,1.5240083118126227e-10,3.830048955955767e-08,0.00313290629636332,1.7278120373827174e-05,2.9889020112769455e-06,0.002507883654795829,8.879544588599727e-09,9.543612875674524e-11,4.648669159810193e-07,9.430394528224984e-05,8.407395116429527e-06,0.00014798689464798264,4.689298114361607e-07,1.8907884640405734e-07,0.00044515744713288503,2.9920651850184106e-06,0.00044310474496663807,7.258979194575566e-05,0.00045665936302035986,1.0552376932996815e-05,1.5333001881513208e-10,4.265100710971798e-11,4.621864577226814e-07,3.23885984153797e-07,5.437686849939672e-06,4.2806131132787076e-07,2.5602205514955035e-11,2.3647068245712964e-06,1.213700616115221e-09,1.0001125458450001e-08
2.973747865045944e-06,0.17763888828617116,3.76,0.0,0.1252503393120305,0.8642684148522175,0.153302772531891,0.007155774978154618,0.00210181339846059,0.04830342826630724,0.08549946953736351,1.0076423856107585e-09,0.3488697683872048,5.320655556090143e-06,0.0002689690579142648,0.043108444621032464,0.006973114359243028,0.0011825400727451293,0.0012495401937813212,0.006184393218068639,0.39706850397278914,0.0012802333659063792,0.0002186348380163113,0.004657876724172659,0.007006449179420219,0.000755465129202574,0.0005916638617573138,0.006130143499395305,2.4404115884763405e-06,0.01909672915452809,8.458904014189491e-08,0.005668568663558819,0.0005852798976906457,0.0032003077306861374,2.792491594598711e-05,4.1410957239456546e-06,0.00851426453028163,0.0103588046236553,0.005316893205214651,0.004585730515281893,1.6195838641290275e-08,3.030575056794916e-09,0.0057517894994754465,0.0005214921184949555,2.3248073069223e-06,7.193550530608315e-06,5.2795430152404226e-06,0.0009463667264585563,1.1110005571972287e-05,1.5191203369771558e-10,3.817083793306633e-08,0.0031498394938690387,1.7285885447602698e-05,2.9862126941602277e-06,0.0025186966458380883,8.921322376800172e-09,9.520833162867806e-11,4.64952199372578e-07,9.390546960767217e-05,8.387484838251055e-06,0.0001484428079388247,4.6947705076224165e-07,1.8883645121037374e-07,0.0004474873624830685,2.9791810768392425e-06,0.00044443374317676713,7.28468904199378e-05,0.0004587210418756196,1.0520364586638207e-05,1.5278548656878951e-10,4.249852321084344e-11,4.6054782984438887e-07,3.224108600012167e-07,5.492508632909452e-06,4.243362943698073e-07,2.582299500082305e-11,2.3876803231214924e-06,1.2193263569723842e-09,1.0040009301920325e-08
2.9778983694649303e-06,0.17765759460701033,3.76,0.0,0.1247104760919319,0.8638824858217339,0.1536606919587717,0.0071874424066925785,0.002090633849098157,0.048300584857442215,0.08564787880221773,9.971835329642378e-10,0.34919667906870294,5.269186182977426e-06,0.00026822275270063493,0.043355006059993956,0.006965828149638953,0.0011838451253112982,0.0012411280274669328,0.006146615326639355,0.3972651470535361,0.0012722240933011521,0.00021762193882318655,0.004674308837159347,0.007028918693016705,0.0007525797045461353,0.0005890829010267681,0.006115429122473951,2.4226402921463346e-06,0.019193800522388223,8.433975902276536e-08,0.0056824317284070456,0.0005825952183442101,0.0031942825020468625,2.8035830226232528e-05,4.131068916267347e-06,0.008539626977951874,0.010412083661267823,0.005320771914992001,0.0046223352556363844,1.6239294841003702e-08,3.014467067774759e-09,0.00578754911796861,0.0005264148219843048,2.3254039245661315e-06,7.191314270945062e-06,5.281166950541292e-06,0.0009514649063425289,1.1103590860621332e-05,1.5142000389868628e-10,3.804082621030292e-08,0.003166718334161938,1.729246062025714e-05,2.9833518027577027e-06,0.00252944710077036,8.962864198933043e-09,9.49772941217554e-11,4.6501442866563806e-07,9.350869333762962e-05,8.367290840605339e-06,0.00014889127184515753,4.7000872022809705e-07,1.8858756792700714e-07,0.00044981757889765863,2.9662635671006232e-06,0.00044574500366430605,7.310163488444144e-05,0.0004607760885485491,1.0488180097284412e-05,1.5223921879499823e-10,4.2345598501493135e-11,4.589044115554347e-07,3.209445105254092e-07,5.5475400016183285e-06,4.2063854495405334e-07,2.6044358874391293e-11,2.41072792359004e-06,1.2249120927923958e-09,1.0078512629200838e-08
2.9824962242136663e-06,0.17767816138817455,3.76,0.0,0.12411827658999929,0.8634572085149445,0.154054583608646,0.007222416211260851,0.002078330392489889,0.04829750626411999,0.08581168713970123,9.85739835760686e-10,0.34955498434683246,5.212817551457618e-06,0.00026739475853440234,0.043627613293944885,0.006957744808964192,0.0011852635607858455,0.001231888377460605,0.006105090528759797,0.3974789460581866,0.00126341692646844,0.00021650556381981714,0.004692430647143289,0.0070536733757357644,0.0007493858317797787,0.0005862314208137481,0.0060989396804541985,2.403137605678384e-06,0.019300860398179222,8.40615583887391e-08,0.005697595714144308,0.000579630586191591,0.003187465167359233,2.815757890255152e-05,4.119800729782289e-06,0.008567402939918553,0.010470957412779503,0.005324913395083355,0.004662840552448621,1.628695760406335e-08,2.9967475454094665e-09,0.005827051951983992,0.0005318688852871192,2.325953678711756e-06,7.18860482227479e-06,5.282798047477115e-06,0.0009570852382429284,1.1095841024564774e-05,1.508713913624362e-10,3.789642518154755e-08,0.0031853526903719027,1.7298383704491553e-05,2.9799875843209697e-06,0.002541283597831595,9.008608863379135e-09,9.471767294275436e-11,4.650570236215838e-07,9.307116267576335e-05,8.344604265304869e-06,0.00014937943366645832,4.705797702644767e-07,1.8830452489832144e-07,0.00045239920091348634,2.951919301332067e-06,0.00044717707753189794,7.33810926783142e-05,0.0004630448147746697,1.0452338873681541e-05,1.5163223860831292e-10,4.2175728930606914e-11,4.5707882438051656e-07,3.1933042624710794e-07,5.6087450275410475e-06,4.165744760828687e-07,2.6290247930262882e-11,2.436345267232775e-06,1.231053151029002e-09,1.0120723968342107e-08
2.9870940789624023e-06,0.17769856632572859,3.76,0.0,0.12353214794541272,0.8630342793865865,0.15444576091738108,0.007257277808503722,0.0020661128187127614,0.048294501784976684,0.08597486989184226,9.744448853307378e-10,0.3499093067531596,5.157127711125983e-06,0.0002665656514746656,0.04389965655935756,0.006949649640465969,0.0011866535266847873,0.0012227318743536105,0.006063907547469971,0.39768857149699927,0.001254678710544837,0.00021539526380786334,0.004710466844798531,0.0070782851203657566,0.000746195333503626,0.000583388493341985,0.006082258562010612,2.383827631410703e-06,0.019407421151375146,8.378129927333608e-08,0.005712557889040233,0.0005766763182762027,0.003180501413496167,2.8278151799366455e-05,4.1083684022821076e-06,0.00859484297895826,0.01052967525200698,0.005328894140556737,0.004703295907029354,1.633412771089482e-08,2.9791597198497227e-09,0.0058664367749261545,0.0005373233066098632,2.3263889102067985e-06,7.185655887261341e-06,5.284260249743363e-06,0.0009626769443425963,1.108743436012557e-05,1.5031928407394664e-10,3.775167526322016e-08,0.0032039198053911326,1.730290731136769e-05,2.9764241748142212e-06,0.0025530440986399378,9.054065850316496e-09,9.445429047298752e-11,4.6507255116531993e-07,9.263577412100708e-05,8.32160172883673e-06,0.00014985858073595775,4.711322545210156e-07,1.8801402969244875e-07,0.00045498097638340334,2.937543584623821e-06,0.00044858779495893073,7.365767220859807e-05,0.0004653052456171212,1.0416314226363869e-05,1.5102353369748449e-10,4.200542896507986e-11,4.5524853114698755e-07,3.1772726412065916e-07,5.67020206028212e-06,4.1254468667860687e-07,2.653683231315607e-11,2.4620516534773687e-06,1.2371450940517104e-09,1.0162473327714788e-08
2.9916919337111383e-06,0.1777188113293024,3.76,0.0,0.12295200878060071,0.862613683037749,0.1548342486330395,0.00729202728451138,0.0020539817837998474,0.04829157057330229,0.08613742897146906,9.632976403962801e-10,0.35025970144180046,5.102113744847627e-06,0.00026573563536802324,0.04417112810319693,0.006941543237920758,0.0011880152335223813,0.001213658386387234,0.006023066591162153,0.3978940961984808,0.0012460096656715359,0.00021429112432226204,0.004728417386376375,0.0071027546582005515,0.0007430089065220237,0.0005805546150927848,0.006065393023141479,2.3647095590965317e-06,0.01951348205979078,8.349908127177899e-08,0.005727319653856087,0.0005737328870008832,0.0031733949049291546,2.839755091175205e-05,4.096776787014297e-06,0.00862194771900922,0.010588236660966128,0.0053327167116502296,0.004743698410641013,1.638081434893514e-08,2.9617042437166963e-09,0.0059057022980759655,0.00054277761577759,2.326712020688899e-06,7.182472125651787e-06,5.285561224874815e-06,0.0009682401507215136,1.1078391122082294e-05,1.497639221406941e-10,3.7606623476943324e-08,0.0032224194338441254,1.73060633275337e-05,2.9726674657072344e-06,0.0025647290109646844,9.09923624015332e-09,9.418725818759601e-11,4.6506164922029486e-07,9.220255571845889e-05,8.298299656590635e-06,0.000150328782620396,4.7166645558333676e-07,1.877163442242883e-07,0.00045756279395172864,2.923141239535454e-06,0.0004499773745542031,7.393137981372737e-05,0.0004675573044836438,1.0380120299661767e-05,1.5041330923452966e-10,4.1834754569168895e-11,4.534141256386946e-07,3.161351018109502e-07,5.731908377757215e-06,4.085495551189202e-07,2.6784107048816163e-11,2.487846100670975e-06,1.2431879270390625e-09,1.0203763469392497e-08
2.9962897884598743e-06,0.17773889828630457,3.76,0.0,0.1223777787248882,0.8621954039417842,0.15522007145378522,0.0073266647464061176,0.0020419378885176177,0.04828871177914054,0.08629936640996418,9.52297023009176e-10,0.3506062228417366,5.047772495628075e-06,0.0002649049094983717,0.044442020461580564,0.006933426185863231,0.0011893488916452498,0.0012046677552209077,0.005982567742835001,0.3980955917675587,0.0012374099787921806,0.00021319322655795537,0.004746282244602981,0.007127082734798804,0.0007398272263469493,0.0005777302636547499,0.0060483502210202725,2.345782532829937e-06,0.019619042531235253,8.321500235582252e-08,0.005741882421434784,0.0005708007460521179,0.0031661492768243382,2.8515778479228716e-05,4.08503068544951e-06,0.008648717837623004,0.01064664115833413,0.0053363836524199905,0.0047840452141613065,1.6427026597020896e-08,2.944381697047868e-09,0.005944847287080271,0.0005482313502372794,2.3269254040027316e-06,7.17905815685469e-06,5.286708491316263e-06,0.0009737749921752512,1.1068731317282417e-05,1.492055402357203e-10,3.7461315583959295e-08,0.0032408513540372785,1.730788356370254e-05,2.968723287845328e-06,0.002576338752046943,9.144121166777008e-09,9.391668636936107e-11,4.650249510305211e-07,9.177153436764409e-05,8.27471412355106e-06,0.0001507901106837622,4.721826545820635e-07,1.8741172616382874e-07,0.0004601445437810455,2.9087169578190684e-06,0.0004513460363778233,7.42022223559264e-05,0.0004698009185586271,1.0343770910279463e-05,1.498017651363176e-10,4.166376025118374e-11,4.515761863291563e-07,3.1455399157597747e-07,5.793861263786908e-06,4.045894261162468e-07,2.7032067192467038e-11,2.513727636894671e-06,1.2491816660055998e-09,1.0244597248438278e-08
3.0008876432086103e-06,0.17775882906340434,3.76,0.0,0.12180937841356705,0.8617794264452427,0.15560325402725542,0.007361190322319328,0.0020299816787775465,0.048285924549361016,0.08646068435686621,9.414419172346083e-10,0.3509489246572055,4.994100572245928e-06,0.0002640736685117268,0.04471232645930925,0.00692529905957154,0.0011906547112317872,0.0011957597961952022,0.005942410960590458,0.3982931285871809,0.001228879803950985,0.0002121016473552409,0.0047640614086675,0.0071512701099200405,0.0007366509470259002,0.0005749158977147599,0.006031137213666839,2.327045651606053e-06,0.019724102103395688,8.292915887312395e-08,0.0057562476166702166,0.0005678803304135906,0.003158768134922876,2.863283698487885e-05,4.073134847398585e-06,0.008675154066090903,0.010704888299321678,0.005339897490525357,0.004824333528018315,1.6472773425538687e-08,2.927192587811503e-09,0.005983870561865329,0.000553684055021708,2.327031444001458e-06,7.17541855956938e-06,5.287709416460368e-06,0.0009792816122119658,1.1058474697085733e-05,1.4864436762410887e-10,3.731579607524739e-08,0.003259215367890527,1.7308399749949425e-05,2.9645974107124374e-06,0.002587873748564498,9.18872181733575e-09,9.364268410869321e-11,4.649630848760286e-07,9.134273580196536e-05,8.250860852329605e-06,0.00015124263805560857,4.726811311346558e-07,1.8710042893695973e-07,0.0004627261175575085,2.8942753009612513e-06,0.0004526940019410384,7.447020721779533e-05,0.00047203601879108783,1.0307279543324667e-05,1.4918909602528815e-10,4.149249904888268e-11,4.497352761673297e-07,3.1298398285148107e-07,5.856058008404937e-06,4.0066461138390544e-07,2.728070782844052e-11,2.5396952998912074e-06,1.2551263378212783e-09,1.0284977610053946e-08
3.0054854979573464e-06,0.17777860550475072,3.76,0.0,0.1212467294786574,0.8613657347892572,0.1559838209327963,0.007395604159749679,0.0020181136489008794,0.048283208028751246,0.08662138506957463,9.30731173402324e-10,0.3512878598794114,4.941094369736972e-06,0.00026324210255913047,0.04498203920037241,0.006917162425560329,0.0011919329022295362,0.0011869343004115595,0.005902596086884928,0.3984867758500674,0.0012204192644728593,0.00021101645943802814,0.004781754883170775,0.0071753175559271035,0.000733480702056983,0.0005721119579372646,0.006013760957943158,2.308497973407526e-06,0.019828660435657054,8.264164553155709e-08,0.005770416674462095,0.0005649720572412578,0.0031512550533761043,2.874872913866985e-05,4.061093968684924e-06,0.008701257186467486,0.01076297767317272,0.005343260736010419,0.004864560621950279,1.651806369292858e-08,2.910137356513639e-09,0.006022770994449539,0.0005591352828097216,2.327032514243858e-06,7.1715578704079115e-06,5.288571217113712e-06,0.000984760162219641,1.1047640750163703e-05,1.480806282838962e-10,3.7170108218455e-08,0.0032775112996499297,1.7307643485880787e-05,2.9602955373251476e-06,0.0025993344354335655,9.233039426907118e-09,9.336535925009024e-11,4.6487667414909757e-07,9.091618465633526e-05,8.226755215428514e-06,0.0001516864394718802,4.7316216321416963e-07,1.8678270182578458e-07,0.0004653074085000257,2.8798207035735427e-06,0.00045402149379510754,7.473534226729022e-05,0.0004742625397339481,1.0270659360738714e-05,1.4857549137862286e-10,4.1321022574875334e-11,4.4789194308608833e-07,3.1142514369165485e-07,5.9184959087117865e-06,3.9677539132352693e-07,2.7530024067804032e-11,2.565748137368729e-06,1.2610219793346901e-09,1.032490758383586e-08
