Time (s),Volume (m^3),N2,Ne,C2H5F(1),O2(2),H2O(3),CH4(4),OH(5),C2H4(30),HF(38),C2H4(126),H2(8),H2CC(24),HCO(15),CO(13),HO2(11),H2O2(12),C2H4F(62),H(6),CH2CHF(55),C2H4F(61),C2H3(29),CH2O(20),C2H2(23),O(7),CH2CF(69),CH2CFO(78),S(184),CH2CO(28),S(515),S(253),C2H2F(70),S(1529),S(767),S(1557),CH2F(46),CHFO(47),CH3(19),CH2F2(41),C2H2O(452),C2H5O(160),CH3F(39),CHF2(81),C2H(22),CH3O(27),C2H3F2(63),CH2CF2(56),C2H3F2(64),S(1652),S(338),CO2(14),CF2CH(72),C2HF2(71),C2HF(57),C2HF(5345),S(1655),C2F(5344),C2H5(32),C2H3F2(65),HCCO(21),S(2309),CH3CO(34),C2H6(31),CH2(S)(25),C2H2F2(58),CHF(40),CF(50),CH2(T)(18),S(6270),CH2O2(383),CHO2(142),F(37),C#CC(3594),CH(17),C3H4(6344),C3H4(6729),S(264)
5.522656138671376e-06,0.08063449268050552,3.76,0.0,0.6307457251039718,0.9997586582317433,8.375595359723233e-05,2.5846868679264378e-05,2.4166095136017526e-07,0.028387985768403536,0.028397371408362865,1.7593484383275985e-12,0.00041970149460874624,1.0908885090621352e-08,7.398925358384329e-08,1.375686741201401e-05,0.00018235494116579072,5.324924798774972e-06,1.46337973023673e-06,1.7115697456792439e-06,0.0005871239756593151,7.704893004611188e-07,4.138754760157681e-08,3.1167165283635046e-06,1.5524613610093892e-06,3.22628375483705e-08,8.163388299866534e-11,2.2306972777531765e-09,2.3949455798875314e-08,8.870499142900536e-08,1.5342494539975278e-13,5.219843181063401e-07,1.187634277607751e-10,3.4913155925993033e-09,2.2725321491871896e-11,2.879288514431242e-11,3.625588929172741e-07,5.3327746515506795e-06,5.26348299337805e-07,2.6767108068162574e-06,8.784551102332906e-15,8.322482882043597e-13,7.885471660473807e-07,4.3089319332454336e-10,2.3842345098099583e-14,5.091632329565826e-11,4.824819878283838e-11,6.299115740046293e-09,1.1272702088130876e-12,3.3936918255872153e-18,3.137780656559324e-15,1.7454892808808223e-07,2.5800748340471432e-12,3.2550371079349853e-13,6.677998404668812e-11,4.720402830366738e-17,3.199222885617787e-16,1.172523808247587e-17,1.4808349087022325e-07,2.881681596999432e-11,5.773170348330466e-13,3.0977388199794265e-13,1.2607277799661544e-15,5.209977925200454e-07,1.6741582544947477e-11,5.685019598518477e-10,1.473776000208325e-05,1.822570495320541e-07,4.5853365421005986e-11,5.199786191839798e-15,8.107077539505454e-16,4.673825242227429e-12,2.7364371870573958e-11,9.367888502657817e-13,3.186239663963199e-15,7.33038973817171e-19,1.335785936527728e-15,1.0524800472422558e-14
5.702442495788336e-06,0.08064822718865715,3.76,0.0,0.6298115732160152,0.9997472145032776,8.858351291009938e-05,2.6692628982503642e-05,2.513822278571528e-07,0.02929032309577604,0.029300384092112504,1.8152780426372975e-12,0.0004415911263815376,1.125773748215327e-08,7.738784834814061e-08,1.4753516434705783e-05,0.00019026417780806376,5.703983033859464e-06,1.5083524959150679e-06,1.7663028727173352e-06,0.0006172219886784068,7.93051309618711e-07,4.437149848171697e-08,3.418431917091874e-06,1.6796509620316924e-06,3.33359727310829e-08,8.895433343847796e-11,2.434491625483267e-09,2.46809950164015e-08,9.571788253101544e-08,1.674118307895549e-13,5.472451465833733e-07,1.291376078458287e-10,3.815572544743802e-09,2.5063799452563196e-11,3.1461919312539754e-11,3.6228562386182945e-07,5.4478031813403405e-06,5.279599884980508e-07,2.923092158416237e-06,9.479435198326821e-15,8.912182065663988e-13,8.206150572690303e-07,4.954955411880128e-10,2.6654479347899833e-14,5.293360499798042e-11,5.06206585701949e-11,6.798671259087447e-09,1.1912037200548483e-12,3.686293392901591e-18,3.4079854925240204e-15,1.8527099146503754e-07,2.696763336703522e-12,3.3964232073018474e-13,7.418585372951384e-11,5.2476366570520225e-17,3.4957592435793334e-16,1.3445851060421309e-17,1.5740662492981783e-07,3.0208063260909365e-11,6.440056515234932e-13,3.2660727906017797e-13,1.3760474462314296e-15,5.663411467093977e-07,1.6757587555011322e-11,6.144595422776285e-10,1.5028955884557367e-05,1.973520621837456e-07,4.7794766164456594e-11,5.4189083919118965e-15,8.448747455439763e-16,4.877563689893885e-12,2.832045359124123e-11,1.0445662568058992e-12,3.398758920552462e-15,8.173318936128324e-19,1.5362207335629702e-15,1.0951256634857264e-14
5.8822288529052955e-06,0.08066195305890062,3.76,0.0,0.6288778500627182,0.9997354750745066,9.359946372365551e-05,2.753801639470166e-05,2.614737095401287e-07,0.030191283129987322,0.030202051092088022,1.8711231465912477e-12,0.00046414806856721495,1.1606168373890731e-08,8.087474934595918e-08,1.579204076117375e-05,0.00019832714369663663,6.0996763750307886e-06,1.5547120037228875e-06,1.8227302901271177e-06,0.0006482255572078048,8.1630963884416e-07,4.750044334965904e-08,3.741138306384935e-06,1.81374969965493e-06,3.444383333215482e-08,9.682426555075052e-11,2.653750930978325e-09,2.543495138631869e-08,1.0307884335282634e-07,1.8245693494194616e-13,5.732205260055596e-07,1.4025602842021375e-10,4.16362243771089e-09,2.7591204799508076e-11,3.432618755509758e-11,3.620276228651499e-07,5.559668932110623e-06,5.296622849618634e-07,3.18201205986853e-06,1.0208863150494353e-14,9.53353391644902e-13,8.532818747196043e-07,5.676675291848495e-10,2.973968935105175e-14,5.500795519510991e-11,5.305768116327983e-11,7.322385398881252e-09,1.2578216839139822e-12,3.999793773499917e-18,3.697709368095813e-15,1.9646108965854872e-07,2.810913476950009e-12,3.5342531820278687e-13,8.223666539911448e-11,5.820997850105863e-17,3.813985911491617e-16,1.538403452382106e-17,1.6715234271667652e-07,3.163572541758421e-11,7.169865925423025e-13,3.4407228808600655e-13,1.4998648431944978e-15,6.144383144504661e-07,1.6775428910796355e-11,6.624395809415189e-10,1.5305315067790732e-05,2.132195082950189e-07,4.983187613868246e-11,5.64879926025146e-15,8.807207088364622e-16,5.0895415609237325e-12,2.931556866162871e-11,1.1613930070910257e-12,3.623559108789614e-15,9.086993825873146e-19,1.7625819980455657e-15,1.1364768516391971e-14
6.0620152100222554e-06,0.0806756706371458,3.76,0.0,0.6279445272446597,0.9997234308480955,9.881074062148612e-05,2.8383078922011202e-05,2.719482838454307e-07,0.031090865087667143,0.03110237296371131,1.9268837684799004e-12,0.00048739161618911763,1.1954177659138523e-08,8.445317752110402e-08,1.687337973328614e-05,0.00020654784232144817,6.512565312795272e-06,1.6025004624037244e-06,1.8809042721637777e-06,0.0006801623118349963,8.40285722295264e-07,5.077947952655513e-08,4.08583514646546e-06,1.9550077638010164e-06,3.558754838496905e-08,1.052815755695055e-10,2.889549109170809e-09,2.6212002245381525e-08,1.1079894126869059e-07,1.9863349600201813e-13,5.999370260014496e-07,1.5216803320943978e-10,4.5370355867526555e-09,3.032057883914552e-11,3.739852852163521e-11,3.61785859529373e-07,5.668468510375895e-06,5.314595401000857e-07,3.453489678913545e-06,1.0973939117304658e-14,1.0187988046835834e-12,8.865709738555635e-07,6.480646088701705e-10,3.312080969869034e-14,5.714215093325148e-11,5.556117635946621e-11,7.870887691417889e-09,1.3272648808732107e-12,4.335579970763066e-18,4.008267341161868e-15,2.0813812134756832e-07,2.922195593512003e-12,3.668118560911996e-13,9.097890977720793e-11,6.443816898127177e-17,4.155329252811155e-16,1.7564285040735715e-17,1.7733750097910273e-07,3.310090777214724e-11,7.967724621210104e-13,3.621993363998179e-13,1.6327566250285204e-15,6.654080082732013e-07,1.6795184554478695e-11,7.124524198043919e-10,1.5566779067188785e-05,2.2987572605849498e-07,5.196878327824833e-11,5.889916018587548e-15,9.183169310352867e-16,5.310098891776444e-12,3.0351169536637345e-11,1.2878125694275072e-12,3.861361044114495e-15,1.0075662164694644e-18,2.01780146193741e-15,1.1764093173218232e-14
6.241801567139215e-06,0.08068938027932175,3.76,0.0,0.6270115755640743,0.9997110724541963,0.00010422451194721667,2.9227866711711792e-05,2.828194534168657e-07,0.03198906809411573,0.03200135025029895,1.9825599258834854e-12,0.0005113416338768435,1.2301765228729757e-08,8.812648013266684e-08,1.7998513117777244e-05,0.00021493036563945494,6.943238788561198e-06,1.6517619496893624e-06,1.940879310696975e-06,0.0007130607155074413,8.650019472786376e-07,5.42139006556993e-08,4.453556431572537e-06,2.103684377328622e-06,3.6768295686407985e-08,1.1436672592682506e-10,3.143033033562208e-09,2.701285492629596e-08,1.1888971278510493e-07,2.1601971112114158e-13,6.274222202870222e-07,1.6492624952392508e-10,4.937486506550958e-09,3.326583220797212e-11,4.0692630057199174e-11,3.615613708524836e-07,5.774296912641026e-06,5.333563173725172e-07,3.737519628559347e-06,1.1775814395208633e-14,1.0877059195919407e-12,9.2050548132285e-07,7.373806042449387e-10,3.6822439591740384e-14,5.93391329234336e-11,5.8133110201116864e-11,8.444825285921827e-09,1.3996818220851775e-12,4.695131222177538e-18,4.3410619033791914e-15,2.2032176827292316e-07,3.030305089192887e-12,3.79764187465125e-13,1.0046219127564468e-10,7.119647313086552e-17,4.521309975871513e-16,2.0013656678036135e-17,1.8797963314938489e-07,3.4604749552652896e-11,8.839150948100213e-13,3.8102069938922024e-13,1.7753405984017225e-15,7.193734384552507e-07,1.6816935870456496e-11,7.645073949134098e-10,1.5813314553745165e-05,2.4733671397973e-07,5.4209752908961166e-11,6.142735624781725e-15,9.577377767037678e-16,5.539590239123412e-12,3.1428773802793646e-11,1.424395649024398e-12,4.112932883891524e-15,1.1143784612715074e-18,2.305106372957787e-15,1.2148083257007938e-14
6.421587924256175e-06,0.0807030823517906,3.76,0.0,0.626078964989766,0.9996983902388581,0.00010984819090908854,3.0072432154384593e-05,2.9410135693611356e-07,0.032885891180167784,0.03289898348148478,2.038151635844715e-12,0.0005360185798841241,1.264893097155217e-08,9.189813623404662e-08,1.9168462584364016e-05,0.00022347889779012842,7.392314981922317e-06,1.7025424624339994e-06,2.0027121770498664e-06,0.0007469500994931277,8.904816811933804e-07,5.7809204984967456e-08,4.845372000746296e-06,2.260048152397597e-06,3.798730336991068e-08,1.241229236640755e-10,3.415427622224962e-09,2.7838247542936585e-08,1.2736318510142397e-07,2.346990810879193e-13,6.557047435024563e-07,1.7858680797868117e-10,5.366760824657591e-09,3.644180270604756e-11,4.4223085343394914e-11,3.6135526592613686e-07,5.877247631315361e-06,5.353574046248482e-07,4.034072407156706e-06,1.2615689607670614e-14,1.1602330520515977e-12,9.551082652082676e-07,8.363490174933006e-10,4.0871076643730203e-14,6.16020173310962e-11,6.077550740303068e-11,9.044863587957204e-09,1.475229214071494e-12,5.080025336666312e-18,4.6975889762553105e-15,2.330325288870604e-07,3.134963662858931e-12,3.9224779887286444e-13,1.1073943825463085e-10,7.852280685834297e-17,4.913549371153799e-16,2.2762017445529533e-17,1.9909697971225148e-07,3.614842523764992e-11,9.790085370249724e-13,4.0057063935644966e-13,1.928278751883536e-15,7.764624869204607e-07,1.6840767855634337e-11,8.186130317159615e-10,1.6044912959967158e-05,2.6561811504999534e-07,5.655923634626332e-11,6.4077557260139906e-15,9.990608363658162e-16,5.77838537370082e-12,3.254996719382657e-11,1.5717419110016704e-12,4.3790935381889805e-15,1.229604820221105e-18,2.628046910357103e-15,1.2515689994101529e-14
6.601374281373135e-06,0.08071677723177259,3.76,0.0,0.6251466646211175,0.9996853742521412,0.00011568944704214005,3.0916829991926316e-05,3.058087916808881e-07,0.03378133327892153,0.03379527317154166,2.093658915060857e-12,0.0005614435307011395,1.2995674775132664e-08,9.57717623944223e-08,2.038429325438038e-05,0.00023219771877392074,7.860442182396512e-06,1.7548899716219137e-06,2.066461989093262e-06,0.0007818607002787337,9.167493010010089e-07,6.157110399954411e-08,5.262388891515242e-06,2.4243774623430935e-06,3.924585159793138e-08,1.3459631158244853e-10,3.708041284979156e-09,2.868894985386549e-08,1.362318989870625e-07,2.547607793458448e-13,6.848143505273005e-07,1.932095771390053e-10,5.826762662573696e-09,3.98643171467161e-11,4.800545282268582e-11,3.6116873094735314e-07,5.977412762351558e-06,5.374678268916713e-07,4.343094894557567e-06,1.3494817028779183e-14,1.236545704034015e-12,9.904019065374187e-07,9.457443571283907e-10,4.5295260968741685e-14,6.393410839661565e-11,6.349045382948054e-11,9.671686923943608e-09,1.5540724516783511e-12,5.491945481624309e-18,5.079444330628392e-15,2.4629175361492837e-07,3.2359203793150677e-12,4.042315229208725e-13,1.2186712768019219e-10,8.645762772147402e-17,5.333775968868238e-16,2.5842331007431438e-17,2.107085197638557e-07,3.773314593459448e-11,1.0826922594179614e-12,4.208855551529649e-13,2.0922805202046124e-15,8.36807888741328e-07,1.6866769298133465e-11,8.747772479726504e-10,1.6261590027474367e-05,2.8473520200994973e-07,5.902187989215505e-11,6.685495655309761e-15,1.0423670818970116e-15,6.0268700063533216e-12,3.371640675195294e-11,1.7304818351735983e-12,4.660716336222218e-15,1.3537380837102056e-18,2.9905260595499517e-15,1.2865965491189928e-14
6.781160638490095e-06,0.0807304653077825,3.76,0.0,0.6242146426511128,0.9996720142359126,0.00012175621805621961,3.1761117431790776e-05,3.1795723784321077e-07,0.03467539322232779,0.03469021981760424,2.149081780097206e-12,0.0005876382063118516,1.3341996526288647e-08,9.975111867495878e-08,2.164711532303791e-05,0.0002410912081012624,8.348299745949977e-06,1.808854482224099e-06,2.132190283583543e-06,0.0008178236974846338,9.438302252209237e-07,6.550553142818776e-08,5.7057527484934346e-06,2.5969608297237727e-06,4.05452743756679e-08,1.4583617313796196e-10,4.0222717610256725e-09,2.956576420357802e-08,1.455089330495784e-07,2.7630004737288076e-13,7.147819784820801e-07,2.0885841425206335e-10,6.319522517422178e-09,4.355025750870364e-11,5.2056320171599427e-11,3.6100303456610506e-07,6.074883114841685e-06,5.396928596775538e-07,4.664510902022369e-06,1.4414503049125346e-14,1.316816924868847e-12,1.0264086721539922e-06,1.0663834893712567e-09,5.012573039008444e-14,6.633891201366292e-11,6.628009902689813e-11,1.03259992308799e-08,1.6363861412702273e-12,5.932687454684445e-18,5.488330462468159e-15,2.6012168180033717e-07,3.3329525769990263e-12,4.156876301419688e-13,1.3390552519373402e-10,9.50441068152664e-17,5.783832646371799e-16,2.9290966156083806e-17,2.228340038610387e-07,3.9360160786071444e-11,1.195654619490174e-12,4.42004143942519e-13,2.2681063032519733e-15,9.005474215149247e-07,1.68950329651912e-11,9.330075611980865e-10,1.646338529846131e-05,3.0470286373884003e-07,6.160253426501834e-11,6.976497475770644e-15,1.0877410293429666e-15,6.285446548831588e-12,3.492982414296296e-11,1.9012787137583015e-12,4.958732973898717e-15,1.487296690977948e-18,3.3968321717929866e-15,1.3198064375488279e-14
6.960946995607055e-06,0.08074414698007858,3.76,0.0,0.623282866328284,0.9996582996112957,0.00012805672210231098,3.2605354267632025e-05,3.3056288464956383e-07,0.035568069737633275,0.035583823897793666,2.20442024762389e-12,0.0006146249961543393,1.3687896111850787e-08,1.038401148771901e-07,2.2958085758879818e-05,0.00025016384842094057,8.856599136490443e-06,1.8644880979974713e-06,2.1999610938530582e-06,0.0008548712528873684,9.71750948511181e-07,6.961865264393739e-08,6.1766492892765205e-06,2.778097331320098e-06,4.188696148940857e-08,1.5789515210353583e-10,4.3596123780271385e-09,3.0469526542879624e-08,1.5520792947627842e-07,2.99418618512351e-13,7.456398116492755e-07,2.2560143328800534e-10,6.847205680626219e-09,4.751763170662317e-11,5.639337261649326e-11,3.6085953360306344e-07,6.169748322856413e-06,5.420380429497733e-07,4.998221773111084e-06,1.5376110792487175e-14,1.4012276898687223e-12,1.0631504890975478e-06,1.1991270141585332e-09,5.5395587623879326e-14,6.882015031375037e-11,6.914665881909005e-11,1.1008524771190454e-08,1.7223546561558911e-12,6.404167475113172e-18,5.926063957689766e-15,2.745454804231587e-07,3.425866617104456e-12,4.265919005596039e-13,1.4691894171421964e-10,1.0432831248888563e-16,6.265684218049244e-16,3.314803672333471e-17,2.3549398822716546e-07,4.1030758407890874e-11,1.3186365940598698e-12,4.639675759264797e-13,2.4565712602131457e-15,9.67824102936274e-07,1.6925655800652157e-11,9.933112995662033e-10,1.6650361553678437e-05,3.255355927896026e-07,6.430626447951894e-11,7.281327074375528e-15,1.1352709094627826e-15,6.55453491098797e-12,3.619202913060542e-11,2.0848308045477293e-12,5.274137759782034e-15,1.6308264133255876e-18,3.8516744594097046e-15,1.3511244781865664e-14
7.140733352724015e-06,0.08075782266112479,3.76,0.0,0.6223513019174913,0.999644219465741,0.000134599470491229,3.3449603006589246e-05,3.436426583227979e-07,0.03645936144367253,0.03647608586924608,2.2596743346781403e-12,0.0006424269858453265,1.40333734194635e-08,1.0804281707749677e-07,2.4318410084145345e-05,0.00025942022913744904,9.386085052457103e-06,1.921845091287447e-06,2.269841032925986e-06,0.0008930365506451238,1.0005390788788453e-06,7.39168744771854e-08,6.676305830111156e-06,2.968097020890369e-06,4.327236057274976e-08,1.7082948811843893e-10,4.721658764093685e-09,3.140110752926085e-08,1.6534312133690192e-07,3.24225172371188e-13,7.774213495614201e-07,2.4351129155927984e-10,7.412121232002117e-09,5.178564931544186e-11,6.10354659012771e-11,3.6073967916884277e-07,6.26209695984859e-06,5.445091960311259e-07,5.3441070324032354e-06,1.6381062892382898e-14,1.4899672976502335e-12,1.1006489205900975e-06,1.3448806673601311e-09,6.114048038675773e-14,7.138177731011319e-11,7.209241797237078e-11,1.1720008872625954e-08,1.8121727264793266e-12,6.908430534309906e-18,6.394583383019694e-15,2.895872846763644e-07,3.5144984780720607e-12,4.369236754899607e-13,1.609760077659549e-10,1.1435940674440145e-16,6.781425542033581e-16,3.745777488386152e-17,2.487098703835496e-07,4.2746268363328045e-11,1.4524358028225295e-12,4.86819682871939e-13,2.6585494010489924e-15,1.038786396904823e-06,1.6958739132703924e-11,1.0556958152039117e-09,1.6822604199991704e-05,3.4724747408289783e-07,6.713836020750549e-11,7.600575308429505e-15,1.185048846494612e-15,6.834573336731341e-12,3.7504913219477227e-11,2.2818736530371466e-12,5.607992185947792e-15,1.7849021694170848e-18,4.360221698730132e-15,1.3804868703825904e-14
7.320519709840975e-06,0.08077149277606661,3.76,0.0,0.6214199146594395,0.999629762539689,0.0001413932808977723,3.429392900364497e-05,3.572142519263597e-07,0.037349266847001995,0.037367006166046886,2.3148440589544395e-12,0.0006710679847274452,1.4378428338470684e-08,1.1236345446205726e-07,2.5729344239812508e-05,0.0002688650500257178,9.937536639097088e-06,1.980981977836909e-06,2.341899382068716e-06,0.0009323538388180542,1.0302233775349116e-06,7.840685546321842e-08,7.205992873778101e-06,3.1672813704939817e-06,4.470297930296629e-08,1.846992693529689e-10,5.110116046379173e-09,3.236141370714778e-08,1.759293615399342e-07,3.508358220502992e-13,8.101614785088429e-07,2.626654963228586e-10,8.016731650186529e-09,5.637480260434784e-11,6.600270423646753e-11,3.606450232104686e-07,6.352016655950823e-06,5.471124334064494e-07,5.702025078810802e-06,1.7430844438084205e-14,1.5832337873801407e-12,1.1389251437431736e-06,1.5045967507239098e-09,6.739879546624045e-14,7.40279956948709e-11,7.511973293765708e-11,1.2461218693185112e-08,1.906046066005943e-12,7.447659348238723e-18,6.895957743115631e-15,3.0527224049366277e-07,3.598714199039276e-12,4.4666589010259884e-13,1.7614996679674476e-10,1.2518985521996784e-16,7.333290180362323e-16,4.226894113474599e-17,2.6250392629446505e-07,4.450806267781283e-11,1.5979108470015746e-12,5.106071617084986e-13,2.8749780001185327e-15,1.1135884284974497e-06,1.699438889258875e-11,1.1201686988238779e-09,1.6980220610660504e-05,3.6985217477507754e-07,7.010434665271018e-11,7.934859208503162e-15,1.2371710457253574e-15,7.126019281269348e-12,3.8870453474470586e-11,2.4931825979291e-12,5.96142985236801e-15,1.9501299839347954e-18,4.928144437166613e-15,1.4078401729777146e-14
7.500306066957935e-06,0.08078515776322298,3.76,0.0,0.6204886687288459,0.9996149172128009,0.00014844729108282886,3.513840060355215e-05,3.712961571409666e-07,0.038237784337870395,0.038256585197071986,2.369929439125185e-12,0.0007005725542946719,1.4723060760894752e-08,1.1680642648046373e-07,2.719219653927076e-05,0.0002785031248498476,1.0511768787633185e-05,2.041957596627957e-06,2.416208184808112e-06,0.0009728584722711132,1.0608338014210836e-06,8.30955165487442e-08,7.76702576220418e-06,3.3759837312242608e-06,4.618038773010197e-08,1.9956870360497244e-10,5.526806573821169e-09,3.335138876827525e-08,1.8698215354225345e-07,3.7937463673113934e-13,8.438965467261785e-07,2.8314673289819903e-10,8.663663084115661e-09,6.130695326269756e-11,7.131652358956844e-11,3.6057722551364396e-07,6.4395942185031165e-06,5.498541814202265e-07,6.071813920294245e-06,1.852700610042429e-14,1.6812343771844168e-12,1.177999929096306e-06,1.6792755910969745e-09,7.421186786452996e-14,7.6763274913907e-11,7.823103467610781e-11,1.323294401111561e-08,2.004192038336195e-12,8.024183957173086e-18,7.432395546465391e-15,3.2162654912328705e-07,3.678410177184323e-12,4.558050874016783e-13,1.925189888486761e-10,1.3687565172946156e-16,7.923659652568411e-16,4.7635274553871107e-17,2.7689934911966883e-07,4.631755739807719e-11,1.7559859891351482e-12,5.353797948021884e-13,3.106862358947431e-15,1.1923902081571662e-06,1.703271584495823e-11,1.1867379947094347e-09,1.712333942142669e-05,3.9336293531749445e-07,7.320999596731191e-11,8.284823240938525e-15,1.2917379903476426e-15,7.429350331995991e-12,4.029071652483314e-11,2.7195754757411395e-12,6.3356617709731536e-15,2.1271491018866344e-18,5.5616610300367526e-15,1.4331412190189204e-14
