Time (s),Volume (m^3),N2,Ne,C2H5F(1),O2(2),H2O(3),CH4(4),OH(5),C2H4(30),HF(38),C2H4(126),H2(8),H2CC(24),HCO(15),CO(13),HO2(11),H2O2(12),C2H4F(62),H(6),CH2CHF(55),C2H4F(61),C2H3(29),CH2O(20),C2H2(23),O(7),CH2CF(69),CH2CFO(78),S(184),CH2CO(28),S(515),S(253),C2H2F(70),S(1529),S(767),S(1557),CH2F(46),CHFO(47),CH3(19),CH2F2(41),C2H2O(452),C2H5O(160),CH3F(39),CHF2(81),C2H(22),CH3O(27),C2H3F2(63),CH2CF2(56)
9.843553904835584e-07,0.1993378609018726,3.76,0.0,0.07736078979495291,0.8643660217897846,0.14262017614731975,0.002791902594810072,0.009501333236617537,0.06477186889481293,0.12101480419652408,1.7071804654296823e-08,0.38376407585138145,0.00011767504385127229,0.0010452316388224838,0.04341173658672173,0.0043206425121081376,0.0003580684963130732,0.0013669055429650213,0.02865214615560468,0.3891642602897485,0.0016105183728786882,0.001174466349058695,0.003512239125786057,0.020613070417604594,0.0053970361615522456,0.0052884595355688945,0.018841989745411264,6.893871186235295e-07,0.024247086404082463,1.1738135655697938e-07,0.004032262031456713,0.004746914917286849,0.0039680143919284955,1.649695739090757e-05,1.7762439511811292e-06,0.014171553166460085,0.005306282540100163,0.007853766462049805,0.0032473509157405988,1.1168577181513058e-07,7.351621108693042e-09,0.002962616083094608,0.0006103648563455963,7.223414224513787e-05,3.4707488466873973e-06,8.259957586904487e-06,0.0022758472323034457
9.867230297692838e-07,0.19939872337196168,3.76,0.0,0.07595257621699884,0.8631195643081828,0.14369344352356336,0.002837163197599908,0.009462751953187127,0.06460224822913102,0.12156487477009051,1.6863632989652775e-08,0.3847463381172101,0.00011661986212971675,0.0010467370038748838,0.04415566070623353,0.004316789659644878,0.00035946748311162604,0.0013525017913245778,0.028466315441490826,0.3892595654846773,0.0015963930643057176,0.001167457500445391,0.003556537634268605,0.02081362461657964,0.005411442078373316,0.00528345915504699,0.01894987084195555,6.809615048537358e-07,0.02468181965111021,1.178513609179254e-07,0.004057808006846652,0.004741254527482484,0.0039867071982242815,1.6790963431508817e-05,1.7816066173564547e-06,0.014358767195320485,0.005378091438015064,0.007963619612224292,0.003337653640142341,1.1347813002137362e-07,7.301577643256279e-09,0.0030318966275787733,0.0006324014465774806,7.32352535592202e-05,3.5150223868910985e-06,8.390476208333113e-06,0.0023240338377542077
9.890906690550092e-07,0.19945871306368138,3.76,0.0,0.074574319990082,0.8618790573100021,0.1447587932883962,0.0028826828674421235,0.009422494613314904,0.06443337017821875,0.12211513369672462,1.6653505628185203e-08,0.38570726470983696,0.00011554144999486987,0.0010481057871940252,0.044903874399178076,0.004312902015815265,0.00036083296748035495,0.0013380569069025021,0.028277382445991532,0.3893295148184021,0.001582122342186143,0.0011603256457833932,0.003601092250932546,0.021013471136400785,0.00542431508319166,0.005277085574211402,0.019053432342367782,6.725473429158244e-07,0.02511760568013241,1.1829364443143522e-07,0.004082722478627738,0.004734351617420186,0.004004389054209914,1.7085684635724405e-05,1.7865105723462383e-06,0.014545581405368121,0.00544976373094611,0.0080730367817723,0.003429225902088488,1.1527035564425486e-07,7.250561588532557e-09,0.003101965708438693,0.0006549165138555076,7.422842287945222e-05,3.5589920258612986e-06,8.518894342213438e-06,0.002372335589745744
9.914583083407346e-07,0.19951784244539922,3.76,0.0,0.07322553757180314,0.8606447050901044,0.14581612272582584,0.00292845305513935,0.009380618484255714,0.06426527080264899,0.1226654211474889,1.6441662724834995e-08,0.38664722662674655,0.00011444122950715996,0.0010493381488767058,0.04565620386960966,0.004308983368319048,0.00036216532168947753,0.0013235808652210272,0.028085514156657464,0.3893748761877652,0.0015677190743223237,0.0011530769577585915,0.0036458896490065263,0.021212570857397844,0.0054356606605646665,0.005269367507234229,0.01915264963831354,6.641496074312158e-07,0.025554300859741867,1.1870823141943465e-07,0.00410700390341623,0.00472623182901806,0.004021056447320266,1.738101998943794e-05,1.7909570433045685e-06,0.014731945856969079,0.005521282833705877,0.00818197880376926,0.0035220472695689014,1.1706192872969777e-07,7.1986291251566235e-09,0.003172807434041791,0.0006779079542086912,7.521301281170783e-05,3.6026435525057545e-06,8.64513277440096e-06,0.002420730328775739
9.9382594762646e-07,0.1995761240629276,3.76,0.0,0.07190574192628699,0.8594167041201856,0.14686533625842707,0.002974465257112115,0.00933718121484235,0.06409798473287641,0.12321557928776991,1.622833898496802e-08,0.38756659558270673,0.00011332061359680404,0.0010504343061933197,0.04641247410447884,0.004305037289726368,0.00036346492325265345,0.0013090833519835282,0.027890876098995897,0.38939641252659896,0.001553195880369993,0.0011457175507488119,0.003690916304231597,0.02141088571277295,0.005445486183577968,0.00526033464727961,0.019247502645208452,6.557730833729655e-07,0.025991762926029706,1.1909517264997226e-07,0.004130651285863123,0.004716921725432311,0.004036706960167418,1.767686932653464e-05,1.7949477125169087e-06,0.014917811527822157,0.0055926326390563965,0.00829040760049971,0.0036160964492331516,1.1885234012818463e-07,7.145835858735313e-09,0.0032444054528096185,0.0007013732467545,7.618839527621451e-05,3.645963271441357e-06,8.769118091265308e-06,0.0024691961660227033
9.961935869121854e-07,0.19963357051686936,3.76,0.0,0.07061444326649587,0.8581952430360147,0.1479063453300965,0.003020711025740432,0.009292240717700538,0.06393154517814609,0.12376545247570969,1.6013763302594124e-08,0.3884657435206803,0.00011218100343161971,0.001051394534878166,0.04717250908054939,0.004301067142188393,0.00036473215399061837,0.0012945737576704284,0.027693632122884383,0.3893948809353144,0.0015385651173973848,0.0011382534739049102,0.00373615851995203,0.02160837871348707,0.005453800862615177,0.005250017578783672,0.019337975738921275,6.474223647018323e-07,0.026429851144499316,1.1945454459688225e-07,0.004153664161817265,0.004706448714047738,0.004051339254065205,1.797313345667641e-05,1.7984847049486697e-06,0.015103130342752659,0.0056637975232465615,0.008398286216632177,0.0037113513203286238,1.2064109184845823e-07,7.0922367395175406e-09,0.0033167429790248977,0.00072530945972915,7.715395072334841e-05,3.688938009250823e-06,8.890782731731203e-06,0.002517711518124888
9.985612261979107e-07,0.19969019445221375,3.76,0.0,0.06935114980251296,0.856980502625164,0.14893906828898612,0.0030671819798751884,0.00924585506007027,0.0637659839354342,0.12431488745849013,1.5798158596745936e-08,0.3893450421153734,0.00011102378588360479,0.0010522191715024967,0.04793613197141869,0.004297076081824632,0.00036596739910024913,0.0012800611728223336,0.027493944187217213,0.38937103180224186,0.0015238388682937446,0.0011306907044607583,0.003781602451756498,0.02180501396565922,0.005460615686518409,0.005238447691138327,0.019424057692119256,6.391018533465898e-07,0.026868426469749646,1.1978644883277015e-07,0.004176042582030818,0.004694840970521363,0.00406495305243182,1.8269714291698215e-05,1.8015705775762898e-06,0.015287855203701739,0.00573476235146349,0.008505578852026602,0.0038077889682883543,1.2242769735370368e-07,7.037885987589989e-09,0.0033898028183358673,0.000749713256610094,7.81090733488958e-05,3.7315551151992754e-06,9.010065010794386e-06,0.002566255141526512
9.999999999999997e-07,0.19974600852232433,3.76,0.0,0.06859693867912146,0.8562456823845739,0.149562556648158,0.003095528050886873,0.009216986033888043,0.06366581720964987,0.12464849152906043,1.56667288721721e-08,0.38986983833036476,0.00011031254631678646,0.0010526542215213168,0.04840184982050931,0.004294641830339812,0.0003667025765669165,0.001271244406455899,0.0273714714030226,0.38934595317850523,0.0015148483571485447,0.001126049237945747,0.0038093105582132115,0.021924072029926512,0.005464029614488094,0.005230818496896056,0.01947422012137686,6.34062173383957e-07,0.027135120777442817,1.1997477633751917e-07,0.004189331857484622,0.004687245080011445,0.0040727286911210825,1.845005489953717e-05,1.8032266918293315e-06,0.015399799584985852,0.005777782499602765,0.008570477757535585,0.003866960216164765,1.2351213641438778e-07,7.004513521780935e-09,0.0034345454181690252,0.0007647698622641161,7.868413602629256e-05,3.75727293364798e-06,9.081363130068824e-06,0.0025957592002742247
1.0009288654836361e-06,0.19974600852232433,3.76,0.0,0.0681153684252539,0.8557726558414491,0.14996343025636388,0.0031138698142647065,0.009198082353389191,0.06360133140174888,0.12486373354919117,1.5581741395924025e-08,0.39020486233004426,0.00010985033117920378,0.0010529086145292777,0.04870316534997791,0.004293067063808076,0.00036717104631564377,0.001265554383694628,0.027291972172919503,0.389325608032487,0.0015090289295360921,0.0011230351416269292,0.0038272341322387565,0.022000756691727328,0.005465943364763706,0.005225657093151008,0.01950574159682901,6.308157618253124e-07,0.027307351691055744,1.200910111699003e-07,0.0041977870945225015,0.004682127363121093,0.004077549120624563,1.8566514962175907e-05,1.8042083038706607e-06,0.015471940015237745,0.005805512481146412,0.008612250887489051,0.00390538572016674,1.2421168186594048e-07,6.982837008112802e-09,0.00346356739412639,0.0007745809037149633,7.905316889947433e-05,3.7738024652132106e-06,9.126909125189886e-06,0.0026148061635861714
1.0032965047693615e-06,0.19980102538833405,3.76,0.0,0.06690660536430106,0.854571867831098,0.15097936298958525,0.0031607663085324146,0.009148980649020888,0.06343761658794049,0.12541184279309106,1.5364721742368824e-08,0.3910455739964214,0.00010866199069256879,0.0010534633260606025,0.04947343138874474,0.004289042847629351,0.0003683434851107322,0.0012510618686214347,0.027087873704212825,0.38925934432061393,0.0014941468005881433,0.001115292600887009,0.003873039495473298,0.022195573243614812,0.005469798264366238,0.00521167852894651,0.019583024780829034,6.225681124875717e-07,0.027746491569905933,1.203683809301744e-07,0.004218898726668616,0.004668337378053993,0.004089129244147106,1.8863439928471418e-05,1.8064012604292362e-06,0.015655339708071234,0.005876033764258008,0.008718268907031708,0.004004117180638289,1.259925825807671e-07,6.927142331800373e-09,0.0035380187740103844,0.000799908278515162,7.998565732885701e-05,3.815668463496944e-06,9.241265135626082e-06,0.0026633441118428442
1.005664144055087e-06,0.1998552576931067,3.76,0.0,0.06572436682017721,0.8533782959683257,0.15198680474118176,0.0032078633358314287,0.009098607838982675,0.06327486713352419,0.12595907012537633,1.5147302987792502e-08,0.39186754540942764,0.00010746009486199678,0.0010538838324660805,0.05024675205644842,0.0042850060023359015,0.000369485105943549,0.001236591796860159,0.02688180398061232,0.3891729664584724,0.0014792036757971764,0.0011074688086228348,0.0039190044011053,0.02238943111922008,0.005472196344485714,0.005196545295592633,0.019655908719977785,6.143627375660802e-07,0.028185712970896983,1.206187301900959e-07,0.0042393789673209024,0.0046535010460000805,0.004099696205799186,1.9160395086975444e-05,1.808153213954231e-06,0.015838010261092716,0.005946312548888748,0.008823600717576246,0.004103958268201174,1.2776994886427992e-07,6.870853555891135e-09,0.0036131386963051473,0.0008256908784255887,8.090597122598113e-05,3.857142041018741e-06,9.353088922557402e-06,0.002711848941809489
1.0080317833408123e-06,0.19990871804837357,3.76,0.0,0.06456815957106256,0.8521920899014633,0.15298570011344775,0.0032551528710373983,0.00904702156243487,0.06311310932284123,0.12650527351825008,1.4929681598260164e-08,0.39267114294429917,0.00010624595125188906,0.0010541707257190373,0.05102294931174067,0.0042809589119085795,0.0003705962995399794,0.001222152026998446,0.02667391561892437,0.389067190687421,0.001464210436797492,0.0010995693971443802,0.0039651146580384775,0.022582298971033973,0.005473155086798395,0.005180291162594219,0.01972439894519281,6.062032814076382e-07,0.02862488498457005,1.2084225293345877e-07,0.004259229748773946,0.0046376488700070806,0.004109253761418125,1.945728787061918e-05,1.8094683062052424e-06,0.016019908721479903,0.0060163356799163925,0.008928215365328004,0.004204883251774415,1.29543342445993e-07,6.814021281018035e-09,0.003688908596497122,0.0008519238302199833,8.181355906184091e-05,3.89821265331063e-06,9.46234212615248e-06,0.0027603010628926127
1.0103994226265377e-06,0.1999614190191144,3.76,0.0,0.06343749154523835,0.8510133916123921,0.15397599990744518,0.003302626998372783,0.008994279114967973,0.06295236810279181,0.12705031411569856,1.4712047046532167e-08,0.39345673069930015,0.00010502084276817656,0.001054324664265356,0.051801845292630294,0.0042769037807844955,0.00037167745623203826,0.0012077501061847637,0.02646435851050514,0.3889427231056284,0.0014491776455618104,0.0010915999001559127,0.004011356047717652,0.02277414661512493,0.005472693425325006,0.005162950293413712,0.01978850494313105,5.980932029547442e-07,0.029063879040974672,1.2103916421424e-07,0.004278453428487928,0.004620811754851597,0.004117806613971492,1.9754027342664056e-05,1.810351038488894e-06,0.016200993222461466,0.006086090498599908,0.009032083148263443,0.0043068657878000734,1.3131233755329453e-07,6.7566950617641975e-09,0.003765309633776545,0.0008786019001628402,8.270788563611011e-05,3.938870278491317e-06,9.568992068031558e-06,0.0028086813621654755
1.012767061912263e-06,0.20001337310738082,3.76,0.0,0.06233187234167725,0.8498423354915831,0.15495766096632163,0.003350277918180811,0.008940437362284922,0.06279266710250907,0.12759405635237978,1.4494581705846293e-08,0.3942246701777646,0.00010378602603842693,0.0010543463732654752,0.05258326249964599,0.004272842639724158,0.0003727289653630772,0.0011933932714453962,0.026253279697050682,0.3888002591518497,0.0014341155390173925,0.0010835657486694262,0.004057714346866998,0.02296494503921809,0.005470831675390535,0.00514455716922815,0.01984824004976376,5.90035778222231e-07,0.029502569011481856,1.2120969930175793e-07,0.004297052770454148,0.00460302093824238,0.004125360385787451,2.0050524281808817e-05,1.8108062561932706e-06,0.01638122299802463,0.006155564840834319,0.009135175623731668,0.004409878957920674,1.330765210015641e-07,6.698923359869386e-09,0.003842322717598571,0.0009057195049747461,8.358843047435823e-05,3.979105415151785e-06,9.67301165537563e-06,0.0028569712253633975
1.0151347011979885e-06,0.200064592749723,3.76,0.0,0.061250813767938866,0.8486790484133439,0.15593064601760098,0.0033980979538848176,0.008885552660158875,0.06263402865285965,0.12813636807146425,1.4277460822097345e-08,0.39497531995917273,0.00010254272988926876,0.0010542366460657615,0.05336702397915267,0.004268777351297133,0.0003737512146907988,0.001179088448649971,0.02604082324085697,0.3886404830716371,0.0014190340249849108,0.001075472267194188,0.004104175349850168,0.02315466640242876,0.005467591457784591,0.0051251465148656975,0.019903621343748974,5.820341002818272e-07,0.029940831309287496,1.213541129037519e-07,0.0043150309269907455,0.00458430792333174,0.004131921590722994,2.0346691266491593e-05,1.810839134994127e-06,0.016560558397716647,0.006224747035443225,0.00923746561602866,0.004513895306313112,1.3483549230520827e-07,6.640753510531423e-09,0.003919928533922123,0.000933270722834193,8.445469324173363e-05,4.018909075007945e-06,9.774379264415638e-06,0.0029051525576457224
1.0175023404837139e-06,0.20011509028583743,3.76,0.0,0.060193830302731045,0.8475236498296659,0.15689492351063336,0.0034460795577798136,0.008829680777411204,0.0624764738082725,0.12867712062176317,1.4060852346385685e-08,0.3957090354228,0.0001012921540116876,0.001053996343983161,0.05415295349685162,0.004264709615842315,0.00037474458988240577,0.0011648422565970595,0.025827130123280757,0.38846406748836665,0.0014039426788554868,0.0010673246703870242,0.004150724890181777,0.023343284040418466,0.0054629956255597524,0.005104753227540744,0.019954669532154117,5.740910847463151e-07,0.030378544974724028,1.2147267816728497e-07,0.004332391420220485,0.0045647044138590115,0.0041374976043177265,2.0642442747652075e-05,1.8104551630337366e-06,0.01673896089756891,0.006293625900867899,0.009338927217846543,0.00461888687751568,1.3658886369945054e-07,6.582231668096609e-09,0.003998107571344818,0.0009612493052985938,8.530619073159404e-05,4.058272779089721e-06,9.873078612067902e-06,0.002953207800716672
1.0198699797694392e-06,0.2001648779666015,3.76,0.0,0.05916043953645433,0.8463762518715479,0.15785046745192968,0.0034942153163654358,0.00877287682523773,0.062320022369467654,0.12921618894471365,1.3844917023248567e-08,0.3964261684906686,0.00010003546776574865,0.0010536263969410336,0.05494087570712845,0.004260640977460257,0.00037570947404418255,0.0011506610090984285,0.025612338151683595,0.3882716730123228,0.0013888507412698047,0.0010591280600826777,0.004197348861364329,0.023530772462048544,0.0054570681879015995,0.0050834123082709685,0.020001408832984593,5.66209473170807e-07,0.030815591752810643,1.2156568585739419e-07,0.004349138123657415,0.00454424225143458,0.0041420966330952,2.0937695115709343e-05,1.8096601252096475e-06,0.01691639310928368,0.006362190741136027,0.00943953578896833,0.004724825254210144,1.3833626016847185e-07,6.5234027860171786e-09,0.00407684014690998,0.0009896486896391252,8.614245944565284e-05,4.0971885521177845e-06,9.96909861558584e-06,0.0030011199480928694
