Time (s),Volume (m^3),H(5),O(6),OH(7),H2(8),Ar(9),He(10),HO2(11),H2O2(12),CO(13),CO2(14),HCO(15),C(T)(16),CH(17),CH2(T)(18),CH3(19),CH2O(20),HCCO(21),C2H(22),C2H2(23),H2CC(24),CH2(S)(25),CH3OH(26),CH3O(27),CH2CO(28),C2H3(29),C2H4(30),C2H6(31),C2H5(32),CH2OH(33),CH3CO(34),CH2CHO(35),CH3CHO(36),N2,Ne,C2H5F(1),O2(2),H2O(3),CH4(4),HF(38),C2H4F(62),CH2CHF(55),C2H4F(61),CH2CF(69),C2H2F(70),CH2CFO(78)
3.24710311594824e-07,0.6961586410037003,7.880846136586163e-07,1.1206753748723739e-08,5.269910095671859e-08,1.6052503842166862e-06,0.0,0.0,9.58945220963388e-07,5.354153333399128e-10,7.95194918437565e-09,1.8204156258193777e-12,9.300678231712361e-09,2.6332332403373873e-22,1.9060453327731184e-16,5.734303882907971e-12,4.2411346919069807e-11,1.5650853900735503e-10,2.2501102797286812e-17,1.2042226767176096e-17,1.914379917683318e-09,3.739143276544039e-09,1.1350028697142256e-13,8.244532606396944e-18,5.108216309806856e-16,8.802883516055122e-12,3.3629710050944697e-10,0.002628317164313369,4.1497488037192046e-11,9.459855571350257e-10,8.132733372922323e-18,3.260942213508356e-17,4.8267039212938826e-11,1.3157984071206648e-11,3.76,0.0,0.8479537385392723,0.9999989357132788,1.282232172553634e-07,1.9960414458141907e-12,0.0026283329424508237,1.079913695364754e-07,2.529063625397909e-06,6.578542409663739e-08,8.710209801124777e-14,1.1112320950877504e-13,9.350978107492916e-14
3.3338973120936947e-07,0.6961673556424716,8.13107212286284e-07,1.1582604580139675e-08,5.4707093056940256e-08,1.698897591809804e-06,0.0,0.0,9.86313020394838e-07,5.650697188750941e-10,8.593977899671739e-09,2.015300809402861e-12,9.739006256093449e-09,2.9316450056592057e-22,2.0501678779984358e-16,6.168350609202659e-12,4.651843686982679e-11,1.7161960946431312e-10,2.538479592945197e-17,1.3393908930368933e-17,2.0372231661638515e-09,3.857399757273862e-09,1.2238179033108404e-13,9.377686874682858e-18,5.629653751825943e-16,9.845432992048402e-12,3.598672556472107e-10,0.002698459253716461,4.4592694675436903e-11,9.89619588405509e-10,9.124866545810757e-18,3.562939910526735e-17,5.249372683612051e-11,1.446407569827014e-11,3.76,0.0,0.8478834646235255,0.9999989021510799,1.370664198180133e-07,2.2473046944469203e-12,0.002698475900060397,1.1108601631715752e-07,2.6553635211487696e-06,6.734898660863222e-08,9.559340889750866e-14,1.227968626847355e-13,1.0531426051793099e-13
3.4206915082391496e-07,0.6961760699716061,8.383410857165554e-07,1.1961694869610772e-08,5.6732743461533744e-08,1.7954722549671229e-06,0.0,0.0,1.0137849290903638e-06,5.955622363960479e-10,9.265781573699701e-09,2.2247158693744863e-12,1.0181819175625753e-08,3.256015401619444e-22,2.201776356836164e-16,6.6216625438364565e-12,5.090471134740808e-11,1.8773667541320178e-10,2.8545747386737414e-17,1.4852772295032758e-17,2.164261511942604e-09,3.975678418930249e-09,1.3167076716182615e-13,1.0631654202604101e-17,6.188624006860755e-16,1.0977908598431223e-11,3.844041373895484e-10,0.0027685955072091514,4.782851779304015e-11,1.0341105854358916e-09,1.0206831860831962e-17,3.8836386183841395e-17,5.695597349853955e-11,1.586017515268484e-11,3.76,0.0,0.847813193109797,0.9999988682898799,1.462411200717408e-07,2.5225450179143833e-12,0.0027686130461582583,1.1420644469680118e-07,2.7850341276475053e-06,6.892554804688573e-08,1.0467387896129591e-13,1.353782387076966e-13,1.182542848614972e-13
3.5074857043846045e-07,0.6961847839945359,8.637880601952956e-07,1.2344053887324281e-08,5.8776131255697404e-08,1.8949984978665867e-06,0.0,0.0,1.0413618838123114e-06,6.268962234508767e-10,9.967660719936217e-09,2.449296352215418e-12,1.0628869523041085e-08,3.608040580774201e-22,2.3611319872093173e-16,7.09453439985508e-12,5.5581622566886386e-11,2.048981978638962e-10,3.200241863050202e-17,1.6424037544678038e-17,2.2955227915872804e-09,4.093974638434278e-09,1.4137359937990824e-13,1.201590812164499e-17,6.78677944696046e-16,1.2205244894993357e-11,4.0992117338980234e-10,0.002838725924910429,5.120767847105254e-11,1.079463534970308e-09,1.1384125911608227e-17,4.223655350205914e-17,6.165940171107592e-11,1.7349961232997104e-11,3.76,0.0,0.8477429239694826,0.9999988341271968,1.5575018715850114e-07,2.823368214026377e-12,0.002838744380974731,1.1735286272431595e-07,2.9181035018519758e-06,7.05152163146743e-08,1.1436974111348168e-13,1.4891532065236032e-13,1.3240769109328418e-13
3.5942799005300594e-07,0.6961934977147193,8.894499619761539e-07,1.2729710788427023e-08,6.083734781288752e-08,1.9975006503404814e-06,0.0,0.0,1.0690448151466683e-06,6.590750493018247e-10,1.0699899904115718e-08,2.6896874213090205e-12,1.107992535750413e-08,3.9895007840963168e-22,2.52850289522948e-16,7.587260006794311e-12,6.05607992528812e-11,2.2314312341913484e-10,3.577402038332947e-17,1.8113044882768176e-17,2.4310350891045887e-09,4.21228451483517e-09,1.5149664165444088e-13,1.3540426437321064e-17,7.425802054920161e-16,1.3532492226126679e-11,4.364317866206266e-10,0.0029088505069354074,5.473291377756542e-11,1.125683935369697e-09,1.2662434819078783e-17,4.583612853831794e-17,6.660957654021571e-11,1.8937172698195658e-11,3.76,0.0,0.8476726571737502,0.9999987996605413,1.6559650370353383e-07,3.1514448557352977e-12,0.0029088699047380355,1.2052548057245268e-07,3.054599929128459e-06,7.21180999070488e-08,1.247078953651895e-13,1.6345759560436053e-13,1.4785574816022848e-13
3.6810740966755143e-07,0.6962022111356414,9.153286194571714e-07,1.311869466493658e-08,6.291649489753506e-08,2.103003247932507e-06,0.0,0.0,1.0968346482987821e-06,6.921021147828339e-10,1.146276875940958e-08,2.9465438324840384e-12,1.15347694325787e-08,4.402263675936756e-22,2.7041642408704814e-16,8.100132607047426e-12,6.585404472459957e-11,2.4251088668816715e-10,3.9880529521579635e-17,1.992525614711299e-17,2.570826755775821e-09,4.330604756439212e-09,1.620462283527155e-13,1.521570739412248e-17,8.107403215785684e-16,1.4964815566977648e-11,4.6394940857395463e-10,0.002978969253395331,5.840697833819682e-11,1.1727777600673525e-09,1.4047636974034968e-17,4.964139948597726e-17,7.181200904064646e-11,2.0625608308131126e-11,3.76,0.0,0.8476023926935365,0.9999987648874162,1.7578296767414695e-07,3.508511259223402e-12,0.0029789896176742672,1.2372451042734676e-07,3.1945519251974017e-06,7.373430793596184e-08,1.3571592146733213e-13,1.790560800962676e-13,1.6468324386011657e-13
3.767868292820969e-07,0.6962109242608152,9.414258649939586e-07,1.351103458959656e-08,6.501368309455335e-08,2.2115310321868413e-06,0.0,0.0,1.1247323038496812e-06,7.259808521817138e-10,1.225652294662588e-08,3.2205299189715814e-12,1.1993198390373542e-08,4.848287791788086e-22,2.8883983489009837e-16,8.633445132222456e-12,7.147333510853704e-11,2.630414130559963e-10,4.434270643421449e-17,2.1866257017719483e-17,2.714926427213903e-09,4.448932585819119e-09,1.7302868001281924e-13,1.7052786139088137e-17,8.83332352658605e-16,1.6507493440979956e-11,4.924874913575255e-10,0.0030490821643975735,6.223264579405191e-11,1.2207514244898121e-09,1.5545805893223467e-17,5.3658718707435946e-17,7.727215972331821e-11,2.2419126874729188e-11,3.76,0.0,0.8475321304995457,0.9999987298053167,1.8631249394805454e-07,3.896370441065433e-12,0.003049103520007381,1.269501664021872e-07,3.3379882380204084e-06,7.536395015374194e-08,1.4742209174656216e-13,1.9576334610284987e-13,1.8297857337483251e-13
3.854662488966424e-07,0.6962196370937813,9.677435364490567e-07,1.3906759653016283e-08,6.712903050408976e-08,2.323108951130398e-06,0.0,0.0,1.1527386984740727e-06,7.607147251456883e-10,1.308140506119367e-08,3.512319585108973e-12,1.2455021985183726e-08,5.3296261027750515e-22,3.081494844918153e-16,9.187490461078008e-12,7.743081767866392e-11,2.8477512177117464e-10,4.9182112853017665e-17,2.3941759310962898e-17,2.8633630381547927e-09,4.567265659598263e-09,1.8445030938078576e-13,1.9063251492653576e-17,9.60533262461312e-16,1.8165916909383507e-11,5.220595187987959e-10,0.0031191892400456323,6.621271015839047e-11,1.2696117561017258e-09,1.716321319253947e-17,5.789450626200961e-17,8.299544203708544e-11,2.432164732573264e-11,3.76,0.0,0.8474618705622472,0.9999986944117274,1.971880156467767e-07,4.3168930652099894e-12,0.0031192116119591754,1.3020266447025325e-07,3.48493784964593e-06,7.70071369751918e-08,1.5985538414628203e-13,2.1363354760198058e-13,2.0283382947007317e-13
3.941456685111879e-07,0.6962283496381082,9.942834785223662e-07,1.4305898995307143e-08,6.926266165493775e-08,2.4377621599189315e-06,0.0,0.0,1.1808547456213699e-06,7.96307228609137e-10,1.3937645488972235e-08,3.822596308195989e-12,1.2920062338513012e-08,5.848429700952348e-22,3.2837507963550847e-16,9.762561660450607e-12,8.373880932324558e-11,3.0775292932085574e-10,5.442113015989658e-17,2.615760335457587e-17,3.0161658353771833e-09,4.6856020006061375e-09,1.963174270451451e-13,2.125926303582809e-17,1.0425229034398052e-15,1.9945588632905803e-11,5.526790166527643e-10,0.0031892904804391225,7.03499870818054e-11,1.319365967278613e-09,1.8906331680557706e-17,6.235525349728418e-17,8.898722584596868e-11,2.6337148782302744e-11,3.76,0.0,0.8473916128518745,0.999998658704124,2.08412485275918e-07,4.7720183805109975e-12,0.0031893138937492726,1.3348222241376743e-07,3.6354299780265025e-06,7.866397949850639e-08,1.7304549548118363e-13,2.3272244770817226e-13,2.2434489438793503e-13
4.028250881257334e-07,0.6962370618973921,1.0210475438959875e-06,1.4708481833160038e-08,7.14147066021427e-08,2.5555160216251187e-06,0.0,0.0,1.2090813561612614e-06,8.327618887424111e-10,1.4825463213093688e-08,4.1520531479748826e-12,1.3388153226256299e-08,6.406951609561319e-22,3.4954708583566014e-16,1.0358952210419823e-11,9.040979513686075e-11,3.3201625306687423e-10,6.008297817729856e-17,2.851976043921682e-17,3.173364389048077e-09,4.803939940572384e-09,2.086363466984954e-13,2.3653568523122798e-17,1.1294840033408467e-15,2.185212200521418e-11,5.843595619978658e-10,0.0032593858856737688,7.464731503442623e-11,1.3700216307515987e-09,2.0781838575187623e-17,6.704752669511477e-17,9.52528408875643e-11,2.846967065154655e-11,3.76,0.0,0.8473213573384228,0.9999986226799703,2.1998887570319216e-07,5.263755149524444e-12,0.0032594103655951005,1.3678905978595896e-07,3.789494078816741e-06,8.033458952510184e-08,1.8702285491366342e-13,2.5308744638634823e-13,2.476115334605529e-13
4.115045077402789e-07,0.6962457738752575,1.048037594221214e-06,1.5114537483055453e-08,7.358530018040358e-08,2.6763961081503824e-06,0.0,0.0,1.2374194389953776e-06,8.70082262920661e-10,1.574506657405863e-08,4.501392763249722e-12,1.3859139398320089e-08,7.007550722409263e-22,3.716967424436131e-16,1.097695621485995e-11,9.745642713584373e-11,3.5760701511983377e-10,6.619173444819226e-17,3.1034335343247707e-17,3.3349886027419663e-09,4.922278071825312e-09,2.2141339005363312e-13,2.6259521630806764e-17,1.2216021536424784e-15,2.3891240357675006e-11,6.171147918952016e-10,0.003329475455841392,7.910755641280842e-11,1.4215866573946047e-09,2.2796618845418326e-17,7.197797076497004e-17,1.0179758020047433e-10,3.07233127347928e-11,3.76,0.0,0.8472511039916478,0.9999985863367188,2.3192018099968953e-07,5.7941825692715595e-12,0.0033295010277118765,1.4012339788418111e-07,3.947159847159655e-06,8.201907957842673e-08,2.0181863765926944e-13,2.747876087536483e-13,2.727374904741906e-13
4.201839273548244e-07,0.6962544855753587,1.075255500973075e-06,1.5524095381172027e-08,7.577458138740323e-08,2.8004282012437465e-06,0.0,0.0,1.265869901636579e-06,9.082719397116617e-10,1.6696653985263737e-08,4.871327435187027e-12,1.4332875930772332e-08,7.6526958766134765e-22,3.948560781834535e-16,1.1616868598472473e-11,1.0489152309514348e-10,3.8456764643015573e-10,7.277235401227811e-17,3.370756892782016e-17,3.501068722358547e-09,5.040615206599825e-09,2.3465489144012446e-13,2.9091100050189766e-17,1.3190657998507922e-15,2.606877623461337e-11,6.509584113810759e-10,0.003399559191029895,8.373359857863803e-11,1.4740692761403663e-09,2.4957768679828645e-17,7.71533129785922e-17,1.0862670351018004e-10,3.310223535233827e-11,3.76,0.0,0.8471808527810639,0.9999985496718105,2.4420941716765984e-07,6.3654511846616626e-12,0.0033995858803125886,1.4348545973211997e-07,4.108457219468106e-06,8.371756292185772e-08,2.1746477892795695e-13,2.9788369397717957e-13,2.998305848138643e-13
4.3754276658391536e-07,0.6962719081570243,1.1303824229252139e-06,1.635383636005836e-08,8.02097807414599e-08,3.058052590313689e-06,0.0,0.0,1.3231115926360093e-06,9.872737114608763e-10,1.869652887451544e-08,5.675879383262425e-12,1.5288068430818496e-08,9.087075011634654e-22,4.443359461038702e-16,1.2963603372731955e-11,1.2097920093174028e-10,4.427708111887586e-10,8.74535140990789e-17,3.9555672183774825e-17,3.846719420120838e-09,5.277282647784126e-09,2.625566935602128e-13,3.5490275633423634e-17,1.5307975913380597e-15,3.0862973113225957e-11,7.219660216142491e-10,0.003539709156801477,9.349476521428038e-11,1.581821693134757e-09,2.9748639887429975e-17,8.82660353437151e-17,1.2315899426123862e-10,3.82528669830965e-11,3.76,0.0,0.8470403566453065,0.9999984753667176,2.698738593283406e-07,7.639476341302196e-12,0.0035397381578065124,1.502936553615914e-07,4.442067738698891e-06,8.715696633226223e-08,2.5143976380047696e-13,3.4851531904641363e-13,3.6037044124278e-13
4.5316572189009723e-07,0.6962875875678133,1.1807949218824977e-06,1.711287924313757e-08,8.42668352905045e-08,3.300957382917399e-06,0.0,0.0,1.3750225479610822e-06,1.0613849607137722e-09,2.060761187841761e-08,6.4777550194061116e-12,1.6155884405709074e-08,1.0557533935129676e-21,4.926589791653291e-16,1.4253573092436695e-11,1.3691860513918065e-10,5.002748533741067e-10,1.0254937441246493e-16,4.5427067908908285e-17,4.173354950576996e-09,5.490271419983487e-09,2.8932071243117077e-13,4.2174833438537976e-17,1.741586482343573e-15,3.57118647548476e-11,7.897342936831395e-10,0.0036658241711683788,1.0287636440318477e-10,1.6820254937161354e-09,3.463665146550489e-17,9.91743452264078e-17,1.3726284925277793e-10,4.3359875726755055e-11,3.76,0.0,0.8469139171180554,0.9999984073661138,2.942267073172314e-07,8.948842879954972e-12,0.0036658553410965113,1.565181191229223e-07,4.755042616725188e-06,9.030143845079495e-08,2.8526191795884025e-13,3.995031154287915e-13,4.2275255234391073e-13
4.687886771962791e-07,0.6963032661367947,1.2319752998190121e-06,1.7883734265423416e-08,8.838674421108485e-08,3.5544853511324987e-06,0.0,0.0,1.4273117189764833e-06,1.138369987906352e-09,2.262502220679175e-08,7.357879558911102e-12,1.703076795293992e-08,1.2216202834688492e-21,5.447893016099612e-16,1.5619168484451798e-11,1.5432345270872648e-10,5.629008868165901e-10,1.1960447895482783e-16,5.1916083874218664e-17,4.514914424667752e-09,5.703245425197602e-09,3.176890904480667e-13,4.9838310212423407e-17,1.9727552934700644e-15,4.110486656076901e-11,8.612459226431873e-10,0.0037919202813891458,1.1284130118556245e-10,1.7853430630521916e-09,4.011930855195192e-17,1.1098491361931275e-16,1.5236873097396075e-10,4.894027769253891e-11,3.76,0.0,0.8467874840267189,0.9999983382829051,3.197872185156824e-07,1.0427336451989282e-11,0.0037919537047630307,1.628359546563364e-07,5.08026067945386e-06,9.349304585583291e-08,3.2237215315156995e-13,4.560392421477886e-13,4.933819384137588e-13
4.84411632502461e-07,0.6963189438863407,1.2839349065250659e-06,1.8666579235611898e-08,9.25704186829001e-08,3.818794604740016e-06,0.0,0.0,1.4799844139123831e-06,1.218250853981079e-09,2.4749637918290527e-08,8.320760127034328e-12,1.7912173355467786e-08,1.4082045000384563e-21,6.009444623637012e-16,1.70621610794067e-11,1.7327437944901332e-10,6.309153717458842e-10,1.3879888876895863e-16,5.906440345117412e-17,4.8715875289617734e-09,5.916202217488942e-09,3.4769973393937073e-13,5.85873070235864e-17,2.2255056203299006e-15,4.7079872196015844e-11,9.365841542136479e-10,0.003917997487832335,1.2340743447864222e-10,1.8918318702754507e-09,4.624613851465191e-17,1.2374045582894168e-16,1.6850653426844534e-10,5.502054701819342e-11,3.76,0.0,0.8466610571845341,0.9999982681016394,3.4657384420982704e-07,1.2090197149456684e-11,0.003918033249965203,1.692485248226618e-07,5.417905477080824e-06,9.673247795609511e-08,3.6298612538894754e-13,5.185433349512363e-13,5.730482522336591e-13
5.00034587808643e-07,0.6963346208391418,1.33668523584538e-06,1.94615941254698e-08,9.681879046802655e-08,4.094045562441604e-06,0.0,0.0,1.5330459630654783e-06,1.301049951957376e-09,2.6982276806280814e-08,9.371008619943415e-12,1.8799622274653154e-08,1.6175554367409395e-21,6.613516946097195e-16,1.8584343064762583e-11,1.9385370785411859e-10,7.045904943056922e-10,1.6032363538928846e-16,6.691536824618987e-17,5.243568039846242e-09,6.129140004144853e-09,3.7939096127921264e-13,6.853655074299004e-17,2.5010688678689842e-15,5.367588718941563e-11,1.0158334153542624e-09,0.004044055790823692,1.3459295076415863e-10,2.0015516725849545e-09,5.306920870675556e-17,1.3748485956823718e-16,1.8570605247967042e-10,6.162780929070993e-11,3.76,0.0,0.8465346364020573,0.999998196806691,3.746053016301007e-07,1.395348510834123e-11,0.004044093977837286,1.7575721092210828e-07,5.768163237736897e-06,1.0002043312946078e-07,4.0732867070018304e-13,5.874553356835251e-13,6.625923370438093e-13
5.156575431148249e-07,0.6963502970182133,1.3902379317196865e-06,2.026896119390796e-08,1.011328097904406e-07,4.380400981033301e-06,0.0,0.0,1.5865017255259937e-06,1.3867900091887329e-09,2.9323704128171007e-08,1.0513342975927532e-11,1.9692696388163008e-08,1.8518859012761124e-21,7.262482852503043e-16,2.0187529444864886e-11,2.161454434342596e-10,7.842042686156776e-10,1.8438118521289168e-16,7.551403794791485e-17,5.6310539155643155e-09,6.342057469451668e-09,4.1280155271726297e-13,7.980930333198522e-17,2.8007063612125877e-15,6.093302608760456e-11,1.0990793956012077e-09,0.004170095190645639,1.4641637660078815e-10,2.114564364341325e-09,6.064321478918575e-17,1.5226325974087116e-16,2.0399702968098185e-10,6.878984696748794e-11,3.76,0.0,0.8464082214871285,0.9999981243822509,4.039005796521322e-07,1.6034097076539638e-11,0.004170135889488309,1.8236341297336414e-07,6.131222903344017e-06,1.0335761896795613e-07,4.55634114183345e-13,6.632361468773732e-13,7.629083921857701e-13
5.312804984210068e-07,0.6963659724468977,1.4446047934444084e-06,2.108886509172671e-08,1.0551344389343199e-07,4.6780259857328305e-06,0.0,0.0,1.64035709528644e-06,1.475494090001908e-09,3.177463948439934e-08,1.1752588569090238e-11,2.0591030812497666e-08,2.1135831034983476e-21,7.958819601101972e-16,2.187355999975189e-11,2.402352742467721e-10,8.700406423324507e-10,2.111859239592774e-16,8.490725237834762e-17,6.034247384084083e-09,6.554953644443756e-09,4.479707953983e-13,9.253778684796459e-17,3.1257095103197724e-15,6.889251153211796e-11,1.186409120309606e-09,0.004296115687536727,1.5889659033617494e-10,2.2309338536414263e-09,6.902557378403254e-17,1.6812211418939466e-16,2.23409210206762e-10,7.653510540298465e-11,3.76,0.0,0.8462818122448338,0.9999980508123189,4.3447894398374665e-07,1.8349782947397162e-11,0.004296158986001711,1.890685500284355e-07,6.5072761661734026e-06,1.0674475251176737e-07,5.081465891637399e-13,7.463683101296866e-13,8.749462126198583e-13
5.469034537271887e-07,0.696381647148871,1.4997977803148312e-06,2.1921492951050515e-08,1.0996167612979665e-07,4.987088101534457e-06,0.0,0.0,1.694617506808958e-06,1.5671855986801623e-09,3.433576295103224e-08,1.3093679712885118e-11,2.149430822116821e-08,2.4052203224207833e-21,8.705112848471937e-16,2.364430107130216e-11,2.66210573379685e-10,9.62389605392765e-10,2.409646614872362e-16,9.51436957700121e-17,6.453355028093521e-09,6.767827812960865e-09,4.849385242817009e-13,1.0686362462646619e-16,3.4774000254310025e-15,7.759667511755616e-11,1.2779110172696788e-09,0.004422117281691049,1.7205283316362482e-10,2.3507259620293176e-09,7.827652208881344e-17,1.8510927991007146e-16,2.439723856141415e-10,8.489269946521784e-11,3.76,0.0,0.8461554084774693,0.9999979760806957,4.6635994196365604e-07,2.091916228956226e-11,0.004422163268434968,1.9587406051439983e-07,6.896517506100444e-06,1.1018256047402974e-07,5.65120366957436e-13,8.373567085553153e-13,9.997135031089236e-13
