Time (s),Volume (m^3),N2,Ne,C2H5F(1),O2(2),H2O(3),CH4(4),OH(5),C2H4(30),HF(38),C2H4(126),H2(8),H2CC(24),HCO(15),CO(13),HO2(11),H2O2(12),C2H4F(62),H(6),CH2CHF(55),C2H4F(61),C2H3(29),CH2O(20),C2H2(23),O(7),CH2CF(69),CH2CFO(78),S(184),CH2CO(28),S(515),S(253),C2H2F(70),S(1529),S(767),S(1557),CH2F(46),CHFO(47),CH3(19),CH2F2(41),C2H2O(452),C2H5O(160),CH3F(39),CHF2(81),C2H(22),CH3O(27),C2H3F2(63),CH2CF2(56),C2H3F2(64),S(1652),S(338),CO2(14),CF2CH(72),C2HF2(71),C2HF(57),C2HF(5345),S(1655),C2F(5344),C2H5(32),C2H3F2(65),HCCO(21),S(2309)
0.002136084401781653,0.2620500915730512,3.76,0.0,0.0010013233343937249,0.11517812895129421,0.8178089278255224,0.0720424252690492,9.857329497211754e-06,0.08611163206110539,0.5975018148770126,3.312860174383199e-13,0.19330703203136693,1.1763156277943925e-08,5.949079423172901e-06,0.8449405005293047,0.0005740922116398141,0.0002249715988522829,1.9523448367856307e-05,3.220341752340196e-05,0.13870504000766948,1.7640395518426672e-05,7.780999023718459e-06,0.009565229546998516,0.021925142900707864,1.8897428989785448e-06,2.2619285659831474e-06,2.2651970836071152e-05,5.3498321163288676e-08,0.02500982612613285,1.3449446936796926e-10,0.0015020590028024634,1.7084144234736887e-06,2.434500141268939e-05,3.4277061204563826e-06,2.371433615835575e-08,0.00012462356222843268,0.002413639961542174,0.0006117419346247488,0.0022747944709248283,2.474284751081911e-10,1.0915917402600121e-10,0.01009624209386283,1.8001117556545023e-05,7.630029910614267e-09,2.633371251872298e-07,1.4390886797657316e-06,0.006073263357005785,5.106462700997934e-06,4.2093197275920137e-14,9.740494744656638e-12,0.03336547590616662,5.854593883486866e-07,3.1243483094460025e-08,0.0007526781269305836,6.983155105562993e-11,1.0284740823849639e-13,1.1878622562906563e-10,1.2892970463956779e-05,3.5101280851780176e-07,5.916594667515328e-06,6.697804946368878e-08
0.0021421732339706907,0.26207063289170873,3.76,0.0,0.0009932804350665232,0.1147084212978303,0.8181051290695599,0.07215258446843519,9.802657604929546e-06,0.08601277484723344,0.5977567166883879,3.30523898263408e-13,0.19335953228019756,1.1759933775567589e-08,5.915590726135089e-06,0.8456484202282895,0.0005711524431665677,0.0002230089373595439,1.946213116546359e-05,3.214818288574589e-05,0.13849651908234356,1.758516664856832e-05,7.765499393393247e-06,0.009526967745416757,0.02194006787688935,1.8805554043691802e-06,2.257227428773379e-06,2.2511023861602383e-05,5.310869174474943e-08,0.02491759701661488,1.3310209887074663e-10,0.0014868168022759167,1.7049104444502676e-06,2.4193155974088077e-05,3.4029822330129644e-06,2.346847646773942e-08,0.00012438812193567848,0.002397144859914641,0.0006104809054061813,0.0022682230728619823,2.4651437670572755e-10,1.0842733987341806e-10,0.010086311409769224,1.7942587165047573e-05,7.604761961397446e-09,2.614330436643014e-07,1.437426753928317e-06,0.006081606008773661,5.109810814247579e-06,4.187547911828482e-14,9.677682138803217e-12,0.033419359078142766,5.838379211182341e-07,3.115827927378302e-08,0.0007532620789108647,6.988574962441149e-11,1.0178113537902141e-13,1.1836035925187226e-10,1.2857213969810163e-05,3.5062819187763573e-07,5.89597899999097e-06,6.673426663914998e-08
0.0021482620661597285,0.26209103498893355,3.76,0.0,0.0009853484877469394,0.11424179414327064,0.8183991873632314,0.07226221878175948,9.748550830556488e-06,0.08591447390920952,0.5980097716083151,3.2976954508514075e-13,0.19341174577356085,1.1756767801331003e-08,5.882417335333014e-06,0.8463517489122794,0.0005682395477459322,0.00022107224557149166,1.940138985608277e-05,3.2093456139741036e-05,0.13828929519897454,1.7530453407838184e-05,7.75016848498112e-06,0.00948893352041559,0.02195493963751287,1.8714554915635427e-06,2.2525857680159105e-06,2.237170302523418e-05,5.272350836000981e-08,0.024825726472772633,1.3172997535439438e-10,0.0014718090553710419,1.7014466934080924e-06,2.4042993109601795e-05,3.3785778667478485e-06,2.3226126074568194e-08,0.00012415541388609972,0.002380854462499493,0.0006092250927801872,0.0022617021810122815,2.4560387349363494e-10,1.0770370865369765e-10,0.010076407526888338,1.7884668180506517e-05,7.579697931503166e-09,2.595493600983609e-07,1.4357784672067068e-06,0.006089881931820636,5.113134136259306e-06,4.1659939469589126e-14,9.61557102190674e-12,0.03347296084587659,5.822256563049493e-07,3.107355134130401e-08,0.000753842626787565,6.993963212803177e-11,1.0073008241691727e-13,1.1793819018538295e-10,1.2821772368237631e-05,3.502467380600325e-07,5.875517633596607e-06,6.649216542854559e-08
0.0021543508983487662,0.2621112994957591,3.76,0.0,0.000977525582850671,0.11377821364187655,0.81869112750794,0.07237133216477858,9.694999979747631e-06,0.0858167232397693,0.5982610033601481,3.290228205758548e-13,0.19346367589836733,1.1753657148071238e-08,5.849554563356072e-06,0.8470505358046599,0.0005653531252403423,0.00021916104066643829,1.9341215161825568e-05,3.203922876867944e-05,0.13808335414890255,1.747624753262772e-05,7.73500350863775e-06,0.009451124869568948,0.02196975885637663,1.8624417798293731e-06,2.248002625869706e-06,2.2233979935452846e-05,5.2342694088112704e-08,0.02473421478260029,1.3037768658175022e-10,0.0014570314608592107,1.6980225116156133e-06,2.3894484198238706e-05,3.3544868000305506e-06,2.2987216528189803e-08,0.00012392539390895202,0.002364764905042839,0.0006079744557066174,0.0022552313382005057,2.446969672415474e-10,1.0698814141414166e-10,0.010066530582651981,1.782735115021575e-05,7.554834795891563e-09,2.5768575630843427e-07,1.4341435962401892e-06,0.006098091847146749,5.1164327481451734e-06,4.1446542452259176e-14,9.554148572676009e-12,0.03352628390617682,5.80622494618657e-07,3.098929421989414e-08,0.0007544198120822669,6.99932024228935e-11,9.969395154415366e-14,1.1751965926937916e-10,1.278664073322001e-05,3.498683948524311e-07,5.855208648032643e-06,6.625172691465446e-08
0.002160439730537804,0.26213142801538764,3.76,0.0,0.0009698098556696844,0.11331764657596913,0.8189809738282979,0.07247992852130933,9.641996079812172e-06,0.08571951694499452,0.5985104351769094,3.2828359412660896e-13,0.19351532597980378,1.1750600640654412e-08,5.816997826615407e-06,0.8477448292279604,0.0005624927844405232,0.00021727485261472326,1.9281598017853628e-05,3.198549245071169e-05,0.13787868198752604,1.742254094975022e-05,7.720001739101012e-06,0.00941353981910363,0.02198452619405569,1.8535129208175837e-06,2.243477067050248e-06,2.2097826903697386e-05,5.196617717941401e-08,0.024643062174296616,1.2904486081501582e-10,0.0014424798108924816,1.6946372557088162e-06,2.3747601324786292e-05,3.330702985265391e-06,2.275168318325289e-08,0.0001236980188253022,0.0023488724289030915,0.0006067289536666736,0.0022488100925982394,2.437936590944474e-10,1.0628050579912326e-10,0.010056680706760895,1.7770626830397437e-05,7.530169599429827e-09,2.558419228223235e-07,1.4325219222295112e-06,0.006106236464150589,5.119706729350144e-06,4.123525478613071e-14,9.49340419126945e-12,0.03357933090996672,5.790283388639837e-07,3.090550293551742e-08,0.0007549936755061115,7.004646429010829e-11,9.867246331427206e-14,1.171047157723311e-10,1.2751814249441371e-05,3.4949311094163805e-07,5.835050159844944e-06,6.601293254430775e-08
0.002165919679507938,0.26214942870985963,3.76,0.0,0.0009629558218114439,0.11290568559858473,0.8192400651363738,0.07257722638198946,9.59475291695727e-06,0.08563249191165681,0.5987334037976272,3.2762459299837373e-13,0.1935615743299174,1.1747895124385169e-08,5.787954695068274e-06,0.8483658908310021,0.000559940459203877,0.00021559829131421085,1.9228411921858117e-05,3.193754283513653e-05,0.13769555056361937,1.7374625352923518e-05,7.706637470837592e-06,0.00937990283669476,0.021997772978181968,1.8455484000138288e-06,2.2394525369742434e-06,2.1976609090589676e-05,5.163092596290266e-08,0.02456133199744729,1.2786163942232022e-10,0.0014295730827509658,1.69162328360764e-06,2.3616774321322046e-05,3.3095553497863496e-06,2.2542536280312474e-08,0.0001234956075014819,0.002334734656476001,0.0006056123591507703,0.0022430730067475066,2.4298375881702545e-10,1.0565030582338769e-10,0.010047839064839874,1.7720074186785238e-05,7.50813774864585e-09,2.5419912391166043e-07,1.4310735205163896e-06,0.0061135113692320315,5.122632318814924e-06,4.1046871231033114e-14,9.439304190302547e-12,0.03362683935052126,5.776012190361926e-07,3.0830484996236233e-08,0.0007555073455860811,7.009413934827002e-11,9.776541071709013e-14,1.167342879594155e-10,1.2720727399296146e-05,3.491579293704368e-07,5.817034659162603e-06,6.579940820942073e-08
0.0021713996284780717,0.262167321681951,3.76,0.0,0.0009561858054089635,0.11249611541285581,0.8194974971002276,0.07267411137340617,9.547939330432071e-06,0.0855458989370529,0.5989549494227454,3.269714665493388e-13,0.19360760086079712,1.1745231703145465e-08,5.759152573141982e-06,0.8489833856136264,0.0005574086727435043,0.00021394129119740258,1.9175663824665147e-05,3.1889978405238513e-05,0.13751342591233484,1.7327102051652443e-05,7.693401296527333e-06,0.00934644398028469,0.02201097873349299,1.8376505865508172e-06,2.2354732417507256e-06,2.1856621623608625e-05,5.129904546592818e-08,0.0244798929307705,1.2669360375175502e-10,0.0014168430477120668,1.6886398731644046e-06,2.348722262453659e-05,3.2886475640416697e-06,2.2336026128302305e-08,0.0001232952736111043,0.0023207509071437177,0.0006044998624337021,0.0022373754081935608,2.4217677390787017e-10,1.0502632960243112e-10,0.010039019535373972,1.7669987755154382e-05,7.486261766285365e-09,2.525718740931818e-07,1.4296354756443459e-06,0.006120734455325328,5.125538065248759e-06,4.0860144773118575e-14,9.385735832228911e-12,0.03367412818954127,5.761812458778648e-07,3.075583680813148e-08,0.0007560183862768748,7.014157027575488e-11,9.686979344128314e-14,1.1636668284523051e-10,1.2689880474880405e-05,3.4882514795880536e-07,5.7991382155172546e-06,6.558718764119339e-08
0.0021768795774482056,0.262185108006082,3.76,0.0,0.0009494985229708676,0.11208891287255948,0.8197532866415067,0.07277058625227467,9.501549152623326e-06,0.08545973391742755,0.5991750881557468,3.2632412381495833e-13,0.19365340789097552,1.1742609572255443e-08,5.730588296119213e-06,0.8495973472689691,0.0005548971550253659,0.00021230353123676896,1.912334747142104e-05,3.184279340404115e-05,0.13733229831777585,1.727996547351342e-05,7.6802913332676e-06,0.009313161860176927,0.022024143919050384,1.8298185516915388e-06,2.2315385359824065e-06,2.1737845511628297e-05,5.0970485060527596e-08,0.024398745039988613,1.255404880869636e-10,0.0014042867981026983,1.6856865801311281e-06,2.3358927090089064e-05,3.2679755117386518e-06,2.2132107658385684e-08,0.0001230969873158853,0.0023069186184341184,0.0006033914347242992,0.0022317169768593745,2.4137270427831575e-10,1.0440848488964435e-10,0.010030222199997559,1.7620361150461513e-05,7.46453961600889e-09,2.5095995881394384e-07,1.4282076346092993e-06,0.006127906219719229,5.128424017435135e-06,4.067505184522018e-14,9.332691122675865e-12,0.03372119928111859,5.747683519172102e-07,3.0681554912561745e-08,0.0007565268258790715,7.018875970099628e-11,9.598541596732357e-14,1.1600186281352522e-10,1.2659270145623479e-05,3.484947308004167e-07,5.781359514889588e-06,6.53762578408314e-08
0.0021823595264183395,0.2622027887918445,3.76,0.0,0.0009428927155046617,0.11168405517896608,0.820007450418729,0.0728666537460243,9.455576331209919e-06,0.08537399281163721,0.5993938358301013,3.256824761230495e-13,0.19369899770457352,1.174002794366884e-08,5.702258756867466e-06,0.8502078089919266,0.0005524056409125501,0.0002106846972915988,1.907145673162666e-05,3.179598217621318e-05,0.13715215821011195,1.7233210155710555e-05,7.667305736613013e-06,0.00928005510279434,0.022037268986619677,1.8220513838624018e-06,2.2276477876674737e-06,2.1620262161159426e-05,5.064519581604651e-08,0.02431788835857245,1.2440203875487384e-10,0.0013919014783684899,1.682762969382022e-06,2.3231868953752925e-05,3.2475351701189994e-06,2.1930737498239264e-08,0.00012290071932704935,0.0022932352846812653,0.0006022870475542305,0.0022260973957556533,2.4057154953131864e-10,1.0379668198545308e-10,0.010021447136214837,1.7571188101408667e-05,7.4429692800241476e-09,2.493631688926578e-07,1.4267898476872696e-06,0.006135027153199933,5.131290230953153e-06,4.0491569519890274e-14,9.280162424346584e-12,0.033768054453807934,5.733624696164803e-07,3.060763586280142e-08,0.0007570326922460476,7.02357102108645e-11,9.511209031275323e-14,1.1563979127549918e-10,1.2628893145405976e-05,3.481666428647665e-07,5.763697264386055e-06,6.51666060517694e-08
0.0021878394753884734,0.2622203651220777,3.76,0.0,0.00093636714690842,0.11128151985934219,0.8202600048436561,0.07296231655450028,9.410014930598468e-06,0.08528867163727843,0.5996112080261239,3.2504643604129887e-13,0.19374437255339597,1.1737486044211878e-08,5.674160905986674e-06,0.8508148035099021,0.0005499338698732597,0.00020908448168007452,1.9019985575840912e-05,3.174953913597482e-05,0.1369729961565993,1.718683072513769e-05,7.654442686658339e-06,0.00924712234971696,0.0220503543811282,1.8143481888394791e-06,2.223800373369292e-06,2.1503853359374267e-05,5.0323129144415105e-08,0.024237322889911556,1.232780017731607e-10,0.001379684282006656,1.679868611913504e-06,2.310602981865567e-05,3.227322603618962e-06,2.173187259936359e-08,0.00012270644083474654,0.002279698453217553,0.0006011866727494306,0.0022205163508253445,2.3977330899377185e-10,1.0319083229731931e-10,0.01001269441770034,1.7522462444886247e-05,7.4215487816903814e-09,2.47781297837115e-07,1.4253819649701479e-06,0.006142097740451423,5.134136749875488e-06,4.030967510760613e-14,9.22814203608337e-12,0.0338146955121411,5.719635328015291e-07,3.0534076261415105e-08,0.0007575360128124433,7.028242435333023e-11,9.424962968058144e-14,1.1528043170071924e-10,1.259874625713834e-05,3.478408490220124e-07,5.746150188661473e-06,6.495821965783024e-08
0.0021933194243586073,0.26223783804386064,3.76,0.0,0.0009299206020512957,0.11088128474048291,0.8205109661015134,0.07305757735208511,9.364859116435748e-06,0.08520376646588759,0.5998272200918919,3.2441591795296514e-13,0.19378953465946208,1.1734983114946676e-08,5.6462917401662545e-06,0.8514183631209101,0.0005474815855873499,0.0002075025825823377,1.8968928074339088e-05,3.1703458797115606e-05,0.13679480285042261,1.7140821897148764e-05,7.641700393828404e-06,0.009214362256515602,0.022063400541213127,1.8067080868797018e-06,2.2199956797215696e-06,2.1388601209941087e-05,5.000423775325904e-08,0.02415704860995142,1.2216813239841375e-10,0.00136763244764019,1.6770030856064208e-06,2.2981391615298684e-05,3.207333956136545e-06,2.1535471156227056e-08,0.00012251412351115549,0.002266305719674965,0.0006000902824261188,0.0022149735307321872,2.3897798172927503e-10,1.0259084922613037e-10,0.01000396411463831,1.7474178116857112e-05,7.400276176390492e-09,2.462141432567003e-07,1.4239838397030731e-06,0.006149118460520967,5.136963617814123e-06,4.0129346441945084e-14,9.176622550297096e-12,0.03386112423856771,5.705714760824162e-07,3.0460872768421755e-08,0.000758036814628038,7.032890464061594e-11,9.339785284643341e-14,1.149237485999959e-10,1.2568826316186273e-05,3.4751731485158265e-07,5.728717029571741e-06,6.475108623400307e-08
0.002198799373328741,0.26225520863737406,3.76,0.0,0.0009235518896505708,0.1104833279909652,0.8207603501190119,0.07315243878407365,9.32010316833592e-06,0.08511927343057568,0.6000418871103604,3.237908377741189e-13,0.19383448621075902,1.1732518410252222e-08,5.6186483129871184e-06,0.8520185196325952,0.0005450485365429793,0.00020593870496954405,1.891827840274476e-05,3.165773573689782e-05,0.13661756912853684,1.7095178479840697e-05,7.6290770974815736e-06,0.009181773494793589,0.02207640789833882,1.7991302146709845e-06,2.2162331041128047e-06,2.127448822032687e-05,4.968847522880952e-08,0.024077065463488007,1.2107219038312474e-10,0.0013557432655389031,1.6741659754487768e-06,2.2857936662013262e-05,3.187565462054465e-06,2.1341492304224083e-08,0.00012232373947815254,0.0022530547347652755,0.0005989978488548145,0.0022094686272698086,2.381855665112742e-10,1.0199664787300111e-10,0.009995256293273283,1.7426329164697847e-05,7.379149538283993e-09,2.446615067817427e-07,1.4225953257769994e-06,0.0061560897860211,5.139770873759587e-06,3.9950561706273993e-14,9.12559662487438e-12,0.03390734239024708,5.691862342592657e-07,3.0388022044271435e-08,0.0007585351243038604,7.037515354417175e-11,9.255658253743909e-14,1.1456970662554024e-10,1.253913020833855e-05,3.4719600613287877e-07,5.711396544018674e-06,6.454519353514095e-08
0.002204279322298875,0.26227247790922087,3.76,0.0,0.0009172598409707699,0.11008762810355326,0.8210081725779552,0.0732469034680064,9.275741480960238e-06,0.08503518872279796,0.6002552239135952,3.2317111316440416e-13,0.19387922936292956,1.1730091202816817e-08,5.5912277318978565e-06,0.852615304387875,0.0005426344757367616,0.00020439256011443562,1.886803084822624e-05,3.161236464867974e-05,0.13644128596418592,1.7049895380990795e-05,7.616571072167554e-06,0.009149354751392256,0.022089376877172835,1.791613726025773e-06,2.212512056836178e-06,2.116149723158196e-05,4.937579588968947e-08,0.02399737336600086,1.1998993920751828e-10,0.0013440140749826723,1.671356875134886e-06,2.273564762657259e-05,3.1680134407149734e-06,2.114989577447392e-08,0.00012213526137458668,0.002239943200892791,0.0005979093445648425,0.002204001335230187,2.373960618371493e-10,1.0140814481428924e-10,0.009986571016138987,1.7378909741844623e-05,7.3581669923881276e-09,2.4312319290685757e-07,1.421216279594767e-06,0.006163012183434288,5.142558556002009e-06,3.9773299519219e-14,9.075057074934577e-12,0.03395335170035604,5.678077439597776e-07,3.031552083701968e-08,0.0007590309680350926,7.042117349682672e-11,9.172564411577619e-14,1.1421827142677983e-10,1.2509654878725008e-05,3.468768891665271e-07,5.694187509715862e-06,6.43405294575838e-08
0.002209759271269009,0.2622896468825275,3.76,0.0,0.0009110433083221498,0.1096941638746789,0.8212544489309355,0.07334097399523785,9.231768547623251e-06,0.08495150858861789,0.6004672450991323,3.225566634342819e-13,0.19392376624125715,1.1727700781080662e-08,5.564027148935635e-06,0.8532087482944556,0.0005402391603764802,0.00020286386511387397,1.8818179805817498e-05,3.156734035018587e-05,0.1362659444582406,1.700496760408895e-05,7.604180628434384e-06,0.009117104727525364,0.02210230789602181,1.784157789244922e-06,2.2088319595332508e-06,2.104961139904245e-05,4.9066155065592e-08,0.023917972205807336,1.1892114904596017e-10,0.0013324422612033368,1.6685753863792563e-06,2.26145074968182e-05,3.1486742902470864e-06,2.0960642347754263e-08,0.00012194866235513022,0.002226968868383079,0.0005968247423780186,0.0021985713522469355,2.3660946594821504e-10,1.008252583102817e-10,0.009977908342326121,1.7331914099197195e-05,7.337326696180998e-09,2.415990098863557e-07,1.419846562274669e-06,0.006169886113470804,5.145326711052018e-06,3.959753889072874e-14,9.024996867032385e-12,0.033999153879587504,5.664359425230596e-07,3.0243365943962854e-08,0.0007595243716273533,7.046696689522305e-11,9.090486750645858e-14,1.1386940913937149e-10,1.2480397331822857e-05,3.465599313792632e-07,5.677088724962231e-06,6.413708207346957e-08
0.002215239220239143,0.26230671655540627,3.76,0.0,0.0009049011643873228,0.10930291439561433,0.8214991944080501,0.07343465293158785,9.18817896349192e-06,0.08486822932712429,0.600677965036951,3.2194740943540314e-13,0.19396809894153627,1.1725346446233734e-08,5.537043770174926e-06,0.8537988818373808,0.0005378623518071368,0.0002013523426973683,1.876871976710849e-05,3.152265771185785e-05,0.13609153583552197,1.696039023793824e-05,7.591904101457318e-06,0.009085022138392572,0.02211520136702314,1.7767615878448283e-06,2.205192241684046e-06,2.093881421547171e-05,4.8759508930662816e-08,0.02383886184500841,1.1786559403876412e-10,0.0013210252541437924,1.6658211165093194e-06,2.2494499580771715e-05,3.1295444848198774e-06,2.077369355080503e-08,0.00012176391602866885,0.0022141295338402017,0.0005957440154304659,0.0021931783787398225,2.35825776841004e-10,1.0024790818523023e-10,0.009969268327614892,1.7285336584794603e-05,7.316626825081428e-09,2.4008876941520476e-07,1.41848603496612e-06,0.006176712031234979,5.148075380609124e-06,3.942325922140776e-14,8.975409094305539e-12,0.03404475061675955,5.650707679988392e-07,3.0171554190790364e-08,0.0007600153605087955,7.05125361009222e-11,9.009408584566554e-14,1.1352308644279187e-10,1.2451354619181887e-05,3.462451002780688e-07,5.660099004405001e-06,6.393483963010389e-08
0.0022207191692092767,0.2623236879125051,3.76,0.0,0.0008988323020256621,0.10891385905050267,0.8217424240184972,0.0735279428174433,9.144967427507826e-06,0.08478534729007256,0.6008873978711395,3.213432734016115e-13,0.19401222953022196,1.172302751257762e-08,5.51027485259574e-06,0.8543857350818749,0.0005355038154584994,0.0001998577211789558,1.871964531328446e-05,3.147831166644161e-05,0.13591805144400332,1.691615845089699e-05,7.5797398475290465e-06,0.009053105713095888,0.022128057696181768,1.769424320709635e-06,2.2015923416667795e-06,2.0829089498187175e-05,4.845581445682016e-08,0.023760042119781014,1.168230531362006e-10,0.0013097605282360804,1.6630936786751002e-06,2.2375607507345477e-05,3.110620573735679e-06,2.0589011686173992e-08,0.00012158099643049432,0.002201423039637926,0.0005946671371787044,0.0021878221179204567,2.3504499226891195e-10,9.967601573085114e-11,0.009960651024528595,1.723917164422642e-05,7.296065595729351e-09,2.385922863930987e-07,1.4171345587323976e-06,0.006183490386255909,5.150804592798298e-06,3.925044029279218e-14,8.926286979002628e-12,0.0340901435789341,5.637121593741988e-07,3.0100082450048184e-08,0.0007605039597327382,7.055788344067098e-11,8.929313564646587e-14,1.1317927061511957e-10,1.2422523835743939e-05,3.4593236324466745e-07,5.643217177809089e-06,6.373379053514591e-08
0.002231679067149545,0.2623573395500392,3.76,0.0,0.0008869100923125398,0.10814224974089377,0.8222243945893982,0.07371336547322992,9.059657749729785e-06,0.0846207605554832,0.6013024576947319,3.2015005145538994e-13,0.19409989249353946,1.1718493173712765e-08,5.4573696282403905e-06,0.8555497188688432,0.0005308406410493915,0.0001969181214629507,1.8622631961905152e-05,3.139060964346979e-05,0.135573821352789,1.6828712710798136e-05,7.555741754863688e-06,0.008989766339619757,0.022153660522814013,1.754923448477279e-06,2.1945098082957563e-06,2.061279423503605e-05,4.785711246439266e-08,0.02360327379504591,1.147761539961822e-10,0.001287678037027778,1.6577177913468141e-06,2.2141106942953696e-05,3.073376997724128e-06,2.022630201851904e-08,0.00012122053572118159,0.002176400164867952,0.0005925248215595876,0.0021772185611303348,2.334921265563912e-10,9.854829632064068e-11,0.009943484747529614,1.7148057731998838e-05,7.255352054512753e-09,2.356398685880257e-07,1.4144582253778743e-06,0.006196906178499149,5.1562047998908635e-06,3.890910545962495e-14,8.82941323563064e-12,0.03418032473913981,5.610143994092901e-07,2.9958146693010014e-08,0.000761474087577761,7.064792165803284e-11,8.7720093261236e-14,1.1249903112648424e-10,1.2365486696069367e-05,3.453130460429646e-07,5.609772606349813e-06,6.33352267814307e-08
0.002241542975295786,0.2623872993792601,3.76,0.0,0.0008764200218709624,0.10745510435238288,0.822653129988286,0.07387894028261116,8.984120691332143e-06,0.08447395545761309,0.6016717470169027,3.1909290480747836e-13,0.19417811807910937,1.171452673738953e-08,5.410461754907223e-06,0.8565863788553202,0.0005267040029361702,0.00019432766839638755,1.853658622336123e-05,3.131278009408546e-05,0.13526709081224422,1.6751146674807594e-05,7.534511586589588e-06,0.008933316715660732,0.022176579991917484,1.7420664578996799e-06,2.1882662863899737e-06,2.0421640194539247e-05,4.732796024210417e-08,0.023463174121732853,1.1297633166396954e-10,0.0012683001532905064,1.652967524007071e-06,2.1933714658510144e-05,3.0405288082296974e-06,1.9907254147421147e-08,0.00012090211685952369,0.0021543131532353638,0.0005906096383134672,0.002167797996859465,2.321044535756853e-10,9.755125432930151e-11,0.009928113234700045,1.7067412391767688e-05,7.2191666785188435e-09,2.3302795196104265e-07,1.4120791483712153e-06,0.006208822123978702,5.1609988000998975e-06,3.860670416932853e-14,8.743753991225301e-12,0.03426080715956781,5.586082745157038e-07,2.983153680421148e-08,0.0007623392738409313,7.07282199169536e-11,8.633640842061175e-14,1.1189507140303095e-10,1.2314849951832167e-05,3.447625098556557e-07,5.580030084657474e-06,6.298048750045505e-08
0.002251406883442027,0.2624169553415651,3.76,0.0,0.0008661510525844049,0.10677476031056689,0.8230771776319583,0.0740432929396958,8.909730319643735e-06,0.08432838295976096,0.602037076115572,3.1805119667500523e-13,0.19425571965518768,1.1710664944519672e-08,5.3642080911581835e-06,0.8576128596555818,0.0005226230977806211,0.00019178799375716026,1.8451709778642815e-05,3.123596641577687e-05,0.13496322567744032,1.667462896469727e-05,7.513620963682081e-06,0.008877386320509368,0.022199385164385486,1.7293885754155415e-06,2.182143499141758e-06,2.0233723015307043e-05,4.6807738663500304e-08,0.023324012435104784,1.1121544700245278e-10,0.0012493783576674406,1.6482984900077853e-06,2.1729696937118813e-05,3.0082973262407567e-06,1.9595000032571856e-08,0.00012058923240270279,0.002132624985968719,0.0005887065225186154,0.002158491892204084,2.3072614577562713e-10,9.657073693621413e-11,0.009912815983213965,1.6988021602823297e-05,7.183404015753539e-09,2.3045787571543058e-07,1.409727355504518e-06,0.006220590708110251,5.165730290326643e-06,3.8308737243618054e-14,8.659503746023825e-12,0.03434065430840197,5.562225099157801e-07,2.970598176041606e-08,0.0007631970906692399,7.080783397607438e-11,8.49821874398292e-14,1.1129874886530904e-10,1.2264856923583509e-05,3.442182795499341e-07,5.550619685515146e-06,6.262944134994895e-08
0.002261270791588268,0.26244631269531754,3.76,0.0,0.0008560974100718419,0.10610110740115745,0.8234966175135825,0.07420643737715862,8.83645902205132e-06,0.08418402358437382,0.6023985197856234,3.1702452385030425e-13,0.19433270826335058,1.1706904261428521e-08,5.318594221461753e-06,0.8586293222503026,0.0005185966955270603,0.00018929770061781992,1.8367974301348397e-05,3.116014209537764e-05,0.1346621797011129,1.6599134310125465e-05,7.4930612994227344e-06,0.008821968225490993,0.02222207819868147,1.7168856126188223e-06,2.176138516807286e-06,2.0048958919150887e-05,4.6296224679890846e-08,0.023185786920167695,1.0949237004070302e-10,0.0012308994480183988,1.6437086691164353e-06,2.1528968923556593e-05,2.976664934646679e-06,1.9289346519835038e-08,0.00012028174611700604,0.00211132460943001,0.0005868153279721845,0.002149298614828958,2.2935718198210494e-10,9.560633563590845e-11,0.009897593191649044,1.6909856204484e-05,7.1480546641795985e-09,2.2792867161832667e-07,1.407402116804651e-06,0.006232214359531072,5.170399450571733e-06,3.80150991890987e-14,8.576627330467417e-12,0.03441987516007191,5.538567781747727e-07,2.958146477769929e-08,0.000764047671383747,7.088677621682777e-11,8.365659263314996e-14,1.1070989133071095e-10,1.2215492378654053e-05,3.436801837542796e-07,5.5215351621289835e-06,6.228202613966732e-08
0.0022711346997345092,0.2624753765474826,3.76,0.0,0.0008462535013080503,0.10543403810589591,0.8239115276014882,0.07436838728578725,8.76428007458131e-06,0.08404085833743105,0.6027561507615843,3.1601249650346783e-13,0.19440909467171735,1.1703241277646799e-08,5.273606171547503e-06,0.859635923755492,0.0005146236029709918,0.00018685544129591963,1.8285352338092034e-05,3.108528135423627e-05,0.13436390776936255,1.6524638215845264e-05,7.472824258569727e-06,0.008767055633894572,0.02224466119702924,1.7045535140894934e-06,2.1702484943918725e-06,1.9867266954260727e-05,4.5793202624947006e-08,0.02304849553888022,1.0780601186292305e-10,0.0012128506345136087,1.6391961003982052e-06,2.13314485753793e-05,2.9456146720702073e-06,1.8990107406891822e-08,0.00011997952581450416,0.0020904013707537393,0.000584935911036261,0.0021402165598790593,2.2799753893308217e-10,9.465765532510043e-11,0.009882445030726578,1.683288790214619e-05,7.113109494962088e-09,2.2543940106215084e-07,1.4051027178863144e-06,0.006243695454368676,5.175006443590705e-06,3.772568789989717e-14,8.495090738899326e-12,0.03449847848664444,5.515107596685057e-07,2.9457969467176947e-08,0.0007648911458725353,7.096505870173497e-11,8.235881646109247e-14,1.1012833175606795e-10,1.2166741533637283e-05,3.4314805481875574e-07,5.492770422815586e-06,6.193818116119383e-08
