Time (s),Volume (m^3),N2,Ne,C2H5F(1),O2(2),H2O(3),CH4(4),OH(5),C2H4(30),HF(38),C2H4(126),H2(8),H2CC(24),HCO(15),CO(13),HO2(11),H2O2(12),C2H4F(62),H(6),CH2CHF(55),C2H4F(61),C2H3(29),CH2O(20),C2H2(23),O(7),CH2CF(69),CH2CFO(78),S(184),CH2CO(28),S(515),S(253),C2H2F(70),S(1529),S(767),S(1557),CH2F(46),CHFO(47),CH3(19),CH2F2(41),C2H2O(452),C2H5O(160),CH3F(39),CHF2(81),C2H(22),CH3O(27),C2H3F2(63),CH2CF2(56),C2H3F2(64),S(1652),S(338),CO2(14),CF2CH(72),C2HF2(71),C2HF(57),C2HF(5345),S(1655),C2F(5344),C2H5(32),C2H3F2(65),HCCO(21),S(2309),CH3CO(34),C2H6(31),CH2(S)(25),C2H2F2(58),CHF(40),CF(50),CH2(T)(18),S(6270),CH2O2(383),CHO2(142),F(37)
0.0009909677439016596,0.4479068805456699,3.76,0.0,0.00010286767403227436,0.1266477964141061,0.6763672861515152,0.09816881382361052,2.386374418248479e-05,0.0383619073085466,0.5847233458782508,3.2762591623857957e-12,0.45279539616847425,1.2390987801367086e-07,5.873304494271156e-06,0.9559215754116798,0.0003340726944932058,2.6285690048516232e-05,1.3515879068542856e-05,0.00022654200088660962,0.1089860040220477,1.4264202254800413e-05,1.1777806063574626e-05,0.0018065667685708536,0.03150667994823393,9.905762373950242e-06,1.150435860961154e-05,3.900634704469934e-05,5.222724486461838e-09,0.006254617850367087,6.233806638215631e-11,0.00012075338577096072,8.83974259954237e-06,1.499693517269797e-05,4.958891719260312e-07,2.8971975479965135e-09,0.0010795710904135565,0.0019330060680914304,0.0011247227753333796,0.008111140105852491,5.99320652164374e-10,3.156003871206456e-11,0.016992741542608436,0.0002646621662778846,9.437222497453439e-08,1.1564598309231569e-07,4.727383400154083e-06,0.02566880172370462,2.0106913974601802e-05,3.39279837267789e-13,4.402206128217675e-11,0.05173580689832371,6.094464394810184e-06,4.53687869552204e-07,0.0065306239108929905,4.572912227324964e-09,3.154728708065586e-14,7.610395293271668e-09,6.81710356251364e-06,1.6499462531604454e-06,1.3984811231975958e-05,2.2552303581649243e-08,5.055649270786023e-09,0.0029764066377441657,1.2419153138775532e-08,0.0004919671764992944,2.9897080747008615e-06,5.866126979254e-05,3.4150901677867773e-07,9.023721750652274e-13,1.394459283933327e-13,1.73664169234876e-09,6.439042806062737e-09
0.0009944810851095207,0.4479438561739002,3.76,0.0,0.00010249689088334914,0.1260672449366547,0.6767612186617722,0.09818406991608569,2.3757618351551626e-05,0.038301067411079,0.5850606909532009,3.2692063204977014e-12,0.45285939658943175,1.2388955990918938e-07,5.8364275517839445e-06,0.9566128378818158,0.00033215856975087667,2.6073629072074437e-05,1.345578909683166e-05,0.00022619497613531587,0.1086744696082438,1.4200824481313391e-05,1.1757600811183234e-05,0.0017969538282999766,0.03154960841696091,9.854789192205612e-06,1.1484321355990118e-05,3.8754442987771e-05,5.175246617214175e-09,0.0062168304666330105,6.164648439482225e-11,0.00011985891226020003,8.817683721221211e-06,1.4889364371693795e-05,4.918609811645457e-07,2.8629944920509718e-09,0.0010772450082351156,0.0019197558468237014,0.0011220259991197587,0.008106233696787965,5.957158197984606e-10,3.136302398281423e-11,0.016973337055666587,0.00026422865954830056,9.409133584467598e-08,1.1470129282752284e-07,4.720399368943247e-06,0.025676285903935905,2.008336979623713e-05,3.3725133277549327e-13,4.3666782931486246e-11,0.05180695989195915,6.079517144881184e-06,4.5259943419239334e-07,0.006537453358678378,4.577695731028178e-09,3.117485404677611e-14,7.586946190376369e-09,6.79271121335266e-06,1.6475503130281621e-06,1.3942860328036884e-05,2.2432066211454526e-08,5.034077010308026e-09,0.0029687830438721047,1.2369497254950256e-08,0.0004920136451540628,2.9838566665936795e-06,5.851881532824733e-05,3.408913734382774e-07,8.965366768848251e-13,1.3854415931623278e-13,1.7253635877236138e-09,6.425074261188711e-09
0.0009979944263173819,0.44798059156681425,3.76,0.0,0.00010212827874582852,0.12549056858573956,0.6771524647778009,0.09819898455820314,2.3652081232393563e-05,0.038240502482723045,0.5853957294651921,3.2621717981246744e-12,0.4529234057031621,1.2386878056949977e-07,5.799818552947674e-06,0.9572991360612654,0.0003302588196943087,2.5863822202106156e-05,1.3396054887118496e-05,0.00022584711740539863,0.10836515347367642,1.4137821778492223e-05,1.1737391508350648e-05,0.0017874158859288336,0.031592417162520786,9.804086559573306e-06,1.146432995677641e-05,3.85046057484323e-05,5.128286716857356e-09,0.006179413072943585,6.096389436847726e-11,0.00011897313971830356,8.795701604491028e-06,1.4782752677464585e-05,4.878721488037504e-07,2.8292600171747554e-09,0.001074925516246149,0.0019066180139704046,0.0011193375145233774,0.008101368569946386,5.921459967144312e-10,3.116757141914871e-11,0.016954065536508404,0.00026379465792032816,9.381065023221274e-08,1.1376573831253563e-07,4.713388211684301e-06,0.025683660182174127,2.005963764343783e-05,3.3523753379108443e-13,4.331496217757765e-11,0.05187776127951962,6.06459826020473e-06,4.515128341429757e-07,0.006544244849960289,4.582452648472079e-09,3.080752333108239e-14,7.563527632917347e-09,6.768410316997514e-06,1.6451445168958441e-06,1.3901014039207366e-05,2.2312791785755373e-08,5.012666492595377e-09,0.002961190466201059,1.2320046081750245e-08,0.0004920589040839555,2.978051539677669e-06,5.837685403102821e-05,3.4027366926748007e-07,8.907449521183344e-13,1.376491545494281e-13,1.714170888794731e-09,6.411116869613913e-09
0.0009999999999999998,0.4480134496854733,3.76,0.0,0.0001019188252494477,0.12516310110042625,0.677374609369135,0.09820734749984877,2.359209879582913e-05,0.03820605191650504,0.5855859581169816,3.258164424741457e-12,0.45295994790257066,1.2385671499688344e-07,5.779039885121502e-06,0.9576886971728734,0.0003291807535056795,2.574505467737171e-05,1.3362114611602642e-05,0.00022564817922838444,0.10818956873591619,1.4102024313447899e-05,1.1725853601163754e-05,0.0017820045423064946,0.03161680086597322,9.775264197741093e-06,1.1452938532485339e-05,3.836290657154596e-05,5.101709701087938e-09,0.006158217719225852,6.057822232495706e-11,0.00011847136436736501,8.78318759240592e-06,1.4722320239291449e-05,4.856126269215479e-07,2.810210202116559e-09,0.001073604398838454,0.0018991683281362063,0.0011178065205863373,0.008098609598625425,5.90123716918024e-10,3.1056693499405375e-11,0.016943123820468486,0.000263546694155184,9.365051918425369e-08,1.1323574012187547e-07,4.709374020133892e-06,0.02568782103841368,2.0046007367578963e-05,3.340945139795967e-13,4.311566296031799e-11,0.05191802106836173,6.0560947503391115e-06,4.508933883735667e-07,0.006548104810996756,4.585156254093427e-09,3.0600092140469167e-14,7.550173375766835e-09,6.75457926958165e-06,1.6437668511268112e-06,1.38771732480066e-05,2.2245132641291266e-08,5.000516316010387e-09,0.0029568701449409923,1.2291908970994478e-08,0.0004920842037775017,2.9747582775410343e-06,5.829603563827981e-05,3.399210466347918e-07,8.874582643817342e-13,1.371412572588605e-13,1.70781961357766e-09,6.4031545580878345e-09
0.0010011564334044569,0.4480134496854733,3.76,0.0,0.00010179837019675664,0.12497484723048005,0.6775023068555538,0.09821212026932119,2.3557598938666653e-05,0.03818622773516447,0.5856953085884092,3.255856467890146e-12,0.4529810192146393,1.2384969127489055e-07,5.767097969103509e-06,0.9579125962973601,0.0003285612316112318,2.5676899781091617e-05,1.3342596552322059e-05,0.00022553335126560686,0.10808864901431761,1.4081438215645462e-05,1.1719200297358127e-05,0.0017788952561452421,0.031630843139750696,9.758684834748603e-06,1.1446376922931852e-05,3.82815032951668e-05,5.0864604704849694e-09,0.006146050098522601,6.035714309302158e-11,0.00011818330308603841,8.775983234728944e-06,1.4687614252204365e-05,4.843155009573542e-07,2.799293728967023e-09,0.0010728436048974674,0.0018948891796470816,0.0011169249607955614,0.008097024722516284,5.889627444291599e-10,3.099298862408552e-11,0.016936834254179776,0.00026340364586992183,9.355821946552314e-08,1.1293146968249502e-07,4.707055526295868e-06,0.0256902042709231,2.0038120968301518e-05,3.3343758952322735e-13,4.300124903966076e-11,0.05194118363928361,6.051195827473354e-06,4.5053648840086764e-07,0.006550324931446509,4.586711277498229e-09,3.048122395022174e-14,7.542477942801585e-09,6.74661769626437e-06,1.6429710673150907e-06,1.3863441940917145e-05,2.2206260251342698e-08,4.9935340160237775e-09,0.0029543835755513914,1.2275715211868552e-08,0.0004920986162148588,2.9728661001194336e-06,5.82495071017377e-05,3.397177237990236e-07,8.855695341272017e-13,1.3684938865023104e-13,1.7041699024910105e-09,6.398565175791834e-09
0.0010043184404915318,0.4480461163014508,3.76,0.0,0.00010147019452956652,0.12446221674395216,0.6778500053083496,0.09822498768047312,2.346358933727634e-05,0.038132173094156,0.5859930501205716,3.249556118110961e-12,0.4530386358422491,1.2383024037651423e-07,5.734591491100593e-06,0.9585221028256402,0.0003268750953207181,2.5491759717571042e-05,1.3289423184210775e-05,0.0002252189463252474,0.10781391065613045,1.4025355086414006e-05,1.1701006964651639e-05,0.0017704342541114996,0.03166917301247772,9.713500991433604e-06,1.1428461066267745e-05,3.806004518723699e-05,5.0450441530136025e-09,0.00611298003823907,5.975747495186361e-11,0.00011740036485554222,8.7563268611117e-06,1.4593237997924685e-05,4.807900847327992e-07,2.769696091473106e-09,0.0010707670255366702,0.0018832497545002325,0.0011145191101297153,0.008092713334575334,5.858072120674904e-10,3.081965052008395e-11,0.01691970955375636,0.00026301225630812194,9.330597625163912e-08,1.1210445163092963e-07,4.700701887474035e-06,0.025696661567747765,2.001645756290392e-05,3.316493742788379e-13,4.2690279666318995e-11,0.05200432441938221,6.0378169430196336e-06,4.4956167550517744e-07,0.0065563746251261,4.590948621672747e-09,3.0158938758831466e-14,7.521454648543792e-09,6.72489913700103e-06,1.6407899940067514e-06,1.382595479390112e-05,2.2100494124298847e-08,4.974530140143503e-09,0.0029476016401948158,1.2231549973127563e-08,0.0004921373732798099,2.9677174154182028e-06,5.8122553341347816e-05,3.391617558550077e-07,8.804290517285293e-13,1.3605502141228487e-13,1.6942370605590451e-09,6.386023297487904e-09
0.0010074804475786068,0.448078592857814,3.76,0.0,0.00010114373979408255,0.12395265467780144,0.6781955752859096,0.09823759063176193,2.337005044996592e-05,0.03807833733140864,0.5862889684169043,3.24327081369832e-12,0.4530962537683479,1.2381043348840148e-07,5.702297740255384e-06,0.9591276871121528,0.00032520032120325013,2.530838183755784e-05,1.3236533273289022e-05,0.00022490391977377742,0.1075409240639652,1.3969570799684179e-05,1.1682812053896036e-05,0.0017620323573778705,0.03170740718898417,9.668534418078531e-06,1.1410582402963566e-05,3.784021751813153e-05,5.004033288876653e-09,0.0060801997402018075,5.916479721975369e-11,0.0001166242554817505,8.736732395544452e-06,1.4499617051787675e-05,4.772955977027995e-07,2.7404620649903582e-09,0.0010686957750659038,0.0018716989792350478,0.0011121199559107748,0.008088433952489893,5.826791031129198e-10,3.064754743518281e-11,0.016902690903768808,0.0002626205002692625,9.30539310653836e-08,1.1128461452247206e-07,4.694327771364027e-06,0.025703033107649736,1.9994650011929873e-05,3.298728027237308e-13,4.238202753785729e-11,0.052067185134189564,6.02446186820947e-06,4.4858841663387805e-07,0.006562394098884236,4.59516479858399e-09,2.9840612880471933e-14,7.500458511496222e-09,6.703254624793405e-06,1.6386014651138967e-06,1.3788552695653098e-05,2.1995486608803914e-08,4.9556537389481344e-09,0.002940844579205453,1.2187550207201393e-08,0.0004921751868036185,2.962605144116164e-06,5.7995989870223024e-05,3.3860577281640635e-07,8.753232503198103e-13,1.352660134271604e-13,1.6843718560553221e-09,6.373491596805441e-09
0.0010106424546656818,0.4481108807847368,3.76,0.0,0.00010081899416183816,0.12344613876338893,0.6785390318251436,0.09824993291268072,2.3276980295351515e-05,0.0380247192263293,0.5865830777057469,3.2370006177431037e-12,0.45315387120176914,1.237902761677058e-07,5.6702153444854415e-06,0.9597293803388458,0.00032353682039912415,2.5126746226536916e-05,1.3183925313905358e-05,0.00022458828857944857,0.10726967503624293,1.3914083768397156e-05,1.1664616101417036e-05,0.0017536890488036245,0.03174554607474259,9.623784495369064e-06,1.1392740948003753e-05,3.7622006507962836e-05,4.96342345454247e-09,0.006047706089863771,5.857901847822498e-11,0.00011585490619091582,8.71719974779894e-06,1.4406744615515254e-05,4.7383174051408877e-07,2.711586683010069e-09,0.0010666298502425898,0.00186023610134461,0.0011097274913222407,0.008084186129070133,5.7957812455285e-10,3.04766697705555e-11,0.016885777772852766,0.0002622283887617941,9.280209419415951e-08,1.1047188942087908e-07,4.687933648011931e-06,0.02570931991249547,1.9972700868996887e-05,3.2810779020383566e-13,4.207646640179782e-11,0.052129767290598795,6.011130858566513e-06,4.4761673251608345e-07,0.006568383519827714,4.5993599252752374e-09,2.9526192235475497e-14,7.479490277803984e-09,6.681684139617379e-06,1.6364056466513229e-06,1.3751235741800983e-05,2.1891230977273777e-08,4.93690369741825e-09,0.0029341123107892186,1.2143716018248421e-08,0.0004922120681665955,2.9575289484683775e-06,5.78698138727459e-05,3.3804980946769976e-07,8.702518714995082e-13,1.3448232474200053e-13,1.6745737762111648e-09,6.360970429857548e-09
0.0010138044617527568,0.4481429815006205,3.76,0.0,0.00010049594592400874,0.12294264690953646,0.6788803898514933,0.09826201826281535,2.318437689466046e-05,0.037971317565923056,0.5868753920901603,3.230745591904729e-12,0.4532114863774632,1.2376977391303272e-07,5.638342942233571e-06,0.9603272134072405,0.0003218845047994155,2.494683322487572e-05,1.3131597809537428e-05,0.00022427206952099478,0.10700014950320817,1.3858892415116844e-05,1.1646419634221025e-05,0.0017454038164775403,0.03178359007244573,9.57925060279625e-06,1.1374936713022588e-05,3.740539850817361e-05,4.923210274262201e-09,0.006015496009485169,5.800004849223083e-11,0.00011509224896957662,8.697728825485738e-06,1.4314613956461031e-05,4.7039821684460584e-07,2.6830650447516197e-09,0.0010645692476827693,0.0018488603750244825,0.00110734170939116,0.008079969423474533,5.765039868355249e-10,3.0307008000984915e-11,0.016868969629777422,0.0002618359327669211,9.255047581267838e-08,1.0966620804943211e-07,4.6815199817386554e-06,0.025715522991204286,1.9950612656536956e-05,3.2635425283685064e-13,4.1773570257751574e-11,0.0521920723881278,5.997824163977146e-06,4.466466434497158e-07,0.006574343054291605,4.603534118249321e-09,2.921562345950869e-14,7.458550682961138e-09,6.660187657378634e-06,1.6342027025574299e-06,1.3714004029573685e-05,2.178772056672263e-08,4.918278912758287e-09,0.0029274047523057344,1.210004740124323e-08,0.0004922480286064931,2.9524884944472513e-06,5.77440225960282e-05,3.374938889644037e-07,8.652146844363832e-13,1.3370391984323653e-13,1.6648423658032045e-09,6.348460146967682e-09
0.0010169664688398318,0.4481748964108903,3.76,0.0,0.00010017458348641387,0.12244215719916292,0.6792196641807999,0.09827385037313899,2.3092238262272283e-05,0.037918131144655164,0.5871659255505491,3.2245057967242815e-12,0.45326909755588385,1.2374893219444573e-07,5.606679173584603e-06,0.9609212169443345,0.0003202432870177159,2.47686234194631e-05,1.3079549264715904e-05,0.00022395527936800322,0.10673233352407752,1.3803995163539487e-05,1.1628223181071078e-05,0.0017371761536054086,0.03182153958206913,9.534932108208127e-06,1.1357169710292162e-05,3.7190379987823496e-05,4.883389424985965e-09,0.0059835664572484085,5.742779846271755e-11,0.0001143362165432741,8.678319534725642e-06,1.4223218403541306e-05,4.669947333146148e-07,2.654892331435416e-09,0.0010625139638539042,0.0018375710610194944,0.0011049626029098177,0.008075783401023247,5.734564037758688e-10,3.013855267121926e-11,0.0168522659435586,0.00026144314323549647,9.229908591044888e-08,1.0886750286203492e-07,4.675087235683482e-06,0.02572164334007288,1.9928387888069723e-05,3.246121073455894e-13,4.147331336956168e-11,0.052254101919043484,5.984542027889167e-06,4.456781692736831e-07,0.006580272867842252,4.607687493470911e-09,2.8908854082074267e-14,7.437640448714842e-09,6.638765150260683e-06,1.6319927963590254e-06,1.3676857654405973e-05,2.168494878589314e-08,4.899778289839466e-09,0.002920721820345022,1.205654388535642e-08,0.0004922830792219437,2.9474834514172255e-06,5.761861334670064e-05,3.3693798918005957e-07,8.602114497445138e-13,1.3293076162135174e-13,1.655177146279406e-09,6.335961094506245e-09
0.0010201284759269067,0.44820662690945046,3.76,0.0,9.985489536714617e-05,0.12194464788778465,0.6795568695201273,0.09828543288664911,2.3000562407711825e-05,0.03786515876438663,0.5874546919459203,3.218281291151586e-12,0.45332670302275957,1.2372775643180003e-07,5.575222684033624e-06,0.9615114213054645,0.00031861308039699086,2.4592097641378165e-05,1.3027778188042624e-05,0.00022363793467770538,0.10646621328559899,1.3749390441647682e-05,1.1610027266360796e-05,0.0017290055584469066,0.03185939500091687,9.490828368841555e-06,1.1339439953517115e-05,3.697693753822413e-05,4.84395663741053e-09,0.005951914426805322,5.686218083694878e-11,0.00011358674236854239,8.658971780405993e-06,1.413255134908089e-05,4.6362099947438005e-07,2.627063793693231e-09,0.0010604639950817368,0.0018263674265631797,0.0011025901644511375,0.008071627633099904,5.704350925136176e-10,2.99712943992067e-11,0.016835666183525614,0.0002610500310883537,9.204793423263529e-08,1.0807570698583769e-07,4.668635867274136e-06,0.025727681942979655,1.9906029049499614e-05,3.228812711008326e-13,4.117567027736723e-11,0.052315857368303666,5.971284688156841e-06,4.4471132939465565e-07,0.006586173125277137,4.611820166366219e-09,2.860583238790085e-14,7.416760279122656e-09,6.617416585463329e-06,1.6297760896628558e-06,1.3639796706143785e-05,2.1582909108551603e-08,4.8814007439976685e-09,0.0029140634307654387,1.2013205412876574e-08,0.000492317230974894,2.9425134921896524e-06,5.7493583489122294e-05,3.363821310396846e-07,8.552419101699378e-13,1.3216281025383583e-13,1.6455776066114802e-09,6.323473613243313e-09
0.0010229742823052743,0.44823502782873104,3.76,0.0,9.956859820142202e-05,0.12149941991529262,0.679858597407138,0.09829564671612338,2.29184481733575e-05,0.03781766564287329,0.5877130822183577,3.212692356176228e-12,0.45337854166295527,1.2370841706531944e-07,5.547087957535612e-06,0.9620393818060898,0.00031715523794540167,2.443464863683545e-05,1.2981420229699893e-05,0.00022335186381603573,0.10622814361468662,1.370049501403046e-05,1.1593651826967516e-05,0.001721700405050804,0.031893384756505015,9.451318090552753e-06,1.132351502531299e-05,3.678617589460635e-05,4.808795427269819e-09,0.005923662424145815,5.635872423282992e-11,0.00011291776850312624,8.64161133494119e-06,1.4051568456390504e-05,4.606098372946665e-07,2.602308505943306e-09,0.0010586235644113372,0.0018163568111382524,0.0011004606647300403,0.008067912960176884,5.677381436474151e-10,2.982177774146611e-11,0.016820814818082487,0.000260695963319194,9.182210942349722e-08,1.0736894339892282e-07,4.662814086058049e-06,0.025733047596064953,1.9885793489715042e-05,3.2133312019154234e-13,4.091000542959848e-11,0.05237120415424001,5.9593744758010085e-06,4.4384258654785206e-07,0.0065914582220738226,4.615521966447991e-09,2.8336274949808154e-14,7.39799440758617e-09,6.598266067146155e-06,1.627775370754608e-06,1.3606514967402019e-05,2.149169400337479e-08,4.864965297633392e-09,0.0029080917937682697,1.1974341939940823e-08,0.0004923472079761151,2.9380702579659795e-06,5.738137886442722e-05,3.358819199761638e-07,8.50797943441877e-13,1.314760765797423e-13,1.6369938021118468e-09,6.31224505037027e-09
0.0010258200886836418,0.44826328149334166,3.76,0.0,9.928363980760833e-05,0.1210565729818293,0.6801586718062423,0.09830566387342134,2.2836705729768322e-05,0.03777034406695806,0.5879700622297398,3.207115892878865e-12,0.45343037309405465,1.23688815335851e-07,5.519119062748125e-06,0.9625643110928361,0.0003157061827745888,2.42785347299237e-05,1.2935284739890363e-05,0.00022306536882958872,0.1059914265157941,1.3651834131526343e-05,1.1577277610429005e-05,0.00171444071542669,0.031927298904143246,9.411980770870929e-06,1.1307620279736554e-05,3.659667050812731e-05,4.773942078268145e-09,0.005895630665270652,5.586050777981657e-11,0.00011225400601789945,8.62430058259224e-06,1.3971165617559484e-05,4.576223318118342e-07,2.5778248398803328e-09,0.0010567874329708944,0.0018064144827230463,0.0010983365543090198,0.008064222147067559,5.650620469345233e-10,2.9673216418275025e-11,0.016806046816998186,0.0002603416509630793,9.159649234586424e-08,1.0666767488976152e-07,4.65697791215141e-06,0.025738348521876325,1.9865453091223486e-05,3.1979400416697927e-13,4.064641910840722e-11,0.05242633120316229,5.947484702593482e-06,4.4297519643513983e-07,0.006596719630329747,4.61920717408874e-09,2.80696751651434e-14,7.379253949028581e-09,6.57917538160602e-06,1.6257693876259107e-06,1.3573302564334417e-05,2.1401062000167154e-08,4.848627899371909e-09,0.0029021399050592916,1.1935612009142236e-08,0.0004923764734693462,2.933654945860239e-06,5.7269477615488375e-05,3.353817695193501e-07,8.463809085988041e-13,1.3079350469095023e-13,1.6284624825601288e-09,6.301026372106287e-09
0.0010286658950620093,0.448291388894872,3.76,0.0,9.9000012042216e-05,0.12061609159066101,0.680457103214732,0.09831548691628005,2.2755333623814286e-05,0.037723193178429724,0.5882256418340311,3.2015519411919782e-12,0.45348219611801904,1.236689550894289e-07,5.491315026856978e-06,0.9630862307371957,0.00031426585320139825,2.4123742444595447e-05,1.288937064290072e-05,0.00022277846145316686,0.10575605218062267,1.360340666028269e-05,1.1560904986511963e-05,0.0017072261341479346,0.03196113772798894,9.372815930258309e-06,1.1291755723001345e-05,3.640841185417388e-05,4.739393577290978e-09,0.005867817031077525,5.536747016964153e-11,0.00011159540789777607,8.607039449902933e-06,1.3891338143605215e-05,4.546582772887806e-07,2.5536094747120932e-09,0.0010549555977847017,0.0017965399204608772,0.0010962178273964866,0.008060554893663996,5.624066029784866e-10,2.952560373546265e-11,0.016791361794279664,0.0002599871019069266,9.137108979893391e-08,1.05971854081493e-07,4.6511276690618865e-06,0.025743585412314297,1.984500961312971e-05,3.182638641665379e-13,4.0384893265560695e-11,0.05248123958243498,5.935615530263555e-06,4.4210917232241816e-07,0.006601957468579852,4.622875872312087e-09,2.7805996874159067e-14,7.360539391064582e-09,6.560144496013256e-06,1.6237582545710474e-06,1.3540159561071525e-05,2.1311008475336034e-08,4.832387780260325e-09,0.0028962077018920224,1.1897015486922479e-08,0.000492405035166759,2.9292673244740205e-06,5.7157877936044605e-05,3.3488168674763016e-07,8.419906308791422e-13,1.3011506760348714e-13,1.619983302211409e-09,6.289817815848823e-09
0.0010315117014403768,0.448319351017223,3.76,0.0,9.871770683078146e-05,0.12017796035541574,0.6807539020600557,0.09832511837221408,2.2674330403257898e-05,0.0376762121238182,0.5884798308078861,3.1960005400571978e-12,0.45353400955279705,1.2364884013826664e-07,5.463674882410912e-06,0.9636051621377837,0.00031283418800540644,2.397025845746965e-05,1.2843676866891994e-05,0.0002224911533103112,0.10552201088190472,1.3555211470540663e-05,1.1544534320650801e-05,0.0017000563089861567,0.031994901510507205,9.333823087106519e-06,1.1275921360611376e-05,3.6221390487509357e-05,4.7051469420350004e-09,0.005840219424855978,5.487955087000305e-11,0.0001109419275888266,8.589827862675992e-06,1.3812081385786883e-05,4.517174698437259e-07,2.529659133121195e-09,0.0010531280557815712,0.0017867326076282095,0.0010941044780755516,0.00805691090365236,5.597716144848833e-10,2.9378933045972215e-11,0.016776759364280688,0.0002596323240122981,9.114590849813385e-08,1.0528143402184978e-07,4.645263677015705e-06,0.02574875895147523,1.9824464796848835e-05,3.167426417819341e-13,4.012541001780868e-11,0.05253593035465053,5.9237671172378155e-06,4.412445272233225e-07,0.006607171854853003,4.626528143787251e-09,2.754520439063632e-14,7.3418512139257976e-09,6.5411733748981526e-06,1.6217420847094204e-06,1.3507086019917556e-05,2.122152884658023e-08,4.816244178174593e-09,0.0028902951211191024,1.1858552283768763e-08,0.0004924329006945791,2.924907164575637e-06,5.7046578054300155e-05,3.3438168350167556e-07,8.376269399292431e-13,1.2944073900207684e-13,1.6115559235393667e-09,6.278619615730403e-09
0.0010356386449688253,0.44835964513495474,3.76,0.0,9.83106455826881e-05,0.11954673346751299,0.6811814357858684,0.09833875047914188,2.2557513205200837e-05,0.03760838093473727,0.5888460008439648,3.187972360373211e-12,0.45360912916322566,1.236192249570759e-07,5.423880783943606e-06,0.9643524426625392,0.00031077327888825903,2.3749975853848252e-05,1.2777801713873331e-05,0.00022207381508789108,0.10518495647368534,1.3485729937934336e-05,1.1520798056431748e-05,0.0016897375432433353,0.03204373246964395,9.277580859006984e-06,1.1253012270580665e-05,3.5952354105432596e-05,4.656013286701709e-09,0.005800577375028065,5.4180949321066264e-11,0.00011000325901638706,8.564955758560153e-06,1.3698149017218975e-05,4.474936458425414e-07,2.49539097164943e-09,0.0010504854040181296,0.001772628626710035,0.0010910492737481535,0.008051667179811501,5.55986338687663e-10,2.9167893600892095e-11,0.016755729098515335,0.00025911744015078513,9.081976066373457e-08,1.0428969779678932e-07,4.636736029310148e-06,0.0257561503661906,1.9794494512367765e-05,3.145523137926648e-13,3.975270422791309e-11,0.05261485760756343,5.906621932360308e-06,4.399931084923024e-07,0.0066146922505977675,4.63179559447235e-09,2.7172062360748188e-14,7.31479774395462e-09,6.513767853487072e-06,1.6188095473107875e-06,1.3459246825248314e-05,2.1092777220936786e-08,4.793002911206886e-09,0.0028817555211800693,1.1803010135879842e-08,0.0004924720894117235,2.9186324543425004e-06,5.688570180010848e-05,3.3365674421950904e-07,8.313456708926665e-13,1.2847008374515644e-13,1.5994260138529555e-09,6.262399031937579e-09
0.0010397655884972737,0.4483996387266724,3.76,0.0,9.790632471455718e-05,0.11892037074521798,0.6816055892782948,0.09835199242651534,2.2441464291535517e-05,0.03754090255702536,0.5892092960213396,3.1799707666109918e-12,0.4536842226592469,1.2358909347168745e-07,5.384426405486059e-06,0.9650935475232523,0.00030873027995393444,2.353237735324617e-05,1.2712384406339318e-05,0.00022165569301304508,0.10485065608915045,1.341673110716523e-05,1.1497067761400215e-05,0.0016795111147571392,0.03209240705466169,9.221697826487542e-06,1.123016670057161e-05,3.5685871811367796e-05,4.607499379723755e-09,0.0057613790353113654,5.349280683944477e-11,0.00010907511761034291,8.54018745618184e-06,1.358539328881725e-05,4.4331767730541374e-07,2.461663668874689e-09,0.0010478517643121993,0.0017586634481046649,0.0010880053471362132,0.008046470886560693,5.522430835581502e-10,2.8958801358774338e-11,0.01673487054455881,0.0002586021152979752,9.049411172768493e-08,1.0330908144840442e-07,4.628181090243221e-06,0.02576341200649401,1.9764319940767434e-05,3.123804426360081e-13,3.938420340026877e-11,0.052693332657546534,5.889521189285001e-06,4.3874465451954165e-07,0.0066221639296163625,4.637028921904022e-09,2.6804809671451605e-14,7.287802149864081e-09,6.486487810869546e-06,1.6158669907804246e-06,1.3411554025914774e-05,2.0965209281159415e-08,4.7699607534628475e-09,0.002873256859067557,1.1747747654106532e-08,0.0004925098525909667,2.9124143349055858e-06,5.672544720127518e-05,3.3293201278189346e-07,8.251194398320106e-13,1.2750793353648296e-13,1.5874033103066846e-09,6.246201403065837e-09
