Time (s),Volume (m^3),N2,Ne,C2H5F(1),O2(2),H2O(3),CH4(4),OH(5),C2H4(30),HF(38),C2H4(126),H2(8),H2CC(24),HCO(15),CO(13),HO2(11),H2O2(12),C2H4F(62),H(6),CH2CHF(55),C2H4F(61),C2H3(29),CH2O(20),C2H2(23),O(7),CH2CF(69),CH2CFO(78),S(184),CH2CO(28),S(515),S(253),C2H2F(70),S(1529),S(767),S(1557),CH2F(46),CHFO(47),CH3(19),CH2F2(41),C2H2O(452),C2H5O(160),CH3F(39),CHF2(81),C2H(22),CH3O(27),C2H3F2(63),CH2CF2(56),C2H3F2(64),S(1652),S(338),CO2(14),CF2CH(72),C2HF2(71),C2HF(57),C2HF(5345),S(1655),C2F(5344),C2H5(32),C2H3F2(65),HCCO(21),S(2309),CH3CO(34),C2H6(31),CH2(S)(25),C2H2F2(58),CHF(40),CF(50),CH2(T)(18),S(6270),CH2O2(383),CHO2(142),F(37),C#CC(3594),CH(17),C3H4(6344),C3H4(6729),S(264),C3H5(2345),C3H5(2725),CH3O2(159),S(1527),S(3172),S(6223),S(6172),C3H3(5584),C3H3(6828),CHO2(178),C2H3F(124),C3H5(2350),S(2293),S(2934),C2H3F(191),S(5865),S(2726),S(9381)
2.111980742403866e-06,0.5154161103894574,3.76,0.0,0.7022551976519459,0.9999616435748316,3.468843298030871e-05,2.430985025939535e-05,2.5613670889113827e-06,0.014253362973037377,0.014254780594406827,2.363623869409962e-12,0.0002555640975573819,1.9231199358486587e-08,1.4131940254553633e-07,1.1236157891574345e-06,1.8112527725685585e-05,4.944362688463124e-08,3.7663618277088164e-06,2.6955988144073075e-05,0.0003114111394805906,1.888880859814316e-06,1.2062892905942285e-07,4.0150988214089424e-07,3.0259223928247446e-07,4.782405448281638e-07,5.932048885942116e-10,2.9650943670194374e-09,6.091904342237091e-09,2.8822268060886388e-09,2.4545418391634337e-14,4.7626142553299184e-08,6.959557761432014e-10,1.2996585748060582e-09,8.586723966104571e-13,1.1677195125879054e-12,6.684137983354505e-06,7.634731362478588e-07,4.207083800795788e-06,1.5543051876132518e-08,5.721558912608633e-16,9.922347975284983e-13,6.282719795929302e-07,2.501803616665983e-11,9.529529163026992e-14,8.258759128290534e-11,8.830350350283909e-12,3.1739272601240157e-10,4.356353407560875e-13,3.5543766075705115e-17,6.4191577103703445e-15,8.010908329228287e-08,8.22765469057327e-12,8.987380447988492e-13,1.4147889509233747e-11,1.3416756468374606e-17,1.7388402391251443e-17,2.1987513073743355e-17,1.1350085462641352e-07,8.14398864911349e-12,6.288153476778403e-13,1.548408311233942e-13,6.327629673542362e-15,2.320387409098621e-08,2.3047486683085752e-10,5.0207505149351235e-11,2.0348271039692605e-05,1.2236783186531845e-07,4.6128576330251616e-10,5.192957777071565e-15,1.0251962233084277e-15,2.4736253803543767e-11,4.649314504357856e-10,8.273906294041287e-14,1.8674682536300632e-13,1.223035858483852e-19,1.0780065883883141e-14,1.2568067002509729e-14,1.4304927603910256e-16,5.721328999774386e-15,1.811602719468042e-09,1.2190398427665979e-11,1.1116835794255579e-15,2.90236163173358e-13,5.615862705307713e-13,3.6477372490248135e-14,2.2204060628303604e-20,3.686445307703933e-17,8.124070854008069e-12,3.622288988362952e-18,2.4038457394020326e-18,8.588012587478384e-14,4.9293043101270814e-15,2.9255084734819856e-17,8.418654830443063e-15,1.0495636034388584e-19
2.1404494390220294e-06,0.5154352217365781,3.76,0.0,0.7020509002926848,0.999960147650025,3.62409122681242e-05,2.4666018710307355e-05,2.6542510919562518e-06,0.014443436929443334,0.014444919542865298,2.395258192552603e-12,0.00026687312218482356,1.9493773166965907e-08,1.457672289834139e-07,1.1667844560541569e-06,1.8726877850010802e-05,5.153826084849231e-08,3.899951414954442e-06,2.7926950099676695e-05,0.00032498522910359733,1.9556331621859315e-06,1.267607526867083e-07,4.238950017662844e-07,3.18054918391318e-07,4.956381607797015e-07,6.41790168561262e-10,3.224772212806369e-09,6.307961330261058e-09,3.0643546992568216e-09,2.669532930089948e-14,4.972811152591148e-08,7.523601802154152e-10,1.4121230578431765e-09,9.358458909443081e-13,1.2688296730530052e-12,6.757158369947602e-06,7.826885653087653e-07,4.233177012025385e-06,1.6181313434801866e-08,6.085255519323895e-16,1.0416014643939267e-12,6.434604220797366e-07,2.6051248055352322e-11,1.0385155516300469e-13,8.384444646725254e-11,9.203937079347122e-12,3.339109736404923e-10,4.540854201118522e-13,3.8441151285656887e-17,6.942863376487347e-15,8.20424937600558e-08,8.520322337288209e-12,9.289774392786222e-13,1.5418691788793694e-11,1.4653567275123212e-17,1.8893079687782286e-17,2.4925139458806224e-17,1.189682896245235e-07,8.47013727928676e-12,6.850004506053294e-13,1.626024209048981e-13,6.826596832058971e-15,2.4495395797361237e-08,2.3083040822405825e-10,5.25833890130992e-11,2.0613463775942736e-05,1.2959895174862535e-07,4.734358392001184e-10,5.327251430783509e-15,1.0519575671837694e-15,2.5402771572853837e-11,4.795544101654145e-10,8.835612338046883e-14,1.978038595414775e-13,1.3071364133440326e-19,1.1558236994411856e-14,1.291508122505015e-14,1.5130134458996878e-16,6.1004504774738834e-15,1.822996097627337e-09,1.3286532114872969e-11,1.141970271697063e-15,3.090765542514817e-13,6.034714045412434e-13,3.916761961408447e-14,2.3841550755474024e-20,3.8802101448086684e-17,8.433824636851912e-12,3.8552062954741285e-18,2.4998742622746876e-18,8.9470220443405e-14,5.143982620602043e-15,3.1227304887726785e-17,9.02237309499209e-15,1.1222005497225863e-19
2.168918135640193e-06,0.515454371280745,3.76,0.0,0.7018461725799664,0.999958601635742,3.784918527234562e-05,2.5022589205037813e-05,2.750009970876754e-06,0.01463345334933636,0.014635003584153967,2.426893562927193e-12,0.0002785848400801634,1.9756360910172815e-08,1.5035980709530803e-07,1.2113138996156488e-06,1.9360125003067113e-05,5.370854962934867e-08,4.037596779612156e-06,2.8927720135836728e-05,0.0003390384695544309,2.0244178474405606e-06,1.3315367218725244e-07,4.473591344573916e-07,3.3420841381872356e-07,5.135760219382605e-07,6.939936086649391e-10,3.5049224274786875e-09,6.530568968150764e-09,3.2569268921026305e-09,2.9014714476932225e-14,5.1907169081835036e-08,8.129563446750976e-10,1.5334442647364924e-09,1.0192641176841384e-12,1.377905026576226e-12,6.829787255188515e-06,8.021093436982233e-07,4.258907909365299e-06,1.683689875453355e-08,6.469997965625918e-16,1.0930444973028208e-12,6.588060282042747e-07,2.711532509590212e-11,1.1312020556742116e-13,8.512607043913336e-11,9.590241731462109e-12,3.5111288410638833e-10,4.731863415848578e-13,4.155343704880275e-17,7.505434620796058e-15,8.402841180448733e-08,8.818771995324553e-12,9.597707886781436e-13,1.6793842034483142e-11,1.599418079690511e-17,2.0516229341889002e-17,2.823043370080659e-17,1.246618380484214e-07,8.806706037269327e-12,7.459159367592104e-13,1.7067486039319827e-13,7.363643564958737e-15,2.5848399193341883e-08,2.312021616664734e-10,5.5045033436776026e-11,2.0878194470779956e-05,1.371849518291666e-07,4.861061743652035e-10,5.467320426142617e-15,1.079866711005135e-15,2.6096833628387042e-11,4.946555095808527e-10,9.429679662950831e-14,2.0955147879151736e-13,1.39621352362882e-19,1.238558638863551e-14,1.326728204323661e-14,1.5996184974122833e-16,6.500891195512606e-15,1.8342253050251544e-09,1.4472323915675509e-11,1.1726822772404361e-15,3.289792115325124e-13,6.480596130223425e-13,4.2029448644105153e-14,2.558347390658494e-20,4.084967137428691e-17,8.754524489058888e-12,4.101942336289172e-18,2.599445259142786e-18,9.316799860501015e-14,5.3662488122844325e-15,3.331432420517064e-17,9.663179216755641e-15,1.1991672368710948e-19
2.1973868322583565e-06,0.5154735603249834,3.76,0.0,0.7016409999261093,0.9999570039979703,3.9514962687957774e-05,2.537955417893844e-05,2.848729259534591e-06,0.01482341202923077,0.01482503261545694,2.4585307458776094e-12,0.00029071145835786596,2.0018968191291775e-08,1.5510260440343306e-07,1.2572486249690324e-06,2.0012842197339755e-05,5.595709981355363e-08,4.179415805927414e-06,2.9959170297278187e-05,0.00035358536753217506,2.0952942806297255e-06,1.398174323712819e-07,4.719475354594975e-07,3.510806242413197e-07,5.320701601334968e-07,7.500643364652237e-10,3.8070169326935976e-09,6.75991728314578e-09,3.4605243550417416e-09,3.151575408940626e-14,5.416591919488289e-08,8.780334131613653e-10,1.664262578784065e-09,1.1093872356384264e-12,1.4955214909598333e-12,6.9020272773237266e-06,8.217347378087974e-07,4.2842912729744855e-06,1.7510046366127987e-08,6.876971174562012e-16,1.1466412373867416e-12,6.743082148375604e-07,2.8211054988709767e-11,1.2315697278939167e-13,8.643368557177304e-11,9.989638752660364e-12,3.6902119086848185e-10,4.929604887472802e-13,4.489538620580471e-17,8.109542098783611e-15,8.606900190627781e-08,9.12301274093868e-12,9.91118336012151e-13,1.8281261859668727e-11,1.7446609616893028e-17,2.226641392805927e-17,3.194672635409271e-17,1.305897770177055e-07,9.153990759481283e-12,8.119398542588914e-13,1.790686754640924e-13,7.94156284942987e-15,2.7265398983230797e-08,2.3159071319766012e-10,5.759485505084856e-11,2.1142447752734177e-05,1.4514042496356985e-07,4.993165498500553e-10,5.61338437019775e-15,1.1089672609653984e-15,2.681948599837321e-11,5.102497120009814e-10,1.0057712563074108e-13,2.2203536888218336e-13,1.4905278196773834e-19,1.3264918181215167e-14,1.3624708383459434e-14,1.6904886294486762e-16,6.923706977358147e-15,1.8452967476942636e-09,1.575449976790452e-11,1.2038213226918824e-15,3.4999667329178613e-13,6.955025635086659e-13,4.507237252652655e-14,2.7435619885817673e-20,4.301363901849474e-17,9.086501829123599e-12,4.363312704602126e-18,2.702706932320565e-18,9.697615376988877e-14,5.596333064635225e-15,3.552196414884218e-17,1.0343036797418463e-14,1.2806875748886124e-19
2.22585552887652e-06,0.5154927902099693,3.76,0.0,0.701435367321999,0.9999553531572332,4.124000563309604e-05,2.573690635298992e-05,2.950497065765706e-06,0.015013312758385336,0.015015006530438246,2.490170562665714e-12,0.00030326553653742884,2.028160102480948e-08,1.6000128179890611e-07,1.3046348396450527e-06,2.0685619040640335e-05,5.828661165859661e-08,4.325529811946362e-06,3.102219814301398e-05,0.0003686408491419744,2.1683235749474087e-06,1.4676211900998714e-07,4.977071447400701e-07,3.687004888580727e-07,5.511370861801012e-07,8.102676786107965e-10,4.132626125626605e-09,6.996201824474059e-09,3.6757614091746508e-09,3.421144265783648e-14,5.6507060991453154e-08,9.478993614368938e-10,1.8052615091437034e-09,1.2067068477941811e-12,1.6222937537766523e-12,6.973881112228005e-06,8.415640610109672e-07,4.3093419137440535e-06,1.820099520643127e-08,7.30742901368304e-16,1.2024717505123619e-12,6.899664174191642e-07,2.9339258377211003e-11,1.3402173396119814e-13,8.776855134182098e-11,1.040251332158228e-11,3.876592871758401e-10,5.134311380153078e-13,4.848272143663629e-17,8.75803010857707e-15,8.816651070200478e-08,9.433052401532689e-12,1.0230202021581915e-12,1.988943896041161e-11,1.9019444842539814e-17,2.415277227609848e-17,3.612218850276173e-17,1.3676066663392927e-07,9.512295858996775e-12,8.834791323594385e-13,1.8779475923508672e-13,8.563344755321459e-15,2.8749001065771207e-08,2.3199667028876397e-10,6.023533581990512e-11,2.1406207710631987e-05,1.5348048463080082e-07,5.130874675944266e-10,5.7656708598448905e-15,1.1393044096064245e-15,2.757181270118093e-11,5.263524477947229e-10,1.072138659129064e-13,2.3530430692647883e-13,1.5903528097873438e-19,1.4199189134592297e-14,1.3987400900001742e-14,1.7858122460681833e-16,7.370004642066251e-15,1.8562168377879563e-09,1.7140253818701015e-11,1.2353892177341466e-15,3.7218377299312513e-13,7.459593935829291e-13,4.830636732703691e-14,2.940406035250735e-20,4.530088762048647e-17,9.430097657317017e-12,4.640184364194576e-18,2.809814230211663e-18,1.0089748999943492e-13,5.834472251207936e-15,3.7856307962514985e-17,1.1064000617171695e-14,1.3669956948842733e-19
2.2543242254946836e-06,0.5155120623151125,3.76,0.0,0.7012292593249406,0.9999536474872462,4.302612715069292e-05,2.609463873385396e-05,3.055404148536568e-06,0.015203155318571145,0.015204925219141631,2.5218138943597244e-12,0.00031625999668355903,2.0544265865170682e-08,1.6506170019682157e-07,1.3535205160022107e-06,2.1379062205142086e-05,6.069988263818376e-08,4.476063647374509e-06,3.2117727472095195e-05,0.00038422027197112217,2.243568642696844e-06,1.5399817034156562e-07,5.246866451600034e-07,3.870980238484477e-07,5.707938040130107e-07,8.748861754171338e-10,4.483425151579722e-09,7.239623820063545e-09,3.903287719212932e-09,3.7115640875845233e-14,5.893339275039997e-08,1.0228821770553934e-09,1.9571704483799133e-09,1.3117480378783869e-12,1.7588777495292512e-12,7.045351476984573e-06,8.615966760294753e-07,4.334074688216826e-06,1.8909984627002014e-08,7.762698473680923e-16,1.260618920745353e-12,7.057800904418034e-07,3.050079071624629e-11,1.4577880991833615e-13,8.913196612191426e-11,1.082926165484997e-11,4.070512451329486e-10,5.346224995143956e-13,5.2332185490402474e-17,9.453927485197834e-15,9.032326996914851e-08,9.748897556804963e-12,1.0554763854284907e-12,2.1627466134466336e-11,2.072189613078692e-17,2.618505628405265e-17,4.0810348399055415e-17,1.4318335918384688e-07,9.88193456974719e-12,9.609717103381288e-13,1.968643881579088e-13,9.232190005930595e-15,3.0301905628334085e-08,2.3242066267179235e-10,6.29690252615368e-11,2.1669457876254092e-05,1.6222078168385015e-07,5.27440176606698e-10,5.924415771176531e-15,1.1709249932812924e-15,2.8354937117757136e-11,5.429796285155372e-10,1.1422451603018678e-13,2.4941037066666074e-13,1.6959755373077887e-19,1.5191517159054715e-14,1.4355402037082874e-14,1.8857857889083143e-16,7.840944768929358e-15,1.866991999851858e-09,1.8637279198481984e-11,1.2673878580395174e-15,3.9559772703536696e-13,7.99597035874059e-13,5.1741892151582617e-14,3.149516094448489e-20,4.771873419641104e-17,9.78566283159166e-12,4.93347917044495e-18,2.9209291322739202e-18,1.0493492834492038e-13,6.080910136200532e-15,4.0323711374538795e-17,1.1828220443583748e-14,1.4583363713406732e-19
2.282792922112847e-06,0.515531378059674,3.76,0.0,0.7010226600461765,0.9999518853135324,4.487519375451642e-05,2.6452744614210958e-05,3.16354399748285e-06,0.01539293948383213,0.015394788567887579,2.553461685983666e-12,0.00032970813382722465,2.0806969637361567e-08,1.7028992741370426e-07,1.4039554559371936e-06,2.2093795908634006e-05,6.319981113629304e-08,4.6311457942117696e-06,3.3246709069648584e-05,0.00040033943750084934,2.321094247771952e-06,1.6153638894825688e-07,5.529365225698622e-07,4.063043600665887e-07,5.910578252453316e-07,9.442206574732262e-10,4.861200563979749e-09,7.490390337667613e-09,4.143790407388359e-09,4.0243130632236604e-14,6.144781609283921e-08,1.1033311110745985e-09,2.120767600569829e-09,1.4250715343845145e-12,1.9059732898591212e-12,7.116441133695925e-06,8.818319974665494e-07,4.358504513972061e-06,1.963725440284699e-08,8.244184104956508e-16,1.3211685469424778e-12,7.217487079562148e-07,3.169654423001126e-11,1.5849728224293402e-13,9.052526906627755e-11,1.1270291320832893e-11,4.272218353252605e-10,5.565597600331442e-13,5.64616051107179e-17,1.0200459163051263e-14,9.254169971908472e-08,1.0070553539274828e-11,1.0884867610842926e-12,2.3505082963450398e-11,2.2563834440409422e-17,2.837367000534363e-17,4.60706612396155e-17,1.498670086191549e-07,1.026322919751135e-11,1.0448888194391904e-12,2.062892389884024e-13,9.951524460541538e-15,3.192691034127177e-08,2.328633432046277e-10,6.579854275698252e-11,2.1932181206509158e-05,1.713775215701239e-07,5.423967001104687e-10,6.089863559442891e-15,1.2038775517261791e-15,2.9170023414230384e-11,5.601476614519816e-10,1.216273493808304e-13,2.6440916184266546e-13,1.8076972749483603e-19,1.624519032125536e-14,1.4728756093154398e-14,1.9906141038767883e-16,8.337744641688473e-15,1.877628677282782e-09,2.0253800747177834e-11,1.299819228325947e-15,4.2029822529162723e-13,8.565905554167302e-13,5.538990981571318e-14,3.3715593856948834e-20,5.0274958018401845e-17,1.0153558351157126e-11,5.244177649494963e-18,3.0362209456388156e-18,1.0909151349031251e-13,6.335897576835796e-15,4.2930813713025557e-17,1.2637944987947855e-14,1.554965460709239e-19
2.3112616187310107e-06,0.5155507389039106,3.76,0.0,0.7008155531380522,0.9999500649120007,4.678912702094514e-05,2.6811217573391552e-05,3.2750129149075675e-06,0.015582665020237986,0.015584596459167436,2.5851149509450035e-12,0.0003436236266750781,2.1069719769546978e-08,1.756922452747446e-07,1.4559913579667388e-06,2.2830462408263582e-05,6.578940029714403e-08,4.790908470241488e-06,3.441012147374388e-05,0.0004170146038628306,2.400967059699835e-06,1.6938795401586292e-07,5.825091278904671e-07,4.2635178201183115e-07,6.119471841618882e-07,1.0185913880050754e-09,5.267857395192287e-09,7.74871445052598e-09,4.39799629571142e-09,4.3609673421887336e-14,6.405334037185059e-08,1.1896180061347044e-09,2.2968830902881036e-09,1.5472760098715807e-12,2.0643268560526374e-12,7.187152893539792e-06,9.022694944808383e-07,4.382646385507342e-06,2.0383044741232178e-08,8.753372728168229e-16,1.384209442576547e-12,7.378717640971598e-07,3.292744996365888e-11,1.7225133221726442e-13,9.194984209546784e-11,1.1726021562030337e-11,4.481965470228529e-10,5.792691281805812e-13,6.088995888000867e-17,1.100105844702149e-14,9.48243114020009e-08,1.0398024434225807e-11,1.1220510807973398e-12,2.5532720342112542e-11,2.455583769880758e-17,3.0729711147505156e-17,5.196913739051963e-17,1.5682108032005378e-07,1.0656511377879642e-11,1.1357374287137856e-12,2.160814066921748e-13,1.0725014581135797e-14,3.3626913655457e-08,2.333253887736114e-10,6.872657995881593e-11,2.2194360065115085e-05,1.8096748202934377e-07,5.579798636942519e-10,6.2622675700357365e-15,1.2382123898237275e-15,3.001827801661136e-11,5.778734646059114e-10,1.2944144747801783e-13,2.803600445852179e-13,1.92583425867512e-19,1.7363676394213483e-14,1.510750928754816e-14,2.1005108277164192e-16,8.861681385974512e-15,1.8881333389877114e-09,2.1998609814558247e-11,1.3326854055322352e-15,4.463475244980798e-13,9.1712349976198e-13,5.926190828574015e-14,3.6072350891016664e-20,5.29778309934099e-17,1.0534155647932075e-11,5.573323054638245e-18,3.155866613870142e-18,1.1337042071294827e-13,6.599692731761278e-15,4.568454944978735e-17,1.3495526014681893e-14,1.6571503569602436e-19
2.3397303153491743e-06,0.5155701463502548,3.76,0.0,0.7006079217808284,0.9999481845074795,4.876990522786832e-05,2.717005147831163e-05,3.3899101003184308e-06,0.015772331685629287,0.015774348771534597,2.6167747757586134e-12,0.0003580205486149247,2.133252422789591e-08,1.812751569584686e-07,1.5096818867694368e-06,2.358972250704047e-05,6.847176203837372e-08,4.955487735453181e-06,3.560897176364687e-05,0.00043426249894965355,2.483255709292247e-06,1.775644339875822e-07,6.134587412388287e-07,4.4727376811714473e-07,6.334804531617246e-07,1.0983392749452586e-09,5.705426662970286e-09,8.014815407685884e-09,4.666674284394884e-09,4.723207235091664e-14,6.675308727258988e-08,1.2821387054774013e-09,2.4864022634044224e-09,1.6790005238145618e-12,2.2347345636392776e-12,7.2574896210855485e-06,9.229086936314293e-07,4.406515390651239e-06,2.1147596290576967e-08,9.29183843582025e-16,1.449833538902473e-12,7.541487736314403e-07,3.419447993279981e-11,1.8712060316190787e-13,9.340711198681632e-11,1.2196883626300485e-11,4.700016089801636e-10,6.027778818681523e-13,6.563744921947044e-17,1.1859380034954984e-14,9.717371122784725e-08,1.0731313079115698e-11,1.156168972063541e-12,2.7721548051672943e-11,2.670923958373235e-17,3.3265015128059785e-17,5.857903489158577e-17,1.6405536115008016e-07,1.1062122341383853e-11,1.2340628663542326e-12,2.2625342334876827e-13,1.155658394993918e-14,3.54049182061084e-08,2.3380750123564537e-10,7.175590330135769e-11,2.2455976203778727e-05,1.9100803127763545e-07,5.742133245035524e-10,6.441890360922936e-15,1.2739816416431556e-15,3.090095113960385e-11,5.961744821101811e-10,1.3768673475128284e-13,2.973263998378875e-13,2.0507184637269839e-19,1.855063298411819e-14,1.549170982958172e-14,2.215698795755094e-16,9.41409531480828e-15,1.898512486256702e-09,2.3881101264018062e-11,1.3659885621186163e-15,4.738105445476941e-13,9.813882622361398e-13,6.336992291540954e-14,3.857275698637568e-20,5.58361500682588e-17,1.0927836886083917e-11,5.922025721157016e-18,3.2800510383682377e-18,1.177749631764695e-13,6.872561275667999e-15,4.859216018979682e-17,1.4403422609584035e-14,1.765170464742224e-19
2.368199011967338e-06,0.5155896019445244,3.76,0.0,0.700399748669124,0.9999462422722121,5.081956504214145e-05,2.7529240484720327e-05,3.5083377375870027e-06,0.015961939229354488,0.01596404537949269,2.648442325086451e-12,0.00037291337902509684,2.15953915537383e-08,1.8704539458674975e-07,1.5650827452794885e-06,2.4372256073375967e-05,7.125012123508299e-08,5.12502360148094e-06,3.6844296370027906e-05,0.00045210033388871814,2.5680308459555444e-06,1.860777996243273e-07,6.458416381621321e-07,4.6910503239842167e-07,6.556767586633271e-07,1.1838271568919706e-09,6.176073338830899e-09,8.28891880911179e-09,4.950637874734944e-09,5.112823795272113e-14,6.955029563391036e-08,1.381314547750696e-09,2.6902691912769265e-09,1.8209271177844845e-12,2.4180453094583296e-12,7.327454238887329e-06,9.437491818968791e-07,4.4301267275422e-06,2.193115014944096e-08,9.861247903021237e-16,1.518135991576303e-12,7.705792725288515e-07,3.549864937532983e-11,2.0319058773007513e-13,9.48985525776024e-11,1.2683321107171329e-11,4.926640108504749e-10,6.271144182446565e-13,7.072557879556274e-17,1.2779313836872415e-14,9.959260360759239e-08,1.1070421062505177e-11,1.1908399375743396e-12,3.008352558821269e-11,2.9036181634569405e-17,3.599220184170548e-17,6.598162264004271e-17,1.7157996980979799e-07,1.1480413185989919e-11,1.3404516289370458e-12,2.3681827812188677e-13,1.2450430909011295e-14,3.7264034326086475e-08,2.3431040840187497e-10,7.488935661993877e-11,2.2717010742865486e-05,2.0151714668632374e-07,5.91121601516282e-10,6.629004036979893e-15,1.3112393368459833e-15,3.1819338371624415e-11,6.150687000979923e-10,1.4638401496193075e-13,3.1537589687922523e-13,2.182698425461254e-19,1.9809918271711096e-14,1.5881407990233978e-14,2.3364104722534293e-16,9.996393498256707e-15,1.9087726598642023e-09,2.591131281721957e-11,1.3997309694996275e-15,5.027549677427564e-13,1.0495864587527373e-12,6.772655950222057e-14,4.1224484252716576e-20,5.885927179638876e-17,1.1334995269872624e-11,6.291467742523689e-18,3.4089674129488973e-18,1.2230859957104173e-13,7.154776620335553e-15,5.1661207123694067e-17,1.5364205612987147e-14,1.8793176908339218e-19
2.3966677085855014e-06,0.5156091072771691,3.76,0.0,0.7001910159979851,0.9999442363243054,5.294020325707486e-05,2.788877903877183e-05,3.6304010848151893e-06,0.016151487391998683,0.016153686153380604,2.6801188471134667e-12,0.0003883170148957806,2.1858330903205322e-08,1.9300992706833963e-07,1.6222517494280825e-06,2.5178762573935616e-05,7.4127820082808e-08,5.299660144141748e-06,3.811716190770964e-05,0.00047054581688926717,2.6553651967102778e-06,1.9494043748404703e-07,6.7971615804422e-07,4.918815675088882e-07,6.785557974867749e-07,1.2754411673887857e-09,6.682104806215703e-09,8.571256785715165e-09,5.250747845248207e-09,5.531725804429296e-14,7.244832650320841e-08,1.4875939527305179e-09,2.909490390612519e-09,1.9737835722658467e-12,2.615164112184997e-12,7.397049732371076e-06,9.647906098797835e-07,4.453495722210949e-06,2.2733947875614383e-08,1.0463366026685746e-15,1.5892152908429788e-12,7.871628185570399e-07,3.684101911020376e-11,2.2055304183277593e-13,9.64256870885109e-11,1.3185790293474674e-11,5.162115252345541e-10,6.523083062196696e-13,7.617723159892133e-17,1.376499963895645e-14,1.0208379471922009e-07,1.1415348722561076e-11,1.2260633545517785e-12,3.263145647212593e-11,3.154966892297561e-17,3.892472530211193e-17,7.426702127808418e-17,1.794053674970623e-07,1.1911745157155998e-11,1.4555343918623337e-12,2.4778943836834065e-13,1.3411047397935903e-14,3.9207483671929605e-08,2.3483486506514886e-10,7.812986388562096e-11,2.297744415155019e-05,2.1251343396376404e-07,6.087301069442276e-10,6.823890596683014e-15,1.350041469550047e-15,3.277478231821777e-11,6.345746630363487e-10,1.555550093214262e-13,3.345807830874667e-13,2.322140107923962e-19,2.1145602408659755e-14,1.6276656176510695e-14,2.462888404871478e-16,1.0610053574726329e-14,1.918920447414073e-09,2.8099966885511452e-11,1.4339150016166094e-15,5.33251341058095e-13,1.121929318589161e-12,7.234501818794108e-14,4.403556651488689e-20,6.205714921078743e-17,1.1756035360020342e-11,6.682907992716247e-18,3.542817572150097e-18,1.2697494211652205e-13,7.446620142320204e-15,5.4899583961662e-17,1.6380562224106954e-14,1.9998969546019096e-19
2.425136405203665e-06,0.5156286639845478,3.76,0.0,0.6999817054485656,0.999942164726137,5.513397858147812e-05,2.8248661878932008e-05,3.7562085669976236e-06,0.01634097590510372,0.01634327095925441,2.7118056792816733e-12,0.0004042467827705356,2.2121352089514978e-08,1.9917596820436737e-07,1.681248905631883e-06,2.6009961620084364e-05,7.710832264788355e-08,5.4795456191602716e-06,3.942866603155198e-05,0.0004896171674724826,2.745333626973248e-06,2.0416516383293322e-07,7.151427747507867e-07,5.156406892443227e-07,7.021378537274997e-07,1.3735921822187273e-09,7.225979837942011e-09,8.862068184439681e-09,5.567915090399805e-09,5.981947186581894e-14,7.545066843686258e-08,1.6014541033924976e-09,3.145138771992868e-09,2.138346334979992e-12,2.8270556579572685e-12,7.4662791550338295e-06,9.860326952080434e-07,4.476637846805741e-06,2.3556231495325177e-08,1.1100061913663997e-15,1.6631733754124717e-12,8.03898991901279e-07,3.822269800797289e-11,2.3930642697932827e-13,9.799009057548394e-11,1.3704760528550302e-11,5.406727303836511e-10,6.783903417187549e-13,8.201675897745381e-17,1.482084266323187e-14,1.0465019620307731e-07,1.1766095145194835e-11,1.261838474053783e-12,3.537904628079554e-11,3.426362952894091e-17,4.2076926331291e-17,8.353512949326956e-17,1.8754236888170048e-07,1.235648993566391e-11,1.5799892352115961e-12,2.591808719639317e-13,1.4443239070858784e-14,4.1238602965986147e-08,2.353816540735862e-10,8.148043206250421e-11,2.3237256227441064e-05,2.2401614684831632e-07,6.270651788051469e-10,7.026842291650245e-15,1.39044606974845e-15,3.3768674306148334e-11,6.547114905363619e-10,1.6522239640766756e-13,3.5501819316638854e-13,2.46942782324129e-19,2.2561979612161188e-14,1.667750900862841e-14,2.5953857048938607e-16,1.1256627822884492e-14,1.928962490944391e-09,3.0458515043099606e-11,1.468543138657826e-15,5.653731814647083e-13,1.1986380895467202e-12,7.723911822827059e-14,4.701441438694481e-20,6.544037115723695e-17,1.2191373398833869e-11,7.097687521382258e-18,3.681812353845011e-18,1.3177776494491134e-13,7.748381417512207e-15,5.831553036783993e-17,1.7455300783144506e-14,2.127226718208808e-19
