Time (s),Volume (m^3),H(5),O(6),OH(7),H2(8),Ar(9),He(10),HO2(11),H2O2(12),CO(13),CO2(14),HCO(15),C(T)(16),CH(17),CH2(T)(18),CH3(19),CH2O(20),HCCO(21),C2H(22),C2H2(23),H2CC(24),CH2(S)(25),CH3OH(26),CH3O(27),CH2CO(28),C2H3(29),C2H4(30),C2H6(31),C2H5(32),CH2OH(33),CH3CO(34),CH2CHO(35),CH3CHO(36),N2,Ne,C2H5F(1),O2(2),H2O(3),CH4(4),HF(38),C2H4F(62),CH2CHF(55),C2H4F(61),CH2CF(69),C2H2F(70),CH2CFO(78),S(1534),S(414),CH2F(46),CHFO(47),CH2F2(41),S(2175),CH2O2(154),CHO2(147),S(841),CH3F(39),C2H5O(149),C2H2O(132),C2HF(57),S(1780),C2HF(2524),CHF2(81),S(1754),C2H3F2(63),CH2CF2(56),C2H3F2(64),C2H5O(167),C2H3F2(65),CF2CH(72),C2HF2(71),C2F(2523),S(1862),S(499),F(37),C2H2F2(58),C2H4(136),O2(150),C#CC(4975),CH3O2(356),C3H4(6072),C3H4(6556),CHF(40),CF2(43),CHF3(42),CF(50),S(4414),C2H2F3(66),C2H2F3(67),S(4446),CF2O(49),S(6032),S(2070),CFO2(332),C3H3(4381),S(4999),C3H3(8252),S(5941),S(7087),S(2403),S(5038),S(8410),S(2402),S(10418),CHO2(146),CFO(51),S(10885),S(4379),S(10215),S(4983),S(7380),S(7383),S(1043),S(5962),S(5940),S(1903),C3H7(348),CHFO2(336)
9.377893773194093e-05,1.0601561483062183,0.01879046566162142,0.000110000295144647,0.0027936975994378175,0.4566982117372613,0.0,0.0,1.3386758448044858e-05,1.7619116544575591e-07,0.8454123824009162,0.1831806814486528,3.060615923066477e-05,1.4973466493162892e-05,1.6801186287260337e-05,0.000133398125342799,0.004587852746696211,0.0002761448965742358,0.00011985037613121645,4.220697201307748e-05,0.08262408979452254,8.316384216812176e-06,9.773073730512887e-06,6.519174681831637e-05,5.203169034728751e-08,0.0006470025517920476,2.5128929150486115e-05,0.0006641449088909224,3.149408722961135e-05,6.655091814852352e-07,5.2411730350036435e-06,3.938382916709387e-09,5.5774300674838994e-08,5.819337909055152e-06,3.76,0.0,7.681324522000678e-08,0.01701412055632976,0.7292192868241679,0.0062700964626147245,0.5642089824521479,2.4171938882438547e-08,0.00013171919979404294,3.5093329101995324e-08,6.1650177203359055e-06,4.250799754571996e-06,3.307844193770258e-07,7.57839488906769e-12,1.85202560972304e-08,0.0006795777259164997,7.380766766903422e-06,8.11511697149026e-06,1.2262905844170895e-12,8.878534820780515e-13,7.674259697168978e-08,2.7005788554298256e-14,0.00016800320607743077,4.476323148191584e-12,8.855641066437009e-09,0.013995869784785765,2.0733124156154684e-14,5.824549850507318e-07,9.37631514143673e-06,4.640518624545248e-11,5.5189075267771175e-08,0.00021768793097587605,1.859704086045806e-07,4.106589411666848e-10,3.3759460657371165e-08,7.263797548362153e-06,1.0422565196064547e-06,5.021613311241582e-06,9.756692760504282e-19,9.53232992759514e-08,6.252854508313716e-06,8.984216291153867e-06,9.599518735941525e-11,4.2978131298396594e-05,0.00016170939123829762,2.020926655535318e-09,1.557086463141259e-08,0.00013433469983608134,6.396407539844108e-05,0.0027548480053439703,2.6890173506075704e-06,0.010460239760213874,3.6068425403188335e-13,1.2217852434810452e-08,3.467741604099915e-09,8.993272690439353e-08,0.020802419973562115,2.319040222216992e-14,9.226852876374458e-15,9.255286457306146e-08,0.0005637077735221225,1.3994441107801367e-07,6.215202917189089e-09,3.9847549485905656e-05,8.004975646396169e-07,6.589880198737646e-06,3.8744632099811936e-08,6.17419101418574e-13,3.518559763071582e-06,3.004869029481112e-10,2.1774084764093692e-08,1.196349926379961e-06,1.3034475673048829e-15,4.891065915089192e-05,2.3508440153084415e-09,1.5848909295296794e-08,1.1038707198544941e-10,3.436502147494271e-08,8.046661695983184e-12,4.2325247799885875e-08,4.903939849364666e-10,3.405138875576081e-09,7.75394209164617e-11,7.739821491868346e-10
9.380560365893558e-05,1.0601573070278891,0.018779286734744292,0.00010983250121539584,0.0027917379478102555,0.45672207751599264,0.0,0.0,1.3369624812310599e-05,1.759591761266026e-07,0.8454289980919019,0.18319527376708108,3.057134658158994e-05,1.4954355069384977e-05,1.6780461950296394e-05,0.00013331182123639646,0.004585946709803521,0.00027596663316284723,0.00011974794367851461,4.2171567239133465e-05,0.08261812364682902,8.312354998974515e-06,9.762945128199317e-06,6.515699153506258e-05,5.197003374595917e-08,0.0006468487085420051,2.5111122346039343e-05,0.0006638880743971732,3.14825964249224e-05,6.649405891384141e-07,5.235809954598994e-06,3.9354288178577636e-09,5.569854682238586e-08,5.816168654870306e-06,3.76,0.0,7.683649920011235e-08,0.01699485366855563,0.7292133818243978,0.0062696786925814695,0.5642171049387179,2.413573427907629e-08,0.00013159979583472284,3.5040874600729096e-08,6.158039605216219e-06,4.245908255914862e-06,3.3007498034654114e-07,7.559441970242826e-12,1.847808660178596e-08,0.000679154787092349,7.368887323158877e-06,8.111853335773151e-06,1.2241075571610255e-12,8.862735217773135e-13,7.660779261374081e-08,2.6934783841061146e-14,0.00016797596928968338,4.4714275838709356e-12,8.850209743704403e-09,0.013989608190187009,2.0662466354290333e-14,5.821942103761689e-07,9.366905411700612e-06,4.6339463013943026e-11,5.510149538457105e-08,0.0002174708346148724,1.8568138123049795e-07,4.1021179031100433e-10,3.3706598895298416e-08,7.252437589579366e-06,1.0406257722994254e-06,5.0157740863568665e-06,9.72344266543747e-19,9.51694559416325e-08,6.248849268019736e-06,8.974708900040958e-06,9.58943777922528e-11,4.2929462118641525e-05,0.00016167345577529203,2.017796576230933e-09,1.5560129094518987e-08,0.00013430761806333035,6.399382018888244e-05,0.002753261013131318,2.687482528857753e-06,0.010459813559245383,3.597161161807461e-13,1.2203798445492963e-08,3.4638196621882578e-09,8.983230579148029e-08,0.020803844798477262,2.3174309417298645e-14,9.220653536884267e-15,9.249673825128805e-08,0.0005634368301581765,1.398708638374718e-07,6.212215397184656e-09,3.984146177261026e-05,8.004264196891564e-07,6.584698749227177e-06,3.871415973034893e-08,6.16234343940845e-13,3.5157881453537307e-06,3.0024993940736646e-10,2.176285888480169e-08,1.1955427809396422e-06,1.3010916888217417e-15,4.8900487607014766e-05,2.3503661516704487e-09,1.583633793755614e-08,1.1038602582311567e-10,3.4370068250094397e-08,8.036017433823293e-12,4.231882796744339e-08,4.900083890764611e-10,3.40248743049378e-09,7.74771436049974e-11,7.73789566170814e-10
9.383226958593023e-05,1.0601584639853454,0.01876811260844211,0.00010966499380087971,0.0027897797140055023,0.4567459290941517,0.0,0.0,1.3352523077923434e-05,1.7572761784786715e-07,0.8454455887935387,0.1832098497872652,3.053658564180854e-05,1.4935252852936499e-05,1.6759757871639797e-05,0.00013322554776555524,0.00458404266962542,0.00027578863764604616,0.00011964564318348664,4.213620141599114e-05,0.08261216519559472,8.30833024011883e-06,9.752828914369003e-06,6.512227753570529e-05,5.1908471297791445e-08,0.000646695116151205,2.5093329734853647e-05,0.0006636316018532891,3.147112751016685e-05,6.64372786720544e-07,5.2304534677789264e-06,3.93247886490391e-09,5.562293419169288e-08,5.813004070498304e-06,3.76,0.0,7.685988696564011e-08,0.01697562067762201,0.7292074658922669,0.006269264286738812,0.5642252185278964,2.4099623632223903e-08,0.00013148072920784974,3.4988556220315705e-08,6.151075704755454e-06,4.241026827965192e-06,3.293676383491544e-07,7.540551438683569e-12,1.8436045872278283e-08,0.0006787330395020013,7.35704907529969e-06,8.10861815082267e-06,1.221929056821233e-12,8.846968365811085e-13,7.64732663524617e-08,2.6864029281054056e-14,0.00016794901139802573,4.466539342937985e-12,8.844787370139267e-09,0.013983353039277094,2.0592100620027116e-14,5.81933704151071e-07,9.357538126683683e-06,4.627384799243366e-11,5.501409724605618e-08,0.00021725414426391495,1.853929492163851e-07,4.0976529977666994e-10,3.365384559419739e-08,7.2411011109821085e-06,1.03899839335349e-06,5.0099432371402315e-06,9.69033000958239e-19,9.501603181090329e-08,6.244846276303226e-06,8.96521880953093e-06,9.579369851160241e-11,4.288087856463195e-05,0.00016163765213204486,2.014673311898278e-09,1.5549415700616135e-08,0.00013428064182483294,6.402358993437406e-05,0.0027516759898661425,2.6859496055836902e-06,0.010459386851564095,3.5875111617238374e-13,1.218978162881928e-08,3.459908075686946e-09,8.973214946472428e-08,0.02080526760662837,2.315824849113616e-14,9.214466543010593e-15,9.244072569044134e-08,0.0005631665040378633,1.3979732738276176e-07,6.209234683168183e-09,3.983540963610524e-05,8.003559690824283e-07,6.579525759597588e-06,3.868373591292497e-08,6.150527085435649e-13,3.5130208883128923e-06,3.000133531073271e-10,2.1751634592557162e-08,1.1947367924427907e-06,1.2987416604044764e-15,4.8890359277866024e-05,2.349890356896466e-09,1.5823786893267908e-08,1.1038506444148461e-10,3.437513675687867e-08,8.025403360406006e-12,4.231244588803929e-08,4.896234253491179e-10,3.3998405228004865e-09,7.741496743328982e-11,7.735974096335958e-10
9.385893551292488e-05,1.060159619181452,0.018756943295901506,0.00010949777246349515,0.002787822898709376,0.4567697664617123,0.0,0.0,1.3335453174256137e-05,1.7549648966045782e-07,0.8454621545506158,0.18322440953334815,3.050187632818532e-05,1.4916159914561039e-05,1.6739074055804437e-05,0.00013313930504844218,0.004582140622676641,0.0002756109095084345,0.00011954347445552182,4.2100874511435814e-05,0.08260621442913882,8.304309939007207e-06,9.742725076313495e-06,6.508760474654458e-05,5.1847002843484007e-08,0.0006465417741316273,2.507555131391579e-05,0.0006633754904339771,3.145968042169136e-05,6.638057725654109e-07,5.225103566430549e-06,3.929533050611375e-09,5.5547462455109277e-08,5.809844145361318e-06,3.76,0.0,7.688340831009258e-08,0.01695642151350872,0.7292015390731944,0.006268853237622398,0.5642333232346031,2.4063606633132637e-08,0.00013136199882885633,3.4936373513400036e-08,6.144125979361978e-06,4.2361554424774345e-06,3.286623858608461e-07,7.521723053333557e-12,1.8394133432148383e-08,0.0006783124799238728,7.345251860829544e-06,8.105411331034335e-06,1.2197550727475426e-12,8.831234194303059e-13,7.633901759451116e-08,2.6793523819286307e-14,0.00016792233178356073,4.461658412354028e-12,8.839373930754913e-09,0.01397710432386763,2.0522025564594066e-14,5.816734660343319e-07,9.348213132725423e-06,4.620834101863772e-11,5.4926880430926775e-08,0.0002170378589940817,1.851051111851548e-07,4.0931946841569746e-10,3.360120050588422e-08,7.229788059001265e-06,1.0373743751137547e-06,5.004120751721226e-06,9.657354139710858e-19,9.486302545856186e-08,6.240845536563265e-06,8.955745980668588e-06,9.569314941556031e-11,4.283238045949154e-05,0.00016160198000016168,2.0115568444799043e-09,1.553872440026807e-08,0.00013425377088105753,6.405338458367456e-05,0.002750092932614263,2.684418577941879e-06,0.010458959637609566,3.577892425866268e-13,1.2175801866679746e-08,3.4560068122495214e-09,8.963225710268851e-08,0.02080668840135694,2.314221936109092e-14,9.208291862651326e-15,9.238482662502531e-08,0.000562896793698037,1.3972380186494754e-07,6.206260759006263e-09,3.982939300074669e-05,8.002862113681968e-07,6.574361211965678e-06,3.865336054540005e-08,6.138741854203641e-13,3.5102579828333207e-06,2.997771432549699e-10,2.1740411910230886e-08,1.1939319571350955e-06,1.2963974630683263e-15,4.888027406455717e-05,2.349416626253012e-09,1.5811256119718314e-08,1.1038418765994924e-10,3.438022694889595e-08,8.014819368006903e-12,4.2306101481397277e-08,4.892390924143196e-10,3.3971981424471843e-09,7.735289215333126e-11,7.734056785943736e-10
9.391226736691419e-05,1.0601619243035554,0.018734619160618044,0.00010916418638324076,0.0027839135260957918,0.45681739852847647,0.0,0.0,1.3301408597508777e-05,1.750355200448167e-07,0.8454952113970029,0.18325348029272084,3.0432612268420702e-05,1.4878002131248739e-05,1.6697767254334945e-05,0.0001329669122878074,0.004578342495556207,0.0002752562534613902,0.00011933953159317545,4.2030337326799844e-05,0.08259433590724678,8.296282705104208e-06,9.722554478508028e-06,6.501838252582107e-05,5.1724347304692404e-08,0.0006462358394010224,2.5040037031846876e-05,0.0006628643479162395,3.143685148830721e-05,6.626741029491437e-07,5.21442349047363e-06,3.923653810270024e-09,5.539694047819078e-08,5.8035382336606735e-06,3.76,0.0,7.693085097361945e-08,0.01691812440655834,0.7291896529420344,0.006268041181950563,0.5642495060558594,2.3991852403373335e-08,0.00013112554281152316,3.483241341902215e-08,6.13026890725057e-06,4.226442694366706e-06,3.2725812153462236e-07,7.484251826049895e-12,1.8310691646163615e-08,0.0006774749129002432,7.321779932748042e-06,8.099082471332489e-06,1.215420617050469e-12,8.799863621118026e-13,7.607135027942256e-08,2.6653256115504398e-14,0.00016786980510127833,4.451918431647906e-12,8.82857379713591e-09,0.01396462616916258,2.0382742148895378e-14,5.81153792860093e-07,9.329689451256055e-06,4.60776505787147e-11,5.475298915153135e-08,0.000216606500262667,1.8453121179779982e-07,4.0842977875626075e-10,3.349623401891723e-08,7.207232035869765e-06,1.0341363922788975e-06,4.992500828123712e-06,9.591810242503268e-19,9.455826081378045e-08,6.232850825359401e-06,8.93685196384151e-06,9.549244136788698e-11,4.273563994109631e-05,0.00016153102913009728,2.005344232895993e-09,1.5517407891695115e-08,0.0001342003439916177,6.411304840410523e-05,0.0027469327052706324,2.681362199013041e-06,0.010458103692508047,3.5587483033800767e-13,1.2147953070009122e-08,3.4482351344047704e-09,8.943326122703539e-08,0.020809523962929417,2.311025618951152e-14,9.195979327507642e-15,9.227336793567491e-08,0.0005623592149481208,1.3957678420483315e-07,6.2003332205734455e-09,3.981746595393095e-05,8.001487692508465e-07,6.564057376302463e-06,3.8592754779287154e-08,6.115264381603199e-13,3.5047451926770937e-06,2.9930584993348785e-10,2.171797146094927e-08,1.1923257321747837e-06,1.2917264887800716e-15,4.886023262003039e-05,2.3484753398653706e-09,1.5786255225373082e-08,1.1038268722990943e-10,3.439047221728096e-08,7.99374121986369e-12,4.2293525389730876e-08,4.884723139159612e-10,3.3919269262940547e-09,7.72290433283766e-11,7.730234890181101e-10
9.39655992209035e-05,1.060164222410944,0.01871231443347311,0.00010883173944176463,0.002780009835212219,0.4568649736376559,0.0,0.0,1.3267490517097142e-05,1.7457625968831364e-07,0.8455281689894809,0.18328248623860588,3.0363553732561686e-05,1.4839882278220991e-05,1.6656541639732893e-05,0.00013279464383735218,0.004574552300551346,0.00027490266089738645,0.00011913611355966382,4.1959955398223306e-05,0.0825824879875419,8.288273286574186e-06,9.70243323109627e-06,6.49493242831455e-05,5.160206584168153e-08,0.0006459309004518414,2.500457947733475e-05,0.0006623546402517154,3.141410911683526e-05,6.615455672540802e-07,5.203769663247607e-06,3.917791038988972e-09,5.524697836343814e-08,5.797250835267692e-06,3.76,0.0,7.697882554671779e-08,0.016879961787908123,0.7291777237931656,0.006267242465923405,0.5642656535218487,2.39204691327762e-08,0.00013089041914564128,3.4728990756669014e-08,6.116468072539354e-06,4.216769785985373e-06,3.258621272030781e-07,7.447026356090733e-12,1.822775742183845e-08,0.0006766420603273422,7.2984702463220685e-06,8.092866076045888e-06,1.211104111432746e-12,8.768622933529875e-13,7.580478589683568e-08,2.6513972349648034e-14,0.00016781838431272433,4.442207537465444e-12,8.817809222851268e-09,0.013952173660393044,2.0244605062549335e-14,5.806351881175943e-07,9.311333144947524e-06,4.594739039233657e-11,5.4579818181471956e-08,0.0002161767510029288,1.8395967202841122e-07,4.075427121470336e-10,3.33916974363264e-08,7.18476909018262e-06,1.0309117622423629e-06,4.980914221678817e-06,9.526805781505022e-19,9.425515062168504e-08,6.224865161091749e-06,8.918026538480682e-06,9.529225283442729e-11,4.2639239149367284e-05,0.0001614606007026508,1.9991585977828957e-09,1.5496179174230958e-08,0.00013414733548170477,6.417281124070964e-05,0.0027437803075901802,2.678313369292488e-06,0.010457245727452045,3.5397278842131214e-13,1.212025111771702e-08,3.440504369998656e-09,8.923531158707656e-08,0.020812351509948875,2.3078419248724122e-14,9.183715675268051e-15,9.216235988921437e-08,0.0005618240822229104,1.3942981206118673e-07,6.194432653035781e-09,3.980568002872795e-05,8.000140817513683e-07,6.553787098774394e-06,3.853234161280019e-08,6.091910241224913e-13,3.4992497017347783e-06,2.9883605308408233e-10,2.1695537718894312e-08,1.1907240760918831e-06,1.287078615019835e-15,4.88403624845928e-05,2.347542254747948e-09,1.5761334912067348e-08,1.1038152309193073e-10,3.4400803684895235e-08,7.9727821323419e-12,4.228109905206076e-08,4.87708042840604e-10,3.386673701527838e-09,7.710559515089229e-11,7.726429886211305e-10
9.401893107489281e-05,1.0601665135412959,0.01869002922340086,0.00010850042798206115,0.0027761118314174344,0.4569124917079388,0.0,0.0,1.3233698340863215e-05,1.7411870063585985e-07,0.8455610277042028,0.1833114275740987,3.0294700028464274e-05,1.4801800937372577e-05,1.661539732810732e-05,0.00013262250059187524,0.004570770008398094,0.0002745501274886051,0.00011893321873600641,4.1889728415451395e-05,0.0825706705716746,8.280281672218802e-06,9.682361232286377e-06,6.488042939958235e-05,5.1480157170992495e-08,0.0006456269531933572,2.4969178631410744e-05,0.0006618463605298503,3.1391452775151124e-05,6.60420152313767e-07,5.193142020793257e-06,3.911944678065514e-09,5.5097573592925546e-08,5.790981861609476e-06,3.76,0.0,7.702733030929736e-08,0.016841933070415396,0.729165752005884,0.006266457027000311,0.5642817657578016,2.3849454314879326e-08,0.00013065661879742684,3.462610189860081e-08,6.10272314437808e-06,4.207136481631526e-06,3.2447434014472046e-07,7.410044632943654e-12,1.8145326817980593e-08,0.0006758138953062807,7.275321451527952e-06,8.086761434186063e-06,1.2068054773986228e-12,8.73751155994795e-13,7.553931958857477e-08,2.6375664201642937e-14,0.00016776806425865685,4.432525624202989e-12,8.807080084608605e-09,0.013939746728526237,2.010760323933301e-14,5.801176489316115e-07,9.293142936862423e-06,4.581755914090749e-11,5.4407364109115336e-08,0.00021574860343902535,1.8339048077357798e-07,4.066582592886466e-10,3.328758875502959e-08,7.162398772122278e-06,1.0277004204970044e-06,4.969360839584998e-06,9.462335541607622e-19,9.395368299704676e-08,6.2168885715867066e-06,8.899269378385767e-06,9.509258301533923e-11,4.254317660113876e-05,0.00016139069213595274,1.9929997943061246e-09,1.5475037843192003e-08,0.00013409474334556207,6.423267266369966e-05,0.002740635714877897,2.6752720648576873e-06,0.010456385746117253,3.5208302675429173e-13,1.2092695043238266e-08,3.4328142503487554e-09,8.903840131041872e-08,0.020815171070503912,2.3046707831961428e-14,9.17150063103661e-15,9.205179994169512e-08,0.0005612913832748831,1.3928288667169273e-07,6.188558921346334e-09,3.979403459277103e-05,7.998821367273323e-07,6.543550229138487e-06,3.847212019397623e-08,6.068678641595854e-13,3.493771433727895e-06,2.983677460925854e-10,2.1673110871642193e-08,1.1891269578010704e-06,1.282453688493006e-15,4.8820662831731515e-05,2.346617331338125e-09,1.5736494823533803e-08,1.1038069373494512e-10,3.441122096300009e-08,7.951941230046324e-12,4.226882179734519e-08,4.869462679960951e-10,3.381438384518354e-09,7.698254560128227e-11,7.722641674532759e-10
9.407226292888212e-05,1.0601687977196987,0.01866776363693616,0.00010817024844155828,0.0027722195198491943,0.4569599526605728,0.0,0.0,1.3200031485264366e-05,1.736628350499192e-07,0.8455937879125945,0.1833403044998863,3.0226050483179697e-05,1.4763758678477771e-05,1.657433443281057e-05,0.00013245048342415695,0.004566995590215618,0.000274198648966907,0.00011873084551336062,4.181965607802836e-05,0.08255888356238002,8.272307851095415e-06,9.662338376846875e-06,6.481169726400698e-05,5.135861998779402e-08,0.0006453239935859452,2.493383447754173e-05,0.0006613395019376722,3.1368881939027636e-05,6.592978450725404e-07,5.182540501529337e-06,3.906114668709872e-09,5.494872370917721e-08,5.784731225369537e-06,3.76,0.0,7.707636356928661e-08,0.016804037674778748,0.7291537379535766,0.006265684803493957,0.5642978428873265,2.3778805458736148e-08,0.00013042413288623825,3.452374323159185e-08,6.089033797763161e-06,4.1975425499094975e-06,3.230946990084874e-07,7.373304695693138e-12,1.8063396020423054e-08,0.0006749903913625658,7.252332223807798e-06,8.080767847930264e-06,1.2025246361847043e-12,8.706528924828592e-13,7.527494650077986e-08,2.6238323267871137e-14,0.00016771883986326663,4.422872586150714e-12,8.796386259403008e-09,0.013927345305274664,1.9971725717902202e-14,5.796011724578244e-07,9.275117573729598e-06,4.5688155498720666e-11,5.42356235143793e-08,0.00021532204990527346,1.8282362680027492e-07,4.057764108673231e-10,3.3183905945930483e-08,7.140120639518661e-06,1.0245023036373939e-06,4.957840588541637e-06,9.39839437894104e-19,9.365384629191037e-08,6.208921083889162e-06,8.880580161924891e-06,9.489343110607868e-11,4.244745083305201e-05,0.000161321300883593,1.9868676776508073e-09,1.5453983496516346e-08,0.00013404256560532976,6.429263224875303e-05,0.0027374989027221046,2.6722382620656816e-06,0.010455523752120846,3.5020545398039516e-13,1.2065283900986455e-08,3.4251645115628228e-09,8.884252366467792e-08,0.02081798267234314,2.301512125417289e-14,9.15933392689114e-15,9.194168552502158e-08,0.0005607611060315614,1.3913600926284644e-07,6.182711892388022e-09,3.97825290227883e-05,7.997529222096445e-07,6.533346619597148e-06,3.8412089685261525e-08,6.045568798067013e-13,3.48831031390584e-06,2.979009224634555e-10,2.1650691104456014e-08,1.1875343470316642e-06,1.2778515577727593e-15,4.880113284703383e-05,2.3457005306522385e-09,1.5711734607831792e-08,1.1038019766968956e-10,3.4421723668516005e-08,7.931217641776043e-12,4.2256692964161815e-08,4.861869783527094e-10,3.3762208928779464e-09,7.685989266033934e-11,7.718870153234049e-10
9.417892663686073e-05,1.0601733453240545,0.018623291734341168,0.00010751327145180584,0.0027644519919647155,0.45705470292275097,0.0,0.0,1.3133071521042589e-05,1.72756154536448e-07,0.8456590142240951,0.18339786588712456,3.008936129744143e-05,1.4687793546855327e-05,1.6492453265420728e-05,0.00013210683062796972,0.004559470265889225,0.0002734988403991519,0.0001183276577366097,4.167997421690817e-05,0.08253540039226831,8.256413545028175e-06,9.622439682882649e-06,6.467471891117202e-05,5.111665507327746e-08,0.0006447210219604775,2.4863316165540467e-05,0.0006603300222861673,3.132399479661141e-05,6.570625030907799e-07,5.161415591467221e-06,3.894503478417769e-09,5.465267894457202e-08,5.7722846337816965e-06,3.76,0.0,7.717600919484788e-08,0.016728644647405127,0.7291295844675764,0.006264179768433973,0.564329892297191,2.363859611966206e-08,0.000129963070847596,3.432060270724847e-08,6.061820621149081e-06,4.178471929533105e-06,3.2035962339219743e-07,7.30054279904595e-12,1.7901019424078535e-08,0.0006733572665250609,7.2068274840244805e-06,8.069111215914379e-06,1.1940160244892714e-12,8.644947657144281e-13,7.474946117640693e-08,2.5966511120007657e-14,0.00016762365887011305,4.403652725750784e-12,8.775104071992663e-09,0.013902618723902574,1.97033017552041e-14,5.785713967868809e-07,9.239556663246329e-06,4.5430625852488744e-11,5.3894269617716044e-08,0.00021447369584284392,1.8169688789034468e-07,4.0402049120800084e-10,3.297781020423148e-08,7.095839251320927e-06,1.0181455040527695e-06,4.934899114205068e-06,9.272079559967472e-19,9.305902171111812e-08,6.193013514824442e-06,8.843404339230725e-06,9.449667774185529e-11,4.225700407572035e-05,0.00016118406065657585,1.9746829485142134e-09,1.5412134207201513e-08,0.00013393944580306102,6.441284429448282e-05,0.0027312485269920975,2.666193071286694e-06,0.010453793739811377,3.464865266367907e-13,1.2010892807682332e-08,3.4099851787572287e-09,8.84538408623039e-08,0.020823582105571253,2.2952320032139056e-14,9.13514453381608e-15,9.172278382610569e-08,0.0005597077708561242,1.3884240301794063e-07,6.171097437618719e-09,3.9759935118752983e-05,7.995026393101941e-07,6.513038620180797e-06,3.829259821503612e-08,5.999711341429285e-13,3.4774392348100347e-06,2.969717005621073e-10,2.1605873511795784e-08,1.1843625341631382e-06,1.2687151001300054e-15,4.876257879641185e-05,2.343891149744872e-09,1.5662452458442484e-08,1.1038019976940533e-10,3.444298390930068e-08,7.890119107236256e-12,4.2232878055791896e-08,4.846758126923877e-10,3.3658390728581194e-09,7.661576891692359e-11,7.711376810426021e-10
9.427492397404148e-05,1.0601774146625895,0.018583335143552128,0.00010692582870082477,0.0027574807309908456,0.4571397820847244,0.0,0.0,1.3073230552031691e-05,1.7194585856659636e-07,0.8457173845861392,0.18344945278771752,2.996703274292905e-05,1.461956399136703e-05,1.6419039607304412e-05,0.00013179798264158774,0.004552724125257813,0.00027287257950090783,0.00011796655711096801,4.155478656631499e-05,0.0825143685910971,8.242169410851976e-06,9.5866978883574e-06,6.455198911348946e-05,5.090014448891109e-08,0.000644181686435734,2.480004336747679e-05,0.0006594262855222553,3.128388377710378e-05,6.550611963838788e-07,5.142491903766806e-06,3.884108758336004e-09,5.438811208894352e-08,5.76114457795673e-06,3.76,0.0,7.726748158900429e-08,0.016661241319145075,0.7291077053556893,0.006262869841484744,0.564358617890257,2.3513635349400718e-08,0.00012955252569677567,3.413955480036864e-08,6.037515748182612e-06,4.161440815213064e-06,3.179253305147439e-07,7.235865352864739e-12,1.775655337349045e-08,0.0006719031419454986,7.166406346606873e-06,8.058993424880667e-06,1.1864183522396448e-12,8.589959217860806e-13,7.428021585376147e-08,2.572510769568385e-14,0.0001675416946834226,4.386452573049261e-12,8.756069673921465e-09,0.013880451380977118,1.946546021507806e-14,5.77648205702217e-07,9.208103695287832e-06,4.5200298532378936e-11,5.3589458068766824e-08,0.0002137155552719059,1.8069070818474007e-07,4.0244897976500936e-10,3.279376096792147e-08,7.056297030440781e-06,1.0124690052949159e-06,4.914364175628873e-06,9.160156188150567e-19,9.252914634903035e-08,6.178728085275897e-06,8.810175381394266e-06,9.41413627197087e-11,4.2086739726179945e-05,0.0001610622892427401,1.963806560969917e-09,1.537476343265353e-08,0.0001338480362373027,6.452136677714403e-05,0.002725649563012287,2.66077782738002e-06,0.010452229879958362,3.431803001834884e-13,1.1962427398081646e-08,3.3964593611995923e-09,8.810749373248439e-08,0.020828594643848397,2.289621935669195e-14,9.113536862264543e-15,9.152727209325199e-08,0.000558767935684813,1.385783331928191e-07,6.1607344754205525e-09,3.974007297895523e-05,7.992866083626504e-07,6.494873753114052e-06,3.818570075753174e-08,5.958848416442543e-13,3.4677131923261207e-06,2.961404114656129e-10,2.156556366368209e-08,1.1815230306438839e-06,1.260568785717394e-15,4.8728452619539306e-05,2.342290113444787e-09,1.561836831116215e-08,1.103813272537923e-10,3.446240661755692e-08,7.853523317318095e-12,4.2211945906752886e-08,4.833241569671996e-10,3.356555606863193e-09,7.639739454401175e-11,7.704688943409125e-10
