Time (s),Volume (m^3),N2,Ne,C2H5F(1),O2(2),H2O(3),CH4(4),OH(5),C2H4(30),HF(38),C2H4(126),H2(8),H2CC(24),HCO(15),CO(13),HO2(11),H2O2(12),C2H4F(62),H(6),CH2CHF(55),C2H4F(61),C2H3(29),CH2O(20),C2H2(23),O(7),CH2CF(69),CH2CFO(78),S(184),CH2CO(28),S(515),S(253),C2H2F(70),S(1529),S(767),S(1557),CH2F(46),CHFO(47),CH3(19),CH2F2(41),C2H2O(452),C2H5O(160),CH3F(39),CHF2(81),C2H(22),CH3O(27),C2H3F2(63),CH2CF2(56),C2H3F2(64),S(1652),S(338),CO2(14),CF2CH(72),C2HF2(71),C2HF(57),C2HF(5345),S(1655),C2F(5344),C2H5(32),C2H3F2(65),HCCO(21),S(2309),CH3CO(34),C2H6(31),CH2(S)(25),C2H2F2(58),CHF(40),CF(50),CH2(T)(18),S(6270),CH2O2(383),CHO2(142),F(37),C#CC(3594),CH(17),C3H4(6344),C3H4(6729),S(264),C3H5(2345),C3H5(2725),CH3O2(159),S(1527),S(3172),S(6223),S(6172),C3H3(5584),C3H3(6828),CHO2(178),C2H3F(124),C3H5(2350),S(2293),S(2934)
1.2295971430980531e-16,0.30689761758163975,3.76,0.0,0.8717778210410533,0.9999999999999999,7.118041650207027e-36,1.3441601795949602e-16,2.6717109847913297e-27,3.08845632999601e-13,3.0884563299960543e-13,3.572452720866515e-30,8.393906172880242e-21,2.183091384460433e-28,1.125760010918441e-36,3.3541248505782035e-36,1.7046609172421942e-16,5.309485303530049e-29,8.488743331517673e-17,6.179167841708592e-22,4.977119834414183e-25,8.557927533513705e-17,2.0398098473958622e-30,5.817902083694169e-29,1.0342001050834011e-37,2.052711635551519e-24,7.524957284569191e-36,2.349758485397892e-44,6.891537163871597e-27,2.960352886483776e-40,1.9006421043096214e-56,1.9161804028879941e-28,3.743204260102593e-36,3.62100236190251e-45,6.666634070709533e-49,1.218742608241016e-55,8.435059652649783e-17,2.4218246545345908e-27,8.435059652350284e-17,8.089686702538777e-33,3.87678984498109e-54,1.2042681268754735e-32,3.6070250209522147e-19,2.137956283537827e-43,2.8765291170158953e-59,5.593223047074292e-30,2.185596927740738e-41,2.1812969598271434e-43,2.8614712971102536e-45,3.102589976977791e-58,4.5500246939865805e-52,3.8975417517984954e-36,1.5283350790517819e-43,4.172461743585802e-44,2.431398508696079e-47,3.1879633334208494e-63,8.772968239693212e-60,2.3461674620503127e-68,1.5087412492212978e-19,4.612523128493597e-42,5.5288990661896546e-58,2.1512036580593995e-47,4.890388595000932e-51,5.407779550971732e-30,3.607024948481254e-19,1.918977021480805e-43,1.3441601795393226e-16,2.7043814964085585e-31,6.674950392814568e-27,3.60799952416526e-41,1.230607353688578e-39,9.301164076450899e-35,1.5087412071150449e-19,3.7724173859940556e-58,8.405594319772043e-35,2.270539316865277e-58,1.3089201616965998e-59,6.643565330520507e-44,2.733937012026154e-62,9.469759948639369e-57,3.6169345962614173e-28,3.756446024466103e-50,4.731058794987614e-44,9.709913598048388e-63,3.3586565841274995e-64,7.037495856384145e-56,5.949453415067879e-70,1.3393267698116722e-48,8.393905276433812e-21,7.174781532607457e-64,9.527579168091304e-60,5.064417203470404e-54
2.4602625721588322e-16,0.30689761758165673,3.76,0.0,0.8717778210407438,0.9999999999999997,5.698761440876138e-35,2.689488178744261e-16,1.069380674885796e-26,6.179595940902802e-13,6.179595940902979e-13,1.4299114328525167e-29,1.6795105492194358e-20,8.738054811554298e-28,9.012925155261402e-36,2.685339254055493e-35,3.4108028613975833e-16,2.1251778136994017e-28,1.69848617157901e-16,1.2372732589545884e-21,1.9921450035017523e-24,1.712329022897752e-16,8.164555308924634e-30,2.3286770914637464e-28,8.279889196655314e-37,4.107218024826041e-24,3.011943858400056e-35,1.881235489620087e-43,2.7584108176202347e-26,2.3700823251071984e-39,3.043503540094945e-55,7.669715303173233e-28,1.4982578441777155e-35,2.8990047568491413e-44,5.337360843517264e-48,1.9515768028139967e-54,1.6877447766601253e-16,9.693610075023945e-27,1.6877447765402476e-16,3.2379832231983846e-32,6.207913171700895e-53,4.820210555138579e-32,7.217183871792562e-19,1.7120989788768546e-42,4.606200991054433e-58,2.2387468431294238e-29,1.749811513927583e-40,1.746807150695042e-42,2.2914979950536265e-44,3.4339799521161045e-57,3.6427862120426004e-51,3.1204220214363403e-35,1.2239075975687392e-42,3.341353408635094e-43,1.946597771878335e-46,5.104896391368089e-62,1.4048182785289781e-58,3.756926661047601e-67,3.0187933060560014e-19,3.6929333969525225e-41,8.853469323860509e-57,1.7227181154248496e-46,3.91530961588366e-50,2.164521127515718e-29,7.217183581719858e-19,1.536738010177504e-42,2.6894881785215656e-16,1.0824573807503779e-30,2.671719615257151e-26,2.8885978055495656e-40,9.852340440158629e-39,7.44658466427266e-34,3.018793137521263e-19,6.042894370901991e-57,3.364428226864545e-34,3.6370897535004786e-57,2.0967210263175194e-58,5.320240185177116e-43,4.3837989041817246e-61,1.5169248657910552e-55,1.4477164354812702e-27,3.007442885780187e-49,3.788682232038009e-43,3.1110084151197376e-61,1.0760970158133955e-62,1.1273097047109511e-54,1.906114770690001e-68,2.1446671869283762e-47,1.679510190407002e-20,1.1494835066079611e-62,1.526187390766256e-58,8.111868941718991e-53
4.9215934302803905e-16,0.3068976175816904,3.76,0.0,0.8717778210401247,0.9999999999999993,4.560741197322593e-34,5.380144177375198e-16,4.278915736349036e-26,1.2361875162711986e-12,1.2361875162712697e-12,5.721502967244402e-29,3.359750544862794e-20,3.496360087658479e-27,7.213079280297455e-35,2.14908740796233e-34,6.823086752471975e-16,8.503479430961933e-28,3.3977098334111315e-16,2.4786959002155753e-21,7.971174862014697e-24,3.425401547354553e-16,3.2668856233220773e-29,9.317742159977176e-28,6.626427747228004e-36,8.216264832708126e-24,1.2051697744714967e-34,1.5055600536105157e-42,1.1037235992103004e-25,1.896786167893776e-38,4.871587154346416e-54,3.0688851330441448e-27,5.99498801320249e-35,2.320086701498742e-43,4.271510788576561e-47,3.123796162142994e-53,3.3762223992693476e-16,3.8787066809427115e-26,3.3762223987896817e-16,1.29561530339361e-31,9.936698622586817e-52,1.9287117909189488e-31,1.4437501607841667e-18,1.3703730981806455e-41,7.372942364510567e-57,8.957903381740147e-29,1.400383019843155e-39,1.3981544678953319e-41,1.8341274753441507e-43,4.268837477557796e-56,2.915335841916225e-50,2.4973159848842635e-34,9.796221341428794e-42,2.674436992012158e-42,1.5578707415123984e-45,8.171163404331341e-61,2.2486251736521797e-57,6.01353539430433e-66,6.038897415328563e-19,2.955513176000144e-40,1.4171403758837255e-55,1.3788895049969406e-45,3.133477929364586e-49,8.660903922218811e-29,1.4437500447173047e-18,1.2300133106046357e-41,5.380144176484126e-16,4.331239489264899e-30,1.0690357863610676e-25,2.3117631398080702e-39,7.884865064676986e-38,5.9595275347026306e-33,6.038896740970117e-19,9.674261396677375e-56,1.3462094780852937e-33,5.822725095622835e-56,3.3567416791074085e-57,4.258348072089263e-42,7.032274741724253e-60,2.4284913207306713e-54,5.7927514528384864e-27,2.4068715110582105e-48,3.0324783781195515e-42,9.961369019574687e-60,3.4456350972710955e-61,1.804744460473933e-53,6.103232802543284e-67,3.4328620955210538e-46,3.359749109143748e-20,1.840827615807128e-61,2.443322169472828e-57,1.298603538381001e-51
9.844255146523507e-16,0.30689761758175776,3.76,0.0,0.8717778210388867,0.9999999999999987,3.649286013418358e-33,1.0761456175966411e-15,1.7118450039904677e-25,2.472643360631277e-12,2.472643360631562e-12,2.2889695000689393e-28,6.720231063282604e-20,1.3987716873085705e-26,5.771559253777538e-34,1.719596248326133e-33,1.364765454567521e-15,3.4019454888096645e-27,6.796157096985912e-16,4.9723799492195355e-21,3.1889889637155344e-23,6.851546537724309e-16,1.3069669898872513e-28,3.7277040403905496e-27,5.302148923901879e-35,1.64344945722628e-23,4.821463115241232e-34,1.204676655745703e-41,4.41561287856753e-25,1.5177171086975003e-37,7.79612363657168e-53,1.2277538750889056e-26,2.3983896283363906e-34,1.8564247909097794e-42,3.417857592038195e-46,4.999098303374701e-52,6.753177643763507e-16,1.5517352383874971e-25,6.753177641844531e-16,5.183306846059863e-31,1.5901935827616437e-50,7.7161007238965375e-31,2.8878137217413507e-18,1.0965761048443945e-40,1.179917543582083e-55,3.5837445814563404e-28,1.120519971233872e-38,1.1188080518106991e-40,1.467674091019867e-42,5.849150107425428e-55,2.332711223201624e-49,1.998280239008748e-33,7.838961782849588e-41,2.1400914288703197e-41,1.246534749654042e-44,1.3076536568886468e-59,3.598535710263772e-56,9.623633833133418e-65,1.2079105616286308e-18,2.3648772123183133e-39,2.2679138431485244e-54,1.1034178308773736e-44,2.5073229112838918e-48,3.4649255273399784e-28,2.8878132573983526e-18,9.842599359493566e-41,1.0761456172401547e-15,1.7327778292689667e-29,4.276838720955743e-25,1.849772938052944e-38,6.3090874541905845e-37,4.7685221020423594e-32,1.2079102918413676e-18,1.5483341557524883e-54,5.3857141133941306e-33,9.31905917846694e-55,5.372466410985172e-56,3.4075405616462523e-41,1.1300098904413926e-58,3.886715684579176e-53,2.3174777607976642e-26,1.925867984396293e-47,2.4265923118890703e-41,3.188621101138381e-58,1.1029433190424647e-59,2.888430403200881e-52,1.9536208544664727e-65,5.4936902388298865e-45,6.720225319456045e-20,2.9480509837861166e-60,3.9104589504558142e-56,2.0783294054664872e-50
1.9689578579009744e-15,0.3068976175818926,3.76,0.0,0.8717778210364107,0.9999999999999973,2.919706206013434e-32,2.152408017846621e-15,6.847937973776848e-25,4.9455550493444005e-12,4.945555049345537e-12,9.156589183343841e-28,1.3441194208742245e-19,5.595541983829682e-26,4.6176856743729336e-33,1.3758073018788224e-32,2.7296790176299463e-15,1.3608889485545016e-26,1.359305138377765e-15,1.0003103110818359e-20,1.275699376962612e-22,1.3703836284288436e-15,5.228293553429869e-28,1.491203325001769e-26,4.242121800653424e-34,3.2871498598200997e-23,1.9287416154297046e-33,9.638326182590138e-41,1.7663887260357114e-24,1.2142889525176193e-36,1.2475060854997618e-51,4.9114151009841465e-26,9.594371736298376e-34,1.4852855332505152e-41,2.7345456490377486e-45,7.999394760525012e-51,1.3507088129854688e-15,6.207446120340068e-25,1.3507088122178154e-15,2.0734930642101007e-30,2.5445631069542298e-49,3.0866896143794577e-30,5.775940898645171e-18,8.773719359105762e-40,1.8880816438357938e-54,1.4336144417089653e-27,8.965013861110833e-38,8.951617012981653e-40,1.1742887565175712e-41,8.57360434698768e-54,1.8663455471391436e-48,1.5988528243383085e-32,6.271963408228196e-40,1.712289898715008e-40,9.973248264410157e-44,2.092463444506759e-58,5.7582535793825424e-55,1.539944256971141e-63,2.4159521947852277e-18,1.8920884368711074e-38,3.6291204667137926e-53,8.828890148542305e-44,2.0061519709516805e-47,1.3860830072134697e-27,5.775939041122234e-18,7.875077809218739e-40,2.152408016420559e-15,6.931675425483277e-29,1.7108742900746866e-24,1.4799767647313835e-37,5.047745073857579e-36,3.815171285256105e-31,2.4159511155485603e-18,2.4777021824072794e-53,2.154460659266234e-32,1.4912631689104085e-53,8.597574348482961e-55,2.72637657100057e-40,1.8227409489036542e-57,6.219648814197203e-52,9.270665326263491e-26,1.5408488197135279e-46,1.9415119991084123e-40,1.0205160117461007e-56,3.529962986042271e-58,4.622159672681657e-51,6.252522932785956e-64,8.790776979157224e-44,1.3441171231442162e-19,4.7235537295750075e-59,6.257665995740114e-55,3.3257780355247445e-49
3.938022544398221e-15,0.3068976175821624,3.76,0.0,0.8717778210314586,0.9999999999999946,2.3358761583530674e-31,4.304932820473527e-15,2.7392871844239177e-24,9.891378426742504e-12,9.891378426747055e-12,3.662757518432749e-27,2.6883128934842743e-19,2.2383077618352347e-25,3.69432368572876e-32,1.1006975823521456e-31,5.459506161441915e-15,5.44377732303658e-26,2.7186838995929942e-15,2.0237969669683263e-20,5.103004940606973e-22,2.740841484071525e-15,2.0914026091484406e-27,5.965058845726883e-26,3.393858398636643e-33,6.574768525072701e-23,7.715275649049958e-33,7.711023560188902e-40,7.06584100780989e-24,9.714772442869774e-36,1.9961093545705512e-50,1.9646459061037715e-25,3.837930801666913e-33,1.1882923315430334e-40,2.1877402960638033e-44,1.2799758656881543e-49,2.7014909090448487e-15,2.483079484127346e-24,2.7014909059741106e-15,8.29432241860877e-30,4.071490562981024e-48,1.2347245884175566e-29,1.1552195472410627e-17,7.019419529834346e-39,3.021153140433969e-53,5.734690633925483e-27,7.172352389017041e-37,7.161777957611023e-39,9.394917963333001e-41,1.3089584121017016e-52,1.4931463165855692e-47,1.279265933619821e-31,5.017888340563916e-39,1.369918618594726e-39,7.97901480304287e-43,3.348126979656556e-57,9.213708587362946e-54,2.4640559674483156e-62,4.8320354329586165e-18,1.5137453852342368e-37,5.8071734297592915e-52,7.0642470786815424e-43,1.6051628694219978e-46,5.544557601874712e-27,1.1552188042018295e-17,6.300463280449374e-39,4.304932814769049e-15,2.7727829967797947e-28,6.843772186999831e-24,1.1840662665133406e-36,4.038381150867381e-35,3.0522681338100207e-30,4.832031115838002e-18,3.964635488858348e-52,8.618190767065615e-32,2.386184821829779e-52,1.375833065321787e-53,2.1812376946357636e-39,2.962880301550731e-56,9.952160860919003e-51,3.708416888509765e-25,1.2327506020808885e-45,1.553295706583272e-39,3.265902543476698e-55,1.1296753415799988e-56,7.395990756424859e-50,2.000955774749774e-62,1.406588937492919e-42,2.688303702091093e-19,7.577393669512956e-58,1.0013064578117539e-53,5.321605439272624e-48
7.876151917392716e-15,0.3068976175827018,3.76,0.0,0.8717778210215545,0.9999999999999891,1.8687457724974692e-30,8.609982434235125e-15,1.0957375926542756e-23,1.9783025181426144e-11,1.9783025181444352e-11,1.4651110598585393e-26,5.376703213337779e-19,8.953412332322267e-25,2.9555287342661116e-31,8.805781496141874e-31,1.0919160519814312e-14,2.1775552476633897e-25,5.4374410374510824e-15,4.140138358051143e-20,2.041243337461915e-21,5.4817568206763685e-15,8.365781342923771e-27,2.386074343805479e-25,2.7151509197100384e-32,1.3150877626504983e-22,3.086169248212473e-32,6.16895976960037e-39,2.8263927802517506e-23,7.772001865688918e-35,3.1938500833647637e-49,7.8587429005862585e-25,1.5352243082579435e-32,9.506684225718767e-40,1.7502336544921939e-43,2.048037796126308e-48,5.4030550965281845e-15,9.932520004376352e-24,5.403055084244983e-15,3.3178065995422906e-29,6.514494593861514e-47,4.938986848128118e-29,2.3104705499772783e-17,5.615712937976055e-38,4.834188289149492e-52,2.2939225402417804e-26,5.738017867466776e-36,5.729653358378928e-38,7.516193446541487e-40,2.0440545579992357e-51,1.1945438018481854e-46,1.0236337631820417e-30,4.0144377248257873e-38,1.0959695631155352e-38,6.38342322618035e-42,5.357187972226245e-56,1.474241820485572e-52,3.9426532717823585e-61,9.664201796746182e-18,1.2110261070667896e-36,9.292626874724611e-51,5.652677142951159e-42,1.284424946509205e-45,2.217868134103753e-26,2.3104675777612884e-17,5.040533730578037e-38,8.60998241141675e-15,1.1091357651412195e-27,2.737561811855163e-23,9.473213331142435e-36,3.230771019234032e-34,2.4418504013347738e-29,9.664184527926156e-18,6.343723818832745e-51,3.4473444058344504e-31,3.818003608855364e-51,2.2018007681972037e-52,1.7450427817083044e-38,4.888891194718546e-55,1.5924034724173023e-49,1.4833968243557479e-24,9.862447337739815e-45,1.2426563561060134e-38,1.045128812061053e-53,3.615101106744014e-55,1.1834008377049286e-48,6.403287228180377e-61,2.2505773862104927e-41,5.376666446223795e-19,1.2185579825027214e-56,1.6021714066808864e-52,8.514856434457174e-47
1.5752410663381702e-14,0.3068976175837806,3.76,0.0,0.8717778210017463,0.9999999999999782,1.495015144102905e-29,1.7220081695789467e-14,4.382998364824544e-23,3.956631869034316e-11,3.9566318690416e-11,5.860329814753331e-26,1.0753497356065723e-18,3.5814006663550474e-24,2.3644504625691256e-30,7.044695722338591e-30,2.1838469519552886e-14,8.710309723510607e-25,1.0874953774878559e-14,8.650293337799828e-20,8.165055064453931e-21,1.0963585995164494e-14,3.3463471409111225e-26,9.544412551123923e-25,2.172146121767287e-31,2.6306585558412234e-22,1.2344772171523444e-31,4.935217580153266e-38,1.130567711925953e-22,6.217674381894566e-34,5.1102055691473816e-48,3.1435286492772184e-24,6.141125733747192e-32,7.605629527402086e-39,1.4002033401495863e-42,3.2769799911030473e-47,1.0806183452953155e-14,3.9730484095131803e-23,1.0806183403819848e-14,1.3271442451914488e-28,1.042314475689143e-45,1.9756052442484558e-28,4.6209729073822073e-17,4.492640783774021e-37,7.735504681994387e-51,9.175780434525012e-26,4.5904677692760066e-35,4.5838746800726745e-37,6.01308383564591e-39,3.2301965211326084e-50,9.556438151658743e-46,8.192314834965748e-30,3.211601006233629e-37,8.767894977314501e-38,5.1068949803051e-41,8.571765163719174e-55,2.358851962909979e-51,6.308528523674228e-60,1.9328534074084577e-17,9.688327153994186e-36,1.487131397770555e-49,4.5239742907896635e-41,1.027974837679498e-44,8.871562547497397e-26,4.6209610184086115e-17,4.0324965288755275e-37,1.722008160451504e-14,4.436588199507772e-27,1.095033656835169e-22,7.57939397775225e-35,2.5846305509732937e-33,1.9534682006198887e-28,1.9328464998211905e-17,1.0150387515982835e-49,1.37895015967007e-30,6.108818131869382e-50,3.524186478120224e-51,1.3960521548064418e-37,8.296329742719142e-54,2.5478914618163108e-48,5.9336467703736915e-24,7.89038502229791e-44,9.941095574619363e-38,3.344474836188626e-52,1.1568550830111489e-53,1.89347357039504e-47,2.04908290759323e-59,3.600898729999269e-40,1.0753350279767704e-18,1.969347569547487e-55,2.5635940370359978e-51,1.3623998101806974e-45
3.150492815535968e-14,0.30689761758593825,3.76,0.0,0.8717778209621297,0.9999999999999564,1.196020465839713e-28,3.444028035502272e-14,1.7532109896431053e-22,7.913290570637616e-11,7.913290570666752e-11,2.344004627002114e-25,2.150713968950387e-18,1.432566994144417e-23,1.891570657006471e-29,5.635769091346639e-29,4.3677088651004714e-14,3.4841417121911686e-24,2.1749973096585006e-14,1.8780491130382563e-19,3.2660375619207623e-20,2.192723834925849e-14,1.3385461148411485e-25,3.817798906852495e-24,1.7377265804181526e-30,5.263198150101814e-22,4.9379096652371545e-31,3.948183402512884e-37,4.52228664184755e-22,4.974167579532506e-33,8.17631835462879e-47,1.2574174643672304e-23,2.456595613890249e-31,6.084846747397942e-38,1.1201689976307938e-41,5.243450440887256e-46,2.1612440091636312e-14,1.5892274404573782e-22,2.161243989510209e-14,5.30866882230956e-28,1.6676564443025653e-44,7.902384435489059e-28,9.241979029922043e-17,3.594140011261497e-36,1.2379142398469312e-49,3.6703283881137665e-25,3.672394153001172e-34,3.667255890218152e-36,4.810559414713888e-38,5.135869366039168e-49,7.64515480420221e-45,6.558926588702477e-29,2.569301143127463e-36,7.014371046933757e-37,4.085693496563271e-40,1.3715408790620596e-53,3.774299314410198e-50,1.009435967079836e-58,3.865719682781523e-17,7.750707603006532e-35,2.3803603830258274e-48,3.6220257115089146e-40,8.230610765452355e-44,3.5486428801529157e-25,9.241931473876232e-17,3.22603192245347e-36,3.4440279989923176e-14,1.7746443121783395e-26,4.380139248355064e-22,6.064724537800421e-34,2.0676896086725302e-32,1.5627273491676525e-27,3.865692052380014e-17,1.624155161157443e-48,5.515815652791364e-30,9.77388223926245e-49,5.642721610495404e-50,1.1168439016598126e-36,1.479093690035106e-52,4.0766621592922927e-47,2.3734700704013952e-23,6.3128791549807996e-43,7.952439286451598e-37,1.0702410987228402e-50,3.701974719569828e-52,3.0295783002528713e-46,6.5570790175693e-58,5.761247803040572e-39,2.1506551330551194e-18,3.2137672652240465e-54,4.1020222852315977e-50,2.1798571585155928e-44
6.300996313931563e-14,0.3068976175902537,3.76,0.0,0.8717778208828967,0.9999999999999127,9.568212170155913e-28,6.888067821798753e-14,7.012883604682503e-22,1.5826607973123803e-10,1.5826607973240348e-10,9.374928760177957e-25,4.30146408354969e-18,5.730278078897103e-23,1.5132595153039343e-28,4.508595163687982e-28,8.735433144180334e-14,1.3936603103510098e-23,4.349998712745426e-14,4.34804303899725e-19,1.3064174865204092e-19,4.3854519077949666e-14,5.354201677292821e-25,1.5271350208261956e-23,1.3901843832076996e-29,1.0533886300149133e-21,1.9751494348320472e-30,3.1585335501625486e-36,1.808913491110318e-21,3.9793435622069224e-32,1.308195083222413e-45,5.029679521368924e-23,9.827470061317638e-31,4.868383076064717e-37,8.961373424703663e-41,8.390344560639212e-45,4.3224953072335436e-14,6.356925875678518e-22,4.322495228619667e-14,2.1235248017804705e-27,2.6680753874878255e-43,3.1609004260228352e-27,1.848399690592156e-16,2.875321699831503e-35,1.9813910654772093e-48,1.4681331257250298e-24,2.9379209731683297e-33,2.934019715746459e-35,3.84854961346087e-37,8.190756830406495e-48,6.11607626401455e-44,5.255213342086761e-28,2.0554490616871982e-35,5.6115183447889156e-36,3.268809727120716e-39,2.194631529942204e-52,6.039257053782271e-49,1.6153106475196888e-57,7.731451513149863e-17,6.200582131201807e-34,3.811580783735536e-47,2.90214026094666e-39,6.59533021872884e-43,1.4194606113858073e-24,1.8483806681978165e-16,2.5808504275554477e-35,6.888067675758565e-14,7.098595349882565e-26,1.7520460290432626e-21,4.853671353642406e-33,1.6541132329906204e-31,1.2500952211791225e-26,7.731340991967518e-17,2.598910955623924e-47,2.2063214394586786e-29,1.5637272936258017e-47,9.041106018624743e-49,8.934680021710454e-36,2.851901600288583e-51,6.522685216126545e-46,9.493898747031623e-23,5.051172374746105e-42,6.3611765853076e-36,3.424780583509186e-49,1.1846393988275988e-50,4.847325121234725e-45,2.0982445178638176e-56,9.217300110253648e-38,4.301228698755346e-18,5.342955662979143e-53,6.564017798198721e-49,3.487782983578077e-43
1.2602003310722754e-13,0.3068976175988843,3.76,0.0,0.8717778207244306,0.9999999999998254,7.654613179382111e-27,1.3776147612191018e-13,2.8051744579931147e-21,3.1653242775214533e-10,3.1653242775680696e-10,3.7490856936081314e-24,8.603051134144325e-18,2.2921105696985733e-22,1.210607007975132e-27,3.606827904264777e-27,1.7470883513495096e-13,5.574648979634422e-23,8.699991673942116e-14,1.1063842234443222e-18,5.225669705754925e-19,8.77089846176019e-14,2.1416862742376844e-24,6.108640444044983e-23,1.112147547171857e-28,2.109783388503358e-21,7.900452164423348e-30,2.5267945225515587e-35,7.235617037766576e-21,3.183475879510602e-31,2.093051424917744e-44,2.011871864984164e-22,3.931843123021089e-30,3.8954982215736866e-36,7.169101143725086e-40,1.3427123630879676e-43,8.644997784706504e-14,2.542773541451864e-21,8.644997470250687e-14,8.494524989074243e-27,4.2683406246692133e-42,1.2643126711887962e-26,3.6968055181599333e-16,2.300259215576004e-34,3.1725410590796733e-47,5.872524264802135e-24,2.3503353199936462e-32,2.347545805573239e-34,3.0789847521363115e-36,1.3081735194737694e-46,4.892763133658633e-43,4.21706461725992e-27,1.6443625272667038e-34,4.489222448544213e-35,2.615444036864438e-38,3.5119253064446e-51,9.663975185215809e-48,2.585166702572809e-56,1.546291229238067e-16,4.9604684393998914e-33,6.108113531793859e-46,2.328929919950918e-38,5.293589950762013e-42,5.67784846088864e-24,3.696729429064714e-16,2.0647079122570936e-34,1.3776147028029544e-13,2.8394417893045205e-25,7.008080021176568e-21,3.885946326908359e-32,1.3232231747170126e-30,9.99933099865353e-26,1.5462470212727198e-16,4.1590697807395236e-46,8.825213519495175e-29,2.501646314937155e-46,1.450647523996939e-47,7.147587700821116e-35,6.116136897567643e-50,1.0436307690249197e-44,3.7975597846045197e-22,4.0423109668281926e-41,5.087671780056324e-35,1.0959276699962397e-47,3.790866607667866e-49,7.755666853359257e-44,6.714202278143927e-55,1.4745381889608132e-36,8.602109268850936e-18,9.191642775018318e-52,1.0504870716099834e-47,5.5804541901603055e-42
2.520401730430513e-13,0.3068976176161456,3.76,0.0,0.8717778204074984,0.9999999999996506,6.123746426452348e-26,2.755230806417268e-13,1.1220844559034844e-20,6.330651236786941e-10,6.3306512369734e-10,1.4989232409612878e-23,1.720657435889945e-17,9.168419496567184e-22,9.684824844461165e-27,2.885378742533315e-26,3.4941791496721127e-13,2.229861529318154e-22,1.739993821674924e-13,3.159863699098145e-18,2.090263703209446e-18,1.7541753202804343e-13,8.566773565083319e-24,2.4435318025253956e-22,8.897161228706176e-28,4.231709768118183e-21,3.1600584007243603e-29,2.0213794215949903e-34,2.8942117539330225e-20,2.546776684025188e-30,3.348680054571424e-43,8.047472562149281e-22,1.57341833942035e-29,3.117658480038284e-35,5.735271999077146e-39,2.149157806499196e-42,1.7290002264984987e-13,1.017110029542845e-20,1.7290001007161644e-13,3.3981441409070463e-26,6.827473483244982e-41,5.056861086798238e-26,7.393626182766492e-16,1.840204881878338e-33,5.083462478627048e-46,2.3489986351313427e-23,1.8802617224667077e-31,1.8785589784243203e-33,2.463412590980414e-35,2.0905062646059164e-45,3.9140452745144724e-42,3.3942658515838336e-26,1.3154913634396085e-33,3.5913797396042376e-34,2.0929845954431976e-37,5.6207146751702155e-50,1.5466047195430583e-46,4.138400226615309e-55,3.0925822324861095e-16,3.9683699491990136e-32,9.803627890368673e-45,1.8746865836481529e-37,4.262592192636653e-41,2.2711398647783025e-23,7.393321830823132e-16,1.6518055366205756e-33,2.7552305727525434e-13,1.1357774689006544e-24,2.803143388638828e-20,3.113564158120131e-31,1.0584683387646327e-29,7.997158637143542e-25,3.0924054050225795e-16,6.657087809702625e-45,3.5300208855491605e-28,4.0016052996999535e-45,2.3340534985412277e-46,5.7178031054606174e-34,1.4755636754357436e-48,1.669807173334908e-43,1.5190212451721592e-21,3.23604029368707e-40,4.068095654613874e-34,3.506942325161749e-46,1.213086071168217e-47,1.2408854014660515e-42,2.1484218592949354e-53,2.3585203087820665e-35,1.7202804295974538e-17,1.6763895448957539e-50,1.6815620884474243e-46,8.928702853928192e-41
5.04080452914699e-13,0.3068976176506683,3.76,0.0,0.8717778197736341,0.9999999999993012,4.8990811041935665e-25,5.510463245292374e-13,4.488450924345678e-20,1.2661305150707287e-09,1.2661305151453085e-09,5.990006514421386e-23,3.441503200631978e-17,3.667346075548919e-21,7.747801304626311e-26,2.308166705332692e-25,6.988363644137006e-13,8.91945311072299e-22,3.4799673786597463e-13,1.010806199223958e-17,8.361013407113677e-18,3.508330921899349e-13,3.4267289027066056e-23,9.774722835742094e-22,7.117690425885312e-27,8.512976732058975e-21,1.2639242189765953e-28,1.6170118555810123e-33,1.1576555494705329e-19,2.0374126491085983e-29,5.357234744232007e-42,3.218974036942364e-21,6.299116240453549e-29,2.4961399118718478e-34,4.588198229484428e-38,3.4412660685099464e-41,3.458000932687243e-13,4.068441141901148e-20,3.458000429558321e-13,1.3595236763734114e-25,1.0917960523486815e-39,2.0224308949900682e-25,1.4787303549859662e-15,1.4721577371103266e-32,8.15719721884216e-45,9.39589701488557e-23,1.5041972445516287e-30,1.5036802152966805e-32,1.971086808315494e-34,3.340540619042708e-44,3.1309687294798705e-41,2.748364563236388e-25,1.0523936761342804e-32,2.8731023786839994e-33,1.675392839313503e-36,8.998362353025689e-49,2.475743948695501e-45,6.62826236891562e-54,6.185159628623567e-16,3.1746846048339787e-31,1.5783852578171371e-43,1.5182146755278457e-36,3.4544491141888864e-40,9.084554638823157e-23,1.4786086178745668e-15,1.3215051843705626e-32,5.510462310633296e-13,4.5431115687016825e-24,1.1211853951319267e-19,2.4985374013024488e-30,8.465974502791407e-29,6.394032733567375e-24,6.184452354624353e-16,1.0659599008168708e-43,1.4119553924190005e-27,6.399203774664899e-44,3.788572466764884e-45,4.573808465621526e-33,3.9511954604655575e-47,2.6716802536964147e-42,6.076057836887935e-21,2.592341563863827e-39,3.251209631872703e-33,1.122202736571996e-44,3.881924454885039e-46,1.985325273021567e-41,6.874085435865936e-52,3.77125927514161e-34,3.4399930954904246e-17,3.3414308578253904e-49,2.693044656841116e-45,1.428582554324435e-39
